"","JOY.Open","JOY.High","JOY.Low","JOY.Close","JOY.Volume","JOY.Adjusted"
"450",76,77.099998,75.099998,76.519997,2064500,73.131956
"451",75.43,76.43,74.040001,74.599998,2950300,71.296969
"452",74.5,75.989998,74.120003,75.190002,1812600,71.86085
"453",76.199997,76.650002,74.660004,75.629997,2209300,72.281363
"454",75.610001,75.75,73.790001,73.870003,2179200,70.599295
"455",73.300003,73.400002,70.139999,71.43,4869900,68.267327
"456",70.940002,73.239998,70.669998,73.050003,2929500,69.815602
"457",73.519997,74.379997,72.120003,73.5,2106700,70.245675
"458",73.050003,76.720001,73.019997,75.349998,3289400,72.013762
"459",75.449997,76.269997,73.75,74.209999,2339100,70.924237
"460",73.830002,76.150002,73.519997,75.389999,3477800,72.051991
"461",75.330002,76.309998,74.75,75.029999,2714900,71.70793
"462",73.410004,73.730003,72.230003,72.879997,1818200,69.653123
"463",72.709999,75.18,71.760002,72.040001,3293200,68.850319
"464",73.849998,74.510002,72.559998,73.489998,2078900,70.236115
"465",73.529999,77.169998,73.529999,76.809998,2320800,73.409117
"466",76.139999,76.5,74.510002,74.690002,1899600,71.382988
"467",75.669998,76.739998,73.699997,74.129997,1825000,70.847778
"468",75.389999,77.139999,74.709999,76.279999,1916000,72.902585
"469",75.970001,77.120003,75.75,76.260002,1512500,72.883473
"470",76.209999,77.629997,74.639999,75.330002,2102200,71.99465
"471",75.709999,76.43,74.07,74.089996,1915700,70.809548
"472",73.099998,73.099998,71,71.959999,2563200,68.77386
"473",72.019997,72.779999,71.199997,71.769997,1878200,68.59227
"474",72.040001,72.099998,70.010002,70.760002,3661700,67.626994
"475",70.559998,72.610001,70.370003,72.230003,2504600,69.031909
"476",72.529999,72.949997,71.57,71.599998,2232200,68.429799
"477",71.169998,71.230003,70.379997,70.769997,1997000,67.636546
"478",70.550003,71.489998,70.160004,70.650002,2688400,67.521864
"479",69.860001,70.860001,68.75,70.599998,2859700,67.474075
"480",70.629997,70.629997,68.160004,68.589996,1955500,65.553069
"481",67.900002,67.959999,66.190002,66.519997,2834700,63.574722
"482",66.349998,67,65.68,66.010002,2287100,63.087308
"483",65.32,66.239998,63.150002,66.169998,2778100,63.24022
"484",65,66.199997,64.110001,64.68,2744100,61.816194
"485",65.690002,66.25,64.32,64.739998,1768600,61.873535
"486",64.120003,65.949997,63.889999,64.910004,1414600,62.036014
"487",63.810001,64.18,62.68,63.669998,1872900,60.850911
"488",63.360001,63.599998,60.459999,60.880001,2648200,58.184446
"489",61.779999,63.209999,60.720001,60.77,2986700,58.079315
"490",60.619999,60.77,58.68,59.110001,2899700,56.492815
"491",59.669998,62.130001,59.490002,60.639999,3336800,57.95507
"492",60.950001,64.660004,60.939999,64.589996,2867700,61.730175
"493",64.959999,65.43,62.599998,63.279999,3441700,60.47818
"494",62.380001,64.190002,61,64,2052200,61.166302
"495",64.120003,64.190002,59.299999,59.740002,3660100,57.094921
"496",59.279999,60.549999,59,60.209999,1935600,57.544109
"497",61.630001,63.950001,61.560001,62.32,2664100,59.560686
"498",60.880001,60.880001,58.84,59.049999,3458100,56.43547
"499",54.41,56.439999,53.299999,55.860001,8699600,53.545401
"500",54.029999,56.900002,53.48,55.689999,4929500,53.382444
"501",55.59,55.709999,53.25,54.529999,3071000,52.270509
"502",55.119999,56.799999,54.919998,56.139999,2384800,53.813798
"503",56.91,58.5,56.75,58.049999,2337000,55.644656
"504",59.639999,60.279999,57.139999,57.330002,2286300,54.954492
"505",56.799999,58.310001,55.73,58.119999,1604000,55.711755
"506",59.130001,59.400002,55.110001,55.259998,2031100,52.970261
"507",55.810001,57.130001,55.48,57.060001,1531800,54.695679
"508",56.599998,56.939999,54.529999,54.919998,2298900,52.644349
"509",55.099998,56.150002,54.41,55.509998,1592200,53.209902
"510",55.93,56.299999,55.200001,55.84,2130100,53.52623
"511",55.25,56.119999,54.759998,55.939999,1259600,53.622085
"512",56.130001,58.5,56.130001,57.880001,1766300,55.481702
"513",57.860001,58,55.799999,56.73,1845900,54.379351
"514",56.779999,57.16,54.77,54.82,1985900,52.548494
"515",55.02,55.240002,53.77,54.23,1602700,51.982941
"516",53.400002,53.700001,52,52.110001,2243100,49.950785
"517",52.23,52.650002,50.900002,51.91,2320300,49.759072
"518",52.490002,52.549999,51.389999,51.91,2323500,49.759072
"519",51.389999,54.009998,51.299999,53.93,2110100,51.695372
"520",55.299999,57.240002,54.849998,56.73,3276400,54.379351
"521",56.27,56.720001,53.73,54.349998,2253500,52.097967
"522",54.380001,56.25,54.380001,56.209999,1920800,53.880897
"523",55.34,58.560001,55.34,57.130001,1892200,54.762778
"524",56.110001,56.200001,54.799999,55.259998,1351300,52.970261
"525",55,55.490002,53.290001,53.52,1819500,51.302361
"526",53.91,54.669998,50.060001,50.580002,3566400,48.484183
"527",50.450001,50.650002,48.869999,49.450001,3333800,47.401004
"528",48.880001,49.349998,47.689999,48.93,3255400,46.902551
"529",49.130001,50.959999,49.099998,50.59,2128700,48.493767
"530",50.259998,50.349998,48.720001,49.130001,2037500,47.094264
"531",49.400002,50.73,48.549999,50.549999,2044800,48.455424
"532",50.139999,52.490002,49.720001,51.830002,1854700,49.682388
"533",52.18,53.84,52.150002,52.900002,2546400,50.708052
"534",52.09,53.240002,51.43,51.540001,1562000,49.404404
"535",50.27,51.669998,49,51.330002,1745300,49.203106
"536",51.560001,51.990002,49.259998,49.740002,1865900,47.678989
"537",50.98,51.75,49.52,50.990002,2856500,48.877194
"538",52.189999,52.740002,49.799999,51.27,2979800,49.145591
"539",50.709999,53.439999,50.57,53.009998,2206700,50.813491
"540",52.779999,53.32,51.310001,52.220001,1339600,50.056228
"541",52.119999,53,51.549999,51.939999,2138800,49.787827
"542",52.330002,52.540001,49.360001,49.540001,3430000,47.487275
"543",49.240002,49.919998,48.200001,48.77,2118300,46.74918
"544",49.950001,51.700001,49.610001,50.580002,1795000,48.484183
"545",50.939999,52.869999,50.549999,52.450001,1735300,50.276697
"546",52.650002,55.599998,52.57,55.060001,2845300,52.778551
"547",54.77,57.360001,54.310001,56.169998,3083200,53.842554
"548",56.279999,57.380001,55.84,56.740002,2258000,54.388939
"549",56.389999,57.389999,56,57.240002,2162200,54.868221
"550",56.939999,57.200001,55.259998,55.860001,1596500,53.545401
"551",56.330002,56.689999,54.41,54.580002,1400200,52.31844
"552",54.130001,54.830002,52.900002,54.470001,1543700,52.212998
"553",54.830002,56.18,54.299999,55.98,1903100,53.660428
"554",56.27,56.93,55.599998,55.900002,1759000,53.583745
"555",55.549999,57.09,55.52,57.09,1707300,54.724435
"556",57.169998,59.299999,56.950001,57.91,2675700,55.510457
"557",57.419998,58.220001,56.32,57.869999,3185500,55.472114
"558",56.84,57.48,56.5,56.84,2030600,54.484794
"559",56.5,57.200001,55.5,55.59,2071100,53.286589
"560",55.849998,56.080002,54.200001,54.369999,2113700,52.117139
"561",54.130001,54.740002,52.720001,53.07,3562000,50.871006
"562",51.16,55.09,49.650002,54.43,11990600,52.174654
"563",53.540001,54.16,51.720001,51.970001,3871300,49.977271
"564",52.66,53.709999,51.759998,53.380001,2594100,51.333206
"565",53.139999,53.299999,50.880001,51.650002,2259300,49.669542
"566",51.48,52.049999,50.75,51.200001,1987000,49.236796
"567",51.849998,53.299999,51.400002,53.09,2964900,51.054325
"568",53.84,57.080002,53.84,56.630001,3503000,54.458589
"569",56.209999,57.290001,55.07,55.200001,2674600,53.08342
"570",55.580002,57.099998,55.549999,56.470001,1629800,54.304724
"571",56.950001,57.5,55.799999,56.689999,1381000,54.516286
"572",56.599998,60,55.349998,58.98,3527500,56.718479
"573",61.299999,63.68,61.299999,61.599998,4384800,59.238018
"574",61.880001,62,60.080002,60.310001,1828300,57.997484
"575",60.009998,61.48,59.759998,61.240002,2008600,58.891824
"576",61.16,62.889999,61,62.139999,2610400,59.757313
"577",60.580002,61.119999,58.869999,60.709999,2457200,58.382144
"578",61.450001,61.720001,59.400002,59.41,2482000,57.131992
"579",60.790001,61.34,59.419998,60.169998,3414200,57.862849
"580",59.52,59.529999,56.66,56.880001,5223600,54.699003
"581",56.880001,57.099998,54.459999,56.369999,4065300,54.208556
"582",57.310001,58.200001,56.5,57.349998,3212300,55.150979
"583",57,57.009998,55.400002,56.060001,3261300,53.910445
"584",56.639999,57.830002,55.73,56.119999,2683500,53.968142
"585",56.48,57.16,55.91,56.27,2105900,54.112392
"586",56.400002,56.669998,55.84,56.009998,1245900,53.86236
"587",56.419998,57.57,55.950001,57.549999,2018100,55.343311
"588",58.16,58.630001,56.790001,57.150002,1580100,54.958651
"589",56.709999,57.740002,56.259998,57.34,1024300,55.141364
"590",57.419998,59.450001,57.189999,57.720001,2955800,55.506794
"591",57.080002,57.700001,55.779999,56.189999,2801500,54.035458
"592",56.889999,59.369999,56.5,58.560001,3215300,56.314586
"593",58.529999,59.880001,58.07,58.439999,1422800,56.199184
"594",58.75,60.099998,58.439999,60.009998,1658400,57.708984
"595",60.549999,61.389999,60.220001,60.880001,1790000,58.545628
"596",61.27,62.490002,60.669998,61.82,1851300,59.449583
"597",61.68,63,61.360001,62.939999,2767700,60.526637
"598",62.209999,62.540001,61.5,62.209999,3200100,59.824628
"599",61.889999,64.129997,61,62.93,2939800,60.517022
"600",61.610001,61.68,59.900002,60.799999,1673600,58.468693
"601",61.209999,61.599998,59.549999,59.740002,1595500,57.44934
"602",60.34,60.630001,58.610001,59.740002,1965700,57.44934
"603",60.16,63.299999,59.299999,61.549999,6714500,59.189935
"604",61.849998,63.549999,61.849998,62.450001,1606400,60.055428
"605",63.77,66.129997,63.330002,66.029999,3094600,63.498155
"606",66.769997,67,63.900002,63.990002,1972500,61.536379
"607",63.619999,64.400002,63.32,63.860001,1138100,61.411363
"608",64.129997,64.610001,63.32,63.720001,1735600,61.276731
"609",61.900002,62.200001,59.23,59.43,4580700,57.151225
"610",59.59,59.98,56.599998,57.650002,2844700,55.439479
"611",57.189999,58.650002,56.91,57.560001,2020200,55.352929
"612",57.98,58.84,57.259998,58.32,1708500,56.083787
"613",57.73,58.689999,57.57,57.630001,1492500,55.420245
"614",57.889999,58.169998,55.099998,55.25,2056400,53.131502
"615",55.259998,56.099998,54.25,55.34,2748100,53.218052
"616",55.48,55.48,53.830002,54.880001,1836100,52.775691
"617",55.959999,57.310001,55.849998,57.07,2132400,54.881716
"618",57.25,57.669998,55.009998,55.950001,2490700,53.804663
"619",55.709999,56.73,55.25,55.66,1304000,53.525781
"620",56.34,57.139999,56.169998,57.130001,777000,54.939417
"621",56.66,57.009998,56.150002,57.009998,1161800,54.824016
"622",57,57.450001,55.5,55.68,1889300,53.545015
"623",55.25,56.43,54.650002,56.310001,1766900,54.150859
"624",56.880001,57.900002,56.880001,57.279999,1439700,55.083663
"625",57.049999,57.27,56.48,56.990002,1576200,54.972737
"626",57.389999,57.73,56.080002,56.18,1039000,54.191407
"627",56.290001,56.93,55.18,55.57,2094000,53.602999
"628",55.77,57.66,55.599998,56.630001,2424000,54.625479
"629",56.599998,56.75,55.560001,56.450001,1285500,54.451851
"630",57.009998,57.790001,56.75,57.43,1587600,55.397161
"631",57.43,58.290001,56.959999,57.919998,1605800,55.869815
"632",58.02,58.66,57.549999,57.869999,2316300,55.821585
"633",57.900002,61.25,57.009998,60.169998,6916600,58.040172
"634",60.009998,61.330002,59.540001,60.400002,2180100,58.262034
"635",60.279999,62.790001,60.209999,61.639999,3549900,59.45814
"636",61.919998,62,60.34,61.02,2039000,58.860087
"637",61.110001,62.459999,61.110001,62.369999,1965100,60.1623
"638",62.66,63.450001,62.459999,62.57,1824400,60.355221
"639",62.790001,63.220001,62.189999,63.110001,1119700,60.876108
"640",61.459999,62.759998,61.299999,62.52,2489700,60.306992
"641",62.040001,62.470001,61.66,62.419998,552500,60.210529
"642",62.419998,63.330002,62.130001,62.23,858800,60.027256
"643",62.419998,62.630001,61.560001,62.200001,1464800,59.998319
"644",61.48,61.939999,61.369999,61.48,1105500,59.303803
"645",61.32,63.919998,61.25,63.779999,1698200,61.52239
"646",65.699997,66.900002,64.760002,66,2795400,63.66381
"647",65.730003,66.400002,64.809998,65.18,1570400,62.872836
"648",65.220001,66.190002,65.120003,65.839996,1098600,63.50947
"649",65.400002,67.209999,64.860001,66.970001,1715100,64.599477
"650",67.720001,67.720001,66.190002,67.059998,1968800,64.686287
"651",67.410004,68.690002,67.139999,67.970001,2200400,65.56408
"652",68.660004,68.900002,67.839996,68.699997,1784200,66.268236
"653",68.639999,69,67.959999,68.129997,1560600,65.718412
"654",68.129997,68.699997,67.900002,68.220001,1054900,65.805231
"655",67.93,68.5,67.900002,68.400002,885400,65.978859
"656",68,68.25,67.540001,67.699997,1205600,65.303633
"657",68.129997,68.980003,67.699997,68.230003,1440900,65.814879
"658",68.870003,69.190002,67.870003,69.010002,1425800,66.567268
"659",68.980003,69,67.029999,68.739998,2462200,66.306821
"660",67.940002,68.050003,66.209999,66.559998,2784400,64.203986
"661",66.529999,67.620003,65.209999,65.940002,2465600,63.605936
"662",65.940002,66,62.950001,63.259998,5189600,61.020796
"663",63.09,63.68,62.419998,62.66,3454000,60.442035
"664",62.669998,63.98,62.43,62.900002,2912400,60.673542
"665",62.950001,63.290001,62.27,62.349998,1315700,60.143007
"666",62.279999,63.619999,62.130001,63.169998,2103800,60.933981
"667",63.799999,65.199997,63.700001,64.150002,2358500,61.879296
"668",63.5,63.509998,62.57,62.720001,1536600,60.499913
"669",63.130001,63.580002,62.709999,63.150002,1154100,60.914693
"670",62.790001,63.459999,61.889999,62.330002,1987800,60.123718
"671",62.450001,62.810001,60.25,61.189999,2495600,59.024068
"672",61.060001,61.82,61,61.450001,1104300,59.274866
"673",61.549999,62.07,60.84,61.939999,1025600,59.74752
"674",62.049999,62.5,61.630001,62.130001,1116300,59.930797
"675",62.290001,63.41,62.16,62.82,1515600,60.596372
"676",62.580002,63.330002,62.52,62.73,1861000,60.509557
"677",63.209999,64.169998,62.299999,62.860001,3313700,60.634957
"678",63.139999,64.580002,62.900002,63.540001,3220800,61.290887
"679",65.209999,68.209999,64.25,65.25,9256300,62.940358
"680",63.84,63.84,62.23,62.77,3593100,60.548142
"681",63.23,63.380001,62.099998,63.02,1857600,60.789293
"682",63.400002,63.490002,59.630001,59.700001,2811700,57.586811
"683",60,60.720001,59.02,59.959999,2367500,57.837606
"684",61.52,64,60.009998,63.450001,4246500,61.204073
"685",64.099998,65.690002,63.34,63.34,2914100,61.266943
"686",62.59,63.330002,61.330002,62.060001,2113000,60.028838
"687",61.419998,61.509998,59.240002,60.18,2845700,58.210367
"688",60.66,61.669998,60.66,61.619999,2064000,59.603236
"689",62,62.619999,61.639999,62.049999,1689900,60.019163
"690",62.09,62.639999,61.57,61.799999,2086200,59.777345
"691",62.299999,63.490002,62.130001,63.130001,1841600,61.063817
"692",63.02,63.060001,61.27,61.740002,2958300,59.719311
"693",61.669998,61.849998,60.41,61.279999,1866000,59.274364
"694",61.220001,61.869999,60.889999,61.540001,1476700,59.525856
"695",61.689999,62.080002,60.950001,61.689999,2295000,59.670945
"696",61.41,62.580002,61.400002,62.130001,1747100,60.096546
"697",61.209999,62.32,60.889999,61.810001,1096500,59.78702
"698",61.82,61.830002,58.779999,59.029999,2939400,57.098004
"699",59.700001,59.709999,57.709999,58.720001,3116300,56.798153
"700",58.439999,58.880001,58.029999,58.290001,2054100,56.382226
"701",58.57,58.880001,58.029999,58.41,1341500,56.498297
"702",58.599998,58.689999,57.23,57.810001,1927000,55.917936
"703",58.16,59.02,57.720001,58.860001,1692500,56.93357
"704",58.290001,60.240002,58.110001,60,1954300,58.036258
"705",59.950001,60.09,59.150002,59.52,1843100,57.571969
"706",59.450001,59.509998,57.200001,57.75,1631300,55.859899
"707",57.939999,58.080002,57.07,57.279999,1618000,55.40528
"708",56.639999,56.84,55.450001,56.009998,3113900,54.176845
"709",56.02,56.959999,55.68,56.740002,1829300,54.882956
"710",55.779999,56.759998,55.32,56.73,2040100,54.873282
"711",56.59,57.200001,55.779999,56.830002,978300,54.970011
"712",57.009998,58.5,56.400002,58.150002,2386600,56.246808
"713",58.380001,58.470001,56.740002,57.240002,2458300,55.366592
"714",57.209999,57.220001,54.709999,54.84,7088800,53.04514
"715",54.700001,54.77,52.099998,54.470001,6665300,52.687251
"716",53.529999,54.380001,52.349998,52.709999,3979700,50.984852
"717",53.43,54.509998,53.369999,54.299999,2668800,52.522813
"718",53.639999,54,53.040001,53.43,2014700,51.681288
"719",53.560001,54.099998,52.509998,53.619999,1454400,51.865068
"720",53.799999,54.549999,53.380001,54.209999,1793100,52.435758
"721",54.27,54.880001,52.889999,54.48,1895700,52.696922
"722",54.779999,55.880001,54.18,55.16,1474000,53.354667
"723",55.299999,56.450001,55.040001,56.16,1637900,54.321938
"724",56.689999,57.869999,56.360001,57.310001,1716000,55.434301
"725",57.150002,57.16,56.259998,56.599998,1082500,54.747535
"726",57.009998,57.540001,56.110001,57.189999,1191300,55.318225
"727",57.07,57.07,55.700001,56.52,1473200,54.670156
"728",56.18,56.18,54.459999,54.610001,1617100,52.822668
"729",54.799999,55.43,54.529999,55.25,1458600,53.441721
"730",56.09,57.779999,56.09,57.630001,1708800,55.743827
"731",57.73,59.16,57.18,58.709999,1232800,56.788478
"732",58.990002,60.5,58.799999,60.200001,2250200,58.229713
"733",60.279999,61.75,60.169998,61.48,2305900,59.467819
"734",61.419998,61.669998,60.450001,60.619999,1911500,58.635965
"735",60.610001,60.740002,58.990002,59.709999,1758800,57.755749
"736",59.41,59.419998,57.110001,57.57,2280900,55.685789
"737",57.650002,57.73,56.029999,56.740002,2952400,54.882956
"738",56.34,56.880001,55.75,56.110001,1906300,54.273575
"739",56.029999,57.529999,55.709999,56.580002,2113800,54.728193
"740",56.73,57.029999,56.419998,56.740002,1798900,54.882956
"741",56.700001,58.93,56.580002,58.810001,2482600,56.885207
"742",58.900002,59.610001,58.290001,58.950001,2582700,57.020624
"743",58.5,58.599998,56.529999,56.82,2843200,54.960336
"744",55.450001,56.389999,55.060001,56.110001,2035600,54.273575
"745",56.099998,56.099998,54.709999,55.419998,1885000,53.606155
"746",56.290001,56.299999,54.77,54.790001,1774500,52.996777
"747",54.59,56.23,54.259998,55.080002,2479600,53.277287
"748",54.799999,57.099998,53.529999,55.610001,4227700,53.789939
"749",54.860001,55.360001,54.07,54.080002,2306800,52.475152
"750",54.279999,54.549999,52.549999,53.759998,2863100,52.164644
"751",53.66,54.59,53.639999,54.049999,1865200,52.446039
"752",53.32,53.48,52.5,52.869999,2256000,51.301056
"753",52.830002,53.5,52.470001,53.040001,1412900,51.466013
"754",53.490002,53.799999,52.709999,53.669998,1599300,52.077315
"755",53.689999,53.849998,52.549999,52.77,1642200,51.204025
"756",52.189999,52.869999,51.509998,52.279999,1096100,50.728565
"757",52.759998,52.98,51.75,51.970001,1212600,50.427766
"758",52,53.959999,51.98,53.84,1536700,52.242272
"759",53.84,54.02,52.360001,52.860001,1588200,51.291355
"760",52.939999,53.07,51.990002,52.41,2104500,50.854708
"761",52.34,53.220001,52.119999,53.040001,1872800,51.466013
"762",53.25,54.119999,52.950001,52.959999,2040800,51.388385
"763",52.09,52.119999,50.849998,51.119999,3148300,49.602988
"764",51.450001,51.580002,49.900002,50.299999,2706200,48.807322
"765",49.57,50.18,48.52,49.700001,3228600,48.225129
"766",50.360001,50.939999,49.959999,50.099998,1910000,48.613257
"767",50.619999,50.619999,48.950001,48.990002,2525300,47.5362
"768",49.299999,49.66,48.93,49.439999,2470000,47.972843
"769",49.139999,49.91,48.509998,48.529999,4778600,47.089848
"770",48.82,49.07,48.119999,48.82,2060200,47.371243
"771",48.700001,49.099998,48.259998,48.349998,1407800,46.915189
"772",48.299999,48.560001,48.029999,48.34,1083500,46.905487
"773",48.630001,48.830002,47.959999,48.82,1499300,47.371243
"774",49.040001,49.200001,48.580002,49.119999,1630800,47.662339
"775",49.5,50,49.380001,49.48,1697500,48.011657
"776",49.48,50.009998,49.299999,49.32,1693900,47.856405
"777",50.360001,51.91,50.23,51.380001,1966000,49.855275
"778",51.080002,51.779999,50.880001,51.560001,1654700,50.029933
"779",51.650002,51.84,51.330002,51.580002,918300,50.04934
"780",51.82,52.240002,51.650002,52.18,1338800,50.631534
"781",52.310001,52.990002,50.669998,50.900002,3057700,49.389519
"782",50.84,51.259998,50.23,50.34,2072700,48.846136
"783",50.27,50.610001,49.900002,50.259998,1416100,48.768509
"784",50.48,51.279999,50.360001,50.389999,1287700,48.894652
"785",50.82,51.299999,50,50.09,2024200,48.603555
"786",50.23,50.34,47.830002,48.369999,3939600,46.934596
"787",48.189999,49.09,48.009998,48.490002,2515900,47.051037
"788",48.23,48.84,48.099998,48.830002,1125400,47.380948
"789",48.82,49.119999,48.34,48.68,1200700,47.235398
"790",48.799999,49.709999,48.57,49.419998,1993200,47.953436
"791",49.689999,50.259998,49.189999,49.5,1712400,48.031064
"792",49.939999,50.5,49.700001,50.009998,1770500,48.525927
"793",49.900002,50.509998,49.419998,50.48,1334000,48.981981
"794",50.23,50.48,49.360001,49.84,1358000,48.360974
"795",49.59,49.689999,48.689999,48.790001,1272900,47.342134
"796",48.689999,48.77,48.130001,48.32,1117700,46.88608
"797",48.720001,49.93,48.59,49.509998,1554800,48.040765
"798",49.540001,51.709999,49.32,51.099998,2716500,49.583581
"799",50.860001,52.119999,50.720001,51.84,1885900,50.301623
"800",52.349998,53.09,52.32,52.540001,2095900,50.980851
"801",52.610001,53.220001,52.369999,52.59,1279000,51.029366
"802",51.939999,52.830002,51.41,52.68,1515500,51.116696
"803",52.529999,52.93,52.189999,52.259998,1210200,50.709158
"804",52.150002,52.150002,51.099998,51.150002,1272200,49.6321
"805",51.18,52.279999,50.25,51.959999,1911600,50.418061
"806",51.650002,51.650002,50.549999,50.610001,1255100,49.108124
"807",51,52.619999,50.959999,52.48,1559000,50.92263
"808",52.77,52.849998,52.029999,52.450001,1278400,50.893522
"809",52.650002,54.240002,52.630001,52.869999,2305000,51.301056
"810",52.389999,52.419998,51.119999,51.310001,2051900,49.787352
"811",49.23,50.48,48.07,48.889999,8420700,47.439165
"812",48.650002,50.290001,48.52,49.18,3590300,47.72056
"813",48.990002,49.240002,48.689999,49.119999,2162100,47.832543
"814",49.669998,50.119999,49.07,49.560001,2247100,48.261013
"815",49.459999,50.080002,49.27,49.900002,1645100,48.592101
"816",49.779999,51.18,49.700001,50.860001,1792200,49.526938
"817",51.049999,51.73,50.419998,51,1638700,49.663268
"818",51.549999,53.639999,51.48,53.200001,3349400,51.805606
"819",54.07,54.73,53.84,54.349998,3271100,52.925462
"820",54.369999,54.599998,53.639999,54.290001,1188500,52.867037
"821",53.84,54.189999,53.400002,53.490002,1305500,52.088006
"822",53.68,53.919998,53.27,53.799999,1042900,52.389878
"823",54.790001,54.880001,53.709999,53.779999,1108300,52.370402
"824",53.380001,53.599998,52.790001,52.959999,2048300,51.571895
"825",52.66,54.060001,52.009998,53.549999,2454800,52.146431
"826",53.860001,54.740002,53.549999,53.900002,1476200,52.487259
"827",53.830002,53.950001,52.860001,52.91,1509500,51.523206
"828",52.900002,53.189999,52.360001,52.889999,1102000,51.50373
"829",52.759998,53.889999,52.759998,53.48,1411600,52.078266
"830",53.529999,53.759998,52.220001,52.240002,2186900,50.870769
"831",52.369999,52.5,51.400002,51.75,1961900,50.39361
"832",51.48,51.740002,50.970001,51.209999,1802500,49.867763
"833",50.650002,51.470001,50.470001,51.040001,1724100,49.702221
"834",51.34,52.09,50.790001,51.610001,1753700,50.25728
"835",51.299999,52.009998,51.07,51.939999,1514200,50.578629
"836",51.98,52.049999,50.959999,51.240002,1368700,49.896979
"837",51.130001,52.259998,51.130001,51.93,967000,50.568893
"838",51.200001,51.779999,51.130001,51.220001,1139300,49.877503
"839",51.5,51.5,50.119999,50.240002,1692400,48.92319
"840",50.279999,51.41,50.07,51.029999,1302200,49.692481
"841",51.630001,51.900002,51.189999,51.41,1144500,50.062522
"842",51.34,51.700001,51.040001,51.290001,964700,49.945668
"843",50.990002,52.119999,50.669998,52.029999,1010300,50.66627
"844",51.779999,52.48,51.290001,51.5,1418900,50.150163
"845",52.009998,52.189999,51.509998,51.860001,1087400,50.500728
"846",51.669998,52.720001,51.52,52.689999,1746200,51.308971
"847",52.82,54.450001,52.599998,54.200001,2321600,52.779396
"848",54.380001,54.400002,53.560001,53.880001,1131700,52.467783
"849",54.130001,54.689999,53.740002,54.490002,1707400,53.061795
"850",52.98,54.77,52.82,54.599998,2628400,53.168909
"851",54.540001,57.349998,54.540001,57.119999,4591000,55.622859
"852",57.130001,58.959999,56.810001,58.09,3486800,56.567436
"853",57.900002,58.740002,57.810001,58.700001,3112400,57.161449
"854",58.419998,58.5,56.869999,57.779999,2551600,56.26556
"855",57.700001,57.799999,56.880001,57.200001,1880000,55.700764
"856",56.860001,57.439999,56.75,56.75,1490400,55.262558
"857",56.630001,56.759998,55.900002,56.650002,1357600,55.165181
"858",57.060001,58.119999,57.049999,57.77,1075700,56.255824
"859",57.650002,57.799999,56.959999,57.439999,841200,55.934472
"860",57.810001,57.939999,57.169998,57.5,1130600,55.9929
"861",57.549999,59.349998,57.490002,58,2992900,56.479795
"862",57.98,58.189999,57.200001,57.599998,1128500,56.090278
"863",57.169998,57.400002,56.029999,56.279999,1645900,54.804876
"864",56.34,56.82,55.91,56.330002,1202100,54.853568
"865",55.810001,56.98,55.779999,56.919998,1099900,55.428101
"866",56.98,56.990002,56.139999,56.720001,957300,55.233346
"867",56.75,56.98,55.830002,56.790001,1769100,55.301511
"868",56.939999,56.970001,56.110001,56.349998,1064600,54.873041
"869",56.389999,56.490002,55.049999,55.290001,1277400,53.840826
"870",55.490002,55.790001,54.490002,55.279999,1325300,53.831086
"871",55.5,55.619999,54.639999,54.799999,1144100,53.363668
"872",54.939999,55.18,54.560001,55.119999,881400,53.67528
"873",55.41,56.080002,55.310001,55.48,732200,54.025845
"874",55.43,55.549999,54.959999,55.27,628900,53.82135
"875",55.529999,55.959999,55.299999,55.709999,639000,54.249816
"876",55.900002,57.049999,55.720001,56.560001,879400,55.07754
"877",56.220001,56.27,55.259998,55.41,1366800,54.125146
"878",54.860001,55.560001,54.740002,55.549999,1034600,54.2619
"879",55.509998,56.919998,55.330002,56.080002,1959900,54.779612
"880",56.060001,57.299999,55.310001,55.529999,2206700,54.242363
"881",56.23,56.450001,55.799999,55.98,885400,54.681929
"882",55.93,56.48,55.689999,55.93,1518300,54.633089
"883",55.950001,56.98,55.849998,56.240002,1787400,54.935902
"884",54.5,55.220001,52.450001,53.150002,7675100,51.917553
"885",52.610001,53.689999,52.389999,53.52,2714900,52.278973
"886",53.5,53.970001,53.16,53.529999,1403800,52.288739
"887",53.650002,54.470001,53.279999,54.080002,1422400,52.825989
"888",53.93,54.040001,52.98,53.52,1717500,52.278973
"889",53.470001,54.27,52.830002,54.009998,1865900,52.757608
"890",54.32,54.419998,53.48,54.080002,1210700,52.825989
"891",54.209999,54.599998,54.150002,54.450001,1874100,53.187408
"892",54.77,55.779999,54.740002,55.580002,1177300,54.291206
"893",55.75,56.439999,55.48,56.360001,599800,55.053118
"894",56.470001,57.049999,56.419998,56.740002,983100,55.424308
"895",56.990002,58.029999,56.689999,57.860001,1721300,56.518336
"896",57.580002,58.490002,57.540001,57.990002,1275800,56.645323
"897",58,58.599998,58,58.490002,1120200,57.133729
"898",58,58.119999,56.009998,56.360001,2663600,55.053118
"899",55,55.939999,54.75,55.68,2509500,54.388886
"900",55.48,56,54.950001,55.5,1389300,54.21306
"901",55.599998,55.84,55.349998,55.450001,1081300,54.16422
"902",55.299999,55.490002,54.77,55.16,2259900,53.880943
"903",55.59,55.93,54.880001,55.169998,1686600,53.89071
"904",55.330002,56.09,55.119999,55.790001,1254600,54.496336
