"","PLL.Open","PLL.High","PLL.Low","PLL.Close","PLL.Volume","PLL.Adjusted"
"464",58.080002,58.349998,57.470001,57.779999,497800,55.188091
"465",57.759998,58.93,57.650002,58.919998,541100,56.276952
"466",58.84,59.419998,58.619999,59.119999,1082200,56.467981
"467",59.48,59.73,58.73,59.099998,507100,56.448878
"468",59.639999,60,59.119999,59.709999,520200,57.031515
"469",59.349998,59.52,58.889999,59.23,457000,56.573047
"470",59.25,59.450001,58.369999,58.700001,532600,56.066823
"471",58.919998,59.849998,58.919998,59.48,580400,56.811833
"472",58.560001,58.84,57.919998,58.75,626900,56.11458
"473",58.799999,59.119999,58.470001,58.98,442000,56.334262
"474",59.549999,59.68,59.049999,59.169998,863600,56.515738
"475",59.119999,59.639999,58.869999,59.450001,583800,56.78318
"476",59.549999,60.529999,59.23,60.41,805600,57.700115
"477",60.490002,60.84,59.240002,59.610001,1375000,56.936002
"478",59.34,59.970001,58.389999,59.669998,1051500,56.993308
"479",59.189999,59.470001,59.060001,59.169998,1096400,56.515738
"480",59.240002,59.389999,58.59,58.689999,514400,56.05727
"481",58.34,58.34,56.82,57.459999,793300,55.079527
"482",57.5,57.700001,57.099998,57.310001,774200,54.935744
"483",56.93,57.509998,56.209999,57.43,889500,55.050771
"484",56.66,58.380001,56.310001,57.650002,891300,55.261658
"485",58.060001,58.349998,57.650002,57.91,763700,55.510885
"486",57.439999,58.950001,57.099998,58.439999,960600,56.018927
"487",57.849998,58.259998,57.369999,57.950001,726900,55.549229
"488",57.799999,58.07,57.240002,57.43,586800,55.050771
"489",57.720001,57.84,57.240002,57.27,642600,54.8974
"490",57.310001,57.450001,55.43,55.450001,652500,53.1528
"491",55.779999,56.049999,54.93,55.080002,785300,52.798129
"492",55.130001,57.200001,55.130001,57.16,570400,54.791957
"493",57.310001,58.040001,57.220001,57.869999,804300,55.472542
"494",57.490002,58.669998,56.869999,58.529999,660000,56.105199
"495",58.549999,58.549999,57.619999,58.360001,715700,55.942243
"496",58.029999,58.360001,56.75,56.950001,941500,54.590657
"497",57.380001,57.849998,57.119999,57.509998,1432200,55.127455
"498",56.900002,56.900002,56.119999,56.41,943400,54.073028
"499",56.450001,56.549999,55.110001,55.66,1697000,53.354099
"500",54.93,55.389999,54.32,54.389999,2533800,52.136713
"501",54.200001,54.560001,53.130001,53.869999,1833500,51.638255
"502",53.709999,54.779999,53.310001,54.549999,1906500,52.290084
"503",54.799999,55.099998,54.57,54.630001,2103800,52.366771
"504",51.650002,52.630001,51.130001,52.290001,4928200,50.123714
"505",52.529999,53.060001,52.389999,52.98,2306500,50.785127
"506",53.400002,53.66,52.27,52.349998,1628400,50.181226
"507",52.599998,53.48,52.400002,53.400002,1308200,51.187729
"508",53.18,53.43,52.599998,52.919998,1520500,50.727611
"509",53,53.77,52.82,53.540001,1221200,51.321928
"510",53.82,54.139999,53.470001,53.889999,1519000,51.657427
"511",53.689999,54,53.389999,53.939999,585600,51.705355
"512",54.139999,54.82,54.139999,54.32,967900,52.069613
"513",54.43,54.43,53.310001,53.75,1065500,51.523227
"514",53.830002,53.889999,52.279999,52.419998,1243300,50.248325
"515",52.759998,52.900002,52.25,52.630001,1427900,50.449628
"516",52.119999,52.48,51.549999,52.119999,917400,49.960755
"517",52.16,52.580002,51.84,52.41,936600,50.238741
"518",52.439999,52.799999,52.189999,52.669998,882600,50.487968
"519",52.330002,53.139999,52.139999,53.060001,902500,50.861814
"520",54.110001,54.810001,54.02,54.810001,940600,52.539315
"521",55,55.009998,53.73,54.169998,504400,51.925826
"522",54.049999,54.830002,53.84,54.77,356500,52.500971
"523",54.610001,54.759998,54.27,54.389999,483100,52.136713
"524",53.82,54,53.310001,53.509998,340700,51.293169
"525",53.380001,53.57,53.02,53.349998,439500,51.139797
"526",53.639999,53.73,52.080002,52.439999,764200,50.267497
"527",52.380001,52.52,51.400002,51.849998,878400,49.70194
"528",51.470001,52.360001,51.099998,52.130001,916000,49.970342
"529",52.220001,53.169998,52.220001,52.84,471100,50.650927
"530",52.139999,52.389999,51.549999,51.959999,761800,49.807383
"531",52.110001,52.52,51.669998,52.209999,1011700,50.047026
"532",52,53.119999,52,52.82,1396900,50.631755
"533",52.939999,53.09,52.43,52.84,932900,50.650927
"534",52.700001,52.939999,51.990002,52.040001,894100,49.884071
"535",51.259998,51.509998,50.84,51.279999,1279900,49.155554
"536",51.279999,51.509998,49.990002,50.220001,1300700,48.139471
"537",50.459999,50.869999,49.970001,50.740002,1173800,48.637928
"538",51.650002,52.02,50.990002,51.889999,852800,49.740283
"539",52.130001,53.740002,52.080002,53.470001,718100,51.254828
"540",53.360001,53.950001,53.220001,53.43,1111200,51.216485
"541",53.32,53.759998,53.09,53.41,713500,51.197313
"542",53.18,53.77,52.720001,53,878300,51.004841
"543",52.700001,53.200001,52,52.810001,536200,50.821995
"544",53.700001,54.720001,53.52,54.310001,531900,52.265528
"545",54.549999,54.869999,54.029999,54.040001,432000,52.005692
"546",54.240002,55.07,54.240002,54.830002,526800,52.765954
"547",54.529999,55.330002,54.450001,55.290001,466100,53.208636
"548",55.130001,55.290001,54.77,54.849998,549900,52.785197
"549",54.639999,55.209999,54.389999,55.16,300500,53.083529
"550",54.919998,55.200001,54.810001,54.98,357300,52.910305
"551",55.07,55.200001,54.240002,54.25,631600,52.207786
"552",54.25,54.91,54.060001,54.790001,461400,52.727458
"553",54.779999,55.099998,54.360001,55,696400,52.929552
"554",55.049999,55.98,55.040001,55.779999,550400,53.680188
"555",55.709999,55.93,55.119999,55.290001,325500,53.208636
"556",55.389999,55.740002,54.509998,54.830002,598800,52.765954
"557",54.68,55.59,54.32,55.450001,886500,53.362613
"558",55.23,55.439999,54.799999,55.189999,691900,53.112398
"559",54.990002,55.529999,54.889999,55.09,563000,53.016164
"560",55.16,55.52,54.990002,55.02,359700,52.9488
"561",54.860001,55.049999,54.610001,54.779999,498100,52.717833
"562",54.889999,55.650002,54.689999,55.5,393600,53.41073
"563",55.119999,55.459999,54.889999,55.09,355600,53.016164
"564",55.43,55.880001,55.200001,55.509998,590000,53.420352
"565",55.389999,56,55.130001,55.75,780200,53.651319
"566",55.779999,55.91,55.040001,55.259998,442200,53.179763
"567",55.66,56.740002,55.630001,56.689999,353300,54.555932
"568",56.939999,57.93,56.84,57.18,665000,55.027487
"569",56.84,57.349998,56.73,56.93,679300,54.786899
"570",56.93,57.68,56.860001,57.610001,704400,55.441301
"571",57.82,58.200001,57.5,58.169998,805900,55.980217
"572",62.16,63.189999,62.049999,62.799999,4349500,60.435924
"573",63.470001,64.43,62.799999,64.080002,2140700,61.667742
"574",63.82,63.82,63.09,63.25,755400,60.868985
"575",63.549999,63.990002,63.189999,63.919998,793600,61.513761
"576",64,65.059998,64,64.919998,962900,62.476117
"577",64.620003,65.089996,64.190002,64.580002,820300,62.14892
"578",65.32,65.82,64.550003,65.019997,1027400,62.572351
"579",64.620003,64.720001,64,64.32,921900,61.898705
"580",64.510002,64.860001,63.709999,63.849998,754500,61.446397
"581",63.900002,64.040001,62.759998,63.080002,816800,60.705386
"582",63.459999,63.990002,63.080002,63.889999,399300,61.484892
"583",63.560001,63.889999,63.139999,63.490002,790300,61.099952
"584",63.900002,64.68,63.369999,64.339996,1004300,61.917949
"585",64.489998,64.489998,63.709999,64.150002,720600,61.735106
"586",64.400002,64.730003,63.98,64.449997,443100,62.023809
"587",64.870003,65.010002,64.370003,64.709999,450900,62.274023
"588",65.07,65.57,64.269997,64.610001,586800,62.177789
"589",64.25,64.739998,64.089996,64.5,450200,62.071929
"590",64.550003,64.980003,63.939999,64.059998,442000,61.648491
"591",63.720001,63.970001,63.09,63.18,827100,61.039835
"592",63.810001,63.93,63.169998,63.209999,350100,61.068818
"593",63.41,64.309998,63.23,63.360001,431000,61.213738
"594",63.380001,63.599998,62.869999,63.299999,679500,61.155769
"595",63.389999,63.52,63.189999,63.349998,703100,61.204075
"596",63.73,63.990002,63.389999,63.799999,563600,61.638832
"597",63.189999,63.720001,62.990002,63.540001,1032200,61.387641
"598",63.16,63.549999,62.91,63.279999,752700,61.136446
"599",63.310001,63.849998,63.080002,63.650002,854700,61.493915
"600",62.75,62.990002,62.43,62.549999,978700,60.431175
"601",62.779999,62.779999,62,62.07,887500,59.967435
"602",62.540001,62.93,62.130001,62.279999,397600,60.17032
"603",62.27,62.68,62.029999,62.310001,528200,60.199306
"604",62.75,63.580002,62.650002,62.959999,423300,60.827286
"605",62.900002,64.639999,62.669998,64.540001,883800,62.353767
"606",64.959999,65.279999,63.950001,63.950001,526000,61.783752
"607",63.040001,63.040001,59.82,60.810001,2021100,58.750118
"608",61.110001,61.639999,60.57,61.07,1099200,59.001309
"609",61.02,61.02,59.279999,59.93,648200,57.899926
"610",59.939999,60.23,59.200001,59.209999,956700,57.204314
"611",59.080002,59.73,58.630001,59.130001,585900,57.127026
"612",59.25,59.59,58.970001,59.43,365600,57.416863
"613",59.029999,60.189999,59.029999,59.5,588800,57.484491
"614",59.66,60.049999,58.57,58.68,812300,56.692268
"615",58.689999,59.07,58.200001,58.470001,633800,56.489383
"616",58.290001,59.369999,58.18,59.27,661500,57.262283
"617",60.040001,60.669998,59.849998,60.41,518300,58.363666
"618",60.34,60.48,59.900002,60.43,540500,58.382989
"619",60.41,60.84,60.02,60.52,264500,58.46994
"620",60.790001,61.560001,60.59,61.560001,177100,59.474712
"621",61.290001,61.759998,60.990002,61,720000,58.93368
"622",60.48,60.48,59.299999,59.450001,1585200,57.436186
"623",59.09,60.18,58.880001,60.16,888600,58.122134
"624",60.27,60.740002,58.400002,59.380001,2098400,57.368557
"625",59.360001,59.689999,58.93,59.48,1223700,57.465168
"626",59.860001,60.119999,59.02,59.490002,892600,57.474832
"627",59.41,59.84,59.029999,59.610001,897800,57.590766
"628",59.650002,60.419998,59.02,60.259998,650500,58.218745
"629",60.290001,60.990002,60.110001,60.48,629500,58.431294
"630",60.57,60.790001,59.970001,60.459999,552100,58.411971
"631",60.450001,61.860001,60.400002,61.5,849700,59.416743
"632",61.759998,62.139999,61.389999,61.610001,787300,59.523018
"633",61.900002,62.189999,61.209999,61.279999,786100,59.204194
"634",61.18,62.07,60.990002,61.599998,857400,59.513354
"635",61.48,61.540001,60.189999,60.240002,800600,58.199426
"636",60.509998,60.700001,60.049999,60.330002,885700,58.286378
"637",60.540001,61.220001,60.189999,61.16,787500,59.08826
"638",61.310001,61.310001,60.610001,60.689999,613600,58.63418
"639",60.900002,60.900002,60.400002,60.849998,632900,58.78876
"640",60.439999,60.700001,59.860001,60.68,1411400,58.62452
"641",60.689999,61.27,60.459999,61.02,381500,58.953003
"642",61.060001,61.16,60.32,60.32,485300,58.276714
"643",60.369999,60.48,59.73,60.23,547300,58.189763
"644",59.799999,60.459999,59.619999,59.669998,432000,57.648731
"645",59.52,60.389999,59.52,60.259998,686400,58.218745
"646",61.400002,62.220001,61.290001,62.189999,1019200,60.083369
"647",62.119999,62.98,62.09,62.59,726800,60.469821
"648",62.970001,63.220001,62.57,62.650002,798300,60.527789
"649",62.48,63.52,62.34,63.34,720300,61.194415
"650",63.209999,63.639999,62.91,62.990002,644900,60.856272
"651",63.18,63.919998,63.18,63.91,831200,61.745106
"652",64.110001,64.470001,63.540001,64.260002,561900,62.083253
"653",64.190002,64.419998,63.66,64.290001,774000,62.112235
"654",64.260002,64.959999,64.199997,64.959999,663700,62.759538
"655",64.779999,65.040001,64.360001,64.860001,744100,62.662927
"656",64.760002,65.040001,64.349998,64.800003,636900,62.604962
"657",65.099998,66.610001,64.849998,66.339996,842800,64.092789
"658",67.160004,67.410004,66.510002,67.400002,864500,65.116888
"659",67.32,67.940002,66.720001,67.559998,727400,65.271464
"660",67.459999,67.68,66.910004,67.519997,647800,65.232818
"661",67.410004,68.370003,67.330002,67.989998,563800,65.686898
"662",68.080002,68.209999,67.519997,67.989998,694500,65.686898
"663",68.110001,68.129997,67.709999,67.720001,645700,65.426048
"664",67.660004,69.050003,67.599998,69.040001,873400,66.701333
"665",68.940002,69.050003,67.470001,67.919998,517800,65.61927
"666",67.940002,68.720001,67.779999,68.300003,390900,65.986402
"667",69.029999,69.029999,68.18,68.510002,452700,66.189288
"668",68.220001,68.459999,67.730003,67.879997,470300,65.580624
"669",68.199997,68.330002,67.800003,68.269997,499100,65.957412
"670",67.809998,68.699997,67.620003,68.550003,392200,66.471347
"671",68.559998,68.559998,67.389999,67.800003,559600,65.744089
"672",68,68.389999,67.860001,68.230003,285000,66.161051
"673",68.269997,68.449997,67.919998,67.949997,396000,65.889535
"674",67.980003,68.089996,67.860001,67.889999,342100,65.831357
"675",68.160004,68.5,67.889999,68.169998,324100,66.102865
"676",67.860001,68.279999,67.529999,68.220001,436000,66.151352
"677",68.239998,68.779999,68.190002,68.510002,261000,66.432559
"678",68.68,68.730003,68.360001,68.699997,502400,66.616793
"679",68.550003,68.839996,67.629997,67.650002,742300,65.598637
"680",67.400002,67.519997,66.690002,67.209999,552700,65.171976
"681",67.400002,67.889999,67.220001,67.699997,400600,65.647116
"682",68.099998,68.190002,65.949997,65.970001,576700,63.969579
"683",66.190002,66.860001,65.849998,66.599998,464900,64.580473
"684",66.739998,67.900002,66.389999,67.660004,581700,65.608335
"685",67.5,68.660004,66.889999,68.18,1061600,66.112564
"686",67.779999,68.019997,66.980003,67.610001,784900,65.559849
"687",67.540001,67.919998,66.32,67.190002,702300,65.152586
"688",67.389999,68.470001,67.389999,67.949997,635600,65.889535
"689",68.260002,68.260002,67.470001,67.68,327100,65.627726
"690",67.980003,68.139999,67.5,67.860001,301500,65.802268
"691",68.309998,69.129997,67.919998,69,412600,66.907699
"692",68.790001,68.970001,68.540001,68.839996,282100,66.752547
"693",68.660004,68.889999,67.93,68.260002,323200,66.19014
"694",68.18,68.699997,67.93,68.669998,173700,66.587704
"695",68.870003,69.010002,68.57,68.779999,234300,66.694369
"696",68.550003,68.790001,68.25,68.589996,430800,66.510128
"697",67.519997,69,66.870003,68.529999,299800,66.451949
"698",68.690002,68.809998,67.57,68.5,379100,66.42286
"699",68.800003,69.169998,68.449997,68.940002,372400,66.84952
"700",68.519997,68.839996,67.769997,68.330002,352300,66.258017
"701",68.449997,68.639999,68.129997,68.620003,254700,66.539224
"702",68.870003,68.870003,67.050003,67.269997,461800,65.230155
"703",67.629997,67.629997,66.709999,67.459999,590400,65.414396
"704",67.019997,67.089996,66.160004,67.010002,570800,64.978044
"705",67.129997,68.550003,66.82,68.370003,682100,66.296805
"706",68.239998,68.239998,66.940002,67.160004,856200,65.123497
"707",67.480003,68.099998,66.82,67.160004,600100,65.123497
"708",67.099998,67.349998,66.459999,66.68,536600,64.658049
"709",66.860001,67.5,66.699997,67.160004,440600,65.123497
"710",67,67.589996,66.309998,66.809998,301700,64.784104
"711",66.730003,67.300003,66.199997,66.839996,737400,64.813193
"712",66.760002,66.800003,65.580002,66.099998,794000,64.095635
"713",66.269997,67.389999,66.160004,67.339996,522600,65.298032
"714",67.279999,68.110001,67.040001,67.93,473100,65.870145
"715",67.690002,68.150002,66.839996,67.050003,350500,65.016832
"716",66.57,66.790001,64.309998,64.309998,519900,62.359912
"717",64.779999,65.739998,64.550003,65.709999,559100,63.717461
"718",65.209999,65.260002,64.339996,64.620003,466100,62.660517
"719",64.739998,64.82,63.860001,64.010002,448400,62.069014
"720",63.91,64.169998,62.720001,63.5,795800,61.574476
"721",63.630001,64.660004,63.349998,64.260002,493100,62.311433
"722",64.690002,65.68,64.57,65.610001,519200,63.620495
"723",65.779999,66.540001,65.699997,65.809998,323600,63.814427
"724",66,67,66,66.739998,336900,64.716227
"725",66.610001,66.739998,65.470001,65.650002,511400,63.659283
"726",65.910004,66.5,65.449997,66.459999,406100,64.444719
"727",66.32,66.709999,66.139999,66.709999,673900,64.687138
"728",66.440002,67,66.110001,66.120003,505900,64.115032
"729",66.400002,66.879997,66.099998,66.769997,352800,64.745316
"730",67.370003,68.650002,67.190002,68.080002,503200,66.263701
"731",67.989998,68.209999,67.68,67.959999,245100,66.1469
"732",67.900002,68.720001,67.779999,68.610001,424000,66.77956
"733",68.489998,68.809998,68.230003,68.5,599500,66.672494
"734",68.43,68.760002,68.139999,68.269997,472400,66.448627
"735",68.360001,68.809998,68.150002,68.730003,212600,66.896361
"736",68.529999,68.610001,67.830002,68.370003,319900,66.545965
"737",68.300003,69.580002,68.300003,69.5,344200,67.645815
"738",69.239998,70.389999,69.239998,70.360001,273800,68.482872
"739",70,70.669998,69.82,70.050003,611800,68.181145
"740",70.110001,71.529999,69.949997,71.370003,664900,69.465928
"741",71.269997,72.309998,71.239998,71.93,350700,70.010986
"742",72.18,72.980003,71.839996,72.5,355600,70.565778
"743",72.489998,73.190002,71.32,71.629997,471200,69.718986
"744",70.870003,72.110001,70.870003,71.720001,291000,69.806589
"745",71.129997,71.199997,70.550003,70.980003,456200,69.086334
"746",71.720001,72.709999,71.389999,71.480003,628000,69.572994
"747",70.839996,71.32,70.07,71.07,642600,69.173929
"748",71.25,72.639999,71.199997,71.849998,687400,69.933118
"749",70.389999,70.739998,64,68.199997,2291300,66.380495
"750",68.459999,68.699997,67.370003,68.330002,653900,66.507031
"751",68.300003,68.639999,67.300003,67.610001,482300,65.806239
"752",67.290001,67.739998,66.290001,66.349998,550900,64.579852
"753",66.349998,66.669998,65.900002,66.57,923500,64.793984
"754",67.040001,67.970001,66.760002,67.889999,983500,66.078768
"755",68.169998,68.239998,67.629997,67.82,294400,66.010635
"756",66.589996,67.889999,65.129997,67.360001,380300,65.562909
"757",67.849998,67.849998,66.5,66.599998,270600,64.823182
"758",66.639999,68.199997,66.410004,68.050003,478800,66.234502
"759",67.940002,68.400002,67.639999,68.279999,427500,66.458362
"760",69.019997,69.970001,68.370003,69.150002,747700,67.305154
"761",69.18,69.919998,69.080002,69.580002,517700,67.723683
"762",69.5,69.68,67.43,67.43,721800,65.631041
"763",66.540001,66.769997,65.75,66.099998,668100,64.336522
"764",66.620003,66.800003,65.449997,65.940002,1387300,64.180794
"765",65.059998,65.300003,64.089996,64.720001,594900,62.993341
"766",65.25,65.599998,64.480003,64.919998,388400,63.188003
"767",65.650002,65.809998,65.129997,65.529999,351200,63.781729
"768",65.959999,66.529999,65.870003,66.190002,305500,64.424125
"769",66.010002,66.580002,65.790001,66.43,949400,64.65772
"770",66.75,67.410004,66.089996,67.099998,570800,65.309843
"771",66.919998,67.830002,66.800003,67.290001,594000,65.494776
"772",66.970001,67.269997,66.449997,66.980003,277700,65.193049
"773",67.660004,67.809998,67.300003,67.739998,373000,65.932768
"774",68,68.790001,67.809998,68.519997,530300,66.691957
"775",67.720001,69.739998,65.650002,69.349998,602300,67.499815
"776",69.370003,69.800003,69.120003,69.540001,373100,67.684749
"777",70.410004,70.660004,70.050003,70.559998,426600,68.677533
"778",70.559998,70.739998,70.190002,70.620003,540100,68.735937
"779",70.580002,70.769997,70.32,70.349998,213800,68.473137
"780",70.370003,70.660004,69.739998,70.050003,337300,68.181145
"781",70.139999,70.559998,69.75,70.43,524000,68.551004
"782",70.5,70.959999,70.389999,70.75,453500,68.862466
"783",70.559998,70.900002,70.419998,70.779999,420100,68.891665
"784",70.449997,71.199997,70.050003,71.029999,502100,69.134995
"785",71.18,71.190002,70.400002,70.720001,266800,68.833268
"786",70.970001,71.230003,70.129997,70.360001,428800,68.482872
"787",70.110001,70.879997,70,70.769997,419800,68.88193
"788",70.459999,70.669998,69.870003,70.370003,214400,68.492607
"789",70.279999,70.5,69.669998,69.709999,216400,67.850212
"790",69.980003,70.32,69.449997,69.650002,273700,67.791815
"791",69.739998,70.449997,69.550003,69.959999,344100,68.338839
"792",70.410004,71.300003,70.410004,71.220001,663200,69.569643
"793",70.5,71.760002,70.5,71.410004,434700,69.755243
"794",71.269997,71.650002,71.099998,71.580002,350400,69.921302
"795",71.650002,71.900002,71.32,71.669998,662200,70.009212
"796",71.410004,71.620003,70.949997,71.489998,383400,69.833383
"797",71.739998,72.059998,71.489998,71.5,327800,69.843154
"798",71.5,72.110001,71.269997,71.559998,390900,69.901761
"799",71.199997,72.089996,71.199997,71.980003,255300,70.312034
"800",72,72.220001,71.43,71.940002,191100,70.27296
"801",71.959999,71.959999,71.029999,71.110001,314600,69.462192
"802",68.519997,70.650002,68.519997,70.360001,372800,68.729571
"803",70.360001,70.779999,70.080002,70.379997,393100,68.749104
"804",70.339996,70.889999,70.139999,70.5,448100,68.866326
"805",70.519997,70.970001,70.379997,70.75,533100,69.110533
"806",70.709999,71.010002,70.300003,70.349998,553900,68.719801
"807",70.410004,71.18,70.279999,70.800003,350200,69.159377
"808",70.919998,71.190002,70.449997,70.900002,318900,69.257059
"809",70.870003,71.360001,70.68,70.779999,367600,69.139837
"810",70.010002,70.139999,68.82,68.82,417000,67.225256
"811",68.830002,69.419998,68.43,69.199997,515600,67.596448
"812",69.5,69.800003,68.760002,69.739998,721800,68.123935
"813",69.790001,69.919998,68.889999,69.139999,532700,67.537841
"814",70.269997,70.699997,69.379997,69.989998,520900,68.368142
"815",69.959999,71.050003,69.879997,70.870003,529300,69.227755
"816",70.809998,71.910004,70.660004,71.589996,391700,69.931065
"817",71.639999,72,70.739998,71.470001,540800,69.81385
"818",71.75,72.370003,71.559998,72.190002,306200,70.517167
"819",72.629997,73.93,72.389999,73.839996,474500,72.128926
"820",73.940002,74.910004,73.919998,74.650002,691100,72.920161
"821",74.510002,74.860001,73.860001,73.970001,453300,72.255918
"822",74.150002,74.290001,72.919998,73.300003,534000,71.601446
"823",74.57,74.629997,73.760002,73.830002,438400,72.119163
"824",74.010002,74.830002,73.82,74.690002,392500,72.959235
"825",74.599998,76.059998,74.269997,76.019997,418000,74.25841
"826",76.760002,77.610001,76.760002,77.349998,724100,75.557592
"827",77.629997,77.75,77,77.230003,808500,75.440377
"828",77.230003,77.370003,76.470001,77.220001,635000,75.430607
"829",76.910004,77.910004,76.68,77.169998,791200,75.381763
"830",77.080002,77.849998,77,77.440002,484600,75.64551
"831",77.480003,77.709999,76.940002,77.459999,406800,75.665044
"832",77.029999,77.580002,76.839996,77.5,462600,75.704118
"833",76.57,77.400002,76.57,77.040001,392900,75.254778
"834",77.150002,78.129997,77.110001,77.699997,436100,75.89948
"835",77.379997,77.839996,76.43,77.230003,506000,75.440377
"836",77.160004,77.339996,75.449997,76.410004,645500,74.639379
"837",76.470001,77.610001,76.459999,77.5,604400,75.704118
"838",76.510002,77.379997,76.150002,77.139999,600500,75.352459
"839",77.019997,77.339996,75.370003,75.5,633800,73.750463
"840",75.839996,76,74.57,75.07,487900,73.330427
"841",75.790001,76.739998,75.559998,76.650002,583900,74.873816
"842",76.43,77.209999,76.279999,77.110001,452000,75.323156
"843",76.68,77.43,76.529999,77.419998,393600,75.62597
"844",77.07,77.269997,75.849998,76.110001,518600,74.346328
"845",76.220001,76.440002,75.650002,76.349998,1066600,74.851215
"846",76.010002,77.330002,75.900002,77.25,759200,75.733549
"847",77.559998,78.709999,77.400002,78.599998,555100,77.057047
"848",78.519997,78.879997,78.120003,78.839996,425100,77.292333
"849",79.389999,80.220001,79.220001,79.519997,659900,77.958985
"850",79.099998,79.419998,78.379997,79.169998,437700,77.615857
"851",79.230003,79.730003,79.059998,79.400002,398700,77.841345
"852",79.339996,80.290001,79.120003,80.269997,472900,78.694262
"853",80,80.809998,79.790001,80.660004,557600,79.076613
"854",80.669998,80.940002,79.900002,80.919998,449000,79.331504
"855",81,81.440002,80.459999,80.529999,443000,78.94916
"856",80.529999,81.300003,80.300003,80.519997,623900,78.939354
"857",80.57,81.650002,80.239998,81.470001,540000,79.87071
"858",81.669998,82.57,81.650002,81.959999,639400,80.351089
"859",81.510002,82.190002,81.059998,81.879997,347100,80.272658
"860",82.25,82.849998,81.879997,82.379997,493000,80.762842
"861",82.470001,82.660004,80.720001,80.800003,433200,79.213864
"862",80.760002,82.110001,80.760002,81.870003,814000,80.262859
"863",81.940002,82.199997,81.720001,81.860001,373600,80.253053
"864",81.739998,82.209999,81.550003,81.870003,601200,80.262859
"865",81.400002,82.980003,81.330002,82.959999,371600,81.331458
"866",82.959999,83.129997,82.5,82.559998,417800,80.939309
"867",82.370003,83.160004,82.330002,82.360001,866700,80.743238
"868",82.660004,83.57,82.550003,82.790001,928800,81.164797
"869",82.739998,83.220001,81.949997,82.160004,467000,80.547167
"870",81.970001,82.089996,80.699997,80.910004,717100,79.321705
"871",81.449997,82.809998,81.110001,82.519997,468800,80.900093
"872",82.480003,82.93,82.220001,82.75,356200,81.125582
"873",82.830002,83.129997,81.349998,81.699997,933700,80.096191
"874",82.550003,85.550003,81.660004,83.489998,891700,81.851053
"875",83.949997,83.949997,82.870003,83.730003,473300,82.086347
"876",83.779999,84.139999,83.5,83.699997,181800,82.05693
"877",83.510002,84.199997,83.169998,83.339996,451900,81.703996
"878",82.839996,83.370003,82.309998,82.779999,492600,81.154992
"879",82.290001,82.75,81.089996,81.940002,418000,80.331485
"880",81.730003,82.300003,81.419998,82.290001,565900,80.674613
"881",83.43,84.220001,82.879997,83.870003,652700,82.223598
"882",84.099998,84.370003,83.580002,83.849998,397300,82.203987
"883",83.68,83.980003,83.25,83.540001,243100,81.900075
"884",83.529999,83.669998,82.309998,82.470001,490900,80.851079
"885",82.089996,82.470001,81.879997,81.959999,362600,80.351089
"886",82.269997,82.489998,79.879997,81.650002,724500,80.047177
"887",82.129997,83.610001,81.940002,83.43,511700,81.792233
"888",83.57,83.75,82.529999,83.040001,455400,81.40989
"889",83.129997,84.610001,82.029999,84.580002,359600,82.91966
"890",84.370003,84.690002,84.040001,84.519997,498100,82.860833
"891",84.489998,85.330002,84.370003,85,895900,83.331413
"892",85.5,85.5,84.470001,84.910004,405900,83.243184
"893",84.75,85.339996,84.75,85.209999,95900,83.53729
"894",85.300003,85.580002,85.139999,85.489998,245200,83.811792
"895",85.459999,85.57,84.739998,84.989998,256600,83.321607
"896",85.099998,85.32,84.690002,85.050003,266300,83.380435
"897",85.040001,85.529999,85.010002,85.349998,319100,83.674541
"898",84.980003,85.089996,83.900002,84.160004,393600,82.507906
"899",84.160004,84.669998,83.860001,84.010002,306400,82.360849
"900",84.620003,84.730003,82.93,82.980003,443800,81.35107
"901",84.660004,85.480003,84.43,84.919998,762800,83.252982
"902",84.629997,85.019997,83.760002,84.050003,538200,82.400065
"903",84.389999,84.739998,83.57,84.010002,452800,82.360849
"904",84.800003,84.889999,83.809998,84.519997,692100,82.860833
"905",84.230003,84.760002,82.940002,83.190002,450800,81.556947
"906",83.620003,84.440002,83.260002,84.43,381500,82.772603
"907",84.709999,84.860001,84.239998,84.5,449900,82.841228
"908",84.540001,84.540001,83.949997,84.199997,536400,82.547115
"909",83.980003,84.25,83.410004,83.5,571200,81.860859
"910",84.089996,84.169998,82.809998,83.660004,500100,82.017722
"911",83.650002,83.919998,82.75,83.330002,586300,81.694198
"912",83.199997,83.199997,82,82.370003,572300,80.753044
"913",81.699997,81.919998,79.440002,79.440002,663200,77.880561
"914",79.550003,80.150002,78.400002,79.209999,656100,77.655073
"915",79.459999,81.239998,79.400002,81.089996,740600,79.498165
"916",80.370003,81.559998,79.989998,80.110001,509400,78.537407
"917",79.650002,81.089996,79.650002,80.620003,579600,79.037397
"918",79.769997,80.790001,79.519997,80.099998,667900,78.527601
"919",80.019997,80.550003,78.339996,78.540001,1008000,76.998227
"920",78.959999,80.010002,78.57,79.690002,602000,78.125653
"921",79.580002,79.900002,78.93,79.489998,434700,77.929575
"922",79.5,80.5,79.449997,80.459999,322400,78.880535
"923",80.5,82.440002,80.260002,82.379997,893200,80.762842
"924",82.209999,82.419998,81.540001,82.25,589300,80.635397
"925",82.209999,83.809998,82,83.400002,520000,81.762823
"926",83.470001,84.639999,83.470001,84.550003,525700,82.89025
