"","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"450",64.959999,65.07,64.639999,64.760002,7839600,58.65317
"451",64.68,64.690002,64.400002,64.459999,10621300,58.381458
"452",64.489998,64.709999,64.370003,64.550003,8062500,58.462974
"453",64.889999,65.260002,64.830002,65.169998,8503800,59.024504
"454",65.330002,65.5,65.220001,65.400002,10723800,59.232818
"455",65.400002,65.620003,65.18,65.620003,10305500,59.432074
"456",65.279999,65.540001,65.199997,65.540001,9553300,59.359616
"457",65.629997,66.18,65.580002,65.959999,11307700,59.740008
"458",66.040001,66.300003,65.82,66.209999,8785900,59.966434
"459",66.120003,66.150002,65.5,65.879997,9128400,59.667551
"460",65.610001,65.699997,65.360001,65.389999,9432300,59.223759
"461",65.260002,65.379997,65.089996,65.339996,7922700,59.178472
"462",64.949997,65.230003,64.879997,64.919998,6363400,58.798079
"463",64.809998,64.860001,64.160004,64.199997,12793200,58.145973
"464",64.690002,64.690002,63.959999,64.129997,10434100,58.082575
"465",64.050003,64.150002,63.68,64.150002,13122300,58.100693
"466",63.939999,64,63.52,63.540001,11226600,57.548215
"467",63.720001,64.160004,63.669998,63.98,10502400,57.946722
"468",64.230003,64.279999,63.27,64.220001,18322900,58.164091
"469",63.900002,63.919998,63.119999,63.259998,20567700,57.294616
"470",63.220001,63.540001,62.759998,63.029999,15189000,57.086305
"471",63.220001,63.970001,63.200001,63.709999,14320700,57.702182
"472",63.5,63.689999,63.299999,63.369999,10120900,57.394244
"473",63.549999,63.790001,63.360001,63.77,9022400,57.756525
"474",63.959999,64.580002,63.84,64.43,11162800,58.354288
"475",64.410004,64.970001,64.260002,64.75,9139200,58.644112
"476",64.949997,65.129997,64.68,64.839996,10746700,58.725621
"477",64.849998,65.389999,64.839996,65.099998,11362300,58.961105
"478",64.910004,65.360001,64.800003,65.220001,10107900,59.069792
"479",65.169998,65.330002,64.839996,65.330002,8349700,59.16942
"480",65.400002,65.489998,65.099998,65.339996,10431800,59.178472
"481",65.190002,65.290001,64.739998,64.739998,10301300,58.635053
"482",64.580002,65.019997,64.510002,64.800003,8387800,58.689399
"483",64.68,64.980003,64.550003,64.980003,12491900,58.852426
"484",64.589996,64.879997,64.25,64.279999,10649400,58.218431
"485",64.809998,64.860001,64.389999,64.57,7702000,58.481085
"486",64.43,64.989998,64.230003,64.339996,37824600,58.272771
"487",64.029999,64.099998,63.560001,63.93,39687800,57.901437
"488",63.700001,64.139999,63.41,63.610001,8500000,57.611613
"489",63.790001,63.93,63.450001,63.709999,10018400,57.702182
"490",63.709999,64,63.48,63.549999,7993500,57.55727
"491",63.869999,63.91,63.09,63.349998,13781300,57.376129
"492",63.259998,63.830002,63.25,63.470001,8784900,57.484816
"493",63.400002,63.799999,63.330002,63.52,8409300,57.5301
"494",63.400002,63.75,62.880001,63.27,11269100,57.303675
"495",62.889999,63.34,62.799999,63.099998,9309400,57.706062
"496",62.880001,62.98,62.290001,62.509998,11208500,57.166496
"497",62.84,62.93,62.299999,62.59,10089700,57.239659
"498",62.34,62.400002,62,62.209999,9414700,56.892142
"499",62.360001,62.880001,62.139999,62.43,13297100,57.093337
"500",62.040001,62.310001,61.709999,61.779999,12061100,56.498899
"501",62.040001,62.450001,61.889999,62.34,9200000,57.01103
"502",62.16,62.380001,62,62.209999,9523400,56.892142
"503",62.09,62.799999,61.889999,62.799999,11562500,57.431707
"504",63.18,63.200001,62.509998,62.799999,12959300,57.431707
"505",62.540001,63.040001,62.330002,62.98,11249500,57.596321
"506",62.970001,63.029999,62.110001,62.119999,12226400,56.809835
"507",62.16,63.27,61.830002,63.080002,26655400,57.687774
"508",64.239998,64.699997,63.18,64.449997,98440200,58.940659
"509",64.349998,65.75,64.290001,65.449997,34314900,59.855177
"510",65.900002,66.099998,65.510002,66.010002,25992800,60.367311
"511",65.82,66.389999,65.82,66.300003,25750000,60.632522
"512",66.400002,66.959999,66.360001,66.720001,23615400,61.016618
"513",66.779999,67,66.459999,67,21254600,61.272682
"514",66.550003,66.970001,66.160004,66.389999,24545300,60.714826
"515",66.660004,66.970001,66.519997,66.629997,18965700,60.934308
"516",66.260002,66.629997,66.139999,66.5,13734500,60.815423
"517",66.559998,66.690002,66.410004,66.419998,11100000,60.74226
"518",66.419998,67.199997,66.360001,66.839996,17594200,61.126356
"519",66.709999,67,66.440002,66.940002,12110900,61.217813
"520",67.300003,67.699997,67.209999,67.559998,18286000,61.78481
"521",67.419998,68,67.339996,68,12552700,62.1872
"522",67.959999,68.120003,67.720001,68.040001,8902400,62.223781
"523",67.919998,68.150002,67.779999,67.779999,11857800,61.986005
"524",67.510002,67.879997,67.360001,67.639999,9758000,61.857973
"525",67.739998,67.959999,67.629997,67.779999,12485900,61.986005
"526",67.970001,68.099998,67.739998,67.879997,12851800,62.077455
"527",68.029999,68.110001,67.720001,67.900002,12026100,62.095749
"528",67.620003,68.120003,67.440002,67.709999,16484200,61.921989
"529",67.790001,68.739998,67.730003,68.610001,13238800,62.745056
"530",68.470001,68.720001,68.360001,68.449997,12921500,62.59873
"531",67.839996,69.18,67.610001,69,24201900,63.101717
"532",68.739998,69.459999,68.660004,69.370003,15616200,63.440091
"533",69.25,69.699997,68.980003,69.529999,13499500,63.58641
"534",69.349998,69.360001,68.349998,68.629997,13964600,62.763343
"535",68.139999,68.309998,67.650002,68.110001,11771400,62.287797
"536",68.099998,68.25,67,67.349998,12145700,61.592762
"537",67.669998,68.019997,67.389999,67.529999,9882200,61.757375
"538",68.300003,68.980003,68.209999,68.739998,16477200,62.863941
"539",68.949997,69.68,68.889999,69.519997,14015900,63.577263
"540",69.370003,69.650002,69.160004,69.449997,8379500,63.513247
"541",69.25,69.559998,69.099998,69.220001,10313900,63.302912
"542",69.480003,69.75,69.25,69.379997,11681700,63.449231
"543",68.809998,68.980003,68.019997,68.449997,13536000,62.59873
"544",68.980003,69.32,68.889999,69.120003,10898800,63.211462
"545",69.18,69.339996,68.779999,68.839996,8723200,62.955391
"546",68.809998,68.940002,68.209999,68.290001,11268400,62.452411
"547",68.290001,68.559998,68.220001,68.349998,6573100,62.507279
"548",68.330002,68.650002,68.169998,68.32,7764200,62.479845
"549",68.120003,68.709999,68.120003,68.639999,7645000,62.77249
"550",68.389999,68.550003,68.169998,68.459999,7199200,62.607877
"551",68.739998,68.75,68.5,68.639999,8217800,62.77249
"552",68.510002,68.839996,68.300003,68.349998,9349100,62.507279
"553",68.440002,68.449997,68.019997,68.199997,13518500,62.3701
"554",68.120003,68.18,67.510002,67.800003,11999500,62.004299
"555",67.800003,67.839996,67.669998,67.699997,12645200,61.912842
"556",67.690002,68.25,67.620003,67.779999,9544900,61.986005
"557",67.629997,67.93,67.529999,67.75,8230900,61.95857
"558",67.800003,67.949997,67.559998,67.739998,9062700,61.949423
"559",67.220001,67.839996,67.150002,67.599998,11297500,62.383153
"560",67.540001,67.959999,67.480003,67.489998,8761000,62.281641
"561",67.309998,67.699997,67.220001,67.510002,6750800,62.300101
"562",67.279999,67.830002,67.059998,67.370003,9609500,62.170906
"563",67.230003,67.410004,66.849998,67.209999,9672700,62.02325
"564",67.449997,67.900002,67.160004,67.43,10151800,62.226273
"565",67.489998,67.540001,66.970001,67.260002,8402700,62.069394
"566",67.440002,67.870003,67.139999,67.269997,9266000,62.078618
"567",67.709999,68.220001,67.589996,67.839996,13075500,62.604629
"568",67.970001,68.010002,67.519997,67.879997,8403300,62.641543
"569",67.989998,68.470001,67.830002,68.18,11441300,62.918394
"570",68.360001,68.550003,68.18,68.199997,8821700,62.936848
"571",68.370003,68.459999,68.029999,68.150002,8230700,62.890711
"572",68.010002,69.169998,68,68.989998,13006300,63.665882
"573",68.910004,68.910004,68.080002,68.470001,13024000,63.186015
"574",68.489998,68.699997,68,68.25,11584100,62.982992
"575",68.080002,68.669998,68.07,68.550003,8063100,63.259843
"576",68.75,68.919998,68.599998,68.599998,9911300,63.30598
"577",68.410004,68.989998,68.330002,68.900002,8704000,63.582831
"578",69.050003,69.360001,68.839996,69.059998,19064400,63.73048
"579",68.879997,69.199997,68.809998,69,9082100,63.675113
"580",69.010002,69.639999,69.010002,69.32,11625400,63.970417
"581",69.5,69.5,68.959999,69,9971900,63.675113
"582",69.089996,69.349998,68.889999,69.010002,8253200,63.684343
"583",68.769997,69.040001,68.5,68.910004,10293200,63.592062
"584",68.919998,69.449997,68.919998,69.129997,9647200,63.795078
"585",69.120003,69.279999,68.639999,68.959999,10062700,63.638199
"586",69.190002,69.32,68.730003,69,8557900,63.675113
"587",69.099998,69.5,69.010002,69.269997,9395900,63.924273
"588",69.459999,69.739998,69.32,69.650002,9429900,64.274952
"589",69.599998,69.650002,69.169998,69.440002,6444600,64.081159
"590",68.620003,68.970001,68.099998,68.410004,15365900,63.130648
"591",68.379997,68.489998,67.980003,68.220001,10710100,62.955308
"592",68.209999,68.300003,67.860001,67.970001,9505500,62.724601
"593",68.18,68.510002,67.800003,67.970001,8685500,62.724601
"594",68.18,68.989998,68.07,68.599998,14868000,63.30598
"595",69.300003,69.800003,69.019997,69.550003,13688800,64.182671
"596",69.730003,71.18,69.550003,71,26522700,65.520768
"597",70.870003,72.739998,70.82,72.519997,33591100,66.923463
"598",72.110001,72.239998,71.730003,71.860001,18391000,66.314401
"599",71.790001,72.290001,71.330002,71.779999,14033400,66.240573
"600",71.169998,71.529999,70.529999,70.889999,11086000,65.419257
"601",70.989998,71.199997,70.669998,70.739998,8572000,65.280831
"602",71.010002,71.559998,70.989998,71.139999,9672700,65.649963
"603",71,71.32,70.559998,70.900002,8965200,65.428487
"604",71.110001,71.25,70.480003,70.82,9950600,65.354659
"605",71.099998,71.900002,70.830002,71.5,11226000,65.982182
"606",71.699997,71.699997,70.830002,70.900002,7946700,65.428487
"607",70.860001,71,70.470001,70.790001,6874500,65.326975
"608",71,71.620003,70.889999,71.010002,7927500,65.529998
"609",70.690002,70.989998,69.699997,70.339996,12719700,64.911698
"610",70.150002,70.419998,69.650002,69.650002,12652100,64.274952
"611",69.559998,70.260002,69.43,69.870003,10511700,64.477975
"612",69.790001,70.050003,69.309998,69.68,9761000,64.302636
"613",69.519997,70.110001,69.400002,69.510002,8244500,64.145757
"614",69.629997,69.760002,69.029999,69.269997,10470700,63.924273
"615",68.989998,69.199997,68.720001,69.07,11803600,63.73971
"616",68.870003,69.269997,68.510002,69.190002,14272300,63.850452
"617",69.540001,69.809998,69.040001,69.25,12337400,63.90582
"618",69.260002,69.709999,69.139999,69.669998,9859500,64.293406
"619",69.629997,69.879997,69.449997,69.589996,7639900,64.219578
"620",69.080002,69.559998,68.949997,69.559998,5450100,64.759553
"621",69.120003,69.5,68.82,69.089996,9884800,64.321987
"622",69.010002,69.150002,68.730003,68.809998,8763200,64.061312
"623",68.709999,69.379997,68.599998,69.290001,9983200,64.508189
"624",69.470001,69.559998,69.050003,69.220001,9853400,64.44302
"625",69.389999,69.919998,69.18,69.730003,13480700,64.917826
"626",69.800003,69.919998,69.360001,69.650002,9928900,64.843346
"627",69.580002,70.489998,69.449997,69.860001,14278100,65.038852
"628",69.93,70.290001,69.580002,69.970001,11037100,65.141262
"629",70.339996,70.339996,69.800003,70.050003,9459200,65.215742
"630",70.040001,70.519997,69.860001,70.449997,10021300,65.588132
"631",70.260002,70.800003,70.260002,70.599998,9700300,65.727782
"632",70.93,71.620003,70.75,71.099998,14933700,66.193276
"633",71.209999,71.370003,70.849998,70.959999,11783300,66.062938
"634",70.900002,71,70.620003,70.75,8838900,65.867431
"635",70.620003,70.860001,70.489998,70.690002,10263600,65.811574
"636",70.839996,71.18,70.779999,70.940002,14317200,66.044322
"637",71.059998,71.099998,70.5,70.949997,16352400,66.053626
"638",70.910004,71.309998,70.629997,70.629997,11865600,65.75571
"639",70.739998,70.900002,70.489998,70.75,11775800,65.867431
"640",70.559998,70.75,70.059998,70.269997,22142300,65.420554
"641",70.32,70.400002,69.940002,70.019997,5006500,65.187807
"642",69.949997,70.360001,69.879997,70.169998,7737300,65.327456
"643",70.129997,70.400002,69.800003,70.089996,10700400,65.252976
"644",69.839996,70.07,69.419998,69.480003,9691100,64.685079
"645",69.239998,70.110001,69.18,70.099998,12770000,65.262288
"646",71.019997,71.019997,70.300003,70.839996,12874200,65.951217
"647",70.980003,71,70.449997,70.739998,9598300,65.85812
"648",71.239998,71.730003,71.010002,71.550003,11631800,66.612225
"649",71.5,71.529999,71.190002,71.400002,7548800,66.472575
"650",71.309998,71.650002,71.25,71.410004,9825300,66.481887
"651",71.639999,71.849998,71.5,71.730003,7672800,66.779803
"652",71.809998,72.379997,71.739998,72.190002,11888500,67.208057
"653",72.190002,72.580002,72.160004,72.349998,7766700,67.357012
"654",72.599998,72.790001,72.370003,72.559998,7386000,67.552518
"655",72.25,72.440002,72,72.370003,7795100,67.375635
"656",72.260002,72.82,72.25,72.580002,8779900,67.571142
"657",72.879997,73.010002,72.370003,72.900002,10570100,67.869058
"658",72.900002,73.230003,72.790001,73.230003,13558600,68.176286
"659",72.919998,73.209999,72.419998,72.690002,11469800,67.673551
"660",72.519997,72.910004,72.470001,72.849998,10155100,67.822506
"661",72.959999,73.230003,72.839996,73.099998,9369700,68.055253
"662",73.129997,73.93,73.059998,73.919998,10421500,68.818663
"663",73.959999,74,73.43,73.620003,9420900,68.539371
"664",73.669998,74.620003,73.639999,74.410004,12386500,69.274853
"665",74.449997,74.800003,74.010002,74.089996,9245500,68.976929
"666",74.080002,74.360001,73.779999,73.919998,10448700,68.818663
"667",74.139999,74.419998,74.080002,74.18,10016300,69.060722
"668",73.559998,74.25,73.559998,74.110001,9200700,68.995553
"669",74.489998,74.82,74.470001,74.660004,10230800,69.5076
"670",74.57,75.389999,74.519997,75.389999,12084000,70.187217
"671",74.82,75.199997,74.68,75.059998,9798200,69.879989
"672",75.169998,75.610001,74.730003,75.480003,8153300,70.27101
"673",75.279999,75.5,75.050003,75.410004,5697100,70.205841
"674",75.419998,75.860001,75.419998,75.800003,7598900,70.568926
"675",75.790001,75.870003,75.370003,75.660004,8014800,70.438588
"676",75.5,76.089996,75.379997,75.809998,9681800,70.578231
"677",75.720001,76.160004,75.510002,76.160004,10528400,70.904082
"678",76.029999,77,75.959999,76.959999,9747400,71.648869
"679",76.790001,76.970001,76.540001,76.650002,7857500,71.360265
"680",76.470001,77.019997,76.379997,76.870003,9465700,71.565083
"681",76.389999,76.489998,75.970001,76.25,8571500,71.555693
"682",76.470001,76.660004,75.57,75.57,10603300,70.917557
"683",75.879997,76.339996,75.5,75.75,10742100,71.086475
"684",75.68,76.449997,75.599998,76.32,8180300,71.621383
"685",76.230003,76.489998,76.110001,76.110001,11806300,71.424312
"686",75.790001,76.769997,75.730003,76.699997,9528300,71.977986
"687",76.730003,77.279999,76.730003,77.199997,12628000,72.447204
"688",77.559998,77.709999,77.440002,77.660004,9399400,72.87889
"689",77.690002,77.739998,77.220001,77.389999,8535200,72.625509
"690",77.620003,77.959999,77.589996,77.75,7996500,72.963346
"691",77.839996,78.220001,77.699997,78.190002,8554100,73.37626
"692",77.919998,78.519997,77.839996,78.440002,8807600,73.610868
"693",78.5,78.690002,78.209999,78.559998,8790500,73.723476
"694",78.519997,78.669998,78.199997,78.550003,7983400,73.714097
"695",78.669998,79.099998,78.489998,79.099998,10130400,74.230232
"696",78.620003,79.239998,78.620003,79.190002,18296500,74.314695
"697",78.720001,79.190002,78.699997,78.809998,8005400,73.958085
"698",78.980003,79.089996,78.5,78.860001,7095800,74.00501
"699",79.18,79.610001,79.169998,79.449997,8000800,74.558683
"700",79.120003,79.5,78.769997,79.010002,8436300,74.145776
"701",79.110001,79.739998,79.019997,79.739998,6873100,74.83083
"702",79.830002,79.940002,79.470001,79.68,9616600,74.774526
"703",79.93,80.879997,79.849998,80.849998,12682900,75.872494
"704",80.559998,81.349998,80.269997,81.269997,10703400,76.266635
"705",81.370003,81.589996,80.949997,81.529999,11332100,76.51063
"706",81.389999,81.959999,81.279999,81.93,7376800,76.886006
"707",82,82.690002,81.900002,82.690002,10342200,77.599219
"708",82.739998,82.949997,81.57,82.07,12254000,77.017386
"709",82.199997,82.720001,81.93,82.410004,10303000,77.336458
"710",81.790001,82.110001,81.620003,82.040001,8581400,76.989234
"711",81.269997,81.389999,80.309998,81.110001,15828500,76.116489
"712",81.260002,81.75,81.239998,81.519997,9111000,76.501244
"713",81.830002,82.199997,81.739998,82.019997,7583200,76.970461
"714",82.139999,82.959999,82.080002,82.32,9882700,77.251995
"715",82.25,82.739998,82.169998,82.739998,6987000,77.646136
"716",82.720001,83.089996,81.709999,81.709999,12385800,76.679549
"717",82.330002,83.540001,82.07,83.440002,12620000,78.303045
"718",83.360001,84.43,83.290001,83.900002,13693300,78.734724
"719",83.959999,84.300003,83.029999,83.18,9921500,78.05905
"720",83.510002,84.57,83.470001,84.489998,10787600,79.288398
"721",84.589996,84.93,84.199997,84.830002,6989900,79.60747
"722",84.989998,85.68,84,85.449997,8982100,80.189295
"723",85.68,85.739998,84.279999,84.389999,9480600,79.194556
"724",84.540001,85.440002,84.339996,85.220001,8689400,79.973459
"725",85.300003,85.489998,84.809998,85.120003,6784700,79.879617
"726",85.019997,85.889999,84.910004,85.580002,8038000,80.311296
"727",85.389999,85.699997,84.889999,85.230003,12099600,79.982845
"728",84.5,85.129997,83.879997,84.230003,12312100,79.04441
"729",84.440002,85.209999,84.169998,85.160004,8668900,79.917155
"730",85.580002,85.989998,85.449997,85.75,9213800,80.470828
"731",85.779999,85.779999,84.550003,84.68,8815600,79.466703
"732",84.870003,85.57,84.629997,85.529999,9061800,80.264371
"733",85.480003,85.599998,84.93,85.459999,8044600,80.198681
"734",85.449997,85.690002,84.959999,85.150002,8342000,79.907769
"735",85.290001,85.760002,85.18,85.760002,7594800,80.480215
"736",85.559998,86.07,85.440002,85.849998,6631500,80.56467
"737",85.760002,87.080002,85.760002,86.970001,10360700,81.615721
"738",86.940002,87.879997,86.940002,87.639999,13444400,82.244471
"739",87.330002,87.769997,87.059998,87.449997,9441900,82.066166
"740",87.470001,88.199997,87.410004,88.089996,11437700,82.666764
"741",88.099998,88.199997,87.809998,88.010002,7235800,82.591694
"742",87.940002,88.639999,87.790001,88.589996,10099600,83.135981
"743",88.699997,89.989998,88.199997,88.459999,13825900,83.013987
"744",87.110001,87.970001,87,87.209999,14446900,82.456151
"745",86.800003,87.029999,86.489998,86.82,10390100,82.087411
"746",87.540001,88.290001,87.269997,87.610001,8380200,82.834348
"747",87.080002,87.160004,85.139999,85.650002,11872100,80.98119
"748",85.709999,86.309998,85.68,85.989998,7801200,81.302653
"749",85.68,85.989998,84.18,84.18,13302700,79.591319
"750",84.279999,84.709999,83.370003,84.709999,11768500,80.092427
"751",84.720001,85.029999,83.559998,84.099998,9972000,79.515678
"752",83.910004,85,83.480003,83.68,9839100,79.118574
"753",83.589996,84.459999,82.650002,84.459999,10671000,79.856055
"754",84.959999,85.18,84.400002,84.910004,8907700,80.281529
"755",85.010002,85.709999,84.730003,85.139999,8477100,80.498988
"756",84.760002,85.019997,84.129997,84.690002,8967000,80.07352
"757",85.18,85.5,83.699997,83.739998,8413200,79.175301
"758",83.599998,84.959999,83.080002,84.910004,8570000,80.281529
"759",84.709999,85.480003,84.660004,84.910004,6357100,80.281529
"760",85.370003,86.400002,84.980003,85.629997,8429100,80.962276
"761",85.75,86.440002,85.629997,86.360001,7233600,81.652486
"762",86.43,86.5,84.800003,84.860001,8288400,80.234252
"763",84.209999,84.449997,82.120003,82.620003,15172600,78.116357
"764",83,84.32,82.5,83.199997,20715800,78.664736
"765",82.919998,85.309998,82.809998,84.610001,14777500,79.997879
"766",85.160004,85.589996,84.540001,85.349998,11239400,80.69754
"767",85.949997,87.32,85.940002,86.989998,11966500,82.248142
"768",87.529999,87.82,86.489998,86.709999,8890300,81.983406
"769",86.720001,87.379997,85.849998,85.860001,11896300,81.179741
"770",85.720001,87.639999,85.5,86.629997,9905200,81.907765
"771",86.650002,87.199997,86.209999,86.57,8572100,81.851038
"772",86.540001,87.040001,86.099998,86.779999,3599900,82.04959
"773",87.580002,87.879997,86.919998,87.870003,5403600,83.080178
"774",88.089996,88.989998,87.970001,88.589996,12051400,83.760924
"775",88.650002,89.080002,88.360001,88.879997,9348600,84.035117
"776",88.879997,89.480003,88.809998,89.239998,7067100,84.375494
"777",89.809998,89.93,89,89.669998,8941300,84.782055
"778",89.690002,89.989998,89.379997,89.989998,7590600,85.084611
"779",89.910004,90.809998,89.760002,90.400002,13343200,85.472265
"780",91.040001,91.660004,90.129997,90.400002,11409200,85.472265
"781",90.580002,90.970001,89.879997,90.129997,12832200,85.216979
"782",90.330002,90.949997,90.059998,90.169998,8329300,85.2548
"783",90.239998,92.269997,90.050003,92.230003,12506300,87.202513
"784",92.080002,92.559998,91.610001,92.279999,9916200,87.249783
"785",92.389999,92.860001,92.110001,92.419998,8467700,87.382151
"786",92.650002,92.660004,91.75,92.360001,6846300,87.325424
"787",92,92.75,91.75,92.57,7368000,87.523976
"788",92.32,92.93,91.650002,92.830002,8663700,87.769805
"789",92.629997,93.389999,92.610001,93.209999,7925000,88.129089
"790",93.470001,93.970001,93.019997,93.169998,8863000,88.091268
"791",93.230003,94.419998,93.190002,93.5,11365700,88.403282
"792",94.160004,94.400002,93.699997,93.769997,11098600,88.658561
"793",93.559998,94.389999,93.449997,94.389999,8503100,89.244767
"794",94.050003,94.300003,93.43,93.800003,7192400,88.686932
"795",93.879997,93.940002,93.5,93.809998,6415000,88.696381
"796",93.599998,94.029999,93.470001,93.660004,9056900,88.554564
"797",94.269997,94.370003,92.709999,93.339996,11090000,88.252
"798",93.389999,93.389999,91.779999,92.360001,12135800,87.325424
"799",92.080002,92.769997,91.75,92,11012300,86.985047
"800",91.889999,93.349998,91.760002,93.010002,10099800,87.939994
"801",92.790001,92.949997,90.510002,90.699997,12716800,85.755908
"802",90.32,90.410004,89.089996,89.550003,12010700,84.668601
"803",89.129997,89.800003,88.769997,89.370003,14100700,84.498412
"804",89.470001,91.25,89.349998,90.449997,8687000,85.519536
"805",90.550003,91.650002,89.730003,89.730003,8559200,84.838789
"806",89.470001,89.629997,88.68,88.800003,7940700,83.959483
"807",88.760002,89.029999,88.120003,88.260002,7191900,83.448918
"808",87.93,88.440002,87.209999,88.410004,7714900,84.220534
"809",88.360001,88.480003,87.389999,87.529999,6724500,83.38223
"810",86.970001,87.080002,85.959999,86.169998,9941200,82.086676
"811",86.360001,86.910004,85.879997,86.529999,8829200,82.429617
"812",86.410004,87.139999,85.989998,86.57,5768800,82.467722
"813",86.779999,86.779999,85.849998,86.410004,7471300,82.315308
"814",86.889999,87.300003,86.029999,86.419998,7590500,82.324829
"815",86.459999,87.25,86.25,86.900002,8458800,82.782086
"816",87,87.169998,86.620003,87.040001,5647900,82.915452
"817",87.220001,87.919998,86,87.160004,10034900,83.029768
"818",87.389999,87.599998,87.010002,87.559998,6819700,83.410807
"819",88.139999,88.580002,87.849998,88.529999,8658700,84.334843
"820",88.629997,89.269997,88.139999,89.230003,8098100,85.001677
"821",89.300003,89.57,88.879997,89.010002,7938500,84.792101
"822",89.129997,89.25,88.199997,88.57,7738600,84.372949
"823",89.43,89.57,88.830002,89.029999,7563700,84.81115
"824",89.050003,89.220001,88.580002,89.059998,6291100,84.839727
"825",88.910004,89.910004,88.300003,89.910004,10115500,85.649454
"826",90.050003,90.199997,89.790001,90.07,6721000,85.801868
"827",90.199997,90.720001,89.68,89.68,14708600,85.43035
"828",89.43,89.75,88.809998,89.089996,7376200,84.868304
"829",89.019997,89.199997,88.150002,88.220001,7797500,84.039535
"830",88.419998,88.470001,87.07,87.080002,7493200,82.953557
"831",87.279999,87.699997,86.720001,87.07,6400600,82.944029
"832",86.809998,86.940002,86.440002,86.730003,5461100,82.620144
"833",86.330002,86.949997,86.150002,86.690002,7962300,82.582038
"834",86.589996,87.489998,86.260002,87.470001,6318700,83.325076
"835",87.129997,87.290001,86.440002,87.290001,6383400,83.153605
"836",87.190002,87.400002,86.279999,86.580002,7724600,82.47725
"837",86.82,87.419998,86.559998,87.309998,6050000,83.172654
"838",86.699997,86.980003,86.290001,86.589996,5705200,82.486771
"839",86.620003,86.739998,85.57,85.610001,8669800,81.553214
"840",85.93,86.230003,85.5,85.959999,8014200,81.886628
"841",86.720001,87.779999,86.699997,87.779999,8647900,83.620383
"842",88.620003,89.480003,88.019997,89.449997,8449800,85.211246
"843",88.830002,89.889999,88.629997,89.800003,9198600,85.544666
"844",90.330002,91.459999,89.93,89.93,11024000,85.668503
"845",90.419998,91.169998,90.160004,91.110001,8116000,86.792587
"846",90.870003,92,90.769997,91.970001,8569600,87.611835
"847",91.75,92.050003,91.139999,91.629997,9082600,87.287943
"848",91.629997,91.629997,90.769997,91.199997,6940500,86.878319
"849",91.529999,92.559998,91.5,92.360001,9635500,87.983353
"850",92.07,92.43,91.519997,92.099998,6449600,87.735672
"851",92.650002,92.989998,92.139999,92.349998,5251000,87.973825
"852",92.040001,92.269997,91.779999,92.089996,6076000,87.726144
"853",91.959999,92.800003,91.919998,92.389999,6551000,88.011931
"854",92.800003,93.18,92.580002,93.139999,6096700,88.726391
"855",93.269997,93.449997,92.650002,92.790001,6295400,88.392977
"856",92.849998,93.349998,92.32,92.610001,7773900,88.221507
"857",92.379997,93.580002,92.379997,93.370003,6835900,88.945495
"858",93.459999,93.5,92.43,93.029999,6862500,88.621602
"859",92.540001,92.949997,92.279999,92.809998,5350600,88.412026
"860",93.029999,93.199997,92.720001,93.040001,5301300,88.631131
"861",93.190002,93.349998,92.690002,92.690002,6116900,88.297718
"862",92.629997,94.099998,92.559998,94.050003,7229500,89.593272
"863",93.970001,94.639999,93.940002,94.290001,4723100,89.821897
"864",93.980003,94.089996,93,93.559998,7639600,89.126486
"865",93.360001,93.449997,92.32,93.339996,8954300,88.91691
"866",93.400002,94.139999,93.400002,93.919998,7045700,89.469428
"867",93.629997,94.400002,93.550003,94.389999,7063000,89.917157
"868",94.360001,94.599998,94.010002,94.300003,8492000,89.831425
"869",94.269997,94.919998,94,94.860001,6624200,90.364886
"870",94.940002,95.470001,94.660004,95.150002,7076500,90.641145
"871",95.459999,95.75,95.050003,95.199997,6896200,90.688771
"872",94.389999,95.580002,94.389999,95.25,6462100,91.369854
"873",95.489998,95.989998,95.080002,95.629997,6374600,91.734372
"874",95.580002,95.870003,94.970001,95.059998,7267600,91.187592
"875",95.339996,95.370003,94.610001,94.980003,4603800,91.110856
"876",95.230003,95.5,94.43,94.660004,4106800,90.803892
"877",94.410004,94.660004,93.970001,94.279999,5827400,90.439368
"878",94.199997,94.559998,93.510002,93.970001,9061100,90.141998
"879",93.760002,94.25,93.129997,93.629997,6218500,89.815845
"880",93.419998,93.629997,92.660004,92.970001,8666200,89.182735
"881",93.599998,94.480003,93.419998,94.440002,7280400,90.592853
"882",94.300003,94.480003,93.699997,94.440002,6974500,90.592853
"883",94.580002,94.790001,93.959999,94.139999,7576600,90.305071
"884",94.400002,94.449997,93.029999,93.110001,9424300,89.317031
"885",92.839996,92.860001,91.07,91.160004,12285700,87.44647
"886",91.459999,91.860001,91.080002,91.349998,7909000,87.628725
"887",91.419998,92.32,91.160004,91.370003,6623000,87.647914
"888",91.300003,91.330002,90.5,90.660004,8794000,86.966838
"889",90.949997,92.660004,89.769997,92.639999,9691100,88.866176
"890",92.400002,92.400002,91.419998,91.980003,7341000,88.233066
"891",91.949997,92.75,91.949997,92.089996,11265000,88.338578
"892",92.559998,92.68,91.760002,92.029999,5312200,88.281025
"893",92.18,92.389999,91.849998,92.059998,3147300,88.309801
"894",91.989998,92.540001,91.769997,92.540001,3459100,88.770251
"895",92.769997,92.959999,92.18,92.349998,3511300,88.587989
