"","WIN.Open","WIN.High","WIN.Low","WIN.Close","WIN.Volume","WIN.Adjusted"
"435",12.159943,12.199935,12.039944,12.079935,5000300,12.911948
"436",12.089945,12.139951,12.019945,12.079935,5066000,12.911948
"437",12.059936,12.159943,12.049927,12.089945,2760200,12.922646
"438",12.089945,12.149934,12.009935,12.089945,2682500,12.922646
"439",12.039944,12.059936,11.999953,12.029928,3580200,12.858496
"440",12.039944,12.099928,11.999953,12.069952,2530000,12.901276
"441",12.119927,12.159943,11.989938,11.999953,3081100,12.826457
"442",11.999953,12.169927,11.999953,12.169927,2295500,13.008138
"443",12.199935,12.289933,12.139951,12.139951,2778100,12.976096
"444",12.219934,12.239926,12.019945,12.109944,4377900,12.944023
"445",12.119927,12.139951,11.999953,12.039944,3281900,12.869201
"446",12.049927,12.139951,11.999953,12.139951,2961900,12.976096
"447",12.159943,12.199935,12.089945,12.089945,4053300,12.922646
"448",12.089945,12.209951,12.059936,12.099928,2498000,12.933318
"449",12.099928,12.119927,12.009935,12.029928,3816200,12.858496
"450",12.059936,12.079935,12.009935,12.029928,3374900,12.858496
"451",12.009935,12.079935,11.95993,11.969939,9191400,12.794375
"452",11.969939,11.979929,11.879946,11.909922,9810200,12.730225
"453",11.939931,12.009935,11.849939,11.929947,10014500,12.751629
"454",11.989938,12.119927,11.949946,12.059936,5234300,12.890571
"455",11.819931,11.839924,11.519934,11.569935,6011100,12.628598
"456",11.559926,11.679932,11.409944,11.64995,5250200,12.715934
"457",11.679932,11.729933,11.539927,11.70994,6143200,12.781414
"458",11.70994,11.749932,11.59995,11.70994,4132100,12.781414
"459",11.729933,11.749932,11.549943,11.569935,2797500,12.628598
"460",11.539927,11.579951,11.489928,11.549943,3133900,12.606776
"461",11.519934,11.539927,11.429937,11.499936,2584800,12.552193
"462",11.399929,11.459945,11.349929,11.389945,2188900,12.432138
"463",11.359938,11.399929,11.159955,11.209924,8426300,12.235645
"464",11.309937,11.379936,11.239938,11.339945,3618600,12.377563
"465",11.289938,11.429937,11.289938,11.379936,2945100,12.421213
"466",11.339945,11.379936,11.179947,11.199946,5803300,12.224755
"467",11.299953,11.339945,11.199946,11.229955,3913200,12.257509
"468",11.309937,11.419928,11.25993,11.379936,2426800,12.421213
"469",11.339945,11.359938,11.279929,11.339945,1885900,12.377563
"470",11.309937,11.379936,11.219939,11.279929,2277800,12.312056
"471",11.299953,11.369953,11.269945,11.279929,2397000,12.312056
"472",11.249946,11.269945,11.149939,11.189931,2785000,12.213823
"473",11.189931,11.229955,11.109949,11.169932,3005100,12.191994
"474",11.199946,11.249946,11.12994,11.229955,3340600,12.257509
"475",11.219939,11.319946,11.209924,11.309937,2685200,12.344809
"476",11.309937,11.32993,11.199946,11.25993,2743400,12.290227
"477",11.25993,11.279929,11.209924,11.239938,3424500,12.268406
"478",11.229955,11.379936,11.199946,11.319946,3622800,12.355735
"479",11.239938,11.309937,11.189931,11.249946,2981300,12.279329
"480",11.239938,11.379936,11.239938,11.359938,2626100,12.399386
"481",11.289938,11.379936,11.279929,11.32993,2287400,12.366632
"482",11.32993,11.439952,11.299953,11.399929,2573800,12.443035
"483",11.339945,11.419928,11.199946,11.309937,3056000,12.344809
"484",11.189931,11.299953,11.109949,11.25993,3974100,12.290227
"485",11.049932,11.049932,9.419938,10.089961,25788700,11.013204
"486",10.039954,10.079945,9.869948,9.939947,9970600,10.849464
"487",9.899955,9.929932,9.599959,9.679942,12673500,10.565668
"488",9.699941,9.759957,9.379947,9.409954,10155400,10.270976
"489",9.569952,9.739958,9.319963,9.539944,9733700,10.41286
"490",9.599959,9.609943,9.319963,9.389962,6529200,10.249154
"491",9.479954,9.559936,9.329946,9.389962,6129700,10.249154
"492",9.399945,9.569952,9.399945,9.549953,4824900,10.423785
"493",9.559936,9.65995,9.499952,9.539944,6033300,10.41286
"494",9.52996,9.579967,9.309947,9.479954,5907300,10.34738
"495",9.509961,9.539944,9.389962,9.439962,3399200,10.30373
"496",9.439962,9.519945,9.409954,9.489937,2263200,10.358278
"497",9.549953,9.549953,9.349938,9.399945,4492700,10.260051
"498",9.359954,9.389962,9.259947,9.319963,4978000,10.17275
"499",9.299964,9.369963,9.169949,9.359954,5175700,10.2164
"500",9.20994,9.399945,9.149956,9.189941,5880300,10.030831
"501",9.279939,9.339955,8.999942,9.119942,6572000,9.954427
"502",9.089966,9.189941,9.059958,9.099949,5105600,9.932605
"503",9.199957,9.289954,9.13994,9.219955,4825000,10.063592
"504",9.329946,9.369963,9.239948,9.309947,3540800,10.161818
"505",9.289954,9.379947,9.219955,9.359954,3687400,10.2164
"506",9.479954,9.52996,9.379947,9.469944,5749300,10.336455
"507",9.469944,9.519945,9.399945,9.489937,4554900,10.358278
"508",9.449945,9.569952,9.409954,9.479954,4485200,10.34738
"509",9.469944,9.519945,9.399945,9.469944,5404400,10.336455
"510",9.489937,9.499952,9.409954,9.469944,7519500,10.336455
"511",9.499952,9.799948,9.469944,9.759957,5647300,10.653005
"512",9.799948,10.069936,9.769941,9.969955,6019800,10.882217
"513",9.979938,9.99993,9.789933,9.869948,4971200,10.773059
"514",9.919948,9.949956,9.639951,9.679942,10782000,10.565668
"515",9.699941,9.799948,9.569952,9.679942,7159100,10.565668
"516",9.629935,9.689958,9.579967,9.609943,5734600,10.489264
"517",9.689958,9.789933,9.619958,9.769941,5297800,10.663902
"518",9.609943,9.609943,9.299964,9.329946,6032800,10.451065
"519",9.259947,9.399945,9.059958,9.309947,7982800,10.428663
"520",9.419938,9.689958,9.399945,9.65995,7207600,10.820723
"521",9.649934,9.829956,9.599959,9.819941,5573300,10.999939
"522",9.779949,9.899955,9.749942,9.779949,2348000,10.955142
"523",9.769941,9.88994,9.619958,9.829956,6052700,11.011158
"524",9.749942,9.789933,9.599959,9.759957,4716000,10.932748
"525",9.719965,9.869948,9.70995,9.809957,4538500,10.988756
"526",9.849949,9.879957,9.749942,9.779949,3662500,10.955142
"527",9.809957,9.859932,9.739958,9.789933,3693900,10.966326
"528",9.699941,9.749942,9.609943,9.729949,3602000,10.899134
"529",9.719965,9.829956,9.70995,9.769941,3689000,10.943931
"530",9.859932,9.869948,9.769941,9.849949,3625500,11.033553
"531",9.899955,10.119937,9.769941,10.009946,5738000,11.212777
"532",9.969955,9.99993,9.70995,9.959939,4970500,11.15676
"533",9.979938,9.989953,9.869948,9.939947,3631700,11.134366
"534",9.909939,9.909939,9.799948,9.849949,3370100,11.033553
"535",9.739958,9.849949,9.699941,9.779949,3412500,10.955142
"536",9.809957,9.879957,9.499952,9.549953,4251200,10.697509
"537",9.599959,9.629935,9.289954,9.309947,5786500,10.428663
"538",9.469944,9.579967,9.379947,9.52996,4494400,10.675113
"539",9.649934,9.759957,9.569952,9.729949,3984700,10.899134
"540",9.729949,9.809957,9.65995,9.799948,3438800,10.977544
"541",9.799948,9.989953,9.769941,9.959939,5455000,11.15676
"542",9.99993,10.149944,9.989953,10.109953,5763100,11.324801
"543",10.059953,10.149944,9.849949,9.969955,4684900,11.167979
"544",10.039954,10.119937,9.99993,10.039954,2645500,11.24639
"545",10.069936,10.119937,10.019962,10.049938,3304600,11.257573
"546",10.089961,10.309942,10.069936,10.259935,5813900,11.492805
"547",10.049938,10.209935,9.649934,10.049938,10493400,11.257573
"548",9.689958,9.699941,9.109958,9.299964,22887600,10.41748
"549",9.349938,9.439962,9.20994,9.409954,7685600,10.540687
"550",9.419938,9.469944,9.349938,9.419938,4721600,10.551871
"551",9.459961,9.549953,9.409954,9.509961,3944300,10.652711
"552",9.519945,9.619958,9.459961,9.589951,3870600,10.742313
"553",9.609943,9.619958,9.349938,9.609943,7134100,10.764707
"554",9.609943,9.609943,9.499952,9.549953,3346700,10.697509
"555",9.499952,9.579967,9.359954,9.409954,5195500,10.540687
"556",9.52996,9.669959,9.469944,9.559936,6633100,10.708691
"557",9.559936,9.649934,9.52996,9.589951,4401600,10.742313
"558",9.559936,9.629935,9.449945,9.539944,4337300,10.686297
"559",9.559936,9.739958,9.519945,9.729949,4243300,10.899134
"560",9.739958,9.749942,9.619958,9.649934,3080800,10.809504
"561",9.649934,9.769941,9.609943,9.729949,3618800,10.899134
"562",9.759957,9.99993,9.699941,9.959939,9346300,11.15676
"563",9.989953,9.989953,9.799948,9.849949,5177400,11.033553
"564",9.899955,9.899955,9.749942,9.869948,4182100,11.055955
"565",9.839939,9.979938,9.839939,9.979938,5005600,11.179163
"566",9.979938,10.019962,9.949956,9.969955,4579600,11.167979
"567",9.99993,10.169943,9.959939,10.139936,5933600,11.358386
"568",10.119937,10.299958,10.039954,10.209935,4417800,11.436796
"569",10.22996,10.399934,10.199952,10.249951,4571800,11.481621
"570",10.289943,10.549948,10.249951,10.51994,4839700,11.784052
"571",10.509956,10.719961,10.509956,10.709945,5060500,11.99689
"572",10.679937,10.799943,10.659938,10.69993,7592500,11.985671
"573",10.69993,10.959935,10.689946,10.779944,7659700,12.0753
"574",10.799943,10.879951,10.709945,10.839929,3829300,12.142493
"575",10.809952,10.839929,10.62993,10.719961,4712400,12.008109
"576",10.719961,10.919943,10.689946,10.859959,3415500,12.16493
"577",10.819936,10.979934,10.799943,10.889935,2965700,12.198507
"578",10.929958,11.039949,10.89995,10.929958,5038900,12.24334
"579",10.939942,11.01995,10.869943,10.959935,4541700,12.276919
"580",10.959935,11.009941,10.799943,10.819936,4910000,12.120097
"581",10.51994,10.549948,9.869948,10.419933,8757700,11.948082
"582",10.399934,10.409949,10.199952,10.299958,3958100,11.810513
"583",10.249951,10.289943,9.99993,10.089961,6466300,11.569718
"584",10.069936,10.169943,9.939947,9.969955,6148900,11.432112
"585",9.969955,10.059953,9.829956,9.869948,4814900,11.317438
"586",9.839939,10.079945,9.65995,10.029945,7209300,11.5009
"587",10.089961,10.089961,9.919948,10.049938,3860400,11.523825
"588",10.089961,10.26995,10.059953,10.169943,4713400,11.66143
"589",10.15996,10.209935,10.069936,10.129952,3504800,11.615574
"590",10.129952,10.139936,9.919948,9.939947,3446100,11.397703
"591",10.009946,10.169943,9.959939,10.089961,4389000,11.569718
"592",10.189936,10.189936,9.929932,10.049938,3486500,11.523825
"593",10.089961,10.129952,9.929932,9.969955,3117300,11.432112
"594",9.979938,10.079945,9.899955,9.969955,3400800,11.432112
"595",9.969955,10.059953,9.929932,9.989953,3009900,11.455044
"596",10.019962,10.199952,9.969955,10.169943,4577800,11.66143
"597",10.189936,10.249951,10.059953,10.109953,2741000,11.592642
"598",10.069936,10.099944,9.899955,9.909939,3432000,11.363294
"599",9.909939,9.99993,9.719965,9.779949,3817000,11.214241
"600",9.729949,9.769941,9.569952,9.65995,6816800,11.076642
"601",9.649934,9.739958,9.619958,9.649934,3213800,11.065158
"602",9.679942,9.729949,9.549953,9.629935,2371500,11.042226
"603",9.619958,9.679942,9.549953,9.65995,2147900,11.076642
"604",9.679942,9.729949,9.519945,9.519945,2997700,10.916105
"605",9.519945,9.619958,9.519945,9.599959,2200000,11.007854
"606",9.619958,9.699941,9.499952,9.52996,2595300,10.927589
"607",9.499952,9.52996,9.369963,9.499952,3094000,10.893181
"608",9.52996,9.549953,9.369963,9.439962,3377800,10.824393
"609",9.389962,9.599959,9.259947,9.419938,7003900,10.801432
"610",8.999942,9.02995,8.479965,8.509941,22432400,9.757977
"611",8.469949,8.639956,8.269961,8.499958,9217300,9.74653
"612",8.529965,8.649939,8.409965,8.439942,4040800,9.677713
"613",8.439942,8.489948,8.229944,8.229944,4799000,9.436917
"614",8.209945,8.33996,8.099954,8.179969,4913300,9.379613
"615",8.209945,8.299943,8.069946,8.21996,5869200,9.42547
"616",8.079962,8.279944,7.859949,8.269961,15649400,9.482803
"617",8.309952,8.469949,8.299943,8.359959,5017900,9.586
"618",8.33996,8.379951,8.239953,8.28996,2969000,9.505735
"619",8.279944,8.329951,8.209945,8.249968,2311900,9.459879
"620",8.259952,8.329951,8.259952,8.319968,867400,9.540144
"621",8.309952,8.33996,8.259952,8.269961,3047400,9.482803
"622",8.279944,8.349944,8.249968,8.309952,3264400,9.528659
"623",8.079962,8.469949,8.069946,8.449957,6761200,9.689197
"624",8.479965,8.499958,8.349944,8.449957,4077500,9.689197
"625",8.439942,8.489948,8.33996,8.379951,7625600,9.608924
"626",8.379951,8.439942,8.259952,8.379951,3836100,9.608924
"627",8.359959,8.549964,8.309952,8.499958,4581500,9.74653
"628",8.499958,8.589955,8.449957,8.539949,4164900,9.792387
"629",8.479965,8.549964,8.379951,8.469949,3795900,9.712121
"630",8.489948,8.499958,8.329951,8.359959,3482300,9.586
"631",8.349944,8.449957,8.33996,8.379951,4477400,9.608924
"632",8.409965,8.499958,8.369943,8.419943,3666100,9.654781
"633",8.429958,8.689963,8.429958,8.529965,4408100,9.780939
"634",8.549964,8.689963,8.549964,8.659955,3201200,9.929992
"635",8.679948,8.84996,8.649939,8.769945,8594200,10.056113
"636",8.789938,8.819946,8.629947,8.819946,7468200,10.113447
"637",8.789938,8.96996,8.749946,8.949967,6982500,10.262537
"638",8.95995,8.999942,8.829961,8.89996,5897900,10.205196
"639",8.889952,8.96996,8.789938,8.909944,4543600,10.216644
"640",8.879968,8.889952,8.659955,8.729954,9445900,10.010257
"641",8.659955,8.709955,8.589955,8.679948,1443500,9.952917
"642",8.679948,8.779961,8.629947,8.649939,3565200,9.918508
"643",8.379951,8.449957,8.209945,8.409965,6434100,9.930334
"644",8.309952,8.39995,8.279944,8.299943,5237600,9.800422
"645",8.259952,8.309952,8.179969,8.279944,6303100,9.776807
"646",8.509941,8.799953,8.489948,8.799953,7571100,10.390825
"647",8.749946,8.89996,8.659955,8.879968,6183400,10.485305
"648",8.89996,9.399945,8.859944,9.319963,10660100,11.004842
"649",9.269955,9.749942,9.199957,9.669959,11463500,11.418111
"650",9.669959,9.719965,9.479954,9.609943,5441200,11.347246
"651",9.639951,9.819941,9.569952,9.799948,5524400,11.571601
"652",9.799948,9.929932,9.759957,9.919948,6893600,11.713294
"653",9.899955,9.959939,9.829956,9.959939,3466400,11.760515
"654",9.939947,9.99993,9.909939,9.99993,3490100,11.807736
"655",9.99993,9.99993,9.619958,9.719965,6654600,11.477158
"656",9.649934,9.699941,9.449945,9.609943,6691000,11.347246
"657",9.629935,9.669959,9.569952,9.579967,3485600,11.311851
"658",9.579967,9.639951,9.489937,9.629935,6004100,11.370852
"659",9.549953,9.799948,9.52996,9.779949,4610200,11.547986
"660",9.749942,9.879957,9.65995,9.689958,5291500,11.441726
"661",9.669959,9.799948,9.65995,9.679942,4021400,11.4299
"662",9.729949,9.759957,9.579967,9.649934,3563800,11.394467
"663",9.679942,9.769941,9.649934,9.70995,3485100,11.465332
"664",9.839939,9.849949,9.699941,9.719965,3376900,11.477158
"665",9.719965,9.809957,9.70995,9.729949,2887500,11.488947
"666",9.739958,9.799948,9.639951,9.739958,3515700,11.500765
"667",9.789933,9.849949,9.739958,9.799948,3208100,11.571601
"668",9.769941,9.799948,9.649934,9.759957,4230700,11.52438
"669",9.799948,9.839939,9.679942,9.809957,3075700,11.583419
"670",9.789933,9.879957,9.729949,9.869948,3426600,11.654255
"671",9.869948,9.899955,9.779949,9.869948,2543400,11.654255
"672",9.869948,9.899955,9.769941,9.779949,2374200,11.547986
"673",9.849949,9.899955,9.769941,9.879957,2455200,11.666073
"674",9.829956,9.899955,9.799948,9.869948,3068500,11.654255
"675",9.899955,9.899955,9.789933,9.809957,2183600,11.583419
"676",8.999942,9.169949,8.469949,9.089966,18006700,10.733266
"677",9.099949,9.109958,8.909944,8.929943,13150800,10.544314
"678",8.95995,9.159965,8.629947,8.939952,12634400,10.556133
"679",8.799953,8.809969,8.519957,8.549964,10053500,10.095642
"680",8.519957,8.529965,8.349944,8.389966,6557500,9.90672
"681",8.439942,8.549964,8.349944,8.479965,4629600,10.012988
"682",8.549964,8.679948,8.389966,8.389966,4054900,9.90672
"683",8.419943,8.529965,8.39995,8.449957,3419900,9.977556
"684",8.469949,8.629947,8.429958,8.57994,3806400,10.131037
"685",8.589955,8.699946,8.489948,8.589955,7858700,10.142863
"686",8.609948,8.729954,8.509941,8.729954,3923800,10.308171
"687",8.729954,8.759962,8.669964,8.719939,3769500,10.296345
"688",8.699946,8.839945,8.649939,8.679948,3358900,10.249124
"689",8.699946,8.719939,8.609948,8.639956,2511100,10.201902
"690",8.629947,8.639956,8.349944,8.519957,9265200,10.06021
"691",8.569956,8.679948,8.479965,8.559948,5244000,10.107431
"692",8.589955,8.769945,8.559948,8.709955,3523900,10.284556
"693",8.709955,8.839945,8.649939,8.809969,3225600,10.402651
"694",8.839945,8.879968,8.719939,8.84996,4177700,10.449872
"695",8.869953,8.95995,8.839945,8.889952,3288100,10.497093
"696",8.879968,8.89996,8.779961,8.819946,5150900,10.414431
"697",8.769945,8.84996,8.749946,8.759962,2239800,10.343604
"698",8.799953,8.809969,8.639956,8.699946,3408800,10.272738
"699",8.789938,8.789938,8.559948,8.589955,6781700,10.142863
"700",8.539949,8.599965,8.439942,8.459966,8841400,9.989374
"701",8.529965,8.629947,8.479965,8.599965,5491300,10.154682
"702",8.659955,8.679948,8.419943,8.429958,8601100,9.953941
"703",8.199961,8.239953,8.079962,8.139945,9432000,9.905238
"704",8.179969,8.21996,7.959956,7.989964,9703400,9.72273
"705",8.079962,8.079962,7.869958,7.929948,12887100,9.649699
"706",7.949973,8.079962,7.909949,7.979948,5249800,9.710543
"707",8.049954,8.229944,8.03997,8.21996,4838700,10.002605
"708",8.209945,8.299943,8.159944,8.209945,7183900,9.990418
"709",8.209945,8.299943,8.199961,8.21996,3363200,10.002605
"710",8.149961,8.349944,8.139945,8.329951,4149400,10.136449
"711",8.379951,8.39995,8.249968,8.39995,4045000,10.221629
"712",8.39995,8.549964,8.359959,8.539949,3684700,10.391989
"713",8.539949,8.739963,8.539949,8.719939,5119600,10.611013
"714",8.709955,8.809969,8.679948,8.779961,4569600,10.684052
"715",8.769945,8.869953,8.639956,8.869953,4597000,10.79356
"716",8.84996,8.879968,8.569956,8.569956,5540000,10.428504
"717",8.619963,8.749946,8.549964,8.639956,3962400,10.513684
"718",8.57994,8.589955,8.409965,8.559948,5011800,10.416325
"719",8.599965,8.669964,8.529965,8.57994,3687600,10.440653
"720",8.629947,8.639956,8.529965,8.639956,2123300,10.513684
"721",8.609948,8.629947,8.459966,8.529965,2627400,10.37984
"722",8.569956,8.739963,8.549964,8.729954,3091200,10.6232
"723",8.699946,8.719939,8.429958,8.709955,4841100,10.598864
"724",8.719939,8.839945,8.699946,8.739963,3477600,10.63538
"725",8.609948,8.679948,8.439942,8.449957,5633900,10.282481
"726",8.449957,8.509941,8.419943,8.489948,2832400,10.331145
"727",8.499958,8.539949,8.429958,8.519957,4828000,10.367661
"728",8.529965,8.639956,8.469949,8.489948,4074400,10.331145
"729",8.489948,8.569956,8.359959,8.379951,3625700,10.197293
"730",8.409965,8.449957,8.319968,8.359959,4432800,10.172965
"731",8.319968,8.439942,8.299943,8.359959,4464700,10.172965
"732",8.39995,8.469949,8.33996,8.369943,5464100,10.185114
"733",8.389966,8.689963,8.389966,8.519957,9323800,10.367661
"734",8.049954,8.239953,7.889956,8.199961,20063900,9.978269
"735",8.149961,8.379951,8.149961,8.359959,4135400,10.172965
"736",8.369943,8.459966,8.319968,8.369943,3129700,10.185114
"737",8.39995,8.449957,8.349944,8.419943,3249800,10.245958
"738",8.389966,8.639956,8.359959,8.57994,4136700,10.440653
"739",8.57994,8.729954,8.569956,8.609948,3720200,10.477169
"740",8.619963,8.749946,8.609948,8.689963,2444100,10.574536
"741",8.689963,8.749946,8.659955,8.719939,2561800,10.611013
"742",8.699946,8.809969,8.679948,8.789938,3324700,10.696193
"743",8.779961,8.84996,8.479965,8.509941,3848300,10.355473
"744",8.479965,8.699946,8.469949,8.689963,3173000,10.574536
"745",8.609948,8.719939,8.549964,8.669964,1955400,10.5502
"746",8.749946,8.759962,8.459966,8.469949,2715600,10.306809
"747",8.499958,8.499958,8.179969,8.249968,4625300,10.039121
"748",8.299943,8.329951,8.159944,8.259952,3587900,10.05127
"749",8.209945,8.329951,8.029955,8.029955,4912400,9.771394
"750",8.119953,8.159944,8.019971,8.03997,4931400,9.783581
"751",8.03997,8.069946,7.889956,7.979948,8919400,9.710543
"752",7.969971,8.059963,7.879973,7.919964,8184700,9.63755
"753",7.899965,8.029955,7.83995,7.889956,7836900,9.601034
"754",7.979948,8.019971,7.83995,7.889956,4005400,9.601034
"755",7.949973,7.999947,7.879973,7.999947,4529800,9.734879
"756",7.979948,8.099954,7.919964,7.969971,3686900,9.698401
"757",8.049954,8.119953,7.999947,8.089971,4008000,9.844425
"758",8.049954,8.229944,8.049954,8.199961,4203600,9.978269
"759",8.149961,8.319968,8.129962,8.309952,2951500,10.112113
"760",8.33996,8.389966,8.059963,8.129962,4263600,9.89309
"761",8.169954,8.279944,8.079962,8.089971,3410900,9.844425
"762",8.129962,8.149961,7.969971,7.979948,4591700,9.710543
"763",7.939957,7.949973,7.779966,7.799959,6374100,9.491519
"764",7.869958,7.999947,7.829966,7.939957,6355100,9.661878
"765",7.939957,7.949973,7.749958,7.83995,5142600,9.540183
"766",7.849965,7.959956,7.759967,7.869958,5926300,9.576699
"767",7.739974,7.739974,7.499962,7.649951,6285500,9.61438
"768",7.699951,7.83995,7.689968,7.819957,4256500,9.828043
"769",7.819957,7.849965,7.669975,7.709966,7119300,9.689807
"770",7.65996,7.899965,7.65996,7.729959,4187000,9.714934
"771",7.729959,7.749958,7.499962,7.689968,6821600,9.664673
"772",7.699951,7.879973,7.649951,7.859949,2536900,9.878303
"773",7.829966,7.899965,7.629952,7.899965,3797600,9.928596
"774",7.899965,7.929948,7.779966,7.899965,4121700,9.928596
"775",7.929948,7.989964,7.849965,7.979948,3623800,10.029118
"776",7.989964,8.21996,7.969971,8.149961,6142700,10.242787
"777",8.199961,8.229944,8.019971,8.129962,3219800,10.217654
"778",8.129962,8.169954,8.019971,8.149961,3034200,10.242787
"779",8.169954,8.199961,7.999947,8.019971,3875000,10.079418
"780",7.999947,8.089971,7.979948,8.069946,3889600,10.142226
"781",8.069946,8.169954,8.069946,8.149961,3606500,10.242787
"782",8.139945,8.169954,8.049954,8.099954,2683000,10.17994
"783",8.10997,8.159944,8.049954,8.099954,2975900,10.17994
"784",8.139945,8.349944,8.089971,8.349944,6719700,10.494124
"785",8.349944,8.359959,8.009963,8.169954,13368200,10.267914
"786",8.199961,8.229944,8.049954,8.149961,5813700,10.242787
"787",8.139945,8.169954,8.079962,8.099954,2985200,10.17994
"788",8.089971,8.199961,8.069946,8.169954,2435300,10.267914
"789",8.179969,8.349944,8.119953,8.279944,6652300,10.406149
"790",8.269961,8.439942,8.249968,8.379951,6700300,10.531837
"791",8.439942,8.459966,8.329951,8.359959,4464600,10.506711
"792",8.439942,8.57994,8.39995,8.509941,4866500,10.695206
"793",8.499958,8.599965,8.469949,8.589955,3334100,10.795768
"794",8.539949,8.719939,8.539949,8.639956,4923000,10.858608
"795",8.629947,8.649939,8.469949,8.569956,4552800,10.770633
"796",8.509941,8.599965,8.33996,8.599965,8395400,10.808347
"797",8.249968,8.429958,8.149961,8.239953,8703700,10.355889
"798",8.199961,8.269961,8.149961,8.199961,4361300,10.305627
"799",8.149961,8.439942,8.149961,8.33996,6195300,10.481576
"800",8.319968,8.39995,8.209945,8.239953,2559100,10.355889
"801",8.249968,8.279944,8.159944,8.229944,2601700,10.343309
"802",8.189953,8.239953,8.149961,8.179969,2770800,10.280501
"803",8.169954,8.179969,8.099954,8.129962,2601500,10.217654
"804",8.10997,8.129962,7.979948,7.989964,3895200,10.041705
"805",8.029955,8.099954,7.999947,8.079962,2307400,10.154814
"806",8.019971,8.079962,7.999947,7.999947,2398000,10.054252
"807",8.059963,8.089971,7.999947,8.059963,2264200,10.129679
"808",8.03997,8.249968,8.029955,8.21996,3472200,10.330762
"809",8.199961,8.259952,8.129962,8.199961,2400500,10.305627
"810",8.139945,8.199961,8.069946,8.099954,2727000,10.17994
"811",8.10997,8.119953,8.029955,8.03997,2535200,10.104552
"812",8.029955,8.119953,7.999947,8.009963,3754200,10.066839
"813",8.03997,8.139945,8.029955,8.069946,3382500,10.142226
"814",8.149961,8.21996,8.10997,8.169954,2723900,10.267914
"815",8.189953,8.269961,8.119953,8.249968,3959200,10.368476
"816",8.239953,8.299943,8.159944,8.229944,2466800,10.343309
"817",8.229944,8.319968,8.169954,8.259952,2289700,10.381023
"818",8.28996,8.429958,8.269961,8.419943,2416000,10.582098
"819",8.429958,8.539949,8.389966,8.489948,3045400,10.67008
"820",8.469949,8.499958,8.419943,8.499958,1755900,10.68266
"821",8.529965,8.539949,8.389966,8.489948,2656100,10.67008
"822",8.449957,8.529965,8.409965,8.469949,2620200,10.644946
"823",8.549964,8.559948,8.429958,8.499958,2876400,10.68266
"824",8.509941,8.589955,8.469949,8.539949,2959300,10.73292
"825",8.549964,8.599965,8.489948,8.559948,2803600,10.758055
"826",8.569956,8.599965,8.509941,8.549964,2473900,10.745507
"827",8.549964,8.589955,8.449957,8.479965,3971800,10.657533
"828",8.39995,8.549964,8.389966,8.549964,2272800,10.745507
"829",8.559948,8.629947,8.549964,8.609948,3151900,10.820895
"830",8.599965,8.749946,8.549964,8.559948,6044800,10.758055
"831",8.359959,8.39995,8.189953,8.189953,3752600,10.602695
"832",8.159944,8.189953,8.079962,8.119953,2923600,10.512074
"833",8.059963,8.089971,7.979948,7.989964,4094500,10.34379
"834",7.989964,8.199961,7.989964,8.189953,4660700,10.602695
"835",8.159944,8.209945,8.10997,8.169954,2808300,10.576804
"836",8.149961,8.179969,8.03997,8.049954,3153300,10.421453
"837",8.03997,8.059963,8.009963,8.019971,2930400,10.382638
"838",7.999947,8.149961,7.999947,8.10997,2767000,10.499149
"839",8.03997,8.159944,8.03997,8.10997,3688600,10.499149
"840",8.10997,8.269961,8.089971,8.209945,4179600,10.628577
"841",8.279944,8.39995,8.279944,8.39995,4367900,10.874557
"842",8.349944,8.499958,8.33996,8.499958,6557800,11.004027
"843",8.439942,8.599965,8.409965,8.519957,4914800,11.029917
"844",8.599965,8.599965,8.39995,8.409965,5754400,10.887523
"845",8.449957,8.559948,8.409965,8.539949,3435300,11.055799
"846",8.519957,8.599965,8.499958,8.599965,2735700,11.133496
"847",8.599965,8.609948,8.569956,8.599965,2171200,11.133496
"848",8.589955,8.609948,8.509941,8.519957,2395200,11.029917
"849",8.529965,8.599965,8.489948,8.569956,3462400,11.094647
"850",8.569956,8.599965,8.529965,8.559948,2139900,11.08169
"851",8.529965,8.57994,8.459966,8.549964,2465700,11.068765
"852",8.509941,8.609948,8.499958,8.559948,2878900,11.08169
"853",8.569956,8.599965,8.499958,8.589955,2160000,11.120538
"854",8.629947,8.649939,8.529965,8.609948,2451600,11.14642
"855",8.609948,8.619963,8.479965,8.519957,2385100,11.029917
"856",8.529965,8.599965,8.419943,8.549964,3146300,11.068765
"857",8.559948,8.57994,8.469949,8.539949,2572000,11.055799
"858",8.549964,8.629947,8.479965,8.539949,3701800,11.055799
"859",8.539949,8.559948,8.459966,8.509941,2791600,11.016951
"860",8.509941,8.659955,8.499958,8.649939,5812600,11.198193
"861",8.429958,8.749946,8.139945,8.159944,13415900,10.563847
"862",8.089971,8.099954,7.819957,8.019971,12752700,10.382638
"863",8.009963,8.159944,7.999947,8.059963,6148000,10.434411
"864",8.049954,8.209945,8.03997,8.179969,4748200,10.58977
"865",8.189953,8.299943,8.139945,8.279944,3071200,10.719198
"866",8.279944,8.329951,8.229944,8.259952,2799300,10.693316
"867",8.279944,8.349944,8.179969,8.249968,4678200,10.680391
"868",8.259952,8.299943,8.249968,8.28996,2146500,10.732164
"869",8.279944,8.329951,8.259952,8.329951,2052600,10.783936
"870",8.33996,8.359959,8.199961,8.21996,3007300,10.641543
