"","HUM.Open","HUM.High","HUM.Low","HUM.Close","HUM.Volume","HUM.Adjusted"
"449",86.860001,86.910004,85.279999,85.339996,1638500,82.16384
"450",85.410004,85.75,85.260002,85.300003,1252300,82.125335
"451",84.910004,85.599998,84.68,85.300003,1533200,82.125335
"452",85.410004,85.989998,84.870003,85.910004,1159900,82.712633
"453",85.660004,87.989998,85.050003,87.989998,1388300,84.715215
"454",87.870003,88.410004,86.559998,88.099998,1400800,84.821121
"455",88.120003,89.260002,87.93,88.639999,1684600,85.583885
"456",87.889999,93.360001,87.82,91.540001,3903800,88.3839
"457",91.760002,93.339996,91.150002,92.480003,2536200,89.291494
"458",92.489998,92.550003,91.07,91.849998,1445900,88.68321
"459",92.040001,92.370003,90.800003,91,2318400,87.862517
"460",90.610001,91.410004,90.139999,90.809998,1287700,87.679066
"461",90.529999,91.459999,90.129997,91.269997,1055500,88.123205
"462",90.32,90.32,89.190002,89.209999,1016300,86.134232
"463",89.089996,89.559998,87.660004,87.839996,1006800,84.811464
"464",88.660004,89.519997,88.290001,89.330002,1401400,86.250097
"465",89.379997,90.110001,88.529999,89.849998,1206500,86.752166
"466",89.330002,89.660004,88.559998,88.610001,891600,85.55492
"467",88.660004,88.790001,87.300003,87.459999,967500,84.444568
"468",87.709999,88.559998,86.760002,88.360001,1183000,85.31354
"469",87.870003,88.730003,86.43,88.43,1367500,85.381126
"470",88.470001,90.639999,87.919998,89.75,1450200,86.655615
"471",89.959999,90.809998,89.489998,90,1159200,86.896995
"472",89.239998,89.459999,88.339996,89.239998,920700,86.163196
"473",89.190002,89.220001,88.389999,88.839996,1062100,85.776986
"474",89.349998,89.940002,88.349998,88.730003,1351900,85.670785
"475",86.5,89.879997,86.199997,89.169998,2063000,86.09561
"476",89.699997,89.970001,87.730003,87.82,2354100,84.792157
"477",82.980003,83.900002,79.599998,80.68,7295100,77.898329
"478",81.260002,85.07,81.099998,84.330002,4096300,81.422486
"479",83.540001,85.18,83.540001,83.959999,2259500,81.065241
"480",82.870003,83.419998,80.230003,81.389999,4254000,78.583849
"481",81.230003,81.550003,80.050003,80.230003,2234900,77.463847
"482",79.620003,81.489998,79.5,81.220001,1951200,78.419712
"483",80.529999,81.760002,80.07,81.389999,2058800,78.583849
"484",79.739998,80.370003,79,79.110001,2014200,76.382459
"485",79.559998,80.629997,79.230003,79.400002,1789600,76.662462
"486",79.059998,79.650002,78.230003,78.32,1468000,75.619696
"487",77.550003,78.099998,77.139999,77.769997,1896000,75.088656
"488",77.800003,77.93,76.860001,76.980003,1432700,74.3259
"489",77.239998,77.559998,75.919998,76.059998,1246600,73.437614
"490",76.190002,76.720001,75.129997,75.68,1419900,73.070718
"491",75.800003,75.879997,74.199997,74.529999,2330500,71.960366
"492",74.510002,75.989998,73.709999,75.75,2312100,73.138304
"493",76.690002,78.18,76.519997,76.830002,2153900,74.18107
"494",76.519997,77.239998,75.75,76.970001,1228300,74.316243
"495",77.120003,78.339996,76.440002,77.309998,1240400,74.644517
"496",75.650002,78.269997,75.650002,77.279999,945400,74.615552
"497",77.779999,77.93,77.110001,77.650002,1144700,74.972798
"498",77.110001,77.830002,76.639999,76.82,1282900,74.171413
"499",76.779999,76.970001,75.779999,76.389999,1380900,73.756238
"500",75.279999,76.589996,75.019997,75.900002,2075600,73.283134
"501",76.720001,77.199997,75.629997,77.120003,2184800,74.461072
"502",76.879997,78.25,76.230003,77.769997,1673900,75.088656
"503",78.18,79.260002,78.110001,78.989998,1712600,76.266594
"504",78.010002,79.099998,76.980003,77.080002,2176000,74.422451
"505",76.809998,79.639999,76.800003,79.410004,1715500,76.672119
"506",79.580002,79.739998,78.269997,78.540001,1859200,75.832112
"507",78.809998,79.050003,77.790001,78.739998,1477500,76.025214
"508",78.760002,79.080002,78.080002,78.400002,1234400,75.69694
"509",78.639999,79.540001,78.089996,79.019997,1501600,76.295559
"510",78.790001,80,78.550003,78.699997,1722200,75.986592
"511",78.290001,79.480003,77.610001,79.32,1519000,76.585218
"512",79.529999,80.529999,78.379997,79.830002,1200000,77.077637
"513",79.940002,80.089996,79.220001,79.989998,1015700,77.232116
"514",80.279999,80.330002,78.400002,78.480003,1190500,75.774183
"515",79.110001,79.959999,78.029999,79.580002,1715100,76.836256
"516",79.330002,80.25,78.5,79.050003,1345100,76.32453
"517",78.940002,79.209999,78.160004,78.379997,1528400,75.677625
"518",79.230003,80.360001,78.699997,79.540001,1137100,77.053233
"519",79.559998,81.349998,75.769997,79.559998,4654200,77.072605
"520",81.25,81.419998,76.879997,77.440002,3135900,75.01889
"521",77.690002,78.199997,76.190002,76.980003,2621300,74.573272
"522",76.989998,77.449997,76.669998,77.029999,902000,74.621705
"523",77.239998,77.849998,75.900002,76.269997,1387000,73.885464
"524",76.129997,76.580002,75.650002,76.480003,1298700,74.088905
"525",77.620003,77.790001,75.800003,76.309998,1919800,73.924214
"526",76.370003,76.739998,75.519997,75.839996,1704700,73.468907
"527",75.75,75.900002,74.379997,74.5,2414700,72.170805
"528",74.349998,74.580002,72.82,73.610001,2345900,71.308631
"529",73.690002,75.57,73.550003,75.410004,1632500,73.052358
"530",75.349998,75.349998,74.239998,74.5,1250800,72.170805
"531",74.629997,74.980003,73.370003,73.5,1588800,71.202069
"532",73.330002,73.599998,72.660004,73.410004,2552400,71.114887
"533",74.230003,75.480003,73.029999,73.519997,2181400,71.221441
"534",73.169998,74.510002,73.169998,73.620003,1309600,71.31832
"535",72.809998,72.809998,71.790001,72.440002,1160400,70.175212
"536",72.330002,72.580002,70.599998,72.080002,1916100,69.826466
"537",69.599998,70.650002,68.449997,70.07,2445000,67.879306
"538",70.730003,70.75,67.980003,68.199997,3159600,66.067767
"539",67.400002,70.699997,67.199997,70.519997,2802400,68.315234
"540",70.529999,70.879997,69.650002,70.550003,1248600,68.344302
"541",64.120003,66.279999,59.919998,61.599998,11740000,59.674114
"542",61.290001,66.510002,60.950001,63.91,10358300,61.911894
"543",63.900002,63.900002,62,62.880001,3450000,60.914098
"544",63.330002,63.799999,62.330002,62.700001,4307400,60.739725
"545",62.98,63.48,62.419998,63.25,2537700,61.272529
"546",63.25,64.699997,63.23,64.669998,3032300,62.648132
"547",64.330002,67.699997,63.900002,67.639999,4323400,65.525278
"548",67.690002,68.290001,66.470001,66.839996,2547600,64.750286
"549",66.760002,67.779999,66.529999,67.620003,1540800,65.505906
"550",67.809998,67.849998,66.110001,66.949997,1939500,64.856848
"551",67.150002,67.5,66.400002,66.690002,1096600,64.604982
"552",67.099998,68.040001,66.449997,67.720001,2019200,65.602778
"553",67.760002,67.989998,67.120003,67.93,1944300,65.806212
"554",67.889999,68,67.290001,67.800003,1241600,65.680279
"555",68.129997,69.389999,67.919998,68.239998,2661400,66.106518
"556",68.220001,68.620003,67.919998,68.239998,2150100,66.106518
"557",68.099998,69,67.660004,68.889999,1557600,66.736197
"558",68.75,69.559998,68.349998,69.230003,1237300,67.065571
"559",69.099998,70.059998,68.82,69.949997,2145300,67.763055
"560",69.889999,70.07,68.839996,70.019997,2004600,67.830866
"561",69.809998,70.230003,69.519997,69.910004,1830100,67.724312
"562",69.730003,70.949997,69.599998,70.730003,2607900,68.518675
"563",70.190002,70.190002,68.82,68.940002,1827900,66.784637
"564",69.260002,70.25,69.260002,70.080002,1548000,67.888995
"565",70.919998,71.300003,69.349998,69.720001,1399400,67.54025
"566",70.370003,71.18,69.940002,70.419998,1758100,68.218362
"567",70.830002,71.75,70.709999,71.669998,1325900,69.429281
"568",71.690002,72.239998,71.400002,72.230003,1271000,69.971778
"569",72.260002,72.440002,70.059998,70.099998,1957300,67.908367
"570",70.260002,71,70.040001,70.099998,1522300,67.908367
"571",70.360001,70.510002,68.809998,68.839996,2047000,66.687758
"572",68.849998,69.519997,67.970001,69.410004,2172000,67.239944
"573",69.760002,71.440002,69.75,71.120003,2665800,68.896481
"574",70.949997,71.25,70.160004,70.629997,1068000,68.421795
"575",70.709999,71.269997,69.760002,69.830002,1248700,67.646811
"576",69.940002,70.410004,69.769997,69.809998,1108400,67.627432
"577",69.400002,70.019997,69,69.919998,1048500,67.733994
"578",70.120003,70.300003,69.480003,70.279999,1362800,68.082739
"579",70.029999,70.410004,69.410004,70.300003,1143400,68.102118
"580",70.169998,71.199997,70.120003,70.769997,1423200,68.557418
"581",70.440002,71.120003,69.400002,69.669998,1420800,67.740683
"582",69.980003,70.720001,69.470001,70.400002,744100,68.450471
"583",70.099998,70.660004,69.669998,70.150002,1229600,68.207394
"584",70.550003,71.730003,70.279999,71.32,1159300,69.344992
"585",71.889999,72.779999,71.580002,72.709999,1123800,70.696499
"586",73.010002,74.160004,72.860001,74.080002,2402000,72.028564
"587",74.849998,76.839996,74.849998,74.849998,2682100,72.777237
"588",75.230003,75.400002,73.559998,74.050003,1300400,71.999396
"589",74.07,75.019997,73.730003,74.220001,987900,72.164686
"590",74.050003,75.050003,73.720001,74.790001,1425300,72.718901
"591",74.830002,75.489998,74.43,74.550003,1559400,72.48555
"592",74.790001,75.629997,74.790001,75.330002,1451700,73.243948
"593",75.589996,76.269997,74.389999,74.82,1416300,72.748069
"594",74.879997,75.489998,73.889999,74.730003,1557100,72.660565
"595",74.57,75.489998,74.019997,75.110001,2019200,73.03004
"596",75.610001,75.779999,74.209999,74.809998,1181900,72.738344
"597",74.760002,75.870003,74.760002,75.720001,1521400,73.623148
"598",75.269997,75.290001,74.510002,74.980003,1245900,72.903642
"599",74.760002,76.32,74.75,76.199997,1463400,74.089851
"600",75.519997,75.519997,73.919998,74.699997,1140100,72.63139
"601",75.099998,75.57,74.720001,75.349998,1524500,73.263391
"602",76.650002,76.989998,74.949997,75.550003,1490100,73.457857
"603",75.540001,75.809998,74.059998,74.470001,1383600,72.407763
"604",74.459999,75.190002,73.709999,74.269997,2470100,72.213297
"605",74.389999,76.199997,74.389999,75.940002,1940100,73.837057
"606",76.099998,76.529999,75.199997,75.209999,2031400,73.127269
"607",75.879997,76.769997,72.879997,75.519997,4222400,73.428682
"608",75.519997,77.019997,74.57,76.160004,2920700,74.050966
"609",70.830002,71.839996,68.07,70.160004,9893700,68.217119
"610",70.169998,70.779999,68.459999,69.129997,4601700,67.215636
"611",68.519997,69.510002,68.330002,68.769997,3607400,66.865604
"612",68.809998,69.300003,68.480003,69.160004,2635200,67.244811
"613",68.800003,69.029999,68.129997,68.290001,4380100,66.398901
"614",68.480003,68.940002,66.480003,66.620003,2784300,64.775148
"615",66.480003,67.279999,65.75,66.110001,3204800,64.279269
"616",66.379997,66.800003,65.169998,65.5,3402900,63.686161
"617",65.889999,66.970001,65.889999,66.949997,1558600,65.096004
"618",66.779999,66.970001,65.989998,66.660004,1599500,64.814042
"619",66.650002,66.699997,65.889999,66.559998,1239100,64.716805
"620",66.489998,67.18,66.18,66.690002,718900,64.84321
"621",66.199997,66.480003,65.400002,66.120003,1304900,64.288994
"622",65.779999,66.300003,64.379997,64.389999,2810100,62.606899
"623",64.199997,65.25,63.93,65.139999,1520500,63.33613
"624",65.150002,65.970001,65.150002,65.730003,1308900,63.909795
"625",65.690002,65.800003,65.139999,65.410004,1691500,63.598657
"626",65.75,66.360001,64.849998,65.059998,1458500,63.258343
"627",65.160004,66.129997,65.07,65.139999,1709400,63.33613
"628",65.349998,65.82,64.459999,65.059998,1778800,63.258343
"629",65.050003,65.209999,64.559998,65.190002,1093800,63.384748
"630",65.489998,66.720001,65.480003,66.650002,2064000,64.804316
"631",66.370003,67.360001,66.120003,67,1983400,65.144623
"632",67.150002,68.150002,66.68,67.809998,1571600,65.93219
"633",67.849998,68.669998,67.489998,67.599998,1594600,65.728006
"634",67.5,68.190002,66.779999,66.870003,1272000,65.018225
"635",65.849998,66.790001,65.779999,66.110001,1330100,64.279269
"636",66.120003,67.419998,66.07,66.800003,1600300,64.950164
"637",67.050003,68.510002,66.790001,68.330002,1735200,66.437794
"638",68.489998,68.489998,67.809998,67.809998,1563300,65.93219
"639",67.910004,68.610001,67.68,68.230003,1285100,66.340565
"640",67.690002,68.419998,67.309998,68.389999,2058300,66.49613
"641",68.419998,68.599998,67.760002,68.120003,398500,66.23361
"642",68.220001,68.760002,67.839996,68.400002,879700,66.505855
"643",68.370003,68.599998,67.529999,68,968800,66.369209
"644",67.629997,68.169998,67.300003,67.510002,1146200,65.890962
"645",67.260002,68.75,66.760002,68.629997,1486000,66.984097
"646",69.739998,70.099998,68.099998,68.440002,2206700,66.798659
"647",68.260002,68.279999,66.07,66.25,2831900,64.661177
"648",66.830002,67.75,66.449997,67.470001,1874400,65.85192
"649",67.139999,67.800003,66.650002,67.279999,1415700,65.666475
"650",67.25,67.779999,65.989998,66.010002,1989000,64.426935
"651",66.209999,67.089996,66.199997,66.910004,1646100,65.305353
"652",67.339996,69.480003,67.25,69.239998,2057200,67.579469
"653",69.669998,69.769997,68.75,69.559998,1865700,67.891794
"654",69.599998,70.360001,69.400002,70.239998,1267000,68.555486
"655",69.870003,71.75,69.779999,71.580002,1990400,69.863354
"656",71.400002,71.57,70.620003,70.760002,1429500,69.06302
"657",70.760002,71.699997,70.620003,71.510002,1320400,69.795033
"658",71.660004,71.739998,71.199997,71.400002,2084300,69.68767
"659",71.260002,71.989998,70.699997,71.93,2264100,70.204959
"660",71.93,72.580002,71.519997,72.580002,1192400,70.839372
"661",72.610001,73.949997,72.480003,73.860001,1871800,72.088673
"662",74,74.970001,73.519997,74.93,1687300,73.133012
"663",75.129997,75.260002,74.57,74.760002,1577400,72.967091
"664",74.540001,74.82,74.010002,74.519997,1316400,72.732841
"665",74.290001,74.900002,74.029999,74.370003,1871900,72.586444
"666",74.099998,74.599998,73.330002,74.360001,2131000,72.576682
"667",74.769997,75.389999,73.980003,75.349998,2642100,73.542938
"668",75.449997,79.959999,75.019997,78.860001,5674400,76.968762
"669",79.25,80.699997,78.93,80.629997,2453900,78.69631
"670",80.529999,81.32,80.110001,81.239998,1814700,79.291682
"671",81.199997,81.629997,80.470001,81.519997,1873400,79.564966
"672",81.870003,81.870003,81.190002,81.349998,2647000,79.399044
"673",81.160004,81.199997,79.959999,80.18,3285100,78.257105
"674",80.400002,80.629997,78.82,79.199997,2498500,77.300605
"675",79.480003,79.480003,77.699997,78.089996,2255500,76.217224
"676",78.080002,78.169998,77.730003,77.830002,1744400,75.963465
"677",77.870003,78.82,77.529999,77.989998,2340600,76.119624
"678",69.970001,73.339996,69.779999,73.010002,14907100,71.25906
"679",73.25,73.419998,72.260002,72.599998,3045800,70.858889
"680",72.739998,73.720001,71.82,72.650002,2666600,70.907693
"681",72.639999,72.940002,70.269997,70.610001,3795300,68.916616
"682",70.779999,71.209999,69.660004,69.660004,3033200,67.989402
"683",69.709999,69.809998,67.82,68.959999,2808100,67.306185
"684",68.910004,69.360001,68.089996,69.209999,2069000,67.550189
"685",69.139999,69.5,68.010002,68.260002,2933900,66.622975
"686",68.050003,68.260002,67.519997,67.879997,2884600,66.252084
"687",67.550003,67.779999,66.650002,66.849998,2970500,65.246787
"688",66.949997,67.779999,66.879997,67.440002,2007500,65.822641
"689",67.459999,67.769997,66.68,67,2933300,65.393191
"690",67.089996,67.709999,67.010002,67.389999,1928200,65.773837
"691",67.470001,68.599998,67.230003,68.029999,1873100,66.398488
"692",67.739998,68.489998,67.739998,68.330002,1443300,66.691296
"693",68.260002,68.540001,67.610001,68.540001,1880500,66.896259
"694",68.489998,68.889999,67.949997,68.839996,1586100,67.18906
"695",68.900002,69.269997,68.410004,69.230003,2224000,67.569714
"696",69.309998,69.790001,69.059998,69.790001,1932500,68.116281
"697",69.349998,71.370003,68.989998,70.360001,2332700,68.672611
"698",70.489998,71.07,70.040001,70.269997,1658900,68.584766
"699",70.720001,71.18,69.309998,69.449997,2034500,67.784431
"700",69.07,69.660004,67.860001,68.360001,3304400,66.720576
"701",67.559998,68.07,65.879997,67.099998,4092700,65.490791
"702",67.25,67.309998,66.169998,66.699997,2731800,65.100382
"703",66.699997,67.480003,66.440002,66.699997,1401000,65.355141
"704",66.849998,69.800003,66.800003,68.720001,4089400,67.334416
"705",68.629997,69.449997,68.050003,69.110001,2543800,67.716552
"706",69.339996,75.669998,69.07,75.019997,7861600,73.507386
"707",82.470001,82.470001,78.660004,79.110001,12176600,77.514925
"708",79.18,81.410004,78.830002,79.809998,4236000,78.200808
"709",79.790001,81.279999,79.019997,79.599998,3219500,77.995043
"710",78.5,79.580002,77.599998,78.269997,1868100,76.691857
"711",78.349998,78.349998,77.040001,77.669998,2135300,76.103957
"712",77.910004,78.610001,77.489998,78.029999,1967500,76.456699
"713",78.489998,79.349998,78.410004,78.830002,2073200,77.240571
"714",79,79.190002,78.43,78.82,1798600,77.230771
"715",78.550003,78.739998,77.25,77.559998,2260800,75.996174
"716",77.239998,78.419998,75.900002,75.940002,1912900,74.408842
"717",76.440002,77.339996,75.580002,76.25,1906800,74.712589
"718",75.809998,76.139999,74.400002,74.550003,2890100,73.046869
"719",72.879997,72.879997,70.580002,72.209999,4850100,70.754046
"720",72.510002,73.449997,71.650002,73.050003,2335400,71.577113
"721",72.989998,73.360001,72.120003,72.32,1652900,70.861829
"722",72.540001,73.720001,72.230003,72.879997,1934800,71.410535
"723",73.400002,73.709999,71.949997,72.099998,2288900,70.646263
"724",72.389999,73.07,72.190002,73.050003,1882800,71.577113
"725",72.860001,74,72.860001,73.489998,1247400,72.008237
"726",73.559998,74,73.089996,73.120003,1261100,71.645702
"727",73.150002,74.150002,72.129997,74.110001,2046800,72.615738
"728",76.18,79.879997,76.089996,77.559998,5256400,75.996174
"729",77.620003,77.940002,74.919998,75.309998,2831400,73.79154
"730",75.470001,76,73.629997,73.93,2341000,72.439367
"731",75.900002,77.120003,75.449997,75.489998,2432400,73.967911
"732",75.5,77.32,74.809998,76.879997,2558100,75.329884
"733",76.790001,78.82,76.690002,78.730003,3045300,77.142589
"734",78.440002,79.010002,76.879997,78.059998,2639500,76.486092
"735",78.120003,80.269997,77.980003,80.089996,3276800,78.475161
"736",79.82,80.169998,78.790001,79.769997,2484000,78.161613
"737",79.629997,80.209999,79.129997,79.489998,1114700,77.88726
"738",79.120003,79.889999,78.540001,79.5,1409400,77.89706
"739",79.18,80,78.849998,79.349998,1532800,77.750083
"740",79.370003,81.389999,79.050003,80.449997,1619000,78.827903
"741",80.339996,80.339996,79.459999,79.620003,867300,78.014644
"742",79.519997,80.050003,78.839996,79.519997,934300,77.916654
"743",79.400002,80.550003,78.650002,79.169998,1229600,77.573712
"744",78.459999,80.010002,77.980003,79.839996,1193100,78.230202
"745",79.419998,79.650002,78.230003,78.93,1091700,77.338554
"746",79.389999,80.980003,79.339996,80.550003,1150100,78.925893
"747",80.309998,81.440002,80.150002,81.220001,1239800,79.582382
"748",81.25,83.400002,80.720001,83.029999,1457000,81.355885
"749",82.75,82.910004,80.660004,80.779999,1774200,79.151251
"750",81.169998,81.169998,79.330002,80.629997,1253500,79.004274
"751",80.459999,81.25,80,80.18,1211400,78.56335
"752",80,80.370003,78.550003,79.199997,1002300,77.603106
"753",79.199997,80.029999,78.790001,79.980003,776200,78.367386
"754",80.440002,81.190002,79.82,81.019997,901400,79.38641
"755",81.059998,82.110001,81.040001,81.769997,740000,80.121288
"756",81.010002,82.290001,80.360001,81.389999,781700,79.748952
"757",81.779999,82,80.760002,80.910004,569500,79.278635
"758",80.900002,81.870003,80.150002,81.459999,867100,79.817541
"759",81.32,82.050003,80.800003,80.93,816900,79.298228
"760",81.260002,82.440002,81.150002,82.239998,997900,80.581812
"761",82.089996,83.709999,82.029999,83.599998,949900,81.914392
"762",83.599998,85.360001,83.379997,84.160004,2217900,82.463106
"763",83.510002,84.790001,83.150002,83.629997,1895200,81.943786
"764",84.230003,84.959999,84.019997,84.910004,2001900,83.197984
"765",84.440002,85.900002,84,84.599998,1782200,82.894229
"766",85.019997,85.269997,84.040001,84.410004,1390400,82.708065
"767",84.709999,85.480003,83.910004,84.160004,1304400,82.727727
"768",84.25,85.559998,84.110001,85.169998,1281500,83.720533
"769",85.080002,85.099998,84.089996,84.379997,1477200,82.943977
"770",84.849998,86.300003,84.839996,85.190002,1171600,83.740197
"771",85,85.220001,82.330002,82.93,1219700,81.518656
"772",82.699997,83.550003,82.139999,83.050003,784900,81.636617
"773",83.540001,83.739998,82.610001,83.68,554000,82.255892
"774",84.290001,84.769997,83.889999,84.269997,866700,82.835848
"775",84.940002,86.290001,84.849998,85.18,1439400,83.730365
"776",85.18,85.639999,84.57,84.93,872900,83.484619
"777",85.709999,86.5,85,86.199997,668700,84.733003
"778",86.550003,87.25,85.410004,85.529999,1005700,84.074407
"779",85.529999,85.769997,85.050003,85.099998,1108600,83.651724
"780",84.919998,85.75,83.730003,85.160004,1061200,83.710708
"781",85.629997,86.089996,84.879997,85.43,1043900,83.97611
"782",86.230003,89.489998,86.230003,88.339996,2556400,86.836582
"783",87.339996,89.089996,87.089996,89.080002,1384600,87.563994
"784",89.339996,90.400002,88.739998,89.989998,879400,88.458503
"785",90.370003,90.860001,89.57,90.589996,1107000,89.048291
"786",90.959999,91.610001,90.300003,91.57,1218800,90.011616
"787",91.150002,91.150002,89.080002,90.360001,1021500,88.822209
"788",89.68,90.330002,88.089996,89.739998,846800,88.212758
"789",90.099998,90.959999,89.669998,90.639999,834900,89.097443
"790",91.139999,91.330002,88.760002,89.260002,1011400,87.740931
"791",90.110001,92.739998,89.260002,91.260002,2230400,89.706894
"792",90.389999,91.370003,89,91.309998,1802700,89.756039
"793",90.959999,91.330002,89.599998,89.889999,1046800,88.360207
"794",89.919998,91.559998,89.889999,91.25,1126200,89.697062
"795",91.279999,92.080002,90.449997,91.779999,913200,90.218041
"796",92.199997,92.959999,91.690002,91.849998,1498500,90.28685
"797",92.080002,94.139999,91.910004,93.790001,1359100,92.193836
"798",93.209999,93.919998,92.949997,93.389999,839300,91.800642
"799",92.809998,93.440002,92.559998,93.300003,688400,91.712177
"800",93.169998,93.919998,93.169998,93.370003,837000,91.780986
"801",93.580002,93.580002,92.510002,92.68,648700,91.102726
"802",92.010002,92.5,90.900002,91.389999,1600200,89.834679
"803",90.989998,92.190002,90.989998,91.529999,833500,89.972296
"804",91.279999,92.330002,91.279999,91.709999,788300,90.149233
"805",91.589996,91.849998,91.139999,91.690002,1108400,90.129576
"806",91.730003,92.019997,91.040001,91.510002,704900,89.952639
"807",91.830002,93.620003,91.639999,93.480003,599300,91.889114
"808",93.620003,94.580002,93.449997,94.330002,683000,92.724647
"809",94.57,94.669998,93.699997,93.849998,453500,92.252813
"810",92.330002,93.330002,92,92.699997,1383900,91.122382
"811",92.650002,93.300003,92.400002,92.82,518100,91.240343
"812",92.610001,93.720001,92.309998,93.190002,611800,91.604049
"813",93.68,93.93,91.849998,92.080002,770000,90.512939
"814",92.809998,94.650002,92.809998,94.349998,702600,92.744303
"815",94.260002,94.699997,93.449997,94.699997,770500,93.088345
"816",94.699997,96.75,94.470001,96.260002,869000,94.621802
"817",96.279999,96.699997,94.68,95.639999,860400,94.01235
"818",95.57,96,95.190002,95.440002,830200,93.815757
"819",95.93,97.300003,95.440002,97.089996,1053900,95.437671
"820",97.230003,98.089996,96.540001,97.970001,1187700,96.302699
"821",97.980003,98.190002,97.449997,97.730003,861000,96.066786
"822",98.160004,98.639999,97.919998,98.239998,556300,96.568101
"823",99.080002,99.849998,98.870003,99.559998,627200,97.865636
"824",99.440002,99.68,98.440002,99.599998,813600,97.904956
"825",99.529999,99.690002,96.050003,96.949997,1711900,95.300054
"826",96.949997,97.360001,93.830002,94.709999,1924200,93.098177
"827",95.089996,96.220001,94.900002,95.529999,1780900,93.904222
"828",95.419998,95.809998,94.230003,95.290001,999000,93.668308
"829",95.510002,97,95.139999,96,1241100,94.366224
"830",95.839996,96.32,94.510002,94.739998,1031300,93.127665
"831",94.879997,95.650002,93,93.779999,1508600,92.44747
"832",93.410004,94.190002,93.080002,93.879997,1220900,92.546048
"833",93.540001,93.650002,91.480003,93.330002,1719400,92.003867
"834",93.660004,95.720001,93.660004,95.349998,1028100,93.995162
"835",94.970001,95.120003,93.730003,94.870003,675800,93.521986
"836",94.599998,95.489998,94.07,94.379997,553400,93.038943
"837",94.650002,96.849998,94.540001,96.540001,699900,95.168255
"838",96.169998,96.169998,94.510002,94.709999,805100,93.364256
"839",94.529999,95,92.970001,93,792600,91.678554
"840",93.379997,93.650002,92.93,93.209999,836600,91.88557
"841",93.980003,96.400002,93.940002,95.760002,911600,94.399339
"842",95.769997,96.029999,95.279999,95.650002,770600,94.290902
"843",95.220001,95.870003,94.339996,95.669998,681400,94.310614
"844",95.32,95.949997,94.589996,94.82,693000,93.472694
"845",95.25,96.650002,95.209999,96.629997,776900,95.256973
"846",93.75,93.919998,92.18,93.849998,2660900,92.516475
"847",94.290001,94.790001,90.830002,91.230003,4959200,89.933708
"848",91.040001,91.75,90.190002,91.5,1420100,90.199868
"849",91.5,93.669998,91.5,92.82,1105100,91.501112
"850",92.849998,93.029999,91,91.870003,982500,90.564613
"851",92.110001,92.580002,90.989998,91.330002,1262600,90.032285
"852",91.330002,91.839996,91.019997,91.540001,814900,90.239301
"853",91.5,91.949997,91.080002,91.599998,1025000,90.298446
"854",91.379997,91.669998,90.699997,91.650002,1160700,90.347738
"855",91.660004,92.330002,90.830002,91.209999,1140800,89.913988
"856",91.449997,92.860001,90.959999,92.150002,1590800,90.840634
"857",92.309998,93.110001,91.919998,93.010002,1019200,91.688414
"858",93.349998,94.690002,93.230003,94.129997,1461200,92.792495
"859",93.690002,94.669998,93.220001,93.949997,1457600,92.615053
"860",91.839996,97.360001,91.339996,95.870003,2782100,94.507777
"861",97,97,95.010002,95.480003,1626600,94.123319
"862",95.650002,96.290001,94.360001,95.190002,1590300,93.837439
"863",95.370003,96.739998,95.129997,96.150002,980100,94.783797
"864",95.900002,96.629997,95.599998,96.379997,1068400,95.010525
"865",95.910004,96.599998,95.540001,96.57,947800,95.197828
"866",96.849998,97.669998,96.669998,97.459999,1129100,96.075181
"867",97.400002,98.279999,97.080002,98.269997,1116900,96.873669
"868",98.260002,98.919998,97.650002,98.639999,863600,97.238415
"869",98.93,99.400002,97.809998,98.639999,2012800,97.238415
"870",99.050003,101.410004,98.699997,100.279999,2011100,98.855111
"871",100.190002,101.599998,99.620003,99.720001,2007400,98.303071
"872",99.800003,101.589996,99.760002,101.25,1628200,99.811329
"873",101.519997,103.5,101.349998,103.480003,870900,102.009647
"874",103.599998,104.589996,103.379997,103.889999,1585700,102.413817
"875",103.519997,104.050003,103.029999,103.779999,1068400,102.305379
"876",103.809998,104.690002,103.809998,103.989998,427900,102.512394
"877",104.010002,105.800003,103.809998,105.25,993500,103.754493
"878",104.900002,105.120003,103.900002,104.760002,1162500,103.271458
"879",104.639999,104.730003,102.449997,103.760002,1356600,102.285667
"880",103.489998,104.059998,101.82,101.910004,1264500,100.461955
"881",103.029999,104.150002,102.870003,104,1261800,102.522254
"882",103.779999,104.949997,103.779999,104.419998,1004400,102.936285
"883",104.040001,104.470001,103.440002,103.629997,1061300,102.157509
"884",103.989998,104.739998,101.699997,101.93,1627900,100.481668
"885",101.68,102.400002,99.690002,100.470001,1482500,99.042414
"886",100.849998,102.029999,99.620003,99.910004,862000,98.490373
"887",99.900002,100.849998,98.989998,100.110001,907700,98.687528
"888",100.18,100.25,98.760002,99.07,763100,97.662305
"889",99.629997,101.110001,98.620003,100.730003,992700,99.298722
"890",100.220001,101.860001,99.199997,101.690002,1853600,100.24508
"891",101.949997,102.589996,101.110001,101.889999,1065000,100.442235
"892",102.389999,103.599998,102.019997,103.07,714200,101.605469
"893",103.209999,103.790001,103.080002,103.260002,351400,101.792771
"894",103.290001,103.779999,102.849998,103.529999,403300,102.058932
"895",103.169998,103.980003,102.779999,103.050003,480400,101.851378
