"","DO.Open","DO.High","DO.Low","DO.Close","DO.Volume","DO.Adjusted"
"450",70.660004,70.860001,69.5,70.519997,1424900,59.241743
"451",69.220001,69.650002,68.040001,68.5,1626300,57.544804
"452",68.830002,69.830002,68.620003,69.029999,1670100,57.99004
"453",69.669998,70.010002,68.779999,69.209999,1223900,58.141253
"454",69.220001,69.5,67.5,67.589996,1511600,56.780337
"455",67.309998,67.949997,66.269997,66.629997,1370600,55.97387
"456",66.339996,66.870003,65.610001,66.290001,1350000,55.68825
"457",66.910004,67.360001,66,66.75,1283300,56.074681
"458",66.769997,68.519997,66.440002,67.75,1197500,56.914751
"459",67.879997,68.190002,66.419998,66.870003,1484100,56.175492
"460",66.059998,66.339996,65.610001,65.949997,1060900,55.402622
"461",65.839996,66.949997,65.529999,65.809998,984900,55.285013
"462",64.82,65.93,64.550003,65.279999,1155000,54.839777
"463",65.199997,65.510002,63.700001,63.73,1534700,53.537669
"464",65.050003,65.449997,64.349998,64.510002,1463900,54.192926
"465",64.690002,66.32,64.599998,66.019997,1318600,55.461427
"466",65.470001,65.879997,64.57,65.260002,1611500,54.822978
"467",65.510002,65.669998,64.540001,64.709999,1154400,54.360937
"468",65.300003,66.25,65.07,65.849998,1015700,55.318617
"469",65.68,67.120003,65.449997,66.150002,1512700,55.57064
"470",67.519997,69.019997,66.849998,68.519997,2358400,57.561602
"471",69.260002,70.300003,68.339996,68.57,2006000,57.603608
"472",67.699997,68.800003,67.190002,68.389999,1196900,57.452396
"473",68.419998,68.699997,67.82,67.910004,1223500,57.049165
"474",68.279999,68.809998,68.010002,68.620003,1373000,57.645615
"475",68.57,69.970001,68.129997,69.389999,1837000,58.292466
"476",68.75,69.080002,67.660004,68,1476400,57.854305
"477",67.839996,68.580002,67.260002,68.550003,1002200,58.322247
"478",68.650002,69.190002,67.830002,68.400002,1125800,58.194626
"479",68.059998,68.129997,66.730003,67.370003,1437700,57.318304
"480",67.440002,67.449997,66.589996,67,1465600,57.003507
"481",66.040001,66.57,64.769997,64.900002,1735300,55.216831
"482",64.779999,65.57,63.84,65.059998,1461500,55.352955
"483",64.580002,64.669998,62.830002,64.57,1280200,54.936066
"484",63.439999,64.760002,62.790001,64.379997,878000,54.774412
"485",64.830002,64.940002,63.200001,63.43,2058700,53.966156
"486",63.049999,63.950001,62.669998,62.740002,1208700,53.379106
"487",62.150002,62.18,61.41,61.669998,1165600,52.468749
"488",61.509998,61.990002,60.32,60.529999,1375900,51.498839
"489",60.720001,61.669998,59.689999,59.75,1162400,50.835217
"490",59.82,60.700001,59.5,60.009998,1227700,51.056423
"491",60.25,60.84,58.939999,59.150002,1352000,50.324739
"492",59.330002,60.52,59.169998,60.349998,1146800,51.345695
"493",61.060001,61.189999,59.369999,59.740002,1527400,50.82671
"494",59.330002,60.509998,58.740002,60.389999,1480600,51.379727
"495",60.59,60.68,59.419998,60.07,1233900,51.107472
"496",60.029999,61.02,60.029999,60.560001,1052700,51.524365
"497",60.91,61.75,60.740002,61.349998,771800,52.196493
"498",60.59,60.59,59.220001,59.470001,1508900,50.596994
"499",59.540001,59.540001,57.57,58.18,1568700,49.499463
"500",57.040001,58.98,56.889999,57.740002,2958200,49.125113
"501",57.720001,57.93,56.27,57.34,1961100,48.784792
"502",57.369999,58.709999,57.130001,58.27,1262000,49.576035
"503",58.869999,59.700001,58.48,59.700001,1287700,50.792677
"504",60.369999,61.240002,59.5,59.950001,1404400,51.005377
"505",59.279999,60.200001,58.91,60.099998,1371600,51.132995
"506",60.59,60.98,59.459999,59.540001,940600,50.65655
"507",59.900002,60.169998,58.720001,59.93,1057200,50.988361
"508",59.380001,59.91,58.310001,58.540001,1054200,49.805751
"509",58.77,59.790001,58.48,59.310001,922300,50.460867
"510",59.48,60.610001,59.259998,60.580002,909300,51.541381
"511",60.02,60.02,59.310001,59.77,764000,50.852233
"512",60.349998,60.740002,59.689999,60.610001,1284400,51.566904
"513",60.740002,61.130001,59.93,60.52,1099000,51.490332
"514",60.560001,60.669998,57.43,57.610001,1428600,49.014508
"515",57.91,58.029999,57.029999,57.75,1438900,49.13362
"516",57.060001,57.619999,55.880001,56.18,1465300,47.797866
"517",56.330002,56.900002,55.830002,56.610001,1029100,48.16371
"518",56.779999,59.139999,56.779999,58.900002,1473200,50.112039
"519",58.330002,58.450001,56.830002,57.740002,2771000,49.125113
"520",59.209999,59.68,58.66,59.130001,1723500,50.307723
"521",59.279999,59.580002,58.639999,59.32,1170400,50.469373
"522",59.830002,60.759998,59.57,60.759998,1010100,51.694522
"523",60.560001,60.560001,59.310001,59.400002,897700,50.537439
"524",58.619999,59.130001,58.110001,58.889999,938500,50.103529
"525",58.459999,59.529999,58.27,59.439999,1457500,50.571468
"526",59.619999,59.880001,58.369999,58.849998,1022600,50.069497
"527",59.07,61.529999,58.869999,61.169998,1667800,52.043349
"528",60.459999,61.700001,59.880001,61.25,1476000,52.111415
"529",61.490002,63.490002,61.389999,63.349998,1657200,53.89809
"530",63.009998,63.790001,62.720001,63.490002,1459100,54.017205
"531",63.849998,64.019997,61.799999,63.240002,2268300,53.804505
"532",63.189999,64.330002,63.029999,63.869999,2006900,54.340506
"533",65,66.830002,65,65.709999,2879600,55.905976
"534",65.739998,66.269997,65.5,66.050003,1474200,56.195251
"535",64.879997,65.410004,64.220001,64.800003,1803300,55.131752
"536",64.839996,65.440002,63.450001,63.990002,1158700,54.442604
"537",64.269997,64.809998,63.849998,64.440002,1517900,54.825464
"538",65.410004,66.25,65.129997,65.900002,1871600,56.067629
"539",66.370003,67.68,65.919998,67.190002,1672800,57.16516
"540",66.25,67.019997,65.93,66.760002,1908700,57.548761
"541",66.519997,66.599998,65.120003,65.419998,1823500,56.393644
"542",65.75,66.5,65.190002,66.290001,1647500,57.143608
"543",65.269997,66.190002,65.099998,65.519997,1756800,56.479845
"544",66.720001,67.410004,66.480003,66.68,923600,57.479797
"545",66.879997,67.660004,66.599998,67.120003,1118300,57.85909
"546",67.230003,68.190002,67.059998,67.830002,1664700,58.471127
"547",67.349998,68.029999,66.830002,67.580002,1206000,58.25562
"548",67.389999,68.639999,67.209999,68.43,1029900,58.98834
"549",67.910004,68.57,67.660004,68.150002,1318000,58.746974
"550",68.099998,68.190002,67.629997,68.07,710100,58.678011
"551",68.309998,68.480003,67.400002,67.629997,758700,58.298718
"552",67.629997,68.029999,67.199997,67.410004,908900,58.109078
"553",67.699997,68,67.169998,67.809998,1432000,58.453882
"554",68.239998,68.699997,68.099998,68.519997,1182900,59.065919
"555",68.629997,68.82,68.349998,68.620003,729700,59.152127
"556",67.940002,68.540001,67.440002,67.559998,1323100,58.238376
"557",67.220001,67.540001,66.82,67.389999,707100,58.091834
"558",67.480003,67.790001,66.43,66.480003,1111900,57.307395
"559",66.410004,66.860001,65.860001,66.690002,790500,57.488419
"560",66.959999,67.449997,66.540001,66.620003,530000,57.428078
"561",66.529999,66.639999,66.18,66.300003,453500,57.15223
"562",66.779999,66.959999,66,66.620003,708400,57.428078
"563",66.25,66.470001,65.699997,66.220001,1775600,57.083266
"564",66.599998,67.300003,66.489998,67.019997,860400,57.772882
"565",66.82,66.959999,65.970001,66.440002,830200,57.272913
"566",66.239998,66.839996,66.089996,66.360001,708300,57.203949
"567",66.900002,68.099998,66.900002,67.18,998500,57.910809
"568",67.25,68,66.980003,67.190002,1834800,57.919431
"569",67.290001,67.989998,67,67.410004,1380000,58.109078
"570",67.580002,68.790001,67.43,68.739998,1123600,59.255565
"571",68.830002,69.400002,68.610001,69.010002,961200,59.488316
"572",68.919998,69.800003,68.410004,69.150002,1032100,59.608999
"573",69.400002,69.980003,68.900002,69.040001,1995900,59.514175
"574",68.839996,69.309998,67.970001,68.279999,906100,58.859035
"575",68.279999,73.5,67.75,68.529999,2374100,59.074541
"576",68.709999,68.709999,67.199997,67.370003,1461500,58.074596
"577",66.690002,67.870003,66.440002,67.809998,1382100,58.453882
"578",68.809998,69.529999,68.779999,69.239998,2131900,59.686578
"579",68.610001,68.900002,67.610001,67.699997,1484000,58.359059
"580",67.879997,68.050003,66.949997,67.099998,1505600,57.841846
"581",66.82,67.029999,65.339996,65.440002,1121800,56.410888
"582",65.940002,66.400002,65.230003,66.32,1502600,57.169468
"583",66.059998,66.449997,65.639999,65.809998,1059500,56.729833
"584",66.559998,67.07,66.190002,66.440002,1141300,57.272913
"585",66.940002,67.099998,65.800003,66.07,1434200,56.953961
"586",66.010002,66.209999,64.629997,65.029999,1023500,56.057455
"587",65.459999,66.559998,65.32,66.470001,1069900,57.298773
"588",66.620003,66.779999,65.68,65.849998,920700,56.764315
"589",65.43,66.150002,65.169998,66.059998,478800,56.945339
"590",65.779999,66.860001,65.599998,66.589996,1261900,57.402211
"591",65.760002,66.400002,65.279999,65.330002,928500,56.316065
"592",66.010002,66.32,65.510002,66.230003,787800,57.091889
"593",65.919998,66.690002,65.540001,66.580002,1099600,57.393596
"594",66.470001,67.519997,66.309998,67.480003,952700,58.169419
"595",67.699997,69.629997,67.650002,69.220001,1646200,59.66934
"596",70.129997,70.129997,68.660004,69.769997,2225600,60.14345
"597",70.800003,72.599998,69.650002,71.410004,4052500,61.557176
"598",71.18,71.43,70.339996,70.519997,2419900,60.789968
"599",70.160004,71.199997,69.879997,70.629997,766300,60.884791
"600",69.519997,69.980003,68.730003,69.669998,898000,60.057249
"601",69.93,70.209999,68.980003,69.580002,1106100,59.979669
"602",70.230003,70.489998,69.589996,70.220001,783000,60.531365
"603",70,70.779999,69.610001,70.019997,769000,60.358956
"604",69.959999,69.989998,68.93,69.239998,1234100,60.441885
"605",69.139999,70.809998,69.010002,69.889999,1374500,61.009293
"606",70.190002,70.379997,68.809998,68.860001,1057200,60.110173
"607",68.660004,69.330002,68.489998,69.010002,760600,60.241114
"608",69.32,69.849998,68.93,69.239998,1209600,60.441885
"609",68.419998,68.440002,67.110001,67.779999,1716900,59.167404
"610",67.860001,68.290001,64.830002,65.370003,3146900,57.063638
"611",65.239998,65.760002,64.629997,65.040001,1371200,56.775569
"612",65.269997,65.860001,64.949997,65.760002,1163800,57.404082
"613",64.949997,66.370003,64.800003,65.690002,1259500,57.342977
"614",65.790001,66.169998,64.800003,64.910004,1472800,56.66209
"615",64.809998,65.360001,64.400002,64.910004,1522800,56.66209
"616",65.220001,65.629997,64,65.089996,1540800,56.819212
"617",65.849998,66.809998,65.779999,66.769997,1057600,58.285739
"618",66.529999,66.959999,65.809998,66.309998,1092700,57.884191
"619",66.449997,66.900002,66.099998,66.639999,733200,58.172261
"620",67.059998,67.370003,66.699997,67.360001,269200,58.800773
"621",66.769997,67.449997,66.389999,67.300003,860400,58.7484
"622",67.220001,67.849998,67,67.080002,865100,58.556353
"623",66.550003,67.099998,65.620003,67.089996,1022200,58.565078
"624",67.57,68.419998,67.230003,68.120003,1191200,59.464204
"625",67.809998,69.080002,67.25,69,3912900,60.232383
"626",69.169998,69.339996,68.68,68.800003,1340300,60.057799
"627",68.620003,69.610001,68.389999,69.010002,1305400,60.241114
"628",69.25,69.459999,68.260002,68.900002,960900,60.145091
"629",68.809998,69.389999,68.389999,68.720001,1001400,59.987963
"630",68.889999,68.980003,68.139999,68.93,818900,60.171278
"631",69,69.129997,68.589996,68.68,611700,59.953045
"632",69,69.129997,68.150002,68.379997,770100,59.691162
"633",68.75,69.110001,68.099998,68.220001,871000,59.551496
"634",68.089996,68.629997,67.290001,67.440002,868400,58.87061
"635",67.040001,67.639999,66.760002,67.400002,601700,58.835692
"636",67.739998,68.230003,67.5,68.099998,991600,59.446742
"637",68.080002,69.25,67.629997,69.07,1775700,60.293488
"638",69.370003,70,68.980003,69.589996,1099600,60.747411
"639",69.730003,70.260002,69.330002,70.260002,787900,61.332281
"640",69.330002,69.809998,68.82,69.260002,1825600,60.459348
"641",69.080002,69.389999,68.480003,68.889999,234700,60.13636
"642",69.309998,69.400002,68.139999,68.150002,396600,59.490391
"643",68.150002,68.32,66.489998,67.629997,829400,59.036462
"644",67.220001,67.660004,66.709999,67.230003,1160700,58.687295
"645",67.120003,68.110001,66.809998,67.959999,920300,59.324532
"646",69.419998,69.800003,68.599998,69.779999,993900,60.91327
"647",69.760002,71.010002,69.139999,70.349998,1416000,61.410842
"648",70.550003,71.529999,70.169998,71.510002,1060900,62.423447
"649",71.650002,71.839996,70.839996,71.099998,1016500,62.065541
"650",70.790001,71.18,70.349998,70.940002,913500,61.925876
"651",71.010002,71.230003,70.629997,71.190002,491100,62.144109
"652",71.879997,72.419998,71.199997,72.300003,1008000,63.113065
"653",72.230003,72.300003,71.480003,72.269997,861100,63.086871
"654",72.370003,72.550003,71.190002,71.379997,1282500,62.309962
"655",71.239998,71.650002,70.730003,71.440002,838100,62.362342
"656",71.400002,72.129997,71.260002,71.800003,1027000,62.676599
"657",72.269997,73.309998,71.830002,72.690002,947600,63.453508
"658",73.019997,73.5,72.330002,73.349998,893500,64.029641
"659",72.839996,73.339996,72.190002,73.089996,1004800,63.802676
"660",73.25,74.629997,73.080002,74.199997,1580100,64.771633
"661",74.010002,74.860001,73.830002,73.980003,1506400,64.579593
"662",74.489998,74.779999,73.919998,74.660004,569000,65.173188
"663",74.970001,75,74.059998,74.730003,923800,65.234293
"664",74.709999,75.690002,74.440002,75.489998,665100,65.897717
"665",75.400002,75.75,74.379997,75.110001,752800,65.566005
"666",75.040001,75.43,74.790001,75.089996,1195500,65.548543
"667",75.239998,76.419998,74.639999,76.290001,879900,66.596066
"668",75.849998,76.849998,75.699997,76.480003,1486300,66.761926
"669",74.639999,75.389999,71.370003,73.580002,3531600,64.230418
"670",73.620003,74.480003,72.739998,74.029999,3564200,64.623236
"671",74.199997,74.989998,73.809998,74.099998,906800,64.684341
"672",74.279999,74.919998,74.050003,74.809998,671800,65.304122
"673",74.57,74.900002,74.059998,74.18,924800,64.754177
"674",74.419998,74.889999,74.029999,74.410004,840500,64.954954
"675",74.57,74.949997,74.080002,74.849998,1043800,65.33904
"676",74.440002,75.93,73.800003,75.769997,1567900,66.924486
"677",75.699997,76.080002,74.07,74.75,1648500,66.023566
"678",75.18,75.349998,74.059998,74.660004,1595600,65.944076
"679",74.650002,74.849998,73,73.050003,1638600,64.522029
"680",72.690002,72.93,71.220001,72.050003,1450100,63.638771
"681",72.449997,72.669998,71.510002,71.989998,1728400,63.58577
"682",72.199997,72.489998,68.900002,68.959999,1811500,60.909499
"683",69.230003,70.089996,68.300003,69.849998,1627200,61.695598
"684",69.449997,70.769997,69.379997,70.209999,1588900,62.013572
"685",70.019997,70.309998,69.68,69.68,1422500,61.545446
"686",69.480003,69.580002,68.540001,69.32,1456200,61.227472
"687",69.199997,69.279999,67.089996,68.059998,1561100,60.114565
"688",68.510002,68.550003,67.510002,67.82,1646000,59.902585
"689",68.019997,68.660004,67.32,67.650002,1090900,59.752432
"690",67.93,68.190002,67.18,67.449997,1344100,59.575777
"691",67.639999,67.940002,67.25,67.82,986100,59.902585
"692",67.690002,68.43,67.019997,68.400002,1302700,60.414876
"693",68.32,69.370003,68.019997,69.309998,1761300,61.218638
"694",69.269997,70.019997,68.839996,69.389999,1278500,61.2893
"695",69.419998,70.489998,69.419998,70.309998,886500,62.101896
"696",70.519997,70.860001,69.93,70.239998,1261200,62.040068
"697",69.400002,69.68,68.349998,68.449997,983900,60.459035
"698",68.610001,68.650002,67.07,68,1325500,60.061571
"699",68.339996,69,67.650002,68.389999,898000,60.406042
"700",68.019997,68.970001,67.769997,68.18,1021500,60.220558
"701",68.529999,69.150002,68.160004,68.540001,583400,60.538532
"702",68.730003,69.029999,67.720001,68.07,566200,60.123399
"703",68.389999,68.970001,68.199997,68.959999,794100,60.909499
"704",68.589996,69.889999,68.260002,69.760002,991500,61.616108
"705",69.879997,70.160004,69.230003,69.559998,855700,61.439452
"706",69.709999,69.900002,68.940002,69.220001,728500,61.139148
"707",69.169998,69.540001,68.339996,68.540001,816500,60.538532
"708",68.339996,68.470001,67.080002,67.379997,1075600,59.513949
"709",67.389999,68.870003,67.089996,68.839996,1379800,60.803505
"710",68.010002,68.730003,67.419998,68.699997,966700,60.67985
"711",68.699997,69.220001,68.330002,68.900002,622700,60.856505
"712",69.120003,69.260002,68.260002,68.860001,897200,60.821174
"713",69.07,70.07,68.959999,69.779999,794600,61.63377
"714",69.82,70.230003,69.309998,70,1043900,61.828088
"715",69.550003,69.809998,68.129997,68.779999,860900,60.750512
"716",68.139999,68.139999,65.599998,65.699997,1543600,58.030074
"717",66.410004,66.970001,65.419998,66.260002,1488700,58.524704
"718",65.779999,65.940002,63.950001,64.419998,1351700,56.899505
"719",64.900002,66.510002,64,65.910004,1166500,58.215565
"720",66,66.110001,64.519997,65.339996,942600,57.712101
"721",65.550003,66.720001,64.980003,66.410004,903900,58.657194
"722",66.639999,67.379997,65.970001,67.32,976900,59.460955
"723",67.57,69.529999,67.290001,68.68,1437600,60.662187
"724",69.150002,70.089996,68.489998,68.889999,1167700,60.847671
"725",68.93,69.080002,67.809998,68.639999,656600,60.626856
"726",69.160004,69.330002,68.199997,69.110001,877700,61.041989
"727",69.110001,69.480003,68.489998,69.099998,1112900,61.033154
"728",68.529999,68.910004,67.519997,67.910004,1242000,59.982081
"729",68.230003,69.230003,67.419998,69.050003,1372500,60.988995
"730",69.110001,70.790001,69.050003,70.050003,1377200,62.666359
"731",70.029999,70.330002,69.529999,69.809998,1070300,62.451652
"732",70.199997,70.699997,69.690002,70.5,804400,63.068924
"733",70.639999,70.870003,70.019997,70.580002,1068200,63.140493
"734",70.529999,70.870003,70.139999,70.370003,951500,62.952629
"735",70.050003,70.589996,69.379997,70.150002,727900,62.755817
"736",70,70.239998,69.589996,69.989998,611400,62.612679
"737",69.919998,70.75,69.779999,70.360001,912900,62.943681
"738",69.959999,70.68,69.459999,70.660004,601800,63.212063
"739",70.720001,71.139999,70.300003,70.400002,672300,62.979466
"740",73,73.110001,70.959999,72.400002,1330200,64.768655
"741",72.150002,73.059998,72,72.839996,793900,65.162272
"742",72.209999,73.190002,72.050003,72.459999,608300,64.822329
"743",72.379997,72.900002,70.5,70.870003,627900,63.399927
"744",70.690002,71.160004,69.669998,70.870003,683700,63.399927
"745",70.400002,71.129997,69.809998,70.269997,699800,62.863164
"746",71.220001,71.75,70.459999,70.529999,885000,63.095761
"747",69.730003,70.5,69.25,70.410004,1300000,62.988414
"748",70.739998,71.57,70.5,70.900002,963300,63.426763
"749",70.480003,70.550003,68.809998,68.809998,934000,61.557057
"750",68.82,69.150002,67.82,69.139999,1154800,61.852275
"751",68.849998,69.620003,68.480003,68.910004,887800,61.646522
"752",68.900002,69.449997,68.449997,68.559998,834200,61.333408
"753",68.5,69.089996,67.870003,68.489998,597000,61.270787
"754",69.099998,69.699997,68.57,69.110001,576700,61.825438
"755",69.029999,69.110001,68.150002,68.629997,434200,61.39603
"756",67.709999,68.18,67.279999,67.510002,517800,60.394088
"757",68.089996,68.099998,66.529999,66.580002,758900,59.562115
"758",66.650002,67.940002,66.360001,67.779999,737000,60.635626
"759",68,68,66.690002,67.160004,716400,60.080981
"760",67.589996,68.529999,67.529999,68.209999,565700,61.020302
"761",68.339996,68.82,68.260002,68.529999,591400,61.306572
"762",68.610001,68.940002,67.800003,67.809998,815100,60.662462
"763",66.739998,67.160004,65.610001,66.5,1220900,59.490546
"764",67.029999,67.440002,66.32,66.910004,1329200,59.857333
"765",66.330002,66.860001,64.889999,66.220001,1189600,59.24006
"766",66.959999,67.410004,66.639999,67.139999,794000,60.063086
"767",67.629997,67.870003,66.690002,67.610001,1110200,60.483546
"768",68.07,68.830002,67.870003,68.639999,992200,61.404978
"769",68.580002,68.989998,68.25,68.790001,1315100,61.539168
"770",69.059998,69.5,68.529999,68.779999,756400,61.53022
"771",68.769997,69.32,68.059998,68.370003,842900,61.16344
"772",68.360001,68.360001,67.620003,67.900002,443500,60.742979
"773",68.220001,69.43,68.07,69.25,578900,61.950681
"774",69.5,69.919998,69.360001,69.529999,745600,62.201166
"775",70,70.449997,69.550003,70.040001,1201200,62.657411
"776",70.339996,70.769997,69.889999,70.010002,879800,62.630575
"777",71.099998,71.599998,69.900002,71.040001,2316100,63.552006
"778",71.110001,72.160004,70.959999,72.110001,1738400,64.509222
"779",72.139999,72.779999,71.830002,71.989998,846900,64.401868
"780",71.849998,71.910004,70.25,70.550003,1623100,63.113657
"781",70.989998,71.629997,70.889999,71.07,1059200,63.578843
"782",71.5,72.389999,71.269997,72.239998,859500,64.625517
"783",72.400002,72.669998,71.82,72.650002,695000,64.992304
"784",72.75,73,72.059998,72.199997,501900,64.589732
"785",72.470001,72.889999,71.940002,72.150002,904700,64.545007
"786",72.410004,72.550003,71.120003,71.5,940200,63.963519
"787",70.459999,70.459999,68.169998,69.290001,2275200,61.986465
"788",68.620003,68.900002,67.269997,67.93,1499800,60.769816
"789",67.760002,68.080002,67.190002,67.440002,806200,60.331467
"790",67.550003,68,67.269997,67.870003,1316700,60.716143
"791",67.870003,68.040001,67.139999,67.440002,1482400,60.331467
"792",67.900002,68.800003,67.779999,68.790001,1043500,61.539168
"793",68.110001,68.239998,67.129997,67.959999,801600,61.579943
"794",67.980003,67.980003,67.139999,67.610001,731600,61.262802
"795",67.610001,67.870003,66.910004,67.349998,785800,61.027209
"796",67.169998,68.889999,66.989998,68.610001,1732600,62.168923
"797",68.760002,69.339996,67.940002,68.879997,2380800,62.413572
"798",68.779999,69.150002,67.650002,68.199997,787000,61.79741
"799",67.459999,68.32,67.32,67.699997,2139000,61.34435
"800",67.370003,67.919998,67.300003,67.620003,1795600,61.271865
"801",67.720001,67.870003,67,67.169998,978800,60.864107
"802",66.839996,66.959999,66.290001,66.800003,916700,60.528847
"803",66.82,66.970001,65.559998,66.040001,877300,59.840193
"804",65.940002,66.010002,65.440002,65.589996,818700,59.432435
"805",65.589996,65.919998,65.089996,65.32,890900,59.187786
"806",65.07,65.169998,64.389999,64.389999,789600,58.345093
"807",64.330002,65.57,64.279999,65.400002,843300,59.260277
"808",65.529999,66.279999,65.139999,65.839996,688100,59.658965
"809",66,66.339996,65.360001,65.529999,512100,59.37807
"810",65.089996,65.629997,64.830002,65,722900,58.897827
"811",65.150002,65.839996,64.980003,65.269997,881200,59.142477
"812",64.959999,65.43,64.099998,64.169998,1032200,58.145746
"813",64.25,64.589996,63.919998,64.029999,891300,58.018889
"814",64.790001,64.809998,63.049999,63.459999,1198700,57.502401
"815",63.5,63.790001,63.049999,63.41,1233400,57.457096
"816",63.330002,64.300003,63.290001,63.900002,1140600,57.901096
"817",64.309998,64.669998,63.380001,64.330002,975200,58.290728
"818",64.480003,65.360001,64.279999,65.019997,1373900,58.915947
"819",65.349998,65.550003,64.650002,65.18,711300,59.060929
"820",65.25,65.559998,64.669998,65.290001,640300,59.160603
"821",65.18,65.400002,64.580002,64.879997,1109600,58.78909
"822",64.769997,64.809998,64.199997,64.410004,732100,58.36322
"823",65.129997,65.129997,64.300003,64.389999,693500,58.345093
"824",64.459999,65.260002,64.32,65.010002,745600,58.90689
"825",65.160004,65.620003,64.360001,65.43,523500,59.287459
"826",65.489998,65.5,63.849998,64.269997,1035900,58.236356
"827",64.18,64.260002,62.540001,62.610001,1741000,56.7322
"828",62.5,63.360001,62.310001,62.950001,1014500,57.040281
"829",62.889999,63.16,61.82,62.130001,1695600,56.297263
"830",62.939999,63.66,62.560001,63.380001,1454100,57.429913
"831",63.48,63.509998,62.91,63.279999,743200,57.339299
"832",62.91,63.150002,62.580002,62.77,616800,56.877179
"833",61.950001,62.66,61.939999,62.32,798700,56.469424
"834",62.130001,63.209999,62.130001,62.41,952600,56.550975
"835",62.119999,62.84,61.790001,62.709999,623300,56.822811
"836",62.669998,62.669998,61.98,62.43,646500,56.569098
"837",62.43,63.580002,62.080002,63.450001,1017000,57.493341
"838",62.82,63.029999,62.389999,62.630001,519100,56.750323
"839",62.450001,62.75,62,62.09,944700,56.261017
"840",62.009998,62.599998,61.630001,62.07,876600,56.242894
"841",62.689999,63.389999,62.43,63.23,649300,57.293994
"842",63.080002,63.75,62.639999,63.57,869800,57.602075
"843",62.990002,63.93,62.970001,63.880001,697800,57.882973
"844",63.57,63.57,62.759998,63,678400,57.085586
"845",62.470001,63.279999,62.25,63.139999,1245300,57.212443
"846",63.009998,63.299999,62.07,62.5,1116900,56.632526
"847",62.939999,63.509998,62.919998,63.150002,976400,57.221506
"848",63.240002,63.939999,62.959999,63.299999,1041200,57.357422
"849",63.540001,64.650002,63.470001,64.629997,1449000,58.56256
"850",64.25,64.25,62.630001,63.23,1865700,57.293994
"851",62,62.009998,60.080002,60.959999,3314300,55.2371
"852",60.540001,61.560001,60.139999,61.27,1740100,55.517999
"853",61.299999,63.310001,61.110001,63.009998,2118200,57.094646
"854",63.150002,63.369999,62.130001,62.59,1534200,56.714077
"855",62.740002,63.130001,62.43,62.73,1489100,56.840934
"856",62.689999,63.25,61.880001,61.93,1834100,56.116038
"857",61.240002,61.32,60.130001,60.27,1715200,55.394541
"858",60.209999,60.709999,60.060001,60.48,1554700,55.587552
"859",60.209999,60.450001,59.279999,59.310001,1967000,54.5122
"860",59.919998,60.639999,59.560001,60.349998,1653000,55.468068
"861",60.720001,61.110001,60.130001,60.369999,1748500,55.48645
"862",60.52,61.919998,60.52,61.740002,2084600,56.745628
"863",61.560001,62.25,61.529999,61.59,1049700,56.607761
"864",61.400002,61.560001,60.689999,61.029999,915200,56.09306
"865",60.849998,61.580002,60.52,61.220001,1372200,56.267693
"866",61.279999,61.650002,60.779999,60.919998,1223000,55.991958
"867",61.32,61.759998,60.790001,61.419998,1268300,56.451511
"868",61.619999,61.630001,60.09,60.279999,1208200,55.403731
"869",60.189999,61.099998,59.779999,60.860001,1388800,55.936814
"870",60.889999,61.669998,60.799999,61.060001,958200,56.120636
"871",61.209999,61.259998,60.310001,60.700001,1170900,55.789757
"872",60.560001,60.970001,60.119999,60.889999,1016700,55.964386
"873",60.68,60.68,59.220001,59.41,1116900,54.604109
"874",59.259998,59.549999,58.529999,59.349998,1397800,54.548961
"875",59.18,60.139999,58.75,59.939999,1148300,55.091234
"876",60,60.779999,59.490002,60.049999,566000,55.192336
"877",60.169998,60.709999,59.860001,59.919998,1381200,55.072852
"878",59.490002,60.380001,59.259998,59.740002,1550100,54.907416
"879",59.610001,60.310001,59.240002,60.240002,1163900,55.366969
"880",59.93,60.049999,59.200001,59.32,1193500,54.521389
"881",59.5,59.52,58.509998,58.869999,1481700,54.107791
"882",58.869999,59.200001,58.299999,58.849998,1232700,54.089408
"883",58.599998,59.02,58.130001,58.259998,1024800,53.547135
"884",58.200001,58.299999,56.740002,56.849998,1583500,52.251195
"885",56.869999,56.900002,55.91,56.400002,1950800,51.8376
"886",56.43,56.669998,56.009998,56.189999,1218100,51.644585
"887",56.259998,56.720001,55.880001,56.150002,1092700,51.607824
"888",56.220001,56.349998,55.639999,56.09,1173100,51.552676
"889",56.200001,56.200001,55.02,55.91,1769300,51.387237
"890",55.59,55.75,54.779999,55.619999,2331800,51.120695
"891",55.099998,56.07,54.82,55.830002,1978900,51.31371
"892",55.849998,56.040001,55.09,55.389999,2111900,50.909301
"893",55.360001,56.48,55.16,56.110001,727400,51.571059
"894",56.290001,56.630001,55.830002,55.93,833600,51.405619
"895",56.18,56.91,55.990002,56.810001,1343700,52.214434
"896",56.779999,57.400002,56.299999,56.369999,1111500,51.810025
"897",56.400002,56.939999,56.16,56.919998,929500,52.315533
"898",56.799999,57.290001,56.110001,56.119999,1257000,51.580248
"899",56.279999,56.939999,56.279999,56.470001,1097200,51.901938
"900",56.700001,56.990002,56.360001,56.709999,1076000,52.122521
"901",56.529999,56.790001,55.889999,56.700001,1070900,52.113332
"902",56.700001,56.700001,55.25,55.740002,1610900,51.23099
"903",55.27,55.68,54.98,55.299999,1162600,50.826581
