"","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
"905",104.059998,104.940002,103.160004,103.599998,769000,97.00411
"906",104.050003,104.989998,103.599998,104.559998,970400,97.902989
"907",104.25,105.349998,104.25,105.190002,913800,98.492883
"908",104.879997,105.660004,104.68,104.870003,553800,98.193257
"909",105.120003,105.239998,104.139999,104.739998,991800,98.071529
"910",105.099998,106.93,105.099998,106.209999,976700,99.44794
"911",106.57,107.809998,106.410004,107.290001,705800,100.459181
"912",106.260002,107.120003,105.940002,106.900002,662800,100.094012
"913",106.75,106.849998,104.889999,104.889999,833600,98.21198
"914",104.949997,105.629997,103.93,104.309998,809800,97.668905
"915",104.360001,105.989998,104.360001,105.32,762000,98.614604
"916",104.860001,106.839996,104.190002,105.800003,1056800,99.064047
"917",106.529999,108.339996,106.480003,108,872400,101.123977
"918",107.029999,108.629997,106.639999,108.089996,1013600,101.208243
"919",107.93,108.419998,105.82,106.059998,830100,99.307488
"920",106.669998,107.940002,105.940002,107.739998,915800,100.880528
"921",107.580002,107.720001,106.190002,106.730003,717400,99.934837
"922",106.980003,108.660004,106.769997,108.489998,953600,101.582778
"923",108.919998,109.989998,107.919998,109.18,1089000,102.22885
"924",109.150002,110.239998,108.410004,109.919998,738100,102.921735
"925",109.68,110.379997,109.32,109.639999,990100,102.659563
"926",109.720001,110.290001,109.029999,110.129997,503600,103.118364
"927",109.470001,111.239998,109.470001,110.110001,726700,103.09964
"928",110.209999,111.230003,109.739998,110.959999,361500,103.895522
"929",110.769997,111.349998,109.849998,111.32,690100,104.232603
"930",110.93,111.970001,110.480003,110.839996,515100,103.78316
"931",110.860001,111.739998,110.040001,110.660004,655300,103.614626
"932",110.699997,111.690002,110.300003,110.910004,582900,103.84871
"933",110.910004,111.540001,110.599998,110.629997,694500,103.58653
"934",110.669998,112.720001,110.25,112.099998,836700,104.962941
"935",112.580002,112.940002,110.980003,111.400002,625200,104.307511
"936",111.360001,112.25,109.730003,110.93,717800,103.867433
"937",110.790001,112.959999,110.589996,112.43,1083900,105.271933
"938",111.980003,112.839996,110.980003,112.169998,639700,105.028484
"939",113,114.059998,112.559998,113.589996,938700,106.358076
"940",113.470001,113.669998,111.160004,112.989998,903700,105.796277
"941",113.459999,113.459999,111.610001,112.440002,764400,105.281298
"942",112.440002,112.440002,110.169998,110.940002,903700,103.876799
"943",110.849998,111.059998,109.940002,110.68,688400,103.63335
"944",111.480003,113.720001,111.230003,112.910004,1205600,105.721376
"945",112.169998,113,111.43,111.57,820200,104.466686
"946",111.870003,111.900002,110.769997,111.650002,639500,104.541594
"947",111.589996,112.790001,111.400002,111.849998,487100,104.728858
"948",112.300003,113,111.669998,112.190002,645400,105.047215
"949",112.239998,113.290001,111.870003,113.209999,588000,106.002272
"950",113.379997,114.440002,111.370003,112,1119700,104.869309
"951",111.449997,112.879997,110.489998,112.839996,891700,105.655826
"952",113.870003,114.589996,112.669998,113.949997,1095000,106.695156
"953",113.970001,114.139999,112.18,113.160004,745800,105.955459
"954",113.610001,114.050003,112.879997,113.639999,482200,106.404895
"955",113.800003,113.919998,112.169998,112.339996,955000,105.187659
"956",111.629997,113.110001,111.389999,113.040001,776500,106.459065
"957",113.379997,114.190002,113.379997,113.889999,522600,107.259578
"958",114.199997,115.199997,113.199997,114.529999,685000,107.862318
"959",114.580002,115.760002,113.82,115.709999,884100,108.973622
"960",115.360001,116.25,114.900002,115.5,787200,108.775848
"961",115.690002,115.919998,114.839996,115.5,612600,108.775848
"962",114.790001,117,114.790001,116.309998,782700,109.53869
"963",116.199997,117.449997,115.639999,116.57,1302800,109.783555
"964",116.57,117.410004,115.970001,117.260002,719700,110.433387
"965",117.279999,117.489998,116.010002,116.260002,969200,109.491605
"966",116.610001,117.279999,114.230003,114.449997,965200,107.786974
"967",113.959999,116,113.860001,115.349998,1291000,108.634579
"968",115.839996,116.470001,114.239998,115.440002,775600,108.719344
"969",115.480003,117.07,115.349998,116.790001,1086800,109.990748
"970",117.110001,117.550003,115.889999,116.889999,1182500,110.084925
"971",116.540001,117.489998,116.199997,117.43,690700,110.593488
"972",118,118.239998,117.120003,117.589996,677100,110.74417
"973",117.330002,118.260002,117.059998,118.010002,618900,111.139724
"974",118.019997,118.5,116.959999,117.370003,835200,110.536984
"975",117.519997,118.360001,117.019997,118.220001,583400,111.337497
"976",118.120003,118.379997,116.980003,117.370003,455200,110.536984
"977",118.099998,118.459999,117.110001,118.300003,673300,111.412841
"978",118.32,118.410004,117.220001,117.529999,600100,110.687665
"979",118.290001,118.980003,116.559998,117.139999,1110400,110.320371
"980",117.330002,118.370003,116.470001,118.230003,813800,111.346917
"981",117.93,118.970001,117.199997,117.849998,1194600,110.989035
"982",117.489998,118.169998,117.230003,117.800003,711900,110.94195
"983",117.629997,117.900002,116.910004,117.059998,854200,110.245026
"984",117.739998,118.940002,117.220001,118.699997,688600,111.789549
"985",118.660004,119.5,118.519997,119.059998,496000,112.128591
"986",119.660004,120.160004,118.639999,119.43,683400,112.477053
"987",119.529999,119.989998,119.059998,119.790001,583600,112.816095
"988",120,120.540001,118.300003,118.760002,585300,111.84606
"989",118.940002,119.110001,117.93,118.779999,493600,111.864893
"990",118.68,119.199997,117.599998,119.169998,865200,112.232187
"991",118.699997,120.18,118.230003,120.139999,757500,113.145717
"992",119.879997,120.199997,118.699997,120,776100,113.013868
"993",119.739998,120.330002,119.449997,119.800003,826600,112.825515
"994",120.900002,121.050003,119.089996,119.150002,505400,112.213355
"995",119.129997,119.410004,118.059998,118.260002,446800,111.375169
"996",118.669998,119.269997,118.360001,118.910004,676400,111.987329
"997",119,120.440002,118.830002,120.43,600200,113.418835
"998",120.129997,120.129997,118.449997,119.300003,465000,112.354624
"999",119.209999,119.599998,118.779999,119.480003,377900,112.524145
"1000",119.540001,120.68,119.510002,120.68,1143100,113.654281
"1001",120.470001,121.43,120.199997,120.900002,507300,113.861474
"1002",120.589996,120.809998,119.830002,119.989998,416600,113.004448
"1003",119.730003,120.620003,119.18,120.309998,529500,113.305819
"1004",120.349998,122.029999,119.980003,121.949997,769400,114.850341
"1005",121.940002,122,121.300003,121.900002,668600,114.803256
"1006",121.900002,122.400002,119.190002,119.739998,838100,112.769003
"1007",119.400002,119.910004,117.709999,117.949997,905100,111.083212
"1008",117.879997,118.139999,116.769997,117,938200,110.188522
"1009",113.620003,117.040001,113.620003,116.25,1363700,109.482185
"1010",116.620003,117.25,115.720001,116.809998,1082000,110.009581
"1011",116.980003,117.470001,115.639999,116,878800,109.246739
"1012",115.589996,115.639999,114.400002,114.989998,1095900,108.295537
"1013",115.230003,117.190002,114.660004,116.949997,845700,110.14143
"1014",117.190002,118.07,116.639999,118.029999,856300,111.158556
"1015",118.150002,118.559998,117.150002,118.389999,1021400,111.497598
"1016",118.239998,118.879997,117.900002,118.25,698000,111.365749
"1017",118.019997,118.739998,117.540001,118.739998,979900,111.827221
"1018",118.32,118.879997,117.830002,118.32,798600,111.431674
"1019",117.449997,117.690002,116.860001,117.309998,656300,111.09076
"1020",117.379997,118.529999,116.980003,118.529999,845800,112.246082
"1021",118.230003,118.589996,117.330002,118.18,694800,111.914639
"1022",118.349998,119.120003,117.639999,118.519997,767100,112.23661
"1023",118.169998,118.610001,117.589996,117.940002,630400,111.687365
"1024",117.809998,117.989998,116.970001,117.379997,728200,111.157048
"1025",117.529999,118.800003,117.110001,118.559998,1041200,112.274491
"1026",118.529999,118.900002,118.190002,118.599998,526300,112.312371
"1027",118.690002,118.900002,117.739998,118.629997,474900,112.340779
"1028",117.93,120.190002,117.93,119.690002,736800,113.344588
"1029",119.690002,119.690002,118.910004,119.419998,458500,113.088898
"1030",119.519997,120.440002,119.190002,120.370003,660700,113.988538
"1031",120.389999,120.720001,119.650002,120.449997,415000,114.064291
"1032",120.550003,121.169998,120.239998,120.790001,418100,114.386269
"1033",120.699997,121.110001,120.190002,120.32,560000,113.941185
"1034",120.699997,121.839996,120.449997,121.690002,543900,115.238557
"1035",121.199997,121.599998,120.879997,121,473800,114.585135
"1036",121.550003,121.900002,121.349998,121.68,659900,115.229085
"1037",121.849998,121.849998,121.059998,121.209999,531400,114.784001
"1038",121.540001,121.790001,120.720001,121.290001,601400,114.859762
"1039",120.800003,121.25,119.790001,120.080002,655200,113.713911
"1040",120.470001,122,120.370003,121.449997,604500,115.011275
"1041",121.260002,121.349998,119.879997,120.510002,568700,114.121115
"1042",120.349998,121.910004,120.25,120.980003,700400,114.566199
"1043",120.709999,121.290001,119.379997,119.449997,715100,113.117306
"1044",119.519997,120.07,118.720001,118.779999,518900,112.482828
"1045",118.82,120.239998,118.080002,119.82,542600,113.467693
"1046",119.18,119.639999,117.760002,118.309998,710600,112.037744
"1047",118.209999,119.230003,118.07,118.959999,637100,112.653286
"1048",119.169998,119.800003,118.43,118.669998,456300,112.378659
"1049",119.800003,120.120003,118.459999,120.050003,515600,113.685503
"1050",120.610001,121.379997,120.160004,120.650002,482500,114.253692
"1051",120.510002,120.970001,120.099998,120.510002,360900,114.121115
"1052",120.75,122.18,120.540001,121.480003,453900,115.039691
"1053",121.769997,122,120.870003,120.93,450100,114.518847
"1054",121.339996,121.660004,120.309998,120.540001,598400,114.149523
"1055",121.239998,122.5,120.889999,122.419998,533900,115.929852
"1056",122.550003,123.150002,121.790001,122.940002,381800,116.422288
"1057",122.580002,123.800003,121.889999,123.410004,405600,116.867372
"1058",123.410004,124.040001,122.709999,122.989998,470500,116.469633
"1059",122.849998,123.339996,121.220001,121.980003,335000,115.513183
"1060",122.720001,122.720001,120.830002,121.379997,422700,114.944987
"1061",121.360001,121.959999,121.040001,121.139999,454200,114.717713
"1062",121.349998,122.220001,121.18,121.489998,449600,115.049156
"1063",121.290001,121.669998,120.730003,121.07,437900,114.651424
"1064",121.269997,121.519997,120.669998,121.419998,814900,114.982867
"1065",121.269997,121.889999,121.029999,121.230003,565300,114.802945
"1066",121.730003,122.300003,121.230003,121.849998,520600,115.390071
"1067",121.769997,122.370003,120.309998,120.669998,624100,114.272629
"1068",120.779999,122.889999,120.779999,122.790001,571000,116.280239
"1069",122.910004,123.330002,122.230003,122.660004,318500,116.157133
"1070",122.330002,122.82,121.110001,121.400002,357900,114.963931
"1071",120.980003,121.040001,118.900002,119.050003,602900,112.738518
"1072",118.910004,119.589996,118.529999,119.279999,452800,112.956321
"1073",119,119.010002,114.550003,115.300003,1078900,109.187326
"1074",115.550003,116.050003,114.160004,114.860001,686300,108.77065
"1075",114.989998,116.769997,114.440002,116.309998,781400,110.143775
"1076",117.260002,118.669998,117.089996,117.940002,1113500,111.687365
"1077",118.93,118.93,117.040001,117.360001,749300,111.138112
"1078",117.989998,117.989998,116.989998,117.209999,984600,110.996063
"1079",116.800003,117.57,116.389999,116.480003,535600,110.304768
"1080",116.18,116.620003,115.300003,115.459999,739000,109.33884
"1081",115.269997,117.029999,114.889999,115.110001,847800,109.007397
"1082",115.410004,115.529999,113.610001,113.660004,1379000,107.634272
"1083",112.839996,115.669998,112.75,115.25,984500,109.767717
"1084",115.669998,115.889999,114.32,115.870003,1054600,110.358227
"1085",115.900002,116.309998,114.860001,115.760002,1036500,110.253459
"1086",115.440002,117.029999,115.309998,115.980003,988200,110.462995
"1087",115.760002,116.57,115.440002,115.989998,829500,110.472514
"1088",116.330002,116.82,115.599998,116.440002,878200,110.901112
"1089",116.540001,117.169998,115.889999,116.349998,624300,110.81539
"1090",115.900002,116.709999,115.059998,115.099998,916700,109.62485
"1091",115.589996,118.620003,115.300003,118.589996,1397400,112.948834
"1092",118.5,119.849998,118.080002,118.779999,1214000,113.129798
"1093",119.139999,120.709999,119.040001,119.339996,818400,113.663157
"1094",119.029999,120.790001,119.029999,119.300003,739500,113.625067
"1095",119.669998,122.309998,119.300003,120.669998,947500,114.929893
"1096",120.260002,121.029999,118.110001,119.480003,1443100,113.796505
"1097",118.510002,119.370003,117.459999,118.440002,1239100,112.805975
"1098",118.889999,119.800003,117.57,119.559998,1167500,113.872694
"1099",119.68,120.940002,119.370003,120.919998,594400,115.168001
"1100",121.290001,122.160004,120.440002,122.110001,829900,116.301396
"1101",122.300003,122.800003,121.620003,121.769997,792200,115.977566
"1102",122.199997,122.690002,121.449997,121.900002,1057900,116.101387
"1103",121.919998,122.449997,121.330002,121.849998,755300,116.053762
"1104",122,123.019997,121.410004,122.900002,841900,117.053818
"1105",122.849998,123.120003,121.910004,123.120003,789500,117.263354
"1106",124.629997,125.57,122.879997,124.739998,1320800,118.806288
"1107",124.139999,125.599998,123.879997,125.57,859600,119.596808
"1108",126,126.919998,125.43,126.75,1159000,120.720678
"1109",127.07,128.690002,126.610001,128.690002,1484600,122.568397
"1110",128.809998,129.330002,127.970001,129.029999,943900,122.89222
"1111",129.190002,129.610001,128.009995,128.850006,804000,122.720789
"1112",128.940002,129.389999,127.68,127.919998,1173700,121.83502
"1113",127.75,128.309998,126.760002,127.82,1416800,121.739779
"1114",127.669998,128.410004,127.400002,128.289993,722300,122.187415
"1115",128.470001,128.520004,127.050003,127.639999,643300,121.568341
"1116",128.289993,128.300003,126.470001,126.800003,776000,120.768302
"1117",126.809998,127.940002,126.379997,127.839996,847400,121.758824
"1118",127.639999,128.110001,126.040001,126.339996,624300,120.330177
"1119",126.580002,127.239998,126.239998,126.43,721800,120.4159
"1120",126.690002,127.900002,126.260002,127.769997,849200,121.692154
"1121",127.43,128.830002,127.07,127.910004,1046900,121.825501
"1122",127.080002,127.879997,126.449997,127.010002,846100,120.968312
"1123",127.739998,128.389999,127.269997,128.380005,1665300,122.273145
"1124",128.830002,128.979996,127.910004,128.369995,707000,122.263612
"1125",128.25,129.100006,127.809998,128.539993,949300,122.425523
"1126",128.729996,129.639999,128.479996,129.220001,823000,123.073184
"1127",129.580002,131.149994,128.850006,129.639999,484400,123.473204
"1128",129.479996,130.729996,129.179993,129.979996,951800,123.797027
"1129",129.910004,131.720001,129.139999,131.490005,808100,125.235207
"1130",131.25,131.429993,130.339996,131.080002,1191400,124.844707
"1131",131.25,131.789993,130.410004,131.520004,872400,125.263779
"1132",131.070007,131.449997,129.320007,131.389999,772500,125.139959
"1133",131.630005,132.830002,131.350006,131.820007,884800,125.549512
"1134",130.979996,133.690002,130.979996,133.160004,849200,126.825766
"1135",132.740005,133.479996,132.160004,132.990005,810700,126.663855
"1136",133.509995,133.570007,131.570007,131.770004,1017700,125.501887
"1137",131.369995,132.240005,130.610001,130.649994,687000,124.435154
"1138",131.089996,131.259995,128.690002,128.929993,1231400,122.796971
"1139",128.960007,130.729996,128.350006,128.820007,1003100,122.692217
"1140",129.229996,132.179993,128.820007,131.990005,781100,125.711423
"1141",132.979996,134.119995,132.139999,134.100006,859600,127.721054
"1142",134.789993,134.839996,132.660004,133.710007,1392800,127.349606
"1143",134.039993,135.839996,133.710007,135.770004,741600,129.311613
"1144",135.839996,136.539993,135.380005,136.279999,797600,129.797347
"1145",136.559998,137.149994,134.919998,135.179993,360500,128.749667
"1146",135.160004,136.029999,135.119995,135.289993,528300,128.854435
"1147",131.25,131.550003,129.899994,130.75,700700,129.458415
"1148",130.949997,131.929993,130.119995,131.020004,550400,129.725752
"1149",131.570007,132.369995,128.490005,128.690002,1107500,127.418767
"1150",129.339996,131.460007,129.289993,131.259995,612000,129.963372
"1151",131.850006,132.679993,131.059998,132.449997,892500,131.141619
"1152",132.910004,135.240005,132.729996,135.020004,1636600,133.686239
"1153",135.440002,137.039993,134.330002,136.529999,999200,135.181318
"1154",137.009995,137.880005,136.139999,137.080002,937400,135.725887
"1155",137.380005,138.520004,136.360001,137.770004,664900,136.409074
"1156",138.070007,138.690002,137.660004,138.339996,739100,136.973435
"1157",138.779999,139.779999,137.179993,138.039993,611900,136.676396
"1158",137.429993,139.770004,136.389999,139.660004,1043900,138.280403
"1159",139.710007,140.330002,139.100006,139.970001,618300,138.587339
"1160",139.880005,141.330002,139.070007,141.089996,731300,139.69627
"1161",141.580002,141.860001,140.070007,140.520004,884400,139.131909
"1162",140.029999,140.960007,139.559998,140.520004,567000,139.131909
"1163",140.899994,143.410004,140.630005,143.160004,861800,141.745829
"1164",143,143.199997,142.039993,142.669998,519100,141.260664
"1165",142.300003,144.270004,142,144.229996,534300,142.805252
"1166",143.679993,145.100006,143.559998,144.220001,698000,142.795356
"1167",144.710007,146.070007,142.979996,142.979996,841600,141.5676
"1168",143.320007,143.970001,142.009995,143.440002,742000,142.023062
"1169",142.690002,144.070007,138.800003,138.800003,1633000,137.428898
"1170",139.449997,140.389999,136.970001,140.210007,1535600,138.824973
"1171",139.529999,141.910004,139.009995,141.809998,747100,140.409159
"1172",141.580002,142.190002,140.100006,141.130005,892100,139.735883
"1173",142,143.929993,141.580002,143.789993,711400,142.369596
"1174",143.449997,143.5,140.270004,140.949997,1002500,139.557654
"1175",140.449997,141.440002,140.080002,140.190002,595600,138.805167
"1176",140.970001,142.240005,139.729996,142.220001,1226400,140.815113
"1177",142.449997,142.860001,139.910004,140.919998,830800,139.527951
"1178",141.350006,142.710007,140.089996,142.660004,864800,141.250769
"1179",142.300003,142.360001,140.25,141.080002,529900,139.686374
"1180",140.919998,141.710007,139.779999,140.25,705500,138.864572
"1181",140.169998,141.860001,139.279999,141.779999,826300,140.379457
"1182",141.190002,141.190002,138.089996,138.470001,920200,137.102156
"1183",138.190002,140.119995,137.839996,139.369995,834200,137.99326
"1184",140.130005,140.929993,139.029999,140.929993,858300,139.537847
"1185",140.199997,140.639999,137.509995,138.259995,606900,136.894224
"1186",138.589996,139.660004,137.470001,137.660004,785900,136.30016
"1187",137.449997,137.770004,136.130005,136.229996,886300,134.884278
"1188",136.369995,137.839996,135.570007,137.410004,774300,136.052629
"1189",137.740005,139.889999,137.699997,138.759995,792800,137.389285
"1190",138.690002,139.330002,137.589996,138.75,586900,137.379389
"1191",138.600006,138.660004,136.960007,137.300003,792400,135.943715
"1192",137.899994,139.949997,137.899994,139.029999,810100,137.656622
"1193",135.740005,137.199997,133.639999,133.820007,1181200,132.498096
"1194",134.259995,135.25,133.860001,134.940002,730700,133.607028
"1195",134.820007,135.729996,134.529999,134.75,777000,133.418902
"1196",135.089996,135.5,134.279999,134.580002,672400,133.250583
"1197",135.490005,137.639999,135.410004,137.339996,839300,135.983314
"1198",136.710007,137.830002,135.589996,135.979996,1046400,134.636748
"1199",136.860001,138.710007,136.610001,137.25,1044000,135.894206
"1200",136.679993,137.860001,136.399994,137.509995,562800,136.151633
"1201",137.169998,141.729996,137.080002,141.130005,906700,139.735883
"1202",140.990005,141.899994,140.259995,141.149994,690300,139.755675
"1203",141.020004,144.960007,141,144.729996,1057100,143.300313
"1204",144.399994,145.899994,143.75,144.740005,775800,143.310224
"1205",144.320007,145.179993,143.440002,143.979996,619100,142.557721
"1206",143.990005,144.710007,140.839996,141.160004,956300,139.765586
"1207",140.529999,141.550003,140.050003,140.410004,615800,139.022995
"1208",140.070007,141.139999,139.100006,139.809998,989100,139.072723
"1209",140.479996,142.270004,139.990005,142.25,675500,141.499859
"1210",141.889999,142.229996,140.179993,140.479996,943700,139.739188
"1211",140.479996,141.240005,138.850006,139.710007,856000,138.97326
"1212",139.490005,141.539993,139.490005,140.929993,567000,140.186812
"1213",141.240005,143.089996,141,142.169998,443200,141.420279
"1214",141.990005,142.070007,139.509995,139.509995,811300,138.774302
"1215",139.789993,140.630005,139.369995,139.710007,466900,138.97326
"1216",139.380005,139.389999,136.910004,137.350006,838800,136.625704
"1217",137.589996,139.119995,136.990005,137.580002,425900,136.854487
"1218",137.610001,138.029999,137.070007,137.070007,474900,136.347182
"1219",137.240005,138.410004,137.149994,137.649994,450500,136.92411
"1220",137.779999,138.100006,136.339996,136.490005,703800,135.770239
"1221",136.460007,137.960007,135.710007,137.679993,596600,136.953951
"1222",137.089996,137.800003,135.630005,136.600006,504900,135.879659
"1223",137.059998,137.380005,136.190002,136.389999,441100,135.67076
"1224",136.490005,137.710007,136.059998,136.770004,594400,136.048761
"1225",137.059998,137.639999,136.039993,136.509995,773800,135.790122
"1226",136.289993,137.399994,136.020004,137.029999,549600,136.307385
"1227",137.570007,139.160004,136.940002,137.869995,523500,137.142951
"1228",137.970001,139.580002,137.399994,137.800003,821000,137.073328
"1229",137.699997,138.889999,136.770004,138.350006,552600,137.620431
"1230",137.350006,138.199997,134.720001,134.880005,935400,134.168728
"1231",134.149994,134.960007,131.470001,132.309998,895600,131.612274
"1232",132.899994,134.050003,132.570007,132.949997,728900,132.248898
"1233",133.509995,134.589996,132.610001,132.949997,537900,132.248898
"1234",132.210007,133.050003,129.360001,129.649994,1231900,128.966297
"1235",130.25,130.270004,128.380005,128.649994,1183700,127.971571
"1236",129.320007,132.050003,128.759995,131.5,727900,130.806548
"1237",133.240005,135.199997,133.110001,133.330002,714000,132.626899
"1238",132.779999,133.610001,130.389999,130.839996,837900,130.150024
"1239",130.089996,132,128.929993,131.369995,522200,130.677228
"1240",131.789993,133.139999,130.279999,130.649994,717000,129.961024
"1241",131.429993,133.419998,130.649994,133.360001,599500,132.65674
"1242",133.899994,135.490005,133.570007,134.699997,901400,133.98967
"1243",134.139999,134.929993,133.229996,134.309998,536100,133.601727
"1244",133.490005,135.059998,133.089996,133.389999,537000,132.68658
"1245",133.589996,134.520004,133.149994,133.309998,434600,132.607
"1246",133.309998,133.830002,131.740005,132.240005,735100,131.542651
"1247",132.330002,133.960007,131.669998,132.869995,420800,132.169318
"1248",132.429993,132.699997,131.039993,131.229996,642600,130.537967
"1249",131.309998,132.070007,131.300003,131.860001,606800,131.16465
"1250",131.660004,132.470001,130.690002,131.550003,660100,130.856287
"1251",131.550003,132.070007,129.699997,130.029999,1466800,129.344298
"1252",130.080002,131.860001,130.080002,131.649994,968200,130.955751
"1253",131.009995,131.070007,129.389999,129.570007,787100,128.886733
"1254",129.470001,130.289993,127.419998,127.900002,849000,127.225533
"1255",127.709999,128.429993,127.019997,127.459999,561000,126.787851
"1256",126.529999,128.440002,123.389999,126.18,1058900,125.514602
"1257",126.669998,127.07,125.779999,125.989998,543600,125.325602
"1258",125.989998,126.309998,124.660004,124.889999,633200,124.231404
"1259",125.029999,127.419998,124.720001,126.220001,607500,125.554392
