"","JWN.Open","JWN.High","JWN.Low","JWN.Close","JWN.Volume","JWN.Adjusted"
"454",55.279999,55.669998,55.080002,55.400002,941400,51.936247
"455",55.439999,55.450001,54.16,54.709999,1044300,51.289385
"456",55.349998,55.529999,54.419998,55.27,1936700,51.814374
"457",55.419998,56.029999,55.080002,55.720001,1892300,52.236239
"458",55.5,56.32,55.48,56.119999,1246500,52.611228
"459",56.099998,56.5,55.310001,55.380001,1868300,51.917497
"460",55.009998,55.610001,54.700001,55.549999,1796200,52.076866
"461",55.52,56.75,55.27,56.169998,1827500,52.658101
"462",55.779999,55.849998,54.98,55.849998,1751100,52.358109
"463",55.560001,55.720001,53.200001,53.459999,2134200,50.117538
"464",54.119999,54.759998,53.959999,54.630001,1764800,51.214389
"465",54.66,55.25,54.439999,55.09,1496400,51.645627
"466",54.82,55.419998,54.630001,54.990002,1282400,51.551881
"467",56,56,54.889999,55.52,1841900,52.048743
"468",55.759998,56.240002,55.52,55.959999,1440000,52.461232
"469",55.700001,56.060001,55.349998,55.75,1111900,52.264362
"470",55.849998,56.259998,55.07,55.560001,1202200,52.086243
"471",55.73,55.73,54.900002,55.110001,1573900,51.664377
"472",54.82,54.91,53.860001,54.619999,1194600,51.205012
"473",54.779999,54.830002,53.59,53.93,1507100,50.558154
"474",54.369999,55.240002,54.349998,55.18,1394800,51.73
"475",55.189999,55.860001,54.779999,55.580002,1215900,52.104993
"476",55.880001,56.48,55.5,56.049999,1288200,52.545605
"477",56.029999,56.25,55.529999,55.860001,1519100,52.367485
"478",55.959999,56.490002,55.599998,55.860001,1380200,52.367485
"479",55.689999,57.259998,55.689999,57.200001,2446600,53.623705
"480",57.470001,57.75,56.560001,56.860001,2106400,53.304963
"481",56.82,56.98,55.869999,55.900002,1474200,52.404985
"482",55.709999,56.259998,55.150002,55.23,1473500,51.776874
"483",54.939999,54.939999,52.77,54.009998,2754100,50.63315
"484",53.220001,54.41,52.84,53.919998,2179100,50.548777
"485",54.419998,54.419998,53.139999,53.529999,3303400,50.183161
"486",51.349998,52.310001,50.650002,50.959999,6557500,47.773845
"487",50.57,51.299999,50.139999,50.200001,2488600,47.061364
"488",50.23,51.419998,50.080002,50.619999,2342300,47.455102
"489",50.779999,51.009998,49.990002,50.049999,3009700,46.920741
"490",50,50.349998,48.540001,48.540001,3191900,45.505151
"491",48.799999,49.529999,48.349998,48.889999,2558500,45.833267
"492",48.799999,49.73,48.139999,49.57,2099300,46.470752
"493",49.650002,50.630001,49.290001,49.650002,2125300,46.545752
"494",49.330002,50.389999,49.240002,50.240002,1834200,47.098864
"495",50.060001,50.779999,49.919998,50.450001,1637700,47.295733
"496",50.52,51.060001,50.349998,50.740002,1588400,47.567602
"497",50.77,51.240002,50.540001,51.080002,2041400,48.142524
"498",50.77,50.849998,50.169998,50.279999,1608400,47.388527
"499",49.200001,49.5,47.240002,47.369999,6856100,44.645874
"500",47.119999,47.919998,46.360001,46.799999,4435800,44.108653
"501",47.349998,47.5,46.41,47.470001,2677400,44.740125
"502",47.09,47.299999,46.27,47.060001,2867300,44.353703
"503",47.279999,48.130001,46.91,47.82,2087600,45.069996
"504",48.279999,48.43,47.380001,47.66,2273000,44.919197
"505",48.150002,48.84,47.900002,48.77,1921000,45.965365
"506",49.150002,49.23,47.689999,47.700001,1866400,44.956898
"507",47.91,48.91,47.830002,48.869999,1861900,46.059613
"508",48.66,48.66,47.18,47.380001,1832400,44.655301
"509",47.540001,48.470001,47.48,48.169998,1682900,45.399867
"510",48.43,49.220001,48.220001,49.150002,1777100,46.323513
"511",48.84,49.200001,48.450001,49.029999,1651800,46.210411
"512",49.310001,51.360001,49.209999,51.029999,2714900,48.095396
"513",51.060001,51.150002,50.360001,50.860001,1693600,47.935174
"514",50.93,51.099998,48.669998,48.740002,2825500,45.937091
"515",49,49.099998,48.080002,48.919998,2143900,46.106736
"516",48.380001,48.68,47.509998,47.939999,1683700,45.183094
"517",48.049999,49.02,47.689999,48.619999,1496800,45.823989
"518",47.66,48.049999,47.040001,47.900002,3118600,45.145397
"519",47.5,48.689999,47.369999,48.25,3571900,45.475268
"520",48.880001,49.689999,48.389999,49.689999,3314200,46.832456
"521",49.93,50.540001,49.5,50.48,1929900,47.577026
"522",50.380001,51.060001,49.66,50.560001,1581500,47.652427
"523",51.099998,52.259998,50.759998,51.529999,3680600,48.566643
"524",50.900002,51.970001,50.82,51.889999,1703500,48.905941
"525",51.740002,52.150002,51.41,51.689999,1491300,48.717441
"526",51.869999,52.23,51.470001,51.73,2049600,48.755142
"527",51.830002,51.950001,50.099998,50.689999,2540500,47.774949
"528",50.330002,50.68,49.400002,50.330002,2060700,47.435654
"529",50.509998,52.110001,50.450001,51.889999,1959300,48.905941
"530",51.66,52.060001,51.27,51.779999,2100100,48.802266
"531",52.049999,52.740002,51.439999,52.48,1414800,49.462011
"532",52.240002,53.25,52.130001,52.900002,1153800,49.85786
"533",53.02,53.470001,52.66,53.279999,1432800,50.216005
"534",52.939999,53.040001,52.360001,52.439999,1615300,49.424311
"535",51.549999,52.310001,50.900002,52.110001,1269500,49.11329
"536",52.360001,52.599998,51.349998,51.759998,1312100,48.783416
"537",51.919998,52.849998,51.779999,52.450001,1199400,49.433738
"538",53.18,53.68,52.200001,53.34,1533700,50.272556
"539",53.23,54.73,53.23,54.400002,2256700,51.271599
"540",54.360001,55.470001,53.650002,54.549999,2873700,51.412971
"541",53.470001,54.790001,53.32,54.139999,2328600,51.026549
"542",54.439999,54.439999,51.5,53.080002,7732700,50.027509
"543",52.66,54.43,52.560001,53.310001,3323000,50.244282
"544",53.200001,54.720001,53.150002,54.349998,2865100,51.224472
"545",54.57,54.990002,54.290001,54.450001,2486800,51.318723
"546",54.73,55.75,54.139999,55.220001,2470600,52.044443
"547",55.130001,55.57,54.709999,55.450001,2090000,52.261216
"548",55.209999,55.84,54.02,55.080002,2879700,51.912494
"549",55.68,56.650002,55.450001,56.130001,3394800,52.902111
"550",56.130001,56.16,55.279999,56.02,1665600,52.798436
"551",56.299999,56.529999,55.959999,56.439999,1830300,53.194281
"552",56.360001,56.799999,56.299999,56.509998,1067600,53.260255
"553",56.41,56.77,56.18,56.560001,1165600,53.307383
"554",56.720001,57.400002,56.610001,57.259998,1340800,53.967125
"555",57.119999,57.23,56.369999,56.580002,1421700,53.326233
"556",56.860001,57.099998,56.43,56.619999,964400,53.36393
"557",56.619999,57.950001,56.619999,57.720001,2226500,54.400674
"558",57.5,57.599998,56.950001,57.07,1112500,53.788053
"559",57.07,58.18,56.950001,57.950001,1357700,54.617447
"560",58.150002,58.369999,57.130001,57.68,1553200,54.362974
"561",57.610001,58.41,57.41,57.439999,2490100,54.136774
"562",57.549999,58.049999,57.25,58.029999,2127300,54.692845
"563",58.209999,58.439999,57.490002,57.529999,2174700,54.475057
"564",57.779999,58,57.279999,57.830002,1169400,54.759129
"565",57.860001,58,57.060001,57.669998,1257600,54.607622
"566",57.66,57.779999,56.830002,57.07,1088700,54.039485
"567",57.419998,58.110001,57.419998,57.959999,1554900,54.882224
"568",57.959999,58.02,57.25,57.509998,1560700,54.456119
"569",57.400002,58.299999,57.259998,57.860001,1171900,54.787535
"570",57.630001,57.900002,57.330002,57.77,1272300,54.702314
"571",57.790001,58.439999,57.57,57.950001,1550700,54.872756
"572",57.849998,57.990002,56.830002,57.66,1810500,54.598155
"573",57.630001,58.150002,57.380001,57.560001,1459800,54.503466
"574",57.75,58.02,57.119999,57.459999,1862800,54.408774
"575",57.34,57.34,55.84,56.330002,2280700,53.338782
"576",56.560001,57.220001,56.299999,56.860001,1200100,53.840637
"577",56.540001,56.75,56.040001,56.560001,1259400,53.556568
"578",57.07,57.490002,56.009998,56.049999,2209000,53.073648
"579",55.5,55.720001,55.150002,55.169998,1456200,52.240376
"580",55.400002,55.959999,54.860001,54.900002,1761000,51.984717
"581",54.810001,55.139999,54.18,54.900002,1738900,51.984717
"582",55,55.32,54.66,55.060001,1593600,52.136221
"583",54.869999,55.470001,54.509998,55.18,1691800,52.249847
"584",55.310001,56.189999,55.310001,55.740002,1611300,52.780112
"585",55.84,56.200001,55.259998,55.630001,1724000,52.675952
"586",55.66,56.5,55.650002,55.880001,1646200,52.912677
"587",55.939999,57.470001,55.639999,56.049999,2985700,53.073648
"588",56.279999,56.950001,56.009998,56.18,1743500,53.196746
"589",56.110001,56.740002,56.009998,56.459999,824800,53.461876
"590",56.34,56.630001,55.900002,56.110001,1907000,53.130463
"591",55.990002,56.09,55.240002,55.27,1175900,52.335068
"592",55.779999,56.099998,55.279999,55.330002,1547100,52.391884
"593",55.330002,55.689999,54.759998,54.93,1211200,52.013123
"594",55,55.889999,54.740002,55.700001,1207400,52.742235
"595",55.849998,56.82,55.77,56.630001,1646700,53.622851
"596",56.73,58.209999,56.32,57.66,2998700,54.598155
"597",57.619999,57.779999,56.790001,57.16,1619900,54.124706
"598",57.080002,57.130001,56.119999,56.43,1341000,53.43347
"599",56.23,56.32,55.450001,55.970001,1407900,52.997898
"600",55.290001,55.720001,54.709999,55.470001,1187800,52.524449
"601",55.709999,55.759998,54.689999,54.959999,1354000,52.041529
"602",55.439999,55.700001,54.23,55.099998,1763800,52.174094
"603",55.040001,55.880001,54.459999,55.77,1758800,52.808518
"604",56.169998,57.060001,55.810001,56.77,2082200,53.755416
"605",57.130001,57.66,56.810001,57.189999,2009500,54.153111
"606",57.509998,57.77,56.48,56.48,1545600,53.480815
"607",56.549999,57.68,56.380001,57.619999,1091600,54.560278
"608",57.630001,58.400002,57.349998,58.200001,1693900,55.109481
"609",57.540001,57.98,56.950001,57.25,1982700,54.209927
"610",57.119999,57.119999,55.34,55.400002,2168700,52.458166
"611",54.790001,55.700001,54.630001,54.790001,2436600,51.880558
"612",54.880001,55.040001,53.959999,54.689999,1435600,51.785866
"613",54.419998,55.599998,54.25,54.889999,1414700,51.975246
"614",55.049999,55.529999,54.02,54.110001,1439400,51.236667
"615",54.119999,54.459999,53.68,54.18,1674600,51.302949
"616",54.369999,54.98,53.830002,54.869999,1711400,51.956308
"617",55.470001,56.59,55.299999,56.470001,1369600,53.471347
"618",56.509998,56.580002,55.049999,55.75,2563600,52.789579
"619",55.549999,56.25,55.110001,55.599998,1304500,52.647543
"620",55.73,56.68,55.709999,56.549999,893500,53.547097
"621",56.330002,56.400002,53.310001,54.240002,3914800,51.359764
"622",54.099998,54.84,53.279999,54.16,2632100,51.284011
"623",54.040001,55.450001,54.040001,55.200001,2807800,52.530664
"624",54.380001,55.27,53.93,54.369999,3139200,51.740799
"625",54.279999,54.459999,53.849998,54.09,2196700,51.47434
"626",54.07,54.34,53.23,53.720001,2122400,51.122234
"627",53.639999,53.799999,52.84,53.23,1849100,50.655927
"628",53.41,53.709999,51.889999,52.700001,3062400,50.151558
"629",52.919998,53.130001,52.130001,52.970001,1774400,50.408502
"630",52.959999,53.389999,52.139999,52.799999,1329500,50.246721
"631",52.77,52.880001,52.099998,52.259998,2346600,49.732833
"632",52.560001,52.639999,51.68,51.880001,3569500,49.371212
"633",52.16,52.669998,51.32,52.110001,2349500,49.590089
"634",52.040001,52.799999,52.029999,52.150002,1987000,49.628155
"635",52.139999,52.439999,51.939999,52.200001,2075100,49.675737
"636",52.150002,52.32,51.419998,52.279999,2102400,49.751866
"637",52.23,52.459999,51.400002,52.43,2812000,49.894614
"638",52.57,53.25,52.290001,52.790001,2129200,50.237206
"639",52.380001,52.380001,51.349998,52.110001,2302700,49.590089
"640",51.669998,52.57,51.490002,52.450001,2916600,49.913647
"641",52.279999,52.779999,52.25,52.419998,842700,49.885096
"642",52.41,52.599998,50.939999,51.400002,1898400,48.914424
"643",51.360001,51.970001,50.950001,51.779999,1989000,49.276045
"644",51.459999,52.900002,51.110001,52.16,2669300,49.63767
"645",52.07,53.549999,52.07,53.5,3353900,50.912871
"646",53.689999,54.23,52.720001,53.630001,5630300,51.036586
"647",55.52,55.849998,54.73,55.27,4970800,52.597279
"648",55.490002,55.779999,54.669998,54.73,2776300,52.083391
"649",54.639999,54.759998,53.830002,54.43,1878700,51.797899
"650",54.389999,54.549999,53.790001,53.91,1497600,51.303045
"651",54.02,54.619999,53.93,54.040001,1863400,51.426759
"652",54.139999,55.200001,53.560001,54.880001,2094700,52.226139
"653",54.91,55.009998,53.790001,53.84,2546000,51.23643
"654",53.880001,54.139999,53.279999,53.830002,1325500,51.226915
"655",53.540001,55.450001,53.41,55.41,2921300,52.730508
"656",55.549999,56.040001,55.16,55.950001,2386800,53.244396
"657",56.009998,56.330002,55.580002,55.650002,1216400,52.958904
"658",55.610001,55.75,55.119999,55.52,1254100,52.835189
"659",55.439999,55.470001,54.830002,55.380001,1695400,52.70196
"660",55.200001,55.529999,54.950001,55.330002,1368000,52.654379
"661",55.5,56.299999,55.200001,55.669998,1080400,52.977934
"662",56.150002,56.279999,55.450001,56.049999,1221600,53.339559
"663",55.939999,55.939999,55.130001,55.529999,1211800,52.844704
"664",55.529999,56.110001,55.07,55.68,1618300,52.987452
"665",55.68,55.91,55.349998,55.59,1430000,52.901804
"666",55.540001,55.82,55.189999,55.23,1318300,52.559212
"667",55.66,55.779999,54.91,55.119999,2187300,52.454531
"668",54.970001,55.16,54.380001,54.5,1382800,51.864514
"669",54.919998,55.43,54.709999,55.110001,1929100,52.445016
"670",55.130001,55.490002,54.91,55.27,1797200,52.597279
"671",55.82,55.970001,54.380001,54.91,2052100,52.254687
"672",55,55.849998,55,55.82,1605300,53.120681
"673",55.57,55.720001,55.110001,55.369999,1297300,52.692442
"674",55.549999,55.599998,54.889999,54.98,1642200,52.321302
"675",55,55.52,55,55.220001,1235200,52.549697
"676",55.049999,55.48,54.529999,55.25,1091300,52.578246
"677",55.200001,56.080002,54.779999,55.400002,1622700,52.720993
"678",55.639999,56.66,55.099998,56.470001,2618200,53.739251
"679",56.349998,56.41,55.080002,55.150002,1816000,52.483083
"680",55.09,55.360001,54.32,54.52,3136600,51.883547
"681",54.73,55.389999,53.57,53.990002,4002300,51.379178
"682",54.18,54.189999,52.689999,52.700001,3031800,50.151558
"683",53.009998,53.360001,52.470001,52.529999,2790300,49.989777
"684",52.439999,54,52.439999,53.900002,2433400,51.29353
"685",54.099998,54.59,53.990002,54.220001,2392500,51.598055
"686",54.029999,54.240002,53.68,54.07,2316500,51.455307
"687",53.98,54.330002,53.650002,53.82,1860700,51.217397
"688",54.060001,54.52,54.049999,54.369999,1991200,51.740799
"689",54.369999,54.52,54.189999,54.380001,1656600,51.750318
"690",54.07,54.189999,53.900002,53.990002,1132600,51.664194
"691",54.200001,54.830002,53.939999,54.720001,1008200,52.362747
"692",54.619999,54.669998,54.209999,54.27,1467100,51.932131
"693",54.299999,54.439999,53.900002,53.950001,1491100,51.625917
"694",54.040001,54.32,53.880001,54.290001,3130000,51.95127
"695",54.52,54.66,54.18,54.290001,1631700,51.95127
"696",54.07,54.25,53.639999,53.990002,2407300,51.664194
"697",53.490002,53.869999,53.380001,53.490002,1275800,51.185734
"698",53.560001,53.560001,52.16,52.450001,2869100,50.190534
"699",52.810001,53.27,52.560001,53.150002,2730400,50.86038
"700",52.889999,53.189999,52.779999,52.900002,1576400,50.62115
"701",53.099998,53.57,52.98,53.32,1237400,51.023055
"702",53.439999,53.919998,53.360001,53.799999,1720300,51.482377
"703",53.82,54.290001,53.59,54.279999,1996000,51.941699
"704",54.029999,54.560001,53.919998,54.5,1397500,52.152223
"705",54.52,55.290001,54.43,55.23,1842700,52.850775
"706",55.07,55.209999,54.330002,54.450001,1419800,52.104377
"707",54.75,55,54.360001,54.990002,1042400,52.621116
"708",55,55.490002,54.509998,54.700001,1936400,52.343608
"709",54.68,55.529999,54.68,55.470001,1117500,53.080438
"710",54.84,55.610001,54.650002,55.459999,1563300,53.070867
"711",55.25,55.689999,54.950001,55.299999,1340600,52.917759
"712",55.330002,55.48,54.41,54.84,1651600,52.477576
"713",55.029999,55.810001,54.939999,55.810001,1427500,53.405791
"714",55.919998,57.759998,55.880001,57.040001,2432600,54.582804
"715",56.75,57.18,56.48,56.82,1492000,54.37228
"716",56.5,56.59,55.130001,55.130001,1568700,52.755084
"717",55.380001,56.220001,55.009998,56.169998,1798400,53.75028
"718",55.959999,56.009998,54.810001,55.389999,1682000,53.003882
"719",55.48,55.610001,54.5,54.82,1411600,52.458437
"720",54.880001,55.150002,54.57,54.900002,1673400,52.534993
"721",55.049999,55.310001,54.68,55.139999,1101600,52.764652
"722",55.240002,55.549999,54.619999,55.189999,1307500,52.812497
"723",55.299999,55.77,55.080002,55.259998,1113100,52.879481
"724",55.360001,56.57,55.200001,56.450001,1842600,54.01822
"725",56.490002,56.75,56.189999,56.709999,819900,54.267018
"726",56.779999,56.91,56.470001,56.540001,866000,54.104343
"727",56.450001,56.630001,56.029999,56.59,1021500,54.152189
"728",56.48,56.57,55.98,56.150002,1229600,53.731145
"729",56.110001,57.029999,56.110001,57.029999,1199300,54.573233
"730",57.450001,58.419998,57.380001,58.209999,1213100,55.702401
"731",58.18,58.439999,57.700001,58.09,1266900,55.587571
"732",58,58.66,57.740002,58.59,1304600,56.066032
"733",58.599998,59.009998,58.290001,59,1240800,56.45837
"734",58.919998,59.060001,58.040001,58.490002,2020900,55.970341
"735",58.610001,59.299999,58.610001,59.169998,1549400,56.621044
"736",59.189999,60.560001,59.029999,60.490002,2854100,57.884184
"737",60.41,61.240002,60.16,61.240002,2365900,58.601875
"738",61.41,61.810001,60.889999,61.439999,2005000,58.793257
"739",61.389999,61.799999,60.919998,61.130001,3264600,58.496613
"740",58.869999,60.889999,58.75,60.68,4493300,58.065998
"741",60.5,60.860001,60.16,60.48,2197900,57.874613
"742",60.419998,61.060001,60.25,60.709999,1453500,58.094704
"743",60.860001,61.490002,59.939999,60.16,1371000,57.568398
"744",59.84,60.41,59.619999,60.16,1357500,57.568398
"745",59.869999,60.02,59.439999,59.869999,1027400,57.29089
"746",60.509998,60.889999,59.779999,59.959999,1065000,57.377013
"747",59.389999,59.529999,58.959999,59.259998,661800,56.99232
"748",59.400002,59.790001,59.07,59.139999,662100,56.876913
"749",59.119999,60.02,58.82,58.82,1203500,56.569158
"750",58.939999,59.34,58.439999,59.330002,1057900,57.059644
"751",59.18,59.59,59.110001,59.389999,1467900,57.117346
"752",59.099998,59.209999,57.98,58.02,1421200,55.799772
"753",58.130001,58.549999,57.759998,58.439999,1081400,56.203699
"754",58.830002,59.580002,58.650002,59.52,920200,57.242372
"755",59.560001,59.84,59.139999,59.419998,836500,57.146197
"756",58.84,59.5,58.73,58.959999,538600,56.7038
"757",59.200001,59.34,58.150002,58.240002,710800,56.011355
"758",58.330002,59.619999,58.209999,59.459999,1023900,57.184667
"759",59.380001,59.610001,58.549999,58.939999,1094100,56.684565
"760",59.279999,59.5,58.82,59.09,1050400,56.828827
"761",59.23,59.709999,59.040001,59.639999,659200,57.357779
"762",59.630001,59.799999,58.869999,58.900002,853700,56.646099
"763",58.43,58.540001,57.650002,57.759998,1201600,55.54972
"764",58.299999,58.630001,57.5,58.200001,1577000,55.972885
"765",57.490002,57.98,57.07,57.450001,869200,55.251585
"766",57.900002,58.970001,57.900002,58.669998,1097600,56.424897
"767",59.080002,59.509998,58.650002,59.400002,1081400,57.126965
"768",59.650002,59.919998,58.98,59.560001,954500,57.280843
"769",59.48,60.200001,59.299999,59.939999,1658200,57.646299
"770",60.279999,61.43,60.049999,61.209999,1652500,58.867701
"771",61.209999,61.540001,60.439999,60.720001,1088700,58.396453
"772",60.43,61.130001,60.43,61.029999,553800,58.694588
"773",61.419998,62.099998,60.959999,62.040001,711700,59.665941
"774",62.290001,63.110001,62.290001,62.610001,1414400,60.214129
"775",63.139999,63.330002,62.490002,62.669998,1417200,60.27183
"776",62.66,62.900002,61.919998,62.59,1314000,60.194894
"777",63.16,63.34,62.330002,62.650002,957200,60.252599
"778",62.610001,63.150002,61.779999,62.259998,1732200,59.87752
"779",62.310001,62.700001,62,62.09,1217300,59.714027
"780",62.220001,62.459999,61.900002,62.02,1311000,59.646706
"781",62.119999,62.459999,61.279999,61.619999,1149400,59.262011
"782",61.68,61.950001,61.419998,61.610001,1059800,59.252395
"783",61.93,61.939999,61.009998,61.560001,1802400,59.204309
"784",61.77,62.25,61.380001,62.07,697100,59.694792
"785",61.73,61.900002,61.169998,61.509998,1487500,59.15622
"786",61.68,61.720001,61.080002,61.459999,828700,59.108134
"787",61.369999,61.52,61.040001,61.439999,763700,59.088899
"788",61.130001,61.529999,60.57,61.52,593000,59.165839
"789",61.34,61.849998,61.27,61.630001,804700,59.271631
"790",61.73,61.970001,61.139999,61.27,1076000,58.925406
"791",61.5,61.84,61.139999,61.240002,1091400,58.896555
"792",61.849998,62.299999,61.779999,62.169998,1230800,59.790964
"793",62.02,62.130001,61.720001,61.990002,744400,59.617855
"794",61.91,62.16,61.689999,62.07,712800,59.694792
"795",61.740002,61.810001,59.759998,59.810001,2836800,57.521276
"796",59.610001,59.610001,58.639999,58.900002,2031600,56.646099
"797",59.169998,60.099998,58.799999,59.599998,1607100,57.319309
"798",59.52,59.669998,58.77,58.790001,1836700,56.540308
"799",58.68,60.91,58.5,60.790001,3641400,58.463774
"800",60.360001,60.450001,59.240002,60.18,3062800,57.877116
"801",59.52,59.720001,59.16,59.540001,1932400,57.261608
"802",59.27,59.98,58.939999,59.330002,3472800,57.059644
"803",57.799999,58.220001,56.299999,56.43,5334600,54.270616
"804",56.200001,56.959999,56.119999,56.259998,1806500,54.10712
"805",56.450001,57.330002,56.450001,57.099998,1644800,54.914976
"806",56.889999,57.23,56.43,56.75,1465600,54.57837
"807",56.759998,57.450001,56.400002,57.169998,1502500,54.982297
"808",57.220001,57.450001,56.470001,57.279999,1459800,55.088088
"809",57.490002,57.93,57.220001,57.299999,1829000,55.107323
"810",56.720001,57.110001,56.529999,56.619999,1680400,54.453344
"811",56.610001,57.259998,56.349998,56.529999,1038800,54.366788
"812",56.25,56.360001,55.889999,55.98,1339800,54.125072
"813",56.09,56.119999,55.560001,55.73,994900,53.883356
"814",56.290001,56.560001,55.380001,55.490002,1421500,53.651311
"815",55.630001,56.25,55.630001,56.119999,1429000,54.260433
"816",56.080002,56.52,56.040001,56.189999,1169900,54.328113
"817",56.32,56.32,55.34,55.919998,1191000,54.067059
"818",56.66,56.849998,56.09,56.580002,1229100,54.705193
"819",56.919998,57.189999,56.560001,57.099998,1303100,55.20796
"820",57.07,57.369999,56.799999,57.220001,1382200,55.323986
"821",57.040001,57.380001,56.790001,57.029999,1684300,55.140279
"822",57.299999,57.490002,56.849998,57.279999,1018500,55.381995
"823",57.860001,58.549999,57.77,57.98,1346900,56.058801
"824",58.18,58.580002,58.009998,58.18,623600,56.252175
"825",58.25,58.299999,57.240002,58.029999,2115100,56.107144
"826",57.93,58.07,57.439999,57.549999,1695300,55.643049
"827",57.610001,57.709999,56.720001,57,2552000,55.111275
"828",56.970001,57.040001,56.400002,56.630001,1635800,54.753536
"829",56.549999,56.75,56.290001,56.41,1926600,54.540824
"830",56.799999,56.849998,55.700001,55.810001,2878300,53.960707
"831",55.93,56.689999,55.889999,56.580002,1911400,54.705193
"832",56.349998,56.529999,56.110001,56.450001,1618300,54.5795
"833",55.919998,56.27,55.860001,56.200001,1814500,54.337784
"834",55.970001,56.349998,55.790001,55.950001,2167200,54.096068
"835",55.720001,57.34,55.509998,56.799999,2838200,54.917901
"836",56.73,57.009998,56.290001,56.84,1559400,54.956576
"837",56.91,57.349998,56.639999,57.130001,1338800,55.236968
"838",56.610001,56.889999,56.32,56.639999,1884700,54.763203
"839",56.66,56.880001,55.599998,55.619999,1654200,53.777001
"840",55.740002,56.23,55.5,55.77,1630600,53.922032
"841",56.400002,56.82,56.060001,56.73,1892700,54.850221
"842",56.459999,56.880001,56.189999,56.84,1671800,54.956576
"843",56.619999,57.080002,56.470001,56.93,1004600,55.043594
"844",56.720001,57.259998,56.470001,56.939999,1834200,55.053261
"845",57.25,58.240002,57.07,58.209999,1868100,56.28118
"846",58.09,58.830002,58.09,58.650002,1298300,56.706602
"847",58.869999,58.959999,58.240002,58.740002,981700,56.79362
"848",58.869999,58.900002,58.349998,58.84,812900,56.890305
"849",58.869999,59.380001,58.59,59.029999,842600,57.074008
"850",58.869999,59.220001,58.490002,58.869999,620300,56.91931
"851",58.91,59.299999,58.75,59.080002,1212400,57.122354
"852",59.209999,59.490002,58.98,59.27,833000,57.306057
"853",59.139999,60.48,58.91,60.150002,1512700,58.156899
"854",60.310001,60.849998,59.849998,60.459999,1158300,58.456625
"855",60.57,61.240002,60.07,60.380001,1072300,58.379278
"856",60.27,60.700001,59.91,60.470001,993100,58.466295
"857",60.52,60.700001,59.759998,59.970001,1012100,57.982863
"858",60.080002,60.57,60.009998,60.459999,1196800,58.456625
"859",60.439999,60.669998,59.830002,60.34,705900,58.340602
"860",60.48,60.919998,60.16,60.509998,1120000,58.504967
"861",60.759998,61.400002,60.169998,60.32,1226000,58.321264
"862",60.220001,61.43,60.139999,61.02,1331100,58.99807
"863",60.82,62.060001,60.639999,61.84,1661700,59.790899
"864",61.959999,62.610001,61.509998,61.82,2601600,59.771561
"865",62.779999,63.599998,62.77,63.380001,3679500,61.279871
"866",63.189999,63.720001,62.439999,63.43,3057900,61.328213
"867",62.41,63.349998,62.130001,62.799999,3027600,60.719088
"868",63.02,63.040001,62.240002,62.48,1954700,60.409691
"869",62.279999,62.91,61.82,61.869999,2123000,59.819904
"870",62.130001,62.529999,61.639999,61.759998,1249000,59.713548
"871",61.630001,62.27,61.630001,62.139999,927700,60.080957
"872",61.93,62.25,61.810001,62.099998,1180900,60.042282
"873",62.27,62.790001,62.040001,62.549999,1104000,60.477372
"874",62.790001,63.400002,62.57,62.900002,1335700,60.815776
"875",62.75,63.169998,62.43,62.709999,1181900,60.922639
"876",62.93,62.950001,62.09,62.209999,586200,60.43689
"877",62.09,62.560001,61.75,61.790001,1147800,60.028863
"878",61.66,62.330002,61.119999,61.869999,1018000,60.106581
"879",61.34,61.689999,60.93,61.349998,1203000,59.601402
"880",61.310001,61.330002,60.779999,61.049999,855800,59.309953
"881",61.389999,61.5,60.18,60.360001,1730100,58.639621
"882",60.540001,60.98,60.419998,60.700001,1230600,58.96993
"883",60.639999,61.310001,60.529999,61.27,1374400,59.523684
"884",61.220001,61.580002,60.650002,60.790001,1544500,59.057365
"885",60.790001,61.139999,60.189999,60.369999,1146000,58.649334
"886",60.32,60.849998,60.07,60.09,1046400,58.377316
"887",60.259998,60.77,60.23,60.549999,826400,58.824204
"888",60.939999,60.950001,59.790001,59.830002,1427500,58.124728
"889",59.830002,60.360001,59.310001,60.34,1614600,58.62019
"890",60.32,60.59,60,60.240002,841000,58.523042
"891",60.41,61.610001,60.360001,61.189999,2002600,59.445962
"892",61.34,61.869999,61.240002,61.540001,1124800,59.785989
"893",61.48,61.810001,61.07,61.599998,576600,59.844276
"894",61.720001,62,61.580002,61.610001,609600,59.853993
"895",61.049999,61.75,61.049999,61.419998,527400,59.669406
"896",61.43,62.09,61.43,61.849998,650700,60.087151
"897",61.889999,62.139999,61.669998,61.799999,692300,60.038576
"898",61.669998,62.200001,61.34,61.950001,1177800,60.184303
"899",61.950001,62.560001,61.73,62.169998,807000,60.39803
"900",62.25,62.310001,61.25,61.41,1693200,59.659693
"901",61.48,61.919998,60.290001,60.759998,1911200,59.028218
"902",60.75,60.75,59.68,60.490002,1922900,58.765916
"903",60.709999,61.610001,60.389999,61.490002,2069800,59.737414
"904",61.259998,61.560001,60.59,61.110001,1181800,59.368244
"905",60.849998,61.139999,59.330002,59.490002,1488000,57.794418
"906",59.48,60.27,59.48,59.75,1575400,58.047006
"907",59.68,60.900002,59.68,60.869999,1488400,59.135083
"908",60.639999,60.720001,59.880001,60.110001,1285300,58.396746
