"","TIF.Open","TIF.High","TIF.Low","TIF.Close","TIF.Volume","TIF.Adjusted"
"449",72.220001,74.199997,71.870003,73.269997,8657900,69.191015
"450",72.779999,73.5,72.57,72.910004,2961600,68.851063
"451",72.330002,72.889999,71.800003,72.480003,2063000,68.445001
"452",72.480003,72.480003,70.709999,71.449997,1905700,67.472336
"453",70.489998,72.389999,70.330002,72.330002,2574000,68.30335
"454",72.300003,72.529999,71.610001,71.690002,1437000,67.69898
"455",71.5,71.660004,69.639999,70.07,2173700,66.169164
"456",69.650002,69.760002,68.93,69.050003,2773500,65.205951
"457",69.5,70.160004,68.459999,69.129997,3577700,65.281492
"458",69,70.470001,68.910004,70.019997,1865400,66.121944
"459",69.82,70,67.879997,67.980003,4001800,64.195519
"460",67.57,68.339996,67.43,68.190002,2981500,64.393827
"461",67.18,68.669998,67.110001,67.580002,2251800,63.817785
"462",66.550003,67.580002,65.769997,67.199997,1755900,63.458936
"463",67.199997,67.449997,65.529999,65.82,2315200,62.155763
"464",66.599998,67.220001,66.279999,66.760002,2301900,63.043435
"465",66.68,67.400002,66.57,67.370003,1245700,63.619477
"466",67.230003,67.620003,66.400002,66.400002,1425500,62.703476
"467",66.800003,67.220001,66.010002,66.660004,1541000,62.949004
"468",66.669998,67.32,66.150002,66.959999,1228100,63.232298
"469",66.959999,66.959999,66.150002,66.43,1229200,62.731805
"470",66.349998,67.110001,65.589996,66.150002,1079600,62.467394
"471",66.410004,67.5,66.370003,67.150002,1820600,63.411723
"472",66.279999,67.129997,65.779999,67,2074900,63.270073
"473",66.82,66.889999,65.610001,65.93,1662800,62.25964
"474",66.800003,68.43,66.589996,68.410004,2084300,64.60158
"475",68.129997,69,67.919998,68.739998,1264100,64.913204
"476",69.220001,69.769997,68.639999,69.470001,1236300,65.602567
"477",69.610001,69.669998,68.110001,68.459999,1354100,64.648793
"478",68.440002,69.410004,68.019997,68.730003,1095300,64.903766
"479",68.220001,68.860001,67.830002,68.529999,1339500,64.714895
"480",68.760002,68.970001,67.650002,67.970001,1367300,64.186073
"481",67.629997,67.669998,65.870003,65.949997,1795700,62.278524
"482",65.809998,66.360001,65.5,65.709999,1546100,62.051887
"483",64.989998,64.989998,62.91,64.75,2545200,61.145331
"484",64.040001,64.559998,63.099998,64.139999,1802300,60.56929
"485",64.57,64.980003,63.470001,63.630001,1574400,60.087683
"486",63.16,63.849998,62.990002,63.040001,1268600,59.530529
"487",61.669998,62.5,61.509998,61.59,1927600,58.16125
"488",61.650002,62.150002,61,61.25,1382400,57.840178
"489",61.439999,63.279999,61.369999,62.150002,2346300,58.690076
"490",61.98,62.169998,60.07,60.07,2551100,56.725869
"491",60.23,61.400002,60.029999,60.639999,2730400,57.264137
"492",61.02,61.349998,60.150002,61.139999,1828900,57.736301
"493",61.560001,62.849998,61.07,61.439999,1942600,58.0196
"494",61.18,61.990002,60.07,61.799999,2889500,58.359559
"495",56.290001,57.68,55.75,57.59,12590500,54.383933
"496",56.990002,57.560001,56.25,56.32,4670700,53.184634
"497",56.5,57.799999,56.5,57.369999,3254100,54.176179
"498",56.939999,57.25,56.07,56.59,2933300,53.439603
"499",56.759998,56.82,54.919998,55.389999,3557600,52.306407
"500",54.290001,54.540001,53.669998,54.34,3514800,51.314862
"501",54.700001,55.150002,53.459999,54.700001,3317400,51.654821
"502",55.049999,55.849998,54.259998,55.470001,3284900,52.381955
"503",56.049999,57.07,56.049999,56.59,2244900,53.439603
"504",57.23,57.290001,55.189999,55.869999,2166200,52.759685
"505",55.529999,55.529999,54.619999,55.279999,2877700,52.20253
"506",55.959999,56.18,54.209999,54.32,1789500,51.295975
"507",54.610001,55.639999,53.82,55.529999,2253800,52.438613
"508",54.91,55.220001,53.75,54.060001,2167800,51.050451
"509",53.790001,54.459999,53.07,53.540001,4408900,50.559399
"510",53.84,53.860001,53.419998,53.59,3113500,50.606615
"511",52.93,53.990002,52.740002,53.75,2152000,51.062615
"512",53.970001,54.27,53.490002,53.700001,2480000,51.015115
"513",54.009998,54.779999,53.610001,54.09,2023700,51.385616
"514",53.970001,54.09,52.200001,52.599998,2496300,49.970111
"515",52.669998,52.77,51.810001,52.259998,2422100,49.64711
"516",51.73,51.880001,50.580002,51.32,1698600,48.754109
"517",51.290001,52.130001,50.560001,51.650002,2276000,49.067612
"518",51.639999,51.639999,49.720001,50.290001,4863500,47.775608
"519",50.139999,51.310001,49.950001,51.07,2836900,48.516609
"520",51.82,53.400002,51.48,52.950001,2708600,50.302614
"521",53.490002,53.5,52.25,52.889999,2415900,50.245612
"522",53.169998,54.240002,52.68,53.700001,1146900,51.015115
"523",53.18,54.709999,53.18,54.060001,1621200,51.357117
"524",53.57,53.639999,53.139999,53.450001,1620000,50.777615
"525",53.27,53.450001,52.07,52.400002,2057900,49.780113
"526",52.450001,53.150002,51.459999,51.830002,2032100,49.238612
"527",51.529999,51.799999,50.900002,51.610001,2148900,49.029611
"528",51.080002,51.459999,50.52,50.849998,2935300,48.307607
"529",51.049999,52.459999,50.950001,52.16,2649100,49.552111
"530",52.02,53.25,51.810001,52.549999,2406700,49.922611
"531",52.599998,53.630001,52.18,52.869999,2276800,50.226612
"532",53.52,55.580002,53.380001,55.25,3314900,52.487618
"533",55.779999,57.310001,55.580002,57.18,3295100,54.321122
"534",56.709999,56.709999,55.540001,55.970001,2350400,53.171621
"535",54.98,55.32,53.830002,55.16,1566900,52.402118
"536",55.110001,55.459999,54.130001,54.709999,1443500,51.974616
"537",54.990002,55.310001,54.290001,54.66,1387800,51.927116
"538",55.59,56.279999,55.110001,56.040001,1598400,53.23812
"539",56.5,58.110001,56.490002,57.43,1988100,54.558623
"540",57.369999,57.799999,56.57,57.209999,1166700,54.349621
"541",54.5,55.5,52.919998,54.93,3060200,52.183618
"542",55.25,55.869999,54.59,54.77,2102600,52.031617
"543",54.470001,54.59,52.759998,53.580002,2313100,50.901116
"544",54.080002,55.119999,53.779999,54.740002,1976100,52.003118
"545",55.07,56.830002,55.049999,56.330002,2002100,53.513622
"546",56.700001,58.459999,56.700001,58,2411000,55.100124
"547",57.439999,58.529999,56.869999,58.299999,2242700,55.385124
"548",58.049999,59.099998,58.02,58.619999,1717000,55.689124
"549",58.48,58.529999,57.759998,58.48,1153600,55.556124
"550",58.48,58.720001,58.130001,58.310001,1225400,55.394626
"551",58.419998,59.5,58.419998,59.18,1969200,56.221127
"552",59.029999,59.689999,58.939999,59.41,1269300,56.439627
"553",59.419998,59.860001,59,59.630001,1094800,56.648628
"554",60.860001,61.16,60.540001,60.66,2297900,57.627129
"555",60.669998,60.689999,59.23,59.450001,1691200,56.477628
"556",59.66,59.990002,58.860001,59.02,2254000,56.069126
"557",58.93,58.990002,58.130001,58.619999,2632000,55.689124
"558",58.470001,58.610001,57.93,58.459999,1910300,55.537124
"559",58.040001,58.549999,57.799999,58.5,2919200,55.575125
"560",61.689999,63.220001,61.619999,62.709999,9426700,59.574633
"561",62.360001,62.84,61.799999,62.5,2855000,59.375133
"562",62.400002,63,62.34,62.75,1852300,59.612634
"563",62.310001,62.75,61.650002,61.720001,1828600,58.634133
"564",62.040001,62.400002,61.639999,61.950001,1335900,58.852633
"565",61.73,61.950001,59.009998,60.490002,4760000,57.465631
"566",59.299999,60.75,59.259998,59.310001,3575700,56.344628
"567",59.919998,61.119999,59.610001,60.740002,2237100,57.703131
"568",60.98,63.060001,60.98,62.639999,2868000,59.508133
"569",62.740002,64.610001,62.5,63.040001,2692000,59.888135
"570",61.790001,62.740002,61.599998,62.259998,2653900,59.147131
"571",62.32,63,61.77,62.549999,1871200,59.422633
"572",63.209999,64.269997,61.869999,63.98,2754200,60.781136
"573",64.220001,65.919998,64.220001,65.599998,2670800,62.320139
"574",65.360001,65.720001,64.650002,65.300003,1854400,62.035142
"575",64.900002,65.07,63.700001,64.080002,1715900,61.175928
"576",64.370003,64.93,63.93,64.559998,1357600,61.634171
"577",64.029999,64.769997,63.639999,64.300003,2015000,61.385959
"578",64.599998,64.68,63.25,63.509998,2341500,60.631757
"579",63.049999,63.68,62.900002,63.34,1113200,60.469463
"580",63.610001,63.77,61.529999,61.59,1458900,58.798772
"581",61.509998,61.73,60.459999,61.18,1985600,58.407353
"582",61.560001,62.220001,60.77,61.900002,1304800,59.094725
"583",61.5,62.080002,60.689999,61.880001,1175500,59.075631
"584",62.349998,62.810001,61.27,61.5,1683800,58.712851
"585",61.720001,62.23,61.07,62.080002,1662300,59.266567
"586",62.299999,63.27,62.049999,62.349998,1502200,59.524328
"587",62.599998,63.349998,62.360001,62.970001,991600,60.116232
"588",63.400002,64.120003,62.689999,63.009998,993400,60.154417
"589",62.860001,63.59,62.470001,62.970001,1020700,60.116232
"590",62.959999,63.25,61.939999,62.110001,1000800,59.295207
"591",62.25,62.68,61.360001,61.509998,957200,58.722396
"592",62.259998,63.619999,62.18,62.59,1670000,59.753453
"593",62.59,62.900002,61.900002,62.209999,970500,59.390673
"594",62.389999,62.709999,61.52,61.799999,1427100,58.999254
"595",62.009998,64.559998,61.950001,64.059998,1900800,61.156831
"596",64.489998,65.019997,64.139999,64.919998,1267700,61.977856
"597",64.639999,65,63.950001,64.870003,1126700,61.930127
"598",64.82,64.959999,63.630001,64.199997,1840700,61.290485
"599",63.77,64.209999,63.25,64.010002,1397300,61.109101
"600",63.310001,63.52,62.27,63.080002,1327000,60.221248
"601",63.459999,63.889999,62.779999,63.049999,988700,60.192605
"602",63.540001,63.68,62.16,63.040001,1005500,60.18306
"603",63.18,63.439999,61.849998,62.57,896700,59.734359
"604",62.700001,63.68,62.389999,63.220001,833500,60.354903
"605",63.16,66.779999,63.16,66.269997,2821700,63.266674
"606",66.510002,66.580002,65.150002,65.25,1495800,62.292903
"607",65,65.839996,64.650002,65.309998,885100,62.350181
"608",65.370003,65.669998,64.529999,65.360001,1492000,62.397918
"609",64.709999,64.709999,62.59,62.919998,2368900,60.068495
"610",63.049999,63.43,60.959999,61.09,1720000,58.321432
"611",60.689999,62,60.23,60.990002,1614500,58.225965
"612",61.27,61.75,60.900002,61.41,1035900,58.62693
"613",61.25,62.220001,60.84,61.240002,1062300,58.464636
"614",61.5,62.279999,60.139999,60.310001,1444300,57.576782
"615",60.349998,60.669998,58.880001,59.369999,2651600,56.67938
"616",59.73,60.25,58.91,59.540001,1781700,56.841678
"617",60.099998,61.57,60.099998,60.93,1702100,58.168683
"618",60.970001,61.5,60.470001,60.84,1264700,58.082762
"619",61.209999,61.700001,60.5,61.23,1077200,58.455087
"620",61.549999,62.25,61.389999,62.07,672000,59.257018
"621",62.130001,63.389999,61.939999,63.34,2786500,60.469463
"622",63.299999,63.779999,62.259998,62.630001,2062300,59.791641
"623",62.48,64.25,62.349998,63.73,2899300,60.841788
"624",58.5,60,58.18,59.799999,10585800,57.089893
"625",58.869999,59.490002,57.869999,58.98,4773800,56.307056
"626",58.959999,58.959999,57.880001,58.16,2308000,55.524218
"627",58.029999,59.279999,57.84,58.880001,2370500,56.211589
"628",59,59.259998,58.18,58.32,1524700,55.676967
"629",58.450001,58.73,58.07,58.619999,849000,55.96337
"630",59.080002,59.43,58.130001,58.419998,1264700,55.772433
"631",58.380001,58.73,57.029999,57.48,2398400,54.875035
"632",57.860001,58.060001,57.130001,57.849998,2383700,55.228266
"633",58.07,58.099998,57.169998,57.389999,1424800,54.789113
"634",57.380001,57.990002,57.049999,57.52,1517800,54.913223
"635",57.459999,58.619999,57.349998,58.09,2080900,55.457391
"636",58.139999,59,57.98,58.830002,1283100,56.163856
"637",58.490002,59.91,58.369999,59.869999,2410400,57.46932
"638",59.900002,60.34,58.959999,58.990002,1990100,56.624609
"639",59,59.119999,57.740002,58.509998,1849100,56.163853
"640",57.900002,58.48,57.630001,58.400002,2235200,56.058267
"641",58.330002,58.470001,58.029999,58.32,571400,55.981473
"642",58.220001,58.279999,56.599998,56.68,2286000,54.407235
"643",56.669998,57.09,55.830002,57.029999,2564300,54.743199
"644",56.790001,57.200001,55.990002,56.439999,1880200,54.176857
"645",56.299999,57.599998,56.110001,57.34,1669400,55.04077
"646",58.110001,59.349998,57.110001,58.93,5809600,56.567014
"647",60.139999,61.990002,58.939999,60.279999,4886600,57.86288
"648",61.009998,61.599998,60.560001,61.18,2627200,58.726793
"649",60.970001,61.360001,60.130001,61.099998,2171400,58.649999
"650",61.099998,63.110001,60.650002,62.599998,4260900,60.089852
"651",62.540001,63.759998,62.41,63.259998,2929800,60.723387
"652",58.73,61.5,58.650002,60.400002,10797500,57.978071
"653",60,60.400002,59.529999,60.279999,3145700,57.86288
"654",60.610001,61.279999,60.299999,61.25,3848100,58.793986
"655",61.099998,63.419998,60.75,63.240002,3360500,60.704192
"656",62.740002,63.860001,62.240002,63.759998,2778900,61.203338
"657",63.400002,63.919998,62.939999,63.66,1868700,61.107349
"658",63.700001,63.900002,62.73,63.799999,1807100,61.241735
"659",63.57,63.700001,62.5,63.139999,1812300,60.6082
"660",61.650002,63.5,61.619999,62.73,2011700,60.21464
"661",61.84,62.869999,61.740002,62.310001,1685600,59.811483
"662",63.169998,64.580002,63,64.169998,1963300,61.596897
"663",64.239998,64.239998,63.470001,63.84,1226000,61.280132
"664",63.630001,64.720001,63.450001,64.550003,1434100,61.961665
"665",64.489998,65.260002,64.150002,65.18,2038900,62.5664
"666",64.809998,66,64.779999,65.75,2941100,63.113544
"667",66.089996,66.389999,63.57,64.769997,5692100,62.172837
"668",61.549999,63.669998,61.419998,62.169998,4001800,59.677094
"669",62.419998,63.849998,62.130001,63.720001,2190700,61.164944
"670",63.580002,64.139999,62.73,63.189999,2021700,60.656194
"671",63.189999,63.25,62.220001,62.700001,1577300,60.185844
"672",62.900002,63,62.470001,62.889999,1568700,60.368224
"673",62.880001,63.299999,62.669998,63.099998,861800,60.569803
"674",63.27,63.669998,63.040001,63.599998,1043600,61.049754
"675",63.720001,63.790001,63.169998,63.450001,1068300,60.905771
"676",63.150002,63.900002,62.82,63.700001,1468000,61.145746
"677",63.790001,65.279999,63.66,64.779999,2131700,62.182438
"678",64.779999,65.690002,64.449997,65.650002,1642200,63.017555
"679",65.650002,65.650002,64.379997,64.400002,1622400,61.817678
"680",64.18,64.75,63.950001,64.279999,1070700,61.702487
"681",64.519997,64.849998,63.849998,64.379997,933200,61.798476
"682",64.629997,65.349998,64.010002,64.010002,1521900,61.443317
"683",64.489998,66.120003,64.07,66.010002,2216600,63.363121
"684",65.910004,66.959999,65.239998,66.660004,1480000,63.987058
"685",66.510002,67.5,66.360001,67.160004,1806900,64.467009
"686",66.940002,69.290001,66.769997,69.040001,2662000,66.271622
"687",68.660004,70.519997,67.660004,70.480003,4850500,67.653883
"688",70.699997,70.739998,69.739998,70.169998,3230800,67.356308
"689",70.139999,70.480003,69.660004,70.059998,2358900,67.250718
"690",70.470001,71.080002,70.059998,70.879997,1451500,68.037838
"691",70.010002,70.709999,69.580002,70.25,2562400,67.433102
"692",70.010002,70.019997,68.970001,69.110001,1946300,66.338815
"693",68.82,69,68.220001,68.459999,2734200,65.714877
"694",68.480003,69.050003,68.349998,68.839996,1716000,66.079637
"695",68.900002,69.190002,68.639999,69.089996,1417200,66.319613
"696",69,69.480003,68.550003,69.419998,1446300,66.636382
"697",68.470001,68.959999,67.839996,68.830002,1578500,66.37601
"698",68.970001,69.029999,67.989998,68.5,2290300,66.057774
"699",69.230003,69.779999,68.57,69.589996,1558900,67.108909
"700",69.099998,69.370003,67.75,67.910004,2370300,65.488813
"701",70.150002,70.779999,68.82,69.230003,4432900,66.761751
"702",69.510002,69.75,67.860001,68.230003,1499400,65.797403
"703",68.379997,68.860001,67.800003,68.410004,1351300,65.970986
"704",67.980003,68.480003,67.870003,68.419998,870700,65.980624
"705",68.309998,69.610001,68.269997,69.540001,1153400,67.060696
"706",69.690002,70.720001,69.43,70.239998,1650900,67.735736
"707",70.639999,72.480003,70.559998,72,2287600,69.432989
"708",71.419998,71.959999,70.190002,70.809998,2101600,68.285413
"709",70.790001,71.110001,70.459999,70.870003,951700,68.343279
"710",69.75,70.760002,69.309998,70.610001,1164000,68.092547
"711",70.529999,71.169998,70.400002,70.910004,1001100,68.381854
"712",71,71.230003,70.489998,71.010002,1006500,68.478287
"713",71.309998,72.449997,71.209999,72.330002,926100,69.751225
"714",72.620003,74.199997,72.269997,73.379997,1848200,70.763785
"715",72.959999,73.290001,72.18,72.669998,1361100,70.079099
"716",72.529999,72.580002,70.099998,70.309998,1873900,67.80324
"717",71.080002,71.599998,70.669998,71.519997,1266300,68.970099
"718",71.059998,71.480003,70.139999,70.360001,1276800,67.85146
"719",70.529999,70.989998,68.910004,69.470001,1237400,66.993192
"720",69.660004,70.370003,69.580002,70.110001,1165400,67.610373
"721",70.169998,71.25,69.349998,71.059998,1138200,68.5265
"722",72.199997,72.540001,71.07,71.809998,1071100,69.24976
"723",71.919998,72.629997,71.739998,72.290001,965200,69.71265
"724",72.480003,73.660004,72.419998,72.959999,1140100,70.358761
"725",72.870003,73.209999,72.639999,72.93,671400,70.329832
"726",73.019997,73.760002,72.690002,73.059998,1002200,70.455194
"727",72.900002,74.080002,72.900002,73.68,883000,71.053092
"728",73.57,74.199997,73.339996,73.57,831800,70.947013
"729",73.889999,74.690002,73.730003,74.389999,943000,71.737778
"730",75,75.849998,74.790001,75.309998,965100,72.624975
"731",75.290001,76.150002,75.239998,75.550003,757700,72.856424
"732",74.730003,75.470001,74.139999,75.449997,1215700,72.759983
"733",75.139999,76.290001,75.110001,76.059998,747600,73.348235
"734",76.080002,76.730003,75.470001,75.809998,766500,73.107149
"735",75.830002,76.769997,75.669998,76.5,724200,73.77255
"736",76.279999,76.919998,76.040001,76.589996,677500,73.859338
"737",76.5,76.839996,76.25,76.68,1029000,73.946133
"738",76.580002,76.870003,76.279999,76.580002,928000,73.8497
"739",76.5,77.330002,76.309998,76.489998,1371200,73.762905
"740",76.639999,78.290001,76.470001,78,1968300,75.219071
"741",77.900002,78.290001,77.529999,77.910004,773600,75.132283
"742",78,78.589996,77.919998,78.379997,1007300,75.58552
"743",78.610001,79.349998,77.07,77.32,1994600,74.563315
"744",76.400002,76.669998,75.790001,76.190002,1443600,73.473605
"745",75.709999,76.400002,75.230003,76.209999,1419100,73.492889
"746",80.779999,81.25,78.599998,79.220001,4054600,76.395576
"747",78.830002,78.910004,77.510002,78.32,1007700,75.527662
"748",78.459999,78.459999,77.919998,78.18,740700,75.392654
"749",78.25,79.5,77.769997,77.779999,1315000,75.006913
"750",77.739998,78.959999,77.620003,78.940002,1232700,76.12556
"751",78.660004,79.419998,78.360001,78.839996,1558900,76.029119
"752",78.5,79.029999,77.68,77.830002,1452100,75.055134
"753",77.639999,77.949997,76.739998,77.900002,727300,75.122638
"754",78.720001,79.459999,78.519997,79.300003,599600,76.472725
"755",79.400002,79.559998,78.339996,78.669998,570900,75.865182
"756",78.019997,78.029999,76.849998,77.07,1504500,74.322228
"757",77.470001,77.860001,76.330002,76.400002,878600,73.676117
"758",76.07,76.209999,74.279999,75.339996,2099100,72.653904
"759",75.459999,76.339996,75.25,75.480003,1208700,72.78892
"760",75.970001,76.410004,75.339996,75.760002,914000,73.058936
"761",75.629997,77.220001,75.419998,76.589996,1345400,74.192304
"762",76.720001,76.760002,75,75.07,1055300,72.719892
"763",74.209999,74.279999,71.779999,72.110001,1645200,69.852557
"764",72.620003,72.779999,70.769997,72.510002,1847500,70.240037
"765",71.599998,72.239998,70.699997,71.309998,1037000,69.077599
"766",71.82,72.5,71.410004,72.129997,820100,69.871928
"767",73.010002,73.5,71.980003,72.480003,1068600,70.210977
"768",72.82,73.18,72.5,72.57,834500,70.298156
"769",72.260002,73.209999,72.040001,72.839996,1775700,70.5597
"770",73.290001,73.540001,72.620003,72.779999,684500,70.501581
"771",72.879997,73.540001,72.110001,72.5,1079100,70.230348
"772",72.190002,72.849998,72.059998,72.559998,733500,70.288467
"773",73.279999,73.599998,72.559998,73.440002,663000,71.140923
"774",73.800003,75.150002,73.769997,74.919998,1834200,72.574586
"775",75.360001,75.82,74.779999,75.529999,1148900,73.165491
"776",75.529999,75.919998,75.080002,75.900002,1017100,73.52391
"777",76.639999,77.309998,76.580002,77.089996,1128700,74.676651
"778",77,77.470001,76.75,77.019997,1039400,74.608843
"779",78.540001,80.32,78.110001,79.779999,1847200,77.282442
"780",79.68,79.830002,77.879997,78.279999,1040000,75.8294
"781",78.580002,78.900002,78.040001,78.230003,914500,75.78097
"782",78.300003,79.010002,78.300003,78.809998,662400,76.342807
"783",78.790001,78.919998,78.18,78.82,477700,76.352496
"784",78.75,79.410004,78.599998,78.989998,521800,76.517172
"785",79.120003,79.379997,78.370003,78.410004,760500,75.955335
"786",78.720001,79.139999,78.050003,78.459999,837800,76.003766
"787",78.230003,79.730003,78.139999,79.629997,925900,77.137136
"788",78.709999,80.07,78.230003,80.029999,1096800,77.524616
"789",79.800003,79.860001,78.379997,78.660004,956400,76.197509
"790",78.459999,79.989998,78.459999,79.650002,1216100,77.156514
"791",79.889999,80.199997,79.419998,79.510002,704300,77.020898
"792",80.150002,81.620003,80.120003,81.110001,1459000,78.570807
"793",80.25,81.779999,80.019997,81.470001,1094800,78.919538
"794",81.089996,81.449997,80.889999,81.160004,492900,78.619245
"795",81.199997,81.629997,80.370003,81.459999,1060900,78.909849
"796",81,81.389999,80.379997,80.650002,1259300,78.125209
"797",81.269997,81.699997,80.650002,81.360001,800900,78.812981
"798",81.360001,81.550003,80.839996,81.360001,390200,78.812981
"799",80.730003,81.559998,80.510002,81.459999,494500,78.909849
"800",81.379997,82.589996,80.739998,82.279999,1060500,79.704178
"801",82.129997,82.839996,81.440002,81.599998,1150800,79.045466
"802",81.160004,81.160004,79.790001,80.300003,1082000,77.786167
"803",79.989998,81.099998,79.419998,79.620003,1895800,77.127455
"804",79.449997,80.800003,78.809998,79.830002,1516000,77.33088
"805",80,81.68,79.910004,81.190002,1224400,78.648305
"806",81.07,81.360001,80.220001,80.57,759000,78.047711
"807",80.940002,81.610001,80.489998,81.5,793000,78.948598
"808",81.510002,82.089996,80.610001,82,1119700,79.432945
"809",82.339996,82.75,81.120003,81.669998,2033500,79.113274
"810",82.5,83.330002,79.089996,80.82,3278900,78.289885
"811",79.370003,79.599998,76.830002,77.25,3335100,74.831646
"812",76.800003,77.779999,76.650002,77.07,1579100,74.657281
"813",77.339996,77.839996,76.879997,77.110001,1009200,74.69603
"814",77.75,77.82,76.150002,76.540001,1195600,74.143874
"815",76.550003,78.489998,76.510002,78.470001,1395800,76.013455
"816",78.419998,78.510002,77.870003,77.910004,621300,75.470988
"817",78.120003,78.330002,76.330002,77.029999,745000,74.618532
"818",77.5,78,77.139999,77.830002,762100,75.393491
"819",78.209999,79.139999,78.120003,78.57,762000,76.110323
"820",78.57,79.230003,78.220001,78.870003,654100,76.400934
"821",78.870003,79.660004,78.57,79.019997,1022100,76.546232
"822",79.239998,79.519997,78.43,78.949997,659200,76.478424
"823",79.919998,80.150002,78.75,78.959999,622500,76.488113
"824",78.989998,79.870003,78.989998,79.860001,531900,77.359939
"825",79.470001,80.459999,78.360001,80.290001,907300,78.109024
"826",80.699997,81.080002,79.949997,80.129997,673600,77.953367
"827",80.309998,80.489998,79.010002,79.400002,2117700,77.2432
"828",79.209999,79.589996,78.199997,78.529999,877500,76.39683
"829",78.949997,79.839996,78.610001,79.120003,638600,76.970807
"830",79.010002,79.230003,77.220001,77.470001,982600,75.365626
"831",77.480003,77.82,76.809998,77.209999,919000,75.112686
"832",76.690002,77.169998,76.489998,76.889999,846700,74.801379
"833",76.43,76.900002,76.150002,76.620003,895600,74.538717
"834",76.690002,77.599998,76.410004,76.860001,942700,74.772195
"835",76.470001,76.639999,75.709999,76.339996,1037600,74.266316
"836",76.410004,77.349998,75.970001,76.559998,1229700,74.480341
"837",76.559998,77.720001,76.559998,77.610001,830600,75.501822
"838",76.629997,76.989998,75.900002,75.910004,829400,73.848004
"839",75.919998,76.089996,74.559998,74.760002,626100,72.729241
"840",74.830002,75.099998,73.629997,73.910004,1505100,71.902331
"841",76.230003,76.730003,75.07,75.379997,1670100,73.332394
"842",75.459999,76.589996,74.940002,76.57,887700,74.490072
"843",75.919998,76.699997,75.690002,76.459999,489200,74.383059
"844",76.269997,76.879997,75.220001,75.440002,1102400,73.39077
"845",76.32,77.339996,75.980003,76.980003,957800,74.888938
"846",76.800003,77.639999,76.300003,77.529999,620500,75.423994
"847",77.970001,78.459999,77.650002,78.139999,941100,76.017424
"848",78.389999,78.870003,77.720001,78.790001,834000,76.64977
"849",78.589996,79.330002,78.199997,79.050003,736600,76.902709
"850",78.610001,78.959999,77.75,78.419998,735200,76.289817
"851",78.599998,79.32,78.459999,78.870003,1216100,76.727598
"852",79,79.370003,78.5,79.32,787500,77.165372
"853",79.360001,79.660004,78.839996,79.5,537500,77.340482
"854",79.510002,79.949997,79.290001,79.790001,411100,77.622606
"855",79.720001,80.459999,79.480003,79.699997,709400,77.535047
"856",79.449997,79.809998,78.839996,79.169998,670800,77.019445
"857",79.230003,79.559998,78.5,79.010002,331400,76.863795
"858",79.139999,79.690002,78.93,79.379997,443500,77.223739
"859",79.019997,80.449997,78.529999,80.190002,723200,78.011742
"860",80.419998,80.589996,79.330002,79.559998,515000,77.39885
"861",79.849998,80.290001,78.150002,78.239998,695900,76.114707
"862",78.370003,79.690002,78.370003,79.650002,576300,77.486409
"863",79.529999,81.779999,79.529999,81.400002,1146500,79.188873
"864",81.260002,82.050003,81.18,81.730003,947500,79.50991
"865",81.480003,82.720001,81.309998,82.639999,637500,80.395188
"866",82.43,82.529999,81.370003,82.239998,798400,80.006052
"867",81.279999,82.860001,80.779999,82.739998,1007000,80.49247
"868",83,83.480003,82.18,82.489998,891400,80.249261
"869",82.400002,83,82.029999,82.260002,617900,80.025512
"870",82.290001,82.459999,79.809998,80.589996,1170600,78.40087
"871",80.379997,81.639999,80.379997,81.5,710900,79.286155
"872",81.650002,81.709999,80.760002,81.080002,734100,78.877565
"873",81.309998,81.550003,80.290001,80.989998,1637400,78.790006
"874",86.089996,88.879997,86,88.019997,5554200,85.629044
"875",88.150002,88.830002,87.419998,88.160004,1913200,85.765248
"876",88.629997,89.720001,87.919998,89.139999,1009300,86.718623
"877",89.139999,89.419998,87.830002,88.040001,1152600,85.648505
"878",87.900002,89.089996,87.629997,88.419998,1087000,86.01818
"879",88.120003,89.470001,88,88.580002,871000,86.173837
"880",89.919998,90.739998,88.970001,89.699997,1500600,87.263409
"881",90.459999,90.550003,88.860001,89.699997,1087500,87.263409
"882",89.860001,90.93,89.860001,90.330002,868000,87.876301
"883",90,90.519997,89.489998,90.089996,692300,87.642815
"884",90.040001,90.300003,88.870003,89.099998,885500,86.679709
"885",89.209999,89.5,88.629997,89.199997,678900,86.776991
"886",89.300003,89.779999,88.839996,89.309998,611400,86.884004
"887",89.160004,91.099998,89.160004,90.849998,962500,88.382172
"888",90.860001,90.970001,89.93,90.32,891200,87.86657
"889",90.239998,91.510002,88.970001,91.470001,1166200,89.321572
"890",90.849998,91.199997,90.290001,90.43,806200,88.305998
"891",90.830002,91.379997,90.470001,90.620003,1081200,88.491538
"892",89.5,91.370003,89.489998,90.5,1267200,88.374354
"893",90.5,91.410004,90.389999,91.029999,288100,88.891904
"894",91.080002,91.18,90.589996,90.970001,497500,88.833315
"895",91.400002,92,90.610001,90.870003,560300,88.735666
"896",91.43,92.18,90.910004,92.089996,689000,89.927004
"897",92.260002,93.019997,91.870003,92.779999,635300,90.6008
"898",92.199997,93.639999,92.040001,92.550003,862000,90.376207
"899",92.419998,92.610001,92,92.279999,599600,90.112544
"900",92.470001,92.889999,91.510002,91.639999,801000,89.487577
"901",92.199997,92.419998,91.169998,92.150002,680100,89.9856
"902",92.099998,92.110001,91.25,91.699997,694800,89.546165
