"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"454",71.599998,71.790001,70.57,70.620003,3682200,66.164909
"455",70.629997,71.029999,70.040001,70.400002,3103400,65.958787
"456",70,70.410004,69.709999,70.290001,1986300,65.855726
"457",70.800003,71.419998,70.379997,71.18,3516000,66.689579
"458",71.099998,71.120003,69.889999,70,4211400,65.584019
"459",70.029999,71.019997,69.93,70.709999,4099300,66.249228
"460",70.18,70.580002,69.809998,70.059998,2293600,65.640232
"461",69.989998,70.720001,69.769997,70.68,2296900,66.221122
"462",69.669998,70.209999,69.669998,70,1832900,65.584019
"463",69.75,70.150002,68.419998,68.480003,3202200,64.159912
"464",68.790001,70.489998,68.650002,70.110001,3612100,65.9616
"465",70.25,70.980003,69.870003,70.870003,2302700,66.676633
"466",70.779999,73.699997,70.720001,72.860001,6142400,68.548882
"467",73.099998,73.269997,71.68,72.25,5591300,67.974976
"468",73.43,73.650002,72.389999,73.190002,4426200,68.859358
"469",72.709999,73.269997,72.610001,72.940002,5244500,68.624151
"470",71.440002,72.739998,70.980003,71.410004,7939400,67.184682
"471",72.230003,74.440002,71.800003,73.93,8059100,69.55557
"472",73.529999,73.839996,72.800003,73.779999,4121900,69.414444
"473",73.480003,73.849998,72.080002,72.239998,4393400,67.965565
"474",72.690002,73.050003,72.160004,72.75,4211600,68.445391
"475",72.790001,73.290001,72.360001,72.889999,2805000,68.577106
"476",72.949997,73.529999,72.379997,73.32,2410800,68.981663
"477",73.120003,73.269997,72.43,72.730003,2053300,68.426577
"478",73.019997,74.330002,72.879997,73.550003,2319800,69.198058
"479",73.309998,74.07,73.129997,73.690002,2478600,69.329773
"480",74,74.099998,71.480003,72,5728500,67.739768
"481",71.709999,71.940002,70.790001,71.150002,2962800,66.940064
"482",71.110001,72.690002,70.839996,72.379997,3356900,68.097281
"483",71.93,72.050003,70.809998,71.809998,4087600,67.561008
"484",70.989998,71.099998,70.25,70.440002,3833100,66.272075
"485",70.959999,71.849998,70.769997,71.360001,2770200,67.137637
"486",71.099998,72.370003,71.07,71.699997,2545300,67.457516
"487",71.099998,71.379997,69.699997,69.809998,3404500,65.679348
"488",69.800003,71.080002,69.660004,69.760002,3341000,65.632311
"489",69.860001,70.629997,69.82,70.139999,2692600,65.989823
"490",70.050003,70.190002,67.910004,68.019997,4318700,63.995261
"491",68.089996,68.360001,67.230003,67.43,4696800,63.440175
"492",67.669998,69.169998,67.25,69.110001,2893800,65.02077
"493",69.559998,71.400002,69.269997,70.480003,4426100,66.309709
"494",69.870003,70.849998,69.459999,70.690002,2662200,66.507283
"495",71.029999,71.360001,69.519997,70.489998,4340400,66.319113
"496",70.019997,70.910004,70.019997,70.400002,1914100,66.234441
"497",70.760002,71.879997,70.739998,71.489998,2516400,67.259943
"498",70.889999,70.919998,70.160004,70.339996,2779900,66.177987
"499",70.330002,70.959999,69.559998,70.360001,3197700,66.196807
"500",67.739998,68.43,64.360001,64.699997,13368800,60.871705
"501",63.720001,64.360001,62.77,64.230003,6437400,60.429521
"502",63.830002,64.699997,63.73,64.400002,3149000,60.589461
"503",65.160004,67.709999,65.07,66.739998,5821300,62.791
"504",67.790001,68.540001,66.580002,66.769997,3385000,62.819223
"505",64.889999,64.900002,62.369999,64.589996,11461500,60.768213
"506",65.260002,65.339996,63.400002,63.450001,5571800,59.695671
"507",63.43,64.129997,63.07,63.5,4416100,59.742712
"508",63.529999,64.379997,62.5,62.860001,3352500,59.140581
"509",63.080002,64.75,63.02,64.419998,3925700,60.608274
"510",64.940002,65.089996,64.339996,64.989998,3446800,61.144547
"511",64.629997,65.93,64.540001,65.800003,3156900,61.906624
"512",66.209999,67.480003,65.870003,67.25,4950900,63.270825
"513",67.309998,67.589996,65.360001,66.230003,4745000,62.311181
"514",66.480003,66.559998,64.940002,65.010002,2998500,61.163368
"515",66.099998,66.739998,65.660004,66.110001,3556000,62.198279
"516",65.279999,65.610001,64.660004,65.300003,2928300,61.436209
"517",65.529999,65.830002,64.989998,65.459999,2423200,61.586738
"518",65.309998,65.629997,64.150002,64.629997,2635400,60.805848
"519",64.050003,64.349998,62.830002,63.889999,4208100,60.109635
"520",63.330002,64.489998,61.549999,64.419998,8757900,60.608274
"521",64.269997,64.709999,63.330002,63.950001,3201000,60.166086
"522",63.52,63.68,62.07,63.189999,3561800,59.451053
"523",63,65.169998,63,64.75,4653200,60.91875
"524",64.5,65.470001,64.129997,64.919998,3969500,61.078689
"525",65,65,63.200001,63.470001,4950700,59.714488
"526",63.959999,64.330002,62.810001,63.049999,4438000,59.319338
"527",62.970001,63.130001,61.759998,61.950001,5806400,58.549083
"528",61.470001,63.41,61.049999,63.139999,7856800,59.673753
"529",63.110001,64.839996,62.799999,64.720001,4605100,61.167016
"530",64.389999,64.839996,63.84,64.040001,3788800,60.524347
"531",64.279999,65.699997,63.830002,64.410004,5467800,60.874037
"532",64.449997,65.809998,64.080002,65.550003,6777900,61.951453
"533",63.43,67.5,63.419998,65.860001,12531200,62.244432
"534",65.459999,65.550003,63.700001,64.949997,9149200,61.384386
"535",63.75,64.160004,63.060001,63.119999,4952000,59.654851
"536",63.360001,63.360001,62.27,62.759998,3193300,59.314613
"537",62.849998,63.98,62.849998,63.509998,3336200,60.02344
"538",64.339996,65.470001,64.339996,65.110001,3783400,61.535606
"539",65.150002,66.989998,65.040001,66.730003,4154000,63.066674
"540",66.769997,66.989998,66.040001,66.400002,3237800,62.754789
"541",66.239998,66.239998,64.75,64.839996,5563300,61.280424
"542",65.18,65.400002,64.470001,64.559998,3786900,61.015797
"543",64.339996,65.720001,64.160004,65.660004,4110100,62.055415
"544",66.889999,68.660004,66.519997,67.529999,4717700,63.822751
"545",67.550003,68,67.260002,67.32,2391300,63.624281
"546",67.669998,68.169998,67.099998,67.110001,2785900,63.42581
"547",66.389999,66.839996,66,66.580002,3203700,62.924907
"548",66.620003,66.919998,66.449997,66.610001,2494300,62.953259
"549",66.419998,66.839996,66.260002,66.830002,1603800,63.161183
"550",66.790001,67.080002,66.620003,66.970001,1943500,63.293496
"551",67.110001,67.220001,65.449997,66.25,5327600,62.613022
"552",66.279999,66.379997,65.57,65.900002,4156400,62.282237
"553",66.25,66.730003,65.800003,66.129997,2884400,62.499607
"554",66.400002,66.769997,65.970001,66.099998,3600200,62.471255
"555",66.239998,66.339996,65.099998,65.18,2865400,61.601763
"556",65.07,65.809998,65.07,65.599998,4052000,61.998704
"557",65.400002,65.800003,65.199997,65.290001,2500900,61.705724
"558",65.239998,65.379997,64.300003,64.669998,2874800,61.119759
"559",64.230003,64.239998,62.900002,64.029999,4125600,60.514894
"560",64.220001,64.540001,63.450001,63.919998,3292000,60.410932
"561",63.849998,64.230003,63.43,63.779999,2235300,60.278618
"562",63.759998,64.360001,63.740002,63.900002,1786800,60.392033
"563",63.700001,63.98,63.310001,63.360001,1945400,59.881677
"564",63.880001,64,63.259998,63.720001,2429800,60.221914
"565",63.48,63.689999,62.75,62.98,2557800,59.522537
"566",62.93,63.630001,62.799999,63.34,2510200,59.862774
"567",63.779999,65.050003,63.639999,64.080002,3896000,60.562152
"568",64.330002,65.75,64.150002,65.75,3885300,62.140471
"569",65.769997,66.650002,65.68,66.129997,3874900,62.499607
"570",66.68,67.970001,66.440002,66.849998,4736500,63.180082
"571",66.93,67.230003,65.760002,66.790001,3940400,63.123378
"572",66.849998,67.459999,66.059998,67.209999,2276900,63.520319
"573",67.419998,67.690002,66.32,66.559998,4534500,62.906001
"574",66.599998,66.800003,66.25,66.540001,4690400,62.887102
"575",66.540001,66.870003,66.330002,66.809998,2861900,63.142277
"576",66.639999,68.029999,66.639999,67.830002,3082200,64.106285
"577",67.809998,68.190002,67.400002,68.190002,2853500,64.446522
"578",68.919998,69.209999,68.489998,68.519997,3711600,64.758401
"579",67.949997,68.410004,67.75,68.239998,1789300,64.493773
"580",68.669998,68.879997,66.720001,66.720001,3206700,63.057221
"581",66.800003,67.050003,65.980003,66.540001,2532200,62.887102
"582",67.010002,68.129997,66.75,67.629997,3444700,63.91726
"583",65.68,66.830002,64.529999,66.339996,4604600,62.698077
"584",66.800003,67.849998,66.739998,67.419998,3558700,63.71879
"585",67.489998,68,65.809998,66.449997,3791000,62.802039
"586",66.699997,66.980003,66.010002,66.419998,1992400,62.773687
"587",66.760002,66.900002,66.129997,66.470001,2190500,62.820945
"588",66.889999,67.150002,65.620003,66,3724700,62.376746
"589",66.110001,67.099998,65.919998,66.940002,3334700,63.265145
"590",66.800003,68.290001,65.989998,66.040001,5717900,62.414551
"591",70.18,72,69.150002,70.989998,18930600,67.434878
"592",71.260002,71.550003,69.230003,69.93,7015800,66.427964
"593",69.720001,69.910004,69.089996,69.449997,2929900,65.971999
"594",69.730003,71.169998,69.629997,70.82,4067200,67.273393
"595",71.07,71.559998,70.019997,70.949997,3397400,67.39688
"596",71.300003,72,70.949997,71.349998,2698300,67.77685
"597",71.349998,72.150002,71.290001,72.089996,3493200,68.479789
"598",71.440002,71.68,69.790001,70.089996,4486900,66.579948
"599",70.190002,70.739998,69.68,70.190002,2073700,66.674946
"600",69.68,70.220001,69,70.010002,3091700,66.50396
"601",70.410004,70.709999,69.68,69.93,2758000,66.427964
"602",70.269997,70.860001,69.839996,70.190002,2521900,66.674946
"603",69.93,70.059998,69.43,69.900002,2145400,66.399468
"604",70.639999,70.68,69.580002,70.110001,2130000,66.59895
"605",70.080002,73.300003,69.989998,72.82,4778100,69.173235
"606",73.269997,73.860001,72.080002,72.120003,3051300,68.508293
"607",71.879997,72.489998,71.629997,72.290001,2196200,68.669778
"608",72.57,73.309998,72.519997,73.150002,2521100,69.48671
"609",72.419998,73,71.559998,71.879997,2592500,68.280307
"610",71.410004,71.75,70.699997,71.139999,3044700,67.577367
"611",71.07,72.75,70.419998,71.970001,3147500,68.365804
"612",72.160004,72.940002,71.540001,72.760002,2965400,69.116242
"613",72.440002,73.660004,72.029999,72.699997,2603400,69.059242
"614",72.93,73.260002,71.040001,71.309998,3773200,67.738852
"615",71.160004,72.029999,70.860001,71.110001,2309300,67.548871
"616",71.139999,72.150002,70.559998,71.889999,3502700,68.289808
"617",72.82,73.339996,72.519997,73.32,1946900,69.648195
"618",72.889999,72.889999,71.510002,72.389999,3149200,68.764769
"619",72.769997,73.889999,72.610001,73.529999,2734000,69.847678
"620",74,74.349998,73.620003,74,1936400,70.294142
"621",73.790001,73.849998,73.059998,73.629997,2587300,69.942668
"622",73.730003,74.440002,73.559998,73.800003,1900300,70.10416
"623",73.68,74.160004,73.040001,73.889999,2556600,70.18965
"624",73.989998,74.75,73.370003,74.470001,3011100,70.740606
"625",67.5,68.199997,66.730003,67.080002,18706500,63.720691
"626",67.120003,67.75,66.639999,66.790001,6150300,63.445213
"627",66.639999,66.839996,65.349998,65.889999,5880200,62.590283
"628",66.230003,66.470001,65.43,65.900002,3744600,62.599784
"629",66.010002,68.089996,65.529999,66.919998,4877900,63.5687
"630",67.199997,67.610001,66.050003,66.300003,3918400,62.979754
"631",66.589996,66.860001,65.760002,66.25,4087800,62.932255
"632",66.459999,67.870003,66.279999,67.519997,4259200,64.138651
"633",68.190002,68.25,67.5,67.639999,3600600,64.252645
"634",68.839996,68.900002,67.620003,67.800003,4267700,64.404635
"635",67.870003,68.449997,67.760002,67.900002,3784900,64.499626
"636",68.110001,69.089996,67.800003,69.07,3675800,65.611032
"637",69.339996,70.349998,68.900002,69.050003,5258200,65.592036
"638",68.839996,68.870003,67.150002,67.160004,7848100,63.796687
"639",67.129997,67.160004,65.830002,66.489998,6049600,63.160234
"640",65.550003,65.599998,63.07,63.880001,11992700,60.680944
"641",64.730003,65.239998,64.410004,65.010002,2695600,61.754355
"642",65.010002,65.349998,64.610001,65.040001,2899500,61.782852
"643",65.279999,65.800003,64.739998,65.459999,3356000,62.181817
"644",65.059998,65.290001,64.699997,64.720001,2804200,61.478877
"645",64.720001,66.470001,64.559998,66.400002,3338700,63.074745
"646",67.5,67.5,66.32,67.160004,4379100,63.796687
"647",67.129997,68.050003,66.940002,67.580002,2627300,64.195652
"648",67.440002,68.449997,66.849998,68.32,2719400,64.898591
"649",67.989998,68.290001,66.709999,67.889999,3802600,64.490125
"650",64.400002,65.43,64.400002,65.040001,12403800,61.782852
"651",65.059998,65.379997,64.089996,64.82,7451800,61.892659
"652",65.300003,66.519997,65.260002,66.25,4970500,63.258079
"653",66.110001,66.959999,65.540001,66.870003,3981000,63.850082
"654",66.949997,67.18,66.050003,66.150002,3482500,63.162597
"655",66.019997,66.540001,65.879997,66.370003,2680500,63.372663
"656",65.93,66.25,65.860001,65.949997,3030100,62.971625
"657",66.190002,66.239998,65.050003,65.400002,5682300,62.446468
"658",65.400002,65.480003,64.900002,65.150002,4500300,62.207758
"659",64.919998,65.809998,64.650002,65.290001,4131400,62.341435
"660",65.400002,66.129997,65.300003,66.099998,4811300,63.114852
"661",66.25,66.809998,66.160004,66.389999,3853200,63.391756
"662",65.699997,65.730003,64,64.629997,8407800,61.711238
"663",64.510002,64.870003,63.27,64.589996,7591300,61.673043
"664",64.25,65.029999,64,64.239998,4883100,61.338851
"665",63.880001,64.57,63.18,64.239998,11510900,61.338851
"666",64.209999,65.400002,64.019997,64.940002,5129500,62.007243
"667",65.220001,66.019997,64.800003,65.93,4690700,62.952531
"668",65.900002,66.010002,63.900002,63.939999,10501700,61.0524
"669",59.740002,62.619999,59.68,62.080002,29144200,59.276403
"670",61.310001,63.209999,61.110001,62.93,9060200,60.088014
"671",63.040001,63.950001,63,63.57,6844100,60.699111
"672",63.700001,65.489998,63.66,65.300003,7190100,62.350985
"673",65.160004,65.190002,64.480003,64.550003,5352600,61.634856
"674",64.580002,65.059998,64.059998,64.75,4934400,61.825821
"675",64.769997,64.910004,63.950001,64.410004,4e+06,61.501179
"676",64.269997,64.540001,63.77,63.889999,3949600,61.004659
"677",63.82,64.5,63.450001,63.990002,4334200,61.100145
"678",64.199997,65.18,63.93,65.150002,4286800,62.207758
"679",65.169998,65.459999,64.519997,64.559998,4302900,61.644399
"680",64.269997,65.400002,64.25,65.050003,4487400,62.112275
"681",65.209999,65.599998,64.720001,65.449997,2579100,62.494205
"682",65.620003,66.389999,64.730003,64.730003,4388000,61.806727
"683",65.150002,65.480003,64.309998,64.870003,3758300,61.940404
"684",64.849998,65.650002,64.760002,65.379997,1984600,62.427367
"685",65.629997,66.480003,65.43,65.480003,3367400,62.522856
"686",64.889999,65.620003,64.349998,65.209999,3079700,62.265046
"687",65.110001,65.480003,64.949997,65.470001,2148600,62.513306
"688",65.589996,66.830002,65.550003,66.300003,3145800,63.305824
"689",66.360001,68,66.300003,66.910004,4263600,63.888276
"690",66.82,67.309998,66.629997,67.25,3538700,64.212918
"691",67.709999,68.370003,67.669998,67.720001,4600400,64.661694
"692",67.779999,67.970001,67.32,67.839996,4667000,64.77627
"693",71.389999,71.5,68.550003,68.730003,9455700,65.626083
"694",68.610001,69.629997,68.550003,69.349998,5971900,66.218078
"695",69.459999,69.910004,69.25,69.849998,2672200,66.695498
"696",69.529999,70.199997,69.239998,70.199997,3497500,67.02969
"697",69.309998,69.629997,68.75,69.110001,3187000,65.988919
"698",69.269997,69.540001,68.459999,68.839996,2390700,65.731109
"699",69.18,69.709999,68.949997,69.449997,1649100,66.313561
"700",69.059998,69.900002,69.059998,69.459999,1829500,66.323111
"701",69.360001,69.900002,69.300003,69.690002,1791900,66.542727
"702",70.540001,70.980003,70.290001,70.699997,3624500,67.50711
"703",70.809998,71.279999,70.599998,71.110001,2958000,67.898597
"704",70.620003,71.389999,70.610001,71.32,1932300,68.099112
"705",71.32,72.209999,70.900002,71.940002,3275200,68.691115
"706",71.93,72.32,71.019997,71.169998,1587000,67.955885
"707",70.82,70.919998,69.43,70.150002,5632400,66.981953
"708",69.93,69.970001,67.099998,67.540001,8693800,64.489822
"709",67.610001,68.279999,67.32,67.730003,3360500,64.671244
"710",66.5,67.059998,65.279999,66.970001,7611300,63.945564
"711",66.160004,67.370003,66.099998,67.330002,3934700,64.289307
"712",67.32,67.550003,66.669998,66.790001,5919900,63.773693
"713",66.779999,67.699997,66.739998,66.760002,5515900,64.066386
"714",65.919998,67.599998,65.919998,67.230003,6904600,64.517424
"715",67.099998,67.870003,66.949997,67.800003,3891400,65.064425
"716",67.040001,67.25,65.940002,66.059998,4417000,63.394625
"717",66.300003,66.870003,66.019997,66.650002,4399000,63.960824
"718",66.269997,66.720001,65.82,66.230003,3680500,63.557771
"719",66.339996,66.419998,64.870003,65,4566100,62.377396
"720",65.279999,65.330002,64.739998,65.040001,4851700,62.415783
"721",65.040001,65.43,64.57,65.260002,3133000,62.626908
"722",64.389999,64.639999,63.16,64.150002,8453600,61.561693
"723",68.400002,69.779999,67.760002,68.650002,10298000,65.880128
"724",69.139999,69.139999,67.040001,67.199997,4743300,64.488628
"725",66.989998,67.199997,66.620003,66.860001,2852400,64.16235
"726",67.150002,67.690002,66.720001,67.599998,2762900,64.87249
"727",67.5,68.220001,66.980003,68.120003,3297200,65.371514
"728",67.790001,68.209999,67.510002,67.599998,2089100,64.87249
"729",67.629997,68.379997,67.25,68.080002,2867800,65.333127
"730",68.5,69.050003,68.489998,68.910004,2760000,66.12964
"731",68,68.739998,67.949997,68.379997,2356000,65.621018
"732",68.629997,68.769997,68.160004,68.620003,1830700,65.85134
"733",68.699997,69.68,68.449997,69.580002,3144700,66.772605
"734",69.330002,69.489998,68.830002,69.07,2208000,66.28318
"735",69.309998,70.360001,69.269997,70.360001,3286300,67.521133
"736",69.279999,70.07,68.43,68.919998,4759000,66.139231
"737",69.18,70.220001,69,70.150002,2739100,67.319606
"738",69.900002,70.599998,69.809998,69.919998,3340500,67.098883
"739",69.919998,70.129997,69.330002,69.629997,2783800,66.820583
"740",69.720001,70.290001,69.230003,70.160004,2825000,67.329205
"741",70.099998,70.57,69.68,70.459999,2660100,67.617096
"742",70.260002,70.639999,70,70.18,2608000,67.348395
"743",70.050003,70.93,69.510002,69.830002,2181300,67.012518
"744",68.940002,69.370003,68.660004,69.300003,2394400,66.503904
"745",69.129997,69.25,68.550003,69.209999,1809800,66.417531
"746",69.860001,70.410004,69.599998,70.029999,1886400,67.204446
"747",69.730003,70.089996,69.290001,69.540001,2141400,66.734218
"748",69.5,69.519997,68.559998,68.599998,2015000,65.832143
"749",68.5,69.080002,67.75,67.75,2453300,65.01644
"750",67.790001,69.010002,67.790001,69.010002,2925900,66.225603
"751",69.040001,70.110001,68.510002,68.860001,2600400,66.081654
"752",68.610001,69.120003,67.800003,68.029999,2023000,65.285141
"753",68.300003,71.25,68.290001,71.120003,7427800,68.25047
"754",72.239998,73.639999,72.120003,73.519997,5620600,70.55363
"755",73.400002,73.889999,72.199997,72.470001,3975100,69.545999
"756",71.860001,73.059998,71.690002,71.760002,3453600,68.864647
"757",71.839996,72.669998,71.419998,71.699997,3452000,68.807063
"758",71.529999,71.849998,71.050003,71.610001,2892600,68.720698
"759",71.599998,71.739998,70.959999,71.110001,1788700,68.240872
"760",71.540001,72.239998,70.959999,71.599998,1900900,68.711099
"761",71.769997,72.620003,71.769997,72.220001,1741000,69.306086
"762",72.199997,72.639999,71.330002,71.510002,1830900,68.624734
"763",70.809998,71,69.230003,69.389999,3125400,66.590269
"764",69.720001,70,68.82,68.980003,4734200,66.196815
"765",68.059998,68.559998,67.059998,68.099998,3287000,65.352316
"766",68.870003,69.110001,68.32,68.339996,2254600,65.582631
"767",68.959999,69.419998,68.510002,69.220001,2141600,66.42713
"768",69.809998,69.989998,69.160004,69.599998,1827800,66.791795
"769",69.620003,69.889999,68.900002,69.339996,3062700,66.542283
"770",69.599998,70.489998,69.260002,70.220001,2166100,67.386782
"771",70.18,70.870003,69.879997,70.099998,2313900,67.271621
"772",69.93,71.25,69.639999,71.120003,1840700,68.25047
"773",71.599998,71.730003,70.739998,71.660004,1529300,68.768683
"774",72.480003,73.059998,72.199997,72.489998,2500300,69.565189
"775",73.309998,73.459999,72.660004,73,2591600,70.054614
"776",72.650002,72.730003,71.860001,72.360001,2645000,69.760573
"777",70.919998,72.739998,70.379997,71.529999,6580800,68.960388
"778",71.489998,72.019997,70.449997,70.639999,5886200,68.102361
"779",70.849998,72.110001,70.790001,71.760002,3330700,69.182129
"780",72.050003,72.309998,70.910004,71.57,2962900,68.998952
"781",72,72,71.089996,71.400002,1694700,68.835061
"782",71.370003,72.379997,71.279999,72.199997,2740800,69.606317
"783",72.300003,72.330002,71.540001,72.080002,2021400,69.490633
"784",71.519997,71.989998,71.300003,71.470001,1719000,68.902546
"785",71.43,71.57,70.029999,70.43,3170900,67.899905
"786",70.639999,71.5,70.410004,71.449997,3209700,68.88326
"787",71.639999,72.110001,71.370003,72.099998,2048900,69.509911
"788",72,74.019997,71.769997,74,3918800,71.341658
"789",73.610001,73.769997,73.019997,73.519997,1780800,70.878898
"790",73.800003,73.980003,72.800003,73.050003,1656000,70.425788
"791",73.330002,73.550003,72.769997,72.919998,1551300,70.300454
"792",73.5,74.129997,73.349998,73.900002,1646400,71.245252
"793",73.900002,74.419998,73.449997,74.389999,2137400,71.717647
"794",74.5,74.839996,73.720001,74.82,2586000,72.1322
"795",74.730003,74.800003,73.93,74,1879700,71.341658
"796",74.330002,74.660004,73.839996,73.879997,1710200,71.225966
"797",74.099998,74.5,73.910004,74.099998,1310000,71.438064
"798",73.919998,74.949997,73.800003,74.400002,1820600,71.72729
"799",74.260002,75.129997,74.169998,74.470001,3153700,71.794775
"800",72.410004,73.099998,71.730003,72.970001,5847800,70.34866
"801",72.379997,73.32,72.279999,73.059998,2626400,70.435424
"802",72.669998,72.870003,72.25,72.470001,2053400,69.866622
"803",72.25,72.599998,72,72.160004,1967100,69.567761
"804",72.290001,73,72.059998,72.080002,1587100,69.490633
"805",72.32,73.040001,72.260002,72.639999,1515100,70.030513
"806",72.57,72.910004,72.080002,72.209999,2011300,69.61596
"807",72.43,73,72.360001,72.75,1107000,70.136562
"808",72.839996,72.919998,71.919998,72.57,1806600,69.963028
"809",72.550003,72.75,71.910004,72.029999,1503800,69.442426
"810",71.459999,71.919998,71.260002,71.370003,1704800,68.80614
"811",71.18,71.300003,70.760002,70.779999,2964400,68.237331
"812",70.690002,71.32,70.400002,70.550003,2610000,68.015597
"813",70.519997,70.519997,69.57,70.019997,3090300,67.50463
"814",70.739998,70.940002,69.650002,70,2473900,67.485352
"815",69.239998,69.690002,68.779999,69.629997,5766800,67.128641
"816",69.889999,70.82,69.739998,69.839996,2633400,67.331096
"817",70.059998,70.379997,69.43,69.610001,3449800,67.109363
"818",70.139999,71.709999,70.139999,71.480003,3323500,68.912189
"819",71.709999,71.830002,71.029999,71.529999,2854700,68.960388
"820",71.610001,72.209999,71.32,72.209999,1566000,69.61596
"821",72.339996,72.839996,72.129997,72.389999,1795200,69.789494
"822",72.510002,72.699997,72.089996,72.529999,1787000,69.924464
"823",73,73.199997,72.489998,72.650002,2016800,70.040156
"824",72.57,73.220001,72.459999,72.739998,2330300,70.12692
"825",72.580002,73.760002,72.290001,73.620003,2031100,70.975312
"826",73.660004,73.660004,72.690002,72.730003,2164500,70.117284
"827",72.709999,72.790001,72,72.089996,2751200,69.500268
"828",71.910004,72.160004,71.389999,71.809998,1301800,69.230328
"829",71.849998,72.709999,71.709999,72.059998,1423900,69.471347
"830",72,72.040001,71.449997,71.599998,1206600,69.027873
"831",71.889999,72.550003,71.699997,72.370003,1501900,69.770216
"832",72.129997,72.559998,71.910004,72.129997,1151000,69.538832
"833",71.519997,71.860001,71.019997,71.389999,2262200,68.825418
"834",71.580002,71.739998,71.07,71.580002,1670300,69.008595
"835",70.910004,71.379997,70,70.699997,3401100,68.160203
"836",70.5,71.25,70.279999,70.440002,2507400,67.909548
"837",70.599998,71.68,70.57,71.529999,2236400,68.960388
"838",70.970001,71.790001,70.889999,71.43,3246100,68.863982
"839",71.25,72.080002,70.940002,71.669998,6557100,69.095358
"840",65.75,66.949997,64.919998,66.480003,20648300,64.4244
"841",66.849998,67.150002,65.669998,65.940002,6865300,63.901096
"842",65.970001,67.129997,65.809998,67,5610500,64.928318
"843",66.839996,67.290001,66.550003,66.940002,3283200,64.870176
"844",66.889999,66.910004,65.760002,65.800003,4994300,63.765426
"845",66.169998,66.599998,66.120003,66.459999,3811500,64.405014
"846",66.400002,67.480003,66.32,67.389999,4084700,65.306259
"847",67.709999,67.790001,66.620003,66.68,4839200,64.618213
"848",66.75,67.080002,66.459999,66.849998,3373400,64.782955
"849",67.040001,67.279999,66.779999,67.07,4241800,64.996153
"850",67,67,64.080002,65.169998,10134800,63.154901
"851",65.419998,66.019997,65.209999,66,2725100,63.959239
"852",66.260002,67,66.059998,66.57,2766700,64.511614
"853",66.57,66.949997,66.57,66.760002,2163100,64.695741
"854",66.900002,67.150002,66.769997,67.059998,2037500,64.986461
"855",67.470001,68.5,67.470001,68.160004,3850400,66.052454
"856",67.900002,68,67.120003,67.620003,2585500,65.52915
"857",67.610001,68.610001,67.510002,68.480003,3277600,66.362559
"858",68.910004,70,68.790001,69.910004,4211700,67.748343
"859",69.489998,70.32,69.220001,70.230003,2909000,68.058448
"860",70.32,70.699997,69.809998,70.330002,2945100,68.155354
"861",70.43,70.699997,69.629997,69.800003,2660000,67.641743
"862",69.629997,70.629997,69.290001,70.57,3025200,68.387931
"863",70.919998,72.690002,70.610001,71.739998,5110500,69.521752
"864",71.559998,71.739998,70.720001,71.489998,4830800,69.279482
"865",71.349998,73.25,71.199997,73.190002,4691100,70.926922
"866",73.199997,73.489998,72.93,73.339996,2474500,71.072278
"867",73.480003,73.989998,73.18,73.980003,2986900,71.692495
"868",73.849998,74.25,73.290001,73.410004,2651300,71.14012
"869",73.5,73.989998,73.260002,73.779999,1994900,71.498675
"870",74,74,72.099998,72.32,3713900,70.08382
"871",72.440002,75.150002,72.339996,74.919998,5690300,72.603425
"872",75.82,78.68,75.790001,78.300003,8320300,75.878918
"873",77.879997,78.370003,77.449997,78.010002,2916800,75.597884
"874",77.400002,78.279999,77.389999,77.650002,3254000,75.249015
"875",77.480003,77.690002,76.879997,77.589996,2419100,75.190865
"876",77.589996,78.239998,77.360001,77.68,1361300,75.278086
"877",77.559998,78.57,77.379997,77.709999,2500800,75.307157
"878",75.400002,76.410004,74.830002,75.610001,6714800,73.272092
"879",75.660004,76.160004,75.400002,75.660004,2471500,73.320549
"880",75.099998,75.290001,74,74.389999,3789600,72.089814
"881",75.25,75.339996,74.080002,74.370003,2890800,72.070436
"882",74.370003,74.720001,74.169998,74.300003,2788100,72.002601
"883",74.300003,74.300003,73.239998,73.410004,2476900,71.14012
"884",73.589996,74.019997,72.760002,72.900002,1908000,70.645888
"885",72.629997,72.889999,71.5,71.599998,2957300,69.386082
"886",71.739998,72.650002,71.629997,71.809998,2225500,69.589588
"887",73.07,73.889999,72.699997,73.230003,2950700,70.965686
"888",73.07,73.190002,71.75,71.870003,2467100,69.647737
"889",71.870003,72.739998,71.25,72.730003,2599500,70.481146
"890",72.480003,72.93,71.779999,72.75,2697700,70.500525
"891",72.849998,73.790001,72.769997,73.389999,3100300,71.120735
"892",73.5,74,72.809998,73.970001,1820200,71.682803
"893",73.959999,74.190002,73.629997,74.099998,708100,71.80878
"894",74.120003,74.400002,73.919998,74.110001,812600,71.818473
"895",74.410004,74.410004,73.559998,73.870003,872300,71.585896
"896",73.849998,74.970001,73.839996,74.919998,1953300,72.603425
"897",75,76.410004,75,75.610001,2132900,73.272092
"898",75.379997,75.610001,74.830002,75.089996,1956300,72.768167
"899",75.459999,76.099998,75,75.559998,1457100,73.223635
"900",75.519997,76.139999,75.290001,75.5,2935800,73.165493
"901",76.889999,77.209999,76.43,76.559998,3619700,74.192715
"902",76.68,77.330002,76.209999,76.529999,4448600,74.163643
