"","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"450",152.429993,156.050003,151.619995,154.369995,9936800,38.592499
"451",152.830002,153.899994,151.800003,152.839996,5102800,38.209999
"452",152.889999,154.639999,152.300003,153.899994,4654000,38.474998
"453",154.800003,157.559998,154.149994,157.339996,6768400,39.334999
"454",156.679993,157.179993,153.389999,153.5,7746000,38.375
"455",153.949997,155.710007,151.669998,154.059998,6222800,38.514999
"456",153.009995,157.429993,152.169998,156.410004,7193200,39.102501
"457",156.729996,156.979996,152.899994,154.509995,6420800,38.627499
"458",152.889999,158.449997,152.559998,157.179993,8230800,39.294998
"459",156.600006,159.009995,156.429993,158.320007,5534800,39.580002
"460",157.020004,157.020004,152.960007,155.679993,6243600,38.919998
"461",156.009995,157.619995,154.429993,157.039993,4948400,39.259998
"462",153.529999,157.899994,153.009995,157.520004,7308000,39.380001
"463",157.740005,159,152.960007,153.729996,10788800,38.432499
"464",152.339996,158.570007,152.339996,158.080002,11344800,39.52
"465",157.789993,158.690002,156.389999,158.300003,6048000,39.575001
"466",157.990005,161.889999,157.179993,159.369995,9975200,39.842499
"467",160.770004,161.5,154.25,154.929993,9880400,38.732498
"468",155.449997,156.809998,153.910004,156.169998,6028800,39.0425
"469",155.190002,159.580002,154.779999,158.639999,5556000,39.66
"470",159.130005,164.75,157.800003,159.570007,12405200,39.892502
"471",160.070007,161.100006,156.830002,156.899994,7006400,39.224998
"472",154.199997,155.839996,150.660004,155,9539600,38.75
"473",154.570007,154.770004,147.5,149.979996,9383600,37.494999
"474",150.5,152,147.770004,150.699997,11908400,37.674999
"475",151,156.350006,151,156.199997,7077600,39.049999
"476",156.470001,158.880005,154.630005,156.660004,7682000,39.165001
"477",156.089996,157.130005,154.789993,155.729996,3965200,38.932499
"478",156.149994,159.380005,154.970001,156.880005,5548800,39.220001
"479",155.960007,159.5,155.520004,158.940002,5876400,39.735001
"480",160.270004,163.5,157.309998,157.520004,12618800,39.380001
"481",157.199997,157.199997,152.279999,152.589996,10230400,38.147499
"482",151.789993,153.699997,150.740005,151.830002,6163200,37.9575
"483",150.600006,150.880005,142.059998,146.020004,15954400,36.505001
"484",144.309998,150.220001,144.039993,148.979996,9210400,37.244999
"485",149.369995,149.800003,134.369995,135.440002,38547600,33.860001
"486",135.100006,140.270004,134.710007,137.779999,13857600,34.445
"487",136.179993,138.630005,135.199997,136.550003,7354000,34.137501
"488",138.309998,139.990005,137.550003,138.100006,11282800,34.525002
"489",139.479996,139.740005,134.070007,136.580002,13078400,34.145
"490",136.960007,138.979996,132.110001,133.800003,21522000,33.450001
"491",143.429993,148.949997,143,145.580002,36138000,36.395
"492",144.119995,149.529999,140.320007,149.050003,15436400,37.262501
"493",148.179993,151.910004,147,149.449997,12460000,37.362499
"494",147.029999,150.949997,145.559998,150.610001,10400000,37.6525
"495",149.199997,150.240005,145,146.210007,10060400,36.552502
"496",147.139999,150,146.199997,147,9678400,36.75
"497",146.960007,148.720001,143.199997,145.690002,10981600,36.422501
"498",142.350006,142.970001,139.5,140.949997,13785200,35.237499
"499",138.240005,140.539993,135.149994,138.619995,12621600,34.654999
"500",134.240005,134.350006,130.600006,130.990005,15065600,32.747501
"501",130.130005,132.190002,126.32,131.220001,14039200,32.805
"502",130.740005,135.25,129.800003,133.740005,10949200,33.435001
"503",134.330002,137.729996,133.199997,136.979996,10435600,34.244999
"504",138.320007,138.600006,135.259995,135.559998,7091200,33.889999
"505",135.320007,136.630005,131.399994,136.490005,8953200,34.122501
"506",137.330002,137.5,130.380005,130.460007,8252000,32.615002
"507",131.690002,131.690002,126.949997,130.580002,9843600,32.645
"508",130.270004,130.380005,126.559998,127.330002,8401600,31.8325
"509",127.290001,129.630005,125.25,129.360001,12167600,32.34
"510",129.820007,135.070007,128.559998,134.559998,12874000,33.639999
"511",131.320007,137.740005,130.139999,136.800003,11644400,34.200001
"512",138.320007,142.470001,136.539993,138.009995,10668400,34.502499
"513",138.720001,139.229996,136.190002,137.75,7940400,34.4375
"514",135.339996,137.75,132.669998,132.770004,8782000,33.192501
"515",133.139999,137.25,133.100006,137.110001,8194000,34.2775
"516",135.210007,135.449997,132.690002,134.160004,5635200,33.540001
"517",134.729996,136.669998,134,135.330002,4588400,33.8325
"518",134.979996,137.300003,134.369995,135.720001,4570800,33.93
"519",135,135.419998,129.649994,131.779999,7087600,32.945
"520",135.339996,138.309998,135.149994,138.259995,10560800,34.564999
"521",136.910004,139.240005,135.929993,139.070007,8538800,34.767502
"522",138.860001,142.559998,138.520004,141.350006,3344400,35.337502
"523",140.949997,143.839996,140,142.419998,4278800,35.605
"524",139.610001,139.610001,133.479996,135.75,11248400,33.9375
"525",135.839996,136.699997,130.600006,131.300003,8984000,32.825001
"526",132.619995,133.669998,128,128.869995,8694400,32.217499
"527",129.990005,130.419998,125.290001,126.910004,6042800,31.727501
"528",127.980003,128.990005,124.809998,127.540001,6979200,31.885
"529",128.240005,131,127.989998,130.550003,6668400,32.637501
"530",129.949997,130.789993,127.440002,127.989998,4522800,31.997499
"531",128.919998,129.899994,125.099998,126.779999,7252400,31.695
"532",130.339996,136.460007,129.399994,134.899994,12746400,33.724998
"533",135.740005,140.830002,135.399994,139.110001,10063200,34.7775
"534",138.020004,138.020004,134.509995,135.160004,6290000,33.790001
"535",132.179993,132.720001,128.889999,131,10374400,32.75
"536",130.800003,131.119995,125.550003,126.720001,15500000,31.68
"537",128.009995,129.130005,125.110001,125.32,9948400,31.33
"538",128.360001,130.75,122.889999,124.610001,18435600,31.1525
"539",125.360001,133.389999,125.360001,131.490005,16979200,32.872501
"540",131.570007,131.570007,125.029999,125.870003,14448400,31.467501
"541",126.160004,128.220001,123.639999,124.360001,9177600,31.09
"542",127.370003,127.629997,122.970001,124.57,8856800,31.1425
"543",122.879997,125.25,120.18,121.370003,10301200,30.342501
"544",124.110001,128.630005,121.510002,128.270004,10586400,32.067501
"545",129.050003,134.350006,127.730003,132.720001,11321200,33.18
"546",133.660004,138.990005,133.089996,136.679993,11107600,34.169998
"547",135.600006,137.190002,134.779999,135.550003,8405200,33.887501
"548",135.460007,138.949997,135.369995,137.759995,6166400,34.439999
"549",137.779999,141.25,137.520004,139.839996,10627600,34.959999
"550",143.5,146.399994,142.529999,145.149994,17647600,36.287498
"551",145.289993,145.289993,141.5,142.559998,10455600,35.639999
"552",142.820007,144.399994,142.119995,144.130005,4846400,36.032501
"553",142.740005,147.75,142.699997,146.960007,9492400,36.740002
"554",148.410004,148.410004,146.619995,147.229996,6748000,36.807499
"555",147.240005,147.899994,143.300003,147.570007,10104400,36.892502
"556",149.089996,150.869995,146.759995,147.639999,8800800,36.91
"557",147.919998,149.279999,145.119995,148.619995,8528800,37.154999
"558",148.619995,149.270004,145.570007,146.770004,16410800,36.692501
"559",141.080002,149.490005,140.770004,148.539993,28062400,37.134998
"560",147.190002,151.970001,147.009995,149.059998,12876400,37.264999
"561",146.929993,147.740005,143.660004,145.119995,14783200,36.279999
"562",144.949997,146.259995,144.050003,145.600006,8646000,36.400002
"563",144.350006,144.820007,142.130005,142.690002,7556000,35.672501
"564",144.270004,146.479996,142.800003,145.179993,8144400,36.294998
"565",144.720001,145.729996,142.910004,144.839996,7312800,36.209999
"566",144.630005,145.580002,143.009995,144.729996,6233600,36.182499
"567",145.5,149.889999,144.910004,148.889999,9194000,37.2225
"568",148.789993,150.570007,148.059998,149.570007,6190400,37.392502
"569",149.850006,150.779999,148.509995,149.339996,4713200,37.334999
"570",149.080002,151.220001,148.190002,150.789993,6767600,37.697498
"571",151.089996,154.830002,151.009995,152.710007,10642000,38.177502
"572",153.520004,158,152.759995,156.990005,10942800,39.247501
"573",156.729996,161.899994,156.559998,159.429993,13426800,39.857498
"574",159.009995,159.880005,157.649994,158.160004,5740800,39.540001
"575",157.5,158,155.830002,156.289993,6022800,39.072498
"576",155.899994,158.929993,154.539993,157.979996,8056000,39.494999
"577",158.020004,158.600006,154.009995,156.020004,7120800,39.005001
"578",156.580002,157.75,155.009995,155.199997,9854000,38.799999
"579",153.779999,155.100006,152.050003,153.570007,4796000,38.392502
"580",153.910004,155.820007,152.119995,152.130005,6296800,38.032501
"581",151.059998,151.380005,146.220001,148.940002,8626400,37.235001
"582",150.399994,154.169998,149.279999,153.179993,6900000,38.294998
"583",151.690002,154.279999,151.100006,152.690002,6212800,38.172501
"584",153.169998,153.490005,149.580002,151.139999,8091600,37.785
"585",151.5,153.880005,150.270004,152.940002,5214800,38.235001
"586",153.5,157.800003,153.330002,157.039993,8752000,39.259998
"587",155.539993,158.110001,154.869995,157.830002,6671200,39.4575
"588",159.490005,159.850006,153.75,154.729996,6718400,38.682499
"589",153.970001,156.449997,152.720001,153.600006,4539200,38.400002
"590",153.050003,154.399994,150.190002,152.139999,5986400,38.035
"591",152.179993,152.600006,148.679993,150.160004,4948000,37.540001
"592",152.960007,154.979996,151.649994,152.610001,5578800,38.1525
"593",153.259995,154.75,152.199997,153.289993,4350000,38.322498
"594",153.080002,154.949997,151.520004,154.149994,3823600,38.537498
"595",154.75,155.669998,153.589996,155.460007,4082400,38.865002
"596",154.949997,155.240005,150.660004,151.630005,6300000,37.907501
"597",151.169998,152.089996,148.860001,150.100006,6157600,37.525002
"598",149.669998,151.190002,148.419998,149.009995,8387200,37.252499
"599",149.279999,150,146.259995,147.630005,6422400,36.907501
"600",145.880005,149.5,145.509995,148.800003,4791600,37.200001
"601",149.800003,151.149994,147.470001,148.220001,5813600,37.055
"602",148.990005,149.229996,142.539993,145.309998,17436800,36.327499
"603",145.610001,147.330002,145.270004,146.649994,8319200,36.662498
"604",144.850006,147.259995,144.009995,145.979996,6795600,36.494999
"605",143.25,146.960007,139.039993,146.220001,10004000,36.555
"606",147.160004,148.419998,145.880005,146.600006,7022400,36.650002
"607",146.869995,146.869995,143.380005,145.089996,6740400,36.272499
"608",145.5,149.070007,145.5,147.720001,3989600,36.93
"609",145.910004,147.740005,145.850006,146.520004,5667600,36.630001
"610",146.270004,146.75,142.5,143.279999,8838400,35.82
"611",142.419998,144.300003,141.020004,141.139999,6524000,35.285
"612",141.660004,142.830002,139.75,141.679993,4833200,35.419998
"613",140.199997,142.679993,139.080002,141.110001,4170000,35.2775
"614",142.710007,143.820007,139.360001,139.679993,5552000,34.919998
"615",140.190002,141.020004,139.460007,140.729996,4548400,35.182499
"616",141.369995,144.899994,140.149994,144.300003,6346000,36.075001
"617",145.309998,149.570007,145.309998,147.320007,8460800,36.830002
"618",147.350006,149.529999,144.369995,145.899994,12270000,36.474998
"619",150.100006,159.089996,149.800003,158.779999,27916800,39.695
"620",156.369995,159.690002,155.009995,159.449997,8430800,39.862499
"621",156.869995,160.5,156.600006,160.220001,10954400,40.055
"622",157.380005,159.25,156.139999,156.369995,11893200,39.092499
"623",155.119995,158.089996,155,157.860001,6702000,39.465
"624",157.979996,159.800003,157.860001,158.75,5776800,39.6875
"625",158.179993,158.779999,156.940002,157.669998,3504000,39.4175
"626",158.699997,159.5,156.869995,157.050003,4642000,39.262501
"627",157.039993,157.669998,155.110001,156.940002,3894000,39.235001
"628",156.220001,157.139999,153.229996,156.869995,5315200,39.217499
"629",156.490005,158.710007,156,157.410004,5110000,39.352501
"630",157.089996,158.470001,156.100006,156.699997,5182000,39.174999
"631",156.699997,158.479996,156.389999,158.419998,3867600,39.605
"632",158.350006,165.889999,158.350006,165,17480400,41.25
"633",165.179993,168.110001,164.399994,167.029999,9206000,41.7575
"634",166.169998,167.410004,165.550003,166.639999,6459200,41.66
"635",165.300003,168.160004,165.300003,166.809998,5086800,41.702499
"636",164.770004,170.550003,164.660004,168.910004,10098400,42.227501
"637",169.009995,171.649994,168.720001,170.899994,4890000,42.724998
"638",171.279999,172.75,169.809998,169.860001,4176000,42.465
"639",170,170.240005,168.520004,170.080002,4705200,42.52
"640",167.929993,169.740005,167.479996,168.949997,10731600,42.237499
"641",168.369995,169.440002,168,169.350006,1648000,42.337502
"642",169.199997,169.679993,165.259995,166.339996,3720400,41.584999
"643",166.279999,167.449997,162.660004,166.240005,5888800,41.560001
"644",164.440002,165.75,163.529999,164.179993,4128400,41.044998
"645",163.809998,168.330002,162.910004,168.100006,6147200,42.025002
"646",171.770004,173.960007,166.880005,171.169998,8162800,42.7925
"647",170.070007,172.539993,168.119995,168.710007,5707600,42.177502
"648",168.660004,170.389999,168.070007,169.610001,3296400,42.4025
"649",169.279999,169.279999,166.759995,168.979996,4185600,42.244999
"650",169.350006,170.699997,167.550003,169.970001,3953600,42.4925
"651",170.110001,172.369995,169.330002,171.830002,3856000,42.9575
"652",172.600006,173.830002,169.830002,173.119995,4749200,43.279999
"653",172.490005,173.649994,171.229996,173.350006,5296800,43.337502
"654",172.940002,174.779999,172.449997,174.009995,3814000,43.502499
"655",172.449997,174.960007,171.169998,174.649994,4128000,43.662498
"656",174,174.720001,167.270004,169.639999,16573600,42.41
"657",170.779999,173.339996,170.419998,171.130005,6331600,42.782501
"658",171.520004,172.100006,167.639999,170.020004,6346000,42.505001
"659",170.020004,170.270004,166.119995,166.889999,7501600,41.7225
"660",167.220001,171.720001,167.160004,170.419998,5760000,42.605
"661",170.75,173.490005,170.490005,172.289993,5149600,43.072498
"662",173.190002,175.740005,172.610001,173.860001,6508000,43.465
"663",177.330002,178.910004,176.649994,178.070007,8180000,44.517502
"664",174.699997,175.990005,172.309998,174.690002,6209600,43.672501
"665",175.039993,176.440002,171.740005,172.300003,7241600,43.075001
"666",173.410004,174.779999,170.600006,172.130005,4999600,43.032501
"667",173.979996,175.839996,173.229996,175.059998,5174000,43.764999
"668",173.789993,174.820007,171.850006,172.759995,5354400,43.189999
"669",173.070007,173.759995,171.100006,172.399994,3767200,43.099998
"670",171.470001,173.320007,170.669998,171.300003,4883200,42.825001
"671",171.759995,172.5,169.160004,170.050003,4346000,42.512501
"672",170.479996,171.440002,169.479996,169.949997,4284000,42.487499
"673",170.820007,171.25,169.089996,170.630005,5684000,42.657501
"674",170.729996,173,170.470001,172.360001,5906400,43.09
"675",172.360001,173.360001,170,172.300003,4106800,43.075001
"676",172.289993,175.460007,171.559998,174.460007,6841200,43.615002
"677",174.75,175.839996,172.610001,175.029999,5413600,43.7575
"678",174.699997,175.740005,173.789993,174.830002,3497200,43.7075
"679",174.880005,175.619995,171.059998,171.080002,5296800,42.77
"680",170.889999,171.160004,167.770004,168.550003,5466800,42.137501
"681",170.149994,170.559998,168.75,170.559998,4078400,42.639999
"682",169.789993,170.960007,163.279999,163.509995,10159600,40.877499
"683",163.809998,166.679993,162.259995,163.360001,6919200,40.84
"684",163.369995,168.210007,162,166.940002,6224400,41.735001
"685",167.070007,169.899994,167.070007,169.220001,14840000,42.305
"686",177.5,183.240005,170.789993,182,26723200,45.5
"687",182.020004,186.630005,181.479996,185.889999,9554000,46.4725
"688",183.740005,185.889999,183.039993,185.770004,9381200,46.442501
"689",185.660004,187.470001,184.570007,186.369995,4816400,46.592499
"690",186.470001,186.550003,184.080002,184.470001,3820000,46.1175
"691",185.809998,186.050003,183.070007,185.850006,4218400,46.462502
"692",185.520004,187.940002,185.509995,185.940002,4032000,46.485001
"693",182.699997,183.320007,180.5,180.789993,8922000,45.197498
"694",181.5,181.649994,178.949997,180.910004,6623200,45.227501
"695",181.639999,182.899994,178.360001,178.490005,7147600,44.622501
"696",178.429993,179.839996,176.190002,176.5,9867600,44.125
"697",175.300003,177,173.820007,174.130005,6496800,43.532501
"698",174.520004,174.729996,170.369995,171.229996,7280800,42.807499
"699",173.149994,173.690002,171.779999,172.509995,4590400,43.127499
"700",170.770004,173.679993,170.139999,172.729996,6500000,43.182499
"701",175.399994,177.119995,173.050003,176.059998,7256400,44.014999
"702",175.940002,176.270004,172.220001,172.759995,5163200,43.189999
"703",173.5,174.809998,171.190002,173.589996,4500800,43.397499
"704",172.919998,176.169998,172.479996,175.880005,5028400,43.970001
"705",175.830002,179.220001,175.080002,178.830002,6541200,44.7075
"706",178.699997,179.649994,174.729996,175.389999,4823200,43.8475
"707",176.990005,177.289993,174.809998,175.330002,3875600,43.8325
"708",174.820007,175.850006,166.690002,168.509995,8306000,42.127499
"709",168.520004,168.660004,164.520004,166.410004,5673200,41.602501
"710",161.660004,165.720001,161.320007,165.419998,5285200,41.355
"711",164.960007,167.190002,163.970001,166.860001,3674400,41.715
"712",167.509995,167.509995,163.550003,165.330002,5304000,41.3325
"713",165.940002,169.210007,165.509995,168.779999,4476400,42.195
"714",167.520004,168.339996,165.630005,166.509995,6846000,41.627499
"715",166.360001,169.860001,164.5,169.520004,7168400,42.380001
"716",167.979996,169.940002,165.179993,165.179993,7120000,41.294998
"717",166.740005,170.399994,166.070007,170.389999,6039200,42.5975
"718",168.850006,170.660004,165.660004,167.350006,22142000,41.837502
"719",41.169998,41.91,40.759998,41.029999,4476800,41.029999
"720",41.02,41.25,39.75,40.880001,8713600,40.880001
"721",41.060001,41.169998,40.130001,40.32,4897800,40.32
"722",40.709999,41.549999,40.610001,41.080002,4115200,41.080002
"723",41.02,41.529999,40.869999,40.91,2671100,40.91
"724",41.099998,41.169998,40.619999,40.759998,5148900,40.759998
"725",40.84,41.099998,40.630001,40.709999,2646100,40.709999
"726",40.75,41.279999,40.549999,41.009998,2651800,41.009998
"727",41.049999,41.240002,40.709999,41.110001,3806600,41.110001
"728",41.209999,42.189999,41.119999,41.560001,6423600,41.560001
"729",41.77,42.099998,41.5,41.869999,3598400,41.869999
"730",42.27,42.5,42.060001,42.240002,2897000,42.240002
"731",42.330002,42.84,42.299999,42.439999,4305700,42.439999
"732",42.639999,42.849998,42.110001,42.419998,2803000,42.419998
"733",42.43,42.59,42.200001,42.369999,3029900,42.369999
"734",42.349998,43.779999,42.279999,43.150002,6062100,43.150002
"735",43.209999,44.25,43.209999,44.169998,4287000,44.169998
"736",44.330002,44.560001,43.830002,43.959999,2945200,43.959999
"737",44.049999,45.040001,44.009998,44.98,4117200,44.98
"738",45.029999,45.07,44.41,44.790001,3099500,44.790001
"739",45.389999,47.310001,45.290001,46.150002,7165000,46.150002
"740",46.18,46.830002,45.75,46.790001,4787600,46.790001
"741",47.139999,47.580002,46.82,47.009998,6331700,47.009998
"742",47.049999,47.110001,46.299999,46.330002,6112600,46.330002
"743",46.43,47.220001,45.529999,45.779999,6717200,45.779999
"744",43.439999,46.049999,43.02,45.689999,12218700,45.689999
"745",42.75,43.82,41.799999,43.25,21576800,43.25
"746",43.529999,43.529999,41.619999,41.799999,10067300,41.799999
"747",41.18,42.360001,40.849998,41.93,8799500,41.93
"748",42.09,42.970001,42,42.759998,5557500,42.759998
"749",42.52,43.060001,42.080002,42.330002,5758500,42.330002
"750",42.369999,42.439999,40.09,41.040001,8969800,41.040001
"751",39.25,40.189999,37.57,37.799999,29720600,37.799999
"752",38.68,38.810001,37.689999,37.950001,18556600,37.950001
"753",37.869999,38.400002,37.099998,38.060001,10970900,38.060001
"754",38.380001,39.639999,38.27,39.610001,10146600,39.610001
"755",39.950001,39.970001,38.52,38.68,10800800,38.68
"756",38.240002,38.32,37.34,37.59,8942900,37.59
"757",38.119999,38.509998,37.290001,37.580002,7769100,37.580002
"758",37.459999,37.98,36.869999,37.799999,5839000,37.799999
"759",37.790001,38.720001,37.5,37.560001,4942800,37.560001
"760",37.220001,38.82,37.080002,38.220001,6521400,38.220001
"761",38.25,38.52,38.040001,38.25,3207200,38.25
"762",38.25,38.5,37.580002,37.650002,4960400,37.650002
"763",37.360001,37.790001,36.580002,36.75,5537300,36.75
"764",37,38.830002,36.09,38.299999,15540200,38.299999
"765",37.630001,37.630001,36.130001,36.950001,8583200,36.950001
"766",37.610001,38.240002,37.34,37.439999,5831200,37.439999
"767",37.75,38.200001,37.720001,38,5046600,38
"768",38.34,38.950001,38.299999,38.84,5187200,38.84
"769",38.439999,38.57,37.810001,38.18,5064800,38.18
"770",38.560001,38.720001,37.759998,37.799999,3799100,37.799999
"771",37.740002,38.400002,37.73,38.169998,4111000,38.169998
"772",37.889999,38.740002,37.779999,38.549999,2292300,38.549999
"773",38.959999,39.07,38.330002,38.939999,2824600,38.939999
"774",39.029999,39.360001,38.330002,38.43,3846100,38.43
"775",38.490002,38.810001,37.939999,38.720001,3796000,38.720001
"776",38.77,39.970001,38.580002,39.740002,4668200,39.740002
"777",40.209999,41.700001,40.16,41.52,6911700,41.52
"778",41.560001,42.599998,41.330002,42.43,5274600,42.43
"779",42.27,42.43,41.290001,41.98,4151300,41.98
"780",41.939999,42.049999,41.400002,41.84,3897400,41.84
"781",42,42.740002,41.73,42.709999,4606300,42.709999
"782",42.549999,43,41.540001,41.900002,5920400,41.900002
"783",41.849998,42.75,41.700001,42.5,6078500,42.5
"784",42.5,42.52,41.84,42.040001,3133800,42.040001
"785",42.130001,43.16,42.009998,42.540001,4638200,42.540001
"786",43.009998,43.529999,41.950001,42.009998,6022200,42.009998
"787",42.119999,43.470001,42.060001,43.220001,5236900,43.220001
"788",42.970001,43.330002,42.279999,43.220001,2733000,43.220001
"789",43.16,43.43,42.509998,43.310001,3087200,43.310001
"790",43.59,44.419998,43.52,43.990002,4357900,43.990002
"791",43.959999,44.290001,43.650002,43.75,3263200,43.75
"792",44.169998,45.599998,44.150002,45.139999,5479000,45.139999
"793",44.970001,45.599998,44.93,45.52,3494500,45.52
"794",45.310001,46.099998,45.25,45.689999,2620900,45.689999
"795",45.380001,45.650002,44.900002,45.419998,2750300,45.419998
"796",45.200001,45.200001,44.189999,44.919998,3000300,44.919998
"797",45.200001,45.689999,44.970001,45.240002,3400700,45.240002
"798",45.23,45.580002,44.860001,45.209999,2543800,45.209999
"799",45.139999,45.68,45.060001,45.389999,2862900,45.389999
"800",45.360001,45.5,44.5,45.07,3644600,45.07
"801",45.099998,45.25,44.189999,44.66,3741400,44.66
"802",44.110001,44.18,42.860001,43.599998,5910700,43.599998
"803",43.529999,44.110001,43.470001,43.830002,4073400,43.830002
"804",43.799999,44.169998,43.349998,43.439999,3482000,43.439999
"805",43.43,43.860001,43.02,43.389999,3571400,43.389999
"806",43.43,44.150002,43.240002,43.5,5379900,43.5
"807",43.75,43.959999,43.5,43.75,2964900,43.75
"808",43.150002,43.73,43,43.59,4312800,43.59
"809",43.16,43.84,43.150002,43.400002,5731000,43.400002
"810",42.919998,42.98,42.330002,42.459999,5589800,42.459999
"811",42.450001,43.25,42.380001,42.779999,5877500,42.779999
"812",42.360001,43.98,42.110001,43.650002,13186500,43.650002
"813",47.669998,49.939999,47.380001,49.130001,31862700,49.130001
"814",49.459999,50.150002,49.130001,49.580002,10222700,49.580002
"815",48.810001,49.25,48.299999,48.77,8027400,48.77
"816",48.459999,49.119999,48.369999,48.599998,5991900,48.599998
"817",48.689999,49.25,48.02,48.470001,5185300,48.470001
"818",48.599998,49.200001,48.540001,49.200001,5220300,49.200001
"819",49.450001,50.080002,49.349998,50.02,5138200,50.02
"820",49.790001,50.419998,49.490002,49.880001,4309400,49.880001
"821",49.830002,50.599998,49.400002,49.959999,3839600,49.959999
"822",49.919998,50.09,49.18,49.639999,3350800,49.639999
"823",50.200001,50.459999,49.490002,49.650002,3347600,49.650002
"824",49.849998,50.470001,49.700001,49.900002,3167000,49.900002
"825",49.93,52.57,49.869999,52.490002,10464300,52.490002
"826",52.66,54.25,52.66,53.380001,6897600,53.380001
"827",53.5,54.02,52.75,52.759998,6106400,52.759998
"828",52.830002,53.650002,51.889999,52.349998,4339300,52.349998
"829",52.169998,52.73,51.709999,52.139999,2979400,52.139999
"830",52.049999,53.16,52,52.470001,4045800,52.470001
"831",52.860001,53.939999,52.849998,53.32,4141300,53.32
"832",53.029999,53.09,52.310001,52.43,3948100,52.43
"833",51.139999,52.25,50.759998,51.91,5051500,51.91
"834",52.139999,52.82,51.93,52.630001,3753300,52.630001
"835",52.25,53.150002,52.040001,53.150002,3207700,53.150002
"836",53.02,53.34,51.709999,52,3089100,52
"837",52.240002,53.369999,52.080002,52.830002,3600800,52.830002
"838",52.419998,53.200001,52.02,52.16,2974800,52.16
"839",52.549999,52.82,49.5,50.139999,5746200,50.139999
"840",50.259998,50.5,48.700001,49.91,4749700,49.91
"841",50.200001,51.77,50.110001,51.540001,4789800,51.540001
"842",51.540001,51.880001,50.900002,51.07,2614300,51.07
"843",50.509998,51.209999,49.970001,51.169998,3866500,51.169998
"844",51.119999,51.529999,50.599998,50.720001,3661500,50.720001
"845",50.98,52.93,50.98,52.580002,5546400,52.580002
"846",52.5,53.099998,52.25,53.009998,3001700,53.009998
"847",53.509998,54.150002,53.310001,54.099998,4548400,54.099998
"848",56.150002,56.240002,54.73,55.099998,4200400,55.099998
"849",55.369999,55.5,53.009998,54.279999,5078500,54.279999
"850",53.950001,54.040001,52.98,53.34,2532500,53.34
"851",53.75,54.540001,53.639999,54.380001,3193100,54.380001
"852",54.549999,54.889999,53.650002,54.560001,2715100,54.560001
"853",54.560001,54.810001,52.200001,53.490002,4450100,53.490002
"854",53.75,54.09,52.799999,53.700001,3553400,53.700001
"855",53.830002,54.110001,52.619999,52.790001,4280300,52.790001
"856",52.790001,53.709999,52.509998,53.360001,3504400,53.360001
"857",53.540001,54.630001,53.540001,53.959999,4330500,53.959999
"858",54.5,55.669998,54.150002,55.580002,4889200,55.580002
"859",55.400002,55.709999,54.849998,55.689999,4262000,55.689999
"860",55.91,55.950001,54.66,55.23,4634200,55.23
"861",55.91,57.240002,54.200001,54.349998,6338600,54.349998
"862",54.349998,55.549999,54.349998,55.490002,4167400,55.490002
"863",55.68,56.139999,55.040001,56.119999,3391900,56.119999
"864",56.130001,57.5,55.959999,56.709999,6072000,56.709999
"865",56.759998,57.759998,56.650002,57.209999,4583700,57.209999
"866",57.09,57.689999,56.740002,56.990002,4850200,56.990002
"867",57.389999,57.889999,56.77,57.310001,5295000,57.310001
"868",58.200001,58.369999,55.209999,55.509998,15146000,55.509998
"869",55.369999,55.369999,52.549999,52.740002,16325400,52.740002
"870",53.459999,54.799999,53.330002,53.610001,7664600,53.610001
"871",53.869999,54.509998,53.75,54.439999,5691100,54.439999
"872",54.650002,55.09,54.5,54.689999,3344800,54.689999
"873",53.77,54.139999,51.849998,52.75,8399600,52.75
"874",52.560001,53.139999,52,52.299999,5694000,52.299999
"875",52.630001,52.900002,51.880001,52.709999,3770700,52.709999
"876",51.119999,52.599998,50.990002,52.09,5635300,52.09
"877",52.009998,52.290001,51.299999,51.560001,4235400,51.560001
"878",51.189999,51.799999,51.040001,51.630001,3832700,51.630001
"879",51.400002,52.619999,51.349998,52.27,4090700,52.27
"880",52.189999,53.150002,52.009998,53.049999,4855500,53.049999
"881",53.68,54.150002,53.23,53.880001,4570100,53.880001
"882",53.619999,54.009998,52.93,53.68,3173600,53.68
"883",53.98,54.540001,53.66,53.720001,3986400,53.720001
"884",53.299999,53.48,51.200001,51.43,6996000,51.43
"885",51.220001,51.619999,50.290001,50.98,5813800,50.98
"886",51.34,51.799999,50.759998,51.130001,4452300,51.130001
"887",50.720001,51.23,50.119999,51.16,6554600,51.16
"888",51.299999,52.450001,50.799999,52.220001,6232700,52.220001
"889",52.389999,53.41,51.720001,53.360001,5557300,53.360001
"890",53.290001,53.950001,52.740002,53.07,3597900,53.07
"891",53.18,54.209999,53.16,53.720001,5795000,53.720001
"892",54.150002,54.75,53.849998,54.580002,4289500,54.580002
"893",54.48,54.970001,54.450001,54.799999,1327500,54.799999
"894",54.880001,55.169998,54.529999,54.849998,1985400,54.849998
"895",54.900002,54.939999,54.330002,54.450001,1837300,54.450001
"896",54.27,55.240002,53.970001,55.169998,3743400,55.169998
"897",55.139999,55.549999,54.860001,55.189999,3101700,55.189999
"898",55.200001,55.209999,54.41,54.860001,2730200,54.860001
"899",54.93,55.389999,54.52,55.119999,1968700,55.119999
