"","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"459",63.119999,64.220001,63.049999,63.790001,1186400,63.790001
"460",63.5,63.599998,62.130001,62.459999,1130700,62.459999
"461",62.349998,63.689999,62,63.380001,1064900,63.380001
"462",62.799999,63.290001,62.310001,62.900002,609300,62.900002
"463",62.919998,63,60.66,60.869999,1380800,60.869999
"464",61.150002,63.240002,61.150002,63.119999,953000,63.119999
"465",63.639999,63.639999,62.259998,62.580002,819300,62.580002
"466",62.439999,65.529999,62.369999,64.260002,1443100,64.260002
"467",65.25,65.290001,63.169998,63.380001,1314100,63.380001
"468",63.639999,64.18,63.060001,63.779999,921900,63.779999
"469",63.689999,64.489998,63.490002,64.169998,620300,64.169998
"470",63.830002,64.199997,62.900002,63.16,753600,63.16
"471",63.630001,63.959999,63.279999,63.509998,867000,63.509998
"472",63.110001,63.240002,61.650002,63.110001,843700,63.110001
"473",63.240002,63.5,62.459999,62.869999,952700,62.869999
"474",63.720001,63.740002,62.970001,63.529999,934700,63.529999
"475",63.5,65.629997,63.290001,65.379997,1183700,65.379997
"476",65.839996,65.940002,65.019997,65.529999,1287100,65.529999
"477",65.540001,83.959999,64.059998,65,19062400,65
"478",65,67.970001,64,66.779999,8082200,66.779999
"479",66.860001,69.239998,66.300003,68.669998,2146800,68.669998
"480",68.919998,68.949997,66.830002,67.07,1879100,67.07
"481",66.800003,67.650002,66.309998,66.739998,2106800,66.739998
"482",66.43,68.650002,65.529999,67.559998,2362500,67.559998
"483",67.25,67.610001,65.169998,65.489998,2818300,65.489998
"484",65,65.989998,63.200001,65.309998,2434700,65.309998
"485",73.980003,74.919998,71.010002,71.169998,7755400,71.169998
"486",71.300003,72.099998,70.790001,71.550003,1881200,71.550003
"487",71,71.25,70.25,70.839996,1177300,70.839996
"488",70.970001,72.260002,70.699997,71.589996,1400200,71.589996
"489",71.610001,72.150002,71.18,71.470001,1320000,71.470001
"490",71.470001,72,69.730003,69.730003,1386400,69.730003
"491",69.93,70.080002,68.269997,68.599998,1508000,68.599998
"492",68.82,69.650002,67.610001,69.529999,1174200,69.529999
"493",69.959999,70.860001,69.419998,69.919998,1272200,69.919998
"494",69.629997,70.010002,68.82,70.010002,838000,70.010002
"495",70.139999,73.010002,69.510002,72.949997,2706700,72.949997
"496",72.870003,72.959999,71.099998,71.580002,1709900,71.580002
"497",73.349998,73.400002,71.870003,73.040001,1530600,73.040001
"498",72.419998,73.779999,71.470001,73.639999,1699400,73.639999
"499",73.739998,73.970001,72.169998,72.599998,1223800,72.599998
"500",71.43,72.440002,70.330002,70.540001,1248900,70.540001
"501",70.910004,73.169998,70.830002,73.110001,1601300,73.110001
"502",72.910004,73.449997,71.900002,72.830002,1477800,72.830002
"503",73.620003,75.389999,73.230003,73.949997,1548100,73.949997
"504",75.07,75.07,73.459999,74.5,1373100,74.5
"505",74.169998,77.010002,74.029999,76.099998,2375600,76.099998
"506",77.290001,77.5,74.610001,74.790001,1463600,74.790001
"507",75.400002,75.589996,74.120003,75.389999,1180000,75.389999
"508",75.540001,75.720001,74.419998,74.769997,877600,74.769997
"509",74.919998,76.699997,74.910004,76.309998,1056600,76.309998
"510",76.449997,78.800003,76.129997,78.639999,2185000,78.639999
"511",78.760002,79,77.769997,78.720001,1348700,78.720001
"512",77.739998,77.940002,75.650002,76.150002,2371800,76.150002
"513",76.25,76.589996,74.879997,75.300003,1818800,75.300003
"514",75.769997,76.150002,74.669998,74.739998,1487400,74.739998
"515",76.400002,76.400002,73.190002,73.610001,3762200,73.610001
"516",72.769997,74.379997,71.349998,73.860001,2439500,73.860001
"517",74.169998,74.93,73.400002,74.620003,1597600,74.620003
"518",74.910004,75.150002,70.43,71.089996,2930700,71.089996
"519",70.290001,70.379997,66.370003,68.639999,38031200,68.639999
"520",71.050003,72.279999,69.93,71.199997,3253600,71.199997
"521",71.940002,75,70.75,74.779999,3494400,74.779999
"522",74.669998,74.989998,73.260002,74.879997,1207000,74.879997
"523",74.739998,74.940002,73.709999,74.099998,1032800,74.099998
"524",73.449997,73.610001,72.459999,73.43,1007800,73.43
"525",73.43,73.739998,72.18,72.510002,1480700,72.510002
"526",73,73.599998,72.370003,72.660004,1268500,72.660004
"527",72.43,72.769997,70.639999,71.779999,1876500,71.779999
"528",71.029999,72.220001,70.830002,71.830002,1086900,71.830002
"529",71.760002,73.970001,71.760002,73.730003,1052900,73.730003
"530",73.510002,73.889999,72.349998,72.510002,1356700,72.510002
"531",72.879997,73.18,70.230003,71.82,1393600,71.82
"532",71.300003,72.620003,71.110001,71.900002,1045500,71.900002
"533",72.050003,72.169998,67.25,67.830002,3865500,67.830002
"534",67.809998,67.989998,63.02,64.970001,5658800,64.970001
"535",62.5,67,61.720001,66.160004,3569000,66.160004
"536",66.080002,66.080002,63.75,65.440002,2490900,65.440002
"537",65.709999,66.599998,65.540001,66.57,1573400,66.57
"538",67.25,68.400002,67.059998,67.720001,1327400,67.720001
"539",69,69.650002,67.730003,68.160004,2174800,68.160004
"540",68.709999,68.779999,67.110001,68.199997,1023800,68.199997
"541",68,68.080002,66.290001,66.419998,1190100,66.419998
"542",66.459999,67.5,64.559998,64.860001,1449500,64.860001
"543",64.57,65,63.66,64.139999,1614800,64.139999
"544",65.059998,66.959999,64.82,66.779999,1326000,66.779999
"545",67.040001,67.349998,65.860001,66.019997,1130700,66.019997
"546",66.199997,69.099998,66.050003,68.860001,2081100,68.860001
"547",68.529999,68.669998,67.07,67.769997,4217800,67.769997
"548",62.810001,64.220001,60.98,61.200001,11419900,61.200001
"549",58.450001,58.450001,53.529999,54.27,11662100,54.27
"550",53.290001,54.799999,52,53.27,6991700,53.27
"551",54.18,58.709999,54.119999,58.59,7768600,58.59
"552",58.650002,59.110001,57.549999,58.779999,4826100,58.779999
"553",58.540001,60.419998,58.400002,60.259998,3918100,60.259998
"554",60.59,61.130001,60.130001,60.84,3060000,60.84
"555",60.98,60.98,59.389999,60.419998,2339200,60.419998
"556",60.32,61.400002,60.150002,60.68,2765500,60.68
"557",60.360001,61.580002,60.290001,61.310001,1131100,61.310001
"558",61.009998,61.16,59.380001,59.650002,2900400,59.650002
"559",59.48,60.43,58.950001,59.75,2249700,59.75
"560",59.84,60.220001,59.130001,60.029999,2056600,60.029999
"561",58.900002,60.34,58.529999,59.48,3129900,59.48
"562",59.360001,59.799999,59.099998,59.279999,2209500,59.279999
"563",59.099998,59.189999,58.259998,58.57,1155500,58.57
"564",59.02,59.18,58.360001,58.939999,1266000,58.939999
"565",58.52,58.700001,57.110001,57.25,2036300,57.25
"566",57.009998,57.029999,54.860001,55.560001,2885400,55.560001
"567",55.849998,58.369999,55.779999,58.07,1984600,58.07
"568",58.07,58.490002,57.700001,58.220001,1692000,58.220001
"569",58.799999,58.799999,56.639999,57.220001,2392000,57.220001
"570",56.810001,57.02,56.049999,56.360001,2073100,56.360001
"571",55.669998,55.689999,50.630001,50.779999,7288900,50.779999
"572",50.25,53.720001,50.200001,53.41,4192400,53.41
"573",53.689999,54.150002,52.400002,53.77,2553100,53.77
"574",53.849998,54.299999,53.130001,53.220001,2320000,53.220001
"575",53.049999,53.150002,52.130001,52.380001,2214300,52.380001
"576",52.360001,54.59,52.360001,53.75,2499800,53.75
"577",53.759998,56.41,53.75,55.52,2928900,55.52
"578",56.07,56.32,54.360001,54.700001,3575900,54.700001
"579",54.130001,54.630001,53.610001,54.400002,2236900,54.400002
"580",54.549999,54.84,53.939999,53.990002,1779400,53.990002
"581",53.869999,54.389999,53.200001,53.310001,1787300,53.310001
"582",53.369999,53.959999,52.84,53.439999,1248500,53.439999
"583",53.5,54.299999,53.310001,54.060001,1678900,54.060001
"584",54.290001,55.959999,54.02,55.029999,2338300,55.029999
"585",55.299999,55.34,54.34,54.689999,1431100,54.689999
"586",54.82,55.32,54.099998,54.380001,1371100,54.380001
"587",54.5,55.73,54.189999,55.380001,1308900,55.380001
"588",55.689999,57.25,55.380001,57.029999,1916000,57.029999
"589",56.790001,57.16,56.66,56.990002,1382000,56.990002
"590",56.68,57.240002,56.5,56.740002,1684300,56.740002
"591",53.619999,55.049999,53.5,53.630001,3575000,53.630001
"592",54.490002,54.759998,54.099998,54.439999,2145900,54.439999
"593",54.450001,57.25,54.41,57.080002,3729400,57.080002
"594",57.5,58.389999,57.240002,58.310001,2604200,58.310001
"595",58.650002,59.07,58.25,58.419998,1825900,58.419998
"596",58.59,58.759998,57.09,57.18,1371100,57.18
"597",57.389999,57.400002,55.810001,56.029999,2031100,56.029999
"598",55.990002,56,52.52,53.32,3356200,53.32
"599",53.459999,53.540001,43.599998,45.73,21830400,45.73
"600",44.549999,44.599998,40.060001,41.080002,19261700,41.080002
"601",42.98,48.150002,42.599998,47.970001,12763100,47.970001
"602",47.810001,48.07,46.220001,47.09,5128000,47.09
"603",46.77,47.09,44.400002,45.860001,3764800,45.860001
"604",45.810001,45.970001,44.060001,44.650002,2590800,44.650002
"605",44.709999,45.580002,43.110001,44.990002,2787200,44.990002
"606",43.799999,44.950001,42.869999,44.029999,2549400,44.029999
"607",44,45.299999,43.779999,45.040001,1990300,45.040001
"608",45.189999,45.709999,44.41,45.09,2013100,45.09
"609",44.5,45.740002,44.09,44.970001,3639400,44.970001
"610",40.290001,45,39.990002,44.400002,8167300,44.400002
"611",44.209999,45.59,44.049999,45.259998,2335100,45.259998
"612",45.630001,45.639999,44.970001,45.16,2020000,45.16
"613",45.279999,46.75,45.169998,46.389999,2110800,46.389999
"614",46.419998,46.419998,44.68,44.740002,1781600,44.740002
"615",42.639999,44.939999,42.439999,44.810001,4408200,44.810001
"616",44.810001,46.709999,44.549999,45.470001,3263400,45.470001
"617",46.049999,46.43,44.610001,45.23,2181800,45.23
"618",45.139999,45.77,44.099998,44.889999,2214100,44.889999
"619",45.119999,45.880001,44.669998,45.740002,1299800,45.740002
"620",45.779999,46,45.240002,45.939999,582200,45.939999
"621",45.919998,46.240002,45.669998,45.880001,1405100,45.880001
"622",45.860001,53.189999,45.560001,51.970001,13181000,51.970001
"623",51.82,51.84,50.02,51.360001,4228600,51.360001
"624",52.060001,52.389999,51.110001,51.689999,1797000,51.689999
"625",51.900002,52.310001,51.310001,52.049999,2140400,52.049999
"626",52.369999,52.560001,51.540001,51.880001,1621100,51.880001
"627",51.880001,52.18,50.830002,51.66,1745800,51.66
"628",51.849998,52.549999,51.509998,51.630001,1679500,51.630001
"629",51.900002,52.029999,51,51.849998,2169100,51.849998
"630",51.93,52.900002,51.209999,52.779999,1371700,52.779999
"631",53.029999,53.98,52.43,52.84,2038200,52.84
"632",54.599998,56.459999,53.82,54.91,3935300,54.91
"633",55.380001,57.360001,55,56.799999,3980100,56.799999
"634",56.650002,56.959999,54.57,54.689999,2405000,54.689999
"635",54.630001,54.68,53.27,53.380001,2369600,53.380001
"636",53.48,53.84,52.68,52.759998,2486300,52.759998
"637",52.900002,53.880001,52.110001,53.509998,2014900,53.509998
"638",53.450001,53.68,52.220001,53.060001,1273000,53.060001
"639",53.189999,53.41,51.91,52.119999,1344800,52.119999
"640",51.59,52.41,50.810001,52.09,2580100,52.09
"641",52.07,52.450001,51.5,52.419998,458300,52.419998
"642",52.349998,52.73,51.869999,52.02,624300,52.02
"643",52.16,52.669998,51.639999,52.220001,929500,52.220001
"644",51.849998,52.32,51.77,51.880001,602000,51.880001
"645",51.869999,53,51.740002,52.84,1169200,52.84
"646",53.700001,54.34,53.380001,54.23,2029700,54.23
"647",54.060001,54.200001,51.959999,52.209999,2147600,52.209999
"648",52.259998,52.799999,51.84,51.889999,1614100,51.889999
"649",51.91,52.330002,49.060001,50.060001,3502100,50.060001
"650",50.060001,50.82,49.32,50.73,2156100,50.73
"651",50.849998,50.849998,49.869999,50.330002,965400,50.330002
"652",50.799999,50.799999,47.98,48.759998,2444400,48.759998
"653",48.849998,51.060001,48.799999,50.919998,2256400,50.919998
"654",50.310001,50.919998,49.799999,50.77,1397000,50.77
"655",50.759998,51.389999,50.509998,51.049999,1122900,51.049999
"656",50.779999,51.09,50.029999,50.549999,1130100,50.549999
"657",50.84,50.970001,48.84,49.84,2778000,49.84
"658",49.91,49.950001,45.799999,47.82,5940500,47.82
"659",47.919998,48.630001,46.970001,48.540001,2269600,48.540001
"660",48.759998,48.98,47.740002,48.060001,1754900,48.060001
"661",48.549999,48.82,46.91,47.27,1683400,47.27
"662",47.369999,47.84,46.540001,46.709999,1573700,46.709999
"663",46.91,47.790001,46.720001,47.450001,1316800,47.450001
"664",47.630001,48.25,47.060001,47.240002,1782200,47.240002
"665",47.32,48.900002,47.25,48.18,1419000,48.18
"666",47.889999,48.380001,46.900002,47.900002,1617700,47.900002
"667",48.380001,48.66,47.299999,47.650002,1853400,47.650002
"668",47.549999,48.009998,47.240002,47.599998,1176800,47.599998
"669",48.049999,48.950001,47.439999,48.330002,1699000,48.330002
"670",48.16,50.220001,48.16,49.450001,1682000,49.450001
"671",49.610001,49.700001,47.860001,48.150002,1626300,48.150002
"672",48.279999,48.529999,46.459999,46.84,2189800,46.84
"673",46.950001,47.77,46.669998,47.450001,1195800,47.450001
"674",47.41,47.549999,46.529999,46.759998,1188600,46.759998
"675",46.669998,49.32,45.950001,47.689999,3222300,47.689999
"676",47.689999,48.16,46.459999,47.689999,2014500,47.689999
"677",47.419998,51.880001,47.080002,51.080002,6850400,51.080002
"678",50.66,50.779999,49.029999,49.68,2668800,49.68
"679",49.66,50.970001,49.119999,50.669998,2304000,50.669998
"680",50.450001,51.599998,49.110001,49.759998,2276000,49.759998
"681",49.84,51.560001,49.799999,50.689999,1345500,50.689999
"682",51.029999,51.580002,49.630001,49.639999,1604200,49.639999
"683",49.720001,49.939999,48.259998,48.950001,1482400,48.950001
"684",48.810001,50.25,48.380001,49.619999,2601400,49.619999
"685",52.639999,53.880001,50.259998,50.459999,6617600,50.459999
"686",50.139999,51.009998,49.049999,50.66,2748200,50.66
"687",50.310001,50.310001,49.139999,49.810001,2018800,49.810001
"688",49.849998,50.27,48.759998,49.049999,1939400,49.049999
"689",49.130001,49.310001,48.220001,48.68,1780900,48.68
"690",49.080002,49.130001,47.66,47.75,2410800,47.75
"691",48.080002,48.169998,47.240002,47.34,1728300,47.34
"692",47.240002,47.400002,45.84,47.09,2419000,47.09
"693",46.900002,47.169998,45.380001,46.189999,2476400,46.189999
"694",46.5,47.860001,46.27,47.09,2298700,47.09
"695",47.07,47.68,46.68,47.130001,1250400,47.130001
"696",47.18,48.509998,46.970001,48.380001,4012300,48.380001
"697",48.080002,48.169998,47.599998,48.119999,1800300,48.119999
"698",48.32,50.32,48.23,49.720001,3108800,49.720001
"699",49.939999,51.09,49.700001,51,1494600,51
"700",50.540001,51.02,50.029999,50.349998,1593500,50.349998
"701",48.75,50.110001,48.060001,48.5,2995300,48.5
"702",48.709999,48.869999,48.060001,48.380001,1610400,48.380001
"703",48.599998,49.029999,48.360001,48.830002,1201700,48.830002
"704",48.41,48.639999,47.400002,48.009998,1734500,48.009998
"705",48.049999,48.080002,47.240002,47.740002,1541800,47.740002
"706",47.740002,48.060001,47.16,47.66,1199800,47.66
"707",47.91,49.200001,47.619999,48.610001,1748700,48.610001
"708",48.369999,48.830002,47.830002,48.279999,1421300,48.279999
"709",48.5,50.299999,48.18,50.279999,2755600,50.279999
"710",49.57,50.240002,49.150002,49.68,1820600,49.68
"711",49.869999,52.169998,49.68,52.009998,3299500,52.009998
"712",52.299999,53.68,51.869999,52.669998,2857300,52.669998
"713",52.57,55.459999,52.57,54.790001,2676600,54.790001
"714",55.07,55.93,54.799999,55.860001,2415200,55.860001
"715",55.93,56.939999,55.049999,56.75,1989400,56.75
"716",56.639999,57.59,55.27,55.32,2326400,55.32
"717",55.48,56.77,55.259998,56.490002,1634900,56.490002
"718",56.080002,57.830002,55.43,55.68,2038600,55.68
"719",55.549999,56.650002,54.950001,55.220001,1314300,55.220001
"720",54.900002,56.34,54.709999,55.709999,1279300,55.709999
"721",55.66,56.290001,55.279999,55.59,1519800,55.59
"722",55.91,57.299999,55.759998,56.689999,1368200,56.689999
"723",56.939999,58.57,56.939999,57.490002,2671800,57.490002
"724",57.75,57.98,56.740002,56.860001,2208800,56.860001
"725",56.5,57.110001,56.459999,56.650002,1129300,56.650002
"726",56.650002,56.799999,56.290001,56.5,962800,56.5
"727",56.380001,56.84,55.450001,56.400002,1277200,56.400002
"728",55.459999,56.259998,54.880001,55.919998,1925600,55.919998
"729",55.720001,56.5,55.450001,55.5,1013600,55.5
"730",55.970001,58.290001,55.970001,57.439999,1410300,57.439999
"731",57.279999,57.400002,55.34,56.18,1931300,56.18
"732",56.25,57.259998,55.720001,57.150002,1710500,57.150002
"733",57.209999,57.779999,56.310001,56.970001,3505500,56.970001
"734",51.25,54.009998,50.75,54.009998,9439000,54.009998
"735",54,54.369999,53.110001,54.23,2837300,54.23
"736",53.700001,54.869999,52.84,53.830002,3224400,53.830002
"737",55.25,56.759998,54.5,56.419998,3156400,56.419998
"738",56.299999,57.889999,55.990002,57.799999,2132200,57.799999
"739",57.610001,58.830002,57.169998,57.209999,2003900,57.209999
"740",57.5,57.540001,56.09,56.91,1488800,56.91
"741",56.509998,56.84,55.740002,56.27,1287400,56.27
"742",56.27,56.889999,55.919998,56.43,2030200,56.43
"743",57.25,59.34,56.630001,56.880001,2198200,56.880001
"744",56.689999,56.959999,56.009998,56.75,1217800,56.75
"745",56.380001,56.509998,55.509998,55.91,1087300,55.91
"746",56.450001,56.869999,55.25,55.490002,1064800,55.490002
"747",55.18,55.490002,54.23,54.869999,1243700,54.869999
"748",55.060001,55.560001,54.75,54.82,961800,54.82
"749",54.759998,55.639999,54.509998,54.59,1524200,54.59
"750",54.43,54.82,53.57,53.959999,1827400,53.959999
"751",56.279999,59.790001,55.740002,59.599998,5591100,59.599998
"752",59.279999,61.48,58.279999,58.619999,3874600,58.619999
"753",58.799999,59.970001,58.349998,59.740002,2109900,59.740002
"754",59.82,62.34,59.59,61.619999,3244900,61.619999
"755",61.84,62.32,61.310001,62.200001,1159200,62.200001
"756",61.630001,62.43,61.299999,61.369999,1004600,61.369999
"757",61.759998,62.490002,61.689999,61.900002,1227800,61.900002
"758",61.709999,62.099998,61.299999,62,1451400,62
"759",61.669998,62.939999,58.709999,59.259998,2737300,59.259998
"760",59.68,61.220001,59.189999,59.610001,1884600,59.610001
"761",59.990002,60.349998,59.169998,59.630001,1074400,59.630001
"762",59.580002,60.77,58.279999,58.360001,1511100,58.360001
"763",57.759998,57.93,55.900002,56.040001,1374900,56.040001
"764",56.119999,56.869999,54.59,56.220001,2955600,56.220001
"765",56.060001,57.200001,55.52,56.82,1670600,56.82
"766",57.200001,57.77,56.830002,57.200001,1055500,57.200001
"767",57.52,58.330002,57.389999,57.75,844500,57.75
"768",58.009998,59.709999,58,59.650002,1225800,59.650002
"769",60.09,61.82,59.84,60.830002,2971600,60.830002
"770",61.099998,61.84,60.599998,60.82,1331800,60.82
"771",60.290001,60.759998,59.860001,60.400002,1109600,60.400002
"772",60.130001,60.580002,59.560001,60.25,533500,60.25
"773",60.790001,60.98,59.860001,60.59,476500,60.59
"774",61.130001,61.32,60.290001,60.619999,787800,60.619999
"775",60.82,61.369999,59.709999,59.779999,935200,59.779999
"776",59.619999,60.119999,59.150002,59.599998,1069700,59.599998
"777",60.299999,60.970001,59.950001,60.450001,1066200,60.450001
"778",60.549999,60.990002,59.43,59.860001,1165500,59.860001
"779",60.900002,61.150002,60.439999,60.799999,1565800,60.799999
"780",60.900002,61.040001,60.369999,60.630001,1155800,60.630001
"781",60.889999,63.75,60.889999,62.720001,2193600,62.720001
"782",63.759998,63.759998,62.299999,63.259998,1185400,63.259998
"783",63.400002,63.66,62.400002,63.389999,1075100,63.389999
"784",63.959999,64.830002,63.779999,64.629997,1595100,64.629997
"785",64.610001,64.879997,63.889999,64.650002,961400,64.650002
"786",64.650002,64.839996,62.389999,63.23,1295800,63.23
"787",62.959999,63.450001,62.560001,63.299999,699100,63.299999
"788",62.68,63.18,61.990002,62.880001,546500,62.880001
"789",63.23,63.610001,60.400002,60.610001,1869900,60.610001
"790",60.939999,61.599998,60.150002,60.27,2091100,60.27
"791",60.720001,61.689999,60.439999,60.990002,2445900,60.990002
"792",61.419998,62.959999,61.419998,62.52,1223300,62.52
"793",62.650002,63.470001,62.540001,63.369999,786000,63.369999
"794",63.439999,63.610001,62.439999,63.439999,645300,63.439999
"795",63.369999,63.630001,62.43,62.98,1043700,62.98
"796",62.790001,63.369999,62.43,62.459999,1579400,62.459999
"797",62.799999,63.650002,62.43,63.470001,2351800,63.470001
"798",64,66.120003,63.639999,63.700001,4625800,63.700001
"799",63.259998,63.27,61.099998,62.759998,2023000,62.759998
"800",63.150002,63.540001,61.619999,61.799999,1268700,61.799999
"801",61.639999,61.790001,60.389999,60.57,1367300,60.57
"802",60.029999,60.18,58.529999,58.580002,1438100,58.580002
"803",58.380001,58.790001,57.630001,58.240002,1138200,58.240002
"804",58.240002,59.330002,57.990002,59.110001,1170100,59.110001
"805",59.07,59.59,58.650002,59.240002,1067300,59.240002
"806",59.169998,59.779999,58.849998,58.990002,1094000,58.990002
"807",58.919998,60.16,58.869999,60.09,527800,60.09
"808",60.330002,61.16,59.299999,59.599998,1589700,59.599998
"809",59.529999,59.970001,58.66,58.990002,916100,58.990002
"810",58.290001,58.57,57.91,57.98,873400,57.98
"811",57.990002,58.43,57.540001,57.66,797800,57.66
"812",57.43,57.889999,56.93,56.98,946800,56.98
"813",57.259998,57.5,56.779999,57.389999,940200,57.389999
"814",58.16,58.189999,53.939999,54.02,4556100,54.02
"815",53.75,56.669998,53.529999,56.049999,2688200,56.049999
"816",56.23,56.490002,55.77,56.139999,994600,56.139999
"817",56.470001,56.470001,55.119999,55.25,1102000,55.25
"818",55.099998,56.330002,54.889999,56.220001,1229500,56.220001
"819",56.540001,56.540001,55.790001,56.029999,1063400,56.029999
"820",55.77,56.240002,55.259998,55.52,1474300,55.52
"821",55.34,55.43,54.889999,55.099998,952600,55.099998
"822",55.150002,55.349998,54.34,55.049999,996200,55.049999
"823",55.810001,56.59,55.490002,55.75,738100,55.75
"824",55.98,57.82,55.810001,57.029999,1136100,57.029999
"825",57.040001,58.169998,56.490002,58.029999,1228900,58.029999
"826",58.25,58.740002,56.110001,56.169998,1885300,56.169998
"827",55.639999,56.02,53.849998,55.900002,5678600,55.900002
"828",54.869999,55.82,54.34,54.860001,1511400,54.860001
"829",55.279999,55.580002,54.580002,54.740002,944600,54.740002
"830",54.599998,55.220001,53.950001,54.34,822800,54.34
"831",54.400002,54.900002,53.060001,53.57,1263700,53.57
"832",53.41,53.610001,52.77,53.07,1038000,53.07
"833",52.900002,52.98,51.849998,52.25,1690900,52.25
"834",52.43,52.639999,52.009998,52.599998,1670000,52.599998
"835",51.970001,52.25,51.709999,52.220001,2051200,52.220001
"836",52.09,52.150002,51.619999,51.75,1811300,51.75
"837",51.810001,52.439999,51.509998,51.869999,1876200,51.869999
"838",51.41,52.02,51.150002,51.650002,1460100,51.650002
"839",51.52,54.650002,51.259998,53.59,3873600,53.59
"840",53.52,54.490002,52.93,53.259998,2814400,53.259998
"841",53.619999,53.889999,52.93,53.849998,964100,53.849998
"842",53.59,53.939999,53.119999,53.75,954900,53.75
"843",53.349998,55.400002,53.27,55.130001,1373700,55.130001
"844",54.959999,55.75,54.779999,55.560001,1755300,55.560001
"845",55.84,56.84,55.68,56.470001,1583900,56.470001
"846",56.779999,58.650002,56.52,57.450001,2303600,57.450001
"847",57.950001,58.59,57.200001,57.720001,1703900,57.720001
"848",57.959999,58.139999,57.060001,57.43,1411600,57.43
"849",57.48,58.080002,57.369999,57.580002,798300,57.580002
"850",57.09,57.720001,56.709999,56.740002,982600,56.740002
"851",56.84,57.610001,56.43,57.360001,1675200,57.360001
"852",57.630001,58.369999,57.439999,58.150002,815900,58.150002
"853",58.939999,59,58.139999,58.5,1056600,58.5
"854",58.720001,58.98,58.029999,58.529999,1044300,58.529999
"855",58.32,58.919998,57.5,58,708100,58
"856",57.959999,58.200001,57.150002,57.23,979300,57.23
"857",57.549999,57.700001,56.450001,56.689999,1036500,56.689999
"858",56.759998,57.330002,56.59,56.700001,1119300,56.700001
"859",56.810001,58.18,56.5,57.52,1075700,57.52
"860",57.509998,58,56.860001,57.830002,1190500,57.830002
"861",57.75,57.849998,57.029999,57.110001,1883200,57.110001
"862",55.91,57.68,54.41,55.16,3332600,55.16
"863",55.18,56.02,55.060001,55.799999,1501800,55.799999
"864",55.549999,56.540001,55.439999,55.990002,1651600,55.990002
"865",55.900002,57.150002,55.639999,57.09,1247400,57.09
"866",57.27,58.150002,57.09,57.720001,1065600,57.720001
"867",58.490002,58.490002,56.66,57.459999,1200200,57.459999
"868",57.639999,57.950001,56.98,57.029999,1239900,57.029999
"869",56.959999,57.610001,56.779999,57.060001,1275500,57.060001
"870",57.09,57.439999,56.740002,56.849998,1343200,56.849998
"871",56.900002,57.549999,56.759998,57.139999,1388700,57.139999
"872",57.07,57.48,56.919998,57.32,1685900,57.32
"873",57.669998,58.540001,57.07,57.220001,1737100,57.220001
"874",57.709999,59,57.57,58.799999,2634800,58.799999
"875",59.189999,59.990002,58.77,59.849998,1183500,59.849998
"876",60,60.25,59.080002,59.18,505500,59.18
"877",61.639999,61.650002,59.290001,59.509998,2121400,59.509998
"878",59.16,61.380001,59.16,61.27,2351800,61.27
"879",61.040001,62.560001,60.57,62.490002,2264800,62.490002
"880",62.189999,62.529999,61.18,62.290001,1453900,62.290001
"881",62.900002,63.369999,62.18,63.049999,1051500,63.049999
"882",63.040001,63.299999,62.689999,63.110001,798500,63.110001
"883",63.119999,63.450001,62.970001,63.27,1078100,63.27
"884",63.540001,63.57,62.619999,62.689999,988000,62.689999
"885",62.369999,62.740002,61.34,61.59,1165700,61.59
"886",61.93,62.279999,61.290001,61.459999,858500,61.459999
"887",63.68,64.209999,62.93,63.599998,2013100,63.599998
"888",61.700001,64.019997,61.66,63.389999,1535400,63.389999
"889",63.5,65.25,63.040001,65.160004,1869900,65.160004
"890",65.410004,66.550003,64.629997,66.239998,1896000,66.239998
"891",66.620003,67.419998,66.190002,66.239998,2139900,66.239998
"892",66.43,67.360001,66.360001,67.110001,1379700,67.110001
"893",67.349998,67.43,66.599998,67.360001,295700,67.360001
"894",67.230003,67.720001,66.949997,67.459999,597700,67.459999
"895",67.730003,68.330002,67.019997,67.419998,518600,67.419998
"896",67.559998,68.220001,67.43,67.800003,627600,67.800003
"897",67.940002,68.010002,67.290001,67.769997,584800,67.769997
"898",67.879997,67.989998,66.650002,66.779999,1530100,66.779999
"899",68.300003,68.300003,67.25,67.519997,1618200,67.519997
"900",67.470001,67.75,66.449997,66.459999,2186400,66.459999
"901",67.269997,68.610001,67.110001,67.739998,1869900,67.739998
"902",68.169998,69.519997,68.129997,68.389999,2614100,68.389999
"903",68.660004,68.769997,67.080002,67.550003,1372600,67.550003
"904",67.650002,70.410004,67.309998,69.82,3289400,69.82
"905",70.449997,70.489998,69.099998,69.720001,2702100,69.720001
"906",69.839996,69.839996,68.75,69.220001,1300200,69.220001
"907",69.129997,69.349998,68.269997,69.089996,871200,69.089996
"908",69.330002,69.809998,68.970001,69.540001,643300,69.540001
"909",68.720001,69.5,68.720001,69.120003,836400,69.120003
"910",69.529999,70.300003,69.25,69.779999,1251700,69.779999
"911",69.760002,70.110001,69.410004,69.910004,793500,69.910004
"912",69.290001,69.75,68.400002,69.040001,914200,69.040001
"913",68.720001,68.720001,66.980003,67.550003,1128500,67.550003
"914",67.739998,68.099998,67.169998,67.720001,1504600,67.720001
"915",67.839996,69.25,67.57,68.949997,1570300,68.949997
"916",68.57,68.620003,67.610001,67.769997,1204800,67.769997
