"","AZO.Open","AZO.High","AZO.Low","AZO.Close","AZO.Volume","AZO.Adjusted"
"467",380.160004,383.609985,378.420013,380.799988,298100,380.799988
"468",382.529999,383.23999,378.01001,379.170013,342300,379.170013
"469",379.209991,381.600006,377.589996,379.5,312300,379.5
"470",379.420013,382.410004,378.670013,380,535500,380
"471",382.640015,382.660004,380.089996,381.730011,481400,381.730011
"472",379.950012,382.640015,378,382,322600,382
"473",386.230011,386.25,376.720001,379.359985,508000,379.359985
"474",380.119995,384.390015,380.019989,382.829987,287800,382.829987
"475",380.950012,395.119995,380.950012,393.720001,833500,393.720001
"476",395.200012,399.100006,394.470001,397.130005,455400,397.130005
"477",398.850006,399.100006,393.730011,396.160004,258000,396.160004
"478",393.369995,399.029999,392.209991,395.410004,232800,395.410004
"479",396.559998,397.679993,393.820007,396.440002,151000,396.440002
"480",397.720001,398.200012,392.709991,393.700012,179400,393.700012
"481",391.059998,394.279999,386.350006,389.429993,420100,389.429993
"482",388.079987,391.459991,385.600006,386.910004,294000,386.910004
"483",385.890015,387.529999,380.190002,383.799988,335300,383.799988
"484",383.380005,387.089996,380.299988,382.880005,256000,382.880005
"485",383.899994,388.220001,382.100006,385.730011,327200,385.730011
"486",383.350006,389.640015,383.350006,387.5,285000,387.5
"487",385.5,386.519989,377.429993,377.619995,366800,377.619995
"488",377.299988,383.850006,376.380005,382.480011,255000,382.480011
"489",381.76001,389.890015,381.76001,388.869995,412200,388.869995
"490",375.970001,377.970001,362.660004,365.579987,1870500,365.579987
"491",369.910004,377.690002,366.660004,372.450012,998200,372.450012
"492",370,375.709991,367.01001,368.549988,625500,368.549988
"493",357,374.829987,356.540009,361.140015,1354900,361.140015
"494",357.600006,374.25,355.059998,372.839996,906000,372.839996
"495",370.01001,373.890015,369,369.399994,631900,369.399994
"496",372.890015,375.579987,368.559998,374.369995,789500,374.369995
"497",381.480011,381.720001,373.230011,381.720001,479700,381.720001
"498",381.850006,381.850006,374.779999,379.25,544500,379.25
"499",377.98999,382.679993,373.5,380.26001,1006500,380.26001
"500",380.649994,380.649994,373.519989,373.679993,571700,373.679993
"501",372.829987,377.559998,369.559998,377,394700,377
"502",375.579987,380.480011,373.929993,379.179993,259400,379.179993
"503",381.429993,388.459991,380.01001,387.959991,416000,387.959991
"504",388.059998,391.899994,383.880005,383.880005,429800,383.880005
"505",385.529999,386.640015,381.630005,385.76001,283200,385.76001
"506",389.589996,389.589996,382.220001,382.309998,386400,382.309998
"507",382.309998,386.859985,382.309998,386.649994,266400,386.649994
"508",385.440002,389.609985,382.190002,382.910004,323300,382.910004
"509",384.869995,387.589996,383.160004,385.75,389400,385.75
"510",386.899994,387.01001,381.299988,385.299988,427800,385.299988
"511",384.859985,388.269989,383.269989,386.730011,350500,386.730011
"512",385.48999,388.859985,385.350006,387.910004,478500,387.910004
"513",388.109985,388.109985,382.75,387.649994,420300,387.649994
"514",387.579987,388,378.269989,381.640015,399900,381.640015
"515",380.579987,383.790009,380.119995,382.76001,992800,382.76001
"516",381.209991,382,374.980011,375.029999,291700,375.029999
"517",375,378.609985,368.839996,376.48999,428900,376.48999
"518",354.98999,365.98999,353.380005,359,2152700,359
"519",356.670013,359.570007,353.880005,358.429993,646800,358.429993
"520",363.970001,367.170013,357.570007,367.170013,674700,367.170013
"521",366.220001,366.649994,362.809998,364.220001,384000,364.220001
"522",364.769989,365.690002,360.100006,362.48999,262600,362.48999
"523",357.549988,368.869995,357.549988,366.549988,329500,366.549988
"524",363.290009,366.089996,361.600006,364.519989,340600,364.519989
"525",357.279999,368.029999,357.279999,367.230011,457500,367.230011
"526",367.059998,368.929993,364.429993,366.470001,363100,366.470001
"527",365.049988,370.339996,362.869995,368.929993,546700,368.929993
"528",368.609985,386.130005,368.609985,382.450012,1088800,382.450012
"529",381.109985,385.130005,380.390015,380.940002,295100,380.940002
"530",378.859985,387.820007,378.859985,380.269989,319900,380.269989
"531",383.48999,386.130005,379.790009,380.890015,228800,380.890015
"532",380.01001,385.720001,380.01001,384.23999,190800,384.23999
"533",385.019989,385.019989,378.130005,382.899994,339200,382.899994
"534",381.609985,381.850006,377.859985,377.980011,249600,377.980011
"535",374.320007,379.179993,373.049988,377.630005,229300,377.630005
"536",377.320007,379.890015,374.149994,376.339996,183600,376.339996
"537",376.339996,379.679993,374.970001,378.390015,218000,378.390015
"538",380,380,367.140015,373.380005,507600,373.380005
"539",381.910004,381.910004,372.100006,374.790009,317000,374.790009
"540",374.529999,378.070007,374.160004,375.790009,263900,375.790009
"541",374.170013,379.480011,372.609985,375.230011,336600,375.230011
"542",377.559998,379.429993,362.670013,362.769989,369200,362.769989
"543",362.190002,364.679993,357.51001,362.339996,569200,362.339996
"544",366.26001,374.890015,365,366.299988,625400,366.299988
"545",366.709991,372.420013,362.049988,363.25,566300,363.25
"546",364.940002,369.279999,360.320007,367.470001,619300,367.470001
"547",365.070007,368.519989,362.25,363.820007,475000,363.820007
"548",357.290009,365.149994,356.98999,363.119995,554300,363.119995
"549",363.369995,364.140015,354.73999,359.290009,522700,359.290009
"550",358.619995,359.779999,353.48999,355.309998,495500,355.309998
"551",356.589996,359.649994,353.839996,357,380300,357
"552",358,361.070007,355.75,357.859985,425600,357.859985
"553",356.470001,359.140015,355.75,358.549988,349300,358.549988
"554",357.75,364.809998,357.75,363.649994,418000,363.649994
"555",361.869995,365.640015,361.869995,364.559998,481100,364.559998
"556",366.76001,367.950012,363.660004,364.179993,301000,364.179993
"557",364.179993,366.350006,362.5,365.5,204600,365.5
"558",364.450012,365.920013,361.679993,363.26001,195400,363.26001
"559",362.649994,365.799988,362.149994,365.079987,170800,365.079987
"560",366.160004,370.200012,363.299988,366.450012,236800,366.450012
"561",365.429993,368.470001,363.670013,364.720001,216200,364.720001
"562",365.130005,366.179993,361.549988,363,424600,363
"563",362.25,364.209991,358.149994,359.869995,347600,359.869995
"564",363.029999,363.529999,359.369995,361.640015,447800,361.640015
"565",357.730011,362.079987,356.220001,358.279999,333700,358.279999
"566",359.130005,363.450012,358.679993,363.070007,419500,363.070007
"567",364.959991,370.410004,363.320007,368.720001,412200,368.720001
"568",367.839996,369.769989,365.890015,369.720001,254400,369.720001
"569",368.140015,371,362.950012,366.279999,484000,366.279999
"570",364,371.410004,364,369.899994,432100,369.899994
"571",370.98999,373.709991,367.940002,373.160004,360300,373.160004
"572",371.769989,373.670013,367.5,369.959991,500800,369.959991
"573",369.850006,370,351.269989,351.98999,1413000,351.98999
"574",352.25,359.540009,351.570007,357.380005,724400,357.380005
"575",355.609985,358.75,353.380005,357.839996,709800,357.839996
"576",355,375.429993,353,369.839996,2193700,369.839996
"577",376.670013,376.670013,364.670013,371.630005,1391500,371.630005
"578",370.850006,374.98999,370.850006,371.799988,2279500,371.799988
"579",369.380005,371.779999,368,369.299988,833000,369.299988
"580",369.309998,371.910004,367.329987,368.540009,626500,368.540009
"581",367.540009,375.869995,366.799988,372.890015,883200,372.890015
"582",374.899994,378.519989,370.079987,371.470001,610200,371.470001
"583",370.279999,371.390015,368.549988,369.670013,458500,369.670013
"584",362.339996,372.980011,362.339996,369.070007,427600,369.070007
"585",371.399994,371.399994,368.730011,369.910004,465500,369.910004
"586",371.269989,373.200012,370.230011,372.140015,544900,372.140015
"587",369.5,377.890015,369.5,376.790009,564100,376.790009
"588",378.75,382.100006,377.160004,381.290009,604800,381.290009
"589",380.820007,382.51001,379.880005,381.420013,264400,381.420013
"590",381.170013,381.790009,379.700012,379.890015,468700,379.890015
"591",378.600006,380,376.190002,377.350006,438200,377.350006
"592",380.459991,380.459991,374.350006,374.350006,427000,374.350006
"593",376.019989,378.339996,371.549988,373.049988,393200,373.049988
"594",375.019989,375.470001,371.690002,374.720001,480900,374.720001
"595",369.309998,373.980011,368.130005,370.690002,495600,370.690002
"596",372.100006,372.420013,369.339996,369.470001,463200,369.470001
"597",366.350006,373.329987,365.26001,370.390015,721500,370.390015
"598",367.26001,372.100006,367.200012,369,403100,369
"599",360.920013,366.609985,360,365.799988,808700,365.799988
"600",358.309998,366.959991,358.309998,366.73999,620700,366.73999
"601",371.950012,371.950012,363.019989,364.359985,438400,364.359985
"602",367.429993,370.049988,363.730011,367.779999,387400,367.779999
"603",367.630005,371.339996,365.940002,370.75,259700,370.75
"604",371.75,379.329987,366.529999,375,370200,375
"605",376,386.799988,372.26001,380.339996,673100,380.339996
"606",382.410004,386.170013,380.25,382.910004,621000,382.910004
"607",383.329987,384.869995,381.269989,383.230011,204700,383.230011
"608",384.149994,385.730011,381.359985,385.26001,356700,385.26001
"609",380.480011,386.25,380.480011,384.369995,403400,384.369995
"610",383.75,385.440002,378.450012,378.970001,338100,378.970001
"611",378.390015,380.950012,374.890015,376.890015,314700,376.890015
"612",376.589996,380.079987,374.140015,374.380005,254200,374.380005
"613",373.01001,377.910004,373.01001,373.549988,249800,373.549988
"614",375.070007,376.660004,368.679993,369.75,282400,369.75
"615",369.869995,373.820007,367.880005,372.779999,290600,372.779999
"616",372.75,381.01001,370.529999,380.5,725900,380.5
"617",381.570007,385.01001,380.519989,382.299988,213900,382.299988
"618",382.200012,383.5,377.970001,381.130005,330800,381.130005
"619",381.570007,383.75,379.899994,381.869995,297800,381.869995
"620",383.380005,383.98999,381,383.119995,104200,383.119995
"621",383.619995,383.98999,380.119995,382.929993,323500,382.929993
"622",390.109985,390.109985,378.440002,382.380005,336500,382.380005
"623",381.799988,383.859985,379.950012,383.859985,486000,383.859985
"624",381.839996,382.700012,377.73999,379.779999,485900,379.779999
"625",379.700012,384.019989,377.790009,383.769989,428600,383.769989
"626",384,384.100006,377.130005,378.01001,491200,378.01001
"627",373.01001,384.25,361.75,366.799988,1007700,366.799988
"628",366.089996,368.98999,356.029999,360.269989,979600,360.269989
"629",355.920013,367.170013,355.380005,364.070007,668400,364.070007
"630",367.01001,367.01001,357.709991,359.160004,575000,359.160004
"631",359.149994,359.149994,354.450012,355.149994,456800,355.149994
"632",356.559998,362.220001,354.76001,355.5,790600,355.5
"633",357.429993,359.070007,355,357.559998,931000,357.559998
"634",358.269989,363.170013,357.600006,359.320007,547400,359.320007
"635",358.140015,361.549988,355.01001,357.679993,491400,357.679993
"636",358.390015,363.399994,357.380005,363.399994,615600,363.399994
"637",363.200012,364.450012,359.160004,360.070007,546900,360.070007
"638",360,362.25,358.130005,359.480011,418300,359.480011
"639",359.429993,360.73999,355.230011,356.019989,552800,356.019989
"640",353,359.570007,351.480011,358.279999,694900,358.279999
"641",363.440002,363.440002,354.410004,355.200012,182600,355.200012
"642",355.23999,355.279999,346.929993,351.089996,447900,351.089996
"643",351.25,354.089996,345.299988,353.100006,437900,353.100006
"644",352.019989,352.609985,345.880005,348.570007,446800,348.570007
"645",347.790009,354.76001,346.980011,354.429993,265300,354.429993
"646",357,358.130005,354.959991,356.880005,440800,356.880005
"647",355.429993,357.910004,353.75,356.140015,299300,356.140015
"648",357.279999,361.100006,357.119995,360.850006,351500,360.850006
"649",360.970001,360.970001,354.679993,356.170013,345300,356.170013
"650",345.470001,350.880005,342.839996,348.25,877500,348.25
"651",348.609985,352.51001,347.059998,349.600006,452300,349.600006
"652",349.850006,352.160004,344.329987,346.5,729300,346.5
"653",346.940002,347.839996,341.980011,346.230011,470600,346.230011
"654",346.709991,347.779999,343.269989,344.98999,278300,344.98999
"655",343.980011,352.790009,342.269989,350.899994,567100,350.899994
"656",350.640015,350.98999,346.369995,349.329987,261500,349.329987
"657",350,351.179993,347.279999,348.630005,206600,348.630005
"658",347.809998,350.48999,345.040009,349.600006,317500,349.600006
"659",347.200012,354.700012,347.200012,353.369995,402600,353.369995
"660",352.839996,357.179993,351.029999,356.529999,425100,356.529999
"661",357.410004,359.980011,355,357.570007,563100,357.570007
"662",357.890015,367.100006,357.160004,365.359985,566400,365.359985
"663",366.190002,373.450012,363.339996,369.519989,634900,369.519989
"664",367,368.829987,361.950012,361.950012,502200,361.950012
"665",361.980011,364.859985,361.23999,364.850006,295700,364.850006
"666",364.670013,369.700012,363.200012,369.700012,465900,369.700012
"667",370.570007,376.160004,368.73999,374.880005,667100,374.880005
"668",373.48999,373.98999,365.51001,367.049988,401700,367.049988
"669",369.920013,371.029999,367.380005,368.769989,266300,368.769989
"670",367.470001,370.160004,366.220001,369,303600,369
"671",377.5,383.100006,374.459991,379.850006,1112100,379.850006
"672",380.320007,386.399994,379.579987,385.890015,790900,385.890015
"673",384.630005,387.380005,384.230011,385.230011,523500,385.230011
"674",385.350006,386.940002,380.790009,382.089996,550300,382.089996
"675",382.140015,384.01001,377.880005,379.730011,538000,379.730011
"676",378.5,380.5,372.940002,373.609985,742400,373.609985
"677",375,375.559998,369.470001,373.700012,646500,373.700012
"678",374.450012,375.390015,370.640015,375.209991,608400,375.209991
"679",375.579987,380.570007,374.200012,379.959991,577400,379.959991
"680",378.589996,383.640015,376.420013,377.559998,432800,377.559998
"681",377.829987,385.980011,377.829987,385.200012,512000,385.200012
"682",384.630005,386.640015,378.540009,378.540009,629500,378.540009
"683",377.26001,381.619995,369.790009,376.149994,986300,376.149994
"684",378.079987,379.880005,374.329987,376.790009,352200,376.790009
"685",376.01001,380.160004,375.109985,380.149994,459600,380.149994
"686",379.130005,379.5,376.700012,378.140015,228700,378.140015
"687",378.019989,381.48999,377.470001,380.660004,316800,380.660004
"688",382,382.98999,380.820007,382.320007,215000,382.320007
"689",382.309998,383,375.420013,376.549988,428500,376.549988
"690",377.480011,381.600006,375.290009,381.519989,397900,381.519989
"691",381.899994,385.600006,379.320007,385.25,350500,385.25
"692",385.279999,388.470001,383.73999,388.329987,375000,388.329987
"693",388.75,390.48999,386.970001,388.869995,392000,388.869995
"694",388.25,392.589996,387.600006,392.040009,383300,392.040009
"695",391.690002,392.600006,389.190002,389.649994,318100,389.649994
"696",388.329987,392.75,386.559998,391.890015,404600,391.890015
"697",390.019989,392.290009,388.910004,391.470001,175600,391.470001
"698",392.390015,392.660004,387.779999,390.410004,219500,390.410004
"699",392.079987,397.100006,390.790009,396,294100,396
"700",394.380005,395.649994,391.350006,393.26001,173200,393.26001
"701",394.179993,396.109985,392.26001,395.720001,175800,395.720001
"702",396.190002,396.190002,391.459991,393.329987,263900,393.329987
"703",394.480011,394.480011,388.630005,394.040009,345000,394.040009
"704",392.579987,394.640015,389.589996,393.940002,189200,393.940002
"705",393.23999,396.790009,391.049988,396.769989,537600,396.769989
"706",396.01001,397.799988,392.76001,393.190002,157700,393.190002
"707",394.26001,402.079987,394.26001,400.98999,368200,400.98999
"708",401.299988,401.299988,393.609985,393.980011,513700,393.980011
"709",395.109985,402.089996,394,401.829987,211800,401.829987
"710",397.820007,399.450012,394.589996,397.200012,246700,397.200012
"711",397,399.529999,392.73999,395.359985,220100,395.359985
"712",392,392.98999,382.980011,384.029999,577800,384.029999
"713",385.299988,394.089996,385.299988,389.980011,356700,389.980011
"714",390.450012,396.890015,388.049988,392.829987,182700,392.829987
"715",390.23999,395.130005,390.23999,393.570007,173300,393.570007
"716",391.73999,393.73999,384.640015,384.869995,328700,384.869995
"717",386,387.480011,379.790009,384.589996,387100,384.589996
"718",382.290009,384.079987,378.649994,381.929993,322800,381.929993
"719",383.100006,383.649994,375.940002,379.01001,438800,379.01001
"720",379.48999,382.049988,375.119995,378.429993,325100,378.429993
"721",379.850006,380.679993,375.570007,378.76001,326900,378.76001
"722",379.820007,384.570007,378.850006,383.619995,300100,383.619995
"723",384.649994,386,381.839996,383.950012,211300,383.950012
"724",393,402.100006,390,398.26001,422000,398.26001
"725",398.809998,408.5,398.140015,406.730011,363000,406.730011
"726",406.559998,408.5,402.299988,403.869995,183200,403.869995
"727",404.049988,409.25,400.73999,409.089996,289900,409.089996
"728",409.190002,413.279999,408.269989,410.279999,199400,410.279999
"729",409.290009,410.859985,405.26001,407.579987,210600,407.579987
"730",409.549988,413,407.290009,411.109985,167000,411.109985
"731",410.929993,413.5,410.029999,413.48999,189500,413.48999
"732",413.440002,419.01001,411.5,418.950012,170900,418.950012
"733",418.01001,419.820007,416.600006,419.269989,189300,419.269989
"734",418.98999,419.799988,414.290009,415.329987,121300,415.329987
"735",416.619995,423.459991,416.589996,420.950012,313800,420.950012
"736",408.209991,416.390015,408,415.76001,335700,415.76001
"737",418.070007,419.640015,416.130005,417.559998,235300,417.559998
"738",417.809998,419.570007,416.700012,418.279999,191300,418.279999
"739",416.970001,418.230011,412.720001,413.5,184100,413.5
"740",413.940002,415.589996,410.140015,411.290009,247000,411.290009
"741",410.369995,414,401.929993,409.049988,327200,409.049988
"742",413.160004,435.359985,413.160004,427.839996,740600,427.839996
"743",426.76001,426.76001,416.720001,417.720001,339300,417.720001
"744",417.079987,420.359985,415.01001,418.899994,330200,418.899994
"745",416,418.660004,413.470001,415.809998,135000,415.809998
"746",418.73999,420.549988,415.399994,418.950012,137900,418.950012
"747",416.109985,418.299988,412.170013,416.75,130900,416.75
"748",416.950012,421.790009,416.950012,417.940002,177700,417.940002
"749",417.01001,419.230011,408.649994,408.829987,388500,408.829987
"750",408.350006,412.119995,407.200012,411.209991,220200,411.209991
"751",411.019989,414.579987,406.109985,407.799988,198400,407.799988
"752",408.309998,410.660004,404.869995,405.309998,178600,405.309998
"753",406.109985,415.559998,406.109985,415.390015,193500,415.390015
"754",417.769989,419.329987,413.420013,416.679993,171800,416.679993
"755",417.820007,418.790009,414.040009,418.75,170300,418.75
"756",417.5,417.75,414.190002,415,232700,415
"757",416.609985,417.200012,415.200012,416,256000,416
"758",416.869995,419.910004,415.070007,419.5,238200,419.5
"759",419.459991,424.98999,418.720001,423.339996,210700,423.339996
"760",429.809998,429.809998,420.480011,424.829987,350400,424.829987
"761",424.929993,425.329987,420.779999,425.329987,144900,425.329987
"762",424.880005,426.640015,420.339996,420.75,137900,420.75
"763",417.630005,421.160004,412.290009,412.649994,304100,412.649994
"764",415.279999,415.279999,408.600006,411.980011,365500,411.980011
"765",408.179993,419.279999,405.709991,414.98999,243800,414.98999
"766",417.559998,422.929993,417.170013,421.480011,234300,421.480011
"767",420.75,421.290009,412.839996,413.98999,481500,413.98999
"768",415.649994,424.410004,415.649994,422.869995,221500,422.869995
"769",423.540009,427.670013,418.369995,423.690002,365400,423.690002
"770",424.440002,428.839996,423.320007,425.269989,125100,425.269989
"771",424.450012,427.589996,422.079987,424.200012,211100,424.200012
"772",421.75,426.959991,421.480011,423.880005,103000,423.880005
"773",427.149994,430.149994,422.709991,428.519989,123400,428.519989
"774",429.089996,437.230011,429.089996,434.910004,283400,434.910004
"775",436.519989,437.209991,431.429993,434.559998,217000,434.559998
"776",433.829987,433.980011,428.880005,433.480011,128700,433.480011
"777",436.839996,441.179993,435.950012,441,294500,441
"778",441.5,441.5,436.420013,439.299988,101700,439.299988
"779",438.679993,439.920013,434.399994,438,138800,438
"780",437.529999,440.019989,430.910004,433.709991,187800,433.709991
"781",435.48999,437.559998,429.26001,430,220000,430
"782",431.609985,436.690002,429.579987,435.320007,260200,435.320007
"783",436.829987,441.200012,434.109985,435.970001,160000,435.970001
"784",435.600006,439.540009,432.01001,437.720001,111700,437.720001
"785",438.269989,439.98999,435.709991,438.450012,131900,438.450012
"786",438.420013,440,434.290009,436.350006,170100,436.350006
"787",439.100006,440.5,434.269989,438.019989,318000,438.019989
"788",437.109985,440.75,435.049988,439.660004,193000,439.660004
"789",437.589996,441.480011,435.279999,440.730011,126000,440.730011
"790",441.5,446.429993,438.880005,444.690002,196200,444.690002
"791",444.040009,452.190002,443.25,448.579987,364200,448.579987
"792",447.579987,452.149994,445.950012,447.98999,289100,447.98999
"793",447.799988,450.029999,446.01001,448.040009,292600,448.040009
"794",446.98999,449.290009,446.01001,448.25,178900,448.25
"795",447.149994,449.220001,439.339996,445.01001,265700,445.01001
"796",435.179993,437.829987,432.079987,435.040009,329000,435.040009
"797",436.230011,437.109985,424.429993,429.019989,407600,429.019989
"798",428.940002,432.040009,424.769989,429.589996,229600,429.589996
"799",428.220001,429.869995,424.450012,425.600006,306300,425.600006
"800",426.410004,436,425.399994,433.799988,295200,433.799988
"801",432.230011,436.309998,428.049988,428.549988,252500,428.549988
"802",427.01001,427.98999,419.299988,420.059998,207300,420.059998
"803",420,421.820007,416.269989,416.519989,304400,416.519989
"804",417.220001,424.75,415.529999,420.399994,240500,420.399994
"805",420.76001,426.880005,419.589996,424.829987,229700,424.829987
"806",422.829987,423.75,419.410004,419.959991,181300,419.959991
"807",420.470001,423.940002,419.179993,421.109985,111700,421.109985
"808",423.339996,423.5,418.799988,422.350006,131300,422.350006
"809",422.769989,424.209991,417.019989,421.420013,200600,421.420013
"810",418.790009,420.440002,418.040009,419.119995,231700,419.119995
"811",418.190002,421.850006,416.049988,420.019989,148700,420.019989
"812",418.01001,422.929993,417.839996,421.519989,106400,421.519989
"813",419.450012,420.820007,416.049988,419.940002,223600,419.940002
"814",421.450012,423.890015,419,419.76001,161400,419.76001
"815",419.970001,424.160004,419.01001,422.809998,138700,422.809998
"816",423.380005,423.420013,418,420.100006,182100,420.100006
"817",420.359985,424.269989,416,417.529999,111300,417.529999
"818",417.98999,421.899994,416.440002,416.5,157800,416.5
"819",417.540009,423.359985,415.179993,419.920013,186100,419.920013
"820",421.209991,425.179993,419.220001,420.829987,212400,420.829987
"821",420.600006,422.209991,415.600006,417.059998,155500,417.059998
"822",417.98999,418.079987,413.579987,415.700012,273100,415.700012
"823",418.119995,420.970001,411.269989,411.890015,483400,411.890015
"824",411.290009,418.51001,409.359985,418.51001,408300,418.51001
"825",419.660004,423.5,416.790009,420.619995,370500,420.619995
"826",421.98999,423.420013,417.899994,422.790009,250400,422.790009
"827",422.980011,423.5,412,420,750900,420
"828",418.920013,421.700012,415.890015,417.809998,207100,417.809998
"829",416.640015,418.640015,408.899994,414.309998,530000,414.309998
"830",416.559998,428.049988,410,425.070007,825100,425.070007
"831",424.880005,425.98999,420.100006,421.679993,399100,421.679993
"832",419.899994,423.339996,417.910004,422.570007,325500,422.570007
"833",418.890015,424.410004,417.420013,422.730011,306600,422.730011
"834",421.859985,426.070007,421.769989,425.109985,251900,425.109985
"835",423,425.630005,419.76001,423,193500,423
"836",422.380005,426.309998,417.959991,418.26001,333700,418.26001
"837",419.279999,423.859985,417.01001,421.890015,226800,421.890015
"838",419.140015,423.390015,417.899994,419.829987,181500,419.829987
"839",420.769989,421.559998,414.019989,415.709991,304700,415.709991
"840",415.75,417.619995,413.320007,415.269989,267800,415.269989
"841",419.299988,421.190002,417.420013,420.769989,233200,420.769989
"842",420.450012,425.459991,418.959991,424.609985,174400,424.609985
"843",422.320007,427.420013,421.779999,426.040009,149900,426.040009
"844",425,427.390015,419.399994,420.230011,308000,420.230011
"845",426.230011,432,422.51001,424.630005,394300,424.630005
"846",422.570007,429.720001,421.619995,429.130005,238600,429.130005
"847",431.070007,433.420013,427,432.109985,308600,432.109985
"848",431.019989,435.200012,430.209991,434.730011,250100,434.730011
"849",436.01001,437.450012,434.200012,435.600006,188000,435.600006
"850",437.48999,437.5,430.470001,432.589996,190400,432.589996
"851",424.450012,432.279999,422.119995,427.179993,354700,427.179993
"852",427.640015,429.470001,424.980011,429.470001,298600,429.470001
"853",430.679993,432.73999,428.48999,429.839996,209100,429.839996
"854",431.059998,432.799988,428.130005,429.829987,226000,429.829987
"855",431.299988,434.23999,428.920013,429.940002,214600,429.940002
"856",430.859985,435.049988,428.630005,434.690002,238900,434.690002
"857",436.01001,437.940002,430,434.829987,156000,434.829987
"858",434.959991,439.640015,433.570007,436.51001,180900,436.51001
"859",438.190002,442.980011,432.549988,442.059998,245500,442.059998
"860",444.309998,447.799988,441.109985,447.420013,234600,447.420013
"861",447,448.299988,443.230011,443.48999,253200,443.48999
"862",443.579987,449.119995,440.23999,448.549988,243700,448.549988
"863",443.609985,449.799988,440.5,447.790009,169100,447.790009
"864",448.130005,451.549988,444.869995,451.549988,275200,451.549988
"865",450.570007,456.940002,450.570007,456.880005,172700,456.880005
"866",457.5,458.959991,455.950012,458.339996,167600,458.339996
"867",455.929993,465.700012,455.929993,464.079987,201800,464.079987
"868",465,465.140015,458.459991,459.559998,200900,459.559998
"869",458.549988,465.5,457.429993,463.839996,191100,463.839996
"870",464.559998,467.869995,459.950012,461.299988,110300,461.299988
"871",463.709991,469.609985,460.709991,469.339996,139900,469.339996
"872",467.450012,469.420013,466.420013,467.690002,197600,467.690002
"873",466.769989,470.470001,465.01001,465.700012,146600,465.700012
"874",461.200012,463.359985,457,457.279999,378500,457.279999
"875",458.859985,462.329987,456.880005,458.799988,256100,458.799988
"876",459.109985,463.709991,458.279999,461.600006,163300,461.600006
"877",460.519989,463.529999,459,459.619995,172800,459.619995
"878",457.609985,461.640015,455.410004,460.51001,197100,460.51001
"879",460.209991,462.799988,454.880005,456.019989,232900,456.019989
"880",459.98999,463.190002,457.359985,460,226200,460
"881",462.630005,464.100006,458.869995,459.600006,228200,459.600006
"882",456.880005,462.730011,456.029999,457.339996,567100,457.339996
"883",467.470001,484.160004,461.609985,471.859985,965300,471.859985
"884",470.859985,473.679993,466.23999,467.790009,448100,467.790009
"885",466.380005,469.410004,463.5,465.899994,266200,465.899994
"886",466.290009,470.769989,463.850006,465.179993,217200,465.179993
"887",466.269989,469.070007,463.700012,464,280500,464
"888",463.769989,467.339996,461.140015,461.76001,274300,461.76001
"889",464.75,471.200012,461.600006,470.559998,319300,470.559998
"890",471.23999,473.329987,467.399994,470.839996,287300,470.839996
"891",472.390015,473.929993,470.950012,473.190002,446900,473.190002
"892",465.339996,474.98999,465.339996,472.320007,269000,472.320007
"893",479.950012,479.950012,471.359985,475.570007,86900,475.570007
"894",479.950012,479.950012,474.459991,476.850006,125000,476.850006
"895",475.380005,479,474.079987,476.829987,180600,476.829987
"896",476.829987,479.660004,474.529999,479.329987,195100,479.329987
"897",483.73999,483.73999,475.820007,477.940002,174800,477.940002
"898",477.670013,479.700012,472.51001,474.109985,151800,474.109985
"899",474.279999,478.579987,472.779999,475.5,193500,475.5
"900",478.51001,483.299988,476.809998,478.769989,357100,478.769989
"901",479.220001,486.399994,478.519989,483.589996,417300,483.589996
"902",483.589996,489.070007,481.940002,489.070007,312100,489.070007
"903",489.26001,493.220001,486.869995,492.450012,354300,492.450012
"904",492.98999,493.109985,488.820007,490,393100,490
"905",490.190002,495,485.529999,486.380005,419300,486.380005
"906",498.23999,498.23999,487.299988,495.779999,350800,495.779999
"907",497,498.380005,492.299988,495.079987,194000,495.079987
"908",495.029999,497.25,491.049988,495.470001,222300,495.470001
"909",500,505.859985,496.470001,505.859985,486800,505.859985
"910",498.859985,507.720001,498.859985,502.23999,390200,502.23999
"911",503,506.100006,501.339996,503.380005,392300,503.380005
"912",503.26001,504.170013,497.440002,499.290009,182400,499.290009
"913",499,506.459991,498.200012,499.25,447000,499.25
"914",508.98999,508.98999,496.720001,503.600006,521600,503.600006
"915",503.799988,507.790009,499.450012,501.029999,332000,501.029999
"916",498.950012,501.420013,492.320007,492.940002,307700,492.940002
"917",492.859985,500.480011,492.859985,498.920013,317100,498.920013
"918",494.720001,497.890015,494.109985,495.059998,347100,495.059998
"919",496.940002,498.040009,481.73999,483.059998,402000,483.059998
"920",484.390015,488.070007,481.299988,486.190002,376000,486.190002
"921",482.019989,488.26001,481.529999,487.320007,234500,487.320007
"922",493.01001,518.809998,493.01001,517.159973,606800,517.159973
"923",517.409973,537.469971,517.169983,534.400024,713600,534.400024
"924",531.450012,534.609985,523.130005,526.429993,548300,526.429993
"925",530.5,539.200012,526.119995,536.119995,303200,536.119995
"926",561.619995,561.619995,536.330017,542.070007,390800,542.070007
"927",540,544,536,540.799988,325600,540.799988
"928",544.380005,544.380005,537.539978,539.080017,342900,539.080017
"929",540.880005,544.580017,538.549988,542,370000,542
"930",539.51001,543.830017,535.75,536.340027,259600,536.340027
