"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"1151",115.900002,116.580002,114.75,114.889999,1605200,113.047551
"1152",114.889999,115.480003,113.580002,113.779999,1755200,111.955351
"1153",114.699997,114.839996,113.660004,114.57,1449400,112.732683
"1154",115.07,116.989998,115.07,116.989998,2103900,115.113873
"1155",117.010002,117.190002,115.519997,115.940002,1215900,114.080716
"1156",116.099998,116.470001,115.139999,115.760002,1178300,113.903602
"1157",116.379997,117.400002,115.440002,116.080002,1295200,114.21847
"1158",115.629997,116.239998,114.910004,116.230003,1427400,114.366066
"1159",116.230003,116.940002,115.889999,116.230003,1094800,114.366066
"1160",116.400002,117.800003,115.900002,117.650002,1308000,115.763292
"1161",117.959999,117.989998,116.43,117.529999,1688800,115.645214
"1162",117.129997,117.75,116.059998,117.589996,1526000,115.704249
"1163",118,119.010002,117.160004,118.980003,1851700,117.071965
"1164",113.5,114.989998,111.160004,111.650002,5315300,109.859512
"1165",111.160004,111.190002,109.379997,109.849998,4299600,108.088375
"1166",109.150002,111.269997,108.32,110.709999,3566300,108.934584
"1167",111.360001,111.769997,109.32,109.629997,2368200,107.871902
"1168",109.849998,110.790001,109.169998,110.220001,2693800,108.452444
"1169",109.32,110,107.910004,107.959999,2895400,106.228685
"1170",107.940002,110.25,107.559998,110.110001,2171900,108.344207
"1171",110.480003,110.480003,109.099998,110.169998,1823300,108.403243
"1172",110.550003,110.940002,109.620003,109.860001,1764500,108.098216
"1173",110.110001,110.669998,109.860001,110.019997,2018800,108.255647
"1174",109.830002,109.879997,108.519997,109.050003,1591800,107.301209
"1175",108.739998,108.940002,107.68,108.220001,2009100,106.484517
"1176",108.830002,109.440002,108.18,109.220001,1349600,107.468481
"1177",109.639999,109.839996,108.470001,109.300003,1366000,107.547199
"1178",109.269997,110.449997,109.080002,110.18,1369100,108.413084
"1179",110.010002,111.080002,109.830002,111,1664100,109.219934
"1180",110.800003,111.68,110.120003,111.269997,1537100,109.485601
"1181",111.199997,111.839996,110.839996,111.699997,862800,109.908705
"1182",111.550003,111.550003,110.330002,110.660004,1059600,108.88539
"1183",110.360001,110.989998,109.410004,110.959999,1460600,109.180575
"1184",111,111.25,110.480003,110.989998,1832200,109.210092
"1185",110.760002,110.980003,110,110.389999,1550200,108.619716
"1186",110.360001,110.720001,109.900002,110.160004,1187200,108.393408
"1187",110.360001,110.580002,109.690002,109.910004,1357700,108.147418
"1188",109.639999,110.199997,109.239998,109.660004,1439400,107.901427
"1189",109.559998,110.510002,109.559998,110.410004,1272800,108.639399
"1190",110.349998,110.379997,109.279999,110.260002,1398400,108.491803
"1191",109.57,109.970001,108.129997,108.370003,1748500,107.49
"1192",108.809998,108.970001,108.169998,108.459999,1275300,107.579265
"1193",108.07,108.07,106.559998,106.82,2022700,105.952583
"1194",106.709999,107.339996,106.699997,107.019997,1310000,106.150956
"1195",106.230003,106.620003,104.730003,104.769997,2095000,103.919227
"1196",104.940002,105.190002,103.669998,104.150002,1688400,103.304266
"1197",104.629997,105.739998,104.529999,105.690002,1320200,104.831762
"1198",105.379997,105.910004,104.68,105.790001,1405500,104.930948
"1199",105.959999,106.75,105.830002,106.43,1789600,105.565751
"1200",105.449997,105.669998,104.610001,105.269997,2852400,104.415167
"1201",105.660004,107.529999,104.699997,107.050003,2058500,106.180719
"1202",106.830002,107.650002,106.690002,106.75,2233400,105.883152
"1203",107.059998,108.919998,106.769997,108.480003,3863800,107.599107
"1204",108.580002,109.790001,108.419998,108.989998,1768600,108.10496
"1205",109.919998,110.160004,108.470001,108.5,1626600,107.618941
"1206",108.949997,109.099998,107.449997,107.459999,1597100,106.587385
"1207",107.139999,107.559998,106.290001,106.32,1705500,105.456643
"1208",106.160004,106.870003,106,106.370003,1203900,105.50624
"1209",106.82,108.199997,106.379997,107.739998,1258400,106.865111
"1210",107.029999,108.07,107.029999,107.110001,1350000,106.240229
"1211",106.690002,106.879997,105.5,106.849998,1464000,105.982338
"1212",106.32,107.400002,105.940002,107.019997,1556000,106.150956
"1213",107.290001,108.169998,106.860001,107.459999,1482100,106.587385
"1214",107.279999,107.93,106.870003,106.959999,1062800,106.091446
"1215",107,107.68,106.620003,107.160004,1307100,106.289826
"1216",107.309998,107.459999,106.43,107.260002,1159500,106.389013
"1217",107.419998,107.57,106.629997,106.860001,1299300,105.992259
"1218",106.550003,107.43,106.5,106.989998,1017600,106.121201
"1219",106.730003,108.169998,106.650002,107.650002,1144900,106.775845
"1220",107.940002,108.730003,107.610001,107.610001,1251800,106.736169
"1221",107.720001,108.169998,107.080002,107.68,1026600,106.8056
"1222",107.059998,107.230003,106.290001,106.779999,1422600,105.912907
"1223",106.860001,107.959999,106.82,107.360001,2051400,106.488199
"1224",112.489998,113.449997,110.919998,113.150002,5008500,112.231183
"1225",113,113,110.949997,111.849998,2620700,110.941736
"1226",111.339996,112.349998,110.849998,111.699997,1607300,110.792953
"1227",111.589996,111.830002,111.18,111.639999,1291900,110.733443
"1228",111.790001,112,111.290001,111.519997,1577900,110.614414
"1229",111.610001,112.480003,111.279999,111.93,1496200,111.021089
"1230",111.800003,111.879997,110.419998,110.720001,1606700,109.820915
"1231",110.300003,110.639999,109.309998,109.690002,1743600,108.79928
"1232",109.720001,111.07,109.699997,111.040001,1232400,110.138316
"1233",111.169998,111.760002,110.400002,110.440002,1422400,109.54319
"1234",110.580002,110.989998,109.160004,109.400002,1716000,108.511634
"1235",109.610001,110.139999,109.040001,109.860001,1333000,108.967898
"1236",109.639999,110.089996,109.43,109.68,1524700,108.789359
"1237",110.660004,111.32,110.470001,110.709999,903100,109.810994
"1238",110.400002,110.82,109.910004,109.919998,818900,109.027408
"1239",109.68,110.059998,109.050003,109.75,935800,108.858791
"1240",110.699997,111.550003,110.239998,110.400002,1481700,109.503514
"1241",111,111.82,110.760002,111.620003,1183000,110.713608
"1242",111.620003,112,111.480003,111.800003,897500,110.892147
"1243",111.480003,112.110001,111.209999,112.040001,1003300,111.130196
"1244",112,112.639999,111.470001,112.440002,948700,111.526949
"1245",112.540001,112.93,112.07,112.07,1046500,111.159951
"1246",112.160004,112.330002,111.529999,111.830002,1065200,110.921902
"1247",111.650002,111.739998,111.220001,111.25,1021800,110.34661
"1248",111.300003,111.559998,109.739998,109.910004,1423900,109.017495
"1249",110.349998,110.559998,109.400002,110.330002,1689000,109.434083
"1250",110.110001,110.330002,109.330002,109.730003,1151600,108.838956
"1251",109.839996,109.870003,108.730003,108.860001,1856200,107.976018
"1252",108.970001,109.559998,108.379997,109.150002,1344300,108.263664
"1253",109.080002,109.160004,108.199997,108.370003,1246700,107.49
"1254",108.029999,108.419998,107.410004,107.980003,1269200,107.980003
"1255",107.169998,107.910004,106.690002,106.830002,1149200,106.830002
"1256",106.589996,106.75,105.519997,105.739998,1399200,105.739998
"1257",105.5,105.75,104.529999,105.480003,1257000,105.480003
"1258",105.400002,106.480003,105.239998,105.849998,999800,105.849998
"1259",106.389999,107.260002,106.169998,107.110001,1379700,107.110001
