"","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"461",81.139999,81.32,80.839996,81.120003,567700,75.190703
"462",80.459999,81.059998,80.440002,80.790001,501700,74.884822
"463",80.75,81.110001,80.25,80.309998,708700,74.439904
"464",80.980003,81.120003,79.57,79.790001,589600,73.957915
"465",79.800003,79.800003,79.129997,79.370003,783700,73.568616
"466",79.339996,79.949997,79.239998,79.25,734700,73.457385
"467",79.519997,79.650002,78.790001,78.809998,644700,73.049543
"468",79.190002,79.989998,79.059998,79.860001,567600,74.022799
"469",79.669998,79.82,79.18,79.470001,352900,73.661305
"470",79.519997,79.730003,79.029999,79.25,353300,73.457385
"471",79.349998,80.459999,79.330002,79.970001,533200,74.124759
"472",79.360001,79.43,77.739998,78.029999,1009600,72.326557
"473",78.279999,79.059998,78.190002,78.349998,356900,72.623167
"474",78.800003,78.889999,78.389999,78.730003,673100,72.975396
"475",78.629997,79.419998,78.389999,79.400002,487300,73.596422
"476",79.57,79.809998,79.32,79.370003,334300,73.568616
"477",79.400002,79.669998,78.989998,79.629997,548000,73.809607
"478",79.709999,80.309998,79.150002,79.690002,496400,73.865226
"479",79.419998,79.779999,78.870003,78.989998,547000,73.216387
"480",78.779999,78.849998,77.349998,77.379997,861900,71.724066
"481",77.25,77.529999,75.779999,75.989998,909500,70.435666
"482",75.949997,76.57,75.949997,76.190002,405000,70.621051
"483",75.870003,76.209999,75.669998,76.160004,458500,70.593245
"484",75.25,76.07,75.029999,75.790001,482400,70.695851
"485",76.110001,77.029999,76.010002,77,701800,71.824521
"486",76.839996,77.480003,76.650002,76.769997,511800,71.609977
"487",76.489998,77.82,76.269997,77.059998,489100,71.880486
"488",77.309998,77.510002,76.57,76.889999,505600,71.721914
"489",77.010002,78.029999,76.790001,77.639999,542000,72.421504
"490",77.889999,78.019997,77.279999,77.290001,824500,72.09503
"491",77.43,77.43,76.129997,76.309998,680300,71.180896
"492",76.209999,76.800003,75.959999,76.580002,542300,71.432753
"493",76.580002,77.480003,76.510002,77.029999,395500,71.852504
"494",76.720001,77.190002,76.400002,77.099998,442000,71.917798
"495",77.029999,77.519997,76.760002,77.440002,362800,72.234949
"496",77.169998,77.75,76.900002,77.580002,226200,72.365539
"497",78.290001,78.290001,77.589996,78.169998,259500,72.915879
"498",77.739998,78.18,77.330002,77.330002,518400,72.132342
"499",77.139999,77.559998,76.510002,76.559998,911800,71.414093
"500",75.800003,76.309998,74.760002,74.82,845900,69.791047
"501",74.949997,75.610001,74.519997,75.419998,612000,70.350717
"502",75.040001,75.040001,74.330002,74.669998,746200,69.651128
"503",74.82,76.330002,74.510002,76.050003,915900,70.938377
"504",76,77.32,74.32,76.089996,1098500,70.975682
"505",75.919998,77.370003,75.370003,75.75,912500,70.658539
"506",75.949997,76.379997,75.550003,75.559998,948100,70.481307
"507",75.400002,75.910004,75.400002,75.779999,966300,70.686521
"508",75.639999,76.089996,75.370003,75.769997,589700,70.677191
"509",75.959999,76.25,75.440002,75.699997,752100,70.611896
"510",75.739998,75.82,75.419998,75.769997,907000,70.677191
"511",75.489998,76.440002,75.470001,76.190002,670800,71.068967
"512",76.279999,76.809998,76.029999,76.540001,761600,71.39544
"513",76.540001,76.760002,75.769997,76.489998,665600,71.348798
"514",76.75,76.940002,75.830002,75.839996,614500,70.742486
"515",75.980003,76.209999,75.510002,75.599998,932200,70.518619
"516",75.230003,75.379997,74.059998,74.139999,556500,69.156753
"517",74.25,74.419998,73.5,73.800003,842100,68.839609
"518",73.730003,74.050003,73.559998,73.650002,479900,68.699689
"519",73.389999,74.330002,73.199997,74.25,852100,69.25936
"520",75.260002,75.540001,74.709999,75.519997,768400,70.443995
"521",75.68,76.459999,75.540001,76.389999,585400,71.255521
"522",76.5,76.809998,75.75,76.019997,272500,70.910388
"523",75.889999,76.339996,75.370003,75.949997,569000,70.845093
"524",75.550003,75.720001,74.940002,75.309998,306800,70.24811
"525",75.209999,75.230003,74.419998,74.82,439300,69.791047
"526",74.980003,75.480003,74.82,75.150002,428600,70.098868
"527",75.059998,75.349998,74.529999,74.760002,403700,69.735082
"528",74.540001,75.220001,74.120003,75.169998,377100,70.117521
"529",75.120003,76.550003,75.029999,76.419998,514800,71.283503
"530",76.440002,76.779999,76.160004,76.660004,493600,71.507377
"531",76.669998,76.989998,75.699997,75.980003,541500,70.873082
"532",76,76.660004,75.739998,75.959999,591800,70.854423
"533",75.910004,77.160004,75.910004,76.949997,668100,71.777879
"534",76.709999,76.959999,76.07,76.559998,503500,71.414093
"535",76.199997,76.309998,75.150002,75.879997,421500,70.779798
"536",76.010002,76.010002,74.790001,74.980003,414600,69.940297
"537",75.239998,75.870003,74.769997,75.019997,313600,69.977602
"538",76.07,76.43,75.339996,75.919998,356200,70.81711
"539",76.300003,76.75,76.07,76.360001,402400,71.227539
"540",76.300003,77.32,76.120003,77.239998,336100,72.048388
"541",77.129997,77.160004,76.580002,76.800003,465400,71.637967
"542",77.059998,77.25,75.540001,75.699997,493300,70.611896
"543",75.540001,75.540001,74.599998,74.919998,594900,69.884325
"544",75.790001,75.970001,75.459999,75.75,400300,70.658539
"545",76.029999,77.169998,76.010002,76.580002,518000,71.432753
"546",76.699997,77.169998,76.300003,76.800003,380600,71.637967
"547",76.43,76.889999,75.980003,76.830002,368500,72.154496
"548",76.860001,76.900002,76.32,76.830002,428100,72.154496
"549",76.510002,76.93,76.360001,76.699997,422000,72.032403
"550",77.300003,78.370003,77.300003,77.910004,802900,73.168774
"551",78.07,78.489998,77.660004,77.839996,525700,73.103027
"552",78.279999,79.040001,77.709999,78.970001,530500,74.164265
"553",79.010002,79.489998,78.610001,78.970001,707200,74.164265
"554",82.910004,84.099998,82.889999,82.959999,2462700,77.911451
"555",83.160004,84.779999,83.129997,84.25,1467200,79.122949
"556",84.419998,84.639999,83.940002,84.120003,876300,79.000862
"557",84.120003,84.389999,83.699997,83.910004,663600,78.803643
"558",84.07,84.120003,83.480003,83.900002,524600,78.794249
"559",84.150002,84.730003,83.459999,84.400002,704200,79.263822
"560",84.400002,85.510002,84.389999,84.959999,769600,79.789741
"561",84.940002,85.5,84.580002,84.580002,896600,79.432868
"562",84.519997,85.470001,84.519997,85.029999,897800,79.85548
"563",84.629997,84.959999,84.370003,84.43,850900,79.291995
"564",84.82,85.360001,84.709999,84.970001,812600,79.799134
"565",85.169998,86.059998,85,86.040001,1135900,80.804019
"566",86.099998,86.389999,85.739998,85.989998,1256500,80.757059
"567",86.360001,86.75,86.18,86.620003,555900,81.348724
"568",87.059998,87.059998,85.849998,86.099998,676700,80.860365
"569",85.339996,86.279999,84.860001,85.849998,937000,80.625579
"570",85.910004,86.25,85.900002,86.010002,559200,80.775845
"571",86.209999,86.389999,86,86.129997,346300,80.888538
"572",86.099998,87.540001,86.010002,87.040001,486600,81.743163
"573",86.910004,86.940002,85.790001,86.110001,1148000,80.869758
"574",86.220001,87.349998,86.160004,87.019997,921200,81.724376
"575",87,87.150002,86.589996,86.620003,759700,81.348724
"576",86.93,87.199997,86.379997,86.580002,493200,81.311158
"577",86.68,87.239998,86.5,87.059998,479000,81.761943
"578",87.190002,87.269997,85.970001,86.040001,990000,80.804019
"579",85.910004,87.730003,85.889999,87.290001,724700,81.97795
"580",87.339996,87.459999,85.830002,86.089996,632500,80.850972
"581",86.18,86.550003,85.870003,85.879997,803600,80.653752
"582",85.889999,86.199997,85.330002,85.949997,500200,80.719492
"583",85.57,86.360001,84.940002,86.330002,706000,81.076371
"584",86.489998,87.339996,86.489998,87.129997,603100,81.827683
"585",87,87.699997,86.669998,87.160004,475900,81.855863
"586",87.089996,87.529999,86.860001,87.309998,414800,81.996729
"587",87.540001,87.809998,87.040001,87.470001,376700,82.146996
"588",87.050003,87.440002,86.120003,86.449997,1010900,81.189064
"589",86.230003,86.360001,85.239998,85.5,639900,80.29688
"590",85.279999,85.480003,84.019997,84.050003,1007500,78.935122
"591",84.160004,84.5,83.470001,83.620003,590400,78.53129
"592",83.93,84.290001,83.5,83.559998,592500,78.474936
"593",83.800003,84.32,83.110001,83.449997,536600,78.37163
"594",83.709999,84.010002,82,83.68,613200,78.587636
"595",84.080002,84.150002,83.580002,83.910004,617200,78.803643
"596",84.589996,85.550003,83.910004,85.199997,509300,80.015133
"597",85.099998,85.480003,84.550003,85.370003,402900,80.174793
"598",85.040001,85.330002,84.400002,84.760002,606100,79.601914
"599",84.769997,85,84.389999,84.870003,490400,79.705221
"600",84.410004,85.190002,84,85.150002,528200,79.96818
"601",85.279999,85.580002,84.809998,85.029999,425000,79.85548
"602",86.68,86.68,83.480003,85.760002,386800,80.541059
"603",85.910004,85.910004,84.860001,85.029999,434500,79.85548
"604",85.410004,86.629997,84.790001,85.639999,597000,80.428359
"605",85.68,85.849998,85.040001,85.410004,467500,80.21236
"606",85.93,86.059998,84.889999,85.059998,542500,79.883654
"607",84.720001,85.080002,84.470001,84.860001,389100,79.695827
"608",85.230003,86.139999,84.959999,85.769997,410900,80.550446
"609",85.629997,85.690002,84.279999,84.589996,447000,79.442254
"610",84.349998,84.949997,83.82,83.82,495100,78.719116
"611",83.559998,84.760002,83.120003,84.330002,366100,79.198082
"612",84.32,85.459999,84.040001,85.360001,456400,80.1654
"613",84.790001,87.440002,84.779999,87.050003,1014500,81.752557
"614",86.669998,87.089996,85.43,85.699997,1064000,80.968373
"615",85.459999,85.760002,84.150002,85.379997,606800,80.666041
"616",83.870003,84.059998,81.599998,83.860001,1498300,79.229965
"617",84.199997,85.650002,84,84.489998,965800,79.82518
"618",84.639999,85.370003,84.290001,84.669998,904500,79.995242
"619",84.57,85.18,84.470001,84.57,358100,79.900764
"620",85.169998,86.099998,84.959999,86.050003,279500,81.299055
"621",85.870003,86.540001,85.620003,86.029999,451200,81.280155
"622",86.449997,86.790001,85.849998,86.129997,694700,81.374632
"623",85.93,87.18,85.870003,87.160004,628700,82.34777
"624",87.410004,87.949997,86.839996,87.620003,369100,82.782372
"625",87.769997,88.459999,87.480003,88.459999,581400,83.575991
"626",88.18,89.389999,87.139999,88.730003,778500,83.831088
"627",88.910004,89.300003,88.120003,88.919998,595700,84.010593
"628",89.080002,89.080002,87.849998,88.290001,604100,83.415379
"629",88.300003,88.400002,87.540001,87.959999,510000,83.103597
"630",88.25,88.730003,87.480003,87.800003,464500,82.952435
"631",87.699997,87.980003,87.260002,87.779999,607100,82.933535
"632",88.010002,88.099998,87.529999,87.730003,676300,82.8863
"633",88.010002,88.309998,87.57,87.830002,727700,82.980777
"634",87.809998,88.089996,86.809998,87.339996,440300,82.517825
"635",87.290001,87.699997,86.809998,86.959999,531800,82.158808
"636",87.360001,87.610001,86.559998,87.519997,541700,82.687888
"637",87.839996,87.919998,86.779999,87.349998,285200,82.527275
"638",87.269997,87.610001,85.93,85.959999,605000,81.21402
"639",86.07,87.089996,85.870003,86.93,444600,82.130466
"640",86.589996,87.330002,85.660004,86.610001,679000,81.828134
"641",86.269997,86.720001,85.940002,86.330002,150700,81.563594
"642",86.32,86.480003,85.029999,85.290001,319600,80.581013
"643",85.290001,85.620003,84.849998,85.529999,395300,80.807761
"644",85.290001,85.809998,85.209999,85.25,388100,80.543221
"645",85.129997,86.260002,84.57,86.239998,306200,81.47856
"646",86.480003,89.669998,86.480003,89.660004,815900,84.709742
"647",89.650002,89.650002,88.889999,89.18,488900,84.25624
"648",89.230003,90.239998,89.230003,90.199997,512300,85.219921
"649",89.830002,90.120003,89.260002,89.889999,517300,84.927039
"650",90.230003,90.230003,88.970001,89.089996,669300,84.171205
"651",89.690002,90.040001,89.25,89.589996,758200,84.6436
"652",89.900002,90,89.57,89.839996,742100,84.879797
"653",89.169998,89.470001,87.970001,88.220001,736300,83.349244
"654",88.220001,88.830002,88.050003,88.300003,714100,83.424829
"655",88.309998,88.849998,88.209999,88.360001,579600,83.481514
"656",88.339996,88.660004,88.279999,88.589996,471000,83.698811
"657",88.82,89.809998,88.720001,89.589996,275500,84.6436
"658",89.75,89.900002,88.949997,89.559998,391900,84.615257
"659",89.529999,89.879997,88.910004,89.879997,433100,84.917589
"660",89.910004,90.190002,89.459999,89.760002,360600,84.804219
"661",89.809998,90.309998,89.709999,90.139999,644400,85.163236
"662",90.18,90.300003,89.080002,89.260002,611100,84.331825
"663",89.580002,90.110001,88.209999,88.800003,543500,83.897223
"664",88.639999,88.959999,88.279999,88.650002,616200,83.755503
"665",88.650002,89.169998,88.599998,88.879997,602700,83.972801
"666",88.870003,89.010002,88.629997,88.629997,744000,83.736604
"667",89.190002,90.400002,89.07,89.790001,496300,84.832562
"668",89.900002,89.980003,88.730003,88.860001,372600,83.953908
"669",89.349998,89.739998,89.110001,89.480003,277400,84.53968
"670",89.120003,89.410004,88.610001,89.089996,725000,84.171205
"671",88.949997,89.660004,88.379997,88.900002,597500,83.9917
"672",89.040001,89.480003,88.910004,89.160004,555000,84.237348
"673",89.089996,89.480003,88.449997,88.75,839300,83.849981
"674",89.919998,91,89.389999,90.919998,1241300,85.90017
"675",90.830002,90.830002,89.839996,90.330002,726600,85.833659
"676",90.809998,92.660004,90.57,92.160004,1623000,87.572569
"677",92.220001,94.989998,91.860001,92.400002,1560000,87.80062
"678",92.529999,93.400002,91.470001,91.75,1163000,87.182974
"679",91.769997,92.410004,91.620003,91.699997,1512800,87.13546
"680",91.489998,92.019997,91.410004,91.900002,824000,87.325509
"681",92.050003,93.099998,92,92.989998,753000,88.361248
"682",93.089996,93.5,91.5,91.510002,656500,86.954922
"683",91.919998,93.18,91.919998,93.150002,644300,88.513288
"684",93.099998,95.349998,93,95.120003,722500,90.385228
"685",95.230003,95.860001,95.040001,95.300003,682000,90.556269
"686",95.25,96.279999,94.68,96.269997,536600,91.477979
"687",96.230003,96.639999,95.5,96.639999,389200,91.829564
"688",97.040001,97.519997,96.540001,97.099998,499500,92.266666
"689",97.360001,97.529999,96.589996,96.720001,683200,91.905584
"690",96.790001,97.260002,96.43,97.089996,603800,92.257162
"691",97.379997,97.75,96.879997,97.239998,329200,92.399697
"692",97.120003,97.669998,96.959999,97.389999,681900,92.542232
"693",97.400002,97.720001,97.25,97.470001,462100,92.618251
"694",97.5,97.669998,97.25,97.580002,482400,92.722777
"695",97.699997,97.839996,97.449997,97.839996,345700,92.969829
"696",97.419998,97.940002,97.260002,97.400002,813700,92.551736
"697",96.379997,96.980003,96.050003,96.379997,722500,91.582504
"698",96.339996,96.5,95.029999,96.400002,1114200,91.601513
"699",96.82,97.139999,96.029999,96.760002,761900,91.943594
"700",96.529999,96.610001,95.989998,96,409600,91.221422
"701",96.129997,96.550003,96.089996,96.440002,496300,91.639523
"702",96.889999,97.330002,96.160004,96.379997,387600,91.582504
"703",96.400002,97.779999,96.330002,97.410004,436000,92.56124
"704",97.010002,97.360001,96.150002,97.309998,402800,92.466212
"705",97.300003,99.290001,97.220001,99.160004,651300,94.224131
"706",99.32,99.349998,98.269997,98.949997,446500,94.024578
"707",99.129997,100.139999,98.68,99.169998,394200,94.233628
"708",99.029999,99.110001,97.639999,97.849998,471400,92.979334
"709",97.889999,98.989998,97.809998,98.980003,412600,94.05309
"710",98.440002,98.440002,97.68,98.120003,487600,93.235898
"711",97.949997,98.330002,97.580002,98.300003,507600,93.406938
"712",98.419998,98.669998,97.82,98.199997,409700,93.31191
"713",98.279999,99.019997,98.010002,99,581500,94.072092
"714",99.260002,100,99.07,99.800003,490500,94.832273
"715",99.660004,101.110001,99.290001,101.099998,502500,96.067559
"716",101.040001,101.580002,99.510002,99.519997,434900,94.566204
"717",100.120003,102.300003,99.919998,102.25,520500,97.160317
"718",101.68,102.410004,100.949997,101.760002,763600,96.69471
"719",101.940002,102.279999,101.330002,101.529999,421100,96.476155
"720",101.650002,103.910004,101.519997,103.099998,461300,97.968005
"721",103.239998,103.309998,102.059998,103.059998,341600,97.929995
"722",103.540001,105.029999,103.089996,105,557300,99.773431
"723",104.980003,105.18,102.459999,102.510002,468100,97.407377
"724",103,103.120003,102.040001,102.230003,501900,97.141316
"725",102.129997,102.709999,101.650002,101.919998,228600,96.846741
"726",102.279999,102.43,101.449997,102.239998,310500,97.150813
"727",102.160004,103.650002,101.919998,103.230003,519000,98.091539
"728",102.940002,103.389999,101.43,102.110001,346500,97.027286
"729",102.059998,103.540001,101.580002,102.889999,481800,97.768459
"730",103.739998,103.839996,102.980003,103.559998,491000,98.405107
"731",103.269997,103.269997,102.25,102.550003,286700,97.445387
"732",102.790001,103.870003,102.599998,103.870003,332800,98.699681
"733",103.720001,103.989998,103.07,103.839996,296900,98.671168
"734",103.720001,103.879997,102.07,102.230003,353700,97.141316
"735",102.389999,103.779999,102.139999,103.629997,439000,98.471622
"736",103.370003,104.239998,103.110001,104.120003,261800,98.937237
"737",104.300003,104.660004,104.18,104.529999,408100,99.326824
"738",104.150002,105,103.480003,104.010002,587200,99.326829
"739",103.730003,104.07,103.209999,103.32,345300,98.667894
"740",103.190002,103.660004,101.970001,102.580002,850500,97.961216
"741",102.709999,102.709999,101.870003,101.93,373400,97.340481
"742",102.080002,102.629997,101.400002,102.110001,440500,97.512377
"743",102.260002,104,102.050003,102.510002,651400,97.894368
"744",101.410004,102.769997,101.199997,102.470001,466000,97.856168
"745",102.110001,103.400002,101.489998,103.220001,408200,98.572399
"746",104.010002,105.169998,103.529999,104.519997,448700,99.81386
"747",104.519997,104.730003,102.68,103.019997,492100,98.381399
"748",103.059998,103.290001,102.389999,102.650002,330800,98.028064
"749",102.449997,102.790001,100.949997,100.959999,853100,96.414156
"750",101.230003,102.25,100.260002,102.18,804700,97.579225
"751",102.139999,103.18,101.900002,102.639999,670000,98.018512
"752",102.25,102.980003,102.139999,102.370003,860000,97.760672
"753",103.800003,103.879997,96.75,98.379997,1910200,93.950321
"754",98.980003,102.110001,98.970001,101.389999,1106900,96.824795
"755",101.489998,101.489998,99.709999,100.239998,922200,95.726573
"756",99.650002,100.690002,99.370003,100.510002,862500,95.98442
"757",101.32,101.43,100.410004,100.830002,673900,96.290012
"758",100.959999,102.440002,100.589996,102.169998,616800,97.569673
"759",101.459999,103.290001,101.459999,103.010002,635200,98.371855
"760",103.120003,103.82,102.760002,103.239998,393100,98.591495
"761",103.07,104.18,102.870003,103.660004,326300,98.992589
"762",103.5,103.760002,102.309998,102.379997,744300,97.770217
"763",101.779999,102.290001,99.879997,99.980003,801500,95.478285
"764",100.470001,101.120003,99.849998,100.709999,722600,96.175412
"765",100.010002,100.949997,99.760002,99.809998,550000,95.315934
"766",100.699997,101.260002,99.860001,100.900002,745600,96.35686
"767",101.5,102.629997,101.300003,101.639999,726400,97.063538
"768",102.220001,102.980003,101.870003,102.849998,542000,98.219056
"769",102.5,104.059998,102.449997,103.150002,945200,98.505551
"770",103.419998,104.309998,103.330002,104.080002,597100,99.393677
"771",103.800003,104.169998,102.669998,103.150002,985800,98.505551
"772",103.169998,103.43,102.339996,102.589996,494000,97.97076
"773",102.919998,103.139999,101.440002,103.120003,393500,98.476903
"774",103.580002,104.879997,103.269997,104.370003,571600,99.67062
"775",104.860001,105.18,104.290001,104.620003,459800,99.909363
"776",104.620003,104.900002,104.029999,104.529999,459400,99.823412
"777",105.599998,106,105.029999,105.93,652400,101.160377
"778",105.730003,106.190002,105.120003,106.010002,482700,101.236776
"779",105.849998,106.870003,105.660004,106.660004,421100,101.857511
"780",107.019997,107.449997,105.830002,107.160004,520000,102.334998
"781",107.5,107.540001,106.199997,106.580002,310100,101.781111
"782",106.660004,107.550003,106.559998,107.389999,364400,102.554638
"783",107.43,108.279999,106.68,108.160004,330400,103.289972
"784",108.199997,108.82,107.510002,108.790001,633300,103.891602
"785",108.709999,109.940002,108.5,109.68,588900,104.741529
"786",109.720001,109.919998,108.599998,109.510002,573600,104.579185
"787",109.139999,110.849998,108.650002,110.720001,640800,105.734702
"788",110.360001,111.599998,109.889999,111.540001,487800,106.51778
"789",111.589996,112.449997,111.360001,112.050003,395100,107.004819
"790",112.769997,113.120003,112.260002,112.389999,361800,107.329507
"791",112.730003,113.18,112,112.519997,542200,107.453651
"792",113.389999,114.07,113.089996,113.669998,503900,108.551872
"793",113.620003,114.110001,112.480003,113.970001,415300,108.838367
"794",113.970001,114.489998,113.209999,114.360001,289100,109.210806
"795",114.360001,114.720001,113.629997,114.230003,390800,109.086662
"796",113.589996,114.239998,113.370003,113.57,486000,108.456376
"797",114.32,114.32,112.940002,113.059998,506300,107.969337
"798",112.980003,113.900002,112.82,113.300003,365500,108.198536
"799",113.25,113.589996,112.660004,113.510002,365600,108.39908
"800",113.510002,114.389999,113.370003,113.910004,250100,108.781071
"801",113.32,113.699997,112.529999,112.57,362000,108.05157
"802",111.910004,112.040001,110.43,110.43,437100,105.997468
"803",110.190002,110.900002,110.080002,110.32,410200,105.891883
"804",110.18,110.540001,108.889999,109.059998,727900,104.682456
"805",108.980003,109.510002,107.82,109.099998,825400,104.720851
"806",109.199997,110.389999,107.400002,107.790001,848400,103.463435
"807",107.699997,108.209999,106.650002,107.489998,535400,103.175474
"808",107.410004,108.730003,107.220001,108.459999,521500,104.10654
"809",108.839996,109.120003,107.309998,107.5,413100,103.185075
"810",106.580002,107.68,106.519997,106.57,434800,102.292403
"811",106.349998,106.839996,105.18,105.32,656400,101.092577
"812",105,106.279999,104.5,105.800003,414500,101.553314
"813",106.099998,106.230003,105.089996,106.139999,332300,101.879663
"814",106.470001,107.150002,105.040001,105.389999,417600,101.159767
"815",105.18,106.330002,104.879997,106.25,381100,101.985248
"816",106.220001,107.529999,105.910004,106.779999,643000,102.493973
"817",107.010002,107.169998,105.080002,105.989998,314500,101.735682
"818",106.389999,108.139999,105.980003,108.139999,437000,103.799385
"819",108.660004,109.639999,108.029999,108.910004,904900,104.538482
"820",108.830002,108.830002,106.660004,107.779999,573000,103.453835
"821",107.279999,108.540001,106.959999,107.269997,622300,102.964303
"822",107.629997,108.040001,107.190002,107.870003,449600,103.540226
"823",108.660004,108.980003,107.779999,107.919998,412500,103.588215
"824",108.309998,108.760002,107.879997,108.300003,505100,103.952966
"825",108.400002,108.720001,106.660004,108.480003,520200,104.125742
"826",108.57,108.730003,107.110001,107.68,413100,103.35785
"827",107.269997,107.699997,106.830002,107.139999,909500,102.839524
"828",107.199997,107.239998,106.010002,106.559998,352800,102.282803
"829",106.169998,107.120003,106.050003,106.389999,398400,102.119628
"830",106.57,106.860001,105.809998,105.860001,372200,101.610903
"831",105.870003,106.489998,105.129997,105.690002,379500,101.447728
"832",105.050003,105.169998,104.370003,104.790001,460900,100.583852
"833",104.650002,105.389999,104.440002,105.040001,845300,100.823817
"834",105.099998,105.660004,104.599998,105.410004,517300,101.178968
"835",105.160004,105.160004,103.800003,104.949997,587200,100.737426
"836",104.639999,105.360001,103.900002,104.970001,400200,100.756627
"837",104.68,106.389999,104.480003,105.93,397200,101.678093
"838",105.699997,106.07,104.940002,105.779999,490900,101.534112
"839",105.57,106.400002,105.540001,105.580002,609500,101.342143
"840",105.529999,105.860001,104.18,104.379997,459800,100.190305
"841",105.349998,106.57,105.300003,106.510002,455200,102.234814
"842",106.050003,106.690002,105.82,106.599998,366800,102.321198
"843",106.400002,106.82,105.940002,106.730003,378400,102.445985
"844",106.449997,106.559998,105.730003,105.970001,595000,101.716488
"845",106.459999,107.519997,106.230003,107.5,558900,103.185075
"846",107.459999,108.519997,107.029999,108.440002,425600,104.087346
"847",108.870003,108.870003,107.620003,107.879997,338000,103.549819
"848",107.720001,107.720001,106.669998,106.860001,465100,102.570764
"849",106.989998,108.949997,106.860001,108.730003,631500,104.365707
"850",108.279999,109.080002,108.050003,108.849998,316900,104.480886
"851",108.82,109.629997,108.32,109.599998,335200,105.200782
"852",109.449997,110.43,109.099998,110.360001,315400,105.930278
"853",110.209999,112.529999,110.209999,112.199997,452600,107.696419
"854",112.150002,112.949997,111.93,112.900002,304100,108.368326
"855",112.830002,112.860001,111.010002,111.5,333600,107.024519
"856",111.269997,111.610001,110.629997,111.209999,460400,106.746159
"857",111.089996,111.589996,110.410004,111.010002,310100,106.554189
"858",111.389999,111.589996,110.07,110.620003,236600,106.179844
"859",110.150002,110.93,109.779999,110.690002,434600,106.247034
"860",111.360001,111.870003,110.940002,111.870003,327200,107.379671
"861",111.82,112.050003,107.25,107.610001,727000,103.29066
"862",107.459999,108.610001,106.379997,108.610001,520600,104.250521
"863",108.68,109.120003,107.279999,107.639999,427800,103.319455
"864",107.5,107.510002,106.480003,107.410004,395100,103.098691
"865",105.459999,108.940002,105.459999,107.93,337500,104.16027
"866",108.169998,109.400002,108.010002,108.93,320300,105.125343
"867",109.029999,109.730003,107.839996,109.349998,483000,105.530671
"868",109.730003,109.730003,108.489998,108.910004,327800,105.106044
"869",108.370003,108.839996,107.730003,108.589996,313600,104.797214
"870",101.970001,104.440002,99.470001,101.489998,2903400,97.945201
"871",100.040001,103.959999,100.019997,103.019997,1393100,99.421761
"872",102.910004,104.139999,102.910004,103.949997,680700,100.319279
"873",104.190002,104.809998,103.449997,104.309998,533300,100.666705
"874",104.309998,105.959999,104.309998,105.620003,773300,101.930955
"875",105.620003,106.059998,105.209999,105.610001,451200,101.921302
"876",105.769997,106.029999,104.190002,104.239998,316200,100.59915
"877",104.5,105.160004,103.620003,104.449997,688900,100.801815
"878",104.620003,105.18,104.019997,104.980003,1002900,101.313309
"879",104.199997,105.150002,103.760002,104.75,1125100,101.091339
"880",103.93,104.120003,102.160004,102.290001,1257600,98.717262
"881",103.129997,104.419998,102.82,104.32,856500,100.676358
"882",104.949997,106.199997,104.559998,104.879997,697900,101.216796
"883",104.639999,105.040001,102.900002,103.199997,821700,99.595474
"884",103.629997,104.690002,103.190002,103.989998,887200,100.357882
"885",103.650002,103.82,101.290001,101.379997,726000,97.839043
"886",101.510002,101.790001,100.18,100.410004,879600,96.902929
"887",100.540001,102.199997,100.540001,101.599998,533700,98.05136
"888",101.43,101.849998,100.309998,101.099998,608400,97.568824
"889",101.019997,102.059998,100.400002,101.860001,885900,98.302281
"890",101.5,102.199997,100.660004,101.949997,567800,98.389134
"891",102.309998,103,101.650002,102.120003,766500,98.553202
"892",102.5,102.75,101.389999,101.639999,702900,98.089964
"893",101.889999,103.18,101.589996,102.360001,244900,98.784817
"894",102.5,103.099998,102.199997,102.989998,382300,99.39281
"895",102.940002,103.970001,102.940002,103.18,323400,99.576176
"896",103,104.059998,103,103.650002,328000,100.029761
"897",103.779999,104.309998,103.32,103.620003,436800,100.00081
"898",103.639999,103.650002,101.830002,102.029999,878900,98.466341
"899",102.050003,102.32,101.370003,101.510002,620900,97.964507
"900",101.970001,101.989998,100.610001,100.900002,776200,97.375812
"901",102.120003,102.470001,101.260002,101.519997,817800,97.974152
"902",101.290001,101.290001,97.889999,98.169998,1424200,94.741161
"903",98.150002,98.300003,97.669998,97.980003,1168300,94.557802
"904",98,98.720001,97.699997,98.419998,908100,94.982429
"905",98.330002,98.989998,97.120003,97.389999,1055300,93.988406
"906",97.519997,99.519997,97.419998,99.339996,972500,95.870294
"907",99.339996,99.879997,98.389999,98.690002,907000,95.243003
"908",98.690002,98.989998,98.110001,98.550003,623900,95.107893
"909",98.589996,98.599998,97.07,97.199997,668100,93.805039
"910",97.800003,97.93,96.370003,97.199997,875000,93.805039
"911",97.610001,98.860001,97.419998,98.449997,832100,95.01138
"912",98.029999,98.419998,97.599998,98.080002,717100,94.654308
"913",97.860001,98.779999,97.190002,97.970001,1074400,94.548149
"914",98.050003,99.330002,97.809998,98.629997,997800,95.185093
"915",98.510002,99.68,98.43,99.309998,931200,95.841343
"916",98.139999,98.419998,96.599998,97.110001,1081600,93.718187
"917",97.660004,98.169998,97.300003,97.860001,566600,94.441991
"918",96.620003,97.760002,96.300003,96.389999,932600,93.023333
"919",96.389999,96.5,93.779999,93.93,1119800,90.649256
