"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"447",81.839996,83.25,81.809998,83.220001,6215700,76.363534
"448",82.779999,83.839996,82.660004,83.160004,3044000,76.30848
"449",82.68,82.790001,81.769997,82.389999,3169100,75.601916
"450",82.489998,82.639999,81.650002,81.989998,3777700,75.23487
"451",81.169998,81.290001,79.599998,80.43,4120600,73.803401
"452",80.150002,81.260002,79.809998,80.839996,3047900,74.179617
"453",82.32,83,82.089996,82.779999,5006500,75.959783
"454",83.019997,83.339996,82.309998,82.400002,3750600,75.611094
"455",82.110001,82.120003,79.959999,80.360001,3994800,74.153129
"456",79.910004,80.669998,79.489998,80.489998,3636000,74.273086
"457",81.18,81.68,80.5,80.900002,4211700,74.651421
"458",80.620003,82.720001,80.510002,82.190002,3509700,75.841785
"459",82.169998,82.5,81.209999,81.75,3251400,75.435767
"460",80.919998,81.580002,80.57,81.209999,2958000,74.937475
"461",81.639999,83.25,81.459999,81.830002,4210200,75.50959
"462",80.260002,80.580002,79.269997,79.449997,5828100,73.313413
"463",79.080002,79.239998,75.919998,76.510002,8861700,70.600498
"464",77.629997,78.330002,77,77.550003,5668800,71.560171
"465",78,79.699997,77.809998,79.339996,3769200,73.211908
"466",79.019997,80.139999,78.860001,79.470001,3772500,73.331872
"467",80.230003,80.489998,78.919998,79.57,3081600,73.424146
"468",80.339996,81.25,79.839996,80.900002,2925300,74.651421
"469",80.629997,81.57,80.519997,80.940002,3095600,74.688333
"470",80.900002,81.5,79.519997,80.389999,2858800,74.180811
"471",80.620003,81.370003,80.519997,80.910004,3114900,74.660651
"472",79.849998,80.169998,79.029999,79.989998,3593300,73.811705
"473",80.190002,81.209999,80.099998,80.980003,2759200,74.725244
"474",81.980003,81.980003,81.089996,81.440002,3304000,75.149713
"475",81.5,82.379997,81.099998,82.300003,2848300,75.943289
"476",82.599998,83.139999,82,82.889999,2554000,76.487715
"477",82.940002,82.970001,81.900002,82.360001,2458800,75.998652
"478",83.220001,83.900002,82.260002,83.339996,3397100,76.902955
"479",82.93,83.470001,82.330002,83.43,2849400,76.986007
"480",83.529999,83.919998,82.18,82.489998,2843000,76.118609
"481",82.07,82.07,80.150002,80.690002,3384100,74.457642
"482",80.199997,80.800003,79.559998,80.220001,2434700,74.023943
"483",79.699997,80.68,78.669998,80.540001,3873200,74.319226
"484",79.129997,79.699997,78.260002,79.050003,4027500,72.944314
"485",79.800003,80.339996,78.879997,78.959999,3361700,72.861261
"486",78.440002,79.75,78.25,79.07,3258600,72.962766
"487",78.260002,78.440002,76.860001,77.330002,4249500,71.357162
"488",77.239998,77.839996,76.110001,76.620003,4402300,70.702002
"489",76.489998,76.730003,74.050003,74.18,8328500,68.450462
"490",74.669998,74.980003,71.860001,72.970001,6058400,67.333921
"491",73.419998,74.519997,72.959999,73.190002,4040900,67.53693
"492",73.629997,75.730003,73.550003,75.309998,3858200,69.49318
"493",75.620003,76.029999,74.449997,74.93,3748600,69.142533
"494",74.360001,76.150002,73.440002,75.949997,3386900,70.083747
"495",76.230003,76.650002,74.599998,75.669998,2775900,69.825375
"496",75.779999,76.400002,74.779999,75.139999,2534800,69.336312
"497",75.919998,77.010002,75.730003,76.290001,2924700,70.397489
"498",75.720001,76.279999,75.410004,75.809998,3531500,69.954561
"499",74.900002,75.209999,73.220001,73.870003,5148700,68.164408
"500",71.68,72.470001,71.129997,71.519997,5336500,65.995912
"501",71.610001,71.610001,69.510002,70.589996,3767500,65.137744
"502",70.470001,71.959999,70.309998,71.650002,2903800,66.115876
"503",72.099998,73.519997,71.919998,73.510002,3188700,67.832213
"504",74.550003,75.440002,73.330002,73.510002,2951900,67.832213
"505",72.980003,74.32,72.559998,74.309998,3574800,68.570418
"506",75.199997,75.309998,72.419998,72.540001,2896100,66.937133
"507",72.809998,74.190002,72.379997,74.059998,2626000,68.339728
"508",73.889999,74.400002,72.910004,73.269997,3021100,67.610745
"509",73.339996,75.010002,72.830002,74.709999,3646200,68.939524
"510",75.199997,75.809998,74.910004,75.349998,4118200,69.530091
"511",75,75.370003,74.400002,74.889999,3479800,69.105622
"512",75.599998,77.989998,75.510002,77.029999,3782300,71.080331
"513",76.68,77.860001,76.300003,76.860001,3042500,70.923463
"514",76.959999,77.650002,74.940002,75.059998,2706500,69.262489
"515",75.300003,76.160004,75.029999,75.529999,3574000,69.696188
"516",74.889999,75.110001,73.75,74.410004,3031000,68.6627
"517",74.720001,76.370003,74.43,76,4600100,70.129888
"518",76.080002,78.389999,75.949997,78.080002,5240700,72.487978
"519",77.480003,78.720001,76.959999,78.239998,4127400,72.636515
"520",80.029999,80.879997,79.410004,80.870003,4880500,75.078162
"521",81,81.050003,79.910004,80.449997,3375800,74.688236
"522",80.800003,81.720001,80.410004,81.720001,1989400,75.867284
"523",81.160004,82.459999,80.809998,81.980003,2799900,76.108665
"524",80.790001,81,80.099998,80.699997,2624000,74.920332
"525",80.300003,80.690002,79.629997,80.529999,2715200,74.762508
"526",80.699997,81.400002,78.089996,78.599998,4481000,72.970733
"527",78.849998,79.059998,77.57,78.160004,4238400,72.56225
"528",78.169998,78.849998,77,78.260002,3482200,72.655087
"529",78.230003,78.230003,76.349998,77.480003,5452900,71.930951
"530",77.059998,77.489998,75.330002,76.779999,3469400,71.28108
"531",75.459999,76.760002,74.139999,75.940002,6071500,70.501244
"532",75.489998,75.940002,74.849998,75.660004,4319300,70.241298
"533",75.900002,76.129997,75.099998,75.690002,3701400,70.269149
"534",75.190002,76.610001,74.949997,75.879997,3233000,70.445536
"535",74.470001,75.739998,74.169998,75.150002,2811700,69.767822
"536",75.209999,75.330002,73.230003,73.870003,3550400,68.579496
"537",74.699997,75.059998,72.849998,73.730003,3484400,68.449523
"538",74.949997,75.379997,73.860001,75.029999,3563200,69.656414
"539",75.43,78.870003,75.230003,78.099998,5698000,72.506543
"540",78.860001,79.150002,77.160004,77.32,3805000,71.782407
"541",77.32,78.260002,76.610001,76.82,3494700,71.318216
"542",77.629997,80.790001,76.5,77.529999,11282500,71.977366
"543",77,78,75.75,76.410004,3864300,70.937584
"544",77.730003,78.209999,77.269997,77.510002,3804900,71.958801
"545",77.949997,78.989998,77.57,78.43,2385600,72.81291
"546",78.699997,79.690002,78.699997,78.970001,2506400,73.314237
"547",78.559998,79.849998,78.339996,79.169998,2412700,73.49991
"548",79.099998,79.169998,78.25,78.68,2746400,73.045005
"549",78.400002,79.400002,77.379997,79.370003,5904100,73.68559
"550",79.610001,80.32,79.220001,79.760002,3088600,74.047658
"551",80.339996,80.389999,79.839996,80.129997,3615100,74.391155
"552",76.110001,76.139999,73.75,75.099998,18927300,69.7214
"553",75.290001,75.540001,74.309998,75.510002,9385700,70.10204
"554",76.349998,77,76.07,76.940002,5687200,71.429625
"555",77,77.980003,76.559998,77.889999,4939700,72.311584
"556",78.239998,79.019997,77.330002,77.650002,4729500,72.088774
"557",77.470001,77.660004,76.610001,77.029999,3622200,71.513176
"558",76.629997,76.760002,75.849998,76.120003,3119100,70.668353
"559",76,77.019997,75.440002,76.669998,3769300,71.178958
"560",76.760002,76.949997,75.120003,75.269997,4171600,69.879223
"561",74.889999,74.949997,73.730003,73.809998,7335200,68.523788
"562",73.660004,74.400002,73.139999,74.32,4241400,68.997264
"563",73.900002,74.849998,73.800003,74.529999,3185300,69.192223
"564",75.239998,75.639999,74.370003,75.110001,3157600,69.730686
"565",74.980003,75.089996,73.620003,74.120003,3704300,68.811591
"566",73.93,75.099998,73.730003,74.82,3636800,69.461455
"567",75.279999,77.089996,75.230003,77.040001,4307200,71.522461
"568",77.190002,78.949997,77.080002,78.220001,4231500,72.617951
"569",77.150002,78.150002,77,77.190002,3453100,71.66172
"570",77.440002,78.550003,77.169998,78.25,3127100,72.645801
"571",78.379997,79,78.230003,78.790001,3121000,73.147128
"572",79.010002,80.660004,78.400002,80.370003,4237000,74.613971
"573",80.540001,82.089996,80.540001,82,5590800,76.127229
"574",81.839996,82.150002,80.709999,81.019997,3901800,75.217413
"575",81.110001,81.540001,80.800003,81.309998,3343500,75.486644
"576",81.260002,82.220001,81.059998,81.980003,2720900,76.108665
"577",81.330002,82.589996,80.949997,82.290001,3378600,76.396461
"578",82.510002,83.040001,81.709999,82.699997,4143800,76.777093
"579",82.540001,83.449997,82.440002,82.949997,4168800,77.009188
"580",81.800003,83.400002,81.529999,81.650002,4547000,75.802298
"581",81.040001,81.790001,80.339996,81.410004,3602400,76.007699
"582",81.959999,82.400002,81.400002,82.099998,2845600,76.651906
"583",82,83.150002,81.610001,82.470001,4426900,76.997356
"584",83.110001,83.650002,82.309998,82.599998,3450500,77.118727
"585",82.879997,83.120003,81.970001,82.220001,4000500,76.763946
"586",82.169998,82.269997,81.239998,81.910004,3074600,76.47452
"587",82.25,82.93,81.790001,82.830002,2679000,77.333467
"588",83.269997,83.75,82.5,82.779999,2548600,77.286782
"589",82.370003,82.910004,81.940002,82.769997,1579400,77.277444
"590",82.550003,83.010002,81.629997,81.730003,3270200,76.306464
"591",80.949997,81.720001,79.75,81.190002,5243900,75.802297
"592",82.129997,82.989998,81.849998,82.370003,3380300,76.903993
"593",82.43,82.870003,81.93,82.440002,2765200,76.969348
"594",82.720001,83.379997,82.43,83.230003,1948000,77.706925
"595",83.690002,84.639999,83.5,84.559998,2843000,78.948662
"596",84.839996,85.970001,84.709999,85.809998,3432300,80.115713
"597",85.529999,87.129997,85.449997,86.860001,4042000,81.096039
"598",86.449997,86.449997,84.760002,84.989998,3826700,79.350128
"599",84.839996,86.230003,84.730003,85.889999,2680100,80.190406
"600",84.699997,85.309998,84.18,85.029999,2346400,79.387474
"601",85.120003,85.300003,84.160004,84.309998,2179500,78.715252
"602",84.879997,85.199997,83.620003,84.690002,2228100,79.07004
"603",84.639999,85.870003,84.190002,85.470001,2737000,79.798278
"604",86.040001,86.389999,84.82,85.440002,2415800,79.77027
"605",85.629997,87.199997,84.860001,86.870003,2812300,81.105377
"606",87.279999,87.5,85.550003,85.599998,2566700,79.919649
"607",84.230003,86.040001,84.230003,85.889999,1516900,80.190406
"608",86.389999,86.910004,85.989998,86.099998,2201600,80.38647
"609",84.599998,85.779999,83.5,84.129997,3135100,78.547196
"610",84.040001,84.870003,83.480003,83.589996,2673800,78.043029
"611",83.169998,84.82,83,84.290001,2485600,78.696582
"612",84.440002,86.5,84.239998,85.68,2560400,79.994342
"613",85.150002,86.900002,85.010002,85.690002,3389300,80.003681
"614",86.019997,86.360001,84.559998,84.739998,3199300,79.116718
"615",85,85.760002,84.580002,85.389999,3134400,79.723585
"616",85.599998,85.849998,84.43,85.25,3781600,79.592876
"617",86.160004,86.660004,85.849998,86.25,3886300,80.526517
"618",86.230003,86.489998,85.160004,85.989998,4556600,80.283769
"619",83.160004,84.330002,82.059998,82.830002,10601600,77.333467
"620",83.620003,84.120003,83.349998,83.970001,2198700,78.397817
"621",83.57,84.559998,83.25,84.459999,3609200,78.855299
"622",84.239998,85.25,84.150002,84.400002,3188500,78.799283
"623",84,84.519997,83.43,84.269997,2886800,78.677905
"624",84.699997,84.989998,84.209999,84.860001,2069800,79.228757
"625",85,85,83.779999,84.050003,2706400,78.47251
"626",84.18,84.699997,83.099998,83.220001,2090100,77.697587
"627",83.410004,83.849998,82.949997,83.5,2870100,77.959005
"628",83.959999,84.699997,83.379997,84.239998,3010400,78.649897
"629",84.120003,84.870003,83.910004,84.730003,1999200,79.107386
"630",84.940002,85.489998,84.669998,85.43,2805800,79.760932
"631",85.059998,85.940002,84.900002,85.779999,3094700,80.087705
"632",85.75,86.199997,84.940002,85.43,3098300,79.760932
"633",85.75,86.949997,85.709999,86.25,2900900,80.526517
"634",86.050003,86.199997,85.080002,85.550003,2511800,79.872971
"635",85.5,86.690002,85.5,85.93,2241300,80.227752
"636",86.07,86.480003,85.709999,86.370003,2289800,80.638557
"637",86.5,87.150002,86.110001,86.860001,3281600,81.096039
"638",86.669998,87.07,86.059998,86.089996,2627800,80.377131
"639",86.389999,86.779999,85.690002,86.75,2179000,80.993337
"640",85.849998,86.419998,85.410004,86.190002,3403200,80.470501
"641",85.75,86.400002,85.629997,86.099998,878000,80.38647
"642",86.349998,87.209999,86.160004,86.519997,2000700,80.778597
"643",86.389999,86.800003,85,85.940002,1760000,80.665966
"644",85.309998,85.57,84.489998,84.550003,1662400,79.361269
"645",84.519997,86.5,84.300003,86.419998,2093700,81.116505
"646",87.970001,88.290001,87.199997,87.989998,3479400,82.590155
"647",88.07,88.660004,87.519997,87.769997,2377900,82.383655
"648",88.18,89.120003,88.099998,88.669998,2696300,83.228425
"649",88.190002,88.790001,88.099998,88.599998,1859400,83.162721
"650",88.360001,88.879997,87.209999,87.68,2173700,82.299182
"651",88.160004,89.290001,87.980003,89.059998,2569200,83.59449
"652",89.440002,89.93,88.800003,89.910004,2364800,84.392333
"653",89.860001,90.639999,89.519997,89.620003,3284900,84.120129
"654",90.540001,91,89.449997,89.860001,2169000,84.345398
"655",89.449997,90,89.300003,89.730003,1736100,84.223379
"656",89.589996,89.93,89.279999,89.559998,1483700,84.063806
"657",89.980003,90.239998,89.690002,90.099998,2029000,84.570668
"658",90.339996,90.959999,89.959999,90.959999,3189600,85.377891
"659",91,92.839996,90.959999,92.660004,4206500,86.973568
"660",92.209999,92.889999,91.900002,92.769997,2594000,87.076811
"661",92.360001,93.699997,92.360001,93.239998,2820500,87.517969
"662",93.010002,93.779999,92.849998,93.470001,2805200,87.733857
"663",93.709999,94,93.010002,93.989998,2608400,88.221942
"664",93.879997,95.099998,93.779999,95.050003,2896200,89.216896
"665",95.25,95.599998,94.5,94.940002,3040500,89.113646
"666",94.449997,94.889999,93.879997,94.059998,3276700,88.287646
"667",94.870003,95.110001,94.480003,94.650002,2564400,88.841442
"668",94.019997,94.120003,93.059998,93.150002,2593400,87.433496
"669",93.699997,94.089996,93.260002,93.389999,2358500,87.658765
"670",93,93.379997,92.419998,92.690002,2537100,87.001726
"671",92.830002,93.050003,91.5,92.169998,2365600,86.513634
"672",92.07,92.989998,91.760002,92.809998,1607000,87.114357
"673",92.860001,93.449997,92.629997,93.230003,1769000,87.508588
"674",93.129997,94.010002,92.870003,93.970001,3186400,88.203173
"675",93.690002,93.900002,90.519997,90.68,8046200,85.115075
"676",90.459999,91.440002,90.139999,90.57,3178400,85.011825
"677",90.459999,90.779999,89.519997,89.75,5019500,84.242148
"678",90,90.650002,89.550003,90.370003,3394900,84.824102
"679",90.349998,90.379997,88.150002,88.230003,4206200,82.815432
"680",87.769997,87.779999,86.089996,87.059998,4729300,81.717228
"681",87.529999,88.290001,86.760002,87.129997,3627600,81.782932
"682",87.510002,88.760002,85.43,85.550003,3419000,80.2999
"683",86.120003,87.129997,85.690002,86.5,2876400,81.191597
"684",86.410004,88.110001,86.129997,87.82,2596700,82.43059
"685",87.959999,88.349998,87.660004,87.830002,2894400,82.439978
"686",87.730003,88.360001,86.370003,87.889999,2798700,82.496294
"687",87.5,87.989998,86.919998,87.970001,2603700,82.571386
"688",89.040001,90.639999,89.040001,90.110001,4610300,84.580056
"689",90.949997,91.050003,89.010002,89.269997,2885400,83.791602
"690",89.440002,90.309998,89.440002,89.769997,2185500,84.260918
"691",90.43,91.150002,89.980003,90.879997,3437600,85.302799
"692",90.879997,91.5,90.440002,91.440002,2061400,85.828437
"693",91.639999,91.699997,90.620003,90.849998,1883000,85.274641
"694",90.75,91.389999,90.190002,91.339996,1892200,85.734568
"695",91.730003,92.400002,91.300003,92.199997,2619100,86.541792
"696",91.610001,92.5,91.599998,92.239998,3510600,86.579338
"697",91.209999,92.150002,91,91.82,1966400,86.185114
"698",90.370003,91.620003,89.93,90.57,3684300,85.011825
"699",89.110001,89.349998,87.139999,87.739998,6174000,82.355497
"700",87.169998,87.970001,86.650002,86.889999,2853300,81.557662
"701",87.370003,88.389999,87.32,87.720001,2693600,82.336728
"702",88.400002,88.400002,86.43,86.879997,2928300,81.548274
"703",86.639999,87.309998,86.260002,87.260002,2148300,82.388593
"704",86.900002,87.5,86.400002,87.449997,2009900,82.567981
"705",87.629997,87.82,85.150002,85.980003,5264200,81.180052
"706",86.190002,86.190002,84.870003,85.080002,2254800,80.330295
"707",85.279999,85.410004,83.699997,84.040001,3206300,79.348353
"708",84.099998,85.279999,83.830002,84.800003,4029300,80.065927
"709",84.910004,86.050003,84.75,85.690002,3160400,80.906241
"710",84.580002,85.800003,84.419998,85.68,3044900,80.896797
"711",85.790001,86.709999,85.720001,86.480003,2288400,81.652139
"712",86.699997,87.18,86.139999,86.68,1835000,81.840971
"713",86.910004,87.370003,86.400002,87.099998,2174600,82.237522
"714",87.169998,87.779999,86.800003,87.580002,1777100,82.690729
"715",87.190002,87.480003,85.629997,86.139999,1997300,81.331116
"716",85.550003,85.550003,82.910004,82.949997,3073100,78.3192
"717",83.75,84.68,83.040001,83.18,2820900,78.536363
"718",82.360001,82.760002,81.580002,82.559998,4601200,77.950973
"719",82.559998,83.099998,81.989998,82.57,2763300,77.960417
"720",83.050003,83.870003,82.470001,83.459999,2236700,78.800731
"721",83.599998,84.139999,82.360001,83.82,2597000,79.140634
"722",84.269997,85.209999,84.099998,84.779999,2491400,80.04704
"723",85,85.82,84.709999,85.120003,2089700,80.368062
"724",85.650002,86.830002,85.470001,86.029999,2048000,81.227257
"725",85.93,86.290001,85.410004,85.489998,1685800,80.717402
"726",85.760002,89.660004,85.699997,88.830002,4463500,83.870946
"727",89.260002,90,88.870003,89.300003,3646300,84.314708
"728",88.809998,89.099998,87.599998,87.769997,2279600,82.870117
"729",88.010002,89.839996,87.870003,89.540001,2311300,84.541308
"730",90.559998,91.5,90.290001,90.540001,2696100,85.485482
"731",90.160004,91.459999,89.809998,91.129997,1834700,86.042541
"732",91.459999,91.739998,90.989998,91.730003,1856500,86.609051
"733",91.800003,92.629997,91.360001,92.349998,2123300,87.194434
"734",92.050003,92.760002,91.75,92.190002,1960200,87.04337
"735",92.349998,92.769997,91.150002,92.300003,2965200,87.147229
"736",92.279999,92.989998,92.120003,92.580002,2764000,87.411597
"737",92.489998,93.879997,92.290001,93.769997,3663100,88.535158
"738",89.220001,90.599998,88.559998,89.639999,11631900,84.635724
"739",89.260002,90.330002,89.059998,89.389999,4182600,84.399681
"740",88.589996,88.769997,86.529999,86.970001,7289000,82.114782
"741",86.980003,88.419998,86.75,88.040001,4218900,83.125048
"742",87.949997,88.25,87.199997,87.589996,3446500,82.700165
"743",87.830002,87.889999,86.099998,86.830002,6007900,81.982598
"744",85.75,87.529999,85.650002,87.18,3682900,82.313058
"745",86.779999,86.779999,85.82,86.290001,2869700,81.472744
"746",87.199997,87.650002,86.300003,86.339996,3096100,81.519948
"747",85.989998,87.629997,85.959999,87.349998,3216500,82.473565
"748",87.599998,88.120003,87.25,87.410004,2024000,82.530221
"749",87.419998,88.470001,87.110001,87.110001,2829900,82.246966
"750",87.510002,88.440002,87.110001,88.349998,3371900,83.417739
"751",88.18,88.790001,86.480003,87.150002,3254200,82.284734
"752",86.790001,86.980003,85.849998,85.900002,2442600,81.104517
"753",85.730003,86.099998,85.120003,86.089996,2910300,81.283905
"754",86.779999,87.07,85.949997,86.809998,2983200,81.963711
"755",87.25,87.309998,85.910004,86.199997,2504100,81.387764
"756",85.290001,85.75,84.690002,85.239998,2463100,80.481359
"757",85.879997,86.019997,83.860001,84.32,3266600,79.612721
"758",84.339996,85.870003,84.019997,85.599998,2160700,80.821262
"759",85.440002,85.529999,84.489998,84.879997,1991900,80.141455
"760",85.169998,85.330002,84.230003,84.809998,2674100,80.075364
"761",84.589996,85.279999,84.519997,85,2295200,80.254759
"762",85.239998,86.199997,85,85.080002,2881600,80.330295
"763",84.279999,84.360001,82.629997,82.889999,4365200,78.262552
"764",83.480003,83.699997,81.730003,82.470001,4798300,77.866001
"765",80.830002,81.400002,79.5,81,5733800,76.478064
"766",82,82.610001,81.550003,82.449997,4159100,77.847113
"767",82.57,82.639999,81.849998,82.150002,2822200,78.046628
"768",82.68,83.150002,82.220001,82.949997,2564400,78.806664
"769",82.639999,83.5,81.239998,81.25,5233000,77.191582
"770",81.879997,82.160004,81.029999,81.309998,2984100,77.248582
"771",81.349998,81.970001,80.510002,80.900002,2209200,76.859065
"772",80.690002,81.5,80.559998,80.989998,1195300,76.944566
"773",81.709999,81.839996,80.57,81.440002,1338200,77.372093
"774",81.449997,82.029999,81.25,81.349998,2091700,77.286585
"775",81.940002,84.360001,81.410004,83.910004,5978500,79.718719
"776",83.949997,84,82.519997,82.870003,3156100,78.730666
"777",83.940002,84.559998,83.099998,84.25,2945600,80.041732
"778",84.230003,84.25,83.32,83.940002,3067500,79.747219
"779",84.209999,84.559998,83.830002,84.419998,1623700,80.203239
"780",84.57,85.190002,83.919998,83.959999,3051400,79.766217
"781",84.379997,84.75,82.400002,83.599998,3825800,79.424198
"782",83.699997,84.279999,83.470001,83.660004,1897200,79.481206
"783",83.629997,84.25,83.300003,84.050003,2487600,79.851725
"784",84.279999,85.190002,84.279999,84.779999,2772600,80.545258
"785",85,85.5,83.870003,83.900002,2838000,79.709216
"786",83.989998,84.059998,82.400002,82.589996,3685700,78.464645
"787",82.209999,83.040001,81.660004,82.900002,4132600,78.759166
"788",82.550003,82.919998,82.269997,82.809998,1960900,78.673658
"789",82.760002,83.43,82.650002,83.019997,1815500,78.873167
"790",82.029999,83.099998,81.360001,82.980003,4000900,78.835172
"791",83.620003,84.839996,83.010002,83.07,3795600,78.920673
"792",83.739998,83.849998,82.510002,83.050003,3486500,78.901675
"793",83.029999,83.699997,82.93,83.400002,2411200,79.234191
"794",83.400002,83.480003,82.669998,82.800003,3038600,78.664162
"795",82.480003,82.510002,81.089996,81.199997,4814100,77.144076
"796",81,81.519997,80.650002,80.989998,3178200,76.944566
"797",81.389999,82.650002,81.309998,82.32,3413300,78.208135
"798",81.059998,82.099998,80.5,81.739998,4649900,77.657104
"799",81.529999,83.629997,81.349998,83.379997,5020300,79.215186
"800",83.879997,84.589996,83.68,83.910004,4346300,79.718719
"801",84.059998,84.190002,81.5,82.339996,8433400,78.227133
"802",81.230003,84.650002,81,84.360001,7705500,80.146238
"803",84.050003,84.5,83.769997,84.110001,4293900,79.908726
"804",83.93,85.07,83.93,84.519997,4178800,80.298243
"805",84.5,84.519997,83.199997,83.25,3408500,79.091682
"806",83.089996,83.199997,82.410004,82.510002,2766700,78.388647
"807",82.900002,83.900002,82.769997,83.25,3214700,79.091682
"808",83.480003,83.599998,82.699997,83.5,2467700,79.329195
"809",83.919998,85.68,83.870003,84.769997,3970600,80.535755
"810",83.970001,84.910004,83.410004,83.480003,2933200,79.310197
"811",83.489998,84.599998,83.360001,84.120003,2708200,79.918228
"812",84.160004,84.629997,83.580002,83.800003,1889300,79.614213
"813",83.720001,84.010002,83.370003,83.639999,2055700,79.462201
"814",84.309998,84.75,83.440002,84.059998,2473700,79.86122
"815",84.059998,84.93,84,84.480003,2243700,80.260247
"816",83.879997,84.019997,82.480003,82.550003,4033400,78.42665
"817",82.650002,83.389999,82.150002,82.610001,2743000,78.48365
"818",83,84.5,83,83.879997,2546200,79.690211
"819",84.459999,84.919998,84.110001,84.18,2276400,79.975229
"820",84.129997,84.68,83.669998,84.309998,2080200,80.098733
"821",84.239998,84.32,82.980003,83.190002,3904100,79.034681
"822",83.459999,83.519997,82.449997,82.489998,3948400,78.369642
"823",83.379997,83.760002,83.019997,83.540001,3664400,79.367197
"824",83.730003,83.93,83.480003,83.709999,1556500,79.528704
"825",83.389999,84.779999,83.120003,84.510002,2913200,80.288747
"826",84.739998,85.339996,84.669998,85.099998,2082900,80.849274
"827",85.099998,85.18,83.629997,83.82,3797400,79.63321
"828",83.830002,84.18,83.389999,84.010002,2274000,79.813722
"829",84.139999,84.870003,83.839996,84.260002,2197100,80.051235
"830",84.419998,85.230003,84.269997,84.639999,2575600,80.412251
"831",84.510002,84.720001,82.68,83.080002,3392800,79.408658
"832",82.580002,83.110001,81.919998,82.370003,3267600,78.730034
"833",81.730003,82.489998,81.190002,81.389999,3863100,77.793337
"834",81.25,82.379997,81.190002,82.220001,2952500,78.586661
"835",81.82,82.709999,81.699997,82.300003,2505600,78.663128
"836",82.07,82.669998,81.900002,82.089996,3410400,78.462401
"837",82.220001,82.690002,81.900002,82.550003,3081700,78.90208
"838",81.940002,82.860001,81.940002,82.459999,1833100,78.816053
"839",82.629997,83.389999,82.18,82.209999,2396500,78.577101
"840",82.18,83.360001,82.080002,82.599998,2980200,78.949866
"841",83.419998,83.449997,82.330002,82.919998,3613500,79.255725
"842",82.620003,82.790001,81.900002,82.309998,3833000,78.67268
"843",81.849998,83.239998,81.739998,83.099998,3603100,79.427771
"844",82.940002,83.709999,82.160004,82.360001,3040100,78.720474
"845",83.129997,83.129997,82.419998,82.970001,2739300,79.303518
"846",82.839996,83.970001,82.779999,83.650002,2234100,79.953469
"847",83.769997,84.529999,83.449997,84.190002,2804100,80.469607
"848",84.339996,84.57,83.800003,84.169998,2027700,80.450487
"849",84.550003,84.75,84.160004,84.540001,2388800,80.804139
"850",83.410004,84.5,83.360001,84.080002,2568600,80.364467
"851",84.43,84.550003,83.830002,84.279999,1613500,80.555626
"852",83.870003,84,82.889999,83.550003,2768800,79.857889
"853",83.480003,84.010002,83.300003,83.470001,1883100,79.781423
"854",83.32,83.349998,82.300003,82.650002,3025900,78.997659
"855",82.809998,82.959999,82.07,82.209999,2992000,78.577101
"856",82.309998,82.989998,81.839996,81.839996,2893700,78.223449
"857",81.839996,81.919998,81.279999,81.639999,3165900,78.03229
"858",82.080002,82.230003,81.599998,81.790001,2256700,78.175663
"859",81.540001,82.099998,81.379997,81.800003,2484600,78.185223
"860",81.849998,82.389999,81.769997,81.800003,3769600,78.185223
"861",81.690002,82.290001,81.470001,81.559998,3579300,77.955823
"862",81.389999,82.18,80.760002,81.5,5590800,77.898477
"863",81.470001,82.050003,81.330002,81.860001,2561100,78.242569
"864",81.599998,82.18,81.489998,82.120003,2618600,78.491082
"865",81.580002,82.860001,81.580002,82.839996,2382000,79.179258
"866",83.139999,83.25,82.470001,82.849998,2447600,79.188818
"867",83.150002,83.410004,82.790001,82.830002,4738700,79.169705
"868",83.220001,84.349998,83.010002,83.660004,4488000,79.963029
"869",83.400002,83.449997,82.019997,82.809998,5361700,79.150585
"870",85.300003,85.489998,84.18,84.519997,8696700,80.785019
"871",84.669998,84.800003,83.209999,83.849998,4858700,80.144628
"872",83.839996,85.080002,83.709999,84.769997,3526300,81.023971
"873",84.559998,85.139999,84.300003,84.68,2618600,80.937952
"874",84.599998,84.889999,83.809998,83.839996,2205300,80.135068
"875",84.129997,85,83.699997,83.800003,1584500,80.096842
"876",83.980003,84.589996,83.919998,84.239998,1264200,80.517393
"877",84.260002,84.43,83.739998,83.870003,2083600,80.163748
"878",83.519997,83.559998,82.199997,82.709999,2528800,79.055006
"879",82.529999,86.720001,82.309998,85.379997,11464400,81.607015
"880",85,85.529999,84.43,84.860001,3427800,81.109998
"881",85.650002,85.849998,84.93,85.32,2583800,81.549669
"882",86.029999,87.410004,85.75,87.199997,4939400,83.346588
"883",87.260002,88.889999,87.260002,88.040001,5907900,84.149472
"884",87.769997,87.900002,87.019997,87.279999,3873100,83.423055
"885",87.050003,87.57,86.650002,86.839996,2497500,83.002496
"886",87.080002,87.529999,86.739998,87.18,2353200,83.327475
"887",87.589996,89.190002,87.580002,88.870003,4249700,84.942796
"888",88.790001,89.080002,88.169998,88.300003,3097800,84.397985
"889",88.489998,89.470001,88.029999,89.410004,3559400,85.458934
"890",89.360001,89.589996,88.82,89.410004,2517800,85.458934
"891",89.559998,90.190002,89.540001,90.080002,4404800,86.099325
"892",90.379997,90.849998,90.099998,90.639999,2271900,86.634576
"893",90.790001,91.360001,90.68,90.860001,1051300,86.844855
