"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"439",137.339998,138.189995,136.620004,136.74,1417100,116.954591
"440",137.720002,138.329991,136.089996,138.219986,1219000,118.220433
"441",137.740001,138.309992,135.229999,138.240002,2344800,118.237552
"442",137.049999,137.239984,136.390003,136.449985,4735400,116.706539
"443",136.930002,139.959997,136.439993,139.149998,3462800,119.015877
"444",140.42999,141.639993,139.32,140.950006,2516800,120.555436
"445",141.109985,141.889993,139.999995,141.119993,1502700,120.700827
"446",141.529988,141.889993,140.610001,141.19999,1837300,120.769249
"447",141.489989,142.130002,140.950006,141.900001,5181500,121.367972
"448",141.65,143.999984,141.329994,143.579997,1848300,122.804884
"449",142.71,144.009991,142.419984,143.499999,1525600,122.736461
"450",143.629987,144.889996,143.129987,144.219993,1521500,123.352276
"451",143.269998,143.269998,141.689999,142.769998,1904300,122.112086
"452",143.190001,144.369996,142.300004,143.619996,1335200,122.839095
"453",144.889996,145.099998,143.48,144.539999,1595800,123.62598
"454",144.81999,146.020002,144.019999,144.619997,1136700,123.694402
"455",143.989992,145.129989,142.319988,144.279991,1647900,123.403593
"456",143.699993,144.909996,142.820004,144.730001,1392100,123.78849
"457",145.649989,146.339991,144.480001,145.679996,1857900,124.601026
"458",145.839991,147.079985,145.349998,146.939989,1534600,125.678706
"459",146.479987,147.139999,145.81,146.6,978000,125.387911
"460",145.299992,146.409997,144.369996,145.659997,1590000,124.583921
"461",145.399988,146.409997,144.719994,145.790001,1154000,124.695114
"462",143.980001,145.570007,143.039998,144.649988,1193700,123.720054
"463",144.789999,145.81,141.559995,141.729998,1407700,121.222568
"464",143.039998,143.679994,142.17,143.359987,1245500,122.616708
"465",143.519999,145.729986,142.219991,145.729986,1196300,124.643783
"466",145.250001,145.869998,144.5,144.739993,1134900,123.797036
"467",145.499985,148.640001,145.049991,148.640001,2587500,127.132737
"468",149.109994,150.069996,147.649991,149.519989,1751100,127.885397
"469",148.809987,149.850003,148.509997,149.020005,1045900,127.457757
"470",149.239998,149.43,147.290002,148.059986,1028200,126.636647
"471",148.109993,150.779998,148.109993,150.109995,1571500,128.390033
"472",148.919992,149.469999,147.1,148.619985,1627400,127.115618
"473",148.93,150.930002,148.649992,150.869988,1470100,129.040059
"474",152.169995,152.700003,151.03999,152.679988,1404300,130.588164
"475",152.639989,152.930004,151.549999,152.189995,1754000,130.16907
"476",154.209996,155.92,153.539993,155.329994,1933000,132.854731
"477",155.439998,155.739989,153.919997,155.599993,1390500,133.085663
"478",155.599993,158.599997,155.299987,157.579996,1645200,134.779172
"479",157.079996,157.669985,155.579994,156.98999,1456500,134.274536
"480",157.039997,157.479983,155.459998,155.509988,1565000,133.008681
"481",155.009988,155.459998,153.550001,154.189997,1499500,131.879684
"482",153.379998,155.619993,153.149997,155.070002,1034800,132.632358
"483",154.240004,155.579994,153.879999,155.409991,1197500,132.923153
"484",154.059993,156.429992,153.879999,154.719989,1345000,132.332989
"485",156.069987,156.069987,154.309993,154.92999,922200,132.512605
"486",154.549986,156.399985,153.799985,156.079995,1176100,133.496211
"487",155.019995,156.999998,154.459997,154.459997,1884200,132.110617
"488",153.979996,154.219988,152.269992,153.269993,1404500,131.947043
"489",154.200005,154.269995,150.01999,150.339996,2060400,129.424667
"490",150.100004,150.529982,146.299993,146.299993,1880200,125.94671
"491",146.690005,147.699998,143.929994,144.339989,2168000,124.259382
"492",144.730001,147.699998,144.719994,147.469997,1380700,126.953943
"493",147.789987,148.899992,146.999987,147.779995,1054000,127.220814
"494",147.079985,148.059986,144.969994,147.909999,1055500,127.332732
"495",148.299995,149.250006,146.929997,149.029996,968400,128.296915
"496",148.870001,149.779997,147.580001,148.120001,841800,127.513518
"497",148.589994,150.330004,148.399992,150.159985,1150800,129.2697
"498",149.069995,149.069995,146.139998,146.179996,1708900,125.843408
"499",146.179996,148.91,144.630004,147.520003,2197200,126.996992
"500",144.630004,146.419989,143.199992,143.509991,1700600,123.544854
"501",143.809998,144.210001,142.079995,143.329997,1736800,123.3899
"502",142.920001,146.669989,142.209999,146.159997,1465900,125.82619
"503",147.729989,149.149993,146.020002,149.120002,1627100,128.374399
"504",148.460006,150.669994,148.350002,148.790004,947700,128.09031
"505",148.739997,150.609996,148.469998,150.609996,940300,129.657104
"506",151.629996,151.669995,147.489996,147.719997,1543100,127.169163
"507",146.869999,149.029996,146.429997,149.029996,1106600,128.296915
"508",148.289987,149.399993,146.779994,147.319993,1297100,126.824808
"509",147.679998,148.999989,147.159998,148.249988,1766400,127.625422
"510",149.22999,149.489998,147.429998,149.149993,2210000,128.400217
"511",148.719998,150.439993,148.109993,149.309988,1469300,128.537954
"512",149.869986,151.879996,149.390001,151.249992,1385700,130.208064
"513",151.459993,152.789992,150.919994,152.28,1590400,131.094777
"514",152.86999,152.949987,149.179984,149.509998,1338600,128.710138
"515",150.629995,150.799998,148.879993,150.180001,1821000,129.286931
"516",149.350003,150.53999,148.489997,149.919993,926500,129.063095
"517",149.869986,151.589997,149.759998,150.47,1031600,129.536585
"518",150.640003,151.499992,149.859995,150.99,956800,129.984242
"519",150.259998,151.939995,149.489998,151.699986,900800,130.595455
"520",154.739988,155.71999,153.640006,155.659992,1568300,134.004544
"521",156.659993,158.079997,155.679991,158.079997,1571700,136.087878
"522",158.179994,159.33999,157.789998,158.509992,850600,136.458051
"523",158.089988,158.319989,156.359986,156.839987,1005400,135.020378
"524",155.529988,157.789998,155.4,157.400002,828600,135.502484
"525",157.049989,158.809998,156.849995,158.559998,1066600,136.501101
"526",158.980001,159.639997,155.999997,156.73999,914700,134.934293
"527",156.819988,157.360003,155.590002,157.099995,1286200,135.244214
"528",156.279988,157.859988,155.360001,156.919985,1070800,135.089246
"529",156.889994,158.689986,156.659993,158.559998,1034100,136.501101
"530",159.709986,159.709986,158.259991,158.519999,1171500,136.466667
"531",159.449995,160.469995,157.619995,159.840007,1410700,137.603034
"532",159.27,160.299992,158.699994,159.259992,914600,137.103712
"533",159.209986,159.759993,157.079996,158.129987,1302400,136.130913
"534",156.819988,158.379988,156.319987,156.969991,1655600,135.132296
"535",155.329994,156.619994,154.709997,155.939983,1275000,134.245583
"536",156.249997,160.739995,156.029988,157.599996,1538600,135.674654
"537",158.940002,160.269985,155.889993,156.340003,1343200,134.589952
"538",158.409995,159.999985,158.039998,159.000001,1078200,136.87989
"539",159.659996,162.45999,159.650005,160.480003,1338300,138.153994
"540",160.480003,161.689989,160.009993,161.089992,836000,138.679121
"541",161.499987,161.499987,159.889997,160.489994,1070600,138.162596
"542",161.489996,162.669991,161.029994,161.179997,1314200,138.756605
"543",160.31,161.549994,158.799991,161.409998,825100,138.954608
"544",163.679984,163.679984,161.729988,163.029996,1001400,140.349232
"545",163.509997,163.750006,161.629991,161.779995,1080100,139.273131
"546",162.289987,162.299995,159.019984,159.389996,1376500,137.21563
"547",158.860005,159.219994,157.740008,158.480001,1025200,136.432233
"548",158.480001,158.869997,156.630002,157.049989,1341200,135.201164
"549",156.639993,158.04999,156.639993,157.699993,684100,135.76074
"550",157.489991,157.819989,156.719991,157.170001,736200,135.304481
"551",157.199992,158.150003,157.199992,157.550005,952500,135.631619
"552",156.979999,158.269983,156.779989,157.719992,863400,136.688928
"553",157.389994,160.329999,156.530005,159.709986,1566700,138.413568
"554",159.599998,160.009993,159.399988,159.849998,1075800,138.53491
"555",159.949995,160.079999,157.869995,159.06999,1254500,137.858911
"556",159.149988,159.739994,158.459985,158.509992,929300,137.373585
"557",158.499984,159.199994,157.130002,158.699994,1025500,137.538252
"558",158.630004,159.119997,156.369994,156.459999,1644400,135.596947
"559",156.179992,157.400002,156.039996,157.119995,1470700,136.168936
"560",157.379986,159.179995,157.139994,158.730001,1217600,137.564258
"561",158.159994,158.81999,157.449992,158.589989,925200,137.442915
"562",158.799991,158.919987,157.52999,157.809997,1184900,136.766931
"563",157.360003,157.749999,156.789997,157.409994,1087200,136.420266
"564",157.809997,158.789999,156.499998,158.699994,2286700,137.538252
"565",158.699994,159.009992,157.239991,158.75,1220600,137.58159
"566",159.019984,159.219994,157.00999,157.949993,1426700,136.888259
"567",158.529991,159.690003,158.449993,158.849997,1333800,137.668253
"568",159.279992,159.639997,158.649987,159.049991,938400,137.841579
"569",159.60999,159.60999,156.019997,156.209999,1520700,135.380283
"570",156.42,157.849996,155.609985,157.740008,1229400,136.706274
"571",157.909994,158.869997,157.069988,158.589989,1130500,137.442915
"572",158.269983,161.949997,158.190002,161.659998,1703600,140.103557
"573",161.91999,163.750006,161.659998,162.699982,1544000,141.004864
"574",162.799995,164.169993,162.759996,163.529997,1028200,141.724201
"575",163.089994,163.469998,161.259995,161.699997,1231600,140.138222
"576",161.679998,162.049994,160.670005,160.670005,1018400,139.245573
"577",155.999997,156.23999,155.059994,155.889993,4632600,135.102948
"578",156.380001,156.849995,155.550003,156.189999,2721900,135.362951
"579",155.999997,156.44,155.289995,155.320002,1643800,134.608963
"580",155.979998,156.169984,152.129997,152.389989,2356300,132.06965
"581",152.07999,153.139989,150.849988,151.139987,1819300,130.986329
"582",151.929987,153.699988,151.659987,151.939995,1585600,131.67966
"583",151.160003,152.649997,150.999992,151.809991,1572000,131.566991
"584",152.209994,152.439995,149.529997,151.189994,1540900,131.029667
"585",151.659987,152.569999,151.120004,152.249993,1038900,131.948322
"586",152.510001,154.280002,152.249993,152.919996,1286800,132.528984
"587",153.579992,154.280002,151.78,152.589999,1265600,132.24299
"588",153.239986,153.739987,151.709994,152.709995,836800,132.346985
"589",152.679988,153.009985,151.490001,152.86999,975900,132.485646
"590",153.189996,154.189997,152.209994,152.240001,1033900,131.939663
"591",152.200003,153.379998,152.129997,153.039993,734100,132.632979
"592",153.739987,154.289994,152.999994,153.049984,940400,132.641639
"593",153.07,153.300001,152.189995,152.389989,1199100,132.06965
"594",152.669996,153.490003,151.639988,153.120006,1182200,132.702324
"595",154.249995,154.649999,153.419997,153.979996,837700,133.447638
"596",153.260002,153.450004,152.01,152.84999,1408000,132.468313
"597",152.8,154.959997,152.240001,154.800002,1274800,134.158302
"598",154.289994,156.359986,153.339999,153.539993,1679200,133.066308
"599",152.259985,154.200005,151.220001,152.939996,1052300,132.546317
"600",151.049998,151.849989,149.819996,151.019991,1213400,130.882334
"601",151.03999,151.910004,150.349988,151.169994,1069300,131.012335
"602",151.899996,153.959996,149.779997,151.459993,1431600,131.263664
"603",151.469985,151.749992,149.7,150.299997,1249000,130.258347
"604",151.639988,152.59999,150.410002,152.209994,1392200,131.913657
"605",152.159988,153.329992,150.849988,152.55,1025100,132.208324
"606",154.449989,156.429992,154.449989,155.749997,1908400,134.98162
"607",154.419998,155.659992,153.519994,154.729996,1072700,134.097631
"608",154.999996,155.880001,154.389991,155.489989,902200,134.756283
"609",154.769995,156.050004,154.09,155.69999,1777500,134.938282
"610",155.360001,156.069987,154.15999,154.15999,1534100,133.603632
"611",153.030001,153.929989,151.76,151.999993,1350800,131.731658
"612",152.309991,152.839999,151.099988,152.129997,974700,131.844326
"613",151.439994,152.959995,151.430002,151.809991,690800,131.566991
"614",151.569998,151.720001,147.549994,148.149992,1341100,129.332163
"615",148.289987,149.519989,146.069992,146.730004,1011100,128.09254
"616",146.699996,147.179998,145.209986,146.920006,1976100,128.258408
"617",148.359993,149.179984,147.580001,148.949999,1130200,130.030554
"618",149.179984,150.389986,147.93999,150.379995,1055900,131.278913
"619",150.489999,150.799998,149.289988,150.209992,994400,131.130504
"620",150.779998,151.849989,150.47,151.619988,360000,132.361405
"621",150.829989,152.999994,150.829989,152.149996,1219200,132.824091
"622",151.469985,151.919995,149.239998,151.019991,1722400,131.837618
"623",150.74,151.109996,149.689992,150.239999,1568900,131.1567
"624",150.709993,151.749992,149.639985,151.249992,1450700,132.038405
"625",151.739985,153.109998,151.139987,152.129997,2044000,132.806632
"626",152.569999,153.999995,152.319999,152.829991,1273300,133.417714
"627",152.510001,153.999995,151.969985,152.55,881400,133.173287
"628",152.839999,152.839999,151.129996,152.269992,1089100,132.928846
"629",153.279985,154.749996,153.260002,154.40999,1272400,134.797024
"630",154.999996,155.780004,154.399982,155.65,1137800,135.879529
"631",155.709998,156.519997,155.019995,156.039996,1310600,136.219988
"632",158.969993,159.58999,155.709998,156.719991,1453900,136.813611
"633",156.579995,157.229999,155.409991,156.399985,1200200,136.534252
"634",154.189997,155.19999,153.409989,153.989987,2542200,134.430369
"635",154.280002,154.979997,153.559992,154.050001,1067600,134.48276
"636",155.609985,156.42,154.470005,155.469989,1584400,135.722383
"637",155.579994,157.019998,155.159991,156.829996,1611600,136.909643
"638",156.819988,157.119995,156.010005,156.389993,1237600,136.525529
"639",156.399985,158.349997,156.119993,158.070005,1166500,137.992148
"640",156.729982,158.429994,156.200007,157.799989,2927700,137.75643
"641",157.829997,160.699996,156.919985,157.939985,614900,137.878643
"642",158.239992,158.539999,156.639993,156.96,824300,137.023134
"643",156.889994,158.259991,156.079995,157.929994,746400,137.869921
"644",156.819988,158.179994,155.979998,156.019997,836700,136.202529
"645",155.729998,158.110004,155.489989,158.089988,1094300,138.009593
"646",160.189988,160.730003,158.459985,159.799992,1455000,139.502394
"647",160.159997,160.520002,158.019999,158.519999,1400300,138.384985
"648",158.649987,159.209986,157.799989,158.589989,1330200,138.446084
"649",158.119996,159.889997,158.070005,159.719994,953800,139.432558
"650",159.799992,159.880005,158.359988,159.139996,802300,138.92623
"651",159.52,160.089991,159.119997,159.919988,735500,139.607148
"652",160.119998,160.649989,158.989993,159.899989,983500,139.589689
"653",159.899989,160.269985,159.420004,159.980002,806800,139.65954
"654",159.969995,159.969995,159.000001,159.439987,598600,139.188116
"655",158.989993,160.449996,158.809998,160.189988,1300700,139.842853
"656",159.549991,160.299992,159.130005,159.719994,1203700,139.432558
"657",160.489994,160.489994,159.559999,159.899989,742100,139.589689
"658",159.709986,160.029993,158.829998,159.889997,1555900,139.580967
"659",159.869998,161.199997,159.629989,160.949996,1003000,140.506326
"660",160.589991,161.799994,160.119998,161.499987,890000,140.986458
"661",161.889999,162.469997,161.230004,162.159999,903500,141.562636
"662",162.469997,162.830002,161.520003,162.350001,932100,141.728504
"663",163.689992,163.689992,161.719996,162.70999,888500,142.042768
"664",162.43999,163.049995,162.020003,162.789987,644000,142.112604
"665",162.359993,162.819994,160.749986,161.379991,922100,140.881704
"666",161.219996,161.319993,160.159997,160.179996,1369300,139.834131
"667",161.299993,163.019988,160.469995,161.969997,1225600,141.396768
"668",161.199997,163.449999,161.199997,162.509996,1296800,141.868177
"669",163.539988,164.319996,161.509995,161.759995,1734000,141.21344
"670",160.859991,162.399991,160.770002,161.699997,1212300,141.161063
"671",161.899991,162.039986,160.789985,160.789985,981200,140.36664
"672",161.060001,162.810003,160.789985,162.759996,1114700,142.086423
"673",162.849985,163.509997,162.489997,163.499989,920100,142.732423
"674",162.429999,163.41,161.209988,162.969998,868400,143.277515
"675",163.149992,163.330003,161.529994,162.049994,754500,142.46868
"676",161.699997,161.879991,160.349999,160.569992,1187600,141.167513
"677",159.840007,160.449996,158.719993,159.899989,2178800,140.57847
"678",159.85999,160.599983,159.840007,160.499986,1294300,141.105967
"679",160.119998,161.239995,159.409996,159.52,1269700,140.244398
"680",159.049991,159.29,157.360003,158.019999,1257300,138.925649
"681",158.340005,159.85999,158.279991,159.719994,1100700,140.420225
"682",160.659997,160.730003,157.309997,157.369995,1228500,138.354188
"683",157.819989,159.149988,156.699991,157.880003,1172900,138.80257
"684",157.899986,159.529992,157.360003,159.199994,1022200,139.963059
"685",159.399988,159.959987,158.630004,158.860005,1793000,139.664153
"686",158.579997,160.149989,157.929994,159.989994,1279700,140.657599
"687",159.869998,162.310002,159.52,161.459988,1074400,141.949967
"688",162.049994,162.949999,161.040002,162.609993,896200,142.961011
"689",163.419992,163.419992,161.459988,161.91999,717700,142.354385
"690",162.060002,162.399991,159.730002,160.079999,1654100,140.736729
"691",160.329999,160.339991,158.019999,159.999985,1667600,140.666384
"692",159.989994,161.029994,159.329998,161.000003,1284500,141.545564
"693",160.719995,160.919989,159.29,159.52,1337600,140.244398
"694",159.889997,160.400005,158.969993,159.299991,763400,140.050973
"695",159.239993,160.469995,159.109989,159.880005,855600,140.560901
"696",159.209986,159.809983,158.659995,159.599998,2655000,140.314729
"697",158.480001,159.33999,157.669985,158.730001,1312600,139.549858
"698",158.699994,158.849997,156.079995,157.099995,1810300,138.116814
"699",157.949993,158.469993,157.499999,158.469993,1195800,139.321268
"700",157.999999,159.079998,157.609987,158.059998,1085300,138.960814
"701",158.459985,159.460002,158.059998,159.139996,800800,139.910311
"702",160.199995,160.459987,158.960002,159.359989,940300,140.103721
"703",160.279993,160.389998,158.989993,159.329998,1405600,140.077354
"704",158.469993,159.559999,158.319989,159.199994,820900,139.963059
"705",159.199994,159.999985,157.669985,158.559998,1596000,139.400397
"706",158.579997,159.319991,158.199993,159.319991,1539600,140.068556
"707",160.210003,161.019986,159.999985,160.969996,1006000,141.519183
"708",161.729988,161.999988,160.739995,161.999988,1264800,142.424716
"709",161.999988,163.95,161.819993,163.600002,1328000,143.831393
"710",162.39,166.299999,162.39,166.229993,2077700,146.143588
"711",165.569998,169.099992,165.519991,169.099992,2261000,148.666791
"712",169.300002,169.999997,167.849991,169.11,1489500,148.67559
"713",168.769995,171.249998,168.679989,170.769997,1541300,150.135001
"714",171.079995,174.429996,170.819987,174.269985,2558800,153.212067
"715",173.909996,174.369998,172.489992,173.659996,1210300,152.675786
"716",172.349996,174.069991,170.399984,170.439983,1780700,149.844864
"717",171.269997,175.119999,170.15,174.480002,1817300,153.396707
"718",173.599998,173.709986,171.339987,172.800006,1307500,151.919714
"719",173.06999,173.360005,171.749999,172.909995,1109700,152.016412
"720",173.25,176.109992,173.079998,176.109992,1739900,154.829737
"721",176.409983,176.68999,174.489994,175.500003,1071300,154.293456
"722",176.279995,176.669991,174.949996,176.039986,1067100,154.76819
"723",176.250004,176.93999,175.519986,176.839993,999200,155.471529
"724",176.699998,176.89,175.449996,176.009995,984200,154.741823
"725",175.479987,177.239997,174.499986,175.619999,1004500,154.398953
"726",176.290002,176.62,175.449996,175.989996,877000,154.724241
"727",176.299994,178.099986,175.779994,178.069995,1679000,156.552904
"728",177.849986,178.279997,176.509996,176.569994,1380600,155.234155
"729",177.179999,178.969983,176.319993,178.029997,1080800,156.517738
"730",179.079988,180.120004,178.629994,179.439993,1067000,157.757358
"731",179.28999,180.350005,178.879994,179.370003,890500,157.695825
"732",179.279998,179.279998,177.879993,178.869987,860700,157.256228
"733",178.819996,180.769992,177.779996,180.339997,1670600,158.54861
"734",180.749993,180.849989,178.639986,178.899994,1567300,157.282609
"735",179.159986,179.600004,178.669993,179.370003,868300,157.695825
"736",179.370003,180.479993,179.099987,179.959993,1008700,158.214523
"737",180.569998,180.669995,178.7,179.229992,1189200,157.572732
"738",178.239998,179.639987,177.439991,179.619987,1549000,158.935379
"739",178.879994,180.289991,177.129992,177.560003,1520000,157.112618
"740",178.350003,179.909986,177.72999,179.849988,1379500,159.138894
"741",179.560006,180.019991,178.129994,178.959992,794900,158.351387
"742",179.099987,181.299983,179.099987,180.229993,987800,159.475138
"743",179.229992,182.450004,174.779993,176.039986,1868600,155.767642
"744",175.130006,175.349999,172.809998,173.590006,1485500,153.599796
"745",171.989991,175.049993,171.50999,174.469995,1225400,154.378447
"746",176.399991,177.739998,173.579998,175.439989,1787100,155.236739
"747",174.190003,174.309983,169.079993,171.869995,1979300,152.077857
"748",172.179993,173.130004,169.96999,169.999997,1418300,150.423203
"749",169.229996,170.92,166.389988,166.439995,2578900,147.273163
"750",166.32999,167.579991,164.669993,166.680003,1932900,147.485533
"751",166.919996,167.36999,165.200001,165.660003,1418800,146.582993
"752",165.03999,165.950002,163.390001,163.919992,1206100,145.043358
"753",163.689992,166.729994,162.699982,166.559991,1303500,147.37934
"754",167.490002,167.829992,164.389986,167.260001,1433000,147.998739
"755",167.3,167.859999,164.879995,165.269991,986900,146.237894
"756",163.829987,165.149994,162.210005,162.219997,1395200,143.53913
"757",163.140001,163.249989,159.019984,159.669988,1763800,141.282774
"758",159.799992,165.749992,158.860005,165.100004,1979000,146.087482
"759",165.100004,168.289993,164.310005,166.049999,1581100,146.928078
"760",167.219986,168.959997,165.969985,168.499995,1912200,149.095938
"761",168.359999,168.639991,166.819999,167.3,1528100,148.034132
"762",167.409989,167.879998,160.400005,162.519988,2212400,143.804574
"763",160.810001,160.909998,153.680005,154.579993,3090500,136.77893
"764",155.809995,158.809998,154.389991,156.579995,2928900,138.548617
"765",154.840001,159.059982,152.019992,154.979997,2998800,137.132871
"766",156.209999,157.809997,154.999996,156.829996,2259800,138.769828
"767",158.25,159.939987,157.50999,158.269983,1701700,140.04399
"768",159.190003,160.869999,159.130005,160.679997,1796300,142.176472
"769",161.119999,164.629995,157.920002,157.920002,2160800,139.734312
"770",159.199994,160.06,157.329996,157.650002,1374200,139.495405
"771",157.659994,162.679999,157.650002,162.629992,2555300,143.901911
"772",161.040002,161.040002,157.880003,158.980001,1251600,140.672244
"773",159.000001,159.739994,156.369994,159.469994,1304500,141.105811
"774",159.85999,161.219996,159.029991,159.219994,1289900,140.8846
"775",160.459987,162.049994,159.319991,161.719996,1254500,143.096708
"776",161.719996,161.719996,159.039999,160.799993,974100,142.28265
"777",163.939992,165.049998,163.069995,164.069996,1499900,145.176087
"778",164.399994,164.979992,162.199998,162.999989,1057600,144.2293
"779",162.599985,163.72999,162.219997,162.899992,911600,144.140818
"780",162.919991,163.660001,162.299995,162.999989,1329800,144.2293
"781",163.249989,163.459991,162.049994,162.799995,820900,144.052337
"782",162.70999,164.72,162.70999,164.72,1429200,145.751238
"783",164.419993,165.290006,163.629993,164.959992,1203200,145.963594
"784",165.049998,166.159987,164.509998,166.049999,749400,146.928078
"785",166.889989,166.999993,164.709992,165.979993,873600,146.866134
"786",165.939994,166.600006,162.949999,164.410001,1863600,145.476939
"787",163.499989,164.169993,162.770004,163.789988,1668100,144.928325
"788",163.370002,164.569996,162.099985,164.539989,921900,145.591957
"789",165.439994,165.789991,162.770004,163.049995,926800,144.273548
"790",164.139986,165.549998,161.179997,161.719996,1052000,143.096708
"791",161.999988,162.770004,158.499984,160.06,2209300,141.627873
"792",160.829984,161.39999,158.04999,158.969993,1482600,140.663389
"793",159.059982,159.329998,157.329996,157.609987,1100800,139.459998
"794",157.559997,157.650002,156.369994,156.909993,814300,138.840613
"795",156.229998,157.360003,155.709998,156.349994,792800,138.345103
"796",156.110002,157.029989,155.079994,156.860003,935400,138.79638
"797",157.239991,157.590004,155.809995,156.349994,901800,138.345103
"798",156.409992,159.019984,156.169984,157.949993,966600,139.760849
"799",157.590004,157.659994,156.269997,157.289997,991900,139.176857
"800",157.449992,157.46,154.449989,155.19999,1030700,137.32753
"801",154.470005,154.760004,152.510001,152.669996,1140000,136.097331
"802",151.409987,151.919995,149.210007,149.689992,1451300,133.440813
"803",149.179984,149.689992,144.77,145.299992,1862600,129.527357
"804",144.690003,145.199995,143.199992,143.219992,1588200,127.673146
"805",143.739992,147.14999,143.27999,145.929996,1336600,130.088974
"806",145.529993,147.399991,144.219993,144.949994,1538700,129.215353
"807",145.349998,146.409997,144.009991,146.359991,1329000,130.472291
"808",149.439992,149.439992,146.460004,147.499988,1576300,131.488539
"809",147.710005,148.319994,146.730004,147.129991,921700,131.158706
"810",146.239995,146.730004,145.199995,145.739994,1537700,129.919597
"811",146.049992,146.109991,144.639996,145.270001,1258100,129.500622
"812",144.559999,146.469996,143.999984,146.339991,1294300,130.454463
"813",146.589992,147.269987,144.939987,145.629989,1756900,129.821533
"814",146.239995,146.699996,143.129987,144.440002,1572200,128.760722
"815",144.289999,145.750002,143.409994,144.56999,1639900,128.876599
"816",144.559999,145.139997,142.469991,142.539997,1328100,127.066966
"817",144.539999,146.509994,144.539999,144.939987,1522700,129.206432
"818",145.539984,148.439991,145.349998,148.439991,2007700,132.326502
"819",149.329987,150.000007,148.080002,148.72999,1425600,132.585021
"820",148.519988,149.199999,148.169991,149.120002,1237400,132.932697
"821",149.139985,150.189993,148.109993,148.299995,1060500,132.201704
"822",148.569995,149.259997,148.20999,148.519988,966500,132.397816
"823",151.540007,152.379997,150.729992,151.709994,1479800,135.241539
"824",151.409987,152.760001,150.799998,151.430002,1560000,134.991942
"825",151.009999,154.499995,148.389984,154.459997,3081300,137.693024
"826",155.209998,157.389994,154.489988,154.519995,2469900,137.746509
"827",154.519995,155.019995,150.999992,150.999992,2307600,134.60861
"828",150.769991,152.100006,150.000007,151.289991,1423000,134.867129
"829",150.729992,151.289991,149.939992,150.000007,1310700,133.717175
"830",150.100004,151.729993,148.969998,150.239999,926100,133.931116
"831",150.199984,151.319998,149.989999,151.269991,1179000,134.8493
"832",150.679985,151.339997,149.16,150.100004,1141800,133.806317
"833",148.859994,150.709993,147.499988,148.230005,1275400,132.139312
"834",148.429983,152.180003,147.759996,149.539989,1433000,133.307093
"835",148.70999,151.599989,148.569995,151.589997,1462500,135.134569
"836",150.719984,151.599989,147.829985,148.779996,1582200,132.6296
"837",148.959991,149.739999,147.819994,149.169992,1111000,132.977261
"838",147.710005,151.729993,147.599984,151.05999,1393200,134.662095
"839",150.979992,151.490001,148.949999,149.039988,1044500,132.861369
"840",149.779997,150.759999,148.529996,149.259997,1085200,133.057496
"841",150.100004,152.769993,149.739999,152.749994,1313200,136.168645
"842",152.119989,154.069985,151.859997,153.989987,1150800,137.274035
"843",152.970003,154.739988,152.499993,154.320001,1169500,137.568225
"844",153.870007,155.419999,153.07,153.929989,1260300,137.220549
"845",154.399982,157.349995,154.09,157.179993,1417900,140.117758
"846",156.879986,159.059982,155.949991,158.599997,1530600,141.383618
"847",159.439987,159.999985,157.789998,158.009991,1302700,140.857658
"848",157.859988,157.859988,155.939983,156.769997,1314800,139.752269
"849",157.569989,160.259994,157.559997,159.750001,1504100,142.408787
"850",158.889996,159.869998,157.829997,158.799991,1404800,141.561902
"851",158.849997,160.499986,158.059998,160.499986,1442300,143.077359
"852",161.119999,161.989996,157.989992,159.699995,1551600,142.364208
"853",159.899989,159.899989,156.949992,157.550005,1383400,140.447605
"854",157.550005,158.159994,155.929991,156.679992,1229000,139.672034
"855",156.050004,157.50999,155.059994,155.860002,1274600,138.941055
"856",155.959998,156.96,154.229996,154.549986,1636700,137.773244
"857",155.309994,156.73999,154.539994,156.599995,1408700,139.60072
"858",156.879986,157.119995,155.110001,157.119995,1148400,140.064273
"859",155.860002,156.319987,155.009988,155.209998,1212200,138.36161
"860",155.989989,157.159993,155.659992,156.159992,1104800,139.208481
"861",156.839987,157.019998,154.829993,155.320002,1439900,138.459674
"862",154.289994,154.289994,151.139987,153.009985,1566600,136.400414
"863",153.220003,153.739987,152.309991,152.479994,972400,135.927954
"864",151.819998,152.249993,149.189991,149.799997,1601000,133.538877
"865",148.149992,149.68,147.509995,149.68,1545600,134.509417
"866",149.49999,152.629997,149.47999,152.059991,1423200,136.648187
"867",151.509984,153.640006,151.509984,153.530002,1718200,137.969207
"868",153.539993,154.15999,152.289992,152.439995,1260100,136.989677
"869",152.209994,153.309992,151.069997,152.119989,1135800,136.702104
"870",152.180003,153.490003,149.819996,150.049997,1137100,134.841913
"871",150.289989,150.99,149.509998,150.689993,959600,135.417044
"872",151.009999,151.019991,149.169992,149.580004,869200,134.419555
"873",150.159985,150.339996,148.629993,148.839994,964400,133.754548
"874",149.020005,150.640003,148.379992,150.129994,1722600,134.913803
"875",150.479992,151.929987,150.029998,151.729993,1605200,136.351636
"876",152.019992,152.489985,149.829988,149.850003,938500,134.662189
"877",151.139987,151.139987,148.579986,148.839994,1562900,133.754548
"878",148.389984,149.669993,148.029995,148.870001,1204600,133.781514
"879",147.629992,149.959992,147.549994,149.359994,1299400,134.221845
