"","RRC.Open","RRC.High","RRC.Low","RRC.Close","RRC.Volume","RRC.Adjusted"
"452",58.91,59.290001,58.200001,59.029999,2742900,58.573904
"453",59.43,59.549999,58.73,59.27,2141300,58.812051
"454",59.150002,59.419998,58.450001,58.57,1079700,58.117459
"455",58.380001,58.380001,57.029999,57.540001,1471300,57.095419
"456",56.990002,57.470001,56.110001,56.959999,1654500,56.519898
"457",57.34,58.380001,57.209999,58.139999,1839200,57.690781
"458",57.779999,59.369999,57.52,58.73,1453500,58.276223
"459",58.490002,58.740002,57.490002,58.16,1332300,57.710627
"460",57.48,58.099998,57.119999,57.610001,1383700,57.164877
"461",57.720001,59.119999,57.290001,57.650002,1349000,57.204569
"462",56.59,57.169998,55.959999,56.490002,1193700,56.053532
"463",56.48,58,56.200001,56.790001,2907600,56.351214
"464",57.419998,57.43,55,55.02,2073300,54.594889
"465",55.02,56.5,54.860001,56.299999,2289700,55.864998
"466",56.91,57.220001,55.59,55.860001,1608200,55.428399
"467",56.209999,56.490002,54.950001,55.25,1597300,54.823111
"468",55.630001,56.860001,55.48,56.580002,2510500,56.142837
"469",56.27,57.209999,56.220001,56.689999,2433600,56.251984
"470",56.419998,59.34,56.23,58.580002,3791700,58.127384
"471",59.189999,59.450001,57.639999,57.689999,1815700,57.244257
"472",56.759998,59.200001,56.5,58.07,2111800,57.621322
"473",58.41,58.93,57.669998,58.540001,1404300,58.087692
"474",59.040001,60.360001,58.810001,60.16,2673100,59.695174
"475",60.360001,63.400002,59.009998,62.639999,7072600,62.156012
"476",62.82,64.199997,61.349998,63.91,3037400,63.4162
"477",63.93,66.690002,63.509998,66.660004,4752300,66.144956
"478",66.940002,68.870003,66.150002,68.339996,4005500,67.811968
"479",67.440002,67.800003,64.739998,65.120003,3926200,64.616854
"480",65.300003,65.970001,64.209999,64.669998,3022600,64.170326
"481",64.120003,64.550003,63.450001,63.68,2601300,63.187977
"482",63.529999,64.230003,63.02,63.560001,4032700,63.068906
"483",63.25,65.139999,62.610001,64.900002,3953300,64.398552
"484",63.759998,68.239998,63.599998,67.830002,6604200,67.305914
"485",68.18,69.18,66.449997,67.220001,4023400,66.700627
"486",66.379997,68.449997,66.269997,67.040001,2426000,66.522017
"487",65.889999,66.589996,65.290001,66.059998,2074000,65.549586
"488",66.129997,66.68,63.669998,64.120003,2625600,63.62458
"489",64.339996,65.82,64.040001,64.279999,2301100,63.78334
"490",64.290001,64.980003,62.470001,62.560001,2946900,62.076632
"491",63.09,63.25,61,61.459999,2919300,60.985129
"492",61.459999,63.639999,61.240002,63.119999,2391000,62.632303
"493",63.400002,65.669998,63.209999,63.830002,2954300,63.33682
"494",63.360001,64.480003,62.110001,64.349998,1875100,63.852799
"495",64.75,64.75,61.32,62.169998,2652900,61.689642
"496",62.119999,62.700001,60.57,61.009998,3661600,60.538605
"497",61.650002,62.349998,60.099998,60.849998,3639600,60.379842
"498",60.220001,60.220001,57.950001,58.68,3262800,58.22661
"499",58.68,58.779999,55.950001,57.439999,4166700,56.996189
"500",55.93,56.310001,54.369999,54.57,2988200,54.148365
"501",54.91,55.349998,53.09,54.630001,4045000,54.207903
"502",53.91,56.150002,53.549999,55.740002,2600200,55.309327
"503",56.68,58.84,56.560001,58.59,3434800,58.137305
"504",59.200001,59.740002,56.450001,56.650002,2444000,56.212296
"505",55.880001,56.799999,55.189999,56.599998,1808600,56.162679
"506",57.330002,57.43,55.349998,55.419998,1362000,54.991796
"507",55.939999,56.540001,55.119999,56.18,2225800,55.745926
"508",55.810001,56.810001,54.919998,55.25,1989200,54.862175
"509",55.459999,57.41,54.880001,57.23,3177700,56.828276
"510",57.259998,57.759998,56.799999,57.009998,3418900,56.609819
"511",56.599998,59.299999,56.23,58.75,3579500,58.337607
"512",59.549999,61.040001,58.639999,60.25,3330600,59.827078
"513",60.459999,60.869999,58.790001,59.330002,2245800,58.913537
"514",59.52,59.529999,56.810001,56.919998,1732300,56.520451
"515",57.490002,59.59,56.93,59.23,2572700,58.814237
"516",58.849998,59.200001,57.490002,58.09,2941500,57.68224
"517",58.110001,60.299999,57.82,59.689999,2369200,59.271007
"518",60.720001,63.139999,60.400002,62.630001,4065300,62.190372
"519",62.330002,63.200001,60.290001,61.369999,3630400,60.939215
"520",62.799999,63.189999,59.299999,61.869999,4292600,61.435705
"521",61.48,61.610001,59.470001,60.889999,2093400,60.462584
"522",61.549999,62.740002,61.419998,62.689999,1026700,62.249949
"523",62.57,62.639999,61.32,61.630001,982500,61.197392
"524",60.619999,62.040001,60.209999,60.799999,1378900,60.373216
"525",60.689999,61.82,60.299999,61.59,1168100,61.157672
"526",62.060001,62.380001,59.439999,59.75,1935000,59.330587
"527",59.82,60.080002,58.049999,58.759998,2697200,58.347535
"528",57.779999,57.919998,56.5,57.5,2977800,57.096381
"529",58.349998,59.09,57.790001,58.950001,1856400,58.536204
"530",58.59,60.41,58.450001,60.060001,1369000,59.638413
"531",60.23,63.139999,59.299999,62.5,2672200,62.061284
"532",62.5,63.189999,61.91,62.790001,1784800,62.349249
"533",62.91,63.07,61.310001,61.599998,1454100,61.1676
"534",61.23,62.02,60.889999,61.959999,1158100,61.525073
"535",60.509998,61.73,59.75,61.5,1085300,61.068303
"536",61.439999,61.869999,59.98,60.630001,1903000,60.204411
"537",60.25,62.700001,58.880001,60.529999,4290600,60.105111
"538",62.02,62.459999,58.759998,61.169998,2097700,60.740618
"539",61.349998,63.080002,60.889999,62.689999,1673100,62.249949
"540",62.830002,65.68,62.630001,64.290001,3110700,63.83872
"541",64.040001,64.800003,62.43,62.599998,1935100,62.16058
"542",62.799999,63.689999,61.75,63.560001,1611400,63.113844
"543",62.720001,62.810001,60.049999,61.16,2003700,60.73069
"544",62.509998,63.75,61.740002,63.18,1504400,62.736511
"545",63.25,64.040001,62.959999,63.150002,944300,62.706723
"546",63.639999,66.370003,63.259998,65.209999,1960000,64.75226
"547",64.959999,65.480003,64.379997,65.120003,1355200,64.662895
"548",64.599998,67.349998,64.410004,66.139999,1805000,65.675732
"549",65.449997,66.220001,64.239998,66.129997,1879400,65.6658
"550",65.800003,67.839996,65.580002,66.599998,2514200,66.132502
"551",66.720001,67.120003,64.900002,66.220001,1689700,65.755173
"552",66.370003,67,65.739998,66.629997,1365700,66.162291
"553",67.269997,69.68,67.18,68.910004,3240100,68.426293
"554",68.989998,69.800003,68.639999,69.660004,1949300,69.171028
"555",69.57,70,67.739998,67.949997,1768600,67.473025
"556",68.580002,69.209999,66.800003,67.129997,1670700,66.658781
"557",67.080002,67.300003,66.139999,67,1305000,66.529696
"558",66.919998,66.970001,65.589996,65.660004,1107000,65.199106
"559",65.709999,66.440002,65.5,66.269997,1437000,65.804817
"560",66.379997,67.389999,65.699997,66.269997,1127000,65.804817
"561",66.139999,66.879997,65.040001,65.910004,868100,65.447351
"562",66.050003,66.050003,65.25,65.419998,633500,64.960785
"563",65.129997,65.230003,64.379997,64.550003,763500,64.096897
"564",65.110001,65.599998,64.199997,65.190002,1327100,64.732404
"565",65,65.779999,64.25,65.410004,1368200,64.950861
"566",65.440002,65.580002,64.879997,65.279999,1066700,64.821768
"567",66.019997,66.669998,65.239998,65.839996,2483900,65.377835
"568",66.169998,67.480003,65.839996,67.410004,1317300,66.936822
"569",67.699997,68.639999,67.239998,67.75,1521100,67.274432
"570",68.419998,71.470001,68.419998,70.57,2874300,70.074636
"571",70.82,72.480003,70,70.75,1533200,70.253373
"572",70.589996,71.629997,69.410004,70.699997,2226600,70.243434
"573",71.190002,71.690002,69.190002,70.099998,2388400,69.64731
"574",69.919998,70.639999,69.010002,69.440002,880500,68.991577
"575",69.43,69.830002,68.519997,68.970001,1608700,68.52461
"576",69.040001,69.660004,68.239998,68.970001,1322600,68.52461
"577",68.370003,69.529999,67.800003,69.220001,1146400,68.772996
"578",69.82,70.300003,69.209999,69.559998,1380400,69.110797
"579",68.599998,68.959999,67.910004,68.120003,983300,67.680101
"580",68.540001,68.540001,67.019997,67.080002,1043900,66.646816
"581",66.870003,68.489998,66.199997,67.75,1656200,67.312488
"582",68.540001,70.760002,68.5,70.080002,1593500,69.627443
"583",69.599998,70.230003,68.360001,69.870003,1625500,69.4188
"584",70.709999,71.290001,70.129997,70.400002,1333000,69.945376
"585",70.809998,70.959999,69.220001,70.010002,1261200,69.557895
"586",69.68,69.68,68.389999,68.970001,1112400,68.52461
"587",69.559998,70.669998,69.269997,70.57,1216800,70.114277
"588",70.790001,70.800003,68.529999,69.029999,1303000,68.584221
"589",68.389999,70.339996,68.300003,70.230003,979200,69.776476
"590",70.290001,70.589996,69.589996,69.849998,1464200,69.398925
"591",69.709999,70.580002,69.160004,70.260002,1374000,69.806281
"592",71.110001,73.410004,70.68,73.279999,2502000,72.806775
"593",73.129997,73.940002,71.650002,71.730003,1487800,71.266789
"594",71.010002,72.160004,69.5,70.68,1692400,70.223567
"595",71.220001,71.860001,70.410004,71.199997,1199800,70.740205
"596",71.519997,71.760002,70.199997,70.57,1704500,70.114277
"597",70.349998,70.959999,69.919998,70.5,1454200,70.044729
"598",70.379997,70.559998,68.25,68.830002,1782900,68.385515
"599",68.849998,69.470001,68.199997,68.779999,2018200,68.335835
"600",67.949997,68.230003,66.739998,67.800003,1792800,67.362168
"601",68.050003,68.419998,66.43,66.699997,1781600,66.269265
"602",66.970001,67.389999,64.139999,66.449997,3194500,66.02088
"603",66,66.790001,65.470001,66.099998,1530600,65.673141
"604",66.349998,66.349998,64.900002,65.360001,1568800,64.937922
"605",65.410004,65.989998,64.330002,65.470001,1549800,65.047213
"606",65.519997,66.370003,64.699997,65.099998,1484800,64.679599
"607",64.93,66.790001,64.419998,66.540001,1388400,66.110302
"608",66.779999,68,66.540001,67.07,1748300,66.636879
"609",66.239998,66.830002,65.449997,66.25,1398000,65.822174
"610",66.220001,67.410004,65.730003,65.75,1571500,65.325403
"611",65.690002,67.25,65.120003,66.300003,1363400,65.871854
"612",66.300003,66.739998,65.910004,66.610001,849400,66.17985
"613",66.029999,69.089996,66.010002,68.010002,1638700,67.570811
"614",67.970001,68.360001,66.870003,67.610001,1373800,67.173392
"615",67.309998,68.080002,66.449997,67.330002,993400,66.895202
"616",67.459999,67.489998,65.699997,67.089996,1451000,66.656746
"617",68.040001,68.129997,67.120003,67.699997,1882500,67.262808
"618",67.57,68.150002,67.110001,68.150002,955000,67.709906
"619",68.099998,68.849998,67.849998,68.790001,678100,68.345773
"620",68.940002,69.739998,68.669998,69.730003,286300,69.279705
"621",69,69.330002,67.080002,67.540001,1832800,67.103845
"622",67.5,67.699997,66.730003,66.82,731600,66.388493
"623",66,67.480003,65.339996,67.43,1161800,66.994554
"624",67.75,68.839996,65.580002,65.669998,2680500,65.245918
"625",65.790001,65.830002,63.950001,64.019997,3700100,63.606572
"626",64.739998,64.779999,63.380001,64.029999,2039400,63.616509
"627",63.950001,64.279999,62.639999,63.209999,2195000,62.801805
"628",63.720001,65.18,63.610001,64.610001,1607300,64.192766
"629",64.599998,65,63.950001,64.580002,1751100,64.162961
"630",64.849998,65.110001,64.389999,64.68,876500,64.262313
"631",64.639999,65,63.540001,63.740002,1247900,63.328385
"632",64.019997,64.879997,63.549999,64.709999,1466100,64.292118
"633",64.839996,66.239998,64.580002,65.839996,1631100,65.455279
"634",65.580002,65.849998,63.470001,63.560001,1754800,63.188606
"635",63.130001,63.560001,61.720001,62.119999,2266400,61.757018
"636",62.5,63.709999,62.27,63.52,1950000,63.148839
"637",63.57,64.849998,63.419998,64.470001,1435400,64.093289
"638",64.300003,64.349998,63.220001,63.32,1070700,62.950007
"639",63.470001,64.139999,62.990002,63.380001,2265700,63.009658
"640",62.830002,63.759998,62.709999,63.720001,1956500,63.347671
"641",63.169998,63.540001,62.669998,63.34,514500,62.96989
"642",63.650002,64.230003,62.669998,62.849998,626900,62.482752
"643",62.98,63.130001,62.110001,62.970001,895100,62.602054
"644",62.509998,62.689999,61.950001,62.02,788600,61.657604
"645",61.84,62.93,61.029999,62.830002,1548000,62.462872
"646",63.650002,63.650002,61.25,62.049999,2271200,61.687427
"647",61.970001,63.919998,61.630001,63.400002,1842400,63.029541
"648",63.630001,65.190002,63.439999,65.139999,1268200,64.759372
"649",65.110001,65.610001,64.43,65.209999,1692900,64.828963
"650",65.019997,65.099998,63.389999,64.169998,1776700,63.795039
"651",64.279999,65.080002,63.040001,63.560001,2000600,63.188606
"652",63.720001,64.599998,63.23,63.830002,1475700,63.457029
"653",63.380001,64.400002,63.189999,64.389999,1941500,64.013754
"654",64.410004,65.360001,64.199997,64.760002,1326400,64.381595
"655",64.620003,65.970001,64.419998,65.93,1272100,65.544757
"656",66.699997,67.580002,65.550003,66.889999,3036800,66.499146
"657",67.019997,68.050003,66.839996,67.459999,1890000,67.065815
"658",67.709999,68.269997,67.040001,68.269997,1047600,67.87108
"659",68.25,68.800003,67.07,68.559998,1682400,68.159386
"660",68.400002,68.769997,67.400002,67.989998,1140200,67.592717
"661",68.139999,69.400002,68.139999,68.510002,1145400,68.109683
"662",68.540001,69.190002,68.339996,68.699997,915400,68.298568
"663",68.419998,68.43,67,67.349998,1679200,66.956457
"664",67.470001,68.339996,67.050003,68.029999,1223200,67.632484
"665",68.360001,69.099998,67.730003,68.489998,2044300,68.089796
"666",68.150002,69.129997,66.019997,67.169998,2168400,66.777509
"667",67.709999,67.980003,67.029999,67.769997,922400,67.374001
"668",67.269997,68,67.040001,67.349998,1074200,66.956457
"669",67.620003,69.550003,67.400002,69.510002,2027700,69.10384
"670",68.940002,71.669998,68.940002,70.75,2619300,70.336592
"671",70.800003,71.32,70.190002,71,1186100,70.585131
"672",71.620003,72.260002,71.349998,72.150002,1082200,71.728413
"673",72.139999,72.150002,70.489998,70.68,1104100,70.267001
"674",71.480003,71.480003,70.080002,71.029999,1084300,70.614955
"675",71.029999,71.43,70.839996,71.309998,952800,70.893317
"676",71.120003,72.120003,70.779999,71.730003,1408600,71.310869
"677",71.489998,71.559998,69.940002,70.360001,1269100,69.948871
"678",70.790001,72.599998,70.349998,72.489998,1896200,72.066423
"679",72.239998,72.389999,70.190002,70.25,1689700,69.839514
"680",70.220001,70.559998,68.970001,70.150002,1098100,69.740099
"681",70.480003,71.970001,70.449997,71.709999,1116400,71.290982
"682",72.099998,72.730003,70.470001,70.470001,1370600,70.058229
"683",70.959999,71.889999,70.300003,71.360001,1196600,70.943028
"684",71.370003,74.650002,71.370003,74.209999,2176900,73.776374
"685",74.209999,77.18,73.919998,76.800003,3145800,76.351244
"686",76.360001,78.220001,75.669998,77.389999,1744600,76.937792
"687",77.32,78.25,76.709999,77.25,1588800,76.798611
"688",78.089996,79.510002,77.790001,78.529999,1695000,78.071131
"689",78.610001,79.080002,77.5,77.629997,1676100,77.176388
"690",77.82,79.5,77.470001,78.839996,1760200,78.379317
"691",79.699997,79.75,78.449997,78.839996,1578900,78.379317
"692",78.760002,79.540001,77.809998,79.32,1246600,78.856515
"693",79.220001,79.519997,78.459999,79.300003,1720000,78.836636
"694",79.629997,79.949997,79.010002,79.75,1230900,79.324013
"695",79.910004,82.160004,79.639999,82.07,1698900,81.63162
"696",82.129997,83.150002,81.459999,82,2004100,81.561995
"697",81.139999,82.779999,81.139999,82.199997,1446600,81.760923
"698",82.279999,82.769997,79.879997,80.610001,1560100,80.17942
"699",81.07,81.330002,79.849998,80.860001,1411700,80.428085
"700",81.480003,82.269997,80.449997,81.739998,1498400,81.303381
"701",82.040001,82.449997,80.25,80.760002,1532600,80.32862
"702",81.089996,81.959999,80.639999,81.160004,1545800,80.726485
"703",81.400002,82.760002,81.080002,82.459999,1255700,82.019537
"704",82,82.18,81.019997,82.080002,1326500,81.641569
"705",82,82.190002,80.540001,81.040001,1330500,80.607123
"706",80.110001,81,79.300003,80.339996,1170700,79.910858
"707",80.459999,80.580002,78.800003,79.099998,1091700,78.677483
"708",79.32,79.779999,75.980003,76.489998,1957200,76.081424
"709",76.519997,76.900002,75.660004,76.510002,1062600,76.101322
"710",76.110001,79.339996,75.769997,79.120003,1439400,78.697381
"711",79.25,80.639999,79.150002,80.639999,1112500,80.209258
"712",80.480003,80.910004,79.209999,80.089996,1652100,79.662193
"713",80.260002,80.599998,79.599998,79.860001,1914700,79.433426
"714",80.5,81.019997,79.650002,80.290001,1319800,79.861129
"715",80.050003,80.25,78.470001,78.910004,1132300,78.488504
"716",77.870003,77.870003,73.980003,73.989998,2132200,73.594778
"717",75.5,75.730003,73.279999,74.919998,2599600,74.519811
"718",73.970001,74.449997,71.449997,71.779999,4428200,71.396584
"719",72.059998,75.089996,71.139999,74.550003,3196400,74.151792
"720",74.849998,75.75,73.900002,75.550003,2105700,75.14645
"721",75.300003,75.650002,74.07,75.32,1165200,74.917676
"722",75.599998,75.910004,74.650002,75.830002,1114400,75.424954
"723",75.720001,76.540001,74.540001,75.190002,2047100,74.788373
"724",75.769997,78.690002,75.690002,77.459999,1801800,77.046244
"725",76.580002,76.720001,73.07,74,2804400,73.604727
"726",74.709999,75.709999,73.639999,74.169998,1906100,73.773817
"727",74.129997,74.129997,72.669998,73.519997,1261900,73.127287
"728",73.150002,73.150002,71.57,71.849998,1343200,71.46621
"729",72.050003,73.099998,71.43,72.489998,2395400,72.10279
"730",72.830002,74.800003,72.330002,74.43,1200900,74.03243
"731",74,74.889999,73.870003,74.160004,1407400,73.763876
"732",74.339996,76.209999,74.019997,75.400002,1431400,74.99725
"733",75.57,75.57,73.330002,74.32,2372200,73.923017
"734",74.32,76.5,74.089996,75.959999,1827200,75.554256
"735",75.760002,76.339996,74.860001,76.18,1524800,75.773083
"736",75.720001,77.050003,75.029999,75.290001,1374100,74.887837
"737",75.419998,76.410004,75.040001,75.959999,949100,75.554256
"738",75.690002,76.339996,74.949997,75.730003,1114400,75.325489
"739",75.459999,76.050003,74.709999,74.860001,666600,74.460134
"740",75.230003,76.82,74.93,76.5,1322200,76.091373
"741",76.099998,77.639999,75.279999,77.379997,1949600,76.96667
"742",77.589996,79.129997,77.57,78.610001,1808000,78.190103
"743",78.489998,79.5,76.699997,77.260002,1831000,76.847316
"744",76.209999,78.209999,75.75,78.029999,983300,77.613199
"745",77.529999,77.870003,76.68,77.07,1285000,76.658328
"746",78.419998,78.660004,77,77.620003,1066200,77.205393
"747",77.120003,78.010002,76.639999,76.800003,1061200,76.389774
"748",76.75,77.190002,76.029999,76.220001,937500,75.81287
"749",76.160004,76.769997,75.169998,75.18,1049200,74.778424
"750",75.290001,75.93,73.989998,74.620003,1108800,74.221418
"751",74.93,75.720001,73.550003,74.389999,1340200,73.992643
"752",74.300003,74.43,73.129997,73.160004,1305100,72.769217
"753",73.25,74.239998,72.769997,74.220001,1089300,73.823553
"754",74.660004,76.370003,74.480003,76.160004,1055900,75.753193
"755",76.269997,76.949997,75.889999,76.290001,1574500,75.882496
"756",75.540001,75.68,74,74.709999,1417300,74.310933
"757",75.110001,75.339996,73.209999,73.489998,747000,73.136609
"758",73.239998,74.849998,72.790001,74.790001,1229100,74.430361
"759",74.82,75.389999,73.080002,73.370003,1176500,73.017191
"760",74.169998,77.620003,74.169998,77.370003,2100800,76.997956
"761",77.459999,80.050003,77.220001,79.459999,2258800,79.077903
"762",79.169998,80.239998,78.889999,79.239998,1344700,78.858959
"763",77.959999,78.449997,75.989998,77.519997,2393900,77.147229
"764",77.889999,78.099998,76.480003,77.300003,2648700,76.928293
"765",75.739998,79.139999,74.529999,78.669998,2061400,78.291701
"766",79.620003,80.07,78.959999,79.68,1388600,79.296846
"767",80.290001,80.470001,78.800003,79.330002,976900,78.94853
"768",79.699997,81.129997,78.720001,78.940002,2433900,78.560406
"769",78.699997,78.760002,77.089996,77.32,2397900,76.948194
"770",77.620003,78.150002,76.489998,77.089996,1781900,76.719296
"771",77.129997,79.160004,77.019997,78.260002,1521800,77.883676
"772",77.839996,78.419998,76.639999,77.470001,790500,77.097474
"773",77.93,78.019997,76.709999,77.620003,1369100,77.246754
"774",78.400002,80,78.25,78.919998,1008400,78.540498
"775",79.379997,80.360001,79.089996,79.980003,1904000,79.595406
"776",80.07,80.260002,78.779999,79.089996,1052300,78.709679
"777",80.099998,80.309998,77.489998,77.730003,2472500,77.356226
"778",77.739998,77.889999,76.690002,77.300003,1371600,76.928293
"779",77.449997,78.129997,77,77.629997,1445700,77.256701
"780",77.32,77.790001,75.760002,77.019997,1538500,76.649633
"781",77.129997,77.25,75,75.699997,2171700,75.335981
"782",74.660004,77.989998,74.660004,77.5,1262700,77.127329
"783",77.709999,78.629997,76.75,78.550003,930900,78.172282
"784",78.32,78.699997,77.529999,77.980003,882400,77.605024
"785",78.309998,78.629997,76.440002,76.690002,1363400,76.321226
"786",76.809998,76.860001,75.330002,76.050003,1255100,75.684304
"787",79.330002,85.230003,78.099998,81.389999,7936200,80.998622
"788",80.75,82.349998,79.739998,80.459999,1787800,80.073094
"789",80.800003,80.949997,78.629997,79.389999,1753300,79.00824
"790",79.449997,80.480003,78.650002,79.860001,913900,79.475981
"791",80.120003,81.860001,78.980003,79.099998,1627300,78.719633
"792",79.480003,80.57,78.760002,80.510002,1254100,80.122857
"793",79.93,81.449997,79.730003,81.360001,816700,80.968768
"794",81.25,81.949997,80.849998,81.779999,1078300,81.386746
"795",81.300003,81.989998,80.230003,81.519997,898500,81.127994
"796",81.059998,82.400002,78.610001,79.230003,1611700,78.849013
"797",79.32,80.019997,77.889999,79.93,1491400,79.545644
"798",80.209999,80.25,78.730003,79.5,980100,79.117711
"799",79.18,79.82,78.400002,78.800003,1051000,78.42108
"800",79.190002,79.309998,77.93,79.029999,667100,78.64997
"801",79.099998,79.360001,78,78.32,811800,77.943385
"802",77.150002,78.190002,76.400002,78.080002,1330200,77.704541
"803",77.150002,78.339996,77.150002,77.660004,1077400,77.286563
"804",77.779999,78.010002,75.529999,75.669998,1161000,75.306127
"805",76.389999,77.360001,75.699997,76.620003,1406400,76.251563
"806",76.699997,77.220001,75.889999,75.949997,1128800,75.584779
"807",76.07,77.459999,76.050003,77.279999,1105600,76.908385
"808",77.389999,77.389999,76.330002,77.059998,807700,76.689442
"809",77.32,77.870003,77.099998,77.239998,951000,76.868577
"810",75.889999,76.959999,75.889999,76.150002,908700,75.783822
"811",76.150002,77.389999,76.150002,76.720001,801000,76.35108
"812",76.709999,76.889999,75.099998,75.57,1151600,75.206609
"813",75.629997,75.830002,74.690002,74.980003,906400,74.61945
"814",75.980003,76.959999,75.959999,76.540001,1323800,76.171946
"815",76.43,77.080002,75.330002,76.349998,1636800,75.982857
"816",76.599998,77.220001,76.160004,76.459999,1555500,76.092329
"817",76.410004,77.900002,75.870003,76.5,1289300,76.132137
"818",77.190002,78.440002,77.089996,78.389999,1391200,78.013048
"819",78.43,78.830002,77.209999,78.379997,1015300,78.003094
"820",78.459999,79.720001,78.059998,79.690002,1023800,79.3068
"821",79.629997,79.849998,78.690002,78.989998,1170500,78.649639
"822",78.879997,78.970001,78.010002,78.639999,766700,78.301149
"823",79.389999,79.870003,78.339996,78.620003,902900,78.281239
"824",78.57,79.690002,78.230003,79.129997,795400,78.789036
"825",78.970001,81,78.809998,79.690002,1545600,79.346628
"826",79.949997,80.370003,78.459999,78.830002,1394200,78.490333
"827",78.790001,79.580002,78.339996,78.68,1477600,78.340978
"828",78.18,78.449997,77.279999,78.190002,900600,77.853091
"829",78.059998,78.290001,77.25,77.480003,1059300,77.146151
"830",77.300003,77.959999,75.68,75.760002,2225700,75.433561
"831",76.029999,78.139999,75.879997,78.089996,2109100,77.753516
"832",77.699997,78.07,77.080002,77.309998,1058800,76.976878
"833",76.440002,76.800003,75.629997,75.889999,1478100,75.562999
"834",75.830002,76.400002,75.589996,75.949997,1552600,75.622738
"835",75.550003,75.980003,74.629997,75.709999,2239700,75.383774
"836",75.410004,75.93,74.940002,75.220001,1129000,74.895887
"837",75.440002,76.860001,75.099998,76.559998,1018700,76.23011
"838",75.669998,77.129997,75.290001,75.559998,1277400,75.234419
"839",75.669998,76.18,73.790001,73.830002,1237200,73.511877
"840",73.889999,75.629997,73.550003,75,2525000,74.676834
"841",76.110001,78.459999,75.489998,77.980003,2317100,77.643997
"842",77.75,79.690002,77.589996,78.900002,1405700,78.560031
"843",78.57,79.629997,77.970001,79.330002,1012700,78.988178
"844",79.029999,79.779999,78.32,78.919998,902600,78.579941
"845",79.660004,81.419998,79.510002,81.110001,1256500,80.760507
"846",80.900002,80.949997,77.610001,78.540001,2250900,78.201582
"847",79.150002,79.459999,76.959999,77.839996,2278500,77.504593
"848",77.720001,78.360001,76.690002,76.870003,1854700,76.538779
"849",76.860001,77.339996,74.230003,75.099998,3032000,74.776402
"850",75.050003,75.089996,73,74.160004,2370900,73.840457
"851",74.050003,74.959999,72.68,73.199997,2230000,72.884587
"852",75.290001,75.290001,72.540001,74.730003,2674000,74.408001
"853",74.110001,74.440002,73.300003,73.610001,2023600,73.292824
"854",73.75,74.809998,73.650002,74.639999,1258800,74.318385
"855",75.75,79.449997,75.720001,77.400002,5729800,77.066494
"856",77.330002,77.57,75.540001,75.709999,2185700,75.383774
"857",75.68,76,73.5,75.379997,1657100,75.055194
"858",74.470001,76.639999,73.949997,76.589996,2287900,76.259979
"859",76.120003,76.360001,74.82,74.93,1177800,74.607136
"860",75.010002,75.68,73.989998,74.32,1686200,73.999764
"861",74.779999,74.989998,73.040001,73.93,2619500,73.611445
"862",75.230003,76.169998,74.010002,75.779999,1783700,75.453472
"863",74,75.82,74,74.849998,1687500,74.527479
"864",75.239998,75.470001,74.269997,74.620003,1473700,74.298474
"865",74,75.489998,74,74.82,1611800,74.497609
"866",74.629997,75.040001,73.910004,74.089996,1544400,73.770751
"867",74.309998,74.68,73.919998,74.650002,1517900,74.328344
"868",74.650002,75,73.519997,73.800003,1406900,73.482008
"869",73.760002,75.849998,73.239998,75.550003,1978300,75.224467
"870",76.709999,78.440002,75.980003,77.550003,2230200,77.215849
"871",77.75,79.449997,77.400002,79.099998,1635800,78.759166
"872",79.5,79.5,77.559998,78.82,1115400,78.480374
"873",78.989998,79.790001,77.510002,79.449997,1185900,79.107656
"874",79.360001,79.900002,78.379997,78.480003,1093800,78.141842
"875",78.139999,78.400002,77.239998,78.199997,790100,77.863043
"876",78.269997,78.389999,77.339996,77.650002,366900,77.315417
"877",77.730003,78.470001,76.660004,76.790001,1351200,76.459122
"878",76.379997,77.93,76,76.440002,1293900,76.110632
"879",76.050003,76.830002,75.209999,76.599998,1592100,76.269938
"880",76.599998,79.419998,76.150002,79.400002,2002500,79.057876
"881",80.370003,80.849998,78.68,79.059998,1965600,78.719338
"882",79.550003,82.120003,79.040001,82.080002,2420400,81.726329
"883",81.830002,83.120003,80.470001,81.480003,2065000,81.128916
"884",81.470001,81.809998,79.769997,80.019997,1282300,79.6752
"885",80.400002,81.5,79.400002,80.279999,1313400,79.974056
"886",80,80.199997,78.739998,79.690002,1187900,79.386308
"887",79.290001,80.599998,78.949997,80.169998,1388500,79.864475
"888",80.480003,80.480003,77.93,79.760002,2737800,79.456041
"889",80.330002,81.669998,79.169998,81.120003,2394100,80.810859
"890",81.110001,82.82,80.650002,81.779999,2123500,81.46834
"891",82.110001,83.379997,81.57,82.449997,1881300,82.135785
"892",83.589996,83.989998,82.690002,83.080002,1158400,82.763389
"893",82.879997,83.779999,82.480003,83.43,473000,83.112053
"894",83.589996,83.809998,82.540001,83.580002,674700,83.261483
"895",83.32,83.889999,82.760002,83.559998,793000,83.241555
"896",84,84.779999,83.43,83.629997,932300,83.311288
"897",84.059998,85.489998,83.809998,84.309998,1255500,83.988697
"898",83.129997,84.279999,81.080002,81.739998,1996500,81.428491
"899",82,82.5,80.400002,80.529999,1812700,80.223104
"900",81.059998,81.360001,80.059998,81.050003,1730300,80.741126
"901",81.629997,83.099998,81.629997,82.43,1269700,82.115864
