"","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"894",74.059998,74.699997,74.059998,74.5,2385200,36.688369
"895",74.43,74.599998,73.510002,73.75,4179200,36.319023
"896",73.959999,74.660004,73.75,74.349998,3339600,36.614499
"897",74.379997,75.040001,74.339996,74.93,4488000,36.900127
"898",74.349998,75.349998,74,74.269997,6054400,36.575101
"899",74.32,74.849998,74.099998,74.330002,4405600,36.604651
"900",74.379997,75.199997,74.160004,74.18,3973600,36.530781
"901",74.18,75.110001,73.709999,73.769997,7632000,36.32887
"902",73.870003,73.980003,73.209999,73.699997,9411200,36.294398
"903",73.889999,74.68,73.720001,74.650002,8774000,36.762239
"904",74.790001,75.199997,74.110001,74.650002,6506400,36.762239
"905",74.150002,74.360001,73.220001,73.290001,10529200,36.092491
"906",73.540001,73.800003,72.970001,73.199997,4173200,36.048167
"907",73.169998,73.550003,72.5,72.769997,5912000,35.836409
"908",73.610001,73.610001,71.870003,72.080002,6584000,35.496613
"909",72.050003,72.050003,71.220001,71.389999,7037600,35.156814
"910",71.690002,71.830002,70.040001,70.419998,10013200,34.679126
"911",71.330002,71.339996,69.209999,69.260002,11911200,34.107872
"912",69.040001,69.07,67.849998,68.489998,10938000,33.728675
"913",67.839996,68.629997,67.709999,67.830002,10105600,33.403652
"914",67.760002,68.93,67.470001,68.279999,11512800,33.625259
"915",68.389999,69.040001,67.629997,67.769997,10509200,33.374102
"916",67.5,68.120003,67.230003,67.660004,10462000,33.319935
"917",68.040001,68.190002,67.559998,67.959999,7156800,33.467671
"918",67.019997,68.440002,67,67.910004,9139200,33.44305
"919",68,68.199997,65.870003,65.93,12213200,32.467975
"920",66.349998,66.75,65.709999,65.779999,9781200,32.394105
"921",65.68,66.440002,65.150002,66.290001,18690800,32.645262
"922",66.449997,69.360001,66.32,69.309998,12103200,34.132493
"923",69.019997,69.599998,68.32,69.360001,6759200,34.157118
"924",70.580002,70.580002,68.900002,69.129997,6524800,34.04385
"925",69.279999,70,69.230003,69.529999,6664800,34.240835
"926",70.870003,70.889999,68.93,69.160004,5676400,34.058627
"927",70.18,70.18,69.150002,69.580002,5269200,34.26546
"928",69.260002,69.75,69.050003,69.419998,7618400,34.186664
"929",69.370003,69.459999,68.32,68.32,8968400,33.644957
"930",68.43,68.629997,67.760002,67.800003,8996800,33.388879
"931",67.980003,68.639999,67.260002,67.650002,9148400,33.315009
"932",68.18,68.449997,67.389999,67.449997,9347600,33.216515
"933",67.650002,69.489998,67.410004,69.269997,11908400,34.112794
"934",69.629997,70.410004,68.709999,70.040001,10154800,34.491992
"935",70.839996,72,69.989998,71.690002,18492800,35.304554
"936",72.230003,72.529999,71.449997,72.309998,12035200,35.609877
"937",73.830002,73.900002,71.57,72.800003,16864800,35.851186
"938",72.910004,72.910004,71.480003,72.290001,6594800,35.60003
"939",72.629997,73.279999,72.400002,72.449997,6609200,35.678821
"940",73.489998,73.489998,71.650002,71.949997,7516400,35.432591
"941",71.970001,72.080002,71.199997,71.75,5356000,35.432593
"942",72.139999,72.260002,71.190002,72.050003,7074800,35.580745
"943",71.860001,72.5,71.660004,72.360001,5060800,35.733832
"944",72.330002,72.610001,71.779999,72.25,5825600,35.67951
"945",73.029999,73.029999,71.970001,72.379997,5321600,35.743707
"946",72.360001,72.57,72.029999,72.300003,4850000,35.704203
"947",72.160004,73.32,72.160004,72.669998,8363200,35.886919
"948",72.989998,74.139999,72.830002,74.089996,7908400,36.588163
"949",74.93,74.93,73.099998,73.25,6049200,36.173344
"950",73.120003,73.800003,72.169998,72.660004,4150000,35.881984
"951",72.379997,73.080002,72.300003,72.769997,3967600,35.936302
"952",73.470001,74.029999,72.860001,72.970001,12272400,36.035071
"953",74.099998,74.410004,72.57,73.290001,7381600,36.193098
"954",73.400002,73.720001,71.57,71.669998,7611200,35.393085
"955",71.860001,72.309998,71.089996,71.209999,5273600,35.165922
"956",71.32,71.720001,70.660004,71.410004,7429200,35.264691
"957",71.550003,72.57,71.400002,72.099998,5902000,35.605434
"958",72.25,72.599998,71.309998,71.57,6371200,35.343703
"959",72.010002,72.93,71.690002,72.900002,6287600,36.000503
"960",72.800003,73.830002,72.739998,73.5,7484400,36.296803
"961",73.650002,74.279999,73.199997,73.419998,3878000,36.257295
"962",73.650002,73.779999,72.290001,72.379997,4634400,35.743707
"963",72.190002,72.57,70.580002,70.769997,5269200,34.948634
"964",70.529999,71.809998,70.169998,71.650002,4886000,35.38321
"965",71.800003,72,70.93,71.440002,4558400,35.279506
"966",71.260002,71.559998,69.650002,69.860001,7424400,34.499247
"967",69.599998,69.610001,68.709999,69.050003,6706800,34.099243
"968",69.550003,69.910004,68.860001,69.269997,5721200,34.207883
"969",69.610001,69.989998,68.660004,69.139999,5775600,34.143686
"970",69.68,69.980003,69.269997,69.389999,3306000,34.267144
"971",69.330002,69.889999,68.919998,68.989998,4492400,34.06961
"972",69.220001,69.779999,68.980003,69.029999,4508400,34.089364
"973",69.18,69.68,68.860001,69.07,4414800,34.109118
"974",69.139999,69.389999,68.419998,68.529999,6473600,33.842447
"975",68.779999,69.040001,68.419998,68.43,5689200,33.793064
"976",68.260002,68.519997,67.739998,67.769997,8190400,33.467132
"977",68.160004,68.529999,67.610001,68.269997,9043600,33.714049
"978",68.660004,68.910004,67.860001,68.559998,5128800,33.857261
"979",68.389999,68.540001,67.739998,68.080002,6250000,33.620223
"980",68.269997,69.059998,67.769997,68.529999,4676400,33.842447
"981",68.959999,69.379997,68.290001,68.379997,4104400,33.768371
"982",67.93,68.489998,67.669998,68.07,3244400,33.615284
"983",67.639999,68.010002,67.529999,67.650002,12208000,33.407874
"984",67.589996,67.870003,67.220001,67.779999,6058800,33.472071
"985",68,69.290001,67.910004,69.050003,8196400,34.099243
"986",69,69.279999,68.470001,69.150002,6789600,34.148625
"987",69.199997,70.099998,69.199997,69.660004,5480000,34.400482
"988",69.419998,69.720001,69.110001,69.150002,6303200,34.148625
"989",69.139999,69.519997,68.879997,69.010002,5952000,34.079489
"990",69.110001,69.110001,67.769997,68.419998,8043200,33.788125
"991",68.559998,69.57,68.559998,69.529999,5831600,34.336281
"992",69.410004,69.550003,69.050003,69.209999,4798000,34.178254
"993",67.800003,68.029999,66.93,67.110001,12217600,33.141203
"994",67.07,68.540001,67.07,68.080002,9672400,33.620223
"995",68.089996,68.730003,67.779999,68.099998,8384000,33.630098
"996",68.589996,69.25,67.860001,68.849998,20249200,34.000473
"997",70.589996,70.589996,67.449997,68.300003,11828000,33.728867
"998",68.440002,68.470001,67.360001,67.480003,10350000,33.323923
"999",67.75,67.769997,67.050003,67.760002,8566400,33.462196
"1000",68.010002,68.68,67.760002,68.449997,7272000,33.802939
"1001",68.470001,68.699997,67.879997,68.349998,6802000,33.753556
"1002",68.139999,68.400002,67.849998,68.220001,3851200,33.689359
"1003",67.93,68.629997,67.879997,68.620003,3982800,33.886894
"1004",68.489998,68.889999,67.5,68.699997,5808000,33.926398
"1005",68.870003,69.190002,68.550003,69.080002,4243200,34.213659
"1006",69.120003,69.900002,68.650002,68.720001,5473600,34.035359
"1007",68.650002,68.699997,67.660004,67.68,6537600,33.520272
"1008",67.650002,67.68,66.870003,67.400002,6277600,33.381595
"1009",67.230003,67.230003,66.529999,66.779999,6849600,33.074523
"1010",66.760002,67.199997,66.510002,67.120003,5568000,33.242919
"1011",66.910004,67.129997,66.660004,66.949997,5402000,33.158719
"1012",66.959999,67.410004,66.75,67.239998,4465600,33.302349
"1013",67.410004,68.300003,67.309998,68.129997,5794400,33.743145
"1014",68.199997,68.410004,67.650002,67.830002,5260800,33.594564
"1015",68.129997,68.57,67.870003,67.940002,9772400,33.649045
"1016",67.800003,68.029999,67.43,67.980003,5921200,33.668856
"1017",67.699997,67.75,66.709999,66.760002,5608000,33.064619
"1018",66.940002,67.07,66.169998,66.330002,5616000,32.85165
"1019",66.25,66.379997,65.449997,66.010002,7722000,32.693162
"1020",65.989998,66.169998,65.599998,65.800003,5936800,32.589155
"1021",66.089996,66.610001,65.889999,66.129997,4918000,32.752593
"1022",66.540001,66.589996,65.989998,66.519997,5187200,32.94575
"1023",66.730003,67.230003,66.5,66.970001,4816800,33.168627
"1024",67.059998,67.459999,67.059998,67.160004,2075600,33.26273
"1025",67.050003,67.25,66.510002,66.620003,3901600,32.995281
"1026",66.650002,67.089996,66.290001,66.93,8448800,33.148815
"1027",67.279999,67.790001,66.949997,67.760002,5534400,33.559895
"1028",66.82,67.040001,66.440002,66.599998,5335200,32.985373
"1029",66.25,66.650002,65.580002,65.800003,5817600,32.589155
"1030",66.059998,66.330002,64.970001,65.059998,7707200,32.222648
"1031",64.959999,65.540001,64.900002,65.269997,7953600,32.326655
"1032",64.57,65.089996,62.119999,62.150002,23166400,30.781397
"1033",61.91,62.540001,61.830002,62.189999,17685600,30.801207
"1034",62.240002,63.57,62.080002,63.310001,8880400,31.355917
"1035",63,63.32,62.619999,62.779999,8438400,31.093419
"1036",63,63.25,62.580002,62.599998,7293200,31.00427
"1037",62.560001,63.099998,62.509998,63,5740800,31.202381
"1038",62.98,64,62.950001,63.630001,5380800,31.514405
"1039",63.360001,63.75,63.349998,63.459999,4554000,31.430207
"1040",63.41,64.209999,63.349998,63.950001,5306000,31.672893
"1041",64.129997,64.379997,63.73,63.869999,4520400,31.63327
"1042",63.950001,64.860001,63.950001,64.769997,6302000,32.079017
"1043",64.309998,64.879997,64.309998,64.400002,7514400,31.895768
"1044",64.489998,64.93,64.25,64.690002,5584400,32.039398
"1045",64.589996,65.040001,64.360001,64.889999,6966400,32.138452
"1046",64.720001,65.309998,64.300003,64.660004,6058000,32.024541
"1047",64.160004,65.529999,64.160004,64.940002,6880800,32.163217
"1048",65.239998,65.449997,64.489998,64.639999,6509600,32.014633
"1049",64.940002,67.150002,64.940002,66.75,8055600,33.059665
"1050",66.580002,66.75,66.230003,66.32,4756000,32.846697
"1051",66.489998,66.629997,65.82,66.010002,4329200,32.693162
"1052",65.75,65.849998,64.800003,65.400002,5643600,32.391044
"1053",65.540001,66.160004,65.379997,66.099998,3514800,32.737735
"1054",66.510002,66.57,65.169998,65.550003,5079600,32.465336
"1055",66.139999,66.739998,65.830002,66.620003,5624000,32.995281
"1056",67.349998,69.449997,67.349998,69.309998,12440000,34.32757
"1057",69.080002,69.989998,68.68,69.870003,9256400,34.604927
"1058",69.949997,70.150002,68.919998,69.25,9676400,34.297855
"1059",72.25,74.440002,72.190002,74.370003,23416000,36.833669
"1060",74.349998,74.5,73.510002,73.82,8916400,36.561266
"1061",73.82,74.870003,73.82,74.349998,7321600,36.823761
"1062",74.639999,75.529999,74.349998,75.150002,6218000,37.219984
"1063",74.910004,75.43,74.089996,75.230003,4542000,37.259606
"1064",74.620003,75.660004,74.620003,75.419998,7812000,37.353706
"1065",75.43,76.080002,75.300003,75.769997,7778000,37.527052
"1066",75.879997,76.510002,75.459999,76.110001,9182000,37.795213
"1067",76.110001,77.029999,76.07,76.870003,6617200,38.172619
"1068",76.620003,76.839996,75.699997,76.839996,7394400,38.157719
"1069",75.650002,76.849998,75.459999,76.260002,6563200,37.869701
"1070",76.440002,76.440002,75.169998,75.510002,6196000,37.497261
"1071",75.589996,76.190002,75.07,75.300003,4779200,37.392979
"1072",75.120003,75.529999,75.07,75.480003,3952400,37.482364
"1073",75.290001,75.660004,74.669998,75.160004,4582000,37.323457
"1074",75.449997,75.75,74.889999,74.949997,3644800,37.21917
"1075",74.940002,75.760002,74.75,75.489998,4198400,37.487327
"1076",75.629997,75.800003,75.029999,75.489998,3293200,37.487327
"1077",75.589996,75.900002,75.389999,75.669998,2989200,37.576713
"1078",76,76.18,75.059998,75.5,7780800,37.492294
"1079",75.199997,75.720001,74.57,74.589996,4548800,37.040399
"1080",74.669998,74.82,74.099998,74.169998,4925200,36.831833
"1081",74.160004,75.93,74.019997,75.720001,5300800,37.601544
"1082",75.110001,75.510002,74.260002,74.830002,6134800,37.159582
"1083",74.690002,76.110001,74.589996,76.010002,5698000,37.745555
"1084",75.360001,76,75.010002,75.459999,4095200,37.47243
"1085",75.57,75.739998,74.889999,75.580002,6060000,37.532022
"1086",75.440002,75.540001,74.800003,74.989998,5015200,37.239034
"1087",75.019997,75.970001,74.720001,75.809998,6146800,37.646235
"1088",76.029999,77.349998,75.809998,76.970001,7328000,38.222277
"1089",77.120003,77.199997,75.529999,75.790001,5961200,37.636305
"1090",75.410004,75.68,74.75,75.099998,7472800,37.293659
"1091",75.25,76.690002,75.110001,76.440002,7354400,37.959087
"1092",76.540001,76.910004,75.730003,76.169998,10355600,37.825007
"1093",76.330002,78.239998,76.169998,77.529999,10569200,38.500365
"1094",77.18,78.300003,76.650002,76.870003,7400400,38.172619
"1095",77.459999,78.110001,76.940002,77.839996,7559200,38.654305
"1096",76.919998,77.629997,75.639999,76.459999,10458000,37.969017
"1097",75.18,76.940002,75.18,76.720001,7176000,38.098131
"1098",77.059998,77.529999,76.010002,77.190002,7680800,38.331527
"1099",76.540001,78.480003,76.489998,78.400002,4840800,38.932397
"1100",77.010002,80.18,77.010002,79.580002,7201600,39.518369
"1101",79.739998,80.360001,79.290001,79.389999,6746400,39.424016
"1102",79.410004,81.110001,79.410004,80.080002,6638400,39.766662
"1103",80.300003,80.529999,79.580002,80.5,5634400,39.975228
"1104",80.489998,80.75,80.050003,80.620003,6739600,40.03482
"1105",80.470001,80.610001,79.389999,80.32,5472000,39.885842
"1106",80.300003,80.690002,79.639999,80.07,4064400,39.761695
"1107",79.879997,81.050003,79.540001,80.830002,3373200,40.139102
"1108",81.989998,82,80.239998,80.720001,4462400,40.084477
"1109",80.739998,81.419998,80.470001,81.239998,3899200,40.342701
"1110",81.139999,81.239998,80.209999,80.440002,8206000,39.945434
"1111",80.68,81.089996,80.120003,80.769997,3132000,40.109305
"1112",79.650002,82.010002,79.650002,81.879997,4994800,40.660516
"1113",81.980003,81.980003,81.160004,81.410004,4806000,40.427123
"1114",81.309998,82.379997,81.25,82.309998,5748000,40.874048
"1115",82.389999,82.730003,81.68,81.93,5090000,40.685347
"1116",81.709999,83.029999,81.589996,82.790001,6880400,41.112412
"1117",82.989998,83.099998,81.910004,82.559998,5215200,40.998195
"1118",81.82,81.82,80.849998,81.379997,7495600,40.412223
"1119",81.360001,81.93,80.989998,81.339996,5211200,40.392359
"1120",80,81.57,79.470001,81.279999,6833600,40.362565
"1121",81.239998,82.309998,81.239998,82.160004,6812000,40.799563
"1122",82.360001,83.540001,82.050003,83.209999,9435200,41.320977
"1123",89.290001,89.559998,87.669998,89.300003,25188400,44.345192
"1124",89.760002,90.25,88.169998,89.040001,10853200,44.216078
"1125",89.400002,90.169998,88.940002,89.290001,8734400,44.340225
"1126",89.559998,90,89.309998,89.769997,4698000,44.578585
"1127",90.150002,91.989998,89.5,91.480003,3968800,45.427751
"1128",91.25,91.349998,89.970001,90.160004,5534800,44.772257
"1129",90.459999,90.989998,89.309998,90.279999,4916800,44.831845
"1130",89.470001,91.07,89.290001,90.849998,4664400,45.114899
"1131",90.760002,91.419998,90.470001,91.050003,4398000,45.214219
"1132",91.389999,91.82,90.279999,90.690002,3824400,45.035447
"1133",90.199997,91.099998,89.980003,90.209999,2883200,44.896092
"1134",89.389999,90.18,88.940002,89.860001,3886400,44.721903
"1135",89.739998,90.870003,89.019997,89.300003,3733200,44.443202
"1136",91.029999,92.080002,89.300003,90.82,4915600,45.19968
"1137",90.019997,91.830002,90.019997,90.580002,5277200,45.080237
"1138",91.43,92.370003,90.720001,92.050003,5731600,45.811833
"1139",91.910004,92.75,89.959999,89.970001,6422000,44.776649
"1140",90.089996,90.889999,89.150002,90.769997,7150800,45.174794
"1141",92.120003,92.709999,90.830002,92.709999,5695600,46.140303
"1142",92.620003,93.290001,90.709999,91.019997,9686400,45.299215
"1143",91.519997,93.25,90.790001,93.160004,4414400,46.364263
"1144",94.5,94.580002,93.239998,93.32,3675200,46.44389
"1145",93.639999,93.790001,92.639999,92.720001,2031200,46.145281
"1146",93.190002,93.879997,92.949997,93.410004,2006400,46.488684
"1147",93.040001,94.690002,93.029999,94.099998,3410400,46.832083
"1148",93.459999,94.309998,93.099998,93.93,3282800,46.747478
"1149",94.410004,96.190002,94.239998,94.260002,5024400,46.911715
"1150",94.839996,95.32,93.129997,93.730003,3630400,46.647943
"1151",93.739998,94.239998,93.010002,93.660004,6100800,46.613105
"1152",93.870003,95.07,92.879997,93.839996,7038800,46.702684
"1153",94.260002,95.699997,94.089996,95.669998,5210800,47.613448
"1154",95.910004,96.959999,95.550003,96.940002,6636400,48.245509
"1155",97.019997,97.029999,94.769997,95.199997,6036800,47.379535
"1156",95.459999,96.110001,94.68,95.830002,4183600,47.693079
"1157",96.82,97.779999,94.440002,94.860001,6070000,47.210325
"1158",91.809998,93.330002,91.370003,92.629997,8951200,46.100487
"1159",92.010002,93.82,91.059998,91.139999,6870000,45.358939
"1160",90.809998,93.019997,89.75,92.900002,8198400,46.234864
"1161",93.129997,93.300003,91.059998,91.809998,5733200,45.692386
"1162",91.730003,92.349998,91.129997,92.169998,5022000,45.871553
"1163",92.18,94.779999,91.519997,94.260002,6402000,46.911715
"1164",94.5,95.169998,94.010002,94.669998,4231600,47.115763
"1165",94.639999,95.379997,94.050003,95.230003,3607600,47.394469
"1166",92.769997,94.730003,92,94.330002,5861200,46.946552
"1167",94.889999,95.989998,93.620003,93.660004,4196800,46.613105
"1168",93.550003,94.610001,92.839996,93.629997,5798400,46.598171
"1169",93.43,93.919998,91.279999,91.709999,12338800,45.642618
"1170",92.010002,92.150002,89.449997,91.849998,5131600,45.712294
"1171",92.379997,94.620003,91.940002,94.589996,5441200,47.075948
"1172",93.849998,95.370003,93.779999,94.739998,6614800,47.150601
"1173",94.370003,95.839996,94.279999,94.93,4084000,47.245162
"1174",95.389999,95.639999,94.620003,94.980003,3202800,47.270048
"1175",94.5,95.199997,94.019997,94.620003,2749200,47.090881
"1176",95.379997,95.699997,94.830002,95.339996,2798400,47.449211
"1177",95.68,96.169998,94.68,94.82,2939600,47.190417
"1178",95.010002,95.739998,94.459999,95.669998,3305200,47.613448
"1179",95.660004,96.300003,95,96.18,2984800,47.867268
"1180",95.720001,97.269997,95.639999,96.849998,4581600,48.200715
"1181",96.889999,97.199997,95.900002,96.699997,2938400,48.126062
"1182",96.669998,97.330002,96.040001,96.919998,3297600,48.235553
"1183",97.129997,98,96.5,97.919998,4124400,48.733237
"1184",98.129997,98.860001,97.709999,98.839996,5125200,49.191106
"1185",99,99.949997,98,98.07,5921600,48.80789
"1186",96.989998,98.690002,96.849998,98.459999,10019200,49.001987
"1187",98.199997,99.699997,98.050003,99.050003,6315600,49.295623
"1188",104.730003,106.230003,103.459999,105.809998,17556000,52.659965
"1189",105.410004,106.980003,105.389999,105.989998,11246400,52.749548
"1190",106.059998,106.239998,104.769997,105.540001,7238400,52.525592
"1191",105.589996,105.959999,104.43,105.120003,4916400,52.316566
"1192",105.160004,105.93,104.910004,104.949997,6568400,52.348984
"1193",104.519997,105.720001,104.18,104.400002,3707600,52.074647
"1194",104.790001,105.459999,104.580002,105.449997,4598400,52.598384
"1195",104.510002,105.410004,104.07,104.919998,3488000,52.334021
"1196",104.830002,105.900002,104.790001,105.050003,3503600,52.398867
"1197",105.550003,106.410004,105.089996,106.279999,5154400,53.012388
"1198",106.480003,106.970001,105.209999,106.040001,3603600,52.892678
"1199",106.730003,107.360001,106.540001,106.849998,3810000,53.296704
"1200",105.970001,106.699997,105.699997,106.379997,3070000,53.062268
"1201",106.099998,106.279999,104.300003,105.779999,5538000,52.762989
"1202",105.599998,106.82,105.580002,106.739998,3902400,53.241836
"1203",107.309998,108.169998,106.760002,107.459999,8361200,53.600972
"1204",107.849998,108.110001,106.349998,106.379997,6721200,53.062268
"1205",108.910004,108.910004,106.620003,106.639999,4907200,53.191956
"1206",106.440002,106.650002,104.709999,104.839996,5442000,52.294116
"1207",104.470001,104.75,103.5,103.769997,5011200,51.760401
"1208",103.559998,104.910004,103.510002,104.129997,3475200,51.939969
"1209",104.650002,106.18,104.18,105.739998,3338400,52.743036
"1210",105.589996,106.940002,105.339996,105.360001,3952800,52.553494
"1211",105,105.279999,103.300003,104.019997,5936800,51.885101
"1212",104.300003,104.57,103.43,103.919998,4238400,51.835222
"1213",103.510002,104.830002,103.339996,103.949997,3148000,51.850185
"1214",103.580002,104.349998,102.809998,102.82,3932800,51.286543
"1215",103.410004,104.75,102.980003,104,4609600,51.875127
"1216",104.25,104.75,102.790001,103.68,4193200,51.715511
"1217",103.940002,104.029999,103,103.459999,4359200,51.605775
"1218",103.580002,105.339996,103.410004,104.190002,3922400,51.9699
"1219",103.779999,104.900002,103.589996,103.800003,5769600,51.775368
"1220",103.980003,104.760002,103.330002,103.360001,5289600,51.555895
"1221",103.730003,103.970001,103.190002,103.459999,4276400,51.605775
"1222",102.629997,102.919998,99.980003,100.400002,6578400,50.07945
"1223",101.129997,102.57,100.489998,102.290001,4176000,51.02218
"1224",103.400002,103.989998,102.669998,103.620003,4695200,51.685584
"1225",103.510002,104.150002,102.809998,103.910004,4788800,51.830236
"1226",103.389999,105.059998,103.260002,104.510002,3362400,52.129515
"1227",104.379997,104.989998,104.220001,104.379997,3303200,52.064669
"1228",104.410004,104.589996,102.459999,102.480003,4244800,51.116953
"1229",102.169998,103.040001,101.260002,101.830002,4762800,50.792733
"1230",101.419998,101.550003,98.830002,99.760002,5947200,49.760219
"1231",99.760002,100.57,98.440002,98.879997,5779200,49.321273
"1232",99.139999,101.879997,99.139999,101.699997,4682000,50.727887
"1233",101.610001,102.029999,100.860001,101.279999,3322800,50.518392
"1234",100.790001,101.589996,99.93,100.540001,3845200,50.149281
"1235",100.529999,101.370003,100.120003,101.199997,4249200,50.478487
"1236",101.309998,101.849998,100.559998,100.830002,4836000,50.293934
"1237",101.550003,103.400002,101.550003,102.550003,3969600,51.151869
"1238",102.790001,103.400002,101.970001,102.010002,3967600,50.882517
"1239",101.870003,102.790001,101.139999,102.07,3495600,50.912444
"1240",102.199997,102.82,100.980003,101.239998,4213600,50.498439
"1241",101.739998,102.339996,98.989998,99.360001,10133600,49.560698
"1242",99.650002,100.709999,99.080002,100.480003,7496800,50.119355
"1243",100.629997,102.489998,99.879997,102.349998,5308000,51.052107
"1244",104.260002,104.760002,102.610001,102.980003,7034000,51.366353
"1245",102.620003,102.769997,100.910004,100.93,5301600,50.343813
"1246",100.669998,102.010002,100.199997,101.550003,8506400,50.65307
"1247",102.919998,102.919998,96.330002,97.029999,14838800,48.398495
"1248",97.25,97.519997,95.220001,95.57,8228000,47.670248
"1249",95.830002,97.169998,95.410004,96.550003,5530800,48.159073
"1250",96.480003,97.260002,96.290001,96.940002,5194800,48.353605
"1251",97.07,97.230003,96.239998,96.669998,7697200,48.218927
"1252",96.809998,97.230003,95.760002,96.519997,5138800,48.144106
"1253",96.540001,97.739998,96.220001,96.980003,4094400,48.373557
"1254",97.470001,98.290001,96.760002,98.18,3716000,48.972115
"1255",97.449997,98.550003,97.449997,97.860001,5354000,48.812499
"1256",97.300003,98.300003,97.010002,97.599998,4824000,48.799999
"1257",97.529999,98.529999,97.279999,97.580002,5324000,48.790001
"1258",97.470001,98.059998,96.949997,97.5,5540800,48.75
"1259",97.660004,98.160004,97.160004,97.830002,3905200,48.915001
