"","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"455",175.850006,176.330002,171.809998,174.800003,531000,168.599908
"456",174.139999,175.100006,172.600006,174.75,481600,168.551678
"457",175.050003,176.350006,173.5,174.330002,647100,168.146577
"458",174.440002,176.729996,173.869995,175.289993,470400,169.072518
"459",174.940002,177.300003,174.100006,175.589996,713500,169.36188
"460",174,175,172.399994,174,487300,167.828281
"461",173.910004,179,173.910004,178.059998,763100,171.744272
"462",174.380005,177.169998,173.429993,176.449997,718800,170.191377
"463",176.059998,176.059998,169.669998,169.800003,882500,163.777256
"464",171.570007,173.910004,170.509995,170.850006,607100,164.790016
"465",170.880005,173.160004,170.110001,171.800003,656600,165.706317
"466",171.350006,173.279999,170.600006,172.509995,482400,166.391125
"467",172.789993,174.229996,169.279999,170.699997,784400,164.645328
"468",170.949997,173.369995,170.949997,172.839996,555300,166.709422
"469",172.460007,174.050003,171.570007,173.300003,451300,167.153112
"470",173.429993,173.639999,169.289993,169.350006,794600,163.34322
"471",169.729996,172.020004,169.089996,171.270004,607300,165.195117
"472",169.020004,169.369995,166.360001,168.009995,602100,162.050739
"473",168.289993,168.649994,162.419998,164.199997,1094000,158.37588
"474",165.729996,167.699997,164.460007,167.520004,729300,161.578128
"475",167.5,171.470001,166.399994,171.119995,550500,165.050429
"476",171.479996,174.690002,170.429993,173.199997,840500,167.056653
"477",172.75,173,170.960007,172.270004,424800,166.159647
"478",172.389999,174.850006,171.509995,172.270004,506000,166.159647
"479",171.550003,177.300003,171.320007,177,514100,170.721872
"480",176.699997,177.759995,174.020004,174.449997,571400,168.262316
"481",171.240005,173.169998,167.809998,168.539993,717500,162.561939
"482",167.740005,170.789993,167.360001,168.710007,556600,162.725922
"483",163.990005,163.990005,154.25,163.380005,2713500,157.584973
"484",161,162.440002,158.529999,160.940002,725200,155.231517
"485",161.539993,162.289993,158.179993,158.470001,876800,152.849126
"486",157.490005,161.809998,157.179993,160.570007,660500,154.874645
"487",158.710007,159.889999,156.610001,157.570007,606400,151.981054
"488",157.820007,158.139999,151.350006,151.529999,1812800,146.155283
"489",151.830002,152.600006,146.360001,149.960007,2346400,144.640978
"490",149.970001,150.309998,144.119995,144.300003,1756200,139.181732
"491",145.509995,146.289993,141.119995,141.509995,1372200,136.490684
"492",142.059998,146.610001,141.850006,146.300003,2585500,141.110793
"493",154.710007,161.300003,147.860001,150.270004,4650700,144.93998
"494",147.5,151.360001,144.539993,149.889999,2587600,144.573453
"495",152,152.5,146.809998,148.679993,1335200,143.406365
"496",148.740005,150.490005,148.630005,149.839996,801400,144.525224
"497",151.460007,152.309998,150.029999,152.029999,1246100,146.637548
"498",150.350006,150.830002,147.899994,148.690002,1270500,143.41602
"499",148.5,149.509995,146.279999,148.800003,1103500,143.522119
"500",145.679993,145.699997,140.449997,141.630005,1364900,136.606438
"501",141.75,143.259995,140.240005,142.860001,999200,137.792806
"502",142.210007,143.520004,140.75,143.190002,834500,138.111103
"503",144.669998,145.899994,143.690002,145.220001,659200,140.069098
"504",146.360001,146.830002,142.919998,144.270004,728300,139.152798
"505",143.529999,145.309998,141.619995,145.050003,929200,139.90513
"506",146.440002,146.440002,140.740005,140.970001,451400,135.969844
"507",141.919998,142.690002,138.720001,142.660004,899100,137.599903
"508",141.610001,142.410004,139.270004,139.830002,996900,134.87028
"509",140.399994,143.259995,139.820007,142.720001,1968200,137.657773
"510",143,146.190002,141.990005,145.979996,1225600,140.802136
"511",145.699997,145.970001,143.5,145.169998,815800,140.020869
"512",145.479996,148.850006,145.479996,147.389999,880100,142.162128
"513",147.119995,148.080002,145.759995,147.649994,1029400,142.4129
"514",147.929993,149.449997,142.820007,143.300003,1364400,138.217202
"515",144.350006,144.460007,142.089996,142.809998,643600,137.744577
"516",141,142.410004,140,140.889999,1018400,135.89268
"517",140.710007,141.830002,137.910004,141,973100,135.998779
"518",141.059998,141.059998,136.830002,138,1275900,133.483863
"519",136.580002,137.139999,134.479996,136.600006,2221100,132.129685
"520",138.850006,140.380005,135.889999,140.059998,2028600,135.476446
"521",140.160004,140.619995,138.809998,140.479996,1452000,135.882699
"522",140.550003,144.610001,140.020004,144.570007,808000,139.838862
"523",143.899994,149.529999,143.899994,147.589996,1661600,142.76002
"524",146,147.990005,143,144.419998,929800,139.693762
"525",144.369995,145.75,141.380005,142.410004,716100,137.749546
"526",143.669998,146.179993,142.710007,143.699997,901900,138.997324
"527",142.699997,142.710007,136.910004,138.779999,1705900,134.238336
"528",137.139999,137.860001,134.289993,136.869995,1148000,132.390838
"529",137.470001,141.710007,137.470001,141,779200,136.385686
"530",140.110001,143.100006,138.850006,142,1064100,137.35296
"531",142.770004,143.979996,141.550003,142.020004,1052000,137.37231
"532",140.350006,145.75,139.020004,144.479996,1571100,139.751797
"533",145.179993,154.139999,145.179993,152.259995,1661100,147.27719
"534",150,150.740005,147.539993,149.080002,1085600,144.201265
"535",146.690002,148.089996,144.139999,147.259995,516100,142.440818
"536",147.720001,148.449997,144.179993,145.070007,923400,140.3225
"537",144,145.369995,139.669998,143.080002,2266500,138.397618
"538",146.449997,148.399994,143.630005,147.539993,1152200,142.711654
"539",148.410004,149.710007,147.25,148.149994,1199600,143.301692
"540",148.389999,149.449997,146.220001,147.110001,862800,142.295733
"541",143.820007,145.619995,142.330002,144.339996,1609900,139.616379
"542",145.559998,145.559998,141.820007,142.330002,980900,137.672163
"543",141.229996,142.149994,136.589996,140.119995,1588200,135.53448
"544",143.039993,145.779999,142.5,145.669998,719300,140.902855
"545",146.100006,150.619995,146.100006,150.059998,1193000,145.149189
"546",154,156.679993,153.020004,153.029999,1552900,148.021995
"547",145,152.800003,142.389999,151.350006,3143100,146.396981
"548",148.449997,150.600006,148.270004,148.429993,983600,143.572527
"549",147.169998,150.520004,147.169998,150.160004,813300,145.245923
"550",150.119995,153.309998,149.759995,153.009995,863200,148.002646
"551",154.119995,154.860001,151.699997,152.220001,828200,147.238505
"552",152.059998,153.949997,151.690002,152.509995,546200,147.519009
"553",152.899994,153.529999,151.490005,152.399994,814100,147.412608
"554",153.710007,160.5,153.479996,159.789993,1737900,154.560765
"555",159.520004,159.520004,156.210007,157.160004,941300,152.016843
"556",157.199997,158.899994,155.690002,156.389999,898600,151.272038
"557",156.179993,158.639999,156.179993,158.029999,1172600,152.858367
"558",156.759995,157.270004,155.539993,156.479996,964700,151.359089
"559",156.300003,160.759995,155.949997,159.580002,1240500,154.357645
"560",159.800003,160.039993,158.160004,158.600006,1003000,153.409721
"561",158.669998,160.380005,157.570007,159.059998,1074500,153.854659
"562",159.679993,160.710007,158.479996,159.339996,677300,154.125494
"563",158.149994,159.990005,157.800003,157.839996,536900,152.674583
"564",158.699997,159.619995,156,158.649994,439900,153.458073
"565",158.550003,158.550003,155.960007,157.020004,593000,151.881425
"566",157.399994,157.460007,154.419998,154.800003,732200,149.734075
"567",156.210007,158.919998,154.639999,158.850006,647800,153.651539
"568",159,162.029999,157.949997,161.080002,1358500,155.808557
"569",161,161.979996,159.789993,160.309998,960500,155.063752
"570",153.610001,156.5,151.320007,156.220001,2566400,151.107603
"571",156.449997,158.669998,156.449997,158.589996,1064800,153.400038
"572",158.679993,160.660004,156.5,160.210007,1127700,154.967033
"573",161.259995,164.279999,159.889999,162.910004,1212100,157.578671
"574",162.919998,163.25,161.020004,162.850006,552700,157.520637
"575",162.619995,162.619995,158.410004,158.990005,631600,153.786957
"576",159.020004,159.899994,158.050003,159.039993,548200,153.835309
"577",153.889999,158.270004,153.119995,155.470001,673000,150.382147
"578",160.710007,160.710007,155.020004,155.850006,885800,150.749716
"579",155.25,155.279999,153.330002,153.660004,442200,148.631383
"580",153.929993,155,151.389999,151.490005,643900,146.532399
"581",151.220001,152.339996,148.509995,150.910004,606400,146.357828
"582",151.860001,153.429993,149.75,151.970001,810400,147.385851
"583",150.770004,152.279999,148.059998,151.229996,1114800,146.668167
"584",151.600006,154.149994,150.789993,151.759995,695500,147.182179
"585",151.960007,155.339996,151.759995,153.830002,923600,149.189745
"586",154.699997,156,153.639999,154.550003,726400,149.888027
"587",154.529999,158.850006,153.970001,158.020004,1025400,153.253356
"588",159,160.25,157.139999,157.570007,734500,152.816934
"589",156.830002,158.610001,155.820007,156.300003,406800,151.585239
"590",155.979996,157.919998,154.190002,154.220001,451400,149.56798
"591",157.429993,159.649994,155.399994,155.979996,694500,151.274884
"592",158.740005,159.330002,155.199997,155.539993,956100,150.848155
"593",155.809998,157.059998,154.309998,154.850006,871400,150.178981
"594",156.059998,159.880005,155.649994,159.809998,686900,154.989355
"595",160,164.009995,159.710007,163.839996,695800,158.897789
"596",164.550003,164.990005,162.490005,163.020004,711500,158.102532
"597",162.880005,165.410004,162.050003,164.199997,614200,159.246931
"598",164.199997,164.990005,161.369995,161.929993,618200,157.045401
"599",159.289993,159.929993,156.550003,159,678300,154.203791
"600",158.039993,158.039993,154.139999,155.240005,927200,150.557216
"601",156.839996,156.949997,152.490005,154.520004,805000,149.858933
"602",155.600006,156.320007,152.559998,153.75,854100,149.112156
"603",153.75,154.960007,150.660004,152.520004,824600,147.919263
"604",155,157.100006,152.509995,153.690002,1215700,149.053968
"605",155,159.460007,153.190002,159.039993,1099900,154.242578
"606",163.240005,164.770004,159.679993,160.75,1511200,155.901002
"607",159.610001,161.660004,158.940002,161.229996,519400,156.366519
"608",160.789993,161.559998,159.369995,160.440002,578900,155.600356
"609",158.949997,158.949997,154.630005,155.910004,788700,151.207004
"610",155.869995,155.869995,150.270004,150.300003,789400,145.766228
"611",151.669998,153.179993,149.029999,151.270004,800300,146.706969
"612",151.639999,152.699997,150.720001,151.889999,439400,147.308262
"613",148.179993,153.889999,148.179993,152.509995,681700,147.909555
"614",153.5,153.789993,148.75,149.130005,842100,144.631522
"615",149.559998,151.220001,148.619995,149.850006,714800,145.329805
"616",148.610001,151.830002,148.610001,151.380005,800100,146.813652
"617",154,156.550003,153.550003,156.539993,875300,151.81799
"618",156.130005,156.619995,155.089996,156.509995,434000,151.788896
"619",156.470001,157.759995,154.759995,156.5,445200,151.779203
"620",158.029999,159.970001,157.410004,159.899994,292700,155.076637
"621",159.289993,159.949997,157.279999,158.970001,584700,154.174697
"622",158.270004,160.309998,157.589996,159.119995,786500,154.320166
"623",159.050003,163.619995,158.839996,162.550003,943100,157.646709
"624",162.5,162.5,159.139999,160.399994,958100,155.561554
"625",160.460007,160.490005,156.789993,157.089996,924200,152.351402
"626",158.179993,159.460007,157.389999,157.460007,409200,152.710251
"627",157.960007,158.139999,153.270004,154.509995,606900,149.849226
"628",154.960007,155.399994,151.259995,152.740005,511200,148.132628
"629",152.25,154.050003,151.229996,153.759995,635800,149.121849
"630",154.229996,155.800003,153.149994,155.350006,865200,150.663898
"631",155.490005,155.910004,151.429993,151.979996,787600,147.395544
"632",152.610001,154.220001,150.649994,154.160004,726700,149.509792
"633",154.460007,154.899994,150.240005,150.5,885300,145.960192
"634",150.729996,152.029999,148.490005,148.770004,569800,144.66688
"635",149.300003,151.149994,149.300003,150.089996,797200,145.950466
"636",150.419998,153.619995,148.960007,153.600006,1045100,149.363669
"637",153.360001,154.630005,152.220001,152.580002,861800,148.371796
"638",152.860001,154.649994,151.589996,153.300003,809600,149.07194
"639",153.190002,153.190002,149.039993,151.360001,724500,147.185443
"640",149.759995,151.559998,147.529999,151.259995,973300,147.088195
"641",153.740005,153.740005,150.100006,151.080002,252000,146.913167
"642",151.460007,151.460007,144.139999,146.029999,1158000,142.002445
"643",145.740005,149.089996,145.639999,148.339996,1063900,144.248732
"644",148.720001,149.479996,146.399994,147.009995,678300,142.955412
"645",146.580002,150.130005,146.580002,149.919998,516600,145.785157
"646",152.75,152.789993,149.25,152.100006,1483700,147.905039
"647",152.75,158.679993,152.75,157.210007,1618700,152.874104
"648",157.100006,159.610001,156.470001,159.389999,1102700,154.993972
"649",159.759995,162.839996,159.559998,161.520004,1447900,157.065231
"650",161.559998,163.600006,161.050003,162.25,965000,157.775093
"651",163.860001,165.699997,161.860001,165.580002,1262700,161.013252
"652",163.740005,167.990005,163.179993,167.479996,1140900,162.860844
"653",167.339996,167.850006,165,165.929993,1140000,161.35359
"654",166.020004,167.490005,165.619995,166.339996,631200,161.752286
"655",165.850006,167.740005,165.460007,166.949997,743300,162.345462
"656",166.100006,166.910004,165.809998,166.75,760200,162.150982
"657",167.070007,168.550003,165.020004,168.059998,771000,163.424849
"658",168.210007,168.789993,166.570007,167.699997,635600,163.074777
"659",168.110001,168.110001,163.449997,165.320007,1007700,160.760428
"660",161.960007,164.479996,160.910004,164.190002,1494100,159.661589
"661",164.559998,165.889999,163.789993,165.380005,738200,160.818771
"662",164.839996,170.320007,164.839996,170.080002,952900,165.389141
"663",169.979996,170.130005,168.020004,168.830002,566600,164.173616
"664",168.5,168.710007,166.710007,167.949997,603300,163.317882
"665",167.800003,168.100006,166.419998,167.419998,987700,162.802501
"666",165.399994,166.940002,163.759995,166.479996,1413600,161.888424
"667",165.789993,167.199997,161.059998,161.539993,2181600,157.084668
"668",161.600006,164.460007,160.710007,162.380005,1039400,157.901512
"669",162.860001,165.149994,162.860001,164.910004,1487700,160.361733
"670",175.009995,179.899994,173.990005,174.630005,3722100,169.813653
"671",174.139999,178.100006,173.160004,178.059998,1681000,173.149046
"672",176.740005,179.110001,176.660004,177.559998,1457000,172.662836
"673",177.5,178.449997,176.199997,177.009995,893000,172.128002
"674",177.360001,178.339996,176.529999,176.789993,522200,171.914069
"675",176.990005,177.759995,175.320007,175.630005,557800,170.786073
"676",175.320007,175.410004,173.229996,174.860001,835300,170.037306
"677",175.820007,177.440002,175.119995,176.070007,903900,171.21394
"678",176.289993,177.619995,175.559998,177.039993,633600,172.157173
"679",176.070007,176.979996,173.270004,173.509995,618700,168.724533
"680",172.490005,173.059998,170.110001,170.619995,567100,165.914241
"681",170.880005,172.179993,170.360001,171.119995,614100,166.400451
"682",171.960007,173.779999,168.869995,168.880005,617200,164.22224
"683",170.080002,172.639999,168.470001,170.119995,585200,165.428031
"684",170.529999,173.770004,170.380005,173.309998,483100,168.530052
"685",173.089996,174.789993,172.110001,173.470001,503100,168.685643
"686",172.550003,174.649994,171.630005,174.169998,685200,169.366334
"687",173.229996,174.809998,172.759995,174.399994,670000,169.589986
"688",175,177.210007,174.509995,177.089996,630300,172.205797
"689",176.429993,178.380005,176.429993,177.419998,606400,172.526698
"690",177.809998,178.690002,176.779999,177.179993,603000,172.293312
"691",178,178,176.270004,177.460007,319600,172.565603
"692",176.869995,177.440002,176.289993,176.5,451700,171.632073
"693",175.850006,176.580002,174.350006,174.410004,426900,169.59972
"694",175.070007,175.570007,172.649994,173.029999,879100,168.257776
"695",173.660004,174.220001,172.610001,173.160004,671700,168.384195
"696",172.320007,174.289993,171.190002,171.300003,625100,166.575494
"697",169.669998,171.279999,168.869995,169.220001,700600,164.552859
"698",169.660004,170.259995,165.770004,167.199997,772500,162.588567
"699",168.550003,171.110001,167.279999,170.509995,883200,165.807274
"700",169.149994,170.710007,168.229996,168.589996,644200,163.94023
"701",169.720001,170.490005,167.639999,168.410004,706200,163.765202
"702",168.860001,169.330002,165.899994,167.440002,751900,162.821953
"703",167.419998,167.899994,165.869995,167.570007,538100,163.338572
"704",166.970001,170.029999,165.910004,169.710007,725700,165.424533
"705",169.270004,169.600006,167.910004,169.309998,558800,165.034624
"706",169.119995,169.600006,166.289993,166.75,748400,162.539271
"707",167.020004,169.020004,166.899994,167.929993,559700,163.689467
"708",168.380005,170.470001,167.350006,168.729996,676100,164.469269
"709",168.699997,169.639999,168.309998,169.619995,313100,165.336794
"710",166.889999,169.199997,165.330002,168.729996,481700,164.469269
"711",168.520004,169.869995,167.5,169.600006,293400,165.31731
"712",169.649994,170.820007,168.820007,170.080002,264600,165.785185
"713",170.679993,173.149994,170.229996,172.600006,280000,168.241555
"714",172.990005,175.940002,172.509995,174.990005,426300,170.571202
"715",174.220001,174.690002,172.330002,174.020004,350500,169.625695
"716",173.259995,174.910004,170.759995,170.850006,602300,166.535745
"717",172,172.300003,169.210007,171.279999,391900,166.95488
"718",169.809998,169.910004,167.339996,168.570007,514100,164.31332
"719",168.949997,169.050003,166.339996,167.350006,381400,163.124126
"720",168.240005,169.960007,167.970001,169.139999,446100,164.868919
"721",169.009995,169.460007,165.380005,165.929993,779600,161.739971
"722",167.509995,171.119995,167.509995,170.75,865000,166.438264
"723",171.070007,171.949997,169.860001,171.440002,494000,167.110843
"724",171.880005,176.080002,171.880005,175.380005,501400,170.951354
"725",174.970001,175.710007,173.850006,175.600006,349600,171.165799
"726",175.720001,177.339996,174.570007,177,589100,172.530441
"727",176.919998,181.830002,176.5,181.580002,1117800,176.99479
"728",181.309998,181.419998,178.169998,178.570007,605300,174.060803
"729",179.169998,179.75,176.639999,177.539993,544100,173.056798
"730",178.729996,180.850006,178.729996,179.259995,320300,174.733367
"731",179.289993,181.800003,178.600006,180.919998,474300,176.351452
"732",181.300003,185.089996,181.300003,185.009995,613200,180.338169
"733",184.960007,185.5,184.089996,185.369995,268300,180.689079
"734",184.970001,186.630005,183.309998,183.619995,612700,178.98327
"735",184,185.100006,183.440002,185,274500,180.328427
"736",184.589996,185.380005,183.669998,183.789993,256500,179.148975
"737",184.289993,186.770004,183.639999,186.550003,652800,181.83929
"738",186.300003,187.440002,185.070007,186.710007,470400,181.995253
"739",186.5,187.089996,183.330002,184.800003,758200,180.13348
"740",185.100006,187.880005,185.020004,187.009995,413000,182.287666
"741",186.889999,187.5,186.190002,186.679993,742100,181.965997
"742",187.009995,190,186.509995,189.559998,579800,184.773277
"743",189.279999,192.029999,187.910004,188.059998,1122500,183.311154
"744",179.990005,184.490005,177.809998,183.690002,1439400,179.051509
"745",182.639999,183.199997,180.100006,180.970001,1038600,176.400193
"746",182.75,183.289993,178.369995,178.470001,1091800,173.963322
"747",178.389999,179.679993,176.710007,177.330002,811100,172.85211
"748",177.520004,178.509995,175.259995,175.570007,961200,171.136558
"749",175.389999,177.919998,174.839996,175.089996,847700,170.668668
"750",175.240005,175.889999,172.449997,175.649994,773800,171.214525
"751",175.360001,178.389999,174.720001,176.320007,695100,171.867619
"752",175.149994,175.970001,173.600006,173.740005,331600,169.352767
"753",173.139999,174.940002,172.559998,174.589996,394600,170.181294
"754",175.089996,177,174.889999,175.940002,495900,171.49721
"755",176.100006,176.429993,175.190002,175.800003,649800,171.360746
"756",173.550003,175.300003,172.669998,173.779999,439300,169.39175
"757",175.210007,175.210007,172.220001,172.460007,254800,168.10509
"758",173.259995,174.940002,172.75,174.429993,569100,170.025331
"759",173.210007,174.839996,172.910004,173.149994,367100,168.777654
"760",174.460007,177.380005,174.460007,176.100006,608700,171.653173
"761",175.979996,178.960007,175.330002,178.899994,438500,174.382457
"762",178.660004,179.960007,177.520004,177.809998,589200,173.319985
"763",176.440002,176.610001,169.729996,170.330002,757700,166.028872
"764",171.570007,172,167.460007,169.089996,811400,164.820179
"765",169.089996,170.300003,165.729996,168.580002,657900,164.323062
"766",170.440002,171.809998,169.490005,170.259995,608000,165.960632
"767",172.699997,174.610001,170.050003,170.369995,677900,166.458928
"768",171.729996,174.190002,171.059998,173.649994,490500,169.663631
"769",173.059998,175.210007,171.039993,173.740005,647700,169.751576
"770",174.179993,176,173.669998,173.940002,522400,169.946982
"771",173.929993,174.75,171.899994,172.669998,495900,168.706132
"772",170.889999,173.479996,170.889999,172.789993,160500,168.823372
"773",173.850006,174.880005,172.320007,174.029999,1220500,170.034912
"774",174.990005,176.119995,174.279999,175.960007,1203300,171.920614
"775",173.910004,178.199997,173.910004,177.630005,575100,173.552275
"776",177.75,180.149994,177.75,180.020004,627600,175.887409
"777",181.949997,183.440002,181.429993,183.240005,668800,179.033491
"778",183,183.550003,181.990005,182.399994,303500,178.212763
"779",182.369995,182.779999,181.089996,181.75,324200,177.57769
"780",181.570007,182.270004,179.399994,180.160004,444800,176.024194
"781",180.520004,181.350006,178.259995,178.529999,404300,174.431608
"782",178.529999,180,178.220001,179.979996,1125300,175.848319
"783",179.880005,179.880005,178.240005,179.220001,595400,175.105771
"784",179.949997,181.669998,179.589996,180.490005,1008700,176.346621
"785",180.910004,181.809998,180,180.139999,532400,176.004649
"786",180.539993,181.139999,179.020004,179.130005,382000,175.017841
"787",179.130005,181.149994,178.979996,179.259995,783000,175.144846
"788",178,181.100006,177.509995,180.979996,499700,176.825363
"789",180.669998,180.910004,179.809998,180.289993,189700,176.1512
"790",180.429993,182.059998,180.039993,181.639999,460100,177.470215
"791",182.460007,183.130005,180.979996,182.059998,609800,177.880572
"792",183.850006,187.600006,182.860001,186.990005,629300,182.697405
"793",186.690002,188.639999,185.020004,188.029999,503200,183.713524
"794",187.25,189.279999,187.25,188.300003,575100,183.977329
"795",187.360001,189.800003,186.009995,189.509995,881400,185.159544
"796",177.059998,180.759995,172.009995,173.130005,3092900,169.155579
"797",174.160004,179.199997,173.110001,177.699997,1546300,173.62066
"798",177.509995,179.210007,177.039993,178.949997,683100,174.841965
"799",175,178.419998,174.699997,178.080002,560900,173.991942
"800",177.699997,179.059998,177.419998,178.529999,481500,174.431608
"801",178.539993,178.800003,176.009995,176.759995,523500,172.702237
"802",174.990005,175.550003,173.570007,174.440002,678800,170.435503
"803",173.539993,174.649994,172.009995,172.080002,885500,168.12968
"804",172.059998,173,170.169998,170.229996,834600,166.322143
"805",171.050003,173.619995,170.759995,171.970001,464500,168.022204
"806",171.779999,173,171.059998,171.860001,412700,167.914729
"807",172.240005,173.429993,171.600006,172.360001,390800,168.403251
"808",172.660004,172.729996,170.740005,171.649994,386200,167.709543
"809",171.570007,172.410004,170.110001,170.210007,247200,166.302613
"810",167.529999,169.990005,165.679993,165.779999,613900,161.974301
"811",165.809998,167.020004,165.350006,165.550003,651600,161.749586
"812",165.550003,167.110001,165.5,166.139999,398800,162.326038
"813",166.639999,166.839996,165,165.410004,313400,161.6128
"814",167.990005,168.490005,165.679993,167.119995,753800,163.283536
"815",167.25,168,166.580002,166.669998,1012200,162.84387
"816",166.039993,167.490005,165.460007,166,680700,162.189252
"817",166.429993,166.779999,163.309998,165.179993,1293300,161.388069
"818",165.479996,166.270004,165.130005,165.740005,1804800,161.935226
"819",166.289993,166.300003,162.529999,163.039993,2242900,159.297196
"820",164.130005,164.600006,163,163.899994,1476400,160.137455
"821",163.630005,164.160004,162.220001,163.059998,1233300,159.316741
"822",163.179993,166.830002,163.110001,166.350006,869400,162.531224
"823",168.729996,169.410004,166.919998,167.210007,779700,163.371482
"824",168.029999,168.029999,166.360001,166.679993,410900,162.853635
"825",167.100006,169.300003,165.740005,168.119995,831800,164.26058
"826",168.100006,169.350006,167.910004,168.309998,725700,164.446221
"827",168.169998,168.649994,167.039993,167.330002,936600,163.488722
"828",166.789993,167.399994,163.860001,165,771200,161.212209
"829",165.270004,166.529999,164.059998,165.179993,772400,161.388069
"830",164.559998,165.759995,161.979996,163,782700,159.644713
"831",164.070007,166.039993,163.660004,165.529999,734100,162.122633
"832",165.029999,166.309998,164.330002,165.630005,800200,162.22058
"833",163.589996,165.649994,162.559998,164.729996,684500,161.339097
"834",165.639999,166.320007,164.039993,164.929993,557600,161.534978
"835",164.339996,164.410004,161.899994,164.009995,908500,160.633917
"836",164.149994,166.229996,163.25,164.479996,851300,161.094244
"837",164.470001,167.570007,163.759995,166.690002,547700,163.258758
"838",165.449997,166.600006,164.25,164.350006,634400,160.96693
"839",164.559998,165.009995,160.550003,161.100006,794800,157.78383
"840",159.820007,164.100006,159.350006,162.399994,1071100,159.057058
"841",165.380005,165.380005,163.399994,163.639999,717200,160.271538
"842",163.649994,164.100006,161.259995,161.339996,750000,158.01888
"843",160.940002,162.410004,160.309998,161.100006,654900,157.78383
"844",160.949997,161.660004,158.309998,158.729996,1922600,155.462605
"845",159.179993,159.75,157.570007,158.679993,1418900,155.413631
"846",158.470001,162,157.009995,161.679993,1353600,158.351877
"847",162.009995,163.940002,161.800003,163.899994,637400,160.526181
"848",164.259995,164.860001,163.100006,163.610001,398500,160.242157
"849",164.199997,167.110001,163.610001,166.529999,915500,163.102048
"850",166.080002,166.440002,163.210007,164.210007,541100,160.829812
"851",164.160004,165.139999,163.970001,164.699997,418600,161.309716
"852",165,165.600006,163.979996,164.539993,457900,161.153006
"853",164.440002,165.220001,163.070007,165.050003,533000,161.652518
"854",165.789993,166.270004,164.550003,165.610001,628200,162.200988
"855",165.600006,167.839996,165.529999,166.820007,679900,163.386087
"856",166.330002,166.919998,164.919998,165.639999,571500,162.230369
"857",166.550003,168.970001,166.440002,168.800003,973200,165.325325
"858",169.669998,171.979996,168.309998,169.589996,935400,166.099057
"859",169.710007,173.320007,169.610001,171.190002,1961700,167.666128
"860",180,180.779999,176.809998,180.520004,3249500,176.804075
"861",180.25,181.070007,172.429993,172.809998,2559200,169.252776
"862",172.990005,173.720001,172.320007,173.419998,1034500,169.85022
"863",173.399994,173.5,171.800003,172.529999,1346500,168.978541
"864",172.160004,173.080002,171.210007,171.490005,1194800,167.959955
"865",171.970001,176.369995,171.970001,176.070007,1225400,172.44568
"866",175.399994,176.699997,174.800003,176.669998,831000,173.03332
"867",176.520004,176.820007,173.440002,175.899994,1162200,172.279166
"868",175.289993,175.759995,172.649994,173.070007,730900,169.507433
"869",173.559998,174.270004,172.5,173.259995,558300,169.69351
"870",173.910004,174.679993,171.809998,172,606000,168.459452
"871",172.419998,172.929993,170.800003,171.979996,663400,168.439859
"872",172.210007,175.119995,172.190002,175.020004,667100,171.41729
"873",175.419998,175.979996,174.600006,175.509995,507200,171.897194
"874",175.570007,177,175.289993,175.360001,508000,171.750288
"875",175.690002,175.690002,173.809998,174.309998,325300,170.721899
"876",174.899994,175.710007,173.740005,175.229996,265300,171.622959
"877",175.080002,175.279999,173.179993,174.050003,414000,170.467256
"878",173.789993,174.839996,171.839996,173.149994,710900,169.585773
"879",172.369995,174.199997,172.369995,173.630005,602100,170.055904
"880",172.889999,173.839996,172.020004,173.5,613200,169.928575
"881",174.740005,174.740005,171.929993,172.289993,705800,168.743476
"882",172.639999,174.520004,171.009995,171.179993,596700,167.656324
"883",170.729996,172.520004,170.729996,171.729996,697100,168.195005
"884",172.229996,173.139999,170.949997,171.089996,723200,167.56818
"885",170.589996,173.389999,169.860001,173.020004,921200,169.45846
"886",173.020004,175.350006,173.020004,175.190002,1000700,171.583789
"887",175.419998,176.869995,174.259995,175.559998,829400,171.946168
"888",175.300003,175.330002,173.5,174.350006,646400,170.761084
"889",174.869995,177.25,172.669998,177.089996,818800,173.444673
"890",178.369995,178.369995,175.020004,175.139999,651900,171.534815
"891",175.740005,176.410004,174.940002,175.050003,657100,171.446672
"892",175.539993,175.990005,174.220001,174.869995,504400,171.270369
"893",175,176.860001,174.889999,176.029999,320700,172.851301
"894",176.360001,176.779999,175.419998,175.970001,274200,172.792387
"895",176.039993,176.619995,175.210007,175.970001,286900,172.792387
"896",175.690002,176.889999,175.669998,176.339996,257800,173.155701
"897",175.910004,177.199997,175.600006,176.570007,330300,173.381558
"898",175.440002,176.880005,174.929993,175.369995,750600,172.203216
"899",175.75,178.589996,175.369995,177.190002,665900,173.990358
"900",177.529999,177.529999,174.5,174.679993,637700,171.525673
"901",175.020004,175.570007,174.25,175.399994,466900,172.232673
"902",175.330002,176.139999,171.830002,172.320007,736100,169.208304
"903",173.25,173.259995,170.460007,172.880005,649900,169.758189
"904",172.820007,175.130005,172.570007,173.949997,550300,170.808859
"905",173.580002,174.160004,166.690002,167.5,992400,164.475335
"906",167.240005,169.139999,166.940002,167.470001,870300,164.445878
"907",168.119995,170.039993,167.059998,168.080002,632600,165.044863
"908",166.149994,166.389999,162.919998,163.309998,1753100,160.360994
"909",163.229996,164.160004,162.229996,162.490005,1045400,159.555809
