"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"446",73.089996,73.620003,73,73.339996,1515000,67.109477
"447",73.239998,73.629997,72.800003,72.900002,1762500,66.706862
"448",72.720001,73.230003,72.5,72.980003,906400,66.780067
"449",72.610001,72.68,72,72.339996,853300,66.194431
"450",72.379997,72.57,72.080002,72.279999,910800,66.139531
"451",71.800003,72.360001,71.709999,72.25,969300,66.11208
"452",72.440002,72.889999,72.330002,72.779999,1238200,66.597054
"453",73.089996,74.150002,72.970001,73.910004,1867300,67.63106
"454",73.980003,74.050003,73.43,73.550003,1135400,67.301643
"455",73.550003,73.550003,72.620003,73.120003,1351100,66.908173
"456",73,73,71.879997,72.650002,1430700,66.4781
"457",73.07,73.580002,72.760002,73.379997,1259400,67.14608
"458",73.389999,74.540001,73.110001,74.089996,1222300,67.795762
"459",74,74.050003,72.650002,73.099998,1188800,66.889868
"460",72.559998,72.709999,71.82,72.629997,1528900,66.459795
"461",72.32,72.470001,71.75,71.800003,1586800,65.700312
"462",70.779999,71.099998,70.440002,70.82,1365500,64.803564
"463",70.599998,70.669998,69.260002,69.480003,1567400,63.577406
"464",68.32,69.879997,68.07,69.349998,1775000,63.92769
"465",69.57,70.029999,69.18,69.660004,1759800,64.213456
"466",69.220001,69.5,68.860001,68.879997,1541800,63.494437
"467",69.239998,69.739998,68.949997,69.199997,1622300,63.789416
"468",69.580002,70.190002,69.080002,69.879997,1602300,64.416249
"469",69.68,69.889999,69.480003,69.550003,1269400,64.112056
"470",69.830002,69.860001,68.730003,68.93,1397100,63.54053
"471",69.269997,69.910004,68.970001,69.760002,1821300,64.305636
"472",68.959999,69.440002,68.550003,69.269997,1260100,63.853943
"473",69.459999,70.199997,69.339996,70.059998,1380700,64.582176
"474",69.879997,70.470001,67.209999,67.559998,3670700,62.277645
"475",66.790001,67.510002,66.440002,67.050003,2672000,61.807525
"476",67.379997,67.860001,67.07,67.580002,2254400,62.296085
"477",67.529999,67.739998,67.010002,67.5,2200600,62.222338
"478",67.57,68.68,67.339996,67.980003,2327600,62.664811
"479",67.75,68.239998,67.550003,68.239998,2035900,62.904477
"480",68.5,68.589996,67.980003,68.150002,2649800,62.821517
"481",67.839996,68.010002,66.809998,67.050003,2206700,61.807525
"482",66.959999,67.889999,66.959999,67.419998,2306000,62.148591
"483",67.199997,67.57,66.699997,67.529999,1949600,62.249991
"484",66.900002,67,66.339996,66.400002,1541300,61.208346
"485",66.75,67.059998,66.389999,66.540001,1326300,61.337399
"486",66.330002,67.43,66.160004,66.529999,2060900,61.328179
"487",66.089996,66.82,65.800003,66.300003,1281800,61.116166
"488",66.279999,66.690002,65.639999,65.730003,1815800,60.590733
"489",65.940002,66.339996,65.18,65.199997,1334600,60.102167
"490",65.260002,65.410004,63.700001,63.720001,1621500,58.737888
"491",64.169998,64.419998,63.169998,63.34,2154400,58.387599
"492",63.619999,64.650002,63.439999,64.550003,1547500,59.502994
"493",64.629997,64.980003,64.139999,64.470001,1199800,59.429248
"494",64.150002,64.739998,63.290001,64.610001,1856600,59.558301
"495",64.120003,64.620003,62.77,63.34,2051000,58.387599
"496",62.880001,64.129997,62.880001,63.580002,1694300,58.608835
"497",64.059998,64.400002,63.720001,64.349998,1389000,59.318628
"498",63.919998,64.139999,63.5,63.830002,1312100,58.839288
"499",63.82,64.540001,63.279999,64.010002,1695600,59.005215
"500",63.139999,63.330002,62.68,62.720001,1755800,57.816076
"501",62.880001,63.009998,61.540001,61.959999,2155000,57.115496
"502",61.759998,62.18,61.549999,61.98,1895600,57.133933
"503",62.029999,63.630001,62.029999,63.619999,1306200,58.645705
"504",64.120003,64.849998,63.540001,63.689999,2732200,58.710231
"505",63.610001,64.07,63.599998,64.059998,1753600,59.051301
"506",64.379997,64.660004,63.66,63.740002,1832500,58.756325
"507",63.84,64.150002,63.240002,64.129997,1645800,59.115828
"508",63.990002,64.110001,63.23,63.490002,1051200,58.525872
"509",63.549999,64.279999,63.369999,64.010002,1333300,59.005215
"510",64.370003,65.110001,64.370003,64.860001,2417900,59.788754
"511",64.480003,65.220001,64.139999,64.760002,1324700,59.696574
"512",65,65.510002,64.940002,65.190002,1341900,60.092954
"513",65.099998,65.160004,64.059998,64.650002,1706400,59.595174
"514",65.029999,65.110001,63.200001,63.25,1799800,58.304635
"515",63.540001,63.57,62.619999,63.259998,2167900,58.313852
"516",62.77,62.77,62.099998,62.220001,1044700,57.35517
"517",62.32,62.580002,61.779999,61.970001,1214000,57.124716
"518",62.130001,63.34,62.080002,63.220001,1056500,58.276982
"519",62.84,63.25,62.220001,63.16,1060000,58.221672
"520",64.650002,65.959999,64.410004,65.959999,1770000,60.802746
"521",66.089996,66.540001,65.489998,66.059998,2000700,60.894926
"522",65.540001,66.339996,65.540001,66.169998,791200,61.4709
"523",66.220001,66.589996,65.900002,66.239998,1046500,61.535929
"524",65.790001,65.800003,64.889999,65.239998,976300,60.606944
"525",65.260002,65.529999,64.669998,65.050003,1273000,60.430442
"526",63.889999,65.690002,63.889999,64.43,1277300,59.854469
"527",64.550003,64.809998,63.610001,63.91,1159000,59.371397
"528",63.5,63.950001,62.990002,63.52,973300,59.009094
"529",63.75,65.040001,63.599998,64.860001,1305300,60.253933
"530",64.550003,64.910004,63.529999,64.040001,1952000,59.492166
"531",64.129997,64.709999,63.57,64.690002,1484300,60.096007
"532",64.190002,65.940002,64.139999,65.800003,1424000,61.127181
"533",65.919998,66.339996,65.550003,65.989998,1577800,61.303683
"534",65.269997,65.379997,64.650002,64.970001,4674600,60.356122
"535",64.099998,64.239998,63.369999,63.919998,1799800,59.380685
"536",63.849998,64.129997,62.900002,63.400002,1785800,58.897616
"537",63.75,63.990002,61.299999,62,4042900,57.597037
"538",62.849998,63.720001,62.439999,62.900002,2331700,58.433124
"539",63.049999,64.209999,62.740002,63.830002,1690400,59.29708
"540",63.669998,64.139999,63.25,63.470001,1450600,58.962645
"541",63.290001,63.950001,63.09,63.439999,1923200,58.934773
"542",63.700001,63.950001,62.950001,63.049999,1636400,58.57247
"543",62.889999,62.939999,61.09,61.990002,2104400,57.587748
"544",62.779999,63.470001,62.779999,63.099998,1490000,58.618918
"545",63.43,63.709999,62.77,62.98,1211900,58.507441
"546",63.07,64.239998,63,63.900002,1405600,59.362109
"547",63.73,64.080002,63.23,63.93,1397600,59.389977
"548",63.669998,63.82,62.98,63.43,1599400,58.925485
"549",63.380001,63.68,63.130001,63.580002,1110200,59.064834
"550",63.450001,63.77,62.880001,63.34,919900,58.841876
"551",63.630001,63.98,63.279999,63.790001,1149700,59.25992
"552",63.68,64.449997,63.540001,64.199997,1559400,59.6408
"553",64.190002,65.709999,64.190002,65.360001,1713300,60.718425
"554",64.800003,65.769997,64.75,65.699997,1768400,61.034276
"555",65.449997,66.260002,65.220001,66.129997,1353800,61.43374
"556",66.150002,66.580002,65.720001,66.529999,1975000,61.805335
"557",66.25,66.480003,65.849998,66.300003,1767900,61.591673
"558",66.010002,66.239998,65.410004,65.610001,1569100,60.950671
"559",65.43,66.160004,65.120003,66.089996,1433700,61.39658
"560",66.25,66.389999,65.589996,65.620003,1146300,60.959963
"561",65.349998,65.940002,65.25,65.760002,1730400,61.09002
"562",65.870003,66.190002,65.339996,65.849998,1292200,61.173625
"563",65.449997,65.690002,64.779999,65.32,1165300,60.681265
"564",65.839996,66.120003,65.349998,65.510002,1397000,60.857774
"565",65.550003,65.860001,64.470001,64.650002,1511600,60.058847
"566",64.870003,65.150002,64.290001,64.779999,1483400,60.179612
"567",65.300003,66.730003,65.099998,66.720001,1593900,61.981845
"568",66.889999,67.290001,66.75,67.199997,1163600,62.427753
"569",66.949997,67.080002,66.300003,66.32,2214000,61.610249
"570",66.300003,66.349998,65.900002,65.980003,2204300,61.294398
"571",66.209999,66.279999,65.599998,65.870003,1845400,61.192209
"572",65.68,66.309998,65.019997,66.120003,2509400,61.424455
"573",66.239998,67.199997,66.199997,66.779999,1870900,62.037581
"574",66.57,67.099998,66.419998,66.620003,1087300,61.888947
"575",66.580002,66.849998,66.410004,66.650002,997200,61.916816
"576",66.550003,66.75,66,66.510002,1019200,61.786759
"577",66.139999,66.379997,65.849998,66.279999,1182100,61.573089
"578",66.480003,66.830002,66.050003,66.150002,4062100,61.452324
"579",65.720001,66.459999,65.239998,66.370003,1105300,61.656701
"580",66.5,66.93,66.169998,66.470001,2257700,61.749598
"581",66.589996,67.190002,66.529999,66.610001,1671100,61.879656
"582",66.769997,66.889999,66.110001,66.459999,1234100,61.740307
"583",66.110001,66.470001,65.669998,66.120003,1719800,61.424455
"584",66.029999,67.699997,66,67.419998,2114300,62.632131
"585",67.449997,67.739998,66.93,67.300003,1405400,62.520657
"586",67.169998,67.169998,66.309998,66.459999,910600,62.211748
"587",66.739998,67.269997,66.650002,66.82,940800,62.548736
"588",67.18,67.879997,67.110001,67.290001,1145100,62.988694
"589",67,67.059998,66.410004,66.449997,1037000,62.202385
"590",66.519997,66.889999,65.940002,65.940002,978600,61.72499
"591",65.919998,66.059998,65.059998,65.160004,1331600,60.994851
"592",65.57,66.040001,65.529999,65.589996,902000,61.397357
"593",65.830002,66.639999,65.779999,66.099998,920800,61.874759
"594",66.25,66.360001,65.900002,66.160004,966800,61.930929
"595",66.540001,67.379997,66.339996,67.220001,1010700,62.923169
"596",67.410004,67.910004,66.910004,67.660004,1023000,63.335046
"597",67.510002,68.730003,67.269997,68.580002,1486800,64.196236
"598",68.260002,68.349998,67.059998,67.169998,1747400,62.876362
"599",67.099998,67.68,66.540001,67.150002,1062600,62.857644
"600",66.389999,66.480003,65.029999,66.209999,2029800,61.977728
"601",65.580002,68.75,65.480003,67.790001,2983600,63.456733
"602",68.230003,68.559998,66.959999,67.610001,1544500,63.288239
"603",67.559998,67.68,66.75,67.32,1599900,63.016775
"604",67.790001,68.5,67.519997,68.080002,1631000,63.728197
"605",68.290001,69.739998,68.019997,69.419998,2200600,64.982538
"606",69.739998,69.879997,68.650002,68.809998,1866900,64.41153
"607",68.809998,68.809998,67.970001,68.370003,1679900,63.99966
"608",68.599998,69.949997,68.300003,69.260002,1635500,64.832769
"609",68.07,68.099998,65.769997,66.589996,3075200,62.333435
"610",66.449997,66.580002,64.139999,64.330002,3382900,60.217904
"611",64.309998,65.160004,64.139999,64.449997,2200900,60.330229
"612",64.480003,64.559998,63.869999,64.18,1416800,60.077491
"613",63.650002,64.639999,63.599998,63.75,1376100,59.674977
"614",63.919998,63.939999,62.02,62.200001,1964600,58.224057
"615",62.099998,62.549999,61.84,62.139999,1705500,58.167891
"616",62.18,62.59,61.700001,62.130001,2340400,58.158532
"617",62.810001,63.91,62.639999,63.91,2273800,59.824749
"618",63.830002,63.849998,63.119999,63.75,1833100,59.674977
"619",63.799999,64.57,63.59,64.360001,1005500,60.245985
"620",64.589996,65.410004,64.339996,65.410004,553500,61.22887
"621",65,65.190002,64.639999,65.059998,1392600,60.901237
"622",64.970001,65.5,64.730003,64.959999,1668800,60.807631
"623",64.480003,65.720001,64.410004,65.709999,1435200,61.509689
"624",66,66.610001,65.5,66.529999,1946900,62.277273
"625",66.5,66.610001,66.099998,66.5,1935000,62.249192
"626",66.779999,66.980003,65.290001,65.690002,1151700,61.490971
"627",65.68,66.519997,65.580002,66.440002,1535900,62.193029
"628",66.449997,67.150002,65.739998,66.879997,1760400,62.604899
"629",66.800003,66.849998,65.870003,66.699997,1530600,62.436405
"630",67.080002,67.220001,66.400002,67.190002,1174400,62.895088
"631",67.190002,68.300003,66.910004,68.25,1713700,63.887328
"632",68.5,69.199997,68.300003,68.970001,1864600,64.561306
"633",69.129997,69.57,68.790001,68.900002,1646700,64.495781
"634",68.900002,68.989998,67.900002,68,1861400,63.653309
"635",67.660004,67.970001,67.360001,67.489998,1445200,63.653307
"636",67.629997,68.379997,67.5,68,1626800,64.134316
"637",68.080002,69.050003,67.82,69.010002,1714500,65.086902
"638",68.940002,69.769997,68.769997,69.519997,1713400,65.567904
"639",69.610001,70.279999,69.169998,70.279999,1811000,66.284701
"640",69.339996,70.43,69.309998,70.400002,3458400,66.397882
"641",70.589996,70.589996,68.940002,69.470001,1096900,65.520751
"642",69.610001,70.18,69,69.040001,1129900,65.115195
"643",69.139999,69.470001,68.209999,69.019997,1057300,65.096328
"644",68.419998,68.790001,67.839996,67.879997,1010100,64.021136
"645",67.540001,69.309998,67.139999,69.269997,1581900,65.332116
"646",70.669998,71.209999,70.239998,71.209999,2021500,67.161833
"647",71.120003,71.75,70.589996,71.489998,1740800,67.425914
"648",71.650002,71.660004,71,71.07,2406300,67.029792
"649",70.779999,72.010002,70.760002,71.860001,1941700,67.774883
"650",71.5,71.68,70.279999,70.410004,1734900,66.407316
"651",70.529999,70.959999,70.209999,70.68,1404400,66.661963
"652",71.029999,71.650002,70.919998,71.650002,1176700,67.576822
"653",71.93,71.93,70.739998,70.739998,1588100,66.71855
"654",70.599998,70.82,70.139999,70.349998,2036300,66.350722
"655",70.18,70.760002,69.910004,70.580002,1488000,66.56765
"656",70.610001,70.790001,69.510002,69.800003,1966900,65.831992
"657",70.089996,71.199997,69.610001,71.019997,2186800,66.982631
"658",70.889999,71.150002,70.410004,70.660004,2283400,66.643103
"659",70.470001,70.769997,70.410004,70.709999,1853400,66.690257
"660",68.370003,71.690002,67.199997,71.449997,8097300,67.388187
"661",71.360001,71.449997,70.029999,70.639999,4237700,66.624236
"662",70.75,71.089996,70.199997,70.959999,2513400,66.926045
"663",70.669998,70.849998,69.93,70.010002,2846100,66.030053
"664",69.849998,69.910004,69.029999,69.25,2953600,65.313256
"665",69.330002,69.349998,68.239998,68.43,3040900,64.539872
"666",68.220001,68.370003,66.129997,66.300003,5447300,62.530961
"667",66.459999,66.839996,64.949997,65.879997,7156000,62.134832
"668",65.160004,65.639999,64.470001,64.57,4565300,60.899306
"669",65.019997,66.019997,64.900002,65.139999,4732800,61.436902
"670",65,66.32,65,66.269997,4061800,62.502661
"671",66.290001,67.120003,65.980003,66.769997,3747200,62.974237
"672",66.739998,66.879997,66.470001,66.82,2099200,63.021397
"673",66.82,67.089996,66.300003,66.660004,1650700,62.870497
"674",66.93,66.989998,66.5,66.68,1950800,62.889356
"675",66.709999,66.900002,65.720001,66.110001,2673800,62.35176
"676",65.809998,66.75,65.629997,66.220001,2642200,62.455508
"677",66.18,66.489998,65.900002,66.400002,2015400,62.625275
"678",66.519997,67.029999,66.209999,67.029999,2391600,63.219458
"679",67.040001,67.110001,66.580002,66.610001,2304000,62.823336
"680",66.599998,66.75,66.040001,66.489998,1910300,62.710155
"681",66.709999,67.769997,66.709999,67.32,2115100,63.492973
"682",67.709999,67.889999,66.669998,66.690002,3383200,62.89879
"683",67.010002,67.190002,66.5,66.910004,2701900,63.106285
"684",66.75,68.739998,66.599998,68.550003,3236400,64.653053
"685",68.449997,69.040001,67.959999,67.970001,2338200,64.106023
"686",67.540001,68.139999,66.910004,67.730003,1726500,63.879669
"687",67.419998,67.639999,66.470001,67.040001,1598000,63.228892
"688",67.300003,67.870003,67.279999,67.669998,1432300,63.823075
"689",67.879997,68,67.400002,67.68,1945400,63.832508
"690",67.900002,68.32,67.57,67.739998,1930400,63.889095
"691",68.050003,68.959999,68.050003,68.889999,2456600,64.973721
"692",68.849998,69.300003,68.580002,69.160004,1492800,65.228376
"693",69.110001,69.339996,68.379997,68.769997,1341700,64.86054
"694",68.900002,70.18,68.879997,70.110001,2444300,66.124367
"695",70.129997,70.379997,69.599998,69.650002,1580800,65.690518
"696",69.32,69.910004,69.120003,69.910004,3352500,65.93574
"697",69.199997,70.099998,69.129997,69.690002,1314400,65.728245
"698",70,70.489998,69.68,69.919998,1847600,65.945166
"699",70.209999,70.480003,69.68,69.739998,1572300,65.775398
"700",69.370003,69.690002,68.860001,68.889999,1544300,64.973721
"701",69.139999,69.440002,69,69.290001,1138700,65.350983
"702",69.529999,69.919998,69.160004,69.529999,1949200,65.577337
"703",69.779999,70.360001,69.730003,70.300003,2362200,66.303568
"704",69.809998,70.610001,69.68,70.260002,2560600,66.265841
"705",70.290001,70.800003,70.18,70.510002,2504300,66.501629
"706",70.139999,70.239998,68.120003,68.160004,2788800,64.285224
"707",68.540001,68.660004,66.650002,67,3552900,63.191165
"708",67.160004,68.629997,66.870003,68.389999,3044400,64.502145
"709",68.489998,68.720001,67.190002,67.690002,2333600,63.841942
"710",67.370003,69.639999,67.169998,69.559998,3411400,65.605631
"711",69.550003,69.559998,68.629997,69.080002,1861500,65.152922
"712",69.370003,69.68,68.790001,69.330002,1502700,65.38871
"713",68.849998,69.709999,68.739998,69.459999,1748100,66.044778
"714",69.699997,71.379997,69.599998,71.330002,2784600,67.822836
"715",70.779999,70.910004,69.989998,70.599998,3324400,67.128726
"716",69.669998,70,68.099998,68.190002,2224500,64.837225
"717",68.550003,68.839996,67.970001,68.389999,1810300,65.027388
"718",67.739998,67.970001,65.769997,66.43,3789700,63.163759
"719",66.5,66.660004,65.370003,65.989998,3396300,62.74539
"720",66.349998,67.129997,66.269997,67,2861600,63.705733
"721",67.160004,67.160004,66.050003,66.370003,1760900,63.106711
"722",66.940002,67.18,66.230003,67.099998,1719000,63.800814
"723",68.519997,72.18,68.5,71.730003,5152800,68.20317
"724",71.559998,73.959999,71.120003,73.529999,4411900,69.914663
"725",73.360001,73.900002,73.010002,73.300003,2026300,69.695976
"726",73.480003,73.480003,72.970001,73.279999,1994400,69.676955
"727",73.300003,74.089996,72.68,73.959999,2080300,70.323521
"728",73.68,74.540001,73.669998,73.779999,2345900,70.152371
"729",73.839996,74.470001,73.690002,74.459999,1293300,70.798937
"730",74.5,75.379997,74.480003,75.239998,1803100,71.540585
"731",75.07,75.5,74.900002,75.25,1480900,71.550095
"732",75.290001,75.599998,74.889999,75.199997,1595700,71.502551
"733",75.099998,75.629997,74.739998,75.419998,1584400,71.711735
"734",75.440002,75.870003,75.019997,75.25,1202100,71.550095
"735",75.25,75.769997,75.150002,75.699997,1876600,71.977967
"736",75.419998,75.699997,74.760002,75.199997,1733300,71.502551
"737",75.32,77,75.32,76.639999,2664000,72.871751
"738",76.330002,76.720001,75.709999,76.610001,2191700,72.843227
"739",76.550003,77.050003,76.040001,76.139999,2057100,72.396335
"740",76.389999,78.290001,76.379997,78.290001,2720900,74.440625
"741",78.150002,78.669998,77.889999,78.599998,2315700,74.73538
"742",78.470001,78.690002,77.82,77.980003,1875000,74.145869
"743",78.120003,78.599998,77.139999,77.419998,1742100,73.613399
"744",76.440002,77.269997,76.160004,76.940002,1368300,73.157003
"745",76.650002,77.699997,76.370003,77.339996,1278600,73.53733
"746",78.120003,78.519997,77.489998,77.870003,1068300,74.041277
"747",77.459999,78.089996,77.089996,77.529999,1151000,73.717991
"748",77.790001,78.760002,77.769997,78.349998,1167600,74.497672
"749",78,78.379997,77.099998,77.099998,1715800,73.309133
"750",77.230003,77.919998,76.809998,77.57,1612700,73.756025
"751",77.410004,77.809998,76.349998,77.209999,1661400,73.413725
"752",76.870003,77.160004,76.459999,76.68,1310000,72.909785
"753",76.690002,77.879997,76.379997,77.849998,1844100,74.022257
"754",78.300003,79.459999,78.080002,79.120003,1914000,75.229817
"755",79.019997,79.25,78.360001,78.580002,1672300,74.716367
"756",77.949997,79.110001,77.800003,78.169998,1448800,74.326522
"757",78.660004,79,77.910004,78.300003,1258500,74.450135
"758",78.150002,78.589996,77.690002,78.07,2498400,74.231441
"759",78.110001,79,77.900002,78,1570000,74.164883
"760",78.629997,79.129997,77.959999,78.379997,1322200,74.526196
"761",78.580002,79.480003,78.529999,78.849998,1890300,74.973088
"762",78.940002,78.959999,77.480003,77.5,1735200,73.689467
"763",76.980003,77.629997,76.129997,76.230003,2246400,72.481914
"764",76.809998,77.209999,76.199997,76.199997,3264400,72.453383
"765",76.040001,77.099998,75.629997,76.480003,2283500,72.719622
"766",76.970001,77.120003,76.099998,76.419998,2067900,72.662567
"767",77.199997,77.970001,76.690002,77.889999,2217400,74.060291
"768",78.339996,79.010002,78.029999,78.669998,1848700,74.801938
"769",78.440002,78.93,78.269997,78.330002,2382600,74.478659
"770",78.059998,79.370003,77.959999,79.010002,2260700,75.125225
"771",78.209999,78.730003,77.599998,78.07,2863900,74.76133
"772",77.910004,78.589996,77.400002,78.339996,885800,75.019884
"773",79.040001,79.57,78.620003,79.419998,1172000,76.054114
"774",79.910004,80.150002,79.379997,79.720001,2848800,76.341403
"775",80.209999,80.540001,79.720001,79.860001,1942800,76.475469
"776",79.989998,80.959999,79.919998,80.599998,2234500,77.184105
"777",81.330002,82.720001,81.220001,82.449997,2794200,78.955699
"778",82.279999,83.059998,82.230003,82.599998,2296900,79.099344
"779",82.650002,83.580002,82.550003,83.559998,1563800,80.018657
"780",83.629997,83.879997,82.949997,83.010002,3147300,79.491971
"781",83.029999,83.440002,82.620003,82.93,1020700,79.41536
"782",83.25,84.150002,83.089996,83.720001,1553400,80.17188
"783",83.809998,84.669998,83.540001,84.400002,2955200,80.823061
"784",84.160004,84.809998,83.93,84.230003,1897500,80.660268
"785",84.449997,84.559998,83.779999,84.029999,1469800,80.468739
"786",85.019997,86.599998,84.940002,85.309998,2996300,81.694491
"787",85.400002,85.919998,84.629997,85.800003,1605500,82.163729
"788",85.32,85.860001,85.050003,85.860001,1142900,82.221184
"789",84.800003,85.330002,83.989998,85.019997,2024900,81.41678
"790",85.169998,86.010002,85,85.650002,1496400,82.020085
"791",85.5,86.169998,85.07,85.339996,2853400,81.723218
"792",85.800003,86.970001,85.760002,86.809998,1524400,83.13092
"793",86.68,87.540001,86.440002,87.489998,1761700,83.782101
"794",87.040001,87.82,86.550003,87.690002,1547900,83.973629
"795",87.279999,87.849998,87.230003,87.339996,1658600,83.638457
"796",87.300003,87.540001,86.790001,87.019997,2125300,83.332019
"797",87.379997,87.800003,86.860001,87.019997,998500,83.332019
"798",87.029999,87.279999,86.459999,86.919998,1337700,83.236258
"799",86.629997,86.709999,85.739998,85.769997,1265400,82.134995
"800",85.809998,86.190002,85.279999,86,1266100,82.35525
"801",86.029999,86.040001,85.160004,85.290001,1384400,81.675342
"802",84.440002,84.779999,83.720001,83.809998,1171700,80.258062
"803",83.480003,84.300003,83.410004,83.75,1466300,80.200607
"804",83.43,84.550003,83.410004,84.150002,1299800,80.583656
"805",84.139999,84.779999,84.059998,84.110001,882900,80.545351
"806",84,84.269997,83.540001,83.709999,1084600,80.162302
"807",84,84.690002,83.870003,84.5,1022200,80.918822
"808",84.470001,84.709999,84.190002,84.610001,954500,81.02416
"809",84.669998,85.199997,84.239998,84.239998,1534100,80.669839
"810",83.739998,84.349998,82.730003,82.910004,1275400,79.396211
"811",82.870003,83.360001,82.230003,82.849998,1265600,79.338748
"812",82.690002,83.769997,82.459999,83.580002,1011300,80.037814
"813",83.639999,83.709999,83.010002,83.25,1178700,79.721798
"814",84.32,84.739998,83.970001,84.349998,1239500,80.775177
"815",84.129997,85.089996,84.019997,84.989998,2013800,81.388053
"816",84.839996,85.050003,84.330002,84.989998,838500,81.388053
"817",85.110001,85.169998,83.760002,84.57,973800,80.985855
"818",84.760002,85.489998,84.760002,85.279999,1101100,81.665763
"819",85.599998,86.760002,85.519997,86.739998,1348700,83.063887
"820",86.300003,86.989998,86.110001,86.900002,1072900,83.217109
"821",87.019997,87.129997,86.389999,86.629997,931400,82.958548
"822",86.860001,87.279999,86.309998,87.129997,922300,83.437357
"823",87.57,88.330002,87.43,88.07,1209000,84.337522
"824",86.650002,89.199997,86.650002,89.139999,1315800,85.362174
"825",89,89.779999,88.089996,89.389999,1319800,85.601579
"826",89.379997,89.940002,88.900002,89.650002,1279800,85.850562
"827",89.620003,89.709999,88.099998,88.150002,1688900,84.414133
"828",88.059998,88.610001,87.610001,87.910004,1293700,84.184307
"829",87.849998,88.330002,87.769997,87.93,1536000,84.203456
"830",88.040001,88.160004,87.580002,87.739998,1288100,84.021506
"831",87.68,88.459999,87.57,88.25,823300,84.509894
"832",87.900002,88.379997,87.730003,88.290001,1126100,84.548199
"833",86.25,87.910004,86.169998,87.519997,1695600,83.810828
"834",87.449997,88.489998,87.440002,88.480003,1127400,84.730149
"835",88.040001,88.040001,86.669998,87.510002,1303300,83.801257
"836",87.459999,87.459999,85.190002,85.980003,1472700,82.336101
"837",85.870003,86.279999,85.410004,85.910004,911400,82.269068
"838",85.360001,86.809998,85.25,86.169998,1232400,82.518044
"839",86.309998,86.489998,84.919998,84.970001,1491300,81.368904
"840",84.519997,84.900002,83.610001,84.279999,1513200,81.243582
"841",85.029999,87.410004,84.949997,87.410004,1765800,84.26082
"842",87.410004,87.769997,87.139999,87.760002,963500,84.598209
"843",87.129997,87.940002,86.790001,87.809998,709500,84.646403
"844",87.889999,88,86.510002,86.849998,787900,83.72099
"845",87.160004,87.629997,86.940002,87.550003,1025000,84.395775
"846",87.470001,88.5,87.18,88.379997,801400,85.195867
"847",88.470001,88.550003,87.919998,88.400002,1360300,85.21515
"848",88.599998,88.739998,87.93,88,1980300,84.82956
"849",88.449997,88.690002,87.989998,88.160004,2098200,84.983799
"850",88.889999,88.980003,85.830002,86.230003,2410100,83.123332
"851",86.199997,87.150002,85.790001,87.120003,2036300,83.981267
"852",86.919998,88.300003,86.550003,88.260002,1907600,85.080195
"853",88.110001,88.160004,87.339996,87.650002,1750100,84.492171
"854",87.82,87.919998,87.099998,87.879997,1762700,84.71388
"855",88.089996,88.449997,86.349998,86.489998,2055100,83.37396
"856",86.620003,86.93,86.129997,86.629997,1446800,83.508915
"857",86.849998,87.730003,86.660004,87.150002,877700,84.010185
"858",87.459999,87.57,86.959999,87.080002,800900,83.942707
"859",87.050003,87.540001,86.760002,87.099998,1081500,83.961983
"860",87.589996,87.849998,87.199997,87.669998,1192200,84.511447
"861",87.709999,87.989998,86.739998,86.800003,1349900,83.672796
"862",86.760002,87.459999,86.589996,87.199997,1427900,84.058379
"863",87.220001,87.309998,87.040001,87.169998,989400,84.029461
"864",86.760002,87.25,86.639999,86.730003,1014000,83.605318
"865",86.510002,87.150002,86.360001,87.080002,1846200,83.942707
"866",87.5,87.940002,87.209999,87.940002,2238800,84.771724
"867",87.82,88.779999,87.290001,88.709999,1588600,85.513979
"868",89,89.93,88.910004,89.300003,1407500,86.082727
"869",89.169998,89.93,89.050003,89.809998,1796600,86.574347
"870",89.900002,90.419998,89.300003,89.620003,1688900,86.391198
"871",90,91.160004,89.830002,91.099998,1796900,87.817872
"872",90.940002,92.220001,90.720001,92.150002,1538400,88.830046
"873",92.309998,92.489998,91.300003,91.68,1122900,88.376978
"874",91.720001,92.290001,91.690002,91.919998,1004700,88.608329
"875",91.989998,92.75,91.919998,92.269997,886300,88.945718
"876",92.330002,92.5,91.57,91.660004,776200,88.357702
"877",91.400002,92.080002,91.019997,91.220001,1136900,87.933552
"878",91.089996,91.360001,90.019997,90.339996,1198600,87.085251
"879",90,90.769997,88.849998,89.480003,1597700,86.256242
"880",89.279999,90.260002,89.099998,89.230003,882000,86.015249
"881",90.059998,90.790001,89.779999,90.790001,1042700,87.519043
"882",90.889999,90.980003,90.410004,90.529999,690200,87.268408
"883",90.230003,90.959999,89.989998,90.550003,893000,87.287692
"884",90.739998,90.900002,89.18,89.699997,1924600,86.46831
"885",89.470001,90.099998,89.410004,89.889999,1141100,86.651467
"886",89.889999,90.620003,89.379997,90.260002,1178100,87.008139
"887",90.480003,91.339996,90.290001,90.919998,1200800,87.644357
"888",91.269997,91.5,91.010002,91.440002,1124200,88.145627
"889",91.400002,93.610001,91.010002,93.550003,1926800,90.179609
"890",92.949997,93.129997,92.050003,92.660004,1365600,89.321674
"891",92.639999,93.910004,92.639999,93.370003,1832100,90.006094
"892",93.849998,93.910004,93.010002,93.18,1019500,89.822936
"893",93.32,93.769997,93.139999,93.769997,358400,90.391677
