"","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
"913",77.160004,77.769997,75.860001,75.919998,5905800,73.201127
"914",75.919998,76.650002,74.370003,75.739998,5521300,73.027573
"915",75.959999,77.489998,75.760002,76.690002,2963000,73.943556
"916",76.720001,78.029999,75.599998,76.660004,4430100,73.914631
"917",77.389999,78.93,76.650002,78.059998,4588100,75.264488
"918",79,80.82,77.5,78.760002,5926200,75.939424
"919",78.989998,79.410004,76.730003,77.209999,4799300,74.44493
"920",77.589996,78.839996,77.169998,78.040001,3660200,75.245208
"921",77.370003,77.949997,76.32,77.610001,4798800,74.830607
"922",78,79.25,77.559998,79.120003,2804200,76.286532
"923",79.919998,81.110001,79.57,80.830002,3439400,77.935292
"924",80.709999,81.300003,80.379997,80.959999,3019900,78.060634
"925",81.279999,82.269997,80.82,81.68,4130700,78.75485
"926",81.699997,82.970001,81.699997,82.620003,3191500,79.661189
"927",81.879997,83.760002,81.879997,83.370003,3304900,80.38433
"928",83.199997,84.519997,83.010002,84.470001,2930800,81.444935
"929",84.989998,85.400002,84.029999,85.330002,3614800,82.274137
"930",85,86.099998,84.129997,84.279999,3899600,81.261737
"931",84.32,86.239998,83.470001,85.800003,4003700,82.727306
"932",86.360001,86.790001,85.589996,85.650002,3302600,82.582676
"933",85.699997,87.099998,85.610001,85.970001,2976100,82.891216
"934",85.900002,86.720001,85.400002,86.300003,2936700,83.2094
"935",86.389999,87.5,86.18,87.419998,3226500,84.289285
"936",86.889999,87.919998,86.43,87.870003,3754100,85.308686
"937",88.139999,89.190002,87.620003,88.080002,4633800,85.512563
"938",87.279999,88.480003,87.040001,88.470001,2428100,85.891195
"939",89.629997,89.800003,88.860001,89.68,3005800,87.065924
"940",89.639999,90.360001,89.529999,90.099998,2930000,87.473679
"941",90.57,91.940002,90.529999,91.059998,4128400,88.405695
"942",91.309998,91.57,90.300003,90.900002,2679200,88.250363
"943",90.610001,91.169998,90,91.029999,2326300,88.376571
"944",91.110001,91.589996,90.300003,90.440002,2827300,87.803773
"945",89.889999,90.830002,89.440002,90.160004,2829400,87.531935
"946",90.650002,91.019997,88.830002,89.029999,3118400,86.434869
"947",88.809998,90.089996,88.730003,88.919998,3376900,86.328075
"948",89.57,91.019997,89.510002,90.599998,2286500,87.959105
"949",90.760002,91.110001,90.550003,90.699997,3985600,88.056189
"950",90.919998,90.919998,88.860001,89.699997,3421600,87.085337
"951",89.559998,90.300003,89.25,90.260002,2245900,87.629019
"952",90.550003,90.730003,89.949997,90.040001,3906500,87.415431
"953",90.519997,90.900002,89.120003,89.57,3558800,86.959129
"954",90.309998,91.480003,90.269997,90.57,3616300,87.929981
"955",91.370003,91.370003,89.860001,89.879997,3300000,87.260091
"956",89.75,89.790001,87.339996,87.360001,4686600,84.81355
"957",87.269997,88.769997,87.199997,88.379997,2495800,85.803814
"958",89.540001,89.779999,88.769997,88.940002,2592100,86.347496
"959",89.150002,89.160004,88.489998,88.769997,3642400,86.182446
"960",88.860001,90.32,88.599998,90.269997,2517400,87.638722
"961",90.07,90.910004,89.800003,90.459999,2567300,87.823186
"962",91.5,91.870003,88.980003,89.029999,3363000,86.434869
"963",88.730003,89.089996,86.5,87.120003,3918200,84.580547
"964",87.150002,87.779999,86.5,87.040001,3388200,84.502877
"965",87.260002,89.050003,86.910004,88.540001,2983600,85.959154
"966",88.93,88.93,87.169998,87.379997,4479800,84.832963
"967",85.400002,88.239998,85.400002,87.110001,3775400,84.570837
"968",87.860001,88.57,87.410004,88.150002,2568800,85.580523
"969",88.419998,89.669998,87.800003,89.550003,3742700,86.939716
"970",91.389999,92.110001,90.309998,91.459999,3600300,88.794037
"971",91.620003,92.489998,90.43,92.110001,3280600,89.425092
"972",93.43,93.43,91.800003,92.239998,2481900,89.5513
"973",93.029999,93.989998,92.309998,93.269997,2479300,90.551275
"974",92.980003,93.900002,91.589996,92.300003,3577600,89.609556
"975",92.019997,92.199997,90.790001,91.480003,2298300,89.492164
"976",91.349998,91.589996,90.669998,91.050003,3205200,89.071508
"977",91.739998,91.93,89.860001,90.739998,3474500,88.768239
"978",90.220001,92.550003,89.75,90.970001,6085300,88.993244
"979",91.290001,93.410004,90.830002,92.5,5344000,90.489997
"980",92.790001,92.830002,91.870003,92.419998,2194700,90.411733
"981",92.080002,93.18,92,92.400002,2042100,90.392171
"982",92.209999,94.040001,92.120003,93.660004,1952300,91.624794
"983",93.400002,94.43,92.970001,94.050003,2235900,92.006318
"984",94.370003,95.809998,93.93,95.769997,2549400,93.688937
"985",95.540001,96.360001,93.910004,94.449997,3756700,92.39762
"986",94.82,95.470001,93.809998,95.449997,2312400,93.375891
"987",96.199997,96.720001,95.900002,96.279999,2369900,94.187857
"988",96.720001,97.110001,95.919998,95.989998,2651200,93.904158
"989",96.349998,97.07,95.760002,96.57,2387300,94.471556
"990",96.18,96.339996,94.290001,95.239998,2984500,93.170455
"991",95.300003,96.330002,94.639999,96.139999,2218600,94.0509
"992",96.160004,98.18,96.080002,96.800003,3558700,94.696562
"993",96.57,97.730003,96.419998,97,2871800,94.892213
"994",97.449997,98.389999,97.269997,98.160004,2917000,96.02701
"995",98,98.459999,97.559998,97.699997,2662400,95.576999
"996",97.699997,98.919998,97.68,98.779999,1849300,96.633532
"997",99.050003,99.699997,98.25,98.470001,3229900,96.330271
"998",98.839996,99.900002,98.510002,98.989998,3100900,96.838968
"999",99.160004,100.489998,98.519997,100.349998,1954200,98.169416
"1000",100.260002,100.290001,99.120003,99.57,3241500,97.406367
"1001",99.93,100.5,99.260002,100.199997,2216100,98.022674
"1002",100.220001,101,99.839996,99.889999,2224700,97.719413
"1003",99.940002,100.610001,99.32,100.129997,2455500,97.954196
"1004",99.900002,100.330002,98.769997,99.040001,3706500,96.887885
"1005",99.199997,99.650002,98.830002,99,3609600,96.848753
"1006",98.739998,99.669998,98.519997,98.919998,2126000,96.77049
"1007",99,100.07,98.900002,99.949997,2236900,97.778107
"1008",99.059998,99.620003,99.010002,99.199997,1938900,97.044404
"1009",98.730003,101.129997,98.730003,99.260002,4191800,97.103105
"1010",99.080002,99.75,98.730003,98.959999,2530800,96.809621
"1011",99.120003,99.330002,98.129997,98.870003,2392100,96.721581
"1012",98.540001,99.339996,98.410004,98.779999,2342100,96.633532
"1013",98.550003,99.059998,97.860001,98.970001,2681300,96.819406
"1014",99.059998,99.410004,98.550003,98.800003,2091500,96.653102
"1015",99.360001,100.330002,99.089996,100.150002,5610500,97.973765
"1016",100.330002,101,99.629997,100.720001,3123400,98.531379
"1017",102.629997,102.629997,100.059998,100.099998,4549500,97.924849
"1018",99.330002,100.349998,98.400002,98.580002,4048200,96.437881
"1019",98.959999,99,97.629997,98.5,2604500,96.359618
"1020",98.139999,98.629997,96.360001,96.870003,6178400,94.76504
"1021",97.139999,98.129997,96.629997,97.650002,3010100,95.52809
"1022",98.300003,99.129997,97.540001,98.519997,2248600,96.37918
"1023",98.209999,99.220001,98.160004,98.75,2098000,96.604185
"1024",98.870003,99.889999,98.839996,99.669998,1320600,97.504192
"1025",99.269997,99.470001,97.790001,98.339996,2208400,96.203091
"1026",97.800003,98.309998,97.089996,97.68,2346500,95.557437
"1027",98.160004,99.07,98.010002,98.82,2299800,96.672664
"1028",97.639999,99.300003,97.57,98.489998,2085700,96.349833
"1029",98.599998,99.419998,98.300003,99.160004,1781600,97.00528
"1030",99.599998,99.599998,98.650002,98.989998,2168200,96.838968
"1031",99.260002,99.779999,98.230003,98.470001,2595300,96.330271
"1032",98.470001,99.589996,98.470001,99.449997,2327300,97.288972
"1033",98.489998,100.419998,98.470001,99.529999,2279600,97.367235
"1034",99.309998,101.209999,99.239998,101.029999,2624200,98.83464
"1035",100.620003,101.379997,100.099998,101.220001,2145800,99.020514
"1036",101.25,102.199997,101.080002,102.150002,2394300,99.930306
"1037",102.5,103.040001,102.239998,102.5,2099700,100.272699
"1038",103.110001,103.470001,102.139999,102.419998,2287900,100.194435
"1039",105,107.68,104.519997,107.489998,4070300,105.154265
"1040",107.5,109.910004,107.419998,109.650002,4021000,107.267333
"1041",109.669998,110.379997,108.25,108.290001,2674600,105.936884
"1042",108.75,109.260002,107.790001,108.18,2842000,105.829274
"1043",107.330002,107.589996,105.949997,106.25,3505700,103.941212
"1044",106.25,106.959999,105.639999,106.550003,2564400,104.234696
"1045",107.160004,108.68,106.059998,108.639999,3226600,106.279277
"1046",107.690002,109.18,106.690002,107.360001,3053900,105.027093
"1047",107.379997,109.75,107.370003,108.989998,2724000,106.621671
"1048",109.150002,109.989998,107.660004,107.93,2604600,105.584707
"1049",108.019997,108.610001,107.589996,108.370003,3937000,106.015148
"1050",109.129997,109.800003,107.93,108.279999,2932400,105.9271
"1051",108.419998,109.040001,107.769997,108.889999,2736500,106.523845
"1052",109.050003,110.139999,108.650002,109.849998,2741900,107.462984
"1053",110,110.489998,109.699997,109.790001,1909100,107.40429
"1054",110,110.669998,108.720001,110.599998,2593100,108.196686
"1055",111.580002,112,110.68,111.160004,2569100,108.744523
"1056",111.410004,112.370003,111.169998,112.199997,2171200,109.761917
"1057",112.379997,112.519997,111.830002,112.169998,1751000,109.73257
"1058",112.190002,112.730003,111.459999,112.300003,1887600,110.54964
"1059",111.800003,112.43,111.5,112.139999,1587700,110.39213
"1060",112.830002,113.650002,112.57,112.949997,2034700,111.189502
"1061",113.139999,113.139999,112.349998,112.599998,1516900,110.844959
"1062",113.120003,113.709999,112.449997,113.599998,1654800,111.829373
"1063",113.510002,113.709999,112.559998,113.480003,1602100,111.711248
"1064",113.940002,114.379997,113.339996,114.349998,2052300,112.567683
"1065",115.07,115.330002,113.779999,114.190002,2548200,112.41018
"1066",114.449997,114.779999,114.080002,114.230003,1770800,112.449558
"1067",114.470001,114.910004,113.580002,113.839996,1573000,112.06563
"1068",113.940002,114.720001,113.510002,114.589996,1772800,112.80394
"1069",114.32,115.010002,113.889999,114,2064400,112.22314
"1070",113.779999,114.260002,112.940002,113.029999,1604700,111.268257
"1071",113.019997,113.639999,112,113.449997,1445400,111.681709
"1072",113.010002,113.419998,112.550003,113.230003,1806500,111.465144
"1073",113.379997,113.599998,111.459999,111.68,2316300,109.9393
"1074",111.470001,112.050003,110.82,111.860001,2150200,110.116495
"1075",111.779999,112.519997,111.459999,111.559998,2959700,109.821168
"1076",112.019997,113.080002,110.870003,111.580002,2981500,109.840861
"1077",112.220001,113.860001,112.190002,113.75,2911500,111.977036
"1078",114.629997,115.400002,113.540001,114,4759800,112.22314
"1079",114,114.279999,112.559998,112.610001,2475500,110.854805
"1080",112.559998,112.82,110.150002,110.309998,2779100,108.590651
"1081",110.910004,111.980003,109.739998,111.949997,2875800,110.205089
"1082",111.43,111.790001,109.980003,110.059998,2033300,108.344548
"1083",110.349998,113.650002,110.25,113.25,2622500,111.484829
"1084",112.120003,113.589996,111.25,113.300003,2202500,111.534053
"1085",112.489998,112.690002,107.669998,108.660004,6396000,106.966375
"1086",107.769997,107.790001,104.449997,105,6965300,103.363418
"1087",104.199997,104.5,100.779999,103,7078200,101.394591
"1088",103.120003,103.650002,100.809998,101.720001,6060800,100.134543
"1089",102,102.599998,101.370003,101.889999,4249600,100.301891
"1090",101.239998,101.339996,99.239998,99.330002,4939200,97.781795
"1091",99.489998,102.809998,98.279999,102.580002,6440800,100.981139
"1092",102.760002,103.089996,99.010002,99.18,4465500,97.634132
"1093",99.099998,99.110001,94.949997,95.040001,6653500,93.55866
"1094",95.510002,95.800003,86.360001,86.589996,12437600,85.240362
"1095",88.25,89.449997,84.5,85.389999,12464400,84.059069
"1096",83.760002,86.290001,81.150002,85.93,12921400,84.590653
"1097",84.470001,90.540001,84.459999,89.330002,9025100,87.93766
"1098",92.290001,92.82,89.269997,89.629997,7247700,88.23298
"1099",89.379997,92.269997,89.260002,92.019997,4532800,90.585727
"1100",92.889999,95.709999,92.830002,95.190002,5721900,93.706324
"1101",96.480003,96.809998,93.360001,93.480003,4837700,92.022978
"1102",94.480003,94.900002,92.309998,94.330002,5020200,92.859728
"1103",92.220001,93.419998,90.010002,92.389999,7485100,90.949963
"1104",89.150002,89.910004,84.690002,87.190002,12042900,85.831016
"1105",87.25,89.269997,86.330002,89.230003,6405500,87.83922
"1106",90.209999,90.870003,88.410004,90.790001,11498800,89.374903
"1107",90.029999,91.440002,89.349998,91.010002,4771200,89.591475
"1108",92.230003,92.519997,89.709999,91.629997,6514200,90.201807
"1109",91.889999,92.5,89.029999,89.220001,6612300,87.829374
"1110",88.489998,88.5,83.160004,84.07,9161200,82.759643
"1111",84.459999,86.760002,84.029999,85.25,6079900,83.921251
"1112",84.809998,87.220001,84.43,86.300003,4870000,84.954888
"1113",86.510002,87.830002,86.309998,87.459999,4184500,86.096804
"1114",87.480003,89.07,87.029999,88.029999,3982200,86.65792
"1115",87.959999,88.550003,86.57,88.540001,3119600,87.159973
"1116",88.75,89.120003,86.839996,88.589996,5527100,87.209189
"1117",88.559998,89.650002,86.879997,87.940002,4850400,86.569326
"1118",87.940002,89.379997,87.599998,88.330002,4124200,86.953247
"1119",88.18,88.330002,86.739998,87.699997,4940100,86.333061
"1120",88.089996,89.629997,88.07,89.040001,4714200,87.652179
"1121",89.169998,89.620003,88.330002,89.349998,3339600,87.957345
"1122",88,90.75,87.660004,90.419998,6185500,89.713511
"1123",94,94.330002,90.43,91.199997,6461400,90.487415
"1124",91.129997,91.610001,90.309998,90.559998,4207500,89.852417
"1125",91.290001,91.660004,90.099998,90.650002,3914000,89.941717
"1126",90.389999,90.389999,88.370003,89.540001,3836700,88.84039
"1127",83.919998,84.019997,78.580002,78.860001,8323300,78.243836
"1128",76.209999,78.610001,75.300003,76.809998,12690600,76.209851
"1129",77.230003,77.980003,75.879997,77.029999,6120700,76.428133
"1130",77.599998,80.169998,77.059998,78.720001,7430000,78.104931
"1131",78.25,81.139999,78.209999,81.139999,7154100,80.506021
"1132",83.43,83.440002,80.209999,80.769997,7066100,80.138909
"1133",80.190002,80.779999,76.260002,77.699997,7485800,77.092896
"1134",77.309998,78.760002,76.669998,78.690002,5000900,78.075166
"1135",77.57,77.57,74.040001,74.620003,6823100,74.036967
"1136",74.419998,76.889999,74.410004,75.300003,5133700,74.711654
"1137",71.32,73.190002,70.260002,70.610001,9431100,70.058297
"1138",71.669998,72.190002,70.059998,70.669998,6465500,70.117826
"1139",71.139999,73.690002,70.370003,71.550003,8812000,70.990955
"1140",72.080002,77.110001,72,75.599998,8659100,75.009306
"1141",80.870003,81.209999,76.849998,79.260002,9716200,78.640713
"1142",80.370003,82.309998,79.709999,82,8325700,81.359302
"1143",82.43,82.43,80.199997,81.110001,4721300,80.476256
"1144",81.339996,82.82,80.389999,82.199997,4041900,81.557736
"1145",81.629997,82.360001,80.769997,81.309998,2367200,80.674691
"1146",81.209999,81.980003,80.540001,80.980003,2844300,80.347275
"1147",80.970001,81.989998,80.370003,80.730003,3418500,80.099228
"1148",81.230003,81.699997,80.290001,80.599998,2985900,79.970239
"1149",80.129997,80.580002,78.949997,79.389999,3299600,78.769694
"1150",79.940002,80.589996,79.290001,80.07,2868700,79.444381
"1151",78.790001,78.989998,75.230003,76.040001,5461200,75.44587
"1152",76.440002,76.900002,74.110001,74.43,5074600,73.848449
"1153",75.139999,75.970001,74.010002,75.209999,3456900,74.622354
"1154",76.050003,78.559998,75.860001,78.220001,6055600,77.608838
"1155",79.459999,79.769997,77.690002,78.980003,5077000,78.362901
"1156",78.360001,78.800003,75.760002,76.150002,5468400,75.555012
"1157",77.300003,77.300003,74.510002,75.300003,6464200,74.711654
"1158",74.129997,74.82,71.739998,74.360001,6020500,73.778997
"1159",75.080002,76.839996,74.330002,75.269997,5791200,74.681882
"1160",75.419998,80.239998,75.419998,79.839996,7351700,79.216175
"1161",79.209999,79.580002,76.199997,77.940002,4823100,77.331026
"1162",78.099998,81.720001,77.400002,81.379997,5420000,80.744143
"1163",82.32,82.970001,80.410004,81.410004,5269300,80.773915
"1164",80.940002,81.730003,80.360001,80.800003,4169200,80.168681
"1165",80.169998,80.360001,78.879997,79.269997,5172900,78.650629
"1166",78.050003,79.800003,76.989998,78.669998,5096500,78.055318
"1167",79.209999,79.209999,76.120003,76.459999,4814000,75.862587
"1168",77.18,78.029999,75.43,77.769997,5502100,77.162349
"1169",76.949997,81.089996,76.470001,79.089996,5012100,78.472035
"1170",79.25,82.860001,79.25,82,6821300,81.359302
"1171",83.709999,87.139999,83.379997,86.900002,8715600,86.221018
"1172",85.839996,86.730003,84.360001,85.349998,6207100,84.683125
"1173",86.449997,90.199997,86.279999,87.650002,6285000,86.965158
"1174",88.059998,88.610001,86.629997,86.82,5221700,86.141641
"1175",88.18,89.290001,87.279999,88.339996,5524400,87.649761
"1176",88.489998,88.650002,87.370003,88.209999,4870100,87.52078
"1177",87.559998,88.139999,86.379997,87.18,4364800,86.498829
"1178",88.25,90.82,88.160004,89.800003,5468700,89.09836
"1179",89.209999,90.349998,89.209999,89.989998,6000900,89.286871
"1180",89.099998,90.580002,88.129997,89.940002,3967800,89.237266
"1181",88.150002,89.529999,87.809998,89.489998,2998700,88.790777
"1182",88.190002,91.449997,87.459999,91.239998,4946500,90.527104
"1183",90.669998,91.139999,89.370003,90.470001,4922900,89.763123
"1184",89.949997,91.790001,89.540001,91.550003,4000100,90.834687
"1185",91.82,91.989998,90.510002,91.32,3168000,90.606481
"1186",91.529999,91.75,89.5,89.589996,3449600,88.889994
"1187",88.300003,89.529999,85.639999,86.75,6015000,86.75
"1188",86.879997,88.010002,85.860001,85.910004,3891900,85.910004
"1189",85.910004,86.290001,84.050003,86.099998,4474700,86.099998
"1190",85.639999,86.830002,85.400002,86.489998,3095100,86.489998
"1191",85.989998,87.400002,85.5,87.239998,3092800,87.239998
"1192",87.080002,88.139999,86.449997,87.980003,4889900,87.980003
"1193",86.489998,87.870003,86.360001,87.400002,5861700,87.400002
"1194",87.5,88.5,87.489998,87.599998,2951700,87.599998
"1195",86.339996,86.589996,84.059998,84.379997,4497000,84.379997
"1196",84.639999,85.470001,83.809998,85.110001,2827000,85.110001
"1197",85.199997,86.889999,85.199997,86.019997,3027200,86.019997
"1198",85.290001,85.459999,83.209999,83.720001,3159400,83.720001
"1199",83.93,85.360001,82.349998,85.269997,3220400,85.269997
"1200",84.25,84.709999,81.769997,82.660004,6033400,82.660004
"1201",82.400002,87,81.760002,86.809998,4938500,86.809998
"1202",85.900002,86.290001,84.709999,85.019997,2808800,85.019997
"1203",85.57,86.209999,85.309998,85.529999,7202900,85.529999
"1204",86.129997,87.68,86.010002,86.379997,2711400,86.379997
"1205",86.709999,86.849998,85.620003,86.040001,1876500,86.040001
"1206",86.470001,87.32,85.339996,85.400002,2426300,85.400002
"1207",86,88.589996,86,87.860001,4983400,87.860001
"1208",88.459999,88.57,85.699997,86.559998,4408700,86.559998
"1209",87.279999,88.25,87.260002,87.769997,3006200,87.769997
"1210",87.040001,88.18,86.309998,87.800003,2765800,87.800003
"1211",88.330002,88.790001,87.029999,88.629997,3556200,88.629997
"1212",88.32,89.480003,87.970001,87.980003,3919000,87.980003
"1213",88.300003,91.760002,88.080002,90.949997,4443900,90.949997
"1214",90.519997,91.93,90.139999,91.830002,5250700,91.830002
"1215",92.050003,92.639999,91.160004,91.260002,4694300,91.260002
"1216",91.589996,92.620003,90.440002,90.739998,4364500,90.739998
"1217",91.279999,91.5,90.459999,91.410004,2519500,91.410004
"1218",91.720001,91.949997,90.959999,91.099998,1809300,91.099998
"1219",91.720001,93.650002,91.639999,93.300003,3130500,93.300003
"1220",93.919998,97,93.849998,96.519997,5097500,96.519997
"1221",96.480003,96.699997,95.5,95.910004,3138200,95.910004
"1222",94.910004,95.959999,94.519997,95.650002,4089500,95.650002
"1223",95.93,96.82,95.839996,96.349998,2648200,96.349998
"1224",96.349998,96.68,95.169998,96.550003,3251700,96.550003
"1225",96.580002,97.57,95.849998,97.110001,2594600,97.110001
"1226",96.980003,98.489998,96.739998,97.57,3187900,97.57
"1227",100.610001,102.110001,98.709999,100.830002,6306300,100.830002
"1228",101.400002,103.769997,101.089996,103.529999,6129400,103.529999
"1229",102.239998,104.160004,101.599998,104.139999,6156900,104.139999
"1230",102.519997,105.199997,101.5,104.449997,6294000,104.449997
"1231",104.099998,105.230003,103.18,103.519997,3846400,103.519997
"1232",104.309998,105.099998,103.050003,104.5,3711000,104.5
"1233",104.75,104.959999,103.699997,103.870003,2931700,103.870003
"1234",104.279999,105.949997,102.480003,102.970001,4500700,102.970001
"1235",104.25,104.989998,102.830002,103.260002,4323700,103.260002
"1236",101.379997,102.480003,100.019997,101.790001,4440600,101.790001
"1237",107.029999,107.32,102.660004,103.830002,3896400,103.830002
"1238",103.839996,104.379997,103.269997,103.419998,1994400,103.419998
"1239",103.150002,104.349998,102.339996,103.230003,2169300,103.230003
"1240",103.360001,105.18,103.209999,104.400002,3066200,104.400002
"1241",104.900002,105.779999,103.959999,104.209999,2430700,104.209999
"1242",103.769997,104.82,102.839996,104.739998,2426600,104.739998
"1243",104.199997,104.660004,103.339996,104.400002,1933800,104.400002
"1244",103.559998,104.07,100.169998,101.230003,4413200,101.230003
"1245",101.510002,102.43,100.82,101.809998,1990600,101.809998
"1246",101.900002,104.120003,101.900002,103.419998,2073200,103.419998
"1247",103.120003,103.849998,102.239998,102.900002,2067100,102.900002
"1248",101.879997,102.110001,99.800003,100.620003,2996800,100.620003
"1249",100.730003,101.82,99.919998,101.339996,2663400,101.339996
"1250",99.639999,101.550003,99.639999,101.459999,2596700,101.459999
"1251",101.120003,102.370003,100.739998,101.099998,4022100,101.099998
"1252",101.790001,102.410004,100.639999,101.43,2129400,101.43
"1253",101.360001,103.330002,101.360001,102.32,3605300,102.32
"1254",103.029999,104.349998,102.610001,102.779999,4927800,102.779999
"1255",100.839996,101.190002,99.400002,99.480003,5082900,99.480003
"1256",99.269997,100.620003,98.620003,99.68,3289300,99.68
"1257",99.779999,100.379997,99.339996,99.480003,2726600,99.480003
"1258",100.300003,102.699997,100.239998,101.830002,3001500,101.830002
"1259",103,104.910004,102.669998,104.059998,3442400,104.059998
