"","SIAL.Open","SIAL.High","SIAL.Low","SIAL.Close","SIAL.Volume","SIAL.Adjusted"
"461",72.529999,73.029999,72.290001,72.480003,511700,70.277714
"462",71.599998,71.82,70.879997,71.470001,419000,69.298401
"463",71.120003,71.449997,70,70.330002,621200,68.19304
"464",70.949997,71.400002,70.790001,71.089996,383900,68.929943
"465",71.099998,72.910004,71.089996,72.330002,514700,70.132271
"466",71.82,72.190002,70.949997,70.959999,442200,68.803895
"467",71.489998,71.5,70.559998,70.889999,671500,68.736022
"468",71.290001,72.489998,71.029999,71.889999,610400,69.705638
"469",71.230003,72.309998,71.230003,71.870003,420000,69.686249
"470",71.760002,72.230003,71.120003,71.589996,423600,69.41475
"471",72.059998,72.800003,71.769997,71.879997,773500,69.695939
"472",71.330002,71.330002,70.089996,70.489998,915600,68.348175
"473",70.330002,70.959999,69.400002,70.400002,1155400,68.260913
"474",70.540001,71.080002,69.970001,70.790001,897200,68.639062
"475",70.489998,71.919998,70.410004,71.589996,471200,69.41475
"476",72,72,71.25,71.379997,488900,69.211132
"477",71.300003,71.389999,70.739998,70.900002,320200,68.745721
"478",71.07,72.199997,70.589996,71.209999,516100,69.046299
"479",70.580002,71.410004,69.970001,71.099998,406100,68.939641
"480",71.18,71.269997,69.919998,70.389999,440800,68.251215
"481",69.720001,70.150002,68.339996,68.529999,651000,66.44773
"482",68.18,68.699997,67.959999,68.559998,486200,66.476817
"483",67.970001,70.050003,67.93,69.809998,981600,67.688836
"484",68.800003,70.269997,68.440002,69.639999,797200,67.524003
"485",70.379997,71.599998,70.019997,70.559998,803000,68.416048
"486",70.389999,71.220001,70.089996,70.629997,398300,68.48392
"487",69.800003,70.57,69.400002,69.959999,566300,67.83428
"488",70.040001,70.620003,69.660004,69.870003,515300,67.747018
"489",70.360001,70.82,69.75,69.790001,509500,67.669447
"490",69.739998,70.110001,68.639999,68.690002,706400,66.602872
"491",69.089996,69.300003,67.849998,68.169998,805900,66.098668
"492",68.290001,70.370003,68.150002,70.209999,527400,68.076684
"493",70.620003,71.709999,70.199997,71.089996,936900,68.929943
"494",70.279999,70.980003,69,70.839996,950000,68.687539
"495",70.779999,71.849998,70.489998,71.599998,444100,69.424448
"496",71.690002,71.989998,70.779999,71.099998,356600,68.939641
"497",71.860001,72.93,71.669998,72.25,595900,70.0547
"498",71.379997,71.379997,70.18,70.470001,884200,68.518456
"499",69.980003,70.790001,68.540001,69.370003,1187200,67.44892
"500",68,68.800003,67.300003,67.529999,1014000,65.659872
"501",68.050003,68.169998,66.769997,67.800003,507200,65.922399
"502",67.510002,68.959999,67.300003,68.400002,491100,66.505782
"503",68.959999,69.970001,68.730003,69.93,537300,67.99341
"504",70.980003,71.220001,69.940002,70.25,562800,68.304548
"505",70.199997,70.779999,69.5,70.699997,391000,68.742083
"506",71.190002,71.290001,69.489998,69.589996,493900,67.662822
"507",69.980003,71.43,69.57,71.419998,691700,69.442145
"508",71.330002,71.730003,70.440002,70.660004,480400,68.703197
"509",70.860001,71.57,70.480003,71.190002,364300,69.218518
"510",71.32,72,70.690002,71.699997,608500,69.714389
"511",71.480003,72.120003,71.099998,71.959999,459800,69.967191
"512",72.550003,73.980003,72.25,73.589996,669200,71.552049
"513",73.769997,73.769997,72.5,73.120003,468700,71.095071
"514",73.309998,73.330002,70.940002,71.080002,585400,69.111564
"515",71.470001,71.959999,70.959999,71.769997,612800,69.782451
"516",71.050003,71.470001,70.580002,71.400002,357900,69.422702
"517",71.32,71.970001,71.190002,71.580002,634100,69.597717
"518",71.870003,72.459999,71.330002,72.18,329800,70.1811
"519",71.769997,72.279999,70.910004,72.169998,570600,70.171375
"520",73.5,74.25,73.389999,73.93,897400,71.882637
"521",73.769997,73.93,72.639999,73.529999,1032400,71.493713
"522",73.800003,74.940002,73.669998,74.339996,425200,72.281279
"523",74.089996,74.339996,73.57,73.870003,586000,71.824301
"524",73.260002,73.629997,72.620003,73.25,495300,71.221468
"525",73.400002,73.599998,72.739998,73.300003,304800,71.270086
"526",73.470001,74.129997,71.360001,71.860001,692400,69.869962
"527",70.43,71.519997,69.779999,70.419998,763800,68.469838
"528",69.580002,71.18,69.260002,70.720001,688300,68.761533
"529",70.669998,71.93,70.669998,71.610001,581300,69.626885
"530",71.639999,72.059998,70.57,70.690002,713100,68.732365
"531",71.18,71.449997,70.099998,71.07,870600,69.101839
"532",71,72.690002,70.669998,72.510002,616700,70.501963
"533",72.510002,72.809998,71.910004,72.220001,533800,70.219993
"534",72.269997,72.269997,70.769997,71.419998,2700200,69.442145
"535",69.949997,70.910004,69.57,70.709999,748400,68.751808
"536",68.959999,69.760002,67.480003,68.099998,1372200,66.214087
"537",67.949997,68.110001,66.519997,67.269997,1286700,65.40707
"538",68.989998,69.620003,67.760002,68.300003,853600,66.408553
"539",69.43,71.019997,68.989998,70.830002,857900,68.868487
"540",70.68,70.769997,69.449997,69.589996,435000,67.662822
"541",68.75,69.650002,68.610001,69.199997,612900,67.283623
"542",69.389999,69.769997,68.900002,69.040001,578900,67.128057
"543",68.260002,68.870003,67.580002,68.230003,645200,66.340491
"544",69.510002,70.309998,68.870003,70.220001,609200,68.27538
"545",70.68,71.120003,70.330002,70.779999,410900,68.819869
"546",70.970001,72,70.830002,71.589996,365100,69.607435
"547",71.440002,72.419998,71.260002,72.25,356000,70.249161
"548",72,72.730003,71.910004,72.400002,532500,70.395009
"549",72.019997,72.150002,71.599998,72.07,353700,70.074146
"550",71.720001,71.949997,71.010002,71.68,439000,69.694947
"551",71.940002,72.25,71.25,71.400002,336700,69.422702
"552",71.220001,72.059998,71.220001,71.830002,302100,69.840794
"553",71.75,72.57,71.309998,72.300003,446800,70.297779
"554",72.480003,72.5,71.150002,71.739998,589600,69.753283
"555",71.730003,71.809998,70.93,71.389999,417900,69.412977
"556",71.459999,72.120003,70.949997,71.110001,426500,69.140732
"557",70.769997,71.57,70.279999,71.510002,802500,69.529656
"558",71.410004,71.489998,69.93,70.400002,559600,68.450395
"559",70.470001,71.269997,70.199997,70.669998,462500,68.712915
"560",70.75,70.879997,69.959999,70.160004,373900,68.217044
"561",70.110001,70.559998,69.860001,70.419998,240900,68.469838
"562",70.43,71.400002,70.230003,71.029999,598300,69.259648
"563",70.529999,70.910004,70.169998,70.470001,378500,68.713608
"564",70.849998,71.290001,70.489998,71.029999,276500,69.259648
"565",70.650002,70.949997,69.709999,70.489998,399100,68.733107
"566",70.519997,71.050003,70.160004,70.849998,267100,69.084135
"567",71.050003,72.150002,70.660004,71.400002,730400,69.620429
"568",71.919998,73.43,71.639999,73.43,931200,71.599832
"569",73.279999,73.959999,73.07,73.129997,432100,71.307307
"570",73,73.529999,72.519997,72.610001,481900,70.80027
"571",72.550003,73.300003,71.980003,72.330002,352200,70.52725
"572",72.269997,73.940002,71.779999,73.150002,520500,71.326812
"573",73.32,73.989998,73.07,73.720001,789600,71.882605
"574",73.760002,74.440002,73.629997,74,627000,72.155625
"575",73.75,73.870003,73.510002,73.699997,484800,71.8631
"576",73.82,73.970001,73.5,73.800003,384700,71.960613
"577",73.480003,74,73.059998,73.989998,354500,72.145873
"578",74.220001,74.68,73.230003,73.370003,1114300,71.54133
"579",73.379997,73.879997,73,73.559998,304300,71.72659
"580",74,74,72.970001,73.089996,412600,71.268303
"581",72,72.989998,71.970001,72.230003,550700,70.429744
"582",72.339996,72.970001,71.989998,72.690002,343100,70.878278
"583",72.139999,72.459999,71.68,71.970001,604800,70.176222
"584",72.610001,73.68,72.18,72.650002,555700,70.839274
"585",72.959999,73.470001,72.040001,72.459999,193100,70.654007
"586",72.459999,72.870003,72,72.510002,254000,70.702764
"587",73.139999,73.389999,72.599998,73.089996,300400,71.268303
"588",73.389999,73.970001,73.110001,73.379997,329000,71.551076
"589",73.07,73.5,72.849998,73.199997,218500,71.375562
"590",73.120003,73.519997,71.699997,71.839996,400500,70.049458
"591",71.730003,72.370003,70.800003,71.18,452900,69.405911
"592",71.870003,72.190002,71.620003,71.900002,445700,70.107967
"593",72.220001,72.419998,71.610001,71.900002,420800,70.107967
"594",71.879997,72.589996,71.709999,72.480003,270900,70.673513
"595",73.029999,73.660004,72.529999,73.660004,455300,71.824103
"596",73.82,74.5,73.650002,74.360001,469100,72.506653
"597",73.519997,73.720001,72.120003,73.529999,1214200,71.697339
"598",73.300003,73.519997,72.32,72.669998,982500,70.858773
"599",72.440002,73.059998,72.139999,72.959999,525900,71.141546
"600",69.860001,72.169998,69,71.589996,1371100,69.805689
"601",71.199997,71.709999,70.110001,70.419998,753600,68.664852
"602",71.150002,71.150002,70.230003,70.550003,307300,68.791616
"603",70.760002,70.889999,70.040001,70.559998,498900,68.801362
"604",70.860001,71.290001,69.75,70.18,712900,68.430835
"605",70.480003,71.129997,70.129997,70.639999,848500,68.879369
"606",70.769997,70.769997,69.959999,70.150002,515000,68.401584
"607",69.779999,70.589996,69.779999,70.559998,247600,68.801362
"608",71.290001,72.25,70.769997,71.800003,561900,70.010461
"609",71.269997,71.269997,70.010002,70.510002,512500,68.752612
"610",70.160004,70.510002,69.309998,69.559998,342400,67.826286
"611",69.43,69.889999,69.199997,69.559998,473400,67.826286
"612",69.540001,70.089996,69.190002,69.690002,264200,67.95305
"613",69.400002,70.260002,69.330002,69.419998,318600,67.689776
"614",69.510002,69.599998,68.68,68.790001,448700,67.07548
"615",68.959999,69.470001,68.220001,69.339996,664900,67.611768
"616",69.510002,69.68,69.07,69.300003,678500,67.572771
"617",70.18,71.059998,69.970001,70.940002,621700,69.171895
"618",70.68,71.739998,70.25,71.480003,409400,69.698437
"619",71.5,71.769997,71.199997,71.339996,271100,69.56192
"620",71.970001,72.199997,71.559998,72.199997,315700,70.400486
"621",71.989998,72.239998,71.690002,72.220001,302800,70.419991
"622",71.970001,72.199997,71.769997,72.010002,383400,70.215226
"623",71.489998,72.269997,70.510002,72.230003,349700,70.6259
"624",72.470001,72.5,71.779999,72.330002,290700,70.723677
"625",72.540001,72.580002,71.989998,72.519997,655900,70.909453
"626",73.019997,73.019997,71.68,72.150002,403500,70.547675
"627",71.989998,72.769997,71.980003,72.690002,498600,71.075683
"628",72.449997,72.879997,72.209999,72.540001,497200,70.929013
"629",72.639999,73.470001,72.449997,72.970001,474100,71.349463
"630",73.160004,73.220001,72.330002,73.059998,273300,71.437461
"631",72.870003,73.669998,72.790001,73.360001,323000,71.730802
"632",73.360001,73.870003,73.080002,73.410004,525100,71.779694
"633",73.629997,73.830002,72.389999,72.68,738800,71.065903
"634",72.849998,73.080002,72.019997,72.410004,401000,70.801903
"635",72.129997,72.970001,72.129997,72.599998,313300,70.987678
"636",72.860001,73.199997,72.660004,73,498400,71.378796
"637",73.199997,73.739998,72.830002,73.650002,635900,72.014362
"638",73.769997,73.940002,73.18,73.190002,318000,71.564579
"639",72.32,73.769997,72.32,73.669998,536400,72.033915
"640",73.059998,74.120003,72.230003,73.699997,1259400,72.063247
"641",73.419998,73.949997,72.839996,73.709999,253000,72.073027
"642",74,74.239998,73.669998,74.010002,438000,72.366368
"643",73.949997,74.160004,72.68,73.68,366500,72.043695
"644",73.019997,73.589996,72.75,72.860001,372800,71.241906
"645",72.669998,73.599998,72.510002,73.580002,331700,71.945917
"646",74.580002,75.190002,74.279999,74.769997,1134200,73.109484
"647",74.980003,75.989998,74.57,75.309998,518800,73.637493
"648",75.510002,75.690002,75.160004,75.269997,468600,73.59838
"649",74.580002,75.610001,74.540001,75.519997,401500,73.842828
"650",75.110001,75.889999,75.040001,75.790001,486100,74.106836
"651",75.839996,76.690002,75.639999,76.580002,549000,74.879292
"652",76.610001,76.970001,76.169998,76.730003,406500,75.025962
"653",77.660004,77.660004,76.139999,76.400002,389600,74.703289
"654",76.290001,76.599998,75.839996,76.470001,275900,74.771735
"655",76.07,76.5,76.07,76.389999,308700,74.693509
"656",76.099998,76.480003,75.93,76.379997,309400,74.683729
"657",76.580002,77,76.25,76.709999,428400,75.006402
"658",76.529999,76.989998,76.360001,76.93,789300,75.221518
"659",77,77.220001,76.580002,77.150002,453400,75.436633
"660",77,77.110001,76.550003,77,576900,75.289963
"661",76.989998,77.389999,76.639999,76.739998,388000,75.035735
"662",77.099998,77.5,76.599998,77.400002,491300,75.681081
"663",77.330002,77.379997,76.779999,76.970001,448500,75.26063
"664",76.970001,77.43,76.769997,77.260002,579700,75.544191
"665",77.209999,77.449997,76.989998,77.139999,492500,75.426853
"666",76.870003,77.580002,76.870003,77.330002,1054300,75.612636
"667",77.5,78.160004,77.279999,78.040001,607000,76.306867
"668",77.800003,78.040001,77.43,77.550003,509300,75.827751
"669",77.550003,78.150002,77.510002,77.910004,500300,76.179757
"670",77.43,78.25,77.32,78.080002,647300,76.34598
"671",77.739998,77.800003,76.199997,76.980003,1122900,75.27041
"672",77.209999,77.900002,76.889999,77.660004,733300,75.935309
"673",76.550003,77.07,75.849998,76.339996,895400,74.644617
"674",76.360001,76.489998,75.959999,76.309998,538000,74.615284
"675",76.5,77.25,76.32,76.849998,594400,75.143293
"676",76.900002,77.239998,76.580002,77.080002,479400,75.368188
"677",76.910004,77.389999,76.739998,77.150002,501500,75.436633
"678",77.489998,77.779999,77.050003,77.489998,536600,75.769079
"679",77.690002,77.690002,76.370003,76.379997,691500,74.683729
"680",76.139999,76.379997,75.599998,75.879997,541200,74.194834
"681",76.050003,76.610001,76.029999,76.339996,422200,74.644617
"682",76.900002,77.080002,75.089996,75.18,492900,73.510382
"683",75.139999,75.970001,74.919998,75.769997,580800,74.087276
"684",75.330002,76.919998,75.330002,76.330002,586700,74.84723
"685",76.279999,77.370003,76.080002,77.059998,862400,75.563045
"686",76.349998,77.5,76.239998,77.379997,552200,75.876828
"687",77.489998,78.07,77.199997,77.879997,580400,76.367115
"688",78.5,78.839996,78.050003,78.330002,772600,76.808378
"689",78.449997,78.809998,77.910004,78.209999,572900,76.690707
"690",78.209999,78.459999,78.059998,78.290001,429700,76.769154
"691",78.5,79.089996,78.239998,78.830002,694500,77.298665
"692",78.889999,78.910004,78.169998,78.879997,435700,77.347689
"693",78.779999,78.959999,78.040001,78.75,469600,77.220218
"694",78.720001,78.93,78.300003,78.629997,380600,77.102546
"695",78.82,79.080002,78.669998,78.919998,322000,77.386913
"696",78.57,79.239998,78.510002,78.949997,779100,77.416329
"697",78.290001,78.629997,78.139999,78.379997,372700,76.857402
"698",78.349998,78.739998,77.779999,78.480003,365700,76.955466
"699",79.199997,79.32,78.580002,78.669998,400400,77.14177
"700",77.209999,78.110001,77,77.480003,1209600,75.974892
"701",77.82,77.870003,76.919998,77.449997,643000,75.945468
"702",76.57,77.169998,75.690002,76.480003,1211600,74.994317
"703",76.790001,76.879997,76.120003,76.57,660600,75.082565
"704",76,77.309998,75.849998,77.160004,604900,75.661108
"705",77.190002,77.739998,76.709999,77.650002,1066800,76.141587
"706",77.699997,77.82,76.550003,76.82,519500,75.327709
"707",77,77.220001,76.400002,76.769997,808800,75.278677
"708",76.769997,76.849998,73.239998,76.370003,1070400,74.886454
"709",76.5,77.129997,76.309998,76.839996,685200,75.347317
"710",75.980003,76.059998,75.519997,75.940002,704600,74.464806
"711",76.370003,76.370003,75.25,75.889999,568600,74.415775
"712",75.790001,76.089996,75.25,75.650002,594900,74.180439
"713",75.559998,77,75.32,76.889999,791300,75.396349
"714",76,76.800003,75.809998,76.410004,808300,74.925677
"715",76.57,76.769997,75.889999,76.419998,448600,74.935478
"716",76.010002,76.239998,73.650002,74.099998,1229200,72.660546
"717",74.580002,76,74.279999,75.769997,852700,74.298103
"718",75.440002,75.629997,74.57,75.349998,719100,73.886264
"719",75.669998,76.309998,75.18,76.010002,1063400,74.533446
"720",75.769997,76.980003,75.769997,76.910004,1045700,75.415965
"721",76.699997,77.080002,76.349998,76.440002,931800,74.955094
"722",76.93,77.730003,76.57,77.440002,846100,75.935668
"723",77.75,77.900002,77.050003,77.199997,916700,75.700325
"724",79.080002,79.150002,77.980003,78.129997,640400,76.612259
"725",78.349998,78.519997,77.199997,77.449997,351000,75.945468
"726",77.419998,78.459999,76.470001,78.290001,553300,76.769154
"727",78.129997,78.739998,77.18,78.690002,815800,77.161385
"728",78.519997,78.519997,77.650002,77.949997,553600,76.435755
"729",77.809998,78.480003,77.339996,78.059998,391000,76.543619
"730",78.629997,79.080002,78.18,78.889999,509600,77.357497
"731",78.93,79.07,78.269997,78.879997,453500,77.347689
"732",78.879997,79.370003,78.760002,79.260002,368600,77.720312
"733",79.440002,79.879997,79.059998,79.779999,340300,78.230208
"734",79.480003,79.980003,79.480003,79.900002,347800,78.347879
"735",80,80.580002,79.860001,80.559998,533200,78.995054
"736",80.57,80.809998,79.68,80.489998,415500,78.926415
"737",80.400002,81.669998,80.400002,81.480003,575300,79.897188
"738",81.330002,83.25,81.18,82.940002,1167700,81.328826
"739",82.669998,83.330002,82.440002,82.849998,903100,81.24057
"740",83.230003,84.309998,83.110001,84.190002,1633100,82.554544
"741",83.800003,84.32,83.529999,84.110001,556400,82.476096
"742",84.5,84.660004,83.830002,84.269997,678700,82.632984
"743",84.279999,85.290001,83.620003,84.339996,728000,82.701624
"744",83.860001,84.5,83.339996,84.419998,526300,82.780071
"745",83.639999,84.790001,83.589996,84.589996,521000,82.946767
"746",85.239998,85.910004,84.830002,85.139999,970400,83.486086
"747",84.300003,84.639999,83.860001,84.080002,570200,82.655401
"748",84.370003,84.660004,83.82,84.019997,380400,82.596413
"749",83.650002,84.559998,83.540001,83.699997,562900,82.281835
"750",84.059998,84.120003,83.330002,83.760002,659800,82.340823
"751",83.75,84.260002,83.449997,83.919998,516700,82.498108
"752",83.919998,84.190002,82.839996,82.870003,668100,81.465904
"753",82.68,82.790001,82.010002,82.779999,657800,81.377425
"754",83.059998,83.139999,82.610001,82.870003,614500,81.465904
"755",82.82,83.019997,82.389999,82.75,454600,81.347934
"756",82.190002,82.349998,81.610001,81.910004,456800,80.52217
"757",82.629997,82.629997,80.989998,81.360001,678900,79.981486
"758",81.18,82.339996,80.68,82.209999,824600,80.817083
"759",82.43,82.559998,81.309998,81.480003,687800,80.099455
"760",81.769997,82.110001,81.309998,81.730003,626400,80.34522
"761",81.959999,82.639999,81.68,82.18,600600,80.787592
"762",81.239998,82.150002,81.139999,81.190002,518100,79.814368
"763",80.339996,81.129997,79.860001,80.400002,786600,79.037753
"764",80.75,81.260002,80.220001,80.730003,1189000,79.362163
"765",80.610001,80.699997,79.669998,80.209999,676300,78.850969
"766",81.199997,81.199997,80.110001,80.489998,513400,79.126224
"767",80.940002,81.370003,80.43,80.980003,584300,79.607927
"768",81.150002,81.360001,80.75,80.989998,396800,79.617752
"769",80.510002,81.139999,80.099998,80.419998,768500,79.05741
"770",80.889999,82.029999,80.519997,81.139999,551300,79.765212
"771",81.010002,81.68,80.480003,81.089996,848000,79.716056
"772",80.650002,81.209999,80.25,80.900002,309600,79.529281
"773",81.269997,81.620003,80.620003,81.290001,321500,79.912672
"774",81.620003,82.230003,81.43,82.129997,808000,80.738436
"775",82.410004,82.989998,82.25,82.349998,750600,80.95471
"776",82.449997,82.93,82.150002,82.910004,608700,81.505227
"777",83.620003,84.260002,83.519997,84.080002,576800,82.655401
"778",83.980003,84.389999,83.809998,84.349998,711900,82.920823
"779",84.029999,84.650002,83.860001,84.230003,540300,82.802861
"780",84.730003,84.870003,83.470001,83.68,611200,82.262177
"781",84.25,84.510002,83.489998,83.900002,405000,82.478451
"782",83.93,84.519997,83.599998,83.760002,572600,82.340823
"783",84.269997,84.620003,83.5,84.459999,733900,83.02896
"784",85.080002,85.239998,83.940002,83.980003,813300,82.557097
"785",84.040001,84.389999,82.360001,82.989998,1021800,81.583866
"786",83,83.279999,82.540001,83.019997,584300,81.613356
"787",82.870003,83.480003,82.730003,83.309998,577200,81.898443
"788",82.980003,83.150002,82.089996,82.709999,479100,81.308611
"789",82.580002,83.379997,82.129997,83.129997,377600,81.721493
"790",83.230003,83.690002,82.550003,83.260002,538000,81.849295
"791",83.699997,84.120003,83.07,83.559998,557700,82.144208
"792",84.169998,85.419998,83.120003,85.269997,609800,83.825233
"793",84.800003,85.029999,84.540001,84.959999,443300,83.520488
"794",84.959999,85.129997,84.190002,84.470001,248300,83.038793
"795",84.18,85.279999,83.970001,85.019997,319800,83.579469
"796",84.970001,85.07,84.510002,84.739998,282300,83.304215
"797",85.300003,85.669998,84.93,85.410004,395900,83.962868
"798",84.970001,85.830002,84.800003,85.68,313600,84.22829
"799",85.260002,86.050003,85.110001,85.860001,298400,84.405241
"800",86.029999,86.349998,85.690002,85.940002,287400,84.483887
"801",85.940002,86.019997,85.25,85.279999,381100,83.835066
"802",85.260002,85.260002,84,84.400002,565600,82.969979
"803",84.169998,84.550003,83.809998,84.129997,518300,82.704549
"804",84.150002,84.339996,83.540001,83.589996,380200,82.173698
"805",83.629997,84.470001,83.269997,84.18,504800,82.753705
"806",83.919998,84.400002,83.489998,83.769997,294500,82.350648
"807",83.900002,84.989998,83.650002,83.970001,272000,82.547264
"808",84.379997,84.379997,83.510002,83.93,397500,82.507941
"809",84.010002,84.480003,83.459999,83.639999,259000,82.222854
"810",83.080002,83.870003,82.519997,82.879997,516500,81.475729
"811",82.93,82.93,82.169998,82.260002,274200,81.076561
"812",81.959999,82.370003,81.860001,82.089996,657900,80.909001
"813",82.129997,82.800003,82.040001,82.470001,531800,81.283539
"814",83.360001,84.220001,82.260002,82.540001,554700,81.352531
"815",82.239998,83.639999,82.029999,83.449997,577800,82.249436
"816",83.199997,83.910004,83.040001,83.519997,299700,82.318428
"817",83.790001,83.860001,82.57,83.110001,227700,81.914331
"818",83.160004,83.690002,82.949997,82.959999,848900,81.766487
"819",83.18,84.849998,83.059998,84.620003,753600,83.402609
"820",84.860001,85.660004,84.339996,85.529999,656000,84.299513
"821",85.43,85.800003,84.519997,84.910004,613800,83.688438
"822",85.169998,85.639999,84.68,85.480003,377300,84.250237
"823",87,87.059998,85.839996,86.160004,353300,84.920455
"824",86.370003,86.5,85.809998,86.099998,288400,84.861313
"825",86.209999,87.860001,85.690002,87.849998,683000,86.586136
"826",88.220001,88.550003,87.589996,88,454700,86.73398
"827",87.470001,87.709999,85.860001,85.93,1265900,84.69376
"828",85.589996,86.339996,85.190002,85.57,387900,84.338939
"829",85.650002,86.800003,85.519997,86,740600,84.762753
"830",86.050003,86.440002,85.480003,85.550003,479600,84.31923
"831",86.010002,86.379997,85.199997,85.900002,563600,84.664193
"832",85.330002,85.769997,84.919998,85.529999,380500,84.299513
"833",85.309998,85.599998,84.779999,85.300003,392900,84.072827
"834",84.989998,85.739998,84.739998,85.050003,480600,83.826423
"835",84.790001,85.25,84.279999,85.25,444700,84.023543
"836",84.889999,85,83.720001,84.349998,470800,83.136489
"837",84.349998,85.650002,84.139999,85.279999,371600,84.05311
"838",84.739998,84.900002,84.25,84.529999,306400,83.3139
"839",84.650002,84.839996,83.620003,83.650002,470800,82.446563
"840",84.18,84.18,82.900002,82.910004,645000,81.717211
"841",83.620003,84.080002,83.190002,83.559998,763600,82.357854
"842",83.540001,83.980003,83.290001,83.639999,644100,82.436705
"843",83.629997,83.919998,83.449997,83.470001,774900,82.269152
"844",83.230003,83.709999,83.099998,83.199997,475700,82.003032
"845",83.510002,84.129997,83.099998,83.760002,844700,82.554981
"846",83.089996,83.970001,83.089996,83.830002,1470200,82.623974
"847",83.75,84.220001,83.610001,83.769997,884300,82.564832
"848",83.989998,84.370003,82.900002,83.32,1118800,82.121309
"849",84.68,85.440002,83.779999,85,1691100,83.777139
"850",84.580002,86.260002,84.5,86.220001,807000,84.979589
"851",86.279999,86.879997,86.199997,86.699997,482400,85.452679
"852",86.720001,87.059998,86.260002,87.059998,367200,85.807501
"853",86.669998,87.190002,86.580002,87.050003,389000,85.79765
"854",87.029999,87.379997,86.449997,87.349998,570500,86.093329
"855",87.07,87.589996,86.160004,86.370003,413800,85.127433
"856",86.459999,86.760002,86.139999,86.43,417300,85.186567
"857",86.889999,86.889999,85.309998,85.519997,466900,84.289655
"858",85.379997,85.93,85.139999,85.5,471200,84.269946
"859",84.889999,85.339996,84.720001,85.150002,568300,83.924983
"860",85.800003,86.080002,84.900002,85.620003,426600,84.388223
"861",85.959999,86.139999,84.5,84.68,466000,83.461743
"862",84.879997,85.099998,84.449997,84.779999,583300,83.560303
"863",84.839996,85.029999,84.190002,84.349998,503100,83.136489
"864",84.080002,84.57,84,84.309998,579200,83.097064
"865",84.199997,84.910004,83.75,84.769997,917100,83.550445
"866",85.089996,86.059998,84.870003,86,573000,84.762753
"867",86.459999,86.940002,85.989998,86.660004,675800,85.413261
"868",86.660004,87.110001,85.629997,85.739998,490600,84.506491
"869",85.510002,86.050003,85.349998,85.519997,520000,84.289655
"870",86,86.239998,85.5,85.669998,427700,84.437499
"871",86.160004,86.730003,85.760002,86.730003,400800,85.482254
"872",86.889999,87.459999,86.389999,87.459999,410000,86.201748
"873",87.889999,87.889999,87.07,87.18,557900,85.925777
"874",87.120003,87.349998,86.699997,87.019997,459800,85.980117
"875",86.949997,87.459999,86.809998,87.029999,210900,85.989999
"876",86.940002,87.480003,86.209999,86.239998,218500,85.209439
"877",86.43,87.099998,86.43,86.57,404300,85.535497
"878",86.269997,87.510002,86.040001,87.099998,786800,86.059162
"879",86.970001,88.080002,86.669998,87.330002,728100,86.286417
"880",87.099998,87.879997,87.099998,87.699997,558400,86.651991
"881",88.769997,89.260002,87.919998,89.18,668700,88.114309
"882",89.620003,89.910004,89.199997,89.559998,713000,88.489765
"883",89.400002,89.669998,89.120003,89.349998,548500,88.282275
"884",89.449997,89.669998,89.099998,89.660004,965700,88.588576
"885",89.599998,89.709999,89.120003,89.169998,632300,88.104426
"886",89.650002,89.900002,89.040001,89.440002,530000,88.371204
"887",89.93,90.300003,88.980003,89.75,375200,88.677497
"888",89.589996,89.830002,89.029999,89.489998,465900,88.420602
"889",89.669998,90.970001,88.769997,90.949997,638000,89.863154
"890",90.75,90.949997,89.760002,89.879997,676300,88.805941
"891",89,90.709999,89,90.559998,1020700,89.477815
"892",90.919998,91.330002,90.199997,91.290001,383100,90.199095
"893",91.489998,92.239998,91.169998,92.190002,185600,91.088341
"894",92.160004,92.489998,91.629997,92.169998,345200,91.068576
"895",92.510002,94.779999,92.220001,94.190002,928800,93.064442
"896",94.5,94.660004,93.82,94,390200,92.87671
"897",94.279999,94.360001,93.480003,94.010002,382400,92.886592
"898",93.589996,93.610001,92.419998,92.779999,525100,91.671287
"899",92.889999,93.160004,92.25,92.57,436100,91.463798
"900",92.730003,93,91.32,91.699997,701200,90.604191
"901",91.910004,93.129997,91.769997,92.779999,402900,91.671287
"902",92.559998,93.470001,91.910004,93.379997,677100,92.264116
"903",93.82,93.82,93.099998,93.360001,576400,92.244358
"904",93.339996,93.940002,93.050003,93.419998,428900,92.303639
"905",93,93.589996,91.269997,91.470001,677200,90.376944
"906",91.690002,93.25,91.480003,93.010002,596100,91.898542
"907",93.199997,93.660004,92.82,92.980003,390100,91.868902
"908",93.07,93.559998,92.43,92.75,308800,91.641647
"909",92.290001,93.07,92.110001,92.510002,1176300,91.404517
"910",92.150002,93.68,92.150002,93.620003,602000,92.501253
"911",93.809998,94,93.150002,93.550003,621400,92.43209
"912",92.889999,93.760002,92.839996,93.290001,557800,92.175195
"913",92.519997,92.790001,91.339996,91.43,642900,90.337421
"914",91.970001,92.169998,90.68,91.190002,730800,90.100291
"915",91.209999,92.260002,90.949997,92.18,555100,91.078459
"916",91.709999,92.879997,91.529999,92.199997,561800,91.098216
"917",92.059998,94.610001,92.050003,93.879997,775300,92.758141
"918",92.360001,93.379997,92.120003,92.970001,665100,91.859019
"919",93.099998,93.440002,90.839996,91.059998,725300,89.97184
"920",91.57,91.940002,90.510002,90.790001,706100,89.70507
