"","CHRW.Open","CHRW.High","CHRW.Low","CHRW.Close","CHRW.Volume","CHRW.Adjusted"
"450",64.449997,65.089996,63.950001,65,993500,60.241067
"451",64.360001,64.639999,63.619999,64.5,960500,59.777674
"452",64.68,64.760002,63.880001,64.419998,606300,59.70353
"453",65.110001,65.290001,64.690002,65.190002,839100,60.417159
"454",65.139999,65.370003,64.639999,65.349998,746100,60.565441
"455",65.519997,65.610001,64.629997,65.110001,719400,60.343014
"456",64.82,65,64.059998,64.760002,1807400,60.018641
"457",65.010002,65.989998,64.779999,65.489998,1357000,60.69519
"458",65.410004,66.370003,65.330002,65.910004,1045600,61.084445
"459",65.75,66.029999,65.089996,65.709999,628300,60.899084
"460",65.120003,65.639999,64.93,65.519997,805900,60.722993
"461",65.080002,65.5,64.970001,65.120003,707400,60.352284
"462",64.489998,64.5,63.5,64,1025100,59.314281
"463",63.66,63.700001,63.09,63.34,1479400,58.702603
"464",63.869999,64.580002,63.470001,64,1145700,59.314281
"465",64.260002,64.870003,63.950001,64.529999,1642700,59.805477
"466",64.199997,64.379997,63.82,64.129997,914100,59.434761
"467",64.199997,64.959999,63.889999,64.809998,840600,60.064976
"468",64.989998,66.269997,64.93,66.110001,1242000,61.2698
"469",66.610001,67,66.230003,66.860001,1238400,61.964889
"470",66.629997,67.309998,65.970001,66.139999,1362200,61.297602
"471",65.459999,66.75,65.150002,66.519997,1506600,61.649778
"472",66,66,65.150002,65.529999,935900,60.732262
"473",65.870003,66.339996,65.529999,65.830002,1185500,61.010301
"474",63.93,64.040001,60,60.91,8985000,56.450514
"475",60.380001,60.720001,58.73,59.23,3176700,54.893513
"476",59.630001,59.970001,58.91,59.02,2633700,54.698889
"477",59.23,60.009998,59.110001,59.740002,2222100,55.366176
"478",59.720001,61.139999,59.220001,60.799999,2219200,56.348567
"479",60.959999,62.66,60.509998,62.299999,4082100,57.738745
"480",62.279999,62.279999,61.27,61.419998,2245700,56.923173
"481",61.279999,61.279999,60.240002,60.619999,1401900,56.181745
"482",60.610001,61.259998,60.25,60.860001,1063300,56.404175
"483",60.540001,61.43,60.23,61.32,1558300,56.830496
"484",60.709999,60.959999,60,60.669998,1360800,56.228084
"485",60.950001,61.360001,60.240002,60.52,802000,56.089068
"486",60.43,61.130001,60.290001,60.810001,827200,56.357837
"487",60.25,60.77,60.099998,60.450001,833700,56.024193
"488",60.700001,61.220001,60.200001,60.77,1041800,56.320764
"489",61.209999,61.459999,60.580002,60.619999,1196100,56.181745
"490",60.549999,60.919998,59.639999,59.639999,1205000,55.273495
"491",59.990002,60.16,58.75,58.880001,1521100,54.56914
"492",59.009998,59.880001,58.75,59.779999,1539000,55.403245
"493",60.029999,60.369999,59.459999,59.849998,1045900,55.46812
"494",59.41,60.529999,59.07,60.32,1500000,55.90371
"495",60.349998,60.52,59.369999,59.82,1239200,55.440317
"496",59.939999,60.060001,59.299999,59.689999,1308800,55.319834
"497",60.169998,61.16,59.970001,60.77,1181900,56.320764
"498",60.049999,60.07,59.080002,59.080002,1384400,55.053454
"499",58.48,58.830002,57.299999,58.259998,2165800,54.289337
"500",57.209999,58.150002,56.82,56.889999,2531700,53.012709
"501",56.380001,57.099998,55.889999,56.689999,2952800,52.82634
"502",56.400002,57.02,55.880001,56.619999,1644100,52.761111
"503",57.029999,58.150002,56.869999,58.040001,1300300,54.084334
"504",58.68,59.259998,57.490002,57.57,1206900,53.646365
"505",57.200001,58.060001,57.099998,57.919998,1126300,53.97251
"506",58.349998,58.57,57.360001,57.450001,656000,53.534544
"507",57.59,57.970001,57.139999,57.919998,847400,53.97251
"508",57.810001,58.48,57.209999,57.290001,1075100,53.385449
"509",57.57,58.240002,57.169998,58.02,1140500,54.065696
"510",58.220001,58.630001,57.939999,58.560001,1195000,54.568894
"511",58.220001,59.290001,58.110001,59.009998,910100,54.988222
"512",59,59.990002,58.950001,59.810001,1021700,55.733701
"513",59.93,59.93,58.709999,59.310001,800100,55.267778
"514",59.48,59.639999,57.810001,57.830002,1037400,53.888647
"515",57.57,57.689999,56.709999,57.369999,1231800,53.459995
"516",56.799999,57.049999,56.009998,56.34,1023000,52.500195
"517",56.540001,56.650002,55.349998,56.259998,1365500,52.425646
"518",56.48,56.970001,56.25,56.84,956300,52.966118
"519",56.400002,56.889999,56.02,56.66,1032600,52.798385
"520",57.540001,58.619999,57.43,58.529999,979000,54.540936
"521",58.779999,61.25,58.009998,60.849998,2851200,56.702818
"522",61.509998,61.959999,60.349998,61.860001,1644300,57.643984
"523",61.970001,61.970001,61.189999,61.439999,1183500,57.252607
"524",61.169998,61.580002,60.09,60.509998,938900,56.38599
"525",60.459999,61.110001,60.189999,60.240002,948200,56.134395
"526",60.75,60.939999,59.709999,59.91,1027700,55.826884
"527",59.849998,60.220001,58.990002,59.599998,891100,55.538011
"528",59.18,59.43,58.5,58.950001,883200,54.932313
"529",59.110001,60.48,59.110001,60.299999,1565300,56.190304
"530",60.169998,60.279999,58.849998,58.919998,1059000,54.904355
"531",57.950001,57.990002,56.830002,57.950001,1556100,54.000467
"532",57.860001,59.450001,57.84,59.240002,1334500,55.202549
"533",59.389999,59.810001,59.049999,59.529999,856200,55.472782
"534",59.490002,59.490002,56.860001,56.959999,2106800,53.077938
"535",55.970001,56.689999,55.5,56.580002,1350800,52.72384
"536",56.290001,56.580002,55.610001,56.25,1415300,52.416329
"537",54.009998,54.189999,50.810001,52.23,6557600,48.670308
"538",52.91,53.560001,51.810001,52.240002,2146600,48.679628
"539",52.73,53.66,52.73,53.349998,1735200,49.713974
"540",53.200001,53.66,53.07,53.25,1171300,49.620791
"541",52.959999,53.43,52.799999,52.849998,1016900,49.248051
"542",52.98,53.189999,51.919998,52.849998,1288900,49.248051
"543",52.73,53.25,51.970001,53.139999,1429200,49.518288
"544",54.07,54.27,53.540001,53.599998,1459700,49.946936
"545",54.009998,54.040001,53.540001,53.630001,1050900,49.974894
"546",54,54.110001,53.66,53.740002,1084700,50.077397
"547",53.5,54.029999,53.23,53.900002,1360000,50.226492
"548",53.91,54.02,53.66,53.799999,992600,50.133306
"549",53.759998,54.34,53.599998,54.23,688000,50.534
"550",54.07,54.790001,54.029999,54.610001,1029500,50.888102
"551",54.900002,55.509998,54.57,55.220001,1327800,51.456529
"552",55.049999,55.939999,55.02,55.900002,773000,52.090184
"553",56.130001,57.200001,55.799999,56.669998,1620900,52.807702
"554",56.919998,57.080002,56.380001,57.040001,1344300,53.152488
"555",57.009998,57.599998,56.75,57.439999,1089300,53.525224
"556",57.400002,57.830002,57.240002,57.41,1740200,53.49727
"557",57.32,57.470001,56.759998,57.259998,918600,53.357491
"558",57.25,57.25,56.639999,56.810001,796900,52.938164
"559",56.790001,57.34,56.639999,57.16,785600,53.264308
"560",57.18,57.419998,56.290001,56.529999,624100,52.677244
"561",56.450001,56.529999,56,56.099998,1153200,52.27655
"562",56.290001,57.060001,56.169998,57,1000600,53.115213
"563",56.639999,56.700001,56.23,56.240002,1014400,52.407012
"564",56.77,57.009998,56.450001,56.610001,889600,52.751794
"565",56.68,57.009998,56.150002,56.630001,1052700,52.770431
"566",56.380001,56.700001,55.560001,56.369999,1329500,52.836042
"567",56.77,57.599998,56.59,57.060001,1151500,53.482786
"568",57.290001,57.5,56.790001,57.450001,1830800,53.848336
"569",57.439999,57.509998,57.18,57.34,1061800,53.745231
"570",57.360001,57.630001,57.16,57.470001,1282300,53.867082
"571",57.470001,57.82,57.279999,57.459999,857000,53.857707
"572",57.369999,57.619999,56.959999,57.240002,1147900,53.651502
"573",56.77,57.490002,56.619999,57.27,1629900,53.67962
"574",57.07,57.459999,56.709999,56.740002,918700,53.182848
"575",56.540001,56.869999,55.91,56.52,921100,52.976639
"576",56.700001,57.48,56.27,57.400002,960800,53.801471
"577",57.220001,58,56.799999,57.549999,2281900,53.942065
"578",57.5,57.830002,57.200001,57.619999,2149100,54.007676
"579",57.139999,58.57,57.02,58.57,1298100,54.89812
"580",59.139999,60.939999,58.990002,59.040001,3298000,55.338655
"581",59.669998,59.900002,58.82,59.060001,1757800,55.357402
"582",59.169998,59.400002,58.720001,59.27,891000,55.554236
"583",59.16,59.16,58.110001,58.580002,1490000,54.907495
"584",58.900002,60.32,58.700001,59.099998,1738600,55.394892
"585",59.169998,59.330002,58.200001,58.599998,1197000,54.926238
"586",58.849998,59.889999,58.849998,59.869999,1409200,56.116619
"587",59.860001,60.290001,59.34,59.900002,958900,56.144741
"588",60.150002,61.02,60.060001,60.310001,998700,56.529037
"589",60.580002,60.84,59.939999,59.990002,975700,56.229099
"590",59.77,60.439999,59.110001,59.369999,1141800,55.647965
"591",59.5,59.950001,58.830002,59,1152700,55.301162
"592",59.490002,59.650002,58.860001,58.900002,726400,55.207433
"593",59.509998,60.91,59.490002,59.939999,1574700,56.18223
"594",60.139999,60.529999,59.720001,60.360001,768800,56.575901
"595",60.91,61.5,60.41,60.900002,1031000,57.082049
"596",63,63.16,61.330002,61.689999,1654000,57.822519
"597",61.48,61.68,61,61.400002,935700,57.550702
"598",61.509998,61.580002,60.369999,60.720001,1490200,56.913333
"599",60.75,60.880001,59.630001,59.849998,1581900,56.097872
"600",60.880001,61.290001,59.59,60.98,1869600,57.157031
"601",58.990002,59.799999,57.16,57.549999,4023000,53.942065
"602",57.549999,59.360001,57.549999,59.099998,1837000,55.394892
"603",59.009998,59.619999,58.799999,59.41,1539100,55.685458
"604",59.650002,61.139999,57.970001,60.310001,1512100,56.529037
"605",60.419998,61.860001,59.970001,61.57,1522400,57.710043
"606",62.049999,62.049999,61.369999,61.48,996900,57.625685
"607",61.580002,62.150002,61.150002,62.029999,809600,58.141204
"608",62.16,63.490002,62.110001,62.919998,1318300,58.975407
"609",62.049999,62.560001,61.849998,62.220001,1395700,58.319295
"610",61.970001,62.48,61.119999,61.5,918600,57.644432
"611",61.490002,62.189999,61.060001,61.48,1199700,57.625685
"612",61.48,61.759998,61.139999,61.380001,624700,57.531956
"613",61.290001,62.419998,61.240002,61.389999,1224500,57.541327
"614",61.529999,61.560001,59.68,59.869999,1457300,56.116619
"615",59.91,60.049999,59.34,59.529999,1007100,55.797934
"616",59.490002,59.790001,58.630001,59.16,1065200,55.451131
"617",59.91,60.18,59.279999,59.810001,1080700,56.060383
"618",59.580002,60.110001,59.52,60.07,628500,56.304081
"619",60.09,60.41,59.970001,60.220001,508700,56.444679
"620",60.139999,60.990002,59.959999,60.98,387000,57.157031
"621",60.790001,61.48,60.75,61.48,702000,57.625685
"622",61.330002,61.77,60.73,60.830002,957000,57.016437
"623",60.560001,61.91,60.41,61.73,1114200,57.860012
"624",61.98,62.57,61.66,61.970001,1228300,58.084968
"625",62.220001,62.369999,61.459999,61.740002,1357400,57.869387
"626",62.029999,62.139999,60.68,61,780600,57.175778
"627",60.98,61.52,60.75,61.02,797600,57.194524
"628",61.080002,62.099998,61.060001,61.91,870000,58.028728
"629",61.639999,61.950001,60.419998,60.639999,969300,56.838347
"630",60.779999,60.970001,60.139999,60.599998,783400,56.800853
"631",60.759998,62.049999,60.720001,61.939999,1139600,58.056846
"632",62.470001,62.810001,61.959999,62.259998,1429100,58.356784
"633",62.57,62.650002,61.709999,61.91,877300,58.028728
"634",61.630001,62.389999,61.27,61.639999,605400,58.104138
"635",61.73,61.959999,61.400002,61.52,886800,57.991023
"636",61.779999,62.189999,61.610001,62.189999,814600,58.622588
"637",62.439999,63.93,62.279999,63.549999,1473300,59.904575
"638",63.720001,64.139999,63.389999,63.630001,987400,59.979987
"639",63.529999,63.959999,63.330002,63.759998,1039500,60.102528
"640",63.009998,63.98,62.810001,63.599998,2277800,59.951706
"641",63.25,63.799999,63.18,63.32,358400,59.687769
"642",63.540001,63.880001,62.990002,62.990002,524500,59.3767
"643",62.950001,63.119999,62.330002,62.799999,786700,59.197597
"644",62.34,62.849998,62.150002,62.150002,651200,58.584885
"645",62.18,63.25,62.060001,63.220001,727500,59.593506
"646",64.110001,64.879997,61.650002,63.16,3084300,59.536947
"647",62.540001,63.16,61.93,62.34,2893100,58.763985
"648",62.150002,63.540001,62.07,63.040001,1273600,59.423831
"649",62.509998,63.450001,62.5,63.150002,1077500,59.527522
"650",62.810001,63.299999,61.810001,63.209999,1734200,59.584078
"651",63.189999,64.260002,63.009998,64.209999,1788100,60.526715
"652",64.589996,64.870003,64.040001,64.379997,1330400,60.686961
"653",64.400002,64.639999,64.279999,64.540001,866400,60.837787
"654",64.559998,64.989998,64.260002,64.800003,1167000,61.082874
"655",65.029999,65.529999,64.510002,65.349998,999600,61.60132
"656",65.269997,65.360001,64.050003,64.730003,1596200,61.01689
"657",64.870003,64.940002,64.239998,64.879997,871700,61.15828
"658",64.800003,65.559998,64.629997,65.510002,1172400,61.752146
"659",65.349998,66.290001,65.25,66.07,912000,62.28002
"660",66.050003,66.489998,65.650002,65.75,774000,61.978377
"661",66.349998,67.849998,66.120003,67.209999,1637400,63.354626
"662",67.279999,67.489998,66.580002,67.190002,733300,63.335776
"663",67.529999,67.830002,66.900002,67.510002,1658000,63.63742
"664",67.480003,67.93,67.099998,67.919998,921700,64.023897
"665",67.68,67.839996,66.779999,67.139999,1034200,63.288641
"666",66.779999,67.080002,65,66.150002,2546200,62.355433
"667",66.75,67.110001,65.989998,66.889999,1352400,63.052982
"668",65.510002,66.93,65.510002,66.029999,1390800,62.242314
"669",66.089996,67.379997,65.089996,67.010002,2064200,63.166101
"670",61.560001,61.970001,60.009998,60.5,6424400,57.029533
"671",60.07,60.5,58.75,59.93,4152700,56.49223
"672",59.360001,59.98,59.130001,59.720001,2604200,56.294277
"673",59.700001,59.900002,59.189999,59.34,1939400,55.936074
"674",59.540001,59.560001,58.939999,59.130001,1538000,55.738121
"675",59.27,59.349998,58.450001,58.810001,2011400,55.436478
"676",58.639999,58.779999,57.93,58.080002,1947200,54.748353
"677",57.799999,58.310001,57.59,57.779999,2304000,54.465559
"678",57.950001,58.509998,57.43,58.369999,1932200,55.021715
"679",58.400002,58.900002,58.200001,58.470001,1875200,55.115981
"680",58.25,58.310001,57.459999,57.52,1777800,54.220475
"681",57.830002,58.209999,57.709999,57.970001,986800,54.644663
"682",58.189999,58.349998,56.73,56.77,1302500,53.513498
"683",56.919998,57.240002,55.810001,55.98,2095200,52.768814
"684",55.98,57.57,55.98,57.189999,2017800,54.248578
"685",57.189999,57.560001,56.900002,57.02,1993400,54.087323
"686",56.740002,57.400002,56.610001,57.060001,1566200,54.125267
"687",57.060001,57.259998,56.27,57.060001,1839400,54.125267
"688",57.169998,57.830002,57.07,57.540001,3039100,54.580579
"689",57.599998,57.77,57.150002,57.23,1390100,54.286522
"690",57.369999,57.82,56.790001,56.93,1503300,54.001952
"691",57.16,57.540001,56.959999,57,1882200,54.068351
"692",56.990002,57.52,56.950001,57,1552200,54.068351
"693",57.049999,57.810001,57.049999,57.349998,1944200,54.400349
"694",57.32,59.16,57.130001,59.07,2100600,56.031886
"695",59.07,59.34,58.419998,59.200001,1222100,56.155201
"696",58.950001,59.400002,58.43,59.34,2334500,56.288
"697",58.810001,59.779999,58.610001,59.189999,1273300,56.145713
"698",59.200001,59.560001,58.650002,59.040001,1352100,56.00343
"699",59.02,59.290001,58.610001,58.689999,1396100,55.671429
"700",58.470001,58.740002,57.41,57.439999,1277900,54.48572
"701",57.650002,58.240002,57.490002,58.099998,1487800,55.111774
"702",58.25,58.740002,57.650002,58.57,1700200,55.557602
"703",58.509998,59.150002,58.459999,59.009998,1171300,55.974971
"704",58.619999,59.169998,58.509998,59.150002,1241100,56.107773
"705",59.040001,59.48,58.900002,59.459999,1488400,56.401827
"706",59.5,59.689999,58.470001,58.599998,1254500,55.586058
"707",59,59,58.450001,58.639999,1383600,55.624002
"708",58.59,58.91,58.07,58.139999,1446300,55.149718
"709",58.419998,58.57,58.080002,58.5,1244900,55.491203
"710",57.939999,59.049999,57.57,58.98,1206800,55.946515
"711",59.099998,59.82,58.599998,59.810001,1131100,56.733828
"712",59.869999,60.450001,59.41,60.259998,1368500,57.16068
"713",60.43,61.099998,60.220001,60.689999,1500400,57.568564
"714",60.82,61.110001,60.330002,60.59,848900,57.473709
"715",59.349998,59.959999,57.740002,59,2464700,55.965487
"716",58.950001,58.950001,57.259998,57.509998,1367500,54.552119
"717",56.790001,57.209999,56.130001,57.169998,1607300,54.229606
"718",56.630001,56.84,56.02,56.580002,1235400,53.669955
"719",56.82,56.830002,55.939999,56.25,1130000,53.356926
"720",56.689999,56.77,55.68,56.330002,1306900,53.432813
"721",56.549999,57.16,56.02,57.009998,833900,54.077836
"722",57.150002,57.709999,57.139999,57.41,1199600,54.457264
"723",57.68,58.02,57.48,57.650002,1296500,54.684922
"724",57.939999,58.560001,57.84,58.200001,925900,55.206633
"725",58.080002,58.759998,58.009998,58.439999,1093700,55.434287
"726",58.490002,59.02,58.400002,58.84,656500,55.813716
"727",58.919998,59.400002,58.419998,59.389999,1406900,56.335427
"728",59.459999,59.950001,58.810001,58.900002,1284900,55.870631
"729",59.119999,59.619999,58.959999,59.369999,944600,56.316456
"730",59.869999,60.73,59.84,60.470001,1430700,57.359882
"731",60.41,60.709999,60.32,60.369999,1633800,57.265023
"732",60.380001,61.91,60.25,61.560001,2060300,58.393821
"733",56.650002,57.900002,56.110001,57.259998,4612600,54.314977
"734",57.189999,57.439999,55.73,56,6167300,53.119784
"735",56.23,57.369999,56.060001,57,2383200,54.068351
"736",56.470001,56.580002,55.799999,56.07,1728000,53.186183
"737",56.150002,56.869999,56.049999,56.869999,1030700,53.945037
"738",56.939999,57.860001,56.799999,57.66,1089600,54.694406
"739",57.790001,58.400002,57.509998,57.869999,1205300,54.893604
"740",58.290001,58.330002,57.84,58.32,965900,55.32046
"741",58.09,58.470001,58.080002,58.200001,837500,55.206633
"742",58.330002,59.970001,58.27,59.869999,1829400,56.790739
"743",59.869999,60.099998,58.869999,59.110001,1803000,56.06983
"744",58.919998,59.5,58.82,59.490002,1015000,56.430286
"745",59.060001,59.130001,58.119999,58.700001,966300,55.680917
"746",59.5,59.580002,57.700001,57.869999,1418300,54.893604
"747",57.669998,58.060001,57.439999,57.669998,1423700,54.70389
"748",57.810001,57.990002,57.360001,57.470001,998800,54.514179
"749",57.060001,57.259998,56.450001,56.700001,2271500,53.783782
"750",56.73,57.040001,56.380001,57.040001,1064600,54.106295
"751",56.970001,57.41,56.25,56.5,1250900,53.594068
"752",56.139999,56.57,55.950001,56.259998,1374500,53.69906
"753",56.41,56.689999,55.880001,56.310001,955700,53.746786
"754",56.810001,57.549999,56.400002,57.16,1252400,54.558093
"755",56.119999,56.810001,55.91,56.810001,1577100,54.224027
"756",56.32,56.799999,56.240002,56.5,586100,53.928136
"757",56.759998,57.110001,55.970001,56.02,857700,53.469986
"758",55.84,56.950001,55.84,56.720001,1380300,54.138123
"759",56.75,57.200001,56.380001,56.5,1222200,53.928136
"760",56.959999,57.240002,56.439999,56.900002,1036800,54.30993
"761",57.18,57.419998,56.709999,57.330002,1313200,54.720357
"762",57.400002,57.580002,56.52,56.529999,1165500,53.95677
"763",56.119999,56.369999,55.310001,55.419998,1999300,52.897296
"764",54.779999,55.73,54.48,54.790001,5348500,52.295976
"765",54.560001,54.82,53.740002,54.330002,2219100,51.856916
"766",55.080002,55.16,54.369999,54.700001,1925900,52.210073
"767",55.32,55.459999,54.720001,55.119999,1200500,52.610953
"768",55.43,56.119999,55.330002,55.73,1164600,53.193186
"769",55.549999,56.57,55.5,56.310001,2058400,53.746786
"770",56.860001,57,56.23,56.52,818300,53.947226
"771",56.389999,56.889999,56.110001,56.459999,919900,53.889956
"772",56.189999,56.470001,55.889999,56.369999,458100,53.804053
"773",56.75,57.41,56.240002,57.400002,632800,54.78717
"774",57.529999,58.099998,57.349998,58.009998,870100,55.3694
"775",58.169998,59.07,58.169998,58.389999,779100,55.732104
"776",58.220001,58.720001,57.830002,58.139999,833600,55.493484
"777",59.029999,59.189999,58.66,58.880001,963400,56.199801
"778",58.509998,58.75,57.560001,57.830002,1361900,55.197597
"779",57.939999,60.360001,57.869999,59.939999,1900000,57.211547
"780",60.16,60.549999,59.950001,60.23,1509200,57.488347
"781",60.529999,60.650002,59.830002,60.049999,794700,57.316541
"782",60.240002,60.82,60.23,60.700001,849700,57.936954
"783",60.669998,60.93,60.419998,60.599998,705600,57.841504
"784",61.119999,61.130001,60.450001,60.540001,758800,57.784238
"785",60.900002,60.900002,59.740002,59.880001,761800,57.154281
"786",60.459999,60.48,59.279999,59.279999,871700,56.58159
"787",59.259998,59.34,58.490002,59.18,828900,56.486144
"788",58.709999,59.439999,58.630001,59.389999,479500,56.686584
"789",59.060001,59.41,58.869999,59.080002,392900,56.390697
"790",59.25,59.490002,58.84,59.200001,625900,56.505234
"791",59.360001,60.27,59.169998,59.619999,933000,56.906114
"792",60.220001,61.349998,59.369999,61.07,1136400,58.290111
"793",60.57,60.66,59.220001,59.709999,1678400,56.992017
"794",59.580002,59.900002,59.099998,59.66,749800,56.944294
"795",59.5,60.200001,59.27,59.580002,1623000,56.867937
"796",56.040001,56.919998,55.599998,56.310001,4337100,53.746786
"797",56.349998,56.740002,56.02,56.73,1372800,54.147666
"798",56.880001,56.959999,56.450001,56.790001,1088700,54.204937
"799",56.59,57.139999,56.509998,57.060001,906000,54.462647
"800",57.07,57.169998,56.18,56.439999,742900,53.870866
"801",56.34,56.66,55.59,55.720001,952300,53.183643
"802",55.540001,56.009998,55.259998,55.880001,1151600,53.33636
"803",55.75,56.299999,55.580002,56.130001,934400,53.57498
"804",56.16,56.299999,55.68,56.02,871500,53.469986
"805",55.900002,56.810001,55.669998,56.459999,819000,53.889956
"806",56.41,57.040001,56.150002,56.599998,909300,54.023583
"807",56.52,57.220001,56.48,56.919998,654800,54.329016
"808",57.02,57.290001,56.82,57.200001,911300,54.596273
"809",57.900002,60.57,57.900002,58.830002,2684900,56.152077
"810",58.18,58.57,57.330002,57.610001,1234100,54.98761
"811",57.580002,57.720001,57.049999,57.470001,1184200,54.853983
"812",57.509998,57.93,57.240002,57.43,968200,54.815803
"813",57.619999,57.630001,56.669998,56.869999,1009900,54.281293
"814",57.459999,57.700001,57.200001,57.450001,1603000,54.834893
"815",57.200001,57.59,56.650002,57.509998,999100,55.228625
"816",57.400002,58.110001,57.130001,57.849998,1030600,55.555138
"817",58.02,58.169998,57.240002,57.700001,1160000,55.41109
"818",57.830002,58.439999,57.830002,58.419998,1250300,56.102526
"819",58.650002,59.32,58.630001,59.220001,1229300,56.870794
"820",59.330002,60.240002,59.009998,60,1645700,57.619851
"821",59.849998,60.049999,59.369999,59.630001,1405900,57.264529
"822",59.759998,59.889999,58.669998,59.130001,1040400,56.784364
"823",59.77,60.32,59.689999,60.029999,1015400,57.648659
"824",59.939999,60.77,59.720001,60.389999,1357600,57.994379
"825",60.57,62.09,60.400002,61.799999,1680400,59.348445
"826",61.84,62.25,61.599998,61.619999,1267100,59.175586
"827",61.669998,62.459999,61.450001,62.09,2808400,59.626942
"828",61.869999,61.98,61.029999,61.639999,1457600,59.194793
"829",61.57,62.139999,61.549999,61.709999,1229000,59.262015
"830",61.669998,61.75,60.869999,60.970001,1466100,58.551373
"831",61.23,61.5,60.459999,60.919998,1333300,58.503353
"832",60.830002,60.970001,60.380001,60.450001,1066100,58.052
"833",59.560001,59.849998,58.700001,59.59,2057200,57.226115
"834",59.709999,60.119999,59.48,59.860001,1329900,57.485405
"835",59.439999,59.540001,58.860001,59.119999,1613800,56.774758
"836",58.82,58.98,57.349998,57.759998,2116200,55.468708
"837",57.830002,58.549999,57.509998,58.48,1090600,56.160147
"838",57.470001,58.610001,57.099998,58.290001,1730300,55.977686
"839",58.110001,58.169998,57.68,57.779999,1357700,55.487915
"840",57.759998,58.130001,57.369999,58,1316400,55.699189
"841",58.419998,58.810001,57.93,58.549999,1331100,56.22737
"842",58.27,58.970001,58.220001,58.900002,928400,56.563488
"843",58.75,59.610001,58.700001,59.459999,824200,57.101271
"844",59.029999,59.43,58.450001,58.77,1546000,56.438644
"845",58.880001,59.900002,58.779999,58.990002,1324500,56.649918
"846",58.919998,59.77,58.66,59.509998,1250300,57.149287
"847",59.580002,60.5,59.5,60.209999,1534000,57.821519
"848",60.330002,60.610001,60.049999,60.560001,933200,58.157637
"849",60.68,61.09,60.240002,60.720001,1109100,58.31129
"850",60.560001,61.02,60.509998,60.900002,786100,58.48415
"851",60.75,61.669998,59.880001,61.119999,1826200,58.69542
"852",61.400002,61.400002,60.119999,60.759998,2152900,58.3497
"853",60.880001,61.259998,60.52,60.799999,1214200,58.388115
"854",60.939999,61,60.189999,60.91,1199800,58.493752
"855",60.880001,61.049999,60.09,60.27,1545800,57.87914
"856",60.32,60.330002,59.5,59.740002,2419500,57.370166
"857",60.049999,60.68,59.5,59.939999,2066600,57.562229
"858",60.68,61.939999,60.07,61.73,2904100,59.281223
"859",61.32,61.75,60.75,60.93,2871800,58.512959
"860",59,60.970001,58.880001,60.099998,3286600,57.715882
"861",60.360001,60.380001,59.439999,59.599998,2042800,57.235717
"862",59.5,59.759998,59.279999,59.66,1440500,57.293338
"863",59.509998,59.959999,58.959999,59.310001,2224700,56.957224
"864",59.16,59.34,58.900002,58.919998,2187100,56.582692
"865",58.720001,59.880001,58.540001,59.700001,1881300,57.331752
"866",59.970001,60.139999,59.700001,59.919998,1390100,57.543022
"867",60.25,60.439999,59.689999,59.98,2131900,57.600644
"868",60.080002,60.650002,59.950001,60.080002,1949400,57.696679
"869",59.959999,59.959999,58.529999,58.950001,3040300,56.611504
"870",57.84,58.459999,57.48,57.66,3949800,55.372676
"871",57.720001,58.290001,57.389999,58.110001,1417200,55.804826
"872",58.240002,58.889999,58.16,58.68,1345800,56.352214
"873",58.939999,59.009998,58.52,58.790001,1072900,56.457851
"874",58.799999,59.09,58.450001,58.529999,1961400,56.208163
"875",58.709999,58.939999,58.48,58.700001,1153700,56.371421
"876",58.779999,59.169998,58.59,58.650002,569500,56.323405
"877",58.810001,59.110001,58.27,58.48,1614000,56.160147
"878",58.220001,58.470001,57.860001,58.139999,1639600,55.833635
"879",57.869999,58.380001,57.470001,58.25,2174700,55.939272
"880",58.189999,58.450001,58.049999,58.27,1264400,55.958479
"881",58.48,58.48,57.34,57.889999,2457300,55.593552
"882",58.080002,58.360001,57.75,57.91,1365200,55.612759
"883",57.970001,58.119999,57.52,57.720001,1464800,55.430297
"884",57.560001,57.82,57.130001,57.369999,1867500,55.094179
"885",57.34,57.560001,57.009998,57.130001,2123100,54.863702
"886",56.93,57.139999,56.110001,56.400002,2896800,54.496529
"887",56.639999,56.759998,55.919998,56.200001,1995900,54.303278
"888",56.189999,56.490002,55.950001,56.369999,1795400,54.467538
"889",56.389999,56.610001,55.93,56.490002,2085900,54.583491
"890",56.470001,56.73,56.279999,56.48,1630000,54.573827
"891",56.400002,57.099998,56.349998,56.540001,5227500,54.631803
"892",56.869999,57.16,56.509998,57.040001,2337800,55.114928
"893",57.220001,57.27,56.799999,57.040001,999500,55.114928
"894",57.259998,57.32,56.91,57.130001,1938400,55.201891
"895",57.099998,57.779999,56.919998,57.720001,1412800,55.771979
"896",57.18,58.43,57.18,58.220001,1267500,56.255104
"897",58.240002,58.549999,58.09,58.349998,953900,56.380714
"898",58.209999,58.48,57.610001,57.82,1501000,55.868602
"899",58.009998,58.049999,57.07,57.279999,1319600,55.346826
"900",57.650002,57.759998,56.52,56.610001,2063900,54.69944
"901",56.639999,57,56.389999,56.68,1309800,54.767077
"902",56.689999,56.740002,56.099998,56.27,1516900,54.370915
"903",56.470001,56.700001,56.119999,56.549999,1133300,54.641464
"904",56.619999,58.27,56.599998,57.700001,2561500,55.752653
"905",57.450001,58.139999,57.349998,57.450001,1771000,55.511091
"906",57.669998,57.990002,57.029999,57.740002,1013300,55.791304
