"","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"441",276.410007,276.989994,273.659992,276.229992,1900000,46.897661
"442",276.560001,277.409992,275.030003,276.560001,1872000,46.953689
"443",276.329994,277.660007,268.75,270.200005,2793000,45.873904
"444",272.199993,273.789997,267.479992,272.989998,4838500,46.347582
"445",272.189999,277.290001,272.010002,276.550007,4075000,46.951992
"446",275.879993,290.349998,275.879993,286.25,5617500,48.598833
"447",288.390007,294.029999,285.030003,289.449997,5627000,49.142121
"448",287.810001,291.940002,285.979996,290.039997,2670500,49.24229
"449",289.209995,297.549992,287.560005,294.389992,4676500,49.980822
"450",294.130001,304.610004,290.020008,298.670006,5881000,50.707472
"451",296.030006,297.940006,293.309994,295.750008,2661500,50.211722
"452",295.760002,297.269993,291.299992,296.009998,2799500,50.255862
"453",298.099995,299.349995,292.630005,297.700005,2865500,50.542788
"454",297.469997,298.290005,293.309994,294.099998,2328500,49.931587
"455",293.939991,294.370003,288.430004,290.720005,3071000,49.35774
"456",290.440006,292.420006,286.599998,289.599991,2048500,49.167587
"457",290.170002,291.730003,287.339993,289.330006,2908000,49.121749
"458",289.319992,294.379997,287.259998,291.219997,1817000,49.442628
"459",290.890007,291.739998,284.169998,288.400002,3120500,48.963856
"460",287.520008,289.659996,285.030003,286.219997,2241000,48.59374
"461",285,289.279995,285,287.929993,1873000,48.884059
"462",283.330002,285.790005,280.499992,284.659996,1972500,48.328886
"463",283.400002,285.739994,281.030006,282.089996,2125000,47.892558
"464",285.779991,286.620007,283.029995,284.130001,1989500,48.238905
"465",283.880005,287.549992,281.229992,287.490005,1835000,48.809359
"466",287.269993,287.269993,281.870003,282.159996,3787500,47.904442
"467",285.179996,285.629997,279.599991,280.690002,1995500,47.65487
"468",282.980003,282.980003,277.320004,280.189991,3070500,47.56998
"469",278.689995,280.130005,276.480007,278.360004,2067500,47.259289
"470",278.859997,279.93,275.66,277.460003,1829000,47.106489
"471",278.549995,278.549995,271.879997,273.050003,2764500,46.35777
"472",271.000004,272.719994,268.619995,271.900005,1779500,46.162526
"473",272.719994,274.969997,271.420002,272.57,1450500,46.276276
"474",274.090004,275.209999,271.520004,273.139992,2128000,46.373048
"475",267.549992,274.920006,267.000008,273.999996,4420500,46.519057
"476",274.290009,275.970001,267.220001,268.379993,2510000,45.564907
"477",267.859993,268.110008,264.899998,265.820007,2028000,45.130279
"478",265.809994,270.599995,264.400005,268.379993,2433500,45.564907
"479",267.689991,267.689991,262.460003,263.129997,2355000,44.673575
"480",263.75,267.220001,260.340004,264.130001,3191000,44.843353
"481",263.379993,263.770008,257.999992,258.169994,2400500,43.831478
"482",257.999992,259.979992,254.319992,255.340004,3115000,43.351009
"483",255.230007,257.339993,253.500004,256.91,3136500,43.617559
"484",254.659996,261.499996,253.320007,260,3080500,44.142172
"485",262.679996,264.150009,260.639992,261.709995,2335000,44.432491
"486",261.569996,266.289997,258.209991,262.940006,2663500,44.641319
"487",260.419998,262.409992,258.220005,260.109997,1392500,44.160847
"488",260.480003,261.170006,257.290001,258.540001,2433500,43.894297
"489",259.430008,262.929993,256.630001,256.739998,2039500,43.588697
"490",255.200005,259.619999,253.16,253.589993,2834000,43.053896
"491",256.299992,262.789993,256.299992,257.999992,3773500,43.802615
"492",259.379997,265.170002,258.519993,263.929996,3374000,44.809397
"493",264.099998,266.930008,255.499992,257.250004,2994500,43.675284
"494",254.650002,256.849995,248.999996,253.509998,3485000,43.040315
"495",254.069996,256.490002,253.509998,256.159992,2475500,43.490225
"496",260.900002,264.169998,258.859997,262.520008,2638000,44.570013
"497",264.519997,264.990005,260.499992,263.799992,1666000,44.787325
"498",262.000008,262.479992,258.899994,260.769997,1983000,44.2729
"499",260.73,262.740002,256.060009,257.57,3153500,43.729612
"500",253.029995,257.010002,252.479992,257.010002,3026000,43.634537
"501",257.469997,261.289997,257.43,260.799999,3042500,44.277994
"502",260.760002,270.499992,260.039997,268.190002,4573000,45.532651
"503",268.530006,273.889999,267.819996,269.510002,3e+06,46.140415
"504",272.709999,273.360004,265.919991,266.720009,2726500,45.662765
"505",265.790005,271.749992,263.920002,271.550007,1620000,46.489666
"506",274.640007,277.630005,272.830009,273.250008,2872000,46.780708
"507",274.459991,275.970001,271.469994,275.259991,1613500,47.124819
"508",274.400005,276.509991,271.399994,271.679993,1593000,46.51192
"509",272.639999,274.139996,270.750008,272.889996,1771000,46.719073
"510",274.510002,278.439999,271.77,277.910004,2204000,47.578504
"511",276.359997,284.379997,274.48,282.210007,2480500,48.31467
"512",283.369999,284.430008,278.799992,279.899998,2066000,47.919194
"513",280.52,280.629997,275.620003,277.210007,1625000,47.458664
"514",277.530003,279.990005,271.569996,271.569996,1742000,46.493088
"515",273.169994,275.540009,271.499996,272.280006,2407000,46.614643
"516",271.709995,272.220001,265.389996,267.159996,1541000,45.738091
"517",267.010002,271.270008,267.010002,269.200001,1245000,46.087342
"518",268.82,269.640007,262.5,264.869995,2309000,45.34604
"519",262.399998,266.410007,259.829998,264.529991,2387500,45.287831
"520",267.779999,273.980007,266.259995,268.110008,1885000,45.900734
"521",268.990002,271.399994,263.369999,271.240005,2262000,46.436593
"522",271.520004,273.220005,269.389992,269.899998,1042000,46.207182
"523",269.249992,270.170002,264.300003,265.170002,2000500,45.397402
"524",263.040009,264.319992,262.010002,263.509998,1722500,45.113207
"525",263.500004,264.370003,261.130009,262.049999,2009000,44.863254
"526",262.290001,267.299995,258.220005,258.910007,2797500,44.325684
"527",258.700008,262.530003,258.080006,259.519997,2093500,44.430115
"528",258.659992,262.080002,255.599995,260.709991,1687000,44.633843
"529",262.329998,265.66,261.889992,263.16,1784000,45.053287
"530",261.399994,263.530006,261.350002,262.409992,1537000,44.924885
"531",263.23,264.680004,259.489994,263.16,1607500,45.053287
"532",262.560005,264.080009,260.480003,263.719997,1151500,45.149159
"533",263.82,264.93,257.999992,260.550003,1899500,44.606453
"534",259.489994,259.489994,256.070004,257.000008,9191500,43.99869
"535",50.639999,51.25,50.169998,51.119999,1328800,43.759006
"536",51.240002,51.330002,50.779999,51.110001,1707400,43.750447
"537",51.619999,51.639999,50.66,51.259998,2088200,43.878846
"538",52,52.619999,51.32,52.439999,2353400,44.888933
"539",52.849998,52.849998,52.16,52.509998,2261600,44.948853
"540",52.52,52.549999,52.130001,52.32,2061500,44.786213
"541",52.130001,52.5,52.040001,52.110001,1797600,44.606453
"542",52.279999,52.400002,51.040001,51.110001,2303300,43.750447
"543",50.939999,51.060001,49.540001,49.830002,3388700,42.654761
"544",50.25,51.150002,49.59,50.93,3468400,43.596366
"545",51.299999,52.119999,50.950001,52,1683800,44.512292
"546",52.080002,53.369999,52.040001,53.060001,2858800,45.419659
"547",53.02,53.080002,52.75,52.950001,1603100,45.325498
"548",53.09,53.720001,52.950001,53.509998,1620400,45.804859
"549",53.41,53.66,53,53.59,921000,45.873341
"550",53.48,53.73,53.200001,53.5,1092800,45.7963
"551",53.459999,53.580002,52.330002,52.580002,1986600,45.008776
"552",52.689999,52.860001,52.34,52.650002,885700,45.068697
"553",52.52,53.66,52.52,53.48,1593900,45.77918
"554",53.779999,54.150002,52.970001,54.110001,2213300,46.318464
"555",54.02,54.959999,53.889999,53.990002,2036700,46.215744
"556",54,54.5,53.380001,53.59,1358100,45.873341
"557",53.259998,53.669998,52.73,53.549999,1706600,45.8391
"558",53.59,53.650002,53.27,53.330002,1470100,45.650781
"559",53.139999,53.75,52.880001,53.669998,1051200,45.941819
"560",53.689999,53.880001,53.330002,53.700001,1621400,45.967502
"561",53.5,54.299999,53.48,54.02,1759700,46.241423
"562",54.029999,54.509998,54.02,54.419998,2227100,46.583824
"563",54.099998,54.599998,54,54.509998,1685100,46.660864
"564",54.639999,54.93,54.509998,54.900002,2519700,46.994709
"565",54.900002,55.34,54.610001,55.310001,1631500,47.345671
"566",54.98,55.360001,54.099998,55.310001,3323700,47.345671
"567",55.279999,56.470001,54.66,56.389999,3001700,48.666101
"568",56.490002,58.580002,55.98,58.400002,5167700,50.400787
"569",58.41,58.75,58.200001,58.610001,2794800,50.582022
"570",58.400002,58.599998,58.119999,58.580002,2865700,50.556132
"571",58.610001,59.099998,58.5,58.93,1551500,50.858191
"572",58.650002,59.52,58.360001,59.349998,2399600,51.22066
"573",58.560001,60,58.009998,58.889999,3908100,50.823669
"574",58.73,59.240002,58.560001,58.720001,2167000,50.676956
"575",58.759998,58.869999,58.139999,58.400002,2365800,50.400787
"576",58.639999,58.779999,57.610001,57.720001,1996800,49.813928
"577",57.43,58.080002,57.310001,58.040001,1389800,50.090097
"578",58.380001,58.5,57.73,57.990002,5782100,50.046946
"579",57.91,58.099998,57.349998,57.880001,1249600,49.952013
"580",57.43,58.200001,56.919998,57.119999,1721400,49.29611
"581",57.18,57.32,56.48,57.279999,2059600,49.434194
"582",57.099998,57.619999,56.82,57.400002,1541900,49.53776
"583",57.310001,57.509998,56.619999,57.290001,2287300,49.442827
"584",57.880001,57.990002,56.540001,57.099998,2311500,49.278849
"585",57.419998,57.75,56.91,57.110001,2260300,49.287481
"586",57.279999,57.740002,56.389999,57.07,1940100,49.252959
"587",57.27,57.779999,56.919998,57.529999,1128400,49.649951
"588",57.82,57.950001,57.25,57.52,1481400,49.641322
"589",56.75,57.990002,56.700001,57.509998,1069400,49.63269
"590",57.560001,57.689999,56.779999,56.970001,1488900,49.166658
"591",56.860001,57.080002,56.290001,56.919998,1288800,49.123504
"592",57.029999,57.220001,56.48,56.580002,1350600,48.830078
"593",56.5,56.799999,56.110001,56.369999,1494900,48.64884
"594",56.630001,56.900002,56.150002,56.860001,830800,49.071725
"595",56.82,57.689999,56.689999,57.490002,877100,49.615433
"596",57.720001,58,57,57.889999,1147100,49.960641
"597",57.650002,57.799999,57.279999,57.66,1226000,49.762146
"598",57.599998,57.630001,55.919998,56.5,2130500,48.761034
"599",56.209999,56.669998,55.82,56.639999,1129300,48.881858
"600",56.18,56.790001,55.68,56.48,1571900,48.743773
"601",56.689999,56.950001,55.900002,56.549999,1602700,48.804185
"602",56.299999,56.669998,54.16,55,4054700,47.466494
"603",55.41,55.84,54.68,55.419998,1978700,47.828963
"604",55.360001,55.959999,55.029999,55.93,1968500,48.269109
"605",56.18,56.66,55.580002,56.470001,1184700,48.735145
"606",57.48,57.48,55.599998,55.709999,1413200,48.079242
"607",55.330002,56.369999,55.240002,56.139999,1046300,48.450344
"608",56.400002,56.82,56.07,56.369999,1366700,48.64884
"609",55.939999,56.119999,55.23,55.57,2866700,47.958419
"610",55.689999,56.169998,54.709999,54.73,1226000,47.233476
"611",54.91,55.200001,54.25,54.310001,1192600,46.871006
"612",54.34,54.560001,53.869999,54.34,941800,46.896896
"613",54.02,54.889999,53.939999,53.959999,1298300,46.568945
"614",53.950001,54.119999,53.43,53.560001,1492700,46.223736
"615",53.779999,54.549999,53.73,54.080002,1261200,46.67251
"616",54.029999,54.439999,53.73,54.240002,1324000,46.810594
"617",54.5,54.939999,54.200001,54.450001,1137600,46.991829
"618",54.419998,54.880001,54.27,54.599998,1141300,47.121281
"619",54.709999,54.75,54.080002,54.43,786700,46.974568
"620",54.5,54.950001,54.189999,54.639999,745700,47.155803
"621",54.529999,55.32,54.529999,55.27,1059800,47.699511
"622",55.189999,55.349998,54.200001,54.290001,1489300,46.853745
"623",54.029999,55.080002,53.759998,54.900002,2112500,47.380192
"624",55.290001,55.389999,54.77,55.150002,1133000,47.595949
"625",55.150002,55.689999,54.880001,55.27,1528300,47.699511
"626",55.560001,55.82,55.299999,55.57,1200500,47.958419
"627",55.459999,55.669998,54.099998,54.650002,2065100,47.164435
"628",54.630001,55.110001,54,54.720001,1537100,47.224847
"629",54.02,55.299999,53.990002,55.029999,2126800,47.886185
"630",55.060001,55.220001,54.549999,54.959999,1640600,47.825273
"631",53.830002,54.560001,53.650002,54.060001,2608600,47.04211
"632",54.25,54.369999,52.48,52.93,6543400,46.058802
"633",53.18,53.580002,52.75,52.799999,2850000,45.945677
"634",51.700001,52.099998,50.810001,51.209999,3724700,45.686954
"635",50.810001,51.380001,50.459999,51.23,2844500,45.704798
"636",51.450001,51.700001,51.049999,51.610001,2399900,46.043815
"637",51.580002,52.66,51.5,52.41,4041400,46.757534
"638",52.689999,52.939999,52.360001,52.630001,2515800,46.953808
"639",53.330002,53.450001,50.869999,51.400002,4693700,45.856465
"640",51.240002,51.240002,50.310001,50.740002,3568400,45.267646
"641",50.599998,50.900002,50.48,50.830002,691500,45.34794
"642",50.950001,51.400002,50.619999,50.75,1427500,45.276566
"643",50.490002,50.720001,49.790001,50.349998,1677900,44.919705
"644",50.02,50.669998,50.02,50.119999,1701500,44.714511
"645",50.279999,50.73,50.040001,50.669998,2026400,45.205193
"646",51.299999,51.73,51,51.34,1923900,45.802934
"647",51.389999,51.669998,51.040001,51.560001,2130700,45.999208
"648",51.68,54.169998,51.360001,53.77,3770200,47.970857
"649",53.59,53.959999,53.099998,53.490002,2655100,47.721056
"650",53.5,53.5,52.5,52.900002,1725400,47.194688
"651",53.09,53.400002,52.669998,52.860001,1169800,47.159001
"652",52.919998,53.5,52.689999,53.32,1019800,47.569389
"653",53.349998,54.139999,53.349998,54.02,1598800,48.193894
"654",54.07,54.75,54.049999,54.330002,1769000,48.470462
"655",54.150002,54.830002,54.150002,54.740002,1643800,48.836243
"656",54.610001,54.959999,54.259998,54.790001,1482700,48.880849
"657",54.830002,55.630001,54.759998,55.48,1302700,49.496431
"658",55.490002,55.759998,55.220001,55.5,1684800,49.514275
"659",55.59,56.610001,55.369999,56.610001,2310300,50.504561
"660",56.450001,57.040001,56.380001,56.849998,2550200,50.718674
"661",56.970001,57.5,56.720001,57.279999,2480500,51.102299
"662",57.349998,57.709999,57.02,57.700001,1705200,51.477003
"663",57.75,58.080002,57.32,57.66,1647500,51.441316
"664",57.700001,58.099998,57.380001,57.919998,1906000,51.673274
"665",58.060001,58.34,57.919998,58.119999,2250700,51.851704
"666",58.060001,58.259998,57.610001,57.84,2157800,51.601904
"667",58.16,59.209999,57.540001,59.040001,2829900,52.672483
"668",58.880001,58.91,58.139999,58.279999,2009100,51.994448
"669",58.43,59.259998,58.200001,59.18,2287700,52.797383
"670",56.939999,57.810001,56.389999,56.73,5042100,50.611618
"671",56.869999,57.139999,56.41,56.900002,2214800,50.763285
"672",57.07,57.360001,56.630001,57.27,1461900,51.093379
"673",57.360001,57.73,56.610001,56.93,1936600,50.790048
"674",56.830002,57.369999,56.689999,57.200001,1411900,51.030929
"675",57.110001,57.27,56.599998,57.259998,2192600,51.084455
"676",57.209999,58.459999,57.060001,58.439999,1966300,52.137192
"677",58.32,58.799999,57.98,58.52,2145400,52.208565
"678",58.720001,59.189999,58.580002,58.950001,1734200,52.59219
"679",59.099998,59.119999,57.860001,58.02,2175400,51.762491
"680",57.959999,58.119999,57.509998,57.619999,1310200,51.40563
"681",57.720001,58.459999,57.52,58.310001,1290700,52.021215
"682",58.560001,59.25,57.490002,57.779999,2423700,51.548373
"683",57.720001,58.990002,57.549999,58.98,2874400,52.618953
"684",58.759998,60.060001,58.549999,60.02,2786100,53.546789
"685",59.919998,60.099998,59.299999,59.669998,3366200,53.234535
"686",59.82,59.990002,59.110001,59.919998,2452900,53.457572
"687",59.98,61.029999,59.619999,60.880001,3092200,54.314038
"688",61.07,61.849998,60.91,61.630001,2488200,54.983149
"689",61.32,62.330002,61.290001,62.009998,2167600,55.729077
"690",62.32,62.369999,61.259998,61.73,1392000,55.477439
"691",62.119999,62.810001,61.790001,62.34,1527400,56.025653
"692",62.169998,62.759998,62.169998,62.59,1956300,56.250331
"693",62.689999,62.919998,62.119999,62.5,1934500,56.169447
"694",62.610001,62.84,62.490002,62.52,1315600,56.187421
"695",62.529999,63.330002,62.5,63.080002,2156400,56.690701
"696",63.630001,63.630001,62.799999,63.139999,3074400,56.744621
"697",62.639999,62.93,62.41,62.580002,1420900,56.241345
"698",62.66,62.66,61.040001,61.139999,2815700,54.947199
"699",61.599998,62.200001,61.060001,62.029999,2458600,55.747051
"700",61.84,62.099998,60.900002,60.93,1923600,54.75847
"701",61.150002,61.630001,60.59,61.619999,1434300,55.37858
"702",61.919998,61.990002,61,61.290001,1230400,55.082007
"703",61.369999,61.720001,61.169998,61.560001,1128100,55.324659
"704",61.029999,61.389999,60.669998,61.360001,1321300,55.144916
"705",61.459999,61.580002,60.779999,61.41,1301900,55.189851
"706",61.990002,61.990002,60.66,60.93,1018400,54.75847
"707",60,61.099998,59.91,60.599998,2278900,54.461894
"708",60.419998,60.560001,59.970001,60.040001,1745700,53.958618
"709",60.259998,60.400002,59.849998,60.009998,1145000,53.931654
"710",59.369999,60.619999,58.509998,59.439999,2146100,53.419389
"711",59.290001,60.25,59.150002,60.25,1056000,54.147346
"712",60.27,60.41,59.759998,59.959999,1129600,53.886719
"713",59.91,60.330002,59.91,60.220001,1181100,54.120386
"714",60.290001,60.990002,60.110001,60.790001,1664800,54.632651
"715",60.68,60.990002,60.279999,60.48,955600,54.35405
"716",60.32,60.75,58.810001,58.84,1638100,52.880164
"717",59.23,59.650002,58.93,59.450001,1529600,53.428378
"718",59,59.290001,58.639999,58.73,1270900,52.781305
"719",58.950001,59.349998,58.360001,58.529999,1123600,52.601562
"720",58.93,59.150002,58.509998,59.009998,1693100,53.032943
"721",59.09,60.549999,58.93,60.279999,1859400,54.174307
"722",60.509998,60.580002,59.540001,59.860001,2036300,53.79685
"723",60.02,60.509998,59.790001,60.169998,737200,54.075448
"724",60.299999,61.220001,60.259998,61.029999,1327800,54.84834
"725",60.939999,61.25,60.759998,60.77,891600,54.614677
"726",61.009998,61.25,60.669998,60.84,1174700,54.677586
"727",60.799999,61.099998,60.560001,60.860001,1064800,54.695561
"728",60.84,60.98,60.080002,60.130001,1508600,54.039502
"729",60.07,60.450001,58.619999,60.400002,1947500,54.282155
"730",60.669998,61.259998,60.32,60.639999,1808700,54.497843
"731",60.599998,61.209999,60.560001,60.959999,1144300,54.785431
"732",61.040001,61.240002,60.419998,60.48,1180300,54.35405
"733",60.139999,60.950001,59.68,60.700001,1492900,54.551767
"734",60.529999,61.200001,60.5,60.759998,855700,54.605688
"735",60.77,62.66,60.459999,62.52,1875400,56.187421
"736",62.52,63.330002,62.279999,62.869999,1218300,56.501969
"737",62.779999,63.740002,62.18,63.709999,1763200,57.256886
"738",63.669998,64.440002,63.080002,64.040001,1637400,57.553463
"739",63.73,64.669998,63.59,64.230003,1578100,57.72422
"740",64.220001,65.330002,64.110001,65.169998,1685400,58.569004
"741",64.779999,65.739998,64.75,65.260002,1354200,58.649891
"742",64.949997,65.199997,64.25,64.32,1758200,57.805101
"743",64.190002,64.580002,62.810001,63.07,2451100,56.681712
"744",62.77,64.370003,62.439999,64.129997,2638300,57.634343
"745",63.990002,64.620003,63.099998,64.540001,1497400,58.002818
"746",65.190002,66.089996,65.019997,65.489998,1745800,58.856591
"747",65,67.980003,64.739998,67.620003,3247900,60.77085
"748",67.470001,70.059998,67.470001,69.779999,4974900,62.712063
"749",70.379997,70.400002,67.5,67.93,2604200,61.049448
"750",67.970001,68.779999,66.580002,68.769997,2349500,61.804362
"751",69.809998,69.860001,68.389999,69.169998,3554600,62.163848
"752",69.080002,69.410004,68.349998,69.269997,2788600,62.253718
"753",68.639999,69.370003,68.150002,68.919998,1889700,62.344178
"754",69.360001,72.129997,69.360001,72,2655200,65.130309
"755",72.389999,73.970001,72.07,73.010002,3508800,66.043945
"756",72.5,72.889999,71.519997,72.389999,2177300,65.483098
"757",72.650002,72.970001,72.07,72.279999,1617200,65.383593
"758",72.370003,74.309998,72.050003,74.139999,2050900,67.066126
"759",74.379997,74.769997,73.970001,74.290001,2456800,67.201816
"760",74.769997,76.68,74.459999,76.389999,3260200,69.101448
"761",76.5,77.709999,76.050003,77.279999,2798400,69.906531
"762",77.25,77.279999,75.540001,75.959999,3626400,68.712475
"763",75.199997,79.449997,75.139999,77.089996,4894100,69.734657
"764",77.690002,77.760002,75.150002,76.790001,4624400,69.463285
"765",77.150002,77.150002,75.760002,76.059998,3469900,68.802933
"766",77.5,77.879997,75.900002,76.379997,2461000,69.0924
"767",76.550003,77.370003,75.25,76.309998,3090700,69.02908
"768",76.599998,77.050003,76.18,76.519997,1955500,69.219042
"769",76.660004,76.769997,75.910004,75.949997,3248100,68.703427
"770",76.010002,77.150002,75.860001,76.510002,1727400,69.210001
"771",75.43,76.349998,74.949997,75.199997,2108500,68.024987
"772",74.730003,76.18,74.599998,75.709999,1288900,68.486328
"773",76.25,77.629997,76.139999,77.610001,1592200,70.205046
"774",78.120003,78.120003,77.120003,77.290001,1199200,69.915578
"775",77.699997,77.919998,76.489998,76.699997,2002100,69.381868
"776",76.290001,76.75,75.93,76.449997,1103400,69.155721
"777",77.480003,77.480003,76.120003,76.75,2828100,69.4271
"778",77.040001,77.449997,76.050003,77.339996,3042700,69.960804
"779",77.239998,77.400002,76.309998,77.120003,2002800,69.7618
"780",77.239998,77.379997,75.940002,76.290001,2157600,69.010991
"781",76.370003,76.889999,75.709999,76.029999,1640500,68.775796
"782",76.269997,76.860001,75.720001,76.400002,1798200,69.110496
"783",76.550003,76.550003,73.779999,74.75,2838700,67.617925
"784",75.300003,75.300003,73.089996,73.720001,2640800,66.686201
"785",73.949997,74.720001,73.629997,73.68,1300300,66.650017
"786",73.779999,75.089996,73.449997,73.629997,1679300,66.604784
"787",73.779999,74.120003,73.18,73.839996,1930400,66.794747
"788",73.139999,73.849998,73.07,73.800003,1660500,66.75857
"789",74,75.139999,73.860001,74.349998,1397100,67.256089
"790",74.650002,74.75,74.059998,74.139999,1362200,67.066126
"791",75,75.410004,73.629997,74.059998,2702200,66.993757
"792",74.839996,74.839996,71.019997,72.169998,4743600,65.284087
"793",72,72.370003,71.410004,72.300003,2747300,65.401688
"794",71.980003,72.529999,71.440002,72.059998,1173200,65.184582
"795",72.080002,72.519997,71.449997,72.389999,1567100,65.483098
"796",72.300003,72.300003,70.849998,71.879997,1277800,65.021756
"797",71.93,72.599998,71.690002,72.220001,1299700,65.329319
"798",72.220001,72.75,72.019997,72.160004,808300,65.275046
"799",71.800003,71.919998,71.150002,71.550003,984400,64.723247
"800",71.5,74.720001,71.339996,74.440002,3005400,67.337505
"801",74.349998,74.580002,73.230003,73.949997,2060700,66.894252
"802",73.610001,75.370003,73.32,74.830002,2823500,67.690294
"803",74.639999,74.889999,73.199997,73.349998,2246200,66.351501
"804",72.830002,73.330002,72.260002,72.300003,2482900,65.401688
"805",72.349998,72.669998,71.800003,72.389999,2072700,65.483098
"806",72.480003,72.800003,71.93,72.290001,1410600,65.39264
"807",72.419998,72.800003,72.190002,72.660004,963900,65.72734
"808",72.870003,73.139999,71.769997,72.580002,1087300,65.654972
"809",72.529999,73.050003,71.919998,71.940002,1116100,65.076036
"810",71.599998,71.620003,70.309998,70.5,1585800,63.773428
"811",70.610001,71.410004,70.610001,70.769997,1400600,64.017663
"812",70.330002,71.209999,70.309998,70.470001,1361000,63.746291
"813",70.43,71.290001,70.309998,71.110001,1189000,64.325227
"814",71.940002,72.720001,71.660004,72.330002,1295700,65.428825
"815",72.610001,73.849998,72.110001,73.650002,1842200,66.62288
"816",73.82,73.889999,73.040001,73.370003,1384700,66.369597
"817",73.169998,73.18,72,72.43,1838600,65.92361
"818",72.57,72.870003,72.25,72.529999,1311000,66.014626
"819",72.830002,73.739998,72.730003,73.230003,1818000,66.651749
"820",73.18,73.660004,72.599998,72.690002,1773300,66.160257
"821",72.57,73.5,72.25,72.720001,1828700,66.187561
"822",72.760002,73.110001,72.110001,72.349998,1168700,65.850795
"823",72.470001,72.879997,71.470001,71.730003,1916500,65.286494
"824",71.730003,72.010002,71.510002,71.949997,1488500,65.486726
"825",71.720001,72.580002,70.279999,70.879997,3324800,64.512844
"826",70.839996,74.169998,70.730003,73.860001,3700800,67.225154
"827",73.93,75.339996,73.790001,74.550003,4513500,67.853173
"828",74.32,74.540001,73.32,73.610001,1351400,66.997611
"829",73.529999,73.830002,72.849998,73.029999,1058200,66.469711
"830",73.919998,74.849998,73.510002,74.559998,1952300,67.86227
"831",74.730003,75.5,74.5,75.309998,1889800,68.544897
"832",74.790001,75.059998,74.050003,74.830002,1050700,68.10802
"833",74.220001,74.379997,73.489998,73.879997,1394200,67.243354
"834",73.800003,74.830002,73.540001,74.800003,1033100,68.080716
"835",74.059998,74.300003,72.709999,73.970001,1613300,67.325273
"836",73.599998,74.25,73.029999,73.93,1408900,67.288865
"837",74.25,75.43,73.830002,75,1877000,68.262747
"838",74.730003,75.43,74.169998,74.389999,1548300,67.707543
"839",74.419998,74.559998,72.349998,72.440002,1228800,65.932714
"840",72.57,72.779999,71.580002,72.040001,910600,65.568645
"841",72.699997,74.510002,72.290001,74.5,1219300,67.807662
"842",74.110001,75.870003,74.110001,74.75,1272100,68.035204
"843",74.629997,75.510002,73.980003,75.349998,638700,68.581305
"844",74.970001,76.050003,74.889999,75.169998,1060900,68.417474
"845",75.5,77.239998,75.169998,76.489998,1402700,69.618898
"846",76.010002,76.989998,75.800003,76.760002,1067900,69.864648
"847",77.019997,77.019997,75.550003,76.830002,1505000,69.92836
"848",76.699997,77.260002,76.169998,76.639999,1305400,69.755425
"849",76.870003,78.019997,76.360001,77.730003,2435500,70.747514
"850",77.379997,77.919998,76.860001,77.220001,1742000,70.283325
"851",77.480003,77.919998,76.599998,76.970001,1244700,70.055783
"852",76.860001,77.029999,76.110001,76.5,1181000,69.628002
"853",76.459999,76.5,75.099998,75.169998,1400200,68.417474
"854",75.269997,75.580002,74.82,75.010002,1323800,68.271851
"855",75,75.489998,74.480003,74.949997,1221500,68.217236
"856",75.059998,75.18,74.169998,74.209999,1504600,67.543712
"857",74.199997,75.190002,74.199997,74.699997,1372400,67.989693
"858",73.93,74.330002,72.169998,73.82,2151300,67.188746
"859",73.910004,75.029999,73.660004,73.660004,1408300,67.043123
"860",73.660004,74.800003,73.550003,74.730003,1053000,68.017004
"861",74.75,75.849998,74.610001,74.660004,1647000,67.953292
"862",74.830002,78.029999,74.650002,77.809998,2152600,70.820322
"863",77.279999,78.849998,77.25,77.940002,1462600,70.938649
"864",77.900002,78.699997,77.620003,78.57,1901600,71.512053
"865",78.459999,78.68,77.580002,78.629997,1345000,71.566661
"866",78.690002,79.050003,77.800003,78.839996,1022800,71.757796
"867",78.709999,79.690002,78.709999,79.559998,1531000,72.41312
"868",79.589996,80.779999,79.150002,79.769997,1984300,72.604255
"869",79.93,81.260002,79.309998,81.139999,1776300,73.85119
"870",81.260002,82.5,80.919998,81.419998,2050400,74.106036
"871",81.529999,83.82,81.480003,83.580002,1979300,76.072007
"872",83.339996,84.349998,83.339996,83.849998,1756400,76.31775
"873",83.989998,84,82.139999,82.290001,1305600,74.897887
"874",82.169998,82.860001,81.57,81.949997,1940500,74.588425
"875",82.440002,82.529999,81.75,82.309998,1020200,74.916087
"876",82.080002,82.449997,81.760002,81.949997,667000,74.588425
"877",82.019997,82.309998,81.330002,81.389999,1364900,74.078732
"878",81.18,81.580002,80.400002,80.970001,1319000,73.696463
"879",80.589996,81.18,79.32,80.059998,2536700,72.868205
"880",79.800003,80.339996,77.93,79.110001,2882200,72.003546
"881",79.440002,80.059998,78.480003,79.970001,2648900,73.202692
"882",79.970001,81.830002,79.959999,81.029999,1846200,74.172989
"883",80.660004,80.949997,78.959999,79.739998,1615700,72.992152
"884",79.690002,80.239998,78.790001,78.93,1351900,72.250699
"885",79.050003,80.129997,78.510002,80.110001,1519900,73.330844
"886",80.139999,81.860001,80.110001,81.510002,1792000,74.612373
"887",82,82.959999,81.849998,82.360001,1968200,75.390442
"888",82.209999,83.059998,82.099998,82.889999,2430700,75.875591
"889",83.199997,84.709999,82.419998,84.639999,2379700,77.4775
