"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"903",90.889999,91.440002,90.25,90.470001,1812600,87.824803
"904",90.669998,90.809998,89.760002,90.160004,2998800,87.523869
"905",89.870003,90.449997,88.739998,88.870003,2477600,86.271586
"906",89.269997,89.489998,88.120003,89.389999,2901400,86.776379
"907",89.830002,90.160004,89.599998,89.910004,2471100,87.281179
"908",89.860001,90.260002,89.739998,90.050003,1638700,87.417085
"909",90.220001,90.449997,89.660004,89.949997,2600600,87.320003
"910",90.610001,91.029999,89.849998,90.589996,2502800,87.94129
"911",90.910004,91.25,90.220001,91.089996,2736000,88.42667
"912",90.360001,90.709999,89.230003,89.800003,4178600,87.174394
"913",89.550003,90.910004,88.43,88.470001,5022500,85.88328
"914",89.230003,90.970001,89.230003,90.290001,6587200,87.650065
"915",90.260002,91.190002,90.139999,90.449997,2928000,87.805384
"916",89.589996,90.540001,89.260002,89.739998,3964600,87.116144
"917",90.690002,91.870003,90.449997,91.699997,3150400,89.018835
"918",90.599998,92.150002,90.260002,91.230003,3706400,88.562584
"919",91.230003,91.959999,88.660004,88.75,4236400,86.155092
"920",88.959999,89.989998,88.269997,89.760002,3935200,87.135563
"921",89.199997,89.949997,88.510002,89.589996,4273200,86.970528
"922",89.910004,91.190002,89.769997,91.139999,2185100,88.475211
"923",91.690002,93.290001,91.470001,93.160004,4195700,90.436154
"924",93.099998,93.800003,92.5,92.849998,3281400,90.135213
"925",93.099998,94.550003,92.940002,94.160004,2978500,91.406916
"926",94.559998,94.870003,93.910004,94.290001,2477800,91.533112
"927",93.480003,94.599998,93.260002,94.529999,2339400,91.766093
"928",94.489998,94.82,93.889999,94.610001,2557600,91.843755
"929",94.410004,94.720001,93.870003,94.349998,2340600,91.591355
"930",93.980003,95.07,92.830002,92.949997,4265500,90.232287
"931",93.230003,94.029999,92.720001,93.559998,2297700,90.824453
"932",93.839996,94.440002,93.709999,93.93,3218600,91.183637
"933",94.360001,95.209999,93.75,93.760002,2959300,91.018609
"934",93.629997,94.290001,93.230003,93.870003,3246200,91.56486
"935",93.550003,94.540001,93.5,93.860001,2620700,91.555103
"936",93.620003,94.5,93.440002,94.370003,2063900,92.052582
"937",94.300003,95.209999,93.830002,94.440002,3211700,92.120862
"938",92.709999,94.07,92.57,93.589996,2697200,91.29173
"939",94.660004,95.580002,94.519997,94.599998,3903300,92.276929
"940",95.379997,95.849998,94.559998,94.660004,4219100,92.335461
"941",95.050003,95.5,94.699997,94.75,3742500,92.423247
"942",95.480003,95.910004,95.220001,95.440002,4810200,93.096306
"943",95.050003,95.419998,94.690002,95.25,2526600,92.910969
"944",95.129997,95.269997,93.93,94.110001,2447000,91.798964
"945",93.269997,93.860001,92.610001,93.849998,2649300,91.545347
"946",94.339996,94.489998,92.629997,92.849998,3532900,90.569904
"947",92.610001,93.080002,91.879997,92.010002,3284700,89.750535
"948",92.510002,93.82,92.470001,93.400002,3116400,91.1064
"949",93.720001,93.860001,93.360001,93.75,2320500,91.447804
"950",93.790001,94.019997,92.209999,92.889999,2379400,90.608922
"951",92.889999,93.389999,92.489998,92.949997,2389100,90.667447
"952",94.050003,94.779999,92.959999,92.989998,4799500,90.706465
"953",93.410004,93.660004,91.510002,91.970001,3695000,89.711516
"954",92.589996,92.919998,91.779999,92.440002,2367300,90.169976
"955",92.860001,93.07,90.830002,90.839996,3227300,88.609261
"956",90.959999,91.190002,90.050003,90.300003,3317800,88.082528
"957",90.5,91.540001,90.480003,90.889999,2474300,88.658036
"958",91.660004,92.919998,91.419998,92.760002,3330400,90.482117
"959",93.150002,93.360001,92.610001,93.260002,2240300,90.969839
"960",93.43,94.190002,93.139999,93.879997,2882400,91.574609
"961",94.099998,94.339996,93.57,94.279999,2321400,91.964788
"962",94.550003,95.160004,93.290001,93.330002,3326800,91.03812
"963",93.279999,93.459999,91.57,91.900002,2826900,89.643236
"964",93.440002,93.440002,91.169998,91.970001,2075200,89.711516
"965",92.169998,93.269997,91.870003,93.209999,2745600,90.921064
"966",93.199997,93.400002,91.339996,91.339996,2538000,89.096982
"967",90.43,91.440002,90.209999,90.400002,2750600,88.180071
"968",91.18,91.309998,90.019997,90.919998,1940000,88.687298
"969",91.080002,91.769997,89.959999,91.709999,3572300,89.457899
"970",92.510002,93.32,92.080002,93.300003,3462900,91.008858
"971",93.610001,93.940002,92.220001,93.099998,3931500,90.813765
"972",93.470001,93.470001,92.470001,93.18,2647700,90.891802
"973",93.239998,93.989998,92.989998,93.339996,2862900,91.047869
"974",92.82,94.160004,92.82,94.029999,3454100,91.720927
"975",94.540001,94.57,93.410004,93.629997,2832500,91.330748
"976",93.639999,93.790001,92.459999,92.650002,2970400,90.374818
"977",92.860001,93.360001,91.400002,92.459999,2807000,90.189481
"978",92.660004,92.910004,91.980003,92.470001,2602900,90.199238
"979",92.260002,93.239998,91.900002,92.900002,3424900,90.618679
"980",92.830002,93.169998,91.980003,92.239998,2502500,89.974883
"981",92.230003,92.839996,92.07,92.370003,2829800,90.101695
"982",92.169998,92.889999,91.82,92.610001,3215200,90.335799
"983",92.389999,92.529999,91.57,91.580002,2572000,89.331094
"984",91.93,92.970001,91.529999,92.919998,2523700,90.638184
"985",92.68,93.639999,92.57,92.959999,2219300,90.677203
"986",92.760002,92.989998,92.300003,92.800003,1832000,90.521136
"987",93.199997,94.43,93.199997,94.389999,2383100,92.072087
"988",94.5,94.769997,94.050003,94.220001,2517000,91.906264
"989",94.260002,94.550003,92.620003,92.739998,2636900,90.462604
"990",92.449997,92.620003,91,91.160004,4982900,88.92141
"991",91.050003,91.32,90.690002,91.199997,3543400,88.960421
"992",91.010002,91.940002,90.940002,91.889999,2846300,89.633479
"993",91.239998,91.470001,90.07,90.360001,2762500,88.57482
"994",90.800003,91.410004,90.709999,91.260002,2710200,89.457041
"995",91.360001,91.730003,91,91.449997,2380000,89.643282
"996",91.260002,92.089996,91.260002,91.970001,1863700,90.153013
"997",92.449997,92.5,92.129997,92.360001,1800500,90.535307
"998",92.279999,92.889999,92.269997,92.510002,2048100,90.682345
"999",92.559998,92.860001,92.389999,92.830002,1576400,90.996023
"1000",92.589996,93.209999,92.5,93.150002,2412300,91.309701
"1001",93.300003,93.57,92.720001,93.410004,1656700,91.564566
"1002",93.199997,93.410004,92.629997,93.260002,2777700,91.417528
"1003",93.209999,93.989998,92.900002,93.849998,2294700,91.995868
"1004",94,95.330002,93.800003,94.949997,3344200,93.074135
"1005",95.169998,95.559998,95.010002,95.199997,2775700,93.319196
"1006",95.419998,96.489998,95.080002,95.809998,2676700,93.917145
"1007",95.550003,95.660004,94.959999,95.339996,2635500,93.456429
"1008",94.910004,95.099998,94.5,94.910004,2061200,93.034932
"1009",94.849998,94.889999,93.449997,93.660004,2476100,91.809627
"1010",93.699997,94.230003,93.43,93.769997,1875100,91.917447
"1011",93.599998,94.080002,93.400002,93.800003,1884000,91.94686
"1012",93.599998,94.480003,93.489998,94.300003,1855000,92.436982
"1013",94.209999,94.32,93.339996,94.190002,2974600,92.329155
"1014",94.43,94.489998,93.910004,94.440002,2350600,92.574216
"1015",94.739998,94.93,94.419998,94.82,3101600,92.946706
"1016",94.599998,94.839996,93.949997,94.269997,2237400,92.407569
"1017",94.150002,94.190002,92.93,93.019997,2854000,91.182264
"1018",92.690002,93.489998,92.589996,93.209999,2260900,91.368513
"1019",93.410004,93.489998,92.599998,93.059998,1713600,91.221475
"1020",92.580002,93.339996,92.510002,93.260002,2021100,91.417528
"1021",93.18,93.220001,92.599998,92.949997,2354200,91.113647
"1022",93.290001,94.82,93.080002,94.589996,4379500,92.721246
"1023",94.239998,94.599998,93.970001,94.279999,2260800,92.417373
"1024",94.779999,95.190002,94.68,94.879997,1521400,93.005518
"1025",94.720001,94.760002,94.07,94.379997,2914100,92.515396
"1026",94.309998,94.519997,93.860001,94.209999,2418900,92.348756
"1027",94.620003,94.870003,93.949997,94.540001,1883400,92.672239
"1028",93.489998,94.540001,93.269997,94.279999,2780800,92.417373
"1029",94.230003,94.980003,94.080002,94.900002,2536900,93.025127
"1030",95.370003,95.860001,95.089996,95.739998,3118900,93.848528
"1031",95.559998,96.269997,95.379997,95.959999,4025900,94.064183
"1032",96.449997,96.760002,96.190002,96.389999,3166000,94.485688
"1033",95.389999,96.349998,95.160004,95.169998,3776600,93.28979
"1034",96.300003,97.279999,95.650002,96.82,4488000,94.907193
"1035",96.699997,97.5,96.290001,97.339996,3741400,95.416916
"1036",97.93,98.089996,96.769997,97.190002,3836900,95.269886
"1037",97.75,97.800003,96.589996,96.599998,3170000,94.691538
"1038",96.589996,96.800003,95.919998,96.010002,2193600,94.113198
"1039",95.82,96.230003,95.650002,95.760002,2245800,93.868137
"1040",95.830002,96,94.360001,95.169998,3307600,93.28979
"1041",95.099998,95.370003,93.690002,93.779999,3487000,91.927251
"1042",94.830002,94.830002,93.339996,94.07,2636800,92.211523
"1043",93.309998,93.440002,91.830002,91.830002,4108500,90.015779
"1044",91.75,92.300003,90.940002,91.57,4633300,89.760914
"1045",92.860001,92.860001,90.75,91.360001,3324700,89.555063
"1046",90.860001,92.279999,90.589996,91.239998,4288200,89.437432
"1047",90.360001,91.010002,90.18,90.559998,3886700,88.770866
"1048",90.989998,91.400002,90.589996,90.959999,3588700,89.162964
"1049",91.110001,92.790001,90.879997,92.709999,2923800,90.878391
"1050",93,93.839996,92.959999,93.160004,2812000,91.319505
"1051",92.82,93.540001,92.550003,92.910004,2197300,91.074444
"1052",93.279999,94.349998,93.080002,94.269997,2236500,92.407569
"1053",94.470001,94.769997,94.269997,94.389999,1957400,92.525201
"1054",94.489998,94.779999,93.5,94.230003,3457900,92.368366
"1055",94.620003,95.400002,94.589996,95.260002,2831300,93.378015
"1056",95.07,95.150002,94.669998,94.720001,2393800,93.289373
"1057",95.040001,95.980003,94.589996,95.769997,2572200,94.32351
"1058",95.980003,96.330002,95.540001,95.940002,1511900,94.490948
"1059",95.739998,95.889999,95.25,95.559998,1449500,94.116683
"1060",96.040001,96.169998,95.709999,95.809998,1185700,94.362907
"1061",95.889999,96.040001,95.459999,95.510002,1522500,94.067442
"1062",95.75,95.889999,95.279999,95.57,1303900,94.126534
"1063",95.139999,95.400002,94.699997,95.300003,945800,93.860615
"1064",95.349998,95.57,94.830002,95.230003,1170600,93.791672
"1065",95.18,95.790001,95.059998,95.5,1672800,94.057591
"1066",95.860001,95.949997,95.260002,95.459999,1342000,94.018194
"1067",95.480003,96.019997,94.82,94.989998,2521500,93.555292
"1068",94.989998,95.809998,94.5,95.610001,1923400,94.16593
"1069",95.540001,95.629997,94.980003,95.239998,2022000,93.801516
"1070",95.040001,95.279999,94.330002,94.459999,2240500,93.033298
"1071",94.330002,94.610001,93.800003,94.360001,2497100,92.93481
"1072",94.129997,94.790001,93.940002,94.739998,1529900,93.309068
"1073",94.760002,94.980003,94.269997,94.5,3024500,93.072695
"1074",94.309998,94.830002,93.769997,94.650002,2711600,93.220431
"1075",94.470001,95.019997,93.889999,94.860001,2237700,93.427258
"1076",95.160004,95.980003,94.900002,95.540001,3133700,94.096988
"1077",96,96.5,95.669998,96.389999,2636200,94.934148
"1078",96.720001,96.93,96.239998,96.5,5388900,95.042487
"1079",95.82,96.330002,94.559998,94.699997,2231000,93.269671
"1080",94.349998,94.43,93.32,93.389999,3339500,91.979459
"1081",93.309998,94.019997,93.239998,93.830002,2349100,92.412816
"1082",93.529999,93.639999,92.330002,92.400002,2264200,91.004414
"1083",92.43,93.349998,92.25,93.300003,2392700,91.890822
"1084",92.43,93.830002,92.360001,93.529999,3054900,92.117344
"1085",93.43,93.720001,92.669998,93.120003,2562700,91.713541
"1086",92.75,92.849998,91.300003,91.660004,4458400,90.275593
"1087",91.589996,91.870003,90.300003,91.120003,2724600,89.743748
"1088",91.900002,92.110001,91.150002,91.709999,2543200,90.324834
"1089",92.080002,92.739998,91.660004,91.949997,2392800,90.561207
"1090",91.169998,91.360001,89.739998,89.790001,2590400,88.433835
"1091",89.879997,91.519997,89.279999,91.449997,3456000,90.068758
"1092",91.379997,91.580002,89.5,89.769997,2691300,88.414132
"1093",89.550003,89.790001,87.889999,87.900002,4650200,86.572381
"1094",88.019997,88.5,85.559998,85.660004,4122000,84.366216
"1095",86,86.959999,85.709999,86.190002,5621800,84.88821
"1096",85.169998,85.720001,82.889999,85.110001,7911300,83.82452
"1097",83.730003,86.800003,83.480003,86.389999,6011000,85.085186
"1098",89.230003,90.779999,88.889999,90.059998,7835900,88.699753
"1099",89.349998,90.019997,88.970001,90,4513400,88.640662
"1100",90.599998,92.949997,90.599998,92.919998,4539700,91.516557
"1101",93.559998,93.779999,91.129997,91.160004,5253800,89.783145
"1102",92.800003,94.5,92.599998,93.580002,4080300,92.166592
"1103",93.540001,94.849998,93.209999,94.699997,2663700,93.269671
"1104",94.190002,94.410004,93.25,93.699997,4121600,92.284775
"1105",94.400002,95.389999,94.150002,95.169998,3173500,93.732574
"1106",95.239998,95.739998,94.370003,95.050003,2604600,93.614391
"1107",94.400002,96.019997,94.150002,95.589996,2292400,94.146228
"1108",96.93,96.980003,95.879997,96.120003,3995800,94.66823
"1109",96.25,96.25,95.43,95.660004,3090900,94.215178
"1110",95.699997,95.860001,94.879997,95.290001,2691300,93.850764
"1111",96.32,96.889999,95.699997,96.709999,2776900,95.249315
"1112",96.889999,96.970001,96.129997,96.709999,3018200,95.249315
"1113",96.699997,96.980003,96.129997,96.769997,2365000,95.308406
"1114",96.870003,97.379997,96.389999,97.269997,1828100,95.800854
"1115",97.199997,97.599998,96.739998,96.980003,1235000,95.515241
"1116",96.360001,97.18,96.330002,97.010002,1810800,95.544787
"1117",97.040001,97.800003,96.739998,97.059998,2418400,95.594027
"1118",97.139999,97.309998,96.580002,96.790001,1348100,95.328108
"1119",96.18,96.650002,96.18,96.529999,1741500,95.072033
"1120",96.25,97.239998,96.089996,96.830002,2227800,95.882024
"1121",96.57,96.699997,96,96.57,1349800,95.624568
"1122",96.139999,96.879997,95.849998,96.730003,1737500,95.783005
"1123",97.739998,98.410004,97.610001,98.230003,3331300,97.26832
"1124",98.540001,98.860001,97.959999,98.269997,1954900,97.307921
"1125",98.260002,99.209999,98.150002,98.879997,2789000,97.91195
"1126",99.139999,99.220001,98.870003,99.080002,2183000,98.109996
"1127",99.25,99.349998,98.940002,99.07,1549100,98.100092
"1128",98.599998,98.910004,97.32,97.400002,3042500,96.446444
"1129",97.470001,97.860001,97.230003,97.860001,1680000,96.901939
"1130",98.139999,100.059998,98.139999,99.970001,2686100,98.991283
"1131",99.849998,99.849998,98.760002,99.260002,1906800,98.288235
"1132",99.620003,100.160004,99.379997,99.690002,1472400,98.714025
"1133",99.370003,99.779999,98.57,98.75,1569100,97.783225
"1134",97.489998,99.410004,97.449997,99.32,1715100,98.347645
"1135",99.190002,99.25,97.400002,97.5,2388100,96.545463
"1136",97.699997,98.5,97.57,97.889999,2213500,96.931644
"1137",97.099998,97.489998,95.839996,95.879997,2363700,94.94132
"1138",97.029999,97.330002,95.370003,95.809998,3322600,94.872006
"1139",95.910004,98.059998,95.809998,96.379997,4038400,95.436425
"1140",96.400002,97.830002,95.589996,97.660004,4912600,96.7039
"1141",98.959999,100.629997,98.669998,100.629997,3657100,99.644817
"1142",100.660004,101.75,100.440002,101.160004,4415700,100.169635
"1143",100.970001,101.980003,100.830002,101.209999,2552000,100.219141
"1144",101.610001,102.379997,101.540001,101.980003,1517200,100.981607
"1145",102.339996,102.389999,101.949997,101.959999,606500,100.961798
"1146",102.050003,102.190002,101.620003,101.629997,1025900,100.635027
"1147",101.419998,101.93,101.18,101.669998,984100,100.674636
"1148",101.199997,101.43,100.57,100.720001,1485500,99.73394
"1149",100.970001,101.349998,99.870003,99.919998,1743100,98.941769
"1150",100.199997,100.849998,99.099998,100.230003,2128700,99.248739
"1151",99.900002,99.900002,98,98.32,3155700,97.357435
"1152",98.300003,99.489998,97.529999,98.089996,4231400,97.129683
"1153",99.07,99.849998,98.489998,98.800003,2610400,97.832739
"1154",99.639999,100.800003,99.639999,100.599998,2561100,99.615112
"1155",100.690002,100.779999,98.82,98.93,2646000,97.961463
"1156",99.199997,99.370003,97.239998,98.449997,2759800,97.486159
"1157",99.139999,100.230003,98,99.150002,3414000,98.179311
"1158",97.68,98.959999,97.68,98.690002,3099300,97.723815
"1159",98.690002,99.389999,97.099998,97.110001,3494800,96.159282
"1160",96.870003,98.32,96.5,98.220001,4829800,97.258415
"1161",99.279999,99.75,97.940002,98.980003,3802000,98.010977
"1162",98.480003,99.510002,98.150002,99.25,2505300,98.27833
"1163",99.75,99.949997,98.129997,99.389999,4426500,98.416959
"1164",101,103.919998,100.5,102.5,5882400,101.496512
"1165",102.419998,102.489998,101.260002,101.889999,3299900,100.892484
"1166",100.830002,101.800003,99.970001,100.900002,2516200,99.912178
"1167",101.529999,102.5,99.760002,99.82,3813100,98.84275
"1168",99.550003,100.309998,98.059998,100.169998,4530400,99.189322
"1169",99.260002,99.75,97.540001,97.760002,4098700,96.80292
"1170",98.57,99.870003,96.940002,99.769997,3562700,98.793236
"1171",100,101.309998,99.959999,101.269997,2764300,100.278551
"1172",100.889999,101.5,100.410004,100.75,2464500,99.763645
"1173",101,102.5,100.830002,102.339996,2555500,101.338075
"1174",102.25,102.860001,101.440002,101.75,2363800,100.753855
"1175",101.449997,101.980003,101.129997,101.589996,2253500,100.595418
"1176",102,102.639999,101.470001,102.440002,1702600,101.437102
"1177",102.190002,102.809998,101.870003,102.43,1924600,101.427198
"1178",102.660004,103.709999,102.650002,103.5,1942100,102.486722
"1179",103.25,104.449997,103.25,104.379997,1970200,103.358104
"1180",104.07,104.419998,103.660004,104,2298400,102.981827
"1181",104.230003,104.949997,104.059998,104.620003,2267000,103.59576
"1182",104.269997,104.989998,104.019997,104.699997,1961700,103.674971
"1183",104.589996,105.389999,103.580002,105.360001,3374700,104.328513
"1184",105.300003,105.300003,104.110001,104.379997,3075800,103.358104
"1185",103.830002,104.540001,103.580002,104.300003,2352200,103.793983
"1186",104.099998,104.82,104.07,104.389999,2143300,103.883543
"1187",104.199997,104.360001,103.43,103.639999,1904700,103.137182
"1188",103.349998,103.870003,102.730003,102.779999,2995100,102.281353
"1189",102.779999,104.629997,102.529999,104.580002,3190400,104.072624
"1190",103.879997,104.400002,103.599998,104.040001,2485200,103.535243
"1191",104.360001,104.360001,102.419998,103.050003,2506300,102.550048
"1192",103.720001,103.839996,103.010002,103.129997,2242900,102.629654
"1193",102.309998,102.769997,101.599998,101.870003,2467300,101.375772
"1194",102.150002,103.5,102,103.139999,2482900,102.639607
"1195",102.139999,102.400002,101.169998,101.169998,3003300,100.679164
"1196",101.269997,101.470001,100.580002,100.650002,2468900,100.16169
"1197",100.989998,102.57,100.989998,102.459999,2604700,101.962906
"1198",102.370003,102.449997,100.300003,101.169998,2590500,100.679164
"1199",101.5,102.849998,101.389999,102.779999,2236500,102.281353
"1200",102.029999,102.510002,101.839996,102.209999,1849900,101.714119
"1201",101.980003,104.260002,101.190002,103.839996,2958800,103.336208
"1202",103.269997,103.589996,102.470001,103.019997,2238100,102.520187
"1203",103.709999,106.150002,103.599998,105.400002,9962900,104.888645
"1204",105.389999,105.389999,103.919998,104.300003,4021200,103.793983
"1205",104.099998,104.830002,103.720001,104.059998,2399100,103.555142
"1206",104.410004,104.410004,101.919998,101.93,2468800,101.435479
"1207",101.379997,102.610001,100.879997,102.169998,2777300,101.674312
"1208",102.110001,103.050003,102.010002,102.959999,3189400,102.46048
"1209",103.709999,105.099998,103.580002,104.910004,2585600,104.401024
"1210",104.25,104.82,103.790001,104.309998,2751000,103.803929
"1211",104.050003,104.099998,102.620003,103.239998,2649700,102.739121
"1212",103.370003,104.010002,102.809998,103.510002,2036600,103.007815
"1213",102.82,105.059998,102.739998,104.489998,2198000,103.983056
"1214",104.360001,104.849998,104.129997,104.129997,1829000,103.624802
"1215",103.989998,104.739998,103.489998,103.849998,2085600,103.346162
"1216",103.860001,104.629997,103.449997,104.389999,1956400,103.883543
"1217",104.769997,104.900002,103.970001,104.699997,2106900,104.192037
"1218",104.309998,104.650002,103.279999,103.279999,2801900,102.778928
"1219",102.970001,103.550003,102.480003,103.25,2186900,102.749074
"1220",103.75,104.239998,103.489998,103.790001,2222800,103.286455
"1221",103.230003,104.169998,103.050003,103.919998,3360300,103.415822
"1222",103.010002,103.339996,100.860001,101.699997,6716300,101.206591
"1223",102.150002,102.839996,102.089996,102.580002,3044300,102.082327
"1224",102.690002,102.970001,101.019997,101.330002,3158600,100.838391
"1225",101.230003,102.349998,101.019997,102.190002,3329400,101.69422
"1226",101.980003,103.440002,101.720001,103.010002,3230500,102.510241
"1227",102.970001,103.050003,102.360001,102.5,2700000,102.002713
"1228",102.879997,103.269997,102.400002,102.540001,1866000,102.04252
"1229",102.949997,103.32,101.940002,102.93,2105900,102.430627
"1230",102.25,102.839996,101.540001,101.739998,2715900,101.246398
"1231",101.559998,101.959999,100.690002,100.919998,3128800,100.430377
"1232",101.559998,102.519997,101.419998,102.5,2099300,102.002713
"1233",102.480003,103.339996,102.330002,102.580002,2382800,102.082327
"1234",102.519997,102.879997,101.279999,101.540001,2213900,101.047372
"1235",102.150002,102.25,100.309998,100.989998,3834700,100.500037
"1236",100.650002,101.160004,100.150002,101.010002,4487100,100.519944
"1237",102.220001,102.470001,101.93,102.120003,3955200,101.624559
"1238",102.980003,103.389999,102.559998,102.690002,3380900,102.191794
"1239",101.879997,102.449997,101.449997,102.309998,2481600,101.813632
"1240",103.099998,105.230003,103.029999,104.440002,4612000,103.933303
"1241",104.860001,106.580002,104.5,106.440002,4946400,105.9236
"1242",106.669998,106.919998,106.080002,106.849998,5468200,106.331607
"1243",106.650002,107.099998,106.589996,106.769997,3038500,106.251993
"1244",106.410004,106.629997,105.629997,105.809998,2502100,105.809998
"1245",105.919998,106.580002,105.599998,106.230003,3376900,106.230003
"1246",106.279999,106.800003,106.080002,106.360001,2659700,106.360001
"1247",106.269997,106.5,105.839996,105.919998,1458000,105.919998
"1248",105.510002,105.669998,104.470001,104.839996,2182200,104.839996
"1249",105.150002,105.580002,104.779999,105.379997,2091700,105.379997
"1250",105.349998,105.769997,104.82,105.690002,2407200,105.690002
"1251",105.459999,105.550003,104,104.199997,2372800,104.199997
"1252",104.230003,104.709999,103.519997,104.059998,2151800,104.059998
"1253",103.970001,105.129997,103.160004,104.559998,1954400,104.559998
"1254",105,105.389999,104.300003,104.980003,1516800,104.980003
"1255",104.300003,104.860001,103.43,103.720001,2461600,103.720001
"1256",103.68,104.059998,103.370003,103.739998,1589700,103.739998
"1257",103.769997,103.919998,103.25,103.260002,1449000,103.260002
"1258",103.330002,103.989998,103.230003,103.559998,1502200,103.559998
"1259",104.300003,105.010002,103.660004,104.769997,2101800,104.769997
