"","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"904",82.75,83.220001,82.389999,83.199997,4369200,80.252453
"905",82.709999,82.739998,80.800003,81.059998,3941400,78.188268
"906",80.779999,82.25,80.709999,81.949997,3288600,79.046737
"907",82.089996,84.309998,81.610001,84.220001,4284900,81.236321
"908",83.540001,84.260002,83.139999,84.120003,4183500,81.139866
"909",83.639999,84.900002,83.629997,84.43,3762200,81.438881
"910",84.220001,85.040001,83.860001,84.93,3031300,81.921167
"911",84.459999,85.879997,84.459999,85.400002,3564100,82.374518
"912",84.809998,85.07,83.5,83.919998,4147500,80.946947
"913",83.290001,83.300003,81.169998,81.18,3370800,78.304019
"914",81.339996,81.900002,80.18,81.150002,2640300,78.275083
"915",81.730003,81.910004,80.93,81.300003,2995700,78.419771
"916",81.269997,81.769997,80.129997,80.32,2703500,77.474486
"917",81.050003,81.339996,80.190002,80.720001,2244700,77.860317
"918",80,80.379997,78.82,79.879997,3696800,77.050072
"919",80.019997,80.68,77.660004,78.089996,3745100,75.323485
"920",78.389999,78.510002,77.900002,78.080002,2608200,75.313845
"921",77.870003,78.529999,77.419998,77.57,3163200,74.821911
"922",77.870003,78.739998,77.790001,78.519997,2224800,75.738252
"923",78.809998,80.730003,78.669998,80.580002,3437500,77.725277
"924",80.190002,80.580002,79.779999,79.970001,2399900,77.136887
"925",80.529999,80.889999,80.150002,80.550003,2159900,77.696341
"926",80.839996,81.839996,80.839996,81.209999,2489300,78.332955
"927",80.860001,81.980003,80.629997,81.739998,1895000,78.844178
"928",81.730003,82.43,81.379997,82.110001,2024000,79.201072
"929",82.099998,82.75,81.779999,82.589996,2013800,79.664063
"930",82.419998,83.739998,82.239998,83.260002,3801400,80.310332
"931",83.160004,83.589996,82.940002,83.379997,2465300,80.426076
"932",83.599998,84.190002,83.529999,83.800003,2366600,80.831203
"933",83.709999,84.75,83.610001,83.949997,1843100,80.975883
"934",84,84,82.970001,83.410004,2189700,80.45502
"935",83.760002,83.800003,83.110001,83.400002,1987600,80.445372
"936",82.400002,83.690002,81.940002,83.360001,2108000,80.406788
"937",83.309998,83.809998,82.730003,83.349998,2420000,80.39714
"938",82.559998,82.75,81.779999,82.5,1970600,79.577255
"939",83.419998,84.629997,83.360001,83.980003,2217800,81.004826
"940",83.940002,84.209999,83.480003,84.110001,1793900,81.130218
"941",84.239998,84.360001,83.589996,83.800003,1976200,80.831203
"942",84.32,84.690002,83.599998,83.93,1951800,80.956594
"943",83.82,84.269997,83.440002,84.040001,1520800,81.062698
"944",84.32,84.599998,83.379997,83.550003,1687300,80.590059
"945",83.160004,83.309998,82.589996,82.75,2643300,79.818398
"946",83.010002,83.019997,81.870003,82.089996,2702000,79.181777
"947",81.980003,82.470001,81.32,81.379997,2048800,78.496931
"948",81.970001,83.43,81.730003,83.389999,2286600,80.435724
"949",83.690002,84.120003,83.330002,83.790001,2181100,80.821555
"950",83.57,83.82,81.900002,82.629997,1984500,79.702647
"951",82.5,83.099998,81.809998,83.059998,1657300,80.117413
"952",83.440002,83.690002,82.629997,82.830002,4799100,79.895566
"953",83.32,83.82,81.610001,82,2998500,79.094969
"954",82.610001,83.75,82.589996,83.519997,2875900,80.561116
"955",84,84.120003,82.970001,82.970001,3972700,80.030605
"956",80.110001,80.290001,76.25,78.800003,14814900,76.008339
"957",79.550003,79.959999,78.470001,78.809998,7108500,76.017979
"958",79.18,79.860001,78.25,79.720001,4318100,76.895744
"959",79.599998,79.669998,78.970001,79.540001,3877400,76.72212
"960",79.290001,80.150002,79.059998,79.989998,3091800,77.156175
"961",79.790001,80,78.050003,79.349998,3588500,76.538849
"962",79.589996,79.690002,78.059998,78.139999,4121300,75.371717
"963",77.599998,78.989998,77.489998,78.879997,4568100,76.085499
"964",78.470001,79.050003,78.18,78.290001,3772600,75.516404
"965",77.660004,78.550003,77.279999,78.480003,3470700,76.609713
"966",78.57,78.730003,76.769997,76.830002,3518400,74.999033
"967",76.459999,77.629997,76.360001,77.089996,4761900,75.252832
"968",77.470001,78.639999,76.879997,77.82,3672900,75.965438
"969",78.07,78.949997,77.419998,78.919998,3333400,77.039222
"970",79.540001,79.989998,78.970001,79.110001,3771500,77.224696
"971",78.730003,79.5,78,78.900002,4428100,77.019702
"972",78.879997,79.720001,78.730003,79.709999,2423900,77.810396
"973",79.580002,80,78.910004,79.639999,2187800,77.742065
"974",79.330002,79.730003,79.099998,79.110001,2014000,77.224696
"975",79.449997,79.459999,77.959999,78.360001,3378900,76.49257
"976",79.089996,79.220001,78.269997,78.43,2666600,76.560901
"977",78.550003,79.330002,77.93,79.07,3553000,77.185649
"978",79.029999,79.769997,78.839996,79.68,2315900,77.781112
"979",77.650002,80.389999,77.349998,80.220001,3446600,78.308244
"980",80.18,80.699997,79.650002,79.839996,2387100,77.937295
"981",79.860001,80.199997,79.330002,79.360001,1797700,77.468739
"982",78.739998,79.18,78.379997,79,1913100,77.117317
"983",79,79,78.580002,78.730003,2188900,76.853755
"984",78.739998,78.870003,77.709999,78.209999,3421800,76.346143
"985",78.169998,79.050003,78.010002,78.830002,2607600,76.95137
"986",78.809998,78.830002,78.080002,78.739998,1801200,76.863511
"987",78.709999,79.5,78.709999,79.190002,2835500,77.302792
"988",79.239998,79.970001,79.199997,79.68,1380800,77.781112
"989",78.900002,79.610001,78.589996,78.849998,1705800,76.97089
"990",78.830002,79.900002,78.279999,78.419998,2790200,76.551138
"991",78.699997,79.75,78.550003,79.529999,2575100,77.634685
"992",79.18,79.580002,78.93,79.559998,1727600,77.663969
"993",79.349998,79.559998,78.190002,78.400002,1797200,76.531618
"994",78.169998,79.480003,78.169998,79.370003,1578200,77.478502
"995",79.410004,79.540001,78.879997,79.449997,1309200,77.55659
"996",79.68,79.959999,79.480003,79.790001,1199800,77.888491
"997",79.809998,80.220001,79.690002,80.099998,1830600,78.191101
"998",80.059998,80.150002,79.459999,79.580002,1943100,77.683497
"999",79.93,80.459999,79.449997,80.419998,1320800,78.503475
"1000",80.459999,81.489998,80.269997,81.449997,2477600,79.508927
"1001",81.099998,81.739998,81.089996,81.269997,1578100,79.333217
"1002",81.209999,82,81.099998,81.870003,2280400,79.918924
"1003",81.870003,83.730003,81.489998,83.449997,4563600,81.461264
"1004",83.529999,83.650002,82.919998,83.580002,2313400,81.588171
"1005",83.599998,83.879997,83.360001,83.529999,2429000,81.53936
"1006",83.489998,84.559998,83.400002,84.260002,2093000,82.251966
"1007",84.07,84.489998,83.559998,83.639999,1889300,81.646739
"1008",83.349998,83.620003,82.629997,82.940002,2402300,80.963424
"1009",83.040001,83.120003,82.089996,82.419998,1928700,80.455812
"1010",82.959999,83.400002,82.510002,82.730003,1625000,80.758429
"1011",82.440002,83.050003,82.290001,82.82,1807000,80.846281
"1012",82.629997,82.989998,82.260002,82.510002,1735500,80.543671
"1013",82.529999,82.790001,82.230003,82.690002,2702500,80.719382
"1014",82.830002,83.370003,82.709999,83.059998,2352300,81.080559
"1015",82.93,83.389999,82.410004,83.129997,4154500,81.148891
"1016",82.889999,82.980003,82.160004,82.669998,2964000,80.699854
"1017",82.699997,82.980003,82.260002,82.440002,2795800,80.47534
"1018",82.309998,83.529999,82.169998,83.059998,3735900,81.080559
"1019",82.949997,83.150002,79.769997,81.529999,7405900,79.587023
"1020",81.089996,81.800003,80.970001,81.349998,4008700,79.411312
"1021",81.099998,81.599998,80.75,80.839996,3472900,78.913464
"1022",81.089996,81.620003,80.910004,81.25,2141600,79.313697
"1023",81,81.489998,80.650002,81.059998,2400500,79.128222
"1024",81.260002,81.690002,81.220001,81.550003,1042900,79.60655
"1025",81.120003,81.32,80.769997,81.050003,2083500,79.118466
"1026",80.989998,81.260002,80.809998,81.110001,1815600,79.177034
"1027",81.150002,81.480003,80.529999,80.639999,2884000,78.718233
"1028",80.080002,80.419998,79.699997,79.769997,2965000,77.868964
"1029",79.879997,80.110001,79.550003,79.769997,2586700,77.868964
"1030",80.160004,80.32,79.260002,79.459999,2595800,77.566354
"1031",79.360001,79.860001,79.099998,79.360001,3195000,77.468739
"1032",79.870003,80.110001,79.449997,79.739998,3423500,77.83968
"1033",79.650002,80.099998,79.18,79.239998,2107700,77.351596
"1034",79.489998,79.790001,78.849998,79.739998,2818900,77.83968
"1035",79.849998,80.199997,79.389999,79.800003,1985800,77.898255
"1036",80,80.669998,79.989998,80.290001,2105700,78.376576
"1037",80.400002,80.779999,80.190002,80.589996,2483700,78.669422
"1038",80.330002,80.900002,80.230003,80.690002,2065600,78.767045
"1039",80.32,80.830002,80.120003,80.379997,1487600,78.464427
"1040",80.18,80.919998,79.970001,80.650002,1799200,78.727997
"1041",80.589996,80.959999,80.459999,80.57,2416900,78.649902
"1042",80.599998,80.870003,80.150002,80.489998,1722500,78.571806
"1043",79.910004,80.660004,79.220001,79.279999,2745800,77.390643
"1044",78.849998,79.480003,78.349998,78.699997,2402700,76.824464
"1045",78.970001,79.489998,78.5,79.349998,2160900,77.458975
"1046",78.959999,79.269997,78.040001,78.449997,2163300,76.580422
"1047",77.260002,78.139999,76.870003,77.839996,3093600,75.984958
"1048",78.309998,78.589996,77.339996,77.5,2138100,75.653064
"1049",77.720001,78.919998,77.379997,78.870003,2523000,76.990418
"1050",78.959999,79.519997,78.610001,78.959999,2931600,77.07827
"1051",78.889999,79.25,78.330002,78.57,2062500,76.697564
"1052",78.989998,79.25,78.519997,78.989998,2103700,77.107553
"1053",79.190002,79.269997,78.879997,79.269997,1682400,77.380879
"1054",79.480003,79.93,78.599998,79.010002,2533800,77.127081
"1055",79.410004,79.980003,79.330002,79.809998,1920700,77.908011
"1056",79.940002,80.5,79.650002,80.32,1663000,78.405859
"1057",80.32,80.489998,79.879997,80.400002,1214500,78.483955
"1058",80.660004,81.029999,80.419998,80.82,1360100,78.893944
"1059",80.599998,80.82,80.400002,80.510002,1810200,78.591334
"1060",81.040001,81.599998,80.879997,80.980003,1733300,79.050134
"1061",81.300003,81.989998,81.199997,81.620003,2432900,79.674882
"1062",81.459999,81.580002,80.760002,80.980003,1728000,79.050134
"1063",80.589996,81.800003,80.330002,81.019997,1846100,79.089174
"1064",81.32,81.32,80.519997,81.059998,1416600,79.128222
"1065",80.949997,81.489998,80.910004,81.120003,1754000,79.186797
"1066",81.550003,81.959999,81.300003,81.860001,2041300,79.90916
"1067",82.139999,82.160004,81.519997,81.760002,2781100,79.811545
"1068",81.699997,82.07,81.470001,81.830002,2276700,79.879876
"1069",81.75,82.050003,81.540001,81.730003,1880100,79.782261
"1070",81.699997,81.739998,80.699997,80.949997,2173800,79.020843
"1071",80.949997,81.349998,80.699997,81.209999,1922600,79.274649
"1072",81.059998,81.529999,80.82,81.510002,1856200,79.567502
"1073",81.300003,81.559998,80.580002,80.970001,2801800,79.040371
"1074",80.989998,81.150002,80.449997,80.599998,1949200,78.679185
"1075",79.839996,80.470001,79.18,80.089996,4188400,78.181337
"1076",80.07,80.209999,79.349998,79.68,3119200,77.781112
"1077",80.080002,80.709999,79.790001,80.459999,3034400,78.542522
"1078",80.639999,80.839996,79.650002,79.93,4365500,78.025154
"1079",79.919998,79.919998,79.07,79.220001,3698500,77.332076
"1080",79.220001,79.610001,78.900002,79.599998,4313400,77.703017
"1081",77.949997,80.43,77.559998,80.199997,6875200,78.288717
"1082",79.970001,80.110001,78.540001,78.980003,5547600,77.097797
"1083",79.230003,79.370003,78.75,79.290001,2912100,77.400407
"1084",78.260002,79.980003,78.080002,79.919998,2967300,78.015391
"1085",79.800003,81.769997,78.839996,81.32,5449100,79.382028
"1086",81.18,81.25,79.540001,79.720001,3785700,77.82016
"1087",79.489998,79.809998,78.75,79.43,3046100,77.53707
"1088",80,80.629997,80,80.32,2588200,78.405859
"1089",80.400002,80.940002,80.230003,80.730003,2475100,78.806092
"1090",80.510002,80.559998,78.800003,78.809998,2991100,76.931843
"1091",78.410004,80.080002,78.389999,79.839996,4899600,77.937295
"1092",79.940002,80.010002,78.120003,78.190002,3949100,76.326623
"1093",78.410004,78.82,76.800003,76.839996,3389400,75.00879
"1094",76.839996,77.32,76.25,76.290001,3332200,74.471901
"1095",76.639999,77.150002,75.980003,76.169998,6816800,74.354758
"1096",74.199997,76.190002,73.980003,75.849998,4809700,75.047352
"1097",74.93,76.599998,74.599998,76.150002,4648200,75.34418
"1098",76.830002,76.980003,76.32,76.620003,2738000,75.809208
"1099",75.68,76.739998,75.330002,76.440002,2457700,75.631112
"1100",76.830002,78.220001,76.580002,77.93,2382800,77.105343
"1101",78.099998,78.889999,77.419998,77.459999,2421600,76.640315
"1102",78.220001,78.480003,77.690002,78.080002,1976700,77.253757
"1103",78.099998,79.07,78.07,78.349998,2314000,77.520896
"1104",78.029999,79.419998,77.940002,79.019997,3383300,78.183805
"1105",79.279999,79.480003,79,79.470001,2465400,78.629047
"1106",79.470001,79.949997,79,79.550003,2432800,78.708203
"1107",79.349998,80.650002,79.349998,80.620003,2775400,79.766879
"1108",81.080002,81.419998,80.940002,81.120003,3089700,80.261588
"1109",81.029999,81.370003,80.669998,80.970001,2306800,80.113174
"1110",80.889999,81.290001,80.779999,81.150002,2371300,80.29127
"1111",81.5,82.5,81.349998,82.480003,3201700,81.607198
"1112",82.190002,83.309998,82.110001,83.239998,2606900,82.35915
"1113",83.239998,83.75,82.720001,83.480003,2504900,82.596615
"1114",83.160004,84.349998,83.160004,84.160004,2444500,83.26942
"1115",84.129997,84.5,83.779999,83.940002,1650300,83.051747
"1116",83.830002,84.220001,83.57,84.120003,1929600,83.229842
"1117",84.029999,84.779999,83.800003,84.440002,2337200,83.546456
"1118",84.269997,84.739998,84.050003,84.639999,2777200,83.744336
"1119",84.43,84.790001,84.129997,84.650002,1890200,83.754233
"1120",84.650002,84.769997,84.080002,84.300003,2715500,83.407938
"1121",84.059998,84.199997,83.459999,83.639999,2117400,82.754918
"1122",83.480003,83.910004,83.160004,83.440002,1571300,82.557038
"1123",84.32,84.370003,83.709999,84.080002,2204300,83.190265
"1124",83.989998,85,83.989998,84.93,2003200,84.031269
"1125",84.800003,85.379997,84.779999,85.32,3475200,84.417141
"1126",85.279999,85.290001,84.809998,85.150002,1930100,84.248942
"1127",85.290001,86.489998,85.190002,86.330002,1725100,85.416455
"1128",85.879997,87.080002,85.610001,86,2743600,85.089945
"1129",85.849998,86.220001,85.25,85.980003,2504200,85.07016
"1130",86.400002,86.599998,85.779999,86.519997,1728400,85.604439
"1131",86.410004,86.559998,85.93,86.339996,1724400,85.426344
"1132",86.309998,86.489998,86.080002,86.190002,2229900,85.277937
"1133",86.160004,86.160004,84.769997,84.970001,2179100,84.070846
"1134",84.169998,85.220001,83.989998,85.18,1652900,84.278623
"1135",85.199997,85.309998,83.620003,83.730003,1967700,82.84397
"1136",84.379997,85.43,83.68,83.879997,2369300,82.992377
"1137",83.410004,83.470001,81.860001,81.900002,2784800,81.033333
"1138",82.129997,82.849998,81.690002,81.879997,3154600,81.013541
"1139",82,84.220001,81.660004,82.870003,4386500,81.99307
"1140",83,85.309998,82.849998,85.300003,5081000,84.397356
"1141",88.120003,90.989998,87.790001,89.739998,8918400,88.790367
"1142",90.150002,91.360001,89.639999,90.510002,6480600,89.552223
"1143",90.080002,91.25,89.769997,91.18,2986500,90.215131
"1144",91.349998,91.75,90.699997,91.419998,2148500,90.452589
"1145",91.480003,91.940002,91.309998,91.32,914900,90.353649
"1146",91.400002,91.720001,91.18,91.260002,1194000,90.294286
"1147",90.900002,91.050003,90.239998,90.519997,1994000,89.562111
"1148",90.5,90.839996,89.989998,90.190002,1721900,89.235609
"1149",90.18,90.480003,89.290001,89.309998,1754500,88.364917
"1150",89.669998,90.089996,88.43,88.839996,2021300,87.899889
"1151",88.040001,88.32,87.18,87.339996,3e+06,86.415762
"1152",87.5,87.769997,86.010002,86.709999,2867000,85.792431
"1153",87.160004,88.75,87.160004,88.529999,2865500,87.593172
"1154",89,90.150002,88.839996,89.879997,2802900,88.928884
"1155",89.949997,90.150002,89.379997,89.779999,2399900,88.829944
"1156",89.110001,90.019997,88.910004,89.510002,2417400,88.562805
"1157",89.769997,91.339996,89.150002,89.830002,4007000,88.879418
"1158",89.540001,89.540001,88,88.779999,2377900,87.840526
"1159",88.779999,89.099998,87.669998,88.169998,1821000,87.236981
"1160",87.75,89.010002,87.550003,88.889999,2657400,87.949363
"1161",88.889999,89.419998,87.919998,88.620003,2333600,87.682223
"1162",88.349998,88.629997,87.730003,88.339996,2040800,87.40518
"1163",88.720001,89.559998,87.949997,89.5,2656900,88.552908
"1164",89.510002,89.919998,89.139999,89.220001,1939100,88.275873
"1165",89.040001,89.199997,88.239998,89.080002,1997200,88.137355
"1166",87.949997,88.32,86,86.160004,3689000,85.248256
"1167",86.93,87.120003,84.330002,84.360001,3469100,83.467301
"1168",84.949997,85.699997,83.940002,85.639999,3590600,84.733754
"1169",85.120003,85.440002,83.860001,84.029999,3837500,83.140791
"1170",84.419998,85.849998,83.470001,85.830002,3088500,84.921746
"1171",86.25,87.959999,85.970001,87.919998,3501300,86.989626
"1172",89.18,89.18,87.169998,87.339996,2764100,86.415762
"1173",88.110001,88.540001,87.339996,88.470001,2102000,87.533809
"1174",88.599998,89.099998,87.839996,88.150002,2365300,87.217196
"1175",87.510002,88.230003,87.099998,87.360001,2670500,86.435554
"1176",87.739998,87.910004,86.68,87.519997,2573800,86.593857
"1177",87.519997,88.169998,87.25,87.959999,1829800,87.029204
"1178",88.059998,89.220001,87.980003,89.089996,1931300,88.147243
"1179",89.089996,89.800003,89.080002,89.790001,1774400,88.83984
"1180",89.629997,89.790001,88.830002,89.300003,1915900,88.355028
"1181",89,89.519997,88.860001,89.43,1508900,88.483649
"1182",89.529999,90.379997,89.370003,90.269997,1751700,89.314757
"1183",90.019997,90.980003,89.309998,90.489998,2950600,89.53243
"1184",90.599998,90.790001,90.129997,90.57,1579000,89.611585
"1185",90.169998,91,89.889999,90.849998,1592000,89.888621
"1186",90.639999,91.440002,90.330002,90.599998,1732900,89.641267
"1187",90.82,91.230003,90,90.300003,2156800,89.344446
"1188",90.050003,90.760002,89.860001,90.029999,1686100,89.077299
"1189",90.029999,91.239998,89.730003,91.18,1975000,90.215131
"1190",91.18,91.269997,90.550003,90.839996,2888300,89.878725
"1191",90.830002,91.199997,90.059998,90.910004,2728800,89.947991
"1192",91.309998,92.18,91.18,92.050003,3019600,91.075927
"1193",91.620003,91.949997,90.489998,90.669998,3735000,89.710526
"1194",90.730003,90.959999,90.139999,90.790001,1464200,89.829258
"1195",89.959999,90.209999,88.050003,88.059998,3230200,87.128144
"1196",88.290001,88.900002,86.760002,86.860001,4320400,85.940845
"1197",87.029999,88.300003,86.860001,88.199997,2164100,87.266662
"1198",88.18,88.209999,86.400002,87.870003,3617200,86.94016
"1199",88.32,89.099998,88.139999,88.910004,2246000,87.969155
"1200",88.349998,88.879997,88.209999,88.839996,2210900,87.899889
"1201",88.800003,91.349998,88.370003,90.93,2664900,89.967776
"1202",90.889999,91.339996,89.989998,90.190002,2658500,89.235609
"1203",90.889999,91.650002,90.510002,91.480003,3558200,90.511959
"1204",91.379997,91.779999,91.209999,91.540001,1916200,90.571322
"1205",91.489998,91.489998,89.279999,89.410004,2948600,88.463864
"1206",89.410004,89.949997,88.18,88.209999,3607100,87.276558
"1207",91.510002,94.980003,90.940002,94.169998,7157000,93.173488
"1208",93.919998,94.139999,92.650002,93.940002,4352000,92.945927
"1209",94.150002,94.839996,93.940002,94.419998,3333100,93.420843
"1210",94.010002,94.489998,93.550003,93.690002,2708600,92.698572
"1211",93.559998,93.93,92.68,93.559998,2736100,92.569943
"1212",93.699997,94.419998,93.099998,94.18,2145700,93.183385
"1213",93.459999,96,93.129997,95.690002,2563700,94.677408
"1214",95.639999,96.779999,95.139999,96.389999,4232700,95.369998
"1215",95.459999,96.160004,94.660004,95.120003,2651600,95.120003
"1216",95.400002,95.660004,94.68,95.470001,1952200,95.470001
"1217",95.449997,95.470001,94.529999,94.690002,2158000,94.690002
"1218",94.339996,94.879997,93.440002,93.489998,2443900,93.489998
"1219",93.57,94.220001,93.220001,93.809998,2087000,93.809998
"1220",94.269997,94.5,94.010002,94.160004,2093900,94.160004
"1221",93.910004,94.220001,93.669998,94.059998,1934800,94.059998
"1222",93.290001,93.410004,92.160004,92.389999,2647800,92.389999
"1223",92.989998,93.559998,92.620003,93.269997,3294400,93.269997
"1224",93.910004,94,92.870003,93,1949800,93
"1225",93.339996,93.629997,92.760002,93.379997,1896200,93.379997
"1226",93.379997,94.269997,92.849998,93.839996,2165500,93.839996
"1227",93.290001,93.82,92.639999,93.400002,2249800,93.400002
"1228",94.029999,94.400002,93.529999,93.760002,2155500,93.760002
"1229",93.599998,94.489998,92.739998,94.419998,1976300,94.419998
"1230",94.25,94.410004,92.910004,93.650002,1701900,93.650002
"1231",93.230003,93.860001,92.129997,92.650002,1804800,92.650002
"1232",93.32,93.669998,92.699997,93.360001,1851300,93.360001
"1233",93.839996,94.959999,93.760002,94.440002,1990600,94.440002
"1234",94.440002,94.739998,93.440002,93.650002,1767600,93.650002
"1235",93.660004,93.970001,92.589996,93,2378300,93
"1236",92.93,94.830002,92.739998,94.489998,2466600,94.489998
"1237",95.57,96.290001,94.989998,95.889999,2407400,95.889999
"1238",95.5,96.440002,95.410004,96.010002,2837700,96.010002
"1239",95.309998,95.620003,94.449997,95.419998,2065100,95.419998
"1240",95.599998,96.099998,95.080002,95.68,1784400,95.68
"1241",96.139999,97,96.059998,96.980003,1504600,96.980003
"1242",96.830002,97.239998,96.459999,97.019997,2578500,97.019997
"1243",96.610001,97.739998,96.610001,97.459999,2110900,97.459999
"1244",97.709999,97.949997,96.919998,97.18,1672000,97.18
"1245",97.330002,97.779999,96.690002,97.050003,1441100,97.050003
"1246",96.779999,97.050003,96.290001,96.830002,1677800,96.830002
"1247",96.5,96.690002,95.919998,96.389999,2083000,96.389999
"1248",96.870003,97.169998,95.739998,96.089996,2128000,96.089996
"1249",96.309998,96.949997,95.940002,96.769997,1509100,96.769997
"1250",96.699997,97.019997,96.080002,96.910004,1200100,96.910004
"1251",96.779999,96.970001,95.800003,96.040001,1712600,96.040001
"1252",96.18,96.599998,95.610001,96.190002,1422100,96.190002
"1253",95.959999,96.849998,95.620003,96.330002,1152300,96.330002
"1254",96.769997,97.269997,96.349998,96.980003,1322900,96.980003
"1255",96.080002,96.790001,95.690002,95.93,1520800,95.93
"1256",95.910004,96.059998,94.839996,95.400002,1750900,95.400002
"1257",95.160004,95.400002,94.669998,94.769997,1449700,94.769997
"1258",95.260002,95.400002,94.25,94.940002,1266400,94.940002
"1259",95.300003,96.919998,95.190002,96.519997,2087700,96.519997
