"","ARG.Open","ARG.High","ARG.Low","ARG.Close","ARG.Volume","ARG.Adjusted"
"460",90.07,90.489998,88.830002,89.400002,424000,84.071357
"461",89.169998,90.139999,89.169998,89.879997,320400,84.522743
"462",88.669998,89.300003,88.489998,89.080002,323300,83.770431
"463",88.889999,89.18,85.870003,85.949997,739900,80.826988
"464",86.809998,88.099998,86.739998,87.839996,522400,82.604335
"465",88.019997,89.610001,88.019997,89.190002,372700,83.873875
"466",89.160004,89.809998,88.769997,89.230003,295800,83.911491
"467",89.669998,89.879997,88.540001,89.129997,410000,83.817446
"468",89.720001,91.160004,89.199997,90.339996,489200,84.955324
"469",89.940002,90.230003,89.690002,89.959999,325900,84.597976
"470",90.089996,90.610001,89.5,90.150002,301000,84.776653
"471",90.349998,91.040001,90.089996,90.459999,331000,85.068174
"472",89.620003,89.93,89.029999,89.660004,282500,84.315862
"473",89.290001,89.57,88.599998,89.230003,581300,83.911491
"474",89.57,90.470001,89.57,90.419998,618900,85.030557
"475",90.089996,91.169998,89.699997,90.57,677400,85.171618
"476",91.050003,91.849998,90.400002,91.589996,483200,86.130818
"477",91.339996,91.849998,90.910004,91.639999,439600,86.177841
"478",91.690002,92,90.93,91.279999,485500,85.839298
"479",90.830002,91.599998,90.260002,91.230003,543700,85.792282
"480",90.980003,92.400002,89.75,92.040001,828600,86.554
"481",91.849998,92.279999,91.449997,91.709999,533200,86.243668
"482",91.300003,92.120003,91.290001,91.529999,512700,86.074397
"483",91.089996,92.050003,90.300003,91.919998,558600,86.44115
"484",91.07,92.07,90.699997,91.32,420900,85.876914
"485",92.18,93.050003,91.779999,92.489998,526400,86.977175
"486",92.089996,92.690002,91.849998,92.080002,289000,86.591617
"487",91.129997,91.82,90.879997,90.959999,456500,85.538371
"488",90.970001,91.650002,90.370003,90.620003,408400,85.21864
"489",90.779999,90.959999,89.220001,89.230003,574700,83.911491
"490",89.379997,89.5,83.610001,83.620003,1634300,78.635872
"491",83.919998,85.650002,83.050003,83.300003,874500,78.334946
"492",83.32,86.389999,83.32,86.300003,484800,81.156132
"493",86.309998,87.889999,86.220001,86.769997,416300,81.598112
"494",86.32,88.349998,85.660004,88.279999,5e+05,83.018111
"495",88.800003,89.239998,87.610001,88.730003,483500,83.441294
"496",88.790001,89.169998,87.550003,87.769997,234600,82.538508
"497",88.010002,88.809998,87.349998,88.040001,540400,82.792418
"498",87.760002,87.970001,86.43,87.669998,730100,82.44447
"499",87.519997,88.07,86.040001,86.809998,1163700,81.635729
"500",85.07,85.43,83.370003,83.910004,710100,78.908588
"501",84.160004,84.989998,83.209999,84.220001,390900,79.200108
"502",84.040001,84.040001,81.669998,83.599998,940100,78.61706
"503",84.440002,85.059998,84.160004,85.059998,448100,79.990037
"504",84.220001,86.43,84.220001,85.449997,462300,80.35679
"505",85.150002,86.139999,84.639999,86.139999,358400,81.005666
"506",86.959999,87.339996,85.110001,85.209999,547700,80.131098
"507",85.580002,85.919998,84.68,85.800003,503400,80.685935
"508",85.309998,85.470001,83.849998,84.209999,546100,79.561619
"509",84.440002,84.470001,82.68,83.400002,672700,78.796333
"510",83.940002,85.059998,83.559998,84.849998,570800,80.16629
"511",84.470001,85.230003,83.720001,84.5,537800,79.835612
"512",85.169998,85.980003,84.519997,85.919998,606900,81.177226
"513",85.75,85.910004,84.580002,85.190002,618100,80.487526
"514",85,85.389999,82.230003,82.349998,693300,77.80429
"515",82.349998,82.82,81.330002,81.690002,1400700,77.180726
"516",80.730003,81.699997,80.309998,80.730003,675800,76.273718
"517",80.82,81.690002,80.760002,81.129997,567100,76.651633
"518",81.470001,81.5,80.050003,80.300003,599500,75.867454
"519",79.970001,81.529999,79.709999,81.260002,781100,76.774461
"520",82.739998,84.040001,82.669998,84.010002,588700,79.372662
"521",83.949997,84.5,83.099998,83.650002,534700,79.032533
"522",83.559998,84.209999,83.230003,83.830002,248900,79.202597
"523",83.639999,83.980003,83.279999,83.559998,441100,78.947497
"524",82.620003,83.050003,81.760002,82.419998,374300,77.870426
"525",82.139999,82.589996,81.169998,81.339996,512800,76.85004
"526",81.800003,81.879997,80.269997,80.699997,454300,76.245368
"527",80.760002,82.230003,80.529999,82.150002,807800,77.615333
"528",81.699997,82.480003,81.07,81.639999,611500,77.133483
"529",81.830002,82.690002,81.779999,82.400002,346200,77.851533
"530",82.169998,82.169998,81.360001,82.050003,263100,77.520854
"531",82.050003,83.150002,81.830002,83.059998,190100,78.475097
"532",82.690002,83.879997,82.660004,83.379997,339800,78.777433
"533",83.57,84.730003,83.199997,84.220001,383300,79.571069
"534",83.550003,84.139999,83.260002,83.419998,313000,78.815226
"535",81.919998,82.160004,81.410004,81.82,280300,77.303547
"536",81.75,81.879997,79.849998,80.309998,719100,75.876897
"537",77.32,80.099998,76.010002,78.489998,1441800,74.157361
"538",79.540001,80.089996,77.800003,78.129997,700600,73.817232
"539",78.510002,78.82,77.900002,78.510002,1084000,74.176261
"540",78.349998,80.089996,77.910004,79.940002,927200,75.527325
"541",79.959999,79.959999,78.57,79.32,724700,74.941547
"542",79.739998,80.110001,78.510002,79.25,903800,74.875411
"543",78.800003,79.089996,78.150002,78.800003,594700,74.450254
"544",79.959999,80.940002,79.720001,80.610001,380700,76.16034
"545",80.919998,82.269997,80.720001,81.870003,554700,77.35079
"546",82.080002,82.900002,82.019997,82.790001,305900,78.220004
"547",82.440002,83.290001,82.07,83.199997,310800,78.607369
"548",83.510002,83.93,82.730003,83.379997,716000,78.777433
"549",82.959999,83.639999,82.269997,83.489998,423700,78.881362
"550",83.360001,83.489998,82.199997,83.400002,322100,78.796333
"551",83.75,83.790001,82.639999,82.739998,243800,78.172761
"552",82.290001,82.900002,82.290001,82.809998,459000,78.238897
"553",83.029999,84.150002,82.620003,84.029999,278100,79.391554
"554",84,84.32,83.68,84.269997,313600,79.618304
"555",83.940002,84.25,83.400002,83.980003,332000,79.344319
"556",84.040001,84.059998,82.800003,83.169998,332900,78.579026
"557",83.190002,84.169998,82.57,84.139999,506000,79.495483
"558",83.989998,84.360001,83.089996,83.150002,240100,78.560133
"559",83.099998,83.360001,82.040001,82.220001,313900,77.681469
"560",82.550003,82.690002,81.68,81.849998,341700,77.33189
"561",81.790001,82.620003,81.529999,81.93,403500,77.407476
"562",81.989998,82.529999,81.809998,82.099998,241000,77.56809
"563",81.699997,82.150002,80.879997,81.519997,390000,77.020104
"564",81.910004,83.230003,81.690002,83.07,377500,78.484547
"565",82.949997,83.080002,81.269997,82.25,383000,77.709811
"566",82.440002,82.639999,82.080002,82.470001,278300,77.917669
"567",82.610001,84.629997,82.610001,84.580002,418100,79.911197
"568",84.849998,86.190002,84.5,86.010002,513500,81.262262
"569",85.610001,86.43,85.239998,85.68,406000,80.950476
"570",85.830002,86.110001,85.279999,85.410004,353700,80.695383
"571",85,85,82.699997,83.010002,770000,78.796892
"572",83.110001,83.330002,81.529999,81.949997,1169300,77.790686
"573",81.089996,82.760002,79.580002,82.050003,1193600,77.885617
"574",81.839996,82.660004,81.449997,82.529999,874500,78.341251
"575",82.540001,82.93,82.050003,82.660004,610200,78.464657
"576",82.720001,83.769997,82.419998,83.379997,364000,79.148108
"577",82.959999,84.919998,82.75,83.860001,854600,79.603749
"578",84.5,85.489998,84.389999,85.010002,823700,80.695383
"579",84.440002,84.489998,83.470001,83.879997,570900,79.622731
"580",83.900002,84.349998,83.610001,83.690002,510900,79.442379
"581",83.559998,83.900002,82.120003,82.300003,611500,78.122928
"582",82.669998,83.57,81.839996,82.949997,497000,78.739932
"583",82.669998,82.93,81.57,82.300003,919000,78.122928
"584",82.669998,83.760002,82.43,83.089996,507100,78.872826
"585",83.230003,83.410004,81.849998,82.449997,497700,78.265309
"586",82.5,82.730003,81.760002,82.199997,358100,78.027998
"587",82.489998,82.839996,82.209999,82.669998,380100,78.474144
"588",83.110001,83.510002,82.25,82.519997,209200,78.331756
"589",82.019997,82.629997,81.949997,82.57,162300,78.379221
"590",82.489998,82.639999,81.669998,81.980003,221600,77.81917
"591",82.050003,82.209999,80.620003,80.959999,325800,76.850935
"592",81.559998,81.830002,80.419998,80.629997,360500,76.537682
"593",80.809998,81.440002,79.839996,80.110001,408100,76.044078
"594",80.050003,80.790001,79.029999,80.690002,471700,76.594642
"595",80.830002,82.400002,80.830002,82.089996,428700,77.92358
"596",82.580002,83.129997,82.089996,83.120003,322600,78.901309
"597",82.959999,83.529999,82.709999,83.279999,319100,79.053185
"598",82.589996,83.199997,81.769997,82.029999,836400,77.866628
"599",81.879997,82.029999,80.970001,81.580002,570100,77.43947
"600",80.370003,85.150002,78.489998,83.889999,1560400,79.632225
"601",84.32,85.769997,83.540001,85.360001,857100,81.027618
"602",85.760002,86.690002,85.690002,86.349998,864800,81.967369
"603",86.360001,86.970001,85.870003,86.739998,418000,82.337574
"604",86.739998,88.989998,86.059998,88.970001,953300,84.454396
"605",88.910004,90.760002,88.120003,89.650002,648100,85.099883
"606",89.330002,91.300003,89.279999,89.279999,570900,84.748659
"607",88.959999,89.870003,88.18,89.449997,651100,84.91003
"608",89.650002,90.300003,88.82,89.43,426700,84.891048
"609",88.110001,89.239998,87.360001,88.510002,762500,84.017743
"610",88.5,89.610001,87.550003,87.550003,608500,83.106468
"611",87.300003,88.769997,87.029999,88.010002,498800,83.543121
"612",88.010002,88.300003,86.639999,86.669998,598800,82.271127
"613",86.5,87.769997,86.160004,87.269997,757300,82.840673
"614",87.339996,88.309998,86.559998,87.019997,513500,82.603362
"615",86.589996,86.809998,85.080002,85.949997,659400,81.587669
"616",86.040001,86.959999,85.559998,86.720001,584300,82.318593
"617",87.370003,89.150002,86.050003,89.059998,493100,84.539824
"618",88.790001,89.760002,88.389999,89.599998,401800,85.052418
"619",89.5,89.790001,88.660004,89.5,258400,84.957495
"620",89.830002,90,89.059998,90,129600,85.432118
"621",89.790001,90.489998,89.669998,90.470001,707200,85.878264
"622",88.82,88.82,86.25,87.989998,1946800,83.524132
"623",87.699997,88.699997,86.959999,88.550003,1095000,84.055714
"624",88.919998,89.010002,88,88.260002,323300,83.780432
"625",88.339996,88.949997,88.139999,88.57,507600,84.074696
"626",88.839996,88.839996,86.25,86.889999,603600,82.479963
"627",87.050003,87.739998,86.550003,87.32,388800,82.888139
"628",87.169998,88.230003,86.709999,88.139999,617300,83.66652
"629",88.239998,89.5,87.260002,89.290001,854400,84.758154
"630",89.639999,91,89.349998,90.989998,1035400,86.371869
"631",90.169998,91.669998,90,91.360001,514900,86.723092
"632",91.470001,91.709999,90.900002,91.330002,797300,86.694616
"633",91.790001,91.790001,90.169998,90.360001,642800,86.151165
"634",90.190002,90.349998,89.360001,89.699997,696900,85.521903
"635",89.349998,90.599998,88.849998,88.980003,584100,84.835446
"636",89.190002,89.860001,88.779999,89.779999,668500,85.598179
"637",89.900002,92,89.599998,91.809998,791100,87.533623
"638",91.620003,92.5,90.800003,90.809998,721400,86.580202
"639",90.910004,92.18,90.059998,92.129997,543400,87.838718
"640",90.559998,92,90.559998,91.540001,908600,87.276203
"641",91.650002,92.709999,91.150002,92.330002,199400,88.029406
"642",92.660004,93.459999,91.720001,92.389999,325900,88.086609
"643",92.389999,92.400002,90.470001,91.529999,321300,87.266666
"644",90.769997,91.699997,90.610001,90.709999,303500,86.484861
"645",90.639999,91.309998,90.349998,91.290001,423500,87.037847
"646",92.82,93.620003,92.650002,93.599998,509300,89.240248
"647",93.669998,94.720001,93.519997,93.779999,413100,89.411865
"648",93.760002,94.919998,93.739998,94.760002,400800,90.346221
"649",94.25,94.25,93.010002,93.769997,353400,89.402328
"650",93.82,94.5,93.300003,93.739998,534800,89.373727
"651",94.019997,94.150002,93.230003,93.540001,486700,89.183046
"652",93.779999,93.790001,92.400002,93.489998,573600,89.135372
"653",93.559998,93.660004,92.360001,92.910004,341200,88.582393
"654",92.580002,93.290001,91.580002,92.300003,432700,88.000805
"655",91.970001,92.900002,91.870003,92.559998,460400,88.248689
"656",92.220001,92.699997,91.699997,92.269997,234400,87.972196
"657",92.989998,94.07,92.400002,93.32,568300,88.973292
"658",93.489998,93.639999,93.080002,93.610001,329600,89.249785
"659",93.5,94.940002,93.43,94.940002,453300,90.517837
"660",94.480003,95.150002,92.269997,92.870003,1035800,88.544255
"661",88.599998,94.220001,88.599998,93.269997,999800,88.925618
"662",93.709999,94.220001,92.269997,93.220001,517300,88.877951
"663",93.220001,93.709999,92.779999,92.970001,400200,88.639596
"664",92.639999,95.040001,92.5,94.989998,635400,90.565504
"665",95.059998,95.639999,94.209999,94.690002,717400,90.279482
"666",94.339996,95.900002,94.339996,95.239998,621500,90.803859
"667",95.620003,96.739998,95.279999,96.470001,516600,91.976571
"668",95.790001,96.470001,94.889999,95.230003,449200,90.79433
"669",95.779999,97.400002,95.779999,96.830002,625000,92.319803
"670",96.480003,97.190002,96.309998,97.139999,481000,92.615361
"671",97.150002,97.68,96.269997,97.269997,528600,92.739304
"672",97.349998,98.309998,97.260002,97.919998,344600,93.359029
"673",97.889999,98.339996,97.260002,97.510002,350100,92.96813
"674",97.529999,97.940002,97.059998,97.779999,357800,93.225551
"675",98.089996,98.790001,97.830002,98.150002,295600,93.578319
"676",97.849998,98.099998,97.440002,97.900002,510600,93.339964
"677",97.959999,99.010002,97.760002,98.400002,509000,93.816674
"678",98.300003,98.959999,97.809998,98.639999,564900,94.045494
"679",98.220001,98.610001,97.099998,97.139999,556600,92.615361
"680",97.040001,97.169998,95.440002,96.209999,545700,91.728679
"681",96.559998,98.279999,96.190002,98.220001,471500,93.645058
"682",98.720001,98.889999,95.849998,95.849998,393500,91.385447
"683",96.309998,98.150002,95.93,98.099998,514000,93.530645
"684",97.800003,101.230003,97.800003,100.5,843800,95.818858
"685",100.669998,101.32,100.25,100.279999,574100,95.609104
"686",99.93,101.260002,99.669998,100.720001,736000,96.028612
"687",100.489998,101.849998,100.43,101.019997,707200,96.314634
"688",101.440002,102.349998,101.190002,101.379997,446400,96.657866
"689",101.900002,102.400002,101.389999,101.489998,345700,96.762743
"690",101.510002,102.480003,101.400002,101.650002,412900,96.915294
"691",102.360001,102.730003,101.790001,102.199997,446100,97.439672
"692",102.199997,102.660004,101.660004,102.25,397900,97.487346
"693",100.5,103.830002,100.5,103,637200,98.588087
"694",103.120003,103.709999,102.769997,103.519997,562300,99.08581
"695",102.480003,103.360001,101.919998,103.260002,707500,98.836953
"696",102.82,103.339996,102.379997,103.059998,1029400,98.645515
"697",102.169998,103.150002,101.889999,102.690002,418900,98.291368
"698",103.080002,103.230003,101.449997,101.940002,718800,97.573494
"699",102.5,103.480003,102.349998,103.349998,362500,98.923094
"700",97.5,100.860001,96.639999,97.959999,1964900,93.76397
"701",98.389999,98.790001,97,98.019997,568200,93.821398
"702",96.690002,98.139999,96.5,97.57,595600,93.390676
"703",97.970001,98.370003,97.360001,98.209999,446400,94.003262
"704",97.449997,98.519997,96.720001,98.419998,471200,94.204266
"705",98.660004,99.279999,97.889999,99.160004,431300,94.912574
"706",99.300003,99.440002,97.760002,97.959999,428000,93.76397
"707",98,98.639999,96.610001,96.989998,437600,92.835518
"708",97.099998,97.099998,95.400002,95.730003,515100,91.629495
"709",95.75,96.730003,95.309998,96.160004,319600,92.041076
"710",95.769997,96.059998,94.82,95.949997,496700,91.840065
"711",95.629997,96.949997,95.309998,96.879997,537600,92.730229
"712",97.110001,97.419998,96.010002,96.879997,350600,92.730229
"713",96.879997,97.769997,96.139999,97.400002,444600,93.22796
"714",97.510002,98.57,97.370003,97.739998,360800,93.553393
"715",97.489998,97.879997,96.669998,97.199997,596600,93.036522
"716",97.940002,97.940002,94.419998,94.610001,403600,90.557466
"717",95.230003,96.760002,93.629997,96.730003,490100,92.58666
"718",96.220001,96.989998,95.730003,96.519997,449600,92.385649
"719",96.860001,96.860001,94.620003,94.989998,332700,90.921187
"720",95.330002,96.629997,94.959999,95.870003,326100,91.763497
"721",96.809998,96.959999,95.150002,96.239998,428000,92.117644
"722",96.220001,96.690002,95.779999,95.940002,490700,91.830498
"723",95.5,97.480003,95.5,97.389999,468900,93.218386
"724",97.690002,98.449997,97.18,97.510002,395600,93.333249
"725",97.550003,98.029999,96.650002,96.699997,290300,92.557939
"726",97.089996,97.129997,96.199997,96.860001,450200,92.711089
"727",96.879997,97.07,96.309998,96.650002,580000,92.510085
"728",96.790001,96.93,93.410004,93.910004,864100,89.887453
"729",94.300003,96.080002,93.540001,96.059998,870700,91.945354
"730",96.5,97.279999,95.389999,96.830002,645700,92.682376
"731",96.809998,97.489998,95.980003,96.769997,426500,92.624941
"732",97.040001,98.75,96.790001,98.75,459600,94.520132
"733",98.709999,99.470001,98.239998,98.669998,328900,94.443557
"734",98.489998,98.900002,98.029999,98.669998,239700,94.443557
"735",98.690002,98.82,97.5,97.779999,253400,93.59168
"736",97.559998,97.760002,95.599998,96.720001,682600,92.577087
"737",96.650002,99.330002,96.550003,98.660004,495700,94.433991
"738",98.470001,100.610001,98.400002,100.470001,533400,96.166459
"739",100.18,100.900002,100,100.300003,581300,96.003742
"740",100.5,102.059998,100.5,101.870003,428800,97.506493
"741",101.510002,102.580002,100.989998,102.199997,349600,97.822352
"742",102.089996,103.75,101.769997,102.849998,435800,98.444511
"743",102.790001,103.790001,102.389999,102.800003,482200,98.396657
"744",101.650002,102.620003,100.489998,102.510002,289800,98.119078
"745",102.029999,102.959999,101.709999,102.709999,342800,98.310508
"746",103.580002,104.400002,103.419998,103.980003,499500,99.526113
"747",103.5,104.160004,103.019997,103.769997,346200,99.325102
"748",103.860001,104,102.910004,103.370003,192100,98.942241
"749",102.900002,104.32,102.580002,102.889999,354400,98.482799
"750",102.82,103.669998,102.129997,103.330002,242400,98.903954
"751",103.32,103.889999,103.050003,103.519997,440700,99.08581
"752",103.019997,103.209999,101.050003,101.080002,304200,96.750331
"753",101.040001,101.440002,99.75,100.760002,289500,96.444038
"754",100.620003,101.5,100.389999,101.150002,354100,96.817332
"755",101.25,101.349998,100.550003,100.690002,363200,96.377036
"756",99.68,101.059998,98.830002,98.860001,495900,94.625421
"757",98.790001,99.300003,96.790001,96.82,585700,93.124954
"758",96.809998,96.900002,96.080002,96.309998,926200,92.634415
"759",96.5,97.18,95.269997,95.940002,697400,92.278541
"760",96.5,96.860001,95.690002,95.940002,743400,92.278541
"761",96.029999,96.279999,95.389999,96.089996,737700,92.42281
"762",96.43,97.68,96.150002,96.150002,689200,92.480525
"763",93.900002,95.910004,93.900002,95.269997,575400,91.634105
"764",95.779999,95.800003,93.709999,95.029999,1146100,91.403266
"765",93.82,94.580002,92.860001,94.059998,584500,90.470284
"766",94.940002,95.849998,94.339996,95.519997,665200,91.874564
"767",96.029999,96.980003,95.610001,96.739998,529500,93.048005
"768",96.879997,96.919998,95.379997,95.830002,436500,92.172738
"769",95.839996,96.389999,95.010002,95.459999,895500,91.816856
"770",95.730003,97.800003,95.580002,97.5,478800,93.779002
"771",97.040001,97.980003,96.220001,96.550003,510200,92.865261
"772",94.370003,96.699997,94.370003,96.300003,178300,92.624802
"773",96.889999,97.440002,96.790001,97.110001,319200,93.403887
"774",97.480003,97.989998,97.290001,97.919998,334700,94.182972
"775",98.440002,99.269997,97.900002,99.230003,371800,95.442982
"776",99.040001,99.419998,98.529999,98.870003,555700,95.09672
"777",100.040001,100.68,99.400002,99.629997,451900,95.82771
"778",99.559998,100.440002,99.360001,100.290001,337300,96.462525
"779",100.290001,100.709999,99.139999,100.330002,378700,96.501
"780",100.400002,100.650002,99.75,100.639999,389200,96.799166
"781",101,101.07,100.269997,100.5,377500,96.66451
"782",101.029999,101.169998,100.239998,100.769997,358100,96.924203
"783",101,101.220001,100.260002,100.900002,350000,97.049246
"784",100.989998,101.25,99.809998,99.839996,503600,96.029695
"785",100.349998,101.260002,99.779999,101.080002,427900,97.222377
"786",101.309998,101.309998,100.160004,101.080002,516300,97.222377
"787",100.75,103.260002,99.75,102.110001,786000,98.213066
"788",101.779999,102.470001,99.970001,100.309998,421100,96.481759
"789",100.449997,101.290001,99.900002,101.290001,316900,97.424361
"790",101.150002,101.839996,100.620003,101.580002,300600,97.703295
"791",102.059998,103.970001,101.790001,103.209999,490600,99.271085
"792",104.120003,106,103.150002,105.150002,535100,101.137049
"793",105.099998,105.980003,104.650002,105.830002,567800,101.791097
"794",105.650002,105.989998,105.32,105.720001,317000,101.685295
"795",105.410004,105.949997,104.989998,105.410004,190500,101.387128
"796",105.07,106.07,104.389999,105.699997,204000,101.666054
"797",106,106.5,105.889999,106.07,167900,102.021936
"798",106,106.629997,105.43,105.519997,232600,101.492923
"799",105.25,105.68,103.709999,104,303100,100.030936
"800",104.080002,104.639999,103.830002,104.349998,114000,100.367577
"801",104.309998,104.470001,103.019997,103.07,163600,99.136428
"802",102.760002,102.800003,101.25,101.709999,240000,97.828331
"803",101.379997,102.040001,100.779999,101.580002,258700,97.703295
"804",101.470001,102.199997,101,101.07,430200,97.212756
"805",101.25,102.699997,100.720001,102.459999,262000,98.549708
"806",102.290001,103.18,102.110001,102.25,192900,98.347723
"807",102.269997,104.040001,102.150002,103.470001,138700,99.521164
"808",103.660004,103.809998,102.510002,103.300003,135400,99.357654
"809",103.360001,104,102.610001,102.879997,114200,98.953677
"810",101.879997,102.18,101.050003,101.169998,135000,97.308938
"811",101.18,101.660004,100.529999,101.279999,182500,97.414741
"812",101.129997,102.110001,100.75,101.419998,105800,97.549397
"813",101.470001,101.879997,101.269997,101.650002,202300,97.770623
"814",102.940002,103.519997,102.25,103.25,396700,99.309559
"815",103.040001,105,102.919998,104.949997,497700,100.944677
"816",104.690002,104.959999,103.629997,104.279999,469500,100.300249
"817",104.449997,104.839996,103.269997,103.330002,266800,99.386507
"818",103.589996,105.690002,103.169998,105.449997,901900,101.425595
"819",105.980003,106.360001,104.510002,104.980003,628400,100.973538
"820",104.900002,105.129997,104.230003,105.050003,219700,101.504979
"821",104.830002,105.389999,103.849998,104,251100,100.490409
"822",104.279999,104.389999,103.669998,103.860001,401100,100.355134
"823",105.349998,106.019997,104.239998,105.559998,351700,101.997763
"824",105.5,105.919998,104.07,104.300003,345200,100.780289
"825",104.239998,106.959999,103.68,106.849998,285800,103.244232
"826",106.849998,107.720001,106.580002,106.980003,209600,103.369849
"827",106.75,107.519997,105.279999,105.349998,352500,101.794851
"828",105.110001,105.349998,104.199997,104.389999,124700,100.867248
"829",104.599998,105.330002,104.010002,105.040001,208000,101.495314
"830",105.379997,105.660004,104.800003,105.5,342000,101.93979
"831",105.720001,106.870003,105.650002,106.699997,368700,103.099292
"832",106.019997,106.459999,105.559998,105.93,337800,102.35528
"833",105.540001,106.349998,105.07,106.050003,661500,102.471233
"834",107.370003,109,107,108.989998,600500,105.312014
"835",107.839996,109.370003,107.010002,109.32,570900,105.63088
"836",108.849998,109.139999,108,108.57,701000,104.90619
"837",108.400002,109.32,107.889999,108.82,295900,105.147753
"838",107.709999,108.339996,106.900002,106.940002,291100,103.331198
"839",106.739998,107.190002,105.599998,105.790001,282300,102.220005
"840",105.760002,106.370003,104.599998,106.18,273900,102.596843
"841",107.379997,109.099998,107.379997,108.989998,245300,105.312014
"842",108.68,109.019997,107.910004,108.449997,187200,104.790236
"843",108,109.690002,107.959999,109.470001,254500,105.77582
"844",109.239998,109.650002,108.470001,108.739998,171900,105.070451
"845",109.209999,110.489998,109.059998,109.5,275500,105.804806
"846",109.32,110.940002,109.32,110.839996,175300,107.099583
"847",111.309998,111.669998,110.510002,111.580002,176400,107.814616
"848",111.410004,111.959999,110.720001,111.519997,227100,107.756636
"849",111.639999,112.43,110.959999,112.239998,500900,108.45234
"850",111.43,111.43,105.32,107,1206300,103.389171
"851",105.980003,107.360001,105,107.059998,1117300,103.447144
"852",107.360001,109.139999,106.82,109.139999,359500,105.456954
"853",109.330002,109.589996,107.610001,107.879997,428100,104.239472
"854",108.160004,108.860001,107.550003,108.809998,255700,105.138088
"855",108.779999,109.18,108.260002,108.849998,402800,105.176739
"856",108.889999,109.75,108.360001,109.07,319900,105.389317
"857",109.43,109.879997,107.599998,108.010002,393600,104.36509
"858",108.260002,108.489998,107.57,108.360001,190700,104.703277
"859",108.18,108.589996,107.809998,108.260002,214600,104.606653
"860",108.580002,108.870003,107.940002,108.559998,187700,104.896525
"861",108.779999,108.889999,106.889999,107.059998,429700,103.447144
"862",107.349998,108.290001,107.099998,108.279999,508900,104.625975
"863",108.300003,108.529999,107.709999,108.510002,185300,104.848217
"864",108.489998,108.75,107.989998,108.610001,326800,104.944841
"865",108.150002,109.410004,108.150002,109.379997,278100,105.688853
"866",109.699997,110,108.75,109.709999,270000,106.007718
"867",109.620003,110.32,109.269997,110.32,178300,106.597134
"868",110.629997,110.720001,108.699997,109.169998,239900,105.48594
"869",109.160004,110.099998,108.75,109.260002,216600,105.572907
"870",109.339996,110.07,107.919998,108.160004,153900,104.510029
"871",108.5,109,108,108.959999,117600,105.283028
"872",109.129997,110.190002,108.629997,110.010002,217900,106.297598
"873",110.18,110.220001,109.339996,109.540001,217900,105.843457
"874",109.660004,110.099998,109.120003,109.620003,151800,105.920759
"875",109.75,110.080002,109.139999,109.800003,189700,106.094685
"876",109.660004,110,108.440002,108.629997,109600,104.964162
"877",108.589996,109.410004,107,107.209999,494400,103.592084
"878",107.080002,107.57,106.480003,107.480003,312800,103.852976
"879",107.129997,108.239998,106.559998,107.790001,287000,104.152513
"880",107.440002,108.580002,107.300003,108.019997,328800,104.374747
"881",108.669998,109.769997,108.419998,109.720001,310400,106.017383
"882",109.870003,110.760002,109.440002,110.230003,295500,106.510175
"883",109.779999,111.169998,109.300003,109.489998,374200,106.257843
"884",109.330002,109.82,107,107.190002,371500,104.025743
"885",106.849998,107.75,106.169998,107.629997,322600,104.45275
"886",108.040001,108.349998,106.160004,106.339996,548800,103.20083
"887",107.139999,108.160004,106.339996,107.519997,373200,104.345996
"888",107.370003,107.900002,106.699997,107.5,253100,104.32659
"889",107.519997,109.25,106.489998,109.150002,376600,105.927883
"890",109,110.129997,108.629997,109.949997,309200,106.704263
"891",108.860001,109.910004,106.760002,109.900002,523100,106.655743
"892",110.25,110.260002,109.169998,109.389999,464600,106.160796
"893",109.669998,111.010002,109.040001,110.849998,105400,107.577696
"894",111,111.129997,110.339996,110.919998,180600,107.645629
"895",111.370003,112.599998,110.279999,111.300003,209700,108.014416
"896",111.419998,112.150002,110.830002,112.110001,330300,108.800503
"897",112.129997,112.489998,111.260002,111.849998,244300,108.548176
"898",111.75,111.860001,109.370003,109.610001,509900,106.374303
"899",109.910004,110.139999,108.980003,108.980003,498800,105.762903
"900",109.639999,109.68,108.730003,109.07,585500,105.850243
"901",109.639999,109.910004,109.239998,109.720001,279700,106.481056
"902",109.550003,109.989998,108.809998,109.529999,455000,106.296663
"903",109.790001,110.489998,109.07,109.199997,327500,105.976403
"904",109.639999,110.440002,109.18,110.360001,303700,107.102163
"905",109.75,110.970001,109.459999,110,577400,106.75279
"906",110.050003,111.449997,109.660004,111.349998,376300,108.062936
"907",109.400002,111.120003,109.220001,111.080002,539200,107.80091
"908",110.980003,111.949997,110.610001,111.800003,349800,108.499656
"909",111.93,112.709999,111.669998,112.150002,688300,108.839323
"910",112.589996,113.160004,111.919998,112.25,468800,108.936369
"911",112.269997,112.650002,111.480003,112.489998,389100,109.169283
"912",111.510002,112.379997,110.540001,111.18,423800,107.897956
"913",109.959999,110.309998,108.650002,108.82,735300,105.607623
"914",108.940002,109.379997,106.68,106.849998,895700,103.695776
"915",106.849998,108.290001,106.699997,107.43,298700,104.258657
"916",106.629997,109.199997,106.629997,108.57,542400,105.365003
"917",108.010002,108.849998,104.989998,105.440002,1350000,102.327404
"918",103.279999,104.150002,102.07,103.239998,1207300,100.192343
"919",104.779999,104.779999,100.089996,100.169998,832700,97.21297
