"","FSLR.Open","FSLR.High","FSLR.Low","FSLR.Close","FSLR.Volume","FSLR.Adjusted"
"950",57.099998,70.989998,56.959999,69.400002,30879300,69.400002
"951",70.169998,73.739998,68.529999,70.480003,21779000,70.480003
"952",70,73.970001,69.550003,73.370003,11885000,73.370003
"953",72.860001,74.839996,71.019997,73.870003,8154900,73.870003
"954",74,74.199997,70.459999,72.080002,6868400,72.080002
"955",71.980003,72.5,68.370003,68.489998,6226700,68.489998
"956",68.580002,70.5,67.18,69.75,5715100,69.75
"957",70.309998,71.150002,68.379997,68.639999,3744600,68.639999
"958",69.550003,70.489998,68.940002,69.790001,2961200,69.790001
"959",70.040001,71.620003,69.910004,70.889999,3779800,70.889999
"960",71.059998,72.790001,70.309998,71.93,3804000,71.93
"961",71.900002,72.099998,67.639999,68.459999,4677500,68.459999
"962",69.68,72.959999,68.660004,69.720001,6891300,69.720001
"963",69.120003,71.209999,67.050003,68,5185700,68
"964",68.709999,74,68.459999,72.769997,6764700,72.769997
"965",73.260002,74.18,71.309998,73.339996,5429700,73.339996
"966",73.18,73.779999,69.300003,69.629997,4773600,69.629997
"967",68.699997,70.529999,66.949997,67.589996,4977600,67.589996
"968",68.480003,69.279999,66.769997,68.300003,3594500,68.300003
"969",68.239998,68.599998,63.310001,66.389999,5159000,66.389999
"970",67.050003,67.949997,65.339996,67.589996,2722800,67.589996
"971",67.860001,68.949997,66.699997,67.32,2534600,67.32
"972",67.419998,69.230003,66.5,69.209999,2406300,69.209999
"973",70.040001,72.199997,69.199997,71.120003,3453700,71.120003
"974",71.18,72.410004,69.900002,70.040001,2937600,70.040001
"975",70.839996,71.459999,68.769997,70.620003,2553200,70.620003
"976",69.690002,71.330002,68.199997,68.629997,2649600,68.629997
"977",68.610001,69,64.089996,65.919998,3863300,65.919998
"978",66.480003,66.830002,64.599998,66.279999,2448800,66.279999
"979",66.099998,67.5,65.709999,67.489998,2360900,67.489998
"980",66.959999,70,66.949997,67.269997,2726800,67.269997
"981",67.720001,68.870003,67.050003,68.029999,2213100,68.029999
"982",67.190002,68.900002,66.709999,68.419998,2160700,68.419998
"983",68.599998,69.389999,66.650002,67.449997,3686300,67.449997
"984",67.800003,69.290001,61.810001,63.57,8460800,63.57
"985",64.110001,66.919998,62.59,63.43,4471300,63.43
"986",63.380001,64.690002,62.380001,63.209999,2812200,63.209999
"987",63.549999,65.290001,62.810001,63.830002,3370000,63.830002
"988",63.59,64.190002,62.700001,63.049999,3298600,63.049999
"989",62.689999,63.490002,61.700001,61.889999,2342000,61.889999
"990",61.470001,61.5,58.82,60.099998,3674200,60.099998
"991",59.619999,60.23,58.57,59.639999,2438600,59.639999
"992",58.990002,60.490002,58.84,59.830002,2279300,59.830002
"993",59.880001,59.970001,57.799999,58.630001,3103400,58.630001
"994",59.209999,60.48,58.689999,60.389999,2836400,60.389999
"995",60.66,61.740002,60.150002,60.630001,2161400,60.630001
"996",60.709999,61.299999,60.02,60.669998,1633800,60.669998
"997",61.25,62.48,60.970001,61.259998,2480400,61.259998
"998",62.16,63.349998,61.790001,61.869999,2519100,61.869999
"999",62.02,63.98,62.009998,63.41,2733600,63.41
"1000",63.610001,63.98,61.27,61.779999,2448100,61.779999
"1001",62.290001,62.990002,61.119999,62.700001,2091800,62.700001
"1002",62.82,63.450001,61.700001,62.93,2317600,62.93
"1003",64.239998,66.879997,63.580002,65.389999,7909000,65.389999
"1004",65.449997,65.830002,63.669998,64.019997,3061500,64.019997
"1005",64.209999,64.639999,62.66,62.880001,2612600,62.880001
"1006",62.68,63.75,62.040001,62.57,1867900,62.57
"1007",62.560001,63.150002,61.810001,62.32,1759400,62.32
"1008",61.919998,64.769997,61.84,63.540001,3018700,63.540001
"1009",63.700001,64.540001,62.759998,63.900002,2820800,63.900002
"1010",63.68,65.029999,63.130001,64.470001,1822300,64.470001
"1011",64.610001,67,64.5,66.849998,4145600,66.849998
"1012",66.849998,69.599998,66.660004,69.129997,4876400,69.129997
"1013",69.029999,69.940002,68.160004,69.75,3675100,69.75
"1014",69.690002,70,67.760002,68.269997,2553800,68.269997
"1015",68.57,69.489998,68.010002,68.900002,2606900,68.900002
"1016",68.900002,71.57,67.889999,70.150002,5198700,70.150002
"1017",69.970001,70.940002,68.43,68.709999,3282500,68.709999
"1018",68.5,70.800003,68.18,70.18,2154100,70.18
"1019",70.209999,72.459999,70.150002,71.470001,4028500,71.470001
"1020",71.169998,72,70.849998,71.400002,2376500,71.400002
"1021",71.849998,72.68,70.839996,71.059998,2221300,71.059998
"1022",71.519997,71.580002,69.699997,70.690002,2212200,70.690002
"1023",71.050003,71.800003,69.610001,69.849998,1823400,69.849998
"1024",70.050003,70.419998,69.019997,69.5,1078000,69.5
"1025",69.510002,69.949997,66.720001,67.720001,2983100,67.720001
"1026",67.190002,67.709999,62.41,64.389999,7268800,64.389999
"1027",64.690002,65.739998,64.110001,64.419998,2567600,64.419998
"1028",62.66,64.209999,62.040001,63.669998,2820500,63.669998
"1029",64.029999,64.400002,62.23,63.43,2711900,63.43
"1030",63.880001,64.239998,63.080002,63.27,1560800,63.27
"1031",63.450001,64.290001,62.599998,62.950001,1496000,62.950001
"1032",63.419998,63.790001,63.049999,63.459999,1866100,63.459999
"1033",63.049999,63.650002,61.259998,61.450001,2603200,61.450001
"1034",61.57,62.669998,60.75,62.360001,2349500,62.360001
"1035",62.209999,63.080002,61.759998,62.900002,1556200,62.900002
"1036",63.5,63.950001,62.919998,63.470001,1335200,63.470001
"1037",63.470001,63.619999,62.529999,62.810001,1487500,62.810001
"1038",62.959999,63.540001,62.029999,63.299999,1572300,63.299999
"1039",63.169998,64.419998,62.84,64.050003,2376300,64.050003
"1040",65.309998,66.68,65.309998,65.529999,3315000,65.529999
"1041",66.199997,66.5,65.32,65.389999,2010900,65.389999
"1042",66,66.150002,65.32,65.580002,1388600,65.580002
"1043",65,65.360001,62.810001,63.110001,2568800,63.110001
"1044",62.490002,62.990002,60.580002,62.029999,2984400,62.029999
"1045",62.400002,64,62.400002,63.139999,2515900,63.139999
"1046",63.950001,64.769997,62.860001,63.66,4083600,63.66
"1047",61.68,65.940002,60.150002,65.599998,9419200,65.599998
"1048",66.339996,68.940002,65.720001,68.169998,6131000,68.169998
"1049",68,68.489998,67.010002,67.830002,2725000,67.830002
"1050",68.029999,70.360001,67.879997,69.169998,2899500,69.169998
"1051",69.629997,70.050003,68.300003,69.07,2081300,69.07
"1052",69.639999,69.970001,68.910004,69.5,2106400,69.5
"1053",69.599998,69.800003,68.029999,69.209999,1638400,69.209999
"1054",69.470001,70.019997,68.269997,69.120003,1992400,69.120003
"1055",69.550003,70.690002,69.339996,70.279999,1959300,70.279999
"1056",70.339996,71.150002,70.050003,70.160004,1616900,70.160004
"1057",69.900002,71.07,69.330002,70.830002,1484800,70.830002
"1058",70.830002,71,70.089996,70.699997,1106500,70.699997
"1059",70.5,70.699997,69.580002,70.459999,1116900,70.459999
"1060",71.040001,71.75,70.559998,71.160004,1252200,71.160004
"1061",70.800003,71.360001,70.25,71.019997,1006700,71.019997
"1062",70.959999,71.349998,69.800003,70,1450700,70
"1063",69.32,69.800003,68.269997,69.150002,1858600,69.150002
"1064",69.209999,69.949997,69.209999,69.68,964800,69.68
"1065",69.709999,70,68.910004,69.410004,1065000,69.410004
"1066",69.739998,72.349998,69.650002,71.660004,3099400,71.660004
"1067",71.629997,73.5,71.25,71.550003,2439500,71.550003
"1068",71.449997,72,70.419998,71.470001,1311800,71.470001
"1069",71.550003,73.07,71.300003,71.790001,1418800,71.790001
"1070",71.660004,72.470001,70.730003,70.900002,1439500,70.900002
"1071",70.699997,71.43,69.510002,70.970001,1622300,70.970001
"1072",70.699997,71.639999,70.300003,71.620003,1170700,71.620003
"1073",71.529999,73.779999,71.419998,72.779999,3085100,72.779999
"1074",72.639999,72.980003,69.800003,69.919998,2242300,69.919998
"1075",69.699997,70.739998,68.550003,70.690002,1545300,70.690002
"1076",71.160004,72.419998,70.940002,71.690002,1608800,71.690002
"1077",72.019997,72.199997,71.309998,71.690002,1185700,71.690002
"1078",71.889999,72.330002,70.160004,70.870003,2441300,70.870003
"1079",70.440002,70.830002,66.910004,67.169998,2706700,67.169998
"1080",66.93,69.199997,66.93,67.75,1826800,67.75
"1081",67.849998,68.980003,67.199997,68.43,1593100,68.43
"1082",68.470001,68.5,66.860001,67.199997,1399800,67.199997
"1083",67.580002,68.07,67.010002,67.970001,1033600,67.970001
"1084",66.870003,67.860001,66.18,67.519997,1256300,67.519997
"1085",67.610001,67.629997,64.93,65.809998,2347200,65.809998
"1086",65.82,65.870003,63.25,63.709999,1672600,63.709999
"1087",63.900002,64.849998,62.16,63.830002,2240600,63.830002
"1088",64.519997,65.07,63.869999,64.099998,1345400,64.099998
"1089",64.309998,64.43,61.610001,62.369999,2399600,62.369999
"1090",62.209999,62.220001,60.389999,60.419998,2139400,60.419998
"1091",60.400002,62.66,58.810001,62.189999,2679500,62.189999
"1092",61.34,61.5,56.470001,56.490002,5326300,56.490002
"1093",55.790001,56.080002,53.529999,53.720001,4530800,53.720001
"1094",53.91,54.73,50.360001,50.509998,4620000,50.509998
"1095",51.369999,53.07,50.130001,52,4162800,52
"1096",50.849998,53.82,50.509998,53.240002,4498000,53.240002
"1097",52.23,55.139999,51.599998,54.220001,2546200,54.220001
"1098",55.389999,55.98,52.75,53.23,2856600,53.23
"1099",53.23,54.610001,52.610001,54.369999,1909900,54.369999
"1100",55.029999,56.599998,54.93,56.349998,2157000,56.349998
"1101",56.490002,56.990002,54.509998,54.75,2486100,54.75
"1102",55.310001,56.860001,55.110001,56.27,2035400,56.27
"1103",56.139999,56.93,55.130001,56.439999,1442300,56.439999
"1104",56.009998,56.009998,53.970001,54.290001,2398800,54.290001
"1105",54.849998,57.419998,54.060001,57.380001,2793200,57.380001
"1106",57.439999,58,55.27,56.16,1876600,56.16
"1107",55.849998,56.400002,54.610001,56.099998,2017800,56.099998
"1108",57.400002,58.970001,56.599998,58.900002,2533600,58.900002
"1109",58.779999,59.779999,58.060001,58.310001,1849900,58.310001
"1110",57.93,58.41,56.810001,56.869999,1667900,56.869999
"1111",57.049999,57.73,56.029999,56.259998,1819400,56.259998
"1112",56.450001,57.349998,55.799999,56.41,3206500,56.41
"1113",52.720001,53.48,50,50.290001,11166100,50.290001
"1114",50.790001,52.599998,50.700001,51.959999,4773100,51.959999
"1115",51.91,52.349998,50.759998,50.990002,2187700,50.990002
"1116",51.110001,51.389999,49.18,49.59,3814500,49.59
"1117",49.25,49.400002,47.130001,47.560001,4233100,47.560001
"1118",47.310001,48.66,45.939999,48.490002,3790800,48.490002
"1119",48.099998,49.150002,47.200001,47.950001,2503200,47.950001
"1120",48.41,49.68,48.25,49.459999,2944300,49.459999
"1121",49.5,49.689999,48.25,48.82,2017300,48.82
"1122",48.509998,49.91,47.880001,49.43,1719100,49.43
"1123",50.220001,50.779999,49.630001,49.759998,1932700,49.759998
"1124",49.580002,50.709999,49.5,50.66,1892300,50.66
"1125",50.669998,51.099998,50.150002,51.040001,1830200,51.040001
"1126",50.959999,51.869999,50.799999,51.529999,1506700,51.529999
"1127",50.240002,50.25,47.889999,48.799999,2979700,48.799999
"1128",48.290001,48.779999,45.459999,45.759998,3813300,45.759998
"1129",45.57,46.91,45.52,46.419998,1721400,46.419998
"1130",46.599998,47.560001,46.509998,47.119999,2582200,47.119999
"1131",47.110001,47.23,46.139999,46.720001,1643100,46.720001
"1132",46.880001,47.549999,46.650002,46.91,1331400,46.91
"1133",46.75,47.040001,44.41,44.650002,2571400,44.650002
"1134",44,45.200001,42.68,45.060001,2675700,45.060001
"1135",44.889999,45.200001,42.919998,43.07,2820000,43.07
"1136",43.400002,44.27,42.84,43.040001,1373600,43.040001
"1137",42.580002,43.110001,42.029999,42.119999,1827500,42.119999
"1138",42.360001,42.990002,41.439999,41.66,1720300,41.66
"1139",41.259998,42.700001,40.779999,40.900002,4958600,40.900002
"1140",41.23,42.41,40.540001,42.349998,2393000,42.349998
"1141",43.360001,45.700001,43.360001,45.209999,4563300,45.209999
"1142",45.439999,45.59,44.299999,45.029999,3501300,45.029999
"1143",45.049999,45.23,43.84,43.84,2204900,43.84
"1144",43.84,44.75,43.75,44.060001,1997600,44.060001
"1145",43.990002,44.240002,43.27,43.669998,862500,43.669998
"1146",43.970001,45.43,43.799999,44.34,1510100,44.34
"1147",44.259998,45,44.16,44.419998,1202400,44.419998
"1148",43.939999,44.650002,43.630001,44.52,1458600,44.52
"1149",44.52,45.389999,43.470001,44.599998,1990900,44.599998
"1150",44.720001,45.34,43.720001,44.549999,1873800,44.549999
"1151",43.880001,43.98,41.509998,41.830002,3668000,41.830002
"1152",42.009998,42.009998,39.880001,40.860001,3712200,40.860001
"1153",42,42.470001,41.400002,41.75,2869800,41.75
"1154",42.389999,43.68,42.029999,43.630001,3205400,43.630001
"1155",43.91,44.439999,42.830002,44.200001,1965600,44.200001
"1156",43.810001,43.889999,42.150002,42.830002,2358900,42.830002
"1157",43.200001,44.490002,42.330002,42.709999,2445700,42.709999
"1158",42.040001,42.82,41.389999,42.279999,2131100,42.279999
"1159",42.75,43.09,40.119999,40.16,2499000,40.16
"1160",40.18,41.060001,39.810001,40.720001,2787600,40.720001
"1161",40.669998,40.720001,39.18,39.830002,2071000,39.830002
"1162",39.77,41.900002,39.689999,41.400002,2434700,41.400002
"1163",41.740002,42,40.57,41.900002,1740300,41.900002
"1164",41.740002,43.099998,41.5,42.540001,1797400,42.540001
"1165",42.349998,44.380001,42.029999,44.169998,1745100,44.169998
"1166",43.299999,44.040001,42.689999,43.720001,1915900,43.720001
"1167",43.66,44.48,42.529999,42.700001,2192600,42.700001
"1168",42.880001,42.990002,41.150002,42.360001,1604800,42.360001
"1169",41.919998,43.220001,41.82,42.32,1944500,42.32
"1170",42.68,45.639999,42.59,45.48,3311200,45.48
"1171",46.189999,48.619999,46.150002,48.16,4290400,48.16
"1172",47.459999,47.950001,46.220001,46.98,2236800,46.98
"1173",47.240002,47.650002,46.290001,46.900002,1766500,46.900002
"1174",46.990002,47.869999,46.75,46.900002,1398200,46.900002
"1175",46.779999,47.68,46.060001,46.330002,2359600,46.330002
"1176",46.700001,48.689999,44.619999,48.540001,9140400,48.540001
"1177",49.849998,50.290001,48.119999,48.77,12070000,48.77
"1178",49.27,49.849998,48.709999,49.419998,3267500,49.419998
"1179",49.639999,49.990002,48.619999,48.84,2695900,48.84
"1180",49.16,49.849998,48.330002,49.619999,2467800,49.619999
"1181",49.599998,50.790001,48.59,48.84,3780900,48.84
"1182",48.07,48.98,47.349998,48.41,1971700,48.41
"1183",48.66,49.619999,48.200001,49.02,2091000,49.02
"1184",49.049999,49.970001,48.5,49.639999,3228100,49.639999
"1185",56.84,57.889999,54.630001,54.700001,18453700,54.700001
"1186",56.150002,59.240002,56.119999,58.540001,15704700,58.540001
"1187",57.799999,59.560001,56.700001,58.68,6521100,58.68
"1188",58.900002,60.209999,58.220001,59.75,4014600,59.75
"1189",59.41,61.209999,59.029999,61.110001,3994600,61.110001
"1190",60.93,61.419998,60.119999,60.689999,3146800,60.689999
"1191",60.52,61.310001,60.049999,61.200001,2505200,61.200001
"1192",61.400002,61.900002,60.919998,61.66,2339600,61.66
"1193",61.110001,62.27,60.310001,60.610001,2342100,60.610001
"1194",60.82,61.990002,60.299999,61.060001,2701400,61.060001
"1195",60.310001,60.509998,59.5,59.860001,2159400,59.860001
"1196",60.139999,60.330002,59.27,59.290001,1897400,59.290001
"1197",59.48,60.75,59.389999,60.610001,2075600,60.610001
"1198",60.220001,60.779999,59.759998,60.599998,1570200,60.599998
"1199",60.27,60.98,59.130001,60.220001,1964500,60.220001
"1200",59.889999,61.380001,59.700001,60.490002,2311800,60.490002
"1201",60.080002,61.869999,59.849998,61.43,2026300,61.43
"1202",61.119999,61.580002,60.119999,60.299999,1776500,60.299999
"1203",60.669998,60.990002,59.700001,60.259998,2893400,60.259998
"1204",60.060001,61.150002,59.740002,60.580002,2197900,60.580002
"1205",60.360001,63.099998,60.360001,62.52,2890300,62.52
"1206",62.700001,62.790001,60.049999,60.09,2662200,60.09
"1207",59.529999,60.389999,58.610001,59.619999,2022700,59.619999
"1208",59.400002,60.09,58.790001,59.610001,1321400,59.610001
"1209",59.720001,61.049999,59.720001,60.689999,1535400,60.689999
"1210",60.029999,60.689999,59.419998,59.790001,1797300,59.790001
"1211",59.84,61.310001,59.009998,60.830002,1759000,60.830002
"1212",61,61.950001,60.779999,61.189999,1228100,61.189999
"1213",60.720001,62,60.5,61.509998,1224300,61.509998
"1214",61.560001,62.650002,61.240002,61.27,1456000,61.27
"1215",61.580002,61.77,60.009998,60.650002,1893900,60.650002
"1216",60.5,61.490002,60.5,61.18,968200,61.18
"1217",61.360001,61.700001,61.02,61.299999,774000,61.299999
"1218",61.400002,61.700001,61.09,61.41,823500,61.41
"1219",61.540001,61.700001,60.52,61.07,918300,61.07
"1220",61.459999,64.089996,60.900002,63.740002,3716800,63.740002
"1221",63.709999,63.709999,62.130001,62.889999,1939300,62.889999
"1222",62.34,62.84,61.279999,61.939999,1798100,61.939999
"1223",62.259998,62.57,61.52,62.25,1077500,62.25
"1224",62.450001,63.119999,61.799999,63.110001,1453900,63.110001
"1225",63.439999,64.400002,63,63.889999,1934600,63.889999
"1226",64,65.089996,63.299999,64.75,1584100,64.75
"1227",65.419998,65.5,63.16,63.43,1507300,63.43
"1228",63.860001,64.25,62.709999,62.919998,1332500,62.919998
"1229",62.869999,63.709999,62.099998,63.57,1585300,63.57
"1230",63.130001,63.470001,61.689999,61.939999,1979700,61.939999
"1231",61.73,62.360001,59.360001,59.669998,3440700,59.669998
"1232",57.5,59.970001,56.599998,57.34,6196800,57.34
"1233",57.130001,57.82,56.32,56.779999,2823300,56.779999
"1234",56.830002,57.779999,56.5,56.810001,2466400,56.810001
"1235",57.029999,57.220001,55.150002,55.66,2186000,55.66
"1236",55.290001,56.57,54.57,56.32,2771100,56.32
"1237",56.91,56.970001,56.099998,56.369999,1669600,56.369999
"1238",56.41,56.93,56.299999,56.380001,1296700,56.380001
"1239",56.189999,56.470001,55.369999,56.049999,1258500,56.049999
"1240",56.139999,57.150002,56.009998,56.77,1037400,56.77
"1241",57.049999,57.09,56.23,56.560001,1131600,56.560001
"1242",56.349998,56.970001,56.150002,56.720001,836600,56.720001
"1243",56.82,56.830002,56.029999,56.18,1119400,56.18
"1244",56.18,56.540001,55,55.279999,1317500,55.279999
"1245",55.41,55.73,54.700001,54.919998,1297000,54.919998
"1246",55.200001,56.66,55.150002,55.889999,1481500,55.889999
"1247",55.75,56.029999,54.900002,55.07,1185400,55.07
"1248",53.029999,53.029999,50.709999,51.060001,5147100,51.060001
"1249",51.049999,51.599998,50.560001,51.279999,2282600,51.279999
"1250",51.240002,51.52,50.450001,50.75,1643300,50.75
"1251",50.52,50.700001,49.700001,49.709999,1840200,49.709999
"1252",49.759998,50.529999,49.259998,49.900002,1991100,49.900002
"1253",49.799999,51.599998,49.400002,50.950001,1997200,50.950001
"1254",50.970001,51.740002,50.610001,50.830002,1569800,50.830002
"1255",50.599998,50.790001,49.5,49.669998,2102700,49.669998
"1256",49.869999,51.470001,49.380001,51.299999,2658800,51.299999
"1257",51.049999,51.490002,49.610001,49.849998,1811100,49.849998
"1258",49.950001,50.240002,49.009998,49.169998,1405900,49.169998
"1259",49.48,51.369999,49.220001,50.290001,2445500,50.290001
