"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"446",121.730003,123.550003,120.120003,123.059998,7245600,117.552391
"447",123.099998,123.5,121.059998,122.93,7425700,117.428212
"448",122.93,126,122.199997,124.300003,8020700,118.736899
"449",123.489998,127.860001,123.260002,126.019997,8247000,120.379914
"450",126.68,127.510002,124.510002,125.989998,4820500,120.351258
"451",124.790001,125.57,124.089996,124.739998,5028400,119.157202
"452",125.860001,126.800003,124.510002,126.18,5160600,120.532756
"453",127.260002,128.210007,126.440002,128.070007,4444000,122.338175
"454",128.589996,128.720001,126.199997,126.330002,5447000,120.676045
"455",126.099998,127.239998,124.089996,126.360001,5187900,120.704701
"456",125.660004,126.599998,122.889999,123.760002,5538800,118.221066
"457",124.690002,125.470001,122.93,124.370003,4651400,118.803766
"458",124.139999,125.540001,123.379997,124.900002,4084700,119.310045
"459",124.32,124.43,121.699997,122.709999,5594800,117.218057
"460",120.82,121.629997,119.860001,119.959999,5633800,114.591134
"461",119.449997,120.589996,117.629997,118,6103700,112.718856
"462",116.059998,117.989998,115.669998,117.019997,4043300,111.782713
"463",117.279999,118.220001,114.449997,114.559998,5770400,109.432812
"464",116.370003,117.019997,115.559998,115.93,4177500,110.7415
"465",116.57,120.410004,116,120.389999,5514600,115.00189
"466",119.989998,120.089996,114.889999,115.089996,6368200,109.939091
"467",117.120003,118.410004,114.959999,117.730003,7137600,112.460943
"468",119.370003,119.769997,116.239998,116.860001,12894400,111.629878
"469",114.760002,116.790001,114.230003,115.330002,6637400,110.168355
"470",115.099998,115.480003,112.470001,113.599998,9240300,108.515778
"471",113.910004,114.169998,112.32,112.440002,5369600,107.407699
"472",110.519997,111.940002,110.07,111.75,7047600,106.748577
"473",111.559998,114.25,111.040001,114.110001,4701900,109.002955
"474",115.110001,115.110001,112.720001,113.980003,5080600,108.878776
"475",113.43,115.550003,113.080002,114.559998,4587600,109.432812
"476",114.230003,114.989998,113.339996,114.410004,4008400,109.289531
"477",114.190002,115.300003,113.610001,115.150002,4240300,109.99641
"478",114.839996,116.480003,114.150002,115.330002,4308600,110.168355
"479",114.099998,114.470001,112.769997,113.769997,3956400,108.678168
"480",113.980003,114.279999,110.809998,111.529999,4854800,106.538423
"481",110.779999,110.900002,108.800003,108.989998,5500100,104.112101
"482",108.529999,110.860001,108.290001,110.040001,3267400,105.11511
"483",108.989998,110.190002,107.769997,109.370003,4065900,104.475098
"484",107.300003,108.639999,106.660004,107.290001,4777100,102.488188
"485",108.559998,109.360001,106.120003,106.32,4694200,101.561599
"486",103.419998,103.790001,101.589996,102.129997,10631800,97.559122
"487",100.860001,101.07,99.32,99.769997,10075600,95.304745
"488",100.139999,101.769997,99.779999,99.870003,5656700,95.400275
"489",100.550003,102.139999,98.199997,98.199997,5797200,93.805011
"490",98.57,99.940002,97.080002,97.080002,6375200,92.735142
"491",97.529999,97.900002,95,95.489998,7184700,91.216299
"492",94.800003,97.550003,94,96.510002,5314700,92.190653
"493",96.879997,99.949997,96.589996,97.529999,5839700,93.164999
"494",96.75,98.510002,95.510002,98.040001,5469700,93.652176
"495",98.32,98.5,95.839996,96.860001,5177300,92.524987
"496",96.540001,97.779999,96.510002,96.699997,3096000,92.372144
"497",97.010002,97.879997,95.379997,97.860001,4528000,93.927044
"498",96.68,96.900002,94.410004,94.610001,5713200,90.80766
"499",94.900002,96.650002,93.699997,95.699997,4833000,91.85385
"500",94.07,94.199997,92.190002,92.639999,5384700,88.916833
"501",92.760002,93.019997,90.550003,91,5332600,87.342744
"502",90.959999,93,90.709999,92.209999,4682900,88.504114
"503",93.040001,95.07,92.900002,94.959999,6399600,91.143592
"504",96.639999,97.5,93.290001,94,6068400,90.222175
"505",93.629997,94.839996,92.889999,94.540001,3366700,90.740474
"506",96.010002,96.760002,92.660004,92.800003,4941700,89.070406
"507",92.910004,94.040001,92.519997,94.040001,3668500,90.260569
"508",93.32,94.419998,92.269997,92.720001,4694700,88.993619
"509",92.940002,94.290001,92.510002,93.82,4461000,90.049409
"510",93.68,95.769997,92.75,95.660004,6186200,91.815464
"511",95.239998,95.269997,93.32,93.629997,4081400,89.867043
"512",94.300003,97.470001,94.150002,96.370003,5295200,92.496929
"513",97.010002,97.599998,95.370003,96.550003,4941300,92.669695
"514",96.800003,96.870003,93.870003,93.900002,5577700,90.126196
"515",95.32,95.32,93.160004,93.629997,6720200,89.867043
"516",92.360001,92.400002,90.660004,91.220001,4211300,87.553904
"517",91.489998,91.830002,90.43,91.029999,4248000,87.371537
"518",91.190002,93.790001,91.019997,93.269997,3576100,89.521511
"519",92.089996,93.519997,91.330002,93.489998,4413500,89.73267
"520",96.010002,96.18,94.519997,95.860001,6245300,92.007423
"521",96.559998,97.300003,95.589996,97.129997,3515900,93.226379
"522",97.129997,98.769997,96.629997,98.599998,2251100,94.637302
"523",98.209999,98.209999,95.889999,95.919998,3736900,92.06501
"524",94.639999,96,94.5,95.470001,3312800,91.633098
"525",94.839996,95.349998,93.669998,94.470001,4121300,90.673287
"526",94.860001,95.300003,93.150002,94.25,3668600,90.462128
"527",93.879997,95.470001,93.75,95.129997,4516400,91.306758
"528",94.339996,94.739998,93.230003,94.019997,3187000,90.241368
"529",94.919998,97.860001,94.800003,97.43,4592400,93.514325
"530",97.730003,98.150002,95.959999,97.68,4503000,93.754278
"531",100.239998,100.489998,97.18,97.980003,9502200,94.042224
"532",97.349998,97.809998,96.18,96.510002,4443200,92.631301
"533",96.599998,96.639999,94.550003,95,6164100,91.181986
"534",94.470001,95.300003,94.099998,94.160004,5543900,90.375749
"535",91.940002,93.419998,91.150002,93.160004,4761200,89.415938
"536",93.379997,94.599998,93.209999,94.470001,5301700,90.673287
"537",95.059998,96.690002,94.849998,95.959999,4578900,92.103403
"538",97.440002,98.199997,96.75,98.059998,5077400,94.119003
"539",98.410004,102.050003,98.120003,101.639999,6397200,97.555126
"540",101.150002,102.18,100.349998,100.879997,3659600,96.825668
"541",100.260002,101.779999,100,100.900002,3664000,96.844868
"542",101.269997,101.760002,99.82,100.089996,3092800,96.067417
"543",98.5,99.029999,96.720001,97.809998,3980200,93.879051
"544",99.349998,101.360001,99,100.980003,3283100,96.921655
"545",101.25,102.849998,100.75,102.019997,2768700,97.919851
"546",102.379997,104.379997,102.330002,103.239998,3845000,99.090821
"547",102.5,103.309998,102.169998,102.5,2351100,98.380564
"548",102.410004,104,102.300003,103.599998,2850200,99.436354
"549",103.370003,103.379997,102.120003,103.019997,3121600,98.879662
"550",102.550003,103.970001,102.550003,103.610001,2008600,99.445954
"551",104.150002,105.629997,102.910004,103.260002,3148200,99.110021
"552",103.349998,104.5,103.050003,103.129997,2452500,98.985241
"553",103.260002,103.93,102.599998,103.489998,2417900,99.330774
"554",103.449997,103.610001,102.800003,103.599998,2509700,99.436354
"555",103.32,105.5,103.139999,105.279999,3860800,101.048835
"556",105.690002,107.339996,104.75,105.32,4459800,101.087229
"557",104.769997,106.349998,103.669998,104.669998,4202400,100.46335
"558",104.589996,104.989998,103.650002,104.080002,3583100,99.897066
"559",103.559998,105.220001,102.230003,104.959999,3527100,100.741696
"560",105.120003,105.849998,104.580002,105.120003,2466800,100.895269
"561",104.459999,105.889999,104.199997,105.029999,2611100,101.251954
"562",105.360001,106.290001,105.040001,105.529999,2266900,101.733968
"563",104.739998,105.199997,103.949997,104.720001,2823700,100.953107
"564",105.410004,106.580002,105.309998,105.720001,3264100,101.917136
"565",105.550003,107.25,105.540001,106.410004,3249200,102.582318
"566",106.900002,110,106.790001,109.940002,6371600,105.985339
"567",110.610001,113.779999,110.010002,113.540001,6521500,109.455842
"568",113.800003,116.75,113.550003,116.330002,6137100,112.145483
"569",116.059998,116.25,114.540001,114.68,4225100,110.554834
"570",115.230003,117.760002,115.019997,116.690002,3898500,112.492534
"571",117.400002,118.459999,116.690002,118.239998,4233700,113.986774
"572",117.989998,121.050003,117.68,120.669998,5261600,116.329365
"573",121.260002,122.599998,120.480003,121.360001,6187700,116.994547
"574",120.32,121.110001,119.510002,119.900002,3598300,115.587066
"575",119.43,120.360001,118.75,119.879997,3033300,115.567781
"576",120.370003,120.370003,119.019997,119.019997,4818300,114.738716
"577",117.639999,117.82,116.239998,117.629997,4448100,113.398716
"578",118.360001,118.379997,116.559998,116.720001,8188700,112.521454
"579",116.339996,117.43,114.900002,116.599998,3697500,112.405768
"580",117.129997,117.650002,113.5,113.5,4547700,109.41728
"581",113.220001,113.639999,111.900002,113.080002,5185100,109.012389
"582",113.739998,115.860001,113.720001,115.230003,3898900,111.085053
"583",115.010002,115.010002,113.230003,113.68,3653700,109.590805
"584",116.669998,119.019997,116.400002,116.860001,5338600,112.656417
"585",117.550003,118.239998,117.089996,117.25,3681300,113.032388
"586",117.620003,118.169998,116.220001,117.910004,3036400,113.668651
"587",118.660004,120.360001,117.93,119.900002,3743200,115.587066
"588",120.830002,121.400002,118.580002,119.309998,3938300,115.018285
"589",118.279999,119.720001,118.150002,119.459999,2140400,115.162891
"590",119.389999,120.739998,119.019997,119.629997,3260600,115.326774
"591",119.5,120.25,119.059998,120.080002,2829600,115.760591
"592",120.949997,122.940002,120.75,121.989998,4707200,117.601883
"593",121.620003,122.279999,119.889999,120.199997,4054900,115.87627
"594",121.699997,124.610001,120.75,124.5,6412000,120.021597
"595",124.230003,125.970001,122.349998,123.220001,10115900,118.787642
"596",123.32,125.050003,123.050003,124.919998,6712400,120.426488
"597",123.800003,126.480003,123.190002,125.150002,5375100,120.648218
"598",124.459999,125.169998,123.019997,123.620003,5876400,119.173255
"599",122.019997,124.360001,121.919998,122.769997,3643000,118.353824
"600",120.470001,121.660004,118.120003,119,5818500,114.719438
"601",119.830002,121.349998,119.769997,119.769997,3662000,115.461738
"602",120.830002,122.190002,118.650002,119.720001,4128800,115.41354
"603",119.239998,120.379997,118.379997,119.440002,3960900,115.143614
"604",119.730003,122.599998,119.660004,122.389999,3679700,117.987496
"605",122.82,124.879997,122.360001,124.849998,3336200,120.359006
"606",125.349998,125.889999,123.059998,123.25,3188800,118.816561
"607",123.190002,124.459999,122.110001,124.080002,2568700,119.616707
"608",124.330002,126.730003,124.300003,126.25,3986000,121.708648
"609",122.800003,123.120003,117.970001,117.980003,7075800,113.736132
"610",119.209999,119.839996,115.260002,115.269997,6252100,111.123607
"611",114.709999,117.849998,113.839996,116.150002,4823100,111.971958
"612",116.790001,117.839996,116.300003,117.239998,2453600,113.022746
"613",115.889999,118.349998,115.080002,116.470001,3156600,112.280447
"614",116.650002,117.449997,113.879997,114.239998,3885700,110.130659
"615",114.510002,116.360001,113.910004,115.440002,3702900,111.287498
"616",115.529999,116.57,114.230003,115.839996,4515900,111.673104
"617",117.199997,119.190002,117.190002,118.300003,3868600,114.044621
"618",117.93,118.75,117.370003,118.089996,3304000,113.842169
"619",118.18,118.230003,116.830002,117.699997,2075200,113.466198
"620",118.669998,120.309998,118.269997,120.309998,1977500,115.982314
"621",119.160004,120.949997,118.5,120.940002,3371000,116.589657
"622",120.5,121.339996,118.379997,118.410004,3875200,114.150665
"623",117.25,119.330002,116.57,119.330002,3811200,115.525389
"624",120,120.449997,118.519997,118.730003,2980800,114.94452
"625",117.959999,119.440002,117.690002,117.790001,4264300,114.034488
"626",118.419998,119.639999,118.07,118.400002,3613900,114.62504
"627",118.120003,118.389999,116.199997,116.580002,3591600,112.863068
"628",117.019997,117.900002,116,117.129997,3283000,113.395527
"629",117.220001,117.480003,116.199997,117.199997,2330900,113.463295
"630",117.769997,118,116.139999,116.57,3960500,112.853384
"631",116.610001,117.169998,115.620003,117.010002,3331900,113.279358
"632",117.559998,119.800003,117.040001,118.860001,5696500,115.070373
"633",119.290001,119.980003,118.080002,118.089996,5372400,114.324919
"634",117.809998,119.160004,117.589996,118.5,3329100,114.72185
"635",118.449997,120.07,118.300003,119.360001,3717200,115.554431
"636",120.190002,123.489998,120.029999,123.489998,5476700,119.552751
"637",124.82,128,124.489998,127.769997,8040300,123.69629
"638",128.669998,129.300003,126.809998,127.25,5525400,123.192873
"639",127.349998,129.720001,126.620003,129.720001,4402500,125.584123
"640",126.629997,128.949997,125.629997,128.440002,6393300,124.344934
"641",127.870003,128.5,127.400002,127.540001,1359300,123.473628
"642",128.160004,129.300003,127.110001,127.160004,2210100,123.105746
"643",127.550003,128.300003,124.57,126.669998,3263500,122.631363
"644",125.730003,126.620003,125.339996,125.519997,1859200,121.518027
"645",125.419998,127.68,124.790001,127.559998,3623000,123.492987
"646",131.300003,131.660004,129.619995,131.660004,4449000,127.462272
"647",131.699997,131.779999,130.070007,130.940002,4584600,126.765227
"648",130.929993,134.639999,130.320007,134.509995,5234600,130.221396
"649",134.119995,134.509995,132.880005,134.259995,3556900,129.979367
"650",133.710007,133.949997,132.699997,133.050003,2760200,128.807954
"651",133.399994,134.429993,133.270004,134.320007,3666500,130.037466
"652",135.070007,138.149994,134.130005,137.369995,5960700,132.990211
"653",137.020004,137.169998,136.130005,137.130005,3211700,132.757872
"654",137.190002,137.320007,135.660004,136.130005,2855800,131.789756
"655",135.550003,137.259995,135.119995,135.589996,4322800,131.266964
"656",138.940002,141.580002,137.899994,141.089996,10650800,136.591607
"657",140.889999,141.949997,139.619995,141.009995,6596000,136.514156
"658",141.350006,144.809998,141.240005,144.449997,7349000,139.84448
"659",144.009995,146.279999,143.339996,145.949997,5158400,141.296656
"660",145.779999,145.940002,144.809998,145.559998,3948700,140.919091
"661",145,146.740005,144.059998,144.960007,4638200,140.338229
"662",144.179993,145.270004,143.300003,144.460007,4639400,139.854171
"663",144.429993,145.25,143.690002,144.149994,3045600,139.554042
"664",144.100006,147.5,143.839996,147.100006,4519800,142.409999
"665",146.809998,147.419998,145.910004,147.149994,4083100,142.458393
"666",146.259995,148,146.259995,147.860001,3680900,143.145762
"667",148.509995,150.399994,147.759995,149.899994,4563800,145.120714
"668",148.25,148.949997,146.619995,147.520004,4679400,142.816606
"669",148.350006,150.75,148.179993,150.449997,4219200,145.653182
"670",149.75,151.139999,149.169998,151.119995,3940600,146.301818
"671",150.759995,152.5,149,150.259995,4890800,145.469237
"672",150.779999,151.970001,150.350006,151.600006,3612300,146.766525
"673",151.419998,152.869995,150.960007,152.240005,3751400,147.386119
"674",152.479996,154.320007,151.789993,154.110001,4309000,149.196493
"675",154.110001,154.850006,153.279999,154.520004,4369100,149.593424
"676",153.839996,156.720001,153.619995,155.929993,5035800,150.958458
"677",156.399994,156.539993,154.080002,154.990005,4254400,150.04844
"678",155.690002,159,155.25,158.649994,5103400,153.591737
"679",158.220001,158.5,154.559998,155.179993,5029700,150.23237
"680",153.720001,153.949997,149.800003,150.880005,8318000,146.06948
"681",152.369995,154.130005,152.050003,154.089996,4772700,149.177126
"682",155.190002,155.690002,147.600006,147.649994,6294200,142.942451
"683",148.110001,149.460007,146.710007,148,5686600,143.768156
"684",147.869995,152.050003,147.759995,151.649994,4695000,147.313784
"685",151.350006,152.399994,149.759995,149.759995,4956000,145.477826
"686",148.119995,151.699997,147.220001,150.529999,4538400,146.225813
"687",150.009995,152.470001,149.710007,152.179993,3209200,147.828628
"688",153.449997,154.960007,152.800003,152.960007,4589300,148.586339
"689",154.059998,155.050003,152.800003,154.130005,3593200,149.722882
"690",154.699997,157.190002,154.5,156.619995,3886300,152.141675
"691",155.889999,156.229996,152.009995,152.979996,6615000,148.605756
"692",152.449997,154.320007,152.360001,153.300003,3586400,148.916613
"693",153.300003,153.800003,150.460007,151.850006,3432200,147.508077
"694",152.029999,152.869995,150.580002,151.910004,3356400,147.566359
"695",152.270004,154.339996,152.160004,154.020004,3886600,149.616027
"696",151.350006,155.630005,151.300003,154.839996,7301200,150.412573
"697",152.529999,153.110001,150.889999,151.949997,3788100,147.605209
"698",152.610001,153.089996,147.820007,148.839996,4726900,144.584134
"699",150.020004,151.479996,149.25,150.130005,2883800,145.837257
"700",149.289993,150.220001,145.369995,145.380005,4704000,141.223076
"701",146.509995,147.699997,145.610001,146.600006,3456800,142.408193
"702",147.990005,148.660004,144.679993,146.110001,3775400,141.932198
"703",148.289993,148.339996,144.869995,146.539993,3860400,142.349896
"704",145.880005,148.630005,145.860001,147.839996,3964800,143.612727
"705",148.119995,149.059998,147.130005,147.149994,3701300,142.942455
"706",146.669998,148.059998,144.600006,146.039993,2581100,141.864193
"707",145.270004,147.490005,144.770004,146.679993,3374100,142.485892
"708",146.759995,146.869995,142.179993,143.410004,4373300,139.309404
"709",143.520004,144.949997,142.240005,142.990005,3423800,138.901415
"710",140.610001,143.800003,140.339996,143.690002,3864300,139.581397
"711",143.830002,144.119995,141.839996,143.820007,2908700,139.707684
"712",144.320007,147.570007,144.070007,146.520004,3262800,142.330479
"713",147.300003,149.740005,147.240005,149.460007,3127600,145.186416
"714",149.460007,150.589996,148.220001,149.070007,2951800,144.807568
"715",148.399994,149.600006,147.009995,149.119995,3131400,144.856127
"716",148.75,151.449997,145.529999,146.460007,5554900,142.272197
"717",148.130005,148.429993,142.139999,144.100006,8274400,139.979677
"718",142.990005,143.600006,138.050003,140.600006,6361500,136.579754
"719",140.089996,140.899994,137.419998,138.600006,4819700,134.636941
"720",139.309998,139.839996,137.850006,138.720001,3962600,134.753505
"721",139.009995,139.850006,137.289993,139.520004,3187100,135.530633
"722",140.440002,143.389999,139.919998,142.940002,3698200,138.852842
"723",143.270004,144.449997,142.949997,143.929993,2785200,139.814525
"724",144.110001,146.050003,143.75,144.759995,2637400,140.620794
"725",144.5,145.410004,143.070007,144.110001,2235200,139.989386
"726",144.539993,145.899994,143.910004,145.110001,2715300,140.960792
"727",145.190002,146.539993,144.559998,146.070007,2586300,141.893349
"728",145.830002,145.830002,142.399994,142.610001,3509000,138.532276
"729",142.679993,143.669998,140.389999,143.669998,4331900,139.561964
"730",145.309998,146.839996,145.059998,145.369995,4018800,141.213352
"731",145.919998,149.539993,145.639999,148.449997,3740400,144.205286
"732",149.410004,149.940002,147.550003,149.320007,3137600,145.05042
"733",149.130005,150.990005,148.399994,150.259995,3519200,145.963529
"734",150.100006,150.860001,148.25,148.539993,2819500,144.292709
"735",148.570007,149.179993,147.5,149.100006,2632400,144.836709
"736",147.669998,150.330002,147.059998,149.630005,2975200,145.351553
"737",149.5,154.940002,149.5,154.520004,5825300,150.10173
"738",154.039993,156.279999,153.789993,155.610001,4177800,151.16056
"739",154.729996,157.490005,153.960007,154.470001,3233800,150.053157
"740",155.410004,158.699997,155,158.179993,4177000,153.657067
"741",157.580002,160.490005,157.520004,158.899994,4010100,154.356481
"742",158.669998,161.740005,158.529999,160.729996,4077900,156.134156
"743",160.610001,164.470001,158.529999,159.339996,6176200,154.783902
"744",156.360001,158.889999,154.619995,157.410004,5619800,152.909094
"745",155.570007,158.919998,155.289993,158.720001,3317100,154.181634
"746",160.919998,162.679993,159.910004,160.699997,4471200,156.598335
"747",159.740005,164.130005,159.410004,162.869995,4969100,158.712947
"748",162.660004,165.449997,161,164.350006,4336200,160.155182
"749",163.949997,165.830002,162.070007,162.080002,4404800,157.943117
"750",161.559998,163.740005,159.789993,163.559998,4557300,159.385338
"751",163.460007,165.740005,160.5,161.679993,3977300,157.553317
"752",161.429993,162.889999,157.550003,158.300003,4138300,154.259598
"753",158.300003,159.789993,156.339996,159.679993,3243900,155.604365
"754",160.970001,166.169998,160.589996,166.009995,5690300,161.772802
"755",166.699997,168.199997,165.289993,167.490005,3914200,163.215037
"756",165.350006,166.399994,163.190002,163.309998,3858100,159.141719
"757",164.979996,164.979996,161.070007,161.860001,3243300,157.728731
"758",161.199997,166.389999,161.070007,165.820007,3768500,161.587664
"759",165.740005,166.110001,162.910004,162.919998,2970600,158.761673
"760",164.080002,165.669998,162.899994,164.110001,2628300,159.921303
"761",164.149994,164.869995,163.050003,164.149994,2060700,159.960275
"762",164.160004,164.929993,161.509995,161.559998,3557100,157.436385
"763",159.149994,159.990005,154.839996,155.410004,6488600,151.443362
"764",157,157.259995,152.300003,154.25,5390200,150.312966
"765",151.990005,152.600006,148.710007,150.779999,4013200,146.931532
"766",152.449997,154.309998,151.550003,153.059998,3274600,149.153337
"767",154.479996,154.559998,150.75,151.660004,3580400,147.789076
"768",153.029999,154.990005,152.610001,153.509995,2654900,149.591848
"769",152.690002,152.770004,151,151.25,3011300,147.389537
"770",152.779999,154.100006,151.699997,151.75,2496100,147.876775
"771",151.160004,153.190002,149.899994,150.919998,3091600,147.067958
"772",149.619995,151.419998,149.279999,150.429993,1267700,146.590459
"773",152.300003,153.289993,151.5,153.240005,2243700,149.32875
"774",154.580002,154.800003,152.880005,153.809998,2699100,149.884194
"775",154.990005,157.440002,153.169998,156.940002,3127100,152.934309
"776",156.570007,157.619995,154.669998,155.830002,2430100,151.85264
"777",158.5,159.740005,156.110001,157.710007,2965700,153.68466
"778",158.619995,160.279999,158.550003,160.110001,2844600,156.023397
"779",162.800003,163.389999,161.160004,163,4129900,158.839633
"780",163.919998,164.300003,159.429993,160.240005,5972700,156.150084
"781",159.839996,161.990005,159.5,161.5,3715000,157.377919
"782",161.580002,164.580002,161.5,164.059998,3462700,159.872576
"783",163.75,164.850006,162.580002,164.360001,3329700,160.164922
"784",163.949997,166.330002,163.880005,166.25,2741100,162.006681
"785",166.5,167.410004,165.479996,166.259995,2545400,162.016421
"786",166.75,166.889999,164.440002,165.039993,2548100,160.827558
"787",164.279999,166,163.690002,165.910004,2236200,161.675363
"788",165.050003,165.649994,164.270004,165.259995,2372200,161.041944
"789",164.630005,164.830002,162.020004,163.169998,2823600,159.005292
"790",163.490005,164.009995,162.330002,162.429993,2553300,158.284175
"791",162.529999,165.970001,162.429993,164.029999,3700300,159.843343
"792",165.740005,167.899994,164.880005,167.490005,3251900,163.215037
"793",166.830002,167.899994,166.460007,167.619995,1866700,163.341709
"794",167.279999,169.690002,166.440002,168.320007,2618400,164.023854
"795",168.070007,168.279999,164.470001,164.779999,3598500,160.5742
"796",164,164.229996,162.050003,163.449997,2131000,159.278145
"797",164.75,166.429993,162.830002,162.839996,2818400,158.683714
"798",162.399994,164.100006,162.020004,162.130005,2012000,157.991844
"799",161.729996,162.380005,160.550003,161.690002,1982000,157.563072
"800",161.990005,164.550003,160.949997,163.710007,2309600,159.531518
"801",163.850006,164.800003,162.929993,163.339996,1667400,159.170952
"802",161.910004,161.970001,160.070007,160.75,2206900,156.647062
"803",160.279999,162.289993,160.029999,160.660004,2024300,156.559362
"804",160.169998,160.789993,158.529999,158.630005,2228400,154.581177
"805",158.720001,160.029999,157.779999,159.559998,2288700,155.487433
"806",158.779999,159.229996,156.509995,157.110001,3053800,153.099969
"807",157.809998,159.660004,157.199997,159.410004,2302700,155.341267
"808",159.589996,159.789993,158,158.649994,1495800,154.600656
"809",158.410004,160.699997,157.75,157.899994,1885200,153.869798
"810",155.720001,156.529999,152.929993,153.229996,3672000,149.318996
"811",153,154.149994,151.449997,152.970001,2343200,149.553636
"812",152.369995,154.679993,152.089996,153.630005,2133000,150.1989
"813",153.770004,153.979996,151.330002,152.130005,2234000,148.7324
"814",154.479996,156.039993,153.520004,154.759995,2464800,151.303653
"815",154.759995,157.25,154.350006,155.740005,2194200,152.261776
"816",155.990005,158.050003,155.570007,156.169998,2443900,152.682166
"817",156.979996,157.710007,153.419998,156.660004,2464000,153.161228
"818",157.410004,159.699997,157.160004,159.490005,2150400,155.928026
"819",162.979996,165.529999,162.559998,165.139999,5265900,161.451835
"820",164.929993,165.789993,163.779999,165.059998,2233100,161.37362
"821",164.839996,165.309998,163.070007,163.350006,2690000,159.701819
"822",164.380005,164.720001,162.960007,164,2231500,160.337296
"823",166.309998,168.570007,165.190002,167.029999,3553100,163.299624
"824",167.190002,167.580002,165.660004,167.419998,2653700,163.680913
"825",166.5,169.089996,165.639999,168.059998,3422400,164.306619
"826",169.690002,170,166.880005,167.779999,3534700,164.032874
"827",168,169.75,164.029999,169.75,20410100,165.958878
"828",168.179993,168.460007,164.720001,165.25,4816200,161.559379
"829",165.520004,166.399994,162.970001,162.970001,3422600,159.330301
"830",163.259995,163.690002,161.160004,162.309998,3614600,158.685037
"831",162.899994,163.929993,161.039993,162.289993,2711400,158.66548
"832",160.690002,160.949997,159.429993,159.850006,3679100,156.279986
"833",157.720001,159.139999,156.570007,158.210007,2803600,154.676614
"834",158.860001,160.309998,157.559998,159,2465300,155.448964
"835",157.690002,159.580002,157.520004,158.669998,2431000,155.126332
"836",158.630005,159.160004,155.460007,156.850006,2949500,153.346987
"837",157.080002,157.25,156.089996,156.550003,2984500,153.053684
"838",155.169998,156.199997,154.220001,154.25,2618000,150.805048
"839",154.619995,155.850006,153,153.050003,2917200,149.631851
"840",153.559998,155.320007,152.830002,154.440002,3227500,150.990807
"841",156.830002,158.240005,156,158.009995,3639000,154.481068
"842",158.490005,160.490005,157.520004,160,3124900,156.42663
"843",158.220001,159.919998,157.5,159.460007,2428100,155.898697
"844",159.809998,160.039993,157.509995,157.630005,3038000,154.109565
"845",158.580002,162.5,157.5,162.25,3649300,158.62638
"846",156.479996,159.199997,155.990005,158.320007,7522100,154.784158
"847",158.839996,159.699997,156.679993,158.690002,4982100,155.145889
"848",158.669998,160.649994,158.25,159.770004,2695400,156.201771
"849",160.639999,160.710007,158.229996,159.25,3239400,155.69338
"850",158.020004,158.080002,156.559998,157.740005,2735800,154.217109
"851",159.449997,160.350006,158.830002,159.960007,2591000,156.38753
"852",160,162.240005,159.910004,162.089996,3721000,158.469949
"853",162,162.190002,160.25,161.449997,3341500,157.844243
"854",162.070007,163.110001,161.009995,162.110001,3702100,158.489507
"855",162.559998,162.970001,161.149994,162.050003,2344200,158.430849
"856",162.089996,163.350006,160.860001,160.860001,2785000,157.267424
"857",161.029999,162.600006,160.720001,162.050003,2738400,158.430849
"858",162.419998,163.240005,161.589996,163.160004,1711000,159.51606
"859",161.669998,162.630005,160.779999,161.949997,2529400,158.333077
"860",162.529999,164.300003,162.330002,163.520004,3593700,159.86802
"861",164.039993,164.210007,159.610001,159.639999,3490300,156.07467
"862",160.389999,163.690002,159.880005,163.169998,3856000,159.525831
"863",162.5,164.75,162.160004,163.839996,2289000,160.180866
"864",163.100006,164.380005,162.130005,162.889999,2239600,159.252085
"865",161.779999,163.710007,161.199997,162.940002,3398300,159.300972
"866",163.550003,163.949997,162.410004,163.199997,3648200,159.55516
"867",163.179993,165.419998,163.179993,164.399994,2667200,160.728356
"868",164.740005,167.649994,164.199997,165.679993,3555000,161.979768
"869",165.869995,168,165.630005,166.600006,2691900,162.879234
"870",166.759995,167.25,164.860001,165,2793100,161.314962
"871",165.25,167.320007,165.009995,167.070007,3158500,163.338739
"872",166.770004,168.240005,165.529999,168.100006,2680500,164.345734
"873",168.5,170.5,168.5,169.479996,3101700,165.694904
"874",169.360001,170.690002,168,168.039993,2953400,164.287062
"875",168.050003,168.809998,166.869995,168.220001,2285300,165.003107
"876",167.889999,170.380005,167.690002,168.940002,2018700,165.70934
"877",169.880005,171.580002,168.679993,169.720001,3121100,166.474422
"878",169.089996,170.759995,167.910004,168.050003,3288200,164.83636
"879",167.309998,169.929993,167.309998,168.699997,2328200,165.473924
"880",167.410004,167.960007,165.350006,165.559998,3564100,162.393971
"881",167.580002,167.960007,164.770004,167.210007,2708500,164.012427
"882",168,169.130005,166.839996,167.669998,2589500,164.463622
"883",167.869995,172.199997,167.520004,169.729996,4235400,166.484226
"884",169.509995,169.830002,167.130005,167.600006,2977100,164.394968
"885",166.589996,168.960007,166.520004,168.330002,2911900,165.111004
"886",168.589996,169.289993,167.600006,168.389999,2490600,165.169854
"887",169.309998,171.490005,169.089996,170.949997,2980000,167.680897
"888",171.270004,171.270004,169.710007,170.490005,2856700,167.229702
"889",171,174.919998,169.990005,174.839996,4509600,171.496507
"890",174.610001,175.800003,174,174.770004,3094400,171.427854
