"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"451",120.029999,123.480003,117.870003,118.730003,6107800,118.730003
"452",119.440002,121.18,117.309998,120.190002,5390600,120.190002
"453",121.589996,122.190002,119.150002,121.989998,4632600,121.989998
"454",122.139999,123.470001,120.540001,120.669998,3483200,120.669998
"455",120.25,121,118.339996,118.809998,3267800,118.809998
"456",117.93,118.589996,113,115.050003,4661800,115.050003
"457",115.510002,117.290001,114.18,115.040001,4181500,115.040001
"458",114.800003,114.800003,112.099998,113.970001,3806500,113.970001
"459",110.82,114.25,109.75,112.959999,6572100,112.959999
"460",111.629997,112.550003,109.900002,110.260002,2966600,110.260002
"461",109.940002,111.610001,109.32,110.5,3251900,110.5
"462",108.760002,109.68,106.629997,106.68,3233900,106.68
"463",107.32,107.800003,101.800003,101.919998,5015000,101.919998
"464",103.239998,103.720001,98.519997,99.809998,7474400,99.809998
"465",101.260002,104.93,99.309998,104.260002,4835000,104.260002
"466",104.910004,106.5,102.309998,104.169998,3956500,104.169998
"467",104.610001,105,100.400002,101.150002,3818200,101.150002
"468",101.699997,107.660004,101.690002,107.019997,4444400,107.019997
"469",106.489998,108.720001,106.25,106.959999,3357700,106.959999
"470",105.07,109.709999,104.279999,107.089996,3585300,107.089996
"471",107.519997,108.169998,105.669998,106.110001,2610800,106.110001
"472",104.889999,105,101.790001,101.839996,12039200,101.839996
"473",86.519997,90,86.300003,87.68,16770500,87.68
"474",88.589996,88.589996,81.559998,86.349998,11918400,86.349998
"475",85.599998,87.839996,83.809998,85.07,7992700,85.07
"476",85.709999,85.889999,83,83.739998,5147300,83.739998
"477",82.620003,82.870003,79.760002,80.139999,7525600,80.139999
"478",80.290001,82.690002,79,81.360001,4711900,81.360001
"479",80.739998,82.980003,80.160004,82.230003,3912000,82.230003
"480",81.809998,82.18,75.519997,75.970001,7573700,75.970001
"481",75.790001,76.400002,72.110001,73.139999,9095200,73.139999
"482",72.5,75.620003,72.330002,73.449997,4100000,73.449997
"483",73.07,73.309998,70.580002,72.790001,3886200,72.790001
"484",72.129997,74.93,71.339996,74.349998,3731200,74.349998
"485",74.849998,74.980003,72.099998,72.419998,3774900,72.419998
"486",72.889999,78.389999,72.489998,77.379997,8891400,77.379997
"487",77.129997,78.650002,75.610001,76.959999,5407100,76.959999
"488",77.779999,79.300003,77.099998,77.480003,4474200,77.480003
"489",77.57,78.440002,73.650002,74.199997,5242800,74.199997
"490",74.25,74.410004,71.900002,71.970001,3396900,71.970001
"491",72.300003,72.75,65.360001,69.959999,4202200,69.959999
"492",69.849998,72.190002,67.550003,71.739998,3591900,71.739998
"493",71.800003,72.400002,67.25,67.709999,5716400,67.709999
"494",67.470001,72.150002,67.169998,71.910004,6300000,71.910004
"495",71.519997,71.690002,69.5,70.269997,2963200,70.269997
"496",70.599998,73.510002,69.889999,70.220001,4767300,70.220001
"497",71.059998,71.150002,68.199997,69.440002,4571000,69.440002
"498",68.480003,69,67,67.339996,4698700,67.339996
"499",66.699997,67.769997,62.369999,63.439999,7686200,63.439999
"500",60.950001,63.73,60.700001,62.950001,5082600,62.950001
"501",63.25,65.239998,62.369999,65,5041600,65
"502",65.010002,66.330002,64.25,64.830002,3435500,64.830002
"503",65.660004,68.370003,65.150002,65.879997,4382400,65.879997
"504",66.599998,66.900002,64.410004,64.639999,3006500,64.639999
"505",64.370003,66.120003,63.73,65.639999,3145300,65.639999
"506",66.389999,66.589996,62.98,63,3277300,63
"507",63.259998,64.360001,62.349998,63.02,2971100,63.02
"508",62.599998,64.440002,62.130001,62.830002,2560700,62.830002
"509",62.790001,63.150002,61.02,62.66,3733900,62.66
"510",63.27,65.93,62.73,65.790001,4717500,65.790001
"511",65.059998,66.949997,64.790001,66.730003,3285400,66.730003
"512",66.900002,70.480003,66.550003,69.830002,3958100,69.830002
"513",69.480003,69.550003,67.610001,68.160004,3805500,68.160004
"514",68.260002,68.440002,65.75,65.839996,2527200,65.839996
"515",66.239998,68.269997,65.699997,67.860001,2582100,67.860001
"516",67.809998,69.529999,66.400002,67.029999,4392300,67.029999
"517",67.209999,67.709999,66.339996,66.800003,2230200,66.800003
"518",67.029999,67.25,65.599998,66.489998,2197600,66.489998
"519",66.099998,68.059998,65.779999,67.360001,2155800,67.360001
"520",68.300003,68.760002,66.830002,68.489998,2855900,68.489998
"521",68.769997,68.900002,67.25,67.849998,1856100,67.849998
"522",68.489998,72.779999,67.709999,72.040001,3608800,72.040001
"523",74.330002,82.900002,74.260002,81.720001,14928300,81.720001
"524",83.739998,85.400002,80.220001,81.889999,12180200,81.889999
"525",82.980003,84.190002,80.150002,82.989998,6180400,82.989998
"526",83.720001,83.800003,79.529999,80.230003,5034600,80.230003
"527",80.099998,84.870003,79.879997,81.639999,6149200,81.639999
"528",81.519997,85.5,80.5,84.970001,5921100,84.970001
"529",85.779999,86.650002,83.919998,84.900002,5576000,84.900002
"530",85.110001,85.550003,82.629997,82.980003,2992400,82.980003
"531",83.25,83.489998,80.669998,81.779999,3974400,81.779999
"532",81.25,82.910004,80.739998,81.269997,3082300,81.269997
"533",81.959999,84.830002,81.519997,83.120003,4161900,83.120003
"534",82.660004,83.519997,81.5,81.82,3481400,81.82
"535",80.730003,81.220001,78.5,79.940002,4423600,79.940002
"536",81.07,82.470001,77.809998,80.389999,9242900,80.389999
"537",64.209999,66.800003,59.200001,60.279999,24781500,60.279999
"538",59.310001,59.459999,56.139999,57.009998,11393800,57.009998
"539",57.360001,59.27,57,58.919998,5429900,58.919998
"540",58.93,59.959999,56.330002,57.75,4276100,57.75
"541",57.450001,58.32,56.610001,56.849998,2474400,56.849998
"542",57.43,57.779999,54.099998,54.5,4833200,54.5
"543",54.279999,55.689999,53.290001,53.869999,3420800,53.869999
"544",54.860001,55.48,52.810001,53.91,5327900,53.91
"545",54.540001,57.169998,54.110001,56.790001,4075400,56.790001
"546",56.950001,59.470001,56.549999,57.900002,4395700,57.900002
"547",57.57,58.889999,57.169998,57.799999,2599200,57.799999
"548",57.59,58.450001,57.25,57.91,2356100,57.91
"549",57.66,60.560001,56.900002,59.900002,5004600,59.900002
"550",61.220001,61.25,58.5,59.91,4760700,59.91
"551",60.619999,63.099998,59.970001,61.759998,6874200,61.759998
"552",62.029999,63.68,61.82,63.259998,4406300,63.259998
"553",63.459999,64.589996,62.799999,64.309998,2518700,64.309998
"554",64.879997,65.519997,63.509998,63.689999,3200800,63.689999
"555",63.639999,65.349998,62.16,64.239998,3808400,64.239998
"556",65.139999,66.650002,64.650002,65.599998,3336500,65.599998
"557",65.120003,66.400002,64.800003,65.400002,2575800,65.400002
"558",66.019997,66.440002,63.580002,64.050003,4654400,64.050003
"559",63.09,63.799999,61.849998,63.16,3737400,63.16
"560",63.32,63.970001,62.259998,62.389999,2578100,62.389999
"561",62.240002,63.59,62.169998,62.950001,2265600,62.950001
"562",63.049999,63.849998,62.549999,63.439999,2237200,63.439999
"563",63.16,63.380001,60.169998,60.48,2668500,60.48
"564",61.310001,61.529999,59.09,59.720001,4222900,59.720001
"565",58,58,53.130001,55.93,12488100,55.93
"566",55.599998,55.68,54.330002,54.959999,5509300,54.959999
"567",55.610001,56.790001,54.16,56.650002,5328200,56.650002
"568",56.68,57.799999,55.849998,56.66,4231100,56.66
"569",56.34,57.029999,55.610001,55.919998,3556100,55.919998
"570",55.900002,57.369999,55.099998,57.16,4720000,57.16
"571",57.5,58.529999,56.560001,57.209999,3156700,57.209999
"572",56.869999,58.18,56.09,58,3498700,58
"573",58.5,61.419998,58.299999,60.52,4723900,60.52
"574",58.98,59,56.77,57.02,5182700,57.02
"575",57.290001,58.32,55.82,56.060001,4328300,56.060001
"576",56.740002,57.900002,55.700001,57.040001,5049800,57.040001
"577",56.419998,58.790001,56.400002,58.740002,5316800,58.740002
"578",59.43,59.720001,57.41,57.790001,4296400,57.790001
"579",56.860001,57.84,56.290001,56.389999,3380200,56.389999
"580",56.75,56.959999,53.700001,53.799999,5979800,53.799999
"581",53.990002,55.93,53.049999,55.130001,5232200,55.130001
"582",55.860001,56.099998,54.16,55.549999,3050100,55.549999
"583",55.040001,55.810001,54.220001,54.439999,2276100,54.439999
"584",54.599998,56.599998,54.34,56.049999,4395100,56.049999
"585",56.450001,57.290001,55.299999,56.459999,3084200,56.459999
"586",58.389999,62.650002,58.25,62.580002,10866400,62.580002
"587",62.650002,67.269997,62.610001,66.669998,13088100,66.669998
"588",67.059998,68.199997,65.120003,66.559998,8452900,66.559998
"589",71.389999,74.230003,70.120003,73.519997,13182900,73.519997
"590",68.900002,69.480003,65.400002,65.529999,11735000,65.529999
"591",65.830002,67.93,65.129997,65.5,5534700,65.5
"592",66.900002,67.099998,65.230003,65.980003,3144800,65.980003
"593",65.800003,66.599998,63.759998,64.330002,2958600,64.330002
"594",65.150002,65.18,63.400002,64.760002,2963600,64.760002
"595",64.900002,66.209999,63.759998,66.050003,4186000,66.050003
"596",66.010002,68.82,65.639999,68.519997,3780600,68.519997
"597",68.489998,69.839996,66.949997,67.360001,3828200,67.360001
"598",67.190002,67.5,64.260002,64.980003,3268800,64.980003
"599",64.360001,69.730003,64.290001,67.879997,6525500,67.879997
"600",67.300003,69.150002,66.059998,68.220001,9071200,68.220001
"601",57.860001,61,57.400002,60.119999,14294300,60.119999
"602",60.049999,61.669998,59.900002,61.509998,4720900,61.509998
"603",61.549999,70.239998,60.490002,69.580002,14776200,69.580002
"604",66.410004,84.949997,65.550003,79.239998,15329800,79.239998
"605",77.849998,79.690002,74.650002,77.690002,8952800,77.690002
"606",77.25,79.849998,75.970001,76.900002,4235800,76.900002
"607",74.57,78.940002,74.5,78.239998,4145200,78.239998
"608",77.059998,79.949997,75.709999,76.370003,5586100,76.370003
"609",76.43,79.25,76.43,77.68,4442800,77.68
"610",78.150002,80.330002,75.790001,75.970001,4768800,75.970001
"611",76.309998,78.879997,76.110001,77.900002,3324700,77.900002
"612",79,80.309998,78.010002,78.190002,2618600,78.190002
"613",77.839996,80.940002,77.339996,79.610001,3881500,79.610001
"614",80,81.32,78.75,79.779999,3844400,79.779999
"615",80.110001,81.900002,79.5,81.480003,2485800,81.480003
"616",81.279999,83.099998,80.32,80.900002,4594900,80.900002
"617",82.010002,82.989998,80.150002,81.360001,3323900,81.360001
"618",81.510002,83.699997,81.120003,82.400002,2191500,82.400002
"619",82.5,84.559998,82.5,83,1555700,83
"620",83.410004,83.75,82.18,82.949997,1199500,82.949997
"621",82.599998,82.879997,80.07,82.059998,1926300,82.059998
"622",82.029999,83.5,81.559998,83.080002,2217800,83.080002
"623",82.75,83.57,81.809998,82.230003,2070800,82.230003
"624",82.389999,82.779999,80.800003,81.379997,1639000,81.379997
"625",80.5,81.709999,79.330002,81.709999,2140900,81.709999
"626",81.849998,81.970001,75.5,76,4171100,76
"627",75.510002,88,74.5,86.650002,14536800,86.650002
"628",86.599998,87.580002,82.919998,83.370003,8479700,83.370003
"629",82.199997,88.559998,81.699997,86.169998,5443400,86.169998
"630",88.269997,89.779999,85.290001,85.980003,4968600,85.980003
"631",86,87,84.5,84.800003,2046100,84.800003
"632",85.300003,87.230003,84.400002,86.080002,2289800,86.080002
"633",86.269997,93.150002,85.940002,90.730003,7847000,90.730003
"634",90.849998,93.32,89.870003,92.559998,4123700,92.559998
"635",92.669998,94.690002,92,93.300003,3958100,93.300003
"636",92.970001,94.989998,92.110001,94.699997,3094400,94.699997
"637",94.970001,97.550003,94.25,95.639999,4192600,95.639999
"638",96.599998,97.800003,93.449997,93.980003,4382100,93.980003
"639",94.330002,94.5,92.650002,93.5,2373100,93.5
"640",92.050003,92.879997,91.110001,91.339996,4061500,91.339996
"641",91.559998,91.849998,89.300003,90.230003,1027600,90.230003
"642",89.839996,92.900002,89.379997,90.650002,2166700,90.650002
"643",90.589996,91.440002,88.540001,90.5,2128300,90.5
"644",89.800003,90.550003,88.900002,89.330002,1589000,89.330002
"645",89.379997,93.5,89.010002,92.589996,2582700,92.589996
"646",95.209999,95.809998,90.690002,92.010002,2775900,92.010002
"647",91.970001,97.919998,91.529999,96.589996,3987500,96.589996
"648",96.540001,97.709999,95.540001,95.980003,2537300,95.980003
"649",96.389999,101.75,96.120003,99.199997,6507200,99.199997
"650",100.010002,100.989998,96.800003,97.160004,3530700,97.160004
"651",97.120003,97.949997,94.550003,95.910004,2889000,95.910004
"652",96.57,99.919998,95.699997,98,3731100,98
"653",98.18,101.919998,98,101.290001,4264500,101.290001
"654",100.989998,104.5,100.559998,103.449997,3353300,103.449997
"655",103.019997,104.360001,101.050003,101.690002,2438300,101.690002
"656",101.82,102.300003,96.760002,97.480003,4002100,97.480003
"657",98.089996,98.599998,95.75,97.699997,2317300,97.699997
"658",100.379997,101.940002,98.68,99.169998,5142800,99.169998
"659",99.650002,99.650002,96.589996,97.809998,3253300,97.809998
"660",97.129997,103.830002,97.019997,103.260002,10605000,103.260002
"661",143.990005,149.169998,139.619995,146.860001,16972200,146.860001
"662",145.669998,172.679993,145.610001,169.559998,27349400,169.559998
"663",172.509995,177.25,160.789993,162.110001,15586400,162.110001
"664",158.130005,169.880005,156.630005,169.119995,8506000,169.119995
"665",173.490005,175.5,162.660004,167.699997,6866100,167.699997
"666",167.100006,169,160.320007,165.240005,5085900,165.240005
"667",170,173,163.880005,164.800003,7194000,164.800003
"668",162.779999,175.130005,162.779999,174.740005,7281300,174.740005
"669",172.380005,177.889999,171,174.389999,8150900,174.389999
"670",175,185.350006,174.550003,184.410004,9598700,184.410004
"671",185.75,188.880005,178.539993,181.960007,7583800,181.960007
"672",181.740005,183.960007,180.009995,180.970001,3665400,180.970001
"673",178.979996,182.050003,174.800003,177.889999,4189300,177.889999
"674",180.660004,183.559998,175.710007,177.949997,4914200,177.949997
"675",180.899994,186.399994,179.660004,186.270004,5847000,186.270004
"676",187.289993,189.850006,184.690002,187.399994,4568500,187.399994
"677",188.570007,190,186.259995,189.509995,3807500,189.509995
"678",191,197.169998,190.149994,196.449997,4876900,196.449997
"679",197.580002,197.619995,186.5,187.119995,4999500,187.119995
"680",186,192.199997,182.5,187.149994,5270600,187.149994
"681",183.720001,183.789993,178.429993,179.860001,5567300,179.860001
"682",180.990005,187.100006,175.449997,179.320007,7452100,179.320007
"683",180.600006,185.220001,175.600006,184.089996,4840300,184.089996
"684",183.580002,186,180.559998,184.320007,3232400,184.320007
"685",183.809998,192.130005,183.509995,188.080002,4899100,188.080002
"686",187.110001,190.339996,186.210007,189.369995,3064500,189.369995
"687",188.679993,190.080002,176.660004,181.210007,6832000,181.210007
"688",184.669998,185.309998,178.080002,181.729996,4618100,181.729996
"689",182.149994,184.960007,179.580002,182.940002,2490800,182.940002
"690",180,182.5,176.160004,181.559998,4099400,181.559998
"691",182.449997,185.850006,180.710007,184.699997,3359000,184.699997
"692",184,184.520004,179.009995,180.449997,3002200,180.449997
"693",179.360001,184.169998,179.25,182.110001,3021700,182.110001
"694",187.399994,195.190002,186.75,192.360001,7699800,192.360001
"695",192.690002,192.690002,187.070007,188.369995,4064400,188.369995
"696",189.25,189.990005,184.550003,184.850006,2952500,184.850006
"697",181.380005,186.770004,180.550003,185.589996,2581900,185.589996
"698",186,186.75,179.25,181.369995,2839100,181.369995
"699",182.619995,183.850006,180.429993,183.050003,1590300,183.050003
"700",182.399994,187.399994,181.970001,181.990005,2686300,181.990005
"701",183.100006,183.860001,179.5,181.300003,2027000,181.300003
"702",182.429993,184.839996,179.770004,180.789993,2146400,180.789993
"703",184,192.639999,183.600006,190.610001,6688200,190.610001
"704",189.639999,197.059998,188.330002,190.240005,5782200,190.240005
"705",190.75,192.899994,188.600006,189.279999,2798300,189.279999
"706",190.949997,191.5,181.470001,182.429993,3278200,182.429993
"707",183.899994,185.179993,176.100006,176.690002,4611500,176.690002
"708",177.050003,178.330002,164.259995,169.740005,10765400,169.740005
"709",167.369995,170.130005,163.809998,166.690002,4922900,166.690002
"710",163.520004,170.5,162.529999,164.660004,4644700,164.660004
"711",165.830002,166.300003,159,163.059998,4535000,163.059998
"712",163.490005,171.369995,162.050003,169.360001,4863700,169.360001
"713",168,169.449997,164.910004,166.070007,4244200,166.070007
"714",168.830002,173.399994,168.820007,173.009995,4722300,173.009995
"715",176.990005,177.639999,171.199997,173.199997,5399700,173.199997
"716",175.559998,182.350006,174.800003,176.5,6647000,176.5
"717",174.970001,177.729996,172.270004,175.850006,4244500,175.850006
"718",174.339996,177.389999,168.270004,169.360001,3935100,169.360001
"719",171,171.899994,161.800003,163.820007,3303000,163.820007
"720",165.5,169.169998,163.029999,163.369995,2880500,163.369995
"721",165.720001,176.5,165.720001,174.369995,12124300,174.369995
"722",215.570007,219.380005,209.509995,216.990005,16408700,216.990005
"723",217.600006,224.300003,213.220001,216.720001,6699800,216.720001
"724",216.979996,218.789993,213.270004,213.75,4182000,213.75
"725",217,217.130005,212.520004,215.550003,3112900,215.550003
"726",216.610001,217.729996,212.009995,215.009995,2969600,215.009995
"727",214.600006,219.75,214.240005,216.070007,3581600,216.070007
"728",215.919998,217.389999,211.649994,212.910004,2622800,212.910004
"729",213.240005,215.449997,210.190002,214.490005,2618400,214.490005
"730",215.779999,218.229996,212.699997,213.449997,2204500,213.449997
"731",209.630005,212.449997,204.020004,210.690002,4533000,210.690002
"732",208.779999,210.520004,205.600006,206.25,2439900,206.25
"733",204.929993,210.399994,204.529999,208.610001,2517600,208.610001
"734",208.029999,218.880005,206.520004,216.410004,5158400,216.410004
"735",216.410004,219.75,214.559998,217.690002,2692100,217.690002
"736",217.169998,229.690002,217.139999,229.380005,5908200,229.380005
"737",231.990005,236.589996,230.800003,233.970001,5505100,233.970001
"738",239.470001,245.429993,237.830002,243.399994,5147100,243.399994
"739",246.949997,248.850006,235.199997,237.029999,4007600,237.029999
"740",238.529999,242.75,236,239,2877300,239
"741",238.440002,241.649994,236.759995,239.550003,2109400,239.550003
"742",240.039993,240.899994,235,237.089996,1641600,237.089996
"743",234.399994,238.199997,226.639999,228.559998,3109900,228.559998
"744",225.699997,228.199997,221.550003,226.179993,2314000,226.179993
"745",225.229996,229,224.5,228.740005,1686900,228.740005
"746",231.75,235.960007,212.979996,214.190002,5646500,214.190002
"747",214.550003,221.380005,209.910004,215.339996,4871700,215.339996
"748",216.029999,223,211.550003,222.660004,3441100,222.660004
"749",225.240005,229.580002,224.050003,226.25,3630900,226.25
"750",227.050003,227.5,217.570007,221.970001,3038700,221.970001
"751",220.119995,227.550003,218.570007,225.309998,3286700,225.309998
"752",223.190002,228,218.399994,223.460007,4728000,223.460007
"753",222.119995,225.399994,214,217.740005,3724200,217.740005
"754",218.639999,220.820007,215.649994,220.220001,2185600,220.220001
"755",223.029999,223.330002,216.059998,220.929993,1973200,220.929993
"756",217.850006,220.270004,213.800003,214.460007,2030500,214.460007
"757",215.830002,215.830002,206.869995,207.639999,2729800,207.639999
"758",207.990005,215.550003,205.75,215.389999,2644500,215.389999
"759",214.770004,217.289993,212.320007,213.990005,1785100,213.990005
"760",225.539993,230.5,223.75,229.229996,5121600,229.229996
"761",230.240005,231,226.399994,228.830002,2496700,228.830002
"762",228,235.880005,227.610001,232.309998,3193300,232.309998
"763",229.470001,231,220.539993,223.520004,3016600,223.520004
"764",225.050003,226.380005,214.199997,216.899994,3342600,216.899994
"765",213,219.080002,209,215.600006,2556600,215.600006
"766",211.970001,213.5,207.559998,212.899994,2988400,212.899994
"767",214.550003,218.25,210.820007,212.100006,2690600,212.100006
"768",212.910004,216.729996,209.600006,214.970001,2618100,214.970001
"769",214.270004,216.300003,210.050003,211.089996,2797300,211.089996
"770",213.619995,225.330002,212,224.279999,3502500,224.279999
"771",225.229996,227.470001,218,221.460007,2532900,221.460007
"772",222.119995,224,218.949997,220.910004,1232200,220.910004
"773",222.089996,225.25,219.330002,225.100006,1422500,225.100006
"774",226.979996,235.240005,225.509995,233.100006,3469900,233.100006
"775",235.039993,247.410004,234.869995,247.380005,5072800,247.380005
"776",245.550003,246.899994,239.210007,243.820007,3225500,243.820007
"777",248,249.199997,240.820007,244.169998,3020900,244.169998
"778",245.830002,257.429993,245.75,257.26001,4891200,257.26001
"779",259.399994,259.850006,252.130005,257.980011,2944700,257.980011
"780",257.290009,266.369995,256.700012,260.480011,4765200,260.480011
"781",261.23999,268.26001,258.670013,267.920013,2787200,267.920013
"782",270.309998,270.309998,264,266.410004,2926800,266.410004
"783",267.429993,267.950012,263.179993,264.579987,2588600,264.579987
"784",266.850006,268.75,257.119995,261.959991,6759100,261.959991
"785",251.399994,262.230011,246.199997,250.259995,10975600,250.259995
"786",249.720001,252.25,240.199997,241.300003,4772800,241.300003
"787",240.559998,247.660004,239.910004,246.740005,2804900,246.740005
"788",244.619995,246.979996,240.809998,246.309998,2546700,246.309998
"789",246.059998,250.669998,242.5,244.960007,1887900,244.960007
"790",245.399994,247.910004,241.809998,243.759995,1555800,243.759995
"791",243.410004,247.100006,241.940002,244.479996,1874400,244.479996
"792",246.539993,250,244.570007,249.119995,2019900,249.119995
"793",249.339996,249.339996,244.800003,246.179993,1982800,246.179993
"794",243.910004,253.899994,241.380005,253.839996,3280300,253.839996
"795",253.949997,257.600006,250.100006,255.899994,2916200,255.899994
"796",254.360001,257.470001,248.660004,249.210007,2332700,249.210007
"797",251.869995,253.899994,248.449997,250.399994,2114300,250.399994
"798",249.990005,253.710007,249.800003,252.75,1760400,252.75
"799",251.279999,257,250.419998,256.600006,2543500,256.600006
"800",258.649994,262.200012,253.259995,259.190002,3134400,259.190002
"801",258.299988,263.790009,258.019989,261.809998,2485700,261.809998
"802",259,260.48999,251.360001,253.410004,2375600,253.410004
"803",253.210007,260.149994,251.130005,258.869995,3050600,258.869995
"804",258,263.5,257.75,259.779999,2213900,259.779999
"805",262.929993,273.540009,262.5,273.290009,4305800,273.290009
"806",272.890015,274.649994,267.5,270.369995,3036900,270.369995
"807",272.519989,273.459991,268.230011,269.75,1423100,269.75
"808",270.049988,278.390015,269.019989,278.359985,3183600,278.359985
"809",276.109985,289.940002,274.040009,282.720001,4431100,282.720001
"810",279.149994,285.880005,274.5,276.040009,3305500,276.040009
"811",278.660004,285,276.399994,283.359985,2765100,283.359985
"812",284.029999,290.230011,283.839996,287.850006,2722800,287.850006
"813",288.25,288.829987,282.950012,283.910004,2164200,283.910004
"814",287.429993,290.709991,284.549988,289,2852800,289
"815",288.839996,293.059998,286.98999,292.429993,2814500,292.429993
"816",296.799988,298.929993,294.420013,295.109985,2724600,295.109985
"817",296.329987,296.51001,290.200012,291.540009,2528400,291.540009
"818",292.75,295.299988,290.279999,294.149994,1977200,294.149994
"819",297.5,313.23999,296.809998,313.059998,5240300,313.059998
"820",313.73999,314.179993,303.880005,308.299988,4277200,308.299988
"821",301.839996,306.450012,298.350006,301.410004,3135400,301.410004
"822",302,306,299.190002,305.649994,2147100,305.649994
"823",310,310.190002,301.799988,302.160004,2007900,302.160004
"824",302.040009,303.26001,297.700012,299.549988,2600100,299.549988
"825",298.959991,307.679993,298.119995,306.920013,1962800,306.920013
"826",308.369995,308.75,304.01001,305.5,2492800,305.5
"827",305.839996,315.890015,305.619995,313.829987,4398800,313.829987
"828",320.390015,320.390015,299.519989,302.040009,4575800,302.040009
"829",301.299988,309.399994,300.350006,306.48999,2682900,306.48999
"830",308.200012,310.799988,304.059998,307.140015,2091300,307.140015
"831",308.040009,314.48999,307.5,313.51001,1780100,313.51001
"832",310.76001,313.519989,309.700012,312.399994,1185600,312.399994
"833",307.720001,312.149994,305.200012,309.209991,1789800,309.209991
"834",314.769989,324.700012,314,324.619995,4241900,324.619995
"835",322.089996,333.600006,321.619995,330.730011,4369100,330.730011
"836",331.01001,334.5,318.049988,321.720001,3516200,321.720001
"837",323.679993,328.299988,318.540009,327.26001,2402000,327.26001
"838",324.040009,326.970001,318.149994,318.160004,2090700,318.160004
"839",319.290009,321.519989,299.570007,302.320007,4096900,302.320007
"840",300.230011,300.579987,282.799988,288.429993,5992700,288.429993
"841",301,307.429993,296.399994,303.98999,4385000,303.98999
"842",304.309998,307.609985,300.130005,300.850006,2742900,300.850006
"843",310.609985,325.269989,306,324.359985,6522800,324.359985
"844",325.100006,327.329987,319.339996,321.690002,3835500,321.690002
"845",320.109985,325.5,318.26001,322.880005,2691900,322.880005
"846",322.209991,330.209991,319.660004,330.100006,2753200,330.100006
"847",334,336.480011,327.600006,333.5,3636400,333.5
"848",342.920013,355.420013,340.100006,354.98999,9298600,354.98999
"849",387.839996,389.160004,321.5,322.519989,25871400,322.519989
"850",317.320007,335.190002,317,330.23999,8339500,330.23999
"851",331.440002,336.850006,323.660004,331.220001,4794200,331.220001
"852",331,337.200012,325.910004,328.029999,3437500,328.029999
"853",325.01001,330.959991,311.809998,314,4894400,314
"854",318.570007,327.369995,309.200012,327.299988,4419500,327.299988
"855",328.720001,328.929993,315.619995,318.140015,3091500,318.140015
"856",318.109985,326.649994,315.700012,322.480011,2641400,322.480011
"857",328.829987,333.5,325.899994,329.269989,3145800,329.269989
"858",330.950012,337.790009,325.149994,337.600006,3131300,337.600006
"859",335.540009,342.399994,333.049988,341.5,2469900,341.5
"860",339.48999,344.369995,332.790009,335.630005,2961900,335.630005
"861",339,339.670013,325.160004,326.859985,2858200,326.859985
"862",326.920013,335.600006,325.519989,334.899994,2778400,334.899994
"863",332.75,339.5,328.619995,337.910004,2402200,337.910004
"864",336.179993,339.5,331.350006,333.730011,1747400,333.730011
"865",333.220001,335.459991,329.100006,335.279999,1709700,335.279999
"866",335.790009,344,335.119995,342.570007,2872100,342.570007
"867",344.600006,349.890015,343.079987,349.76001,2878900,349.76001
"868",350,350.48999,339.5,341.769989,2892500,341.769989
"869",340.769989,346.820007,334.23999,337.290009,2436800,337.290009
"870",343.350006,346.350006,337.649994,339.519989,2783100,339.519989
"871",342.23999,348.679993,341.670013,348.5,2284200,348.5
"872",348.829987,350.600006,344,347.850006,2028900,347.850006
"873",346.899994,352.929993,345.01001,350.23999,1997800,350.23999
"874",350.5,356.459991,347.570007,355.200012,2097600,355.200012
"875",357.109985,363.850006,353.540009,362.48999,2404700,362.48999
"876",364.049988,367.799988,363.01001,365.799988,1198300,365.799988
"877",364.880005,367.959991,359.609985,363.920013,1667900,363.920013
"878",361.890015,363.579987,356.5,362.940002,1914400,362.940002
"879",360.589996,368.649994,356.25,356.269989,2770800,356.269989
"880",357.799988,361.130005,353.390015,358.059998,1970500,358.059998
"881",361.040009,361.329987,352,354.440002,1725100,354.440002
"882",355.170013,359.869995,353.609985,355.670013,1674100,355.670013
"883",355,364.440002,353.320007,363.100006,2012800,363.100006
"884",364.369995,371.160004,362.220001,363.980011,2866700,363.980011
"885",363.670013,374.839996,363.549988,373.329987,3045500,373.329987
"886",376.149994,377,368.809998,368.970001,2550700,368.970001
"887",369.980011,371,364.25,366.309998,1987300,366.309998
"888",366.75,377.700012,366.269989,374.869995,2635500,374.869995
"889",373.859985,377,366.51001,376.23999,2840200,376.23999
"890",374.200012,379.859985,373.350006,376.73999,1978500,376.73999
"891",376.5,379.690002,374.339996,375.670013,2688200,375.670013
"892",378.690002,383.429993,376.630005,380.579987,1803500,380.579987
"893",380.76001,383.959991,377.480011,378.390015,796800,378.390015
"894",378.109985,380.910004,375.829987,376.929993,1752700,376.929993
"895",377.109985,378.75,365.809998,367.5,2421200,367.5
"896",367.619995,369.540009,359.040009,366.98999,2153600,366.98999
"897",365.5,369.149994,363.630005,368.170013,1502400,368.170013
"898",366.809998,367.579987,360.799988,362.820007,1760800,362.820007
"899",364,367.470001,362.899994,363.100006,1545300,363.100006
"900",363.230011,364.309998,353.329987,359.570007,2214500,359.570007
"901",347.790009,347.890015,337.070007,339.5,5166800,339.5
"902",336.730011,345.980011,336.519989,340.98999,2857300,340.98999
