"","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"451",77.540001,78.550003,77.129997,78.459999,1229200,78.459999
"452",78.339996,78.620003,77.279999,77.68,1436600,77.68
"453",78.540001,80.5,78.199997,80.5,1739600,80.5
"454",80.349998,80.699997,79.089996,79.360001,1483100,79.360001
"455",79.129997,79.989998,77.449997,78.400002,1437200,78.400002
"456",77.910004,78.839996,77.5,78.379997,1384400,78.379997
"457",79,79.620003,78.220001,78.910004,1880200,78.910004
"458",79.120003,80.589996,77.860001,79.949997,1171800,79.949997
"459",79.650002,80.349998,78.839996,79.480003,1238700,79.480003
"460",78.550003,78.699997,77.43,78.019997,1192700,78.019997
"461",77.269997,78.279999,76.879997,78.279999,881900,78.279999
"462",76.790001,76.889999,75.220001,75.769997,1345100,75.769997
"463",75.730003,76.32,73.589996,73.709999,1813100,73.709999
"464",73.129997,75.019997,72.75,74.050003,1670400,74.050003
"465",74.550003,75.129997,74.150002,74.860001,1553200,74.860001
"466",74.739998,76.029999,74.730003,75.120003,1408500,75.120003
"467",75.57,76.349998,74.209999,75.559998,1167000,75.559998
"468",76.709999,78.5,76.239998,77.970001,2272000,77.970001
"469",77.720001,79.25,77.470001,78.18,1602000,78.18
"470",78.839996,80.849998,77.800003,78.199997,2172200,78.199997
"471",78.470001,79.309998,77.739998,77.779999,1109700,77.779999
"472",76.93,77.110001,75.160004,76.849998,1695400,76.849998
"473",77.050003,77.099998,74.129997,74.519997,1773700,74.519997
"474",75.529999,77.43,75.150002,77.169998,2682100,77.169998
"475",86.349998,87.989998,83,86.760002,6502600,86.760002
"476",85.230003,86.150002,84.910004,85.779999,3309500,85.779999
"477",85.269997,86.449997,84.709999,85.610001,1916900,85.610001
"478",85.419998,87.5,85,87.300003,2132600,87.300003
"479",86.300003,87.739998,86.129997,87.239998,1617400,87.239998
"480",87.059998,87.68,84.809998,85.43,1781300,85.43
"481",84.959999,85.300003,82.169998,82.849998,2395100,82.849998
"482",82.730003,83.699997,82.089996,82.940002,1839300,82.940002
"483",82.059998,82.290001,79.040001,81.57,3243100,81.57
"484",80.629997,82.650002,79.220001,81.860001,2250400,81.860001
"485",82.5,82.849998,78.010002,78.349998,3900000,78.349998
"486",78.110001,80.830002,77.269997,79.459999,1774200,79.459999
"487",78.849998,79.330002,77.860001,78.190002,1499800,78.190002
"488",78.459999,80.309998,78.25,78.800003,1967300,78.800003
"489",79.099998,80.080002,76.610001,77.150002,1747200,77.150002
"490",77.129997,77.889999,75.239998,75.239998,2284500,75.239998
"491",76.129997,76.849998,74.599998,74.82,2193900,74.82
"492",75.419998,78.110001,73.849998,77.75,1723900,77.75
"493",77.870003,79.050003,76.980003,78.650002,1841000,78.650002
"494",77.550003,79.599998,76.949997,79.43,1522000,79.43
"495",79.239998,79.43,75.120003,75.690002,3095800,75.690002
"496",75.860001,76.25,75.199997,75.43,1822400,75.43
"497",76.199997,76.370003,74.470001,75.860001,2538100,75.860001
"498",75.139999,75.139999,72.529999,73.959999,2725600,73.959999
"499",73.879997,74.25,71.830002,73.080002,2024000,73.080002
"500",70.370003,72.07,70.190002,70.790001,2774800,70.790001
"501",71.029999,72.339996,69.889999,72.279999,2171300,72.279999
"502",71.779999,73.809998,71.650002,73.68,1837100,73.68
"503",74.209999,77.309998,73.879997,76.949997,2290200,76.949997
"504",78.050003,78.150002,75.690002,75.910004,1824900,75.910004
"505",75.510002,77.360001,75,77.120003,1447900,77.120003
"506",77.699997,78.160004,75.040001,75.18,1255500,75.18
"507",75.389999,76.790001,74.93,76.769997,1501300,76.769997
"508",76.449997,77.769997,75.349998,75.849998,1542300,75.849998
"509",76.029999,77.519997,75.139999,76.75,1661700,76.75
"510",77.290001,80.190002,77,80.120003,2234300,80.120003
"511",79.800003,80.669998,78.160004,80.449997,1771400,80.449997
"512",81.400002,82.839996,80.440002,80.970001,1360100,80.970001
"513",81.110001,81.849998,80.019997,80.889999,1086800,80.889999
"514",81.139999,81.139999,77.900002,78.050003,2094300,78.050003
"515",78.720001,80.440002,78.370003,80.139999,1429900,80.139999
"516",79.279999,79.279999,77.150002,78.230003,1260700,78.230003
"517",78.480003,80.160004,78.010002,79.800003,1488900,79.800003
"518",79.690002,81.449997,79.690002,80.519997,1392900,80.519997
"519",79.669998,80.339996,76.790001,78.120003,1682600,78.120003
"520",80.739998,83.949997,80.660004,83.940002,2396100,83.940002
"521",84.080002,84.360001,83.120003,83.989998,958100,83.989998
"522",84.089996,85.650002,83.720001,85.620003,686000,85.620003
"523",85.379997,85.599998,83.470001,83.779999,1371600,83.779999
"524",81.010002,81.010002,76.150002,77.449997,4379700,77.449997
"525",77.650002,78,75.879997,76.559998,2531300,76.559998
"526",77.769997,78.970001,75.889999,76.139999,1882300,76.139999
"527",76.400002,77.18,74.580002,75.18,1955500,75.18
"528",74.860001,77.650002,74.120003,75.970001,1661200,75.970001
"529",75.900002,76.849998,75.190002,76.629997,1381800,76.629997
"530",75.989998,77.75,75.779999,76.370003,1456900,76.370003
"531",76.839996,77.290001,74.529999,76.580002,1251500,76.580002
"532",78.279999,81.599998,77.760002,81.489998,2562900,81.489998
"533",82.099998,82.980003,80.660004,82.629997,2495700,82.629997
"534",82.330002,82.330002,80.550003,80.75,1550500,80.75
"535",78.190002,78.620003,74.93,77.769997,2676100,77.769997
"536",77.68,78.989998,76.029999,76.760002,1929600,76.760002
"537",76.779999,77.839996,74.43,75.110001,4308700,75.110001
"538",72.330002,76.779999,71.709999,74.220001,6317800,74.220001
"539",74.760002,78.339996,73.919998,77.809998,3362400,77.809998
"540",77.139999,77.32,71.529999,73.25,5688000,73.25
"541",73.620003,74.309998,72.43,72.68,2988200,72.68
"542",72.970001,73.330002,69.120003,69.330002,3716800,69.330002
"543",68.709999,71.110001,68.169998,69.410004,3088900,69.410004
"544",70.949997,73.019997,69.5,72.440002,2748900,72.440002
"545",72.650002,73.18,71.82,72.690002,1721400,72.690002
"546",73.040001,74.769997,72.919998,74.360001,1682700,74.360001
"547",74.370003,74.419998,72.949997,73.239998,1108100,73.239998
"548",73.150002,75.75,72.900002,75.550003,2491300,75.550003
"549",75.129997,76.290001,74.599998,76.260002,2654000,76.260002
"550",76.120003,76.629997,75.559998,75.980003,2119300,75.980003
"551",76.129997,76.339996,75.190002,75.470001,2079000,75.470001
"552",75.150002,75.760002,74.610001,75.059998,1271800,75.059998
"553",75.870003,77.160004,75.169998,76.849998,2058800,76.849998
"554",76.910004,78.43,76.25,78.080002,1971200,78.080002
"555",77.879997,78.169998,76.32,76.760002,1495100,76.760002
"556",77.400002,78.220001,76.839996,77.260002,1633900,77.260002
"557",76.709999,77.870003,75.919998,77.68,1071600,77.68
"558",77.279999,77.870003,76.230003,77.050003,1162700,77.050003
"559",76.629997,77.32,75.849998,77,1127700,77
"560",77.059998,78.230003,76.410004,77.169998,877500,77.169998
"561",76.889999,77.660004,76.419998,77.040001,1170200,77.040001
"562",77.269997,78.050003,76.699997,77.970001,1599800,77.970001
"563",77.300003,77.5,76.57,76.980003,1245400,76.980003
"564",77.940002,78.900002,76.300003,77.690002,1486200,77.690002
"565",77.43,78.519997,76.709999,78,1041900,78
"566",77.809998,77.959999,76.75,77.620003,1414400,77.620003
"567",78.239998,81.779999,77.900002,81.75,2812400,81.75
"568",81.559998,81.849998,80.169998,80.589996,1380300,80.589996
"569",80.550003,81.220001,80.110001,80.339996,1349200,80.339996
"570",79.839996,80.440002,79.190002,80.18,969500,80.18
"571",80.449997,81,79.919998,80.279999,1334000,80.279999
"572",79.730003,80.919998,78.480003,80.309998,2800900,80.309998
"573",80.470001,82.129997,79.989998,81.739998,2695700,81.739998
"574",81.82,81.970001,80.709999,81.209999,1353000,81.209999
"575",80.870003,81.760002,80.400002,80.75,1092000,80.75
"576",80.589996,81.589996,79.779999,81.330002,1551800,81.330002
"577",81.019997,81.349998,80.209999,81.230003,950300,81.230003
"578",81.589996,82.610001,81.010002,81.190002,2008300,81.190002
"579",78.279999,78.650002,75.870003,77,3007600,77
"580",77.190002,77.779999,74.980003,75.269997,2159200,75.269997
"581",75.129997,75.629997,73.519997,74.209999,2105600,74.209999
"582",74.760002,76.110001,74.389999,75.82,1337100,75.82
"583",75.379997,77.449997,75.360001,76.529999,2270800,76.529999
"584",76.959999,77.82,75.360001,75.889999,1310900,75.889999
"585",76.260002,76.660004,74.93,75.489998,1460300,75.489998
"586",76.129997,76.260002,74.809998,75.209999,1466100,75.209999
"587",73.860001,74.900002,72.940002,74.650002,2707100,74.650002
"588",75.410004,75.610001,71.550003,71.57,3537400,71.57
"589",71.529999,71.889999,69.459999,70.599998,4481200,70.599998
"590",70.459999,70.470001,67.669998,68.139999,3837700,68.139999
"591",68.160004,69.389999,68.089996,68.699997,2504100,68.699997
"592",69.510002,70.25,66.230003,67.620003,11283300,67.620003
"593",69.019997,69.959999,66.889999,67.699997,3654900,67.699997
"594",68.330002,68.589996,66.510002,66.790001,3003300,66.790001
"595",66.720001,68.800003,66.400002,68.650002,3280000,68.650002
"596",68.080002,68.290001,65.029999,65.050003,4995700,65.050003
"597",64.970001,66.059998,64.199997,64.910004,3356000,64.910004
"598",64.889999,65.970001,64.099998,64.160004,3145200,64.160004
"599",64.349998,64.5,62.619999,63.900002,3247800,63.900002
"600",63,64.139999,62.34,63.810001,2612200,63.810001
"601",64.68,64.860001,63.02,64.080002,5077100,64.080002
"602",65,65,60.139999,63.09,9034600,63.09
"603",62.810001,64.279999,62.360001,62.82,2954000,62.82
"604",63,63.450001,61.610001,61.779999,2425300,61.779999
"605",62.029999,63.799999,61.48,63.720001,2767300,63.720001
"606",63.98,64,62.740002,62.77,1773300,62.77
"607",62.740002,63.040001,61.810001,62.919998,1617800,62.919998
"608",62.98,65.489998,62.98,64.360001,3428100,64.360001
"609",63.91,63.91,62.09,62.099998,1581900,62.099998
"610",62.130001,62.5,60.560001,60.560001,1711200,60.560001
"611",59.299999,60.790001,59.299999,60.169998,2424800,60.169998
"612",60.439999,60.580002,59.200001,59.290001,1851300,59.290001
"613",58.799999,58.889999,57.580002,57.93,2772100,57.93
"614",58.639999,59.610001,57.16,57.34,2116600,57.34
"615",57.349998,58.02,56.57,57.77,2750400,57.77
"616",57.779999,59.5,57.560001,59.209999,2768500,59.209999
"617",60.299999,61.189999,59.990002,61.16,2990500,61.16
"618",60.98,61.150002,59.619999,60.16,1856000,60.16
"619",60.150002,61.950001,60.139999,61.900002,2632900,61.900002
"620",62.060001,62.110001,61.07,61.77,839500,61.77
"621",61.619999,62.549999,61.299999,62.169998,1578600,62.169998
"622",62.139999,62.240002,60.25,60.279999,2770100,60.279999
"623",60.23,60.919998,58.349998,60.849998,4746800,60.849998
"624",61.279999,62.700001,61.189999,62.549999,2884500,62.549999
"625",62.610001,63.099998,60.889999,61.16,2746500,61.16
"626",61.700001,61.950001,60.16,60.25,2143100,60.25
"627",60.380001,61.52,60.25,61.02,2983300,61.02
"628",60.720001,60.970001,58.43,59.900002,2847400,59.900002
"629",59.740002,60.810001,59.52,60.049999,2486800,60.049999
"630",60.330002,62.48,59.919998,62.029999,4344700,62.029999
"631",61.84,63.349998,61.830002,62.560001,2503800,62.560001
"632",63.5,65.919998,63.040001,65.580002,3733800,65.580002
"633",65.879997,66.099998,63.810001,63.98,2117600,63.98
"634",64.010002,64.830002,63.57,64.279999,1649600,64.279999
"635",64.080002,65.239998,63.900002,65.019997,1995400,65.019997
"636",65.139999,66.379997,64.949997,66.18,1611800,66.18
"637",66.300003,67.389999,66.18,67.230003,2029800,67.230003
"638",67.900002,68.620003,66.410004,66.449997,1206500,66.449997
"639",66.43,66.68,65.169998,65.57,3123500,65.57
"640",64.919998,66.419998,64.110001,66.150002,3476200,66.150002
"641",66.07,66.150002,65,65.300003,442400,65.300003
"642",65.550003,66.730003,65.029999,65.5,591600,65.5
"643",65.550003,65.599998,64.07,65.129997,793600,65.129997
"644",64.720001,65.440002,64.300003,64.300003,930400,64.300003
"645",64.43,65.809998,63.959999,65.620003,1215500,65.620003
"646",67.120003,68.43,66.400002,68.169998,2462600,68.169998
"647",68.25,68.379997,65.660004,65.870003,2574500,65.870003
"648",66.07,67.080002,65.519997,66.550003,1724700,66.550003
"649",67.050003,68.550003,65.779999,68.160004,2714400,68.160004
"650",68.190002,68.809998,67.239998,68.459999,2703500,68.459999
"651",69.610001,70.949997,69.610001,70.75,3493400,70.75
"652",71.089996,71.470001,69.18,70.480003,2567600,70.480003
"653",70.529999,71.610001,70.349998,71.470001,3378000,71.470001
"654",71.470001,72.519997,69.870003,70.709999,2209800,70.709999
"655",69.970001,70.050003,67.769997,69.720001,3088400,69.720001
"656",69.25,69.660004,68.589996,68.870003,2105500,68.870003
"657",69.419998,69.669998,68.5,68.610001,1712800,68.610001
"658",68.620003,68.970001,67.18,67.650002,2562800,67.650002
"659",67.75,68.010002,67.160004,67.57,1992300,67.57
"660",68.089996,69.470001,67.650002,68.849998,2170300,68.849998
"661",69.080002,70.779999,68.650002,69.43,2844800,69.43
"662",69.639999,71.709999,69.029999,71.550003,2221800,71.550003
"663",71.879997,72.160004,70.940002,71.410004,2021700,71.410004
"664",67,69.949997,66.190002,68.730003,4586700,68.730003
"665",68.730003,68.800003,66.720001,66.980003,4780300,66.980003
"666",75.290001,75.5,72.68,73.160004,6041100,73.160004
"667",73.279999,74.989998,72.019997,74.029999,3572100,74.029999
"668",73.860001,74.559998,72.199997,72.68,3077100,72.68
"669",73.449997,73.669998,72.559998,73.309998,1898800,73.309998
"670",72.68,73.410004,72.419998,72.650002,1792000,72.650002
"671",72.459999,72.809998,71.110001,71.879997,1942700,71.879997
"672",71.860001,73.400002,71.839996,72.910004,1556700,72.910004
"673",72.730003,73.089996,72.040001,72.400002,1466300,72.400002
"674",72.669998,73.900002,72.260002,73.589996,1703600,73.589996
"675",73.400002,73.43,71.449997,72.389999,1772600,72.389999
"676",72.050003,72.449997,71.620003,72.010002,1543600,72.010002
"677",71.949997,73.370003,71.82,72.620003,2291400,72.620003
"678",72.75,73.550003,72.550003,73.459999,1502600,73.459999
"679",73.510002,73.889999,72.029999,72.169998,1469500,72.169998
"680",71.93,71.989998,70.43,71.400002,1729000,71.400002
"681",71.989998,72.970001,71.489998,72.910004,1168300,72.910004
"682",73.260002,74.099998,71.010002,71.209999,1597400,71.209999
"683",71.489998,72.709999,70,70.760002,2546000,70.760002
"684",70.760002,71.660004,70.150002,71.040001,1524300,71.040001
"685",71.18,71.940002,70.730003,70.900002,2091100,70.900002
"686",70.919998,71.959999,69.889999,71.360001,2446800,71.360001
"687",71.300003,72.889999,70.75,72.889999,1653400,72.889999
"688",73.269997,74.230003,73.110001,73.839996,1206900,73.839996
"689",74.150002,74.459999,73.620003,74.330002,973200,74.330002
"690",74.330002,74.660004,73.779999,74.260002,722500,74.260002
"691",74.730003,74.949997,74.019997,74.43,1106500,74.43
"692",74.089996,74.989998,74.089996,74.650002,882900,74.650002
"693",75.199997,75.199997,73.379997,74.050003,1014800,74.050003
"694",74.309998,74.949997,73.389999,74.550003,1435300,74.550003
"695",74.580002,75.43,73.959999,75.150002,1297300,75.150002
"696",74.769997,75.5,73.739998,73.790001,2154000,73.790001
"697",72.839996,73.169998,72.010002,72.190002,2059500,72.190002
"698",72.419998,72.5,70.510002,71.300003,2030500,71.300003
"699",72.169998,72.879997,71.660004,72.559998,1375800,72.559998
"700",71.540001,72.449997,71.019997,72.010002,1760000,72.010002
"701",72.129997,72.129997,70.800003,71.010002,1775900,71.010002
"702",71.089996,71.370003,69.889999,70.110001,2545300,70.110001
"703",70.620003,71.169998,69.830002,70.989998,2709500,70.989998
"704",70.400002,71.839996,69.800003,71.400002,1425900,71.400002
"705",70.989998,72.260002,70.290001,72.150002,2140400,72.150002
"706",72.32,72.650002,71.209999,71.43,1166000,71.43
"707",71.760002,72.18,70.82,71.510002,1624200,71.510002
"708",71.589996,71.699997,70.290001,70.449997,1734600,70.449997
"709",70.290001,70.480003,69.290001,69.730003,1406700,69.730003
"710",66.870003,69.139999,64,68.900002,3511200,68.900002
"711",69.019997,69.190002,66.830002,68.040001,2491200,68.040001
"712",68.230003,68.370003,66.669998,67.220001,2679500,67.220001
"713",67.580002,69.25,67.230003,68.75,2305800,68.75
"714",68.449997,69.459999,67.849998,69.129997,2590600,69.129997
"715",69.559998,70.440002,68.959999,70.389999,2621800,70.389999
"716",70.209999,70.639999,68.800003,68.959999,2008200,68.959999
"717",69.419998,71.160004,69.099998,71.099998,2465100,71.099998
"718",70.389999,71.25,68.639999,69.07,2272500,69.07
"719",69.150002,69.339996,67.220001,67.330002,1816200,67.330002
"720",67.139999,67.830002,66.190002,67.169998,2484500,67.169998
"721",67.400002,67.599998,66.480003,67.150002,1262100,67.150002
"722",67.669998,68.339996,67.059998,67.82,1594400,67.82
"723",67.389999,68.239998,67.279999,67.660004,3418300,67.660004
"724",64.25,64.800003,62.209999,62.939999,9067800,62.939999
"725",62.889999,63.18,61.619999,61.799999,3071700,61.799999
"726",61.889999,62.470001,61.529999,62.150002,2096000,62.150002
"727",61.68,62.849998,61.5,62.16,3411500,62.16
"728",61.970001,62.84,61.889999,62.209999,2123000,62.209999
"729",62.150002,62.799999,61.599998,62.740002,2287700,62.740002
"730",63.529999,63.84,63.009998,63.490002,2062400,63.490002
"731",63.849998,64.230003,63.52,64.169998,2397800,64.169998
"732",64.110001,64.720001,63.810001,64.120003,1175900,64.120003
"733",63.73,64.610001,63.73,64.57,1357800,64.57
"734",65.050003,65.980003,64.120003,65.550003,2758900,65.550003
"735",65.620003,66.580002,65.5,66.559998,2264600,66.559998
"736",66.309998,66.449997,65.559998,65.800003,1593800,65.800003
"737",65.849998,66.540001,65.620003,65.800003,2278900,65.800003
"738",65.739998,65.839996,64.809998,65.169998,3025700,65.169998
"739",65.489998,67.800003,65.489998,66.830002,3368600,66.830002
"740",67.089996,67.730003,66.360001,66.839996,2655800,66.839996
"741",66.870003,67.080002,65.720001,66.190002,1453600,66.190002
"742",66.360001,66.879997,65.629997,66.370003,1298100,66.370003
"743",66.279999,66.550003,64.209999,64.410004,1945100,64.410004
"744",63.57,64.379997,63.349998,63.650002,1852500,63.650002
"745",63.029999,64.209999,62.610001,63.43,1653200,63.43
"746",63.93,65.309998,63.889999,64.529999,1719500,64.529999
"747",64,64.839996,64,64.239998,1588400,64.239998
"748",64.440002,65.639999,64.019997,65.32,1341500,65.32
"749",64.75,65.43,64.349998,64.379997,1296500,64.379997
"750",64.379997,64.75,62.5,63.34,2203300,63.34
"751",63.130001,63.330002,62.009998,62.41,2438400,62.41
"752",63.700001,64.330002,62.740002,62.84,2794500,62.84
"753",62.689999,62.91,61.099998,62.810001,3778800,62.810001
"754",62.459999,63.77,62.459999,63.610001,1784100,63.610001
"755",63.459999,63.73,62.689999,63.369999,1437700,63.369999
"756",62.959999,63.75,62.310001,62.790001,1632300,62.790001
"757",63.419998,63.540001,61.810001,61.950001,1224300,61.950001
"758",61.84,62.16,61.32,61.959999,1842500,61.959999
"759",61.959999,62.200001,61.099998,61.23,1464400,61.23
"760",61.759998,62.220001,61.25,61.349998,2169300,61.349998
"761",61.529999,62.389999,61.41,62.200001,2325000,62.200001
"762",62.330002,62.709999,61.240002,61.25,1692300,61.25
"763",61.099998,62.34,60.91,61.27,2173900,61.27
"764",61.299999,61.299999,59.580002,59.990002,3807000,59.990002
"765",59.509998,59.689999,58,58.540001,2428700,58.540001
"766",58.689999,59.529999,58.419998,58.540001,1989700,58.540001
"767",59.09,60.610001,58.919998,59.639999,1839200,59.639999
"768",59.830002,60.939999,59.810001,60.790001,1525700,60.790001
"769",60.509998,60.860001,59.360001,60.360001,1789900,60.360001
"770",60.68,61.650002,60.549999,61.189999,2981200,61.189999
"771",61.290001,61.939999,60.599998,61.099998,2302600,61.099998
"772",60.59,62.09,60.5,61.900002,1155900,61.900002
"773",62.310001,63.380001,61.959999,63.360001,1534000,63.360001
"774",63.709999,63.709999,63.009998,63.310001,1390100,63.310001
"775",63.560001,64.290001,63.330002,64.160004,1795200,64.160004
"776",64.07,65.32,63.869999,65.290001,1753200,65.290001
"777",66.050003,67.07,65.720001,66.809998,1845600,66.809998
"778",66.949997,67.730003,66.809998,67.410004,1654400,67.410004
"779",67.220001,67.269997,65.800003,66.559998,2162700,66.559998
"780",66.480003,66.620003,65.769997,66.480003,1791300,66.480003
"781",66.709999,66.959999,65.379997,65.410004,1758300,65.410004
"782",64.690002,65.599998,64.440002,64.760002,2169400,64.760002
"783",64.650002,65.25,64.550003,65.07,1905400,65.07
"784",65.660004,66.07,65.07,66,1290000,66
"785",66.080002,66.610001,65.860001,66.07,1565500,66.07
"786",67.019997,68.25,67,67.489998,3619300,67.489998
"787",70.449997,70.660004,66.980003,67.980003,6669300,67.980003
"788",67.910004,67.910004,66.550003,67.779999,3222800,67.779999
"789",67.410004,69.089996,67.410004,68.980003,2483000,68.980003
"790",69.370003,70.870003,69.040001,70.57,3157600,70.57
"791",70.629997,72.25,70.300003,72.019997,4050600,72.019997
"792",72.279999,73.730003,72.279999,72.809998,2615000,72.809998
"793",73.050003,73.75,72.82,73.120003,2266700,73.120003
"794",72.940002,73.510002,72.709999,73.089996,1193900,73.089996
"795",72.860001,73.190002,72.25,72.699997,1468400,72.699997
"796",72.339996,72.839996,71.769997,71.980003,1108100,71.980003
"797",72.440002,73.169998,72.18,72.809998,1159400,72.809998
"798",72.650002,73.190002,72.339996,72.959999,1110600,72.959999
"799",72.449997,73.599998,72.370003,73.339996,1075800,73.339996
"800",73.620003,74.059998,72.669998,73.669998,977400,73.669998
"801",73.739998,73.800003,72.870003,73.550003,1026800,73.550003
"802",72.550003,72.730003,72.059998,72.57,1758100,72.57
"803",72.470001,72.730003,71.589996,71.599998,1265200,71.599998
"804",71.720001,72.599998,71.360001,71.5,1928600,71.5
"805",71.519997,72.209999,71.18,71.739998,1234200,71.739998
"806",71.419998,72.190002,71.169998,71.699997,1527800,71.699997
"807",71.849998,73.339996,71.800003,73.230003,882400,73.230003
"808",72.739998,73.440002,72.5,72.709999,1415900,72.709999
"809",73.459999,73.459999,71.93,72,1160600,72
"810",71.419998,71.559998,70.169998,70.339996,1137200,70.339996
"811",70.480003,71.050003,70.199997,70.260002,715500,70.260002
"812",70.290001,71.809998,69.849998,71.18,775400,71.18
"813",71.480003,72.019997,70.550003,70.769997,1027100,70.769997
"814",71.559998,72.400002,70.510002,71.199997,861700,71.199997
"815",71.129997,71.519997,70.5,71.300003,852900,71.300003
"816",71.139999,71.699997,70.860001,71.07,721800,71.07
"817",71.099998,71.839996,70.010002,71.379997,1042400,71.379997
"818",71.68,72.139999,71.209999,71.959999,756900,71.959999
"819",72.440002,72.620003,71.440002,71.860001,1256700,71.860001
"820",71.75,72.910004,71.75,72.5,1113600,72.5
"821",72.910004,74.309998,72.699997,73.720001,1672900,73.720001
"822",73.860001,73.860001,72.82,73.790001,955200,73.790001
"823",74.510002,74.68,73.440002,73.639999,996400,73.639999
"824",73.809998,74.269997,73.379997,74,1076100,74
"825",74.07,75.120003,73.830002,74.949997,870200,74.949997
"826",75.5,76.730003,75.290001,76.330002,1807600,76.330002
"827",76.730003,77.160004,75.940002,76.080002,1488800,76.080002
"828",75.809998,75.989998,74.339996,74.379997,1201800,74.379997
"829",73.540001,73.629997,71.709999,72.290001,2807800,72.290001
"830",72.550003,72.940002,71.68,71.75,1432900,71.75
"831",71.790001,72.629997,71.790001,72.059998,1513400,72.059998
"832",71.730003,72.279999,70.709999,70.800003,1958900,70.800003
"833",70.099998,70.860001,69.400002,70.610001,1457000,70.610001
"834",70.75,71.279999,70.57,70.93,789500,70.93
"835",70.57,71.199997,70.279999,70.779999,1119600,70.779999
"836",70.400002,70.809998,68.510002,68.870003,1920800,68.870003
"837",68.779999,70.82,68.730003,70.480003,1159200,70.480003
"838",70.660004,71.739998,70,70.449997,1382100,70.449997
"839",70.269997,70.639999,67.400002,67.610001,3139700,67.610001
"840",67.959999,68,66.480003,66.660004,3547700,66.660004
"841",58.360001,59.490002,58,58.75,15448200,58.75
"842",59.029999,59.830002,58.75,59.080002,3468800,59.080002
"843",58.57,59.02,58.389999,58.540001,3747700,58.540001
"844",58.459999,58.5,56.950001,57.139999,4836200,57.139999
"845",57.330002,57.709999,57.009998,57.209999,4467400,57.209999
"846",56.900002,57.310001,56.48,57.25,5267600,57.25
"847",56.82,57.560001,56.650002,57.259998,3933900,57.259998
"848",57.330002,57.700001,56.849998,56.900002,2783900,56.900002
"849",57.279999,57.369999,56.279999,56.66,4927600,56.66
"850",56.5,57.009998,55.419998,56.07,5109500,56.07
"851",58.130001,59.75,56.990002,58.790001,6512500,58.790001
"852",58.82,59.080002,57.860001,57.98,3382300,57.98
"853",58.119999,58.220001,57.490002,57.689999,2537500,57.689999
"854",57.68,58.080002,57.049999,57.209999,2955900,57.209999
"855",57.16,57.75,56.720001,57.02,1691400,57.02
"856",56.889999,57.549999,56.630001,56.779999,2400300,56.779999
"857",57.130001,57.25,56.549999,56.82,1767300,56.82
"858",57.209999,57.889999,57.02,57.66,2891100,57.66
"859",57.619999,57.73,57.110001,57.369999,1763500,57.369999
"860",57.540001,59.959999,57.529999,59.73,3576900,59.73
"861",60.23,60.799999,59.560001,59.700001,3425300,59.700001
"862",59.799999,60.34,58.98,59.790001,2586600,59.790001
"863",59.540001,60.41,59.330002,60.23,1429600,60.23
"864",59.959999,61.130001,59.759998,60.950001,2163300,60.950001
"865",60.66,61.639999,55.630001,58.02,16111600,58.02
"866",57.700001,57.779999,54.52,54.959999,13293400,54.959999
"867",55.09,57.360001,55.029999,56.900002,5843700,56.900002
"868",57.040001,57.639999,56.439999,57.169998,2575900,57.169998
"869",57.220001,57.299999,56.259998,56.549999,2271100,56.549999
"870",56.419998,57.619999,56.400002,57.400002,2632500,57.400002
"871",57.639999,58.709999,57.299999,58.639999,2088800,58.639999
"872",58.580002,59.16,58.099998,59,2733000,59
"873",58.900002,58.990002,58.240002,58.860001,1690100,58.860001
"874",58.889999,59.119999,58.419998,58.77,2227800,58.77
"875",58.689999,59.09,58.25,58.919998,1541000,58.919998
"876",59.41,59.709999,58.619999,59.32,1073600,59.32
"877",59.009998,59.439999,58.110001,58.169998,1725900,58.169998
"878",58.049999,58.580002,57.68,58.16,1402400,58.16
"879",57.549999,60.529999,57.549999,60,2959200,60
"880",59.77,60,58.400002,58.810001,1925800,58.810001
"881",59.400002,60.380001,59.07,60.029999,1946400,60.029999
"882",60.009998,60.439999,59.119999,59.330002,1890600,59.330002
"883",59.220001,59.330002,58.540001,58.959999,1524600,58.959999
"884",58.880001,59.119999,57.869999,57.93,1340800,57.93
"885",57.77,57.810001,56.900002,57.380001,2493900,57.380001
"886",57.689999,58.169998,57.290001,57.990002,2134600,57.990002
"887",58.330002,58.93,57.900002,58.709999,1791400,58.709999
"888",58.540001,58.540001,57.689999,57.93,1351600,57.93
"889",58,59.259998,57.830002,59.23,2204100,59.23
"890",59.330002,59.849998,59.07,59.119999,1481500,59.119999
"891",59.400002,61.790001,59.240002,61.73,3324000,61.73
"892",61.830002,61.939999,60.830002,61.23,1590400,61.23
"893",61.16,61.279999,60.75,61.18,742000,61.18
"894",61.07,61.330002,60.630001,61.240002,796400,61.240002
"895",61.220001,62.040001,61.220001,61.669998,886700,61.669998
"896",61.610001,63.029999,61.380001,62.939999,1595000,62.939999
"897",63.09,63.439999,62.540001,63.25,1108200,63.25
"898",63.040001,63.189999,61.970001,62.490002,1018400,62.490002
"899",62.09,63.200001,62.029999,62.48,1689700,62.48
"900",62.419998,62.700001,60.98,61.009998,2062700,61.009998
"901",61.07,61.209999,59.639999,60.099998,3719600,60.099998
"902",60.119999,61.290001,59.650002,61.27,2752200,61.27
