"","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"447",75.760002,75.809998,75,75.199997,7079200,69.884958
"448",75,75.690002,75,75.400002,2683800,70.070827
"449",75.089996,75.470001,74.519997,75.139999,4384000,69.829201
"450",75.050003,75.440002,74.800003,75.010002,3644100,69.708392
"451",74.620003,74.660004,73.370003,73.919998,4921400,68.695428
"452",74.050003,74.339996,73.75,73.970001,2518400,68.741897
"453",74.519997,75.230003,74.470001,75.18,3715800,69.866375
"454",75.110001,75.25,74.800003,74.809998,3510700,69.522523
"455",74.989998,75.290001,73.900002,74.330002,3412200,69.076453
"456",73.769997,74.150002,72.949997,74.080002,3587600,68.844123
"457",74.32,74.440002,73.779999,74.370003,3203800,69.113627
"458",74,75.470001,73.610001,75.169998,4104600,69.85708
"459",75,75.110001,74.150002,74.650002,3485900,69.373836
"460",73.970001,74.199997,73.489998,73.669998,2490500,68.463098
"461",73.419998,73.889999,73.300003,73.589996,2640200,68.38875
"462",72.629997,72.790001,72.269997,72.43,2443400,67.310741
"463",72.25,72.309998,70.589996,70.599998,5339000,65.610082
"464",71.629997,72.510002,71.489998,71.769997,5099900,66.697386
"465",71.690002,73.830002,71.690002,73.5,3938800,68.305115
"466",73.18,73.379997,72.370003,72.919998,3329100,67.766107
"467",72.980003,73.190002,72.300003,72.68,4800000,67.543072
"468",73.129997,74.360001,73.099998,74.089996,3345300,68.853411
"469",73.580002,74.239998,73.470001,73.709999,2248900,68.500271
"470",73.730003,73.959999,72.660004,73.099998,3729300,67.933385
"471",73.269997,74.029999,73.099998,73.550003,4302100,68.351584
"472",72.690002,73.129997,72.169998,72.860001,5022100,67.71035
"473",73.209999,73.739998,72.769997,73.209999,3664500,68.035611
"474",75.050003,77.5,74.900002,77.080002,10621200,71.632087
"475",76.709999,77.199997,76.550003,76.989998,4704700,71.548444
"476",77.279999,77.57,76.900002,77.269997,4168700,71.808653
"477",76.510002,76.870003,75.68,76.800003,5811100,71.371878
"478",76.589996,77.830002,75.849998,77.25,4287600,71.79007
"479",76.769997,77.5,76.339996,77.260002,3073500,71.799365
"480",77.129997,77.330002,76.519997,76.830002,3304800,71.399756
"481",76.349998,76.559998,75.5,75.839996,3366400,70.479723
"482",75.790001,76.080002,75.370003,75.959999,3551800,70.591244
"483",75.379997,75.599998,74.550003,75.400002,4033400,70.070827
"484",74.25,74.860001,73.32,74.050003,3926600,69.220179
"485",74.459999,75.07,73.629997,73.800003,2952700,68.986485
"486",73.589996,74.110001,73.25,73.559998,3189000,68.762134
"487",72.889999,73.790001,72.349998,73.120003,3585700,68.350837
"488",73,73.669998,72.419998,72.580002,3252300,67.846057
"489",72.82,73.510002,72.290001,72.349998,3648100,67.631056
"490",72.309998,72.480003,69.459999,69.730003,6172200,65.181947
"491",69.949997,70.339996,68.93,69.150002,5597400,64.639775
"492",70.459999,71.849998,70.139999,71.779999,4709700,67.098234
"493",71.650002,72.209999,71.080002,71.480003,4269400,66.817805
"494",70.690002,71.629997,69.919998,71.57,4222700,66.901931
"495",71.639999,71.949997,70.25,71.389999,2942600,66.733671
"496",71.209999,71.389999,69.660004,70,5163300,65.434333
"497",70.279999,70.5,69.75,70.400002,3973600,65.808245
"498",69.879997,70.089996,69.25,69.389999,4677600,64.864119
"499",69.540001,70.110001,69.07,69.610001,4191400,65.069771
"500",68.669998,68.879997,67.139999,67.239998,5592000,62.854349
"501",68.150002,68.150002,67.050003,67.5,5478200,63.097393
"502",67.309998,67.699997,66.82,67.580002,3747300,63.172176
"503",67.970001,69.019997,67.959999,69.019997,4050300,64.518249
"504",69.57,70.330002,69.43,69.949997,4004600,65.387591
"505",69.660004,69.970001,69.269997,69.940002,3933400,65.378249
"506",70.610001,70.849998,69.800003,70.110001,4369400,65.537159
"507",70.93,72.82,70.739998,72.580002,6458100,67.846057
"508",72.410004,72.699997,71.57,72.059998,4720300,67.35997
"509",72.080002,72.300003,71.389999,71.849998,5822900,67.163668
"510",72.089996,72.379997,71.580002,71.989998,5308300,67.294536
"511",71.690002,72.339996,71.25,71.900002,3435200,67.210409
"512",72.360001,73.220001,72.019997,72.919998,4167200,68.163878
"513",72.699997,73.459999,72.349998,73.010002,3468700,68.248011
"514",73.349998,73.620003,71.25,71.370003,3659300,66.714979
"515",71.550003,72.099998,71.07,71.959999,3267300,67.266494
"516",71.809998,71.919998,71.029999,71.050003,4111400,66.415851
"517",71.300003,71.629997,70.480003,70.93,2757600,66.303675
"518",70.980003,72.040001,70.949997,71.870003,2514600,67.182367
"519",71.150002,71.739998,70.629997,71.580002,3144600,66.911281
"520",73.059998,74.370003,72.889999,74.300003,4419400,69.453874
"521",74.209999,74.739998,72.449997,73.18,4893400,68.406922
"522",73.080002,74.269997,73.080002,74.269997,2166200,69.425824
"523",74.379997,74.739998,73.849998,74.440002,2539000,69.584742
"524",73.779999,73.809998,72.900002,73.690002,3579100,68.883659
"525",74.269997,74.849998,73.800003,74.029999,4357700,69.20148
"526",74.629997,75.050003,72.889999,73.220001,4756700,68.444314
"527",72.690002,72.760002,71.230003,71.519997,6072200,66.85519
"528",71.199997,72.019997,70.849998,71.709999,5799800,67.0328
"529",71.93,73.559998,71.849998,73.510002,3616000,68.715399
"530",73.129997,73.190002,72.25,72.970001,3538400,68.21062
"531",73.25,73.510002,72.040001,73.110001,2775700,68.341488
"532",72.709999,74.440002,72.709999,73.889999,3756200,69.070612
"533",73.989998,75.110001,73.699997,74.860001,4543200,69.977346
"534",74.5,74.800003,73.610001,73.889999,3148100,69.070612
"535",72.309998,73.080002,71.580002,72.910004,3432200,68.154535
"536",72.870003,73.169998,71.349998,72.029999,3866500,67.331928
"537",74.199997,74.480003,72.699997,74.029999,6130400,69.20148
"538",75.129997,75.959999,74.269997,74.910004,4949200,70.024088
"539",75.580002,75.940002,75.080002,75.510002,4066300,70.584952
"540",74.599998,75.589996,74.43,74.860001,4999700,69.977346
"541",74.82,75.059998,73.879997,73.910004,3978700,69.089311
"542",74.32,74.480003,72.639999,72.769997,4696000,68.02366
"543",72.389999,72.519997,71.150002,71.989998,4615000,67.294536
"544",73.129997,73.339996,72.68,72.809998,4588500,68.061052
"545",73.209999,73.330002,72.709999,72.889999,3758800,68.135836
"546",73.269997,74.550003,72.93,74.459999,4717200,69.603434
"547",74.029999,74.690002,74.010002,74.599998,3410700,69.734302
"548",74.610001,74.610001,73.910004,74.279999,2387500,69.435174
"549",73.870003,74.309998,73.760002,74.209999,2843600,69.36974
"550",73.709999,74.43,73.599998,74.190002,2379900,69.351048
"551",74.300003,74.440002,73.599998,73.809998,2616700,68.995828
"552",73.339996,73.650002,72.75,73.07,3278200,68.713717
"553",73.099998,73.75,73.019997,73.639999,2802700,69.249735
"554",73.690002,73.980003,73.400002,73.910004,3235800,69.503642
"555",73.610001,74,73.339996,73.830002,2481900,69.428409
"556",74.089996,74.360001,73.120003,73.269997,3136400,68.901791
"557",73.339996,73.599998,72.550003,72.800003,4242600,68.459817
"558",72.089996,72.150002,70.019997,70.360001,9431200,66.165283
"559",70.32,71.169998,70.050003,71.089996,5351300,66.851757
"560",70.949997,71.779999,70.879997,71.379997,3538100,67.124469
"561",71.18,71.849998,71.050003,71.519997,3029200,67.256122
"562",71.639999,71.989998,71.129997,71.440002,2687200,67.180897
"563",71.050003,71.129997,70.5,70.82,3393100,66.597857
"564",71.269997,71.75,70.610001,71.400002,3171800,67.143281
"565",71.5,71.5,70.400002,70.870003,3916400,66.644879
"566",71.379997,72.050003,71.110001,71.919998,4946900,67.632276
"567",72.370003,73.269997,72.370003,72.82,4358800,68.478622
"568",72.870003,73.029999,72.550003,72.889999,3080400,68.544448
"569",72.309998,72.32,70.809998,71.080002,8354500,66.842359
"570",71.190002,71.669998,71.150002,71.269997,3951300,67.021027
"571",71.43,71.68,70.800003,70.959999,4400800,66.72951
"572",70.68,71.989998,70.440002,71.580002,5314100,67.31255
"573",72.019997,72.43,71,71.279999,6530200,67.030432
"574",70.769997,70.82,69.889999,69.919998,6917200,65.751512
"575",69.860001,70.459999,69.559998,70.449997,5490300,66.249913
"576",70.739998,70.739998,69.879997,69.900002,5193400,65.732708
"577",69.349998,69.860001,69.029999,69.849998,4875100,65.685686
"578",70.089996,70.150002,69.470001,69.970001,13161000,65.798534
"579",69.449997,70.18,69.209999,70.029999,5037900,65.854955
"580",70.290001,70.489998,69.379997,69.379997,4085900,65.243705
"581",69.339996,70.510002,69.309998,70.25,5256400,66.06184
"582",70.400002,70.550003,69.709999,70.099998,4147700,65.920781
"583",69.75,70.050003,69.18,69.599998,4057500,65.45059
"584",69.860001,70.669998,69.800003,70.010002,4012100,65.83615
"585",70.110001,70.300003,69.199997,69.529999,3077900,65.384764
"586",69.900002,70,69.360001,69.860001,3106400,65.695092
"587",70.239998,70.379997,69.720001,69.940002,2818300,65.770324
"588",70.260002,71.25,70.209999,70.889999,3741600,66.663684
"589",70.720001,71.190002,70.550003,70.57,2838800,66.362762
"590",70.699997,71.209999,70.360001,70.639999,4116600,66.428588
"591",70.800003,71.300003,70.230003,70.339996,3642600,66.146471
"592",70.900002,71.550003,70.800003,70.830002,3183200,66.607263
"593",71.080002,72.239998,71,71.849998,4345600,67.56645
"594",71.849998,72.279999,71.68,72.25,3858000,67.942604
"595",72.760002,73.709999,72.5,73.480003,4799300,69.099277
"596",73.739998,73.900002,72.629997,73.629997,6061500,69.240329
"597",73.519997,74.260002,73.239998,74.260002,3414200,69.832774
"598",74.029999,74.230003,73.589996,74.010002,5407000,69.597679
"599",73.800003,74.150002,73.25,73.699997,4419800,69.306155
"600",72.989998,73.230003,72.610001,72.82,4544900,68.478622
"601",74.949997,75,72.25,72.709999,8346600,68.375179
"602",73.050003,73.089996,70.650002,71.540001,8191500,67.274934
"603",71.160004,71.580002,70.550003,71.110001,4389000,66.870569
"604",71.349998,71.449997,70.269997,70.440002,3778700,66.240515
"605",70.589996,71.559998,70.440002,70.790001,3992800,66.569647
"606",71,71.360001,69.959999,70.050003,4400400,65.873766
"607",69.870003,70.599998,69.849998,70.410004,3833000,66.212305
"608",70.470001,72.440002,70.470001,72.019997,4923700,67.726313
"609",70.690002,70.769997,69.300003,70.110001,6675400,66.335455
"610",70.129997,71.32,70.089996,70.980003,7363500,67.158619
"611",70.760002,73.300003,70.599998,73.25,10269800,69.306405
"612",73.410004,74.18,73.279999,73.690002,6497600,69.722719
"613",73.019997,74.25,72.839996,73.360001,7293400,69.410483
"614",73.339996,73.650002,71.120003,71.290001,6063100,67.451927
"615",71.220001,71.989998,70.779999,71.040001,3928100,67.215386
"616",71.190002,71.220001,70.290001,70.769997,4856300,66.959918
"617",71.489998,72.080002,71.080002,71.959999,3475700,68.085854
"618",71.870003,72.800003,71.790001,72.540001,3161000,68.63463
"619",72.540001,73.860001,72.389999,73.150002,3119800,69.21179
"620",73.349998,73.75,73.089996,73.739998,1579200,69.770022
"621",73.400002,74.300003,73.199997,74.269997,3709100,70.271487
"622",74.120003,74.540001,73.599998,74.489998,5353500,70.479644
"623",74,74.239998,73.150002,74.089996,4245900,70.101178
"624",74.360001,74.860001,73.839996,74.120003,2998900,70.129569
"625",74.360001,74.660004,73.860001,74.279999,3863400,70.280951
"626",74.410004,74.489998,73.57,74.019997,3721600,70.034947
"627",73.889999,74.709999,73.730003,74.050003,3827700,70.063338
"628",73.940002,74.449997,73.18,73.870003,3818800,69.893028
"629",73.800003,73.989998,72.93,73.980003,3895400,69.997107
"630",74.089996,74.660004,73.610001,74.639999,3718000,70.62157
"631",74.620003,75.580002,74.43,75.529999,5323800,71.463654
"632",75.620003,76.050003,75.5,75.82,5960300,71.738042
"633",75.839996,76.040001,75.260002,75.470001,5191300,71.406887
"634",75.419998,75.489998,74.099998,74.32,4977600,70.318798
"635",74.330002,74.660004,73.870003,74.019997,4209300,70.034947
"636",74.199997,74.660004,73.529999,74.650002,5537800,70.631034
"637",74.300003,75.699997,74.139999,75.519997,5767500,71.45419
"638",75.610001,76.190002,75.300003,75.510002,6075200,71.444734
"639",75.75,76.239998,75.510002,76.199997,4599300,72.097581
"640",75.080002,76.220001,74.580002,76.169998,6831500,72.069198
"641",75.889999,76.559998,75.529999,75.970001,1931900,71.879968
"642",75.970001,76.300003,75.75,76.019997,2710300,71.927272
"643",76.010002,76.300003,75.010002,75.830002,4041400,71.747506
"644",75.209999,75.739998,74.559998,74.690002,2970400,70.668881
"645",74.610001,75.410004,74,75.360001,4939000,71.302808
"646",76.550003,77.330002,76.449997,77.07,5036400,72.920745
"647",76.989998,77.980003,76.370003,77.470001,3987000,73.299212
"648",77.790001,78.019997,77.440002,77.690002,3431700,73.507369
"649",77.540001,77.690002,75.339996,76.129997,7172600,72.03135
"650",75.239998,75.809998,73.110001,74.129997,20268100,70.139025
"651",74.919998,76.809998,74.910004,76.760002,10915800,72.627437
"652",76.93,77.120003,76.160004,77.089996,5026600,72.939665
"653",75.709999,76.099998,74.599998,75.160004,9808500,71.113579
"654",75.230003,76.589996,74.900002,76.550003,6221100,72.428744
"655",76.209999,76.980003,76.18,76.940002,3900600,72.797747
"656",73.849998,74.639999,73.559998,74.339996,18212000,70.337718
"657",72.779999,75.629997,72.68,75.260002,21849200,71.208193
"658",75.160004,75.160004,74.290001,75.040001,10829000,71.000037
"659",74.120003,74.269997,73.769997,74.160004,9161900,70.167416
"660",73.989998,74.589996,73.449997,74.290001,7784900,70.290415
"661",74.410004,75.540001,74.410004,75.32,7292200,71.264961
"662",75.290001,75.419998,74.790001,75.029999,6163200,70.990573
"663",73.900002,74.650002,73.889999,74,7759000,70.016027
"664",74.239998,74.239998,73,73.650002,9296800,69.684871
"665",74.419998,74.75,73.730003,74.589996,10048600,70.574259
"666",74.5,74.620003,73.760002,73.870003,7639000,69.893028
"667",74.489998,75.07,74.230003,74.870003,6749300,70.839191
"668",74.290001,75.529999,74.25,75.209999,5799800,71.160882
"669",75.690002,76.980003,75.610001,75.889999,6831200,71.804273
"670",75.470001,76.300003,75.400002,76.290001,4716600,72.18274
"671",76.32,77.540001,76.279999,77.43,7773000,73.261364
"672",77.239998,77.389999,76.279999,76.559998,5100400,72.4382
"673",76.419998,76.440002,75.849998,75.870003,3677100,71.785353
"674",76.059998,76.25,75.830002,75.989998,3597400,71.898888
"675",75.669998,75.830002,74.629997,74.779999,4313500,71.208519
"676",74.690002,75.309998,74.540001,74.93,3830400,71.351356
"677",75.260002,75.260002,74.720001,75.029999,3650700,71.446579
"678",74.989998,75.190002,74.269997,74.650002,3882500,71.08473
"679",75.639999,76.25,74.75,74.779999,7551300,71.208519
"680",74.959999,76.18,74.910004,76.010002,7438600,72.379777
"681",76.699997,77.029999,76.480003,76.660004,5391200,72.998735
"682",76.830002,76.900002,75.029999,75.029999,4936300,71.446579
"683",75.43,75.910004,75.139999,75.650002,3436700,72.03697
"684",75.529999,77.93,75.529999,77.360001,7160000,73.6653
"685",77.239998,77.730003,76.400002,76.900002,5593400,73.22727
"686",76.699997,77.589996,76.580002,77.279999,6024200,73.589119
"687",76.949997,77.400002,76.169998,77.089996,4748600,73.408191
"688",77.449997,78.849998,77.110001,78.660004,5693200,74.903215
"689",78.669998,79.279999,78.489998,79.080002,3826100,75.303154
"690",79.370003,81.949997,79.370003,81.050003,10029900,77.179069
"691",81.160004,81.699997,80.720001,81.230003,5231700,77.350472
"692",81.010002,83.029999,80.959999,82.940002,5087300,78.978802
"693",83.099998,84.620003,83,84.160004,6600800,80.140536
"694",84.379997,84.849998,83.519997,84.75,7750900,80.702354
"695",84.620003,85.099998,84.129997,84.620003,5027800,80.578566
"696",84.75,86.489998,84.5,86.43,8205400,82.302118
"697",85.07,85.769997,85.040001,85.18,4803900,81.111818
"698",85.529999,86,85.239998,85.510002,5381200,81.426059
"699",85.849998,86.139999,85.18,85.370003,3783500,81.292746
"700",85.199997,85.830002,84.18,84.330002,3672400,80.302415
"701",84.519997,85.099998,84.519997,84.82,2841600,80.769011
"702",85.029999,85.480003,84.339996,84.849998,3528400,80.797577
"703",85.43,86.839996,85.410004,86.620003,5083400,82.483046
"704",85.75,86.419998,85.050003,86.199997,3185700,82.0831
"705",86.410004,86.5,85.419998,85.849998,4884300,81.749817
"706",85.599998,86.190002,85.029999,85.25,2867200,81.178474
"707",85.389999,85.5,83.800003,84.089996,4764900,80.073872
"708",84.300003,85.349998,84.07,84.360001,3885000,80.330981
"709",84.790001,85.019997,84.209999,84.949997,3352500,80.892799
"710",84.07,86.300003,83.910004,86.169998,6109500,82.054534
"711",86.040001,86.809998,85.379997,86.75,5003600,82.606835
"712",87.120003,87.489998,86.190002,87.209999,6058400,83.044864
"713",87.339996,88.559998,87.059998,87.82,4635200,83.625731
"714",87.959999,89.459999,87.839996,88.529999,5394200,84.301821
"715",88.290001,88.93,88,88.889999,2588300,84.644628
"716",88.440002,88.769997,86.769997,86.769997,4324000,82.625876
"717",87.449997,88.349998,86.43,86.889999,5233900,82.740148
"718",86.470001,87,85.779999,86.690002,3781100,82.549703
"719",87.059998,87.160004,85.75,86.120003,2792800,82.006926
"720",87.57,88.080002,86.57,87.959999,6322200,83.759044
"721",88.080002,88.080002,86.440002,86.940002,4248700,82.787763
"722",87.349998,88.510002,87.199997,88.18,3130700,83.968538
"723",91.949997,92.650002,90.419998,90.830002,9231700,86.491976
"724",91.349998,92.620003,90.07,91.669998,5766100,87.291855
"725",91.889999,93.379997,91.669998,92.849998,5910600,88.415498
"726",91.400002,92.410004,91.190002,91.900002,6265900,87.510873
"727",91.349998,91.989998,90.82,91.410004,4714300,87.044277
"728",91.080002,91.75,90.720001,91.18,4567300,86.825259
"729",91.239998,92.82,91.199997,92.209999,4514800,87.806065
"730",92.849998,93.949997,92.669998,93.739998,4700100,89.262991
"731",93.440002,94.790001,93.360001,94.190002,5504800,89.691504
"732",94.309998,95.040001,94.059998,94.790001,3858400,90.262846
"733",94.309998,94.440002,93.769997,94.040001,3204300,90.009203
"734",94.07,95.150002,94.040001,94.610001,3677500,90.554771
"735",94.75,94.989998,93.82,94.239998,3918600,90.200627
"736",94.120003,95.160004,94.099998,94.760002,3492000,90.698343
"737",94.919998,96.190002,94.699997,96.110001,4646500,91.990477
"738",95.690002,97.470001,95.599998,97.019997,4875100,92.861468
"739",96.889999,97.199997,96.300003,96.580002,5036700,92.440332
"740",97.019997,99.040001,97,98.919998,7408900,94.68003
"741",99.120003,99.330002,98.519997,98.720001,6535200,94.488606
"742",98.589996,99.050003,97.900002,98.75,4415400,94.517319
"743",98.860001,99.480003,97.860001,97.93,8399700,93.732466
"744",97.18,99.989998,97.059998,99.75,6975700,95.474456
"745",99.75,100.580002,98.849998,100,6746300,95.713741
"746",100.849998,101.470001,100.110001,100.110001,5736000,95.819026
"747",99.559998,100.029999,98.900002,99.089996,4405800,94.842742
"748",99.290001,100.989998,99.059998,100.540001,4784400,96.230596
"749",100.209999,100.949997,99.019997,99.019997,4218700,94.775743
"750",99.360001,100.900002,99.300003,100.739998,6472900,96.42202
"751",100.480003,100.919998,99.080002,99.610001,3769800,95.340458
"752",99.339996,99.709999,98.050003,98.489998,5151000,94.268461
"753",98.650002,99.809998,98.419998,99.760002,4131700,95.48403
"754",100.25,102.589996,100.059998,102.489998,5732900,98.097011
"755",102.510002,102.949997,101.510002,102.239998,4047500,97.857726
"756",101.610001,102.779999,100.900002,101.75,3144100,97.388731
"757",102.190002,102.419998,100.610001,100.879997,2936500,96.556019
"758",100.959999,102.339996,100.849998,102.160004,4076500,97.781161
"759",102.160004,103.220001,101.5,101.830002,3944400,97.465304
"760",102.690002,103.519997,102.519997,103.029999,4217400,98.613866
"761",103.220001,104.150002,102.650002,104.080002,4035700,99.618863
"762",103.830002,104.150002,102.239998,102.25,4186900,97.8673
"763",101.459999,101.860001,99.379997,99.639999,7114800,95.369171
"764",100.080002,100.139999,97.419998,99.980003,10328800,95.694601
"765",99.059998,99.459999,96.309998,97.849998,5585200,93.655894
"766",99.199997,99.660004,98.18,98.669998,3557900,94.440746
"767",99.650002,101.389999,99.57,100.75,5267300,96.431594
"768",102.410004,103.519997,102.010002,103.150002,6577700,98.728725
"769",102.860001,103.489998,102.32,102.440002,5432500,98.049158
"770",102.93,104.019997,102.93,103.239998,4091200,98.814864
"771",103.220001,103.25,100.82,101.470001,4147000,97.120734
"772",101.010002,103.040001,100.779999,102.889999,2891700,98.479867
"773",103.699997,104.199997,102.75,104.199997,3671700,99.733715
"774",104,105.099998,103.440002,104.370003,4222700,99.896434
"775",105.269997,105.75,104.459999,104.68,3991800,100.193144
"776",104.5,105.599998,104.410004,105.5,3872700,100.977996
"777",106.43,107.459999,106.290001,106.879997,4529800,102.298843
"778",106.860001,108.150002,98.989998,101.870003,44391800,97.50359
"779",103.830002,105.870003,103.099998,105.660004,13169900,101.131142
"780",105.690002,105.800003,103.779999,104.230003,5839100,99.762435
"781",104.449997,105.43,104.419998,104.790001,3931800,100.29843
"782",104.959999,107.980003,104.800003,107.629997,8046400,103.016696
"783",107.129997,107.129997,105.610001,106.959999,5992000,102.375416
"784",107.269997,107.32,106.449997,106.860001,4168800,102.279704
"785",107.18,107.980003,106.339996,107.790001,5081600,103.169842
"786",109.239998,109.489998,106.260002,106.949997,7723500,102.365843
"787",106.360001,107.120003,105.849998,106.699997,5267100,102.126558
"788",106.220001,106.220001,105.309998,105.599998,4216100,101.073709
"789",103.519997,105.120003,103.5,104.809998,4041800,100.317569
"790",104.940002,106.010002,104.800003,105.730003,5022700,101.198141
"791",105.919998,106.279999,104.989998,105.099998,4487800,100.59514
"792",105.989998,107,105.779999,106.699997,4910800,102.126558
"793",106,107.949997,106,107.900002,4226200,103.275128
"794",107.139999,107.800003,107.139999,107.5,3559200,102.892271
"795",107.349998,107.709999,106.620003,107.040001,5199900,102.451989
"796",106.209999,106.68,105.529999,106.419998,3158600,102.322186
"797",106.68,107.239998,105.830002,105.839996,3741400,101.764518
"798",105.370003,106.150002,104.879997,105.330002,3326500,101.274162
"799",104.860001,105.07,104.050003,104.239998,3830800,100.226129
"800",104.309998,106.550003,104.269997,106.230003,3578300,102.139508
"801",106.160004,106.160004,104.07,104.160004,4481100,100.149215
"802",103.190002,103.290001,101.769997,102.730003,4359400,98.774279
"803",102.82,103.940002,102.699997,103.470001,3469100,99.485782
"804",103,105.199997,102.879997,104.720001,3512200,100.68765
"805",104.690002,105.080002,104.550003,104.629997,3448900,100.601111
"806",104.470001,104.760002,103.599998,103.910004,3645600,99.908842
"807",103.879997,105.5,103.879997,105.139999,2857800,101.091475
"808",105.5,105.5,104.800003,105.480003,3016100,101.418387
"809",105.75,106.519997,105.209999,105.529999,2480400,101.466457
"810",104.400002,105.139999,103.059998,103.209999,4376900,99.235792
"811",103.099998,103.82,102.57,103.269997,2816300,99.293479
"812",103.279999,105.440002,103,104.93,3095400,100.889562
"813",104.919998,104.959999,103.599998,103.919998,2723800,99.918451
"814",105.129997,105.830002,104.660004,105.010002,3659800,100.966484
"815",105.050003,107.120003,104.620003,106.370003,3837500,102.274116
"816",106.160004,106.980003,105.669998,106.650002,2590500,102.543333
"817",107,107.379997,105.110001,106.07,3265200,101.985665
"818",106.580002,107.379997,106.559998,107.190002,2907600,103.062541
"819",107.639999,108.449997,107.400002,108.169998,3848000,104.004801
"820",108.25,109.230003,107.800003,109.230003,3313700,105.023989
"821",109.190002,110.220001,109.139999,109.800003,4766800,105.572041
"822",109.93,111.330002,109.559998,111.330002,3503400,107.043125
"823",113.730003,115.889999,113.260002,115.669998,7711200,111.216006
"824",115.779999,117.480003,115.589996,117.110001,5308300,112.600559
"825",117.279999,119.519997,116.550003,118.400002,6330600,113.840887
"826",119.220001,120.379997,118.809998,119.040001,5766700,114.456243
"827",119.150002,119.220001,116.629997,116.629997,8745400,112.139039
"828",117.150002,118.370003,115.800003,117.510002,5450200,112.985158
"829",117.190002,119.889999,116.800003,119,5020000,114.417782
"830",119.32,119.610001,118.160004,118.510002,3566600,113.946652
"831",118.709999,119.5,118.510002,119.379997,2820400,114.783147
"832",118.510002,119.169998,117.790001,118.739998,2848900,114.167792
"833",117.349998,117.889999,116.370003,117.5,4032900,112.975541
"834",117.970001,118.300003,117.080002,117.75,2880700,113.215915
"835",117.379997,117.839996,116.279999,117.839996,2871900,113.302446
"836",117.349998,117.489998,114.730003,115.239998,4455100,110.802563
"837",115.269997,117.260002,115.25,117.199997,3998000,112.68709
"838",115.510002,117.169998,115.400002,116.690002,3822000,112.196734
"839",116.669998,117.32,115.419998,115.440002,4574000,110.994866
"840",115.400002,115.400002,113.339996,114.470001,4722200,110.062216
"841",116.099998,119,115.910004,118.900002,5635400,114.321634
"842",118.599998,119.400002,117.830002,117.980003,4505500,113.437062
"843",117.419998,119.550003,116.690002,119.459999,3617800,114.860069
"844",119.419998,119.589996,118.139999,118.18,2749700,113.629358
"845",118.779999,120.660004,118.75,120.339996,4036900,115.706181
"846",119.809998,122.389999,119.809998,122.290001,4114200,117.581098
"847",122.5,122.860001,121.25,122.519997,3924200,117.802238
"848",122.690002,122.739998,121.059998,121.470001,3207900,116.792674
"849",122,123.800003,121.879997,122.480003,4431200,117.763785
"850",126,129.990005,125.900002,129.020004,10766300,124.051956
"851",129.009995,129.570007,127.940002,128.979996,4976200,124.013488
"852",129.25,131.429993,128.220001,131.190002,5467600,126.138396
"853",128.75,130.470001,128.639999,129.880005,4655800,124.878841
"854",129.350006,129.880005,128.759995,129.660004,3608700,124.667312
"855",129.559998,131.429993,129.020004,129.679993,4122100,124.686531
"856",129.839996,131.880005,129.550003,130.5,4931800,125.474963
"857",130.899994,133.5,130.899994,133.029999,4582400,127.907542
"858",133.75,133.990005,132.460007,132.789993,3915800,127.676778
"859",132.029999,133.740005,130.589996,133.570007,4069200,128.426756
"860",134.020004,134.580002,132.679993,133.089996,3747700,128.431565
"861",133.440002,133.929993,131.350006,131.509995,3826800,126.906867
"862",131.279999,133.899994,130.949997,133.490005,4790900,128.817573
"863",133.139999,133.330002,132.119995,132.529999,2962200,127.891169
"864",132.399994,133.080002,131.970001,132.330002,2851000,127.698172
"865",131.919998,133.490005,131.100006,133.169998,3577100,128.508767
"866",133.699997,135.380005,133.169998,135.089996,3279600,130.361561
"867",135.360001,136.570007,134.539993,136.080002,4495100,131.316914
"868",140.25,142,137.770004,138.360001,8158800,133.517108
"869",138.5,138.789993,136.699997,136.979996,3954000,132.185407
"870",135.800003,135.889999,132.289993,132.449997,8634900,127.813967
"871",132.449997,133.289993,131.199997,132.929993,4700600,128.277162
"872",133.490005,136.119995,133.429993,135.970001,4290200,131.210764
"873",134.009995,134.860001,130.580002,133,7181700,128.344719
"874",133,135.440002,132.559998,134.779999,4200800,130.062414
"875",135.050003,136.300003,134.169998,134.720001,3350900,130.004517
"876",134.820007,135.229996,134.179993,134.25,1680900,129.550966
"877",134.990005,135.460007,133.619995,134.160004,3378100,129.46412
"878",133.929993,133.929993,131.919998,132,5171900,127.379721
"879",131.729996,132.149994,130.550003,131.5,5137100,126.897222
"880",131.259995,133.100006,131.25,132.729996,3665100,128.084165
"881",134.580002,135.75,134,135.179993,5341800,130.448407
"882",135.490005,135.949997,134.570007,134.679993,3799000,129.965908
"883",133.649994,135.039993,132.179993,133.699997,4061300,129.020215
"884",133.699997,133.809998,132.440002,132.559998,3358300,127.920118
"885",132.110001,133.649994,131.899994,132.960007,3617700,128.306126
"886",133.449997,134.25,133.139999,133.830002,3139400,129.145669
"887",134.270004,135.199997,133.940002,134.720001,3979500,130.004517
"888",137.919998,138.100006,135.360001,135.880005,6753000,131.123918
"889",135.860001,136.440002,132.839996,135.490005,5632400,130.747569
"890",135,136.229996,133.940002,135.169998,3177100,130.438763
"891",135.490005,137.850006,135.490005,136.669998,5454600,131.88626
"892",137.690002,138.089996,136.320007,136.399994,2945100,131.625706
