"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"444",201.720001,203.899994,201.610001,203.779999,4866000,189.899379
"445",203.779999,205.149994,203.639999,204.720001,4602300,190.775353
"446",204.940002,206.179993,204.740005,206,3621100,191.968163
"447",207.029999,207.520004,206.009995,206.009995,9637000,191.977477
"448",205.710007,206.529999,204.5,205.720001,3763200,191.707237
"449",204.740005,205,203.699997,204.25,3695100,190.337366
"450",204.320007,205.770004,204.300003,204.690002,3329900,190.747397
"451",204,205.990005,203.960007,205.490005,3307800,191.492908
"452",205.889999,205.960007,204.559998,205.479996,3036200,191.48358
"453",206.449997,207.919998,206.320007,207.770004,3418200,193.617603
"454",208.460007,208.660004,207,207.179993,2704500,193.06778
"455",207.440002,208.690002,206.270004,207.289993,3265700,193.170288
"456",206.089996,208.5,206.020004,208.270004,3403700,194.083545
"457",208.740005,209.119995,208.009995,208.649994,3215200,194.437651
"458",208.960007,209.690002,208.089996,209.470001,3387900,195.201803
"459",209.309998,210.690002,208.539993,209.5,4091500,195.229759
"460",206.220001,206.979996,205.190002,206.050003,4404000,192.014761
"461",205.149994,205.679993,204.460007,205.470001,3809000,191.474266
"462",204.399994,206.169998,203.369995,204.940002,3326900,190.980368
"463",204.940002,205.740005,202.169998,202.330002,4132900,188.54815
"464",203.990005,204.320007,202.460007,202.580002,3366200,188.781121
"465",202.800003,205.559998,202.639999,205.320007,2929600,191.334489
"466",204.320007,204.649994,202.800003,202.800003,3767000,188.986137
"467",204.740005,205.970001,202.720001,202.720001,3826600,188.911584
"468",204.570007,207.639999,204.149994,207.449997,6065500,193.319393
"469",202.429993,204.070007,200,200.130005,10153500,186.498007
"470",200.029999,201.259995,197.520004,199.509995,5762900,185.920229
"471",199.830002,200.119995,199.089996,199.600006,4758200,186.00411
"472",197.889999,199.100006,196.789993,198.619995,3618800,185.090853
"473",199.059998,202.479996,198.869995,200,5626300,186.376858
"474",202.020004,203.690002,201.800003,203.570007,4003400,189.703691
"475",203.399994,206.210007,203.399994,205.580002,3302700,191.576774
"476",206.470001,208.169998,205.910004,206.809998,3496900,192.722987
"477",206.710007,207.960007,206.320007,207.080002,2773200,192.9746
"478",207.179993,208.929993,206.710007,208,2715900,193.831932
"479",206.970001,208.270004,206.910004,208.059998,2360300,193.887843
"480",208.270004,208.919998,206.550003,207.240005,2826600,193.123705
"481",206.470001,207.110001,204.399994,204.990005,4023600,191.026965
"482",203.960007,204.770004,202.899994,203.75,3373400,189.871424
"483",202.440002,203.059998,199.720001,201.479996,3881500,188.542593
"484",199.990005,203,199.059998,201.229996,3742500,188.308646
"485",201,203.25,200.020004,200.600006,3830500,187.71911
"486",199.960007,202.119995,199.949997,201.169998,2391500,188.252501
"487",199.919998,200.710007,198.559998,199.440002,3029200,186.633592
"488",199.440002,201.470001,198.759995,199.039993,2987400,186.259268
"489",199.419998,201.350006,198.179993,199.729996,5001000,186.904964
"490",199.669998,200.789993,197.639999,197.889999,5626300,185.183117
"491",198.779999,198.779999,195.160004,195.880005,5737100,183.302188
"492",195.979996,197.929993,194.630005,197.759995,3831700,185.06146
"493",198.039993,198.259995,196.059998,196.820007,3567100,184.181831
"494",195.529999,196.490005,193.199997,196.119995,4100000,183.526768
"495",195.990005,196.279999,194,196.089996,3569300,183.498696
"496",195.110001,196,194,194.300003,2901900,181.823641
"497",195.220001,198.080002,195.220001,196.460007,3618500,183.844947
"498",194.800003,195.470001,193.770004,194.529999,3602500,182.038869
"499",194.100006,194.929993,192,192.899994,9287500,180.513529
"500",190.119995,191.720001,188.600006,189.080002,5206400,176.938826
"501",188.339996,189.380005,187,188.539993,4624500,176.433492
"502",187.919998,189.850006,187.559998,189.199997,3556500,177.051116
"503",190.779999,194,190.020004,193.990005,3641300,181.533549
"504",195.279999,195.830002,193.940002,194.440002,3701100,181.954651
"505",193.710007,195.139999,192.699997,195.139999,2479200,182.6097
"506",196.600006,196.699997,192.369995,192.509995,3273300,180.148573
"507",192.139999,194.669998,192.139999,194.550003,3023700,182.057588
"508",194.360001,195.190002,192.350006,193.100006,3247700,180.700698
"509",193,195.830002,192.740005,195.100006,3585000,182.572275
"510",196.080002,199.270004,195.399994,199.100006,6389000,186.315427
"511",197.570007,199.639999,197.169998,198.289993,3378900,185.557427
"512",198.830002,199.990005,198.800003,198.929993,3297600,186.156331
"513",198.699997,199.740005,197.5,198.779999,3378200,186.015968
"514",199.070007,199.449997,193.190002,193.389999,4316600,180.972071
"515",193.869995,194.880005,193.220001,193.699997,8823000,181.262163
"516",192.479996,193.389999,191.679993,192.860001,3211600,180.476104
"517",193.539993,193.679993,190.75,191.949997,3435900,179.624533
"518",192.139999,193.699997,190.899994,193,2762700,180.607114
"519",191.229996,192.080002,188.899994,191.399994,3967300,179.109847
"520",194.550003,195.809998,192.410004,195.580002,5259600,183.021449
"521",196.360001,197.199997,194.850006,195.830002,2827000,183.255396
"522",195.460007,196.339996,194.910004,195.929993,1450400,183.348966
"523",194.880005,196.850006,193.630005,195.289993,2690200,182.750062
"524",193.919998,193.940002,189.740005,191.410004,4952900,179.119214
"525",190.759995,191,188.050003,189.669998,3988100,177.490938
"526",190.300003,191.139999,185.600006,186.259995,4690300,174.299897
"527",186.220001,187.360001,183.509995,185.25,5456100,173.354756
"528",184.25,184.389999,181.850006,183.089996,4931300,171.33345
"529",183.460007,186.330002,183.029999,186.009995,3933000,174.065949
"530",185.580002,186.100006,184.580002,184.789993,3144400,172.924287
"531",185.729996,186.289993,183.199997,183.649994,5158600,171.857489
"532",184.149994,188.589996,183.550003,188.25,8019500,176.16212
"533",193.399994,196.850006,192.970001,195.339996,10395400,182.796855
"534",194.089996,194.899994,192.169998,192.449997,4789700,180.092427
"535",189.779999,191.300003,188.199997,190.830002,3904500,178.576455
"536",190.919998,191.320007,188.559998,190.339996,3597100,178.117914
"537",190.309998,192.770004,189.320007,191.080002,3833800,178.810402
"538",193.490005,194.949997,192.570007,193.949997,3282900,181.49611
"539",195.100006,197.410004,193.949997,196.389999,4177300,183.779435
"540",196.320007,197.839996,195.919998,196.679993,2787000,184.050807
"541",196.5,197.580002,195.880005,195.979996,3507000,183.395759
"542",196.960007,197.850006,194.720001,195.179993,2559300,182.647125
"543",194.160004,196.600006,193.020004,194.449997,2812600,181.964004
"544",196.479996,198.949997,196.160004,198.520004,3278100,185.772668
"545",198.759995,199.940002,198.520004,198.759995,2337800,185.997248
"546",199.429993,200.880005,198.800003,199.929993,3209400,187.092119
"547",198.270004,199.690002,198.160004,199.029999,2068300,187.045135
"548",198.619995,199.460007,197.889999,198.419998,2160100,186.471867
"549",197.869995,199.369995,197.240005,199.289993,2600500,187.289474
"550",198.880005,199.979996,197.789993,199.009995,2418300,187.026336
"551",198.880005,199.330002,197.720001,198.289993,2562300,186.34969
"552",198.899994,199.330002,197.919998,198.399994,2111800,186.453067
"553",198.770004,201.320007,198.119995,200.839996,2729500,188.746141
"554",201.080002,202,200.660004,201.220001,2551800,189.103264
"555",200.690002,201.130005,200.029999,200.5,2336000,188.426618
"556",200.990005,201,198.369995,198.649994,3111300,186.688013
"557",198.639999,198.649994,196.899994,197.25,3296100,185.372322
"558",197.039993,197.369995,195.440002,195.699997,2757400,183.915654
"559",194.960007,198.110001,194.199997,197.770004,2639500,185.861013
"560",197.960007,198.300003,195.610001,195.690002,2498800,183.906261
"561",195.559998,196.110001,194.5,194.869995,2539200,183.135632
"562",195.130005,196.039993,194.899994,195.080002,2141400,183.332993
"563",194.770004,195.470001,193.179993,193.369995,2740900,181.725956
"564",194.309998,195.949997,193.460007,194.850006,3193300,183.116847
"565",196.610001,197.169998,193.25,194.539993,4514400,182.825502
"566",194.410004,195.850006,193.889999,195.039993,3312500,183.295393
"567",196.259995,199.460007,196.110001,199.100006,3931700,187.110927
"568",199.119995,199.5,198.080002,199.5,3413700,187.486835
"569",199.389999,201.820007,198.729996,200.949997,4208000,188.849518
"570",200.550003,203.460007,200.509995,203.270004,3910600,191.029823
"571",203.520004,204.649994,202.960007,203.770004,3284000,191.499715
"572",204.380005,206.809998,203.460007,206.360001,3879600,193.933751
"573",206.240005,207.649994,206.050003,206.809998,4057100,194.356651
"574",205.550003,207.990005,205.550003,207.149994,3275100,194.676174
"575",206.880005,207.880005,206.479996,207.070007,2476100,194.601004
"576",207.550003,207.570007,206.009995,206.429993,2605600,193.999528
"577",205.850006,206.990005,205.300003,206.179993,3739100,193.764583
"578",207.360001,207.940002,205.919998,205.979996,12771500,193.576629
"579",205.020004,206.059998,204.899994,205.289993,3511100,192.928176
"580",205.600006,207.320007,204.949997,204.979996,3345200,192.636845
"581",205.050003,205.979996,203.899994,204,3423300,191.715861
"582",204.369995,206.899994,204.139999,205.910004,2771900,193.510851
"583",205.660004,208.320007,205.309998,207.449997,4910900,194.958112
"584",208.009995,211.75,207.940002,210.470001,5456900,197.796262
"585",210.960007,211.470001,208.5,209.839996,3321000,197.204194
"586",209.940002,211.300003,209.300003,210.509995,3192300,197.833847
"587",210.279999,210.970001,208.529999,210.389999,2957500,197.721078
"588",211.149994,211.789993,210.059998,210.589996,2858400,197.909032
"589",210.020004,210.639999,209.210007,209.820007,1982600,197.185409
"590",209.949997,210.740005,207.699997,207.990005,3580400,195.465603
"591",207.820007,208.229996,205.050003,205.820007,4024500,193.426274
"592",206.570007,207.270004,205.630005,205.759995,2910000,193.369875
"593",205.639999,207.960007,205.559998,207.800003,2712000,195.287042
"594",208.880005,209.399994,207.820007,208.929993,3060900,196.348988
"595",209.940002,211,209.470001,211,5632100,198.294347
"596",201.210007,203.410004,198.550003,200.630005,12673900,188.548795
"597",199.910004,200.139999,194.070007,194.960007,9295900,183.220223
"598",195.289993,196.080002,193.179993,193.360001,6620300,181.716564
"599",193.710007,194.679993,192.440002,194.399994,4402500,182.693932
"600",193.529999,194,190.940002,191.25,4427400,179.73362
"601",192.440002,193.289993,190.559998,190.720001,3738000,179.235536
"602",191.410004,192.440002,190.710007,191.600006,3249600,180.06255
"603",191.490005,193.869995,191.470001,193.270004,4006500,181.631987
"604",194.800003,196.410004,193.630005,194.529999,6052300,182.816109
"605",194.679993,197.889999,194.550003,197.149994,3758800,185.278337
"606",197.529999,198,193.289993,193.429993,4260100,181.782341
"607",192.360001,194.970001,192.009995,194.139999,2736200,182.449594
"608",195.259995,196.75,194.679993,195.070007,3281000,183.3236
"609",193.360001,193.679993,191.160004,191.160004,4746200,180.435276
"610",191.399994,191.809998,190.089996,190.100006,3542200,179.434748
"611",189.850006,191.639999,188.880005,189.639999,3671600,179.000549
"612",190.029999,190.770004,187.410004,189.25,3067400,178.63243
"613",188.389999,190.880005,188.25,188.320007,3406700,177.754613
"614",189.139999,189.270004,185.279999,185.509995,4404400,175.102252
"615",185.830002,187.199997,184.779999,185.850006,3411700,175.423187
"616",186.330002,187.559998,185.100006,186.940002,4660800,176.452031
"617",188.619995,190.389999,188.300003,190.350006,3588900,179.670722
"618",189.880005,190.110001,188.25,189.199997,3170200,178.585232
"619",189.300003,190.889999,188.949997,190.289993,5189600,179.614076
"620",191,193.490005,190.800003,193.490005,3877600,182.634557
"621",192.449997,193.369995,191.770004,192.880005,5210300,182.058779
"622",192.080002,193.050003,191,191.229996,3290900,180.501341
"623",190.979996,192.039993,189.270004,191.979996,3603600,181.209264
"624",192.75,192.899994,190.199997,191.529999,4077900,180.784513
"625",191.75,192,189.5,190.070007,4936400,179.406432
"626",190.759995,191.300003,188.360001,189.479996,3349600,178.849522
"627",189.710007,190.75,189.020004,189.360001,3990700,178.736259
"628",189.009995,189.460007,186.940002,188.649994,4202100,178.066086
"629",189.169998,190.179993,188.410004,189.699997,3216600,179.057181
"630",190.139999,192.199997,190.110001,191.949997,4091300,181.180948
"631",192.169998,193.539993,191.649994,192.619995,3438500,181.813357
"632",193.179993,194.800003,193.149994,194.199997,4144000,183.304715
"633",194.600006,194.75,192.460007,192.949997,4241900,182.124844
"634",192.179993,193.050003,191.369995,191.990005,3623200,181.218712
"635",191.690002,193.399994,191.259995,191.759995,3826900,181.001605
"636",191.759995,193.910004,191.759995,193.619995,3792400,182.757253
"637",193.850006,195.919998,193.839996,195.690002,4125900,184.711126
"638",195.460007,196.449997,195,195.080002,4270500,184.135349
"639",194.470001,194.949997,193.160004,194.770004,4184500,183.842743
"640",193.100006,194.5,191.570007,193.419998,8225300,182.568477
"641",193.050003,193.830002,192.020004,192.399994,1631200,181.605698
"642",192.210007,193.529999,190.949997,191.949997,2776500,181.180948
"643",191.529999,193.279999,190.699997,192.710007,3967600,181.898319
"644",191.110001,192.220001,189.830002,189.830002,3536600,179.179892
"645",189.229996,191.679993,188.839996,191.550003,4684900,180.803395
"646",194.089996,196.350006,193.800003,196.350006,4234100,185.334102
"647",195.669998,196.289993,194.440002,195.270004,3644700,184.314691
"648",194.190002,194.460007,192.779999,193.990005,3380200,183.106505
"649",193.399994,193.779999,192.339996,193.139999,2862300,182.304187
"650",192.919998,193.300003,191.600006,192.869995,3026900,182.049331
"651",193.479996,193.490005,191.649994,192.320007,3212000,181.530199
"652",192.649994,192.960007,191.279999,192.880005,3608100,182.058779
"653",194.149994,195,192.899994,194.449997,3880400,183.540689
"654",192.820007,193.279999,191.75,192.619995,4172200,181.813357
"655",191.309998,192.729996,190.389999,192.5,4172100,181.700094
"656",192,193.179993,191.350006,192.589996,2962900,181.785041
"657",193.850006,194.460007,193.240005,193.649994,3881600,182.785569
"658",194.029999,195,193.800003,194.470001,4559600,183.559571
"659",194.360001,196.080002,194.009995,196.080002,7172300,185.079245
"660",203.5,208.580002,203.360001,204.720001,12530500,193.234511
"661",203.910004,205.059998,203.080002,204.419998,4447200,192.95134
"662",204.449997,205.179993,204.130005,204.970001,3358900,193.470486
"663",204.850006,206.220001,204.289993,204.929993,2823700,193.432722
"664",204.339996,205.729996,203.639999,203.899994,3617100,192.460509
"665",203.690002,204.880005,203.190002,203.520004,2998400,192.101838
"666",203.320007,204.470001,202.960007,203.070007,3091400,191.677088
"667",204.649994,205.350006,203.839996,205.179993,3370700,193.668696
"668",204.190002,205.020004,203.570007,203.789993,3188800,192.35668
"669",204.309998,204.75,202.509995,202.789993,3636900,191.412783
"670",200.389999,201.289993,199.559998,201.020004,3624200,190.540751
"671",200.619995,200.910004,198.679993,199.740005,3076700,189.327479
"672",199.970001,202.089996,199.679993,201.679993,2893300,191.166334
"673",200.979996,201.949997,199.75,200.160004,2944700,189.725582
"674",200.009995,200.740005,199.020004,200.039993,2461800,189.611828
"675",200.649994,200.949997,199.570007,200.089996,2169800,189.659225
"676",199.729996,200.320007,199.259995,199.649994,3294200,189.24216
"677",199.979996,201.25,199.820007,200.979996,3627800,190.502828
"678",200.600006,201.889999,200.220001,200.320007,2998300,189.877245
"679",200.619995,201.720001,198.860001,199.309998,3715400,188.919887
"680",198.630005,199.070007,198.110001,198.330002,3922900,187.990979
"681",199.229996,201.089996,198.839996,201.089996,3107900,190.607094
"682",201.669998,202.490005,197.509995,197.509995,3844800,187.213719
"683",198.630005,199.899994,197.839996,199.139999,3391600,188.758751
"684",198.889999,202.75,198.600006,202.330002,4185100,191.782458
"685",202.179993,203.119995,200.789993,200.830002,4689200,190.360653
"686",200.649994,202.940002,199.360001,202.910004,3308300,192.332224
"687",202.589996,205.190002,202.550003,205.190002,3693400,194.493365
"688",205.860001,207.699997,205.690002,206.529999,3807800,195.763507
"689",207.029999,208.490005,206.660004,208.380005,3594800,197.517072
"690",208.289993,209.600006,208.240005,209.419998,3884400,198.50285
"691",209.850006,210.740005,209.429993,210.380005,3700500,199.412811
"692",210.039993,210.199997,209.039993,210.080002,3049700,199.128447
"693",209.399994,210.729996,209.089996,210.550003,3591600,199.573947
"694",210.199997,212.360001,209.770004,212.059998,3355900,201.005225
"695",212.149994,215.860001,212.149994,215.800003,5505500,204.550262
"696",215.380005,215.899994,213.410004,214.919998,7930300,203.716132
"697",212.899994,214.5,212.639999,213.210007,3006000,202.095284
"698",214.130005,215.119995,211.830002,213.440002,3198600,202.313289
"699",214.759995,215.820007,214.300003,215.059998,3019000,203.848834
"700",212.960007,213,210.110001,212.259995,5830400,201.194796
"701",212.210007,213.169998,211.619995,212.080002,3031500,201.024186
"702",212.539993,212.809998,210.050003,210.740005,3242500,199.754044
"703",211.770004,212.5,211.5,212.360001,2300300,201.289589
"704",210.960007,212.160004,210.100006,210.889999,3223400,199.896219
"705",209.830002,213.440002,209.740005,213.300003,3749900,202.180588
"706",212.800003,213.5,211.25,212.380005,2144500,201.30855
"707",212.919998,214.710007,211.570007,214.360001,3116800,203.185328
"708",214.320007,214.889999,212.630005,212.660004,3128800,201.573952
"709",212.770004,212.929993,210.039993,211.309998,3709500,200.294323
"710",209.100006,209.839996,206.339996,209.410004,4148000,198.493376
"711",209.070007,209.320007,207.330002,209.320007,2351200,198.408071
"712",209.559998,210,208.610001,209.220001,2577300,198.313279
"713",211.860001,212.509995,210.470001,212,3524200,200.948355
"714",211.5,213.089996,210.850006,212.919998,3655600,201.820393
"715",210.789993,211.490005,209.779999,211.380005,3165400,200.36068
"716",210.440002,211.690002,209.259995,209.259995,4218100,198.351187
"717",210.839996,212,209.199997,212,2859500,200.948355
"718",210.529999,211.089996,209.5,209.669998,3269800,198.739817
"719",210.110001,210.25,206.149994,207.149994,6502000,196.351182
"720",195.740005,196.5,189.759995,190,18847000,180.095224
"721",191.149994,191.380005,187.679993,187.830002,9845400,178.038348
"722",189.270004,192.550003,188.610001,191.610001,6296100,181.621294
"723",192.160004,192.5,191.089996,191.710007,3693900,181.716087
"724",192.690002,195.169998,192.320007,193.949997,4650900,183.839306
"725",194.160004,194.710007,193.25,194.309998,3490300,184.180539
"726",194.779999,199.679993,194.649994,199.149994,5932400,188.768225
"727",199.130005,202.589996,197.350006,202.539993,7539900,191.981502
"728",201.869995,202.169998,199.199997,199.630005,4899100,189.223213
"729",200.119995,202.429993,199.75,202.389999,3945100,191.839328
"730",203.940002,205.320007,203.75,204.509995,4492700,193.848806
"731",203.789993,203.990005,201.520004,202.779999,4826500,192.208996
"732",202.809998,203.729996,201.649994,203.630005,3451000,193.014691
"733",202.940002,204.850006,202.509995,204.820007,3601700,195.052647
"734",204.690002,205,202.720001,203.240005,3542300,193.547992
"735",203.369995,204.529999,202.820007,204.470001,3279200,194.719332
"736",204.179993,204.470001,202.220001,202.470001,3648400,192.814707
"737",202.089996,203.669998,202.080002,203.210007,3699700,193.519423
"738",202.25,203.679993,202.039993,203.320007,4028100,193.624178
"739",204,206.589996,204,204.690002,4507000,194.928842
"740",205.25,209.5,204.990005,208.440002,5704100,198.500013
"741",208.020004,209.149994,207.419998,207.600006,3614500,197.700074
"742",207.240005,209.479996,207,208.649994,2982900,198.699991
"743",208.5,210.149994,206.119995,206.990005,5186800,197.119163
"744",205.479996,208.610001,205.130005,206.160004,5179100,196.328742
"745",204.690002,206.429993,204.419998,205.720001,3295800,195.909722
"746",207.440002,208.589996,207.160004,207.779999,4011500,197.871484
"747",206.220001,208.419998,206.039993,207.919998,3439400,198.004807
"748",206.970001,210.990005,206.970001,209.360001,4399700,199.376139
"749",208.589996,211.979996,208.020004,208.020004,4949000,198.100044
"750",208.25,210.050003,207.330002,208.949997,3322000,198.985688
"751",208.600006,209,205.080002,206.190002,3598300,196.35731
"752",205.160004,206.289993,202.399994,202.740005,4215400,193.071835
"753",203,204.199997,201.470001,203.800003,3679400,194.081284
"754",204.850006,206.350006,204.110001,206.350006,2953400,196.509684
"755",206.970001,206.979996,204.899994,205.020004,2652300,195.243107
"756",203.169998,205.949997,202.509995,203.979996,2814400,194.252693
"757",204.589996,205.229996,200.509995,201.199997,3409800,191.605266
"758",201.009995,204.399994,200.339996,203.770004,2899500,194.052716
"759",203.970001,204.740005,201.809998,202.199997,2804500,192.557578
"760",203.440002,205.169998,202.550003,203.039993,3219900,193.357517
"761",203.020004,206.089996,202.869995,204.869995,3277800,195.100251
"762",204.440002,205.029999,201.929993,201.940002,2846100,192.309982
"763",200.669998,201.699997,197.279999,197.350006,4514800,187.938872
"764",198.5,198.520004,193.539993,195.460007,8914800,186.139002
"765",193.990005,194.910004,191.339996,193.539993,4356200,184.310549
"766",195.309998,195.589996,193.149994,194.979996,3846200,185.681881
"767",195.970001,196.229996,194.5,194.860001,3320200,185.567608
"768",196.050003,196.899994,195.289993,195.649994,3514200,186.319929
"769",191.729996,192.660004,188.410004,191.110001,10055800,181.996437
"770",192.149994,193.800003,191.119995,191.279999,4442400,182.158328
"771",190.779999,193.229996,190.259995,191.5,3657700,182.367838
"772",190.979996,194.220001,190.509995,193.25,1872600,184.034385
"773",194.490005,195.160004,192.350006,194.929993,2405400,185.634263
"774",195.600006,195.779999,194.610001,194.979996,2947500,185.681881
"775",191.880005,192.800003,190.779999,191.300003,5204200,182.177378
"776",191.509995,193.429993,191.270004,192.25,3892000,183.082072
"777",193.779999,194.110001,192.610001,192.800003,4177500,183.605847
"778",193.070007,193.699997,191.589996,192.070007,4494700,182.910663
"779",192.419998,194.889999,191.679993,194,5674700,184.748619
"780",194.039993,194.580002,192.679993,193.850006,3745300,184.605778
"781",194.720001,194.889999,193.029999,194.550003,6868400,185.272394
"782",198.270004,200.940002,195.990005,197.990005,8393400,188.548351
"783",197.910004,197.990005,193.240005,193.539993,6997600,184.310549
"784",193.399994,195.789993,193.279999,194.089996,3398000,184.834324
"785",194.210007,196.429993,194.100006,194.979996,2863800,185.681881
"786",195.949997,197.300003,195.860001,196.610001,2957900,187.234155
"787",196.300003,197.830002,195.660004,197.220001,3014300,187.815066
"788",196.589996,197.369995,195,197.350006,2485100,187.938872
"789",196.830002,197.190002,195.529999,196.210007,2113700,186.853236
"790",196.990005,197.830002,195.809998,196.009995,2663200,186.662762
"791",194.490005,196.910004,194.490005,195.039993,3810000,185.739018
"792",196.649994,197.169998,195.410004,195.809998,2877700,186.472302
"793",195.5,195.5,193.220001,195.160004,3874000,185.853305
"794",195.160004,195.880005,194.350006,195.5,2490900,186.177088
"795",192.259995,192.509995,190.270004,190.990005,5938500,181.882164
"796",189.600006,189.929993,188.050003,188.559998,3901700,180.465689
"797",189.449997,189.869995,186.789993,187.929993,4547600,179.862728
"798",188,189.160004,187,187.820007,3249600,179.757464
"799",186.970001,189.559998,186.889999,189.089996,3026500,180.972936
"800",189.539993,189.990005,187.559998,188.419998,3542900,180.331699
"801",188.580002,188.929993,187.300003,187.529999,2892300,179.479905
"802",186.229996,187,185.449997,185.789993,3692400,177.814592
"803",185.539993,186.460007,185.339996,185.339996,3426400,177.383912
"804",185.300003,186.5,183.979996,184.229996,3248900,176.321561
"805",184.369995,185.630005,183.169998,184.559998,3117800,176.637397
"806",184.669998,186.570007,184.279999,184.860001,3551000,176.924521
"807",185.649994,186.25,184.25,185.190002,2354300,177.240357
"808",185.339996,185.740005,184.570007,185.419998,2292700,177.46048
"809",185.270004,187,184.679993,184.740005,2170400,176.809677
"810",183.630005,184.5,182.570007,182.740005,3190700,174.895531
"811",182.679993,183.470001,181.100006,182.160004,3979200,174.340427
"812",181.960007,183.699997,181.440002,182.639999,2980900,174.799818
"813",182.75,182.990005,181.509995,182.270004,2731000,174.445706
"814",183.630005,184.320007,182.509995,183.960007,3487200,176.063162
"815",183.580002,184.190002,182.309998,183.130005,2597900,175.268789
"816",183.350006,185,183.070007,184.149994,2867600,176.244993
"817",184.649994,184.990005,182.649994,183.029999,2903500,175.173076
"818",183.679993,185.490005,183.309998,184.979996,3017200,177.039366
"819",187.199997,187.649994,186.369995,186.600006,3149600,178.589834
"820",186.830002,190.869995,186.820007,190.699997,4962900,182.513824
"821",190.960007,191.320007,189.850006,190.729996,3354800,182.542535
"822",191.210007,193.100006,191,192.169998,3710400,183.920723
"823",193.699997,194.809998,192.610001,193.149994,3902400,184.85865
"824",193.419998,194.149994,191.830002,192.160004,2930900,183.911157
"825",192.600006,194.889999,192,194.419998,3841800,186.074137
"826",194.179993,194.889999,193.220001,193.389999,3178100,185.088353
"827",193.960007,194.429993,190.020004,190.020004,8525900,181.863022
"828",190.059998,192.410004,189.330002,190.990005,3340800,182.791384
"829",190.929993,191.559998,189.660004,189.970001,3085300,181.815165
"830",190.139999,190.619995,188.5,189.470001,2654500,181.336629
"831",190.100006,191.759995,189.460007,190.220001,2093600,182.054433
"832",188.869995,188.940002,186.449997,186.919998,3905500,178.89609
"833",185.559998,186.740005,184.339996,185.179993,3978200,177.230777
"834",185.339996,186.649994,184.649994,186.380005,2681200,178.379277
"835",185.539993,186.309998,184.410004,184.960007,3617100,177.020235
"836",184.699997,184.960007,183,183.860001,3211800,175.967448
"837",184.169998,185.130005,183.580002,184.100006,2863600,176.197151
"838",181.850006,183.309998,181.850006,182.009995,3966400,174.196857
"839",181.889999,181.990005,178.710007,178.720001,5578300,171.048094
"840",179.369995,181.669998,179.100006,181.320007,4423500,173.536489
"841",183.169998,184.770004,182.360001,184.770004,3658900,176.838388
"842",185.25,186.229996,184.119995,186.160004,3232600,178.168719
"843",185.410004,186.990005,184.419998,186.970001,2663100,178.943946
"844",185.740005,185.940002,184.220001,184.660004,3365100,176.73311
"845",185.419998,186.729996,184.990005,186.729996,6718000,178.714243
"846",173.839996,177,172.570007,174.830002,22368900,167.32508
"847",174.800003,175,173.25,173.779999,10548000,166.32015
"848",174.419998,174.75,172.630005,172.860001,7098700,165.439645
"849",173.350006,175.570007,172.949997,174.970001,6977300,167.45907
"850",175.089996,175.990005,174.399994,175.770004,5409400,168.224731
"851",176.429993,177.889999,176.25,177.800003,5533300,170.167588
"852",178.429993,179.100006,176.259995,176.850006,4842800,169.258372
"853",177.039993,177.889999,176.199997,177.350006,3712700,169.736908
"854",177.619995,182.320007,177.5,182.119995,8904600,174.302136
"855",181.690002,182.179993,179.860001,180.149994,5273700,172.416701
"856",179.649994,181.669998,179.039993,179.210007,4318100,171.517065
"857",179.809998,180.339996,178.880005,179.229996,3644500,171.536196
"858",179.899994,180.800003,179.339996,180.270004,3483300,172.53156
"859",179.539993,179.800003,177.710007,177.850006,6096800,170.215445
"860",177.910004,179.75,177.779999,179.190002,4560700,172.418903
"861",179.600006,181.389999,179.600006,180,5219500,173.198293
"862",178.830002,180.080002,177.350006,179.990005,6275000,173.188677
"863",180.190002,183.389999,180.039993,182.880005,5222300,175.969471
"864",182.529999,184.050003,182.259995,183.070007,4258500,176.152294
"865",182.270004,183.550003,181.589996,183.550003,4704400,176.614152
"866",180.479996,183.199997,179.660004,182.210007,6321500,175.32479
"867",182.380005,183.279999,181.160004,183.190002,5176100,176.267754
"868",183.520004,184.990005,183.270004,184.470001,5344900,177.499386
"869",184.630005,186.199997,184.149994,185.25,4577000,178.24991
"870",185.220001,186.240005,184.649994,185.190002,3645800,178.19218
"871",185.539993,185.75,183.410004,184.130005,4459500,177.172237
"872",183.5,184.990005,179.919998,181.300003,7610200,174.449173
"873",180.25,180.75,177.820007,178.940002,7161900,172.17835
"874",178.669998,178.940002,177.309998,177.309998,5756000,170.609939
"875",177.830002,180.179993,177.820007,178.970001,4596500,172.207215
"876",179.210007,180.759995,179,179.679993,2870500,172.890378
"877",179.460007,179.589996,177.119995,177.479996,4560000,170.773513
"878",177,178.229996,175.639999,176.080002,5864000,169.426421
"879",175.369995,177.5,175.160004,175.740005,5267400,169.099272
"880",176.149994,176.860001,175.279999,176.080002,4384900,169.426421
"881",176.699997,178,176.009995,177.669998,4739800,170.956336
"882",177.990005,178.149994,176.830002,177.460007,3796600,170.75428
"883",176.899994,177.669998,176.059998,177.119995,4127800,170.427116
"884",177,177.759995,175.100006,175.199997,4090400,168.579669
"885",175.059998,175.800003,173.300003,173.369995,5671600,166.818818
"886",173.520004,174.380005,172.729996,172.800003,4184400,166.270365
"887",173.220001,178.350006,172.729996,177.850006,7517000,171.129542
