"","NBL.Open","NBL.High","NBL.Low","NBL.Close","NBL.Volume","NBL.Adjusted"
"445",97.699997,99.690002,97.57,98.220001,3433200,47.456355
"446",100.269997,100.900002,98.870003,99.059998,3675800,47.862211
"447",99.269997,100.519997,99.209999,99.690002,3643200,48.166607
"448",100.040001,100.529999,98.690002,100.139999,1666800,48.384029
"449",98.989998,99.209999,98,98.699997,2352400,47.688272
"450",99.309998,99.540001,97.599998,99.269997,3433000,47.963675
"451",98.040001,98.040001,94.940002,95.290001,2833400,46.040685
"452",95.300003,96.849998,94.82,96.360001,2023600,46.55767
"453",97.529999,99.489998,97.489998,99.050003,3412600,47.857382
"454",99.220001,99.5,98.019997,98.459999,2015200,47.572314
"455",97.860001,98.169998,97.080002,97.839996,2380400,47.272751
"456",96.830002,98.339996,96.5,98.169998,2199200,47.432196
"457",98.699997,99.489998,97.629997,97.779999,2166400,47.243762
"458",97.68,100.980003,97.330002,100.260002,2497800,48.44201
"459",99.860001,99.970001,98.089996,98.910004,2624000,47.78974
"460",97.629997,98.099998,95.940002,97.099998,1969200,46.91521
"461",96.720001,97.75,96.010002,96.510002,1693400,46.630145
"462",94.879997,96.239998,94.580002,95.75,1541000,46.26294
"463",95.68,95.68,92.809998,93.160004,2701600,45.011547
"464",94.059998,94.800003,92.260002,92.449997,2407000,44.668498
"465",92.669998,95,92.459999,94.82,1993400,45.813597
"466",94.75,95.379997,93.989998,94.459999,2193600,45.639658
"467",94.730003,95.18,92.730003,93.709999,1711000,45.277285
"468",94.879997,95.610001,94.290001,94.75,1850800,45.779776
"469",93.93,94.610001,93.379997,93.900002,1748800,45.369088
"470",94.220001,94.879997,93.120003,93.730003,1582000,45.286951
"471",93.940002,94.779999,93.150002,93.629997,2867400,45.238631
"472",92.080002,93.989998,91.760002,93.839996,2197000,45.340095
"473",94.050003,94.57,93.230003,93.980003,2106400,45.407742
"474",95.07,96.18,94.510002,95.730003,2891000,46.253278
"475",95.870003,99.75,95.300003,99.269997,3365600,47.963675
"476",99.529999,100.330002,98.839996,100.050003,2099800,48.340546
"477",100.099998,100.099998,98.440002,99.32,2200000,47.987835
"478",99.830002,100.75,98.639999,99.889999,2320000,48.263238
"479",99.050003,99.290001,97.900002,98.470001,1994800,47.577146
"480",98.849998,99.199997,96.459999,96.910004,2782400,46.928257
"481",96.110001,96.279999,94.110001,95.029999,2490400,46.017873
"482",94.589996,95.050003,93.550003,94.019997,2119000,45.528784
"483",93.440002,93.580002,90.120003,91.730003,4489600,44.419864
"484",90.269997,91.400002,89.309998,90.129997,3665000,43.645068
"485",91.150002,91.870003,89.949997,90.169998,3127000,43.664438
"486",90.089996,90.639999,88.970001,89.190002,1791800,43.189879
"487",87.860001,88.019997,86.699997,86.860001,2282200,42.061586
"488",86.860001,87.5,84.68,85,2555600,41.160889
"489",85.32,86.690002,83.760002,83.82,2372000,40.589478
"490",83.709999,84.279999,82.459999,82.459999,2398000,39.930904
"491",82.849998,83.669998,81.5,81.849998,2507800,39.635514
"492",82.220001,84.809998,82.029999,84.760002,2555200,41.044671
"493",84.669998,85.610001,83.879997,84.5,3050200,40.918766
"494",83.589996,84.949997,81.889999,84.709999,2309000,41.020457
"495",85.099998,85.150002,83.089996,84.349998,1644000,40.846128
"496",84.540001,85.110001,83.650002,83.940002,1762800,40.647589
"497",84.709999,86.510002,84.629997,86.209999,2454400,41.746825
"498",84.940002,84.949997,83.18,84.040001,2388000,40.696013
"499",84.160004,85.059998,81.599998,84.459999,3209400,40.899395
"500",82.639999,82.660004,80.25,80.949997,3912800,39.199692
"501",81.360001,81.690002,79.959999,81.32,3386400,39.378864
"502",81,82.790001,80.800003,82.489998,2489200,39.945431
"503",83.959999,85.480003,83.449997,85.449997,2616200,41.378798
"504",86.669998,87.139999,84.379997,84.629997,2876000,40.981716
"505",83.650002,85.040001,82.830002,84.879997,1779200,41.102778
"506",85.599998,85.82,83.07,83.190002,1997000,40.284405
"507",83.879997,84.599998,82.720001,84.160004,1992200,40.754124
"508",83.660004,84.370003,81.830002,82.419998,2552400,39.911534
"509",82.529999,83.489998,81.540001,82.980003,2734400,40.182714
"510",83.25,84.309998,82.440002,84.239998,3057800,40.792861
"511",83.650002,83.650002,82.470001,82.82,2369200,40.105233
"512",83.300003,84.879997,82.989998,84.330002,1373200,40.836445
"513",84.150002,84.779999,81.970001,82.650002,2360600,40.022912
"514",82.919998,82.919998,79.290001,79.389999,3390000,38.44427
"515",80.050003,80.339996,78.790001,79.75,2815200,38.618598
"516",78.5,78.779999,76.830002,77.589996,2675800,37.572626
"517",77.599998,78.800003,77.059998,78.510002,2342600,38.018135
"518",78.75,80.919998,78.580002,80.68,2777000,39.068947
"519",79.629997,81.639999,79.5,81.260002,2800000,39.34981
"520",83.239998,84.82,82.779999,84.82,3971000,41.073724
"521",85,85.120003,83.150002,84.120003,2096600,40.734754
"522",84.860001,88.150002,84.660004,88.099998,1827600,42.66205
"523",87.25,87.529999,85.660004,86.25,2454200,41.766196
"524",84.910004,85.75,84.330002,85.099998,1906800,41.209312
"525",84.779999,85.650002,84.269997,84.879997,1442200,41.102778
"526",85.75,85.870003,82.559998,83.059998,2054000,40.221451
"527",83.360001,85.300003,83.099998,84.870003,2079400,41.097938
"528",83.970001,84.379997,82.330002,83.449997,1988800,40.410306
"529",83.809998,84.949997,83.690002,84.800003,1805200,41.064041
"530",84.5,86.18,84.190002,85.489998,2589200,41.398168
"531",85.860001,86.5,83.730003,85.470001,2230000,41.388485
"532",85.099998,86.669998,85,86.190002,2894600,41.737142
"533",86.830002,88.669998,86.370003,88.5,2957000,42.855749
"534",87.800003,88.75,86.940002,88.120003,3205800,42.671737
"535",85.769997,86.620003,85.400002,85.959999,2027400,41.625764
"536",86.07,86.639999,82.980003,84.230003,2285400,40.788021
"537",84.599998,85.059998,83.370003,84.910004,1780000,41.117308
"538",85.419998,88,84.970001,86.989998,3604800,42.124537
"539",87.150002,90.050003,85.839996,89.550003,3698800,43.364208
"540",89.879997,91.230003,88.730003,89.099998,3028600,43.146295
"541",89.089996,90.580002,87.080002,87.43,2865200,42.337606
"542",87.959999,89.050003,86.669998,88.519997,2485600,42.865432
"543",86.43,87.269997,85.199997,86.150002,1652400,41.821713
"544",88.080002,88.559998,87.25,87.699997,1715400,42.574162
"545",88,88.760002,86.919998,87.370003,2180200,42.413966
"546",88.199997,89.800003,88.199997,89,2195200,43.205252
"547",88.860001,90.040001,88.07,89.889999,2912800,43.637304
"548",89.370003,90.699997,88.980003,89.800003,1600200,43.593615
"549",89.199997,91.019997,88.68,90.910004,2136400,44.132467
"550",90.660004,90.849998,89.870003,90.050003,1818800,43.714978
"551",90.269997,90.830002,89.290001,89.550003,1293400,43.472252
"552",89.07,89.870003,88.779999,89.410004,2570400,43.404289
"553",89.610001,90.82,89.449997,90.699997,1427200,44.030519
"554",90.82,90.82,89.57,89.879997,1424400,43.632448
"555",89.769997,89.949997,88.059998,88.650002,1367600,43.035344
"556",89.18,89.480003,87.809998,87.949997,1561600,42.695525
"557",87.910004,88.709999,87.580002,88.459999,1767400,42.943107
"558",88.32,88.599998,86.480003,86.599998,1482200,42.040165
"559",86.209999,87.580002,86,87.269997,1655800,42.365417
"560",87.510002,87.779999,86.620003,87.059998,1633400,42.263473
"561",86.970001,87.470001,86.5,87.309998,2117400,42.384836
"562",87.510002,87.910004,86.709999,87.260002,1388400,42.360566
"563",86.519997,87.760002,86.300003,86.989998,1785200,42.229491
"564",87.860001,88.389999,86.949997,87.900002,1623800,42.671255
"565",87.120003,87.529999,86.339996,86.730003,1907600,42.103277
"566",86.730003,87.080002,85.949997,86.199997,1670200,41.845984
"567",87.190002,90.050003,87.089996,89.370003,2204800,43.38487
"568",89.07,91.589996,88.949997,91.5,2132800,44.418882
"569",91.599998,94.099998,91.269997,93.110001,4480200,45.200461
"570",93.260002,94.18,93.110001,93.940002,2437000,45.603387
"571",94.459999,94.75,93.550003,93.830002,1421200,45.549987
"572",93.730003,96.470001,93.260002,95.699997,1336600,46.45778
"573",96.059998,97.599998,96.040001,96.769997,2544800,46.977214
"574",96.470001,96.550003,94.660004,95.050003,2170600,46.142239
"575",94.800003,95.120003,93.510002,94.300003,1965800,45.77815
"576",94.220001,94.449997,93.120003,93.379997,1610600,45.331531
"577",92.769997,93.68,91.620003,93.220001,2034600,45.253861
"578",94.010002,94.290001,92.830002,93.269997,2403000,45.278131
"579",92.75,93.220001,92.440002,92.75,1431200,45.025698
"580",93.160004,93.809998,91.919998,91.940002,1503800,44.632482
"581",91.690002,92.099998,90.879997,91.18,1665600,44.263538
"582",91.809998,93.389999,91.629997,93.110001,1427400,45.200461
"583",92.410004,93.18,92.040001,92.709999,1656600,45.006279
"584",91.059998,93.599998,91.059998,92.230003,2284600,44.773264
"585",93.120003,94.010002,92.050003,93.879997,2280200,45.574257
"586",93.949997,94.150002,92.209999,92.790001,1795800,45.045116
"587",93.169998,93.889999,92.440002,92.849998,1702400,45.074242
"588",93.239998,93.639999,92.489998,93.379997,2937000,45.331531
"589",92.669998,94.400002,92.510002,94.300003,2172600,45.77815
"590",94.550003,95.169998,93.839996,94.370003,1808200,45.812132
"591",94.300003,95.5,93.900002,94.110001,2149200,45.685913
"592",94.529999,94.75,93.010002,93.290001,2661400,45.287842
"593",93.18,94,92.730003,93.779999,1941400,45.525713
"594",94,94,92.5,93.769997,1428200,45.520857
"595",94,95.410004,93.769997,94.690002,1408000,45.967476
"596",95.110001,96.389999,94.760002,96.139999,1436200,46.67138
"597",95.82,96.760002,95.540001,96.5,1700000,46.846144
"598",96.25,96.449997,94.089996,94.239998,1607600,45.74902
"599",93.459999,96.239998,93.040001,94.269997,2539600,45.763583
"600",92.449997,92.660004,91.010002,91.510002,1928400,44.423738
"601",92.279999,92.279999,90,90.18,2251600,43.778085
"602",90.5,92.940002,90.019997,92.870003,3072200,45.083953
"603",92.730003,95.400002,92.529999,94.449997,2640600,45.850965
"604",93.32,95.349998,93.32,95.010002,2931600,46.122821
"605",95,95.459999,93.620003,95.400002,1937400,46.434328
"606",95.610001,96.160004,94.709999,95,1790000,46.239634
"607",95.010002,95.860001,94.089996,95.68,1411800,46.570613
"608",96.199997,97.099998,95.510002,96.709999,2437600,47.071947
"609",95.419998,95.529999,94.199997,95,1958800,46.239634
"610",95,95.709999,94.589996,94.730003,3182200,46.108218
"611",94.580002,95.949997,94.480003,95.010002,1729200,46.244502
"612",95.25,95.300003,94.480003,95,1261800,46.239634
"613",94.029999,95.730003,93.949997,95,1584200,46.239634
"614",95.290001,95.290001,93.599998,94.5,2196400,45.996268
"615",94.589996,95.209999,91.860001,92.580002,4447200,45.061741
"616",93.129997,93.519997,91.209999,91.879997,4724800,44.721026
"617",93.089996,94.5,93.050003,93.830002,2353000,45.670157
"618",94.230003,95.849998,93.75,94.800003,2835000,46.142289
"619",95.25,95.809998,94.510002,95.309998,2042400,46.39052
"620",95.599998,96.620003,95.139999,96.550003,1006400,46.994072
"621",96.190002,96.739998,95.050003,96.650002,2769200,47.042744
"622",96.089996,96.830002,95.279999,96.190002,2018200,46.818847
"623",95,97.040001,94.470001,96.959999,1631800,47.19363
"624",97.5,98.57,97.309998,97.800003,2375800,47.602488
"625",97.989998,98.519997,97.239998,97.75,2150800,47.57815
"626",98.830002,99,96.150002,96.269997,2710200,46.857783
"627",96,96.610001,95.510002,95.949997,1340000,46.702029
"628",96.440002,97.260002,95.529999,96.040001,2715200,46.745837
"629",96.519997,99.370003,96.519997,99.330002,4513600,48.347189
"630",99.580002,101.690002,98.889999,101.449997,3007400,49.37906
"631",102.559998,102.559998,100.129997,100.400002,2142200,48.867993
"632",100.68,101.349998,100.589996,101.080002,1623600,49.198971
"633",101.410004,102.290001,100.529999,101.82,1959600,49.559153
"634",101.440002,101.75,99.040001,99.300003,1907000,48.332587
"635",99.43,100.059998,98.760002,100.019997,2413200,48.683032
"636",100.260002,101.419998,99.639999,100.599998,2136000,48.965338
"637",100.510002,103.080002,100.110001,102.809998,2011600,50.041017
"638",102.629997,102.809998,101.440002,101.709999,1431000,49.505612
"639",101.620003,102.699997,101.139999,102.699997,1626400,49.987477
"640",101.410004,102.93,101.169998,102.57,2558800,49.924203
"641",102.110001,102.57,101.540001,101.639999,504200,49.471541
"642",102.040001,102.800003,100.709999,100.959999,939800,49.140562
"643",100.959999,101.379997,99.830002,100.690002,999000,49.009146
"644",100.489998,100.900002,98.830002,98.910004,1652400,48.142762
"645",98.779999,101.879997,98.660004,101.739998,1693000,49.520213
"646",103.43,103.82,101.860001,103.25,1560200,50.255181
"647",102.93,104.239998,102.330002,103.239998,1424800,50.250313
"648",103.220001,104.970001,103.220001,104.900002,1511800,51.058291
"649",104.440002,105.209999,103.830002,105.089996,1605000,51.150768
"650",104.160004,104.160004,102.849998,104.059998,2363400,50.649434
"651",104.650002,104.720001,103.290001,103.839996,1713400,50.542352
"652",104.620003,104.830002,103.779999,104.589996,1789000,50.907402
"653",104.489998,105.580002,104.059998,105.57,1995400,51.384402
"654",105.309998,105.900002,105.129997,105.43,1074800,51.316259
"655",104.849998,105.400002,104.169998,105.309998,1121000,51.25785
"656",105.07,106.07,104.800003,105.75,863800,51.472014
"657",106.510002,107.279999,106.050003,106.970001,2209000,52.065828
"658",107,107,105.059998,106.620003,2075600,51.895473
"659",106.720001,109.040001,106.349998,109.040001,2059600,53.073366
"660",108.660004,108.660004,107.129997,107.309998,1016200,52.231316
"661",107.349998,108.760002,106.870003,107.599998,1254400,52.372469
"662",107.830002,108.650002,107.160004,108.300003,1094800,52.713184
"663",108.629997,108.629997,106.889999,107.559998,1113400,52.352999
"664",107.720001,109.419998,107.419998,109.260002,1239800,53.180447
"665",109.32,110.080002,108.040001,108.230003,1475000,52.679113
"666",107.900002,108.660004,107.120003,107.790001,1580400,52.464949
"667",108.510002,109.379997,107.870003,109.190002,1651400,53.146376
"668",108.260002,109.089996,107.720001,108.769997,1312400,52.941946
"669",109.5,112.019997,109.389999,111.919998,2702600,54.475155
"670",110.989998,113.669998,110.889999,113.57,2381800,55.278265
"671",112.839996,114.379997,111.959999,113.650002,2090800,55.439243
"672",113.989998,115.589996,113.400002,115.360001,1981000,56.273392
"673",114.949997,115.019997,112.150002,112.75,2435400,55.000216
"674",112.199997,112.730003,111.5,112.220001,1759600,54.741679
"675",112.43,113.370003,112.120003,112.269997,1612400,54.766067
"676",112,112.739998,111.730003,112.150002,1665600,54.707533
"677",112.309998,112.459999,111.080002,112.019997,2486800,54.644116
"678",112.510002,114.07,112.510002,113.900002,3757000,55.561195
"679",114,114.18,111.25,111.339996,1984800,54.312407
"680",111.290001,111.5,109.860001,110.059998,1921600,53.688015
"681",110.959999,111.699997,110.190002,111.589996,2272800,54.434359
"682",112,112.389999,108.419998,108.43,2519000,52.892891
"683",109.349998,109.349998,107.260002,108.790001,1919200,53.068502
"684",108.809998,110.639999,108.809998,110.279999,2194800,53.795333
"685",110.489998,111.639999,110.010002,110.830002,2033000,54.063628
"686",110.150002,110.419998,109.010002,110.040001,1800800,53.67826
"687",110,110.089996,108.230003,110.07,1902200,53.692894
"688",110.860001,111.25,108.029999,109.349998,4095400,53.341673
"689",109.82,110.269997,109.059998,109.919998,2310600,53.619722
"690",110.050003,112.550003,110.040001,112.349998,2319400,54.805093
"691",112.809998,112.809998,111.220001,112.489998,2149000,54.873386
"692",112.279999,113.440002,111.699997,113.029999,1465600,55.136802
"693",113.230003,113.870003,112.5,113.800003,1414200,55.512415
"694",113.610001,114.5,113.339996,114.309998,1931400,55.761194
"695",114.309998,116.25,114.230003,115.980003,2019800,56.575834
"696",115.660004,116.639999,115.419998,116.449997,3561600,56.8051
"697",115.019997,116.099998,114.620003,115.650002,2090000,56.414857
"698",115.860001,115.93,113.720001,114.25,1602800,55.731927
"699",114.900002,115.650002,113.410004,113.970001,1893000,55.595341
"700",113.169998,114.150002,112.389999,113,1400000,55.122168
"701",113.410004,114.419998,113.169998,114.160004,1660600,55.688026
"702",114.699997,115.220001,112.760002,113.190002,1142200,55.214853
"703",113.730003,115.800003,113.730003,115.599998,954400,56.390465
"704",115.050003,115.660004,114.040001,115.230003,829600,56.209979
"705",115.410004,116.449997,114.68,115.660004,1680400,56.419736
"706",116.349998,116.709999,114.589996,116,1123400,56.585588
"707",115.949997,116.650002,115.309998,115.879997,1546000,56.52705
"708",116.589996,117.580002,114.25,115.239998,2142000,56.214854
"709",115.669998,116.050003,112.5,112.709999,3610800,54.980704
"710",110.970001,112.059998,110.389999,111.57,3189000,54.424604
"711",112.209999,115.669998,112.019997,115.589996,2169400,56.385586
"712",115.610001,117.699997,115.080002,116.879997,1466000,57.014857
"713",117.440002,117.709999,116.540001,116.660004,1912400,56.907543
"714",117.790001,118.480003,116.419998,117.959999,2559600,57.541689
"715",117.379997,117.379997,113.279999,113.540001,3300000,55.385584
"716",112.599998,112.660004,107.989998,107.989998,2869600,52.678255
"717",109.290001,110.650002,107.949997,109.93,2901600,53.624601
"718",108.589996,108.589996,105.889999,106.489998,3027600,51.946545
"719",106.879997,108.300003,105.239998,107.610001,2311800,52.49289
"720",107.93,108.18,105.949997,107.209999,1733600,52.297766
"721",107.580002,109.019997,106.330002,108.610001,1593000,52.980697
"722",109.25,110.949997,108.849998,110.720001,3011400,54.009969
"723",111.150002,113.510002,110.870003,112.620003,2540800,54.936803
"724",113.339996,116.379997,112.199997,113.57,2983000,55.400218
"725",113.57,113.839996,110.639999,111.690002,2445000,54.483142
"726",112.550003,113.720001,111.800003,113.040001,1763200,55.141681
"727",112.809998,113.800003,112.010002,113.290001,1891200,55.263632
"728",112.610001,112.610001,110.120003,110.910004,2399600,54.102654
"729",111.029999,111.720001,110.199997,110.82,2965200,54.19557
"730",111.910004,113.290001,111.75,113.07,3183600,55.295913
"731",113.220001,114.190002,112.589996,114.080002,1852200,55.789846
"732",114.860001,117.449997,114.860001,116.809998,2694800,57.124927
"733",116.809998,117.480003,116.010002,117.43,2929000,57.428134
"734",117.18,117.800003,115.57,116.010002,3872800,56.733696
"735",115.360001,115.699997,114.129997,114.779999,2393600,56.132173
"736",114.379997,115.68,114.139999,115.650002,1951400,56.557641
"737",115.5,117.669998,115.5,117.610001,2163200,57.516161
"738",118.529999,118.849998,116.360001,117.989998,3296400,57.701996
"739",117.730003,118.339996,116.5,117.82,2623000,57.61886
"740",118.339996,121.360001,118.309998,121.300003,3124200,59.320725
"741",121.370003,123.07,121.239998,122.5,2147400,59.907574
"742",122.489998,123.050003,121.110001,121.139999,1745600,59.242477
"743",121.940002,123.209999,117.860001,119.07,3989600,58.230161
"744",117.309998,118.809998,116.07,118.75,2398000,58.073668
"745",118.019997,118.169998,115.620003,117.379997,2480200,57.40368
"746",118.5,120.279999,117.529999,118.260002,4322200,57.834039
"747",58.830002,59.349998,58.27,59.119999,915400,57.824256
"748",59.43,59.639999,58.459999,59.099998,1228800,57.804694
"749",58.799999,59.040001,57.639999,57.650002,1490000,56.386477
"750",57.790001,58.830002,57.470001,57.77,1896500,56.503846
"751",57.619999,58.240002,57.16,57.75,1992000,56.484284
"752",57.419998,57.610001,56.700001,56.75,2075300,55.506201
"753",56.759998,57.369999,56.259998,57.369999,1332800,56.112611
"754",57.799999,58.66,57.360001,58.610001,1257500,57.325436
"755",58.650002,58.700001,57.900002,58.459999,1056900,57.178722
"756",57.709999,58.299999,57.169998,57.759998,1528900,56.494063
"757",58.330002,58.34,57,57.200001,2094700,55.946339
"758",57.169998,58.419998,56.919998,58.34,1258700,57.061353
"759",58.189999,58.52,57.459999,57.91,1144500,56.640777
"760",58.400002,59.779999,58.400002,59.700001,1933100,58.391546
"761",59.669998,60.869999,59.560001,60.689999,1781300,59.359846
"762",60.580002,61.610001,60.52,60.529999,1725500,59.203353
"763",59.580002,59.889999,58.48,58.790001,2310500,57.501491
"764",59.169998,59.740002,58.380001,59.439999,2652000,58.137242
"765",58.610001,60.209999,57.630001,59.610001,2711900,58.303518
"766",60.27,60.439999,59.25,59.77,2121700,58.460012
"767",60.290001,60.34,59.009998,60.189999,2021600,58.870805
"768",60.900002,61.77,60.709999,60.880001,2378700,59.545684
"769",60.549999,61.130001,60.029999,60.040001,3246700,58.724094
"770",60.310001,60.830002,59.849998,59.880001,2464900,58.567601
"771",59.990002,61.360001,59.919998,61.040001,1692300,59.702177
"772",61.040001,61.689999,60.790001,61.630001,1076200,60.279246
"773",62.09,62.759998,61.470001,62.709999,1189400,61.335574
"774",62.73,62.740002,62.040001,62.290001,2312700,60.924781
"775",62.84,64.059998,62.75,63.860001,1716900,62.46037
"776",64.139999,64.5,63.57,63.75,1882200,62.352781
"777",64.370003,64.620003,63.57,64.529999,1351400,63.115684
"778",64.339996,64.440002,63.779999,64.300003,1322400,62.890729
"779",64.300003,64.790001,63.509998,63.549999,1567300,62.157163
"780",63.740002,64,62.759998,63.07,1299000,61.687684
"781",63.200001,64.199997,63.200001,63.860001,1131900,62.46037
"782",64.209999,65.82,64.150002,65.660004,1663500,64.220923
"783",65.769997,66.089996,65.080002,66.07,1476500,64.621933
"784",66.010002,66.300003,65.650002,65.970001,1673100,64.524126
"785",66.07,66.110001,65.169998,65.18,1317400,63.75144
"786",65.440002,65.559998,64.129997,64.540001,1359000,63.125467
"787",63.009998,64.620003,62.560001,64.379997,2110100,62.96897
"788",63.93,64.260002,63.200001,63.43,2112100,62.039795
"789",62.689999,63.150002,62,62.07,2222600,60.709601
"790",62.470001,62.650002,61.779999,62.52,1656700,61.149739
"791",62.849998,63.220001,62.34,62.490002,2011600,61.120398
"792",63.16,64.519997,63.150002,64.32,2194800,63.051547
"793",64.339996,64.959999,64.120003,64.959999,1620200,63.678925
"794",64.779999,65.160004,64.5,64.919998,1390800,63.639713
"795",64.919998,64.959999,63.610001,64.139999,1433800,62.875096
"796",63.849998,64.040001,63.23,63.759998,1832400,62.502589
"797",63.93,64.470001,63.139999,63.98,1567600,62.718252
"798",64.050003,64.139999,63.529999,63.830002,838400,62.571212
"799",63.5,64,63.200001,63.419998,863700,62.169294
"800",63.450001,63.91,62.919998,63.75,984300,62.492788
"801",63.689999,63.869999,62.970001,62.98,1056800,61.737973
"802",62.669998,63.32,62.150002,63,888400,61.757579
"803",62.509998,63.009998,62.240002,62.650002,1528000,61.414483
"804",62.68,63.099998,61.779999,61.810001,1191100,60.591048
"805",61.939999,62.77,61.790001,62.240002,961800,61.012568
"806",62.25,62.52,61.700001,61.790001,1015600,60.571442
"807",61.919998,62.75,61.709999,62.490002,622700,61.257638
"808",62.57,63.07,61.970001,62.959999,858600,61.718367
"809",63.119999,63.700001,62.73,62.84,710900,61.600734
"810",62.040001,62.939999,61.27,61.369999,1884400,60.159723
"811",61.369999,62.080002,61.369999,61.75,2073900,60.53223
"812",61.700001,61.959999,61.23,61.349998,1349600,60.140117
"813",61.509998,61.84,61,61.43,1581400,60.218541
"814",62.099998,62.389999,61.650002,62.18,1398900,60.95375
"815",62.099998,62.790001,61.810001,62.619999,1054700,61.385072
"816",62.75,63.23,62.52,62.900002,1045700,61.659552
"817",63.099998,63.82,62.630001,62.91,1497400,61.669354
"818",63.18,64.150002,63.040001,64.129997,1674100,62.865291
"819",64.400002,65.089996,63.860001,65.059998,2180100,63.776951
"820",65.5,66.190002,65.18,66.169998,1918600,64.865062
"821",66.139999,67.260002,66.099998,66.75,2135800,65.433625
"822",66.75,67.07,66.389999,66.519997,1611900,65.208158
"823",67.07,67.120003,65.660004,65.900002,1575100,64.600389
"824",65.779999,66.290001,65.510002,66.099998,1244800,64.796442
"825",66.099998,67.959999,65.82,67.769997,1363200,66.433506
"826",67.870003,68.43,67.330002,67.440002,1247900,66.11002
"827",67.489998,67.739998,66.93,67.290001,1726900,65.962977
"828",67.18,67.349998,66.519997,67.010002,780500,65.6885
"829",66.870003,67.849998,66.660004,67.139999,1107900,65.815933
"830",67.279999,67.690002,66.800003,67.019997,1220100,65.698297
"831",67.230003,67.349998,66.43,67.32,1348600,65.992384
"832",67.120003,67.300003,66.540001,67.010002,911900,65.6885
"833",66.309998,67.290001,66.099998,67.010002,1214000,65.6885
"834",67.059998,68,66.949997,67.989998,2085800,66.649169
"835",67.629997,67.989998,66.790001,67.830002,1392300,66.492328
"836",67.290001,67.400002,65.629997,66.370003,2061600,65.061122
"837",66.559998,67.769997,66.089996,67.230003,1338100,65.904162
"838",66.389999,67.459999,66.25,66.370003,1277400,65.061122
"839",66.410004,66.900002,65.220001,65.25,935300,63.963207
"840",65.309998,65.629997,64.360001,64.800003,1135600,63.522084
"841",65.519997,66.449997,65.139999,66.449997,1455900,65.139538
"842",66.169998,67.410004,65.879997,67,1054800,65.678695
"843",66.519997,67.43,66.260002,67.400002,1291400,66.070808
"844",67.959999,69.07,67.559998,68.309998,2800300,66.962858
"845",68.849998,70.300003,68.690002,70.209999,1921900,68.82539
"846",69.970001,70.779999,69.860001,70.730003,1640100,69.335139
"847",71.239998,72.620003,70.830002,72.559998,2246900,71.129044
"848",72.300003,73.089996,71.919998,72.360001,1926500,70.932991
"849",72.769997,73.879997,72.510002,73.279999,3068200,71.834846
"850",72.889999,73.139999,70.57,71.379997,2728300,69.972314
"851",71.5,76.589996,71.040001,74.519997,3838700,73.05039
"852",75.660004,76.599998,74.879997,76.510002,3423900,75.001151
"853",76.389999,77.040001,75.940002,76.540001,2346200,75.030558
"854",76.57,77.330002,76.5,77.129997,1664600,75.608919
"855",77.129997,78.010002,75.279999,76.089996,1695200,74.589428
"856",76,76.18,74.639999,74.93,2016500,73.587704
"857",75.110001,75.470001,73.5,75.190002,1788700,73.843049
"858",75.650002,76.919998,75.529999,76.129997,1850700,74.766205
"859",75.709999,76.029999,74.720001,75.010002,1592200,73.666273
"860",75.160004,75.970001,74.010002,74.589996,1715300,73.253791
"861",74.959999,75.099998,72.160004,72.650002,3689900,71.34855
"862",72.699997,75.690002,72.699997,75.599998,2482200,74.2457
"863",75.550003,75.970001,74.879997,75.209999,933500,73.862687
"864",75.239998,75.25,73.589996,73.690002,1621800,72.36992
"865",73.370003,74.529999,73,74,1852700,72.674364
"866",74.07,74.379997,73.480003,74.199997,1628000,72.870778
"867",74.260002,74.970001,73.940002,74.93,1377100,73.587704
"868",75.050003,75.269997,72.889999,73.18,2509700,71.869054
"869",73.110001,73.75,72.389999,73,2050600,71.692278
"870",73.480003,73.839996,72.489998,72.849998,1450700,71.544964
"871",73.25,74.639999,73.199997,73.980003,1420900,72.654726
"872",74.559998,74.720001,73.339996,73.580002,1793000,72.26189
"873",73.660004,73.660004,71.910004,72.940002,1383500,71.633355
"874",73,73.68,72.300003,73.18,1787800,71.869054
"875",72.75,72.959999,68.580002,69.870003,5196300,68.618352
"876",69.910004,71.019997,69.080002,70.239998,1523100,68.981719
"877",70.099998,70.580002,69.07,69.800003,2035200,68.549606
"878",69.800003,70.260002,69.309998,69.510002,3196000,68.2648
"879",70.25,70.739998,69.309998,69.639999,3141900,68.392469
"880",69,69.849998,68.790001,69.040001,2373000,67.803219
"881",69.739998,69.889999,69.190002,69.5,2700500,68.254977
"882",69.400002,69.5,67.610001,68.589996,3781200,67.361275
"883",68.389999,69.760002,68.309998,69.480003,2432000,68.235339
"884",69.419998,69.669998,67.900002,68.160004,2329000,66.938986
"885",68.239998,69.239998,67.589996,68.68,2102700,67.449667
"886",68.559998,68.779999,67.589996,68.68,2266900,67.449667
"887",68.970001,69.660004,68.699997,69.400002,2026200,68.15677
"888",69.870003,69.879997,67.57,67.610001,3601800,66.398835
"889",67.919998,67.980003,65.790001,67.449997,4136800,66.241698
"890",66.629997,68.160004,66.57,67.870003,2349700,66.65418
"891",68.029999,68.75,67.879997,67.940002,3057500,66.722925
"892",68.5,68.830002,67.510002,67.620003,2266300,66.408658
"893",67.620003,68.050003,67.279999,67.919998,695800,66.70328
