"","COL.Open","COL.High","COL.Low","COL.Close","COL.Volume","COL.Adjusted"
"459",58.299999,58.43,57.419998,58,855900,54.779356
"460",57.400002,57.540001,56.919998,56.939999,1274500,53.778215
"461",56.599998,57,55.959999,56.189999,989800,53.069861
"462",55.389999,56,55.200001,55.639999,1319100,52.550402
"463",55.43,55.57,54.919998,55.060001,1575600,52.002611
"464",55.779999,56.34,55.66,56.07,782400,52.956526
"465",56.09,57.34,55.990002,57.209999,946500,54.033223
"466",57.27,57.27,56.810001,57,1120400,53.834884
"467",57.240002,57.560001,56.970001,57.5,1094100,54.30712
"468",57.75,58.849998,57.59,58.549999,1408500,55.298815
"469",58.41,58.939999,58.189999,58.66,995700,55.402707
"470",57.049999,57.220001,55.759998,55.849998,4672900,52.748741
"471",55.970001,56,55.23,55.560001,3136300,52.474847
"472",54.959999,55.52,54.939999,55.389999,1369200,52.314285
"473",55.540001,55.650002,55.110001,55.330002,1270700,52.257619
"474",55.75,56.040001,54.849998,55.049999,1619400,51.993164
"475",54.990002,55.73,54.900002,55.630001,1230900,52.540959
"476",55.700001,56.470001,55.459999,56.27,761500,53.145421
"477",56.23,56.23,55.540001,55.889999,734300,52.78652
"478",55.82,56.049999,55.240002,55.580002,953500,52.493736
"479",55.259998,55.259998,54.830002,55.049999,1080500,51.993164
"480",55.029999,55.09,54.529999,54.59,925600,51.558708
"481",54.43,54.610001,53.459999,53.470001,1401100,50.500901
"482",53.419998,53.880001,53.310001,53.529999,1228600,50.557567
"483",53.09,53.419998,52.810001,53.389999,992600,50.425341
"484",52.73,53.880001,52.549999,53.07,1641900,50.123111
"485",53.139999,53.200001,52.139999,52.259998,1155600,49.63869
"486",52.060001,52.709999,51.93,51.990002,1053800,49.382236
"487",51.349998,52.389999,51.299999,51.849998,1015400,49.249256
"488",51.77,52.16,51.369999,51.419998,1045400,48.840824
"489",51.630001,51.799999,50.860001,50.889999,1002600,48.337409
"490",50.970001,51.32,50.360001,50.389999,1616000,47.862489
"491",50.610001,51.259998,50.060001,50.150002,1110600,47.634529
"492",50.349998,51,50.34,50.939999,1052600,48.3849
"493",51.139999,51.509998,50.889999,51.080002,940500,48.517881
"494",50.720001,51.439999,50.130001,51.32,892000,48.745841
"495",51.389999,51.389999,50.099998,50.619999,1041600,48.080952
"496",50.619999,50.880001,50.040001,50.150002,674600,47.634529
"497",50.400002,50.509998,49.970001,50.389999,1375300,47.862489
"498",50.130001,50.580002,50.049999,50.380001,1262900,47.852992
"499",50.41,50.619999,49.970001,50.369999,1621100,47.843491
"500",49.619999,50,49.220001,49.27,1385800,46.798668
"501",49.5,49.740002,48.689999,49.09,1473700,46.627696
"502",48.889999,50.509998,48.869999,50.369999,1727300,47.843491
"503",50.52,50.82,50.049999,50.450001,1864800,47.91948
"504",51.110001,51.380001,50.41,50.450001,1407200,47.91948
"505",50.25,50.59,50.209999,50.310001,1173100,47.786503
"506",50.689999,50.740002,49.889999,49.91,809500,47.406565
"507",49.669998,50.529999,49.669998,50.380001,1092100,47.852992
"508",50.150002,50.369999,49.580002,49.75,1402400,47.254591
"509",49.790001,50.34,49.610001,50.07,1419800,47.55854
"510",50.110001,50.119999,48.98,49.07,2466200,46.608699
"511",48.849998,50.18,48.549999,49.889999,1774700,47.387568
"512",49.91,50.369999,49.82,50.18,956500,47.663023
"513",47.009998,49.439999,47.009998,49.360001,2834200,46.884153
"514",49.380001,49.630001,48.060001,48.259998,2053500,45.839326
"515",48.439999,48.439999,47.93,48.290001,1431600,45.867824
"516",47.790001,48.099998,47.459999,47.610001,1105600,45.221932
"517",47.639999,47.66,46.82,46.919998,894300,44.566539
"518",46.779999,47.849998,46.779999,47.669998,808500,45.27892
"519",47.400002,47.82,46.950001,47.75,824900,45.354909
"520",48.439999,49.439999,48.400002,49.349998,910500,46.874653
"521",49.619999,49.759998,48.799999,49.18,561900,46.713182
"522",49.200001,49.59,49.080002,49.470001,328800,46.988637
"523",49.330002,49.439999,48.849998,49.110001,593200,46.646693
"524",48.73,48.740002,47.869999,48.23,483300,45.810832
"525",48.240002,48.610001,48.139999,48.529999,547700,46.095784
"526",48.740002,48.939999,47.959999,48.23,863600,45.810832
"527",48.279999,48.459999,47.990002,48.240002,1100900,45.820333
"528",47.860001,48.16,47.689999,47.959999,1036000,45.554375
"529",47.959999,48.82,47.919998,48.580002,939800,46.143279
"530",48.450001,48.5,47.599998,47.759998,853000,45.364406
"531",47.84,48.209999,47.189999,47.880001,1190600,45.478389
"532",47.73,49.23,47.669998,48.900002,933600,46.447227
"533",49.09,51.09,49.029999,50.630001,1537600,48.090452
"534",50.27,50.48,49.16,49.279999,1224900,46.808164
"535",48.68,49.450001,48.009998,49.18,1604800,46.713182
"536",49,49,46.369999,47.23,4020600,44.860991
"537",47,49.09,47,48.759998,1562300,46.314247
"538",49.310001,49.709999,48.639999,49.610001,1208600,47.121614
"539",49.91,50.419998,49.669998,50.290001,1211700,47.767506
"540",50.220001,50.860001,49.91,50.669998,759300,48.128443
"541",50.5,50.880001,50.360001,50.57,901300,48.03346
"542",50.889999,50.889999,50.040001,50.16,959300,47.644026
"543",49.959999,50.040001,48.700001,49.549999,971400,47.064622
"544",50.48,51.5,50.150002,50.799999,1252100,48.251923
"545",51.07,51.16,50.610001,50.639999,636800,48.099949
"546",50.919998,51.509998,50.889999,50.939999,647000,48.3849
"547",50.740002,51.09,50.689999,50.900002,596400,48.346909
"548",50.689999,50.720001,50,50.310001,738100,48.069821
"549",50.119999,50.200001,49.700001,49.950001,836400,47.725851
"550",49.799999,50,49.27,49.790001,682500,47.572975
"551",50.060001,50.139999,49.060001,49.23,825300,47.037909
"552",49.240002,49.529999,49.080002,49.330002,808200,47.133459
"553",49.299999,50.119999,49.299999,50.02,881800,47.792733
"554",50.150002,50.25,49.75,50.080002,862400,47.850063
"555",49.990002,51.470001,49.970001,51.040001,1392000,48.767316
"556",51.240002,51.360001,50.700001,50.82,865700,48.557111
"557",50.66,50.779999,49.700001,50.16,1237300,47.926499
"558",50.09,50.110001,49.330002,49.380001,913800,47.181232
"559",49.110001,49.57,48.959999,49.41,727200,47.209895
"560",49.450001,49.830002,49.23,49.299999,786900,47.104792
"561",49.09,49.369999,49,49.080002,1043300,46.894591
"562",49.27,49.400002,48.720001,48.939999,935600,46.760821
"563",48.709999,48.860001,48.169998,48.650002,671300,46.483737
"564",48.939999,49.259998,48.450001,48.869999,748100,46.693939
"565",48.919998,49.470001,48.080002,48.66,805400,46.49329
"566",48.619999,48.880001,48.349998,48.68,839200,46.5124
"567",48.98,49.84,48.98,49.779999,578600,47.563418
"568",49.869999,51.299999,49.810001,51.150002,1067800,48.872418
"569",50.950001,51.349998,50.689999,51.130001,870000,48.853308
"570",51.16,51.619999,51,51.380001,641700,49.092176
"571",51.68,52.98,51.68,52.75,1744500,50.401173
"572",52.669998,53.16,51.91,52.98,1103800,50.620931
"573",52.959999,53.470001,52.75,53.110001,709100,50.745143
"574",52.970001,53.18,52.610001,52.709999,712000,50.362953
"575",52.75,53.040001,52.380001,52.790001,707500,50.439393
"576",52.720001,52.790001,52.34,52.549999,522800,50.210078
"577",52.310001,52.470001,51.84,52.389999,763900,50.057202
"578",52.959999,53.279999,52.110001,52.91,2014300,50.554048
"579",53.200001,53.25,52.02,52.66,1262300,50.31518
"580",52.860001,53.099998,52.349998,52.349998,1000200,50.018982
"581",52.299999,53.119999,52,52.689999,1337500,50.343843
"582",52.849998,54.34,52.599998,54.139999,1830500,51.729279
"583",53.720001,53.900002,52.939999,53.639999,1158000,51.251543
"584",53.860001,54.73,53.689999,54.25,963900,51.834381
"585",54.470001,54.470001,53.48,53.77,838600,51.375755
"586",53.869999,54.400002,53.380001,53.549999,859500,51.16555
"587",53.860001,54.16,53.27,53.599998,1178600,51.213323
"588",53.790001,54.860001,53.790001,54.52,805900,52.092359
"589",54.27,54.619999,54.009998,54.02,934300,51.614623
"590",54.040001,54.41,53.349998,53.509998,915500,51.12733
"591",53.259998,53.380001,52.529999,52.59,1103900,50.248297
"592",52.98,53.32,52.790001,52.830002,732900,50.477612
"593",52.950001,53.639999,52.860001,53.259998,585700,50.888462
"594",53.349998,54,53.290001,53.990002,806400,51.58596
"595",54.279999,54.669998,54.169998,54.560001,761300,52.130579
"596",54.52,54.98,54.450001,54.57,948300,52.140132
"597",54.310001,54.990002,53.880001,54.810001,894800,52.369447
"598",54.57,54.849998,53.889999,54.040001,717300,51.633733
"599",53.830002,54.200001,53.540001,53.880001,705400,51.480858
"600",53.389999,53.389999,52.560001,52.889999,959700,50.534938
"601",53.139999,53.709999,52.669998,52.75,1260700,50.401173
"602",53.18,53.360001,52.240002,53.310001,1336800,50.936239
"603",53.290001,55.84,53.290001,54.299999,1995600,51.882154
"604",54.330002,54.75,53.220001,53.580002,1087700,51.194217
"605",53.790001,54.5,53.439999,54.27,1710900,51.853491
"606",54.419998,55,53.759998,53.799999,1209400,51.404418
"607",53.529999,54.549999,53.360001,54.439999,805600,52.01592
"608",54.740002,55.889999,54.740002,55.369999,886700,52.90451
"609",54.52,54.639999,53.240002,53.860001,1147700,51.742091
"610",53.779999,54.049999,53.18,53.43,869400,51.328999
"611",53.209999,53.91,53.209999,53.580002,827500,51.473102
"612",53.709999,54.630001,53.5,54.369999,899100,52.232035
"613",54.040001,54.610001,53.990002,54.049999,697100,51.924618
"614",54.27,54.439999,53.470001,53.720001,1374800,51.607597
"615",53.740002,54.830002,53.68,54.41,1915200,52.270463
"616",54.41,54.470001,53.540001,54.130001,1257700,52.001474
"617",54.599998,55.220001,54.400002,55.009998,1117200,52.846868
"618",55,55.59,54.84,55.59,740100,53.404063
"619",55.59,56.169998,55.330002,56.02,855000,53.817154
"620",56.18,56.59,55.849998,56.57,318600,54.345526
"621",56.18,56.610001,56.18,56.490002,667400,54.268674
"622",56.5,56.73,56.02,56.080002,993700,53.874796
"623",55.75,56.689999,55.610001,56.529999,1138500,54.307098
"624",56.130001,56.939999,55.529999,56.900002,1616700,54.662551
"625",56.919998,57.389999,56.490002,57.18,4434200,54.93154
"626",57.259998,57.290001,55.830002,56.040001,1544900,53.836368
"627",56.060001,56.32,55.740002,55.900002,1236100,53.701874
"628",56.099998,56.209999,55.459999,56.009998,1520000,53.807545
"629",56.009998,56.16,55.290001,55.900002,885400,53.701874
"630",56.18,56.490002,55.970001,56.369999,662600,54.15339
"631",56.310001,57,56.23,56.950001,696700,54.710585
"632",57,57.400002,56.889999,57,936400,54.758618
"633",57.25,57.75,56.919998,56.959999,1149800,54.72019
"634",56.959999,57.25,56.540001,56.580002,601400,54.355135
"635",56.509998,56.919998,56.32,56.389999,846800,54.172604
"636",56.610001,57,56.450001,56.880001,667200,54.643337
"637",56.889999,58.299999,56.830002,58.259998,1062000,55.96907
"638",58.259998,59.02,58.23,58.470001,1807100,56.170815
"639",58.619999,58.700001,58.220001,58.400002,948100,56.103568
"640",57.869999,58.619999,57.869999,58.599998,1130500,56.2957
"641",58.41,58.709999,57.900002,58.450001,288700,56.151601
"642",58.549999,58.720001,58.23,58.259998,436600,55.96907
"643",58.209999,58.290001,57.560001,58.139999,673400,55.85379
"644",57.720001,58.240002,57.450001,57.509998,486300,55.248562
"645",57.330002,58.200001,56.869999,58.169998,873000,55.882609
"646",59.27,59.470001,58.779999,59.299999,1509200,56.968175
"647",59.299999,59.860001,59.02,59.639999,666800,57.294806
"648",59.759998,59.810001,59.200001,59.540001,834800,57.198739
"649",59.279999,59.880001,59.139999,59.630001,588900,57.285201
"650",59.380001,59.66,58.689999,59.209999,1048200,56.881714
"651",59.5,59.700001,59.41,59.650002,1024400,57.304415
"652",59.799999,59.830002,59.25,59.529999,479200,57.189131
"653",59.450001,59.560001,59,59.200001,413700,56.872109
"654",59.150002,59.5,59.049999,59.490002,514900,57.150706
"655",59.139999,59.77,59.139999,59.73,639700,57.381267
"656",59.389999,59.450001,58.869999,59.150002,540200,56.824076
"657",59.330002,60.330002,59.18,60.150002,1095200,57.784753
"658",61.360001,61.84,58.610001,58.990002,3278400,56.670368
"659",59.080002,59.639999,58.919998,59.52,1391200,57.179526
"660",59.110001,59.860001,58.77,59.720001,918300,57.371662
"661",59.799999,60.099998,59.549999,59.740002,872600,57.390876
"662",59.91,59.91,59.139999,59.419998,1216500,57.083456
"663",59.48,59.48,58.84,59.029999,855900,56.708792
"664",59.029999,59.279999,58.75,59.209999,1004800,56.881714
"665",59.25,59.630001,59.099998,59.23,786600,56.900928
"666",59.049999,59.360001,58.799999,58.880001,1292000,56.564692
"667",59.139999,59.400002,58.84,58.880001,548800,56.564692
"668",58.580002,58.869999,58.25,58.389999,1506100,56.093959
"669",58.860001,59.900002,58.790001,59.650002,969600,57.304415
"670",59.34,59.68,59.200001,59.5,559700,57.160312
"671",59.349998,60.32,59.25,60.18,1180600,58.106549
"672",60.18,60.799999,60.169998,60.490002,552400,58.405869
"673",60.27,60.380001,59.959999,60.220001,598100,58.145171
"674",60.360001,60.439999,59.369999,59.490002,783500,57.440323
"675",59.639999,59.709999,58.970001,59.139999,454900,57.10238
"676",58.84,59.540001,58.639999,59.130001,637900,57.092726
"677",59.009998,59.34,58.810001,59.099998,1029400,57.063757
"678",59.200001,59.299999,58.900002,59.119999,808300,57.083069
"679",59.119999,59.459999,58.75,58.77,593700,56.745129
"680",58.580002,58.720001,57.75,57.889999,1281300,55.895448
"681",58.299999,59.09,58.279999,58.82,629800,56.793406
"682",59.080002,59.279999,57.919998,57.919998,857900,55.924413
"683",58.150002,58.639999,58.080002,58.5,792000,56.484431
"684",58.439999,60.040001,58.349998,59.919998,899200,57.855505
"685",60,60.549999,59.900002,60.110001,886900,58.038961
"686",59.82,60.310001,59.27,60.029999,1335400,57.961715
"687",59.810001,59.889999,58.779999,59.470001,1091600,57.421012
"688",59.709999,60.400002,59.650002,60.200001,711800,58.12586
"689",60.389999,60.48,59.57,60.169998,981600,58.096891
"690",60.220001,61.040001,60.040001,60.689999,865700,58.598975
"691",60.939999,61.080002,60.68,60.950001,896800,58.850019
"692",60.830002,61.619999,60.810001,61.5,1277900,59.381069
"693",61.5,61.900002,61.23,61.810001,560500,59.680389
"694",61.900002,63.369999,61.75,63.360001,1197300,61.176985
"695",63.380001,63.779999,62.990002,63.200001,1060400,61.022497
"696",62.990002,63.610001,62.709999,63.41,1604900,61.225261
"697",63.119999,63.689999,62.919998,63.380001,905100,61.196296
"698",63.490002,63.779999,62.939999,63.549999,812300,61.360437
"699",63.77,64.160004,63.52,63.82,615100,61.621135
"700",63.41,63.77,62.66,63.029999,535600,60.858353
"701",63.240002,63.48,62.68,62.740002,538800,60.578347
"702",62.880001,63.310001,62.259998,62.529999,452300,60.37558
"703",62.779999,63.02,62.43,62.700001,559700,60.539724
"704",62.400002,62.779999,61.860001,62.580002,630000,60.42386
"705",62.68,63.220001,62.439999,63.119999,1298800,60.945252
"706",62.939999,63.07,62.18,62.34,438300,60.192127
"707",62.560001,62.59,61.639999,61.889999,496500,59.757631
"708",62.009998,62.75,61.91,62.080002,882700,59.941087
"709",62.240002,62.709999,62.150002,62.41,979900,60.259715
"710",61.810001,62.259998,61.68,62.09,974800,59.950741
"711",62.200001,62.419998,61.439999,62.349998,633900,60.201781
"712",62.560001,62.790001,61.900002,62.720001,590000,60.559036
"713",62.799999,63.689999,62.689999,63.689999,862400,61.495613
"714",63.77,63.93,63.48,63.689999,612600,61.495613
"715",63.369999,63.389999,62.549999,62.880001,957600,60.713523
"716",62.52,62.830002,61.130001,61.130001,928500,59.023818
"717",61.540001,61.639999,60.830002,61.400002,805300,59.284516
"718",60.639999,60.700001,59.540001,59.59,1119400,57.536876
"719",59.689999,59.799999,58.790001,59.68,1164400,57.623776
"720",60.330002,61.299999,60.25,61.099998,1575600,58.994849
"721",61.09,61.310001,60.16,61.049999,876700,58.946572
"722",61.459999,61.529999,60.759998,61.349998,1104800,59.236235
"723",61.66,62.5,61.630001,61.669998,1075200,59.54521
"724",61.709999,62.450001,61.650002,61.919998,1169100,59.786596
"725",62.009998,62.209999,61.68,61.900002,622800,59.767289
"726",61.959999,62.279999,61.700001,62.25,521400,60.105228
"727",62.25,63.099998,61.98,62.919998,784600,60.752142
"728",62.650002,63.360001,62.439999,62.439999,1813600,60.28868
"729",62.5,63.509998,62.5,63.400002,643900,61.215607
"730",64,64.470001,63.889999,64.410004,532500,62.190811
"731",64.230003,65.07,64.230003,64.889999,552200,62.654269
"732",65,65.360001,64.669998,65.349998,460200,63.098419
"733",65.389999,65.480003,64.949997,65.370003,447900,63.117734
"734",65.18,65.68,64.949997,65.309998,527200,63.350528
"735",65.279999,65.589996,65.050003,65.379997,368400,63.418428
"736",65.230003,65.769997,65.169998,65.279999,342900,63.321429
"737",65.279999,65.75,65.279999,65.75,465500,63.777329
"738",65.669998,66.669998,65.440002,66.489998,473200,64.495125
"739",66.290001,66.620003,65.660004,65.660004,408000,63.690033
"740",65.709999,66.660004,65.709999,66.459999,856000,64.466027
"741",66.279999,66.919998,66.279999,66.699997,483100,64.698824
"742",66.580002,66.919998,66.309998,66.760002,445600,64.757029
"743",66.800003,67.110001,65.769997,65.919998,606000,63.942227
"744",65.470001,66.470001,65.370003,66.050003,551500,64.068332
"745",65.809998,66.290001,65.529999,66.18,714300,64.194429
"746",66.760002,67.580002,66.470001,66.790001,586400,64.786128
"747",66.370003,66.830002,65.959999,66.330002,480600,64.33993
"748",66.339996,66.760002,65.889999,65.93,669700,63.951929
"749",65.709999,66.25,64.75,64.75,734300,62.807332
"750",64.93,65.239998,64.169998,65.120003,827100,63.166234
"751",65.07,65.5,64.419998,64.919998,472500,62.97223
"752",64.68,64.940002,63.869999,63.91,436400,61.992534
"753",63.900002,64.739998,63.630001,64.720001,549400,62.778233
"754",65.07,65.68,64.900002,65.510002,593500,63.544532
"755",65.599998,65.790001,64.68,64.989998,442200,63.040129
"756",64.389999,65.389999,64.230003,64.879997,650800,62.933429
"757",65.330002,65.379997,64.589996,64.629997,736400,62.69093
"758",64.489998,65.029999,64.190002,64.870003,723700,62.923734
"759",64.93,65.129997,64.230003,64.480003,597400,62.545436
"760",64.980003,65.129997,64.139999,64.440002,802800,62.506635
"761",64.5,64.830002,64.18,64.699997,863500,62.758829
"762",64.660004,64.889999,63.759998,63.77,519900,61.856735
"763",63.16,63.360001,62.07,62.360001,825000,60.489039
"764",62.799999,63.32,62.43,62.84,1062200,60.954637
"765",62.380001,62.389999,61.130001,61.73,840000,59.877939
"766",62.240002,62.240002,61.529999,61.740002,646900,59.887641
"767",62.220001,62.959999,61.889999,62.790001,517400,60.906138
"768",63,63.279999,62.630001,62.93,607400,61.041937
"769",62.849998,63.959999,62.700001,63.41,968100,61.507535
"770",63.599998,64.389999,63.5,63.580002,496200,61.672437
"771",63.540001,63.599998,62.439999,63.099998,573000,61.206835
"772",62.779999,63.77,62.48,63.57,460900,61.662735
"773",63.939999,64.459999,63.93,64.379997,576300,62.44843
"774",64.580002,65.269997,64.489998,65.129997,641900,63.175928
"775",65.389999,66.709999,65.32,66.449997,827600,64.456325
"776",66.400002,66.940002,66.290001,66.68,810200,64.679427
"777",67,67.599998,67,67.559998,556600,65.533022
"778",67.559998,67.940002,66.809998,67.739998,1102900,65.707622
"779",67.68,68,67.389999,67.989998,502000,65.950122
"780",67.989998,68.18,67.839996,67.849998,647900,65.814323
"781",68.080002,68.400002,67.949997,68.300003,531000,66.250826
"782",68.309998,68.989998,68.309998,68.519997,743800,66.464219
"783",69.940002,71.519997,68.739998,70.419998,1879900,68.307216
"784",70.57,71.230003,70.230003,70.779999,543600,68.656415
"785",70.760002,70.970001,70.239998,70.68,579400,68.559417
"786",70.989998,71.5,70.550003,71.110001,687800,68.976516
"787",70.889999,71.230003,70.349998,70.970001,559500,68.840717
"788",70.589996,70.839996,70.379997,70.779999,465100,68.656415
"789",70.239998,70.769997,70.209999,70.379997,569400,68.268415
"790",70.650002,71.040001,70.239998,70.629997,379000,68.510914
"791",70.82,71.830002,70.779999,71.169998,583400,69.034714
"792",71.589996,73.290001,71.050003,73.209999,654100,71.013509
"793",73.019997,74.099998,72.830002,73.980003,776300,71.760411
"794",73.709999,74.379997,73.709999,74.169998,694500,71.944706
"795",73.989998,74.470001,73.779999,74.129997,847800,71.905905
"796",73.919998,74.860001,73.839996,74.690002,883900,72.449109
"797",74.760002,75.25,74.25,74.639999,468200,72.692582
"798",74.529999,74.839996,74.089996,74.419998,568000,72.478321
"799",74.660004,74.959999,71.540001,73.330002,2192800,71.416763
"800",73.760002,74.370003,72.739998,74.290001,1662300,72.351715
"801",74.32,74.480003,73.580002,74.199997,1397500,72.26406
"802",73.669998,73.779999,72.400002,72.959999,1072000,71.056414
"803",72.959999,73.419998,72.25,72.559998,2469600,70.666849
"804",72.449997,72.910004,72.099998,72.129997,800800,70.248068
"805",72.139999,72.550003,71.690002,72,578800,70.121462
"806",71.970001,72.110001,71.139999,71.18,622900,69.322857
"807",71.419998,71.980003,71.269997,71.779999,400200,69.907201
"808",71.690002,72.120003,71.580002,72.029999,367700,70.150678
"809",72.040001,72.589996,71.82,72.010002,313100,70.131204
"810",71.43,71.75,70.5,70.660004,422000,68.816428
"811",70.669998,71.279999,70.620003,71.019997,342800,69.167028
"812",70.839996,71.699997,70.620003,71.43,345200,69.566334
"813",71.660004,71.699997,70.559998,70.769997,395000,68.923551
"814",71.199997,71.959999,70.269997,70.68,974000,68.835902
"815",70.610001,71.290001,70.410004,71.25,576700,69.39103
"816",71.239998,71.470001,70.889999,71.120003,641500,69.264425
"817",71.260002,71.519997,70.120003,71.080002,337800,69.225468
"818",71.239998,71.559998,71.129997,71.400002,491100,69.537118
"819",71.68,72.279999,71.650002,71.970001,585100,70.092246
"820",72.099998,72.760002,72.050003,72.580002,373300,70.686331
"821",72.410004,73.279999,72.410004,72.790001,407900,70.890852
"822",73,73.190002,72.239998,73.029999,325300,71.124588
"823",73.050003,73.910004,72.709999,73.669998,610300,71.747889
"824",73.580002,74.589996,73.389999,74.5,432700,72.556235
"825",74.269997,74.589996,73.129997,73.989998,1042400,72.05954
"826",74.059998,75.050003,74.059998,74.279999,736800,72.341974
"827",72.300003,72.589996,69.190002,70,2873200,68.173644
"828",69.470001,69.699997,68.059998,68.68,1904200,66.888084
"829",68.489998,70.010002,68.120003,69.410004,1383200,67.599041
"830",69.349998,69.349998,68.440002,68.989998,2303800,67.189994
"831",68.949997,69.32,68.519997,68.93,1182400,67.131561
"832",68.470001,68.830002,68.309998,68.589996,715900,66.800428
"833",67.870003,68.190002,67.68,67.860001,916800,66.089479
"834",68.120003,69.510002,67.910004,69.25,1316500,67.443212
"835",68.849998,68.849998,67.330002,67.720001,1264000,65.953132
"836",67.480003,67.709999,66.199997,66.839996,998500,65.096087
"837",66.879997,67.160004,66.309998,66.989998,494600,65.242175
"838",66.519997,67.260002,66.279999,66.870003,409000,65.125311
"839",66.919998,66.919998,65.860001,65.900002,813900,64.180618
"840",66.209999,66.790001,65.760002,66.529999,910700,64.794178
"841",67.57,68.309998,66.989998,68.269997,785000,66.488778
"842",67.989998,68.550003,67.629997,68.540001,527100,66.751737
"843",68.040001,68.959999,67.860001,68.919998,553100,67.12182
"844",68.809998,69.129997,67.870003,68.059998,888600,66.284258
"845",68.699997,69.190002,68.599998,69,813400,67.199735
"846",68.75,70.459999,68.639999,70.169998,1086100,68.339207
"847",70.559998,70.559998,69.400002,70.540001,1047100,68.699556
"848",70.540001,70.540001,69.5,69.839996,625500,68.017815
"849",70.269997,70.830002,69.690002,70.709999,950600,68.865119
"850",70.610001,72.050003,70.5,72.029999,990500,70.150678
"851",72.050003,72.459999,71.660004,72.239998,802500,70.355198
"852",70.239998,71.029999,68.75,70.690002,1637000,68.845644
"853",70.559998,70.839996,69.940002,70.120003,909700,68.290516
"854",70.32,70.480003,69.57,70.190002,784400,68.358689
"855",70.550003,70.82,69.830002,70.029999,684600,68.20286
"856",70.099998,70.309998,69.470001,69.830002,652100,68.008081
"857",70.029999,70.389999,69.510002,70.089996,706500,68.261292
"858",70.25,70.68,70,70.57,556700,68.728772
"859",70.510002,71.230003,70.279999,70.660004,679300,68.816428
"860",70.82,71.279999,70.370003,71.269997,538600,69.410505
"861",71.110001,71.519997,69.93,70,526900,68.461822
"862",70.040001,71.279999,69.720001,70.900002,661600,69.342047
"863",70.93,71.18,70.730003,70.970001,489100,69.410509
"864",70.809998,71,70.269997,70.349998,554900,68.80413
"865",69.75,70.57,69.75,70.529999,578700,68.980175
"866",70.449997,70.989998,70.010002,70.739998,500500,69.185559
"867",70.720001,71.110001,70.230003,71.110001,1450800,69.547432
"868",71.489998,72.599998,71.330002,72.169998,869100,70.584137
"869",72.160004,72.589996,71.529999,72,1473400,70.417874
"870",72.040001,72.720001,71.720001,72.050003,588700,70.466779
"871",72.339996,72.970001,72.239998,72.93,560000,71.327439
"872",73,73.230003,72.760002,73,851700,71.3959
"873",73.089996,73.190002,72.419998,72.550003,427500,70.955792
"874",72.629997,73.220001,72.440002,72.900002,669500,71.298099
"875",73.059998,73.269997,72.739998,73.260002,447700,71.650189
"876",73.25,73.43,72.730003,72.730003,418600,71.131837
"877",72.730003,73.239998,72.559998,72.660004,522400,71.063375
"878",72.43,72.940002,72.07,72.470001,577600,70.877548
"879",72.199997,72.870003,71.809998,72.660004,834900,71.063375
"880",72.550003,72.959999,72.220001,72.410004,604800,70.818869
"881",72.900002,73.580002,72.790001,73.5,415200,71.884913
"882",73.449997,73.830002,73.040001,73.400002,596900,71.787112
"883",73.050003,73.470001,72.68,72.889999,393800,71.288317
"884",72.870003,72.870003,71.480003,71.580002,565200,70.007105
"885",71.639999,71.839996,71.010002,71.260002,572000,69.694137
"886",71.389999,71.540001,71.150002,71.309998,512700,69.743034
"887",71.669998,72.290001,71.669998,71.860001,885500,70.280951
"888",72.080002,72.120003,70.970001,71.050003,1108300,69.488753
"889",71.290001,72.379997,70.580002,72.220001,902600,70.633041
"890",72.269997,72.489998,71.650002,71.900002,983200,70.320073
"891",71.82,73.099998,71.809998,72.870003,723200,71.26876
"892",73.610001,73.610001,72.93,73.07,427700,71.464362
"893",73.260002,73.790001,73.139999,73.730003,111300,72.109863
"894",73.919998,74.269997,73.550003,74.040001,171300,72.413048
"895",74.209999,74.43,73.879997,74,224800,72.373926
"896",74.110001,74.209999,73.540001,73.779999,266400,72.158759
"897",73.790001,74.220001,73.57,73.919998,316800,72.295683
"898",74,74,72.949997,73.110001,731200,71.503484
"899",73.080002,73.879997,73.059998,73.809998,567200,72.188099
"900",74.790001,76.620003,74.32,75.669998,2243500,74.007228
"901",75.75,76.059998,75.589996,75.779999,890900,74.114812
"902",75.779999,76.199997,75.019997,76.010002,1068900,74.339761
"903",76.25,76.639999,75.709999,76.190002,429800,74.515806
"904",76.25,76.370003,75.739998,75.980003,873700,74.310421
"905",75.779999,76.209999,75.080002,75.139999,806300,73.488875
"906",75.519997,76.110001,74.870003,76.110001,931400,74.437562
"907",76.129997,76.559998,75.709999,75.989998,835100,74.320196
"908",76.040001,77.230003,75.860001,77.050003,1071600,75.356909
"909",77.370003,78.360001,77.32,77.580002,2003300,75.875261
"910",78,79.57,76.809998,78.220001,1975700,76.501197
"911",78.75,79.400002,77.339996,79.190002,1575400,77.449884
"912",79.089996,79.589996,78.839996,79.290001,1265100,77.547685
"913",78.459999,78.550003,77.059998,77.07,1159800,75.376466
"914",77.050003,77.599998,76.339996,76.599998,990300,74.916793
"915",76.620003,76.730003,75.779999,76.370003,833900,74.691851
"916",75.470001,75.760002,74.940002,75.419998,1036300,73.762722
"917",76.019997,76.190002,75.540001,75.970001,693100,74.300639
"918",74.940002,76.209999,74.760002,75.559998,940500,73.899645
"919",75.669998,75.959999,74.529999,74.57,1822800,72.931401
