"","BHI.Open","BHI.High","BHI.Low","BHI.Close","BHI.Volume","BHI.Adjusted"
"452",43.389999,44.5,43.279999,43.709999,9005200,42.060759
"453",43.860001,44,42.73,43.110001,9064600,41.4834
"454",43.130001,43.360001,41.939999,41.950001,11484600,40.367168
"455",41.73,41.990002,40.650002,40.82,12360800,39.279804
"456",40.5,41.200001,40.200001,40.790001,10722100,39.250937
"457",41.220001,42.169998,41.07,41.939999,8248500,40.357543
"458",41.84,42.84,41.610001,42.459999,7101400,40.857923
"459",42.34,42.369999,41.389999,41.740002,7144700,40.165093
"460",41.080002,41.48,40.73,41.330002,6745400,39.770563
"461",41.16,41.73,40.810001,41,6207000,39.453012
"462",40.41,41.009998,40.200001,40.580002,4561400,39.048861
"463",40.509998,40.68,39.400002,40.279999,8652300,38.760178
"464",40.91,41.169998,40.360001,40.48,5840500,38.952632
"465",40.610001,42.119999,40.560001,41.77,5417800,40.193959
"466",41.490002,41.779999,40.830002,41.049999,5672800,39.501125
"467",41.330002,41.349998,40.200001,40.799999,6238800,39.260558
"468",41.25,41.970001,41,41.529999,6147600,39.963013
"469",41.419998,42.639999,41.009998,41.310001,6635000,39.751317
"470",41.450001,42.139999,40.830002,41.02,7073600,39.472258
"471",41.43,42.09,40.450001,40.459999,6855100,38.933386
"472",39.919998,41.630001,39.529999,41.07,7432900,39.520371
"473",42.84,44.349998,42.529999,43.040001,16725700,41.416041
"474",43.52,43.869999,42.32,43.380001,7887700,41.743213
"475",43.279999,43.700001,43,43.259998,4731300,41.627738
"476",43.549999,43.59,42.5,42.91,4654300,41.290945
"477",42.880001,44.110001,42.849998,44.110001,5578300,42.445668
"478",44.400002,45.169998,44.169998,44.759998,6242800,43.071141
"479",44.380001,44.509998,43.830002,44.41,5952600,42.734348
"480",44.07,44.650002,42.759998,42.84,5227000,41.363297
"481",42.439999,42.439999,40.740002,41.18,7163300,39.760517
"482",40.880001,42.310001,40.459999,41.779999,6069100,40.339834
"483",41.490002,41.540001,40.360001,41.389999,6532600,39.963278
"484",40.5,41.540001,40.029999,41.349998,6631200,39.924656
"485",41.700001,42.09,41.360001,41.669998,5454600,40.233625
"486",41.209999,42.25,41.139999,41.720001,5773000,40.281904
"487",41.02,41.669998,40.849998,41.580002,5643400,40.146731
"488",41.599998,41.77,40.73,40.959999,8000800,39.5481
"489",40.84,41.869999,40.220001,40.790001,6628700,39.383961
"490",40.869999,41.549999,40.560001,40.779999,5963900,39.374304
"491",41.099998,41.799999,40.279999,40.43,6255600,39.03637
"492",40.580002,42.07,40.560001,41.990002,4430700,40.542598
"493",41.799999,42.66,41.110001,41.459999,5587500,40.030865
"494",40.98,42,40.380001,41.720001,5277200,40.281904
"495",41.650002,41.720001,40.619999,41.25,6001700,39.828104
"496",41.27,41.939999,41.139999,41.540001,3090100,40.108109
"497",42.09,43.389999,42.060001,43.330002,7069300,41.836408
"498",42.700001,43.040001,42.200001,42.57,8447000,41.102603
"499",42.599998,42.810001,40.939999,41.73,8726900,40.291558
"500",40.599998,41.299999,40.459999,40.740002,6914500,39.335686
"501",40.990002,41.299999,40.119999,40.84,6158900,39.432237
"502",40.66,41.490002,40.509998,41.080002,6659800,39.663966
"503",41.389999,42.259998,40.02,40.650002,12948700,39.248788
"504",41.139999,41.43,40.060001,40.119999,7121900,38.737055
"505",39.82,40.040001,38.91,39.25,8660600,37.897045
"506",39.630001,39.799999,38.560001,38.619999,4378500,37.28876
"507",38.82,39.299999,38.310001,39.27,6043600,37.916356
"508",39.029999,39.560001,38.48,38.689999,4799600,37.356347
"509",38.700001,39.740002,38.400002,39.540001,4986900,38.177049
"510",39.77,40.389999,39.52,40.380001,4580800,38.988094
"511",39.84,39.93,39.080002,39.610001,3387500,38.244636
"512",40,41.200001,39.810001,40.98,3895100,39.567411
"513",41.130001,41.439999,40.459999,40.880001,4060500,39.470859
"514",40.689999,40.700001,38.970001,39.049999,5471800,37.703938
"515",39.48,39.509998,38.77,39.139999,5257800,37.790836
"516",38.509998,38.509998,37.779999,38.130001,4528300,36.815652
"517",38.16,38.419998,37.080002,38.259998,5028300,36.941169
"518",38.490002,39.439999,38.41,39.389999,4201600,38.032218
"519",39,40.049999,38.939999,39.959999,5162500,38.58257
"520",40.93,41.529999,40.549999,41.099998,5959200,39.683273
"521",41.150002,41.419998,40.360001,40.91,3759400,39.499824
"522",41.73,42.200001,41.200001,42.110001,2850900,40.65846
"523",41.810001,41.810001,40.619999,40.709999,4791500,39.306717
"524",39.990002,40.650002,39.970001,40.279999,3452300,38.891539
"525",40.119999,40.639999,39.720001,40.02,3005800,38.640503
"526",40.330002,40.459999,38.939999,39.25,6705400,37.897045
"527",39.360001,39.799999,39.099998,39.459999,4402900,38.099805
"528",38.84,39.080002,38.139999,38.849998,6683400,37.510831
"529",39.02,39.43,39.02,39.299999,3857800,37.94532
"530",39.119999,39.880001,38.790001,39.48,4930700,38.119116
"531",39.810001,40.939999,39.549999,40.919998,5658400,39.509478
"532",40.689999,42.029999,40.560001,41.84,6949200,40.397767
"533",42.07,42.310001,41.509998,41.75,7303700,40.310869
"534",46.349998,47.099998,45.049999,45.59,20605400,44.018504
"535",44.490002,46.75,44.18,46.23,9967800,44.636442
"536",46.16,46.330002,44.630001,45.139999,5885800,43.584015
"537",45.400002,45.619999,44.580002,45.02,4086000,43.468152
"538",45.880001,46.650002,45.709999,46.48,4840000,44.877825
"539",46.830002,47.740002,46.080002,47.349998,5978900,45.717835
"540",47.189999,47.849998,47,47.349998,4641400,45.717835
"541",47.080002,47.639999,46.27,46.32,3994100,44.72334
"542",46.5,47.540001,46,46.990002,3654300,45.370247
"543",46.130001,46.779999,45.529999,46.139999,4023300,44.692209
"544",47.040001,47.490002,46.779999,46.98,2806000,45.505851
"545",47.110001,47.73,47.060001,47.169998,2144500,45.689888
"546",47.439999,48.75,47.299999,48.209999,4645600,46.697256
"547",47.73,48.119999,47.07,47.52,3959100,46.028908
"548",47.700001,49.07,47.360001,48.43,4576800,46.910354
"549",48.07,48.740002,47.849998,48.689999,2865100,47.162194
"550",48.389999,48.740002,47.639999,47.990002,2537800,46.484161
"551",48.02,48.310001,47.169998,47.310001,3137300,45.825498
"552",47.169998,47.459999,46.900002,47.200001,2398800,45.718949
"553",47.16,47.5,46.970001,47.32,2595100,45.835183
"554",47.48,47.779999,47.220001,47.32,2173200,45.835183
"555",47.169998,47.950001,46.990002,47.810001,3165200,46.309809
"556",47.939999,48.220001,47.330002,47.549999,2604800,46.057965
"557",47.349998,47.790001,47.16,47.700001,3027600,46.20326
"558",47.59,48.110001,47.259998,47.349998,3150100,45.86424
"559",47.279999,47.669998,46.880001,47.509998,2485000,46.01922
"560",47.5,47.82,47.119999,47.189999,1404200,45.709261
"561",47.040001,47.279999,46.650002,46.900002,2176000,45.428363
"562",46.950001,46.98,45.599998,45.810001,3653600,44.372566
"563",45.599998,45.599998,44.169998,45,6137900,43.587981
"564",45.490002,45.939999,45.080002,45.599998,3326600,44.169152
"565",45.34,45.439999,43.950001,44.66,4452200,43.258649
"566",44.32,44.779999,44.080002,44.459999,3841300,43.064924
"567",44.93,45.93,44.869999,45.290001,3057700,43.868882
"568",45.400002,47,45.369999,46.740002,4083100,45.273384
"569",46.689999,47,46.450001,46.650002,2881300,45.186208
"570",46.830002,47.5,46.689999,47.279999,2335700,45.796437
"571",47.490002,48.16,47.360001,48.02,3168600,46.513219
"572",48.009998,49.099998,47.650002,48.959999,3452700,47.423722
"573",49.389999,50.970001,49.119999,50.040001,5295500,48.469835
"574",49.970001,50.59,49.810001,50.099998,3814500,48.52795
"575",49.84,49.84,48.349998,48.900002,4952700,47.365607
"576",48.880001,48.880001,47.889999,48.110001,3732900,46.600395
"577",47.639999,47.759998,47.09,47.459999,5317400,45.970789
"578",47.720001,47.869999,46.669998,46.91,6189800,45.438048
"579",46.790001,47.450001,46.599998,46.889999,3620000,45.418675
"580",46.990002,47,46.150002,46.32,6179500,44.866561
"581",46.040001,46.139999,45.200001,45.369999,5267800,43.94637
"582",45.75,45.939999,45.200001,45.82,3911000,44.38225
"583",45.529999,45.669998,44.66,45.23,5129000,43.810763
"584",45.57,45.779999,44.889999,45.049999,4079600,43.636411
"585",44.91,45.23,44.310001,45.09,3807100,43.675157
"586",44.720001,44.720001,43.32,43.48,6371100,42.115675
"587",43.52,44.049999,43.34,43.98,5607200,42.599986
"588",44.169998,44.200001,43.349998,43.490002,3531200,42.125363
"589",43.369999,44.099998,43.200001,44.049999,2637500,42.667789
"590",44.139999,45.150002,44.119999,44.869999,5038100,43.462059
"591",44.610001,44.759998,44.040001,44.16,3377700,42.774338
"592",44.700001,45.23,44.16,44.650002,4258800,43.248964
"593",44.59,45.099998,44.200001,44.77,3422100,43.365198
"594",44.66,45,44.290001,44.950001,2931700,43.53955
"595",45.119999,45.93,45.040001,45.580002,4267300,44.149783
"596",45.299999,46.759998,44.689999,46.720001,6210000,45.254011
"597",46.759998,47.619999,46.389999,47.099998,5431000,45.622085
"598",45.080002,46.900002,44.27,44.75,11212100,43.345825
"599",44.450001,44.77,43.34,44.02,6004600,42.638732
"600",43.279999,43.630001,42.599998,43.049999,5445100,41.699167
"601",43.169998,43.5,42.380001,42.709999,3783200,41.369836
"602",43.209999,43.560001,42.950001,43.419998,2995400,42.057556
"603",43.27,43.810001,43.060001,43.419998,3257000,42.057556
"604",43.860001,43.860001,41.810001,41.970001,7143500,40.653058
"605",42.259998,42.810001,41.799999,42.549999,5908900,41.362685
"606",42.880001,42.91,41.470001,41.59,4601900,40.429474
"607",41.43,42.25,41.150002,42.029999,3048800,40.857195
"608",42.189999,42.759998,42,42.669998,2704700,41.479336
"609",41.689999,41.779999,40.889999,41.32,4658500,40.167007
"610",41.41,41.689999,40.639999,40.68,4279200,39.544867
"611",40.560001,41.389999,40.400002,40.709999,3975100,39.574028
"612",40.849998,41.110001,40.700001,40.709999,2725000,39.574028
"613",40.419998,41.07,40.099998,40.25,3852200,39.126865
"614",40.43,40.490002,39.560001,39.639999,4657500,38.533886
"615",40.139999,40.779999,39.439999,39.869999,5574800,38.757468
"616",39.919998,40.439999,39.450001,40.23,5344100,39.107423
"617",40.959999,41.619999,40.900002,41.619999,3152500,40.458636
"618",41.470001,41.470001,40.82,41.209999,2817100,40.060076
"619",41.279999,41.59,40.889999,41.330002,1747400,40.176731
"620",41.5,41.860001,41.189999,41.830002,1002200,40.662779
"621",41.43,41.630001,40.950001,41.59,4480900,40.429474
"622",41.57,42.049999,41.349998,41.619999,2534000,40.458636
"623",41.349998,42.400002,41.150002,42.369999,3281900,41.187708
"624",42.709999,43.18,42.580002,42.950001,3185700,41.751525
"625",42.900002,43.599998,42.82,43.150002,4987900,41.945945
"626",43.529999,43.669998,42.720001,42.720001,3174900,41.527943
"627",42.700001,43.369999,42.23,42.25,4490000,41.071057
"628",42.360001,42.73,41.880001,42,4809500,40.828033
"629",41.880001,42.299999,41.82,41.98,3787400,40.808591
"630",42.169998,42.459999,42.02,42.259998,2072000,41.080776
"631",42.25,42.599998,42.099998,42.400002,2130800,41.216873
"632",42.459999,43.169998,42.459999,42.889999,2910400,41.693198
"633",42.970001,43.240002,42.630001,42.919998,2205300,41.72236
"634",42.779999,43.02,41.860001,42.18,3126400,41.003011
"635",41.450001,41.560001,40.799999,41.09,5200300,39.943426
"636",40.77,41.130001,40.57,40.639999,4774600,39.505982
"637",39.650002,42.669998,39.650002,41.93,11570300,40.759987
"638",42.080002,42.48,41.09,41.119999,6859000,39.972588
"639",41.16,41.349998,40.84,41.200001,6733900,40.050357
"640",40.759998,41.099998,40.5,40.66,5811200,39.525424
"641",40.66,40.759998,40.18,40.32,1541000,39.194911
"642",40.509998,40.669998,40.040001,40.139999,3197900,39.019934
"643",40,40.220001,39.560001,40.07,3531600,38.951887
"644",40.279999,40.279999,39.57,39.93,3671200,38.815795
"645",39.77,40.860001,39.759998,40.849998,3807700,39.710121
"646",41.669998,42.139999,40.98,42.130001,4605200,40.954407
"647",42.040001,43.07,41.549999,42.549999,4456800,41.362685
"648",42.529999,43.599998,42.439999,43.529999,3245500,42.315339
"649",43.169998,43.200001,42.66,43.009998,2785600,41.809848
"650",42.439999,42.439999,41.77,42.360001,3289700,41.177988
"651",42.5,42.619999,42.09,42.41,2460800,41.226592
"652",42.810001,43.099998,42.700001,43.029999,1818300,41.829291
"653",43.099998,43.189999,42.669998,43.009998,2142500,41.809848
"654",42.900002,43.029999,41.93,42.009998,3350800,40.837752
"655",41.82,42.349998,41.639999,42.189999,2966800,41.01273
"656",42.099998,42.560001,42.02,42.470001,1887000,41.284919
"657",42.619999,42.889999,42.34,42.73,2514300,41.537663
"658",42.990002,44.299999,42.990002,44.299999,8071200,43.063853
"659",44.200001,45.139999,43.759998,44.849998,6218400,43.598505
"660",44.900002,45.5,44.299999,45.209999,5592700,43.94846
"661",45.25,45.52,44.540001,44.919998,2699000,43.666552
"662",45.400002,46.900002,45.259998,45.610001,5110600,44.3373
"663",45.709999,46.189999,45.400002,45.619999,2858200,44.34702
"664",45.560001,45.939999,45.299999,45.849998,2975200,44.570601
"665",45.75,45.93,44.82,44.950001,4611100,43.695717
"666",44.68,45.07,44.48,44.720001,4279300,43.617689
"667",45.139999,45.25,44.619999,45.029999,3732800,43.920045
"668",44.709999,44.919998,44.34,44.369999,2362100,43.276314
"669",44.66,45.099998,44.349998,45.09,2483800,43.978568
"670",44.73,45.389999,44.400002,45.220001,3449700,44.105364
"671",45.32,45.549999,44.77,44.84,2847200,43.73473
"672",44.990002,45.650002,44.91,45.650002,2118900,44.524765
"673",45.099998,45.619999,45.099998,45.400002,3001300,44.280928
"674",45.349998,45.830002,45.240002,45.82,2155500,44.690573
"675",45.860001,46.240002,45.830002,46.130001,2369500,44.992933
"676",46.07,47.77,46.02,47.259998,6129100,46.095077
"677",47.43,47.529999,46.259998,46.580002,4132800,45.431842
"678",46.849998,47.150002,46.59,46.650002,4087700,45.500116
"679",47.02,47.049999,46.049999,46.080002,4753300,44.944167
"680",45.82,45.82,44.93,45.560001,3621000,44.436984
"681",45.869999,46.029999,45.16,45.799999,2267300,44.671066
"682",46.060001,46.459999,44.200001,44.25,2866500,43.159273
"683",44.549999,44.810001,43.650002,44.459999,2994300,43.364096
"684",44.25,45.41,44.25,45.220001,2490000,44.105364
"685",45.110001,45.259998,44.560001,44.82,3045000,43.715222
"686",44.5,44.540001,43.709999,44.389999,3059200,43.295821
"687",44.240002,44.369999,43.040001,43.540001,3788800,42.466775
"688",43.91,44.490002,43.52,44.189999,3285700,43.10075
"689",44.450001,44.509998,43.849998,44.419998,2288900,43.325081
"690",44.560001,45.400002,44.419998,45.240002,4139900,44.124872
"691",45.389999,46.099998,45.380001,46.080002,3980900,44.944167
"692",45.919998,45.990002,45.52,45.84,3354400,44.710081
"693",45.889999,46.290001,45.52,46.290001,3871500,45.148989
"694",46.27,46.509998,45.880001,46.029999,2162000,44.895396
"695",46.130001,47.240002,45.98,47.220001,3770400,46.056066
"696",47.16,48,47.049999,47.959999,6777800,46.777823
"697",47.189999,47.380001,46.43,46.720001,4229100,45.56839
"698",46.93,47.290001,44.650002,45.110001,6894300,43.998075
"699",45.27,45.5,44.52,44.950001,4983200,43.842019
"700",44.669998,44.93,44.389999,44.669998,3488100,43.568918
"701",45.139999,45.34,44.959999,45.25,2885200,44.134624
"702",45.490002,45.57,44.57,44.889999,3128400,43.783497
"703",45.130001,45.77,44.900002,45.68,3537500,44.554025
"704",45.290001,46.580002,45.150002,46.459999,4160200,45.314797
"705",46.400002,46.73,46.049999,46.41,3932900,45.26603
"706",46.25,46.599998,45.419998,45.73,2634700,44.602792
"707",45.860001,45.990002,45.060001,45.32,3079400,44.202898
"708",45.389999,45.73,44.23,44.529999,2992200,43.43237
"709",44.43,44.91,44.009998,44.599998,2443600,43.500644
"710",43.91,44.990002,43.869999,44.700001,2653600,43.598181
"711",44.75,45.130001,44.490002,44.759998,3625300,43.6567
"712",44.970001,45.43,44.549999,45.240002,3611200,44.124872
"713",45.580002,46.869999,45.310001,46.57,4412100,45.422086
"714",46.549999,47,45.950001,46.700001,2657400,45.548883
"715",46.299999,46.32,45.279999,46,3400500,44.866137
"716",45.41,45.509998,44.130001,44.209999,4883300,43.120258
"717",44.610001,45.23,44.23,45,3398600,43.890786
"718",44.299999,44.349998,43.380001,44.029999,4903200,42.944694
"719",44.23,44.919998,42.98,44.599998,5815000,43.500644
"720",45.619999,45.849998,42.810001,43.580002,8347100,42.50579
"721",43.68,44.18,42.939999,43.439999,4442500,42.369237
"722",43.529999,43.529999,42.599998,43.209999,6489500,42.144907
"723",43.779999,45.130001,43.599998,44.439999,5484500,43.344588
"724",44.52,44.759998,44,44.25,3454000,43.159273
"725",44.02,44.610001,43.43,44.130001,3789600,43.042232
"726",44.439999,44.970001,43.98,44.880001,2457700,43.773745
"727",44.700001,45.41,44.25,45.389999,3149000,44.271172
"728",44.889999,44.990002,44.259998,44.490002,2661600,43.393359
"729",44.52,45.41,44.25,45.18,2307200,44.215425
"730",45.669998,46.82,45.59,46.580002,3827000,45.585537
"731",46.560001,47.189999,46.490002,46.919998,2474800,45.918275
"732",47.060001,47.41,46.369999,46.919998,3446300,45.918275
"733",46.919998,47.23,46.669998,47.16,2147900,46.153152
"734",46.98,47.290001,46.68,46.93,1872200,45.928063
"735",46.720001,46.889999,46.119999,46.84,1797400,45.839984
"736",46.669998,46.849998,46.279999,46.639999,1871700,45.644254
"737",46.630001,47.119999,46.330002,46.580002,2544800,45.585537
"738",46.200001,46.32,45.48,46.009998,2648100,45.027703
"739",45.779999,46.689999,45.779999,46.25,1956900,45.262581
"740",46.59,47.700001,46.549999,47.529999,2859000,46.515252
"741",47.349998,48.540001,47.259998,48.220001,2521400,47.190523
"742",48.25,48.470001,47.59,47.889999,2519500,46.867567
"743",47.810001,48.630001,47.040001,47.400002,7214200,46.38803
"744",46.57,47.130001,46.16,47.07,2756200,46.065074
"745",46.700001,47.27,46.25,47.169998,1980900,46.162937
"746",47.869999,48.130001,47.470001,47.650002,2520900,46.632693
"747",47.279999,47.599998,46.950001,47.41,2761200,46.397815
"748",46.240002,46.970001,45.860001,46.5,4810100,45.507243
"749",46.16,46.419998,45.48,45.48,3526800,44.509019
"750",45.630001,46,45.049999,45.740002,3037200,44.763471
"751",45.580002,46,45.040001,45.419998,2394700,44.450299
"752",45.77,45.959999,45.349998,45.380001,3616100,44.411156
"753",45.48,45.98,45.07,45.619999,4469900,44.64603
"754",45.740002,46.630001,45.5,46.490002,2572100,45.497458
"755",46.889999,46.950001,46.16,46.23,2688800,45.243007
"756",45.639999,46,45.34,45.470001,3350300,44.499234
"757",45.869999,46,45.18,45.349998,3066500,44.381794
"758",45.459999,47.009998,45.459999,46.950001,3901400,45.947637
"759",47.009998,47.060001,45.779999,46.029999,4358100,45.047276
"760",46.380001,46.75,46.049999,46.43,3113600,45.438738
"761",46.439999,47.060001,46.380001,46.75,2073000,45.751906
"762",46.639999,46.939999,45.889999,45.889999,2346000,44.910266
"763",45.259998,45.529999,44.75,44.919998,4030500,43.960974
"764",45.34,45.34,44.209999,44.869999,4449000,43.912042
"765",44.34,44.900002,43.34,44.330002,4152000,43.383574
"766",44.759998,45.369999,44.709999,45.080002,2951800,44.117561
"767",45.360001,45.419998,44.82,45.310001,2408900,44.342651
"768",45.52,46.169998,45.5,45.869999,3061700,44.890692
"769",45.73,46.610001,45.700001,46.130001,4041800,45.145144
"770",46.380001,47.18,46.299999,46.689999,2296500,45.693185
"771",46.630001,48.009998,46.610001,47.580002,3968900,46.564187
"772",47.43,47.689999,47.209999,47.619999,1130600,46.603331
"773",47.91,48.27,47.450001,48.09,1996600,47.063297
"774",48.369999,48.77,48.240002,48.689999,3227900,47.650486
"775",48.959999,49.110001,48.799999,48.959999,3198900,47.914722
"776",48.860001,49.150002,48.549999,48.779999,3221300,47.738565
"777",49.509998,49.540001,48.57,48.799999,3571700,47.758138
"778",48.779999,49.220001,48.630001,49.16,3012800,48.110453
"779",49.18,49.5,48.860001,48.91,2342300,47.86579
"780",48.880001,49.049999,48.299999,48.689999,3226700,47.650486
"781",48.77,49.25,48.580002,48.900002,3195300,47.856006
"782",49,49.48,48.98,49.080002,3828500,48.032163
"783",47.740002,48.110001,46.849998,47.799999,11261200,46.779488
"784",47.700001,48.080002,47.18,47.509998,4190300,46.495678
"785",48.200001,48.48,47.740002,47.75,2951000,46.730556
"786",47.869999,47.919998,47.349998,47.759998,3117400,46.740341
"787",47.529999,47.790001,47.049999,47.459999,2878000,46.446747
"788",47.369999,48.040001,47.18,47.98,4243900,46.955645
"789",47.77,47.82,47.09,47.240002,2641500,46.231446
"790",47.25,47.369999,46.98,47.130001,2639600,46.123794
"791",47.290001,47.759998,47.139999,47.43,2345300,46.417388
"792",48.080002,48.48,47.970001,48.41,3514400,47.526772
"793",48.349998,48.57,48.049999,48.419998,2000700,47.536588
"794",48.400002,48.400002,47.91,48.029999,1768100,47.153704
"795",47.889999,48.02,47.23,47.43,3133800,46.564652
"796",47.259998,47.66,47,47.540001,2607600,46.672646
"797",47.66,48.240002,47.560001,47.919998,2319100,47.04571
"798",47.849998,48.09,47.139999,47.439999,1949600,46.574468
"799",47.110001,47.619999,47.029999,47.529999,1931900,46.662826
"800",47.700001,47.900002,47.209999,47.240002,3240500,46.37812
"801",47.200001,47.48,47.060001,47.220001,2437500,46.358484
"802",47.080002,47.75,47.07,47.34,2706700,46.476294
"803",47.34,47.470001,46.689999,46.860001,3132800,46.005052
"804",46.720001,47.040001,46.369999,46.439999,2196200,45.592713
"805",46.360001,47.07,46.290001,46.84,2130600,45.985416
"806",46.619999,46.720001,46.09,46.220001,2691000,45.376729
"807",46.310001,47.34,46.310001,47.119999,2491000,46.260307
"808",47.200001,47.689999,46.990002,47.509998,2996200,46.643191
"809",47.529999,47.77,47.150002,47.25,1874300,46.387936
"810",46.709999,47.02,46.25,46.650002,3617700,45.798884
"811",46.700001,47.5,46.580002,47.189999,3158200,46.329029
"812",47.099998,47.310001,46.599998,46.650002,1949000,45.798884
"813",46.669998,46.830002,46.330002,46.490002,2739700,45.641804
"814",47.040001,47.310001,46.57,46.849998,3861000,45.995232
"815",46.77,47.91,46.73,47.73,3266300,46.859178
"816",47.869999,48.919998,47.830002,48.43,3093400,47.546407
"817",48.790001,49.48,48.310001,48.990002,3931100,48.096192
"818",49.110001,50.509998,49.029999,50.130001,5333200,49.215392
"819",50.27,50.720001,49.98,50.220001,6400500,49.30375
"820",50.080002,50.220001,49.630001,50.139999,4669400,49.225208
"821",49.970001,50,49.200001,49.400002,3594700,48.498711
"822",49.580002,49.939999,49.43,49.700001,2549400,48.793237
"823",50.18,50.25,49.43,49.950001,3090400,49.038676
"824",49.98,50.669998,49.849998,50.259998,3409000,49.343018
"825",50.169998,50.880001,49.779999,50.380001,4005900,49.460831
"826",50.400002,50.52,49.950001,50.23,2340600,49.313566
"827",50.310001,50.48,49.669998,49.84,3253200,48.930682
"828",49.610001,50.029999,49.220001,49.240002,2238000,48.34163
"829",49.189999,49.669998,48.880001,49.259998,2216600,48.361262
"830",49.48,50.029999,49.25,49.419998,2400300,48.518343
"831",49.470001,49.689999,49.23,49.470001,2445400,48.567434
"832",49.07,49.599998,49,49.529999,2587700,48.626337
"833",48.970001,49.380001,48.799999,49.099998,2637600,48.204182
"834",49.080002,49.900002,48.82,49.66,2153600,48.753966
"835",49.400002,49.950001,49.299999,49.630001,2683900,48.724514
"836",49.509998,49.57,48.619999,48.790001,3705100,47.89984
"837",48.990002,49.849998,48.400002,49.450001,4384100,48.547798
"838",48.959999,49.419998,48.759998,49.009998,2422400,48.115823
"839",49.099998,49.5,48.91,48.93,2400200,48.037285
"840",48.93,48.98,48.369999,48.639999,2496600,47.752575
"841",49.169998,49.650002,48.91,49.639999,2068200,48.73433
"842",49.279999,50.540001,49.150002,50.23,2842600,49.313566
"843",49.869999,50.560001,49.43,50.419998,3676900,49.500098
"844",50.130001,50.41,49.52,50.119999,4332800,49.205572
"845",50.650002,51.200001,50.459999,50.98,4618800,50.049883
"846",50.82,51.959999,50.77,51.779999,6902700,50.835286
"847",55.970001,57.349998,55.220001,55.549999,15598900,54.536504
"848",55.470001,56.240002,55.119999,56,5302600,54.978294
"849",56.360001,57.900002,56.330002,57.150002,7368200,56.107314
"850",56.689999,56.77,55.75,56.200001,5459900,55.174646
"851",56.32,57.580002,55.900002,57.07,5176200,56.028772
"852",57.330002,58.669998,57.299999,58.23,5929900,57.167608
"853",58.02,58.130001,57.66,58.049999,4581800,56.990892
"854",58.32,58.720001,58.060001,58.66,2861100,57.589763
"855",58.700001,58.830002,57.799999,58.369999,3390300,57.305053
"856",58.189999,58.619999,57.560001,58.09,3192600,57.177095
"857",58.360001,58.439999,57.259998,58.290001,4613800,57.373953
"858",58.450001,58.66,58.09,58.41,3478300,57.492066
"859",58.279999,58.529999,57.669998,57.880001,3370400,56.970396
"860",58.299999,58.389999,57.509998,57.959999,3868800,57.049137
"861",58.290001,58.299999,55.720001,55.970001,8411500,55.090412
"862",56.040001,57.950001,56.040001,57.919998,5423000,57.009765
"863",57.959999,58.73,57.860001,58.349998,2989500,57.433007
"864",57.57,57.779999,56.82,57.130001,4533700,56.232182
"865",56.860001,57.560001,56.669998,57.549999,4530000,56.64558
"866",57.75,58.32,57.630001,58.279999,4424900,57.364108
"867",58.490002,58.52,57.919998,58.27,2853300,57.354266
"868",58.400002,58.57,57.130001,57.330002,3114100,56.42904
"869",57.419998,57.720001,56.880001,57.16,3113000,56.26171
"870",57.299999,57.540001,56.790001,56.91,2929600,56.015639
"871",57.310001,58.060001,57.009998,57.889999,3038600,56.980237
"872",57.91,58.119999,56.990002,57.91,4004200,56.999923
"873",57.849998,57.849998,56.439999,57.029999,4509300,56.133752
"874",56.990002,57.119999,56.73,56.919998,4051100,56.02548
"875",56.720001,57.130001,56.27,56.73,2786300,55.838467
"876",57.040001,57.41,56.599998,56.959999,1426000,56.064852
"877",57.110001,57.169998,56.150002,56.25,3569400,55.366011
"878",55.959999,56.720001,55.650002,56.650002,3402600,55.759726
"879",56.400002,56.790001,53.77,54.700001,9548600,53.840371
"880",54.470001,54.509998,53.630001,54,6429100,53.151371
"881",54.689999,54.849998,53.450001,53.830002,3961700,52.984044
"882",53.689999,53.91,53.27,53.740002,4269500,52.895458
"883",53.759998,54.080002,53.240002,53.290001,3472400,52.452529
"884",53.279999,53.299999,52.349998,52.439999,3481600,51.615885
"885",52.380001,53.549999,52.25,53.029999,5006500,52.196613
"886",53.110001,53.130001,52.369999,52.709999,4069200,51.881642
"887",52.889999,53.450001,52.77,53.23,3090800,52.393471
"888",53.169998,53.549999,52.650002,52.66,3604100,51.832429
"889",52.68,53.779999,52.43,53.66,4463400,52.816714
"890",53.650002,53.650002,52.75,53.189999,3259400,52.354099
"891",53.380001,54.139999,53.23,53.810001,4062100,52.964358
"892",54.119999,54.419998,53.509998,53.639999,2765800,52.797027
"893",53.759998,54.169998,53.52,54,1284700,53.151371
"894",54.209999,54.75,54.09,54.580002,2386400,53.722257
"895",54.639999,54.959999,54.330002,54.77,1872400,53.90927
"896",54.860001,55.080002,54.419998,54.450001,2223300,53.594299
"897",54.560001,55.330002,54.509998,55.259998,2244900,54.391568
"898",54.98,55.419998,53.84,54.07,3475200,53.22027
"899",54.150002,54.450001,53.43,53.59,3195400,52.747814
"900",53.950001,53.959999,53.02,53.400002,2940300,52.560801
"901",52.75,52.860001,52.259998,52.790001,4494200,51.960387
"902",52.869999,52.869999,51.669998,52.209999,5122500,51.3895
"903",52.5,52.5,51.389999,51.82,3258300,51.00563
"904",51,53.130001,50.799999,53.060001,8784900,52.226144
"905",53.470001,53.470001,52.240002,52.549999,6200400,51.724157
