"","MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted"
"446",89,90,88.82,90,3252200,83.19846
"447",89.879997,90,89.370003,89.559998,5007100,82.791709
"448",89.519997,89.900002,89.199997,89.739998,2585400,82.958107
"449",89.169998,89.730003,88.75,89.349998,2485300,82.597581
"450",89.419998,89.639999,88.800003,88.910004,2433800,82.190837
"451",88.5,88.779999,87.720001,88.57,3064200,81.876528
"452",88.629997,88.669998,88.019997,88.459999,2326100,81.774841
"453",88.919998,89.349998,88.599998,89.120003,2572500,82.384966
"454",89.379997,89.419998,88.93,89.139999,2308400,82.403452
"455",89.290001,89.610001,88.040001,88.449997,2289600,81.765595
"456",87.879997,88.82,87.720001,88.769997,2207100,82.061411
"457",89.220001,89.290001,88.760002,89.209999,2471800,82.468161
"458",88.790001,89.360001,88.050003,89.230003,2640900,82.486654
"459",89.220001,89.220001,88.199997,88.790001,2298400,82.079904
"460",87.980003,88.050003,87.150002,87.839996,2392700,81.201693
"461",87.360001,87.790001,86.970001,87.269997,2048400,80.67477
"462",86.239998,86.769997,85.900002,86.330002,1932700,79.805813
"463",86.190002,86.400002,84.440002,84.580002,3651000,78.188065
"464",85.360001,85.690002,85.120003,85.349998,2527700,78.899871
"465",85.709999,86.93,85.080002,86.860001,2476000,80.295758
"466",86.489998,86.589996,85.57,85.690002,2609700,79.21418
"467",86.040001,86.93,85.919998,86.400002,3060200,79.870523
"468",86.699997,87.669998,86.660004,87.449997,2354200,80.841167
"469",86.900002,87.629997,86.690002,87.129997,1781600,80.545351
"470",87.190002,87.550003,86.129997,86.800003,2565000,80.240295
"471",86.989998,87.800003,86.910004,87.480003,3177200,80.868906
"472",86.519997,87.239998,86.019997,87.129997,2769900,80.545351
"473",89.330002,89.75,88.379997,88.489998,5701200,81.802573
"474",88.980003,89.260002,88.5,88.800003,2962900,82.08915
"475",88.599998,89.559998,88.510002,89.32,2750900,82.569849
"476",89.410004,89.540001,88.75,89.360001,2618000,82.606827
"477",89.25,89.459999,88.720001,89.360001,2072900,82.606827
"478",89.129997,89.949997,88.739998,89.599998,2294200,82.828687
"479",89.160004,89.589996,88.889999,89.519997,2100200,82.754732
"480",89.5,89.849998,89.110001,89.389999,2343600,82.634559
"481",89.169998,89.239998,88.300003,88.669998,2823800,81.96897
"482",87.699997,88.620003,87.699997,88.010002,2753500,81.358851
"483",87.120003,87.879997,86.300003,87.559998,2710400,80.942855
"484",86.639999,87.839996,85.980003,87.269997,3192800,80.67477
"485",87.139999,87.690002,86.879997,87.129997,2828500,80.545351
"486",86.470001,87.480003,86.239998,86.730003,2601800,80.175585
"487",85.459999,86.550003,85.239998,85.830002,2631900,79.343599
"488",85.949997,86.459999,85.5,85.779999,2611300,79.297375
"489",85.910004,86.269997,85.260002,85.349998,2770600,79.446309
"490",85.559998,85.639999,84.25,84.339996,2777200,78.506169
"491",84.779999,84.779999,83.269997,83.510002,3602900,77.733586
"492",83.879997,84.629997,83.75,84.459999,2450000,78.617871
"493",84.690002,84.989998,83.68,84.129997,3000900,78.310695
"494",83.370003,84.879997,82.949997,84.800003,3200000,78.934357
"495",84.959999,85,84.029999,84.980003,2322100,79.101906
"496",84.870003,85.199997,84.400002,84.779999,2346000,78.915736
"497",85.379997,86,85.129997,85.730003,2142200,79.800029
"498",85.059998,85.120003,84.099998,84.449997,2697100,78.608561
"499",84.449997,85.050003,83.870003,84.410004,3683200,78.571334
"500",83.050003,83.980003,82.720001,82.849998,3539200,77.119235
"501",82.790001,82.989998,81.989998,82.620003,2899900,76.905148
"502",82.589996,82.860001,82.25,82.510002,3268700,76.802756
"503",83.220001,84.639999,83.029999,84.629997,2776300,78.77611
"504",85.589996,86.190002,85.330002,85.5,3032400,79.585935
"505",85.18,86.089996,84.989998,86,2146200,80.051349
"506",86.540001,86.540001,85.080002,85.18,2098200,79.288069
"507",85.669998,86.739998,85.220001,86.730003,2570900,80.730858
"508",86.300003,86.800003,85.720001,86.129997,2661900,80.172355
"509",86.309998,87.230003,86.059998,86.860001,3334900,80.851863
"510",87.57,87.910004,87.010002,87.440002,4696100,81.391746
"511",87.07,87.610001,86.669998,87.309998,2950600,81.270734
"512",87.82,88.169998,87.519997,87.82,3212500,81.745459
"513",87.93,88.279999,87.349998,87.540001,3446800,81.484828
"514",88.040001,88.379997,86.620003,86.730003,3722800,80.730858
"515",87.110001,87.139999,86.379997,86.830002,3026000,80.82394
"516",85.870003,86.309998,85.459999,85.849998,2908900,79.911724
"517",85.910004,86.470001,85.290001,86.18,2389100,80.218899
"518",86.389999,87.599998,86.239998,87.160004,2887800,81.131115
"519",86.360001,87.25,85.980003,87.160004,3267100,81.131115
"520",88.620003,89.599998,88.349998,89.599998,4629400,83.402335
"521",89.290001,89.690002,88.279999,89.279999,2289700,83.104469
"522",89.110001,89.75,89.080002,89.699997,1410400,83.495416
"523",89.199997,89.949997,88.860001,89.57,1924800,83.374411
"524",88.809998,89.379997,88.349998,88.989998,2192900,82.834528
"525",88.860001,89.080002,88.309998,88.959999,2600900,82.806604
"526",89.080002,89.82,87.959999,88.25,3356800,82.145716
"527",88.379997,88.760002,87.010002,87.849998,4208600,81.773383
"528",86.599998,86.970001,85.339996,86.410004,4938300,80.432993
"529",86.32,87.830002,86.32,87.589996,2599300,81.531365
"530",88.120003,88.650002,87.769997,88.099998,2848100,82.00609
"531",88.25,89.349998,87.550003,88.980003,3078500,82.825225
"532",88.75,90.989998,88.559998,90.870003,4273300,84.584492
"533",90.870003,91.199997,90.400002,90.830002,3355100,84.547258
"534",90.18,90.489998,89.839996,89.989998,3024800,83.765358
"535",88.440002,89.559998,87.779999,89.360001,2434800,83.178938
"536",89.279999,89.510002,87.580002,88.239998,2850400,82.136406
"537",88.690002,89.160004,87.959999,88.75,3541200,82.611131
"538",90,92,89.529999,90.589996,4759400,84.323854
"539",90.940002,92.080002,90.660004,91.709999,3915400,85.366386
"540",91.410004,91.949997,90.910004,91.279999,2714900,84.966129
"541",91,91.660004,90.870003,91.230003,2720200,84.919592
"542",91.650002,91.800003,90.610001,91.199997,2149700,84.891661
"543",90.110001,90.730003,89.230003,90.080002,2949800,83.849136
"544",91.029999,91.790001,91.010002,91.699997,2713500,85.357076
"545",92,92.339996,91.410004,91.410004,1858500,85.087141
"546",91.699997,92.309998,91.620003,91.699997,1764800,85.357076
"547",91.480003,92.080002,91.25,91.629997,2022300,85.291918
"548",91.5,92.07,91.330002,91.589996,1834900,85.254684
"549",91.370003,92.300003,90.949997,92.290001,1755100,85.906269
"550",92.290001,92.589996,91.739998,92.400002,2075400,86.008661
"551",92.360001,92.5,92.010002,92.300003,1843500,85.915579
"552",92,92.739998,91.940002,92.540001,1983400,86.138976
"553",92.75,93.870003,92.209999,93.739998,3395200,87.255969
"554",93.93,94.300003,93.589996,94.239998,3069600,87.721384
"555",94,94.169998,93.550003,93.889999,1639500,87.395595
"556",93.980003,94.099998,92.989998,93.209999,2302800,86.76263
"557",92.559998,93.360001,92.43,92.68,2464000,86.818835
"558",92.650002,92.68,91.790001,91.980003,1823500,86.163106
"559",92.029999,92.970001,91.940002,92.830002,1945800,86.95935
"560",92.919998,92.970001,92.400002,92.589996,1880000,86.734523
"561",92.360001,92.769997,92.199997,92.300003,1913000,86.462869
"562",92.5,92.800003,92.300003,92.43,1736000,86.584645
"563",92.050003,92.150002,91.300003,91.760002,1729600,85.957018
"564",92.440002,93,91.900002,92.599998,1917300,86.743893
"565",92.029999,92.330002,91.099998,91.68,2532300,85.882076
"566",91.919998,91.989998,91.110001,91.75,2985500,85.947649
"567",92.370003,93.379997,92.059998,93.279999,3223400,87.380889
"568",93.379997,93.650002,92.699997,92.82,3215400,86.949981
"569",92.269997,92.309998,90.610001,90.669998,6356100,84.935947
"570",90.730003,91.589996,90.650002,91.169998,2403400,85.404327
"571",91.599998,91.660004,90.459999,90.809998,2409600,85.067093
"572",90.919998,92.43,90.459999,92.059998,2729300,86.238042
"573",92.860001,93.980003,92.559998,93.980003,4993000,88.036625
"574",93.660004,94.089996,93.489998,93.779999,3290300,87.849269
"575",93.779999,93.989998,93.220001,93.43,2477500,87.521404
"576",92.879997,94.059998,92.730003,93.629997,2723500,87.708753
"577",93.199997,93.629997,92.910004,93.580002,2075600,87.66192
"578",94.059998,94.07,92.940002,93.209999,9547000,87.315316
"579",92.849998,94.089996,92.760002,93.730003,3037400,87.802435
"580",93.949997,94.099998,92.720001,92.830002,3800400,86.95935
"581",92.879997,93.400002,92.540001,92.589996,2612900,86.734523
"582",92.889999,93.209999,91.959999,92.82,2081400,86.949981
"583",92.470001,92.860001,91.699997,92.419998,2559500,86.575276
"584",92.900002,94.269997,92.209999,93.290001,3900600,87.390259
"585",94.230003,94.290001,93.099998,93.540001,3602300,87.624448
"586",93.809998,94,93,93.779999,2610300,87.849269
"587",94.050003,94.529999,93.660004,94.43,2531400,88.458163
"588",94.739998,95.199997,94.449997,94.959999,3663600,88.954645
"589",94.550003,95.459999,94.5,95.370003,2607600,89.338719
"590",95.290001,95.290001,93.900002,93.940002,2989500,87.999153
"591",93.949997,94,93.150002,93.279999,2561600,87.380889
"592",93.860001,93.870003,92.779999,92.830002,2429200,86.95935
"593",92.949997,93.339996,92.400002,92.75,2566100,86.884408
"594",92.709999,93.059998,92.370003,92.790001,2916300,86.921879
"595",94.019997,94.339996,93.290001,94.230003,2857500,88.270814
"596",94.940002,95.099998,94.550003,94.809998,3191800,88.814129
"597",94.68,95,94.169998,94.739998,2538800,88.748556
"598",94.610001,94.610001,92.690002,92.940002,3804100,87.062394
"599",92.410004,93.059998,91.5,92.529999,3130800,86.67832
"600",89.669998,90.519997,88.580002,88.730003,5866000,83.118639
"601",89.029999,89.540001,88.150002,88.389999,3321300,82.800138
"602",88.57,88.839996,87.410004,87.809998,4613900,82.256816
"603",87.900002,88.540001,87.589996,88.029999,3592600,82.462904
"604",88.029999,88.690002,87.489998,87.599998,3360400,82.060097
"605",87.940002,89.400002,87.839996,89.25,3306600,83.605751
"606",89.610001,89.970001,88.779999,88.970001,3051900,83.34346
"607",88.080002,89.839996,88.080002,89.599998,2387800,83.933615
"608",89.949997,91.230003,89.870003,90.860001,2806100,85.113934
"609",90.339996,90.339996,88.709999,89.379997,4593100,83.727527
"610",89.110001,89.830002,88.459999,88.550003,3005900,82.950022
"611",88.599998,89.559998,88.099998,88.809998,3176400,83.193575
"612",88.959999,89.669998,88.5,89.18,2220100,83.540178
"613",88.599998,90.190002,88.360001,89.080002,2985900,83.446504
"614",89.169998,89.379997,87.07,87.309998,2882700,81.788436
"615",86.739998,88.290001,86.739998,88.019997,3291600,82.453534
"616",88.120003,89.379997,87.75,88.5,5237100,82.903182
"617",89.25,89.699997,88.769997,89.57,2688600,83.905514
"618",89.080002,89.68,88.400002,89.019997,2035100,83.943232
"619",89.080002,89.150002,88.660004,88.940002,2011300,83.8678
"620",89.290001,90.330002,89.150002,90.279999,1101100,85.131377
"621",89.540001,90.25,89.540001,90.089996,1910200,84.95221
"622",90.190002,90.959999,90.120003,90.309998,2504200,85.159665
"623",90.099998,91,89.480003,90.93,2426200,85.744309
"624",91.349998,91.970001,90.510002,90.650002,2364000,85.480279
"625",90.68,91.190002,90.489998,90.949997,2284900,85.763165
"626",91.410004,91.68,90.120003,90.300003,1929200,85.15024
"627",90.309998,90.690002,90,90.120003,1969800,84.980505
"628",90.300003,91.199997,89.599998,90.760002,2996600,85.584006
"629",90.800003,91.089996,90.309998,90.949997,2027700,85.763165
"630",91.239998,91.669998,90.68,91.510002,2476400,86.291234
"631",91.370003,92.480003,91.349998,91.870003,2847700,86.630704
"632",92.650002,93.900002,92.5,93.68,3821600,88.337478
"633",93.720001,94,92.519997,93.120003,4064900,87.809417
"634",92.949997,93.449997,92.160004,92.5,2621400,87.224773
"635",92,92.580002,92,92.279999,2709000,87.017318
"636",92.389999,93.110001,92.129997,93.029999,2750700,87.724546
"637",93.129997,94,93,93.849998,2800000,88.497781
"638",93.919998,93.980003,92.970001,93.019997,3254800,87.715114
"639",93.349998,94.139999,93.209999,94.129997,3289800,88.761812
"640",92.779999,93.660004,91.940002,93.099998,5975500,87.790553
"641",92.699997,93.720001,92.690002,93.190002,953400,87.875425
"642",93.349998,93.730003,92.75,93.07,1542900,87.762265
"643",93.110001,93.169998,91.669998,92.639999,2360900,87.356788
"644",91.980003,92.800003,91.610001,91.779999,1877300,86.545833
"645",91.550003,92.919998,91.400002,92.849998,2580600,87.554811
"646",94.190002,94.790001,93.959999,94.779999,3206700,89.374744
"647",94.339996,94.93,94.129997,94.669998,2704600,89.271017
"648",94.790001,95.480003,94.540001,95.370003,2704900,89.931101
"649",95.019997,95.730003,94.760002,95.489998,2745800,90.044252
"650",95.169998,95.75,95.099998,95.5,2655500,90.053684
"651",95.870003,96.739998,95.709999,96.410004,2359700,90.911791
"652",96.709999,96.989998,96.330002,96.889999,2600600,91.364413
"653",95.839996,96.660004,95.209999,96.279999,2923900,90.7892
"654",96.400002,97.389999,96.099998,97.080002,2592500,91.543579
"655",96.830002,97.400002,96.57,97.290001,2106400,91.741602
"656",97,97.699997,96.919998,97.599998,2092300,92.033921
"657",97.790001,98.5,97.510002,98.080002,2803900,92.48655
"658",98.419998,98.800003,98.040001,98.739998,3187900,93.108907
"659",98.389999,99.330002,98.099998,99.330002,3215200,93.665263
"660",98.970001,99.699997,98.809998,99.489998,3579300,93.816134
"661",99.379997,99.82,98.800003,99.669998,3816300,93.985869
"662",99.790001,100.870003,99.580002,100.589996,4237800,94.853401
"663",100.980003,100.980003,100.269997,100.650002,2964900,94.909984
"664",100.330002,101.870003,100.059998,101.809998,3530700,96.003826
"665",101.800003,101.949997,100.690002,100.800003,2822800,95.051431
"666",100.690002,100.949997,100.07,100.550003,3763100,94.815688
"667",101.440002,101.989998,101.160004,101.559998,3853600,95.768083
"668",100.769997,101.209999,100.580002,100.769997,1987600,95.023136
"669",101.309998,101.919998,101.25,101.489998,2833100,95.702075
"670",101.129997,102.989998,101.080002,102.690002,3510600,96.833644
"671",102.650002,102.739998,101.459999,102.220001,2277600,96.390447
"672",102.339996,103.330002,102.040001,102.660004,1937800,96.805356
"673",102.389999,102.879997,102.040001,102.620003,1715500,96.767637
"674",102.660004,103.589996,102.629997,103.459999,1928000,97.559729
"675",103.029999,103.389999,102.580002,102.860001,1699900,97.59294
"676",102.43,103.139999,102.220001,102.779999,2217500,97.517035
"677",103.059998,103.379997,102.620003,103.230003,2326200,97.943996
"678",103.419998,104.389999,103.32,104.18,2988500,98.845348
"679",104.18,104.400002,103.150002,103.150002,2995400,97.868091
"680",102.879997,103.139999,102.389999,102.720001,2758000,97.460109
"681",102.989998,103.699997,102.82,103.540001,2158100,98.23812
"682",103.910004,104.040001,101.75,101.75,3021900,96.539778
"683",102.110001,102.660004,101.910004,102.309998,2471900,97.0711
"684",102.099998,103.93,101.949997,103.57,2353700,98.266583
"685",103.599998,104.559998,103.139999,104,2870100,98.674564
"686",103.389999,103.940002,102.720001,103.769997,2660400,98.456339
"687",103.510002,103.510002,102.589996,103.279999,2566300,97.991432
"688",103.760002,104.809998,103.650002,104.449997,2632200,99.101519
"689",104.730003,105.419998,104.470001,104.660004,3470300,99.300772
"690",104.800003,105.150002,104.489998,104.540001,1875200,99.186914
"691",105,105.809998,104.82,105.709999,2357200,100.297001
"692",105.330002,105.959999,105.330002,105.809998,1720600,100.391879
"693",105.82,105.980003,104.959999,105.129997,2226800,99.746699
"694",105.129997,105.57,104.879997,105.089996,2059600,99.708746
"695",105.330002,106.019997,105.260002,106.019997,2203400,100.591125
"696",105.900002,106.879997,105.849998,106.400002,5148400,100.951671
"697",105.230003,105.959999,105.220001,105.410004,1811400,100.012367
"698",105.830002,105.980003,104.639999,105.18,3211400,99.794141
"699",105.910004,106.169998,105.379997,105.660004,1799500,100.249566
"700",105.389999,105.459999,104.720001,104.940002,1937300,99.566433
"701",105.099998,106.489998,105.099998,106.419998,2409800,100.970644
"702",106.529999,106.800003,104.68,105.169998,3739200,99.784651
"703",105.410004,106.220001,105.410004,106.07,1893500,100.638567
"704",105.349998,105.5,104.970001,105.290001,2129500,99.898509
"705",105.669998,106.339996,105.279999,106.309998,2276700,100.866276
"706",106,106.169998,105.419998,105.650002,1684300,100.240076
"707",105.800003,106.800003,105.790001,106.519997,2097500,101.065522
"708",106.599998,106.970001,105.43,105.68,3278900,100.268538
"709",105.82,106.220001,105.300003,105.82,1771200,100.401369
"710",104.449997,105.879997,104.349998,105.779999,2477800,100.363416
"711",105.860001,106.419998,105.099998,105.75,1947700,100.334954
"712",106,106.690002,105.389999,105.949997,2370600,100.52471
"713",106.089996,107.93,106.029999,107.690002,3262400,102.175616
"714",107.860001,108.720001,107.860001,108.25,2137800,102.706938
"715",107.889999,108.269997,107.309998,107.68,2111400,102.166126
"716",107.150002,107.910004,105.739998,105.760002,3677400,100.344444
"717",106.690002,106.849998,105.699997,106.150002,2636800,100.714473
"718",105.470001,105.800003,104.93,105.480003,3155300,100.078783
"719",105.839996,105.970001,104.279999,104.980003,3144700,99.604386
"720",105.309998,105.879997,104.82,105.709999,3323000,100.297001
"721",105.709999,106.099998,105.139999,105.800003,2646800,100.382396
"722",106.239998,107.510002,105.860001,107.389999,3209800,101.890975
"723",107.610001,108.150002,107.239998,107.870003,3238200,102.346399
"724",104.459999,105.639999,103.5,104.879997,9027000,99.5095
"725",104.970001,105.18,103.459999,103.790001,3359400,98.475319
"726",103.910004,104.199997,102.889999,103.830002,2903700,98.513271
"727",103.980003,104.739998,102.970001,104.709999,3768800,99.348207
"728",104.779999,105.120003,104.419998,104.550003,3258900,99.196404
"729",105.040001,106.379997,104.910004,106.040001,3119500,100.610105
"730",106.959999,108.599998,106.849998,107.830002,3013100,102.308447
"731",107.629997,107.989998,107.449997,107.839996,2174400,102.317929
"732",107.610001,108.370003,107.550003,108.010002,2235200,102.47923
"733",108.029999,108.290001,107.769997,108.199997,2654400,102.659496
"734",108.110001,110.510002,108.110001,109.919998,4487000,104.291422
"735",110.080002,110.639999,109.75,110.480003,2993300,104.822752
"736",109.989998,110.720001,109.709999,110.5,2044400,104.841725
"737",110.32,110.790001,110.269997,110.589996,2481000,104.927113
"738",110.400002,111.709999,110.290001,111.5,2912600,105.790519
"739",111.209999,111.699997,110.949997,111.07,2685900,105.382537
"740",111.160004,111.779999,110.940002,111.389999,4060400,105.686151
"741",111.129997,112.059998,110.959999,111.720001,2457300,105.999254
"742",112.110001,112.339996,111.519997,112.010002,2473300,106.274405
"743",111.589996,112.290001,110.57,110.790001,3833200,105.716192
"744",110.059998,110.699997,109.580002,110.410004,2568400,105.353597
"745",109.860001,110.489998,109.489998,110.269997,2228400,105.220002
"746",111.150002,112.379997,111.040001,111.589996,2722000,106.47955
"747",111.040001,111.360001,110.480003,111.129997,2113600,106.040618
"748",111.339996,112,111.010002,111.419998,2599200,106.317337
"749",110.790001,112.209999,110.269997,110.269997,3207700,105.220002
"750",110.699997,110.949997,109.690002,110.610001,2647100,105.544435
"751",110.650002,111.199997,109.529999,110.019997,2508500,104.981451
"752",109.800003,109.889999,108.389999,108.589996,2690400,103.61694
"753",108.459999,108.779999,107.639999,108.669998,2680800,103.693278
"754",109.379997,111.120003,108.970001,111.110001,3374900,106.021537
"755",111.410004,111.449997,110.540001,110.809998,2224100,105.735273
"756",109.900002,111.080002,109.510002,110.220001,1752100,105.172296
"757",110.989998,111.059998,108.949997,109.029999,2400700,104.036792
"758",108.949997,111.440002,108.580002,111.199997,2604200,106.107412
"759",111.300003,112.07,110.75,111.029999,2016800,105.945199
"760",111.849998,112.870003,111.639999,111.910004,2617800,106.784902
"761",112.07,113.230003,111.900002,112.970001,1695300,107.796356
"762",112.959999,113.25,111.529999,111.57,1971700,106.460469
"763",110.709999,110.760002,108.519997,108.779999,2975600,103.798241
"764",109.5,110.059998,108.739998,109.589996,4674400,104.571144
"765",108.779999,108.779999,107.150002,107.5,3602500,102.576862
"766",108.199997,108.75,107.540001,108.239998,2676700,103.28297
"767",109.07,109.980003,108.730003,109.68,2524400,104.657026
"768",110.540001,110.900002,109.970001,110.239998,2229600,105.191377
"769",109.860001,110.470001,109.139999,109.349998,3428500,104.342137
"770",108.370003,110.360001,108.360001,109.309998,2668800,104.303968
"771",109.050003,109.75,108.330002,108.730003,3008800,103.750535
"772",108.279999,109.900002,108.209999,109.449997,1358800,104.437556
"773",110.370003,111.559998,109.870003,111.540001,2064500,106.431844
"774",112,112.779999,111.900002,112.129997,2571600,106.994821
"775",113.089996,113.519997,112.790001,113.349998,2196200,108.15895
"776",113.379997,113.879997,112.910004,113.43,2307500,108.235288
"777",114.360001,114.75,114.169998,114.529999,2387500,109.28491
"778",114.57,115.239998,114.269997,115.139999,2291700,109.866975
"779",115.139999,115.489998,114.75,114.849998,2064400,109.590255
"780",114.989998,115.440002,114.059998,114.339996,2458400,109.10361
"781",114.970001,115.269997,114.309998,114.639999,2096600,109.389873
"782",114.610001,115.75,114.57,115.480003,2945800,110.191408
"783",115.339996,116.470001,115.339996,116.190002,3093900,110.868892
"784",116,116.82,115.660004,116.279999,2823500,110.954766
"785",116.440002,117.300003,116.010002,116.75,2254400,111.403243
"786",117.07,117.089996,116.059998,116.330002,1808800,111.002479
"787",115.300003,116.900002,114.839996,116.550003,3346700,111.212405
"788",116.169998,116.93,115.339996,116.910004,2332200,111.555919
"789",116.410004,116.809998,116.059998,116.610001,1460400,111.269655
"790",116.900002,117.120003,116.330002,116.839996,2285200,111.489118
"791",117.129997,118.599998,117.010002,117.43,2694000,112.052102
"792",118.379997,119.260002,118.269997,118.410004,2997000,112.987224
"793",117.980003,118.349998,117.470001,118.260002,1899300,112.844092
"794",118.169998,118.25,117.809998,117.919998,1351800,112.519659
"795",117.82,117.949997,117.139999,117.5,1841100,112.118896
"796",117.300003,117.949997,117.040001,117.830002,1934000,112.433785
"797",118.269997,119,117.639999,118.68,2380600,113.244856
"798",118.730003,119.199997,117.699997,118.309998,2460100,112.891798
"799",118,118.760002,117.720001,118.379997,1647400,112.958592
"800",118.519997,119.18,117.190002,118.669998,2023300,113.235312
"801",118.900002,118.910004,117.57,117.620003,2021400,112.233403
"802",116.919998,116.919998,115.639999,115.849998,1994900,110.544459
"803",115.68,116.209999,115.639999,115.900002,2332800,110.592172
"804",115.830002,115.959999,115.470001,115.610001,1829300,110.315452
"805",115.519997,115.889999,115.190002,115.419998,2153600,110.134151
"806",114.790001,114.839996,113.339996,113.419998,2293700,108.824455
"807",113.610001,114.889999,113.339996,114.669998,2002000,110.023808
"808",114.760002,115,113.589996,114.400002,1953300,109.764751
"809",114.379997,115.169998,114.040001,114.330002,1815700,109.697587
"810",113.410004,113.82,112.669998,112.730003,1907500,108.162417
"811",112.510002,113.419998,112.360001,113,1545800,108.421474
"812",112.870003,113.830002,112.580002,113.32,1457200,108.728508
"813",113.610001,113.739998,112.849998,113.580002,2205600,108.977976
"814",114.57,114.919998,112.849998,113.220001,2168100,108.632562
"815",113.080002,114.860001,113.080002,114.550003,2312200,109.908674
"816",114.349998,115.120003,114.029999,114.870003,1947900,110.215708
"817",115.089996,115.82,113.889999,115.040001,1965600,110.378819
"818",115.629997,117.139999,115.510002,116.739998,1976800,112.009935
"819",117.309998,117.870003,117.07,117.589996,2572800,112.825494
"820",117.629997,118.709999,117.589996,118.709999,1889000,113.900116
"821",118.800003,118.910004,118,118.199997,2399700,113.410778
"822",118.489998,118.849998,118.32,118.599998,1973300,113.794572
"823",119.790001,120,119.059998,119.230003,2756300,114.399051
"824",119.07,120.190002,118.650002,119.93,2436000,115.070685
"825",120.25,121.510002,119.870003,121.290001,3307700,116.375582
"826",121.150002,122.269997,121.150002,121.57,2912400,116.644235
"827",121.5,121.93,120.010002,120.010002,6999000,115.147446
"828",120.43,121.470001,120.370003,121.110001,3468500,116.202875
"829",121.239998,121.870003,120.690002,120.800003,3585100,115.905437
"830",120.889999,121.209999,120.169998,120.199997,2173400,115.329742
"831",120.599998,121,119.919998,120.660004,2240900,115.771111
"832",119.970001,120.300003,119.260002,120.220001,2028100,115.348936
"833",119.389999,119.959999,118.669998,119.410004,2104700,114.571758
"834",119.690002,119.82,118.800003,119.620003,1854800,114.773248
"835",119.129997,119.589996,118.440002,119.199997,2056500,114.37026
"836",118.709999,119.110001,117.889999,118.550003,2525800,113.746603
"837",118.370003,119.709999,118.129997,119.400002,1983700,114.562161
"838",118.559998,119.269997,118.279999,118.690002,1931200,113.88093
"839",118.720001,119.220001,117.099998,117.160004,2869000,112.412923
"840",117.269997,117.959999,116.650002,117.57,2499200,112.806307
"841",118.599998,119.339996,118.32,119.339996,2688800,114.504587
"842",119.160004,120.769997,118.389999,120.720001,2492700,115.828677
"843",120.260002,121.699997,120,121.400002,1866800,116.481125
"844",121.279999,121.379997,119.790001,119.82,2720500,114.965142
"845",120.860001,120.940002,120.139999,120.940002,2646400,116.039764
"846",120.739998,122.870003,120.709999,122.620003,2791700,117.651695
"847",122.870003,123.449997,122.400002,122.839996,2590500,117.862774
"848",122.790001,123.309998,122.68,123.25,1762200,118.256166
"849",123.360001,124.32,123.279999,123.800003,2053500,118.783884
"850",123.43,123.730003,122.5,123.199997,2337500,118.208189
"851",122.959999,124.959999,122.699997,123.489998,3851100,118.486439
"852",123.050003,124.459999,122.870003,124.419998,2054300,119.378758
"853",124.129997,125.32,123.800003,124.919998,2358400,119.858499
"854",125.080002,125.480003,124.620003,125.279999,1986700,120.203913
"855",125.57,125.980003,124.760002,124.790001,2107700,119.733769
"856",124.970001,126.379997,124.949997,125.849998,2327200,120.750818
"857",126.760002,126.93,125.120003,125.900002,1676600,120.798795
"858",125.980003,126.489998,125.559998,126.32,1741500,121.201775
"859",125.75,126.459999,124.860001,126.120003,1757900,121.009882
"860",126.459999,127.32,126.230003,127.129997,1910300,121.978953
"861",127.150002,127.879997,126.230003,126.410004,3188900,121.288132
"862",126.029999,128.020004,126.029999,127.989998,2234300,122.804109
"863",127.540001,128.169998,127.25,127.949997,1751500,122.765728
"864",128.149994,128.589996,127.550003,128.360001,2428600,123.15912
"865",127.860001,128.660004,127.43,128.589996,2426300,123.379796
"866",128.970001,130.119995,128.800003,129.789993,2569800,124.531172
"867",129.149994,130,128.979996,129.850006,2360400,124.588753
"868",129.910004,130.5,129.779999,130.130005,2148200,124.857407
"869",130.020004,130.779999,129.919998,130.050003,2532500,124.780647
"870",129.5,130.300003,128.550003,129.179993,2691800,124.554058
"871",129.690002,130.410004,129.589996,130.350006,1576100,125.682173
"872",130.360001,132.550003,129.820007,131.020004,1644800,126.328179
"873",131.800003,131.869995,130.940002,131.229996,2496300,126.53065
"874",131.449997,132.639999,131.330002,132.149994,4229600,127.417703
"875",132.630005,133.649994,131.940002,133.5,2433500,128.719366
"876",133.509995,134.160004,133.339996,133.509995,2029000,128.729002
"877",131.669998,132,127.389999,127.68,6897900,123.10778
"878",126.059998,127.389999,125.150002,126.599998,7864500,122.066453
"879",125.949997,127.589996,125.489998,126.459999,3450700,121.931467
"880",126.400002,127.650002,126.220001,126.830002,2842700,122.28822
"881",128.190002,128.800003,127.849998,128.610001,2886100,124.004477
"882",128.800003,129.179993,128.389999,128.570007,2064400,123.965916
"883",128.070007,128.529999,127.529999,127.550003,2353100,122.982438
"884",128.740005,129.660004,126.709999,126.769997,3897500,122.230364
"885",126.629997,127.389999,125.980003,126.580002,2486700,122.047173
"886",126.650002,127.349998,125.980003,126.43,1743400,121.902543
"887",126.769997,128.770004,126.470001,127.660004,2805300,123.0885
"888",130.419998,131.619995,129.979996,131.389999,6206800,126.684924
"889",131.479996,135.809998,131.479996,135.800003,5580000,130.937006
"890",135.059998,136.520004,134.729996,136.410004,4080900,131.525162
