"","XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted"
"891",99.389999,99.599998,98.599998,98.68,23331000,94.460948
"892",99,99.290001,98.389999,98.510002,10127600,94.298218
"893",98.330002,99.440002,98.330002,99.220001,4168300,94.977861
"894",99.419998,101.029999,99.379997,100.900002,9531200,96.586033
"895",101.239998,101.739998,100.989998,101.510002,10209000,97.169953
"896",101.529999,101.550003,100.309998,100.309998,9007900,96.021255
"897",100.489998,101.389999,100.43,101.199997,8509600,96.873202
"898",100.599998,100.760002,99.389999,99.75,11028100,95.4852
"899",99.769997,100.169998,99.139999,99.510002,9295600,95.255463
"900",99.940002,100.139999,98.889999,99.660004,11848500,95.399051
"901",99.610001,101.220001,99.419998,101.07,11187000,96.748763
"902",101.190002,101.190002,100.150002,100.739998,11180400,96.43287
"903",100.199997,100.389999,99.029999,99.760002,11674300,95.494774
"904",99.989998,100.629997,99.120003,100.519997,10535400,96.222275
"905",99.910004,100.099998,98.269997,98.550003,12110900,94.336509
"906",98.800003,99.269997,98.650002,99.120003,9265000,94.882138
"907",99.160004,99.349998,98.629997,98.779999,9425500,94.556671
"908",98.790001,99.040001,98.25,98.940002,9421700,94.709834
"909",99.18,100.339996,98.669998,99.160004,15998000,94.920429
"910",98.57,98.889999,98.040001,98.5,13847300,94.288643
"911",98.879997,98.949997,97.839996,97.879997,11642800,93.695149
"912",97.25,97.389999,96.010002,96.970001,15393200,92.82406
"913",96.18,96.25,94.82,94.849998,14584300,90.794697
"914",95.080002,95.580002,94.75,94.919998,12474600,90.861704
"915",95.349998,95.919998,94.769997,95.650002,10773600,91.560496
"916",94.93,96.199997,94.650002,95.110001,13191500,91.043583
"917",94,94.949997,93.059998,93.989998,14628400,89.971466
"918",92.849998,93.279999,91.699997,92.160004,17361400,88.219713
"919",91.919998,92.309998,89.639999,90.050003,20377900,86.199925
"920",90.370003,90.639999,89.389999,90.019997,17414400,86.171202
"921",90.309998,90.610001,89.379997,89.580002,16393600,85.750019
"922",89.510002,90.18,89.25,89.800003,13646100,86.569439
"923",90.120003,90.629997,89.75,90.580002,12573800,87.321377
"924",90.449997,90.529999,89.360001,89.519997,12237700,86.299506
"925",89.559998,91,89.400002,90.839996,13422800,87.572019
"926",91.010002,91.860001,90.639999,91.080002,10752400,87.80339
"927",90.589996,91.650002,90.400002,91.43,9775300,88.140797
"928",91.809998,94.43,91.599998,94.110001,18260400,90.724384
"929",94.07,94.720001,93.360001,94.07,12979300,90.685822
"930",93.800003,95.290001,93.800003,93.949997,12227800,90.570137
"931",93.849998,95.769997,93.75,95.370003,14424300,91.939057
"932",95.480003,95.580002,94.940002,95.029999,11282200,91.611285
"933",95.610001,97.25,95.410004,96.440002,16012500,92.970564
"934",96.540001,96.970001,95.959999,96.309998,10663000,92.845236
"935",96.559998,96.860001,95.529999,95.790001,9087600,92.343946
"936",95.580002,96.050003,95.160004,95.839996,9101200,92.392143
"937",95.959999,96.830002,95.779999,96.269997,12651400,92.806674
"938",95.760002,96.540001,94.830002,95.5,11896700,92.064378
"939",96.589996,96.860001,95.870003,96.519997,12566100,93.04768
"940",95.199997,95.290001,93.400002,93.800003,19829600,90.425539
"941",93.669998,93.940002,93.269997,93.760002,12610400,90.386977
"942",94.370003,95.059998,93.989998,94.989998,12659100,91.572723
"943",95.150002,95.550003,94.660004,95.5,9964500,92.064378
"944",95.360001,95.589996,93.519997,94.010002,12143600,90.627983
"945",93.639999,94.470001,93.550003,94.209999,9705400,90.820785
"946",94.440002,94.57,93.330002,93.639999,9872500,90.271291
"947",93.580002,94.220001,93.290001,93.470001,11723300,90.107409
"948",93.949997,94.529999,93.75,94.32,8676100,90.926828
"949",94.410004,95.25,94.07,94.709999,8757300,91.302798
"950",94.650002,95.300003,93.129997,93.730003,9914700,90.358057
"951",93.440002,94.739998,93.010002,94.580002,10405000,91.177477
"952",95.099998,95.989998,94.309998,94.309998,24479800,90.917186
"953",94.760002,95.099998,94.480003,94.639999,9539800,91.235316
"954",95.099998,95.82,94.800003,94.910004,9796600,91.495607
"955",95.559998,95.580002,94.410004,94.699997,11033300,91.293155
"956",94.610001,96.5,94.059998,96.239998,15427500,92.777754
"957",96.470001,97.970001,96.470001,97.699997,12321800,94.18523
"958",98.489998,98.849998,97.32,97.68,12375200,94.165953
"959",97.650002,97.93,97.279999,97.730003,9475300,94.214157
"960",97.529999,98.059998,97.18,97.949997,9551000,94.426236
"961",97.830002,98.540001,97.559998,97.93,10113000,94.406959
"962",98.300003,98.709999,97.279999,97.360001,12496100,93.857465
"963",97.25,97.529999,96.75,96.779999,10120700,93.298329
"964",97.010002,97.879997,96.75,97.449997,10243000,93.944224
"965",97.75,97.790001,96.629997,97.330002,10463900,93.828545
"966",96.980003,97.779999,96.239998,96.779999,13443400,93.298329
"967",96.510002,97.440002,96.279999,96.720001,13352500,93.24049
"968",97.489998,98.059998,96.739998,97.860001,9610200,94.339477
"969",97.580002,98.699997,97.07,98.68,12961600,95.129978
"970",99.050003,100.099998,98.970001,99.940002,12508100,96.344651
"971",99.690002,100.970001,99.690002,100.419998,15439800,96.807379
"972",100.029999,100.93,99.889999,100.93,8002100,97.299034
"973",100.529999,100.860001,100.220001,100.370003,8212100,96.759182
"974",100.589996,100.949997,100.330002,100.5,8686000,96.884503
"975",100.480003,100.599998,99.860001,100.010002,9057800,96.412132
"976",99.989998,100.57,99.93,100.410004,10391500,96.797744
"977",100.720001,101.459999,100.309998,101.169998,12710800,97.530398
"978",101.57,102.57,101.230003,101.449997,10094600,97.800323
"979",101.129997,102.410004,100.709999,102.410004,13966700,98.725794
"980",101.959999,102.389999,101.199997,101.410004,11161700,97.761769
"981",101.279999,102.910004,100.980003,102.010002,11168100,98.340182
"982",101.690002,103.129997,101.580002,102.910004,7614200,99.207806
"983",102.599998,103.300003,102.410004,102.669998,9669800,98.976435
"984",103.120003,103.449997,102.790001,103.110001,11007400,99.400608
"985",103.089996,103.290001,102.169998,102.32,8922500,98.639028
"986",101.709999,102.18,101.260002,101.949997,8948800,98.949611
"987",102.330002,102.349998,101.529999,102.230003,8830500,99.221377
"988",102.18,102.709999,101.940002,102.360001,7528800,99.347549
"989",102.360001,102.68,102.110001,102.290001,6999200,99.279609
"990",102,102.419998,100.330002,100.779999,13658700,97.814046
"991",100.589996,101,100.32,100.739998,10369200,97.775223
"992",100.419998,101.110001,100.419998,100.870003,5851400,97.901401
"993",100.690002,101.080002,100.449997,100.669998,6134100,97.707283
"994",100.849998,102.220001,100.720001,102.029999,7747900,99.027259
"995",101.809998,101.970001,101.470001,101.5,5304300,98.512858
"996",101.550003,101.93,101.269997,101.32,5410900,98.338155
"997",101.610001,101.900002,100.93,101.360001,8359700,98.376979
"998",101.230003,102.07,101.050003,101.059998,7586700,98.085805
"999",101.540001,101.650002,101.019997,101.269997,6113700,98.289623
"1000",100.800003,101.150002,100.370003,100.529999,11499000,97.571404
"1001",100.529999,100.879997,99.669998,99.940002,7761300,96.998771
"1002",99.589996,100.690002,99.589996,100.389999,9384200,97.435525
"1003",100.209999,100.459999,99.959999,100.040001,7148800,97.095826
"1004",100.099998,100.830002,99.959999,100.550003,12296100,97.590819
"1005",100.610001,101.629997,100.599998,101.599998,9340900,98.609913
"1006",101.449997,101.959999,101.190002,101.519997,6404800,98.532266
"1007",101.480003,101.730003,101,101.459999,7917500,98.474034
"1008",101.190002,102.330002,101,101.949997,10270300,98.949611
"1009",102.459999,102.949997,101.57,101.660004,11421000,98.668153
"1010",101.93,102.660004,101.629997,102.650002,8240300,99.629015
"1011",102.57,103.25,102.169998,102.919998,8977600,99.891065
"1012",102.580002,102.589996,101.449997,102.419998,9355400,99.40578
"1013",102.57,102.949997,102.059998,102.730003,9575100,99.706662
"1014",102.610001,102.839996,101.68,102.629997,11105600,99.609599
"1015",103.279999,104.059998,102.940002,103.830002,17674400,100.774288
"1016",104.110001,104.610001,103.879997,104.379997,8553700,101.308097
"1017",104.18,104.470001,102.470001,102.730003,9708400,99.706662
"1018",102.339996,102.620003,101.529999,102.139999,10714800,99.134022
"1019",101.940002,102.379997,100.849998,102.029999,8424200,99.027259
"1020",101.669998,101.790001,100.660004,101.209999,15147400,98.231392
"1021",101.209999,101.269997,100.519997,100.68,9536500,97.716991
"1022",101.150002,101.589996,100.790001,101.360001,8399600,98.376979
"1023",101.150002,101.639999,101.040001,101.57,6954400,98.580797
"1024",101.949997,103.269997,101.68,102.589996,6922600,99.570776
"1025",102.330002,102.650002,102.019997,102.650002,7979600,99.629015
"1026",102.330002,103.230003,102.169998,102.830002,9613600,99.803718
"1027",102.959999,103.690002,102.809998,103.550003,7655300,100.502529
"1028",102.879997,103.07,102.040001,102.57,8533700,99.551367
"1029",102.400002,102.5,101.32,101.739998,7680800,98.745793
"1030",102.169998,103.080002,102.160004,102.68,8253100,99.658131
"1031",102.529999,102.599998,101.739998,102.389999,8755800,99.376665
"1032",102.559998,103.790001,102.540001,103.769997,8870200,100.716049
"1033",103.379997,103.889999,102.290001,102.309998,8145700,99.299017
"1034",102.690002,102.959999,101.860001,102.730003,8208300,99.706662
"1035",102.360001,103.190002,102.059998,103.080002,6632400,100.04636
"1036",103.639999,104.190002,103.5,103.540001,7426300,100.492822
"1037",103.639999,104.449997,103.529999,104.25,7007200,101.181925
"1038",104.419998,104.720001,103.949997,104.279999,7943000,101.211041
"1039",103.93,103.989998,102.959999,103.18,7775500,100.143416
"1040",103.290001,104.519997,102.830002,104.370003,9197800,101.298396
"1041",104.209999,104.760002,103.519997,103.550003,8055400,100.502529
"1042",103.730003,104.150002,102.57,103.25,11072100,100.211355
"1043",101.980003,101.980003,98.93,98.940002,18291800,96.028201
"1044",98.620003,99.550003,98.18,98.800003,14915000,95.892322
"1045",98.739998,100.43,98.309998,100.129997,12148200,97.183174
"1046",99.480003,99.540001,97.779999,98.199997,13069400,95.309974
"1047",98.199997,99.650002,98.199997,98.980003,9911300,96.067025
"1048",99.769997,99.839996,97.629997,98.269997,10017100,95.377913
"1049",98.809998,99.790001,98.32,99.739998,11199300,96.804653
"1050",99.279999,99.419998,98.540001,98.730003,8589600,96.491909
"1051",98.209999,98.690002,97.82,98.489998,9583700,96.257344
"1052",98.82,99.309998,98.480003,99.089996,7649600,96.843741
"1053",99.099998,99.279999,98.599998,99.089996,6547300,96.843741
"1054",99.239998,99.43,98.139999,99.029999,9226900,96.785104
"1055",99.279999,99.529999,99.099998,99.519997,7135400,97.263994
"1056",99.5,99.949997,99.43,99.489998,8888100,97.234675
"1057",99.550003,99.900002,99.040001,99.699997,6751800,97.439914
"1058",99.800003,100.07,99.260002,99.279999,6826200,97.029437
"1059",98.889999,98.980003,98.080002,98.5,8095000,96.267119
"1060",98.809998,98.900002,98.5,98.75,7569800,96.511452
"1061",99.120003,100.309998,99.019997,99.639999,8536500,97.381276
"1062",99.779999,99.959999,99.089996,99.529999,5848700,97.273769
"1063",99.040001,99.739998,99.010002,99.57,6072700,97.312863
"1064",99.379997,99.669998,98.720001,99.459999,8873700,97.205356
"1065",99.43,99.589996,97.809998,98.489998,8957100,96.257344
"1066",98.860001,99.589996,98.860001,99.110001,8475100,96.863292
"1067",99,99.449997,97.970001,98.360001,9662900,96.130294
"1068",98.739998,99.300003,98.110001,99.260002,9476900,97.009893
"1069",98.919998,98.919998,97.449997,97.769997,10080100,95.553664
"1070",97.690002,98.029999,96.959999,97.389999,9756400,95.182281
"1071",97.360001,97.529999,95.830002,96.809998,12113700,94.615427
"1072",96.32,97.120003,95.82,97.029999,10181100,94.830441
"1073",96.529999,96.589996,95.629997,95.779999,10270100,93.608777
"1074",95.730003,96.400002,95.400002,96.290001,10689400,94.107218
"1075",96.230003,98.050003,96.019997,97.43,11574100,95.221375
"1076",97.910004,97.93,96.800003,97.080002,8774200,94.879311
"1077",97.150002,97.32,96.480003,96.610001,8636600,94.419964
"1078",97.080002,97.559998,96.870003,97.120003,18178100,94.918405
"1079",96.900002,97,96.269997,96.540001,8816900,94.351551
"1080",96.279999,97.160004,96.029999,96.029999,10300700,93.85311
"1081",95.870003,96.25,94.839996,95.82,12200000,93.647872
"1082",95.660004,95.889999,94.199997,94.25,12854200,92.113462
"1083",94.330002,95.760002,93.800003,95.43,11256800,93.266713
"1084",94.709999,94.779999,93.800003,94.43,14015000,92.289382
"1085",94.110001,94.809998,93.620003,94.050003,15576500,91.917999
"1086",94.110001,94.540001,92.720001,92.860001,14028600,90.754972
"1087",92.389999,93.900002,92.059998,93.300003,13756500,91.185
"1088",93.599998,94.110001,92.580002,93.919998,11563000,91.790941
"1089",94.010002,95.330002,93.910004,94.519997,10595400,92.377338
"1090",94.269997,95.190002,93.330002,93.370003,10787900,91.253413
"1091",93.419998,94.830002,92.419998,94.610001,15583700,92.465302
"1092",94.050003,94.489998,91.629997,91.82,17915600,89.738547
"1093",92.440002,93.269997,90.900002,91.599998,18173100,89.523533
"1094",91.32,92.529999,90.760002,90.839996,14451100,88.780759
"1095",91.489998,92.230003,90.059998,90.550003,23120500,88.49734
"1096",89,90.610001,86.910004,90.220001,24703500,88.174819
"1097",88.580002,91.269997,88.18,90.599998,25212600,88.546202
"1098",91.129997,92.25,90.5,91.209999,18189200,89.142374
"1099",90.629997,91.889999,90.629997,91.769997,10821700,89.689677
"1100",92.860001,94.029999,92.360001,93.650002,15757000,91.527065
"1101",93.959999,94.589996,92.980003,93.129997,12733600,91.018848
"1102",94.309998,94.980003,93.870003,94.110001,11345100,91.976636
"1103",94.190002,94.529999,93.220001,94.489998,9734100,92.348019
"1104",93.849998,93.849998,92.769997,93.709999,11387700,91.585702
"1105",94.440002,95.199997,93.93,95.099998,12564100,92.944192
"1106",95.419998,95.980003,93.620003,94.589996,12409100,92.445751
"1107",93.870003,94.669998,93.220001,94.449997,9765400,92.308925
"1108",94.989998,96.889999,94.309998,96.709999,17493700,94.517696
"1109",96.559998,97.099998,94.800003,95.260002,13410000,93.100569
"1110",94.5,94.889999,93.889999,94.519997,13498500,92.377338
"1111",95.360001,95.769997,94.650002,95.07,12480000,92.914873
"1112",95.18,96.419998,94.279999,96.260002,14731400,94.0779
"1113",95.800003,97.160004,95.720001,96.589996,13233500,95.081969
"1114",96.870003,97.099998,96.07,96.279999,9087600,94.776812
"1115",95.779999,96.510002,95.610001,96.410004,7990000,94.904787
"1116",95.900002,96.400002,95.110001,95.379997,11592800,93.890862
"1117",94.959999,95.209999,93.830002,94.660004,12354900,93.182109
"1118",94.870003,95.110001,94.650002,95.089996,9351100,93.605388
"1119",94.849998,95.139999,94.190002,95.110001,8703900,93.62508
"1120",95.080002,95.75,94.529999,94.870003,9263200,93.388829
"1121",95.080002,95.739998,94.129997,95.610001,8331600,94.117274
"1122",95.370003,95.900002,95.260002,95.82,8418600,94.323994
"1123",97.199997,97.199997,96.099998,96.809998,12374200,95.298536
"1124",96.339996,96.800003,95.25,95.720001,10170600,94.225557
"1125",96.010002,96.029999,94.370003,94.779999,13747400,93.300231
"1126",94.639999,95.129997,94.360001,94.480003,9822100,93.004919
"1127",91.5,91.849998,90.110001,90.540001,19556700,89.12643
"1128",90.360001,92.870003,90.279999,92.349998,27584200,90.908169
"1129",92.32,94.669998,92.010002,94.190002,20805000,92.719446
"1130",94.669998,95.330002,94,94.949997,16220400,93.467575
"1131",94.129997,94.610001,93.07,94.370003,12868600,92.896636
"1132",93.949997,94.589996,93.349998,93.82,11831900,92.35522
"1133",92.900002,93.129997,91.370003,91.699997,15735900,90.268316
"1134",91.230003,92.059998,90.760002,91.379997,15883800,89.953312
"1135",90.720001,90.730003,88.199997,88.669998,22279400,87.285623
"1136",88.860001,91.540001,88.849998,89.199997,21522200,87.807348
"1137",88.709999,89,86.599998,86.599998,24568300,85.247942
"1138",87.529999,88.599998,86.5,86.900002,21373600,85.543261
"1139",86.379997,89.199997,86.190002,86.410004,26372400,85.060913
"1140",87.239998,89.900002,87.150002,89.019997,23323000,87.630158
"1141",90.370003,91.160004,88.400002,91.160004,22882700,89.736753
"1142",90.209999,93.639999,89.610001,93.639999,38469000,92.17803
"1143",92.959999,93.669998,92.449997,93.330002,17871800,91.872872
"1144",93.519997,95.18,93.050003,94.589996,13706500,93.113195
"1145",94.220001,94.25,92.980003,93.779999,6875700,92.315843
"1146",93.989998,94.43,92.620003,93.209999,10581500,91.754743
"1147",93.330002,93.860001,92.889999,93.07,9892100,91.616929
"1148",92.769997,93.389999,92.510002,93.019997,8743400,91.567707
"1149",92.419998,93.129997,92.059998,92.449997,11337200,91.006606
"1150",92.25,93.050003,91.809998,92.830002,10220400,91.380678
"1151",92.099998,92.400002,89.5,90.290001,18502400,88.880334
"1152",90.239998,91.410004,89.019997,89.809998,16670700,88.407824
"1153",90.650002,91.480003,90,90.720001,13590700,89.303621
"1154",91.25,92.269997,91,92.230003,15487500,90.790048
"1155",92.300003,92.779999,91.370003,92.099998,14488400,90.662072
"1156",91.239998,91.339996,89.82,90.330002,15176300,88.91971
"1157",90.879997,91.43,89.110001,90,17469000,88.59486
"1158",88.949997,89.889999,87.260002,89.739998,23272100,88.338918
"1159",89.739998,90.660004,88.510002,88.959999,18759600,87.571097
"1160",88.980003,91.190002,88.980003,91.120003,17713100,89.697377
"1161",91.139999,91.779999,90.379997,91.089996,16761000,89.667839
"1162",91.739998,91.989998,91.010002,91.870003,14276400,90.435667
"1163",92.309998,92.970001,91.32,92.870003,13559000,91.420055
"1164",92.279999,92.480003,90.790001,90.889999,14706300,89.470965
"1165",90.610001,91.940002,90.470001,91.760002,10672500,90.327384
"1166",91.239998,91.599998,90.599998,90.949997,12301500,89.530025
"1167",90.879997,90.93,87.82,87.949997,17829700,86.576863
"1168",88.220001,88.260002,86.029999,87.580002,22683000,86.212645
"1169",87.160004,88.419998,86.25,87.419998,22679900,86.055139
"1170",87.849998,89.589996,87.5,89.580002,20306300,88.18142
"1171",90.900002,92.330002,90.809998,92.25,21900900,90.809732
"1172",91.639999,92.269997,90.510002,91.459999,19632200,90.032065
"1173",92.389999,92.540001,91.699997,92.360001,12809000,90.918015
"1174",92.099998,92.279999,90.959999,91.5,12185900,90.749412
"1175",91.400002,92.290001,91.239998,91.559998,11360700,90.808917
"1176",91.739998,91.739998,90.300003,91.010002,12952900,90.263434
"1177",90.019997,90.830002,89.790001,90.599998,12240600,89.856793
"1178",91.459999,92.660004,91.019997,92.370003,14843000,91.612278
"1179",92.699997,93.449997,92.279999,93.370003,12061000,92.604075
"1180",92.75,93.07,92.290001,93.050003,11758700,92.2867
"1181",91.989998,91.989998,90.389999,91.010002,19177900,90.263434
"1182",89.639999,90.419998,88.580002,89.440002,19350600,88.706313
"1183",89.400002,89.940002,88.849998,89.919998,15959900,89.182371
"1184",89.260002,89.550003,88.739998,89.010002,12771800,88.27984
"1185",89.330002,89.779999,89.129997,89.419998,9990700,88.686473
"1186",89.57,89.699997,89.080002,89.599998,9925700,88.864996
"1187",89.129997,89.18,88.080002,88.650002,13984000,87.922792
"1188",88.889999,89.279999,88.339996,88.540001,13090600,87.813694
"1189",88.339996,88.519997,87.349998,88.040001,13793700,87.317796
"1190",87.93,88.019997,87.129997,87.620003,13493800,86.901243
"1191",87.959999,87.959999,86.93,87.18,13467600,86.46485
"1192",87.07,87.190002,86.519997,86.739998,12527600,86.028457
"1193",86.410004,86.599998,85.32,85.629997,16070500,84.927562
"1194",86.120003,86.379997,85.120003,85.160004,14503800,84.461423
"1195",84.82,85.529999,84.239998,84.260002,17195500,83.568805
"1196",84.93,84.93,84,84.019997,13004700,83.330768
"1197",84.43,84.720001,84.059998,84.220001,10792900,83.529132
"1198",83.900002,84.18,82.68,83.870003,16799900,83.182005
"1199",83.709999,84.860001,83.269997,84.760002,13516200,84.064703
"1200",84.540001,84.849998,84.019997,84.080002,12979700,83.390281
"1201",83.540001,86.370003,83.43,86.07,18745700,85.363955
"1202",85.190002,85.5,84.330002,84.410004,12738500,83.717576
"1203",84.669998,85.400002,84.389999,84.540001,36083500,83.846507
"1204",85.019997,85.779999,85.010002,85.43,17450700,84.729205
"1205",85.300003,85.779999,84.5,84.519997,10174300,83.826667
"1206",85.050003,85.57,84.769997,84.860001,11934700,84.163881
"1207",85.300003,85.57,84.089996,84.32,14400700,83.62831
"1208",84.040001,84.050003,83.330002,83.580002,11579300,82.894383
"1209",84.269997,85.82,84.25,85.629997,15653200,84.927562
"1210",84.849998,85.339996,84.459999,85,13354000,84.302732
"1211",85.699997,86,84.260002,84.459999,14522300,83.767161
"1212",84.089996,84.940002,83.849998,84.300003,11297400,83.608478
"1213",85.150002,85.639999,84.199997,85.129997,10916400,84.431663
"1214",85.010002,86.169998,84.760002,85.75,11836100,85.04658
"1215",85.800003,85.900002,84.019997,84.059998,16257100,83.370441
"1216",84,84.730003,83.809998,84.650002,13281800,83.955605
"1217",85.370003,86.040001,84.769997,85.559998,13372400,84.858136
"1218",85.919998,86.25,85.239998,85.339996,9880500,84.63994
"1219",85.599998,87.480003,85.529999,86.629997,15693800,85.919358
"1220",87.139999,88.529999,87.139999,88.080002,15332800,87.357468
"1221",87.879997,88.160004,87.110001,87.730003,9570800,87.010341
"1222",87.139999,87.360001,86.160004,86.93,14430100,86.216901
"1223",87.129997,88.099998,87.080002,87.239998,11593600,86.524355
"1224",87.379997,87.620003,86.690002,86.879997,10100500,86.167308
"1225",87.040001,87.800003,86.339996,87.459999,8663600,86.742552
"1226",87.360001,88.379997,87.309998,87.540001,9866100,86.821897
"1227",87.190002,87.360001,86.660004,86.970001,8405700,86.256573
"1228",87.410004,87.599998,86.760002,87.010002,10534600,86.296246
"1229",87.220001,87.860001,87.040001,87.800003,9633800,87.079767
"1230",87.5,88.07,86.959999,87.870003,12534100,87.149192
"1231",88.669998,88.669998,87.220001,87.370003,13947700,86.653294
"1232",87.849998,88.949997,87.699997,88.849998,12257100,88.121149
"1233",89.419998,89.879997,88.949997,89.110001,10343700,88.379018
"1234",89.970001,90.089996,88.519997,88.610001,11895000,87.88312
"1235",89.650002,89.959999,87.790001,88.190002,11273500,87.466567
"1236",88,88.099998,86.919998,87.599998,9992500,86.881403
"1237",88.470001,89.07,87.82,88.989998,11390300,88.26
"1238",88.529999,88.57,86.650002,86.779999,11997800,86.779999
"1239",86.889999,87.459999,86.419998,87.019997,9220800,87.019997
"1240",87.279999,87.730003,86.400002,86.559998,8570100,86.559998
"1241",86.93,87.339996,86.75,86.970001,8691000,86.970001
"1242",86.800003,87.620003,86.599998,87.349998,8293200,87.349998
"1243",87.309998,87.459999,86.779999,86.849998,6371000,86.849998
"1244",86.470001,87.209999,86.209999,86.989998,9615400,86.989998
"1245",87.389999,87.400002,86.910004,87.129997,7268800,87.129997
"1246",87.279999,87.440002,86.959999,87.209999,8347300,87.209999
"1247",86.989998,87.099998,86.5,86.519997,7498400,86.519997
"1248",86.040001,86.370003,85.029999,85.349998,11266000,85.349998
"1249",85.300003,85.889999,84.769997,85.110001,10771800,85.110001
"1250",85.110001,85.57,84.82,85.110001,8025200,85.110001
"1251",85.099998,85.580002,84.879997,85.199997,14612900,85.199997
"1252",85.25,85.470001,84.800003,85.129997,8944200,85.129997
"1253",85.120003,85.589996,84.910004,85.139999,9252400,85.139999
"1254",85.230003,85.839996,84.860001,84.949997,8170100,84.949997
"1255",84.699997,84.889999,83.779999,84.220001,12528800,84.220001
"1256",84.129997,85,83.980003,84.279999,11252100,84.279999
"1257",84.18,85.209999,83.93,84.849998,12219700,84.849998
"1258",85.290001,85.43,84.489998,84.580002,7978100,84.580002
"1259",85.839996,85.970001,85,85.209999,10132600,85.209999
