"","OXY.Open","OXY.High","OXY.Low","OXY.Close","OXY.Volume","OXY.Adjusted"
"438",104.120014,104.43001,102.450002,103.520009,3273900,89.529127
"439",101.480011,101.810001,100.390002,101.030003,5198000,87.375649
"440",100.870013,100.970006,99.700005,99.890005,4576500,86.853946
"441",101.120011,101.519999,100.510013,100.860012,2720000,87.697362
"442",100.920009,101.810001,100.400011,100.699998,2693500,87.558231
"443",100.380001,100.650001,98.110007,98.440004,4017100,85.593176
"444",99.090006,99.989998,97.999997,99.980013,3725900,86.932207
"445",99.960004,100.410012,98.490001,98.920007,2777000,86.010536
"446",98.890004,99.740008,97.860009,98.900005,2994700,85.993145
"447",99.260005,100.880006,99.070012,100.580003,5014500,87.453896
"448",100.959997,101.970015,100.080006,101.500005,2756100,88.253834
"449",100.530006,100.530006,97.890011,97.960009,4444500,85.175822
"450",97.880002,98.500002,97.510009,97.730005,3372300,84.975834
"451",96.51,96.640004,95.00001,95.750012,4148200,83.254239
"452",95.820003,98.060002,95.500006,97.620003,4467800,84.880188
"453",98.890004,99.340004,97.999997,99.169997,3810900,86.227902
"454",99.730015,99.879997,98.360005,98.41001,3415700,85.567095
"455",96.900003,97.550013,94.720001,94.850004,6219400,82.471686
"456",94.000001,94.540009,91.850001,94.430007,7072700,82.1065
"457",94.920003,95.740004,94.180009,95.230014,3616500,82.802103
"458",95.029996,98.240002,94.510006,97.480015,4839800,84.758469
"459",97.490008,97.490008,95.330015,96.470013,3436900,83.880276
"460",95.330015,95.580005,93.750002,94.419998,3071400,82.097797
"461",93.910009,95.150007,93.28,93.290001,3992700,81.115269
"462",90.999997,92.090006,90.760008,91.379999,4508100,79.45453
"463",91.330003,91.440004,89.400007,89.610001,5766900,77.915525
"464",90.800011,91.05001,88.680006,88.810002,4763800,77.219929
"465",89.460012,91.190006,89.26001,91.120008,4230200,79.228469
"466",90.629996,90.860009,88.400006,88.570005,5091600,77.011252
"467",89.250001,89.700001,87.150006,87.26,6340500,75.872208
"468",88.380004,88.970008,87.669997,88.730003,4567500,77.15037
"469",88.260009,88.800009,87.669997,87.970007,3428200,76.489557
"470",88.160008,89.380005,87.73001,88.220006,3500200,76.706929
"471",88.589999,89.08001,87.630009,88.610008,4516300,77.046035
"472",87.130004,88.020004,86.47001,87.920003,3382600,76.446078
"473",88.230014,88.320006,87.180009,88.220006,3399900,76.706929
"474",89.100004,90.260003,88.150007,90.110006,4489800,78.350277
"475",89.730012,92.069997,88.810002,91.900005,5853300,79.906674
"476",92.450006,92.770003,91.470007,91.739999,4475600,79.767549
"477",91.590002,91.720005,90.710003,91.220009,3748100,79.31542
"478",91.480008,93.780005,91.210008,92.889998,3849900,80.767468
"479",91.870011,92.58001,91.199999,92.380008,3737300,80.324034
"480",92.680011,92.710006,89.559997,89.820012,4836900,78.098128
"481",88.749997,89.15,86.930003,87.879999,5841000,76.411295
"482",87.760005,88.300013,86.930003,87.699999,3372400,76.254786
"483",86.840003,87.130004,84.420003,86.930003,5847700,75.585277
"484",85.250005,85.47,83.550005,84.280006,7955800,73.281116
"485",85.570001,86.080007,84.790004,85.02,3963800,73.924538
"486",84.150011,85.46,83.58,83.760008,3893500,72.82898
"487",82.300006,82.669999,81.440001,81.660013,5417300,71.003043
"488",81.78,82.43001,79.580004,79.9,7182300,69.472719
"489",80.699999,81.680007,79.149997,79.230004,5590400,68.89016
"490",78.860003,80.200003,78.429997,78.670002,6186500,68.403241
"491",79.249998,81.330008,79.120003,79.650002,9583600,69.255346
"492",79.980007,81.029997,79.780005,80.870007,5148700,70.316135
"493",80.91001,82.5,80.180009,80.840004,4037300,70.290048
"494",80.059998,81.170001,78.089999,81.110004,5431300,70.524812
"495",81.820003,81.820003,80.339999,81.380004,4132800,70.759576
"496",81.500007,81.860007,80.790007,81.020004,3101800,70.446558
"497",82.040007,83.750007,82.040007,82.890003,3981400,72.072514
"498",81.500007,81.560004,79.610006,80.290003,4836200,69.811825
"499",80.130005,80.410006,78.129994,79.27,7023400,68.924936
"500",77.870011,79.070006,76.590001,78.570002,8468300,68.316291
"501",79.169999,80.540009,78.220002,80.160015,7401600,69.698801
"502",80.37001,81.550011,80.000001,81.180002,5691700,70.585675
"503",81.990002,84.630006,81.930005,84.570008,6329400,74.02568
"504",85.710006,88.180002,84.600003,84.940009,7726400,74.349549
"505",84.270006,85.550008,83.480015,85.050003,4392100,74.445828
"506",85.76001,86.190001,82.990003,83.160003,4916800,72.791476
"507",84.03,84.580009,82.86,83.58,5002200,73.159108
"508",83.040008,84.180005,82.750006,83.269996,3796600,72.887756
"509",83.570007,84.370006,82.700002,83.480015,4882100,73.071589
"510",84.210008,85.250005,83.51001,85.240004,5275000,74.612139
"511",84.39,84.449998,83.070003,83.810005,6329900,73.360435
"512",84.500002,85.000007,83.51001,84.010006,4442900,73.5355
"513",84.290007,85.11,83.269996,84.41001,6766000,73.88563
"514",84.470007,84.730006,79.100009,79.27,10904900,69.386485
"515",79.770005,80.570004,78.629999,79.490004,11724000,69.579059
"516",79.070006,79.09,76.929999,77.330003,8257500,67.688371
"517",77.260013,79.480003,77.099999,79.030003,6438800,69.176411
"518",79.420005,81.020004,79.169999,80.290003,6517500,70.279313
"519",79.620007,81.080001,79.000008,80.940013,4963800,70.848278
"520",83.600002,85.830001,83.269996,85.770003,8299200,75.076057
"521",85.930001,86.190001,84.280006,85.94001,5318800,75.224868
"522",86.750003,88.72001,86.400011,88.040005,4241800,77.063032
"523",87.390004,87.879999,86.250006,86.47001,3373300,75.688786
"524",84.800005,85.879997,84.340004,85.250005,3217200,74.620893
"525",85.040002,85.46,84.190006,85.190007,3439000,74.568377
"526",85.429997,85.980006,82.890003,83.239994,3442900,72.861494
"527",83.560006,85.550008,83.560006,84.570008,3796200,74.02568
"528",83.58,84.500002,82.900003,83.94,4947600,73.474222
"529",84.250012,85.680003,83.989997,85.330012,3049400,74.690925
"530",85.160005,85.879997,84.500002,85.480009,2369100,74.822221
"531",86.040011,86.63,84.040001,86.550001,4130400,75.758804
"532",86.500012,87.470011,85.770003,86.940003,2918200,76.10018
"533",87.35,87.860005,86.390002,87.170008,3950600,76.301507
"534",86.220003,87.250007,85.810007,87.200003,3989000,76.327762
"535",85.1,85.519997,84.180005,84.960003,4064500,74.367049
"536",84.920007,85.210001,82.380005,83.739998,3552300,73.299157
"537",84.290007,84.75,82.750006,83.520003,4757900,73.106591
"538",85.490002,87.510006,84.210008,87.319997,5434600,76.432796
"539",87.660004,89.320008,86.290002,88.620009,4853400,77.57072
"540",88.760006,89.690008,88.300013,89.230007,3251800,78.104663
"541",88.920004,89.550004,86.780005,87.030003,3624600,76.178959
"542",87.650003,88.330007,86.000008,87.820002,3398300,76.870459
"543",86.670003,86.670003,84.220009,85.650008,4630300,74.971024
"544",87.480012,89.270003,87.410005,88.570005,3341600,77.52695
"545",89.030006,89.62001,88.239999,88.260009,3325400,77.255605
"546",89.010012,91.630005,89.010012,90.739998,3970500,79.426385
"547",90.350003,91.550014,90.150009,91.140002,3453400,79.776516
"548",90.700003,91.500002,90.260003,90.51001,2756000,79.225072
"549",89.86,91.500002,89.340001,91.400001,2473800,80.004098
"550",90.900012,91.089997,89.540003,90.050009,3064600,78.822425
"551",90.700003,90.820005,89.51,89.890002,2879200,78.682368
"552",89.790009,89.910004,88.530001,89.030006,5111600,77.929597
"553",89.400007,89.530002,88.749997,89.26001,3448200,78.130925
"554",89.460012,89.730012,88.570005,88.710009,3250100,77.649499
"555",88.510007,88.980009,88.320006,88.620009,2284700,77.57072
"556",88.890001,89.490007,87.769997,88.129998,2686500,77.141804
"557",87.760005,88.960007,87.430007,88.830004,3393700,77.754532
"558",88.320006,88.480005,87.230005,87.26,4114500,76.380279
"559",86.83001,88.160008,86.190001,87.900009,2813000,76.940491
"560",87.900009,88.440001,86.959997,87.500005,2118900,76.59036
"561",87.400004,87.920003,86.9,87.450001,2037100,76.54659
"562",87.720001,87.720001,86.150005,86.230004,2461300,75.478705
"563",85.810007,85.910008,84.23001,84.280006,3964800,73.771836
"564",85.169998,85.46,84.449998,85.010015,3651800,74.410826
"565",85.2,85.570001,82.610002,83.110006,5491800,72.747713
"566",82.390006,83.190005,82.250002,82.650005,5061900,72.345066
"567",83.050009,85.120001,82.820012,84.3,4735300,74.274613
"568",84.730006,87.19001,84.680002,87.150006,4827500,76.785682
"569",86.850003,87.300004,86.30001,86.320004,2468400,76.054388
"570",86.910009,87.600006,86.370009,86.440007,3074300,76.160119
"571",86.949996,87.200003,85.920001,86.860012,3050200,76.530175
"572",87.110003,90.58,87.019995,90.460005,5120200,79.702039
"573",90.820005,93.599997,90.620003,91.950002,6303800,81.014838
"574",91.650007,91.920007,89.930006,90.060002,6733700,79.349606
"575",90.060002,90.300007,88.949999,89.250001,4030800,78.635935
"576",88.839997,89.109997,87.35,87.470011,4803700,77.06763
"577",86.760011,87.850005,86.150005,87.600006,6872700,77.182166
"578",88.250008,88.350009,86.910009,87.390004,7859400,76.997137
"579",86.370009,87.280002,86.000008,86.810008,2986600,76.486118
"580",87.280002,87.419998,85.140003,85.330012,4340000,75.182131
"581",85.000007,85.610005,84.570008,85.010015,3364800,74.90019
"582",85.710006,86.349999,84.520004,86.260007,3889000,76.001526
"583",85.750009,86.599997,85.290008,86.060005,3952700,75.825309
"584",86.640001,87.390004,86.080007,86.380002,3807700,76.10725
"585",86.390002,86.750003,84.520004,85.150004,6282600,75.02353
"586",85.240004,85.280008,83.200006,83.680001,5054300,73.728347
"587",84.3,85.519997,83.839999,85.390009,4879800,75.234993
"588",86.000008,86.110009,84.440005,85.010015,4125200,74.90019
"589",84.379999,84.790004,84.03,84.199999,2448100,74.186505
"590",84.41001,84.950002,83.339995,83.410009,4393900,73.490464
"591",83.200006,83.450004,82.020005,82.220007,4888200,72.441983
"592",83.140009,83.790003,82.62001,82.62001,3570300,72.794416
"593",82.5,83.239994,81.800001,81.930005,3632600,72.18647
"594",81.940006,82.170002,80.610007,81.700008,5917700,71.983826
"595",82.320008,83.570007,82.020005,83.170003,6193800,73.279001
"596",83.710004,84.780003,83.420002,84.600003,5273800,74.538938
"597",84.470007,86.080007,84.310009,85.519997,4432500,75.349522
"598",85.610005,85.620006,83.790003,84.349997,3844900,74.318664
"599",84.010006,84.170005,82.309999,82.810003,4552600,72.961814
"600",81.700008,82.040007,80.650003,81.280003,4259700,71.613769
"601",81.570005,82.010012,80.319998,80.679998,5073800,71.08512
"602",83.360004,83.900012,79.790006,82.519994,11509500,72.706294
"603",81.489998,82.630003,80.170008,80.440008,7566700,70.873671
"604",81.660013,81.660013,78.080006,78.960004,9032100,69.569677
"605",79.300011,80.250007,78.75001,79.060005,6787700,69.657785
"606",79.730009,80.390004,77.92,78.330012,6000900,69.014607
"607",78.140003,78.500003,77.670009,77.830008,5914800,68.574065
"608",78.300009,79.730009,77.850001,79.580004,6860900,70.115943
"609",78.269999,78.580002,76.87001,77.449998,7145700,68.239248
"610",77.819999,78.180007,76.370006,76.410009,5103900,67.32294
"611",76.269997,77.670009,76.15001,76.650006,5657300,67.534396
"612",76.890004,77.170005,76.300007,76.530004,3072200,67.428664
"613",75.929998,76.110006,74.78,74.860007,7271100,65.957272
"614",75.090003,75.250002,73.7,73.97,6500300,65.173109
"615",74.340001,74.949999,73.480012,73.920003,5611700,65.129058
"616",73.88,73.91001,72.430006,73.810001,8953200,65.032139
"617",74.880001,75.690009,74.670006,75.460004,5679500,66.485915
"618",75.07001,75.360004,74.33,74.870008,6312700,65.966084
"619",74.860007,75.360004,74.260009,75.109997,3358300,66.177532
"620",75.929998,76.180013,75.380005,76.170004,2136800,67.111477
"621",75.450004,75.95,74.630002,75.240001,4093100,66.292075
"622",74.949999,75.849999,74.250009,75.480006,6228900,66.503538
"623",74.809995,76.290006,74.69,76.200006,4837700,67.137912
"624",76.58,76.999998,75.929998,76.260004,4582200,67.190774
"625",76.269997,76.279998,74.910011,75.209998,6718400,66.265641
"626",75.79001,75.919997,73.400005,73.580013,7142300,64.829501
"627",73.330007,73.800008,72.690006,73.690007,5921000,64.926414
"628",73.540009,75.000003,73.25,74.489998,5592400,65.631267
"629",74.139999,74.560004,73.419999,74.520001,4499100,66.137145
"630",74.990003,75.550004,74.78,75.370012,5205000,66.891537
"631",75.320008,75.550004,74.870008,75.350003,3766000,66.873778
"632",75.900004,76.500009,75.620011,76.010005,5306000,67.459537
"633",76.31,76.910006,75.79001,76.420002,5258700,67.823412
"634",76.480015,76.520003,75.030006,75.43001,4925600,66.944785
"635",75.230008,76.320001,75.209998,76.170004,3522200,67.601537
"636",76.390007,76.800012,76.060002,76.520003,3988000,67.912164
"637",76.67,78.629999,76.480015,78.470001,5222300,69.642804
"638",78.800006,79.050012,78.220002,78.240004,5280500,69.43868
"639",78.449999,79.120003,78.180007,79.020002,4394700,70.130934
"640",77.850001,78.39001,77.420003,78.140003,7228800,69.349928
"641",77.840001,78.210002,77.340004,77.520004,1615100,68.799673
"642",77.940009,78.030009,76.690002,76.890004,2727100,68.240543
"643",77.210008,77.210008,76.040008,76.94,2966100,68.284915
"644",76.330002,76.590001,75.300006,75.380005,3427700,66.900406
"645",75.169995,76.680001,74.820003,76.610003,4631400,67.99204
"646",78.330012,78.500003,77.280007,78.160005,4016100,69.36768
"647",78.020001,79.320004,77.850001,78.470001,3373900,69.642804
"648",78.510004,79.880006,78.470001,79.840003,3934200,70.858692
"649",79.559994,80.170008,79.260007,79.880006,3746900,70.894196
"650",80.280002,82.000003,79.919994,81.720002,8744800,72.527208
"651",81.610008,82.450003,81.600008,82.109997,5647100,72.873332
"652",82.980011,83.170003,82.230008,83.010005,5366400,73.672097
"653",82.930006,83.170003,82.59,83.080011,3616600,73.734228
"654",83.100005,83.500009,82.209998,82.669999,3207000,73.370338
"655",82.330009,82.820012,82.199997,82.490007,2703200,73.210594
"656",82.390006,82.559997,82.070009,82.290005,3200600,73.033091
"657",82.730012,82.990003,82.380005,82.390006,3534500,73.121842
"658",82.440002,82.580007,81.610008,82.580007,4982800,73.29047
"659",82.390006,83.660007,82.170002,83.600002,5216600,74.195724
"660",83.600002,83.720005,82.700002,82.919997,4318000,73.592214
"661",83.050009,83.830006,83.050009,83.400008,3451100,74.018228
"662",83.610003,84.140002,83.230001,84.060003,3516600,74.603979
"663",84.530005,84.580009,83.019998,83.839999,3496600,74.408724
"664",84.03,85.250005,83.810005,85.11,4377900,75.535861
"665",85.160005,86.339998,85.040002,85.320003,6264500,75.72224
"666",86.050012,88.589999,85.650008,88.270002,14474200,78.34039
"667",88.510007,88.510007,87.160015,87.679997,7563100,77.816755
"668",87.73001,88.52,87.500005,87.990009,7094800,78.091893
"669",88.52,88.740004,87.810001,88.410006,4972300,78.464645
"670",87.850005,88.72001,87.510006,88.680006,4271100,78.704272
"671",88.620009,88.740004,87.750004,88.170001,4321500,78.251638
"672",88.160008,88.600007,88.100003,88.36001,3306400,78.420272
"673",88.239999,88.250008,87.090001,87.210004,3557200,77.399632
"674",87.309996,87.500005,86.490003,86.930003,3668500,77.151129
"675",87.100002,87.380003,86.570002,86.940003,2488500,77.160004
"676",86.740002,87.309996,86.45,86.910009,4321400,77.133384
"677",87.200003,87.250007,84.620013,84.709997,9802100,75.180854
"678",85.1,86.30001,85.1,85.800006,6033000,76.148247
"679",85.76001,86.160006,84.420003,84.510011,6052500,75.003365
"680",83.999998,84.280006,83.090004,83.430003,4363200,74.044848
"681",83.999998,83.999998,83.360004,83.610003,3912900,74.2046
"682",85.030009,85.550008,82.109997,82.130007,6649200,72.891091
"683",82.510001,82.820012,81.110004,81.78,5740200,72.580456
"684",81.650012,82.630003,81.470004,82.230008,5292200,72.979842
"685",82.240001,82.550004,81.920004,82.330009,5119100,73.068594
"686",81.860007,82.86,81.210005,82.650005,3718700,73.352594
"687",82.390006,82.480006,80.930012,81.640003,3955700,72.456208
"688",82.170002,82.830005,81.930005,82.450003,3835800,73.17509
"689",82.610002,82.610002,81.370003,81.890001,3894200,73.246639
"690",82.030006,82.209998,81.610008,81.690016,4212500,73.067761
"691",82.060009,82.540003,81.839997,82.400007,4167300,73.702814
"692",82.240001,83.330002,81.940006,82.879994,3111200,74.132139
"693",83.110006,84.240003,83.019998,83.590009,3967800,74.767213
"694",83.629997,83.960002,83.200006,83.279997,4864100,74.489923
"695",83.590009,84.700004,83.430003,84.400001,5546400,75.491712
"696",84.019999,84.510011,83.31,83.67,7951200,74.838762
"697",82.700002,83.279997,82.250002,82.5,4961200,73.792253
"698",81.820003,81.940006,79.300011,80.180009,8455100,71.717134
"699",80.769998,80.900009,78.500003,78.629999,8030500,70.330725
"700",78.250005,79.050012,77.940009,78.360007,6410600,70.08923
"701",78.600004,79.149997,78.410003,78.66001,4073600,70.357568
"702",78.930002,79.249998,77.790004,78.050003,6306600,69.811947
"703",78.150004,78.440006,77.210008,78.010008,6051600,69.776173
"704",77.590002,78.350006,77.520004,78.129994,4099100,69.883495
"705",78.1,78.740009,77.819999,78.370016,5586900,70.098182
"706",78.449999,79.210003,77.910007,78.950003,4369200,70.616953
"707",79.599997,81.730003,79.249998,80.679998,8935400,72.164349
"708",80.590006,81.680007,80.090001,81.059999,8652000,72.504242
"709",80.990009,82.090003,80.510006,81.820003,7660400,73.184029
"710",80.810001,82.000003,80.810001,81.849998,5529800,73.210858
"711",82.840006,83.230001,79.980007,81.120005,10963800,72.557914
"712",81.580006,82.080002,80.470003,81.570005,6692600,72.960418
"713",81.620009,81.800001,81.000002,81.360002,5160500,72.77258
"714",83.999998,84.739999,83.500009,84.199999,15290000,75.31282
"715",83.560006,83.750007,82.460004,83.390007,8160300,74.588321
"716",82.540003,82.800003,80.679998,80.699999,6371400,72.18224
"717",81.839997,81.860007,80.530008,81.600008,4666800,72.987254
"718",80.950006,81.320007,79.47001,80.450001,6174200,71.958628
"719",80.590006,81.139999,79.400011,79.910001,4984700,71.475625
"720",80.35,80.600006,79.160006,79.610006,4701800,71.207294
"721",79.680004,80.740003,79.000008,80.560003,4162300,72.05702
"722",80.879999,82.550004,80.470003,81.690016,5716100,73.067761
"723",81.860007,84.559999,81.860007,84.330003,7699200,75.429102
"724",83.590009,87.920003,82.550004,85.550008,9944400,76.520337
"725",85.400002,86.930003,84.510011,86.66001,5886700,77.513181
"726",87.37001,88.040005,86.000008,87.860005,9754800,78.586518
"727",88.400006,89.890002,88.180002,89.26001,8160700,79.838755
"728",88.480005,88.849998,87.050005,87.55001,7557200,78.309242
"729",88.089994,88.460003,86.910009,88.089994,5581800,78.792232
"730",88.920004,91.990005,88.90001,90.760008,12350800,81.18043
"731",90.69001,90.999997,89.100004,89.360011,6512800,79.928201
"732",89.540003,89.95,88.640003,89.250001,5792300,79.829802
"733",89.24,89.930006,88.849998,89.280004,4442400,79.856638
"734",89.280004,89.340001,87.890008,88.200004,6149800,78.89063
"735",87.900009,89.180003,87.900009,89.170002,5444600,79.758247
"736",89.070009,90.530003,88.849998,90.530003,5818500,80.974702
"737",90.500009,91.430004,90.269996,91.03,6237900,81.421925
"738",90.520002,91.089997,89.919997,90.930007,4196200,81.332486
"739",90.540012,91.930008,90.230001,91.03,4549900,81.421925
"740",91.140002,92.840009,90.67,92.840009,6746700,83.04089
"741",92.840009,93.740001,92.680011,93.690005,3499000,83.80117
"742",93.589996,94.419998,93.020001,93.060005,4427000,83.237666
"743",92.58001,93.350007,90.290006,91.099998,7972700,81.484535
"744",90.000004,90.570007,88.90001,90.530003,4842800,80.974702
"745",90.200006,91.220009,89.430009,90.780002,4026100,81.198313
"746",92.500003,93.490003,92.240004,92.650008,5224200,82.870944
"747",92.440006,94.900009,92.150004,94.55001,7255300,84.570403
"748",94.460002,95.560004,93.9,94.750003,6378400,84.749288
"749",94.750003,95.570004,92.069997,92.069997,10009100,82.352152
"750",93.000007,94.300003,92.459999,94.270009,7049500,84.319956
"751",93.949996,95.310005,93.780005,94.26,6694900,84.311003
"752",93.430006,94.410005,92.770003,93.380001,5423000,83.523887
"753",92.94001,93.400011,91.860002,92.550007,6045800,83.352775
"754",93.010008,93.620007,92.04001,93.12001,6719900,83.866133
"755",93.070006,93.390002,92.090006,92.290008,4478100,83.118613
"756",91.39,92.540006,90.610003,91.250011,5049300,82.181967
"757",91.900005,92.290008,90.629996,90.950009,3155900,81.911777
"758",91.010006,93.530007,90.810004,93.040011,4156900,83.794084
"759",93.160006,93.350007,91.32001,91.890005,2504700,82.75836
"760",92.660009,93.239997,91.809997,92.610005,2777800,83.40681
"761",92.40001,93.250006,92.2,92.429997,2959400,83.24469
"762",92.629999,93.200009,91.760001,91.760001,3193300,82.641276
"763",90.820005,90.94,88.489998,88.940006,5671400,80.10152
"764",89.760007,90.610003,88.560004,89.919997,7725300,80.984124
"765",88.839997,89.600001,87.560003,88.630002,5879200,79.822323
"766",89.250001,89.250001,87.890008,88.670006,3610900,79.858351
"767",89.930006,90.050009,88.290012,89.250001,3602600,80.380709
"768",89.910004,91.260012,89.520009,90.31,3514500,81.33537
"769",89.990003,90.269996,89.209998,89.230007,3586100,80.362702
"770",89.919997,90.60001,89.700001,90.019998,2954400,81.074187
"771",90.070002,91.360005,89.910004,90.570007,3427600,81.569538
"772",90.100005,90.200006,89.030006,89.760007,2537600,80.840033
"773",90.050009,91.089997,89.350002,90.830006,2460500,81.8037
"774",91.550014,92.190007,90.540012,90.839999,3159300,81.8127
"775",91.449997,91.68001,89.59,89.940007,5452100,81.002145
"776",90.16001,90.210007,89.120006,89.280004,4764300,80.40773
"777",90.450004,90.720004,89.450003,90.420002,4039900,81.43444
"778",90.22,90.390007,89.480006,90.22,4162100,81.254313
"779",90.180012,90.96001,89.5,90.51001,2809600,81.515503
"780",90.639997,90.900012,88.740004,89.660006,4319400,80.749969
"781",89.80001,90.230001,89.400007,89.940007,3294400,81.002145
"782",90.200006,91.670009,90.140009,91.270005,2957700,82.199974
"783",91.640006,92.410003,90.920006,92.090006,4188800,82.938487
"784",92.099999,92.590003,91.610012,91.970012,2601800,82.830416
"785",92.030009,92.670002,91.800005,92.030009,2806600,82.884451
"786",92.160005,92.269998,90.379998,90.999997,3132300,81.956798
"787",90.720004,91.23001,90.180012,91.05001,2405400,82.00184
"788",90.31,90.900012,89.780009,90.750007,2584200,81.731651
"789",90.720004,90.739998,89.430009,90.480015,3967500,81.488489
"790",90.400008,90.550005,86.12001,88.320006,8476300,79.543133
"791",88.52,89.80001,88.170001,89.050015,5514700,80.200597
"792",89.650005,90.100005,89.109997,89.850007,3543500,80.921089
"793",89.680008,89.960001,88.460003,88.920004,3714100,80.083506
"794",88.849998,88.890001,88.07,88.150007,3782600,79.390028
"795",88.270002,88.749997,87.810001,88.180002,3394600,79.417042
"796",87.990009,88.310006,87.62,87.879999,3157300,79.146852
"797",88.089994,88.820003,87.150006,88.480005,4162400,79.687232
"798",88.220006,89.040007,87.91001,88.280003,3740200,79.507105
"799",87.850005,88.419999,87.519999,88.290012,3166500,79.516119
"800",88.320006,88.330007,87.790007,87.870006,4449300,79.137852
"801",87.930012,88.300013,87.419998,87.679997,3357700,78.966726
"802",87.339999,87.510006,86.699998,86.99,3592600,78.345297
"803",86.880006,86.980007,85.690012,86.510005,4240700,77.913002
"804",86.400011,87.530008,86.020001,86.110009,2989600,77.552757
"805",86.100009,86.750003,85.780004,85.950003,2921200,77.408651
"806",85.58001,86.080007,84.910014,85.380008,4522000,76.8953
"807",85.510004,86.800015,85.340005,86.12001,2563400,77.561764
"808",86.320004,88.400006,86.140012,88.170001,4020700,79.408035
"809",88.330007,88.970008,87.840004,87.920003,3059600,79.18288
"810",87.330006,88.00001,87.110003,87.35,3149500,78.669522
"811",87.37001,88.749997,87.37001,88.170001,2867000,79.408035
"812",88.010003,89.070009,87.950005,88.210005,3837000,79.444063
"813",89.77,89.870001,87.950005,88.210005,3139000,79.444063
"814",88.940006,88.990002,87.71,88.470004,2567300,79.678225
"815",88.330007,90.250002,88.230014,89.77,3664600,80.849032
"816",89.710002,90.400008,89.600001,89.740005,2091800,80.822018
"817",89.540003,89.77,88.620009,89.000003,2593400,80.731305
"818",88.990002,89.850007,88.980009,89.700001,2801000,81.366269
"819",89.740005,89.990003,88.770007,89.660006,2872500,81.329989
"820",89.660006,90.820005,89.540003,90.820005,2477800,82.382217
"821",90.550005,91.630005,90.320001,91.010006,3933100,82.554566
"822",91.290007,92.870004,89.290005,89.490007,9695300,81.175784
"823",90.240009,90.450004,89.460012,89.680008,4374400,81.348133
"824",89.810003,91.400001,89.680008,90.980003,2867500,82.52735
"825",91.080004,92.850002,90.800011,92.310002,3937400,83.733783
"826",92.440006,92.889998,91.800005,92.11,3110100,83.552363
"827",92.220002,92.390009,91.559999,91.559999,4965800,83.053461
"828",91.130001,91.640006,90.920006,91.370006,4687400,82.881119
"829",91.420003,93.48001,91.39,92.800006,4038500,84.178262
"830",93.200009,93.30001,92.390009,92.910007,3994500,84.278044
"831",93.750002,94.400004,93.060005,93.580003,5335000,84.885793
"832",93.880006,94.500005,93.30001,94.460002,4412600,85.684033
"833",93.380001,93.650001,92.789997,93.54,4168500,84.849506
"834",93.440015,94.47001,93.360008,94.390003,2483700,85.620538
"835",94.180009,94.970007,93.130003,94.810001,3520700,86.001515
"836",94.740003,95.00001,93.720008,94.400004,3771600,85.62961
"837",94.430007,95.630002,94.140005,95.410006,2645500,86.545776
"838",94.610007,95.930005,94.430007,95.280003,2901300,86.427851
"839",95.050006,95.230014,93.510005,93.560009,3391200,84.867656
"840",93.820009,94.309996,92.92,93.959997,3176100,85.230483
"841",94.98,95.88,94.360001,95.100003,3424100,86.264574
"842",94.669996,95.810002,94.240006,95.489997,2811900,86.618336
"843",94.990009,95.940005,94.610007,95.710009,2475200,86.817907
"844",95.550011,96.300006,95.029996,95.230014,3190000,86.382506
"845",95.990002,97.240009,95.690015,96.970001,4145700,87.960837
"846",96.80001,98.080004,96.670007,98.080004,3702300,88.967713
"847",98.540005,98.700003,96.209998,98.290007,7136000,89.158205
"848",98.210008,98.210008,96.760014,97.050008,3742000,88.033411
"849",97.390007,97.990012,96.810003,97.820005,3767500,88.73187
"850",97.250002,97.279997,95.410006,95.660012,3785400,86.772555
"851",95.960007,97.31,95.489997,97.030007,2332600,88.015268
"852",96.900003,97.080011,96.090003,96.880009,2376800,87.879206
"853",96.880009,97.79001,95.510007,97.540012,3529600,88.47789
"854",97.880002,97.999997,96.000011,96.480006,5340900,87.516365
"855",96.87,97.970002,95.140006,96.060008,4063000,87.135388
"856",96.199997,97.240009,95.389997,96.08001,3726200,87.153532
"857",96.050015,96.270003,94.590005,95.650012,3232700,86.763483
"858",96.230007,97.820005,95.930005,97.730005,4406100,88.650231
"859",97.370005,97.370005,96.230007,96.690008,3855700,87.706857
"860",97.060001,97.490008,96.030005,97.010005,3678600,87.997124
"861",96.710002,96.890002,95.419999,95.849997,4027100,86.944889
"862",95.710009,96.470013,95.560004,96.330008,4996000,87.380304
"863",96.460012,97.080011,96.170002,97.010005,2377000,87.997124
"864",96.670007,96.830013,95.340008,95.640003,3176600,86.754404
"865",95.290011,97.040007,95.100003,97.000004,3386400,87.988052
"866",97.019998,97.650006,96.480006,97.480015,3448300,88.423467
"867",97.570007,97.760008,96.80001,97.540012,3484400,88.47789
"868",97.600009,97.760008,96.660014,97.080011,2825900,88.060626
"869",96.900003,97.330009,96.010012,96.900003,2928900,87.897342
"870",97.130007,97.800011,96.790009,97.180012,2935600,88.151336
"871",97.500008,98.720005,97.130007,98.650015,2748000,89.484766
"872",98.769994,99.420004,97.960009,99.370015,3143000,90.137874
"873",99.310002,99.310002,97.300007,97.470006,3975300,88.414388
"874",97.490008,98.089997,97.050008,97.630004,2616500,88.559521
"875",97.490008,97.600009,94.790007,95.200004,4703300,86.355284
"876",95.210004,95.949998,94.519999,94.960006,2347000,86.137584
