"","SNDK.Open","SNDK.High","SNDK.Low","SNDK.Close","SNDK.Volume","SNDK.Adjusted"
"454",50.470001,51,50.099998,50.119999,4031300,48.743197
"455",50.189999,50.68,49.880001,50.349998,4004700,48.966878
"456",50.080002,50.380001,49.349998,50.220001,3802000,48.840452
"457",50.380001,50.41,49.220001,49.59,4243900,48.227757
"458",49.450001,49.889999,49.150002,49.599998,4967800,48.237481
"459",49.369999,50.07,49.369999,50.049999,4904300,48.67512
"460",45.720001,45.93,44.439999,44.509998,27490400,43.287304
"461",44.75,44.880001,43.779999,44.09,9295400,42.878843
"462",43.490002,44.110001,43.34,43.700001,5343800,42.499557
"463",43.810001,43.939999,42.040001,42.259998,7006600,41.099111
"464",42.610001,43.029999,41.700001,41.959999,5604400,40.807353
"465",42.150002,42.810001,41.860001,42.16,7282400,41.00186
"466",42.060001,42.23,41.09,41.110001,5712400,39.980704
"467",41.43,41.599998,40.57,40.950001,5753100,39.8251
"468",41.150002,41.689999,40.869999,41.299999,4622400,40.165484
"469",41.220001,41.279999,40.48,40.759998,4915100,39.640317
"470",40.529999,41.470001,40.09,40.470001,7890900,39.358286
"471",34.900002,36.759998,34.34,35.91,32224200,34.923548
"472",35.720001,37.150002,35.5,36.389999,12410500,35.390362
"473",36.48,36.639999,36.119999,36.490002,8501500,35.487617
"474",37.27,37.66,36.98,37.59,8545000,36.557399
"475",37.470001,37.919998,37.119999,37.400002,5236600,36.372619
"476",38.189999,38.290001,37.119999,37.580002,6856600,36.547675
"477",37.580002,37.580002,36.900002,37,4241100,35.983606
"478",36.91,37.639999,36.470001,37.400002,6180600,36.372619
"479",37.009998,37.75,37.009998,37.439999,5764400,36.411518
"480",37.34,37.639999,36.529999,36.630001,6255900,35.623771
"481",36.400002,36.650002,35.66,35.939999,7008900,34.952723
"482",35.599998,36.23,35.599998,35.889999,3929400,34.904097
"483",35.540001,35.790001,34.650002,35.470001,5375500,34.495636
"484",34.959999,36.290001,34.5,36.009998,5409700,35.0208
"485",36.360001,36.650002,35.41,35.580002,4300000,34.602615
"486",35.639999,36.41,35.25,35.700001,4521000,34.719318
"487",35.5,36.299999,35.43,35.790001,4959400,34.806846
"488",35.650002,35.970001,34.860001,35.049999,3962000,34.087172
"489",35.27,35.299999,33.439999,33.459999,11418100,32.540849
"490",33.709999,33.830002,32.330002,32.349998,8258300,31.46134
"491",32.259998,32.279999,31.34,31.52,7036600,30.654143
"492",31.709999,32.759998,31.58,32.560001,5438600,31.665574
"493",32.59,32.939999,32.169998,32.619999,4460100,31.723924
"494",32.169998,33.07,31.950001,32.919998,5449400,32.015682
"495",32.880001,33.02,31.860001,32.25,4723400,31.364089
"496",32.389999,33.970001,32.32,33.73,6759400,32.803433
"497",34.009998,34.689999,33.889999,34.450001,4789300,33.503655
"498",34.040001,34.119999,33.330002,33.619999,4319400,32.696454
"499",33.779999,33.82,32.57,32.700001,6387000,31.801728
"500",31.719999,32.150002,30.99,31.23,5864000,30.372108
"501",31.35,31.77,31.02,31.66,3781400,30.790296
"502",31.99,33.68,31.959999,33.41,7851000,32.492223
"503",33.740002,35.200001,33.639999,35.09,8360500,34.126074
"504",35.689999,36.310001,35.049999,35.130001,9139000,34.164976
"505",34.77,35.639999,34.57,35.43,4362000,34.456734
"506",35.900002,36.119999,34.560001,34.619999,5317700,33.668984
"507",34.950001,36.57,34.889999,35.950001,10450700,34.96245
"508",35.73,36.439999,35.48,36.02,5542500,35.030527
"509",36.049999,36.110001,35.110001,35.549999,4282800,34.573437
"510",35.34,36.869999,35.310001,36.849998,6980800,35.837725
"511",36.610001,37.23,36.259998,36.830002,4045100,35.818278
"512",37.23,37.459999,36.950001,37.169998,4736300,36.148934
"513",37.360001,37.639999,36.889999,37.470001,3264400,36.440696
"514",37.259998,37.400002,35.939999,36,4575100,35.011076
"515",36.150002,36.52,36,36.360001,3207300,35.361187
"516",36.880001,37.25,35.700001,35.869999,4907300,34.884646
"517",35.959999,36.450001,35.610001,36.27,4144200,35.273659
"518",36.290001,36.5,35.290001,35.41,6210300,34.437283
"519",35.16,35.299999,34,34.700001,6538400,33.746788
"520",35.330002,36.509998,35.150002,36.48,5775800,35.47789
"521",36.599998,37.049999,36.029999,36.91,4325900,35.896078
"522",36.939999,37.389999,36.610001,37.119999,2192900,36.100308
"523",36.82,37.060001,36.049999,36.619999,4212200,35.614043
"524",36.310001,36.82,36.099998,36.709999,3732500,35.701571
"525",36.700001,36.849998,36.060001,36.189999,2885500,35.195855
"526",36.16,36.5,34.380001,34.66,6594700,33.707886
"527",34.799999,34.950001,33.669998,33.990002,6200100,33.056293
"528",33.689999,33.84,32.630001,33.41,5432600,32.492223
"529",33.360001,33.610001,33.02,33.419998,3625600,32.501947
"530",32.330002,33.07,32.259998,32.810001,4429300,31.908707
"531",32.970001,33.450001,32.080002,33.34,5518300,32.424147
"532",32.889999,34.91,32.75,34.259998,6631600,33.318872
"533",34.450001,35.540001,34.18,35.080002,9365700,34.11635
"534",39.189999,40.450001,38.509998,38.700001,24127300,37.636907
"535",38.209999,40.189999,37.950001,39.880001,10379900,38.784493
"536",40.380001,41.23,39.299999,39.650002,8877100,38.560812
"537",39.439999,40.52,39.310001,39.73,6144000,38.638612
"538",40.5,42.23,40.380001,41.509998,7695200,40.369714
"539",41.919998,42.639999,41.209999,42.439999,5102700,41.274167
"540",42.439999,42.75,40.560001,41.169998,5773400,40.039054
"541",41.07,42.34,40.919998,41.130001,5187900,40.000155
"542",41.66,41.959999,41.099998,41.43,4124900,40.291914
"543",41.189999,41.84,40.59,40.75,4630600,39.630593
"544",41.599998,42.220001,41.169998,41.369999,4602600,40.23356
"545",41.529999,41.970001,41.279999,41.48,2156400,40.340539
"546",41.84,42.599998,41.779999,42.080002,4597300,40.924059
"547",41.810001,41.939999,41.290001,41.700001,4315300,40.554497
"548",41.689999,42.099998,41.490002,41.59,2531000,40.447518
"549",41.439999,41.650002,40.970001,41.400002,2781800,40.262739
"550",41.400002,41.57,40.720001,40.900002,2951100,39.776474
"551",40.950001,41.279999,40.360001,40.529999,2913200,39.416635
"552",40.41,42.25,40.349998,41.560001,5324700,40.418343
"553",41.59,42.959999,41.560001,42.700001,4844700,41.527027
"554",42.849998,43,42.110001,42.549999,3949800,41.381146
"555",42.470001,42.700001,41.919998,42.27,2903300,41.108839
"556",42.490002,44,42.439999,42.98,4822300,41.799334
"557",42.77,43.91,42.66,43.540001,4454500,42.343952
"558",43.310001,43.310001,42.119999,42.27,4519000,41.108839
"559",42.189999,43.290001,42.09,43.040001,3424500,41.857687
"560",43.400002,43.459999,42.639999,42.950001,2314600,41.770159
"561",42.810001,43.099998,42.310001,42.310001,3297900,41.147741
"562",42.41,42.549999,41.919998,42.040001,3551300,40.885157
"563",41.869999,41.869999,40.73,41.029999,4006400,39.9029
"564",41.439999,41.650002,40.689999,41.220001,2204600,40.087683
"565",41.029999,41.23,40.490002,40.889999,2568800,39.766747
"566",40.889999,41.09,40.459999,40.599998,3480500,39.484712
"567",42.049999,44.169998,41.950001,44.009998,12011800,42.801039
"568",43.700001,44.48,43.380001,44.259998,5921100,43.044171
"569",44.060001,44.900002,43.970001,43.990002,4191800,42.781591
"570",44.02,44.75,43.259998,44.52,4896000,43.297031
"571",44.849998,45.470001,44.669998,44.970001,5138200,43.73467
"572",45.130001,45.75,44.639999,45.369999,3557900,44.12368
"573",45.599998,46.279999,45.59,45.689999,4149800,44.434889
"574",45.84,45.93,45.259998,45.75,2855900,44.493242
"575",45.560001,45.990002,45.009998,45.189999,3084300,43.948624
"576",45.560001,46.990002,45.349998,46.18,5324500,44.911431
"577",45.82,46.32,45.360001,45.950001,3924800,44.687749
"578",46.32,46.82,45.189999,45.240002,5214100,43.997254
"579",44.84,45.950001,44.82,45.150002,3644900,43.909726
"580",45.419998,45.599998,43.720001,43.889999,4121200,42.684336
"581",42.540001,42.900002,42,42.66,6907600,41.488125
"582",42.73,43.48,42.07,43.240002,5250900,42.052194
"583",43.57,44,43.040001,43.43,5764900,42.236973
"584",43.700001,44.09,42.700001,43.009998,3832900,41.828509
"585",43.34,44.369999,42.779999,44.310001,4746700,43.092801
"586",44.459999,44.66,43.540001,43.630001,4083300,42.43148
"587",43.77,45.029999,43.48,44.630001,5170700,43.40401
"588",44.720001,45.049999,43.959999,44.09,3259100,42.878843
"589",44.049999,44.990002,43.57,43.73,3675700,42.528732
"590",43.75,44,43,43.389999,3038700,42.198071
"591",43.259998,43.459999,42.400002,42.560001,3580100,41.390873
"592",43.060001,43.299999,41.93,42.279999,4404700,41.118562
"593",42.34,43.349998,42.200001,42.279999,3855900,41.118562
"594",43.389999,43.880001,42.98,43.73,6686100,42.528732
"595",43.880001,45.27,43.790001,44.82,5719200,43.588789
"596",44.639999,45.09,44.259998,44.34,5143100,43.121975
"597",44.099998,44.41,42.709999,42.860001,10271200,41.682632
"598",46.259998,46.84,43.98,44.02,21758900,42.810766
"599",43.439999,44.369999,42.880001,43.43,6450600,42.236973
"600",42.790001,43.75,42.66,43.360001,4965000,42.168897
"601",43.75,44.209999,42.619999,43.110001,4450700,41.925764
"602",43.630001,43.630001,42.139999,42.389999,3945900,41.225541
"603",42.540001,43.189999,41.790001,42.23,4031800,41.069937
"604",42.25,42.48,41.68,41.779999,3261400,40.632298
"605",41.98,44.279999,41.849998,44.16,5460500,42.94692
"606",44.389999,44.400002,43.330002,43.459999,4143500,42.266148
"607",43.360001,44.389999,43.32,44.310001,3344800,43.092801
"608",44.43,45.330002,44.18,44.810001,5322200,43.579066
"609",44.110001,44.240002,43.02,43.400002,4348500,42.207799
"610",43.560001,43.650002,41,41.09,7870200,39.961253
"611",41.16,42.080002,41.060001,41.220001,4032700,40.087683
"612",41.360001,41.529999,39.700001,40.470001,4442600,39.358286
"613",40.259998,41.110001,40,40.459999,4174000,39.348558
"614",40.849998,41.130001,39.689999,39.82,5378300,38.72614
"615",39.990002,40.299999,39.27,39.279999,3705700,38.200973
"616",39.400002,39.650002,38.669998,39.459999,5119300,38.376028
"617",40.119999,40.290001,38.790001,39.299999,5738800,38.220424
"618",39.169998,39.369999,38.470001,38.84,5953700,37.773061
"619",38.73,39.73,38.669998,39.470001,4022500,38.385756
"620",39.560001,40.240002,39.400002,40.130001,1810200,39.027625
"621",40.380001,40.939999,40.099998,40.669998,3724900,39.552789
"622",40.68,40.91,39.700001,40.139999,4585300,39.037349
"623",39.849998,40.75,39.66,40.439999,3671600,39.329107
"624",40.599998,40.689999,39.490002,39.790001,4851900,38.696965
"625",39.669998,39.880001,38.869999,39.099998,5410500,38.025917
"626",39.310001,39.93,39.060001,39.529999,4412000,38.444105
"627",39.599998,40.419998,39.400002,40.299999,4162200,39.192954
"628",40.259998,40.41,39.459999,39.799999,3818600,38.706689
"629",39.779999,41.419998,39.700001,41.32,5704500,40.184935
"630",41.52,42.450001,41.310001,42.25,6185500,41.089388
"631",42.060001,43.330002,42.060001,42.790001,5447200,41.614555
"632",43.119999,43.75,42.880001,43.099998,4330400,41.916037
"633",43.220001,43.540001,43.080002,43.279999,2843600,42.091092
"634",43.16,44.119999,42.93,43.169998,3725000,41.984113
"635",42.880001,43.369999,42.200001,42.669998,4885900,41.497849
"636",42.84,43.439999,42.220001,42.669998,3380300,41.497849
"637",43.049999,44.09,43,43.919998,4691900,42.713511
"638",44.009998,44.599998,43.720001,43.860001,3682800,42.655161
"639",43.82,44.5,43.419998,44.23,3532300,43.014997
"640",43.849998,44.970001,43.490002,44.32,6222500,43.102524
"641",44.09,44.450001,43.700001,44.18,1145600,42.966371
"642",44.009998,44.580002,43.32,43.57,2332300,42.373127
"643",43.610001,43.639999,42.540001,43.220001,3086300,42.032743
"644",43.029999,43.290001,42.580002,42.68,2062500,41.507576
"645",42.57,43.740002,42.299999,43.5,3292600,42.30505
"646",44.549999,45.889999,44.369999,44.740002,5086100,43.510989
"647",44.779999,45.799999,44.490002,44.68,3778200,43.452636
"648",44.860001,45.799999,44.299999,45.459999,4648800,44.211208
"649",45.369999,46.209999,44.990002,45.290001,3624700,44.04588
"650",45.369999,45.650002,44.5,45.110001,3921900,43.870824
"651",45.189999,45.650002,45.060001,45.310001,2668500,44.065331
"652",45.630001,45.970001,45.110001,45.599998,2668100,44.347361
"653",45.669998,46.970001,45.400002,46.529999,6160800,45.251815
"654",46.419998,47.119999,46.150002,46.950001,4529500,45.660279
"655",46.509998,47.110001,46.209999,47.029999,4708800,45.738079
"656",46.810001,47.459999,46.77,47.07,3832500,45.776982
"657",47.419998,48.59,47.110001,48.389999,6826500,47.060721
"658",48.610001,49.09,48.029999,48.459999,6392100,47.128797
"659",48.310001,48.470001,47.509998,47.950001,5833600,46.632809
"660",48,48.189999,47.139999,47.650002,8167900,46.341051
"661",47,49.889999,46.779999,48.849998,10914600,47.508084
"662",49.369999,49.990002,49.060001,49.66,5550000,48.295834
"663",49.599998,49.98,49.23,49.529999,3152300,48.169404
"664",49.110001,49.59,48.869999,49.189999,3481200,47.838744
"665",49.009998,49.580002,48.93,49.18,3044300,47.82902
"666",49,50.279999,48.75,49.990002,6160600,48.616771
"667",50.459999,50.650002,49.610001,50.25,4408500,48.869627
"668",50.459999,50.900002,49.540001,49.619999,4006900,48.256932
"669",49.959999,50.169998,49.41,49.790001,3235900,48.422264
"670",49.709999,50.599998,49.549999,50.599998,3847500,49.210011
"671",50.709999,50.720001,49.470001,50.23,3003700,48.850176
"672",50.389999,50.52,50.009998,50.209999,2425600,48.830725
"673",50.09,50.209999,49.709999,49.860001,2154100,48.490341
"674",49.779999,50.02,49.48,49.619999,2955100,48.256932
"675",49.799999,50.25,49.41,49.689999,2045600,48.325009
"676",49.5,50.099998,49.419998,50.029999,2308200,48.655669
"677",50.18,51.939999,50.18,51.709999,8194500,50.28952
"678",51.599998,52.580002,51.509998,51.650002,3858600,50.23117
"679",51.529999,51.950001,50.040001,50.060001,4548700,48.684848
"680",49.84,50.060001,48.880001,49.07,4593400,47.722041
"681",49.459999,49.889999,49.130001,49.470001,3042800,48.111055
"682",49.68,51.099998,49.290001,49.310001,5068500,47.95545
"683",50.18,50.900002,49.869999,50.389999,4184500,49.00578
"684",50.080002,50.889999,49.57,50.490002,3596200,49.103036
"685",50.330002,50.799999,50.049999,50.41,3036900,49.025232
"686",50.02,50.360001,49.32,50.290001,3132400,48.908529
"687",50.27,50.599998,49.66,50.41,3117200,49.025232
"688",50.59,51.650002,50.59,50.93,3818200,49.530948
"689",50.98,51.689999,50.98,51.189999,2822500,49.783804
"690",51.299999,51.5,50.970001,51.349998,2989000,49.939408
"691",51.740002,52.040001,51.32,51.849998,2763000,50.425673
"692",51.560001,52.810001,51.549999,52.619999,3124200,51.174522
"693",52.84,53.810001,52.599998,53.759998,5684700,52.283205
"694",53.93,54.540001,53.41,54.439999,4115800,52.944526
"695",54.639999,55.43,54.610001,55.099998,4627700,53.586395
"696",55.099998,55.450001,54.52,55.110001,3890900,53.596123
"697",54.25,55.099998,53.75,54.41,3196000,52.915351
"698",54.68,55.18,53.669998,54.639999,3199300,53.139032
"699",55.209999,55.529999,54.880001,55.23,2319200,53.712825
"700",54.759998,55.16,54.220001,54.630001,2049000,53.129309
"701",55.759998,56.490002,54.990002,55.189999,3511200,53.673923
"702",55.5,55.790001,55.150002,55.330002,2657300,53.81008
"703",55.470001,55.790001,55.049999,55.27,2763700,53.751727
"704",55.080002,55.23,54.610001,54.98,2645200,53.469693
"705",55,55.139999,54.389999,54.959999,3112500,53.450242
"706",55,55.52,54.419998,54.549999,2907200,53.051505
"707",54.93,55.68,54.099998,54.419998,3425000,52.925075
"708",54.330002,54.93,53.459999,53.650002,3532600,52.17623
"709",53.610001,54.900002,53.610001,54.779999,3202400,53.275186
"710",54.110001,55,53.82,54.759998,3433700,53.255735
"711",54.759998,55.869999,54.759998,55.59,3464200,54.062937
"712",56,56.540001,55.299999,56.310001,3061700,54.763159
"713",56.540001,58.580002,56.540001,58.32,5463300,56.717943
"714",58.310001,58.75,57.48,58.619999,3119500,57.009701
"715",58.900002,58.919998,57.450001,57.709999,2915900,56.124699
"716",57.700001,58.220001,55.810001,55.990002,5013200,54.45195
"717",56.599998,57.82,56.400002,57.490002,4084400,55.910745
"718",57.119999,57.130001,54.5,55.720001,11199300,54.189367
"719",56.610001,57.330002,51.41,52.02,16458200,50.591005
"720",51.93,52.900002,51.619999,52.310001,5355900,50.87304
"721",52.349998,52.529999,50.68,52.130001,5612100,50.697984
"722",52.580002,53.869999,52.580002,53.419998,5499500,51.952545
"723",53.91,54.470001,53.130001,54.259998,3713000,52.76947
"724",54.330002,54.48,53.48,53.689999,5166900,52.215128
"725",53.709999,54.360001,53.380001,53.900002,2986200,52.419362
"726",53.939999,54.5,53.52,54.169998,2946400,52.681942
"727",54.049999,54.16,51.900002,52.439999,6129500,50.999466
"728",52.43,52.490002,50.900002,51.18,6635600,49.77408
"729",51.380001,52.790001,51.200001,52.610001,4973600,51.164798
"730",53.049999,54.810001,53.009998,53.880001,4954000,52.399911
"731",53.860001,54.689999,53.549999,54.599998,2873400,53.10013
"732",54.84,55.91,54.439999,55.419998,3934700,53.897605
"733",55.509998,56.27,54.16,55.240002,6660900,53.722553
"734",55.25,56.860001,55.200001,56.650002,5317200,55.09382
"735",56.810001,57.900002,56.799999,57.23,4157600,55.657885
"736",56.889999,57.959999,56.59,57.900002,3441000,56.309482
"737",57.73,58.560001,57.23,58.490002,3270200,56.883275
"738",58.139999,59.349998,58.130001,59.009998,3729300,57.388987
"739",58.779999,59.759998,58.41,58.52,3511800,56.912449
"740",59.02,59.959999,58.330002,59.900002,3707300,58.254542
"741",59.02,59.610001,58.23,58.470001,3794800,56.863824
"742",58.470001,58.93,57.27,58.25,3225500,56.649866
"743",57.849998,59.43,57.490002,57.900002,3679200,56.309482
"744",57.150002,58.389999,56.259998,57.830002,4667300,56.241405
"745",57.549999,58.029999,56.790001,58.009998,3245400,56.416457
"746",58.41,58.509998,57.560001,57.84,2219900,56.251129
"747",57.360001,58.439999,57.299999,58.310001,2111100,56.708219
"748",58.549999,60.279999,58.330002,59.889999,4723300,58.244814
"749",59.580002,60.220001,59.02,59.02,3009900,57.398714
"750",59.25,59.73,57.900002,58.759998,2787200,57.145855
"751",58.880001,59.029999,57.529999,58.139999,2954000,56.542887
"752",57.759998,57.919998,56.82,57.5,4060500,55.920469
"753",57.639999,58.52,57.380001,58.5,2902600,56.892998
"754",58.77,58.98,57.830002,58.310001,3108000,56.708219
"755",58.540001,59.939999,58.150002,59.830002,3794800,58.186465
"756",59.099998,60.75,58.740002,59.27,3269800,57.641847
"757",59.709999,60.169998,58.759998,58.93,1919200,57.311187
"758",58.599998,59.669998,58.009998,59.419998,2262600,57.787724
"759",59.419998,59.700001,58.720001,58.810001,1785100,57.194484
"760",59.279999,61.700001,59.099998,61.23,5633200,59.548005
"761",61.360001,63.27,61.029999,63.040001,5470600,61.308285
"762",63.16,63.73,61.48,61.560001,3555500,59.868941
"763",60.950001,61.450001,58.939999,59.380001,4636600,57.748826
"764",59.639999,60.169998,57.830002,58.860001,5152000,57.24311
"765",58.279999,58.709999,57.110001,57.700001,3337900,56.114975
"766",58.18,58.84,57.610001,58.34,3175800,56.737394
"767",58.790001,59.82,58.73,59.349998,3516200,57.719647
"768",59.84,60.869999,59.599998,60.470001,2516900,58.808884
"769",60.279999,61.5,59.869999,61.099998,4666300,59.421575
"770",61.709999,62.849998,61.279999,61.419998,2870500,59.732784
"771",60.75,61.689999,60,61.59,3006900,59.898116
"772",61.220001,61.990002,61.09,61.41,1463100,59.72306
"773",61.759998,62.200001,61.049999,61.84,1934000,60.141248
"774",62.32,62.59,59.779999,60.02,4423600,58.371244
"775",60.560001,60.720001,59.16,59.779999,3862800,58.137836
"776",59.529999,59.849998,58.740002,59.830002,3882300,58.186465
"777",60.669998,61.009998,60.009998,60.779999,2835000,59.110365
"778",60.889999,61.209999,60.25,60.900002,2153700,59.227072
"779",61.07,61.419998,60.900002,61.299999,2658000,59.616081
"780",61.119999,61.279999,59.400002,59.5,4991900,57.865528
"781",59.650002,60,58.880001,59.439999,5834000,57.807175
"782",61.389999,62.049999,59.279999,61.200001,15646000,59.51883
"783",61.150002,63.139999,61,62.709999,6824200,60.987348
"784",63.029999,63.970001,62.560001,63.450001,4980600,61.707022
"785",63.41,63.439999,62,62.18,4657900,60.471909
"786",62.66,62.98,60.549999,60.73,5181400,59.06174
"787",60.16,60.720001,58.849998,60.540001,6034700,58.87696
"788",60,60.099998,56.599998,57,10400900,55.434204
"789",57,57.119999,55.240002,55.400002,10373400,53.878157
"790",53.779999,54.599998,53.09,54.529999,16649000,53.032054
"791",54.470001,55.639999,54.240002,55.119999,8164900,53.605846
"792",58,59.099998,57.049999,58.419998,12651500,56.815194
"793",58.139999,59.34,57.700001,58.299999,8077800,56.698492
"794",58.23,58.459999,56.830002,57.419998,6350100,55.842664
"795",57.220001,58.049999,56.810001,57.759998,4876800,56.173325
"796",57.66,58.23,56.700001,57.029999,5073900,55.463378
"797",56.950001,58.34,56.790001,58.150002,5712800,56.776612
"798",58.23,58.509998,57.68,58.009998,3361200,56.639916
"799",57.799999,58.040001,57.169998,57.18,3312200,55.829521
"800",57.580002,58.549999,56.900002,58.380001,3710900,57.00118
"801",58.150002,58.59,57.830002,57.860001,2586800,56.493461
"802",57.040001,57.169998,55.82,55.939999,4463200,54.618805
"803",55.849998,56.34,55.290001,55.810001,4017100,54.491878
"804",55.290001,55.470001,54.360001,55.200001,5614600,53.896285
"805",55.189999,55.82,54.779999,55.639999,2616700,54.325892
"806",55.380001,56.279999,55.299999,56.029999,3190800,54.70668
"807",56.27,57.43,56.200001,57.060001,2004800,55.712356
"808",56.98,57.779999,56.34,56.82,3279300,55.478023
"809",56.84,56.950001,56.09,56.639999,2313100,55.302273
"810",56.209999,56.209999,53.799999,54.029999,5314800,52.753916
"811",54.099998,55.34,53.91,55.02,2827700,53.720536
"812",55.07,56.23,55,55.849998,3243800,54.530931
"813",55.900002,55.900002,54.91,55.18,3827800,53.876757
"814",55.91,56.099998,55.150002,55.310001,3553400,54.003687
"815",56.84,58.490002,56.16,57.139999,8283800,55.790464
"816",57.049999,58.310001,57.040001,57.970001,3520500,56.600863
"817",58.07,59.130001,57.459999,58.34,5042100,56.962124
"818",58.290001,59.490002,57.799999,59.310001,3537200,57.909215
"819",59.900002,60.900002,59.59,60.48,4644700,59.05158
"820",59.869999,60.830002,59.41,60.689999,3075800,59.25662
"821",60.48,60.630001,59.650002,60.080002,2559900,58.66103
"822",60.68,61.549999,60.450001,60.869999,3702800,59.432369
"823",61.470001,61.77,60.470001,60.650002,3380700,59.217567
"824",60.540001,60.900002,60.23,60.450001,2737600,59.02229
"825",60.669998,60.880001,60.099998,60.34,3058400,58.914887
"826",60.599998,60.669998,59.669998,60.02,2993500,58.602446
"827",59.950001,60.509998,59.209999,59.549999,3842800,58.143545
"828",60.009998,60.099998,58.57,59.439999,2520500,58.036142
"829",59.619999,60.610001,59.27,60.099998,2372300,58.680554
"830",60.02,60.720001,59.700001,60.290001,2177700,58.866069
"831",60.619999,60.950001,59.919998,60.07,2089300,58.651264
"832",59.759998,60.5,59.48,59.939999,2069600,58.524333
"833",59.049999,59.540001,58.580002,59.509998,3026800,58.104489
"834",59.599998,60.150002,59.16,60.07,3058900,58.651264
"835",59.869999,61.939999,59.650002,61.48,4605700,60.027962
"836",61.400002,61.790001,60.5,61.540001,3390500,60.086547
"837",61.669998,63.389999,61.549999,62.689999,4534000,61.209384
"838",62.360001,62.990002,62.18,62.279999,2667200,60.809067
"839",62.400002,62.470001,60.790001,61.16,2931200,59.71552
"840",61.32,61.77,59.970001,61.48,3719200,60.027962
"841",62,62.549999,61.689999,62.259998,2772000,60.789539
"842",61.75,62.970001,61.029999,62.169998,4111800,60.701665
"843",61.73,63.200001,61.560001,63.029999,2795900,61.541354
"844",62.959999,63.25,62.400002,62.689999,2604700,61.209384
"845",63.040001,63.68,62.310001,62.939999,5584600,61.453479
"846",64.800003,68.550003,64.550003,68.5,13676800,66.882164
"847",68.580002,69.150002,67.5,68.730003,5603400,67.106735
"848",68.209999,69.849998,68.07,69.709999,4328600,68.063585
"849",69.910004,70.489998,68.440002,69.32,4189500,67.682797
"850",68.449997,68.949997,66.910004,68.239998,8533200,66.628303
"851",69.309998,69.709999,68.699997,69.410004,13257300,67.770675
"852",69.559998,70,68.470001,69.019997,4377100,67.389879
"853",69.32,70.220001,69.129997,70.220001,3916900,68.561542
"854",70.440002,70.93,69.790001,70.800003,5538900,69.127846
"855",69.980003,70.330002,69.309998,69.860001,4785400,68.210044
"856",69.650002,70.279999,69.080002,69.5,4089600,68.07781
"857",69.519997,69.669998,68.32,68.970001,5902600,67.558656
"858",69.239998,69.849998,69.059998,69.779999,2704700,68.352079
"859",69.080002,69.709999,68.709999,68.980003,2911600,67.568454
"860",69.260002,69.260002,67.279999,68.120003,3944500,66.726052
"861",68.349998,68.480003,66.709999,66.900002,4678800,65.531016
"862",66.800003,68.279999,66.800003,68.050003,4933100,66.657484
"863",67.809998,69.25,67.75,68.949997,3122000,67.539062
"864",68.57,69.870003,68.57,69.089996,5546800,67.676196
"865",69.050003,69.910004,68.57,69.900002,3391100,68.469626
"866",69.589996,70.489998,69.010002,70.160004,3724200,68.724308
"867",70.529999,70.529999,69.309998,70.050003,2882200,68.616558
"868",69.949997,70.029999,68.379997,68.660004,3281100,67.255002
"869",68.639999,68.900002,67.559998,67.809998,4161400,66.42239
"870",67.940002,67.989998,66.139999,66.25,4803100,64.894315
"871",66.410004,67.669998,65.419998,67.400002,5134400,66.020784
"872",67.57,67.730003,66.839996,67.400002,2659400,66.020784
"873",67.360001,67.400002,65.779999,65.849998,5115300,64.502499
"874",66,67.199997,65.470001,67.019997,4277800,65.648555
"875",67.470001,68.290001,67.110001,67.879997,3622700,66.490957
"876",67.790001,68.610001,67.050003,68.150002,2313400,66.755437
"877",67.809998,68.709999,67.43,68.239998,2942200,66.843591
"878",67.860001,68.349998,67.43,67.900002,3337500,66.510552
"879",67.739998,68.339996,66.760002,67.400002,3785300,66.020784
"880",67.419998,67.830002,66.75,66.860001,3314200,65.491833
"881",67.419998,68.050003,67.309998,67.970001,2872900,66.57912
"882",68.290001,69.400002,68.040001,69.07,4354200,67.656609
"883",68.779999,69.82,68.550003,68.959999,2660200,67.548859
"884",68.529999,68.800003,67.330002,67.370003,3214700,65.991399
"885",66.169998,66.349998,64.5,65.580002,6417100,64.238027
"886",66.050003,66.949997,65.730003,66.269997,4278300,64.913903
"887",66.879997,67.489998,66.519997,66.970001,4130600,65.599583
"888",67.32,68.5,67.040001,68.120003,3596700,66.726052
"889",67.989998,68.849998,66.889999,68.769997,3616200,67.362745
"890",68.629997,68.949997,68.019997,68.660004,2688600,67.255002
"891",68.720001,70,68.660004,69.510002,5160000,68.087607
"892",69.919998,70.660004,69.260002,70.260002,2630900,68.82226
"893",70.120003,70.730003,69.589996,70.339996,1081700,68.900617
"894",70.330002,70.82,70.25,70.489998,1162200,69.047549
"895",70.639999,70.690002,69.809998,70.239998,1453200,68.802665
"896",70.279999,70.459999,69.739998,70.07,1280100,68.636145
"897",70.279999,70.800003,70.010002,70.540001,1889900,69.096529
"898",70.019997,70.339996,69.019997,69.379997,3046400,67.960263
"899",69.510002,69.559998,68.43,68.860001,2288500,67.450907
"900",68.889999,69.129997,68.010002,68.349998,2709600,66.951341
"901",68.629997,69.739998,68.129997,69.279999,4103100,67.86231
"902",69.769997,73.919998,69.610001,73.449997,9636400,71.946977
"903",73.449997,73.809998,71.93,72.660004,3475400,71.17315
"904",72.690002,72.949997,71.230003,72.599998,3263500,71.114372
"905",72.510002,73.43,71.050003,71.18,3276500,69.723432
