"","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"447",91.260002,91.5,90.260002,90.440002,3556600,78.853557
"448",90.75,90.760002,89.580002,90.019997,1608300,78.487359
"449",89.900002,90.489998,89.580002,90.260002,1500400,78.696616
"450",90.360001,90.949997,90.209999,90.639999,1693900,79.027932
"451",90.25,91.089996,90.050003,90.5,1499300,78.905868
"452",90.489998,90.629997,89.830002,90.269997,1601400,78.705331
"453",90.629997,91.529999,90.379997,91.519997,1884800,79.795191
"454",91.529999,91.779999,90.970001,91.279999,1310700,79.585939
"455",91.239998,91.489998,90.129997,90.620003,1609000,79.010497
"456",90.160004,90.720001,89.330002,89.839996,2245600,78.330418
"457",90.040001,91.150002,90.010002,90.800003,2556600,79.167437
"458",90.940002,92.099998,90.830002,91.839996,2705100,80.074195
"459",91.449997,91.760002,90.010002,90.389999,2823000,78.80996
"460",90.139999,90.5,88.970001,89.040001,2529400,77.632912
"461",87.410004,88.870003,87.400002,88.650002,2752600,77.292876
"462",87.68,88.139999,87.029999,87.879997,1817700,76.621519
"463",87.540001,87.589996,86.370003,86.889999,2812100,75.758351
"464",87.5,87.589996,87.059998,87.32,1912600,76.133264
"465",87.510002,87.559998,86.949997,87.18,2509800,76.0112
"466",86.910004,87.139999,86.029999,86.32,2737800,75.261375
"467",86.660004,87.120003,86.300003,86.879997,1956700,75.749631
"468",87.169998,87.860001,87.139999,87.669998,1732900,76.438423
"469",87.300003,88.489998,87.190002,88.07,1620100,76.78718
"470",87.940002,87.940002,86.690002,87.120003,1762800,75.958889
"471",87.379997,88.07,87.260002,87.580002,2203100,76.359956
"472",87.220001,87.300003,86.389999,86.620003,1712500,75.522945
"473",86.809998,87.199997,86.220001,86.43,1796800,75.357284
"474",86.769997,87.449997,86.519997,87.279999,2301900,76.098387
"475",87.260002,88.459999,87,88.080002,2443100,76.7959
"476",88.389999,89.220001,88.139999,88.690002,1597500,77.327753
"477",88.699997,89,88.129997,88.18,1790700,76.883088
"478",86.910004,88,86.379997,86.970001,2970500,75.828104
"479",86.889999,86.949997,86.239998,86.639999,2432800,75.540379
"480",85.860001,85.940002,83.940002,84.239998,4696600,73.447847
"481",84.209999,84.43,83.32,83.389999,2796800,72.706743
"482",83.379997,83.739998,83,83.150002,2042900,72.497492
"483",83.019997,83.32,81.980003,82.639999,2609500,72.052827
"484",82.220001,83.099998,82.099998,82.620003,2416000,72.035392
"485",83.400002,84.360001,83.110001,83.879997,2600000,73.133967
"486",83.839996,85.050003,83.699997,84.599998,2863800,73.761727
"487",84.260002,84.720001,83.760002,84.300003,1656500,73.500165
"488",84.099998,85.139999,84.080002,84.580002,2165200,73.744292
"489",84.879997,85.260002,84.57,84.910004,2149600,74.032017
"490",84.860001,85.209999,83.470001,83.470001,2022500,72.776496
"491",83.699997,84.190002,82.660004,82.940002,3152700,72.314396
"492",83.190002,83.879997,82.75,83.730003,1598800,73.003189
"493",83.470001,84.260002,83.010002,83.379997,2244800,72.698023
"494",82.980003,83.360001,82.260002,83.309998,2915900,72.877354
"495",84.25,85.269997,83.480003,84.480003,3558300,73.900843
"496",84.900002,85.07,84,84.480003,2379600,73.900843
"497",85.110001,86.68,85.080002,86.639999,3151400,75.79035
"498",85.900002,86.43,85.769997,85.809998,3111900,75.064287
"499",85.589996,87.050003,85.580002,86.389999,3564700,75.571657
"500",86,86.160004,85.169998,85.489998,3096100,74.784359
"501",85.440002,86.599998,85.370003,86.559998,2404300,75.720366
"502",86.290001,86.959999,85.739998,86.769997,2143800,75.904068
"503",86.989998,87.830002,86.879997,87.779999,2187100,76.787591
"504",88.050003,88.699997,87.949997,88.129997,1909700,77.09376
"505",88.010002,89.199997,87.699997,88.739998,1888800,77.627372
"506",89.059998,89.150002,87.839996,87.910004,1569500,76.901316
"507",88.239998,88.559998,87.580002,88.5,1822500,77.417429
"508",88.110001,88.410004,87.25,87.43,1405000,76.481422
"509",87.849998,90.080002,87.809998,89.830002,3117300,78.580879
"510",90.349998,91.639999,90.089996,91.440002,3911800,79.989264
"511",91.370003,92.089996,91.010002,92.029999,1570900,80.505377
"512",91.93,92.669998,91.440002,91.860001,1821400,80.356667
"513",91.68,91.93,90.870003,91.489998,1929900,80.032999
"514",91.5,92.349998,90.279999,90.400002,2631700,79.079499
"515",90.790001,91.290001,90.419998,90.93,1539800,79.543128
"516",90.75,91.25,90.389999,90.870003,1592600,79.490643
"517",91.150002,91.790001,90.699997,91.690002,2600100,80.207957
"518",91.980003,92.209999,91,91.32,2087600,79.884289
"519",90.830002,93,89.910004,92.919998,4408300,81.283925
"520",93.510002,95.110001,93.43,95,3438000,83.103454
"521",95,95.550003,94.230003,94.400002,2279300,82.578592
"522",94.510002,94.620003,94.099998,94.419998,1120600,82.596084
"523",93.459999,94.529999,93.440002,94,1902200,82.228681
"524",94.059998,94.699997,93.459999,93.68,1722000,81.948754
"525",94,94.339996,93.18,93.970001,1511300,82.202439
"526",94.470001,94.75,93.650002,93.800003,1867600,82.053729
"527",93.879997,94.720001,93.75,94.5,2074100,82.666068
"528",94.089996,94.239998,93.110001,94.019997,1895200,82.246174
"529",94.110001,94.970001,93.739998,94.809998,1510000,82.937245
"530",94.540001,95.360001,94.099998,95.150002,1313900,83.234672
"531",95.300003,96.349998,94.910004,96.059998,1767900,84.030712
"532",95.68,96.43,95.519997,95.959999,1788400,83.943236
"533",96.019997,96.379997,95.07,95.949997,1602300,83.934486
"534",95.800003,96.400002,95.089996,95.610001,2024400,83.637067
"535",95.110001,95.110001,93.870003,94.389999,1546900,82.569842
"536",94.519997,94.519997,93.43,94.080002,1278300,82.298665
"537",94.190002,94.25,93.199997,93.75,1462300,82.009988
"538",94.949997,96.129997,94.860001,95.910004,1562100,83.899501
"539",96.150002,97.760002,96.07,97.110001,1564700,84.949226
"540",97.110001,97.300003,96.139999,96.459999,1838100,84.380622
"541",96.139999,96.580002,95.559998,96.18,1361900,84.135687
"542",96.43,97.169998,95.629997,95.940002,2839100,83.925743
"543",95.599998,96.339996,95,95.699997,1373500,83.715793
"544",97,97.379997,96.709999,97.209999,1371600,85.036702
"545",97.18,97.199997,96.419998,96.5,1071400,84.415614
"546",96.720001,96.93,95.75,95.800003,1705400,83.803276
"547",95.940002,96.349998,95.440002,95.629997,1369700,83.895384
"548",95.82,95.900002,95.050003,95.370003,1007000,83.667293
"549",95.019997,95.43,94.510002,95.300003,1214900,83.605883
"550",95.080002,95.629997,94.839996,95.629997,830500,83.895384
"551",96,96,95.370003,95.669998,1187400,83.930476
"552",95.839996,96.889999,95.510002,96.470001,1082300,84.632312
"553",96.230003,96.610001,95.699997,96.480003,1638100,84.641087
"554",96.790001,96.839996,95.860001,96.139999,1520600,84.342804
"555",96,96.120003,95.639999,96.019997,684400,84.237527
"556",95.949997,96.129997,95.160004,95.290001,1256200,83.597108
"557",95.330002,95.980003,95.050003,95.529999,842300,83.807656
"558",95.18,95.489998,94.690002,94.739998,1155700,83.114595
"559",94.68,96.410004,94.389999,96.25,1257400,84.439307
"560",96.150002,96.849998,95.830002,96.639999,1112100,84.78145
"561",96.32,97.129997,96.209999,96.57,908000,84.72004
"562",95.599998,97.269997,95.599998,97.110001,1494700,85.193778
"563",97.559998,99.059998,96.550003,98.589996,2426400,86.492166
"564",99.279999,99.279999,97.709999,97.870003,1692600,85.860522
"565",97.790001,98.610001,97.07,98.150002,1184800,86.106162
"566",98.25,98.480003,97.769997,98.220001,1156500,86.167572
"567",98.720001,99.989998,98.720001,99.980003,1462500,87.711607
"568",100,100,99.169998,99.720001,937600,87.48351
"569",99.489998,100.709999,99.339996,100.449997,1288500,88.123929
"570",100.370003,100.540001,99.459999,99.519997,1626900,87.308047
"571",99.989998,100.959999,99.5,100.889999,1770600,88.509939
"572",100.790001,102.889999,100.540001,102.75,1901900,90.141702
"573",102.68,102.879997,101.949997,102.18,3195300,89.641646
"574",102.099998,102.779999,101.980003,102.25,1306900,89.703056
"575",102.199997,102.209999,101.699997,101.989998,1464100,89.474958
"576",102.400002,102.419998,101.709999,101.879997,1664000,89.378456
"577",101.580002,102.68,101.5,102.639999,1356100,90.045199
"578",102.760002,103.510002,102.080002,102.360001,3328600,89.799559
"579",102.75,102.949997,102.220001,102.610001,1223800,90.018881
"580",102.480003,103.110001,101.43,101.440002,1790400,88.992452
"581",101.860001,102.769997,100.959999,101,1635200,88.606442
"582",101.059998,101.699997,100.129997,100.300003,1821100,87.99234
"583",100.220001,100.459999,99.75,100.160004,1788700,87.86952
"584",100.629997,101.870003,100.290001,100.510002,1873600,88.176571
"585",100.860001,101.370003,99.330002,99.489998,2050700,87.28173
"586",99.25,99.959999,98.75,99.620003,2787900,87.395782
"587",100,101.690002,99.959999,101.480003,2051800,89.027544
"588",101.800003,102.400002,101.540001,101.790001,1192300,89.299503
"589",101.589996,101.769997,101.059998,101.349998,813100,88.913492
"590",101.349998,101.769997,99.559998,99.639999,1606500,87.413325
"591",102.400002,104.43,101.300003,101.559998,5739800,89.097723
"592",101.830002,102,98.300003,98.32,4753200,86.2553
"593",98.059998,98.480003,96.18,97.550003,7552500,85.579789
"594",98.07,98.129997,96.440002,96.510002,4005200,84.667405
"595",96.970001,97.519997,96.510002,97,3788300,85.097276
"596",97.150002,97.360001,95.779999,96.779999,4113700,84.90427
"597",96.870003,97.360001,96.25,96.330002,2804300,84.509492
"598",96.099998,96.230003,94.459999,94.779999,3859900,83.149687
"599",94.68,95.32,94.129997,95,3097700,83.342693
"600",94.470001,95.809998,93.839996,95.18,3357400,83.500605
"601",95.040001,96.25,94.5,95.620003,4327600,83.886616
"602",96,96.629997,95.769997,96.620003,2734800,84.763907
"603",96.419998,97.519997,96.120003,96.940002,2998900,85.04464
"604",97.889999,98.779999,97.400002,98.43,3534300,86.351803
"605",98.589996,98.800003,97.129997,97.129997,2941200,85.211321
"606",97.849998,98.120003,96.040001,96.120003,2025500,84.325261
"607",95.760002,97.800003,95.449997,97.730003,2199500,85.737701
"608",97.980003,99.599998,97.919998,98.790001,2410300,86.667628
"609",97.93,98.120003,96.059998,97.300003,2620100,85.360466
"610",96.959999,97.440002,94.739998,94.739998,2906000,83.114595
"611",94.510002,96.199997,94.43,95.459999,2542800,83.746246
"612",95.419998,96.160004,95.089996,95.980003,1632800,84.202441
"613",95.459999,96.629997,95.25,95.690002,2328400,83.948026
"614",95.599998,95.970001,94.160004,94.470001,3587500,83.116595
"615",94,95.879997,93.510002,95.699997,2445500,84.19877
"616",95.519997,96.230003,94.639999,95.690002,3105400,84.189977
"617",96.68,96.830002,95.370003,96.57,2877500,84.964216
"618",96.790001,97.120003,96.199997,97.120003,1783200,85.44812
"619",97.220001,97.400002,96.470001,96.739998,1045500,85.113784
"620",97,97.93,96.559998,97.919998,671900,86.151972
"621",97.360001,97.529999,95.830002,96.260002,1531200,84.691474
"622",96.300003,97.330002,95.769997,96.510002,2428000,84.911429
"623",100.440002,102.620003,100,102.580002,10407800,90.251936
"624",103.080002,103.209999,101.559998,101.879997,6360500,89.636058
"625",102.480003,104.5,101.660004,103.919998,4951400,91.430892
"626",104.82,104.82,103.900002,104.589996,4268800,92.020369
"627",104.550003,104.919998,104.019997,104.400002,3850200,91.853208
"628",104.559998,105.970001,104.300003,105.949997,8470800,93.216925
"629",98.440002,99.629997,98.080002,98.470001,5057500,92.764743
"630",98.879997,99.010002,98.169998,98.559998,3093800,92.849525
"631",98.900002,99.269997,98.550003,98.949997,2317000,93.216928
"632",99,99.650002,98.07,98.309998,4021200,92.614009
"633",99.019997,99.389999,97.25,97.720001,5390300,92.058197
"634",98.050003,98.870003,97.339996,97.849998,2715100,92.180662
"635",97,97.959999,96.849998,96.919998,2160800,91.304545
"636",97.010002,98.900002,97,98.779999,2847800,93.056779
"637",98.900002,99.959999,98.639999,99.860001,2900500,94.074207
"638",99.489998,100.220001,98.639999,98.68,3153300,92.962575
"639",99.220001,99.43,98.139999,99.199997,1964100,93.452443
"640",98.43,99.550003,97.639999,99.489998,4167700,93.725642
"641",99.120003,99.940002,98.779999,99.440002,933700,93.678543
"642",99.260002,99.699997,98.120003,98.68,1456300,92.962575
"643",98.519997,98.720001,97.129997,97.919998,2057400,92.246606
"644",97.169998,97.889999,96.940002,96.970001,1651300,91.351651
"645",96.849998,98.93,96.510002,98.730003,2412700,93.009681
"646",100.599998,101.449997,100.209999,101.449997,3153800,95.57208
"647",102.110001,103.019997,101.760002,102.489998,3872400,96.551824
"648",102.550003,102.910004,101.550003,102.160004,1989000,96.24095
"649",101.089996,101.730003,100.900002,101.370003,1663900,95.496721
"650",101,101.790001,100.730003,101.18,2189900,95.317727
"651",101.029999,101.5,100.75,101.230003,1834400,95.364833
"652",101.349998,101.5,100.129997,100.739998,2328500,94.903218
"653",101,101.489998,100.07,100.279999,2206300,94.469871
"654",100.339996,101.900002,99.699997,100.370003,2155100,94.55466
"655",99.849998,101.519997,99.809998,101.150002,1725200,95.289466
"656",100.730003,101.610001,100.650002,101.529999,1201700,95.647447
"657",101.57,101.75,100.959999,100.959999,2095400,95.110472
"658",100.900002,101.449997,100.620003,101.199997,2341600,95.336565
"659",101.43,102.169998,101.169998,102.150002,2004500,96.231527
"660",102.300003,102.75,101.769997,102.120003,1442800,96.203267
"661",102.389999,103.529999,102.290001,102.889999,1515400,96.92865
"662",102.959999,103.129997,102.010002,102.360001,1612800,96.429359
"663",102.620003,102.75,102,102.489998,1631700,96.551824
"664",102.150002,103.529999,102.099998,103.360001,2073100,97.37142
"665",103,103.110001,102.300003,102.529999,1939800,96.589508
"666",102.5,103.150002,102.110001,102.339996,1656300,96.410514
"667",102.889999,104.349998,102.589996,104.150002,2316000,98.115649
"668",104.110001,104.110001,102.339996,102.480003,1728600,96.542409
"669",102.75,103.970001,102.279999,103.309998,1842400,97.324314
"670",102.879997,103.190002,100.940002,101.699997,3192000,96.063306
"671",101.769997,102.309998,101.199997,101.849998,3007300,96.204994
"672",102.379997,102.959999,101.809998,102.790001,1726400,97.092897
"673",102.870003,102.940002,101.760002,101.989998,1457400,96.337234
"674",102.209999,102.230003,101.529999,101.760002,1203200,96.119986
"675",101.980003,102.370003,100.949997,101.629997,1224400,95.997186
"676",101.040001,102.059998,101.010002,102.019997,2211200,96.36557
"677",101.790001,103.129997,101.029999,102.169998,4239800,96.507258
"678",102.349998,102.400002,101.470001,101.900002,1894200,96.252226
"679",102.18,102.629997,101.050003,101.080002,1915100,95.477674
"680",101.169998,101.419998,100.260002,100.690002,2730500,95.10929
"681",101.07,101.300003,100.230003,101.160004,1576200,95.553242
"682",101.639999,102.129997,100.059998,100.089996,1644000,94.542539
"683",100.099998,100.760002,99.309998,99.449997,2915100,93.938012
"684",99.669998,101.540001,98.949997,100.730003,2511000,95.147074
"685",101.07,102.370003,100.790001,101.290001,2213200,95.676034
"686",100.82,101.650002,100.260002,101.419998,1790100,95.798826
"687",101.260002,103.459999,101.160004,103.43,1942000,97.697425
"688",103.68,103.879997,102.75,103.150002,1611700,97.432945
"689",103.150002,103.489998,102.360001,102.559998,1254400,96.875641
"690",103.550003,103.980003,101.900002,101.970001,2603300,96.318345
"691",102.580002,103.260002,101.860001,103.040001,1549200,97.329041
"692",103.550003,103.690002,102.349998,102.440002,2120800,96.762297
"693",103.610001,105.519997,103.260002,103.75,3795000,97.999688
"694",103.989998,104.190002,102.910004,103.419998,2459100,97.687977
"695",103.269997,104.029999,102.910004,102.910004,2316700,97.206249
"696",102.550003,102.989998,101.510002,101.75,4001800,96.110538
"697",101.339996,102.010002,101.010002,101.68,2138000,96.044418
"698",101.860001,102.540001,101.129997,102.120003,2240300,96.460033
"699",102.440002,103.360001,102.339996,103.080002,2316400,97.366825
"700",102.849998,103.970001,102.68,103.519997,2216900,97.782433
"701",103.459999,105.120003,103.440002,105.110001,2036100,99.284311
"702",105.190002,105.769997,104.559998,105.470001,2315300,99.624359
"703",105.690002,106.010002,105.440002,105.970001,1452800,100.096647
"704",105.239998,106.769997,105.040001,106.639999,1971500,100.72951
"705",106.660004,107.059998,105.610001,106.110001,1672900,100.228887
"706",106,106.589996,105.379997,105.809998,1005700,99.945511
"707",106.269997,107.75,106.029999,107.68,1831900,101.71187
"708",107.5,107.739998,106,106.360001,1833200,100.465031
"709",106.260002,106.889999,105.459999,106.360001,1575700,100.465031
"710",105.300003,105.970001,104.449997,105.800003,1678900,99.936071
"711",106.449997,107.089996,105.870003,107.040001,1077600,101.107342
"712",107.25,107.279999,105.589996,105.790001,1947300,99.926623
"713",105.730003,106.519997,105.529999,105.75,1757200,99.888839
"714",105.879997,106.400002,105.190002,106.010002,2319400,100.134431
"715",106.139999,106.790001,105.650002,106.129997,1437700,100.247775
"716",105.449997,106.220001,104.129997,104.209999,1818400,98.434192
"717",104.730003,105.790001,104.550003,105.550003,2796500,99.699927
"718",104.769997,105.25,104.339996,104.769997,1882600,98.963152
"719",104.760002,105.120003,103.330002,103.610001,1854300,97.867448
"720",103.199997,104.650002,103.199997,104.449997,2215600,98.660888
"721",104.43,105.779999,104.269997,105.160004,2048400,99.331543
"722",105.739998,107.349998,105.540001,107.25,1731100,101.305702
"723",107.459999,108.349998,107.300003,107.830002,2234300,101.853557
"724",108.349998,109.339996,107.800003,109.129997,1848100,103.081501
"725",108.900002,109.75,108.379997,109.269997,2146700,103.213741
"726",109.300003,109.470001,108.470001,108.629997,1728300,102.609213
"727",108.120003,108.57,107.68,108.43,1561400,102.420301
"728",108.129997,109,107.959999,108.220001,1199400,102.221941
"729",108.169998,109.290001,107.720001,108.690002,1442900,102.665893
"730",109.93,110.410004,109.010002,109.75,1407600,103.66714
"731",109.709999,110.25,109.029999,109.089996,1112700,103.043717
"732",109.019997,109.779999,108.660004,109.709999,1617400,103.629356
"733",109.900002,110.25,109.400002,109.610001,863800,103.5349
"734",109.879997,110.150002,108.879997,109.139999,1306300,103.090949
"735",109.410004,110.150002,109.169998,109.989998,1239600,103.893836
"736",109.690002,110.32,109.599998,110.010002,1246600,103.912732
"737",110.290001,111.720001,109.889999,111.389999,1932800,105.216243
"738",110.860001,112.949997,110.690002,112.82,1810600,106.864388
"739",112.589996,113,111.220001,111.510002,1533600,105.623544
"740",112.209999,113.190002,111.639999,113.050003,1678300,107.08225
"741",113.059998,113.129997,111.949997,112.019997,1664300,106.106616
"742",112.480003,113.959999,112.209999,113.480003,1946000,107.489551
"743",113.330002,114.720001,112.93,113.379997,2524300,107.394824
"744",112.730003,114.199997,111.849998,113.190002,2225200,107.214859
"745",112.480003,114.690002,112.25,114.389999,1769800,108.35151
"746",115.099998,115.769997,114.029999,114.830002,2693700,108.768285
"747",114.529999,114.650002,112.739998,112.949997,1834000,106.987523
"748",114.279999,115.489998,111.870003,111.879997,3459400,105.974007
"749",112.120003,112.739998,109.629997,109.629997,3537200,103.842782
"750",109.919998,111.050003,108.57,110.879997,2341400,105.026796
"751",110.860001,111.809998,109.900002,110.660004,1855200,104.818415
"752",110.120003,110.589996,108.879997,109.169998,2018400,103.407065
"753",109.540001,111.129997,109.379997,111.089996,2186800,105.225709
"754",111.239998,111.949997,110.169998,110.580002,2013400,104.742637
"755",110.93,111.029999,109.639999,110.309998,1563900,104.486886
"756",109.75,111,109.519997,110.019997,1066300,104.212193
"757",110.75,110.82,109.110001,109.400002,1320200,103.624927
"758",109.169998,111.139999,109.019997,110.879997,1230500,105.026796
"759",110.370003,111.620003,110.330002,111,1318000,105.140464
"760",111.75,112.5,110.940002,111.699997,1441700,105.803509
"761",111.540001,112.199997,111.199997,112.089996,1250200,106.172921
"762",112.230003,112.589996,110.139999,110.190002,1458600,104.373225
"763",109.730003,109.730003,107.379997,107.559998,2211900,101.882054
"764",108.389999,109.580002,107.900002,108.650002,3111500,102.914518
"765",107.459999,110.599998,107.440002,109.639999,1832300,103.852256
"766",110.68,110.68,109.239998,110.25,1607800,104.430055
"767",110.449997,111.470001,110.099998,111.18,1539200,105.310962
"768",111.57,112.349998,111.239998,111.489998,922200,105.604595
"769",111.209999,112.220001,110.519997,110.57,1853600,104.733163
"770",111.550003,111.809998,110.32,110.43,1112700,104.600554
"771",110.629997,111.870003,110.449997,110.849998,1279700,104.998381
"772",110.43,111.290001,110.059998,110.910004,752200,105.055218
"773",112.239998,112.309998,110.709999,111.760002,1366700,105.860346
"774",112.339996,112.970001,112.07,112.620003,1525200,106.674949
"775",113.089996,113.599998,112.75,113.349998,1360800,107.366409
"776",113.480003,114.040001,113.309998,113.650002,1274300,107.650575
"777",114.839996,115.940002,114.339996,115.889999,1549900,109.772327
"778",115.470001,116.879997,115.199997,116.459999,2233300,110.312237
"779",116,116.239998,115.120003,115.889999,1156500,109.772327
"780",116.169998,116.739998,115.550003,116.529999,1295200,110.378542
"781",116.959999,117.699997,116.349998,117.400002,1276900,111.202618
"782",117.339996,117.599998,116.400002,117.059998,1180700,110.880562
"783",117.580002,118.139999,116.57,118.07,1639200,111.837248
"784",118.82,118.830002,117.650002,118.050003,1158000,111.818307
"785",118.370003,119.150002,118.290001,119.099998,1079600,112.812874
"786",119,119.389999,117.25,117.900002,1726900,111.676224
"787",117.089996,117.68,116.660004,117.449997,1352200,111.249974
"788",116.769997,117,115.540001,116.57,1863100,110.416431
"789",116.480003,117.699997,116.239998,117.139999,1198100,110.956341
"790",117.839996,118.309998,116.769997,116.93,1162500,110.757428
"791",117.550003,118.099998,116.970001,117.419998,1925200,111.221559
"792",118.07,118.599998,117.650002,118.339996,1255700,112.092992
"793",118.300003,119.5,117.919998,119.370003,1503600,113.068626
"794",119.449997,120.199997,118.940002,120.07,1336700,113.731671
"795",119.239998,119.919998,119.019997,119.5,1308500,113.19176
"796",119.150002,119.519997,118.459999,119.339996,1297600,113.334207
"797",118.059998,118.910004,116.080002,117.389999,2372700,111.482343
"798",116.860001,117.25,115.370003,115.629997,1676800,109.810913
"799",115.589996,116.209999,115.019997,115.730003,1596800,109.905887
"800",116.339996,116.349998,114.75,115.650002,1230300,109.829911
"801",115.150002,115.25,113.589996,113.779999,1656500,108.054016
"802",112.459999,112.779999,111.510002,111.790001,1656600,106.164165
"803",111.769997,112.510002,111.650002,111.900002,1651000,106.26863
"804",111.900002,112.940002,111.800003,112.080002,1259500,106.439572
"805",112.239998,113.290001,112.099998,112.839996,1448500,107.161319
"806",112.629997,112.870003,111.849998,111.959999,1329300,106.325608
"807",112.050003,112.580002,111.900002,112.239998,998500,106.591516
"808",112.589996,113.489998,111.660004,113.07,1444900,107.379748
"809",113,113.120003,111.839996,111.870003,1031500,106.240141
"810",111.230003,111.870003,111.029999,111.669998,1415500,106.050201
"811",111.720001,111.720001,110.360001,110.459999,1648900,104.901096
"812",110.290001,111.889999,110.190002,111.389999,1388000,105.784294
"813",111.739998,112.190002,111.150002,111.870003,1207700,106.240141
"814",112.809998,113.129997,111.550003,111.980003,1204600,106.344606
"815",111.989998,112.279999,111.349998,111.5,1397900,105.888758
"816",113,115.099998,113,114.620003,2564100,108.851747
"817",114.300003,115.010002,113.120003,114.349998,2232000,108.595331
"818",114.169998,115.470001,113.93,115.349998,1262000,109.545006
"819",115.849998,117.559998,115.529999,117.32,1665400,111.415866
"820",117.57,119.339996,117.5,119.25,1808600,113.248739
"821",119.059998,119.330002,117.860001,118.190002,1371000,112.242086
"822",118.529999,118.57,116.910004,117.029999,1661000,111.14046
"823",118.360001,118.459999,116.959999,117.349998,1767100,111.444356
"824",117.300003,118.519997,117.089996,117.910004,990900,111.976178
"825",117.68,119.059998,116.959999,118.639999,1858800,112.669437
"826",119.07,119.470001,118.639999,119.199997,1219500,113.201253
"827",119.360001,119.449997,117.610001,117.940002,2587100,112.004668
"828",117.080002,118.169998,117.050003,117.57,1762600,111.653285
"829",117.32,118.080002,116.32,116.339996,1650000,110.485182
"830",116.449997,116.57,115,115.410004,2268800,109.601991
"831",115.889999,116.480003,115.239998,116.400002,1039100,110.542167
"832",115.610001,116.209999,115.419998,115.720001,897500,109.896388
"833",115.029999,115.559998,114.739998,115.169998,1829000,109.374064
"834",115.110001,115.169998,114.650002,115,1452200,109.212621
"835",114.620003,115.089996,114.32,114.82,1640200,109.041679
"836",114.339996,115.139999,113.900002,114.419998,1608000,108.661808
"837",114.18,114.949997,114.029999,114.440002,1084900,108.680805
"838",113.809998,114.169998,113.360001,113.410004,1293900,107.702641
"839",113.489998,113.790001,112.120003,112.209999,2148600,106.563027
"840",111.080002,115.230003,110.150002,114.589996,5852500,108.823251
"841",114.980003,115.959999,114.129997,115.699997,2388300,109.87739
"842",115.160004,116,114.739998,115.900002,1563000,110.06733
"843",115.010002,116.300003,115.010002,116.260002,1195100,110.409213
"844",115.760002,116.110001,115.269997,115.360001,1503100,109.554504
"845",116.269997,117.489998,115.620003,117.360001,1854900,111.453854
"846",117.230003,118.699997,117.099998,118.260002,2099700,112.308563
"847",118.32,118.349998,116.629997,117.639999,2727100,111.719762
"848",117.410004,117.5,116.75,117.379997,1454600,111.472845
"849",117.18,118.889999,117.089996,117.809998,1386000,111.881205
"850",117.25,118.029999,117.019997,117.160004,1183200,111.263922
"851",115.540001,116.800003,115.18,116.239998,2250100,110.390216
"852",115.970001,116.459999,115.290001,116.440002,1840100,110.580155
"853",116.199997,118.290001,116.199997,117.349998,1802400,111.444356
"854",117.669998,118.989998,117.370003,118.75,1881000,112.773902
"855",118.589996,118.900002,117.209999,117.760002,1108600,111.833726
"856",117.860001,118.599998,117.470001,118,1587700,112.061646
"857",118.709999,119.800003,118.550003,119.620003,2185100,113.600122
"858",120,120.400002,119.260002,120.339996,1588900,114.283882
"859",120.150002,120.43,119.099998,120.129997,1419700,114.084451
"860",120.440002,124.559998,120.32,124.07,3059000,117.826172
"861",124.739998,124.739998,122.510002,122.779999,2459500,116.601091
"862",122.209999,122.889999,121.120003,122.779999,2314300,116.601091
"863",122.739998,123.669998,122.099998,123.019997,1275700,116.829011
"864",121.610001,122.730003,121.519997,122.449997,1588000,116.287696
"865",121.910004,123.169998,121.599998,123.169998,1679300,117.268347
"866",123.389999,124.059998,122.849998,123.739998,1488000,117.811035
"867",123.660004,124.690002,123.389999,124.290001,1784200,118.334685
"868",124.660004,124.660004,122.919998,123.309998,1327600,117.401638
"869",123.540001,124.099998,123.120003,123.629997,1233600,117.706305
"870",124,124.209999,122.43,122.760002,1135900,116.877995
"871",122.949997,124.199997,122.309998,123.889999,1164200,117.953849
"872",124.260002,125.349998,124,125.209999,1502000,119.210602
"873",125.669998,126.120003,124.900002,125.169998,1391900,119.172517
"874",125.209999,126.120003,125.040001,125.18,1597700,119.18204
"875",125.650002,125.889999,125.199997,125.379997,873400,119.372454
"876",125.699997,126.029999,125.139999,125.43,725400,119.420061
"877",125.660004,125.690002,123.449997,123.690002,1444900,117.763435
"878",123.720001,123.970001,122.970001,123.82,1767900,117.887204
"879",123.260002,124.459999,122.360001,122.970001,1644000,117.077932
"880",121.5,122.349998,120.5,120.949997,3329000,115.154716
"881",122,122.150002,121.019997,122.059998,1734800,116.211531
"882",122.82,122.839996,121.379997,121.660004,2192500,115.830703
"883",121.190002,121.480003,119.970001,120.040001,3163300,114.288322
"884",118.099998,120.300003,116.970001,118.57,6113600,112.888756
"885",118.519997,119.400002,118.099998,118.220001,2023600,112.555527
"886",119.010002,119.050003,117.410004,117.910004,1722600,112.260383
"887",117.919998,118.900002,117.529999,118,2069500,112.346067
"888",118.169998,118.360001,117.019997,117.550003,1722800,111.917632
"889",117.779999,118.599998,115.849998,118.5,3167600,112.82211
"890",117.839996,118.440002,117.25,117.989998,2339400,112.336544
"891",117.690002,119.050003,117.690002,118.529999,3007000,112.850671
"892",119.099998,119.129997,118.129997,118.690002,1181600,113.003009
"893",118.690002,118.849998,118.18,118.690002,612500,113.003009
"894",118.68,119.110001,118.589996,118.629997,1169900,112.945878
