"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"920",230.630005,231.850006,228.770004,231.289993,634800,225.244258
"921",230.229996,233.809998,229.970001,230.869995,612800,224.835238
"922",231.479996,234.169998,230.330002,233.949997,449500,228.756212
"923",234.619995,236.029999,231.630005,234,842500,228.805105
"924",233.229996,236.720001,232.520004,234.289993,643800,229.08866
"925",231.899994,239.009995,230.110001,237.860001,715600,232.579412
"926",238.509995,239.610001,237.449997,238.050003,508300,232.765196
"927",237.210007,239.720001,235.330002,239.639999,645000,234.319894
"928",242.639999,245.960007,241,245.669998,712700,240.216025
"929",246.160004,248.039993,245.039993,247.759995,607900,242.259622
"930",247.300003,249.350006,246.029999,248,625600,242.494299
"931",247.160004,250.440002,246.830002,248.039993,593900,242.533405
"932",248.619995,250.639999,247.869995,249.240005,546100,243.706776
"933",250.240005,252.360001,249.580002,251.610001,712000,246.024157
"934",251.570007,252.850006,249.839996,250.139999,624600,244.58679
"935",250.679993,252.100006,249.389999,251.470001,635900,245.887265
"936",245.580002,252.949997,237.259995,252.910004,267900,247.295299
"937",253.490005,255.679993,252.929993,255.020004,667200,249.358457
"938",253.160004,253.779999,250.800003,253.289993,489600,247.666853
"939",256,256.480011,253.419998,254.899994,416000,249.241111
"940",255.080002,257.649994,254.380005,256.970001,320900,251.265163
"941",257.23999,259.380005,256.200012,257.480011,422600,251.76385
"942",258.470001,259.329987,256.529999,256.950012,407500,251.245618
"943",253.910004,256.690002,253.910004,255.770004,310500,250.091806
"944",257.630005,257.630005,253.25,253.839996,337100,248.204645
"945",250.759995,252.440002,248.589996,251.830002,591300,246.239274
"946",253.600006,253.679993,245.539993,245.839996,675600,240.382249
"947",245,248.520004,243.990005,247.029999,635000,241.545833
"948",247.490005,251.800003,247.490005,251.679993,441000,246.092595
"949",251.679993,253.580002,250.720001,253.119995,361700,247.500629
"950",253.320007,253.449997,247.889999,249.960007,417700,244.410793
"951",248.850006,251.199997,247.089996,251.039993,358200,245.466804
"952",253.279999,254.520004,250.690002,251.970001,887400,246.376165
"953",253.100006,253.539993,250.75,251.460007,372800,245.877493
"954",252.419998,255.240005,252.419998,254.610001,426600,248.957555
"955",255.649994,255.929993,250.710007,250.720001,429800,245.153916
"956",251.509995,252.360001,249.289993,250.240005,427000,244.684576
"957",250.889999,251.960007,249.179993,249.449997,505700,243.912106
"958",251.800003,253.360001,250.190002,252.660004,559100,247.050849
"959",253.949997,254.970001,252.410004,253.050003,542100,247.43219
"960",252.970001,256.149994,252.910004,254.979996,347900,249.319336
"961",255.5,257.200012,254.479996,256.73999,354300,251.040258
"962",257.440002,259.339996,254.399994,254.589996,543100,248.937995
"963",253.850006,253.970001,246.429993,246.619995,395200,241.144931
"964",246.490005,253.880005,245.229996,253.419998,533800,247.793971
"965",255.309998,258.980011,254.899994,258.579987,641300,252.839406
"966",258.790009,259.220001,252.059998,252.229996,447800,246.630388
"967",251.990005,254.910004,250,250.229996,513500,244.674788
"968",251.550003,251.550003,246.949997,248.929993,475700,243.403646
"969",249.960007,251.270004,246.740005,250.770004,687800,245.202808
"970",256,258,248.559998,250.199997,745900,244.645456
"971",249.539993,254.600006,248.639999,252.149994,596900,246.552162
"972",251.830002,253.350006,251.320007,252.210007,299800,246.610842
"973",253.360001,255.710007,252.5,255.050003,372800,249.38779
"974",254.399994,255.919998,254.399994,254.970001,270600,249.309564
"975",255.759995,255.800003,250.880005,252.529999,308100,246.92373
"976",251.520004,251.539993,247.5,249.330002,486000,243.794775
"977",250.470001,251.539993,246.520004,250.029999,370100,244.479231
"978",251.080002,251.869995,248.050003,248.220001,287000,242.709417
"979",248.089996,254.820007,246.119995,254.399994,739900,248.752211
"980",255.240005,255.240005,251.850006,252.75,323900,247.138847
"981",252.309998,254.419998,252.089996,252.25,278900,246.649948
"982",250.619995,252.440002,250,251.699997,200100,246.112155
"983",251.020004,251.740005,250.080002,250.869995,237600,245.300579
"984",250.440002,252.800003,250.220001,252.300003,327300,246.698841
"985",249.190002,253.970001,248.330002,252.289993,334400,247.749569
"986",251.929993,252,249.559998,250.889999,305000,246.37477
"987",251.520004,254.880005,251.520004,254.619995,379500,250.037638
"988",254.940002,255.809998,252.399994,253.970001,346400,249.399342
"989",254.550003,254.940002,252.600006,253.570007,256600,249.006547
"990",253.190002,254.699997,250.970001,252.229996,451400,247.690651
"991",252.479996,254.300003,251.449997,254.179993,330400,249.605554
"992",254.029999,256.269989,252.679993,256.109985,282500,251.500813
"993",255.149994,255.820007,248.529999,249.830002,448100,245.333849
"994",250.169998,252.740005,249.360001,252.360001,343600,247.818316
"995",252.399994,253.699997,251.539993,252.149994,200100,247.612089
"996",252.300003,253.619995,250.470001,253.229996,194400,248.672654
"997",254.25,255.160004,252.490005,252.809998,299700,248.260215
"998",253.539993,255.539993,252.369995,254.509995,234800,249.929617
"999",255.720001,256.730011,253.669998,256.640015,242500,252.021303
"1000",256.429993,259.339996,255.770004,258.369995,406400,253.72015
"1001",258.73999,261.570007,257.5,260.059998,306400,255.379737
"1002",259.579987,263.51001,259.200012,263.109985,530400,258.374835
"1003",262.899994,265,261.290009,261.470001,314100,256.764365
"1004",261.540009,265.029999,259.540009,265.01001,528300,260.240665
"1005",265.369995,268.649994,265.01001,267.769989,284800,262.950973
"1006",267.769989,269.230011,265.850006,267.390015,343200,262.577837
"1007",267.579987,269.119995,266.829987,269.109985,335800,264.266854
"1008",267.950012,269.690002,266.869995,269.220001,337500,264.37489
"1009",264.600006,265,259.339996,260.209991,938600,255.527032
"1010",260.540009,261.279999,259.049988,259.809998,432300,255.134237
"1011",259.459991,260.359985,258.170013,260.109985,216500,255.428826
"1012",259.040009,259.73999,257.25,258.279999,285900,253.631773
"1013",258.109985,259.549988,255.300003,259.390015,407200,254.721812
"1014",259.429993,263.109985,258.630005,261.100006,479900,256.401029
"1015",262.26001,263.369995,260.950012,261.440002,361000,256.734907
"1016",262.119995,262.119995,259.440002,259.929993,180200,255.252072
"1017",259.25,259.98999,256,256.100006,328100,251.491013
"1018",256.100006,256.779999,254.990005,255.630005,235000,251.029471
"1019",255.759995,255.850006,253.570007,254.880005,321600,250.292968
"1020",254,254.979996,252.979996,254.399994,311000,249.821596
"1021",254.509995,255,253.720001,254.270004,484200,249.693946
"1022",255,255,251.710007,251.770004,552600,247.238938
"1023",251.5,252.800003,250.199997,251.539993,490100,247.013066
"1024",252.759995,256.420013,252.759995,255.580002,209500,250.980367
"1025",253.479996,253.479996,248.669998,250.529999,489300,246.021249
"1026",250.529999,251.130005,248.649994,250.809998,409000,246.296208
"1027",249.649994,250.940002,249.070007,250.059998,286400,245.559706
"1028",248.020004,248.539993,246.419998,247.649994,284800,243.193075
"1029",240.699997,246,240.699997,244.789993,757800,240.384545
"1030",246.619995,247.220001,244.770004,244.880005,512600,240.472937
"1031",244.880005,246.429993,243.910004,245.839996,763600,241.415651
"1032",246.990005,247,244.149994,244.880005,550800,240.472937
"1033",242.940002,247.490005,240,241.389999,1290200,237.04574
"1034",242.25,243.039993,240.279999,242.850006,681100,238.479472
"1035",242.699997,245.029999,239.630005,240.259995,548700,235.936072
"1036",241.580002,242.710007,241.130005,241.830002,369200,237.477824
"1037",241.75,241.889999,239.600006,241.029999,366800,236.692219
"1038",241.130005,241.919998,239.839996,240.490005,381400,236.161944
"1039",241.770004,242.699997,239.619995,241.160004,238800,236.819884
"1040",241.190002,241.690002,238.479996,239.960007,416400,235.641483
"1041",239.729996,240.309998,238.160004,238.740005,310100,234.443438
"1042",239.759995,240.970001,237.259995,240.029999,492100,235.710215
"1043",238.089996,239.110001,234.800003,235.149994,507400,230.918035
"1044",233.820007,235.929993,233.130005,235.210007,523000,230.976968
"1045",235.449997,235.449997,231.210007,235.009995,610700,230.780555
"1046",233.449997,236.160004,232.800003,234.869995,446000,230.643076
"1047",234.100006,236.699997,232.320007,235.630005,407800,231.389408
"1048",236,236.940002,232.699997,233.070007,331200,229.929361
"1049",234,236.720001,233.279999,236.589996,377400,233.401918
"1050",237.839996,239.929993,237.479996,237.610001,296500,234.408177
"1051",237.339996,239.389999,236.679993,238.759995,261600,235.542675
"1052",239.020004,240.529999,237.050003,239.580002,358400,236.351633
"1053",239.990005,240.539993,238.160004,238.449997,365500,235.236855
"1054",239.080002,239.970001,235.360001,237.229996,347700,234.033293
"1055",239.130005,242.869995,237.550003,242.830002,528000,239.557838
"1056",242.809998,246.169998,242.059998,245.669998,399400,242.359565
"1057",245.720001,245.990005,244.580002,245.210007,449700,241.905772
"1058",245.039993,248.399994,243.860001,247.860001,337400,244.520057
"1059",247.470001,248.110001,246.679993,247.020004,244300,243.69138
"1060",248.410004,250.660004,248.110001,249.570007,498400,246.207022
"1061",249.729996,250.350006,247.789993,248.789993,405800,245.437518
"1062",248.270004,248.369995,245.440002,246,315700,242.68512
"1063",244.630005,245.869995,244.009995,245.559998,256300,242.251047
"1064",245.570007,246.630005,245.029999,246.199997,256300,242.882422
"1065",246.970001,247.729996,245.639999,247.429993,372300,244.095844
"1066",248,250.009995,248,249.850006,404100,246.483247
"1067",251.139999,253.320007,249.850006,251.639999,455600,248.24912
"1068",251.179993,251.470001,248.940002,249.479996,403200,246.118223
"1069",248.589996,250.570007,248.589996,248.839996,239300,245.486848
"1070",249.229996,249.229996,246.820007,246.880005,332700,243.553267
"1071",247.259995,247.259995,245.240005,246.580002,245900,243.257307
"1072",245.589996,247.429993,244.679993,246.539993,300500,243.217837
"1073",245.910004,248.5,245.300003,248.449997,510500,245.102103
"1074",248.880005,249.289993,246.710007,248.419998,229300,245.072509
"1075",248.369995,249.009995,245.820007,248.669998,444800,245.31914
"1076",249.860001,251.490005,248.919998,250.300003,502400,246.92718
"1077",251.100006,253.490005,250.139999,253.080002,317700,249.669718
"1078",254.380005,254.570007,252.169998,253.419998,418300,250.005133
"1079",252.789993,253.5,250.630005,251.320007,297200,247.93344
"1080",250.929993,252.470001,250.110001,251.619995,423500,248.229385
"1081",251.199997,254.339996,251.199997,252.649994,336800,249.245505
"1082",251.820007,252.339996,250.130005,250.130005,426500,246.759473
"1083",250.509995,253.199997,250.339996,252.020004,236400,248.624004
"1084",249.800003,253.320007,249.800003,252.020004,370100,248.624004
"1085",252.279999,254.75,251.029999,251.649994,413600,248.25898
"1086",251.419998,251.669998,249.839996,250.630005,609100,247.252735
"1087",250.899994,253.330002,250.850006,252.800003,474800,249.393493
"1088",254.309998,257.290009,252.960007,255.270004,522700,251.83021
"1089",255.720001,258.190002,254.380005,255.539993,464600,252.096561
"1090",253.770004,254.830002,249.580002,249.75,511200,246.384589
"1091",250.100006,252.309998,247.350006,252.190002,506000,248.791712
"1092",251.759995,252.990005,245.639999,246.149994,417500,242.833093
"1093",245.100006,245.350006,239.009995,240.690002,702400,237.446676
"1094",240.020004,240.660004,233.639999,234.199997,601300,231.044124
"1095",235,239.800003,234.059998,238.690002,998300,235.473626
"1096",237.070007,241.550003,232.300003,239.160004,862400,235.937294
"1097",228.600006,237.490005,223.919998,229.720001,1526700,226.624497
"1098",232.75,233.809998,230.160004,231.899994,1407600,228.775114
"1099",230.509995,232.259995,229.369995,230.419998,776000,227.315061
"1100",231.320007,235.229996,231.320007,234.5,1208200,231.340084
"1101",235.020004,235.070007,231.429993,231.539993,758600,228.419964
"1102",234.509995,236.669998,233.279999,235.380005,611300,232.208231
"1103",235.770004,238.309998,234.25,237.779999,286200,234.575885
"1104",237.639999,238.779999,235.449997,238.419998,304300,235.20726
"1105",239.809998,243.130005,239.059998,242.630005,386700,239.360536
"1106",242.669998,243.940002,240.940002,242.190002,443800,238.926463
"1107",241.25,244.630005,240.600006,243.860001,285600,240.573958
"1108",247.25,248.020004,245.770004,246.800003,455100,243.474343
"1109",246.800003,248.389999,245.949997,247.600006,409800,244.263566
"1110",247.229996,249.899994,247.009995,249.429993,361300,246.068894
"1111",251.380005,253.199997,249.740005,253.160004,376600,249.748642
"1112",252.850006,255.080002,251.130005,254.770004,379800,252.413765
"1113",254.839996,254.839996,252.229996,254.809998,313900,252.453389
"1114",251.389999,252.270004,247.330002,248.770004,584900,246.469256
"1115",249.179993,249.229996,245.339996,246.309998,492800,244.032001
"1116",245.449997,248.210007,245.119995,246.770004,803100,244.487753
"1117",246.520004,246.729996,243.949997,244.369995,405700,242.10994
"1118",244.139999,247.009995,243.649994,246.270004,234500,243.992377
"1119",245.839996,245.960007,243.919998,244.440002,284900,242.1793
"1120",244.899994,246.25,242.970001,243.330002,328900,241.079566
"1121",243.5,244.839996,241.979996,244.339996,323100,242.080219
"1122",243.369995,246.429993,243.369995,244.869995,311700,242.605316
"1123",246.710007,248.949997,246.710007,248.210007,516900,245.914438
"1124",249,251.039993,247.580002,250.850006,362600,248.530021
"1125",250.350006,250.600006,248.339996,249.240005,299200,246.934911
"1126",249.039993,249.309998,246.710007,247.160004,329200,244.874146
"1127",247.839996,248.839996,245.330002,245.679993,290000,243.407822
"1128",244.910004,245.309998,242.119995,242.460007,555400,240.217617
"1129",241.009995,244.259995,239.699997,244.169998,591700,241.911793
"1130",244.619995,248.570007,243.970001,248.570007,798600,246.271109
"1131",248.389999,251.100006,246.809998,250.570007,444500,248.252612
"1132",251.789993,254.490005,251.509995,252.830002,561200,250.491705
"1133",251.699997,253.460007,249.740005,250.119995,538800,247.806762
"1134",248.360001,249.649994,247.270004,249.460007,267200,247.152877
"1135",248.690002,248.710007,241.080002,242.649994,517500,240.405847
"1136",242.050003,247.139999,241.279999,246.160004,466000,243.883394
"1137",246.429993,249.960007,244.410004,245.970001,673500,243.695149
"1138",246.410004,248.139999,242.850006,244.169998,431300,241.911793
"1139",243.919998,249.229996,242.419998,244.229996,323700,241.971236
"1140",244.259995,245.220001,242,244.020004,712200,241.763186
"1141",246.240005,252.300003,246.240005,252.229996,568700,249.897248
"1142",253.169998,261.570007,252.820007,257.809998,881700,255.425643
"1143",257.920013,259.029999,256.130005,258.220001,377200,255.831855
"1144",259.209991,259.890015,257.26001,257.799988,609500,255.415726
"1145",257.850006,258.399994,256.480011,256.980011,158900,254.603333
"1146",258,259.140015,256.73999,257.089996,133200,254.712301
"1147",256.790009,259.670013,256.790009,258.859985,294400,256.46592
"1148",258.369995,259.410004,256.799988,257.48999,319600,255.108595
"1149",258.23999,259,254.509995,254.889999,445100,252.53265
"1150",256.019989,256.970001,253.330002,255.220001,314300,252.8596
"1151",253.699997,254.339996,248.179993,248.979996,394100,246.677305
"1152",249.529999,249.940002,242.839996,245.449997,427300,243.179954
"1153",246,247.070007,243.110001,245.669998,339500,243.39792
"1154",247.380005,251.229996,247.380005,251.139999,453000,248.817332
"1155",250.699997,250.779999,246.880005,248.229996,334000,245.934242
"1156",249.039993,249.949997,244.100006,245.149994,366300,242.882725
"1157",246.839996,247.979996,241.330002,243.440002,399500,241.188549
"1158",241.919998,243,240,241.899994,753800,239.662783
"1159",241.899994,244.800003,237.759995,237.919998,489900,235.719596
"1160",237.919998,241.589996,235.039993,241.289993,654300,239.058424
"1161",242,243.770004,239.809998,242.610001,365200,240.366223
"1162",241.160004,246.970001,240.910004,244.190002,470500,241.931612
"1163",245.220001,246.119995,243.179993,245.160004,404800,242.892643
"1164",243.5,247.690002,243.5,245.990005,791900,243.714968
"1165",236.419998,241.880005,233.5,234.809998,1161900,232.638358
"1166",230.559998,233.350006,229.039993,231.679993,672800,229.537301
"1167",232.759995,232.929993,229.380005,231.039993,698800,228.903221
"1168",231.490005,236.850006,231.130005,235.919998,660400,233.738093
"1169",234.320007,238.360001,233.270004,235.839996,673100,233.658831
"1170",233.75,241.009995,233.289993,240.509995,563700,238.285639
"1171",241.839996,245.240005,241.770004,244.570007,472300,242.308103
"1172",242.220001,242.449997,236.199997,239.160004,1554100,236.948134
"1173",239.649994,241.399994,237.970001,240.020004,833300,238.878905
"1174",239.539993,242.770004,239.539993,240.300003,504700,239.157572
"1175",239.169998,241.860001,237.380005,238.630005,508800,237.495514
"1176",239.660004,240,236.660004,238.880005,446100,237.744325
"1177",237.729996,238.970001,235.559998,237.600006,889000,236.470412
"1178",236.759995,237.589996,230.509995,234.309998,1278100,233.196044
"1179",234.389999,236.619995,234.339996,234.869995,663700,233.75338
"1180",234.929993,236.059998,231.789993,233.839996,800500,232.728278
"1181",234.339996,237.850006,234.210007,235.649994,711400,234.52967
"1182",235.770004,236.770004,234.509995,235.550003,528700,234.430155
"1183",234.710007,238.240005,233.25,238.139999,608800,237.007838
"1184",236.860001,237.770004,235.330002,236.169998,487700,235.047202
"1185",236,238.289993,235.039993,237.509995,579500,236.380828
"1186",237.169998,240.929993,235.5,239.589996,555200,238.450941
"1187",239.550003,240.690002,238.419998,240.380005,559200,239.237194
"1188",240.139999,240.960007,236.910004,236.910004,762900,235.78369
"1189",236.910004,239.399994,236,239.199997,546500,238.062796
"1190",238.5,241.470001,237.460007,241.289993,694600,240.142856
"1191",238.440002,238.729996,233.110001,236,1158800,234.878012
"1192",236.720001,239.149994,235.460007,238.039993,540200,236.908307
"1193",236.199997,236.539993,234.669998,235.270004,483500,234.151487
"1194",235.550003,237.380005,234.710007,235.830002,520800,234.708822
"1195",233.559998,234.710007,230.199997,230.270004,946600,229.175258
"1196",230,232.490005,228.149994,232.169998,974100,231.066219
"1197",233.009995,234.039993,230.149994,231.710007,602200,230.608414
"1198",230.820007,232.190002,229.389999,230.720001,665000,229.623115
"1199",231.910004,234.169998,230.789993,234.009995,445900,232.897468
"1200",232.089996,235.029999,230.979996,234.479996,510200,233.365234
"1201",233.990005,239.350006,232.179993,238.410004,704200,237.276558
"1202",237.070007,237.990005,234.779999,237.059998,533100,235.93297
"1203",238.070007,238.380005,235.830002,236.149994,1248500,235.027293
"1204",234.259995,234.410004,232.190002,233.570007,645600,232.459572
"1205",233.529999,236.259995,233.529999,234.210007,535300,233.096529
"1206",235.710007,236.559998,234.210007,234.830002,606300,233.713576
"1207",234.440002,235.300003,233.350006,234.330002,504000,233.215953
"1208",234.130005,235.179993,233.179993,234.600006,382900,233.484674
"1209",235.649994,238.190002,234.949997,237.490005,395200,236.360934
"1210",236.800003,237,234.770004,235.809998,500100,234.688913
"1211",234.880005,235.779999,231.309998,231.880005,782300,230.777604
"1212",231.880005,233.550003,229.850006,230.419998,609400,229.324539
"1213",228.800003,236.289993,228.050003,235.149994,560800,234.032047
"1214",233.809998,234.940002,232.240005,232.860001,513200,231.752941
"1215",232.330002,235.550003,232.330002,234.309998,498400,233.196044
"1216",233,235.630005,231.309998,234.850006,530900,233.733486
"1217",235.320007,235.970001,233.589996,234.710007,340300,233.594152
"1218",235.460007,237.399994,234.75,234.960007,527300,233.842963
"1219",236.660004,238.690002,235.149994,238.149994,627400,237.017785
"1220",238.389999,242.289993,237.690002,241.830002,843600,240.680297
"1221",250.100006,252.869995,241.470001,241.869995,1883400,240.7201
"1222",239.910004,242.360001,237.759995,239.330002,1154500,238.192183
"1223",240.779999,241.25,238.259995,238.949997,710500,237.813984
"1224",240.139999,243.970001,239.779999,243.009995,943600,241.85468
"1225",243.960007,245.149994,241.300003,243.449997,709100,242.29259
"1226",243.050003,246.25,242.190002,244.279999,695200,243.118646
"1227",245.210007,247.25,244.009995,247.100006,590400,245.925247
"1228",248.570007,251.130005,246.259995,249.440002,764500,248.254118
"1229",249.259995,249.970001,246.460007,249.190002,540700,248.005307
"1230",248.380005,251.240005,245.669998,250.130005,564300,248.94084
"1231",249.449997,251.059998,247.699997,248.429993,710200,247.24891
"1232",249.020004,250.839996,247.339996,248.940002,477900,247.756495
"1233",249.009995,249.940002,248.149994,248.860001,427300,247.676874
"1234",248.149994,249.899994,245.330002,245.990005,462300,244.820523
"1235",246.669998,247.559998,244.880005,246.100006,442200,244.930001
"1236",244.300003,246.330002,242.470001,245.809998,416400,245.809998
"1237",247.990005,250.25,247.990005,249.160004,530600,249.160004
"1238",248.509995,250.149994,247.139999,248.809998,389100,248.809998
"1239",247.929993,251.789993,247.410004,251.240005,446600,251.240005
"1240",249.910004,251.899994,243.009995,245.929993,962800,245.929993
"1241",246.690002,248.600006,245.960007,247.039993,507500,247.039993
"1242",247.070007,248.190002,244.080002,246.050003,486700,246.050003
"1243",246.220001,247.160004,244.729996,246.410004,361300,246.410004
"1244",246.910004,247.149994,245.080002,246.160004,306800,246.160004
"1245",245.529999,246.990005,245.210007,246,305700,246
"1246",245.740005,247.440002,244.990005,246.600006,506500,246.600006
"1247",246.550003,247.410004,245.699997,245.949997,239500,245.949997
"1248",246,246,243.639999,244.919998,472700,244.919998
"1249",245.460007,245.979996,243.399994,245.539993,333100,245.539993
"1250",244.729996,245.240005,243.059998,244.660004,335800,244.660004
"1251",245.350006,246.039993,239.690002,240.330002,552000,240.330002
"1252",240.839996,242.649994,239.529999,241,478900,241
"1253",240.559998,243.110001,240.389999,241.960007,295900,241.960007
"1254",242.779999,243.479996,241.350006,242.910004,313500,242.910004
"1255",241.529999,242.320007,238.800003,239.25,389500,239.25
"1256",239.600006,241.460007,238.169998,241.100006,470000,241.100006
"1257",240.440002,241.979996,239.350006,239.490005,339200,239.490005
"1258",239.839996,242.889999,239.580002,241.509995,485100,241.509995
"1259",241.759995,244.050003,241.009995,242.289993,422000,242.289993
