"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"980",61.099998,61.529999,60.57,61.18,1442000,59.894511
"981",61.369999,61.939999,61.029999,61.16,1420400,59.874931
"982",60.959999,61.5,60.48,61.32,1110700,60.031569
"983",61.25,61.560001,60.860001,61.130001,1425000,59.845562
"984",61.32,61.380001,60.18,60.950001,1205100,59.669344
"985",60.98,62.139999,60.700001,61.759998,2056700,60.462322
"986",61.439999,61.880001,60.560001,61.759998,1800600,60.462322
"987",62.040001,63.040001,61.759998,62.810001,1634700,61.490263
"988",63.360001,63.990002,63.360001,63.540001,1776200,62.204924
"989",63.709999,63.759998,62.959999,63.080002,1377600,61.754591
"990",62.869999,62.869999,61.799999,62.360001,1180300,61.049718
"991",62.290001,62.790001,61.990002,62.77,1331000,61.451103
"992",62.68,63.360001,62.68,63.09,1031600,61.764379
"993",62.790001,62.91,61.810001,62,1962700,60.697281
"994",62.099998,62.41,61.810001,62.119999,980500,60.814759
"995",62.189999,62.560001,61.900002,62.419998,1028100,61.108455
"996",62.529999,62.810001,62.41,62.720001,911700,61.402154
"997",63.09,63.48,62.790001,62.889999,953900,61.56858
"998",63,63.049999,62.279999,62.68,1344500,61.362994
"999",62.939999,62.939999,62.48,62.68,761500,61.362994
"1000",62.790001,63.419998,62.650002,63.02,1376700,61.69585
"1001",63.099998,63.580002,62.82,63.419998,881100,62.087443
"1002",63.41,63.549999,63.080002,63.48,1104300,62.146184
"1003",63.400002,63.849998,63.060001,63.700001,912200,62.361562
"1004",63.419998,64.050003,62.799999,63.98,1862300,62.635678
"1005",63.990002,64.080002,63.330002,63.369999,1348000,62.294566
"1006",63.400002,63.709999,63.369999,63.540001,1007600,62.461683
"1007",63.490002,63.639999,63.150002,63.189999,900700,62.11762
"1008",62.939999,63.07,62.599998,62.860001,1326500,61.793223
"1009",62.59,62.75,61.790001,61.919998,1258700,60.869173
"1010",61.900002,61.900002,61.450001,61.639999,1169000,60.593926
"1011",61.369999,62.139999,61.279999,61.700001,1482000,60.652909
"1012",61.540001,62.099998,61.389999,61.84,1450900,60.790532
"1013",62.040001,62.490002,61.599998,62.360001,1556800,61.301708
"1014",62.470001,62.5,61.779999,62.099998,1386900,61.046118
"1015",62.330002,62.43,61.990002,62.150002,2701300,61.095273
"1016",62.279999,62.709999,62.009998,62.650002,1545900,61.586788
"1017",62.509998,62.970001,62.189999,62.240002,1049800,61.183746
"1018",62.049999,62.98,62.049999,62.84,1125000,61.773562
"1019",62.830002,62.889999,62.139999,62.43,1229000,61.37052
"1020",62.380001,62.91,62.18,62.720001,1203000,61.655599
"1021",62.740002,63.099998,62.540001,63,1569200,61.930846
"1022",63.029999,63.639999,62.970001,63.369999,1152500,62.294566
"1023",63.220001,63.459999,62.900002,63.049999,1358900,61.979997
"1024",63.07,63.549999,63.049999,63.369999,795700,62.294566
"1025",62.950001,63.400002,62.880001,63.09,873200,62.019319
"1026",62.98,63.040001,62.360001,62.59,1135100,61.527804
"1027",62.700001,63.349998,62.599998,63.119999,2021500,62.048809
"1028",62.639999,63.209999,62.25,62.830002,1705000,61.763733
"1029",62.799999,62.93,62.09,62.200001,2419100,61.144424
"1030",62.5,63.279999,62.349998,62.610001,1678300,61.547465
"1031",62.380001,62.740002,62.150002,62.610001,1423300,61.547465
"1032",62.779999,63.060001,62.150002,62.669998,2028400,61.606445
"1033",62.369999,62.709999,61.599998,61.599998,2643300,60.554604
"1034",61.689999,61.889999,60.119999,60.950001,3551900,59.915637
"1035",60.900002,61,60.630001,60.740002,1699000,59.709202
"1036",60.830002,60.950001,60.439999,60.66,1702500,59.630558
"1037",60.740002,61.299999,60.630001,61.189999,1785200,60.151562
"1038",61.400002,62.869999,61.400002,62.490002,2774300,61.429503
"1039",62.259998,62.650002,61.669998,61.810001,1076000,60.761043
"1040",61.82,62.080002,61.540001,61.950001,1084900,60.898666
"1041",62,62.25,61.470001,61.490002,795700,60.446474
"1042",61.68,62.470001,61.52,62.43,1877800,61.37052
"1043",62.049999,62.259998,61.220001,61.27,1751300,60.230206
"1044",60.77,61.5,60.540001,60.66,1391100,59.630558
"1045",60.59,61.490002,59.82,61.279999,1948700,60.240035
"1046",61.080002,61.540001,60.59,61.080002,1479000,60.043432
"1047",60.799999,61.82,60.619999,61.73,1296000,60.682399
"1048",62,62.189999,61.490002,61.740002,1404900,60.692231
"1049",61.849998,62.529999,61.470001,62.490002,778200,61.429503
"1050",62.669998,62.849998,62.490002,62.619999,945100,61.557294
"1051",62.68,62.880001,62.049999,62.130001,963300,61.075612
"1052",62.16,62.279999,61.549999,61.650002,1668300,60.603758
"1053",61.93,62.009998,61.560001,61.939999,958500,60.888834
"1054",62.189999,62.41,61.110001,61.509998,1308900,60.466131
"1055",62.060001,62.529999,61.830002,62.380001,1045300,61.321369
"1056",62.689999,62.900002,62.470001,62.75,1074400,61.685089
"1057",62.700001,63.619999,62.509998,63.419998,1476100,62.343717
"1058",63.540001,63.740002,63.259998,63.52,1495900,62.442022
"1059",63.5,64.099998,63.34,63.869999,1520800,62.786081
"1060",64.139999,64.43,63.939999,64.309998,1216200,63.218612
"1061",64.510002,64.739998,64.230003,64.309998,910800,63.218612
"1062",64.449997,64.660004,63.939999,64.309998,983100,63.218612
"1063",63.900002,64.07,63.48,63.82,814900,62.73693
"1064",63.830002,64.129997,63.549999,64.120003,1100400,63.031842
"1065",64.139999,64.68,63.959999,64.610001,1097500,63.513524
"1066",64.720001,64.870003,64.300003,64.510002,1151800,63.415223
"1067",64.889999,65.599998,64.860001,65.360001,1214800,64.250796
"1068",64.970001,65.360001,64.379997,65.32,1599200,64.470897
"1069",65.32,65.809998,64.879997,65.330002,1021100,64.480769
"1070",65.349998,65.449997,64.669998,64.730003,825700,63.88857
"1071",64.790001,64.919998,64.190002,64.830002,1187800,63.987269
"1072",64.769997,65.18,64.5,64.660004,1369400,63.819481
"1073",64.900002,66.089996,64.790001,65.860001,2560900,65.003879
"1074",65.849998,66.239998,65.559998,66.019997,1716000,65.161795
"1075",65.910004,66.629997,65.800003,66.339996,2045700,65.477635
"1076",66.610001,66.720001,65.690002,66.209999,1351500,65.349328
"1077",66.980003,67.209999,66.410004,67.040001,1273000,66.16854
"1078",67.690002,67.82,67.07,67.169998,2289100,66.296847
"1079",67.089996,67.410004,66.529999,66.860001,1851000,65.99088
"1080",66.720001,66.949997,66.209999,66.230003,1137600,65.369072
"1081",66.230003,66.870003,65.849998,66.849998,1421800,65.981007
"1082",66.620003,66.660004,65.5,65.610001,1939400,64.757129
"1083",65.889999,66.400002,65.769997,66.269997,975000,65.408545
"1084",65.669998,66.279999,65.540001,66.129997,1227800,65.270366
"1085",66.089996,66.389999,65.809998,66.029999,1667600,65.171667
"1086",66.080002,66.230003,65.550003,65.889999,2091700,65.033488
"1087",65.989998,66.720001,65.379997,66.620003,1345000,65.754002
"1088",67,67.459999,66.830002,67.300003,1511200,66.425162
"1089",67.43,67.489998,66.389999,66.449997,1146600,65.586206
"1090",66.029999,66.360001,65.660004,65.68,1069500,64.826218
"1091",65.870003,66.760002,65.779999,66.68,2024100,65.813219
"1092",66.690002,66.75,64.849998,65.040001,1875300,64.194538
"1093",65.139999,65.639999,64.540001,64.540001,1763800,63.701038
"1094",64.599998,64.849998,63.650002,63.759998,1996700,62.931175
"1095",63.860001,64.269997,63.540001,63.950001,1721500,63.118707
"1096",63.110001,63.200001,61.75,62.799999,3163900,61.983655
"1097",61.900002,64.169998,61.860001,63.98,2483200,63.148316
"1098",64.360001,64.580002,63.75,63.759998,3021300,62.931175
"1099",63.639999,64.419998,62.5,63.959999,2887100,63.128576
"1100",64.459999,66.720001,64.440002,66.669998,2157700,65.803347
"1101",66.849998,67.589996,66.639999,66.669998,2232100,65.803347
"1102",67.040001,67.650002,66.129997,66.239998,2162000,65.378936
"1103",66.089996,66.82,66,66.5,1583000,65.635559
"1104",66.5,67.129997,66.150002,66.959999,1339600,66.089578
"1105",67.190002,67.489998,66.849998,67.43,1490500,66.55347
"1106",67.32,67.769997,66.540001,66.919998,1550600,66.050097
"1107",66.769997,67.720001,66.580002,67.269997,1352900,66.395546
"1108",68.099998,68.290001,67.43,67.68,1647200,66.80022
"1109",67.879997,68,67.529999,67.900002,1372000,67.017361
"1110",67.849998,68.040001,67.220001,67.910004,1098600,67.027234
"1111",68.559998,68.75,68.230003,68.5,1294900,67.60956
"1112",68.5,68.989998,68.339996,68.910004,1593000,68.014234
"1113",68.690002,69.849998,68.519997,69.790001,1688700,68.882793
"1114",69.839996,70.739998,69.760002,70.620003,2103400,69.702005
"1115",70.760002,70.860001,70.18,70.519997,1737200,69.603299
"1116",70.739998,71.529999,70.449997,71.489998,1662800,70.560691
"1117",71.559998,71.660004,70.860001,71.339996,942200,70.412639
"1118",71.160004,71.449997,70.910004,71,1302500,70.077063
"1119",70.959999,71.589996,70.699997,71.32,1056500,70.392903
"1120",71.5,72.800003,71.339996,72.43,1577600,71.488474
"1121",72.389999,72.870003,72.07,72.660004,1163200,71.715488
"1122",72.209999,73.5,72.209999,73.379997,1986400,72.426122
"1123",74.32,74.349998,73.510002,73.629997,1864800,72.672872
"1124",73.919998,74.25,73.339996,73.910004,1709800,72.949239
"1125",74.010002,74.379997,73.650002,74.059998,2493800,73.097283
"1126",74.059998,74.32,73.809998,74.050003,1122800,73.087418
"1127",74.550003,75.43,74.519997,75.169998,1045700,74.192855
"1128",74.32,74.650002,73.540001,73.699997,1345000,72.741962
"1129",74.260002,74.5,73.639999,74.209999,1784100,73.245335
"1130",73.970001,74.639999,73.889999,74.57,1159400,73.600656
"1131",74.370003,74.720001,73.940002,74.209999,1192100,73.245335
"1132",73.949997,74.269997,73.370003,73.68,1322600,73.03717
"1133",73.709999,73.839996,72.989998,73.300003,1273400,72.660488
"1134",72.68,73.410004,72,73.18,1574000,72.541532
"1135",73.239998,73.419998,72.540001,72.639999,1634400,72.006242
"1136",72.940002,73.959999,72.779999,73.330002,1298600,72.690225
"1137",73.010002,73.900002,72.650002,72.68,1335200,72.045894
"1138",72.989998,73.510002,71.839996,72.559998,1744200,71.926938
"1139",72.290001,72.57,71.269997,71.309998,1663600,70.687844
"1140",71.550003,73.339996,71.459999,73.129997,1601100,72.491965
"1141",73.959999,74.620003,73.459999,74.580002,1825400,73.929319
"1142",74.800003,74.860001,73.120003,73.410004,2531900,72.769529
"1143",73.519997,74.089996,73.269997,74.089996,878800,73.443589
"1144",74.150002,75.07,74.07,74.639999,859400,73.988793
"1145",74.730003,74.800003,74.370003,74.629997,513100,73.978878
"1146",74.769997,75.339996,74.610001,75.040001,678300,74.385305
"1147",74.730003,75.919998,74.730003,75.459999,960000,74.801639
"1148",75.089996,75.550003,74.809998,75.110001,890700,74.454694
"1149",75.559998,75.989998,74.889999,74.900002,1054400,74.246527
"1150",75.190002,75.470001,73.129997,73.760002,1311500,73.116473
"1151",73.25,73.760002,72.82,73.139999,1955800,72.50188
"1152",73.139999,73.760002,72.230003,72.709999,1992900,72.075631
"1153",73.18,73.839996,72.93,73.639999,1688200,72.997518
"1154",74.400002,75.330002,74.269997,75.300003,2143800,74.643038
"1155",75.510002,75.739998,74.57,75.239998,2456900,74.583557
"1156",75.449997,75.959999,75,75.309998,2103700,74.652946
"1157",75.779999,76.889999,74.489998,75.080002,2984900,74.424957
"1158",73.800003,74.779999,73.540001,74.050003,1844100,73.403944
"1159",74.050003,74.610001,71.849998,71.93,3099700,71.302438
"1160",71.93,72.620003,71.349998,72.57,2244300,71.936853
"1161",71.959999,72.970001,71.269997,71.870003,2911300,71.242964
"1162",71.489998,72.120003,71.269997,71.68,3244900,71.054619
"1163",71.970001,72.589996,71.57,72.139999,4013000,71.510605
"1164",72.199997,72.239998,71.059998,71.129997,3445700,70.509414
"1165",70.82,71.75,70.580002,71.489998,2455600,70.866274
"1166",70.760002,71.330002,70.050003,71.059998,2695200,70.440025
"1167",71.650002,72.269997,71,71.029999,2678500,70.410288
"1168",71.300003,71.849998,70.660004,71.389999,3120700,70.767148
"1169",69.970001,70.980003,69.290001,69.370003,2972900,68.764775
"1170",68.32,69.349998,68.290001,69.300003,3897400,68.695386
"1171",69.830002,71.199997,69.699997,71.139999,3054700,70.519329
"1172",69.599998,70.099998,68.169998,68.879997,7709900,68.279045
"1173",69.360001,70.339996,69.169998,70.239998,2755100,69.62718
"1174",70.629997,70.779999,69.239998,69.25,3631400,68.645819
"1175",69.07,69.080002,67.849998,68.709999,4288900,68.11053
"1176",69.339996,70.050003,69.110001,69.639999,3708200,69.032416
"1177",69.519997,70.169998,69.519997,70.07,2898000,69.458665
"1178",70.269997,71.260002,70.18,71,4011800,70.380551
"1179",72.839996,75.730003,72.43,75.260002,5572600,74.603386
"1180",74.889999,75.919998,74.209999,75.400002,2981000,74.742164
"1181",74.989998,75.709999,74.989998,75.339996,3325400,74.682683
"1182",75.360001,75.440002,74.43,74.449997,3655700,73.800448
"1183",74.440002,75.830002,74.199997,75.800003,2256200,75.138676
"1184",75.849998,76.309998,75.660004,76.169998,2541800,75.505443
"1185",76.239998,76.68,76.110001,76.32,1735700,75.654136
"1186",76.510002,77.830002,76.510002,77.610001,2771100,76.932882
"1187",77.389999,77.550003,76.699997,76.879997,1926700,76.209248
"1188",76.760002,76.949997,76.519997,76.660004,1733200,75.991174
"1189",76.529999,77.43,76.349998,77.239998,1940500,76.566107
"1190",76.720001,77.050003,76.239998,76.690002,1483700,76.020911
"1191",76.589996,76.800003,76,76.489998,1209200,75.822651
"1192",76.82,76.910004,75.949997,76.07,1748000,75.406317
"1193",75.470001,75.57,74.330002,74.489998,1563500,74.152029
"1194",74.699997,75.269997,74.43,75.07,1356100,74.729399
"1195",74.18,74.559998,73.900002,73.980003,1349400,73.644348
"1196",74.019997,74.199997,72.57,72.720001,2153800,72.390063
"1197",73.190002,73.419998,72.730003,73.220001,2684100,72.887794
"1198",73.339996,73.739998,72.470001,72.93,1525400,72.599109
"1199",73.260002,73.5,72.910004,73.160004,1223300,72.828069
"1200",72.919998,73.360001,72.720001,73.089996,2067200,72.758379
"1201",72.919998,74.150002,72.239998,73.900002,2200400,73.564709
"1202",73.910004,74.199997,73.529999,74.059998,1095500,73.72398
"1203",74.309998,75.360001,74.099998,75.25,5110000,74.908583
"1204",75.379997,76.480003,75.260002,75.989998,1934900,75.645223
"1205",75.919998,75.989998,75.150002,75.389999,1328400,75.047947
"1206",75.400002,75.599998,74.07,74.07,1795000,73.733936
"1207",73.660004,74.290001,73.019997,73.879997,1144100,73.544796
"1208",74.050003,74.730003,73.879997,74.360001,844000,74.022621
"1209",74.629997,75.379997,74.629997,75.129997,882700,74.789125
"1210",75.050003,75.779999,74.889999,75.309998,2563500,74.968308
"1211",75.379997,75.379997,74.25,75.029999,1581300,74.68958
"1212",75.010002,75.639999,74.919998,75.480003,1075100,75.137543
"1213",74.959999,76.18,74.779999,75.790001,1275000,75.446134
"1214",75.769997,76.029999,75.339996,75.629997,1450600,75.286856
"1215",75.690002,76.059998,75.029999,75.589996,1355000,75.247037
"1216",75.660004,76.010002,74.949997,75.269997,1034700,74.928489
"1217",75.279999,75.629997,74.900002,75.580002,1357800,75.237087
"1218",75.470001,75.82,74.879997,74.879997,1144200,74.540259
"1219",74.889999,75.07,74.309998,74.660004,1265800,74.321263
"1220",75.040001,75.550003,74.459999,74.550003,1271500,74.211762
"1221",74.489998,74.93,74.370003,74.519997,772900,74.181892
"1222",74.080002,74.330002,73.519997,73.739998,1460600,73.405432
"1223",74.230003,74.57,73.779999,73.970001,1339600,73.634392
"1224",74.389999,74.580002,74.040001,74.330002,1182000,73.992759
"1225",74.550003,74.559998,73.610001,73.910004,972900,73.574666
"1226",73.82,74.370003,73.610001,73.910004,1576500,73.574666
"1227",74.169998,74.199997,73.660004,73.699997,918900,73.365612
"1228",73.949997,74.199997,73.300003,73.459999,1193500,73.126703
"1229",73.339996,73.559998,72.709999,73.440002,998900,73.106797
"1230",73.330002,73.389999,72.589996,73.18,1484400,72.847975
"1231",73,73.459999,72.199997,72.43,2631100,72.101378
"1232",72.709999,72.980003,69.309998,72.050003,4271600,71.723105
"1233",72.339996,72.480003,71.019997,71.260002,2676100,70.936688
"1234",71.279999,72.089996,71.199997,71.5,1983700,71.175597
"1235",71.449997,71.75,70.419998,70.769997,1927200,70.448906
"1236",70.589996,71.190002,70.589996,70.970001,1978600,70.648003
"1237",71.610001,72.32,71.589996,71.900002,1443900,71.573784
"1238",71.940002,72.25,71.639999,71.809998,1797400,71.484188
"1239",71.300003,71.540001,70.669998,71.309998,1333900,70.986457
"1240",71.209999,71.589996,69.779999,70.25,2533200,69.931268
"1241",70.68,70.93,69.949997,70.580002,2259000,70.259773
"1242",70.860001,71.300003,70.5,71.260002,2514000,70.936688
"1243",71.360001,71.900002,71.330002,71.769997,1126900,71.444369
"1244",71.93,72,71.300003,71.449997,1346100,71.125821
"1245",71.68,71.699997,71.150002,71.190002,1605100,70.867006
"1246",71.010002,71.410004,70.739998,71.279999,1392400,70.956594
"1247",71.349998,71.510002,70.889999,71.360001,1211900,71.036233
"1248",70.730003,71.099998,69.389999,69.550003,2515300,69.234447
"1249",69.25,69.5,68.440002,69.419998,2828700,69.105032
"1250",69.440002,71.779999,69.360001,71.080002,3228800,70.757504
"1251",71.07,71.07,70.260002,70.43,2459900,70.110452
"1252",70.650002,70.690002,69.949997,70.209999,1276400,69.891449
"1253",70.5,70.970001,70.019997,70.610001,1456400,70.289636
"1254",70.639999,71.279999,70.290001,71.139999,1272000,70.81723
"1255",70.629997,71.199997,70.440002,70.529999,1395000,70.209997
"1256",70.129997,70.580002,69.790001,70.220001,1356500,70.220001
"1257",70,70.169998,69.540001,69.550003,1131400,69.550003
"1258",69.709999,70,69,69.43,1204900,69.43
"1259",69.82,70.559998,69.629997,70.029999,1792800,70.029999
