"","BCR.Open","BCR.High","BCR.Low","BCR.Close","BCR.Volume","BCR.Adjusted"
"458",98.93,99.470001,98.480003,99.150002,448000,96.994354
"459",98.910004,99.290001,98.300003,98.580002,617000,96.436747
"460",97.93,98.639999,97.580002,97.610001,526300,95.487835
"461",97.279999,98.089996,97.18,98.010002,335000,95.87914
"462",96.779999,96.989998,96.489998,96.730003,452100,94.62697
"463",96.470001,96.550003,95.309998,95.309998,690800,93.237837
"464",95.959999,96.629997,95.389999,95.889999,292300,93.805229
"465",96.120003,97.040001,95.269997,96.57,756200,94.470445
"466",96.349998,97,95.989998,96.029999,522600,93.942185
"467",96.379997,96.379997,95.379997,95.870003,448900,93.785667
"468",97,98.75,96.400002,98.019997,1007000,95.888917
"469",97.349998,98.540001,97.349998,98,579600,95.869355
"470",98.029999,98.349998,97.029999,98.300003,533000,96.162836
"471",98.449997,98.809998,97.790001,98.07,455400,95.937833
"472",97.620003,97.860001,96.669998,97.830002,500900,95.703053
"473",97.370003,98.220001,97.260002,97.980003,548400,95.849794
"474",98.510002,98.510002,96.57,97.470001,1227500,95.35088
"475",97.230003,99.019997,96.07,98.769997,679200,96.81133
"476",99.050003,99.629997,98.139999,98.709999,467500,96.752522
"477",98.660004,99.480003,98.150002,98.959999,384800,96.997564
"478",98.860001,100.080002,98.139999,99.620003,504400,97.64448
"479",99,99.980003,98.709999,99.879997,561100,97.899319
"480",99.739998,100.129997,99.220001,99.720001,381100,97.742495
"481",99.43,99.690002,98.980003,99.379997,591300,97.409234
"482",99.160004,100.080002,98.900002,99.860001,451400,97.879718
"483",99.410004,100.910004,98.970001,100.709999,809300,98.712861
"484",99.739998,101.010002,99.300003,100.419998,983300,98.428611
"485",101.199997,102.699997,100.739998,101.699997,747000,99.683227
"486",101.25,101.849998,100.760002,101.18,609300,99.173542
"487",100.339996,100.910004,99.75,100.610001,546000,98.614845
"488",100.449997,101.82,100.400002,100.669998,693500,98.673653
"489",100.919998,100.970001,99.07,99.099998,735500,97.134788
"490",99.25,99.660004,98,98.040001,595000,96.09581
"491",98.559998,98.559998,96.480003,96.779999,553000,94.860795
"492",96.900002,99.099998,96.800003,99.099998,637400,97.134788
"493",99.129997,99.400002,98.260002,98.690002,467900,96.732922
"494",98.389999,99.239998,97.419998,99.099998,634000,97.134788
"495",99.050003,100.43,98.389999,99.989998,496300,98.007138
"496",99.690002,100.330002,99.559998,99.900002,264800,97.918926
"497",100.260002,100.889999,99.830002,100.309998,519000,98.320792
"498",99.860001,100.129997,98.120003,98.120003,526200,96.174226
"499",97.620003,98.089996,97.019997,97.190002,967500,95.262668
"500",96.309998,96.5,95.480003,95.599998,470300,93.704195
"501",95.269997,95.610001,94.910004,95.459999,517100,93.566972
"502",95.010002,96.540001,94.900002,96.410004,342300,94.498137
"503",96.57,97.68,96.150002,97.68,331100,95.742949
"504",98.589996,98.93,98.269997,98.550003,612700,96.595699
"505",98.239998,99.68,98.18,99.610001,374300,97.634676
"506",100,100.400002,98.410004,98.43,328500,96.478076
"507",98.709999,98.709999,97.610001,98.480003,447700,96.527087
"508",98.480003,99.970001,98.309998,99.440002,563900,97.468049
"509",100.080002,101.129997,97.279999,98.949997,1551600,96.987761
"510",99.440002,102.82,99.019997,102.419998,1147900,100.38895
"511",101.980003,103.480003,101.970001,103.199997,571600,101.153481
"512",103.589996,105.230003,103.540001,104.57,490600,102.496315
"513",104.550003,105.040001,103.980003,104.75,446300,102.672746
"514",102.870003,105.790001,102.870003,103.82,504100,101.761188
"515",103.849998,104.860001,103.279999,104.43,506600,102.359092
"516",104.379997,104.379997,103.089996,103.599998,464100,101.54555
"517",103.720001,103.949997,103.050003,103.660004,357300,101.604365
"518",102.349998,104.68,102.349998,103.870003,489300,101.8102
"519",103.769997,105.050003,103.169998,104.82,578400,102.741358
"520",106,107.910004,105.400002,107.440002,754300,105.309404
"521",107.040001,107.940002,106.949997,107.830002,757500,105.69167
"522",107.470001,107.849998,106.760002,107.849998,516600,105.71127
"523",107.510002,108.309998,107.309998,107.68,581600,105.544643
"524",107.230003,107.589996,105.980003,106.68,343500,104.564474
"525",106.690002,107.150002,106.610001,107.040001,363200,104.917335
"526",107.040001,107.43,105.449997,105.68,711600,103.584304
"527",105.709999,106.779999,105.57,106.449997,384900,104.339031
"528",106,106.040001,104.690002,105.610001,466600,103.515693
"529",105.970001,108.050003,105.970001,107.709999,697600,105.574047
"530",107.730003,108.07,106.269997,106.57,391800,104.456654
"531",106.779999,107.480003,105.610001,107.220001,620900,105.093766
"532",106.769997,107.129997,106.290001,106.68,705600,104.564474
"533",106.220001,107.989998,106,107.5,494800,105.566121
"534",106.980003,106.980003,105.239998,105.709999,993900,103.808321
"535",104.870003,104.989998,103.309998,103.970001,438400,102.099625
"536",103.919998,104.120003,102.300003,102.669998,387000,100.823008
"537",102.510002,104.18,102.239998,103.300003,654000,101.44168
"538",97,100,97,98.459999,1715100,96.688745
"539",98.769997,99.949997,97.470001,99.589996,1045200,97.798415
"540",99.440002,99.959999,97.870003,98.239998,917500,96.472702
"541",97.919998,98.239998,97.190002,97.260002,682500,95.510336
"542",97.760002,98.07,96.639999,97.449997,528100,95.696913
"543",95.190002,96.699997,93.690002,96.349998,762600,94.616703
"544",97.290001,98.379997,96.870003,97.459999,320300,95.706735
"545",97.400002,98.220001,97,97.849998,515800,96.089719
"546",98.190002,98.769997,97.639999,97.900002,474800,96.138822
"547",97.949997,98.25,97.410004,97.940002,439500,96.178103
"548",98.07,98.330002,97.290001,97.720001,352700,95.96206
"549",97.800003,98.610001,97.419998,98.57,286600,96.796767
"550",98.410004,98.669998,98.07,98.410004,312800,96.639649
"551",98.839996,99.239998,97.839996,98.040001,270000,96.276303
"552",98.029999,98.760002,97.540001,98.68,406900,96.904789
"553",98.779999,98.989998,98.279999,98.349998,330100,96.580724
"554",97.959999,98.620003,97.93,98.400002,937900,96.629827
"555",98.419998,98.419998,97.800003,98.010002,346500,96.246844
"556",98.169998,98.849998,97.760002,98.410004,458800,96.639649
"557",98.419998,98.419998,97.260002,97.410004,429000,95.657639
"558",97.419998,97.769997,97.029999,97.300003,382100,95.549617
"559",97.07,98.279999,97.019997,97.949997,212200,96.187918
"560",97.93,98.300003,97.610001,97.699997,294900,95.942415
"561",97.410004,97.93,97.309998,97.690002,305200,95.932601
"562",97.690002,98.639999,97.489998,97.970001,537500,96.207562
"563",97.620003,98.169998,97.169998,97.779999,293500,96.020978
"564",98.150002,98.489998,97.519997,98.110001,333800,96.345043
"565",98.029999,98.779999,97.550003,98.07,675800,96.305762
"566",98.309998,99.639999,98.099998,99.440002,995100,97.651119
"567",99.82,101.089996,99.620003,100.760002,854800,98.947372
"568",101.199997,101.400002,100.110001,100.800003,695200,98.986654
"569",100.510002,100.720001,99.389999,99.470001,1184800,97.680578
"570",99.489998,100.339996,99.25,99.720001,803300,97.926081
"571",99.830002,101.370003,99.75,100.949997,610300,99.133949
"572",100.889999,102.300003,100.370003,101.919998,469500,100.086501
"573",101.559998,102.629997,101.239998,102.230003,417300,100.390929
"574",101.720001,103.75,101.690002,103.129997,623700,101.274732
"575",102.860001,104.019997,102.860001,103.660004,430600,101.795204
"576",103.790001,104.209999,103.220001,103.75,423900,101.883582
"577",103.589996,104.459999,103.080002,104.419998,369700,102.541527
"578",104.800003,105,104.209999,104.739998,999800,102.85577
"579",105,105.889999,104.550003,105.480003,774900,103.582463
"580",105.699997,105.989998,104.809998,104.980003,404100,103.091458
"581",105.260002,105.309998,104.230003,104.269997,337700,102.394224
"582",104.57,105.050003,103.959999,104.610001,429300,102.728111
"583",104.080002,105,103.559998,104.650002,541900,102.767392
"584",105,105.540001,104.68,104.980003,575000,103.091458
"585",105,105.449997,104.589996,105.410004,469600,103.513722
"586",105.440002,105.730003,104.790001,105.510002,446100,103.611922
"587",105.989998,106.489998,105.480003,105.989998,320000,104.083283
"588",106.400002,106.410004,105.410004,105.599998,294000,103.700299
"589",105.309998,105.529999,105.07,105.370003,264700,103.474441
"590",105.110001,105.110001,102.230003,102.300003,634900,100.459669
"591",102.25,102.480003,101.800003,102.209999,381100,100.371285
"592",102.660004,103.260002,101.980003,101.980003,297300,100.145426
"593",102.209999,102.919998,100.790001,100.980003,362600,99.163416
"594",101.32,101.379997,100.650002,101.220001,291800,99.399096
"595",102.080002,102.260002,101.57,102.230003,386300,100.390929
"596",101.900002,102.709999,101.629997,102.620003,558100,100.773912
"597",101.910004,102.459999,100.989998,101,681700,99.376737
"598",100.699997,100.919998,99.360001,99.720001,824400,98.11731
"599",96.800003,99.57,96.800003,98.589996,835200,97.005466
"600",98.459999,100.459999,97.629997,98.699997,607700,97.113699
"601",97.190002,98.379997,95.739998,96.25,1248100,94.703078
"602",96.480003,97.760002,96.040001,96.93,855300,95.37215
"603",97.059998,97.360001,96.160004,96.440002,706300,94.890027
"604",96.870003,97.18,96.029999,96.190002,539300,94.644045
"605",96.260002,97.629997,95.510002,97.260002,360100,95.696848
"606",97.459999,97.699997,95.769997,96.07,484800,94.525971
"607",95.410004,97.220001,95.410004,96.900002,542800,95.342633
"608",97,98.260002,96.949997,97.709999,653600,96.139612
"609",97.290001,97.440002,95.410004,96.050003,432300,94.506296
"610",95.199997,95.980003,94.589996,94.82,380700,93.296061
"611",94.75,95.809998,94.209999,94.730003,635100,93.207511
"612",95.040001,95.129997,94.080002,94.699997,596100,93.177987
"613",94.019997,95.589996,93.790001,94.699997,288300,93.177987
"614",94.760002,95.470001,94.379997,95.389999,719200,93.856899
"615",95.400002,95.650002,94.660004,95.040001,491500,93.512526
"616",95.139999,96,94.949997,95.779999,547800,94.240631
"617",96.529999,97.279999,95.970001,97.279999,441500,95.716523
"618",97.18,97.5,96.290001,97.239998,530200,95.677165
"619",97.519997,97.860001,96.970001,97.540001,328700,95.972346
"620",97.790001,98.589996,97.199997,98.540001,150200,96.956274
"621",98.279999,98.559998,97.419998,98.209999,324400,96.631576
"622",98.239998,98.769997,97.730003,97.800003,554600,96.22817
"623",97.269997,97.93,96.519997,97.620003,492100,96.051062
"624",98.089996,99.190002,97.910004,98.739998,321100,97.153057
"625",98.779999,99.150002,98.290001,99.010002,550100,97.418722
"626",99.209999,99.889999,98,98.160004,315500,96.582384
"627",98.339996,98.589996,97.669998,98.209999,295300,96.631576
"628",98.169998,98.190002,97.279999,97.449997,354200,95.883789
"629",97.489998,97.540001,96.910004,97.389999,637400,95.824756
"630",97.599998,97.760002,96.809998,97.459999,376900,95.89363
"631",97.260002,98.129997,96.959999,97.809998,232600,96.238004
"632",98.150002,98.860001,97.120003,98.129997,416600,96.55286
"633",98.099998,98.5,96.870003,96.980003,613500,95.421349
"634",97.089996,97.440002,96.370003,96.489998,386100,94.939219
"635",96.099998,96.860001,95.93,96.220001,500700,94.673561
"636",96.449997,96.830002,96.010002,96.790001,565700,95.2344
"637",96.360001,97.809998,95.470001,97.629997,413500,96.060896
"638",97.900002,98.610001,96.860001,97.93,522500,96.356078
"639",97.849998,98.650002,97.349998,98.559998,343900,96.97595
"640",98.379997,100.589996,97.290001,98.18,1253600,96.60206
"641",97.660004,98.860001,96.330002,96.57,292100,95.017935
"642",96.57,97,96.459999,96.769997,582600,95.214717
"643",96.839996,97.470001,96.269997,97.139999,411800,95.578774
"644",96.769997,96.919998,95.989998,95.989998,372700,94.447255
"645",95.760002,97.760002,95.389999,97.739998,532000,96.169129
"646",99.389999,101.849998,99.389999,101.830002,1017300,100.193399
"647",100.300003,101.559998,99.970001,101.449997,918200,99.819501
"648",101.550003,101.690002,100.830002,100.93,459700,99.307862
"649",100.57,102.169998,100.57,101.849998,428200,100.213074
"650",101.699997,103.150002,101.410004,103.139999,636300,101.482342
"651",103.43,104.059998,102.709999,102.949997,563600,101.295393
"652",103.029999,103.589996,102.110001,102.779999,467200,101.128127
"653",102.650002,103.669998,102.019997,103.129997,654200,101.472501
"654",103.389999,104.629997,102.540001,102.68,932600,101.029736
"655",102.059998,102.279999,101.57,102,560900,100.360665
"656",101.93,102.010002,101.400002,101.68,378300,100.045808
"657",101.800003,102.360001,101.599998,101.620003,710500,100.183828
"658",101.550003,101.860001,100.360001,101.589996,603900,100.154245
"659",101.519997,101.75,101.150002,101.589996,1099500,100.154245
"660",105.540001,105.540001,101.330002,101.980003,743200,100.538741
"661",101.980003,103.550003,101.709999,103.510002,619200,102.047116
"662",103.839996,104.610001,102.160004,103.440002,636500,101.978106
"663",103.639999,103.730003,102.410004,103.339996,336200,101.879513
"664",103.25,103.330002,102.370003,102.720001,697100,101.26828
"665",102.739998,102.989998,101.809998,102.230003,634800,100.785207
"666",101.949997,102.529999,100.900002,102.07,997600,100.627465
"667",99.849998,100.769997,97.790001,99.349998,1833400,97.945905
"668",99.209999,99.5,98.080002,98.589996,795300,97.196644
"669",98.489998,99.980003,98.489998,99.889999,819000,98.478274
"670",99.660004,101.940002,99.470001,101.559998,1051700,100.124671
"671",101.400002,102.050003,101,101.080002,535900,99.651459
"672",101.199997,101.459999,100.940002,101.190002,278700,99.759905
"673",101.199997,101.400002,100.809998,100.93,351300,99.503577
"674",101.089996,101.489998,100.75,101.32,351300,99.888065
"675",101.07,101.839996,101.07,101.449997,317400,100.016225
"676",101.349998,101.43,100.669998,101,323700,99.572587
"677",100.959999,101.540001,100.330002,100.790001,444200,99.365556
"678",100.540001,100.879997,99.800003,100.300003,508200,98.882483
"679",100.059998,100.389999,99.470001,99.599998,466200,98.192372
"680",99.400002,100.010002,98.43,99.010002,598200,97.610714
"681",98.32,98.599998,97.360001,98.269997,722400,96.881167
"682",98.68,99.190002,98.010002,98.019997,434100,96.6347
"683",98.400002,98.510002,97.260002,97.870003,434400,96.486826
"684",97.5,99.440002,97.139999,98.830002,646500,97.433257
"685",98.970001,99.529999,98.669998,98.849998,759700,97.452971
"686",98.660004,99.389999,97.93,98.800003,532100,97.403683
"687",98.660004,98.870003,97.699997,98.870003,486200,97.472693
"688",99.129997,100.239998,98.970001,99.809998,418600,98.399403
"689",99.989998,100.370003,99.190002,99.32,370700,97.91633
"690",99.5,99.879997,99.349998,99.559998,479500,98.152936
"691",100,102.470001,100,100.669998,982500,99.247249
"692",100.720001,101.029999,100.269997,100.910004,440500,99.483863
"693",100.93,101.379997,100.75,101.199997,475600,99.769758
"694",101.260002,101.370003,100.660004,101.220001,385100,99.789479
"695",101.279999,102.019997,101,102,579900,100.558455
"696",101.989998,102.209999,101.360001,101.879997,703700,100.440148
"697",101.129997,101.610001,100.870003,101.379997,606900,99.947214
"698",101.650002,101.879997,100.580002,100.980003,536100,99.552873
"699",101.25,101.440002,100.599998,100.800003,369000,99.375417
"700",100.510002,101.019997,100.010002,100.059998,543700,98.64587
"701",100.510002,100.709999,100.290001,100.620003,541000,99.197961
"702",100.910004,100.910004,99.769997,100.300003,371500,98.882483
"703",100.650002,100.959999,100.449997,100.790001,478800,99.365556
"704",100.300003,100.650002,99.550003,100.010002,1204700,98.596581
"705",100.029999,101.089996,99.650002,100.779999,1021500,99.355695
"706",100.599998,100.93,99.839996,100.160004,529200,98.744463
"707",100.940002,101.110001,100.300003,100.589996,568200,99.168378
"708",100.830002,101.190002,100.18,100.720001,687100,99.296546
"709",100.910004,101.809998,100.779999,101.269997,675200,99.838768
"710",100.720001,100.919998,99.949997,100.110001,504000,98.695166
"711",99.949997,100.459999,99.5,100.330002,563100,98.912058
"712",100.699997,102.370003,100.620003,101.830002,928200,100.390859
"713",101.980003,103.110001,101.980003,102.839996,860500,101.386579
"714",102.849998,103.18,102.790001,103,936200,101.544322
"715",102.949997,103.32,102.589996,103.050003,818000,101.593618
"716",102.919998,103.160004,101.68,101.68,812700,100.242977
"717",101.760002,102.199997,100.82,102.080002,564500,100.637326
"718",101.370003,101.720001,99.879997,100.75,967200,99.326121
"719",101.019997,101.400002,99,99.639999,500100,98.231807
"720",98.360001,99.790001,97.610001,99.529999,848200,98.123361
"721",99.610001,99.690002,98.230003,98.25,960900,96.861453
"722",98.730003,99.870003,98.730003,99.150002,675900,97.748735
"723",99.660004,100,97.900002,99.080002,832100,97.679724
"724",99.080002,99.660004,98.040001,99.089996,595200,97.88717
"725",99,99.089996,98.269997,98.550003,324400,97.353732
"726",98.690002,99.07,98.209999,98.970001,398800,97.768632
"727",98.919998,99.739998,98.599998,99.360001,1629800,98.153897
"728",99.160004,99.870003,99.110001,99.5,1182100,98.292197
"729",99.790001,101.139999,99.529999,100.910004,867700,99.685085
"730",101.099998,101.879997,101.099998,101.57,550700,100.337069
"731",101.550003,101.800003,101.040001,101.169998,426300,99.941923
"732",99.440002,102,99.440002,101.980003,468500,100.742096
"733",101.849998,103.129997,101.75,103.050003,517100,101.799107
"734",102.790001,103.709999,102.709999,103.519997,411400,102.263396
"735",103.809998,104.68,103.110001,104.610001,454100,103.340169
"736",104.239998,105.540001,104.059998,105,538600,103.725434
"737",105.019997,107.18,105.019997,106.75,939400,105.454191
"738",106.720001,106.989998,106.290001,106.980003,510000,105.681403
"739",106.910004,107.269997,106.370003,106.650002,700200,105.355407
"740",106.75,107.470001,106.660004,107.410004,692700,106.106183
"741",107.18,107.650002,106.849998,106.970001,444600,105.671522
"742",107.290001,107.830002,106.5,106.709999,472900,105.414676
"743",106.610001,107.949997,105.050003,105.279999,645400,104.002034
"744",104.68,105.279999,104.220001,105.150002,679100,103.873615
"745",104.82,105.510002,104.389999,105.139999,435400,103.863734
"746",105.75,106.980003,105.620003,105.980003,415100,104.693541
"747",105.260002,105.389999,103.230003,104.129997,645200,102.865992
"748",104.150002,104.959999,104.07,104.459999,217100,103.191988
"749",104.040001,104.879997,103.089996,103.089996,582500,101.838615
"750",103.220001,103.870003,102.550003,103.870003,370500,102.609153
"751",104.050003,104.57,103.099998,104.150002,761300,102.885753
"752",103.809998,104.379997,103.370003,104,677300,102.737573
"753",104.120003,105.059998,103.089996,105.059998,642500,103.784703
"754",105.25,105.879997,104.809998,105.400002,289100,104.12058
"755",105.160004,105.940002,104.660004,105.709999,404700,104.426815
"756",104.760002,105.980003,103.82,104.709999,360600,103.438953
"757",105.239998,105.540001,103.82,105.110001,564200,103.834099
"758",105.300003,109.370003,105.18,109.309998,931300,107.983114
"759",109.260002,112.279999,108.760002,111.040001,1467300,109.692117
"760",111.779999,111.949997,109.769997,110.629997,572400,109.28709
"761",111.050003,112.089996,110.779999,111.800003,484000,110.442894
"762",111.769997,112.360001,110.410004,110.580002,516000,109.237702
"763",110.160004,110.440002,108.809998,109,696000,107.676879
"764",109.800003,110.849998,109.459999,110.099998,864800,108.763525
"765",109.540001,110.339996,108.699997,109.129997,968500,107.805298
"766",109.669998,109.989998,108.709999,108.75,739700,107.429914
"767",109.470001,109.699997,108.169998,108.389999,650400,107.074283
"768",108.400002,109.07,107.599998,108.550003,668600,107.232344
"769",108.699997,110.239998,107.879997,108.68,1029500,107.360764
"770",108.540001,109.160004,107.650002,108.169998,903400,106.856952
"771",107.900002,108.68,107.370003,107.580002,519700,106.274118
"772",107.199997,107.690002,106.720001,107.300003,239100,105.997518
"773",107.529999,108.410004,107.199997,108.410004,378800,107.094045
"774",108.75,109.709999,108.599998,109.089996,355300,107.765783
"775",109.220001,109.970001,108.230003,108.449997,477100,107.133552
"776",108.129997,109.589996,107.879997,109.440002,436900,108.11154
"777",109.839996,111.190002,109.029999,110.459999,339600,109.119156
"778",110.389999,111.209999,110.360001,111.160004,377100,109.810663
"779",111.900002,112.07,110.739998,112.019997,480600,110.660217
"780",111.82,112.660004,111.720001,111.989998,628600,110.630582
"781",112.129997,112.550003,111.879997,112.330002,427900,110.966459
"782",112.279999,113.5,111.830002,113.239998,481600,112.074931
"783",113.43,114.550003,112.849998,114.169998,631300,112.995363
"784",114,114.150002,113.209999,113.650002,483600,112.480716
"785",113.519997,113.709999,112.07,113.379997,582400,112.21349
"786",114.050003,115,112.019997,112.540001,725700,111.382136
"787",112.57,113.5,112.199997,113.269997,419100,112.104621
"788",113.260002,114.480003,110,114.459999,541900,113.28238
"789",114.050003,114.389999,113.360001,113.800003,264400,112.629174
"790",114.309998,114.489998,113.010002,114.25,268400,113.074542
"791",114.5,115.349998,114.260002,114.599998,590700,113.420939
"792",114.629997,115.949997,114.629997,115.669998,573100,114.47993
"793",115.669998,116,115.059998,115.769997,412900,114.5789
"794",115.769997,115.989998,115.370003,115.889999,364200,114.697668
"795",115.870003,116.43,115.269997,116.419998,559500,115.222214
"796",116.019997,116.760002,115.68,116.209999,529600,115.014375
"797",116.580002,116.989998,116.279999,116.800003,398500,115.598309
"798",116.589996,117.540001,116.489998,117.370003,345700,116.162444
"799",117.029999,117.300003,116.370003,116.720001,306700,115.51913
"800",116.860001,116.989998,115.900002,116.160004,493100,114.964894
"801",115.900002,116.239998,115.010002,115.410004,272700,114.222611
"802",114.940002,115.230003,113.379997,113.470001,240700,112.302568
"803",112.269997,113.129997,111.239998,111.82,766400,110.669542
"804",111.830002,113.050003,111.589996,112.43,326700,111.273267
"805",112.370003,113.910004,111.370003,113.900002,508800,112.728144
"806",113.629997,114.470001,112.940002,114.07,611200,112.896393
"807",113.989998,114.839996,113.440002,114.540001,463600,113.361559
"808",114.370003,114.739998,113.699997,114.510002,444800,113.331869
"809",114.580002,115.699997,113.989998,115.400002,348700,114.212711
"810",114.019997,115.029999,113.110001,113.199997,401100,112.035341
"811",113.239998,114.389999,112.970001,114.150002,506500,112.975572
"812",114.400002,115.889999,113.879997,115.709999,512600,114.519519
"813",115.519997,115.639999,114.529999,114.870003,579400,113.688165
"814",115.330002,115.970001,114.07,114.660004,493200,113.480327
"815",114.559998,116.769997,113.660004,116.730003,536900,115.529029
"816",116.459999,117.169998,116.050003,116.779999,455500,115.57851
"817",116.980003,118.230003,116.07,117.809998,476500,116.597912
"818",117.800003,118.629997,116.620003,118.620003,474600,117.399584
"819",119.059998,119.370003,118.730003,119.139999,423200,117.91423
"820",119.239998,119.989998,119.010002,119.43,339800,118.201248
"821",119.290001,119.639999,118.339996,118.599998,350300,117.379785
"822",117.779999,118.699997,117.410004,118.620003,456700,117.399584
"823",119.720001,119.980003,118.949997,119.370003,282200,118.141867
"824",119.620003,119.779999,119,119.279999,352400,118.052789
"825",119.459999,120.550003,119.230003,120.550003,561000,119.309727
"826",120.860001,121.160004,119.949997,120.099998,638800,118.864352
"827",120,120.650002,118.440002,118.449997,1216300,117.231327
"828",118.550003,118.879997,117.290001,117.639999,481700,116.429663
"829",117.639999,117.879997,116.5,116.760002,438500,115.55872
"830",116.660004,117.110001,115.839996,116,675600,114.806537
"831",116.309998,116.650002,115.830002,116.220001,445200,115.024274
"832",116.029999,116.449997,115.580002,115.739998,376600,114.54921
"833",115.360001,115.370003,114.620003,115.199997,496100,114.014764
"834",115.510002,116.32,114.860001,116.279999,593600,115.083655
"835",115.160004,116.540001,115.160004,116.519997,486600,115.321183
"836",115.760002,116.32,113.519997,114.93,888200,113.747546
"837",115.050003,116.169998,114.830002,115.860001,421000,114.667978
"838",114.989998,115.43,114.519997,114.540001,303400,113.361559
"839",114.5,115.029999,113.809998,113.839996,507300,112.668756
"840",114,114.790001,113.839996,114.370003,686200,113.19331
"841",115.32,116.07,114.389999,116.029999,694500,114.836227
"842",116.279999,119.110001,115.959999,119.080002,717500,117.85485
"843",118.300003,120.720001,118.300003,120.290001,612500,119.0524
"844",119.889999,120.459999,118.349998,118.459999,540400,117.241226
"845",118.720001,120.660004,118.57,120.440002,495200,119.200858
"846",119.709999,122.879997,118.589996,122.830002,500200,121.778606
"847",124.110001,128.839996,123.82,124.5,846300,123.434309
"848",124.989998,126.230003,124.260002,126.110001,1084100,125.030529
"849",126.230003,127.589996,126.230003,126.959999,664700,125.873252
"850",130.259995,138.649994,129.600006,135.800003,2599300,134.637587
"851",135.179993,138.789993,134.190002,134.449997,907400,133.299137
"852",134.5,135.440002,134.160004,134.550003,939300,133.398287
"853",134.5,135.300003,133.949997,135.100006,513600,133.943582
"854",135.490005,136.130005,134.850006,135.580002,511700,134.419469
"855",139.940002,139.940002,135.5,136.419998,752900,135.252275
"856",136.399994,136.800003,134.789993,136.220001,726700,135.05399
"857",136.199997,136.660004,134.600006,136.380005,639500,135.212624
"858",136.339996,139.25,136.199997,138.059998,770200,136.878237
"859",137.009995,137.970001,136.509995,137.210007,484400,136.035522
"860",137.869995,138.779999,137.130005,137.740005,458800,136.560984
"861",137.970001,138.580002,136.479996,136.509995,459700,135.341501
"862",136.190002,137.690002,136.190002,137.619995,529400,136.442001
"863",137.399994,137.850006,136.669998,137.539993,269200,136.362683
"864",136.990005,138.039993,136.649994,137.720001,535400,136.541151
"865",136.729996,138.229996,136.660004,137.990005,778900,136.808844
"866",138.360001,138.990005,137.690002,138.429993,304200,137.245065
"867",138.149994,139.149994,137.970001,139.050003,427200,137.859768
"868",139.050003,139.25,136.889999,136.919998,565600,135.747995
"869",137.139999,138.729996,136.850006,137.520004,529100,136.342866
"870",137.460007,139.800003,136.960007,137.850006,617200,136.670043
"871",138.440002,139.509995,138.100006,139.050003,703200,137.859768
"872",139.270004,141.020004,138.839996,139.850006,1063500,138.652923
"873",140,140.979996,139.089996,139.289993,665900,138.097704
"874",138.75,140,138.529999,138.580002,1023100,137.39379
"875",138.580002,139.910004,138.580002,139.220001,401300,138.028311
"876",139.619995,139.759995,138.699997,138.880005,117400,137.691225
"877",139.179993,139.639999,138.449997,138.699997,345800,137.512758
"878",137.710007,138.649994,137.509995,138.160004,388700,136.977387
"879",137.740005,138.440002,136,137.210007,294300,136.035522
"880",136.970001,137.580002,136.470001,136.619995,337300,135.45056
"881",137.929993,138.210007,137.220001,137.440002,364800,136.263549
"882",137.410004,138.440002,136.919998,137.830002,394100,136.65021
"883",137.490005,138,136.779999,137.539993,348900,136.362683
"884",137.320007,137.770004,134.970001,135.059998,299700,133.903916
"885",134.589996,135.589996,133.520004,133.699997,348600,132.555557
"886",133.690002,134.339996,133.059998,133.600006,296400,132.456422
"887",133.639999,134.619995,133.070007,133.320007,399200,132.17882
"888",133.100006,133.470001,131.860001,132.169998,444000,131.038654
"889",131.869995,134.029999,131.580002,133.669998,471700,132.525815
"890",132.860001,133.330002,131.389999,131.960007,597300,130.83046
"891",132.339996,132.360001,131.75,132.149994,740700,131.018821
"892",132.309998,133.100006,130.729996,132.320007,539600,131.187379
"893",132.479996,133.589996,132.350006,133.289993,196000,132.149062
"894",133.479996,134.100006,133.110001,133.740005,189100,132.595223
"895",133.990005,133.990005,133.229996,133.289993,209200,132.149062
"896",133.419998,134.759995,133.020004,133.639999,612700,132.496073
"897",133.539993,134.429993,133.089996,133.940002,279700,132.793508
"898",134,134.149994,131.600006,131.830002,558600,130.701568
"899",131.809998,132.460007,130.990005,131.130005,655200,130.007563
"900",130.240005,130.240005,128.139999,129.309998,1831900,128.203135
"901",130.020004,132.229996,130.020004,130.889999,733800,129.769612
"902",132.050003,132.75,131.369995,132.729996,794800,131.593858
"903",132.910004,134.759995,132.75,134.75,523000,133.596572
"904",134.669998,134.850006,133.100006,134.410004,530300,133.259486
"905",133.820007,135.119995,133.240005,133.690002,648900,132.545648
"906",133.649994,135.550003,133.559998,135.410004,464200,134.250926
"907",135.259995,136,134.880005,136,538600,134.835872
"908",135.619995,136.529999,134.259995,136.389999,566300,135.431656
"909",136.300003,137,134.809998,135.210007,722100,134.259954
"910",136.380005,136.889999,135.559998,136.020004,505000,135.064261
"911",136,136.619995,135.929993,136.320007,339800,135.362156
"912",135.440002,136.160004,134.789993,135.940002,640600,134.984821
"913",135.520004,135.520004,133.059998,133.089996,636300,132.15484
"914",132.690002,132.710007,129.820007,129.869995,821500,128.957464
"915",130.039993,131.830002,129.830002,130.75,693000,129.831286
"916",130.440002,132.119995,129.669998,130.309998,745200,129.394375
"917",131.470001,131.839996,129.779999,131.020004,885400,130.099393
