"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"453",76.769997,77.690002,76.279999,77.669998,2891200,38.834999
"454",77.940002,78,77.339996,77.410004,2858000,38.705002
"455",77.230003,77.230003,76.050003,76.400002,3154000,38.200001
"456",75.980003,76.370003,75.410004,76.300003,3174200,38.150002
"457",76.949997,77.309998,75.980003,76.949997,3624200,38.474998
"458",76.720001,77.849998,76.110001,77.010002,3902000,38.505001
"459",76.669998,76.910004,75.779999,76.309998,3424800,38.154999
"460",75.540001,76.5,75.360001,76.279999,3347800,38.139999
"461",76.059998,77.32,75.779999,77.290001,3091600,38.645
"462",76.080002,76.169998,75.339996,75.910004,3219600,37.955002
"463",75.730003,75.949997,74.650002,74.82,4775400,37.41
"464",75.25,76.43,74.989998,75.370003,3707000,37.685001
"465",75.769997,76.849998,75.599998,76.760002,3329400,38.380001
"466",73.879997,75.290001,73.199997,73.800003,12157600,36.900002
"467",74.080002,74.419998,72.43,72.699997,5433800,36.349998
"468",73.190002,74.620003,73.029999,74.25,3953800,37.125
"469",73.720001,73.970001,72.440002,72.669998,4364000,36.334999
"470",72.510002,73.129997,71.559998,71.900002,5159800,35.950001
"471",72.199997,72.519997,71.580002,71.610001,4931400,35.805
"472",70.900002,72.110001,69.970001,71.769997,7096200,35.884998
"473",72.129997,73.25,71.879997,72.389999,4830800,36.195
"474",72.199997,72.989998,71.669998,72.110001,5031200,36.055
"475",72.059998,73.830002,71.760002,73.400002,3941800,36.700001
"476",73.919998,74.610001,72.879997,73.980003,2414800,36.990002
"477",73.870003,74,72.879997,73.330002,3159800,36.665001
"478",73.309998,74.169998,72.860001,73.379997,2694600,36.689999
"479",72.730003,73.160004,72.300003,72.839996,3434600,36.419998
"480",72.800003,72.800003,70.959999,71.089996,4886000,35.544998
"481",70.5,70.68,69.529999,69.660004,6636000,34.830002
"482",61,61.25,55.700001,56.299999,76133200,28.15
"483",57.439999,60.509998,57.169998,60.299999,28907800,30.15
"484",59.07,60.77,58.59,60.59,10455000,30.295
"485",60.93,61.18,60,61.049999,10646200,30.525
"486",60.91,61.610001,60.5,61.290001,8722400,30.645
"487",60.490002,60.880001,59.98,60.040001,6643000,30.02
"488",60.23,62.040001,60.220001,61.200001,8837000,30.6
"489",61.119999,61.5,60.310001,60.369999,6995800,30.184999
"490",60.360001,60.57,59.369999,59.450001,7490400,29.725
"491",59.790001,60.360001,59.369999,59.630001,10419800,29.815001
"492",59.93,61.549999,59.41,61.080002,6796000,30.540001
"493",61.099998,61.59,60.5,60.93,4914200,30.465
"494",60.330002,61.580002,59.810001,61.27,5508200,30.635
"495",61.549999,61.779999,59.32,60.110001,8176000,30.055
"496",60.119999,60.380001,59.700001,60,4415200,30
"497",60.189999,61.580002,60.189999,61,4183200,30.5
"498",60.5,60.5,58.110001,58.860001,9456400,29.43
"499",58.91,58.91,57,58.25,6999600,29.125
"500",56.869999,57.25,56.349998,56.900002,6815600,28.450001
"501",57.279999,58.009998,56.959999,57.93,4327000,28.965
"502",57.560001,58.689999,57.279999,58.360001,4626000,29.18
"503",59.130001,60.740002,58.740002,60.110001,5248200,30.055
"504",60.91,60.91,59.16,59.330002,4743800,29.665001
"505",59,59.32,58.349998,58.849998,6524200,29.424999
"506",59.130001,59.59,57.950001,58.060001,5588800,29.030001
"507",58.040001,58.950001,57.869999,58.630001,4523000,29.315001
"508",58.310001,59.119999,58.119999,58.610001,5794600,29.305
"509",58.52,59.349998,57.84,59.09,5295200,29.545
"510",59.25,60.610001,58.91,60.5,6944600,30.25
"511",60.259998,60.5,59.709999,59.93,4633000,29.965
"512",60.400002,60.880001,60.130001,60.389999,3583600,30.195
"513",60.48,60.759998,59.540001,60.349998,3887000,30.174999
"514",60.450001,60.73,57.91,57.970001,5063800,28.985001
"515",58.18,58.599998,57.860001,58.470001,4025200,29.235001
"516",57.82,58.369999,57.490002,57.900002,5061800,28.950001
"517",55.830002,57.09,55.689999,56.939999,7430800,28.469999
"518",57.27,58.470001,57.150002,57.610001,4269800,28.805
"519",57.27,57.400002,55.25,56.200001,7550800,28.1
"520",58.18,60,58.060001,60,5287400,30
"521",60.299999,60.540001,59.029999,59.389999,4326400,29.695
"522",59.419998,60.220001,59.119999,59.75,1427200,29.875
"523",59.43,60.549999,59.34,60.220001,2717600,30.110001
"524",59.5,59.560001,56.73,57.66,6010000,28.83
"525",57.639999,58.040001,56.869999,57.360001,3714000,28.68
"526",57.610001,58.290001,55.98,56.189999,5290400,28.094999
"527",56.389999,57.459999,55.939999,56.52,4144200,28.26
"528",54.549999,55.549999,53.919998,55.349998,12802200,27.674999
"529",55.380001,57.360001,55.27,57.259998,5672400,28.629999
"530",57.279999,58.349998,56.91,58.259998,6274400,29.129999
"531",58.740002,58.82,57.400002,58.18,4118600,29.09
"532",58.119999,59.57,57.900002,59.310001,3042000,29.655001
"533",59.759998,60.049999,58.849998,58.959999,3457000,29.48
"534",58.959999,58.959999,57.25,57.32,5125800,28.66
"535",56.259998,56.740002,55.5,56.490002,3924800,28.245001
"536",56.57,56.740002,55.18,55.650002,3806600,27.825001
"537",55.580002,56.650002,55.580002,56.099998,3987600,28.049999
"538",57.220001,57.889999,56.560001,56.959999,4339400,28.48
"539",57.619999,58.970001,57.18,58.529999,5567600,29.264999
"540",58.490002,59.080002,57.139999,57.310001,3994200,28.655001
"541",57.450001,57.720001,56.700001,56.77,5368200,28.385
"542",57.110001,57.419998,56.169998,56.259998,4387800,28.129999
"543",55.939999,56.77,55.529999,56.279999,9230400,28.139999
"544",56.700001,58.34,56.470001,57.860001,10088200,28.93
"545",64,65.480003,63.25,64.209999,17712000,32.105
"546",64.199997,64.760002,63.68,63.799999,8458200,31.9
"547",63.400002,64.68,63.220001,64.400002,4269200,32.200001
"548",64.050003,64.879997,64.019997,64.440002,4700200,32.220001
"549",64.089996,65.139999,64.080002,64.970001,3252600,32.485001
"550",64.610001,64.980003,64.519997,64.940002,4030000,32.470001
"551",65,65,63.93,64.309998,4019800,32.154999
"552",64.5,64.660004,63.549999,63.73,4031800,31.865
"553",63.849998,65.07,63.630001,64.919998,4853600,32.459999
"554",65.190002,65.190002,64.279999,64.480003,3808000,32.240002
"555",64.449997,64.5,63.68,64.110001,3696400,32.055
"556",64.489998,65.260002,64.029999,64.440002,4682800,32.220001
"557",64.300003,64.879997,63.860001,64.830002,2624000,32.415001
"558",64.419998,65.650002,64.419998,64.989998,4038800,32.494999
"559",64.68,65.18,64.360001,64.860001,2854200,32.43
"560",64.949997,64.989998,64.32,64.550003,2593400,32.275002
"561",64.519997,64.75,64.160004,64.419998,2244400,32.209999
"562",64.480003,64.900002,64.260002,64.730003,2441000,32.365002
"563",64.5,64.650002,63.759998,63.830002,2677800,31.915001
"564",64.57,65,63.790001,64.279999,3283400,32.139999
"565",64.309998,64.870003,63.669998,64.220001,4168000,32.110001
"566",64.260002,64.379997,63.369999,63.869999,3911600,31.934999
"567",64.43,65.980003,64.330002,65.940002,5893400,32.970001
"568",65.940002,67.419998,65.639999,67.199997,7043600,33.599998
"569",67.82,67.82,66.5,66.82,5143200,33.41
"570",66.720001,67.360001,66.699997,67.260002,3192400,33.630001
"571",67.440002,68.669998,67.110001,68.199997,5992800,34.099998
"572",68.099998,70.139999,67.43,70.040001,6447000,35.02
"573",69.610001,71.449997,69.529999,71,10618200,35.5
"574",70.82,70.980003,68.919998,69.050003,6172600,34.525002
"575",68.970001,69.239998,68.529999,68.699997,3336000,34.349998
"576",69.139999,69.190002,68.43,68.610001,5212800,34.305
"577",68.160004,68.480003,67.900002,68.25,4151200,34.125
"578",68.919998,69.489998,68.489998,68.610001,7788200,34.305
"579",68.209999,68.860001,68.099998,68.459999,5145800,34.23
"580",68.839996,68.900002,67.800003,67.910004,4011600,33.955002
"581",67.839996,68.279999,67.18,67.879997,3573000,33.939999
"582",67.970001,69.040001,67.970001,68.720001,4100400,34.360001
"583",69.290001,71.150002,69.160004,69.889999,6430000,34.945
"584",70.309998,71.410004,69.919998,71.25,7042000,35.625
"585",71.480003,71.5,70.830002,71.129997,4711200,35.564999
"586",71.349998,71.75,71.089996,71.540001,3385800,35.77
"587",71.559998,71.910004,71.110001,71.830002,2380200,35.915001
"588",72,72.730003,71.519997,71.82,4081400,35.91
"589",71.370003,71.839996,70.790001,71.349998,2675400,35.674999
"590",71.07,71.540001,69.970001,69.970001,4781800,34.985001
"591",69.970001,70.160004,69.019997,69.360001,4412800,34.68
"592",69.980003,70.379997,69.5,69.830002,4206200,34.915001
"593",68.93,70.080002,68.269997,69.540001,3871400,34.77
"594",70.010002,70.040001,69.209999,69.800003,3385200,34.900002
"595",69.989998,70.470001,69.559998,70.25,2435200,35.125
"596",69.849998,69.949997,68.120003,69.540001,5947600,34.77
"597",69.519997,69.589996,68.919998,69.370003,5315200,34.685001
"598",69.379997,69.790001,68.519997,68.769997,7647600,34.384998
"599",69.029999,69.989998,68.449997,69.809998,3571200,34.904999
"600",69,69.760002,68.82,69.589996,4439600,34.794998
"601",69.910004,70,68.57,68.599998,4116600,34.299999
"602",69.400002,69.639999,67.900002,68.169998,3494600,34.084999
"603",68.099998,68.440002,66.199997,66.730003,5894200,33.365002
"604",66.889999,67.370003,65.940002,66.650002,6260200,33.325001
"605",66.879997,67.440002,66.580002,67.209999,6780600,33.605
"606",67.529999,67.989998,66.110001,66.150002,5600000,33.075001
"607",66.120003,66.68,65.510002,66.019997,5354800,33.009998
"608",66.599998,67.389999,66.040001,67.349998,5473600,33.674999
"609",68.110001,68.809998,65.900002,66.940002,7944600,33.470001
"610",66.150002,67.580002,65.239998,65.269997,5682800,32.634998
"611",65.25,66.839996,65.089996,66,6768400,33
"612",66.220001,66.540001,65.400002,65.949997,3354400,32.974998
"613",65.620003,65.919998,64.720001,65.279999,3716800,32.639999
"614",65.300003,65.510002,64.199997,64.290001,5842600,32.145
"615",64.959999,65.220001,64.559998,65.010002,5313000,32.505001
"616",64.980003,65.940002,64.959999,65.739998,5934400,32.869999
"617",66.419998,66.800003,65.970001,66.150002,4579800,33.075001
"618",65.790001,66.099998,64.510002,65.339996,6865600,32.669998
"619",65.660004,65.989998,65.279999,65.510002,2374800,32.755001
"620",66.040001,66.5,65.300003,66.480003,2174000,33.240002
"621",66.099998,66.470001,65.099998,65.989998,3896400,32.994999
"622",65.57,66.160004,65.209999,65.540001,3561600,32.77
"623",65.099998,65.860001,64.620003,65.68,3570200,32.84
"624",66.150002,67.360001,66.129997,67.120003,6077400,33.560001
"625",66.919998,67.43,66.400002,67.230003,5776800,33.615002
"626",67.529999,68.330002,66.940002,66.980003,5570800,33.490002
"627",67.050003,67.300003,66.32,67.139999,3035600,33.57
"628",68.599998,70.150002,67.669998,69.75,7571400,34.875
"629",69.730003,70.050003,69.129997,69.970001,5650000,34.985001
"630",70.309998,70.370003,69.449997,70.32,4345600,35.16
"631",69.970001,71,69.970001,70.970001,4846800,35.485001
"632",71,72.690002,70.900002,72.269997,5973600,36.134998
"633",72.349998,72.540001,71.870003,72.199997,3381000,36.099998
"634",71.769997,72.980003,71.610001,72.089996,4343800,36.044998
"635",72.050003,72.760002,71.949997,72.529999,3685600,36.264999
"636",72.620003,73,72.330002,72.940002,4403200,36.470001
"637",73.129997,74.610001,72.910004,74.260002,4816000,37.130001
"638",74.720001,74.870003,73.209999,73.269997,4389400,36.634998
"639",72.800003,73.779999,71.550003,73.720001,5648200,36.860001
"640",73,74.110001,71.860001,73.730003,9828400,36.865002
"641",73.220001,73.57,72.709999,73.349998,1605600,36.674999
"642",73.309998,73.709999,72.790001,73.150002,1933400,36.575001
"643",73.120003,73.449997,71.860001,73,3154600,36.5
"644",72.480003,72.779999,72.139999,72.309998,2277600,36.154999
"645",72.279999,74.050003,72.150002,73.879997,4402600,36.939999
"646",75.459999,76.190002,74.459999,76.139999,4879200,38.07
"647",76.57,76.57,75.080002,75.360001,4884800,37.68
"648",75.720001,75.720001,74.860001,75.18,3537400,37.59
"649",75.059998,75.639999,74.400002,75.510002,3521400,37.755001
"650",75.629997,75.650002,74.290001,74.5,3699800,37.25
"651",75.419998,75.5,74.110001,74.410004,4009600,37.205002
"652",74.720001,75.290001,74.150002,75.050003,4474400,37.525002
"653",77.650002,78.57,77.269997,78.470001,7848000,39.235001
"654",78.07,78.940002,78.029999,78.449997,4209600,39.224998
"655",78.019997,78.330002,77.730003,78.160004,2598200,39.080002
"656",77.959999,78.209999,77.650002,78.019997,2786600,39.009998
"657",78.080002,78.68,77.900002,78.519997,2834800,39.259998
"658",78.230003,79.540001,78.029999,79.32,6229000,39.66
"659",79.18,79.43,77.720001,78.199997,4705600,39.099998
"660",78.580002,78.910004,77.360001,77.760002,4352400,38.880001
"661",77.510002,78.279999,76.769997,76.93,5709800,38.465
"662",77.480003,77.889999,76.779999,77.629997,5113000,38.814999
"663",77.75,78.169998,77.639999,77.739998,3642800,38.869999
"664",77.580002,77.980003,77.019997,77.900002,2964400,38.950001
"665",77.830002,78.370003,77.449997,78.019997,2891000,39.009998
"666",77.919998,78.540001,77.5,78.18,3228400,39.09
"667",78.959999,79.050003,78.089996,78.980003,3117000,39.490002
"668",78.849998,79.019997,77.769997,77.769997,3278400,38.884998
"669",77.93,78.510002,77.209999,78.339996,5332600,39.169998
"670",77.739998,78,75.790001,76.269997,7431400,38.134998
"671",76.730003,78.629997,75.260002,78.510002,10421600,39.255001
"672",78.980003,79.230003,78.099998,78.730003,4520200,39.365002
"673",78.540001,78.650002,76.989998,77.120003,3191800,38.560001
"674",77.120003,77.150002,76.5,76.599998,3078400,38.299999
"675",76.470001,76.860001,75.900002,76.379997,3159400,38.189999
"676",76.209999,76.43,75.860001,76.18,3294400,38.09
"677",76.220001,77.230003,76.019997,76.849998,3725600,38.424999
"678",76.949997,78.449997,76.589996,78.32,3590800,39.16
"679",78.190002,78.239998,77.029999,77.050003,3048200,38.525002
"680",76.980003,77,75.129997,75.169998,3601800,37.584999
"681",75.480003,76.440002,75.400002,76.379997,3045200,38.189999
"682",76.870003,77.599998,75.459999,75.480003,3601800,37.740002
"683",75.559998,76.25,75.269997,75.860001,3121200,37.93
"684",76.120003,77.540001,75.699997,77.18,2392800,38.59
"685",77.160004,77.419998,76.709999,76.769997,2436200,38.384998
"686",76.449997,78.07,75.75,77.940002,2909000,38.970001
"687",77.790001,78.690002,77.199997,78.589996,2570800,39.294998
"688",78.839996,79.959999,78.830002,79.839996,4043000,39.919998
"689",80.470001,80.75,79.669998,80.699997,3400400,40.349998
"690",80.620003,80.839996,80.029999,80.529999,2016400,40.264999
"691",80.650002,81.080002,79.879997,80.510002,2800800,40.255001
"692",79.199997,79.790001,79.010002,79.779999,2921400,39.889999
"693",79.720001,79.739998,78.540001,79.019997,2338600,39.509998
"694",79.25,79.25,78.120003,79.190002,3773400,39.595001
"695",79.290001,79.440002,78.32,78.68,3412400,39.34
"696",78.449997,79.029999,78.239998,78.360001,6012000,39.18
"697",77.839996,78.290001,77.110001,77.610001,2725000,38.805
"698",77.760002,78.290001,76.629997,77.099998,2560600,38.549999
"699",77.800003,78.18,77.260002,77.610001,2628400,38.805
"700",76.870003,76.889999,76.029999,76.139999,3640600,38.07
"701",76.400002,76.660004,74.480003,74.900002,8047600,37.450001
"702",75.120003,75.68,74.029999,74.389999,5473600,37.195
"703",74.989998,75.410004,74.449997,74.620003,2852200,37.310001
"704",74.339996,74.940002,74.07,74.209999,3744000,37.105
"705",74.25,76.730003,74.07,76.620003,5644400,38.310001
"706",76.540001,77.199997,76.269997,76.739998,3541000,38.369999
"707",76.900002,77.889999,76.260002,76.360001,3045400,38.18
"708",76.279999,76.43,74.849998,74.919998,3642200,37.459999
"709",74.889999,75.279999,74.010002,74.480003,3225600,37.240002
"710",73.559998,73.779999,72.150002,73.660004,3829200,36.830002
"711",73.629997,74.589996,73.220001,74.589996,2389200,37.294998
"712",74.620003,75.129997,73.690002,74.419998,2151800,37.209999
"713",74.82,76.949997,74.550003,76.300003,4010800,38.150002
"714",76.489998,77.699997,76.25,77.660004,5391600,38.830002
"715",75.580002,75.779999,74.110001,75.559998,9172000,37.779999
"716",75.5,75.5,73.050003,73.059998,8525800,36.529999
"717",73.610001,74.199997,72.589996,72.629997,8952800,36.314999
"718",72.190002,72.190002,70.660004,70.949997,9982200,35.474998
"719",71.239998,71.279999,70.300003,70.480003,4885400,35.240002
"720",70.290001,70.360001,67.709999,67.809998,11732400,33.904999
"721",68.160004,68.540001,66.400002,66.699997,9909000,33.349998
"722",67.050003,67.18,64.870003,64.989998,17676400,32.494999
"723",64.989998,65.190002,61.77,61.93,31609800,30.965
"724",62.790001,63.759998,61.290001,61.349998,18130600,30.674999
"725",61.310001,62.360001,61.299999,61.959999,12816000,30.98
"726",62.27,63.16,62.150002,62.93,10228000,31.465
"727",62.900002,65.220001,62.830002,64.800003,14370400,32.400002
"728",64.459999,64.849998,63.41,63.490002,5536800,31.745001
"729",63.599998,64.410004,62.939999,64.339996,7686000,32.169998
"730",65.099998,66.669998,64.75,66.610001,9763600,33.305
"731",66.779999,66.779999,65.550003,65.650002,7358000,32.825001
"732",65.739998,66.400002,64.160004,64.879997,9751400,32.439999
"733",68,68.230003,65.160004,68.150002,13004800,34.075001
"734",68.480003,68.669998,67.690002,68.449997,11530400,34.224998
"735",68.709999,68.730003,64.209999,65.029999,11786600,32.514999
"736",65.050003,65.18,62.630001,62.880001,15485200,31.440001
"737",63.119999,63.630001,61.889999,62.389999,11703200,31.195
"738",62.34,64.900002,62.009998,64.440002,16701200,32.220001
"739",64.230003,64.57,63.139999,63.220001,5756400,31.610001
"740",63.720001,65.57,62.830002,65.5,11365400,32.75
"741",65.5,66.43,64.050003,64.529999,9405400,32.264999
"742",64.739998,64.889999,64.07,64.610001,11978400,32.305
"743",63.889999,66.400002,63.849998,65.150002,16925200,32.575001
"744",64.889999,65.199997,63.68,64.110001,9318400,32.055
"745",63.77,63.849998,62.91,63.77,5861000,31.885
"746",64.690002,64.690002,63.5,63.740002,6430000,31.870001
"747",63.290001,64.709999,62.860001,64.279999,7384200,32.139999
"748",64.370003,65,63.779999,64.800003,5071800,32.400002
"749",64.720001,65.169998,64.129997,64.650002,4702600,32.325001
"750",64.860001,65.199997,64.199997,64.870003,5266200,32.435001
"751",65.300003,65.889999,64.730003,64.82,5869200,32.41
"752",64.489998,64.760002,63.299999,63.880001,4851400,31.940001
"753",64.199997,65.360001,63.439999,65.349998,8197400,32.674999
"754",65.790001,66.660004,65.599998,66.580002,7185400,33.290001
"755",66.610001,66.639999,64,64.110001,7069200,32.055
"756",63.400002,64.730003,63.25,64.43,4157400,32.215
"757",64.730003,65.139999,63.849998,64,5435200,32
"758",63.849998,64.269997,63.18,63.91,6217400,31.955
"759",63.75,64.150002,62.490002,62.98,6040800,31.49
"760",63.599998,64.209999,63.369999,63.459999,6664000,31.73
"761",63.639999,64.449997,63.25,64.040001,6617600,32.02
"762",64.169998,64.669998,63.389999,63.540001,6154200,31.77
"763",62.580002,63.400002,62.41,62.709999,6857400,31.355
"764",62.759998,63.25,61.990002,62.310001,8958400,31.155001
"765",61.869999,62.110001,60.919998,61.700001,4097000,30.85
"766",62.119999,62.889999,61.459999,62.799999,4826400,31.4
"767",63.32,64.150002,62.950001,63.849998,5124000,31.924999
"768",64.129997,64.290001,62.860001,63.099998,6733000,31.549999
"769",61.540001,63.369999,61.470001,62.639999,9464600,31.32
"770",63.400002,64.830002,63.139999,64.07,6092800,32.035
"771",64.300003,64.57,63.68,64.349998,4322400,32.174999
"772",64,65.199997,63.950001,64.760002,2107400,32.380001
"773",65.220001,65.5,64.610001,65.260002,2007200,32.630001
"774",65.040001,66.370003,64.949997,66.07,4407000,33.035
"775",66.309998,66.809998,65.970001,66.550003,3668400,33.275002
"776",66.739998,69.779999,66.650002,69.690002,9873400,34.845001
"777",70.43,71.190002,70.010002,71.050003,10913800,35.525002
"778",72.519997,72.709999,71.010002,71.43,7590000,35.715
"779",71.410004,71.699997,70.669998,70.949997,5550400,35.474998
"780",71.150002,71.760002,70.629997,71.010002,5490000,35.505001
"781",71.110001,71.68,70.940002,71.209999,5977200,35.605
"782",71.959999,73.32,71.949997,72.489998,6752600,36.244999
"783",72.32,72.75,71.639999,72.360001,7941800,36.18
"784",74.910004,74.919998,72.709999,72.870003,4741000,36.435001
"785",73.050003,73.050003,72.239998,72.300003,3871800,36.150002
"786",72.889999,73.209999,71.690002,71.75,4038600,35.875
"787",71.699997,73.150002,71.610001,72.620003,4395400,36.310001
"788",72.099998,72.760002,72.019997,72.739998,3098000,36.369999
"789",72.589996,73.220001,72.300003,72.57,3353000,36.285
"790",72.900002,73.099998,72.230003,72.370003,5170600,36.185001
"791",72.830002,73.510002,72.32,72.389999,4185000,36.195
"792",72.730003,74.199997,72.730003,73.480003,4023400,36.740002
"793",73.900002,73.900002,73,73.510002,3794800,36.755001
"794",74.260002,74.260002,73.040001,73.410004,6487600,36.705002
"795",75.720001,76.080002,73.809998,74.010002,15187800,37.005001
"796",74.379997,74.379997,72.830002,73.809998,6501400,36.904999
"797",73.800003,73.970001,72.870003,72.889999,3658400,36.445
"798",72.739998,73.699997,72.739998,73.160004,2518400,36.580002
"799",72.779999,73.629997,72.779999,73.389999,3178000,36.695
"800",73.489998,73.839996,72.690002,73.339996,2700800,36.669998
"801",72.989998,73.239998,72.370003,72.379997,2954600,36.189999
"802",71.650002,71.839996,70.370003,70.860001,3787000,35.43
"803",70.800003,71.809998,70.370003,71.459999,4347400,35.73
"804",71.239998,72.279999,70.790001,70.989998,3453000,35.494999
"805",71.07,71.18,70.440002,70.650002,2366000,35.325001
"806",70.260002,72.93,70,72.5,5787800,36.25
"807",72.260002,72.970001,72.260002,72.760002,2584200,36.380001
"808",72.760002,74,71.779999,73.75,3345800,36.875
"809",73.589996,73.800003,73.089996,73.620003,3672400,36.810001
"810",72.889999,73.080002,72.010002,72.190002,3561400,36.095001
"811",72.410004,74,72.190002,73.779999,6092800,36.889999
"812",73.599998,74.25,73.029999,74.019997,3337600,37.009998
"813",74.209999,74.209999,73.150002,73.300003,3742400,36.650002
"814",74,74.900002,73.580002,74.489998,4129600,37.244999
"815",74.5,76.290001,74.169998,75.699997,6542800,37.849998
"816",75.540001,76.300003,75.419998,76,5453600,38
"817",76.559998,77.989998,76.110001,77.5,8171400,38.75
"818",77.809998,78.5,77.529999,78.32,4956200,39.16
"819",79,79.489998,78.690002,79.260002,3539200,39.630001
"820",79.029999,80.230003,79.029999,79.860001,5789000,39.93
"821",79.599998,79.699997,78.730003,78.809998,3493400,39.404999
"822",78.769997,79.790001,78.75,79.690002,3280400,39.845001
"823",80.43,81.139999,80.43,80.849998,4256400,40.424999
"824",81.040001,81.830002,80.629997,81.099998,3937200,40.549999
"825",81.919998,83.75,81.800003,83.589996,7063600,41.794998
"826",84.029999,84.169998,82.610001,82.639999,5210000,41.32
"827",82.68,83.349998,82.25,82.300003,5392000,41.150002
"828",82.029999,82.68,81.620003,82.43,3342400,41.215
"829",82.629997,83.370003,82.169998,82.889999,3623000,41.445
"830",82.730003,83.389999,82.230003,83.139999,2988600,41.57
"831",83.470001,83.470001,82.389999,82.989998,2328800,41.494999
"832",82.160004,82.82,81.910004,82.699997,2437400,41.349998
"833",81.550003,82.480003,79.5,82.120003,4924400,41.060001
"834",81.779999,83.25,81.639999,83.230003,2856200,41.615002
"835",83.160004,83.900002,82.849998,83.760002,2589800,41.880001
"836",83.669998,83.849998,82.93,83.529999,3332600,41.764999
"837",83.660004,84.970001,83.209999,84.849998,4035800,42.424999
"838",83.949997,84.849998,83.669998,84.099998,2864600,42.049999
"839",84.099998,84.300003,82.029999,82.18,3317800,41.09
"840",82.790001,83.019997,81.239998,81.980003,5343600,40.990002
"841",82.339996,84.32,82.099998,84.199997,3367000,42.099998
"842",85.25,88.889999,85.099998,88.849998,9412000,44.424999
"843",88.279999,88.480003,86.989998,88.220001,4874600,44.110001
"844",87.43,88.139999,85.699997,85.910004,6986400,42.955002
"845",86.720001,86.910004,83.800003,84.690002,8629000,42.345001
"846",83.980003,86.019997,83.779999,85.949997,4425600,42.974998
"847",85.949997,86.010002,85.330002,85.769997,3334400,42.884998
"848",86,87.040001,85.989998,86.709999,3025600,43.355
"849",86.940002,87.739998,86.25,86.589996,3701000,43.294998
"850",86.089996,86.709999,85.510002,86.080002,2434000,43.040001
"851",86.190002,86.849998,85.720001,86.610001,2298600,43.305
"852",87.040001,87.050003,86.129997,86.68,3263600,43.34
"853",86.870003,88.870003,86.480003,88.839996,4701200,44.419998
"854",88.949997,90.010002,88.739998,89.370003,4252200,44.685001
"855",89.120003,89.529999,87.290001,87.459999,3027600,43.73
"856",87.470001,88.010002,86.879997,86.93,3465200,43.465
"857",87.290001,87.599998,86.279999,87.540001,3512800,43.77
"858",87.739998,87.849998,86.139999,86.849998,3886600,43.424999
"859",90.669998,90.699997,87.209999,89.589996,7823400,44.794998
"860",90.489998,91,89.959999,90.68,4600600,45.34
"861",90.489998,91.650002,89.269997,89.5,3006000,44.75
"862",89.699997,90.459999,89.379997,90.230003,2799600,45.115002
"863",90.010002,91,90.010002,90.720001,2211400,45.360001
"864",90.919998,91.699997,90.419998,91.650002,3870400,45.825001
"865",91.169998,92.839996,91.139999,92.830002,3781200,46.415001
"866",92.800003,93.580002,92.510002,93.440002,3065400,46.720001
"867",93.849998,94.720001,93.269997,94.370003,4593000,47.185001
"868",95.650002,95.650002,93.220001,93.540001,3544200,46.77
"869",93.800003,94.199997,93.089996,93.419998,4125200,46.709999
"870",93.300003,94.209999,92.489998,92.959999,2505800,46.48
"871",93.400002,94.029999,93.150002,93.739998,4415200,46.869999
"872",95.75,95.75,92.940002,93.120003,4296800,46.560001
"873",93.120003,93.599998,92.43,92.629997,3433400,46.314999
"874",92.599998,94.18,92.379997,94.029999,3294000,47.014999
"875",93.809998,95.25,93.809998,94.419998,2629000,47.209999
"876",94.18,94.389999,93.550003,93.889999,1527200,46.945
"877",93.139999,94.209999,93.139999,93.559998,3081800,46.779999
"878",93.440002,94.419998,93.050003,93.849998,3212600,46.924999
"879",93.110001,93.940002,92.660004,93.349998,2559000,46.674999
"880",93.349998,94.360001,92.889999,93.779999,1927000,46.889999
"881",95.330002,96.470001,94.279999,96.199997,6319000,48.099998
"882",96.339996,96.589996,94.059998,94.800003,3262400,47.400002
"883",94.379997,95.300003,94.330002,94.690002,3115400,47.345001
"884",95.080002,95.199997,93.160004,93.5,2401000,46.75
"885",93.059998,93.830002,92.589996,93.239998,2653600,46.619999
"886",94.089996,94.349998,93.160004,93.540001,3074000,46.77
"887",93.660004,94.43,93.230003,94.32,2767200,47.16
"888",94.089996,94.730003,93.839996,94.209999,2228400,47.105
"889",94.660004,96.610001,93.82,96.580002,3295400,48.290001
"890",97.339996,97.879997,96.410004,97.019997,3495600,48.509998
"891",97.330002,98.610001,96.699997,98.160004,5732000,49.080002
"892",98.459999,98.660004,97.220001,98.639999,2646600,49.32
"893",98.639999,98.910004,98.040001,98.839996,801200,49.419998
"894",98.610001,99.639999,98.160004,99.440002,1269400,49.720001
"895",99.540001,99.599998,98.82,99.150002,1445200,49.575001
"896",99.639999,100.25,98.57,100.089996,1909800,50.044998
"897",100.419998,101.129997,99.620003,100.980003,1861200,50.490002
"898",100.25,100.75,98.43,98.839996,5559600,49.419998
"899",98.870003,99.839996,98.209999,98.32,3261000,49.16
"900",98.669998,99.160004,97.260002,97.870003,4933800,48.935001
"901",98.559998,99.5,98.559998,99.120003,3064800,49.560001
"902",99.160004,99.959999,98.620003,99.949997,5613600,49.974998
"903",100.470001,100.470001,99.029999,99.529999,3069200,49.764999
"904",99.779999,100.790001,99.610001,100.470001,2776400,50.235001
