"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"894",142.649994,143.520004,142.330002,143.300003,1246400,142.232352
"895",143.279999,143.860001,142.740005,143.429993,923500,142.361373
"896",143.479996,143.880005,142.860001,143.050003,889300,141.984215
"897",143.009995,144.130005,143,143.770004,1102600,142.698851
"898",142.899994,144.389999,139.570007,139.770004,3360000,138.728653
"899",140.330002,141.149994,139.910004,140.050003,2779600,139.006566
"900",142.699997,143,138.259995,138.720001,2995000,137.686473
"901",139.339996,140.979996,138.990005,140.639999,1702000,139.592167
"902",141.039993,141.380005,139.990005,140.369995,1632800,139.324174
"903",140.509995,141.770004,139.949997,141.509995,1451600,140.45568
"904",141.199997,142.740005,140.410004,142.630005,1714700,141.567346
"905",141.350006,142.75,140.240005,140.490005,1565200,139.44329
"906",140.949997,142.830002,139.729996,142.699997,2344500,141.636816
"907",142.779999,143.139999,141.940002,142.550003,2692200,141.48794
"908",141.919998,142.5,140.949997,141.809998,1928100,140.753448
"909",140.610001,141.869995,140.089996,140.509995,2293000,139.46313
"910",141.710007,142.619995,140.800003,142.149994,2509000,141.090911
"911",142.75,142.839996,141.630005,142.300003,1337100,141.239802
"912",141.610001,141.990005,139.350006,140.240005,1836300,139.195153
"913",139.160004,139.389999,134.570007,134.580002,3089300,133.577319
"914",134.690002,135.779999,131.080002,131.949997,4738700,130.966909
"915",131.990005,134.639999,131.990005,134.339996,3169700,133.339101
"916",132.830002,134,131.550003,131.850006,2647600,130.867663
"917",133.089996,134.830002,133.059998,133.770004,1935900,132.773356
"918",131.850006,134.960007,131.789993,133.320007,1588500,132.326712
"919",132.929993,135.059998,129.029999,129.440002,3184000,128.475615
"920",129.479996,130.929993,128.169998,130.419998,2387000,129.448309
"921",129.850006,130.919998,129.190002,129.970001,2009200,129.001665
"922",130.139999,131.860001,130.059998,130.839996,1908400,129.865178
"923",131.919998,133.070007,130.869995,131.759995,2390500,130.778322
"924",131.369995,132.059998,129.339996,129.880005,3602500,128.912339
"925",130.410004,133.779999,130.130005,133.149994,3256000,132.157965
"926",133.160004,133.809998,131.75,133,1895700,132.009089
"927",131.919998,133.339996,131,133.070007,1780700,132.078574
"928",132.979996,134.550003,132.869995,133.919998,1436200,132.922232
"929",134.320007,134.770004,132.330002,132.789993,2360500,131.800647
"930",132.339996,133.509995,131.009995,131.350006,2780900,130.371388
"931",131.690002,133.509995,131.059998,132.990005,1787000,131.999169
"932",133.179993,135.210007,133.110001,134.899994,1969400,133.894927
"933",135.089996,136.979996,134.5,134.869995,2243200,133.865151
"934",134.850006,134.869995,132.320007,132.839996,2588900,131.850277
"935",132.630005,133.970001,131.949997,132.369995,1588100,131.383778
"936",132.039993,133.839996,131.949997,133.550003,1736100,132.554994
"937",133.190002,134.429993,132.339996,133.330002,1904700,132.336632
"938",132.050003,134.289993,132.050003,133.380005,1614300,132.386262
"939",134.839996,137.649994,134.740005,137.089996,2250100,136.068613
"940",137.240005,137.600006,136.509995,136.910004,1292200,135.889961
"941",137.25,137.639999,136.190002,137.289993,1581300,136.267119
"942",137.919998,138.600006,136.960007,137.429993,1353800,136.555275
"943",137.029999,138.389999,136.809998,137.860001,1720700,136.982546
"944",137.740005,138.070007,136.710007,137.289993,1483500,136.416167
"945",136.800003,138.139999,136,137.789993,1275600,136.912984
"946",138.360001,139.289993,135.880005,136.679993,2286000,135.810049
"947",136.380005,137.75,136.020004,136.759995,2629200,135.889541
"948",137.710007,138.610001,137.110001,137.580002,3855000,136.70433
"949",137.589996,139.190002,137.350006,138.570007,2578900,137.688034
"950",138.110001,141.169998,137.139999,138.380005,3110400,137.499241
"951",137.029999,137.729996,135.240005,136.5,3377700,135.631202
"952",137.509995,138,136.020004,136.789993,5017900,135.919349
"953",137.149994,137.199997,134.869995,134.949997,3206900,134.091064
"954",134.880005,135.679993,132.520004,134.160004,4336800,133.306099
"955",134.479996,135.309998,132.089996,132.119995,2870700,131.279075
"956",132,132.639999,131.300003,132.110001,3042800,131.269144
"957",132.440002,133.399994,132.009995,132.009995,5019100,131.169774
"958",132.520004,133.240005,131.869995,132.559998,4368000,131.716277
"959",133,134.110001,132.779999,134.110001,2513800,133.256414
"960",134.100006,135.199997,133.940002,134.759995,1747800,133.902271
"961",134.699997,136.119995,134.699997,135.300003,1987600,134.438843
"962",135.789993,136.600006,133.860001,134.350006,1586500,133.494892
"963",134.360001,135.009995,132.669998,132.979996,2007500,132.133602
"964",133.039993,133.399994,131.809998,132.910004,2016100,132.064055
"965",133.309998,134.490005,132.949997,134,1640400,133.147114
"966",134.080002,134.309998,131.860001,132.059998,2528300,131.219459
"967",130.970001,132.759995,130.679993,131.229996,1927200,130.39474
"968",132.110001,132.860001,131.160004,132,2115200,131.159843
"969",132.330002,132.990005,130.639999,132.169998,2518400,131.32876
"970",132.550003,134.039993,132.009995,133.75,2696500,132.898705
"971",133.619995,135.970001,133.619995,135.550003,2152300,134.687251
"972",135.610001,136.779999,135.259995,136.270004,2755300,135.40267
"973",136.539993,137.770004,136.520004,137.029999,2173900,136.157827
"974",137,137.149994,135.929993,136.330002,1793300,135.462286
"975",136.399994,137.089996,135.619995,136.080002,1926700,135.213877
"976",136.020004,136.039993,133.949997,134.210007,1118500,133.355784
"977",134.389999,136.020004,133.520004,134.529999,1812300,133.673739
"978",134.809998,135.720001,133.899994,135.470001,1161200,134.607759
"979",135.550003,136.809998,134.850006,136.25,1810000,135.382793
"980",136.360001,137,135.389999,136.240005,813000,135.372862
"981",136.110001,137.729996,136.110001,136.949997,966700,136.078335
"982",136.070007,136.460007,135.009995,135.850006,959100,134.985345
"983",135.289993,136.990005,135.050003,135.490005,1411000,134.627636
"984",136.210007,138.669998,136.009995,138.539993,1874300,137.658211
"985",135.809998,137.660004,135.800003,136.699997,2394900,135.829926
"986",136,137.889999,135.210007,137.520004,2138500,136.644714
"987",138.029999,140.339996,137.919998,140.149994,1726700,139.257964
"988",140.289993,140.839996,139.889999,140.139999,1085700,139.248033
"989",140,140,138.910004,139.330002,1682000,138.443191
"990",139.279999,139.339996,137.550003,138.679993,1260700,137.797319
"991",138.820007,139.770004,137.910004,138.229996,2067000,137.350186
"992",138.100006,139.220001,137.839996,139,3897200,138.11529
"993",139.080002,139.470001,136.970001,137.460007,1968400,136.585098
"994",138.300003,139.690002,138.029999,139.050003,1586000,138.164974
"995",138.839996,139.690002,138.339996,139.330002,1550800,138.443191
"996",139.720001,141.940002,139.309998,141.5,1198100,140.599378
"997",142.020004,142.839996,141.619995,142.240005,1894800,141.334673
"998",142.240005,143.979996,142.199997,143.470001,1491000,142.55684
"999",143.880005,144.600006,143.300003,144.529999,1275500,143.610091
"1000",144.369995,144.850006,143.940002,144.160004,943200,143.242451
"1001",144.309998,144.990005,143.720001,144.25,1285500,143.331874
"1002",143.809998,144.649994,142.580002,142.949997,1351100,142.040146
"1003",142.740005,143.309998,142.380005,143,1091200,142.08983
"1004",143.470001,143.990005,142.360001,142.649994,1953400,141.742052
"1005",142.830002,143.300003,142.279999,142.699997,2273800,141.791737
"1006",142.690002,144.399994,142.690002,143.649994,1661900,142.735687
"1007",142.970001,143.910004,142.809998,143.789993,1087800,142.874796
"1008",143.070007,143.089996,141.940002,142.75,1016000,141.841422
"1009",142.089996,142.279999,139.139999,139.210007,1594000,138.32396
"1010",139.529999,140.699997,139.089996,140.270004,1266600,139.377211
"1011",139.820007,140.479996,139.25,139.449997,1458400,138.562422
"1012",139.050003,141.070007,138.300003,140.309998,1857000,139.617188
"1013",145.350006,149.369995,145.089996,148.949997,5650700,148.214525
"1014",147.960007,149.330002,146.830002,147.600006,3368900,146.8712
"1015",147.839996,148.460007,147.660004,148.119995,2758700,147.388622
"1016",148,149.679993,147.960007,148.880005,2654200,148.144879
"1017",148.440002,151.149994,148.440002,149.679993,3019400,148.940917
"1018",149.110001,151.889999,148.820007,151.419998,2022300,150.67233
"1019",151.360001,151.679993,150.050003,151.5,1163000,150.751937
"1020",151.289993,151.759995,150.759995,151.410004,1945500,150.662385
"1021",151.399994,151.669998,150.660004,151.380005,1433000,150.632535
"1022",152,152.839996,151.570007,152.380005,1445000,151.627597
"1023",152.270004,153.240005,152.080002,152.270004,1236300,151.518139
"1024",152.789993,153.740005,152.539993,153.610001,660800,152.851519
"1025",152.860001,153.100006,151.380005,151.679993,1147900,150.931041
"1026",151.369995,151.589996,149.820007,151.169998,1207200,150.423565
"1027",151.610001,152.440002,150.809998,151.320007,822400,150.572833
"1028",149.869995,150.880005,149.419998,150.259995,984300,149.518054
"1029",150.149994,151.320007,149.919998,150.639999,839100,149.896183
"1030",151.649994,151.910004,150.979996,151.070007,1149100,150.324068
"1031",149.580002,152.669998,149.580002,151.899994,1193500,151.149956
"1032",152.399994,154.5,152.25,154.380005,1424700,153.617721
"1033",153.350006,155.309998,151.729996,151.899994,1811900,151.149956
"1034",151.339996,153.149994,151.229996,152.869995,1032400,152.115168
"1035",152.529999,153.309998,152.080002,152.350006,1030500,151.597746
"1036",152.889999,153.929993,152.820007,153.289993,1314300,152.533092
"1037",153.460007,153.889999,152.600006,152.679993,966600,151.926103
"1038",153.029999,153.25,152.330002,152.5,1009900,151.746999
"1039",152,152.410004,150.800003,150.860001,1269600,150.115098
"1040",150.899994,151.460007,148.300003,149.529999,1652200,148.791663
"1041",148.5,149.860001,147.039993,147.139999,1706200,146.413465
"1042",147.360001,150.339996,147.360001,149.360001,1390600,148.622504
"1043",148.070007,149.110001,146.639999,146.880005,1519800,146.154754
"1044",146.630005,147.990005,145.929993,146.75,1709100,146.025391
"1045",147.309998,149.080002,146.949997,148.830002,1444000,148.095123
"1046",147.839996,148.550003,146.149994,146.839996,860700,146.114943
"1047",145.830002,146.419998,145.080002,145.470001,1098000,144.751713
"1048",146.960007,148.410004,145.910004,146.020004,1659200,145.299
"1049",146.229996,147.919998,145.619995,147.850006,825500,147.119966
"1050",148.809998,149.070007,147.720001,148.279999,790900,147.547835
"1051",148.320007,149.190002,148.009995,148.429993,495400,147.697089
"1052",149,149.669998,148.919998,149.350006,622500,148.612559
"1053",149.639999,149.720001,148.610001,149.639999,529000,148.901121
"1054",150.039993,150.240005,147.5,148.720001,1071500,147.985665
"1055",149.289993,150.449997,149.229996,150.419998,1066900,149.677268
"1056",150.509995,150.600006,149.910004,150,1062800,149.259344
"1057",150.160004,150.960007,149.990005,150.630005,1476600,149.886238
"1058",151.029999,151.070007,150,150.550003,817400,149.806631
"1059",150.729996,150.729996,149.039993,149.460007,1075900,148.722017
"1060",150.130005,150.539993,149.649994,149.789993,619500,149.050374
"1061",150,150.389999,149.179993,149.279999,609100,148.542898
"1062",149.25,149.800003,148.949997,149.100006,696600,148.363794
"1063",148.789993,149,147.029999,147.869995,1364300,147.139856
"1064",148.399994,148.490005,147.649994,147.880005,1227400,147.149817
"1065",148.720001,150.570007,148.369995,150.399994,1416900,149.657363
"1066",150.479996,152.210007,150.369995,151.710007,1479300,150.960907
"1067",152.220001,154.240005,151.690002,152.039993,1748300,151.289264
"1068",151.550003,153.350006,150.100006,153.300003,1208100,152.543052
"1069",152.539993,153.25,151.889999,152.399994,1349200,151.845595
"1070",152.190002,152.399994,150.690002,151,1001600,150.450694
"1071",150.949997,151.070007,150.009995,150.759995,993200,150.211561
"1072",150.080002,152.990005,150.009995,152.529999,1029100,151.975127
"1073",153.179993,154.089996,152.539993,153.770004,1564600,153.210621
"1074",154,154.320007,152.009995,154.039993,1684600,153.479628
"1075",154.809998,155.059998,153.050003,154.660004,2224400,154.097383
"1076",159.699997,161.649994,159.199997,159.710007,4338900,159.129015
"1077",159.800003,161.25,158.690002,158.929993,3393100,158.351839
"1078",160.089996,160.259995,158.330002,158.330002,4271100,157.75403
"1079",158.009995,158.850006,157.809998,157.860001,1621300,157.285739
"1080",157.589996,159,157.460007,158,1357700,157.425229
"1081",158.369995,159.539993,157.800003,159.309998,1497300,158.730461
"1082",159.289993,159.520004,157.039993,157.160004,1132900,156.588288
"1083",157.570007,160.350006,157.520004,159.779999,1239400,159.198753
"1084",158.839996,162.520004,158.529999,162.179993,2055100,161.590016
"1085",162.210007,163.839996,161.300003,161.449997,2875900,160.862676
"1086",161,161.389999,157.639999,158.139999,2429500,157.564719
"1087",158.160004,159.350006,156.699997,159.029999,1747200,158.451481
"1088",160.830002,163.240005,160.220001,162.740005,1990300,162.147991
"1089",163.270004,165.169998,159,159.240005,2687200,158.660724
"1090",158.589996,159,156.029999,156.059998,1734400,155.492284
"1091",156.179993,160.429993,155.130005,160.25,2137500,159.667044
"1092",159.5,160.350006,156.220001,156.509995,1450800,155.940644
"1093",156.160004,157.789993,153.490005,154.75,2129700,154.187052
"1094",155.100006,156.770004,151.110001,151.259995,1992400,150.709742
"1095",152.880005,155.330002,152.610001,153.720001,2605800,153.1608
"1096",151.110001,154.449997,148.809998,153.820007,2644600,153.260442
"1097",151.679993,154.389999,150.539993,151.929993,2743800,151.377303
"1098",153.240005,156.649994,153.020004,156.119995,2613200,155.552063
"1099",155.720001,156.149994,154.009995,155.869995,1691000,155.302973
"1100",157.029999,160.929993,156.710007,159.880005,2670300,159.298395
"1101",160.740005,161.259995,158.449997,158.470001,1872100,157.893521
"1102",160.949997,163.479996,160.589996,162.5,2368900,161.908859
"1103",163.100006,164.479996,162.679993,163.880005,1571100,163.283844
"1104",163.75,165.399994,163.009995,165.220001,1530000,164.618965
"1105",165.820007,168.270004,165.630005,168.199997,1579100,167.588121
"1106",168.199997,168.25,163.610001,165.770004,1827400,165.166968
"1107",165.190002,166.720001,163.910004,165.289993,1670200,164.688703
"1108",167.990005,169,167.020004,167.399994,2245600,166.791028
"1109",167.149994,167.619995,165.710007,167.199997,1550800,166.591758
"1110",167.729996,168.639999,166.899994,166.960007,2429300,166.352641
"1111",169,169.479996,167.199997,169.419998,1522700,168.803684
"1112",169.5,171.919998,169.270004,171.699997,1547900,171.075388
"1113",171.910004,171.910004,169.639999,171.220001,1238100,170.597139
"1114",170.990005,171.949997,170.059998,171.740005,1091000,171.115251
"1115",171.789993,172.880005,171.130005,172.339996,1383200,171.71306
"1116",171.669998,172.130005,170.479996,171.800003,906100,171.175031
"1117",172.020004,172.460007,170.460007,171.570007,1552100,170.945872
"1118",171.139999,172.699997,170.770004,171.559998,1062100,170.935898
"1119",171.259995,171.619995,170.619995,171.320007,848000,170.696781
"1120",171.289993,172.809998,171.190002,172,1032100,171.3743
"1121",172,172,170.279999,171.679993,893700,171.055457
"1122",171.089996,172.619995,170.419998,172.5,1092100,171.872481
"1123",175.529999,176.610001,173.869995,174.460007,2068200,173.825358
"1124",175.339996,176.449997,175.089996,175.529999,1868600,174.891457
"1125",175.449997,175.889999,174.399994,174.860001,1963800,174.223897
"1126",175.25,175.490005,174.520004,175.080002,765800,174.443097
"1127",178.539993,179.789993,177.5,178.179993,1813200,177.531811
"1128",178.789993,178.970001,175.720001,177.699997,1989600,177.053562
"1129",181.119995,182.419998,179.770004,180.389999,3395800,179.733778
"1130",180.699997,180.699997,179.490005,180.039993,1695800,179.385045
"1131",180.25,180.75,179.339996,180.179993,1431400,179.524536
"1132",180.25,182.179993,180.199997,182.029999,1246300,181.367812
"1133",182.949997,183.509995,181.259995,181.529999,1885300,180.869631
"1134",179.789993,180,176.529999,178.770004,2240900,178.119676
"1135",179.399994,179.600006,176.360001,176.460007,2079600,176.014997
"1136",177.889999,178.610001,176.539993,176.880005,2082700,176.433936
"1137",176.380005,178.5,175.339996,175.789993,1858500,175.346673
"1138",176.820007,178.970001,174.759995,176.270004,2486000,175.825474
"1139",176.710007,178.100006,174.259995,174.259995,2784300,173.820533
"1140",169.789993,170,163.570007,167.779999,8744900,167.356879
"1141",170.949997,174.380005,170,174.380005,3803000,173.940241
"1142",174.199997,175.710007,172.360001,174.220001,3857200,173.780641
"1143",175.240005,177.080002,174.330002,176.869995,1897700,176.423952
"1144",177.710007,178.339996,176.080002,176.940002,999200,176.493782
"1145",177.039993,177.919998,176.309998,176.419998,571700,175.975089
"1146",176.580002,177.160004,175.380005,175.899994,740800,175.456397
"1147",174.960007,175.940002,174.550003,175.520004,778800,175.077365
"1148",174.619995,176.490005,174.110001,175,765900,174.558672
"1149",175.699997,176.279999,173.509995,173.660004,854200,173.222055
"1150",173.779999,174.639999,170.330002,172.449997,1249700,172.0151
"1151",171.820007,171.929993,169.350006,169.800003,1726100,169.371789
"1152",172.419998,173.320007,169.580002,169.789993,2612500,169.361805
"1153",171.970001,172.339996,170.050003,171.039993,1835800,170.608652
"1154",173.179993,175.360001,172.460007,175.039993,1819500,174.598565
"1155",174.509995,175.229996,172.350006,172.660004,1396200,172.224577
"1156",174.059998,175,172.490005,172.570007,1876600,172.134808
"1157",173.929993,174.729996,170.100006,171.5,1736400,171.067499
"1158",170,172.960007,169.009995,172.75,1928900,172.314347
"1159",172.75,174.460007,172.080002,173.850006,2218200,173.411579
"1160",172.860001,176.899994,172.860001,176.759995,2588900,176.314228
"1161",178.309998,179.470001,177.199997,179.130005,2596300,178.678262
"1162",178.940002,180.429993,177.490005,178.690002,1615400,178.239369
"1163",179.529999,181.490005,178.309998,181.399994,1537400,180.942526
"1164",177.559998,180.740005,175.550003,176.009995,3340200,175.56612
"1165",175.940002,177.940002,175.169998,176.660004,1393800,176.21449
"1166",175.539993,175.589996,173.610001,173.880005,1388000,173.441502
"1167",175.429993,175.619995,171.149994,171.449997,1220700,171.017622
"1168",172.139999,173.240005,170.050003,172.889999,1640600,172.453993
"1169",171.570007,173.639999,168.880005,169.110001,2194600,168.683527
"1170",169.300003,171.300003,168.029999,171.25,1474800,170.818129
"1171",173.020004,173.990005,170.75,172.970001,1649500,172.533793
"1172",172.139999,173.210007,171.169998,172.080002,1442300,171.646038
"1173",172.720001,174.169998,172.600006,173.369995,1149700,172.932778
"1174",174.089996,174.979996,172.330002,173.25,1047600,172.813086
"1175",172.289993,173.199997,170.960007,171.639999,1210500,171.207145
"1176",172.949997,173.740005,170.779999,173.300003,1497900,172.862963
"1177",173.389999,174.990005,172.949997,173.919998,1385600,173.481394
"1178",174.710007,176.809998,174.190002,176.300003,2116200,175.855397
"1179",175.860001,177.479996,175.600006,176.470001,1674100,176.024966
"1180",176.600006,179.669998,176.509995,179.539993,1527600,179.087216
"1181",179.389999,180.050003,178.839996,179.779999,1270700,179.326617
"1182",179.970001,180,178.619995,178.649994,1697900,178.199461
"1183",178.050003,178.869995,176.929993,178.5,1430200,178.049846
"1184",178.5,178.809998,177.389999,178.300003,956500,177.850353
"1185",177.919998,178.589996,177.440002,177.800003,1136400,177.351614
"1186",178.009995,178.059998,175.300003,175.639999,1419400,175.197058
"1187",175.490005,175.970001,173.419998,174.600006,1893900,174.159687
"1188",177.059998,178.050003,176.25,176.979996,2398200,176.533675
"1189",176.979996,178.149994,176.059998,176.800003,1535300,176.354136
"1190",176.5,176.520004,174.820007,176.149994,1282200,175.705766
"1191",175.559998,175.779999,174.410004,174.619995,1035300,174.179626
"1192",175.339996,175.339996,173.520004,174.820007,932200,174.379134
"1193",174.029999,175.210007,173,173.190002,1132300,172.753239
"1194",172.850006,174.179993,172.639999,172.910004,1539100,172.673352
"1195",171.220001,172.059998,170,170,1478400,169.767331
"1196",170,172.330002,170,171.559998,1351800,171.325193
"1197",171.970001,173.630005,171.970001,173.580002,987900,173.342433
"1198",173.589996,174.809998,172.330002,173.320007,1150600,173.082794
"1199",174.210007,177.460007,174.210007,177.320007,1796700,177.07732
"1200",176.889999,178.600006,175.710007,175.710007,2721100,175.469523
"1201",172,174.139999,170.509995,173.300003,4244300,173.062817
"1202",173.589996,175.130005,172.5,173.850006,2095900,173.612068
"1203",174.100006,174.339996,171.880005,172.039993,2701600,171.804532
"1204",172.169998,172.279999,170.639999,170.639999,1754200,170.406454
"1205",170.289993,170.5,169.160004,169.160004,1237400,168.928484
"1206",169.740005,169.800003,165.350006,165.429993,1978400,165.203578
"1207",164.279999,166.630005,163.600006,165.490005,1752700,165.263509
"1208",165.050003,165.619995,164.509995,164.589996,917100,164.364732
"1209",165.050003,167.380005,164.979996,166.75,1529600,166.521779
"1210",166,166.470001,165,165.449997,1568200,165.223555
"1211",165.020004,166.5,164.279999,166.240005,1611200,166.012482
"1212",166.710007,166.809998,165.699997,166.220001,1642500,165.992506
"1213",165.369995,167.259995,165,166.669998,1270600,166.441887
"1214",172.75,173.839996,170.710007,171.160004,5488700,170.925747
"1215",171.080002,171.889999,169.309998,171.839996,3196100,171.604809
"1216",171.460007,173.449997,171.089996,172.919998,1944100,172.683333
"1217",173.309998,174.5,172.520004,174.369995,2235100,174.131345
"1218",173.639999,175.300003,173.009995,173.130005,1397700,172.893052
"1219",172.009995,173.130005,171.100006,171.5,1816200,171.265278
"1220",171.580002,172.360001,169.320007,169.520004,2058000,169.287992
"1221",169.570007,170.259995,168.679993,169.240005,1760400,169.008377
"1222",168.229996,168.580002,167.330002,168,1642400,167.770068
"1223",168.289993,170,168.289993,169.059998,1244000,168.828615
"1224",169.429993,170.449997,169.080002,169.910004,1086500,169.677458
"1225",169.789993,170.779999,168.679993,170.009995,1053900,169.777312
"1226",169.050003,170.929993,169.050003,170.100006,1050400,169.8672
"1227",169.729996,170.25,169.009995,169.949997,949300,169.717396
"1228",170.360001,170.610001,168.860001,169.029999,1472100,168.798657
"1229",169.270004,171.960007,168.509995,171.240005,1521100,171.005639
"1230",169.839996,170.940002,168.720001,169.570007,1115300,169.337927
"1231",168.389999,169.949997,168.360001,169.570007,1818800,169.337927
"1232",170,171.929993,169.929993,171.729996,1163900,171.494959
"1233",171.610001,173.479996,171.509995,172.330002,1041100,172.094144
"1234",171.5,172.330002,169.509995,169.809998,1167000,169.577588
"1235",170.690002,170.770004,168.460007,169.559998,1045200,169.327931
"1236",169.869995,172.610001,169.580002,171.740005,1148700,171.504955
"1237",172.990005,174.089996,172.779999,173.350006,1236400,173.112752
"1238",174.009995,174.979996,172.759995,174.199997,1327500,173.96158
"1239",173.160004,173.699997,172.440002,173.419998,1126200,173.182648
"1240",172.990005,173.5,171.669998,171.929993,1213800,171.694682
"1241",172.839996,174,172.110001,173.449997,1478000,173.212606
"1242",174.210007,175.289993,173.5,175.139999,1492200,174.900295
"1243",175.139999,177.429993,175.009995,177.179993,1558000,176.937497
"1244",177.509995,178.699997,177,177.979996,1237000,177.736405
"1245",177.710007,178.789993,177.149994,177.520004,941300,177.277043
"1246",176.910004,177.25,175.479996,176.550003,1112300,176.308369
"1247",176.479996,176.720001,174.679993,175.179993,775000,174.940234
"1248",175,175.039993,173.779999,174.110001,953600,173.871706
"1249",174.630005,176.889999,173.919998,176.660004,808800,176.418219
"1250",176.110001,176.149994,174.550003,175.100006,1300300,174.860357
"1251",174.520004,174.880005,173,173.220001,1158200,172.982925
"1252",173.869995,175.979996,172.919998,175.369995,1272000,175.129976
"1253",174.539993,176.649994,173.100006,175.720001,1001400,175.479503
"1254",176.5,180.289993,175.720001,179.919998,1930900,179.673752
"1255",178.899994,179.990005,178.770004,179.630005,1355000,179.384156
"1256",179.520004,183.029999,178.600006,182.240005,1940400,181.990584
"1257",181.919998,182,179.639999,179.889999,1617700,179.643794
"1258",179.949997,181.600006,179,180.369995,991300,180.123133
"1259",180.339996,183.899994,179.690002,182.320007,1869400,182.070477
