"","CL.Open","CL.High","CL.Low","CL.Close","CL.Volume","CL.Adjusted"
"446",94.839996,95.669998,94.839996,95.419998,3156000,44.364612
"447",95.480003,95.660004,94.559998,94.790001,6149200,44.071701
"448",95.379997,95.559998,94.800003,95.370003,3946600,44.341367
"449",94.879997,96.07,94.879997,95.650002,2969200,44.47155
"450",95.510002,96.400002,95.510002,96.169998,3887800,44.713317
"451",95.82,96.379997,95.739998,96.279999,2968400,44.764461
"452",96.199997,96.330002,95.629997,95.940002,2988400,44.606383
"453",96.230003,96.839996,96.089996,96.809998,3088800,45.010879
"454",97,97.290001,96.639999,96.709999,2962800,44.964386
"455",96.449997,96.540001,95.849998,96.050003,4100000,44.657527
"456",95.650002,96.870003,95.529999,96.690002,4815000,44.955088
"457",97,97.93,96.93,97.779999,6021800,45.461872
"458",97.68,98.449997,97.660004,98.440002,5235400,45.768734
"459",98.489998,98.760002,97.989998,98.230003,4879600,45.671097
"460",97.580002,98.25,97.57,97.849998,3540400,45.494417
"461",97.800003,98.279999,97.279999,98.160004,4318800,45.638551
"462",97.660004,97.660004,96.870003,97.040001,3772800,45.117817
"463",96.769997,96.809998,95.870003,96.169998,4731600,44.713317
"464",96.970001,97.410004,96.540001,96.540001,7085000,44.885347
"465",96.43,97.629997,96.379997,97.440002,14848400,45.303794
"466",97.459999,97.940002,96.739998,97.209999,12762000,45.196856
"467",97.529999,98.199997,97.370003,97.669998,13182200,45.410728
"468",98.050003,98.720001,97.459999,98.589996,3506200,45.838472
"469",98.220001,98.769997,97.910004,98.5,2653000,45.796629
"470",98.690002,98.769997,97.75,98.18,3531200,45.647849
"471",97.82,99,97.800003,98.879997,4065200,46.265468
"472",98.169998,98.18,97.239998,97.720001,3243200,45.722712
"473",98,98.529999,97.720001,98.43,2960400,46.054917
"474",98.650002,99.739998,98.419998,99.580002,4974200,46.592997
"475",99.559998,99.839996,98.519997,99.470001,3556400,46.541528
"476",98.760002,98.900002,98.059998,98.379997,5788200,46.031521
"477",98.150002,98.940002,98.050003,98.940002,4164400,46.293544
"478",98.970001,99.589996,98.540001,99.099998,3598200,46.368406
"479",99.190002,100.349998,99.089996,100.349998,3708000,46.953275
"480",100.139999,100.809998,99.75,99.989998,4760600,46.784832
"481",100.160004,100.160004,99.099998,99.129997,3420400,46.382442
"482",99.239998,99.790001,99,99.599998,3400600,46.602353
"483",99.300003,99.459999,98.830002,99.18,3518000,46.405838
"484",98.580002,99.669998,98.580002,99.080002,3820200,46.359049
"485",99.529999,99.989998,99.129997,99.650002,4669400,46.625749
"486",99.5,99.809998,99.300003,99.309998,4174600,46.466663
"487",98.760002,99.349998,98.760002,99.010002,3184600,46.326297
"488",99.68,101.82,99.660004,101.040001,13296200,47.276123
"489",101.150002,101.940002,101.010002,101.32,4099400,47.407133
"490",101.209999,101.379997,99.809998,99.809998,4256200,46.700611
"491",100.120003,100.230003,98.519997,98.790001,6050600,46.223359
"492",99,99.029999,98,98.959999,4970000,46.302901
"493",99.129997,100.110001,98.959999,99.190002,4480600,46.410518
"494",98.82,99.080002,97.709999,98.389999,4600000,46.036201
"495",98.440002,99.639999,98.440002,99.129997,3501000,46.382442
"496",99.330002,99.639999,98.669998,98.800003,2481600,46.228039
"497",99.160004,99.5,98.75,99.360001,2796200,46.490059
"498",98.989998,99.470001,98.470001,98.830002,5429800,46.242076
"499",99.010002,99.010002,98.040001,98.300003,4892400,45.994092
"500",97.709999,98.059998,96.419998,96.480003,4616800,45.142523
"501",96.489998,97.300003,96.209999,97.169998,3371400,45.465368
"502",97.050003,97.489998,96.370003,97.25,3095200,45.5028
"503",97.470001,98.330002,97.089996,98.330002,4058000,46.008128
"504",98.739998,99.410004,98.610001,98.75,3901600,46.204643
"505",98.800003,100.300003,98.75,100.169998,3109600,46.869053
"506",100.550003,100.68,99.870003,99.989998,3559800,46.784832
"507",99.989998,100.190002,99.290001,100.050003,3719600,46.812908
"508",99.599998,100.550003,99.330002,100.209999,3333000,46.88777
"509",100.470001,101.449997,100.269997,101.32,3255200,47.407133
"510",101.599998,101.93,101.309998,101.529999,4105600,47.505391
"511",101.400002,101.75,100.889999,101.669998,3005600,47.570896
"512",101.639999,101.970001,101.010002,101.300003,3321800,47.397777
"513",100.169998,100.730003,99.620003,100.730003,5206000,47.131077
"514",100.900002,100.900002,99.440002,99.449997,3446000,46.532168
"515",99.919998,100.5,99.800003,99.900002,6369000,46.742723
"516",99.169998,99.550003,99,99.32,3051800,46.471343
"517",99.660004,100.550003,99.480003,100.099998,3040600,46.836301
"518",100.279999,101.599998,100.269997,101.5,2985600,47.491355
"519",101.120003,102,100.93,101.989998,2936000,47.720622
"520",102.739998,104.330002,101.970001,104.099998,5399200,48.707881
"521",103.410004,103.830002,103,103.720001,3448000,48.530082
"522",103.699997,105.160004,103.519997,104.610001,2071600,48.946509
"523",104.419998,105,103.919998,104.650002,2461200,48.965225
"524",104.099998,104.629997,103.919998,104.290001,1952000,48.796783
"525",104.57,104.610001,103.779999,104.260002,2553800,48.782746
"526",104.480003,104.510002,103.699997,103.900002,2585400,48.614304
"527",104.160004,104.160004,103.370003,103.830002,3325400,48.581551
"528",103.68,104.07,102.970001,103.610001,3586000,48.478614
"529",103.709999,105.760002,103.709999,105.459999,2849200,49.344219
"530",105.080002,105.459999,104.349998,104.370003,3687600,48.834215
"531",104.769997,105.449997,104.620003,105.160004,2958400,49.203853
"532",104.989998,106.059998,104.769997,105.279999,2789200,49.259998
"533",105.279999,105.860001,104.540001,105.620003,3061000,49.419084
"534",104.889999,105.330002,103.669998,103.900002,5090400,48.901361
"535",103.220001,103.809998,102.599998,102.790001,2995000,48.378931
"536",102.790001,102.849998,101.519997,102.099998,3574400,48.054175
"537",102.360001,102.790001,101.589996,102.25,3331200,48.124775
"538",104.769997,106.830002,104.18,106.379997,5617400,50.068591
"539",104.809998,107.68,104.690002,107.169998,6594800,50.440411
"540",107.269997,108.5,107.160004,107.470001,3473400,50.58161
"541",107.25,107.720001,106.860001,107.360001,3465000,50.529837
"542",107.809998,109.839996,106.269997,106.599998,3948600,50.172136
"543",105.870003,106.379997,104.779999,105.370003,4284200,49.593229
"544",106.540001,107.489998,106.160004,106.459999,3599400,50.106244
"545",106.370003,106.949997,105.949997,106.349998,2405800,50.054472
"546",106.599998,107.050003,104.809998,104.879997,4507600,49.362604
"547",104.849998,105.410004,104.68,105.269997,3280000,49.54616
"548",105.059998,105.410004,104.769997,104.949997,3117600,49.39555
"549",104.760002,105.459999,104.720001,105.370003,2454400,49.593229
"550",105,105.660004,104.779999,105.550003,2173000,49.677947
"551",105.459999,105.809998,105.050003,105.419998,2428000,49.61676
"552",105.07,106.510002,105,105.5,3286200,49.654413
"553",105.379997,105.93,105.129997,105.830002,2100200,49.809731
"554",106.099998,106.400002,105.870003,106.18,2992000,49.974461
"555",106.18,106.360001,105.269997,105.949997,2601600,49.866208
"556",105.879997,106.410004,105.389999,105.699997,2243800,49.748543
"557",105.32,105.730003,105,105.370003,1870600,49.593229
"558",105.32,105.489998,104.660004,104.709999,1942800,49.282593
"559",104.910004,105.910004,104.5,105.769997,2335800,49.781489
"560",105.519997,106,105.269997,105.800003,2283400,49.795612
"561",105.419998,106.660004,105.419998,106.349998,3483600,50.054472
"562",106.75,106.900002,106.360001,106.43,2672200,50.092125
"563",105.970001,106.120003,105.800003,105.809998,1894600,49.800316
"564",106.150002,106.519997,105.760002,106.309998,2697200,50.035645
"565",106.160004,107.400002,105.919998,107.220001,4388400,50.463945
"566",106.519997,107.360001,106.440002,106.5,4020600,50.125071
"567",107.089996,107.639999,106.879997,107.489998,3355800,50.591021
"568",107.660004,108,105.949997,106.300003,3502200,50.030941
"569",105.82,105.900002,103.220001,103.699997,9646000,48.807227
"570",103.300003,103.68,102.559998,102.82,5936400,48.39305
"571",102.860001,103.529999,102.5,102.620003,4108000,48.29892
"572",103.029999,104.699997,102.690002,104.540001,5306800,49.202582
"573",104.43,104.75,103.5,103.75,5587600,48.830762
"574",102.690002,105.470001,102.690002,105.150002,5985600,49.489684
"575",104.669998,106.230003,104,106.010002,4507800,49.89445
"576",106.010002,106.379997,105.540001,105.889999,3657200,49.837969
"577",105.730003,107.230003,105.730003,106.790001,3586000,50.261562
"578",107,107.150002,106.099998,106.529999,11937600,50.13919
"579",106.269997,107.239998,106.150002,106.940002,2546000,50.332162
"580",107.309998,107.809998,106.629997,106.650002,3584000,50.195671
"581",106.779999,107.769997,106.650002,106.75,3162000,50.242736
"582",107.050003,107.599998,106.339996,107.349998,2638600,50.52513
"583",107.43,107.470001,106.489998,107.220001,3019800,50.463945
"584",106.839996,108.739998,106.529999,107.989998,3412400,50.82635
"585",108.269997,108.57,107.5,107.919998,2655400,50.793405
"586",108.040001,108.440002,107.57,108.029999,2630600,50.845177
"587",108.5,109.080002,108.110001,108.459999,2598400,51.04756
"588",108.589996,108.68,107.879997,108.449997,3713200,51.042853
"589",108.360001,108.82,107.949997,108.489998,1822200,51.061679
"590",108.379997,108.779999,107.300003,107.43,2794400,50.562783
"591",107.459999,108.050003,107.129997,107.690002,3013000,50.685155
"592",108.43,108.620003,107.860001,108.029999,2968400,50.845177
"593",108.410004,108.730003,107.32,107.889999,2574800,50.779285
"594",108.019997,108.540001,107.580002,108.459999,2830400,51.04756
"595",108.75,108.830002,108.099998,108.589996,2413600,51.108744
"596",108.57,110.970001,108.57,110.57,4812000,52.040649
"597",110.550003,110.889999,109.779999,110.620003,2506200,52.064183
"598",109.760002,109.800003,107.440002,107.739998,4758400,50.994498
"599",107.519997,108.099998,107.07,107.690002,2180200,50.970835
"600",107.129997,107.25,106.059998,106.529999,2678400,50.421792
"601",107.019997,107.510002,106.169998,106.559998,2859200,50.435991
"602",107,107,103.050003,104.599998,6010000,49.508303
"603",104.699997,104.989998,103.699997,103.870003,4940400,49.162788
"604",103.959999,105.220001,103.559998,104.959999,4664400,49.678695
"605",104.68,106.139999,104.239998,105.870003,3944800,50.109409
"606",106.040001,106.589996,104.860001,104.959999,2789800,49.678695
"607",104.540001,105.75,104.540001,105.230003,1935800,49.806491
"608",105.489998,106.010002,105.07,105.639999,2978400,50.000546
"609",105.599998,105.599998,104.330002,104.970001,2817800,49.683429
"610",104.860001,105.18,104,104.07,2874800,49.257448
"611",103.82,104.690002,103.669998,103.870003,2813600,49.162788
"612",103.989998,104.870003,103.510002,104.309998,1892000,49.371042
"613",103.940002,105.389999,103.800003,104.279999,3007800,49.356843
"614",104.489998,104.959999,103.160004,103.529999,3215200,49.00186
"615",103.339996,104.150002,103.25,103.769997,2772600,49.115454
"616",103.879997,105.25,103.790001,105.150002,4087400,49.768625
"617",105.910004,106.910004,105.800003,106.910004,3025800,50.601653
"618",106.610001,107.089996,106,106.910004,2351200,50.601653
"619",106.839996,107.050003,106.080002,106.800003,2120200,50.549588
"620",106.510002,108,106.480003,108,1423600,51.11756
"621",107.309998,108.089996,107.089996,107.860001,1964800,51.051297
"622",107.849998,108.480003,107.43,107.639999,2469400,50.947168
"623",107.379997,107.910004,107.169998,107.760002,2202400,51.003966
"624",107.940002,108.330002,107.400002,108.010002,1873000,51.122294
"625",108.139999,108.75,107.870003,108.5,3135000,51.354215
"626",108.629997,109,108.010002,108.089996,2029200,51.160156
"627",108,108.099998,107.529999,107.580002,2070400,50.91877
"628",107.699997,107.790001,106.989998,107.209999,2765400,50.743644
"629",107.010002,107.209999,106.300003,106.650002,3161000,50.478591
"630",107.129997,108.389999,107.099998,108.370003,3134800,51.292686
"631",107.650002,108.360001,106.629997,106.790001,3695800,50.544854
"632",107.07,108.199997,106.989998,107.879997,2862600,51.060761
"633",108,108.190002,106.68,106.989998,2731200,50.639515
"634",107.230003,107.360001,105.989998,106.160004,3116400,50.24667
"635",106.160004,107,105.699997,105.839996,3452400,50.095207
"636",105.959999,106.699997,105.699997,106.209999,2951200,50.270333
"637",106.419998,107.349998,105.989998,107.260002,3721400,50.767311
"638",107.150002,107.5,106.019997,106.029999,2961200,50.185137
"639",106.040001,106.559998,105.349998,105.790001,2994200,50.071543
"640",105.18,106.080002,104.839996,105.099998,5503400,49.744958
"641",104.629997,105.360001,104.599998,105.050003,1251000,49.721295
"642",105.050003,105.339996,104.370003,104.709999,2688400,49.560367
"643",104.559998,105.540001,104.519997,105.269997,2801800,49.82542
"644",104.790001,105.269997,103.959999,104.040001,2012600,49.24325
"645",103.769997,104.629997,102.82,104.540001,3558400,49.479905
"646",105.610001,106.309998,105.230003,106.309998,4150200,50.317663
"647",106.190002,106.849998,105.989998,106.660004,2959600,50.483325
"648",106.690002,108.059998,106.68,107.900002,2504800,51.070229
"649",107.269997,107.269997,105.849998,106.080002,2803600,50.208804
"650",105.910004,106.32,105.75,106.32,1771200,50.322398
"651",106.349998,106.639999,105.889999,106.129997,1967800,50.232467
"652",106.300003,107.389999,106.050003,107.389999,2521600,50.82884
"653",107.559998,107.919998,106.980003,107.089996,2032000,50.686845
"654",107.309998,108.120003,107,107.93,1464400,51.084428
"655",107.300003,107.910004,106.809998,107.739998,2236000,50.994498
"656",107.400002,107.989998,107.019997,107.830002,1461000,51.037098
"657",108.349998,109.290001,108.18,108.940002,1881200,51.562473
"658",108.760002,109.010002,108.230003,109.010002,2743200,51.595605
"659",108.040001,108.459999,107.739998,108.459999,2610400,51.628923
"660",108.220001,108.870003,107.940002,108.809998,2253200,51.795528
"661",109.290001,110.129997,109.269997,109.769997,3297000,52.252505
"662",110.019997,110.419998,109.400002,110.150002,2874600,52.433395
"663",110.190002,110.470001,109.239998,110.150002,3188000,52.433395
"664",109.959999,111,109.419998,110.910004,3249400,52.795169
"665",110.970001,111.370003,110.480003,110.849998,2889600,52.766606
"666",108.139999,111.080002,106.739998,107.370003,9270000,51.110065
"667",108.839996,109.93,108.470001,109.839996,4831800,52.285826
"668",108.839996,109.400002,108.639999,108.730003,3299000,51.75745
"669",109.470001,110.120003,109.260002,109.459999,4633600,52.104941
"670",109.169998,109.879997,108.400002,109.809998,4342200,52.271547
"671",109.82,110.209999,109.330002,110.190002,3165600,52.452436
"672",110.050003,110.849998,108.419998,108.489998,7647200,51.643203
"673",108.160004,108.959999,107.629997,108.290001,3744200,51.548001
"674",108.400002,108.480003,107.790001,108.050003,2875600,51.433757
"675",108.269997,108.330002,107.370003,107.900002,3292400,51.362354
"676",107.620003,108.730003,107.57,108.330002,3427800,51.567042
"677",108.699997,110.32,108.699997,110.019997,5396400,52.37151
"678",110.160004,112.040001,109.919998,111.910004,5458400,53.271187
"679",112,113,111.949997,112.110001,3273800,53.36639
"680",111.75,113.620003,111.510002,113.089996,4462400,53.832885
"681",113.099998,114.199997,112.809998,113.970001,3723600,54.251784
"682",114.25,115.709999,113.760002,114.010002,4942600,54.270825
"683",112.900002,114.139999,112.480003,113.910004,5666400,54.223224
"684",113.550003,114.919998,112.830002,114.459999,4004200,54.485031
"685",114.660004,115.690002,114.410004,114.43,3905800,54.470751
"686",114.089996,114.419998,113.400002,114.110001,3515200,54.318426
"687",114.080002,114.879997,113.860001,114.839996,2275200,54.665917
"688",115.230003,116.169998,115.099998,115.709999,2893000,55.080054
"689",115.849998,115.949997,114.839996,115.349998,2423400,54.908687
"690",116.709999,116.709999,115.290001,115.410004,3718800,54.937251
"691",115.830002,115.949997,115,115.739998,2969400,55.094334
"692",115.830002,115.959999,115.239998,115.639999,2661000,55.046733
"693",115.690002,115.75,115,115.059998,2449600,54.770642
"694",115.059998,115.160004,114.620003,114.900002,2309000,54.694481
"695",114.949997,114.980003,113.709999,113.839996,4585400,54.189899
"696",112.940002,113.110001,112.080002,112.080002,8422800,53.35211
"697",111.639999,112.449997,111.32,112.260002,3896800,53.437793
"698",112.110001,112.68,111.970001,112.540001,4108000,53.571078
"699",112.860001,114.800003,112.860001,114.599998,3447800,54.551674
"700",114.110001,114.580002,113.699997,113.709999,2341800,54.128018
"701",113.75,115,113.349998,114.410004,4500400,54.461233
"702",114.769997,115.089996,114.099998,114.400002,3294600,54.456471
"703",114.800003,117.360001,114.800003,117.32,3123400,55.846443
"704",116.5,116.959999,116.07,116.720001,2134800,55.560833
"705",117.110001,118.449997,116.279999,118.029999,3380000,56.184416
"706",117.870003,118.139999,117.279999,117.709999,1855600,56.03209
"707",118.050003,118.970001,117.970001,118.900002,2619800,56.598553
"708",119,119.120003,117.040001,117.309998,3354000,55.841682
"709",117.540001,117.730003,116.739998,117.080002,2603000,55.7322
"710",116.400002,116.910004,116.019997,116.720001,1962000,55.560833
"711",117.099998,117.720001,116.150002,117.720001,1488200,56.036851
"712",118,118.080002,116.629997,117.25,2649400,55.813122
"713",117.459999,118.529999,117.300003,118.269997,2460600,56.298659
"714",118.290001,119.190002,118.209999,118.839996,2118400,56.569989
"715",118.580002,119.239998,118,118.370003,2151000,56.346264
"716",118,118.639999,116.870003,116.870003,3040400,55.632237
"717",117.459999,119.480003,117.07,119.330002,3551800,56.803241
"718",119.010002,119.169998,117.260002,117.849998,3133000,56.098732
"719",118.050003,119.18,118,118.57,2743400,56.441466
"720",118.660004,119.889999,118.580002,119.720001,2951600,57.317605
"721",119.639999,121.089996,119.330002,120.410004,3267200,57.647953
"722",120.559998,121.440002,119.660004,121.43,3784800,58.136291
"723",121.050003,121.050003,117.690002,117.900002,4436200,56.446255
"724",120.599998,122.400002,119.32,119.419998,5879800,57.173974
"725",119.879997,120.93,118.519997,118.989998,3885600,56.968106
"726",119.25,119.93,119.059998,119.370003,2610600,57.150038
"727",119.059998,119.779999,118.32,119.410004,3388000,57.169189
"728",119.440002,120.459999,118.879997,119.139999,2393600,57.039921
"729",119.160004,121.099998,118.760002,120.730003,2341200,57.801157
"730",121.269997,121.559998,120.099998,121.150002,2120800,58.002237
"731",121.150002,121.269997,120.010002,120.199997,1797200,57.54741
"732",120.370003,120.5,119.830002,120.330002,2657800,57.609651
"733",120.150002,120.699997,119.839996,120.519997,2090800,57.700614
"734",120.339996,120.709999,119.790001,120.190002,3025200,57.542625
"735",120.5,120.980003,120.110001,120.720001,2484000,57.796369
"736",120.800003,121.199997,120.32,120.910004,1837600,57.887335
"737",121,123.349998,121,123.349998,3101000,59.055516
"738",122.839996,124.739998,122.660004,124.550003,7490600,59.630035
"739",62.310001,62.700001,61.330002,62.380001,3077800,59.730575
"740",62.139999,62.400002,61.779999,62.040001,4148300,59.405016
"741",62.040001,62.049999,61.419998,61.549999,2321300,58.935825
"742",61.599998,62.080002,61.189999,61.580002,2895900,58.964554
"743",61.5,62.130001,61.220001,61.41,3059500,58.801772
"744",61.07,61.330002,60.869999,60.970001,3159600,58.380461
"745",60.869999,61.310001,60.48,61.169998,1756700,58.571964
"746",61.860001,62.25,61.389999,61.630001,2717100,59.012429
"747",61.09,61.18,59.400002,59.580002,4483400,57.049498
"748",59.75,60.099998,59.330002,59.630001,2961000,57.097374
"749",59.419998,59.470001,57.830002,57.84,4731300,55.383399
"750",57.91,58.669998,57.52,58.599998,4101400,56.111118
"751",58.799999,59.220001,58.240002,58.869999,3066800,56.369651
"752",58.73,58.77,57.900002,57.900002,2584900,55.440852
"753",57.799999,58.220001,57.07,58.040001,3861600,55.574905
"754",58.509998,59.139999,58.419998,59.099998,2980200,56.589882
"755",59.279999,59.349998,58.650002,58.82,2710200,56.321775
"756",58.450001,59.240002,58.060001,58.619999,2338900,56.130269
"757",58.990002,59.5,58.150002,58.16,2344900,55.689807
"758",58.119999,58.650002,57.189999,58.459999,2516500,55.977065
"759",58.509998,59.009998,58.209999,58.82,3099100,56.321775
"760",59.099998,59.919998,59.029999,59.639999,3724200,57.106948
"761",59.700001,59.919998,59.48,59.700001,3156100,57.164401
"762",59.669998,59.799999,57.98,58,4256400,55.536603
"763",57.599998,57.720001,55.689999,55.869999,7546900,53.497068
"764",56.389999,57.09,56.009998,56.810001,6013600,54.397146
"765",56.279999,56.740002,55.470001,56.150002,4418700,53.765178
"766",56.490002,56.66,55.860001,56.220001,4152100,53.832205
"767",56.779999,57.200001,56.419998,57,4130400,54.579075
"768",57.509998,57.830002,57.139999,57.389999,2983100,54.952511
"769",57.099998,57.669998,56.799999,57.290001,5508900,54.856759
"770",57.599998,58.66,57.580002,57.950001,3727600,55.488727
"771",57.939999,58.200001,57.5,57.720001,3355700,55.268496
"772",57.540001,57.939999,57.189999,57.82,2443200,55.364248
"773",58,58.220001,57.110001,57.860001,2501300,55.40255
"774",57.98,58.639999,57.98,58.580002,2492100,56.091971
"775",59.029999,59.240002,58.82,58.98,2916100,56.47498
"776",58.990002,59.27,58.490002,58.619999,2434900,56.130269
"777",59.240002,59.360001,58.630001,58.950001,4292100,56.446255
"778",58.98,59.23,58.669998,59.139999,2651200,56.628184
"779",59.240002,59.27,58.580002,58.82,3302400,56.321775
"780",58.709999,58.799999,58.09,58.48,3068000,55.996216
"781",58.599998,58.709999,58.07,58.360001,2873500,55.881314
"782",58.330002,58.990002,58.209999,58.799999,3242900,56.302624
"783",58.470001,58.919998,58.25,58.880001,3135900,56.707126
"784",58.759998,59.07,58.450001,58.650002,2303700,56.485615
"785",58.610001,58.790001,58.23,58.41,2627100,56.25447
"786",58.5,58.66,58.200001,58.470001,3935200,56.312257
"787",58.700001,59.900002,58.5,59.619999,4558000,57.419816
"788",59.459999,60.259998,59.150002,60.25,4022400,58.026568
"789",59.990002,60.360001,59.849998,60.080002,2992400,57.862843
"790",60.400002,60.68,59.91,60.240002,3269000,58.016938
"791",60.34,60.669998,59.849998,59.869999,3867500,57.66059
"792",60.27,60.82,60.240002,60.560001,2799300,58.325129
"793",60.259998,60.580002,60.009998,60.529999,2508800,58.296234
"794",60.490002,61.080002,60.459999,60.98,2965100,58.729628
"795",60.82,61.25,60.759998,60.990002,2586100,58.739261
"796",60.799999,61.169998,60.650002,60.939999,2469800,58.691103
"797",61.27,61.5,60.5,60.91,2817000,58.662211
"798",60.830002,61.049999,60.470001,60.68,1656000,58.440699
"799",60.299999,60.98,60.240002,60.959999,2276400,58.710365
"800",61,61.200001,60.790001,61.080002,2430100,58.82594
"801",61,61.139999,60.439999,60.669998,2383200,58.431066
"802",60.299999,60.580002,59.689999,59.810001,2814400,57.602807
"803",59.52,59.669998,59.119999,59.470001,3130100,57.275354
"804",59.279999,59.380001,58.91,59.150002,2351400,56.967163
"805",59.240002,59.619999,59.02,59.09,1946300,56.909376
"806",59,59.049999,58.439999,58.509998,3036800,56.350778
"807",58.470001,58.59,58.25,58.450001,3035500,56.292995
"808",58.509998,59.080002,58.439999,59.029999,2728900,56.851589
"809",59.080002,59.25,58.200001,58.220001,1960700,56.071483
"810",57.560001,57.900002,57.41,57.639999,2780300,55.512885
"811",57.509998,57.509998,57.139999,57.27,2641000,55.15654
"812",57.09,57.560001,56.939999,57.25,2627300,55.137278
"813",57.330002,57.82,57.25,57.77,3502500,55.638089
"814",58.349998,58.389999,57.380001,57.450001,3376100,55.329898
"815",57.450001,58.189999,57.259998,57.799999,2797900,55.66698
"816",57.68,57.779999,57.360001,57.529999,2758900,55.406944
"817",57.759998,58.23,57.470001,58,2752700,55.8596
"818",58,58.779999,58,58.57,2094000,56.408565
"819",58.790001,59.09,58.290001,58.59,2351100,56.427828
"820",58.490002,59.259998,58.43,59.25,2194100,57.063471
"821",59.110001,59.380001,58.919998,59.279999,1737700,57.092363
"822",59.43,59.689999,59.27,59.43,1754500,57.236829
"823",59.779999,60.240002,59.669998,60.02,2384100,57.805056
"824",59.669998,59.990002,59.34,59.799999,2898000,57.593173
"825",60.060001,61.189999,59.799999,61.189999,3832500,58.931877
"826",61.240002,61.279999,60.799999,60.970001,3252800,58.719998
"827",60.84,60.990002,60.439999,60.439999,3985400,58.209555
"828",60.450001,60.470001,59.939999,60.200001,1935500,57.978414
"829",60.02,60.419998,59.830002,59.869999,2600300,57.66059
"830",60.02,60.130001,59.290001,59.34,2714500,57.15015
"831",59.630001,60.41,59.490002,60.389999,2687700,58.161401
"832",60.07,60.279999,59.650002,59.93,2945800,57.718377
"833",60.16,60.540001,59.09,59.299999,5172800,57.111625
"834",59.23,60.18,59.080002,60.09,2676400,57.872472
"835",59.700001,59.75,59.029999,59.43,2736900,57.236829
"836",59.119999,59.509998,58.720001,59.220001,2620000,57.034579
"837",59.220001,59.490002,58.900002,59.330002,2172500,57.140521
"838",59.009998,59.419998,58.880001,59.209999,3725600,57.024946
"839",59.299999,59.599998,58.939999,58.959999,3958200,56.784172
"840",59.07,60.27,58.939999,59.830002,4594700,57.622069
"841",60.650002,60.799999,60.110001,60.790001,3003900,58.546641
"842",60.689999,61.470001,60.52,61.450001,2573500,59.182284
"843",61.150002,61.59,61.060001,61.529999,1954300,59.25933
"844",61.509998,61.75,61.09,61.23,3007400,58.970402
"845",61.330002,62.349998,61.23,62.279999,2544400,59.981653
"846",61.889999,63.630001,61.790001,63.41,4795900,61.069953
"847",63.130001,63.130001,62.130001,62.810001,4716400,60.818201
"848",62.759998,62.779999,61.860001,62.259998,3253500,60.285639
"849",62.389999,63.610001,62.25,63.470001,3688600,61.457271
"850",63.189999,63.759998,63.080002,63.470001,4075600,61.457271
"851",62.419998,63.299999,61.93,63.040001,5188300,61.040907
"852",63.240002,63.720001,63.080002,63.599998,4429800,61.583146
"853",63.689999,64.790001,63.66,64.760002,4087300,62.706364
"854",64.889999,66,64.720001,65.940002,4525900,63.848945
"855",65.980003,66.040001,65.059998,65.220001,2721700,63.151776
"856",65,65.230003,64.669998,64.730003,3944900,62.677317
"857",64.82,65.559998,64.559998,65.389999,3770700,63.316383
"858",65.559998,65.800003,65.209999,65.730003,2657200,63.645605
"859",65.550003,65.760002,65.050003,65.360001,3571100,63.287336
"860",65.610001,66.050003,65.389999,66.010002,2523600,63.916725
"861",65.970001,65.970001,64.620003,64.800003,4245600,62.745097
"862",64.650002,64.849998,64.129997,64.830002,3020200,62.774144
"863",64.900002,65.110001,64.550003,64.620003,1940000,62.570804
"864",64.440002,64.860001,64,64.720001,3570800,62.667632
"865",64.599998,65.120003,64.419998,65.089996,2727600,63.025894
"866",65.330002,65.709999,65.239998,65.599998,2673700,63.519723
"867",65.720001,65.970001,65.379997,65.779999,2364300,63.694015
"868",65.800003,65.93,65.019997,65.18,2039200,63.113044
"869",64.970001,65.389999,64.949997,65.279999,2381900,63.209871
"870",65.440002,65.75,65.040001,65.260002,2202300,63.190508
"871",65.370003,66.040001,65.32,65.980003,3404500,63.887677
"872",65.959999,66.419998,65.839996,66.260002,2780700,64.158797
"873",66.419998,66.489998,65.830002,65.949997,2165800,63.858622
"874",66.099998,66.440002,65.779999,66.010002,2539800,63.916725
"875",66.230003,66.25,65.440002,65.830002,1764000,63.742432
"876",65.900002,66.400002,65.730003,65.809998,1621600,63.723063
"877",65.639999,65.959999,65.059998,65.279999,2458500,63.209871
"878",65.010002,65.43,64.879997,65.370003,2183700,63.297021
"879",64.940002,65.139999,64.32,65.040001,2762600,62.977484
"880",64.839996,65.050003,64.470001,64.540001,2057100,62.493339
"881",65.129997,65.870003,65.089996,65.660004,2389300,63.577825
"882",65.730003,65.989998,65.5,65.690002,2340700,63.606873
"883",65.459999,65.459999,64.559998,64.690002,3225300,62.638584
"884",64.830002,65.339996,64.75,64.940002,3187900,62.880656
"885",65.019997,65.080002,63.959999,63.970001,3165000,61.941415
"886",64.129997,64.260002,63.639999,63.98,2130400,61.951097
"887",64.139999,64.400002,63.830002,64.040001,2676600,62.009195
"888",64,64.080002,63.279999,63.580002,2243900,61.563783
"889",63.779999,64.68,62.799999,64.639999,3940300,62.590167
"890",64.43,64.559998,64.050003,64.239998,3558000,62.20285
"891",64.269997,65.050003,64.169998,64.739998,4667700,62.686994
"892",64.919998,64.919998,64.349998,64.629997,2525900,62.580482
"893",64.709999,64.889999,64.550003,64.709999,1051200,62.657947
"894",64.709999,64.870003,64.489998,64.830002,1683300,62.774144
