"","AMP.Open","AMP.High","AMP.Low","AMP.Close","AMP.Volume","AMP.Adjusted"
"453",57.599998,58.25,57.5,58.25,1331800,54.032393
"454",58.27,58.369999,57.689999,57.700001,1295200,53.522216
"455",57.549999,57.869999,56.709999,57.82,1631200,53.633527
"456",56.950001,57,55.91,56.43,2465700,52.34417
"457",56.419998,57.52,56.419998,57.130001,1533600,52.993487
"458",57.18,57.939999,57.080002,57.759998,1604600,53.57787
"459",57.470001,57.580002,56.650002,56.959999,1334800,52.835794
"460",56.299999,56.709999,55.919998,56.07,1263600,52.010236
"461",55.580002,55.950001,55,55.529999,1767500,51.509334
"462",54.27,54.779999,54.23,54.459999,1579000,50.516808
"463",54.450001,54.740002,53.169998,53.220001,1825900,49.366592
"464",54.18,54.810001,53.740002,53.849998,1461900,49.950974
"465",54.080002,54.889999,54.029999,54.73,1768000,50.767259
"466",54.419998,54.450001,53.130001,53.130001,1649500,49.283109
"467",53.5,53.91,53.189999,53.639999,1518500,49.75618
"468",54.220001,55.490002,54.150002,55.169998,1541800,51.175399
"469",54.66,54.849998,53.900002,53.959999,1522100,50.05301
"470",53.880001,54.240002,53.049999,53.560001,1921800,49.681975
"471",53.82,54.110001,53.290001,53.450001,1607300,49.579939
"472",52.439999,53.130001,51.950001,52.84,2110600,49.014105
"473",52.419998,52.889999,51.459999,52.450001,3336900,48.652344
"474",53.009998,53.700001,52.849998,53.599998,1919200,49.719076
"475",53.470001,54.490002,53.259998,54.25,1760500,50.322014
"476",54.290001,54.549999,53.740002,54.080002,1474700,50.164324
"477",54.099998,54.48,53.880001,54.209999,1008100,50.284909
"478",53.959999,55,53.959999,54.259998,1468500,50.331288
"479",53.68,53.799999,53.07,53.41,1625600,49.86448
"480",53.439999,53.549999,52.540001,52.799999,1806200,49.294974
"481",52.389999,52.610001,51.200001,52,1898300,48.548081
"482",51.700001,52.23,51.43,52.07,1500000,48.613434
"483",51.599998,51.93,50.900002,51.509998,1746400,48.090607
"484",50.630001,51.139999,50.32,50.599998,1868500,47.241016
"485",50.990002,51.52,50.619999,50.779999,968400,47.409067
"486",50.169998,51.029999,49.709999,50.470001,1008900,47.119648
"487",49.57,50.279999,49.349998,49.66,1761400,46.363417
"488",49.59,50.009998,49.110001,49.18,1113200,45.915281
"489",49.459999,49.639999,47.82,47.849998,1982100,44.673569
"490",47.810001,48.040001,47.189999,47.200001,1933400,44.06672
"491",47.52,47.75,46.32,46.41,1672600,43.329162
"492",46.470001,47.509998,46.150002,47.5,1396300,44.346804
"493",47.799999,48.389999,47,47.310001,1516300,44.169419
"494",46.810001,47.48,46.419998,47.32,1881200,44.178753
"495",47.630001,47.93,47.139999,47.900002,1741100,44.720253
"496",47.799999,48.330002,47.68,47.779999,1482700,44.608216
"497",48.119999,48.529999,48,48.400002,1089400,45.187061
"498",47.84,48.150002,47.720001,47.919998,1913700,44.738922
"499",47.830002,48.369999,47.16,47.919998,2129100,44.738922
"500",46.700001,46.75,45.779999,45.810001,2359500,42.768993
"501",46.110001,46.389999,45.259998,45.459999,1490800,42.442225
"502",45.27,46.77,45.169998,46.57,1673600,43.47854
"503",46.869999,48.369999,46.77,48.369999,1633000,45.15905
"504",49.369999,49.689999,48.18,48.259998,2031500,45.056352
"505",48,48.709999,47.369999,48.529999,1567200,45.308429
"506",49.279999,49.279999,47.509998,47.57,1465900,44.412157
"507",47.970001,48.360001,47.439999,48.330002,1640500,45.121708
"508",48.029999,48.080002,47.060001,47.240002,1621700,44.104066
"509",47.450001,48.049999,47.310001,47.919998,1617600,44.738922
"510",48.080002,49.779999,48.080002,49.75,2639900,46.447443
"511",49.349998,49.720001,49.060001,49.650002,1218500,46.354082
"512",49.889999,50.990002,49.619999,50.700001,1916000,47.334379
"513",50.82,51.889999,50.689999,51.139999,2303700,47.74517
"514",51.32,51.419998,49.580002,49.630001,1849500,46.33541
"515",49.919998,51.259998,49.919998,50.82,2671100,47.446412
"516",50.009998,50.009998,48.779999,49.439999,1741500,46.15802
"517",49.48,50.25,49.23,49.790001,1504000,46.484788
"518",49.970001,50.91,49.830002,50.700001,1506100,47.334379
"519",50.389999,50.84,49.900002,50.799999,1033700,47.42774
"520",52.27,52.360001,51.880001,52.259998,1717100,48.79082
"521",52.360001,52.599998,51.73,51.990002,1447900,48.538746
"522",51.84,52.48,51.75,52.34,829300,48.865511
"523",51.970001,52.130001,51.380001,51.43,1330600,48.015919
"524",50.639999,51.279999,50.639999,50.959999,1174400,47.577118
"525",50.91,50.950001,50.119999,50.389999,1218700,47.044957
"526",50.869999,51.419998,50.080002,50.23,1607400,46.895578
"527",50.240002,50.650002,49.849998,50.450001,1147500,47.100975
"528",49.869999,49.970001,49.200001,49.610001,1101100,46.316737
"529",49.799999,51.27,49.709999,51.110001,927300,47.717162
"530",50.759998,50.950001,50.400002,50.580002,726900,47.222346
"531",51,51.290001,50.040001,51.259998,976700,47.857203
"532",51.23,52.610001,50.939999,52.150002,1435400,48.688125
"533",52.23,52.650002,51.57,51.91,1355200,48.464055
"534",51.32,51.48,50.259998,50.299999,1301000,46.960931
"535",49.139999,49.490002,48.419998,49.16,1705800,45.896608
"536",49.099998,49.099998,47.959999,48.470001,1489500,45.252414
"537",48.599998,48.830002,47.84,47.98,1756100,44.79494
"538",49.330002,50.970001,49.310001,50.759998,2119100,47.390394
"539",51.380001,53,51,52.529999,2294500,49.042897
"540",52.419998,52.91,52.110001,52.23,1149500,48.762812
"541",51.93,52.040001,51.540001,51.720001,1653800,48.286669
"542",51.950001,52.09,51.259998,51.32,1432000,48.239668
"543",50.700001,51.18,50,50.810001,1146800,47.760281
"544",51.889999,52.799999,51.779999,52.630001,1010800,49.47104
"545",52.689999,53.16,52.419998,52.880001,1154800,49.706035
"546",53.189999,54.77,53.09,54.25,1821400,50.993803
"547",53.91,54.560001,53.869999,54.5,1106800,51.228798
"548",54.299999,54.720001,53.98,54.369999,1070300,51.1066
"549",54.16,54.610001,53.98,54.5,777600,51.228798
"550",54.25,54.52,53.970001,54.32,806600,51.059602
"551",54.759998,54.849998,54.200001,54.34,946100,51.078402
"552",54.259998,54.509998,54.049999,54.389999,819500,51.1254
"553",54.439999,55.150002,54.200001,54.939999,1257500,51.642387
"554",55.099998,55.369999,54.970001,55.299999,952900,51.98078
"555",55.07,55.27,54.740002,55,594800,51.698787
"556",55,55.790001,54.650002,54.869999,723200,51.576589
"557",54.68,55.09,54.400002,54.82,596200,51.529591
"558",54.759998,54.959999,54.330002,54.400002,568200,51.134802
"559",54.240002,55.299999,54.110001,55.18,894000,51.867983
"560",55.25,55.32,54.060001,54.150002,1184100,50.899807
"561",54.049999,54.84,53.93,54.470001,969300,51.2006
"562",54.610001,54.950001,54.349998,54.450001,706400,51.1818
"563",54.060001,54.849998,53.73,54.549999,897800,51.275796
"564",55,55.450001,54.490002,54.91,849200,51.614189
"565",54.869999,55.299999,54.389999,54.610001,924600,51.332196
"566",54.48,54.790001,54.220001,54.380001,965800,51.116002
"567",54.950001,56.150002,54.919998,56.009998,992700,52.648163
"568",56.029999,56.669998,56,56.470001,774200,53.080556
"569",56.48,56.57,55.860001,55.880001,1073200,52.525969
"570",55.880001,56.43,55.860001,56.150002,926100,52.779763
"571",56.509998,56.889999,56.349998,56.66,938400,53.25915
"572",56.009998,58.16,55.759998,58.119999,2148500,54.631517
"573",58.18,60.470001,58.18,59.200001,2769500,55.646695
"574",59.130001,59.130001,58.220001,58.34,1099000,54.838313
"575",58.25,58.580002,57.919998,58.189999,1043500,54.697315
"576",58.169998,58.330002,57.68,57.810001,1103900,54.340126
"577",57.32,57.549999,56.93,57.450001,1222900,54.001734
"578",57.790001,58.259998,57.439999,57.599998,1990100,54.142728
"579",57.169998,57.82,56.950001,57.41,852400,53.964134
"580",57.779999,57.889999,55.889999,55.91,1357900,52.554167
"581",55.950001,56.419998,55.349998,56.080002,1895600,52.713965
"582",56.560001,57.209999,56.32,56.939999,1038500,53.522343
"583",56.939999,56.990002,56.200001,56.689999,1025100,53.287348
"584",57.18,57.720001,56.470001,56.68,979300,53.27795
"585",57.02,57.060001,56.25,56.43,987100,53.042956
"586",56.73,56.860001,56.16,56.48,1085500,53.089954
"587",56.919998,58.130001,56.919998,57.77,1582900,54.302526
"588",58.18,58.529999,57.669998,57.830002,1505800,54.358926
"589",57.509998,57.900002,57.360001,57.689999,566100,54.227326
"590",57.439999,57.91,57.200001,57.299999,921600,53.860735
"591",57.369999,57.549999,56.700001,56.779999,1105900,53.371947
"592",57.450001,57.57,56.799999,56.830002,1441400,53.418948
"593",56.77,56.990002,55.66,55.959999,1020800,52.601165
"594",56.200001,56.43,55.810001,56.189999,1151600,52.817359
"595",56.73,58.18,56.73,57.889999,1237900,54.415323
"596",58.060001,59.139999,57.959999,58.990002,1078500,55.4493
"597",58.84,59.27,58.560001,58.919998,1049000,55.383499
"598",58.669998,58.900002,57.540001,57.799999,957200,54.330724
"599",58.720001,58.720001,57.48,58.27,1329600,54.772515
"600",57.02,57.41,56.73,57.119999,1795400,53.691539
"601",57.509998,57.98,56.91,57.07,1683000,53.644541
"602",58.59,60.68,58.419998,59,2656200,55.458699
"603",58.970001,59.5,58.130001,59.299999,1974700,55.740691
"604",58.900002,59.380001,56.130001,58.369999,3463400,54.866512
"605",58.27,59.709999,57.830002,59.68,1544700,56.533727
"606",60,60.709999,59.75,60.119999,3432200,56.950529
"607",59.669998,60.299999,59.34,60.119999,1799600,56.950529
"608",60.27,61.040001,60.099998,60.450001,1336000,57.263134
"609",59.650002,59.66,58.07,58.599998,1702100,55.510662
"610",58.689999,59.41,57.990002,58.009998,1458100,54.951766
"611",57.720001,58.650002,57.439999,58.049999,741700,54.989658
"612",58.049999,59.779999,57.799999,58.389999,1075800,55.311734
"613",57.75,59.580002,57.66,58.549999,1714000,55.463299
"614",58.73,58.919998,57.41,57.580002,1636300,54.544438
"615",57.400002,58.369999,57.200001,58.060001,1806400,54.999133
"616",57.419998,58.5,57.419998,58.380001,2166900,55.302262
"617",59.279999,59.869999,59.169998,59.740002,1500700,56.590565
"618",59.619999,59.77,59.18,59.77,1441500,56.618982
"619",59.860001,60.310001,59.490002,60.169998,1085700,56.997893
"620",60.630001,61.080002,60.490002,61,937000,57.784138
"621",60.599998,60.799999,60.41,60.5,1832300,57.310497
"622",60.380001,60.98,60.130001,60.150002,1308000,56.97895
"623",59.650002,60.740002,59.450001,60.689999,1348600,57.490479
"624",60.950001,61.740002,60.75,61.459999,1367200,58.219886
"625",61.380001,61.740002,60.669998,60.669998,1900000,57.471533
"626",60.919998,61.490002,60.810001,61.099998,1444700,57.878864
"627",60.939999,61.119999,60.549999,60.610001,1124500,57.414699
"628",60.610001,61.360001,60.48,61.119999,1074400,57.89781
"629",61.029999,61.82,60.740002,61.779999,1152100,58.523016
"630",61.900002,62.700001,61.830002,62.349998,1722200,59.062965
"631",61.959999,62,61.290001,61.290001,1738600,58.05885
"632",61.68,61.93,61.389999,61.509998,1569500,58.267249
"633",61.75,62.759998,61.66,61.900002,1667800,58.636692
"634",61.779999,61.889999,61.119999,61.380001,1133600,58.144105
"635",61.209999,61.59,61.09,61.220001,860800,57.992541
"636",61.630001,62.5,61.549999,62.490002,1090600,59.195588
"637",62.459999,63.59,62.279999,63.52,1756300,60.171286
"638",63.490002,63.75,62.91,62.91,1231600,59.593444
"639",62.91,63.52,62.830002,63.509998,988000,60.161811
"640",62.669998,63.07,62.240002,62.669998,2420600,59.366095
"641",62.540001,63.009998,62.400002,62.889999,511300,59.574498
"642",62.959999,63.119999,62.41,62.470001,700400,59.176642
"643",62.540001,62.799999,61.630001,62.57,1011200,59.271368
"644",62.09,62.77,61.990002,62.189999,895200,58.911401
"645",62,62.639999,61.790001,62.630001,1187400,59.328206
"646",64.25,65.309998,64.160004,65.279999,1860300,61.838499
"647",65.209999,66.010002,65.059998,65.169998,1673200,61.734297
"648",65.239998,66.029999,65.099998,65.949997,827000,62.473175
"649",65.650002,65.75,64.970001,65.25,1137000,61.810082
"650",63.900002,64.68,63.59,63.98,1452200,60.607034
"651",64.25,64.610001,64.129997,64.269997,957800,60.881743
"652",64.800003,65,64.489998,65,939800,61.573261
"653",64.769997,65.360001,64.620003,65.07,1116900,61.639571
"654",65.080002,65.379997,64.959999,65.300003,1347600,61.857448
"655",64.93,65.120003,64.389999,64.879997,1247800,61.459585
"656",64.629997,64.709999,64.099998,64.25,1197000,60.862801
"657",64.529999,65.599998,64.419998,65.400002,1283100,61.952175
"658",65.260002,65.919998,64.790001,65.900002,1305600,62.425816
"659",65.690002,66.529999,65.620003,66.529999,857700,63.0226
"660",66.360001,66.480003,65.949997,66.43,678900,62.927873
"661",66.529999,67.309998,66.389999,66.879997,1215300,63.354147
"662",67.099998,67.379997,66.57,67.379997,950700,63.827787
"663",67.400002,67.400002,66.330002,66.790001,879500,63.268895
"664",66.550003,67.410004,66.25,67.389999,1370200,63.837262
"665",67.190002,67.32,66.309998,66.860001,1763100,63.335204
"666",66.860001,67.440002,65.720001,66.32,2338700,62.823672
"667",67.150002,67.339996,66.489998,67.150002,1508100,63.609917
"668",66.669998,66.760002,65.139999,65.309998,3297200,61.866916
"669",65.940002,66.540001,65.75,66.279999,1494400,62.78578
"670",65.800003,66.610001,65.730003,66.610001,1327400,63.098384
"671",66.480003,66.720001,65.470001,66.129997,1321000,63.069771
"672",66.209999,66.620003,66.080002,66.489998,862400,63.413112
"673",66.400002,66.690002,66.169998,66.489998,636000,63.413112
"674",66.709999,67.540001,66.599998,67.489998,1445900,64.366837
"675",67.5,68.220001,67.32,67.889999,1173800,64.748328
"676",67.580002,69.120003,67.580002,69.040001,1573000,65.845112
"677",69.169998,69.339996,68.709999,68.769997,1748200,65.587602
"678",68.830002,69.150002,68.830002,69.029999,1477500,65.835573
"679",68.900002,69.07,67.889999,67.949997,1537900,64.805549
"680",67.699997,67.82,67.059998,67.25,1174100,64.137945
"681",67.650002,67.93,67.480003,67.93,1017600,64.786477
"682",68.309998,68.730003,66.25,66.25,1627300,63.184221
"683",66.660004,66.889999,65.949997,66.620003,1675000,63.537101
"684",66.309998,68.279999,66.309998,68.110001,1230400,64.958148
"685",68.110001,69.150002,67.980003,68.629997,1847400,65.454081
"686",68.040001,68.379997,66.940002,68.080002,2272600,64.929538
"687",68,68.900002,67.790001,68.870003,1460700,65.68298
"688",69.370003,70.57,69.18,70.269997,1784900,67.018188
"689",70.510002,70.610001,70.150002,70.510002,2132600,67.247087
"690",70.690002,71.07,70.419998,70.739998,988200,67.46644
"691",71.190002,72.110001,71.160004,72.089996,1896300,68.753966
"692",72.050003,72.470001,71.900002,72.209999,1568300,68.868415
"693",72.089996,72.349998,71.830002,71.919998,1140400,68.591835
"694",72.199997,73.400002,71.669998,73.349998,1267000,69.95566
"695",73.849998,74.519997,73.57,74.459999,1778200,71.014295
"696",73.860001,74.639999,73.580002,74.330002,2561900,70.890313
"697",73.360001,74.709999,73.269997,74.169998,1941900,70.737714
"698",74.440002,74.75,73.68,73.970001,2203100,70.546972
"699",74.360001,75.139999,74.349998,74.879997,1058100,71.414857
"700",74.5,75,73.599998,73.639999,1529200,70.232241
"701",73.870003,74.099998,73.5,73.650002,1139400,70.24178
"702",74.080002,74.379997,72.980003,73.470001,1160200,70.07011
"703",73.709999,74.230003,73.339996,73.690002,1847400,70.27993
"704",72.75,73.190002,72.639999,73.050003,2141200,69.669547
"705",72.970001,73.82,72.849998,73.650002,1577400,70.24178
"706",73.519997,74,72.699997,72.870003,1205400,69.497877
"707",73.139999,73.529999,72.849998,73.43,1789300,70.03196
"708",73.639999,73.650002,71.550003,71.809998,1311100,68.486924
"709",71.959999,72.470001,71.699997,72,1092300,68.668134
"710",70.669998,71.57,70.269997,71.480003,1076500,68.172201
"711",71.290001,72.349998,71.160004,72.330002,883800,68.982865
"712",72.43,73.199997,72.110001,72.809998,789900,69.440648
"713",72.790001,74.57,72.790001,74.470001,1014200,71.023834
"714",74.599998,75.5,74.489998,75.279999,1175700,71.796348
"715",74.779999,75.089996,74.230003,74.730003,754100,71.271804
"716",74.470001,74.529999,71.879997,71.93,1386800,68.601374
"717",72.889999,73.209999,72.099998,73.139999,1268300,69.755379
"718",72.400002,72.459999,70.82,71.300003,1659300,68.00053
"719",71.470001,71.480003,69.349998,69.599998,2156900,66.379195
"720",70.099998,72.209999,69.839996,72.18,1977800,68.839805
"721",71.980003,72.559998,70.849998,72.379997,1240200,69.030547
"722",73,74.57,72.830002,73.639999,1779400,70.232241
"723",73.790001,73.980003,72.57,72.650002,1712700,69.288056
"724",73.169998,74.269997,72.830002,73.980003,1117200,70.556511
"725",73.739998,74.150002,73.269997,73.480003,952700,70.079649
"726",73.660004,74.360001,73.309998,74.18,1025000,70.747253
"727",74.220001,74.900002,73.639999,74.529999,1306500,71.081055
"728",74.349998,74.349998,72.910004,72.959999,1618700,69.583708
"729",72.889999,73.720001,72.300003,73.559998,1624300,70.659543
"730",74.57,75.959999,74.330002,75.800003,1790900,72.811225
"731",75.739998,76.769997,75.660004,76.639999,1148300,73.618101
"732",77.059998,77.589996,76.510002,77.349998,1048000,74.300105
"733",77.199997,77.239998,76.599998,76.989998,1604600,73.954299
"734",76.910004,77.32,76.389999,76.540001,1165900,73.522045
"735",76.620003,78.25,76.5,78.199997,1125900,75.116588
"736",78.099998,79.25,77.650002,79.050003,1430700,75.933079
"737",79.050003,80.949997,78.910004,80.860001,1549300,77.671708
"738",80.43,81.550003,80.150002,81.540001,1171000,78.324896
"739",81.160004,81.779999,80.349998,80.459999,1179900,77.287479
"740",81.029999,81.93,80.900002,81.690002,1146900,78.468983
"741",81.489998,82.029999,81.43,81.709999,1041500,78.488191
"742",81.769997,82.029999,81.169998,81.529999,1466300,78.315289
"743",81.769997,82.970001,80.440002,80.809998,1483500,77.623677
"744",79.550003,81.089996,79.139999,80.389999,1159600,77.220239
"745",79.690002,80.300003,79.339996,80.199997,793400,77.037728
"746",81.660004,82.93,81.540001,82.519997,1083700,79.266251
"747",81.75,82.68,81.510002,82.120003,1110600,78.882029
"748",82.150002,84.290001,81.900002,83.940002,1300000,80.630266
"749",83.209999,83.739998,81.519997,81.519997,1553700,78.305681
"750",81.910004,82.25,80.290001,81.029999,2473700,77.835003
"751",81.199997,82.809998,81.110001,82.18,1936600,78.939661
"752",81.809998,81.919998,79.639999,79.730003,1634800,76.586267
"753",79.730003,81.019997,79.330002,81.019997,1113500,77.825396
"754",81.739998,83.18,81.150002,83.07,1411100,79.794568
"755",83.480003,83.669998,82.480003,83.139999,1137900,79.861807
"756",82.080002,83.699997,81.620003,82.519997,1268100,79.266251
"757",83.25,83.529999,81.029999,81.110001,934200,77.911851
"758",81.089996,83.209999,80.849998,82.989998,782600,79.71772
"759",82.839996,83.110001,81.5,81.860001,1501000,78.632278
"760",82.660004,83.470001,82.279999,82.639999,1309500,79.381522
"761",82.959999,83.800003,82.849998,83.389999,821400,80.10195
"762",83.239998,83.75,81.519997,81.529999,1659600,78.315289
"763",80.620003,81.260002,78.730003,79.059998,2207400,75.942679
"764",80.080002,80.309998,78.260002,79.160004,2451000,76.038742
"765",78.25,78.400002,76.769997,77.449997,1640500,74.39616
"766",78.370003,79.730003,77.900002,79.260002,1137300,76.134797
"767",80.18,80.889999,79.919998,80.330002,1307900,77.162607
"768",80.989998,81.75,80.68,81.690002,1078400,78.468983
"769",81.400002,81.419998,80.43,80.879997,1806900,77.690916
"770",81.599998,82.419998,81.370003,81.440002,1051100,78.228841
"771",81.370003,82.410004,81.190002,81.82,1029000,78.593855
"772",81,81.330002,80.489998,81.120003,658300,77.921459
"773",82.029999,83.120003,81.57,83.099998,533800,79.823383
"774",83.870003,84.379997,83.400002,83.580002,755100,80.28446
"775",84.540001,85,83.540001,84.919998,889300,81.571621
"776",84.660004,85.169998,83.949997,84.559998,1106000,81.225815
"777",86.169998,86.580002,85.629997,86.459999,1121200,83.0509
"778",86.529999,86.779999,86.010002,86.599998,1218900,83.185379
"779",86.919998,87,86.309998,86.330002,948700,82.926029
"780",86.330002,86.699997,85.239998,85.400002,984300,82.032698
"781",85.580002,86.050003,85.260002,85.790001,1031400,82.40732
"782",86.230003,87.059998,85.760002,86.839996,1289500,83.415914
"783",86.419998,86.809998,85.830002,86.309998,987100,82.906813
"784",86.330002,87.470001,86.239998,87.360001,670800,83.915415
"785",87.599998,87.709999,86.620003,86.669998,1104500,83.252619
"786",87.089996,87.300003,85.919998,86.239998,1571100,82.839573
"787",86.910004,88.260002,86.419998,87.599998,2171000,84.145949
"788",86.790001,88.190002,86.790001,88.18,1330100,84.703082
"789",87.760002,88.029999,87.190002,87.610001,1112900,84.155557
"790",88.199997,89.110001,87.760002,88.970001,1464000,85.461933
"791",88.889999,89.790001,88.660004,89,1701100,85.490749
"792",89.949997,91.139999,89.639999,90.980003,1319200,87.906294
"793",90.669998,91.220001,90.419998,91.209999,833800,88.12852
"794",90.690002,91.199997,90.230003,91.150002,760300,88.070549
"795",90.769997,91.040001,89.68,89.860001,1140300,86.82413
"796",89.599998,89.839996,88.589996,89.540001,965700,86.514941
"797",90.480003,90.769997,89.029999,89.919998,789000,86.882101
"798",89.760002,90.519997,89.5,90.080002,725300,87.036699
"799",89.690002,90.099998,88.959999,89.309998,1236400,86.292708
"800",89.730003,90.760002,89.199997,90.269997,606400,87.220275
"801",90.160004,90.68,89.669998,89.699997,735900,86.669532
"802",88.980003,89.010002,87.5,87.800003,854600,84.833728
"803",87.699997,88.730003,87.510002,88.230003,1079200,85.249201
"804",88.230003,88.599998,87.18,87.199997,888300,84.253993
"805",87.339996,88.370003,86.989998,88.029999,825700,85.055954
"806",87.75,88.519997,86.980003,87.449997,775400,84.495547
"807",87.879997,89.25,87.529999,89.029999,643500,86.022169
"808",89.050003,89.260002,88.040001,89.029999,527300,86.022169
"809",89.019997,89.5,88.300003,88.300003,648000,85.316836
"810",86.949997,87.370003,85.43,85.43,937700,82.543795
"811",85.440002,86.790001,85.239998,86.139999,828100,83.229807
"812",85.650002,87.919998,85.650002,87.110001,825700,84.167037
"813",87.139999,87.260002,85.610001,86.150002,976000,83.239471
"814",87.589996,88.32,86.080002,87.080002,1001200,84.138052
"815",86.379997,87.949997,85.93,87.489998,1256700,84.534196
"816",87.440002,88.650002,87.260002,87.790001,1101700,84.824064
"817",87.849998,88.239998,86.150002,87.589996,752900,84.630817
"818",87.849998,89.010002,87.839996,88.900002,749400,85.896564
"819",89.769997,91.120003,89.730003,90.720001,964500,87.655076
"820",90.589996,91,90.050003,90.959999,752400,87.886966
"821",90.879997,91.120003,90.129997,90.389999,611900,87.336223
"822",90.769997,90.849998,89.93,90.800003,705700,87.732375
"823",92.089996,92.639999,91.690002,92.559998,1158200,89.432909
"824",92.559998,93.75,92.489998,93.330002,1610200,90.176899
"825",93.290001,94.309998,92.739998,93.959999,1349000,90.785612
"826",94.309998,94.449997,93.230003,93.419998,1097600,90.263855
"827",93.440002,94.040001,91.919998,92.220001,2060700,89.104399
"828",91.400002,92.059998,90.730003,91.349998,1006500,88.263789
"829",91.410004,91.889999,90.900002,91,1140500,87.925615
"830",91.18,91.940002,90.839996,91.160004,770100,88.080213
"831",91.220001,92.169998,91,91.589996,607500,88.495679
"832",90.739998,91.580002,90.459999,91.43,601300,88.341088
"833",90.360001,91.510002,90.120003,91.080002,961900,88.002914
"834",91.199997,92.199997,91.019997,92.18,747300,89.06575
"835",91.169998,92.160004,90.720001,92.160004,816800,89.046429
"836",91.660004,92.120003,90.050003,91.559998,1028300,88.466693
"837",91.440002,92.919998,90.550003,92.889999,813900,89.751762
"838",91.779999,92.690002,91.470001,91.889999,978100,88.785546
"839",92.019997,92.349998,89.82,89.849998,1242300,86.814466
"840",90.239998,90.980003,89.370003,90.470001,765700,87.413522
"841",92.370003,93.400002,92.129997,93.349998,994700,90.19622
"842",93.139999,94.730003,93.139999,94.300003,1139000,91.114129
"843",93.480003,94.68,92.889999,94.540001,881000,91.346019
"844",94.290001,94.809998,93.470001,93.669998,1035700,90.505409
"845",94.559998,96.57,94.410004,96.470001,1120800,93.210815
"846",96.330002,98.220001,95.730003,98.129997,1640400,94.814729
"847",98.629997,99.839996,98.089996,99.75,1075200,96.380001
"848",99.809998,99.919998,98.800003,99.080002,1241800,95.732639
"849",99.550003,100.190002,99.07,99.760002,1026400,96.389665
"850",99.32,99.5,98.199997,98.739998,1025000,95.404121
"851",99.18,99.769997,98.610001,99.529999,897700,96.167433
"852",99.870003,100.169998,99.279999,99.559998,1004300,96.196418
"853",99.650002,99.760002,98.709999,98.910004,1003700,95.568384
"854",99.07,99.739998,98.940002,99.389999,1243200,96.032163
"855",98.870003,102.260002,98.870003,100.790001,1493700,97.384866
"856",100.699997,101.879997,100.309998,100.540001,1253700,97.143312
"857",100.669998,101.290001,100.269997,101.059998,1088600,97.645741
"858",101,101.599998,100.75,101.239998,1237200,97.81966
"859",101.029999,101.769997,100.57,101.269997,891500,97.848646
"860",101.82,102.730003,101.769997,102.209999,1464700,98.756891
"861",102.220001,102.860001,100.220001,100.43,1497200,97.533233
"862",100.410004,103.220001,100.260002,103.120003,1724000,100.145646
"863",103.309998,104.209999,102.849998,103.839996,884600,100.844873
"864",103.190002,103.830002,102.360001,102.870003,1124100,99.902857
"865",102.160004,104.209999,102.089996,104.160004,1186700,101.15565
"866",104.209999,105.309998,103.959999,105.220001,736000,102.185073
"867",105.300003,105.790001,104.93,105.470001,1083100,102.427862
"868",105.919998,106.18,104.93,105.25,826700,102.214207
"869",105.25,106.040001,105.07,105.199997,1073300,102.165646
"870",105.25,106.290001,104.809998,105.470001,850500,102.427862
"871",105.660004,107.010002,105.660004,106.790001,1248000,103.709788
"872",106.790001,107.690002,106.5,107.580002,1242800,104.477003
"873",107.959999,108.120003,107.339996,107.5,822400,104.399309
"874",107.599998,109.059998,107.529999,108.300003,1398600,105.176237
"875",108.5,108.970001,108.059998,108.529999,646100,105.399598
"876",108.800003,109.120003,108.230003,108.25,330500,105.127676
"877",108.309998,109.559998,108.089996,108.230003,941200,105.108256
"878",107.459999,107.970001,106.519997,106.900002,1123700,103.816616
"879",106.510002,107.809998,105.730003,107.010002,863100,103.923444
"880",106.440002,106.720001,105.68,106.230003,805700,103.165943
"881",107.730003,109.220001,107.690002,108.989998,875600,105.846329
"882",109.029999,109.870003,108.650002,108.989998,1281600,105.846329
"883",108.519997,108.519997,107.410004,108.18,1323500,105.059695
"884",108.239998,108.620003,106.190002,106.400002,1161900,103.331038
"885",106.25,107.290001,106.110001,106.519997,1069000,103.447572
"886",106.860001,107.529999,106.089996,106.68,1121700,103.602961
"887",107.510002,109.190002,107.379997,109,1150800,105.856043
"888",108.849998,109.230003,108.5,108.580002,1193800,105.448159
"889",109.120003,111.849998,107.809998,111.82,1250700,108.594704
"890",111.43,111.5,110.650002,110.839996,1269300,107.642967
"891",111.25,112.669998,111,111.809998,1796200,108.58499
"892",112.760002,113.43,112.339996,113.07,869300,109.808649
"893",112.43,113.07,112.199997,112.879997,378700,109.624127
"894",113.150002,114.150002,112.790001,113.809998,412400,110.527303
"895",113.910004,114.269997,113.440002,113.940002,465000,110.653558
"896",113.860001,114.330002,113.389999,113.589996,492600,110.313647
"897",113.739998,115.360001,113.739998,115.050003,686500,111.731542
"898",114.580002,114.809998,113.419998,113.879997,783800,110.595283
"899",113.860001,114.839996,113.410004,113.900002,980000,110.614711
"900",114.550003,115.720001,112.769997,113.599998,2009300,110.323361
"901",113.82,115.110001,113.629997,114.57,1571500,111.265384
"902",115.040001,116.730003,114.75,115.800003,1944300,112.459909
"903",116.239998,116.82,115.150002,115.510002,1924500,112.178273
"904",115.709999,115.839996,114.370003,115.059998,1154200,111.741248
"905",114.93,115.330002,112.889999,113.18,1202700,109.915477
