"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"459",205.440002,207.270004,202.380005,206.570007,605400,189.505257
"460",205.589996,206.139999,202.990005,203.820007,681600,186.982434
"461",202.869995,206.199997,202.429993,205.979996,969300,188.963986
"462",201.639999,208.210007,200.779999,202.740005,762200,185.991651
"463",202.380005,203.630005,197.440002,198.600006,998200,182.193657
"464",200.639999,201.050003,197.149994,197.809998,564700,181.468911
"465",198.699997,201.910004,198.490005,201.710007,459200,185.046741
"466",201.509995,201.720001,197.479996,197.809998,387100,181.468911
"467",199.5,201.279999,197.520004,198.179993,464800,181.808341
"468",200.770004,202.990005,199.639999,201.809998,736700,185.138471
"469",200,200,194.050003,196.009995,1287900,179.817607
"470",195.509995,195.990005,189.710007,190.600006,1673100,174.854537
"471",190.449997,193.25,189.589996,190.399994,1177400,174.671048
"472",188,188.279999,184,186.940002,1021400,171.496887
"473",187.449997,190.570007,186.910004,188.570007,812800,172.992237
"474",190,191.559998,189.75,191.399994,461200,175.588438
"475",190.729996,193.690002,190.020004,193.25,713800,177.285615
"476",193.199997,193.940002,191.380005,192.5,642300,176.597573
"477",191.960007,192.509995,190.759995,191.580002,398600,175.753576
"478",191.339996,193.240005,190.320007,190.5,655500,174.762793
"479",190.809998,190.809998,187.320007,188.779999,894900,173.184881
"480",188.330002,188.940002,182.539993,183.160004,1197200,168.029154
"481",182.889999,184.649994,181.770004,183.169998,1263900,168.038323
"482",181.039993,184.820007,181.039993,183.820007,692900,168.634634
"483",182.490005,183.490005,180.649994,182.339996,621500,167.276887
"484",180.210007,181.949997,179.539993,180.270004,522300,165.377897
"485",180.800003,181.940002,179.130005,179.679993,550700,164.836626
"486",178.949997,180.929993,177.119995,179.770004,552700,164.919202
"487",177.029999,178.229996,176.399994,176.490005,494900,161.910164
"488",176.669998,179.940002,176.399994,176.850006,576400,162.240425
"489",177.830002,178.919998,175.029999,175.070007,558900,160.607472
"490",175,176.759995,173.899994,173.970001,562800,159.598337
"491",173.259995,174.669998,171.360001,171.910004,772200,157.708516
"492",167.110001,172.619995,166.009995,167.729996,1838700,153.873819
"493",166.990005,167.649994,162.720001,163.369995,3999900,149.873998
"494",160.649994,168.059998,160.25,167.5,22888000,153.662823
"495",169.300003,170.899994,166.809998,170.440002,3906300,156.359952
"496",170.470001,172.25,169.610001,171.360001,1494500,157.203949
"497",173.130005,174.690002,171.020004,174.600006,1629300,160.176298
"498",172.990005,173,170.179993,170.770004,1355600,156.662692
"499",170.529999,171.929993,167.559998,170.800003,1346400,156.690213
"500",168.070007,169.330002,165.399994,166.570007,1686700,152.809657
"501",167.169998,168.350006,163.639999,165,1086400,151.369348
"502",162.710007,166.75,162.710007,166.279999,1329600,153.943088
"503",168.570007,170.710007,167.240005,170.559998,772300,157.905538
"504",171.979996,174,171.720001,172.119995,857400,159.349794
"505",170.789993,173.929993,169.960007,173.910004,597300,161.006995
"506",175.380005,175.399994,171.779999,171.949997,862500,159.192408
"507",174.130005,174.960007,170.330002,173.020004,837300,160.183028
"508",173.279999,173.339996,170.160004,171.919998,795300,159.164635
"509",171.919998,173.160004,171.110001,172.690002,910200,159.87751
"510",173.559998,177.660004,173.179993,176.729996,1763700,163.617762
"511",175.860001,175.860001,171.919998,173.449997,864300,160.581118
"512",174.779999,177.350006,173.690002,176.080002,646600,163.015993
"513",177.240005,177.240005,174.240005,175.660004,709100,162.627156
"514",175.660004,177.100006,170.830002,170.949997,945500,158.266602
"515",173.350006,174.910004,170.660004,172,3065000,159.238701
"516",169.110001,169.520004,165.710007,166.910004,1224000,154.52635
"517",167.160004,169,166.520004,168.190002,667700,155.711381
"518",169.259995,169.259995,165.970001,166.380005,1230500,154.035674
"519",165.169998,166.210007,163.240005,166.089996,1163600,153.767182
"520",169.869995,169.869995,166.979996,169.820007,1101200,157.22045
"521",169.809998,170.369995,168.460007,169.630005,853300,157.044545
"522",169.029999,173.860001,169.029999,173.839996,517600,160.942182
"523",172.960007,174.529999,170.639999,171.75,666200,159.00725
"524",170.160004,171.449997,169.320007,171.279999,671500,158.57212
"525",171.509995,172.449997,169.449997,171.860001,775300,159.109089
"526",173.059998,175.210007,171.960007,173.509995,1109000,160.636664
"527",173.970001,175.380005,172.75,175.130005,826100,162.13648
"528",173.509995,173.509995,171.240005,172.470001,754100,159.673831
"529",172.789993,176.399994,172.490005,175.779999,541900,162.738248
"530",175.509995,176.470001,174.029999,175.289993,472200,162.284598
"531",175.770004,176.440002,172.320007,176.149994,575900,163.080792
"532",172.889999,176,171.740005,175.050003,896900,162.062414
"533",175.070007,176.949997,174.550003,176.119995,665700,163.053019
"534",175.270004,176.320007,173.110001,173.309998,735300,160.451505
"535",170.309998,170.309998,165.660004,166.850006,1184100,154.470804
"536",166.479996,168,163.850006,164.419998,1179100,152.221087
"537",165.509995,166.270004,163.949997,164.059998,961800,151.887796
"538",166.639999,167.240005,164.419998,165,1041400,152.758057
"539",166.360001,171.539993,165.690002,170.669998,631200,158.007377
"540",170.850006,172.539993,168.710007,172.029999,530600,159.266474
"541",170.899994,171.690002,168.649994,170.259995,504000,157.627793
"542",170.759995,172.919998,169.289993,169.619995,423200,157.035278
"543",168.240005,169.600006,166,168.509995,569200,156.007632
"544",170.869995,173.729996,170,173.190002,596700,160.340413
"545",173.800003,175.289993,172.690002,172.910004,501800,160.081189
"546",173.740005,174.630005,173.009995,174.009995,747200,161.099567
"547",173,173.910004,172.610001,173.669998,451300,160.784796
"548",173.5,175.550003,173.130005,174.789993,427800,161.821695
"549",173.580002,174.740005,172.940002,174.410004,382300,161.469898
"550",174.110001,175.339996,173.210007,174.949997,353700,161.969827
"551",175.509995,175.570007,172.410004,173,474500,160.164508
"552",172.970001,176.449997,172.949997,176.029999,466800,162.9697
"553",176.059998,177.990005,175.229996,177.220001,374200,164.071412
"554",179.449997,180,177.570007,178.789993,389000,165.524921
"555",177.720001,179.289993,177.25,178.369995,410400,165.136084
"556",178.800003,181.339996,177.460007,178.529999,460900,165.284216
"557",178.300003,178.979996,177.220001,178.039993,326600,164.830566
"558",178.25,178.690002,176.770004,177.300003,300200,164.145478
"559",176.619995,178.880005,175.509995,178.270004,299500,165.043511
"560",178.529999,178.990005,176.75,177,287500,163.867733
"561",176.779999,179.429993,176.220001,178.320007,652000,165.089805
"562",178.880005,179.199997,176.75,177.149994,303600,164.006599
"563",175.440002,176.830002,174.5,176.009995,434700,164.342729
"564",176.940002,177.979996,174.860001,176.369995,395000,164.678866
"565",176.699997,178,175.360001,176.929993,376400,165.201743
"566",177.199997,177.970001,175.919998,176,434200,164.333397
"567",177.220001,180.399994,176.539993,180.179993,514200,168.236308
"568",180.399994,182.729996,179.899994,182.020004,441600,169.95435
"569",181.699997,181.949997,177.720001,177.830002,613100,166.042092
"570",177.610001,179.350006,176.550003,176.720001,586500,165.005671
"571",177,178.080002,175.309998,176.690002,497200,164.977661
"572",176.779999,181.979996,175.289993,181.889999,1088100,169.832963
"573",185.300003,185.460007,182.059998,183,1090400,170.869384
"574",182.5,183.949997,182.289993,182.720001,572800,170.607946
"575",182.75,183.75,181.570007,182.740005,669700,170.626624
"576",183,183.679993,182.289993,182.330002,668700,170.243799
"577",181.240005,183.369995,179.929993,183,581300,170.869384
"578",183.910004,184.270004,182.630005,183,915700,170.869384
"579",181.440002,182.25,180.559998,181.039993,591500,169.039302
"580",181.740005,182.240005,177.889999,177.910004,595800,166.116791
"581",178.580002,179.309998,176.550003,176.660004,440000,164.949651
"582",178.009995,180,177.679993,178.929993,301200,167.069168
"583",178.600006,179.429993,177.119995,178.300003,612000,166.480938
"584",179.570007,182.910004,179.25,179.860001,466000,167.937528
"585",180.690002,180.899994,175.490005,177.169998,1123100,165.425839
"586",178.240005,182,176.559998,181.570007,1118700,169.534182
"587",182.139999,184.070007,181.539993,184.020004,806700,171.821775
"588",185.020004,191.990005,185.020004,187.389999,1531000,174.968382
"589",187.940002,189.899994,187.330002,188.690002,1199500,176.182211
"590",188.940002,190.339996,188.690002,188.990005,1362700,176.462327
"591",188.610001,188.990005,187.240005,187.360001,564800,174.940371
"592",187.800003,188.610001,185.5,185.789993,632100,173.474436
"593",185.679993,187.75,183.259995,184.309998,688300,172.092545
"594",186.520004,188,184.350006,185.369995,1377600,173.082278
"595",187.240005,190.869995,186.839996,189.970001,1569100,177.377361
"596",191.490005,192,188.690002,189.130005,1348700,176.593046
"597",188.809998,192.080002,188.399994,190,1147800,177.405372
"598",189.410004,190.199997,188.389999,188.940002,807700,176.415639
"599",188.490005,189.410004,186.669998,189.270004,497400,176.723766
"600",187.009995,189.289993,185.710007,187.869995,738100,175.41656
"601",188.300003,190.279999,186.330002,186.990005,748900,174.594902
"602",188.449997,189.080002,186.179993,187.119995,648400,174.716275
"603",187.300003,188.399994,186.440002,186.990005,686000,174.594902
"604",189.089996,190.990005,188.339996,189.679993,909300,177.106577
"605",189.520004,190.460007,188.839996,190.070007,811100,177.470738
"606",190.860001,192.309998,189.320007,189.520004,686400,176.957194
"607",188.820007,190.25,187.360001,189.5,530000,176.938515
"608",191.089996,191.860001,189.509995,191.419998,963200,178.731242
"609",188.979996,190.600006,188.5,190,1383400,177.405372
"610",190.309998,191.589996,187.100006,187.100006,570100,174.697611
"611",186.699997,189.020004,186.470001,186.830002,446200,174.445505
"612",187.25,189.5,186.309998,188.529999,622300,176.032813
"613",187.270004,190.089996,187.240005,188.339996,739800,175.855406
"614",188.759995,189.190002,186.25,186.600006,694900,174.230755
"615",186.5,187.550003,185.199997,186.960007,1046400,174.566892
"616",188.130005,190.160004,185.410004,186.990005,941900,174.594902
"617",189.460007,191.210007,189.149994,191.160004,928000,178.488482
"618",190.809998,193.800003,190.300003,193.800003,730200,180.953482
"619",194.729996,194.990005,192.070007,193.75,550100,180.906793
"620",194.710007,195.600006,194.080002,195.539993,167200,182.578133
"621",194.479996,195.210007,193.279999,194.089996,397500,181.224252
"622",196.350006,196.350006,192.809998,194.820007,704100,181.905873
"623",194.509995,198.880005,194,197.429993,906900,184.342849
"624",196.740005,197.539993,194.210007,195.619995,570800,184.051187
"625",195.449997,197.229996,194.520004,197.039993,742700,185.387207
"626",198.130005,199.350006,195.089996,195.330002,530500,183.778343
"627",195.020004,195.75,191.190002,191.259995,928100,179.949033
"628",191.199997,193.550003,190.240005,192.440002,752500,181.059256
"629",192.399994,193.850006,191.690002,193.75,468600,182.291782
"630",194.419998,194.850006,193.309998,194.759995,272500,183.242046
"631",194.779999,195.820007,194,195.720001,388900,184.145278
"632",195.770004,199.649994,195.770004,199.449997,704600,187.654685
"633",200.339996,201.729996,199.039993,200.669998,1020700,188.802537
"634",200.639999,201.330002,200.139999,200.720001,545800,188.849583
"635",198.869995,202.089996,198.869995,201.529999,606300,189.611677
"636",202.309998,205.350006,200.889999,205.289993,1126600,193.149309
"637",205.729996,208.619995,203.809998,206.669998,988900,194.447701
"638",205.479996,208.850006,205.479996,205.809998,959200,193.638561
"639",207.289993,209.429993,206.110001,209.289993,612600,196.912752
"640",206.020004,209.910004,205.369995,206.75,1182800,194.522972
"641",209.800003,209.800003,202.699997,207.220001,307000,194.965178
"642",207.529999,207.580002,204.970001,205.339996,443500,193.196355
"643",205.850006,206.830002,204.039993,206.070007,373000,193.883194
"644",204.910004,206.270004,203.880005,204.509995,320500,192.415439
"645",204.160004,206.880005,203.910004,206.710007,427900,194.485344
"646",210.619995,212.869995,208.770004,212.770004,951600,200.186958
"647",213.309998,215.990005,212.169998,213.350006,596200,200.732659
"648",213.029999,218.860001,213.020004,218.029999,805200,205.135881
"649",217.679993,218.289993,215.25,217.630005,722300,204.759542
"650",217.020004,217.440002,214.050003,214.259995,630400,201.588832
"651",215.190002,217.119995,214.229996,214.820007,685100,202.115726
"652",216.020004,220,215.820007,218.75,829400,205.813302
"653",218.429993,221.259995,217.330002,221.009995,823800,207.939642
"654",221.229996,224.470001,220.059998,222.190002,869400,209.049865
"655",223.369995,223.410004,220.589996,223.25,637900,210.047175
"656",222.429993,224,221.389999,222.240005,758200,209.096911
"657",228.75,234.460007,227,232,1721800,218.279707
"658",232.800003,234,231.259995,233.929993,1425400,220.095562
"659",234.119995,237.009995,234.050003,236.960007,1137000,222.946383
"660",237.300003,238.619995,235.139999,235.990005,888500,222.033747
"661",237.320007,238.410004,234.589996,236.330002,1002900,222.353636
"662",237.529999,237.75,235.850006,236.419998,1080700,222.43831
"663",235.589996,236.320007,233.160004,234.860001,914300,220.97057
"664",235.149994,238.009995,234.110001,238.009995,879200,223.934276
"665",237.75,238.399994,236.089996,237.399994,743800,223.36035
"666",236.729996,238.550003,235.470001,236.279999,696900,222.306591
"667",234.639999,237.789993,234,236.889999,1021800,222.880516
"668",232.169998,236.25,231.660004,234.479996,966900,220.613038
"669",235.389999,239.490005,235,238.860001,828300,224.734013
"670",237.550003,238.949997,237.25,238.800003,571700,224.677564
"671",238.5,238.800003,234.570007,236.820007,503400,222.814663
"672",236.639999,238.690002,235.75,238.160004,552300,224.075413
"673",238.179993,239.919998,237.309998,239.449997,931900,225.289118
"674",239,241.020004,238.729996,238.860001,1094900,224.734013
"675",240.199997,243.029999,239.75,242.520004,986000,228.177567
"676",242.369995,245.649994,242.360001,245.570007,895500,231.047195
"677",246.75,247,242.369995,242.949997,1001000,228.58213
"678",243.419998,245.360001,242.660004,244.119995,1005600,229.682936
"679",243.539993,243.979996,239,239.119995,741200,224.978632
"680",238.160004,238.5,235.300003,236.220001,955000,222.250141
"681",238,240.880005,238,240.869995,836700,226.625138
"682",242.699997,243.660004,236.5,236.5,793600,222.513581
"683",238.089996,239.210007,234.339996,236.149994,876800,222.184274
"684",236.029999,241.630005,235.050003,241.070007,520400,226.813322
"685",240.940002,242.110001,239.559998,239.75,565500,225.571379
"686",238.169998,238.169998,233.800003,236.830002,836200,222.824067
"687",236.229996,241.380005,236,241.270004,688600,227.001491
"688",242.240005,244.610001,238.289993,244.389999,1033400,231.549282
"689",245.770004,250,245.770004,249.570007,1117800,236.457122
"690",250.449997,251.699997,248.279999,248.470001,769500,235.414912
"691",250.100006,251.020004,247.440002,248.270004,582000,235.225424
"692",248.270004,248.440002,246.279999,247.869995,565300,234.846432
"693",248.080002,250.289993,247.710007,249.440002,1014500,236.333948
"694",250.339996,254,249.5,253.699997,776800,240.370114
"695",254.889999,257.769989,254.110001,256.040009,967100,242.587177
"696",255.070007,256.799988,254.259995,256.73999,981400,243.25038
"697",254.110001,256.529999,253.429993,255.25,449300,241.838677
"698",255.080002,256.359985,250.690002,253.179993,565300,239.877432
"699",255.25,259.570007,255.25,258.700012,755000,245.107419
"700",256.279999,259.190002,252.809998,253,1039600,239.706896
"701",253.520004,254.520004,252.119995,253.130005,692800,239.830071
"702",255,257.329987,251.440002,251.820007,853300,238.588903
"703",252.800003,258.679993,252.039993,258.410004,635900,244.832648
"704",257.200012,257.600006,254.880005,256.570007,349900,243.089329
"705",257.359985,258.649994,255.259995,256.880005,547100,243.383038
"706",256.5,256.850006,252.470001,252.960007,389600,239.669004
"707",253.410004,257.880005,253.210007,257.440002,644200,243.913613
"708",257.829987,258,247.339996,248.229996,882500,235.187517
"709",248.220001,251.149994,247.600006,251.110001,806900,237.916201
"710",247.229996,248,241.039993,245.789993,1332600,232.875717
"711",245.470001,249.410004,244.100006,249.380005,470200,236.277103
"712",251.910004,255.559998,249.720001,254.039993,760100,240.692246
"713",255.429993,260.779999,254.960007,260.769989,657300,247.068635
"714",261.350006,265.570007,261.350006,264.140015,735800,250.261593
"715",262.950012,264.980011,262.100006,263.130005,421900,249.304651
"716",260,262.459991,253.779999,253.860001,939700,240.521711
"717",257.769989,257.899994,251.479996,257.220001,1039800,243.705171
"718",254.550003,255.429993,249.020004,251.029999,864600,237.840403
"719",251.009995,251.179993,243.580002,245.300003,1012500,232.411472
"720",246.460007,250.460007,246.119995,250.160004,737100,237.016119
"721",251.240005,251.580002,247.380005,250.509995,605600,237.347721
"722",252.5,259.970001,251.940002,259.480011,985700,245.846435
"723",259.940002,260.730011,257.670013,258.670013,574200,245.078996
"724",259.869995,264.329987,259.26001,263.570007,755900,249.721535
"725",262.609985,264.619995,262.200012,263.769989,481200,249.91101
"726",264.160004,268.73999,263.320007,268.209991,608200,254.117726
"727",268.459991,269.809998,265.779999,266.5,950400,252.497581
"728",265.380005,266.5,260.690002,260.940002,793100,247.229716
"729",261.690002,263.410004,260.980011,262.350006,670800,248.565635
"730",265.679993,271.600006,265.140015,271.339996,835400,257.083274
"731",271.549988,275.209991,270.23999,274.350006,659400,259.935132
"732",274.540009,275.820007,272.410004,275.549988,431800,261.072065
"733",275.350006,277.369995,268.029999,277.25,495600,262.682755
"734",274.730011,278.820007,272.429993,275.799988,891700,261.308929
"735",276.23999,277.459991,275.209991,276.670013,555900,262.133242
"736",275.76001,281,275.420013,279.390015,465800,264.710329
"737",280,284.980011,280,284.450012,573200,269.504465
"738",283.980011,289.410004,283,289.290009,695400,274.090158
"739",288.440002,290.829987,284.76001,285.410004,607700,270.414016
"740",287.100006,291.209991,286.700012,290.950012,567100,275.662942
"741",289.100006,291.829987,287.059998,289.25,552000,274.052252
"742",290.600006,293.309998,288.940002,291.690002,737200,276.364052
"743",291.660004,298.140015,282.910004,285.329987,1172100,270.338204
"744",280.850006,283.690002,277.450012,282.799988,748300,267.941136
"745",279.880005,283.540009,279.799988,283.350006,417500,268.462255
"746",285.420013,292.290009,285.140015,288.320007,564200,273.171123
"747",286.309998,288.859985,282.769989,283.640015,749600,268.737026
"748",282.5,286.679993,281.299988,284.980011,781900,270.006616
"749",283.709991,285.98999,279.140015,279.200012,812600,264.53031
"750",279.940002,279.950012,273.029999,278.329987,774700,263.705997
"751",278.730011,281.579987,274.690002,276.279999,719000,261.76372
"752",275.899994,277.779999,263.109985,266.970001,1305900,252.942887
"753",265.390015,269.230011,260.519989,268.98999,1409400,256.470677
"754",272.98999,280.690002,269.769989,280.230011,899200,267.187566
"755",279.049988,282.910004,276.410004,281.339996,695300,268.24589
"756",279.390015,279.730011,275.170013,276.200012,644000,263.345131
"757",278.369995,280,268.529999,269.040009,866600,256.518368
"758",268.779999,272.700012,264.709991,272.429993,1162700,259.750575
"759",272.359985,273.700012,268.049988,269.730011,761600,257.176256
"760",272.559998,278.079987,271,275.98999,762700,263.144884
"761",277.380005,279.329987,274.769989,276.48999,506500,263.621613
"762",276.890015,278.209991,268.230011,268.459991,832100,255.965346
"763",264.720001,265.920013,250.550003,252.009995,2373400,240.280963
"764",258.51001,258.649994,241.990005,248.669998,2622500,237.096417
"765",246.389999,248.300003,240.600006,245.630005,1564400,234.197911
"766",249.610001,253.869995,247.649994,252.580002,1258400,240.824441
"767",252.330002,259.399994,252.330002,258.040009,1028400,246.030329
"768",257.350006,265.5,257.350006,264.059998,1042100,251.770136
"769",263.880005,263.880005,256.230011,256.850006,1407100,244.895711
"770",257.609985,261.600006,255.809998,256.109985,835800,244.190133
"771",255.910004,259.399994,254.710007,256.820007,483300,244.867109
"772",254.490005,257.220001,253,255.259995,248300,243.379702
"773",257.820007,258.940002,253.380005,257.26001,596200,245.286633
"774",259.980011,260.549988,255.869995,257.019989,844400,245.057783
"775",259.399994,263.769989,255.240005,263.380005,939100,251.121791
"776",265,266.320007,262.399994,264.709991,885000,252.389878
"777",267.570007,272.029999,266.950012,269.890015,932200,257.328813
"778",269.5,269.790009,265.730011,269.73999,675100,257.185771
"779",270.170013,271.170013,269.019989,269.809998,463100,257.25252
"780",270.059998,273.470001,265.5,268.350006,661300,255.860479
"781",268.809998,272.290009,268.149994,272.290009,1074800,259.617106
"782",273.619995,279.630005,272.299988,278.910004,1233700,265.928994
"783",279.980011,280.720001,275.290009,280.720001,775200,267.654751
"784",280.25,286,278.929993,286,769400,272.689008
"785",286.019989,288.820007,284.779999,284.950012,706100,271.687889
"786",285.170013,286.440002,282.549988,283.950012,856300,270.734431
"787",282.209991,286.529999,281.25,284.980011,580400,271.716491
"788",283.070007,286.399994,281.679993,286.380005,421300,273.051327
"789",286.809998,286.809998,282.029999,283.119995,424000,269.943044
"790",284.790009,285.290009,281.869995,282.440002,494500,269.2947
"791",282.679993,285.809998,281.269989,281.959991,733900,268.837029
"792",286,287,283.679993,285.269989,774500,271.992973
"793",285.5,288.320007,284.350006,286.619995,610600,273.280148
"794",284.970001,286.029999,283.429993,285.720001,334500,272.422041
"795",285.200012,286.630005,282.920013,284.589996,335500,271.344629
"796",283.140015,283.140015,278.149994,280.899994,478000,267.826366
"797",283.329987,283.929993,278.390015,278.519989,501200,265.557131
"798",278.859985,283.5,277.26001,280.570007,576200,267.511738
"799",279.170013,280.299988,276.630005,278.209991,356500,265.261562
"800",278.540009,280.660004,276.309998,279.809998,383000,266.7871
"801",280,280.820007,277.290009,277.320007,3e+05,264.412999
"802",274.440002,274.660004,267.570007,270.089996,593000,257.519487
"803",269.079987,272.850006,268.01001,270.149994,622100,257.576692
"804",269,270.910004,266.470001,266.73999,712200,254.325396
"805",267.089996,267.670013,265.350006,266.929993,833100,254.506556
"806",266.220001,268.170013,263.079987,264.01001,809900,251.722475
"807",265.399994,268.829987,264.51001,268.059998,355500,255.583968
"808",269.929993,270.25,266.410004,268.799988,443200,256.289518
"809",268.959991,272.690002,267.630005,269.519989,988500,256.976009
"810",265.470001,266.640015,258.890015,258.959991,625000,246.907494
"811",258,262.809998,257.190002,259.440002,511400,247.365164
"812",257.540009,262.600006,257.299988,260.540009,335600,250.033069
"813",261.630005,262.890015,259.23999,260.320007,573700,249.821939
"814",265,266.640015,260.880005,263.779999,517000,253.142398
"815",263.5,267.359985,262.089996,266.100006,486500,255.368845
"816",265.869995,266.880005,262.059998,262.769989,536200,252.173119
"817",263.440002,264.51001,259.420013,261.230011,616500,250.695245
"818",262.350006,263.140015,259.890015,263.049988,613600,252.441827
"819",266,268.019989,265.130005,266.51001,604700,255.762314
"820",264.380005,264.869995,261.01001,261.75,788900,251.194264
"821",259.480011,263.850006,259.480011,262.26001,608700,251.683706
"822",262.390015,264.799988,261.570007,264.630005,561000,253.958125
"823",271,273.299988,269.01001,272.660004,1277600,261.664294
"824",272.660004,273.299988,271.279999,272.98999,604300,261.980973
"825",272.559998,281.559998,271.799988,279.410004,1183400,268.142083
"826",280.839996,285.320007,280.019989,283.640015,895400,272.201508
"827",283.700012,285.429993,278.029999,278.299988,947800,267.076831
"828",278.779999,278.779999,272.959991,274.959991,629800,263.871529
"829",274.890015,275.429993,272.100006,272.5,431000,261.510743
"830",270.019989,271.790009,268.540009,270.23999,635900,259.341874
"831",271.209991,273.25,270.570007,272.679993,314200,261.683477
"832",269.850006,271.829987,268.309998,270.950012,507500,260.023262
"833",265.660004,271.100006,265.660004,270.619995,538000,259.706554
"834",270,270.679993,266.850006,270.089996,595600,259.197929
"835",269.23999,271.209991,266.25,271.209991,589600,260.272757
"836",269.619995,271.98999,266.5,269.929993,574800,259.044378
"837",270.339996,272.25,269.369995,272.01001,336600,261.040513
"838",268.820007,270.269989,267.040009,267.190002,392500,256.414885
"839",268.149994,269.579987,262.679993,262.75,640400,252.153937
"840",263.100006,269.279999,263.049988,266.799988,908600,256.040598
"841",268.23999,277.73999,268.23999,277.25,577900,266.069187
"842",277.269989,281.179993,275.910004,280.48999,459400,269.178516
"843",279.390015,282.649994,277.5,282.269989,441400,270.886732
"844",283.100006,284.880005,281.140015,282.269989,740100,270.886732
"845",284.73999,293.519989,281.890015,290.470001,887300,278.756058
"846",289.890015,299.089996,288.23999,298.51001,992400,286.471833
"847",299.459991,302.440002,296.589996,301.660004,807800,289.494795
"848",301.679993,303.649994,300.480011,301.540009,581800,289.379639
"849",304.350006,307.600006,302.380005,306.220001,686500,293.870899
"850",304.720001,304.899994,300.119995,303.029999,770100,290.809542
"851",304.730011,308.420013,303.23999,306.950012,610000,294.571471
"852",306.950012,308.480011,305.380005,307.609985,123500,295.204829
"853",308,310.25,305.940002,308.440002,507100,296.001373
"854",308.76001,309.839996,307.440002,309.26001,423700,296.788312
"855",309.059998,311.320007,305.649994,306.179993,612100,293.832504
"856",306.369995,309.179993,300.720001,300.809998,882200,288.679068
"857",300.920013,304.170013,300.149994,303.649994,494400,291.404534
"858",303.730011,304.679993,303.01001,303.480011,431000,291.241406
"859",303.76001,304.26001,300.48999,301.850006,431200,289.677135
"860",306,307.019989,303.109985,305.01001,477300,292.709704
"861",308.48999,308.48999,296.540009,296.679993,480900,284.715616
"862",297.049988,302.100006,297,301.589996,863200,289.427611
"863",300.730011,303.690002,299.75,302.190002,423500,290.00342
"864",300.600006,302.369995,296.440002,297.209991,463900,285.224241
"865",295.160004,298.859985,294.369995,298.679993,639500,286.634961
"866",298.429993,302.850006,297.880005,302.600006,639600,290.39689
"867",302.5,305.570007,301.769989,303.190002,494700,290.963093
"868",305.75,306.609985,302.98999,303.940002,555700,291.682847
"869",304.23999,306.01001,301.609985,302.399994,341600,290.204943
"870",302.75,305.23999,297.380005,299.029999,490300,286.970852
"871",299.279999,303.880005,297.809998,303.429993,400400,291.193405
"872",303.970001,303.980011,300.920013,303.76001,615100,291.510113
"873",304.529999,305,301.209991,301.619995,304200,289.4564
"874",299.079987,305.73999,299.079987,303.440002,674700,291.203011
"875",304.160004,307.859985,303.579987,307.600006,421500,295.195252
"876",309.850006,309.850006,302.410004,302.75,231700,292.136364
"877",302.5,309.209991,302.5,305,489300,294.307485
"878",302.809998,304.549988,296.399994,298.410004,650300,287.948517
"879",297.029999,300.470001,292.019989,297.459991,466500,287.03181
"880",295.660004,296.649994,293.429993,295.549988,544500,285.188766
"881",299.579987,302.079987,299.200012,301.829987,496000,291.248604
"882",302.649994,304.929993,300.459991,302.709991,375900,292.097758
"883",300.299988,302.619995,298.549988,299.399994,483700,288.903801
"884",299.679993,300.779999,292.049988,292.320007,669900,282.07202
"885",292.299988,295.359985,291.670013,291.769989,717300,281.541284
"886",293.350006,299.059998,293.350006,297.799988,612300,287.359887
"887",298,304.950012,297.48999,304.76001,934300,294.075908
"888",304.51001,305.809998,302.130005,302.630005,809400,292.020576
"889",301.790009,309.859985,297.880005,309.690002,960400,298.833068
"890",309.640015,309.980011,306.119995,308.390015,701700,297.578655
"891",309.450012,317.149994,308.399994,314.339996,1260700,303.320045
"892",318.559998,318.559998,314.380005,315.420013,460800,304.3622
"893",315.26001,316.790009,313.959991,316.200012,188100,305.114854
"894",323,323,313.049988,315.390015,340500,304.333253
"895",316,318.98999,314.209991,316.380005,284300,305.288536
"896",316.290009,316.98999,313.839996,316.079987,339000,304.999036
"897",317.420013,318.76001,314.970001,316.470001,325600,305.375378
"898",315.380005,315.380005,310.470001,312.799988,396500,301.834026
"899",311.950012,315.98999,310.420013,314.170013,442900,303.156022
"900",316.279999,317.649994,312.380005,314.070007,502400,303.059521
"901",314.119995,319.630005,314.119995,316.959991,422700,305.84819
"902",317.679993,319.339996,315.049988,316.859985,689100,305.75169
"903",317.320007,318.920013,314.01001,316.079987,472600,304.999036
"904",315.73999,319,311.369995,314.940002,517500,303.899017
"905",313.51001,315.779999,305.880005,306.470001,789400,295.725952
"906",308,311.209991,306.369995,310.519989,608400,299.633958
"907",311.429993,313.429993,309.079987,312.75,1043600,301.78579
"908",324.309998,326,313.480011,317.779999,1526000,306.63945
"909",319.850006,322.589996,315.519989,316.720001,1024100,305.616613
"910",318.799988,320.299988,317,318.769989,669200,307.594734
"911",319.98999,324.73999,318.720001,323.890015,1001400,312.535265
"912",320.529999,322.26001,315.329987,315.570007,1136500,304.506935
"913",313.720001,313.720001,302.899994,303.109985,1046400,292.48373
"914",306.609985,307.630005,299.200012,299.950012,1133700,289.434537
"915",301,304.200012,299.730011,303.690002,1063700,293.043413
"916",301.839996,302.959991,298.23999,299.209991,747200,288.720459
