"","ORLY.Open","ORLY.High","ORLY.Low","ORLY.Close","ORLY.Volume","ORLY.Adjusted"
"462",92.120003,93.279999,91.709999,93.029999,822900,93.029999
"463",92.879997,93,91.18,91.470001,1117600,91.470001
"464",92.059998,93.860001,92.059998,93.82,930300,93.82
"465",94,94.410004,93.370003,94.279999,709000,94.279999
"466",93.949997,94.760002,93.940002,94.349998,743900,94.349998
"467",94.529999,95.150002,93.839996,94.760002,761500,94.760002
"468",95.459999,95.800003,94.550003,95.540001,608100,95.540001
"469",95.489998,97.029999,95.370003,96.919998,589900,96.919998
"470",96.43,96.75,95.519997,95.989998,1110300,95.989998
"471",96.199997,96.900002,95.860001,96.449997,740500,96.449997
"472",95.900002,95.940002,94.440002,95.349998,854400,95.349998
"473",96.5,98.089996,93.339996,95,1360100,95
"474",95.709999,96.730003,95.080002,96.620003,1039900,96.620003
"475",100.989998,104.809998,97.510002,102.639999,3778900,102.639999
"476",103.110001,106.82,102.639999,105.980003,1620800,105.980003
"477",105.529999,106.120003,105.139999,105.5,1085400,105.5
"478",105.010002,106.900002,104.360001,105.599998,1221200,105.599998
"479",105.139999,107.129997,105.019997,106.709999,1287400,106.709999
"480",106.510002,107.080002,105.529999,105.889999,678100,105.889999
"481",105.139999,105.93,104.209999,104.300003,694900,104.300003
"482",104.07,104.690002,103.389999,104.120003,931200,104.120003
"483",103.629997,103.760002,101,102.290001,1310200,102.290001
"484",101.730003,103.349998,101.269997,102.389999,1280800,102.389999
"485",102.709999,103.699997,102.010002,103.129997,882000,103.129997
"486",103.019997,104.660004,102.790001,103.839996,938100,103.839996
"487",103.099998,103.110001,100.800003,100.889999,1506100,100.889999
"488",101.169998,102.620003,99.260002,101.029999,1357500,101.029999
"489",100.959999,102.489998,100.879997,101.949997,1100300,101.949997
"490",98,98.709999,94.080002,94.32,3200700,94.32
"491",94.970001,97.209999,92.379997,93.300003,2507100,93.300003
"492",93.580002,96.120003,92.150002,95.760002,1624200,95.760002
"493",92.93,96.290001,91.650002,95.32,1938400,95.32
"494",94.760002,96.940002,94.760002,96.730003,1400000,96.730003
"495",97.160004,97.75,95.849998,96.279999,1084500,96.279999
"496",96.57,97.470001,96.160004,96.300003,961600,96.300003
"497",96.889999,97.760002,96.080002,97.080002,1115700,97.080002
"498",96.620003,96.699997,95.709999,95.720001,1454700,95.720001
"499",96.209999,96.489998,95.269997,95.790001,1476800,95.790001
"500",94.699997,95.309998,92.849998,93.050003,1753200,93.050003
"501",93.379997,94.290001,93,94.010002,1721800,94.010002
"502",94.080002,95.639999,93.379997,95.18,1079300,95.18
"503",95.510002,99.099998,95.459999,98.459999,1418600,98.459999
"504",99.489998,99.589996,96.910004,97.209999,1363000,97.209999
"505",96.559998,98.139999,96.559998,98.089996,1e+06,98.089996
"506",98.519997,99.230003,96.959999,97.07,971800,97.07
"507",97.559998,100.120003,97.199997,99.980003,1336100,99.980003
"508",99.629997,100.339996,97.470001,97.589996,1043900,97.589996
"509",97.959999,99.5,97.75,98.339996,997900,98.339996
"510",98.830002,99.449997,98.349998,99.050003,1418800,99.050003
"511",99.059998,101.489998,98.779999,101.480003,1105500,101.480003
"512",101.75,102.959999,100.5,101.110001,1338100,101.110001
"513",101.099998,101.43,99.910004,100.199997,884400,100.199997
"514",100.589996,100.769997,96.970001,97.150002,1227100,97.150002
"515",97.589996,97.849998,96.580002,97.349998,916500,97.349998
"516",96.959999,97.230003,95.050003,95.230003,1010400,95.230003
"517",95.519997,97.029999,94.550003,96.440002,1178400,96.440002
"518",77.599998,83.440002,75.610001,82.610001,12858100,82.610001
"519",82.110001,82.910004,80.269997,81.339996,3599300,81.339996
"520",82.209999,85.059998,82.199997,83.769997,2354400,83.769997
"521",84.25,85.489998,82.459999,85.099998,2738900,85.099998
"522",85,85.239998,84.230003,84.360001,812900,84.360001
"523",84.360001,86.970001,84.059998,86.580002,1746200,86.580002
"524",86.510002,86.870003,85.440002,86.739998,1105700,86.739998
"525",86.5,86.830002,85.309998,86.730003,1333200,86.730003
"526",86.949997,87.529999,85.57,87.220001,1566700,87.220001
"527",87.010002,88.400002,86.889999,88.019997,1462300,88.019997
"528",87.279999,92.029999,87.279999,91.209999,2984600,91.209999
"529",91.360001,92.489998,91.209999,91.699997,1559800,91.699997
"530",91.300003,91.540001,90.360001,90.589996,1525200,90.589996
"531",91.540001,92.980003,91.300003,92.529999,1202100,92.529999
"532",92.550003,94.82,92.330002,94.559998,1211800,94.559998
"533",94.589996,97,92.239998,94.150002,2511200,94.150002
"534",93.849998,93.849998,90.989998,91.309998,1852900,91.309998
"535",89.779999,90.860001,88.800003,90.300003,1421700,90.300003
"536",90.360001,90.760002,88.279999,88.879997,1021500,88.879997
"537",88.93,90.980003,88.150002,90.099998,1877700,90.099998
"538",88.900002,90.620003,85,86.970001,3943200,86.970001
"539",87.949997,89.059998,86.169998,87.169998,1975700,87.169998
"540",84.400002,87.449997,83.879997,86.050003,2086000,86.050003
"541",85.650002,86.760002,85.169998,85.739998,1262300,85.739998
"542",86.290001,87.300003,84.989998,85.07,1163300,85.07
"543",84.480003,86,84.059998,84.559998,1204400,84.559998
"544",85.879997,86.239998,85,85.720001,901500,85.720001
"545",85.720001,86.519997,85.209999,86.099998,1118200,86.099998
"546",86.010002,87.690002,85.980003,87.209999,1038700,87.209999
"547",86.809998,87.599998,86.559998,86.699997,1146400,86.699997
"548",85.669998,86.379997,84.550003,85,1789800,85
"549",84.989998,85.629997,84.339996,84.620003,846700,84.620003
"550",84.5,85.43,84.489998,84.949997,1216300,84.949997
"551",85.160004,86.160004,84.440002,84.639999,828800,84.639999
"552",84.790001,85.769997,84.610001,84.949997,862900,84.949997
"553",84.980003,87.330002,84.349998,87.209999,1091900,87.209999
"554",87.379997,88.900002,86.5,87.989998,1542100,87.989998
"555",87.459999,87.970001,86,86.489998,1328700,86.489998
"556",86.440002,87,85.599998,85.779999,686700,85.779999
"557",85.839996,86.040001,85,85.419998,2082800,85.419998
"558",85.470001,86.949997,85.25,86.459999,840200,86.459999
"559",86.610001,87.5,85.980003,86.870003,1053500,86.870003
"560",87.43,87.43,86.5,86.720001,728000,86.720001
"561",86.5,87.379997,86.370003,86.599998,1139800,86.599998
"562",86.550003,86.830002,85.730003,85.970001,883900,85.970001
"563",85.580002,85.940002,84.879997,84.949997,1104400,84.949997
"564",85.559998,85.639999,84.410004,84.949997,1236700,84.949997
"565",84.82,85.419998,82.949997,83.419998,1563100,83.419998
"566",83.169998,84.169998,83.040001,83.980003,1666200,83.980003
"567",84.599998,85.760002,83.419998,83.660004,1645800,83.660004
"568",84.129997,84.68,82.940002,83.25,1319700,83.25
"569",83.050003,85.339996,83.050003,85.059998,1652500,85.059998
"570",84.970001,86.25,84.970001,85.639999,1313900,85.639999
"571",85.82,86.489998,85.330002,85.639999,991000,85.639999
"572",85.339996,85.559998,81.339996,81.529999,4530300,81.529999
"573",82.239998,82.330002,80.059998,80.370003,2707700,80.370003
"574",80.370003,82.209999,80.25,80.480003,2381700,80.480003
"575",80.449997,82,80.07,81.169998,1630200,81.169998
"576",81.169998,83.980003,81.129997,82.480003,3012400,82.480003
"577",82.120003,84.559998,81.769997,84.080002,2382200,84.080002
"578",84,85.110001,83.779999,83.889999,2429900,83.889999
"579",84,84.470001,83.620003,84.239998,1181700,84.239998
"580",84.160004,85.25,83.970001,84.449997,1234100,84.449997
"581",84.339996,85.32,84.019997,84.239998,851500,84.239998
"582",84.470001,84.720001,83.769997,84.190002,847200,84.190002
"583",84.050003,84.25,83.139999,83.620003,1548200,83.620003
"584",83.580002,85.080002,83.25,83.839996,1350900,83.839996
"585",84.129997,85.18,83.440002,83.989998,1275200,83.989998
"586",84.580002,85,83.339996,83.470001,1114500,83.470001
"587",83.760002,86.110001,83.699997,86.010002,1572500,86.010002
"588",86.25,87.580002,85.970001,86.260002,1812100,86.260002
"589",85.709999,86.419998,85.339996,85.639999,754100,85.639999
"590",85.760002,86.279999,85.139999,85.620003,854700,85.620003
"591",85.650002,86.129997,84.459999,84.669998,843800,84.669998
"592",85.370003,85.970001,84.019997,84.339996,883200,84.339996
"593",84.620003,84.620003,83.019997,83.300003,860000,83.300003
"594",83.709999,83.910004,82.050003,82.510002,1358600,82.510002
"595",82.220001,82.589996,81.199997,81.620003,2251600,81.620003
"596",81.620003,81.660004,78.910004,80.440002,3980000,80.440002
"597",80,81.089996,78.580002,79.919998,5091300,79.919998
"598",79.760002,80.910004,79.669998,80.580002,1731000,80.580002
"599",78.900002,80.599998,78.699997,80.32,1971100,80.32
"600",79.489998,83.309998,79.239998,82.639999,2430000,82.639999
"601",83.43,83.510002,80.889999,81.699997,2296100,81.699997
"602",86.410004,88.449997,83.129997,84.459999,3858900,84.459999
"603",84.629997,85,83.809998,84.580002,1315400,84.580002
"604",84.699997,86.519997,84,85.849998,1383500,85.849998
"605",85.949997,91.940002,85,88.050003,4338300,88.050003
"606",88.669998,91.529999,87.370003,88.349998,1560500,88.349998
"607",87.82,89.190002,87.230003,88.019997,1695400,88.019997
"608",88.290001,90.080002,87.760002,89.709999,1347400,89.709999
"609",89.379997,89.800003,88.120003,88.370003,1354200,88.370003
"610",88.5,89.790001,88.5,88.93,1770600,88.93
"611",88.82,91.860001,88.699997,89.269997,2078400,89.269997
"612",89.269997,89.5,87.940002,88.190002,970900,88.190002
"613",88.580002,90.43,87.970001,89.610001,1079100,89.610001
"614",89.900002,90.639999,88.339996,88.510002,1172100,88.510002
"615",88.940002,90,87.989998,89.769997,1055700,89.769997
"616",90.260002,90.260002,88.720001,89.970001,1141000,89.970001
"617",90.099998,91.690002,89.970001,91.480003,1221000,91.480003
"618",91.5,92.410004,90.660004,91.370003,865900,91.370003
"619",90.839996,92.080002,90.480003,91.550003,744200,91.550003
"620",91.559998,93,91.089996,92.629997,463800,92.629997
"621",92.330002,93.209999,91.639999,92.459999,1082500,92.459999
"622",92.080002,92.879997,91.720001,92,894100,92
"623",91.459999,93.139999,90.959999,93.010002,933000,93.010002
"624",92.110001,93.440002,90.389999,92.849998,1335500,92.849998
"625",93.099998,94.389999,93.099998,94.080002,1941900,94.080002
"626",94.68,94.879997,93.07,93.32,1046900,93.32
"627",92.699997,93.32,92.050003,92.900002,1382900,92.900002
"628",92.949997,93.019997,90.739998,91.379997,1217900,91.379997
"629",91.269997,91.470001,90.57,90.68,1215000,90.68
"630",91.400002,91.589996,90.5,90.730003,822700,90.730003
"631",91.669998,92.449997,90.080002,90.239998,1430100,90.239998
"632",90.57,92.580002,90.550003,91.889999,1962300,91.889999
"633",92.410004,94.860001,92.410004,92.82,2791600,92.82
"634",92.550003,92.959999,90.599998,90.790001,1545800,90.790001
"635",90.519997,91.599998,89.339996,89.480003,1385100,89.480003
"636",89.57,90.699997,89.400002,90.589996,2343500,90.589996
"637",90.940002,92.559998,90.720001,91.989998,1312300,91.989998
"638",92.089996,92.57,91.150002,91.389999,1088600,91.389999
"639",91.550003,92.150002,91,91.800003,954500,91.800003
"640",90.980003,91.169998,89.800003,89.989998,2693400,89.989998
"641",89.760002,90.449997,89,90,348700,90
"642",90.230003,90.370003,88.449997,88.839996,672500,88.839996
"643",88.970001,89.25,87.32,88.709999,973700,88.709999
"644",88.480003,88.980003,87.639999,88.099998,751700,88.099998
"645",87.849998,89.480003,87.760002,89.419998,716300,89.419998
"646",90.660004,90.739998,88.970001,89.870003,1574400,89.870003
"647",90.099998,91.480003,89.230003,90.209999,1151800,90.209999
"648",90.529999,91.860001,90.220001,91.650002,1048900,91.650002
"649",89.410004,91.300003,88.760002,90.050003,1346500,90.050003
"650",89.620003,90.32,88.32,89.199997,967600,89.199997
"651",89.410004,90.18,88.18,88.389999,811200,88.389999
"652",88.470001,89.870003,87.529999,87.739998,1122200,87.739998
"653",88.169998,88.769997,87.059998,88.010002,1081700,88.010002
"654",87.620003,89.330002,87.57,88.550003,592200,88.550003
"655",87.910004,89.959999,87.559998,89.720001,895900,89.720001
"656",89.220001,90.230003,87.849998,88.169998,872900,88.169998
"657",88.110001,89.050003,87.720001,87.790001,919700,87.790001
"658",87.559998,89.489998,87.510002,88.910004,1092900,88.910004
"659",88.769997,89.720001,88.059998,88.699997,1058900,88.699997
"660",88.519997,90.169998,87.75,89.860001,1445400,89.860001
"661",90.269997,92.120003,90.269997,91.800003,1329400,91.800003
"662",91.690002,92.660004,91.25,92.169998,957600,92.169998
"663",92.279999,92.959999,91.940002,92.440002,988700,92.440002
"664",92.120003,92.519997,91.610001,91.919998,1012300,91.919998
"665",92.080002,92.949997,91.629997,91.739998,696600,91.739998
"666",91.830002,92.800003,91.389999,92.650002,1139500,92.650002
"667",92.860001,93.989998,92.610001,93.389999,1092200,93.389999
"668",93.309998,93.589996,92.209999,92.629997,1099300,92.629997
"669",92.760002,93.720001,92.589996,93.080002,981600,93.080002
"670",92.730003,93.529999,92.389999,92.589996,1389600,92.589996
"671",100,102.769997,99.099998,100.040001,4734900,100.040001
"672",100.660004,103.660004,100.639999,101.57,2285500,101.57
"673",101.68,102.870003,101,102.400002,1327200,102.400002
"674",102.050003,102.339996,100.730003,101.559998,1080800,101.559998
"675",101.589996,103.150002,101.290001,102,979000,102
"676",101.599998,102.239998,101.260002,101.68,1131800,101.68
"677",101.910004,102.779999,100.419998,101.309998,1039800,101.309998
"678",101.5,102.309998,101.330002,102.160004,840200,102.160004
"679",102.169998,102.349998,101.169998,101.389999,839900,101.389999
"680",101.050003,101.93,100.610001,100.769997,1091800,100.769997
"681",101.410004,102.309998,100.709999,102.25,954000,102.25
"682",102.5,103.699997,101.169998,101.349998,1577800,101.349998
"683",101.349998,103,100.550003,101.760002,1206000,101.760002
"684",101.739998,102.790001,101.010002,102.25,954500,102.25
"685",102.120003,103.120003,101.660004,101.790001,1537900,101.790001
"686",101.68,102.860001,101.129997,102.620003,1351800,102.620003
"687",102.669998,104.260002,102.339996,103.610001,1163100,103.610001
"688",104,104.949997,103.779999,104.57,1048200,104.57
"689",104.57,104.779999,103.190002,103.440002,721100,103.440002
"690",103.760002,104.940002,103.139999,104.379997,779200,104.379997
"691",104.699997,104.889999,103.769997,104.699997,662100,104.699997
"692",104.379997,104.709999,103.900002,104.300003,519400,104.300003
"693",104.300003,104.449997,103.32,103.870003,777600,103.870003
"694",104.220001,104.989998,103.889999,104.300003,744700,104.300003
"695",104.57,104.57,103.160004,103.5,856200,103.5
"696",103.029999,104.339996,102.940002,103.760002,1541900,103.760002
"697",103.279999,105.220001,103.019997,104.360001,870000,104.360001
"698",104.279999,104.75,102.839996,103.25,787100,103.25
"699",103.860001,104,103.099998,103.489998,741700,103.489998
"700",103.260002,103.800003,101.949997,102.769997,797900,102.769997
"701",103.099998,103.540001,102.470001,103.260002,621300,103.260002
"702",103.669998,104.040001,102.550003,103.330002,867300,103.330002
"703",103.330002,103.900002,102.82,103.589996,767700,103.589996
"704",102.779999,103.709999,102.230003,102.75,636700,102.75
"705",102.580002,103.099998,101.860001,102.440002,1629800,102.440002
"706",103.129997,103.400002,101.599998,102.699997,729200,102.699997
"707",103.300003,104.900002,102.760002,104.379997,837300,104.379997
"708",104.279999,104.629997,103.209999,103.480003,670500,103.480003
"709",103.32,104.209999,103.269997,103.769997,377400,103.769997
"710",102.879997,103.190002,101.75,103.050003,551400,103.050003
"711",102.910004,104.160004,102.910004,103.910004,545900,103.910004
"712",102.379997,103.080002,100.800003,102.059998,939400,102.059998
"713",101.989998,103.809998,101.540001,103.5,1269600,103.5
"714",103.790001,105.400002,103.510002,104.010002,1231700,104.010002
"715",104.050003,104.940002,102.540001,103.139999,998500,103.139999
"716",102.879997,103.139999,99.559998,99.989998,1272700,99.989998
"717",101.019997,101.110001,99.800003,99.989998,1220600,99.989998
"718",99.669998,99.949997,97.769997,98.669998,1255200,98.669998
"719",99,99.800003,98.010002,98.839996,840700,98.839996
"720",98.559998,99.82,98.370003,99.360001,1243300,99.360001
"721",99.169998,99.75,98.800003,99.480003,642900,99.480003
"722",100,101.550003,99.699997,101.370003,1366800,101.370003
"723",102.150002,102.57,100.910004,101.120003,871400,101.120003
"724",104.169998,108.989998,103.989998,106.129997,1577600,106.129997
"725",106.150002,106.699997,105.339996,106.440002,746900,106.440002
"726",106.809998,108.169998,106.550003,107.690002,920200,107.690002
"727",107.199997,107.599998,105.809998,107.32,664500,107.32
"728",107.5,108.290001,107.209999,107.459999,666600,107.459999
"729",107.440002,108.5,106.790001,108.129997,504300,108.129997
"730",108.849998,110.029999,108.480003,109.889999,794400,109.889999
"731",109.580002,110.519997,109.449997,110.269997,583900,110.269997
"732",109.93,110.790001,109.690002,110.779999,422000,110.779999
"733",110.910004,111,108.669998,109.449997,820600,109.449997
"734",109.589996,110.610001,109.589996,110.059998,445100,110.059998
"735",109.940002,110.489998,109.220001,110.199997,479300,110.199997
"736",109.75,110.440002,108.580002,109.650002,486400,109.650002
"737",109.470001,112.120003,109.470001,111.889999,926200,111.889999
"738",111.300003,112.169998,111.139999,111.959999,489700,111.959999
"739",111.239998,111.839996,110.220001,110.709999,707400,110.709999
"740",111,111.449997,110.330002,110.949997,619100,110.949997
"741",109.32,111.529999,109.279999,110.910004,612200,110.910004
"742",111.019997,112.919998,110.769997,112.209999,554400,112.209999
"743",112.089996,112.290001,110.150002,110.559998,585300,110.559998
"744",110.18,110.790001,109.07,110.230003,539900,110.230003
"745",109.440002,111.269997,109.440002,110.739998,424700,110.739998
"746",111.190002,111.720001,109.669998,110.75,523600,110.75
"747",110.089996,110.629997,109.209999,110.43,487600,110.43
"748",110.540001,111.32,109.910004,109.980003,516100,109.980003
"749",109.5,111.279999,108.68,108.849998,970400,108.849998
"750",109.239998,110.260002,109,110.169998,722900,110.169998
"751",109.839996,110.720001,108.610001,109.529999,508100,109.529999
"752",109.489998,110.18,107.800003,108,523500,108
"753",107.839996,109.43,107.839996,109.389999,521200,109.389999
"754",110,111.510002,109.809998,110.989998,365200,110.989998
"755",110.970001,111.349998,110.050003,111.099998,363900,111.099998
"756",110.07,111.230003,110.050003,110.540001,300900,110.540001
"757",110.769997,110.989998,109.980003,110.029999,384100,110.029999
"758",110.290001,111.809998,109.860001,111.449997,470400,111.449997
"759",111.18,112.470001,110.970001,111.559998,446100,111.559998
"760",111.57,112.559998,111.169998,111.949997,727900,111.949997
"761",112.050003,113.139999,111.709999,113.089996,683000,113.089996
"762",113.089996,114.059998,112.879997,113.010002,672900,113.010002
"763",112.029999,112.580002,110.470001,110.82,609900,110.82
"764",111.449997,111.889999,110.07,110.989998,1055600,110.989998
"765",110,111.940002,109.860001,111.169998,666800,111.169998
"766",111.480003,112,110.889999,111.330002,642800,111.330002
"767",109.610001,111.18,109.440002,110.309998,1084800,110.309998
"768",111.050003,112.139999,111.050003,111.800003,554200,111.800003
"769",111.330002,113.620003,111.300003,112.620003,1112900,112.620003
"770",113.029999,115,112.720001,114.730003,866900,114.730003
"771",114.989998,115.849998,113.57,113.910004,629500,113.910004
"772",113.300003,114.910004,112.93,114.559998,310200,114.559998
"773",115.199997,116.139999,114.610001,115.75,326500,115.75
"774",116.470001,117.519997,116.230003,117.379997,551000,117.379997
"775",118.349998,118.370003,116.139999,116.489998,493700,116.489998
"776",116.25,116.830002,115.580002,116.480003,601200,116.480003
"777",117.68,117.980003,116.639999,117.400002,609600,117.400002
"778",117.620003,118.010002,116.629997,116.949997,648100,116.949997
"779",117.230003,117.470001,115.910004,116.230003,778400,116.230003
"780",116.610001,117,116,116.209999,589200,116.209999
"781",116.279999,117.25,115.300003,115.769997,622200,115.769997
"782",116.260002,118.349998,115.010002,117.029999,586700,117.029999
"783",118.169998,118.449997,116.309998,118.419998,706400,118.419998
"784",120.25,120.349998,118.110001,119.610001,908200,119.610001
"785",120.150002,120.300003,118.419998,118.540001,822200,118.540001
"786",118.949997,119.980003,117.089996,117.830002,595500,117.830002
"787",124.029999,124.279999,120.800003,122.629997,1866200,122.629997
"788",122.800003,123.949997,122.18,123.059998,706100,123.059998
"789",123.389999,123.690002,122.639999,123.57,378800,123.57
"790",123.230003,124.720001,123.230003,124.559998,576200,124.559998
"791",124.970001,126.139999,124.559998,125.300003,740700,125.300003
"792",126.230003,128.240005,126.089996,128.089996,763900,128.089996
"793",127.449997,128.009995,126.669998,127.809998,625700,127.809998
"794",127.5,128.449997,127.199997,128.199997,577400,128.199997
"795",127.610001,128.289993,126.400002,127.199997,730300,127.199997
"796",127.150002,127.199997,124.849998,125.449997,550000,125.449997
"797",125.910004,126.199997,123.580002,125.610001,894900,125.610001
"798",122.059998,126.050003,122.059998,125.75,342100,125.75
"799",125.279999,127.239998,125.07,126.959999,669800,126.959999
"800",127.360001,127.75,126.339996,127.540001,435000,127.540001
"801",127.470001,127.709999,126.18,126.389999,451700,126.389999
"802",125.660004,126.139999,123.120003,123.18,434100,123.18
"803",122.830002,124.110001,122.800003,123.139999,578300,123.139999
"804",122.900002,123.860001,121.940002,121.959999,699000,121.959999
"805",122.260002,123.690002,122.260002,123.589996,563700,123.589996
"806",123.080002,123.639999,121.57,122.18,347000,122.18
"807",122.580002,123.620003,121.510002,122.330002,431000,122.330002
"808",123,123.699997,122,123.660004,334200,123.660004
"809",123.339996,124.480003,123.279999,123.940002,393800,123.940002
"810",122.830002,123.410004,121.910004,122.019997,444600,122.019997
"811",121.790001,122.620003,121.410004,121.970001,479500,121.970001
"812",121.720001,123.529999,121.440002,123.07,428600,123.07
"813",123.400002,123.889999,121.5,122.709999,677000,122.709999
"814",123.970001,124.739998,122.25,122.949997,455600,122.949997
"815",122.900002,124.339996,121.610001,123.800003,562200,123.800003
"816",123.669998,124.480003,123.050003,123.5,323700,123.5
"817",124.300003,124.300003,122.059998,122.349998,430300,122.349998
"818",122.360001,124.040001,122.360001,123.760002,370400,123.760002
"819",124.620003,126.300003,124.050003,125.339996,581500,125.339996
"820",125.589996,126.709999,125.330002,126.220001,509500,126.220001
"821",125.580002,126.290001,125.019997,125.75,490800,125.75
"822",125.559998,126.029999,124.540001,125.830002,443200,125.830002
"823",127.040001,127.25,124.860001,125.18,455100,125.18
"824",124.389999,126.010002,124.389999,125.379997,515800,125.379997
"825",125.279999,127.150002,124.839996,126.949997,608600,126.949997
"826",127.080002,127.5,126.099998,126.639999,697100,126.639999
"827",126.93,127.709999,124.980003,125.739998,1308500,125.739998
"828",125.010002,125.489998,123.900002,124.839996,566900,124.839996
"829",125.260002,125.260002,123.620003,124.099998,738300,124.099998
"830",124.360001,125.779999,123.870003,125.029999,828000,125.029999
"831",125.629997,126.370003,124.779999,125.860001,463700,125.860001
"832",124.839996,126.849998,124.650002,126.699997,487300,126.699997
"833",126.150002,127.970001,125.370003,127.589996,1096300,127.589996
"834",127.300003,128.449997,127,127.599998,568200,127.599998
"835",127.089996,127.230003,125.690002,127.110001,485700,127.110001
"836",126.620003,127.400002,125.220001,125.610001,370900,125.610001
"837",125.440002,127.139999,125.129997,127.040001,379500,127.040001
"838",125.949997,127.440002,125.32,126.879997,624800,126.879997
"839",126.889999,127.68,124.889999,124.989998,708200,124.989998
"840",124.93,125.209999,122.660004,123,681500,123
"841",123.800003,126.150002,123.120003,125.940002,666400,125.940002
"842",126.07,128.210007,126,128.190002,961100,128.190002
"843",127.5,129.240005,127.230003,129.110001,382400,129.110001
"844",129.490005,129.979996,128.399994,129.080002,627700,129.080002
"845",131.100006,132.539993,130.429993,132.169998,1161400,132.169998
"846",132.080002,135.619995,131.619995,135.190002,1052400,135.190002
"847",135.559998,135.559998,132.949997,133.929993,1008500,133.929993
"848",131.199997,134.779999,131.199997,134.710007,662000,134.710007
"849",135.149994,135.350006,133.460007,133.770004,548700,133.770004
"850",133.279999,134.559998,131.899994,134.309998,1192400,134.309998
"851",125.800003,127.199997,122.75,125.080002,3329900,125.080002
"852",126.970001,126.970001,124.440002,125.860001,1246400,125.860001
"853",125.739998,126.389999,123.519997,123.709999,851500,123.709999
"854",124,124.650002,123.389999,124.059998,1013100,124.059998
"855",123.910004,124.660004,123.510002,123.970001,1034800,123.970001
"856",124.169998,124.800003,123.510002,123.809998,709200,123.809998
"857",124.809998,124.860001,123.57,124.209999,566000,124.209999
"858",124.279999,125.669998,123.889999,124.239998,534100,124.239998
"859",123.980003,125.309998,123.529999,124.260002,607100,124.260002
"860",124.370003,124.889999,123.589996,124.25,418900,124.25
"861",124.93,124.93,123,123.099998,672900,123.099998
"862",123.309998,123.919998,122.419998,123.519997,659900,123.519997
"863",123.739998,124.739998,123.269997,124.199997,389700,124.199997
"864",123.75,125.099998,123.540001,124.040001,773600,124.040001
"865",123.709999,125.290001,123.540001,125.199997,538200,125.199997
"866",125.5,125.889999,124.269997,125.620003,454000,125.620003
"867",125.550003,126.220001,125.080002,126.220001,579800,126.220001
"868",125.959999,126.220001,123.900002,124.480003,610400,124.480003
"869",124.459999,125.32,123.82,123.900002,388300,123.900002
"870",123.769997,124.589996,123.029999,124.279999,492700,124.279999
"871",125.040001,126.040001,124.510002,125.089996,513400,125.089996
"872",124.709999,125.910004,124.279999,125.739998,771500,125.739998
"873",125.879997,126.400002,124.93,125.279999,444500,125.279999
"874",125.129997,125.279999,124.25,124.510002,800400,124.510002
"875",124.510002,124.900002,123.93,124.800003,856000,124.800003
"876",124.870003,125.580002,124.730003,124.959999,222900,124.959999
"877",124.300003,125.300003,124.169998,124.57,468200,124.57
"878",123.779999,124.800003,123.779999,124.360001,539500,124.360001
"879",123.610001,124.5,120.339996,121.080002,2158700,121.080002
"880",121.059998,122.190002,120.919998,120.959999,1102000,120.959999
"881",122.279999,125.080002,121.699997,125,1190500,125
"882",125,125.220001,123.239998,123.860001,1044900,123.860001
"883",123.330002,125.82,123.330002,125.019997,877400,125.019997
"884",125.339996,126.110001,124.690002,124.860001,897800,124.860001
"885",124.669998,127.970001,124.419998,124.919998,798700,124.919998
"886",125.519997,126.660004,124.989998,126.470001,732000,126.470001
"887",126.889999,128.100006,126.709999,127.940002,708900,127.940002
"888",127.910004,128.259995,127.290001,127.339996,634600,127.339996
"889",127.5,129.630005,126.68,129.529999,635200,129.529999
"890",129.529999,129.820007,128.190002,129.139999,457700,129.139999
"891",129.649994,129.820007,128.570007,128.759995,1049600,128.759995
"892",128.970001,129.460007,127.339996,128.25,650400,128.25
"893",128.610001,129.589996,128.25,129.210007,155800,129.210007
"894",129.350006,129.809998,128.149994,129.639999,290800,129.639999
"895",129.940002,129.990005,128.429993,128.869995,232400,128.869995
"896",129.110001,129.110001,127.610001,128.460007,337300,128.460007
"897",128.630005,129.369995,128.119995,128.710007,330400,128.710007
"898",128.419998,129.639999,128.199997,128.759995,537600,128.759995
"899",128.660004,129.970001,128.479996,129.039993,472900,129.039993
"900",129.5,130.690002,129.029999,129.520004,779000,129.520004
"901",129.889999,133.119995,129.75,133.009995,1007100,133.009995
"902",132.759995,133.330002,131.529999,132.580002,1055100,132.580002
"903",133.220001,133.820007,132.320007,132.490005,606200,132.490005
"904",132.820007,133.240005,132.309998,132.990005,430700,132.990005
"905",132.919998,133.970001,130,130.220001,685400,130.220001
"906",130.690002,133.020004,130.059998,132.600006,685000,132.600006
"907",132.490005,133.699997,132.419998,133.139999,444800,133.139999
"908",133,133.75,132.039993,133.720001,391300,133.720001
"909",133.440002,135.539993,133.229996,135.479996,830200,135.479996
"910",135.889999,136.440002,134.960007,135.990005,715500,135.990005
"911",136.160004,137.279999,135.25,136.020004,581100,136.020004
"912",135.020004,136.149994,133.600006,134.350006,588500,134.350006
"913",133.990005,134.419998,132.479996,132.559998,727900,132.559998
"914",132.960007,134.259995,131.979996,133.059998,859100,133.059998
"915",133,133.970001,131.610001,132.059998,781800,132.059998
"916",131.449997,131.740005,130.229996,130.300003,1058500,130.300003
"917",131.179993,132.339996,130.050003,132.289993,557600,132.289993
"918",130.919998,131.860001,129.779999,130.979996,762500,130.979996
