"","CELG.Open","CELG.High","CELG.Low","CELG.Close","CELG.Volume","CELG.Adjusted"
"459",78.089996,80.370003,77.889999,80.290001,8545800,40.145
"460",79.989998,80.419998,79,79.220001,7746200,39.610001
"461",78.889999,79.68,78.519997,79.650002,5094000,39.825001
"462",78.760002,79.529999,78.290001,79.25,4091800,39.625
"463",78.900002,79.389999,78.25,79.199997,8294000,39.599998
"464",80.160004,80.160004,78.510002,78.519997,5134000,39.259998
"465",78.720001,79.080002,78.360001,78.580002,3120000,39.290001
"466",79.209999,79.470001,77.870003,78.32,5498800,39.16
"467",78.639999,79.110001,77.709999,78.160004,3886400,39.080002
"468",78.309998,79.720001,78.309998,79.169998,4291000,39.584999
"469",79.099998,79.620003,78.870003,78.879997,4138800,39.439999
"470",78.75,80.110001,78.279999,78.589996,5522800,39.294998
"471",78.889999,79.910004,78.410004,79.099998,5890000,39.549999
"472",78.68,78.709999,77.040001,77.43,5785800,38.715
"473",77.489998,78.18,77.169998,77.349998,5079600,38.674999
"474",77.519997,78.660004,76.800003,77.910004,6147000,38.955002
"475",74.739998,75.980003,72.360001,72.919998,21029400,36.459999
"476",72.919998,73.559998,72.330002,73.379997,12074400,36.689999
"477",73.650002,73.860001,72.75,72.93,6717000,36.465
"478",72.980003,73.309998,71.870003,72.580002,9655600,36.290001
"479",72.18,72.470001,71.860001,71.970001,10130800,35.985001
"480",72.220001,72.260002,71.089996,71.400002,6894000,35.700001
"481",70.889999,71.209999,69.550003,69.809998,7558400,34.904999
"482",69.459999,70.480003,69.080002,70.139999,8377800,35.07
"483",69.650002,70.830002,69.18,70.769997,5730000,35.384998
"484",70.400002,70.769997,69.870003,70.419998,6872000,35.209999
"485",70.910004,71.330002,70.440002,70.650002,5949800,35.325001
"486",70.230003,71.080002,70.199997,70.790001,4951400,35.395
"487",70.440002,71.519997,70,71.110001,4592800,35.555
"488",71.120003,71.75,70.779999,71.199997,4811000,35.599998
"489",71.239998,71.309998,70.580002,70.720001,5612200,35.360001
"490",70.489998,70.989998,69.07,69.07,6866000,34.535
"491",69.279999,69.360001,67.57,68.099998,9067400,34.049999
"492",68.110001,69.510002,68.099998,69.419998,4938600,34.709999
"493",69.610001,70.470001,69.110001,69.650002,4204200,34.825001
"494",69.209999,69.379997,68.400002,69.080002,5067800,34.540001
"495",69,69.919998,68.300003,69.910004,6230000,34.955002
"496",70.050003,70.099998,68.709999,68.900002,5222800,34.450001
"497",69.080002,69.790001,68.580002,68.75,5163200,34.375
"498",68.410004,69.370003,68.279999,68.900002,5659200,34.450001
"499",68.739998,69.230003,68.110001,68.25,6608600,34.125
"500",67.440002,67.599998,64.980003,65.330002,9002800,32.665001
"501",64.93,65.690002,64.459999,64.889999,9371000,32.445
"502",64.760002,65.379997,64.169998,64.449997,5865600,32.224998
"503",64.68,65.43,64.589996,65.309998,5651600,32.654999
"504",66,66.18,64.959999,65.089996,4470000,32.544998
"505",64.910004,65.5,64.790001,65.040001,4511000,32.52
"506",65.389999,65.5,63.66,63.700001,7482400,31.85
"507",63.880001,64,62.759998,63.07,8039800,31.535
"508",63.959999,64.809998,63.43,63.59,11016000,31.795
"509",63.619999,66.029999,63.610001,65.910004,7027200,32.955002
"510",66.029999,66.419998,65.199997,66.160004,8572800,33.080002
"511",64.800003,66.389999,64.769997,65.93,5443400,32.965
"512",66.279999,67.629997,66.010002,67.620003,7159400,33.810001
"513",68.25,69.68,66.669998,67.160004,5799200,33.580002
"514",59.490002,60.900002,58.529999,59.450001,46798800,29.725
"515",60.07,61.709999,59.5,61.630001,15777200,30.815001
"516",61.169998,61.509998,60.900002,61.23,10351200,30.615
"517",62.119999,63.700001,61.790001,63.25,13438200,31.625
"518",63.18,63.959999,62.880001,63.490002,8174800,31.745001
"519",63.029999,63.09,61.369999,62.049999,7952400,31.025
"520",63.970001,64.5,63.259998,64.160004,8513800,32.080002
"521",64.669998,64.879997,63.959999,64.879997,4701000,32.439999
"522",64.879997,65.760002,64.220001,65.760002,3096200,32.880001
"523",65.660004,66,64.68,65.309998,4128200,32.654999
"524",65.110001,65.610001,64.400002,64.769997,3341400,32.384998
"525",64.809998,65.059998,64.449997,64.949997,3766000,32.474998
"526",65.099998,65.290001,63.869999,64.080002,4350000,32.040001
"527",63.849998,64.419998,62.889999,63.32,4367600,31.66
"528",62.549999,63.349998,61.889999,62.950001,9379000,31.475
"529",63.049999,65.440002,62.959999,65.269997,7594200,32.634998
"530",65.160004,66.400002,65.010002,66.150002,6913000,33.075001
"531",65.900002,67.169998,65.900002,66.82,7232000,33.41
"532",66.830002,67.75,66.349998,67.339996,4791200,33.669998
"533",67.449997,68.089996,66.93,67.980003,5794000,33.990002
"534",67.980003,68.139999,65.970001,66.419998,7854000,33.209999
"535",65.400002,66.059998,64.480003,65.779999,5687000,32.889999
"536",65.879997,66.379997,63.889999,64,7285000,32
"537",64.379997,65.849998,64.050003,65.279999,7119600,32.639999
"538",67.480003,68.800003,65.529999,67.489998,10398800,33.744999
"539",67.989998,71.419998,67.690002,70.599998,9523600,35.299999
"540",70.230003,70.760002,69.370003,69.400002,7069800,34.700001
"541",69.480003,70.220001,68.360001,68.459999,6894600,34.23
"542",69.290001,69.459999,68.110001,68.150002,6040000,34.075001
"543",67.949997,68.379997,66.870003,68.209999,8637600,34.105
"544",69.32,69.959999,68.690002,69.300003,5437800,34.650002
"545",69.660004,71.389999,69.379997,71.07,6278000,35.535
"546",71.150002,71.660004,70.790001,71.440002,5522400,35.720001
"547",71.349998,71.949997,70.800003,71.769997,5814600,35.884998
"548",71.5,71.949997,70.849998,71.25,3882600,35.625
"549",71.199997,72,70.980003,71.940002,3307000,35.970001
"550",71.870003,71.940002,70.75,71.849998,3031400,35.924999
"551",71.970001,71.970001,70.919998,71.120003,7016000,35.560001
"552",71.120003,71.849998,70.870003,70.910004,7429600,35.455002
"553",70.779999,71.010002,69.989998,70.239998,9662200,35.119999
"554",70.559998,70.559998,69,69.110001,8839600,34.555
"555",69.220001,70.900002,69.059998,70.809998,5547800,35.404999
"556",71,71.57,70.360001,71.330002,5472000,35.665001
"557",71.309998,71.849998,71.019997,71.599998,3962200,35.799999
"558",71.330002,71.599998,70.660004,71.470001,3843000,35.735001
"559",71.349998,72.529999,71.349998,72.040001,4171600,36.02
"560",71.900002,72.309998,71.019997,71.690002,3995600,35.845001
"561",71.690002,72.150002,71.18,72.019997,4399600,36.009998
"562",72.080002,72.339996,71.379997,71.629997,2213800,35.814999
"563",71.169998,71.580002,70.419998,70.830002,2326800,35.415001
"564",71.559998,72.32,71,72.040001,3035800,36.02
"565",71.389999,72.400002,70.800003,72.07,3925000,36.035
"566",71.849998,72,70.660004,70.959999,4681800,35.48
"567",72.029999,74.599998,72.029999,74.489998,9214400,37.244999
"568",75,75.730003,73.959999,75.440002,5721000,37.720001
"569",74.93,74.989998,73.230003,73.580002,5062000,36.790001
"570",73.379997,73.919998,73.25,73.620003,3108600,36.810001
"571",73.980003,74.43,73.599998,73.989998,2818800,36.994999
"572",74,75.449997,73.610001,75.089996,5055800,37.544998
"573",75.099998,76.32,74.400002,76.269997,7153400,38.134998
"574",75.610001,76.910004,75.279999,76.809998,5834400,38.404999
"575",76.540001,77.589996,76.5,76.919998,4745400,38.459999
"576",78.629997,78.629997,76.139999,76.989998,5203000,38.494999
"577",76.620003,77.5,76.400002,77.080002,3896600,38.540001
"578",77.139999,77.879997,77.029999,77.269997,6890000,38.634998
"579",76.629997,77.239998,76.300003,76.910004,3716400,38.455002
"580",77.059998,77.800003,76.089996,76.139999,4619600,38.07
"581",76.620003,77.5,75.919998,76.080002,4769000,38.040001
"582",76.300003,77.150002,75.970001,76.739998,3698600,38.369999
"583",76.32,76.849998,76.010002,76.400002,4430800,38.200001
"584",76.970001,77.849998,76.470001,76.779999,3224000,38.389999
"585",78.029999,78.830002,77.720001,78.419998,6427200,39.209999
"586",78.93,79.059998,78.220001,78.989998,4863800,39.494999
"587",79.230003,79.989998,79.019997,79.580002,4289600,39.790001
"588",80,81.239998,79.800003,80.290001,5910000,40.145
"589",80,80.419998,79.410004,80.290001,3398600,40.145
"590",79.519997,80.519997,79.309998,79.910004,4405000,39.955002
"591",79.190002,79.610001,76.059998,77.360001,11231600,38.68
"592",77.199997,78.199997,77.099998,77.720001,4520800,38.860001
"593",79.010002,79.75,78.25,78.419998,5770200,39.209999
"594",78.419998,78.419998,77.230003,77.970001,3644600,38.985001
"595",78.279999,78.449997,77.540001,78.199997,3221800,39.099998
"596",78.199997,79.389999,77.839996,78.809998,3496600,39.404999
"597",78.849998,78.959999,77.760002,78.480003,3583800,39.240002
"598",78.470001,78.639999,75.099998,75.160004,7295800,37.580002
"599",75.019997,75.550003,74.550003,75,4202800,37.5
"600",74.339996,75.489998,73.839996,74.050003,5271400,37.025002
"601",74.339996,74.830002,73.889999,74.059998,4811600,37.029999
"602",74.690002,75.5,74.059998,74.32,3741400,37.16
"603",74.139999,75.480003,74.139999,75.199997,4442600,37.599998
"604",75.419998,75.43,73.199997,73.349998,5047200,36.674999
"605",74.029999,75.239998,73.940002,74.809998,4180400,37.404999
"606",75.010002,75.010002,72.949997,73.040001,4263200,36.52
"607",72.860001,73.529999,72.550003,73.300003,4025600,36.650002
"608",73.779999,74.489998,73.230003,74.059998,3580600,37.029999
"609",73.419998,73.419998,71.790001,72.559998,4955400,36.279999
"610",72.290001,72.669998,71.25,71.300003,3412400,35.650002
"611",71.300003,73.010002,71.230003,71.5,5329800,35.75
"612",78.019997,78.459999,74.300003,75.660004,15055000,37.830002
"613",74.910004,76.129997,74.389999,74.400002,6259200,37.200001
"614",74.57,75.860001,74.349998,74.75,7747400,37.375
"615",74.730003,74.790001,73.339996,73.540001,7223000,36.77
"616",73.589996,75,73.269997,74.330002,8173200,37.165001
"617",75.239998,76.099998,74.25,75.18,7018800,37.59
"618",75.18,77.160004,74.489998,77.120003,5947000,38.560001
"619",77.620003,78.110001,77.57,77.860001,4406200,38.93
"620",77.769997,78.57,77.709999,78.510002,1792800,39.255001
"621",78.209999,78.839996,77.669998,78.790001,4856400,39.395
"622",78.709999,79.449997,78.059998,78.139999,5208400,39.07
"623",77.889999,78.989998,76.980003,78.889999,5031600,39.445
"624",79,79.800003,78.860001,79.389999,4701800,39.695
"625",79.629997,79.809998,78.379997,78.589996,6731400,39.294998
"626",78.75,79.800003,78.389999,78.660004,6421000,39.330002
"627",78.900002,79.940002,78.82,79.440002,7470000,39.720001
"628",79.349998,79.610001,78.400002,79.400002,4949800,39.700001
"629",79.279999,79.790001,78.830002,79.080002,3941400,39.540001
"630",79.029999,79.25,78.25,78.68,4017800,39.34
"631",78.769997,80.989998,78.68,80.5,9769600,40.25
"632",81.459999,82.779999,80.709999,82.080002,12201600,41.040001
"633",81.889999,82,81.150002,81.190002,6395000,40.595001
"634",80.870003,81.279999,79.290001,79.839996,5747200,39.919998
"635",79.669998,80.339996,79,79.360001,4700000,39.68
"636",79.389999,80.57,78.629997,80.440002,5528600,40.220001
"637",80.339996,80.949997,79.959999,80.029999,6692600,40.014999
"638",80.260002,80.629997,79.459999,79.699997,5896200,39.849998
"639",79.879997,80.330002,79.459999,80.019997,4574200,40.009998
"640",79.629997,79.760002,78.300003,79.699997,12070600,39.849998
"641",79.099998,79.440002,79.029999,79.269997,2838400,39.634998
"642",79.169998,79.540001,78.269997,78.709999,3252400,39.355
"643",78.529999,79.519997,77.620003,78.580002,4438400,39.290001
"644",78.010002,78.720001,77.699997,77.730003,3036800,38.865002
"645",77.790001,78.82,77.220001,78.470001,4876200,39.235001
"646",80.120003,81.099998,79.75,81.099998,8016000,40.549999
"647",81.379997,82.389999,81.099998,81.669998,5349200,40.834999
"648",82.029999,83.169998,81.599998,82.089996,5976400,41.044998
"649",82.099998,85.940002,81.330002,85.730003,17560200,42.865002
"650",87.639999,91.519997,87.209999,91.410004,22886800,45.705002
"651",91.040001,93.129997,90.389999,92.339996,12545400,46.169998
"652",92.559998,95.529999,92.25,95.480003,12992400,47.740002
"653",95.779999,96.330002,94.449997,96.300003,10395600,48.150002
"654",96.190002,97.709999,95.370003,97.669998,8441800,48.834999
"655",97.900002,99.510002,97.220001,99.389999,13214800,49.695
"656",99.199997,99.25,98.209999,98.860001,6883000,49.43
"657",98.900002,99.75,97.889999,98.190002,7671800,49.095001
"658",98.290001,100.120003,98.110001,100.029999,7560600,50.014999
"659",99.980003,100.050003,98.43,99.309998,8800800,49.654999
"660",97.919998,99.330002,96.660004,98.220001,8300400,49.110001
"661",97.93,98.769997,97.040001,97.489998,6837000,48.744999
"662",96.419998,99.900002,96.300003,99.760002,10363400,49.880001
"663",99,99.43,98.099998,98.949997,6262000,49.474998
"664",99.110001,99.589996,98.209999,99.199997,4951000,49.599998
"665",99,99.730003,97.849998,98.470001,6847200,49.235001
"666",98.169998,99.57,97.919998,98.959999,5816800,49.48
"667",99.940002,102.290001,99.190002,101.440002,10385400,50.720001
"668",100.050003,101.330002,97.980003,98.589996,7309000,49.294998
"669",99.089996,100.099998,98.440002,99.760002,5449200,49.880001
"670",99.540001,99.690002,97.25,97.889999,6554200,48.945
"671",98.400002,99.199997,96.779999,97.839996,5854400,48.919998
"672",98.849998,100.860001,97.910004,100.129997,7221800,50.064999
"673",100.870003,101.559998,99.349998,99.940002,6359600,49.970001
"674",100,100.419998,98.889999,98.959999,4430200,49.48
"675",99.07,99.400002,97.900002,99.07,4529800,49.535
"676",99.169998,100.199997,98.550003,99.510002,4828400,49.755001
"677",99.43,99.699997,98.540001,98.769997,5272600,49.384998
"678",98.75,100.559998,98.620003,100.459999,4742800,50.23
"679",101.989998,103.690002,100.389999,100.400002,12259800,50.200001
"680",100.290001,100.290001,97.849998,99.43,7427600,49.715
"681",99.589996,102.279999,99.449997,101.650002,6836200,50.825001
"682",101.839996,102,98.900002,99,6483600,49.5
"683",98.769997,100.5,98.75,99.449997,4743200,49.724998
"684",99.080002,101.639999,98.620003,101.040001,4923600,50.52
"685",101.050003,105.139999,100.849998,103.269997,12037800,51.634998
"686",103.25,105.82,102.529999,105.620003,7980200,52.810001
"687",103.169998,105.660004,102.5,105.559998,9731400,52.779999
"688",105.25,108.510002,105.18,108.370003,8085400,54.185001
"689",108.589996,110.800003,108.589996,110.029999,9501600,55.014999
"690",110.370003,110.370003,108.980003,110.18,5220200,55.09
"691",110.730003,111.800003,109.949997,111.360001,5473800,55.68
"692",111.480003,112.089996,110.669998,111.919998,6725000,55.959999
"693",112,113.879997,111.470001,113.720001,7281200,56.860001
"694",113.5,114,112.620003,113.07,6577200,56.535
"695",113.32,115.440002,113.32,114.279999,6025400,57.139999
"696",114.239998,114.290001,112.290001,112.400002,9938800,56.200001
"697",111.25,113.489998,108.010002,111.900002,6454000,55.950001
"698",112.379997,112.550003,110.290001,111.040001,5474200,55.52
"699",112.220001,112.709999,111.470001,112.32,4759200,56.16
"700",111.900002,112.870003,111.290001,112.029999,3788600,56.014999
"701",112.5,113.169998,111.809998,113.129997,3297800,56.564999
"702",112.889999,113.709999,111.07,111.790001,5213200,55.895
"703",112.5,113.389999,112.059998,112.470001,4729200,56.235001
"704",111.519997,113.459999,111.25,113.239998,4295600,56.619999
"705",113.449997,116.949997,113.139999,115.910004,6724600,57.955002
"706",116.510002,117.940002,116.290001,117.040001,5072000,58.52
"707",118.309998,118.779999,117.339996,117.790001,5817600,58.895
"708",117.870003,118.300003,114.519997,115.550003,6895400,57.775002
"709",116.129997,116.970001,114.760002,115.949997,3755800,57.974998
"710",116.099998,117.800003,115.010002,116.43,7115600,58.215
"711",116.669998,116.790001,115.260002,116.720001,4437600,58.360001
"712",116.889999,117.309998,115.730003,116.610001,3269200,58.305
"713",116.629997,120.839996,116.610001,120.809998,5174800,60.404999
"714",121.75,123.800003,121.610001,122.989998,6649600,61.494999
"715",122.980003,124.099998,122.32,123,5575400,61.5
"716",122.5,123.010002,120.230003,120.370003,6714200,60.185001
"717",122,123,120.400002,122.5,4945000,61.25
"718",121.440002,122.57,119.879997,121.339996,6024800,60.669998
"719",121.040001,121.339996,118.089996,119.080002,4385600,59.540001
"720",118.550003,122.879997,118.5,122.360001,6727800,61.18
"721",124.160004,127.57,123.550003,126.839996,7524800,63.419998
"722",127.809998,128.520004,125.379997,126,6476800,63
"723",124.489998,124.690002,116.800003,118.279999,13608600,59.139999
"724",120.5,121.050003,116.25,117.949997,10312800,58.974998
"725",118.07,121.010002,117.959999,120.339996,6498800,60.169998
"726",120.279999,120.919998,118.32,118.470001,7043400,59.235001
"727",119.459999,119.459999,116.849998,118.07,7734400,59.035
"728",117.919998,118.760002,116.279999,116.660004,6135600,58.330002
"729",116.230003,119.57,114.050003,119.260002,6690200,59.630001
"730",120.220001,121.900002,119.809998,121.639999,5766600,60.82
"731",121.059998,123.110001,121.029999,121.220001,5273400,60.610001
"732",121.919998,123.300003,121.349998,121.669998,6656200,60.834999
"733",121.760002,124.099998,121.529999,122.739998,5723600,61.369999
"734",122.269997,123.809998,121.599998,122.709999,4812800,61.355
"735",123.43,127.470001,123.239998,127.459999,6714200,63.73
"736",126.839996,131.130005,125.550003,129.660004,6848000,64.830002
"737",129.660004,131.820007,129.330002,130.169998,7575200,65.084999
"738",129.440002,131.410004,128.350006,129.630005,4864800,64.815002
"739",128.289993,128.830002,122.610001,123.480003,9907400,61.740002
"740",124.559998,125.050003,120.349998,124.910004,8244600,62.455002
"741",124.599998,125.169998,122.550003,123.120003,4486800,61.560001
"742",123.239998,124.370003,122.410004,123.5,4803800,61.75
"743",124.110001,128.350006,122.559998,123.440002,8399800,61.720001
"744",121.5,124.970001,120.550003,123.639999,4736600,61.82
"745",122.610001,123.709999,121.660004,122.580002,4573200,61.290001
"746",124.519997,126.150002,123.860001,124.589996,4855000,62.294998
"747",123.599998,124.279999,121.57,123.089996,4293400,61.544998
"748",122.879997,125.419998,122.650002,124.550003,5101000,62.275002
"749",124.510002,127.239998,123.529999,123.650002,10479000,61.825001
"750",124.120003,124.720001,117.07,120.889999,9430400,60.445
"751",120.919998,121.440002,116.760002,117.769997,7382400,58.884998
"752",117.029999,118.150002,111.779999,112.199997,10640400,56.099998
"753",112.010002,115.660004,111.5,115.559998,8442600,57.779999
"754",116.93,120.580002,116.919998,120.410004,7099000,60.205002
"755",120.910004,121,117.709999,117.830002,4792400,58.915001
"756",116.510002,119.889999,116.019997,118.75,4660600,59.375
"757",122.800003,123.449997,118,118.110001,7596200,59.055
"758",118.980003,120.529999,117.080002,120.260002,4610800,60.130001
"759",120.190002,121.309998,118.470001,119.360001,3700200,59.68
"760",120.43,121.269997,117.349998,117.699997,4440200,58.849998
"761",118.279999,120.449997,117.720001,120.239998,3656000,60.119999
"762",120,120.239998,116.830002,116.889999,3592000,58.445
"763",115.860001,116.309998,113.07,113.510002,6500600,56.755001
"764",114.220001,115.800003,111.709999,113.889999,10233400,56.945
"765",112.519997,114.839996,110.529999,113,6670000,56.5
"766",114.400002,115,113.099998,114.550003,4213000,57.275002
"767",115.830002,118.879997,115,118.129997,5327800,59.064999
"768",119.419998,119.900002,117.629997,118.400002,4129800,59.200001
"769",117.459999,119.470001,116.709999,116.980003,5437400,58.490002
"770",119.300003,120.75,118.150002,118.910004,4654800,59.455002
"771",119,121.129997,118.93,120.260002,4747200,60.130001
"772",119.489998,121.989998,119.050003,120.93,2462000,60.465
"773",121.610001,122.769997,121,122.480003,2706200,61.240002
"774",123,124.68,121.300003,121.940002,3988000,60.970001
"775",123.18,124.879997,121.550003,124.650002,4385800,62.325001
"776",124.669998,125.279999,123.199997,125.080002,3729400,62.540001
"777",133.100006,136.360001,131.669998,134.919998,12045000,67.459999
"778",134.710007,136.360001,132.660004,134.559998,8025800,67.279999
"779",135.190002,135.539993,133.520004,134.940002,4152200,67.470001
"780",135.369995,135.5,132.75,135.050003,5160800,67.525002
"781",135.979996,137.800003,135.020004,136.610001,4322000,68.305
"782",133.029999,133.940002,130.220001,133.050003,11156200,66.525002
"783",133,136.449997,131.910004,135.889999,7003400,67.945
"784",138.199997,138.669998,136.449997,138.080002,4466600,69.040001
"785",138.5,138.770004,135.059998,135.080002,4024600,67.540001
"786",135.410004,136.470001,134.300003,135.990005,4328800,67.995003
"787",139.020004,140.789993,135.809998,140.649994,6111000,70.324997
"788",138.699997,144.149994,138.25,143.940002,7829400,71.970001
"789",142,143.789993,141.619995,142.660004,3949600,71.330002
"790",143.720001,146.220001,143.490005,145.369995,5733400,72.684998
"791",147.100006,148.979996,145.630005,146.860001,6118600,73.43
"792",148.179993,149.919998,147.190002,148.789993,4910800,74.394997
"793",148.869995,149,145.580002,147.350006,4660000,73.675003
"794",146.889999,148.279999,146,146.830002,3094000,73.415001
"795",146.130005,146.470001,141,141.740005,6437400,70.870003
"796",141.839996,144.110001,139.429993,142.649994,5624200,71.324997
"797",143.990005,144.300003,141.809998,142,3665000,71
"798",141.710007,144.210007,141.410004,142.070007,2267000,71.035004
"799",141.440002,142.070007,139.660004,140.830002,2440400,70.415001
"800",141.029999,141.199997,136.740005,137.649994,5837200,68.824997
"801",138.449997,139.669998,137.229996,137.380005,2724400,68.690002
"802",135.619995,136.039993,132.75,133.509995,4826400,66.754997
"803",132.869995,134.449997,131.520004,132.490005,4989600,66.245003
"804",132.110001,135.75,132.110001,132.440002,3530200,66.220001
"805",132.970001,136.850006,132.570007,135.740005,4352600,67.870003
"806",135.039993,139.770004,134.740005,137.570007,5340000,68.785004
"807",137.960007,139,136.649994,137.910004,2545800,68.955002
"808",138.619995,139.389999,137.130005,138.270004,3363200,69.135002
"809",138.710007,142.970001,137.660004,141.160004,5140000,70.580002
"810",139.360001,139.929993,136.600006,136.960007,5302000,68.480003
"811",136.789993,139.820007,135.509995,139.100006,5303800,69.550003
"812",138.570007,143,138,142.580002,4882600,71.290001
"813",143,143,139.279999,139.979996,4340000,69.989998
"814",141.770004,144.729996,141.419998,143.009995,4797600,71.504997
"815",143.369995,146.210007,142.149994,146.070007,5377200,73.035004
"816",146.229996,147.759995,145.009995,145.589996,4272000,72.794998
"817",146.25,148.389999,143.270004,146.970001,6444200,73.485001
"818",147.059998,148.720001,147.059998,148.470001,4869600,74.235001
"819",150.289993,151,147.820007,148.740005,3923400,74.370003
"820",149.410004,149.559998,146.899994,149.559998,3631000,74.779999
"821",149,150.929993,148,149.639999,3396200,74.82
"822",149.589996,149.75,147.580002,149.479996,2972000,74.739998
"823",150.800003,151.199997,147.369995,148.039993,5268400,74.019997
"824",148.160004,148.539993,145.5,147.039993,5304200,73.519997
"825",146.910004,150.149994,145.770004,148.669998,6865400,74.334999
"826",149.5,149.789993,146.770004,148.520004,4687600,74.260002
"827",149,151.949997,148.110001,149.860001,12962800,74.93
"828",149.339996,149.830002,145.449997,146.779999,4840800,73.389999
"829",146.630005,147.679993,144.009995,146.440002,5924200,73.220001
"830",147.240005,148.020004,145.550003,145.559998,3898000,72.779999
"831",146.139999,150.050003,146.020004,149.889999,5928600,74.945
"832",148.339996,154.990005,147.949997,154.610001,8388800,77.305
"833",152.369995,156.039993,151.770004,154.139999,7226600,77.07
"834",154.699997,157.210007,153.589996,157.199997,5331200,78.599998
"835",155.75,157.5,155,155.929993,3595800,77.964996
"836",155.5,155.949997,150.460007,152.619995,5597400,76.309998
"837",152.880005,157.949997,152.880005,157.270004,5451000,78.635002
"838",155.25,157.110001,153.740005,153.869995,5739600,76.934998
"839",154.470001,155.240005,148.240005,148.529999,7739800,74.264999
"840",148.919998,150.320007,143.130005,146.869995,10726400,73.434998
"841",150.169998,153.050003,149.929993,152.550003,5904000,76.275002
"842",152.399994,154.779999,151.550003,153.169998,4113600,76.584999
"843",151.669998,154.449997,150.520004,154.339996,3720400,77.169998
"844",153.639999,156.990005,153.619995,155.25,5007600,77.625
"845",156.059998,158.440002,156,158.330002,4974200,79.165001
"846",158,160,157.130005,160,4443000,80
"847",158.649994,160.580002,158.330002,160.550003,7098400,80.275002
"848",161.490005,161.639999,158.25,159.229996,3898400,79.614998
"849",160,161.240005,157.449997,160.839996,4632000,80.419998
"850",159.460007,160.669998,157.160004,160,4763800,80
"851",158.889999,160,156.039993,157.960007,7671600,78.980003
"852",157.669998,159.289993,154.600006,155.740005,6450400,77.870003
"853",156,157.559998,155.160004,156.229996,5067200,78.114998
"854",156.770004,157.190002,154.149994,155.309998,4970000,77.654999
"855",155.899994,157,150.309998,151.320007,6493200,75.660004
"856",151.789993,152.929993,147.229996,148.490005,6581200,74.245003
"857",149.270004,151.449997,149.059998,151.309998,4730200,75.654999
"858",151.940002,152.889999,150.259995,150.720001,4761000,75.360001
"859",149.630005,152.190002,148.600006,150.740005,4742400,75.370003
"860",151.039993,151.990005,144.369995,144.490005,10130400,72.245003
"861",147.089996,149.679993,142.100006,144.990005,11358400,72.495003
"862",145.889999,149.970001,145.229996,148.919998,6421600,74.459999
"863",149,149.970001,147.399994,148.479996,3641000,74.239998
"864",147.740005,149.5,146.520004,149.410004,5173400,74.705002
"865",147.369995,149.940002,147.110001,149.279999,6963200,74.639999
"866",149.289993,150.740005,148.529999,150,4821800,75
"867",149.899994,151.449997,148.089996,151.110001,5087800,75.555
"868",151.490005,155.25,151.210007,152.979996,6488200,76.489998
"869",153.429993,154.600006,152.179993,154.440002,6310600,77.220001
"870",154.639999,157.089996,154.139999,155.529999,4673000,77.764999
"871",156.179993,159.429993,156,158.610001,5382800,79.305
"872",161,164,160.449997,163.330002,7240800,81.665001
"873",164.729996,165.740005,162.630005,163.960007,6611800,81.980003
"874",164.679993,164.919998,162.149994,163.429993,5218000,81.714996
"875",163.720001,163.949997,160.710007,161.520004,3968200,80.760002
"876",161.830002,162.570007,161.580002,161.770004,2157800,80.885002
"877",161.869995,163.179993,160.309998,163.110001,3663000,81.555
"878",161.699997,162.679993,159.589996,159.929993,4822600,79.964996
"879",159.5,161.449997,158.050003,160.070007,3588200,80.035004
"880",163.320007,166,162.259995,164.509995,6561600,82.254997
"881",167.179993,167.25,163.940002,166.429993,5094000,83.214996
"882",170.470001,173.800003,168.570007,170.009995,10049000,85.004997
"883",170.529999,172.949997,168.240005,170.770004,6800600,85.385002
"884",169.279999,170.490005,165.710007,166.050003,6152800,83.025002
"885",165.360001,168.320007,165,165.520004,4248800,82.760002
"886",166.809998,166.850006,164,164.899994,5404000,82.449997
"887",166,167.789993,163.289993,163.380005,4915400,81.690002
"888",164.039993,164.169998,160,160.789993,5242400,80.394997
"889",161.029999,162.490005,157.179993,162.479996,7033000,81.239998
"890",162.190002,164.300003,162,164.020004,4332800,82.010002
"891",164.699997,168,164.610001,167.479996,7287000,83.739998
"892",168.759995,169.699997,167,168.350006,3496000,84.175003
"893",167.690002,168.339996,166.050003,167.419998,1640400,83.709999
"894",167.389999,169.839996,167.380005,169.139999,2438800,84.57
"895",169.210007,170.470001,168.300003,168.929993,2514800,84.464996
"896",168.889999,169.949997,168,168.979996,2481800,84.489998
"897",168.779999,170.089996,167.809998,168.970001,2980800,84.485001
"898",169.009995,172.339996,168.169998,171.940002,4755400,85.970001
"899",171.490005,171.789993,169.300003,169.809998,3179600,84.904999
"900",165.889999,166.850006,160.5,162.619995,9219200,81.309998
"901",164.940002,166.820007,164.330002,164.610001,5670000,82.305
"902",164.899994,168.550003,164.039993,167.460007,5318000,83.730003
"903",168.669998,171,167.300003,168.699997,3592000,84.349998
"904",168.75,169.860001,164.539993,169.809998,5568000,84.904999
"905",170.470001,174.660004,163.029999,164.899994,15715000,82.449997
"906",165.339996,167.630005,162.699997,167.039993,7789800,83.519997
"907",167.800003,168,164.949997,165.350006,5627400,82.675003
"908",165.050003,167.610001,165,167.600006,4547400,83.800003
"909",165.270004,168.399994,165.270004,167.039993,6706200,83.519997
"910",168.070007,168.740005,165.699997,168.550003,4817000,84.275002
