"","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"454",64,64.160004,63.09,63.110001,4345200,58.360531
"455",63.200001,64.790001,62.849998,64.699997,5285400,59.830869
"456",63.419998,64.07,63,63.950001,4196600,59.137315
"457",64.370003,64.489998,63.599998,64.489998,3385400,59.636674
"458",64.239998,64.849998,63.950001,64.720001,3576700,59.849368
"459",64.459999,64.790001,63.939999,64.699997,3235600,59.830869
"460",64.190002,64.599998,63.790001,63.869999,3979200,59.063334
"461",63.549999,64.239998,63.16,63.529999,3265100,58.748921
"462",62.48,63.110001,62.360001,62.639999,3203800,57.925901
"463",62.689999,62.75,61.59,61.75,4150800,57.10288
"464",62.75,62.82,62.220001,62.470001,2981700,57.768696
"465",62.57,63.57,62.32,63.41,3263800,58.637953
"466",62.84,62.84,61.25,61.279999,3869200,57.027988
"467",61.900002,62.549999,61.439999,62.139999,3559500,57.828316
"468",62.52,63.669998,62.5,63.41,3728500,59.010195
"469",63.52,64.839996,63.310001,63.779999,4313900,59.354521
"470",63.959999,64.839996,63.959999,64.599998,5543600,60.117624
"471",64.610001,65.459999,64.489998,65.379997,6729200,60.843501
"472",64.559998,65.050003,64.209999,64.980003,4297300,60.471262
"473",65,65.610001,64.82,65.57,3335800,61.02032
"474",65.989998,66.269997,65.410004,66.260002,3548000,61.662446
"475",66,67.260002,65.910004,67.220001,3361700,62.555834
"476",67.43,67.470001,66.529999,66.730003,3843400,62.099835
"477",66.690002,66.919998,65.93,66.32,2484600,61.71828
"478",66.459999,67.889999,66.379997,67.330002,3397500,62.658202
"479",66.919998,66.980003,66.099998,66.730003,2227400,62.099835
"480",66.790001,66.82,66.089996,66.269997,2336000,61.671747
"481",65.959999,66.120003,65.059998,65.260002,2317600,60.731832
"482",65.169998,66.360001,65.080002,66.050003,2081100,61.467018
"483",65.800003,66.07,65.150002,65.889999,2629000,61.318116
"484",65.160004,65.269997,64.349998,64.629997,3475900,60.145541
"485",65.330002,66.07,65.220001,65.529999,2324200,60.983095
"486",64.989998,65.849998,64.449997,65.480003,3196000,60.936568
"487",64.550003,65.089996,64.220001,64.260002,3732500,59.801219
"488",64.160004,64.379997,63.209999,63.389999,3683900,58.991583
"489",63.41,64.230003,62.52,62.52,3639800,58.18195
"490",62.419998,62.759998,61.639999,61.639999,3472900,57.363009
"491",61.869999,62.189999,61.040001,61.330002,3591900,57.074521
"492",61.389999,62.650002,61.080002,62.259998,3106100,57.939989
"493",62.43,63.18,61.529999,62.02,3299000,57.716643
"494",61.619999,62.049999,60.790001,61.91,3942200,57.614275
"495",62.25,62.310001,61.259998,62.200001,2638200,57.884154
"496",62.02,62.610001,61.860001,62.09,1829200,57.781786
"497",62.52,62.869999,62.139999,62.799999,2081300,58.442521
"498",62.310001,62.360001,61.040001,61.349998,2412400,57.093131
"499",61.439999,62.009998,60.59,61.419998,2990100,57.158273
"500",60.200001,60.34,57.919998,58.07,4249900,54.04072
"501",58.310001,58.34,56.5,56.84,4050700,52.896066
"502",56.610001,57.98,56.560001,57.23,3130400,53.259004
"503",57.91,58.700001,57.360001,58.700001,3454300,54.627007
"504",59.220001,59.639999,58.540001,58.630001,4203500,54.561865
"505",58.27,59.389999,57.849998,59.349998,2823500,55.231904
"506",59.720001,60.09,58.119999,58.169998,2852600,54.13378
"507",55.939999,57.5,55.599998,57.5,7561400,53.51027
"508",57.360001,58.75,57.25,57.810001,4045600,53.798762
"509",57.98,58.220001,57.389999,57.900002,3392000,53.882517
"510",58.450001,59.009998,57.990002,59.009998,3665700,54.915495
"511",58.709999,58.970001,57.970001,58.060001,3758500,54.031415
"512",58.450001,59.720001,58.220001,59.540001,3189800,55.408723
"513",59.57,60.200001,58.919998,59.860001,3380500,55.706519
"514",60.049999,60.599998,58.560001,58.639999,2378300,54.571169
"515",59.02,59.360001,58.419998,59.150002,2293200,55.045784
"516",58.400002,58.619999,57.689999,58.560001,2824300,54.496722
"517",58.700001,59.189999,58.040001,58.860001,2763800,54.775905
"518",59.040001,59.779999,58.560001,59.599998,1824700,55.464557
"519",59.200001,59.59,58.509998,59.509998,2195500,55.380802
"520",60.950001,61.110001,60.310001,61.110001,2905300,56.869785
"521",61.66,62.139999,60.849998,61.490002,2251100,57.223419
"522",61.470001,62.310001,61.470001,62.139999,1365300,57.828316
"523",61.759998,62.130001,60.990002,61.09,1906700,56.851173
"524",60.400002,61.099998,60.400002,60.700001,1581500,56.488234
"525",60.450001,60.810001,59.799999,60.240002,1785100,56.060153
"526",60.560001,61.119999,59.549999,59.66,3121200,55.520395
"527",59.799999,61.57,59.790001,61.41,3360600,57.148969
"528",60.360001,60.68,60.139999,60.349998,2535100,56.162517
"529",60.279999,61.509998,59.950001,61.419998,2511700,57.539649
"530",61.490002,61.490002,60.91,61.110001,1409200,57.249237
"531",61.48,61.709999,60.779999,61.59,2957200,57.698911
"532",61.209999,61.419998,60.369999,61.009998,4575100,57.155552
"533",60.860001,62.139999,60.77,61.310001,3730700,57.436602
"534",60.759998,60.790001,59.110001,59.139999,5441200,55.403695
"535",58.48,58.5,56.759998,57.610001,6388700,53.970357
"536",57.77,57.970001,56.84,57.369999,4764800,53.745518
"537",57.5,58.060001,57.330002,57.669998,4165300,54.026564
"538",58.639999,58.84,57.970001,58.439999,4988200,54.747918
"539",58.77,59.900002,58.43,59.560001,5950200,55.797162
"540",59.349998,60.040001,59.02,59.82,2544800,56.040734
"541",59.52,59.82,59.080002,59.099998,4061400,55.366221
"542",59.200001,59.709999,58.98,59.099998,3284900,55.366221
"543",58.349998,58.560001,57.799999,58.5,3973400,54.804129
"544",59.400002,60.459999,59.18,60.25,3080200,56.443568
"545",60.650002,60.73,60.07,60.130001,1870800,56.331151
"546",60.41,61.290001,60.150002,60.77,1872200,56.930717
"547",60.52,61.18,60.200001,61.040001,2171400,57.183659
"548",60.889999,61.25,60.52,60.77,1825600,56.930717
"549",60.560001,60.84,60.040001,60.73,1653000,56.893243
"550",60.48,60.610001,59.869999,60.419998,1253800,56.602827
"551",60.700001,60.860001,60.27,60.43,1347000,56.612197
"552",60.290001,61.279999,60.16,60.970001,2047000,57.118082
"553",61,61.77,60.77,61.549999,1906700,57.661437
"554",61.790001,62.099998,61.349998,62.049999,1727500,58.129849
"555",61.950001,62.060001,61.560001,61.689999,2084800,57.792592
"556",61.900002,63.049999,61.779999,62.200001,2767800,58.270373
"557",61.959999,62.68,61.689999,62.16,2060400,58.2329
"558",62.110001,62.189999,61.700001,61.830002,1853300,57.92375
"559",61.639999,62.389999,61.639999,62.049999,1365200,58.129849
"560",62.34,62.709999,62,62.009998,2366000,58.092375
"561",61.849998,62.43,61.669998,61.970001,1986200,58.054905
"562",62.150002,62.82,62.139999,62.57,1259100,58.616997
"563",62.099998,62.259998,61.650002,62.040001,1177600,58.120482
"564",62.299999,62.740002,61.950001,62.16,1513000,58.2329
"565",62.029999,62.540001,61.799999,62.34,1441200,58.401528
"566",62.220001,62.459999,61.84,61.84,1349100,57.933117
"567",61.98,63.130001,61.939999,63.009998,3421400,59.029198
"568",63.290001,64,63.09,63.799999,2548500,59.769288
"569",64.160004,64.809998,63.860001,63.880001,2781400,59.844236
"570",64.029999,64.370003,63.790001,63.959999,2276300,59.91918
"571",64.160004,64.610001,63.950001,64.150002,2159100,60.097178
"572",64.019997,65.919998,63.66,65.739998,4091200,61.586723
"573",65.839996,67.040001,64.919998,66.779999,4270600,62.56102
"574",66.480003,66.75,65.449997,65.660004,2412400,61.511783
"575",65.660004,66.139999,65.410004,65.669998,2425200,61.521146
"576",65.669998,66.489998,65.470001,66.160004,3368000,61.980194
"577",65.639999,65.889999,65.089996,65.739998,2806100,61.586723
"578",66.419998,66.519997,65.839996,65.849998,4485900,61.689774
"579",65.459999,65.980003,65.349998,65.589996,2090600,61.446198
"580",65.650002,66.110001,64.540001,64.540001,3349200,60.462539
"581",64.620003,64.760002,63.450001,63.509998,5162800,59.497609
"582",63.73,64.269997,63.400002,63.830002,2698800,59.797395
"583",63.549999,63.59,62.990002,63.099998,3503400,59.113512
"584",63.470001,63.810001,62.639999,62.759998,2890200,58.794992
"585",63.540001,64.150002,63.330002,63.939999,4219900,59.900443
"586",64.199997,64.599998,63.900002,64.379997,2519400,60.312644
"587",64.769997,64.93,64.339996,64.75,3578900,60.659271
"588",65.25,65.730003,64.559998,64.800003,3288500,60.706115
"589",64.419998,64.800003,64.260002,64.489998,1503400,60.415695
"590",64.550003,64.769997,64.330002,64.400002,2905900,60.331384
"591",64.739998,64.830002,64.349998,64.550003,2391100,60.471909
"592",65.099998,65.190002,64.75,64.949997,2384200,60.846632
"593",63.330002,63.900002,62.27,62.73,3984600,59.131052
"594",62.990002,63.139999,62.349998,62.93,3014500,59.319578
"595",61.299999,61.599998,59.939999,60.400002,10576300,56.934731
"596",60.009998,60.16,59.009998,59.77,11395900,56.340874
"597",59.73,60.330002,59.639999,59.84,5057100,56.406858
"598",59.830002,59.91,59.18,59.419998,3281200,56.010952
"599",59.259998,59.41,58.549999,59.09,3140600,55.699887
"600",58.330002,58.799999,58.040001,58.639999,4315300,55.275703
"601",58.990002,59.110001,57.939999,58,4008300,54.672422
"602",58.5,58.73,57.740002,58.439999,4653200,55.087177
"603",58.419998,58.529999,57.650002,57.759998,2895700,54.44619
"604",57.959999,58.470001,57.52,58.200001,2699200,54.860948
"605",58.16,59.330002,57.77,59.25,3956300,55.850707
"606",59.73,59.75,59,59.189999,3094000,55.794148
"607",58.93,58.93,57.700001,58.73,3011800,55.36054
"608",58.880001,59.650002,58.810001,59.080002,4008000,55.690462
"609",58.25,58.330002,56.41,56.599998,7921500,53.352741
"610",56.75,57.650002,56.25,56.25,3646400,53.022823
"611",56.110001,56.810001,56.02,56.259998,2661500,53.032248
"612",56.509998,56.740002,56.119999,56.310001,1507200,53.079382
"613",55.889999,56.330002,54.869999,54.959999,5579100,51.806832
"614",55.150002,55.25,53.400002,53.689999,7488400,50.609694
"615",53.82,54.799999,53.75,54.369999,5109900,51.250682
"616",54.470001,54.57,53.360001,54.34,6198100,51.222404
"617",55.07,55.41,54.639999,54.91,3257800,51.759701
"618",54.880001,55.470001,54.650002,54.799999,3798200,51.656012
"619",54.830002,54.98,54.27,54.810001,2915200,51.66544
"620",55.009998,55.779999,54.84,55.75,1734800,52.551509
"621",55.490002,55.66,55.040001,55.549999,2861500,52.362983
"622",55.470001,55.93,54.959999,55.029999,2947700,51.872816
"623",54.75,55.380001,54.369999,55.349998,3136200,52.174457
"624",55.48,55.740002,55.209999,55.349998,2294500,52.174457
"625",55.459999,56.360001,55.25,56.139999,4378900,52.919133
"626",56.380001,56.459999,55.139999,55.310001,4484500,52.136754
"627",55.169998,55.560001,54.34,55.080002,4250700,51.91995
"628",55.419998,56.380001,55.369999,55.889999,4416200,52.683476
"629",55.900002,55.939999,55.02,55.330002,3861100,52.155607
"630",55.709999,55.860001,55.330002,55.799999,4521500,52.59864
"631",55.700001,56.02,55.490002,55.880001,3364900,52.674052
"632",55.919998,56.669998,55.77,56.240002,3711000,53.013398
"633",56.349998,56.990002,56.200001,56.700001,4329300,53.447006
"634",56.560001,56.810001,56.369999,56.540001,3851800,53.296186
"635",56.360001,56.810001,55.75,55.849998,3557900,52.64577
"636",56.200001,57.919998,56.060001,57.869999,3844400,54.549879
"637",57.900002,59.580002,57.57,59.52,9490300,56.105217
"638",59.880001,59.880001,58.630001,58.630001,4391800,55.266279
"639",58.630001,59.209999,58.549999,59.169998,3746800,55.775295
"640",58.110001,58.700001,57.709999,58.310001,5403700,54.964638
"641",58.23,58.68,58.119999,58.57,1315600,55.20972
"642",58.619999,58.77,57.66,58.049999,2169200,54.719553
"643",58.060001,58.279999,57.369999,57.950001,2467100,54.625291
"644",57.470001,58.150002,57.389999,57.459999,1729100,54.163402
"645",57.419998,58.32,57.200001,58.310001,2640400,54.964638
"646",59.509998,59.639999,58.959999,59.540001,4558700,56.12407
"647",59.540001,59.919998,59.23,59.75,3822200,56.322021
"648",59.93,60.57,59.540001,60.48,2859900,57.010139
"649",60.25,61.200001,60.080002,61.029999,3987900,57.528584
"650",60.810001,60.880001,60.049999,60.25,2875300,56.793335
"651",59,60.560001,58.959999,60.169998,6196700,56.717923
"652",60.5,61.150002,60.25,61.139999,3386000,57.632273
"653",60.970001,60.970001,59.77,60.049999,2770300,56.977574
"654",59.93,60.09,59.220001,59.450001,3241200,56.408274
"655",59.119999,59.84,59.09,59.77,2553100,56.711901
"656",59.75,60.080002,59.349998,59.779999,3483000,56.721388
"657",61.009998,62.380001,60.700001,62.009998,7112300,58.837291
"658",62.259998,62.389999,61.27,61.84,3564200,58.675991
"659",61.700001,62.25,61.509998,62.119999,3078600,58.941663
"660",61.41,61.970001,61.41,61.84,3008500,58.675991
"661",61.93,62.18,61.459999,61.860001,4158200,58.694968
"662",62.049999,62.380001,61.799999,61.970001,2607600,58.79934
"663",61.990002,62.310001,61.439999,61.970001,2557500,58.79934
"664",61.330002,62.16,61.240002,61.91,1989500,58.742409
"665",61.900002,62.029999,61.470001,61.82,1835100,58.657014
"666",61.790001,62.02,61.43,61.799999,2968000,58.638036
"667",62.220001,63.34,62.080002,63.200001,3416000,59.966408
"668",62.779999,62.98,62.32,62.490002,2430300,59.292735
"669",62.950001,63.400002,62.669998,63.189999,2132900,59.956917
"670",62.669998,63.419998,62.669998,63.34,6757400,60.099244
"671",63.25,63.849998,62.98,63.650002,2742900,60.393384
"672",63.57,63.709999,63.23,63.349998,2197600,60.108731
"673",63.490002,64.099998,63.310001,64,2571900,60.725475
"674",64.150002,64.889999,63.73,64.769997,3038200,61.456076
"675",64.800003,64.82,63.939999,64.169998,1704200,60.886776
"676",63.889999,64.220001,63.700001,63.869999,2176000,60.602126
"677",64.160004,64.230003,63.73,63.869999,2413800,60.602126
"678",63.959999,64,63.400002,63.509998,2933000,60.260544
"679",63.369999,63.57,63.02,63.169998,4372300,59.93794
"680",62.919998,63.59,62.349998,62.389999,4956800,59.197849
"681",62.779999,62.98,62.209999,62.900002,3342400,59.681758
"682",63.25,63.25,60.82,60.82,3890300,57.708178
"683",61.130001,61.290001,60.369999,61.139999,3306300,58.011805
"684",61.130001,61.799999,60.84,61.68,2511700,58.524177
"685",61.639999,62.610001,61.57,62.389999,3825700,59.197849
"686",62.02,62.939999,61.52,62.779999,3522200,59.567895
"687",62.639999,63.580002,62.419998,63.52,2322100,60.270035
"688",63.900002,64.360001,63.369999,63.66,5066600,60.402871
"689",64.099998,64.459999,63.360001,64.160004,3746400,60.877292
"690",64.300003,64.989998,64.160004,64.809998,2665500,61.49403
"691",65.029999,65.190002,64.440002,65.019997,3631900,61.693284
"692",65.029999,65.900002,64.949997,65.870003,1991900,62.4998
"693",65.779999,65.870003,65.110001,65.419998,1747300,62.07282
"694",65.550003,65.989998,65.300003,65.93,1643300,62.556728
"695",66.019997,66.480003,65.82,66.260002,2127700,62.869846
"696",66,66.93,65.839996,66.800003,3445500,63.382218
"697",65.900002,66.470001,65.519997,66.25,2055800,62.860355
"698",66.279999,66.650002,65.709999,66.25,2333900,62.860355
"699",66.629997,66.93,66.440002,66.699997,2279800,63.287328
"700",66.330002,66.620003,65.830002,66.029999,2724500,62.65161
"701",66.190002,66.480003,65.970001,66.209999,1950300,62.822401
"702",66.440002,66.629997,65.730003,66.139999,1684900,62.755983
"703",66.629997,66.639999,66.080002,66.279999,1681500,62.888819
"704",65.900002,66.269997,65.529999,66.190002,2342200,62.803427
"705",66.059998,66.580002,65.800003,66.5,2089500,63.097564
"706",66.410004,66.550003,65.610001,65.790001,1259300,62.423892
"707",66.150002,66.870003,65.959999,66.809998,3206100,63.391701
"708",66.68,66.760002,64.910004,65.129997,3052800,61.797657
"709",65.379997,65.989998,65,65.599998,2481200,62.243611
"710",64.730003,65.349998,64.209999,65.239998,1848900,61.902029
"711",65.150002,66.089996,64.790001,66.07,1695100,62.689565
"712",66.129997,66.669998,65.980003,66.349998,2278100,62.955237
"713",66.589996,67.32,66.529999,67.190002,2891500,63.752263
"714",67.279999,67.57,66.959999,67.309998,2878800,63.866119
"715",66.330002,66.480003,65.629997,65.809998,2716500,62.853736
"716",65.690002,66.510002,63.740002,63.75,3143200,60.886276
"717",64.279999,64.860001,63.689999,64.790001,3717500,61.879559
"718",65.610001,66.25,64.470001,65.050003,5697800,62.127881
"719",65.260002,65.949997,64.760002,65.239998,4073500,62.309341
"720",65.5,65.559998,64.93,65.230003,3972000,62.299796
"721",65.43,65.709999,65.110001,65.410004,2835200,62.47171
"722",65.559998,67.440002,65.18,67.209999,4874800,64.190848
"723",67.339996,68.470001,67,68.440002,4529600,65.365598
"724",68.690002,69.650002,68.519997,68.699997,6241300,65.613913
"725",68.610001,68.980003,67.889999,68.099998,3146200,65.040868
"726",68.169998,68.57,68.029999,68.410004,2656900,65.336947
"727",68.220001,68.339996,67.540001,67.879997,4437400,64.830749
"728",67.800003,67.980003,67.080002,67.169998,2585300,64.152644
"729",67.220001,67.550003,67.029999,67.18,2393700,64.162197
"730",67.919998,68.57,67.900002,68.110001,2596800,65.05042
"731",68.120003,68.459999,67.980003,68.260002,2605900,65.193684
"732",68.470001,68.860001,68.010002,68.760002,2611600,65.671223
"733",68.68,69.029999,68.400002,68.970001,3326600,65.871789
"734",68.959999,69.089996,68.5,68.720001,2711200,65.633019
"735",68.889999,69,68.379997,68.57,1787100,65.489756
"736",68.5,69.019997,67.970001,68.760002,2038200,65.671223
"737",68.860001,70.400002,68.739998,70.169998,3046600,67.01788
"738",70.110001,70.970001,70.040001,70.849998,2678600,67.667334
"739",70.529999,71.040001,70.349998,70.459999,2097300,67.294854
"740",70.760002,71.68,70.660004,71.510002,2119200,68.29769
"741",71.370003,71.940002,71.150002,71.279999,2460800,68.078019
"742",71.290001,72.349998,71.18,72.199997,3156400,68.956689
"743",72.160004,73.129997,70.940002,71.239998,3708400,68.039815
"744",70.519997,71.190002,70.089996,70.940002,2443600,67.753295
"745",70.510002,71.139999,70.07,71.110001,1830900,67.915657
"746",72.059998,72.220001,70.769997,71.029999,2555600,67.839249
"747",70.5,72.199997,70.309998,71.800003,3106400,68.574664
"748",71.769997,73.230003,71.519997,72.879997,2864700,69.606143
"749",72.5,73.040001,71.639999,71.639999,2803600,68.421848
"750",71.75,72.059998,70.470001,71.830002,2668200,68.603315
"751",71.900002,72.349998,70.870003,71.089996,2053500,67.896551
"752",70.860001,71.220001,69.419998,69.830002,3554600,66.693157
"753",69.650002,70.290001,69.150002,70.269997,2035500,67.113387
"754",70.790001,71.239998,70.410004,71.099998,2563900,67.906104
"755",71.470001,73.110001,71.279999,72.93,3553900,69.6539
"756",72.260002,72.580002,71.599998,71.75,2563300,68.526907
"757",72.18,72.230003,70.440002,70.839996,2595300,67.657782
"758",70.839996,71.849998,70.110001,71.760002,2016600,68.53646
"759",71.620003,71.949997,70.699997,71,1833300,67.810598
"760",71.550003,71.910004,70.860001,71.290001,1862100,68.087571
"761",71.449997,71.809998,71.160004,71.739998,1644200,68.517354
"762",71.769997,71.949997,70.790001,70.879997,2728500,67.695986
"763",70.349998,71.690002,70.150002,71.050003,4514000,67.858355
"764",71.82,72.230003,71.019997,71.709999,5150100,68.488703
"765",71.129997,71.139999,70.150002,70.529999,2714000,67.361709
"766",71.349998,72.839996,70.860001,72.699997,3307800,69.434229
"767",73.43,74.190002,73.040001,73.18,2838900,69.89267
"768",73.699997,74.129997,73.43,73.629997,2128900,70.322452
"769",73.480003,73.519997,72.559998,72.919998,2114300,69.644347
"770",73.230003,74.330002,73.040001,73.489998,2475200,70.188742
"771",73.269997,74.330002,73.260002,73.849998,2091500,70.532571
"772",73.489998,74.089996,73.209999,73.970001,997700,70.647183
"773",74.519997,75.940002,74.470001,75.919998,2250800,72.509584
"774",76.25,76.720001,75.830002,76.349998,2263600,72.920268
"775",76.639999,76.790001,75.860001,76.260002,2442200,72.834314
"776",75.68,75.75,73.989998,74.589996,4016900,71.239327
"777",75.160004,75.169998,73.459999,74.099998,2786800,71.19129
"778",74.300003,74.959999,73.699997,74.910004,2819800,71.969499
"779",74.989998,75.480003,74.790001,75.059998,2265000,72.113605
"780",75.029999,75.330002,73.709999,74.5,2716300,71.57559
"781",73.209999,74.419998,72.580002,73.550003,4665800,70.662884
"782",73.910004,76.139999,73.709999,75.910004,3269800,72.930245
"783",76.269997,77.309998,75.699997,77.190002,3851300,74.159999
"784",77.190002,77.440002,76.669998,77.18,2026700,74.15039
"785",76.660004,77.650002,76.400002,77.139999,2547600,74.111959
"786",77.269997,77.910004,76.879997,77.099998,2643600,74.073528
"787",76.43,76.959999,75.800003,76,2692700,73.016709
"788",75.849998,75.959999,75.290001,75.900002,1650600,72.920636
"789",75.870003,76.080002,75.300003,75.870003,1702900,72.891814
"790",76.059998,76.419998,75.410004,75.540001,1992400,72.574766
"791",75.639999,76.970001,75.639999,76.050003,3130800,73.064749
"792",76.800003,77.830002,76.43,77.650002,2999800,74.601941
"793",77.400002,77.93,76.949997,77.43,3327000,74.390576
"794",77.290001,77.580002,76.839996,77.160004,1499200,74.131178
"795",77.129997,77.160004,76.139999,76.529999,1746000,73.525903
"796",76.199997,76.300003,75.540001,75.790001,1534500,72.814953
"797",76.18,76.669998,75.540001,76.220001,1776900,73.228074
"798",76.160004,76.5,75.669998,75.959999,1781100,72.978278
"799",75.620003,76.519997,75.470001,76.110001,1643700,73.122392
"800",76.25,76.290001,75.470001,75.980003,1069600,72.997497
"801",76.040001,76.599998,75.870003,75.879997,1475700,72.901417
"802",75.25,75.699997,74.529999,74.919998,1758000,71.979101
"803",74.559998,75.389999,74.459999,74.910004,2274800,71.969499
"804",74.760002,74.879997,73.900002,73.93,1574100,71.027965
"805",73.889999,74.860001,73.720001,74.589996,1324300,71.662053
"806",74.339996,74.980003,73.739998,74.400002,1565200,71.479516
"807",74.480003,75.279999,74.370003,74.989998,1457100,72.046353
"808",75.309998,75.370003,74.550003,75.019997,806100,72.075174
"809",75.010002,75.099998,74.190002,74.209999,1310800,71.296972
"810",73.32,73.5,72.120003,72.239998,1847700,69.404301
"811",72.269997,73.25,71.970001,72.550003,1480700,69.702137
"812",72.360001,73.129997,72,72.580002,842700,69.730959
"813",72.690002,72.709999,71.970001,72.269997,1383300,69.433122
"814",73.050003,73.779999,72.029999,72.480003,1762500,69.634886
"815",72.440002,72.940002,72.139999,72.540001,1990800,69.692528
"816",72.540001,73.610001,72.220001,73.349998,1144700,70.47073
"817",73.599998,73.68,71.989998,73.190002,2075200,70.317014
"818",73.230003,73.309998,72.360001,72.949997,1872600,70.08643
"819",73.449997,73.849998,73.279999,73.650002,1395300,70.758957
"820",73.599998,73.800003,73.080002,73.559998,1573500,70.672486
"821",73.660004,73.709999,73.029999,73.110001,1312300,70.240153
"822",73.279999,73.470001,72.730003,73.25,1379600,70.374657
"823",74.339996,74.559998,73.650002,74.190002,1385700,71.277761
"824",74.25,74.839996,73.690002,74.769997,1986800,71.834988
"825",74.82,75.540001,74.290001,74.400002,3036100,71.479516
"826",74.57,74.82,73.419998,74.050003,1936500,71.143257
"827",74.120003,74.489998,73.760002,74.050003,2765000,71.143257
"828",73.779999,73.870003,72.650002,72.959999,1659400,70.09604
"829",72.779999,73.269997,72.519997,72.720001,2044000,69.865463
"830",72.669998,73.650002,72.220001,73.050003,3092500,70.182511
"831",73.129997,73.459999,72.040001,72.440002,2064900,69.596455
"832",72.260002,72.919998,72.080002,72.629997,2070100,69.778992
"833",71.949997,72.68,71.480003,72.449997,2040100,69.606057
"834",72.400002,72.910004,72.160004,72.669998,2017300,69.817422
"835",72.230003,72.989998,72.199997,72.68,2526100,69.827032
"836",72.459999,72.699997,72.010002,72.419998,2411400,69.577236
"837",72.790001,73.160004,72.360001,72.970001,1645500,70.105649
"838",72.360001,72.389999,71.699997,71.879997,1497400,69.058432
"839",71.760002,71.93,70.910004,70.940002,1904800,68.155336
"840",71.029999,71.199997,70.629997,70.870003,2049400,68.088084
"841",71.410004,72.709999,71.32,72.620003,2423700,70.205264
"842",72.339996,73.120003,71.800003,72.959999,1807800,70.533955
"843",72.559998,73.080002,72.150002,72.980003,2159500,70.553294
"844",72.410004,73.230003,72.18,72.510002,2007000,70.098921
"845",73.760002,74.379997,72.43,73.870003,3450800,71.413699
"846",73.580002,74.769997,73.43,74.68,2655700,72.196763
"847",74.550003,75.150002,73.860001,75.040001,3070400,72.544793
"848",75.019997,75.209999,74.599998,75.120003,1854200,72.622135
"849",75.089996,75.790001,74.790001,75.559998,1989500,73.047499
"850",75.25,75.540001,75.07,75.239998,1818400,72.73814
"851",75.269997,75.339996,74.68,74.82,2247600,72.332107
"852",74.82,75.370003,74.68,75.360001,1816700,72.854152
"853",75.269997,75.860001,74.989998,75.5,1629300,72.989496
"854",75.589996,75.669998,74.82,75.199997,1607600,72.699469
"855",75.309998,75.449997,74.559998,74.809998,1615500,72.322438
"856",74.610001,74.889999,73.529999,73.529999,2181200,71.085001
"857",73.620003,73.980003,72.989998,73.370003,1796800,70.930325
"858",73.449997,73.580002,73,73.169998,1228700,70.736971
"859",72.949997,74.019997,72.919998,73.290001,1939000,70.852984
"860",73.970001,74,73.43,73.879997,1483100,71.423362
"861",74.089996,74.239998,72.849998,72.900002,1917300,70.475952
"862",73.279999,75.669998,72.919998,75.519997,3490200,73.008828
"863",75.519997,75.809998,75.029999,75.419998,1563400,72.912155
"864",75.160004,75.209999,73.870003,74.18,2225400,71.713389
"865",73.949997,74.269997,73.330002,74.269997,2426400,71.800393
"866",73.910004,74.730003,73.550003,74.68,2485900,72.196763
"867",74.940002,75.599998,74.720001,75.139999,2082800,72.641466
"868",75.199997,76,75.019997,75.309998,1559100,72.805812
"869",75.440002,75.900002,75.18,75.5,1699800,72.989496
"870",75.699997,75.849998,74.830002,75.199997,1813700,72.699469
"871",75.419998,76.580002,75.25,76.330002,1996100,73.791899
"872",76.339996,76.980003,76.129997,76.82,2259700,74.265604
"873",76.949997,77.330002,76.25,76.32,1821700,73.78223
"874",76.470001,76.849998,76.169998,76.610001,2615100,74.062588
"875",76.550003,77.489998,76.389999,77.410004,1834100,74.835989
"876",77.650002,77.849998,76.919998,76.949997,1015800,74.391279
"877",76.849998,77.900002,76.849998,77.5,2303400,74.922993
"878",77.220001,77.349998,75.410004,75.620003,3207500,73.105509
"879",75.589996,76.440002,75.18,75.720001,2309200,73.202182
"880",75.360001,75.519997,74.800003,75.019997,2031100,72.525454
"881",75.959999,76.330002,75.440002,76.169998,1717300,73.637216
"882",76.769997,76.790001,76.07,76.279999,1402500,73.743559
"883",75.910004,76.889999,75.809998,76.559998,2867400,74.014247
"884",76.459999,76.559998,75.230003,75.480003,2430000,72.970165
"885",75.489998,76.110001,75.260002,75.82,1884300,73.298856
"886",75.769997,76.269997,75.139999,75.379997,1690100,72.873484
"887",75.099998,75.669998,75.089996,75.480003,2370500,72.970165
"888",75.470001,75.5,74.410004,74.650002,2492000,72.167762
"889",74.760002,75.650002,73.919998,75.639999,3258300,73.124841
"890",75.379997,76.309998,74.910004,76,2535900,73.472871
"891",76.279999,76.739998,76.209999,76.370003,2630100,73.83057
"892",76.730003,77.389999,76.379997,77.019997,1553700,74.458951
"893",77.089996,77.32,76.860001,77.129997,415400,74.565294
"894",77.32,77.470001,77.129997,77.260002,663400,74.690976
"895",77.510002,78.360001,77.190002,78.199997,2022000,75.599714
"896",78.199997,78.290001,77.360001,77.510002,1251200,74.932663
"897",77.540001,77.779999,77.349998,77.580002,1292300,75.000335
"898",76.059998,77.220001,76.059998,76.599998,1742100,74.052918
"899",76.809998,77.230003,76.669998,76.959999,1362200,74.400948
"900",77.290001,77.940002,76.849998,76.860001,2966300,74.304275
"901",76.690002,77.75,76.690002,77.43,1997700,74.855321
