"","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"900",127.769997,128.160004,125.839996,125.849998,945300,122.419289
"901",126.860001,128.039993,126.610001,127.629997,765000,124.150765
"902",127.279999,128.059998,126.360001,127.68,895100,124.199405
"903",127.68,128.490005,126.32,126.93,749700,123.46985
"904",128.169998,128.169998,126.239998,127.199997,1036300,123.732486
"905",126.419998,127.779999,125.260002,125.620003,1189500,122.195563
"906",126.470001,128.050003,125.980003,127.760002,947800,124.277226
"907",128.139999,129.039993,128,128.960007,758300,125.444518
"908",128.220001,129.25,128.110001,129.169998,861600,125.648785
"909",129.25,129.399994,127.32,127.43,1531200,123.95622
"910",128.380005,128.970001,126.050003,126.82,1790100,123.362848
"911",123.519997,124.5,121.529999,122.419998,2854700,119.082792
"912",120.919998,121.410004,118.510002,118.75,2042600,115.512839
"913",118.410004,118.57,114.629997,114.629997,1642900,111.505149
"914",115.540001,115.980003,112.980003,114.379997,1861700,111.261964
"915",114.82,116.400002,114.620003,115.230003,2823200,112.088798
"916",114.410004,115.980003,113.900002,114,1085700,110.892325
"917",114.580002,115.040001,114.18,114.550003,1320900,111.427335
"918",114.260002,114.260002,111.940002,113.370003,1122400,110.279502
"919",113.209999,113.709999,109.120003,109.389999,2473700,106.407995
"920",109.870003,111.68,108.660004,110.889999,1795500,107.867104
"921",111.110001,112.879997,110.209999,112.620003,1705900,109.549947
"922",111.93,114.370003,111.93,114.279999,1637200,111.640517
"923",114.93,119.029999,114.739998,118.669998,3005200,115.929122
"924",118.290001,118.32,115.330002,115.580002,1727700,112.910494
"925",115.910004,116.739998,114.980003,116.510002,1575900,113.819015
"926",116.639999,117.660004,116.32,117.209999,760400,114.502844
"927",114.970001,117.830002,114.970001,116.760002,1131600,114.063241
"928",117.029999,118.269997,116.449997,117.849998,890500,115.128062
"929",118.260002,118.860001,117.470001,117.879997,946100,115.157368
"930",117.589996,118.910004,116.690002,116.75,1207300,114.053469
"931",116.82,118.480003,116.769997,117.790001,1304500,115.06945
"932",118.150002,118.75,117.709999,117.769997,871400,115.049908
"933",117.949997,119.440002,117.949997,118.639999,1291300,115.899816
"934",118.599998,118.769997,117.400002,117.800003,1175300,115.079221
"935",118.059998,119.440002,117.379997,118.970001,1237000,116.222196
"936",118.949997,120.480003,118.690002,120.169998,872000,117.394477
"937",119.940002,121.57,119.779999,120.550003,945500,117.765705
"938",119,120.440002,118.760002,119.389999,975100,116.632494
"939",121.169998,122.07,120.699997,121.129997,895900,118.332304
"940",121.440002,121.970001,120.709999,121.910004,626400,119.094295
"941",122.360001,122.849998,121.940002,122.449997,873700,119.621816
"942",123.190002,125.349998,123.050003,124.379997,1653200,121.50724
"943",124.190002,124.489998,122.470001,123.220001,695600,120.374036
"944",123.300003,123.510002,120.269997,120.75,1162000,117.961083
"945",120.150002,120.349998,118.43,119.300003,1130400,116.544576
"946",119.790001,120.019997,116.110001,116.809998,1056100,114.112081
"947",116.669998,117.629997,116.129997,116.190002,1024900,113.506406
"948",117.43,120.18,117.389999,119.830002,1366400,117.062334
"949",119.82,120.540001,119.040001,119.879997,921300,117.111174
"950",119.919998,120.919998,118.690002,119.660004,770700,116.896262
"951",119.300003,120.639999,118.879997,119.230003,620300,116.476193
"952",121.260002,121.650002,119.169998,119.379997,1459300,116.622723
"953",119.610001,120.150002,118.480003,118.919998,852200,116.173348
"954",120,122.099998,119.839996,121.129997,1301300,118.332304
"955",121.790001,121.970001,118.629997,118.730003,1039600,115.987741
"956",118.580002,118.879997,117.5,118.010002,893100,115.28437
"957",118.480003,120.199997,118.269997,119.239998,649300,116.485957
"958",120.440002,121.080002,119.599998,119.709999,1242000,116.945103
"959",120.589996,122.25,120.050003,121.989998,1283700,119.172441
"960",122.010002,124.18,122.010002,123.75,1126600,120.891793
"961",123.82,124.029999,122.489998,123.260002,727900,120.413113
"962",125.089996,125.089996,121.589996,121.800003,1099800,118.986835
"963",121.339996,121.720001,118.459999,119.300003,1165700,116.544576
"964",118.989998,120.889999,118.790001,119.669998,1299700,116.906026
"965",120.650002,122.82,120.239998,122.529999,1059500,119.69997
"966",122.050003,123.169998,119.690002,119.82,957100,117.052563
"967",119.089996,120.080002,118.620003,119.139999,1146700,116.388268
"968",120.18,121.050003,119.040001,120.330002,984200,117.550785
"969",121.150002,122.370003,119.480003,121.269997,1497000,118.469069
"970",122.519997,124.220001,122.480003,124.220001,1262900,121.350939
"971",124.220001,126,124.099998,125.349998,1343200,122.454837
"972",125.099998,125.720001,124.309998,125.190002,623100,122.298536
"973",125.129997,126.099998,124.800003,124.940002,751700,122.054311
"974",125.169998,126.160004,124.599998,124.769997,649400,121.888231
"975",125.510002,125.720001,123.839996,124.459999,688200,121.585394
"976",124.309998,124.870003,121.809998,122.400002,977900,119.572975
"977",123.040001,124.269997,121.449997,122.730003,1662900,119.895355
"978",125,126.489998,123.519997,125.860001,1600300,122.95306
"979",127.050003,127.099998,125.230003,126.879997,1104400,123.949498
"980",126.419998,127.279999,125.709999,126.089996,768000,123.177743
"981",126,126.330002,124.860001,125.080002,952600,122.191076
"982",124.419998,125.279999,123.449997,124.269997,1057800,121.39978
"983",123.93,124.660004,123.209999,123.400002,927400,120.549878
"984",123.07,123.949997,121.860001,123.889999,1091400,121.501169
"985",123.739998,126,123.349998,124.230003,815400,121.834617
"986",124.110001,124.389999,123.029999,124.199997,468000,121.805189
"987",125.040001,126.870003,125.040001,126.480003,541300,124.041233
"988",126.739998,126.75,125.940002,126.040001,588600,123.609715
"989",126.150002,126.370003,124.75,124.940002,637000,122.530926
"990",124.419998,124.800003,121.589996,122.559998,1191000,120.196812
"991",122.650002,123.43,121.959999,123.029999,821900,120.657751
"992",122.620003,123.949997,122.32,123.809998,407200,121.42271
"993",123.470001,123.650002,121.010002,121.260002,928900,118.921883
"994",121.790001,122.779999,121.419998,122.470001,715000,120.108551
"995",122.760002,123.989998,121.82,121.879997,793600,119.529924
"996",121.559998,123.330002,121.559998,123.099998,430400,120.726401
"997",123.57,125.809998,123.389999,124.790001,918600,122.383817
"998",125.029999,125.389999,124.25,124.389999,475300,121.991528
"999",124.75,124.959999,123.360001,124.669998,505700,122.266128
"1000",124.410004,125.470001,123.910004,125.230003,943200,122.815335
"1001",125.580002,126.019997,123.900002,125.760002,758800,123.335115
"1002",125.290001,126.029999,125,125.720001,727900,123.295885
"1003",125.57,126.699997,125.32,125.839996,836500,123.413567
"1004",126.300003,127.540001,125.900002,127.389999,1047200,124.933683
"1005",127.669998,128.330002,127.510002,128.199997,686300,125.728062
"1006",128.130005,130.440002,127.910004,129.410004,686500,126.914738
"1007",128.910004,129.630005,128.190002,129.520004,477400,127.022617
"1008",128.300003,129,127.760002,128.899994,567800,126.414562
"1009",128.460007,128.630005,126.510002,126.82,727600,124.374674
"1010",127.080002,127.68,126.690002,127.169998,380800,124.717924
"1011",126.550003,127.510002,126.309998,127.18,407100,124.727733
"1012",127.150002,128.570007,126.410004,127.239998,713200,124.786574
"1013",127.029999,128.070007,126.129997,127.989998,580200,125.522112
"1014",127.989998,128.009995,125.260002,127.480003,1321500,125.021951
"1015",127.400002,128.279999,127.279999,127.720001,944700,125.257322
"1016",127.779999,127.949997,126.559998,126.989998,837300,124.541394
"1017",126.260002,127.839996,125.440002,125.709999,820600,123.286076
"1018",125.139999,126.309998,124.839996,125.919998,730300,123.492026
"1019",126.18,126.18,124.650002,125.650002,956700,123.227235
"1020",125.160004,126.059998,124.18,125.629997,1473100,123.207617
"1021",125.989998,126.230003,124.699997,125.730003,870800,123.305695
"1022",126.089996,127.18,125.610001,126.870003,840300,124.423713
"1023",126.709999,127.019997,125.760002,126.25,597400,123.815665
"1024",126.82,127.599998,126.629997,127.370003,754900,124.914072
"1025",126.870003,126.940002,125.550003,125.940002,998800,123.511644
"1026",125.669998,125.870003,124.540001,124.739998,715600,122.334778
"1027",125.059998,125.519997,123.980003,124.480003,491300,122.079797
"1028",122.919998,123.25,122.339996,122.779999,852200,120.412572
"1029",122.889999,123.379997,122.050003,123.019997,871700,120.647942
"1030",124.18,124.18,122.860001,123.019997,718500,120.647942
"1031",123.120003,123.82,122.629997,123.489998,1081300,121.10888
"1032",124.080002,124.639999,123.260002,124.620003,806500,122.217097
"1033",123.379997,124,121.730003,121.919998,766800,119.569153
"1034",122.459999,123.779999,122.110001,123.43,874900,121.05004
"1035",123.07,123.580002,122.410004,123.010002,548600,120.63814
"1036",123.879997,124.739998,123.510002,123.620003,529600,121.236379
"1037",123.669998,123.690002,122.769997,123.290001,474600,120.91274
"1038",123.330002,124.029999,123.010002,123.330002,804000,120.951969
"1039",122.949997,123.699997,122.699997,122.93,616100,120.559681
"1040",122.68,122.68,120.57,121.699997,702700,119.353394
"1041",121.220001,121.589996,117.690002,117.739998,1915800,115.469751
"1042",118.099998,118.809998,116.93,117.610001,1449800,115.342261
"1043",116.470001,116.910004,114.889999,114.949997,1357900,112.733547
"1044",114.510002,114.690002,112.769997,114.150002,1712700,111.948977
"1045",114.639999,115.919998,114.309998,115.57,961600,113.341595
"1046",114.730003,116.980003,114.370003,115.019997,1621600,112.802197
"1047",111.639999,111.639999,105.910004,109.550003,5933300,107.437675
"1048",110.349998,111.910004,109.360001,109.849998,2954200,107.731886
"1049",110.300003,111.610001,109.360001,111.559998,1620300,109.408913
"1050",112.559998,112.650002,111.650002,111.760002,892900,109.605061
"1051",111.779999,113.040001,111.5,112.480003,1159900,110.311179
"1052",112.879997,113.480003,112.269997,113.190002,886900,111.007488
"1053",113.410004,113.620003,112.93,113.519997,926100,111.331119
"1054",113.830002,114.019997,112.110001,112.779999,996200,110.60539
"1055",113.349998,114.730003,113.349998,114.57,1053500,112.360877
"1056",114.910004,115.650002,114.790001,115.32,760300,113.096415
"1057",115.459999,118.769997,115.120003,117.800003,1890500,115.528599
"1058",117.739998,117.889999,116.269997,117.050003,1191300,114.793061
"1059",116.760002,117.309998,115.660004,116.150002,810800,113.910413
"1060",116.82,117.190002,116.239998,117.019997,900500,114.763633
"1061",116.470001,117.190002,115.970001,116.040001,859100,114.271259
"1062",116.360001,116.519997,115.419998,115.900002,697500,114.133394
"1063",115.010002,115.190002,114.379997,114.75,1251400,113.000921
"1064",115.190002,115.559998,114.449997,115.5,1398400,113.739489
"1065",115.650002,116.440002,115.330002,116,952500,114.231868
"1066",116.690002,116.730003,115.080002,115.410004,1195800,113.650865
"1067",115.599998,117.209999,115.260002,117.040001,3111900,115.256017
"1068",117.040001,118.129997,116.110001,118.050003,1528300,116.250624
"1069",117.75,117.989998,117.360001,117.580002,1674500,115.787787
"1070",117.589996,119.330002,117.239998,118.389999,1894600,116.585438
"1071",118.25,118.550003,116.910004,118.440002,1308600,116.634679
"1072",117.919998,118.699997,117.709999,118.349998,848500,116.546047
"1073",118.150002,118.709999,117.400002,117.779999,918100,115.984735
"1074",117.470001,117.470001,116.080002,117.099998,832900,115.3151
"1075",116.400002,117.25,115.629997,116.989998,903400,115.206776
"1076",117.480003,118.040001,116.110001,116.610001,763000,114.832571
"1077",116.730003,117.389999,116.459999,117.260002,675000,115.472665
"1078",117.860001,118.220001,116.190002,116.629997,1402500,114.852263
"1079",116.169998,116.370003,114.160004,114.739998,960500,112.991071
"1080",114.169998,114.379997,113.199997,113.690002,1089400,111.957081
"1081",113.470001,114.830002,112.559998,114.639999,979800,112.892597
"1082",113.910004,114.300003,112.839996,112.839996,969000,111.120031
"1083",112.93,114.25,112.330002,113.870003,571100,112.134337
"1084",112.620003,114.089996,112.349998,114.029999,895900,112.291895
"1085",114.260002,114.980003,113.519997,114.150002,1765300,112.410068
"1086",113.68,113.970001,111.370003,111.669998,1379600,109.967866
"1087",111.75,112.269997,110.269997,111.129997,1013700,109.436096
"1088",111.739998,112.559998,111.599998,112.230003,958000,110.519336
"1089",112.75,113.260002,111.410004,112.269997,531900,110.558719
"1090",111.300003,111.529999,109.669998,109.709999,915300,108.037743
"1091",109.93,112.589996,108.989998,112.410004,1198700,110.696592
"1092",112.040001,112.260002,109.410004,109.529999,826600,107.860486
"1093",109.269997,110.089996,107.540001,108.980003,1434300,107.318874
"1094",108.150002,108.550003,102.970001,103.089996,2614200,101.518645
"1095",104.029999,106.970001,103.739998,104.190002,2434500,102.601885
"1096",103.160004,103.330002,99.82,102.959999,3049500,101.39063
"1097",101.709999,105.379997,101.190002,105.099998,2460700,103.49801
"1098",106.300003,108.489998,104.419998,104.419998,1815500,102.828375
"1099",104.519997,107.010002,104.260002,106.830002,1512000,105.201644
"1100",108.260002,111.5,107.889999,111.290001,1233200,109.593661
"1101",111.07,111.610001,108.980003,109.139999,1504700,107.476431
"1102",118.519997,119.849998,115.75,116.389999,2709400,114.615923
"1103",116.260002,116.839996,115.199997,116.57,1283200,114.793179
"1104",116.43,117.629997,115.349998,117.239998,1806500,115.452965
"1105",122.849998,126.040001,121.360001,122.949997,2306500,121.07593
"1106",122.919998,124.18,121.650002,123.970001,1477200,122.080386
"1107",122.93,125.209999,122.860001,124.669998,1190400,122.769714
"1108",126.389999,127.589996,125.910004,127.029999,1922200,125.093742
"1109",127.419998,127.690002,125.769997,126.769997,1239100,124.837703
"1110",126.760002,126.989998,125.339996,126.379997,1067000,124.453648
"1111",126.779999,127.860001,126.089996,127.779999,899300,125.83231
"1112",127.82,128.690002,127.5,127.959999,1441400,126.633914
"1113",127.940002,128.699997,127.510002,128.5,1426300,127.168318
"1114",128.470001,129.050003,127.940002,128.429993,723600,127.099037
"1115",128.289993,129,127.589996,128.080002,753800,126.752673
"1116",127.639999,129.259995,127.470001,128.570007,873900,127.2376
"1117",128.589996,129.070007,126.720001,126.970001,1269800,125.654175
"1118",126.75,128.520004,126.75,128.440002,867000,127.108943
"1119",127.790001,129,127.790001,128.619995,1170500,127.28707
"1120",128.850006,130.860001,128.429993,130.470001,1497200,129.117904
"1121",130.110001,130.110001,128.5,129.240005,1929300,127.900655
"1122",128.240005,130.619995,128.130005,130.429993,1097500,129.07831
"1123",131.210007,133.240005,130.660004,131.839996,1742800,130.473701
"1124",132.429993,132.869995,131.639999,132.630005,860500,131.255523
"1125",132.860001,133.410004,131.509995,132.779999,1329900,131.403962
"1126",132.25,132.619995,131.399994,131.690002,804000,130.325262
"1127",131.320007,131.339996,128.270004,129.029999,941600,127.692825
"1128",129.190002,129.619995,127.160004,127.660004,1397000,126.337027
"1129",126.440002,129.070007,126.440002,128.649994,1069800,127.316758
"1130",129.190002,131.779999,129.169998,131.490005,967300,130.127338
"1131",130.550003,131,129.75,129.770004,1194500,128.425161
"1132",129.899994,130.910004,129.479996,129.949997,971800,128.603289
"1133",129.899994,130.570007,127.129997,127.709999,1118600,126.386505
"1134",126.360001,128.660004,126.010002,128.539993,924300,127.207897
"1135",127.75,127.919998,124.970001,125.230003,1061200,123.93221
"1136",125.510002,127.769997,125.349998,126.080002,1006100,124.773399
"1137",124.620003,125.860001,123.059998,123.080002,1060300,121.804489
"1138",123.830002,124.370003,121.389999,121.919998,1278900,120.656507
"1139",121.470001,123.82,121.330002,121.330002,1573500,120.072625
"1140",121.190002,123.849998,120.540001,123.510002,2178000,122.230033
"1141",125.779999,126.68,123.639999,126.669998,2057200,125.357281
"1142",127.029999,128.899994,126.510002,128.270004,1860300,126.940706
"1143",128.759995,129.850006,128.110001,129.660004,820100,128.316301
"1144",130.059998,131.949997,129.929993,131.059998,711000,129.701786
"1145",131.220001,131.779999,129.990005,130.850006,499600,129.493971
"1146",131.160004,132.080002,130.740005,130.789993,361600,129.43458
"1147",130.320007,131.449997,130.009995,130.820007,634600,129.464283
"1148",130.380005,131.089996,129.869995,130.320007,874600,128.969464
"1149",130.850006,131.039993,128.820007,128.949997,1069000,127.613652
"1150",129.240005,129.539993,127.449997,129.160004,791300,127.821482
"1151",124.970001,126.220001,123.199997,123.620003,1631500,122.338894
"1152",123.589996,124.540001,121.190002,121.809998,1757300,120.547646
"1153",123,123.980003,122.190002,122.760002,1309100,121.487806
"1154",124.82,126.660004,123.980003,126.639999,1171100,125.327594
"1155",127.050003,127.050003,124.919998,125.849998,2067600,124.54578
"1156",125.860001,126.800003,124.879997,125.790001,2782700,124.486404
"1157",126.889999,128.289993,122.459999,124.169998,1580600,122.88319
"1158",122.160004,122.989998,121.059998,122.370003,1452800,121.101848
"1159",122.370003,123.339996,119.870003,119.93,1375800,118.687132
"1160",119.75,120.150002,117.879997,120,2216700,118.756406
"1161",120.220001,121.650002,119.190002,121.120003,1220600,119.864802
"1162",120.68,122.400002,120.169998,122.110001,1129400,120.84454
"1163",122.699997,123.330002,121.230003,122.989998,1845400,121.715418
"1164",122.650002,123.43,121.849998,121.970001,1284900,120.705992
"1165",122.230003,122.889999,120.949997,122.760002,2211400,121.487806
"1166",122.480003,123.589996,119.160004,121.349998,3174100,120.092414
"1167",121.279999,121.279999,116.440002,117.07,2957100,115.85677
"1168",117.220001,118.68,116.050003,118.599998,1175800,117.370913
"1169",117.510002,118.730003,116.260002,116.459999,1316800,115.253091
"1170",117.449997,119.660004,116.309998,119.639999,1620800,118.400136
"1171",120.529999,121.400002,120.160004,121.25,1093500,119.993452
"1172",120.75,121.040001,119.129997,119.720001,1094200,118.479309
"1173",120,121.190002,119.230003,120.330002,841900,119.082988
"1174",120.07,121.190002,119.870003,120.580002,1573000,119.958459
"1175",120.150002,121.510002,119.730003,120.839996,1268700,120.217113
"1176",121.540001,121.620003,119.949997,121.309998,1301300,120.684692
"1177",121.199997,121.379997,119,120.370003,1399600,119.749542
"1178",121.199997,122.190002,120.730003,121.830002,1069800,121.202016
"1179",122.120003,124.730003,121.970001,124.059998,1327100,123.420517
"1180",123.970001,124.309998,122.339996,123.199997,777400,122.564949
"1181",123.099998,123.699997,122.169998,122.849998,865000,122.216755
"1182",122.059998,123.379997,121.800003,123.25,907700,122.614694
"1183",122.879997,123.779999,121.910004,123.690002,924600,123.052429
"1184",123.389999,123.68,122.220001,123.139999,682500,122.505261
"1185",122.730003,123.879997,122.639999,123.529999,1301300,122.89325
"1186",123.150002,123.959999,122.489998,123.440002,745100,122.803717
"1187",123.290001,123.910004,122.540001,123.209999,1015600,122.5749
"1188",122.919998,123.459999,121.07,122.690002,1315000,122.057583
"1189",122.690002,124.230003,121.610001,123.769997,1228700,123.132011
"1190",124.669998,125.940002,122.809998,123.370003,847300,122.734079
"1191",122.580002,122.690002,120.639999,121.480003,1320800,120.853821
"1192",121.690002,122.230003,120.660004,122.220001,1104200,121.590005
"1193",120.75,121.209999,117.919998,118.269997,2066900,117.660361
"1194",118.150002,118.559998,117.510002,118.410004,1826900,117.799646
"1195",116.959999,117.620003,116.199997,116.849998,1035700,116.247682
"1196",117.290001,117.860001,115.860001,117.639999,1666700,117.033611
"1197",118.269997,118.629997,116.879997,118.410004,1357000,117.799646
"1198",118.010002,118.010002,116.870003,117.720001,1255800,117.113201
"1199",118.239998,120.139999,118,120.040001,1069800,119.421242
"1200",119,119.519997,117.959999,119.43,1139400,118.814385
"1201",118.830002,121.849998,117.480003,121.639999,1668400,121.012993
"1202",120.769997,120.93,118.839996,119.57,904300,118.953663
"1203",119.739998,121,119.169998,120.18,2540200,119.560519
"1204",120.849998,120.860001,118.739998,119.040001,1279100,118.426396
"1205",119.110001,120.050003,118.260002,119.529999,1021700,118.913868
"1206",119.949997,120.440002,116.910004,116.989998,1568800,116.38696
"1207",116.360001,117.800003,115.93,117.360001,1306900,116.755056
"1208",118.019997,118.230003,116.949997,118.150002,728000,117.540984
"1209",119.089996,119.730003,118.5,119.309998,1006000,118.695001
"1210",118.690002,119.139999,117.5,118.779999,1138200,118.167734
"1211",118.43,119.510002,116.910004,118.410004,1066300,117.799646
"1212",118.300003,119.910004,117.879997,118,1054800,117.391756
"1213",117.540001,122.550003,117.449997,121.459999,1443800,120.83392
"1214",121.220001,121.5,119.800003,119.940002,893900,119.321759
"1215",119.239998,120,118.129997,119.709999,1298100,119.092941
"1216",119.540001,120.160004,118.120003,119.769997,956500,119.152629
"1217",119.900002,120.830002,118.82,120.529999,792300,119.908714
"1218",120.5,121.120003,119.769997,120.5,626300,119.87887
"1219",120.440002,121.550003,119.760002,121.18,894100,120.555365
"1220",121.540001,123.849998,121.540001,123.5,1110000,122.863406
"1221",122.889999,123.690002,122.290001,123.32,1449100,122.684333
"1222",122.239998,122.239998,121.330002,121.470001,1847200,120.843871
"1223",122.410004,123.43,122.050003,122.830002,1300800,122.196861
"1224",122.790001,123.099998,121.459999,122.139999,980400,121.510415
"1225",122.150002,123.57,121.18,123.470001,1457500,122.833562
"1226",123.559998,124.18,122.410004,123.43,1166900,122.793767
"1227",123.080002,123.25,121.949997,122.489998,836300,121.85861
"1228",122.730003,124.980003,122.57,124.889999,1742600,124.24624
"1229",119,120.790001,117.029999,120.279999,4189000,119.660002
"1230",118.019997,120.860001,117.029999,119.68,2248500,119.063097
"1231",118.980003,119.68,118.440002,119.360001,1731600,118.744746
"1232",120.089996,121.389999,119.449997,120.699997,1308400,120.077836
"1233",120.959999,121.989998,120.660004,121.629997,1248000,121.003042
"1234",121.980003,124.099998,121.610001,122.220001,2814700,121.590005
"1235",121.650002,121.93,120.360001,121.059998,1527100,121.059998
"1236",121.019997,121.449997,120.339996,120.959999,1026900,120.959999
"1237",122.410004,122.980003,121.220001,121.489998,1288900,121.489998
"1238",121.870003,123,121.760002,122.290001,1020000,122.290001
"1239",121.75,122.059998,120.870003,121.620003,864600,121.620003
"1240",121.879997,123.790001,121.650002,123.169998,1109300,123.169998
"1241",124.360001,124.730003,123.690002,124.589996,872700,124.589996
"1242",124.470001,124.75,121.629997,122.330002,1136000,122.330002
"1243",122.080002,122.919998,120.900002,122.709999,1031300,122.709999
"1244",122.620003,122.870003,121.089996,122.110001,828700,122.110001
"1245",122.139999,123.050003,121.620003,122.709999,912800,122.709999
"1246",122.779999,125.330002,122.75,125.150002,2112200,125.150002
"1247",125.169998,125.279999,124.309998,124.739998,936200,124.739998
"1248",124.419998,124.5,122.349998,122.629997,1027000,122.629997
"1249",122.599998,123.5,121.75,123.349998,966600,123.349998
"1250",123.260002,123.419998,121.260002,122.269997,1152600,122.269997
"1251",122.089996,122.089996,119.889999,120.43,2201600,120.43
"1252",120.709999,120.919998,119.5,120.459999,1251100,120.459999
"1253",120.160004,121.779999,119.510002,120.650002,1194700,120.650002
"1254",121.129997,122.139999,120.519997,121.25,1021900,121.25
"1255",120.699997,121.169998,119.330002,119.529999,1340000,119.529999
"1256",119.32,119.900002,118.57,119.769997,852400,119.769997
"1257",119.419998,119.459999,118.620003,118.919998,1034700,118.919998
"1258",118.910004,120.120003,118.720001,119.160004,918100,119.160004
"1259",119.93,120.349998,118.940002,120.209999,1283600,120.209999
