"","APH.Open","APH.High","APH.Low","APH.Close","APH.Volume","APH.Adjusted"
"455",59.080002,59.279999,57.990002,58.610001,1588000,28.539461
"456",58.130001,59.169998,57.880001,59.049999,1679200,28.753713
"457",59.279999,60.119999,59.110001,59.77,2052200,29.104309
"458",59.830002,61.650002,59.830002,61.330002,2740600,29.863934
"459",61.139999,61.84,60.360001,60.700001,1418600,29.557162
"460",60,60.290001,59.290001,59.639999,1570800,29.041007
"461",59.360001,59.549999,59.16,59.330002,953400,28.890057
"462",58.279999,58.75,58.07,58.509998,1574800,28.490766
"463",57.68,58.110001,56.779999,57.150002,2880200,27.828531
"464",57.75,58.330002,57.540001,57.639999,1855000,28.06713
"465",57.84,59.310001,57.709999,59.110001,1717800,28.78293
"466",59.169998,59.27,58.470001,58.790001,2127400,28.62711
"467",59.279999,59.419998,58.639999,59.07,2111800,28.763452
"468",59.5,60.189999,59.34,59.950001,2106400,29.191958
"469",59.48,59.48,57.119999,58.09,4869000,28.286253
"470",58.389999,58.869999,57.099998,57.630001,2116600,28.062261
"471",57.830002,58.07,57.630001,57.68,3007600,28.086608
"472",57.049999,57.049999,56.200001,56.759998,1804200,27.638624
"473",56.93,57.330002,56.240002,56.52,2405800,27.52176
"474",57.41,57.599998,57.040001,57.32,2736400,27.91131
"475",57.279999,58.560001,57.119999,58.490002,1736000,28.481029
"476",58.75,58.98,58.360001,58.68,2202600,28.573546
"477",58.439999,58.540001,57.869999,58.139999,1496000,28.310599
"478",58.16,58.650002,57.48,57.900002,1257600,28.193735
"479",57.66,58.139999,57.290001,57.959999,851400,28.22295
"480",57.869999,57.869999,56.639999,56.700001,1166000,27.609409
"481",56.220001,56.34,55.32,55.349998,1339000,26.952041
"482",55.240002,55.669998,54.630001,54.810001,1958400,26.689095
"483",54.610001,54.790001,53.889999,54.529999,2496800,26.552751
"484",53.91,55.110001,53.619999,54.75,1707600,26.659878
"485",55.310001,55.369999,54.080002,54.220001,1555600,26.401802
"486",53.880001,54.790001,53.810001,54.040001,1177400,26.314152
"487",53.360001,53.880001,52.650002,53.459999,1596200,26.031727
"488",53.48,53.970001,53.049999,53.18,1974800,25.895385
"489",53.419998,53.720001,52.610001,52.689999,1487400,25.656785
"490",52.75,52.849998,51.830002,52.259998,2106800,25.447401
"491",52.490002,52.560001,51.049999,51.189999,2091400,24.926377
"492",51.5,52.669998,51.169998,52.459999,1536800,25.544789
"493",52.509998,53.290001,52.110001,52.98,2199400,25.797997
"494",52.400002,53.540001,52.27,53.439999,2081200,26.021988
"495",53.529999,53.830002,52.799999,53.259998,1767600,25.934339
"496",53.34,53.689999,53.080002,53.220001,751400,25.914863
"497",53.810001,54.16,53.700001,54.07,1641600,26.32876
"498",53.610001,53.610001,52.939999,53.27,1512000,25.93921
"499",53.25,53.5,52.389999,53.189999,1677800,25.900254
"500",52.099998,52.150002,51.299999,51.599998,2635600,25.126022
"501",51.66,52.279999,51.349998,52.220001,1921000,25.427925
"502",52.139999,53.43,51.880001,53.27,1914000,25.93921
"503",53.650002,54.18,53.59,54.150002,1517000,26.367716
"504",54.830002,55.240002,54.369999,54.549999,1500000,26.56249
"505",54.25,54.939999,53.880001,54.860001,1270400,26.713442
"506",55.290001,55.970001,53.950001,54,1822400,26.345098
"507",54.130001,54.689999,53.84,54.689999,1577200,26.681729
"508",54.509998,55.189999,54.189999,54.919998,1953800,26.793939
"509",54.919998,55,54.110001,54.41,1671200,26.545125
"510",54.810001,55.77,54.509998,55.720001,1878400,27.184239
"511",55.32,56.57,55.130001,56.439999,1231000,27.535505
"512",56.869999,57.59,56.369999,57.330002,1512400,27.969713
"513",57.119999,57.220001,56.240002,56.73,1966200,27.676989
"514",56.830002,56.869999,54.580002,54.799999,1418600,26.735395
"515",55.07,55.360001,54.599998,55.110001,1651800,26.886636
"516",54.310001,54.349998,53.16,53.52,1219800,26.110919
"517",53.560001,53.77,53.049999,53.459999,1910000,26.081646
"518",53.549999,54.18,53.450001,53.75,1332000,26.22313
"519",53.220001,53.529999,52.490002,53.23,1373000,25.969436
"520",54.48,54.970001,54.16,54.919998,1326800,26.793939
"521",54.889999,55.150002,54.290001,54.689999,1157600,26.681729
"522",54.59,55.299999,54.540001,55.189999,956000,26.925665
"523",55.099998,55.439999,54.880001,55.130001,1549600,26.896394
"524",54.490002,54.650002,52.82,53.52,1505800,26.110919
"525",53.450001,53.599998,52.849998,53.25,1079200,25.979194
"526",53.34,53.779999,52.029999,52.48,1319000,25.603532
"527",52.380001,52.560001,51.470001,51.830002,1408400,25.286416
"528",51.43,51.75,50.889999,51.470001,1599200,25.110782
"529",51.57,52.299999,51.369999,52.080002,1323000,25.408384
"530",52,52.169998,51.5,51.720001,1441800,25.23275
"531",51.970001,52.049999,51.099998,51.360001,3666600,25.057116
"532",56.060001,59.689999,55.849998,58.939999,8980400,28.755186
"533",58.77,60,58.360001,59.009998,3481400,28.789337
"534",58.439999,58.900002,57.950001,58.18,2877000,28.384404
"535",57.110001,58.34,55.990002,58.099998,2886000,28.345373
"536",58.099998,58.099998,57.200001,57.700001,1607800,28.150225
"537",57.98,59.18,57.919998,58.66,2132000,28.618582
"538",59.5,60.119999,59.139999,59.93,1591600,29.23818
"539",60.23,60.459999,59.77,59.990002,2474800,29.267453
"540",59.810001,60.380001,59.330002,59.68,967600,29.116212
"541",59.599998,59.990002,58.82,58.880001,1465600,28.725915
"542",59.25,59.25,58.389999,58.759998,1423200,28.667369
"543",57.98,58.970001,57.5,58.060001,1345800,28.32586
"544",59.040001,60.080002,58.869999,59.790001,1593200,29.169878
"545",60.060001,60.77,59.900002,60.34,1118200,29.438208
"546",60.48,62.080002,60.349998,61.360001,2088600,29.935837
"547",61.189999,61.290001,60.52,60.970001,1532000,29.745568
"548",60.98,61.450001,60.77,60.869999,1067200,29.696779
"549",60.130001,61.139999,60.060001,61.040001,1276400,29.779719
"550",61.09,61.959999,60.860001,61.810001,1496400,30.15538
"551",62,62.259998,61.66,61.880001,1199000,30.189531
"552",61.639999,62.110001,61.459999,61.709999,939800,30.106592
"553",61.889999,62.689999,61.5,62.330002,1257600,30.409074
"554",62.349998,62.82,62.080002,62.389999,1116400,30.438345
"555",62.23,62.450001,61.139999,62.16,976800,30.326135
"556",62.23,62.779999,61.84,61.939999,1424400,30.218802
"557",61.900002,61.98,60.57,60.959999,1789200,29.740688
"558",60.830002,61.43,60.639999,60.950001,673800,29.73581
"559",60.91,61.75,60.740002,61.66,892800,30.082199
"560",61.709999,62.130001,61.43,61.630001,700400,30.067563
"561",60.740002,61.060001,59.07,60.779999,1185400,29.652871
"562",60.779999,61.220001,60.240002,60.799999,1042800,29.662628
"563",60.43,60.619999,59.880001,60.32,1008400,29.42845
"564",60.75,61.139999,60.18,60.869999,1035600,29.696779
"565",61.150002,61.689999,60.630001,61.360001,1840800,29.935837
"566",61.48,61.509998,60.18,60.380001,1068800,29.457723
"567",60.779999,61.900002,60.720001,61.75,1836600,30.126107
"568",61.799999,62.209999,61.66,62.029999,1062400,30.262711
"569",61.919998,62,61.529999,61.529999,968400,30.069674
"570",61.529999,61.720001,61.349998,61.419998,738400,30.015917
"571",61.639999,61.889999,61.049999,61.27,793600,29.942613
"572",61.189999,62.560001,61.189999,62.43,1808600,30.509504
"573",62.32,63.27,62.32,63.18,1259800,30.876029
"574",63.169998,63.700001,62.93,63.09,1548600,30.832046
"575",63.009998,63.009998,62.279999,62.619999,1182400,30.602356
"576",62.860001,62.860001,62.23,62.41,742000,30.49973
"577",62.080002,62.330002,61.439999,61.889999,829600,30.245606
"578",62.169998,62.68,61.880001,61.889999,1026600,30.245606
"579",61.59,61.59,60.599998,60.709999,1139200,29.668941
"580",60.959999,61.389999,60.16,60.18,1516600,29.40993
"581",60.099998,60.119999,59.150002,59.200001,1143200,28.931005
"582",59.150002,59.400002,58.639999,59.279999,2220000,28.9701
"583",58.990002,59.310001,58.599998,58.880001,2357800,28.774622
"584",59.18,59.52,57.529999,57.77,2778600,28.232165
"585",58.240002,58.240002,57.419998,57.970001,1431600,28.329905
"586",58.150002,58.459999,57.68,58.23,1418400,28.456966
"587",58.459999,58.459999,57.669998,57.950001,1643200,28.320131
"588",58.220001,58.93,57.970001,58.759998,1271600,28.715976
"589",58.310001,58.799999,58.130001,58.32,2324400,28.500949
"590",58.240002,58.73,58.040001,58.5,2408600,28.588915
"591",58.34,58.560001,58.009998,58.349998,1797400,28.51561
"592",58.830002,58.860001,58.27,58.5,1211000,28.588915
"593",58.52,58.970001,58.290001,58.57,2295000,28.623124
"594",58.689999,59.119999,58.310001,59,2234200,28.833265
"595",59.16,60.189999,59.009998,60.169998,3090000,29.405042
"596",61.5,62,60.68,61.529999,2460600,30.069674
"597",61.799999,61.990002,61.200001,61.77,2407200,30.186963
"598",61.669998,61.860001,61,61.110001,2228000,29.864421
"599",60.91,61.860001,60.84,61.560001,1594400,30.084336
"600",60.790001,61.189999,60.060001,61,2164200,29.810664
"601",61,61.029999,59.630001,59.919998,2020200,29.282868
"602",60.290001,60.619999,59.93,60.099998,1440200,29.370834
"603",60.150002,60.389999,59.639999,60.130001,1622000,29.385496
"604",60.09,60.779999,59.779999,60.130001,1067200,29.385496
"605",60.060001,61.240002,60.060001,61.049999,1360200,29.835098
"606",61.240002,61.549999,60.119999,60.830002,890000,29.727586
"607",60.540001,61.869999,60.349998,61.75,1004800,30.177188
"608",61.610001,62.75,61.450001,62.099998,1576000,30.348232
"609",60.990002,62.509998,60.900002,60.900002,1844800,29.761795
"610",60.93,61.02,59.889999,60.349998,2288000,29.493008
"611",60.310001,61.41,60.009998,61.040001,1527600,29.830212
"612",61.09,61.57,60.639999,61.389999,835400,30.001256
"613",60.869999,61.529999,60.599998,60.630001,729800,29.629846
"614",60.75,60.970001,59.029999,59.23,1325200,28.945666
"615",59.220001,59.540001,58.310001,58.720001,1340600,28.69643
"616",58.700001,59.34,58.240002,59.119999,1157200,28.891908
"617",59.68,60.52,59.66,60.5,805400,29.566314
"618",60.369999,60.700001,59.93,60.419998,669000,29.527217
"619",60.549999,60.900002,60.369999,60.75,653400,29.688489
"620",60.950001,61.540001,60.799999,61.52,331000,30.064788
"621",61.400002,61.830002,61.259998,61.790001,1169000,30.196737
"622",61.639999,61.889999,60.93,61.060001,655800,29.839986
"623",60.669998,61.630001,60.43,61.560001,653800,30.084336
"624",61.68,62.060001,60.700001,62,783600,30.299363
"625",62.110001,62.290001,61.709999,61.919998,1192600,30.260266
"626",62.450001,62.68,60.970001,61.049999,766400,29.835098
"627",61.400002,61.73,60.700001,60.959999,848400,29.791115
"628",60.939999,61.099998,60.200001,60.970001,692400,29.796003
"629",60.970001,61.16,60.310001,61.110001,624600,29.864421
"630",61.389999,61.759998,60.790001,61.630001,980800,30.118545
"631",61.380001,62.049999,61.110001,61.900002,704600,30.30212
"632",62.16,63.02,61.959999,62.810001,747400,30.747595
"633",63.18,63.48,62.5,62.889999,1278200,30.786757
"634",62.75,63.150002,62.23,62.610001,880800,30.649688
"635",62.599998,62.84,62.32,62.540001,1009200,30.615421
"636",62.720001,63.790001,62.48,63.759998,1003600,31.21265
"637",63.799999,64.860001,63.459999,64.690002,1374000,31.667918
"638",64.720001,64.989998,64.400002,64.849998,1096800,31.746242
"639",64.980003,65.190002,64.279999,65.010002,1097600,31.824569
"640",64.790001,65.260002,64.040001,64.949997,1716200,31.795194
"641",64.690002,64.949997,64.379997,64.709999,343000,31.677707
"642",64.870003,64.940002,64.480003,64.519997,644400,31.584695
"643",64.5,64.739998,63.849998,64.599998,826600,31.623858
"644",64.18,64.269997,63.540001,63.59,666200,31.129431
"645",63.59,64.889999,63.349998,64.699997,832800,31.672811
"646",65.889999,68.080002,65.769997,68.080002,2546000,33.327436
"647",67.5,67.879997,66.93,67.209999,1888200,32.901541
"648",67.220001,67.389999,66.779999,66.940002,1079400,32.769369
"649",66.870003,67.089996,66.110001,67.029999,1218800,32.813425
"650",66.889999,67.120003,66.290001,66.690002,866200,32.646985
"651",66.839996,67.580002,66.800003,67.510002,1032200,33.048403
"652",67.860001,68,67.230003,67.849998,9e+05,33.214842
"653",67.940002,68.480003,67.559998,68.370003,1255200,33.469402
"654",68.449997,69.230003,67.839996,68.18,943800,33.376389
"655",67.690002,68.370003,67.470001,68.349998,1583000,33.459609
"656",68.349998,68.629997,67.959999,68.260002,2295200,33.415553
"657",68.050003,68.93,66.889999,67.830002,2155600,33.205053
"658",68.139999,68.449997,67.25,67.57,1910000,33.077773
"659",67.5,67.809998,67.220001,67.809998,3020600,33.19526
"660",67.760002,67.809998,67.279999,67.660004,1686200,33.121833
"661",67.889999,68.529999,67.459999,67.75,1209800,33.16589
"662",67.830002,67.980003,67.440002,67.699997,1073400,33.141411
"663",67.699997,67.699997,67.129997,67.32,995800,32.95539
"664",67.290001,67.860001,67.120003,67.779999,1711200,33.180575
"665",67.769997,67.93,67.690002,67.790001,1217000,33.185471
"666",67.860001,68.080002,67.260002,67.57,1201600,33.077773
"667",68.120003,68.730003,67.779999,68.470001,1320200,33.518354
"668",68.050003,68.290001,67.330002,67.5,1838400,33.043506
"669",67.839996,68.949997,67.459999,68.889999,1236800,33.723957
"670",68.489998,69.669998,68.260002,69.550003,1147400,34.047051
"671",69.459999,69.639999,68.589996,69.489998,1386800,34.017677
"672",69.519997,70.839996,69.519997,70.440002,1497600,34.482736
"673",70.470001,70.949997,70.160004,70.410004,1002000,34.46805
"674",70.489998,70.970001,70.169998,70.400002,2354400,34.463154
"675",70.610001,70.919998,69.809998,70.110001,1175400,34.321189
"676",69.889999,70.550003,69.720001,70.099998,1806600,34.316292
"677",70.300003,70.669998,69.980003,70.419998,2522800,34.472943
"678",70.550003,70.93,70.360001,70.889999,1373600,34.703024
"679",70.940002,71.309998,69.470001,69.489998,1279800,34.017677
"680",69.209999,69.779999,68.860001,69.279999,1599200,33.914875
"681",69.720001,70.809998,69.599998,70.800003,1260000,34.658968
"682",71.18,71.260002,69.169998,69.169998,1129400,33.861026
"683",69.540001,70.339996,69.339996,70.089996,1229400,34.311396
"684",69.889999,71.110001,69.68,70.68,1170200,34.600223
"685",70.730003,71.269997,70.459999,70.860001,1222600,34.688339
"686",70.580002,71.760002,70.18,71.709999,1325800,35.104441
"687",71.419998,72.089996,71.150002,71.970001,1367600,35.231721
"688",72.25,72.879997,72.07,72.580002,1418400,35.530337
"689",72.879997,73.150002,72.459999,72.790001,951800,35.633138
"690",72.830002,72.889999,72.339996,72.519997,1306400,35.500962
"691",72.860001,73.389999,72.540001,73.239998,1061400,35.853427
"692",73.129997,73.360001,72.830002,73.129997,1150600,35.850976
"693",73.019997,73.139999,72.230003,72.660004,1023400,35.620568
"694",72.690002,73.199997,72.669998,72.900002,818200,35.738224
"695",73.199997,73.760002,73.040001,73.25,1155000,35.909805
"696",72.910004,73.010002,72.080002,72.389999,1479800,35.488202
"697",71.779999,72.620003,71.690002,72.470001,1116600,35.527422
"698",72.800003,72.989998,71.879997,72.349998,1348600,35.468592
"699",72.940002,73.389999,72.599998,73.160004,963600,35.865686
"700",72.32,73.32,71.370003,72.75,1180600,35.664687
"701",71.559998,73.220001,71.25,73.220001,887800,35.895099
"702",73.489998,73.5,72.419998,72.599998,911600,35.591151
"703",72.75,73.220001,72.660004,73.190002,619000,35.880393
"704",72.660004,73.18,72.419998,73.150002,731800,35.860783
"705",73.089996,74.709999,72.940002,74.650002,1712800,36.596137
"706",74.769997,74.769997,73.339996,73.519997,1108000,36.042168
"707",73.610001,74.18,73.480003,73.709999,804000,36.135314
"708",73.879997,74.089996,73.209999,73.32,972600,35.944122
"709",73.260002,73.879997,73.110001,73.230003,724800,35.900002
"710",72.050003,72.529999,71.449997,72.050003,1646400,35.321523
"711",72.239998,73.040001,72.019997,73.040001,597200,35.806856
"712",73.190002,73.290001,72.199997,73,982800,35.787246
"713",73.150002,74.410004,72.940002,74.360001,989600,36.453968
"714",74.32,74.919998,73.989998,74.769997,856800,36.654963
"715",74.029999,74.400002,73.139999,73.489998,936200,36.027461
"716",73.220001,73.220001,71.5,71.5,1916400,35.051892
"717",72.019997,73.519997,72,73.510002,1108200,36.037268
"718",72.93,72.970001,71.160004,72.260002,2044800,35.424473
"719",72.260002,73.489998,70.089996,72.230003,2432000,35.409766
"720",72.190002,72.800003,71.239998,72.779999,1428000,35.679394
"721",72.919998,74.190002,72.790001,73.800003,1247800,36.179437
"722",74.050003,74.25,73.010002,73.980003,1045000,36.26768
"723",74.089996,74.589996,73.910004,74.370003,1340800,36.458871
"724",74.510002,75.860001,73.769997,75.290001,1135400,36.909888
"725",75.160004,75.160004,74.25,74.300003,733000,36.424555
"726",74.050003,75.199997,74.050003,74.900002,956200,36.718696
"727",74.889999,75.540001,74.629997,75.519997,1342800,37.02264
"728",75.5,76,75.160004,75.529999,1698000,37.027544
"729",77.199997,77.199997,75.620003,75.790001,1889600,37.155006
"730",76.529999,77.25,76.410004,77.160004,1679200,37.826631
"731",77,77.510002,76.68,77.160004,1399400,37.826631
"732",77.150002,77.989998,77.110001,77.889999,886800,38.184501
"733",77.779999,78.010002,77.470001,77.980003,896000,38.228625
"734",77.910004,78.690002,77.900002,78.25,807600,38.360987
"735",78.620003,80.290001,78.440002,80.290001,1535000,39.361069
"736",80.120003,80.150002,79.449997,79.839996,1083000,39.140461
"737",79.839996,80.82,79.839996,80.82,784000,39.620894
"738",80.690002,81.389999,80.230003,81.360001,964200,39.885622
"739",81.290001,81.830002,81.160004,81.419998,961800,39.915035
"740",81.760002,83.370003,81.650002,83.290001,1136600,40.831778
"741",83.029999,83.230003,81.739998,81.93,1784000,40.165056
"742",81.900002,82.110001,80.730003,81,1345200,39.709136
"743",79.879997,80.709999,77.110001,77.639999,2927800,38.061942
"744",77.029999,78.25,76.800003,78,1721600,38.238428
"745",77.559998,78.529999,77.339996,78.339996,1098400,38.405106
"746",79.230003,79.489998,78.290001,78.650002,1007200,38.557082
"747",78.120003,78.589996,77.629997,78.230003,1249600,38.351184
"748",78.400002,78.639999,78.129997,78.449997,1305000,38.459033
"749",78.059998,78.849998,77.839996,77.900002,1404600,38.189405
"750",78.18,78.699997,77.540001,78.699997,1169400,38.581592
"751",78.709999,79.209999,77.470001,77.720001,1834200,38.101162
"752",77.339996,77.440002,76.099998,76.739998,2020000,37.620729
"753",76.860001,77.360001,76.300003,77.269997,1044400,37.880554
"754",77.620003,78.43,77.379997,77.720001,1486400,38.101162
"755",77.839996,77.949997,77.360001,77.82,1107400,38.201797
"756",76.919998,77.5,76.660004,76.75,865400,37.676535
"757",77.410004,77.410004,75.93,76.089996,532400,37.352539
"758",76.099998,77.160004,75.709999,77.040001,1031200,37.818896
"759",77.199997,77.300003,76.18,76.199997,733600,37.406538
"760",76.760002,79.68,76.699997,79,1912600,38.781058
"761",79.160004,79.660004,78.919998,79.279999,1077400,38.91851
"762",79.089996,79.470001,78.269997,78.269997,743800,38.4227
"763",77.190002,77.730003,75.449997,75.610001,1142000,37.116909
"764",76.290001,76.839996,75.800003,76.389999,1896000,37.49981
"765",75.470001,76.230003,74.879997,74.959999,1227600,36.797824
"766",75.870003,76.720001,75.639999,76.389999,985600,37.49981
"767",77.160004,77.660004,76.459999,77.519997,935000,38.054526
"768",77.959999,79.519997,77.870003,79.419998,1899800,38.987235
"769",79.389999,79.389999,77.940002,77.940002,2676600,38.260706
"770",78.589996,78.93,78.099998,78.5,3136000,38.535609
"771",78.5,78.860001,77.949997,78.470001,1205600,38.520882
"772",77.860001,79.129997,77.620003,78.900002,982000,38.731969
"773",79.419998,80.260002,79.169998,80.25,1023600,39.394683
"774",80.410004,80.860001,79.830002,80.480003,876600,39.507591
"775",81.110001,81.779999,80.870003,81.75,1001400,40.131032
"776",81.730003,82.779999,81.68,82.730003,1095000,40.612115
"777",83.300003,85.230003,82.919998,85.129997,1995800,41.790271
"778",85.089996,85.589996,84.940002,85.379997,1423600,41.912996
"779",85.410004,85.660004,84.870003,84.919998,780800,41.687182
"780",85.07,85.43,84.07,84.279999,1109800,41.373007
"781",84.769997,85.139999,84.089996,84.57,1031400,41.515368
"782",78.470001,79,76,76.349998,6433400,37.480174
"783",76.18,76.860001,75.080002,76.779999,2912200,37.691261
"784",77.029999,78.519997,76.699997,78.510002,1958800,38.540519
"785",78.550003,78.800003,77.400002,77.919998,2054600,38.250886
"786",78.230003,78.669998,77.550003,77.910004,1846200,38.24598
"787",77.639999,77.879997,77.110001,77.529999,1678400,38.059436
"788",76.68,77.599998,76.529999,77.510002,1506200,38.049619
"789",77.139999,77.720001,76.830002,77.370003,1205600,37.980894
"790",77.660004,78.279999,77.449997,77.970001,1935200,38.275433
"791",78.239998,79.199997,78.190002,78.559998,1568000,38.565061
"792",79.279999,79.970001,78.900002,79.870003,1283600,39.208142
"793",79.449997,79.800003,78.660004,79.089996,1092000,38.825238
"794",79.150002,80.779999,79.059998,79.370003,1190200,38.962693
"795",79.07,79.419998,78.669998,78.75,1460000,38.658334
"796",78.099998,78.5,77.309998,77.449997,1190400,38.020163
"797",77.879997,78.050003,77.370003,77.459999,1296400,38.025073
"798",77.440002,77.690002,76.870003,77.57,1476800,38.079072
"799",77.470001,77.779999,77.279999,77.489998,762800,38.039799
"800",77.949997,78.150002,77.190002,77.389999,998600,37.99071
"801",77.269997,77.489998,76.57,76.800003,782000,37.701081
"802",75.870003,75.940002,75.040001,75.089996,828000,36.86164
"803",74.860001,75.519997,74.650002,74.790001,1074200,36.714372
"804",74.699997,74.699997,74.110001,74.120003,1016200,36.38547
"805",74.169998,75.699997,74.059998,75.529999,1021000,37.077637
"806",75.239998,76.059998,74.970001,75.57,1361600,37.097273
"807",75.870003,77.879997,75.610001,77.82,1570600,38.201797
"808",77.959999,78.349998,77.470001,77.800003,1006200,38.191981
"809",77.790001,78.040001,77.019997,77.040001,555400,37.818896
"810",76.010002,76.580002,75.089996,75.169998,717800,36.900913
"811",75.25,76.410004,75.25,76.089996,760600,37.352539
"812",75.830002,76.800003,75.82,76.349998,391400,37.480174
"813",76.389999,76.610001,75.389999,75.769997,661800,37.195451
"814",76.25,76.650002,74.940002,75.349998,1606800,36.989275
"815",75.309998,76.580002,75.190002,76.360001,877600,37.485084
"816",76.279999,76.68,75.589996,75.629997,884600,37.126726
"817",75.690002,75.910004,74.739998,75.150002,1460600,36.891096
"818",75.790001,77.32,75.790001,76.199997,1989200,37.506355
"819",76.82,78.019997,76.720001,78.019997,1498000,38.402176
"820",77.709999,78.349998,77.459999,78.110001,774400,38.446477
"821",78.110001,78.199997,77.559998,77.730003,735800,38.259439
"822",78.019997,78.190002,76.830002,77.290001,890000,38.042865
"823",78.419998,78.480003,77.690002,78.080002,1078200,38.431711
"824",78.040001,78.379997,77.720001,78.120003,742600,38.4514
"825",78,78.389999,77.400002,78.339996,882800,38.559683
"826",78.379997,78.790001,78.300003,78.68,932400,38.727036
"827",78.010002,78.389999,76.610001,76.760002,1706600,37.781995
"828",77.010002,77.68,76.68,77.400002,1161200,38.097009
"829",77.419998,77.970001,76.580002,77.330002,805600,38.062554
"830",77.400002,78.029999,76.849998,77.790001,946200,38.28897
"831",77.779999,78.260002,77.510002,77.980003,632600,38.382491
"832",77.449997,77.620003,77.040001,77.540001,620000,38.165918
"833",76.790001,77.68,76.699997,77.379997,905200,38.087162
"834",77.389999,77.919998,77.050003,77.620003,916000,38.205295
"835",77.010002,77.550003,76.550003,77.550003,829600,38.170841
"836",77.190002,77.459999,75.730003,76.25,765200,37.530967
"837",76.470001,76.550003,76.169998,76.489998,1215600,37.649096
"838",75.889999,76.379997,75.580002,75.809998,659200,37.314394
"839",75.690002,76.209999,74.790001,74.830002,1434600,36.832031
"840",74.93,75.900002,74.169998,75.690002,1511200,37.255331
"841",76.480003,76.93,76.110001,76.18,1605400,37.496513
"842",75.860001,77.110001,75.860001,77.050003,1241600,37.924736
"843",76.610001,77.57,76.32,77.099998,1011800,37.949344
"844",76.730003,78,76.540001,77.449997,1854000,38.121617
"845",77.959999,79.25,77.809998,79.050003,2737000,38.909155
"846",79.080002,81.949997,78.309998,81.120003,2489200,39.928028
"847",81.910004,82.519997,81.699997,82.330002,2257200,40.523601
"848",82.43,82.690002,82.120003,82.339996,841600,40.528521
"849",82.349998,82.949997,81.93,81.989998,1367200,40.356248
"850",81.769997,81.949997,81.300003,81.559998,984600,40.144598
"851",81.339996,81.779999,81.199997,81.290001,1020800,40.011703
"852",81.440002,81.5,80.75,81.269997,1277200,40.001857
"853",81.389999,81.400002,80.370003,80.730003,1146800,39.736067
"854",80.919998,81.32,80.720001,80.940002,1303200,39.83943
"855",81.139999,81.220001,80.290001,80.419998,1230000,39.583479
"856",80.290001,81.230003,80.050003,80.290001,798200,39.519494
"857",80.580002,80.849998,79.669998,79.93,648200,39.342298
"858",80.160004,80.5,79.900002,80.290001,639800,39.519494
"859",79.949997,80.300003,79.459999,79.800003,596200,39.278312
"860",80.099998,80.900002,80.099998,80.879997,676800,39.809895
"861",81.040001,81.260002,79.980003,80.269997,1364600,39.509647
"862",80.290001,81.379997,80.18,81.339996,723000,40.036311
"863",81.129997,81.489998,80.82,81.089996,455200,39.913259
"864",80.900002,81.529999,80.620003,81.370003,716400,40.051081
"865",80.860001,81.720001,80.529999,81.690002,1393600,40.208587
"866",81.790001,82.75,81.660004,82.720001,1051800,40.715563
"867",82.75,84.129997,82.660004,84.099998,1593800,41.39481
"868",84.25,85.25,84.25,84.779999,2195000,41.729513
"869",84.5,84.940002,84.300003,84.639999,2156600,41.660604
"870",84.650002,85.059998,84.400002,84.910004,1681000,41.793502
"871",85.019997,85.209999,84.529999,84.989998,881600,41.832876
"872",84.620003,85.309998,84.519997,85.110001,710400,41.891943
"873",85.110001,85.389999,84.82,85.050003,715600,41.862411
"874",84.959999,85.330002,84.940002,85,990200,41.837799
"875",85.519997,85.620003,84.650002,85.010002,640600,41.842723
"876",85.019997,85.25,84.730003,85,491600,41.837799
"877",85.029999,85.480003,84.830002,85.050003,693000,41.862411
"878",85.080002,85.480003,84.889999,85.339996,1055000,42.005149
"879",84.480003,85.470001,84.339996,85.160004,851000,41.916555
"880",84.980003,85.269997,84.839996,85.029999,642000,41.852565
"881",85.5,86.309998,85.440002,86.110001,1076000,42.384152
"882",86.290001,86.610001,85.860001,86.589996,829000,42.719631
"883",86.150002,86.879997,85.959999,86.480003,1414800,42.665366
"884",86.349998,86.629997,84.910004,84.949997,1226200,41.910529
"885",85,85.489998,84.970001,85.059998,984200,41.964798
"886",85.230003,85.489998,84.589996,85.160004,916800,42.014137
"887",85.419998,86.300003,85.400002,86.050003,655400,42.453223
"888",86.120003,86.599998,85.839996,86.32,1334200,42.586427
"889",86.139999,87.279999,85.010002,87.209999,1190000,43.025513
"890",87.139999,87.5,86.82,87.029999,804200,42.936709
"891",87.559998,88.220001,87.330002,87.800003,1690800,43.316595
"892",88.300003,88.419998,87.610001,87.889999,988000,43.360995
"893",88.040001,88.610001,87.639999,88.190002,282400,43.509003
"894",88.269997,88.709999,88.019997,88.43,662800,43.627407
"895",88.349998,88.800003,88.160004,88.269997,323200,43.548468
"896",88.419998,88.769997,88.419998,88.709999,428000,43.765546
"897",88.82,89.459999,88.800003,89.18,673600,43.997424
"898",88.730003,88.790001,87.459999,87.739998,883600,43.286991
"899",87.760002,88.32,87.629997,88.059998,766800,43.444864
"900",88.459999,88.459999,87.169998,87.25,783800,43.045248
"901",87.620003,88.360001,87.339996,87.839996,610200,43.336325
"902",87.839996,88.669998,87.629997,88.330002,853800,43.578072
"903",88.57,89.459999,88.43,89.419998,1062000,44.115828
"904",89.18,89.980003,88.519997,89.339996,769200,44.076358
"905",89.120003,90.629997,88.779999,89.190002,1508400,44.002358
"906",89.709999,92.419998,89.709999,92.410004,1730200,45.590963
